,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pr_L,Temporal_Mid_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Thal_IL_L,Temporal_Inf_L,Vermis_1_2,Thal_VL_L,Thal_LP_R,Rolandic_Oper_R
ACC_sub_L,-0.1899114470204945,0.2336021313694464,0.033587216958187685,0.22818598862205808,0.4921068036291398,-0.12347068602286268,0.08376650563727016,-0.10214007976714291,0.0439700933965791,0.5902525763951902,0.1869521920121009,-0.10049305461825601,0.714527983952759,0.2881199317302854,-0.10832743702870855,0.24492110249573967,0.22301787789207905,0.20510335900714027,0.7757455729880105,0.1429105910749521,-0.10213587866427903,0.5462990953298251,0.34978796558823744,0.13224837893762859,0.03952510679006526,0.3185202999632457,0.2852737426833103,0.1264738315241419,0.23663974872256094,-0.01920179674833864,0.21065469004436632,1.0,0.04125929856703196,0.13747011974536505,0.13326532760716728,0.18604078679214947,0.020312983984829266,0.18935221419222023,0.20774121001846668,0.1646111273863033,0.07167093015653711,0.2571476355969873,0.14080841104669894,0.09163141174945555,0.12659907936660078
Occipital_Sup_R,0.411373281209555,-0.3620718270274391,-0.02567285661371196,0.48780057376759617,-0.1891164924745327,0.05924019018427597,0.843731790785213,0.6165158871336296,0.33201768658438136,0.3782644559339339,0.20689653138174127,-0.205604186254098,0.2656803915443159,0.5381957294947398,0.34191420696869884,-0.06045753236910807,0.15045568756752625,0.6003891209701862,0.10775435472578347,0.5531270167936976,-0.03492710856012617,0.11483985465378999,0.13102077585185448,0.7491071844649297,0.4391018860415164,0.09084778669575068,0.39216073286084546,0.7941957815739044,0.827677663257119,0.8111215299150022,0.6927413109292937,0.04125929856703196,1.0,0.0017524411696773978,0.4218502635564053,-0.06393543856185058,0.6988082378721777,0.0014630190082665126,0.3001544917997077,0.5710594192159796,0.25600152631636536,0.18622927702870312,-0.19833828732866315,0.35015003944574236,0.2688708796663706
ParaHippocampal_L,0.14805406032116583,0.6418028903074247,0.637754253906282,0.48297995150581374,0.39180241818791395,0.668291670790062,-0.01398653252037503,-0.31114398136842725,0.10981892898995833,0.3147173398829306,0.01696014735891323,0.6121332393848351,0.12193061280686557,0.6312053845636393,0.03317105841918435,0.5286636800510451,0.6576543460138488,0.15730842276786117,0.139799503906059,0.2674267280802061,0.6603372404564612,0.5131200120667845,0.5656114481072471,0.1545954906000666,-0.004554733809625715,0.7766139632355155,0.7036079348790293,-0.22391855943547057,0.09607725216095922,0.3645841867510565,0.08352000522016288,0.13747011974536505,0.0017524411696773978,1.0,0.7146732120176045,0.7059006027484334,-0.005029658747337987,0.5323665387221856,0.810837134971211,0.39679073989235475,0.6074352351084509,0.7818741530745148,0.8109294590702948,0.47921416963810437,0.6029978149009446
Supp_Motor_Area_L,0.31125037909291764,0.3397304498931328,0.5535893977787124,0.4749255995103189,0.20047878635797878,0.6500140381365759,0.3591370693757917,0.03354785815963169,0.07164286400702898,0.4731328429371464,-0.03498512427908423,0.5375705392052206,0.21348978839898286,0.8078158848831241,0.19398263789046183,0.46468534337752415,0.6310509678435431,0.5017946042794807,0.1347526674383102,0.4069450046082205,0.4988069986871283,0.5529201763185007,0.5404333121391146,0.4225546313015479,0.22761058919008278,0.612650005154261,0.7493166395933732,0.0794809801794507,0.40640940689490407,0.6482355231452345,0.3756969653841253,0.13326532760716728,0.4218502635564053,0.7146732120176045,1.0,0.5881724848064489,0.20570269416745424,0.628001650643464,0.8659740640836497,0.6598336175619576,0.6940689997049581,0.6891929752762899,0.6223849449549166,0.6892260783930697,0.5850293671979779
SN_pr_L,0.13693218399400076,0.5682686414875081,0.6149350027799956,0.3321040861040104,0.4521640987476969,0.5034465990406128,0.005987340552675629,-0.26867167004550757,0.03547083219443044,0.32670487644860496,0.17916616035176666,0.5663672961163525,0.11920718548275759,0.46865917102067517,0.1393219645760646,0.45281774685715853,0.6488261508744598,0.3092438098949957,0.13414825806821684,0.19758613675936207,0.6240905919682554,0.3409906214616023,0.47868598360921116,0.15215607985609939,0.1629556250125781,0.6461727048576926,0.4859869891596575,-0.2350626802163129,0.08206038541561665,0.21790754456683029,0.14221538190800673,0.18604078679214947,-0.06393543856185058,0.7059006027484334,0.5881724848064489,1.0,-0.07620310702915409,0.6436871144256676,0.6531428217493209,0.45358458375208205,0.6210086225054092,0.5612720343513825,0.757901080344278,0.5142281885262169,0.48827403267237485
Temporal_Mid_R,0.6488655864360138,-0.0983108736307739,0.23253368948860192,0.6209812263483916,-0.32942398733931993,0.16739620691541376,0.46507234467209185,0.6780282084605959,0.8176553223199329,0.36461750515273544,0.5811420464875646,-0.13656904787427848,0.13177695553450236,0.26802790444238167,0.6165758042250065,0.16946847560276676,0.041300704991893984,0.3975256527123976,-0.06310233171340444,0.5574960956542591,0.020434290946930594,0.2356397580937229,0.09139934443139197,0.6154635396585866,0.6834343230136769,0.35191689279390165,0.2988833042240696,0.4773791330708169,0.4845075059191242,0.6053572355107845,0.7945890981254761,0.020312983984829266,0.6988082378721777,-0.005029658747337987,0.20570269416745424,-0.07620310702915409,1.0,-0.1333540928049982,0.22906076345893236,0.4536864921806863,-0.02903739438855319,0.2290755483484623,-0.16941699768933322,0.2870197481030779,0.3405655317299563
Frontal_Inf_Orb_2_L,0.11648994869509904,0.37873876347858065,0.6306219999064573,0.142557942969433,0.27435313460274147,0.5502935191918571,0.0063828534823128415,-0.10842794745182288,-0.10361011505853292,0.42995853755969093,-0.022408545428382082,0.6471972997299056,0.09179353271233745,0.367294855231121,0.28505267034533804,0.3965990498753182,0.6179449730624503,0.20851114908904714,0.038946267625364094,-0.07104821068441645,0.46829566325682287,0.421665909168076,0.6113591026928588,0.013045914445231087,0.23254733057105062,0.4895306613165405,0.38187991833950824,-0.2806703145584196,-0.03699511720239037,0.24731806683528162,0.12915060542402612,0.18935221419222023,0.0014630190082665126,0.5323665387221856,0.628001650643464,0.6436871144256676,-0.1333540928049982,1.0,0.6119504779536054,0.46668303151692314,0.7010456875133381,0.48755019247524295,0.6487580181875559,0.6114398141574855,0.37318034259486094
Frontal_Sup_2_L,0.3136125140904805,0.5558167186032628,0.6834365771094475,0.6612996935763585,0.32120114013659085,0.6986725360729843,0.2693975673045769,-0.054544055127843064,0.2331146359831371,0.456151720801706,0.14029469082102244,0.5883103435359766,0.222802964795622,0.7983569810126215,0.21527805237288086,0.5201079804307814,0.7914383409355338,0.3844514209935919,0.19326412613602637,0.5332136909141854,0.5800895782242276,0.5771366244723845,0.6476710432644168,0.45915145826712883,0.21466890347046133,0.7556182793883242,0.8027688221042929,0.07967326237292603,0.3569328361702377,0.60699599270073,0.3782400535306384,0.20774121001846668,0.3001544917997077,0.810837134971211,0.8659740640836497,0.6531428217493209,0.22906076345893236,0.6119504779536054,1.0,0.6728173809511309,0.6300302332418521,0.8092066380629209,0.7541469589118894,0.6598122351259165,0.6566386546794841
Thal_IL_L,0.44028988443369516,0.1250589902611941,0.45313764206014506,0.5908438186847222,0.10165326538458914,0.4584262649589594,0.5700253000608343,0.30028580876149424,0.31964809931869875,0.5554255920660397,0.3544046809330331,0.32306422825225506,0.21476609161641932,0.6192889548764308,0.3815869180435159,0.28415155191944136,0.6351016542913589,0.6379517749499959,0.1766840085039456,0.5963492389683562,0.3058281440316553,0.344254374519835,0.4315907529595582,0.6319820318233276,0.5343719936953787,0.47777635950652847,0.5871531522079361,0.3762922830100829,0.5251044088116573,0.6688687559730383,0.6444930625655158,0.1646111273863033,0.5710594192159796,0.39679073989235475,0.6598336175619576,0.45358458375208205,0.4536864921806863,0.46668303151692314,0.6728173809511309,1.0,0.5470579123360106,0.5021606918607779,0.4134444686273523,0.6724368182145477,0.4482110714066251
Temporal_Inf_L,0.153924006446044,0.22384049042087953,0.567446992649532,0.25986338276146925,0.3106971677559903,0.45966410163614313,0.30425026728610893,-0.08655287169626441,-0.06266112338587464,0.38079754654876735,-0.007909895025652335,0.4886953093909163,0.09711552551734208,0.5497028735566843,0.16997047741663796,0.36925439547929056,0.5867595463313114,0.36063405013050237,0.1239184449168933,0.15408357549810303,0.6258425106338112,0.23997744280630617,0.37713975983974196,0.29585449926286367,0.154337907727491,0.43658971650215617,0.5432718201166148,0.033376034374471855,0.30574637291713375,0.45546507315132645,0.17538442207824043,0.07167093015653711,0.25600152631636536,0.6074352351084509,0.6940689997049581,0.6210086225054092,-0.02903739438855319,0.7010456875133381,0.6300302332418521,0.5470579123360106,1.0,0.5804422314591009,0.6115587444284586,0.5852801297043896,0.3897778500067551
Vermis_1_2,0.27120835794068265,0.5066126145788203,0.6514005982314067,0.6223533993541054,0.26020500695207854,0.6031304699985127,0.1421879275292013,-0.09916142073610928,0.2831086405555763,0.4299359214948135,0.2085523777917509,0.45802989783709736,0.28173066665983665,0.6925887643813751,0.19845699261489425,0.4318927889527726,0.6545644246317085,0.23158298474017056,0.26310332388131186,0.4335302695740474,0.49300181221811895,0.5314466582078834,0.5947996712798387,0.3654256143055921,0.24497687717203823,0.7120724494724678,0.6873890413055901,-0.015143313403176666,0.2413308919918566,0.5174750521377708,0.35810815801358226,0.2571476355969873,0.18622927702870312,0.7818741530745148,0.6891929752762899,0.5612720343513825,0.2290755483484623,0.48755019247524295,0.8092066380629209,0.5021606918607779,0.5804422314591009,1.0,0.6948353593590494,0.5180360034895539,0.619876437370004
Thal_VL_L,0.10437634341333521,0.761598678429451,0.7246681163414173,0.3455299706253773,0.5055347311741935,0.6827933530648698,-0.13215741919769297,-0.47348468121259984,0.03786335999612753,0.2807640855455666,0.10115008245204488,0.7613221251514768,0.003817645583771971,0.5134360364743444,0.00438159722942656,0.5465108499203576,0.7007846082403524,0.051296028506573665,0.10626839295212534,0.16569080826094287,0.6677684304385555,0.4023620247916393,0.44589344526409685,0.03804058269594206,0.004805885491506909,0.685369733303011,0.5427357796997604,-0.3473534142829946,-0.055255378128955424,0.22290682821335253,-0.011555363561689161,0.14080841104669894,-0.19833828732866315,0.8109294590702948,0.6223849449549166,0.757901080344278,-0.16941699768933322,0.6487580181875559,0.7541469589118894,0.4134444686273523,0.6115587444284586,0.6948353593590494,1.0,0.5278705604789781,0.3866621837428113
Thal_LP_R,0.4679895721840592,0.28050694584600905,0.5968640135804762,0.37068171218530194,0.023326819954907103,0.5387371061000584,0.3119585931570932,0.21052630230775937,0.22165959047924494,0.5689681677681351,0.1847895363973176,0.5544648920640042,0.08992409808782388,0.4829400783103923,0.45507831624888084,0.3779944937200019,0.6350856606003994,0.5179876237634448,0.08597927271589896,0.38636482975280134,0.3729885723868343,0.5067156860158263,0.41657628177001715,0.4180833643766408,0.4632238958863281,0.5328369756710641,0.47598098716290443,0.06717147860267676,0.2216385613173463,0.5401807481645898,0.42925795754622087,0.09163141174945555,0.35015003944574236,0.47921416963810437,0.6892260783930697,0.5142281885262169,0.2870197481030779,0.6114398141574855,0.6598122351259165,0.6724368182145477,0.5852801297043896,0.5180360034895539,0.5278705604789781,1.0,0.3103598565464673
Rolandic_Oper_R,0.3537453869787656,0.2775891603971283,0.4274722538260381,0.6874116215931205,0.15393263513856636,0.5110312858065872,0.12133284279214955,0.10728294525297195,0.3411127830532284,0.2669820482151727,0.20516381464974176,0.22464823618768592,0.31351091403119613,0.5650077215808538,0.3105619362128917,0.21205562956567706,0.4865036790948959,0.2764767015465584,0.033091152600805765,0.38767476031762216,0.38042509439248035,0.3483534314501222,0.6728758197846126,0.3838256311725512,0.31393715800319916,0.6089378377624399,0.6223201813223214,0.0039861713385939785,0.26980540388977836,0.4577368192339457,0.47546626544373727,0.12659907936660078,0.2688708796663706,0.6029978149009446,0.5850293671979779,0.48827403267237485,0.3405655317299563,0.37318034259486094,0.6566386546794841,0.4482110714066251,0.3897778500067551,0.619876437370004,0.3866621837428113,0.3103598565464673,1.0
