,Thal_PuM_L,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Thal_MDm_L,Temporal_Sup_L,Precentral_L,ACC_sup_R,Parietal_Sup_L,VTA_L,Raphe_D,ParaHippocampal_R,Thal_LP_L,Parietal_Sup_R,Red_N_R,Cerebellum_9_R,SN_pr_R,Temporal_Mid_L,ACC_pre_L,Thal_AV_R,Vermis_7,Cerebellum_10_L,Frontal_Med_Orb_L,Thal_LP_R,N_Acc_R,Thal_LGN_L,Lingual_L,Thal_IL_R,Thal_VA_L,Vermis_4_5,Thal_IL_L,Thal_AV_L,OFClat_R,Vermis_3,Cerebellum_4_5_R,Supp_Motor_Area_L,Occipital_Inf_R,Temporal_Pole_Sup_L,Cerebellum_3_L,Vermis_9,Paracentral_Lobule_L,Amygdala_L,SN_pc_R,Calcarine_R,Thal_LGN_R,Thal_PuL_R,Rectus_L,OFCmed_L,Frontal_Med_Orb_R,Olfactory_R,Cerebellum_8_R,Red_N_L,Cerebellum_4_5_L,OFCmed_R,Paracentral_Lobule_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_PuA_L,Temporal_Inf_L,OFCant_L,Pallidum_R,SupraMarginal_L,Vermis_8,Amygdala_R,Cerebellum_6_L,Occipital_Mid_R,Temporal_Mid_R,Thal_MGN_L,Postcentral_R,Thal_VL_R,Frontal_Mid_2_R,Thal_VPL_R,Thal_PuL_L,SN_pc_L,Occipital_Inf_L,Temporal_Inf_R,Occipital_Sup_L,Cerebellum_Crus1_L,Thal_VL_L,SupraMarginal_R,Calcarine_L,Cingulate_Post_L,Parietal_Inf_R,Cuneus_R,OFCpost_L,Temporal_Sup_R
Thal_IL_R,0.3035594513277957,0.3353139221291126,0.4874610206805264,0.5653188544076003,0.4001485515001679,0.4854119883758239,0.5434220852622247,0.40883937168737994,0.41962687787988295,0.12458230353821838,0.5544814362005156,0.45824244246628026,0.32902811189192976,0.2753345819753317,0.20968597086198257,0.3374386707206099,0.26434189782238554,0.19281667319888704,0.5026294579518636,0.14968258916215596,0.5239483619027642,-0.05616258319284976,0.4708242816716649,0.036765040347999794,-0.2437122406705019,0.4861805904798669,1.0,0.4162773705261876,0.54833616807846,0.5708295758152401,0.20531209773477,0.17113458079172988,0.45258571415978116,0.5221024389944274,0.5810079463645875,0.33013625234244764,0.20013172034510343,0.5282662891831521,0.12555258445365075,0.609142891336558,0.061218671452957195,0.17372865307704632,0.5282950225361268,0.314138192956194,0.47699560516383294,-0.16835015707892761,-0.2168029029496518,0.06811157331711122,0.6278826229173148,0.34980341896206957,0.17327424887497006,0.4494066181912876,-0.1668184191543027,0.5879640478839426,0.07893919159542152,0.4683104076330713,0.32122882789921053,0.3616485487150845,-0.28657491555025794,0.3994920556383171,0.3784915247306564,-0.05992427934184654,0.0398889772504554,0.3479705502998486,0.26591843867695547,0.3223820064956589,0.2108358433061873,0.6629594475342124,0.2687242877493089,0.43484132972052597,0.2879292117457632,0.6057844812695411,0.43672153806689873,0.23409452643430362,0.10104255122171744,0.416389223865689,0.21911972318674255,0.16371349702748333,0.6627743508817356,0.5087158929478531,0.5097770300738703,0.6510115876651095,0.514897087854893,0.3987396754084346,0.4602493288464614
Thal_VA_L,0.5607703997057697,0.16681920040268172,0.41278828851651567,0.5610997300830904,0.54256684509738,0.3669756906202005,0.5888566850938562,0.08883506052399374,0.16931377513396212,0.36753630886074296,0.5601766742078433,0.5373447824534499,0.1180469056972642,0.414322857767191,0.23429614509829563,0.39526858718617786,0.3453972571054323,0.5284423291421568,0.33734705123801384,0.12582312376505614,0.4940920175433918,0.3499187746198215,0.4904208830163895,0.12314693540492484,0.2598755124827231,0.21221925764544666,0.4162773705261876,1.0,0.6298445091831975,0.5533166438252427,0.46924215886853704,0.34467400315419217,0.5199518811359723,0.4296404964772895,0.6296896898660991,-0.11828244189996795,0.28893719948764035,0.39210234975433944,0.012839729746399214,0.6213116708207174,0.5108857091288111,0.17233840460340177,0.30599537103719987,0.33397513268875717,0.316532993361667,0.27522893786140773,0.30023740053491726,0.35286776863330943,0.3189749449686755,0.263681201986383,0.37418943954417616,0.5998587651722651,0.27240860889902635,0.6090731563479485,0.16107040554029212,0.2687210749292018,0.5076603076351268,0.48771958709497715,0.32069397307711256,0.5810592935499549,0.1996785953343054,0.18070324438023647,0.3838925562204176,0.24663313901679226,-0.12366176216101005,0.104574594600533,0.3548032438403316,0.5703961500912721,0.5792706049124356,0.5178515023466084,0.5033646637954431,0.5173353730697298,0.3839870719771622,0.07644867098413248,0.09940429735082712,0.11124050041164621,0.1963410327640824,0.5862311233656998,0.39557061852239817,0.2685684401938219,0.5263637001637443,0.3480026141546157,0.24594311713806677,0.34317086981539735,0.4027917048818525
Vermis_4_5,0.7037138563326824,0.5110297898046717,0.6824517564615491,0.7809720391148197,0.7159261938190081,0.6655315008868337,0.8199777557393793,0.2676678374213377,0.4005953174504164,0.4572160739876334,0.6933744652885412,0.7309706687077987,0.13488400755221416,0.5662143347717189,0.6454424151467583,0.4971148403112978,0.49705120386761775,0.5307974537013297,0.5099624923284681,0.5037518400607247,0.6977643168230437,0.2367386507183326,0.675981038588951,0.281109762791418,0.28305495613043524,0.5658908792850286,0.54833616807846,0.6298445091831975,1.0,0.7958195436020918,0.41799595717582144,0.5512022045354655,0.806095665309637,0.8271930370275191,0.7664748312494856,0.11707140219804645,0.37517843638371023,0.7078184824684427,0.3644085650617108,0.8673857683173718,0.35798334116529335,0.4039808177073737,0.7167478061593342,0.31012668889499784,0.5798846688135711,0.3711315757238656,0.36211760819849265,0.33079307456152557,0.3909165401506401,0.572569617987338,0.6207862212300387,0.9157911415163127,0.2364803517600103,0.7325065731172113,0.3282137160195385,0.35228956328026,0.5779905651309929,0.595231894131291,0.29914626880874345,0.5047626302343373,0.5001699514404854,0.405254725503262,0.4355389221211372,0.6276304712822871,0.06637466915369504,0.4209049553338908,0.34574095099703867,0.7772375716194379,0.8002062418715472,0.7854696510506601,0.6978562374301847,0.6554453440648681,0.3807859350315754,0.2816517870237946,0.3898831465691774,0.2735215455309129,0.532288198733324,0.5787092389131974,0.686347628284991,0.6675402503602526,0.6293095506800969,0.5624331594455828,0.45879415798277595,0.4783149803539253,0.7145259966910078
Thal_IL_L,0.5697509165769616,0.5480529390537812,0.48756528587054443,0.738381097156031,0.6351016542913589,0.5963492389683562,0.7303980103704485,0.3762922830100829,0.4767881319392993,0.3058281440316553,0.518801975994175,0.6276010812302468,0.23823202298534463,0.5554255920660397,0.6325576878164161,0.3638906063571516,0.6110977596623253,0.3064925786279099,0.5211878702833784,0.5343719936953787,0.5348633871160979,0.13291946211740502,0.6724368182145477,0.3510325299018462,0.19003906058294667,0.6444659660908947,0.5708295758152401,0.5533166438252427,0.7958195436020918,1.0,0.32306422825225506,0.5447327729440126,0.6535052805700647,0.7182777290740243,0.6598336175619576,0.30028580876149424,0.5548142675174194,0.657056030326917,0.3815869180435159,0.7742429571877455,0.17002159493366126,0.44028988443369516,0.7506836973836862,0.21476609161641932,0.6801002947844427,0.16556955881874513,0.2598755065309869,0.06505212920586788,0.3680851601424063,0.6243607087187989,0.5479531525809634,0.6892128339100468,-0.03329909306806754,0.6192889548764308,0.2783523010302987,0.4827654003517246,0.5341411287432601,0.5470579123360106,0.09881656647924231,0.3038915919775999,0.5578937732724772,0.3544046809330331,0.28415155191944136,0.6841027559940238,0.2549575492004949,0.4536864921806863,0.16802547377058194,0.7042281079635322,0.6801297207745928,0.5910370317232684,0.5932448116789961,0.5803247317602962,0.28737665627153713,0.4669452110287624,0.31964809931869875,0.4593249100769241,0.6011874329958969,0.4134444686273523,0.6688687559730383,0.7463831071856999,0.6135398364628035,0.6219321867267299,0.5604594096735619,0.63128008653177,0.5908438186847222
Thal_AV_L,0.6661243593715703,0.20202533059187308,0.29453138340708895,0.2903799524174138,0.5460536433920407,-0.01344534726479249,0.43397249048623143,-0.46042358940930256,0.18107224204259012,0.5040909046039195,0.10051636144364699,0.5355729233310461,-0.4414455731542027,0.2523462479007681,0.22575334840153413,0.6164721103131272,0.2048499640240412,0.6542182860143849,0.5719391362342074,0.06833831737742281,0.36072433629916273,0.4549765513349958,0.5544648920640042,-0.4469064143193778,-0.13272111776796983,-0.18608489915154222,0.20531209773477,0.46924215886853704,0.41799595717582144,0.32306422825225506,1.0,0.06203251092896371,0.44446805110488286,0.08544459574162064,0.5375705392052206,-0.2890846729648161,0.40410238475033533,0.1310278698423879,0.1842894447999913,0.37341893961917805,0.7126607752580779,0.12637383015492365,0.17363146000306537,-0.21784533771045458,-0.017913125382003268,0.36257422309058507,-0.0028248072618396887,0.6299337215131965,-0.016969682406564334,0.22486683087669565,0.4817616860081872,0.4548297144812544,0.40904030084014326,0.29466769654086167,0.08715227852165543,-0.19956183388226348,0.7656063862103173,0.4886953093909163,0.35422911427642106,0.6534468510884957,-0.014673552773511712,-0.04471110197734055,0.5840438685188131,0.1409740263740231,-0.5614822428394546,-0.13656904787427848,0.6932217908491144,0.20375436806962588,0.3649412706300215,0.5399698946575198,0.7007721520052674,0.5107629954094359,0.668069528714658,-0.20298515874360318,-0.0015124727826640759,-0.2588577102749182,0.25775257457976397,0.7613221251514768,0.12787040684136758,-0.046217267450739466,0.24096186957769936,-0.030871473563237054,-0.23884522274730885,-0.05163430843967787,0.11018301261538525
OFClat_R,0.3896566716431297,0.29434358026633417,0.31324447598427757,0.6216081812693,0.3355213825670752,0.4713352758715399,0.5691824586971369,0.4105668266164162,0.2001656274679872,0.2221629914614778,0.49129354904308864,0.44741576649908804,0.3399947001024598,0.6317815382533756,0.4057590425085105,0.10248148313346708,0.3183170545802295,0.14319661687531057,0.34288979002835573,0.31462351608430367,0.3620607542241996,0.3667421998643952,0.3751852390800816,0.5128491457083819,0.3881139366990365,0.5109238553234602,0.17113458079172988,0.34467400315419217,0.5512022045354655,0.5447327729440126,0.06203251092896371,1.0,0.37265550906812916,0.5723519292121334,0.4576874222811069,0.20276259889828804,0.2092315066654253,0.5063738561424854,0.21657100566928886,0.6149326383923235,0.13387127223697526,0.2928523390442694,0.5131460729349769,0.26992907723204934,0.5888096251086335,0.19908946032350405,0.4320719689158553,0.03981212026666879,0.09487262181081674,0.28188251131148184,0.2790802873057735,0.4355248317439459,-0.10443066668685705,0.535746738574346,0.16368155358110936,0.44189603923703774,0.35235295143008233,0.390569486695247,0.1970945928088296,0.1544568817965588,0.3055212673295462,0.3227410114922367,0.53751739804442,0.4750405513155412,0.32526557472692325,0.3737831773260234,0.014783946202251331,0.5468735222125479,0.6939344941871137,0.3839473196565004,0.4532399538421165,0.28748946119016977,-0.21004377189082724,0.3101841347208019,0.2981034403774128,0.2980894297446718,0.3091934355053062,0.22945454295046686,0.43547371952360053,0.5198580041823635,0.4004436170476808,0.4862883076805988,0.35890175851561434,0.5731820633442123,0.4946462437175913
Vermis_3,0.8089194942467636,0.4384215980387842,0.6547991816718894,0.6452057217261397,0.6819598494254865,0.5346850063820329,0.8511283801750044,0.1288260761163437,0.4283075330715927,0.5723698061776004,0.6083470763593,0.7654602827070178,0.07091001042276024,0.4352746704332983,0.60217207986953,0.6450693140994966,0.47965030343969944,0.5853388745737443,0.475735684525543,0.4236313392315913,0.7011652276561985,0.08749127665884338,0.6836345059288228,0.16901013873381654,0.30432627098026377,0.44785894948959504,0.45258571415978116,0.5199518811359723,0.806095665309637,0.6535052805700647,0.44446805110488286,0.37265550906812916,1.0,0.7409281825135292,0.7140544453424639,0.07164837167023572,0.38276698098535983,0.7254659911034959,0.3754016195353417,0.8492598054894526,0.43902889892624447,0.5525306695353039,0.6478001157539984,0.14422775591338116,0.5825313606714236,0.43776537413289957,0.36418817190670977,0.39028519522706406,0.3544016829947085,0.5270438382830969,0.7547048820164951,0.8236909075833415,0.33774273067414246,0.6590513429358033,0.22328334895705362,0.218922012365272,0.6315998836452383,0.6362145968851836,0.36066114694921597,0.431845333246824,0.5618748834450706,0.2978566741295833,0.3113140831397252,0.5900429782055926,0.009781320417513634,0.36041098158426815,0.42004862464149756,0.7480584528442404,0.6987485194603413,0.7976564234529568,0.7561233237096096,0.7039914273834066,0.474072957118164,0.1883788284947235,0.3439518682937781,0.12292866574934937,0.4910259674065544,0.6426234244743343,0.6557633861469851,0.5678230837221695,0.4792314174140609,0.4781878984044865,0.4452454096530027,0.39837857549046574,0.6577395413386947
Cerebellum_4_5_R,0.5171188852418785,0.45119600844566454,0.6451697762186331,0.6962191409474398,0.5645887983708375,0.6756965342695883,0.7265047061174352,0.4734767729564543,0.42839220563145486,0.300697175993244,0.7560111678847883,0.5616638411179562,0.31833750745068323,0.48743785935187134,0.5728714906852923,0.3278835622427317,0.4194922552890246,0.2829918047818868,0.3701902669724372,0.5282312513085874,0.6932549736382999,0.009257722554430334,0.4770842031577157,0.47169232806115113,0.33877042953202174,0.7427437592816033,0.5221024389944274,0.4296404964772895,0.8271930370275191,0.7182777290740243,0.08544459574162064,0.5723519292121334,0.7409281825135292,1.0,0.6074298685559567,0.3537136010465573,0.2704222085580026,0.7703706050443558,0.36885704529944696,0.7882333194711638,0.06607721625668977,0.4871724952642092,0.7849380999530424,0.36224330855359443,0.6490104587594813,0.2138991634139992,0.35508208385017637,0.04884752229321265,0.4060125182363962,0.5616830476326312,0.5027774346167551,0.8146282395867926,0.021833311348883135,0.6918562208970717,0.27794984818176033,0.4325900409676849,0.3418725963149625,0.47328784613653135,0.1443172643540862,0.24013559650322358,0.6414905388647916,0.41468355337103935,0.18255071102666695,0.7465747035890584,0.330822721204055,0.5799757884859641,0.09101285193866995,0.7632732307599315,0.6888109811792251,0.6775347992245063,0.5110462457772974,0.5156209812629754,0.14224171922080317,0.39472535985435125,0.5113687335094741,0.34985705407688783,0.44785593915542554,0.3241723007114828,0.7419888350768279,0.7600087427194859,0.5640245563106692,0.6619867630898199,0.6292660860118776,0.6262952716166048,0.8380822553193603
Supp_Motor_Area_L,0.6917023367162226,0.29508507726049743,0.6112332395059106,0.6537687559844231,0.6310509678435431,0.4069450046082205,0.7749797010264484,0.0794809801794507,0.34009093318042605,0.4988069986871283,0.6443633363498483,0.6943021242514721,0.1417709790436989,0.4731328429371464,0.3486766944064097,0.6021402293932114,0.45459424748309735,0.5837384099967001,0.59552571105029,0.22761058919008278,0.6759223556783228,0.30839858700654715,0.6892260783930697,0.025663053041413225,0.15429931167909786,0.4320959088837155,0.5810079463645875,0.6296896898660991,0.7664748312494856,0.6598336175619576,0.5375705392052206,0.4576874222811069,0.7140544453424639,0.6074298685559567,1.0,0.03354785815963169,0.41084575665376494,0.6478253209448572,0.19398263789046183,0.8401017154670046,0.5437234556838784,0.31125037909291764,0.5349978360516013,0.21348978839898286,0.5099977740394995,0.21870113362118482,0.16650523945160015,0.38730575466265343,0.36028496641086993,0.3580604255394851,0.5400189678709347,0.78416506594696,0.12471844580726178,0.8078158848831241,0.004639888758718715,0.26662134527671594,0.6483628243182041,0.6940689997049581,0.22159228499448833,0.5656482465920715,0.3297590168146666,-0.03498512427908423,0.46468534337752415,0.44797410435662377,0.013170355764401067,0.20570269416745424,0.4989647049712618,0.812083618869568,0.6365501817195186,0.7832542669517831,0.7353254745140752,0.6656354966339374,0.513195524935827,0.13652780724192234,0.07164286400702898,0.1456417808228148,0.36251324714369104,0.6223849449549166,0.6482355231452345,0.469090817003728,0.4533489083671825,0.562097068795233,0.30549549344432014,0.42248213107365384,0.4749255995103189
Occipital_Inf_R,-0.2669495752849605,0.6651353440583441,0.20960288293534185,0.033426293195939524,-0.12576770437045667,0.3393428174689065,0.11604747547748198,0.4662421923539694,0.43739559794859634,-0.2921276450499999,0.2257054757403431,-0.0444122204627344,0.15085634852761454,0.2628111288650683,0.4725467537616661,-0.07398699237859999,0.18004131755911942,-0.41688207158994545,0.32239817242633934,0.629444690426005,0.08338891221062543,-0.13984227320152037,0.21052630230775937,0.31532263965975654,-0.28272927951335586,0.6687446486745674,0.33013625234244764,-0.11828244189996795,0.11707140219804645,0.30028580876149424,-0.2890846729648161,0.20276259889828804,0.07164837167023572,0.3537136010465573,0.03354785815963169,1.0,0.26702834830614774,0.3316419520703435,0.6110077436895271,0.15448250969019628,-0.576410726249424,0.41493710896559527,0.6063239432763463,0.06442732530164459,0.3857161585834816,-0.5097522775292593,-0.25658784143044366,-0.3899090907464268,0.37409802537887765,0.5203947743973796,0.022610280681131162,-0.058660228358074794,-0.6093164113025255,0.025623526187498826,0.4138469827835643,0.26772914238687046,-0.025247846745632057,-0.08655287169626441,-0.6217698388916251,-0.33506857101385445,0.37893680747951297,0.22812469065463417,-0.12216047120284314,0.5787097932318785,0.5881476638522676,0.6780282084605959,-0.342743885011779,0.18799684632876293,-0.02273844158643589,-0.05567952674117806,-0.06813311240105033,-0.08180751475271385,-0.07988676364309823,0.5885481157333295,0.4421179145373052,0.4829553051936877,0.5001569311153817,-0.47348468121259984,0.36631385552879725,0.6253260312997004,0.1384948518532493,0.3535863721767468,0.3748758777858466,0.6278518270819152,0.24612989614152905
Temporal_Pole_Sup_L,0.32985074182959945,0.47494401290913535,0.3040664835029587,0.27208060611954327,0.4226429558498285,0.007196028125547249,0.38035242628792093,-0.04484032727531588,0.3881705143822769,0.28201745292629166,0.10802247801048016,0.3202243893541834,-0.13512502174718855,0.3818275282468372,0.5707435536177614,0.3740583459964684,0.6501187289962838,0.2761089056124291,0.4593570424033222,0.5277206846074971,0.09168390355892964,0.1378459285722408,0.6156645480684602,0.02297238361747551,0.003520786803140902,0.3580001303843645,0.20013172034510343,0.28893719948764035,0.37517843638371023,0.5548142675174194,0.40410238475033533,0.2092315066654253,0.38276698098535983,0.2704222085580026,0.41084575665376494,0.26702834830614774,1.0,0.38270268011956954,0.48970656709532373,0.3480245162980966,0.22741850915629658,0.3544138752766649,0.41111923093413605,-0.0031913236305735593,0.38444988504427774,0.04212761428247026,0.21282718161515585,0.10533472529830486,0.20936762876423126,0.5685657461377562,0.5272853035083623,0.29981566106653373,-0.06320566567919181,0.13619846172995978,0.12240087864782644,0.2225436389596034,0.49303827599782274,0.4854304114904089,0.08815342924055956,0.07314728713734205,0.2723377959144192,0.19931748206841937,0.15571110885367542,0.6092292360962639,-0.03136394455206174,0.13634709648773208,0.06762270390097187,0.2684877310933842,0.3223790746749606,0.343195825382056,0.4717602302908367,0.29175213334671857,0.4679748994587993,0.4812369007064215,0.09758058949139438,0.18453477038903773,0.7631872767481871,0.31174721996582316,0.3048916857449292,0.4605013030547665,0.2428667797714627,0.2666988183278561,0.18464562292810485,0.5340117151390023,0.09917052466044796
Cerebellum_3_L,0.4150891769051759,0.3638932034278975,0.6447166661300097,0.6432539177419011,0.5518722665241764,0.47927332023218044,0.6230853867423598,0.384370367113767,0.3361098209878261,0.21804939310694174,0.565923018580664,0.542202478984488,0.3732802480944204,0.6105038403780215,0.518875470696373,0.33221096564788244,0.6547086129177286,0.2396910527184011,0.374274307206673,0.4424812854211518,0.5921442370321446,0.0011278868907481287,0.5450576622509336,0.3831092655220107,0.19122490587499372,0.7571239350695846,0.5282662891831521,0.39210234975433944,0.7078184824684427,0.657056030326917,0.1310278698423879,0.5063738561424854,0.7254659911034959,0.7703706050443558,0.6478253209448572,0.3316419520703435,0.38270268011956954,1.0,0.3689514716935227,0.7270832814111329,0.08295753892105533,0.42383637534213725,0.6927233478391368,0.3521412053387604,0.7462679908633763,-0.030917303115228462,0.2658889310533571,0.0928468990835235,0.572167081616524,0.5045853303073441,0.5691581570643168,0.6639535639310598,-0.05178227544294683,0.6483286770883933,-0.0380536299187074,0.5296970036864,0.32177962810547095,0.5965638444189364,0.032214643394188024,0.1760834233881861,0.6675011252536922,0.09807684193359854,0.1225970121706711,0.7430337029226172,0.37052617009955713,0.3619564570722358,0.06916762434327031,0.7487573984624321,0.5925633196036852,0.6133285386719483,0.40581442475996565,0.4958364176342626,0.247817921634919,0.5283914888503675,0.15721997874270202,0.41613661491954174,0.5601799839470224,0.25834712766712536,0.685624515391798,0.7280788440838656,0.4570303090923531,0.6654475594663988,0.6276855540231562,0.607311571055436,0.5646189221694338
Vermis_9,0.1469156051984028,0.8299520793962252,0.506983100278313,0.06758865168160968,0.14141051245963898,0.23445222220251222,0.28293159788754063,0.038918264601151616,0.4827560433350793,0.10758660440309467,0.1776367552767005,0.19201457023585064,-0.2790599128928655,0.39260849039602896,0.7787019368207122,0.2996611786753715,0.256316208621016,0.07724288301163566,0.4828215760462661,0.8103732629397724,0.21669422118281448,0.15102021819768133,0.45507831624888084,0.005552925673316705,-0.1783335339236457,0.40386862373773097,0.12555258445365075,0.012839729746399214,0.3644085650617108,0.3815869180435159,0.1842894447999913,0.21657100566928886,0.3754016195353417,0.36885704529944696,0.19398263789046183,0.6110077436895271,0.48970656709532373,0.3689514716935227,1.0,0.28214657465670473,-0.0945062781473823,0.5802983274412048,0.6487292856474635,-0.13233199312935254,0.21113381991432326,-0.050440459083915104,-0.014914087779618312,0.1743350995975128,0.18595576887705925,0.6574192459742608,0.46051147322054653,0.24486924375496796,-0.06889855290887072,0.02492844233816899,0.4685238305939222,-0.07099423447913865,0.366298699101241,0.16997047741663796,-0.13871450553903494,0.00020908064083790122,0.28412171294153915,0.45139395955911205,0.24188822931151727,0.6832261530553141,0.12453971224588266,0.6165758042250065,0.09520065376296025,0.17189051976721254,0.20282170763527413,0.3147401498076032,0.35499950776682915,0.06353388510541558,0.19049098769290768,0.4583863274325089,0.624283107969628,0.08917148389312966,0.7501753288511855,0.00438159722942656,0.30350201728411064,0.5677910561466831,0.07650914331669363,0.15385671899177894,0.11742977605469243,0.4349289523754429,0.304771405005907
Paracentral_Lobule_L,0.7433952227392088,0.4410050426167928,0.6320143844390509,0.8074706992201922,0.6978698568981074,0.7220189769829993,0.9355230180427042,0.3753439542657435,0.42096922599211895,0.449852620034471,0.7344804295711798,0.8151328829115982,0.3080584043762793,0.562851892439975,0.5483167272817977,0.5500474575813993,0.473929955707978,0.5017945523037273,0.5371762187720428,0.36364878754040336,0.7181539967613498,0.22356278643129626,0.7134038536055142,0.31006853027869935,0.2913071135581004,0.5986455741983653,0.609142891336558,0.6213116708207174,0.8673857683173718,0.7742429571877455,0.37341893961917805,0.6149326383923235,0.8492598054894526,0.7882333194711638,0.8401017154670046,0.15448250969019628,0.3480245162980966,0.7270832814111329,0.28214657465670473,1.0,0.36810723765346703,0.41508507913384013,0.7134517165685726,0.28607834265866117,0.7029513028886952,0.29353869868972565,0.331428461685627,0.2879834715390062,0.4044649071524606,0.5291969707828477,0.5812239810867956,0.823420035640598,0.12873419798152713,0.8571306322177983,0.21758032114367468,0.4143663214834132,0.6090931197442575,0.640740910439214,0.23696395475331386,0.4787707322396727,0.5585204212652692,0.23997841786517873,0.3948193412146126,0.58972955799483,0.1886588025493442,0.40400926400324116,0.3406454421993756,0.910081894067767,0.7877361237305133,0.7877708321702718,0.7456669230209317,0.749721998084395,0.341719131622519,0.2624138365659884,0.29604001659518253,0.3296217529724557,0.4202427210090961,0.5795466206801142,0.7721949627941416,0.6527686966273076,0.6170041486453911,0.6986390585494721,0.5465234167451497,0.5375781729769585,0.7066749717107692
Amygdala_L,0.6837620254788044,-0.12312543684737427,0.3056209231511054,0.2861204100071257,0.5319687440869185,-0.10390695506202376,0.4018866597799895,-0.4750029492736129,-0.025330540813842038,0.6140511537167693,0.24130504824882243,0.4620057463749024,-0.27076510397030956,0.13000980540145074,-0.01044165810436506,0.6185791769503625,0.15136300375484885,0.7878035349635504,0.3008111622372855,-0.1806930820195404,0.34621656119506267,0.43700697405948674,0.37862162363448065,-0.352687080966597,0.23121820690508685,-0.32666438351938953,0.061218671452957195,0.5108857091288111,0.35798334116529335,0.17002159493366126,0.7126607752580779,0.13387127223697526,0.43902889892624447,0.06607721625668977,0.5437234556838784,-0.576410726249424,0.22741850915629658,0.08295753892105533,-0.0945062781473823,0.36810723765346703,1.0,-0.006438776603264074,-0.06819083149866671,-0.0019065031858695692,-0.05653661037773687,0.6378164651701912,0.29518341286580274,0.7250832655144319,-0.06756385893479992,-0.06074916047755612,0.4536859933019835,0.5022505249261091,0.6481013102664351,0.338765895536597,-0.13736594205074223,-0.17747737649097875,0.5997561360208371,0.5696019939644648,0.6774289847850127,0.6806569839785899,-0.12902427870497607,-0.08218302087630101,0.5786974333933328,-0.06153529755303853,-0.5712723830079743,-0.31175032190100094,0.7026246267642484,0.2470686333647023,0.37651654281915486,0.5680491413325679,0.6205510484355197,0.46552766436519716,0.5649535507187485,-0.3952696401668978,-0.10718015746193237,-0.3977399467441273,0.00386304961349507,0.8278746119283333,0.022096568718404607,-0.17290231461094813,0.19048816650733252,-0.0711941571770681,-0.2272066763852339,-0.1624699780504804,0.11272954087244506
SN_pc_R,0.4024986829690406,0.571378247731925,0.3807927550895816,0.18608631475737905,0.20687137121342647,0.359598622484671,0.47523536989029325,0.15187343431741782,0.5192123057565681,0.2621686127192271,0.3287210502333265,0.3395325880966899,-0.07099490400305354,0.290833002184209,0.5147708421411739,0.23025504524940052,0.208632967955071,0.12976515085760823,0.4121499631848472,0.586633203594929,0.3758075034975275,-0.007820665417824814,0.4679895721840592,0.17059705900155123,0.07410948135700873,0.4338324858862519,0.17372865307704632,0.17233840460340177,0.4039808177073737,0.44028988443369516,0.12637383015492365,0.2928523390442694,0.5525306695353039,0.4871724952642092,0.31125037909291764,0.41493710896559527,0.3544138752766649,0.42383637534213725,0.5802983274412048,0.41508507913384013,-0.006438776603264074,1.0,0.6335820501825282,-0.0758134841874542,0.4112052136317375,0.05904468048308863,0.11193940210751759,0.010449777371837107,0.16289063821995522,0.4846455560261272,0.4031602687704217,0.3681564470231575,-0.09136171884398679,0.19231436095358193,0.45931123720308203,-0.0027345685870340856,0.43200363136384395,0.153924006446044,-0.0033138524461752477,-0.02797087477973387,0.42537973015058,0.3853821227718355,0.165698441199476,0.504117569610425,0.2532499247895998,0.6488655864360138,0.1654714899260868,0.36092021745160274,0.36902487944331275,0.36266412807235526,0.46609965197340636,0.25101629001839215,0.06214236092419521,0.3019794972837614,0.5646567342187401,0.1319757642163108,0.43631724834425156,0.10437634341333521,0.4713291323740855,0.5572324721211873,0.17085080648596243,0.29231784299246866,0.30799755806186896,0.49331914455966847,0.463648042809285
Calcarine_R,0.42242369820730985,0.7160666374272971,0.561718782947046,0.5444581719205323,0.44691743165165504,0.6614103427710143,0.6621962857380379,0.4902004590491778,0.6037171325792137,0.21855610030968486,0.5411025146363185,0.5278782712570251,0.21924543184710585,0.5652657416351576,0.7174275946618646,0.29905114618462286,0.4540384867693266,0.1064146037876254,0.612934471275973,0.70415975790111,0.5648910089348089,0.08241106217088028,0.5997362575693193,0.3543268608139378,0.023342901411679773,0.7642356625634688,0.5282950225361268,0.30599537103719987,0.7167478061593342,0.7506836973836862,0.17363146000306537,0.5131460729349769,0.6478001157539984,0.7849380999530424,0.5349978360516013,0.6063239432763463,0.41111923093413605,0.6927233478391368,0.6487292856474635,0.7134517165685726,-0.06819083149866671,0.6335820501825282,1.0,0.13265097744144874,0.6625395316420345,-0.01784617850922998,0.10373501210350962,-0.011246780694453373,0.35743617422682494,0.700361462109298,0.4665100813261766,0.607187344228976,-0.17541614832680627,0.5192172700370328,0.42702359838178605,0.35649026576511506,0.4766644170382339,0.4014501772540804,-0.1203887863379503,0.1261875092605559,0.6694414924355526,0.4212437793747928,0.24008383061950173,0.7858886195081071,0.44733471363487803,0.7707448962859086,0.07573532313190803,0.6739927986798159,0.5640987686355641,0.5476526754115038,0.5271726159483505,0.4159851444122293,0.1769379634172734,0.4825609026872078,0.5934873063872741,0.4663100690705542,0.6404303044600107,0.1484704276528016,0.7685767692511568,0.8882554776190849,0.47192917439905724,0.665569834321018,0.6181341120781715,0.6708742367178607,0.6684732461415273
