,ACC_pre_R,Parietal_Inf_R,Angular_L,Calcarine_L,Cerebellum_7b_L,Vermis_6,Paracentral_Lobule_R,Paracentral_Lobule_L,Cerebellum_8_R,OFCmed_R,Cingulate_Mid_L,Vermis_9,Cerebellum_4_5_R,ACC_sup_R,Vermis_4_5,Thal_IL_L,Thal_MDl_L,Rectus_L,Caudate_L,Thal_MGN_R,Cerebellum_3_R,Rolandic_Oper_L,ACC_sub_R,Amygdala_L,Cerebellum_4_5_L,Thal_VPL_L,SN_pr_L,LC_R,Temporal_Mid_L,Insula_R,Supp_Motor_Area_L,Temporal_Mid_R,Frontal_Med_Orb_R,Cerebellum_Crus2_L,OFCpost_L,Cerebellum_9_R,Postcentral_R,Fusiform_R,Red_N_L,Putamen_L,Thal_VA_L,Parietal_Sup_R,Occipital_Mid_L,Frontal_Inf_Tri_L,Vermis_10,VTA_R,OFCmed_L,Thal_VPL_R,Cerebellum_Crus1_L,Fusiform_L,Cuneus_R,Thal_LP_R,Thal_VL_L,OFClat_L,Precuneus_L,ParaHippocampal_R,Cuneus_L,Occipital_Mid_R,Olfactory_R,Thal_MGN_L,Occipital_Inf_R,SN_pr_R,Thal_PuI_R,Thal_Re_L,Temporal_Inf_L,Cerebellum_8_L,Temporal_Pole_Mid_L,Cerebellum_10_L,Cerebellum_10_R,Frontal_Sup_Medial_R,ParaHippocampal_L,Temporal_Pole_Mid_R,Angular_R,Frontal_Mid_2_R,Cerebellum_3_L,Frontal_Inf_Orb_2_R,Thal_PuA_R,Parietal_Inf_L,Insula_L,ACC_sub_L,Temporal_Inf_R,OFCpost_R,Cingulate_Post_L,Cerebellum_7b_R,Raphe_M,Pallidum_L,Temporal_Sup_L,Occipital_Sup_L,Cingulate_Post_R,SN_pc_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Pallidum_R,Thal_IL_R,N_Acc_R,ACC_sup_L,Thal_LGN_L,Amygdala_R,Putamen_R,Thal_PuL_R,OFCant_L,Temporal_Pole_Sup_L,Frontal_Med_Orb_L,Thal_LGN_R,Hippocampus_R,Rolandic_Oper_R,Precentral_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Cerebellum_6_R,VTA_L,Caudate_R,Cerebellum_6_L,Frontal_Inf_Oper_L,Red_N_R,Cingulate_Mid_R,Supp_Motor_Area_R,Frontal_Sup_Medial_L,Lingual_R,Heschl_L,Frontal_Sup_2_R,Thal_PuM_L,Vermis_1_2,Thal_MDm_R,Rectus_R,LC_L,Cerebellum_Crus2_R,Parietal_Sup_L,Hippocampus_L,ACC_pre_L,Cerebellum_Crus1_R,Vermis_8,Thal_LP_L,Temporal_Sup_R,Temporal_Pole_Sup_R
Postcentral_R,0.545814806147399,0.8317007579022001,0.44718558833944766,0.6613916423073045,0.3313369301622755,0.5601872995773138,0.8965598988752862,0.910081894067767,0.45152247597622786,-0.009888357147242682,0.7927086517486298,0.17189051976721254,0.7632732307599315,0.8301979278742602,0.7772375716194379,0.7042281079635322,0.1366140495426787,0.13719285987290616,0.5865389235840459,0.40737269020202427,0.6738621507997882,0.6713175617880186,0.20287109304749423,0.2470686333647023,0.7423427014332338,0.5596654781927097,0.43626685296649653,0.3871486522544133,0.4719142166717606,0.6915357357831322,0.812083618869568,0.41401313845209714,0.10545749695113468,0.2221542885514381,0.5548496294639426,0.4241671701323275,1.0,0.6315096051684859,0.4191451710728942,0.5932796145001072,0.5703961500912721,0.538608693710471,0.3521740145413789,0.48878559893924933,0.6398070799452207,0.4200393175313765,0.26287575350377673,0.5825791275243231,0.33602465847212754,0.6350180705583366,0.6739643231866678,0.5763235453999381,0.4076279442905333,0.18102186495906503,0.7489649063566032,0.735014405837932,0.6444375175183842,0.3658604770522024,0.43574030020461935,0.22211573205130694,0.18799684632876293,0.39711323192617687,0.5374630378182771,0.252570698448623,0.6012815222466136,0.42937589619469013,0.09672949987026876,0.6646327046847592,0.7626571156023689,0.7615246597528985,0.5612925438736704,0.10138619190313707,0.5943412250833384,0.6726461641569597,0.7487573984624321,0.3573903273283472,0.5154395379200879,0.6414867709892369,0.44145139007385387,0.1695724949143461,0.18029016872429265,0.3402219477305256,0.5789100718023626,0.105328839316482,0.3303504341867762,0.4588979873258172,0.5617536066732662,0.41740997429082854,0.33627339180716115,0.36092021745160274,0.6333602142579673,0.284161734235237,0.351905884520162,0.6629594475342124,0.33169721499005894,0.8056316371344813,0.2758259675766331,0.2329794613522626,0.7179510315792537,0.7098535379172506,0.12438515417753496,0.2684877310933842,0.04698165944224086,0.3152743169615097,0.4593175610316311,0.6054480948763971,0.7745936505075223,0.36828305353820007,0.7787796561173288,0.5307367903278142,0.37450436649799007,0.5857792557655449,0.5078734505288035,0.6357769078225323,0.4485594889041217,0.7704862353722103,0.9056553913378074,0.6537797172744031,0.6663200746206033,0.5324937935686321,0.7094715292557126,0.5967905293893562,0.6401398030122213,0.6131321488131749,0.1780487888522173,0.12695312559313016,0.10502123908399483,0.5197401004725033,0.7169944725516769,0.35022748726464475,0.31990495000045144,0.12995685180126856,0.6879668442299423,0.6577140718302104,0.27566057341592826
Fusiform_R,0.44763438627161145,0.5506342970824298,0.19035048199401355,0.7014336143536878,0.3763258273284255,0.762427616904863,0.5724886276085419,0.7203720392378763,0.41946539817486234,0.022011538177046534,0.5083539298818938,0.4616158525835207,0.8623017645080603,0.6887446239610125,0.6731130067200339,0.6116970440414566,0.14688056715770414,0.16652380701376446,0.42330866835846515,0.42845399864958206,0.7335591326427716,0.49368453423648506,0.23325763916438197,0.07439190195409932,0.6932662673620728,0.45921229652490836,0.2972396846229305,0.3200693692413942,0.19255072416858543,0.6098667894522328,0.5354647952186872,0.7082087601424171,0.12644178675574008,0.19442087444574097,0.555461588434693,0.5142582623603364,0.6315096051684859,1.0,0.44197380013736415,0.46790148235455686,0.3552214388046616,0.1430722429048969,0.16752914844994382,0.449770518442355,0.7665627897390268,0.37642777900611063,0.30415119684306774,0.5309098253129128,0.3744334833441973,0.6574680635412933,0.44892941842300266,0.45391775088735137,0.29159121565024293,0.04563993998884181,0.45005606780138463,0.7279889459881269,0.37436897323490037,0.26619560323408453,0.30601282286961873,0.14152101299965003,0.43545451330425294,0.32767488435144443,0.42569999976938155,0.14824775649797323,0.36092941166256143,0.46713889837892447,-0.12422756512650067,0.7098441757034772,0.6590484890515419,0.5865859866591957,0.43685911856674353,0.26987062356076363,0.307456185564957,0.6861196560166221,0.6040051882930115,0.4632873638100167,0.22227334372366583,0.5222577781575173,0.33050411367433014,0.2280694587807194,0.6943661164040628,0.4402135645104389,0.42571870104579246,0.3184038641849206,0.5641452817642765,0.27019405935702867,0.424170840598567,0.13612388888392057,0.1427825988978373,0.5307873108614962,0.47678354987892674,0.26743534210534065,0.3265468895399638,0.4300806132581466,0.3731074643600434,0.6222986754680163,0.22430454772752523,0.32408695400897275,0.5886333241232247,0.5153883576515667,0.08091087124311333,0.218005940626721,0.20069954181705613,0.28501936989674087,0.6302796486993715,0.5777476742980667,0.6752806307498409,0.18037850137418646,0.5989277619895789,0.7360791740237342,0.4906085357826075,0.6046439414123451,0.7130936501228913,0.5840602219003188,0.5211744210742772,0.5824984614601939,0.7220268605143183,0.4902672441225649,0.7347428587048751,0.5237504018748473,0.5681745502970591,0.5105591717530918,0.578980004763406,0.4534052533029314,0.1981580606932897,-0.1567047238564349,0.34350192615128117,0.3568155690180241,0.5169656926986478,0.2721860232481356,0.5088476394717419,0.481484183530516,0.561777133992575,0.8376731692074204,0.5715677749887885
Red_N_L,0.6803377915551226,0.16957323897858229,0.03743314853405557,0.4206074433266697,0.766328262415436,0.37876412977942536,0.3883049195102451,0.5812239810867956,0.4927530532510234,0.3372565848952468,0.05149217379433114,0.46051147322054653,0.5027774346167551,0.5812681478671059,0.6207862212300387,0.5479531525809634,0.4321304120810559,0.37382174629368137,0.5306920813421024,0.1296513035525845,0.5383815712410411,0.5469089567936365,0.4852327477312217,0.4536859933019835,0.6512118600934983,0.621043223880498,0.6668286728803247,0.029251735523134165,0.5316858101845666,0.4421018102263232,0.5400189678709347,0.18964816227631387,0.5156672282419197,0.43382830083079443,0.3190376839965872,0.5920482185584699,0.4191451710728942,0.44197380013736415,1.0,0.43969963542178925,0.37418943954417616,-0.19538259590807547,0.06625318466773306,0.5512008408029581,0.518643986048732,0.49653338958655613,0.36639878270288967,0.6268437489622287,0.6117694726847845,0.6382845533301408,0.13021665100349614,0.5722252899962179,0.5891522820684605,0.19955607396863975,0.06188128342737107,0.3497972800465953,0.04224846923633466,-0.16768498974418236,0.2369759735979969,0.3332489599853318,0.022610280681131162,0.721087961835577,0.11788668403792898,-0.03405105523251378,0.5240492618070747,0.6267657659533505,0.10647754218538898,0.4894944278027293,0.4599923838947483,0.5567622673083611,0.6138204928929469,0.09460677713658854,-0.06796755942968136,0.7114063752282718,0.5691581570643168,0.3951620201272644,0.0273406329699949,0.15466027555682987,0.5235186204877684,0.20338413133426902,0.25830768020402267,0.6611542724197776,0.28001619009549866,0.2549041773305288,0.40907507733305204,0.2654852067099294,0.6443489963744438,-0.03884320445347662,0.12209478836432301,0.4031602687704217,0.510798298247966,0.211445889520394,0.3664645653318049,0.17327424887497006,0.04004409682337416,0.6076335431398097,0.2920188879140327,0.3532390710678169,0.5578445354795665,0.36891868054607324,0.39673052673865333,0.5272853035083623,0.23093661580972652,0.08699421838042759,0.6815243008716224,0.5521088269246754,0.6814105057800424,0.6515138218641015,0.6211506483504241,0.6122874772635291,0.30454286040264156,0.6494825672647064,0.5794599154383729,0.38214689118655976,0.5026092917363497,0.5064665622361517,0.4968675328859335,0.6371128458910279,0.33122023771117426,0.5313028532918183,0.6519078308719897,0.6140597024152495,0.587305959988452,0.17807538926484598,0.28526663738721125,-0.09353071245933232,0.16030127190337817,-0.17192528222570025,0.6457447928492399,0.6167565823630831,0.4122542441760603,0.2628869438676045,0.5448727176587391,0.4336989389314455,0.36704410992401365
Putamen_L,0.500531307013071,0.41568936159377456,-0.005333576853737599,0.4283922986896419,0.436891784658671,0.3864948595253552,0.5793942717781908,0.5995441524714534,0.37332868230612465,0.211484429173146,0.33420681510812866,0.28554673189005797,0.5105817332478337,0.5538614564160417,0.6730853196268695,0.603140831499799,0.30682130813595665,0.1051451209456813,0.5806652766250509,0.551048220003538,0.5909573989866735,0.7405431718551004,0.5656794615983001,0.36699534248477955,0.6311057493432652,0.302119319798826,0.4314320367160896,0.21910340830198707,0.3421586374964604,0.8939501365986605,0.6559088428311299,0.28136156774223264,0.42959967835118973,0.16791557939599655,0.37212450172213973,0.3662225271720176,0.5932796145001072,0.46790148235455686,0.43969963542178925,1.0,0.6330940230436262,0.04171562337665169,0.023833427777299406,0.7686034316581024,0.5298738705173274,0.21365563571733287,0.09393499320000921,0.4089147670935769,0.35478673013213646,0.5786633452349222,0.2987155595475677,0.5237131717822922,0.4263577372417924,0.06510349541106053,0.28673259888523417,0.6045498181387661,0.2300830455328911,-0.021207109076105405,0.6530550849212136,0.4032408538272716,0.15293031480299368,0.46218788249315484,0.6384012213988156,0.28337977182801954,0.4432497817071321,0.3974997716406099,-0.01688200039990349,0.6153177025649766,0.6153933786929335,0.6426451866691586,0.5800948210796264,-0.21097680193644391,0.22383708391752768,0.618291565349269,0.5622535928255273,0.5973397722577634,0.21187700684325755,0.2204339214156228,0.8344737832032743,0.2745983279276161,0.2610934025248434,0.48164325524279883,0.4795454715516401,0.20336676534812112,0.41034055726357516,0.5834737717537688,0.5584374036563076,0.11024223250231775,0.258603066804904,0.19702466747121186,0.7493679282601649,0.151695995593382,0.6557246150498136,0.697997100502759,-0.09717118241587912,0.6140149267723358,-0.019012251627243047,0.33987875003664203,0.5958405909062141,0.2909034453270295,0.1314937527468292,0.3185222480155739,0.24899965945743036,0.42996142284395117,0.6175171230157912,0.6404892518984242,0.6272350967703739,0.5402521625550647,0.734250706743767,0.5314008367839791,0.3402213333986174,0.5709743883245738,0.4274443772565417,0.6160838554962593,0.46548028397982244,0.3698230328253682,0.589480549798666,0.545903062892986,0.4031461091163724,0.5163408011357663,0.6384836405949255,0.46353741916533237,0.6404759690432206,0.6443578724487907,0.19020302212657392,-0.031437939038419696,0.11093205234759684,0.07245689200104224,0.5824770434238877,0.570361471846794,0.39082127129614774,0.16152453062683095,0.4904048046031888,0.5392399426074128,0.3477479608727874
Thal_VA_L,0.534209495257441,0.3480026141546157,0.08771989433880673,0.2685684401938219,0.30920121414001667,0.22606848561147358,0.6090731563479485,0.6213116708207174,0.263681201986383,0.27240860889902635,0.3779258618427219,0.012839729746399214,0.4296404964772895,0.5888566850938562,0.6298445091831975,0.5533166438252427,0.34835095972327906,0.27522893786140773,0.6463354314171218,0.30939416181987633,0.5403824563251192,0.5398105416496132,0.4473460394691292,0.5108857091288111,0.5998587651722651,0.48175810201579067,0.500652530962092,0.35731965222370055,0.3453972571054323,0.5800371784234358,0.6296896898660991,0.104574594600533,0.35286776863330943,0.09499883739369229,0.34317086981539735,0.23429614509829563,0.5703961500912721,0.3552214388046616,0.37418943954417616,0.6330940230436262,1.0,0.1180469056972642,0.005886140093422854,0.4746957488946929,0.46386075042335,0.17865848470981446,0.30023740053491726,0.5033646637954431,0.1963410327640824,0.4449851004984325,0.24594311713806677,0.4904208830163895,0.5862311233656998,0.36890275199960915,0.3093594947942887,0.5601766742078433,0.24593424376061074,-0.12366176216101005,0.3189749449686755,0.3548032438403316,-0.11828244189996795,0.39526858718617786,0.3967745725155629,0.3973576157287628,0.48771958709497715,0.31472563015710486,0.13450466303299743,0.4940920175433918,0.6246137987603413,0.5668866965438777,0.5678215642508684,-0.0993032614532509,0.1792461921162452,0.5178515023466084,0.39210234975433944,0.49117130672921494,0.2687210749292018,0.27225227496839566,0.49548631586096936,0.29795971358606116,0.09940429735082712,0.4132293580111955,0.5263637001637443,0.008524009959368539,0.23444306252204353,0.5418735809230606,0.54256684509738,0.11124050041164621,0.4230742410819028,0.17233840460340177,0.4966230154714457,0.07644867098413248,0.5810592935499549,0.4162773705261876,0.12314693540492484,0.5930676698971487,0.2598755124827231,0.3838925562204176,0.671611767986494,0.316532993361667,0.32069397307711256,0.28893719948764035,0.3499187746198215,0.33397513268875717,0.4798181090710492,0.41259326942486974,0.6081025876597911,0.45714445704591633,0.6880366999528319,0.307649964920453,0.16931377513396212,0.5803095524895038,0.24663313901679226,0.4797417800184898,0.414322857767191,0.52523055888095,0.5723273650543489,0.6082615709127934,0.33446296208003173,0.508470019674234,0.6286100417966924,0.5607703997057697,0.6036818229526671,0.5206835414400812,0.3552500974659446,0.01096417784209853,0.16107040554029212,0.08883506052399374,0.6130064107310026,0.5284423291421568,0.16681920040268172,0.18070324438023647,0.5373447824534499,0.4027917048818525,0.15702148942492197
Parietal_Sup_R,-0.14539593376600166,0.7138287602542676,0.6788431464378448,0.39109611676389355,-0.2896651278571318,0.20336412201929982,0.4606840724949375,0.3080584043762793,0.013084574872694179,-0.33517107968858567,0.6791292738733449,-0.2790599128928655,0.31833750745068323,0.18800509332292023,0.13488400755221416,0.23823202298534463,-0.42730190184444883,-0.21317646744203664,-0.06543204668089576,0.15161690539960343,0.12028588444150064,0.006478445878384108,-0.4041858118950925,-0.27076510397030956,0.07339386860499897,0.11694023286121459,-0.15423187332848523,0.47885257147326243,0.29610256132398977,0.15075934543967945,0.1417709790436989,0.13990983598945406,-0.4807405285279449,-0.33643114483372644,0.36540899980946495,-0.07288266947718412,0.538608693710471,0.1430722429048969,-0.19538259590807547,0.04171562337665169,0.1180469056972642,1.0,0.577862402920132,-0.06178276461336766,0.15126630124503074,0.039969494676252625,0.12879155319671293,-0.18119316445241285,-0.09445851200307731,0.08305073736714712,0.7305352278598863,-0.09092836837563589,-0.24650870504424718,0.18361105487274074,0.8454619838766535,0.22025242049187835,0.7736921952700619,0.7276491237877886,0.21442955728285334,-0.35539734510150817,0.15085634852761454,-0.30896749792441314,0.3996677627862723,0.3229783248784491,0.16207752361939598,-0.032554969658505614,0.15795834297780298,0.08627013979793972,0.23387317913260647,0.044137305858767406,-0.11520406433606399,0.12336860220649132,0.7586272567374382,-0.06095562639315884,0.3732802480944204,-0.19996034607972774,0.6833014442452692,0.6748070422798875,-0.05373178026442302,0.1827227757295115,-0.19589266464718466,-0.40844604026025955,0.32477135069906793,-0.17028803411758087,-0.11230715231886138,0.15217136196875755,0.06804312029478422,0.6886638931023454,0.19273397674479006,-0.07099490400305354,-0.04922891393007408,0.28780996326769503,-0.25956899834121494,0.32902811189192976,0.5445183598032188,0.10963561665659405,0.3019266946523566,-0.2994519557989799,0.10565564388292784,0.5689328461842384,-0.14536031870649413,-0.13512502174718855,-0.34781345210043435,0.3472759813316221,-0.2909331530141014,0.03401470974777628,-0.029580754638303685,-0.1787911890096563,0.08429279554201377,-0.11255590177767273,0.0163846416586592,-0.1885262914487932,0.07650156200281132,0.07297468564831183,0.07018153794038375,0.3533422576881177,0.28491927293596075,-0.03320625536077062,0.4115441948596883,0.03213986246331714,-0.08996168376984891,-0.09961111380774339,-0.01366485389070842,0.45003546881816625,-0.051949427314766795,0.23397707670714116,-0.20813963059914578,0.841870911971921,0.08821574957198283,-0.2946219607077091,-0.18057937110725794,-0.11471027733552412,0.09965585327784848,0.21658067245979307,-0.22163607630840218
Occipital_Mid_L,-0.18687056438750832,0.55536588328181,0.8230064215908627,0.5684074918700444,0.05358016596327158,0.4352730299534212,0.2433828061576755,0.28164871288852705,0.4442460063245764,-0.481612052944666,0.4819582268454127,0.1295313902395611,0.3516568031170812,0.1988499979831062,0.22416471912036603,0.36650260667441126,-0.4279819441026397,-0.2998738477025685,-0.04767014214464219,0.2150594977655602,0.08469749628552167,0.1898870908904665,-0.3790685420857727,-0.3978914910783243,0.0987692313528584,0.12375195326689536,-0.0963494680188542,0.2541686634433408,0.6119223933702543,0.08688137219367212,0.10034060868354626,0.2301048743758192,-0.45733156318271256,-0.022739342051414757,0.5587504226292032,0.31640925814140863,0.3521740145413789,0.16752914844994382,0.06625318466773306,0.023833427777299406,0.005886140093422854,0.577862402920132,1.0,-0.001602671711405195,0.2463615975289518,0.28653877877244294,0.038802407339754756,-0.06020570290888614,0.33046325510927743,0.1572251577857655,0.5915181337684678,0.24230711635065877,-0.27971616723588744,-0.11683067381751568,0.5857072912907842,0.14777869862964735,0.6869163760957167,0.7138773343429706,0.3937996777022414,-0.4001022921031466,0.4301946836254005,-0.1567487135827262,0.22856322067439397,0.2263698514264558,0.13330266369656976,0.24660921398959554,0.0697743777115749,0.03783455594904389,0.08829433114065037,0.036293899896080804,-0.2537513550184798,0.45110738052623006,0.7108657937086827,-0.03939731166600387,0.4909362772855778,-0.03506764362055298,0.6637683717474475,0.6935408425874431,-0.018588983947476555,0.18354981823635222,-0.11046595077923488,-0.2572149955122693,0.41861032240414675,0.20730542910698932,0.05644273873837194,0.15744496804624805,0.24496149297820022,0.8268228995217909,0.2906975852050528,0.18965696631913145,0.029188145831076408,0.6517752124690125,-0.44845032427698994,0.22897573449658853,0.5896096484495678,0.22235077878964288,0.19173551995498675,-0.3230630085519786,-0.09951498161268388,0.718335925607476,-0.2729730606904603,0.1980315099645062,-0.249447520063025,0.28689204712170135,-0.23945233067209518,0.007857202389943665,0.109750020434993,-0.015264848921997264,0.03694278455101516,0.23596192745624264,0.0860755037340893,-0.2143695772826589,0.4502237726364931,0.21939838654067662,0.31266482033627147,0.35029407724504624,0.28052244356320266,-0.03661738375349699,0.5636276161319221,0.052938180276738064,-0.07463711752324788,-0.15443744752797683,-0.02050494332598654,0.22478121855240518,-0.24793942050033557,0.08870957408189907,0.08481117731510315,0.6741592897888267,0.011939676337937596,-0.3351138735109631,0.217201032906311,-0.03916059885332606,0.16454961505957125,0.16799215005032703,0.1507834403859317
Frontal_Inf_Tri_L,0.6577043953423154,0.2526682184013826,-0.12339312787870921,0.2636252063742221,0.35007035736419106,0.2947981346355483,0.5121357550014686,0.5807495448921846,0.3235682808133234,0.3805252611091874,0.19029866101357562,0.197374011818699,0.5177265523449605,0.552482391117761,0.6131277598358661,0.41431352283731426,0.42095776060365675,0.24352828020564862,0.5100081442760824,0.41601936061460415,0.6619454083480408,0.7464004752013879,0.7217864323752471,0.39093015443766693,0.6446600396854999,0.4803326976619443,0.4390789275029108,0.23044609964296373,0.22083914786981934,0.8444404370431867,0.5593008084454517,0.09894874797923091,0.5609598166833097,0.11173803342125366,0.223371942978805,0.28234081985330084,0.48878559893924933,0.449770518442355,0.5512008408029581,0.7686034316581024,0.4746957488946929,-0.06178276461336766,-0.001602671711405195,1.0,0.4743209441840704,0.0848028294196437,0.19138430065343018,0.3816219299596654,0.20100976234338783,0.5272500495565459,0.16368812337609243,0.4527476224177601,0.484471032675114,0.20376818876794334,0.11798165896070567,0.6302986682536558,0.012291313542592127,-0.1738875108798072,0.6534578776866592,0.4063509146416043,-0.026709506867984963,0.6473388745827889,0.4534351328574912,0.28024172119880214,0.31590804560871505,0.26893565651796003,0.00028799303213041135,0.6301575130926962,0.5884170338496179,0.6314475691939468,0.6699113205275705,-0.18560260594291822,0.03144240576855093,0.6926884965336328,0.5406725769516976,0.6034321264866589,0.06920751019377025,0.12714323533312938,0.8493724566556099,0.36839506002335254,0.19957796732959368,0.4370994342531172,0.36511806476698777,0.0930740787751529,0.24679494220020942,0.5805003523422849,0.6328774952212388,-0.05364454024241594,0.19649698122515416,0.11329746455564887,0.7312728220691732,0.0474523509721657,0.6291507813190446,0.5513228595650436,-0.07786238233197292,0.602979292749985,0.12351979664695789,0.21396938391698345,0.5939028535827451,0.2250681791298837,0.27125210407881645,0.15173439029471972,0.185906048814283,0.4491897418573881,0.6693559956361194,0.6883542766937575,0.6302538524344673,0.4468749002061748,0.7103734133738906,0.4250673295262495,0.1754686346498457,0.6124006392452754,0.36060037313374127,0.5271781959933666,0.3847983686169959,0.38013197374294816,0.5230642656599619,0.508403227318454,0.29525769847803723,0.440687455520559,0.6208516782916377,0.455638529276985,0.6874933808257443,0.6319509581737166,0.38099472619338964,0.15991689030222198,0.01912007151899673,-0.04102990050581883,0.5919740220314069,0.6603388801732223,0.22141095363047777,0.0899491297375834,0.5120193029295627,0.5806249889138598,0.2528671167742886
Vermis_10,0.4538205971981491,0.5363196918503191,0.2827140960369406,0.7460479336541734,0.49004969028183204,0.7727179874386232,0.5271413917094846,0.7113959902184822,0.6288967017019897,0.12589247025513278,0.4696324252548157,0.5293145925934976,0.8342977128235736,0.6763143507405198,0.8083059786045199,0.6799862710897727,0.10611957976598756,0.25233160195857046,0.42860897324976444,0.3824202367666404,0.6896766662826721,0.5697252427199722,0.239743085214444,0.07426524855041208,0.7021373215850163,0.4282970379432797,0.3776670001029944,0.4377043032983401,0.39793891971308193,0.5885875168178022,0.4986635727248105,0.6109098320760605,0.15697381124143248,0.2336661387723069,0.5999645604535031,0.7274254017322677,0.6398070799452207,0.7665627897390268,0.518643986048732,0.5298738705173274,0.46386075042335,0.15126630124503074,0.2463615975289518,0.4743209441840704,1.0,0.38257633109319816,0.39418915171670027,0.4900071299835933,0.6233746845997181,0.6076225914193822,0.5442764391476557,0.493636696594203,0.3121440079854967,0.03818712157773235,0.4555551015291994,0.6809086640230778,0.40566303032932416,0.18897076674892296,0.41920971440332394,0.05786389490809257,0.401256939822255,0.35218727598139593,0.4960712790359177,0.21336949291732654,0.4432038524427401,0.7015380197092317,-0.16843073497751002,0.5706029150941455,0.6041475513722969,0.5899005619794546,0.39747288599217534,0.30238017946715523,0.3587225076355511,0.6056491704925351,0.6354247416870078,0.4049307518449461,0.35311513973487374,0.5865556023677106,0.42010529578391503,0.21217530312130126,0.6138334416771656,0.531181869985661,0.5393213511131403,0.39361478233094926,0.689697820602783,0.3728539360008277,0.4675841756661008,0.29060046768739106,0.2999426685004543,0.44113737436552364,0.4746614481148381,0.41698258749101,0.26543820152381387,0.4712214898923817,0.413581926328136,0.615234808297836,0.23051294011897566,0.26320912867560986,0.5878818665194016,0.5309218421482441,0.13492088418386222,0.39142204402702857,0.10233322335952999,0.31115451680414374,0.5595082559010977,0.5657278399034017,0.6888252609276406,0.3187328169458173,0.6099760452434859,0.7319155496772103,0.495049182492313,0.5575515832056652,0.7402489663246967,0.6740567090752985,0.5128819853166393,0.6019214056324945,0.6813478973983029,0.5290912314104187,0.7268981089469199,0.6462319428827181,0.546410099127141,0.460582745920186,0.6223300303220615,0.5332773063483526,0.19189555046257173,-0.3552257971433902,0.46847977077536357,0.3953461493516273,0.45090987745188627,0.29564418183361396,0.6254537462578954,0.601330461066132,0.5106248573330433,0.7369859002980012,0.6195277244904398
VTA_R,0.29152673886667196,0.3904179992446993,0.3775661975188187,0.5070619135540833,0.612305184736972,0.38817105905213534,0.38513918930841157,0.5039379790046737,0.44115031674123095,-0.14146852439688,0.3107897390668317,0.4096462427421004,0.40810783890915736,0.47186489811472876,0.44411432061880646,0.5495171026721272,0.04451972417242315,0.0378169558234256,0.4463585582802404,0.20619540847019707,0.2431845474878494,0.3047660563430459,-0.011290127100968425,0.13484005915882952,0.40593733058658676,0.3271040658716022,0.3742858556330798,0.007523222641428399,0.5435584422364489,0.22681433346223356,0.486905694955426,0.28953273960966547,0.08192555921280362,0.44095665803221545,0.37421823033696117,0.5041602076808005,0.4200393175313765,0.37642777900611063,0.49653338958655613,0.21365563571733287,0.17865848470981446,0.039969494676252625,0.28653877877244294,0.0848028294196437,0.38257633109319816,1.0,0.02692716243156286,0.5225973256759112,0.5516183060544327,0.5312328142297263,0.27907803436873363,0.5467427108770385,0.3149134419683174,-0.0977907923724138,0.24484141983204719,0.16098562475314687,0.3659352753690232,0.1833401342202152,0.08732271590550195,0.1537133767101376,0.2707944672681344,0.3604560709322999,0.15601967576662584,-0.12063710599916543,0.49145016152813914,0.4864891008920906,0.1473790134404781,0.35818424029748025,0.3367789154191229,0.4289573840799883,0.3190082996680165,0.19241082034221016,0.2598886112907503,0.4395251768341015,0.4764206394437167,0.20366269811385038,0.2986584122966932,0.35397517399549544,0.10726806840026767,-0.0616827574619132,0.11774731274389601,0.39640955340044465,0.29709882569389795,0.19171966661267376,0.317965394393556,0.08323916378808711,0.4259411004749105,0.30678394200704007,0.15765339008146062,0.41966400482584154,0.3082133409457993,0.38856390880065744,0.12738945991345396,0.3039519594891465,0.14414238554756706,0.5067671569598594,-0.018671624592122155,0.23500626103426156,0.32687851559776016,0.5411240795640717,-0.0454711050831351,0.5399385013710493,0.1574391125302955,-0.08554741900007995,0.33840409569378327,0.17466575566044834,0.5043019532216291,0.4553047618198006,0.40893901297278096,0.5768919703988077,0.49579706203572116,0.33979265772589984,0.5668357139701132,0.32757057815711527,0.43081777485139405,0.5145929243668559,0.5069373731742617,0.4868139881842574,0.46112267456779,0.2831142008420168,0.4700573180049856,0.411405890223679,0.3300531737904032,0.03619673868569792,-0.11911676853300288,-0.07486876494853949,0.07901630986361685,0.11935933872316244,0.4400579289454262,0.18408388734426492,0.4315436749173827,0.0786945485992452,0.42091760353440466,0.24902128730564224,0.3462593567159017
