,Thal_IL_R,Thal_Re_L,Precuneus_R,SupraMarginal_R,ACC_sup_R,VTA_L,Cerebellum_6_L,Heschl_R,OFCmed_L,Temporal_Inf_L,Amygdala_L,Frontal_Sup_2_R,SN_pr_R,Cingulate_Post_L,Cerebellum_Crus1_L,Angular_R,Thal_PuA_R,OFCmed_R,Thal_PuL_R,Cerebellum_7b_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Red_N_R,Paracentral_Lobule_L,LC_L,Frontal_Sup_Medial_L,Cuneus_L,Cerebellum_3_R,Amygdala_R,Thal_LP_L,Caudate_R,Vermis_8,Heschl_L,Thal_IL_L,Temporal_Pole_Mid_L,Thal_PuL_L,Thal_MGN_R,Putamen_L,Vermis_10,Lingual_R,Frontal_Sup_Medial_R,Hippocampus_R,Lingual_L,Vermis_4_5,Frontal_Inf_Oper_R,Thal_LGN_R,Cingulate_Post_R,Red_N_L,Frontal_Med_Orb_L,Thal_MDl_L,Frontal_Mid_2_L,ACC_pre_L,Rectus_L,Temporal_Pole_Sup_R,Rolandic_Oper_L,Cerebellum_4_5_R,Occipital_Sup_L,Thal_PuI_L,OFCant_L,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Thal_MDm_R,Thal_VA_R,Thal_AV_L,Putamen_R,Pallidum_L,Cerebellum_10_R,Occipital_Inf_R,Olfactory_R,Pallidum_R,Calcarine_R,Rectus_R,ParaHippocampal_L,Occipital_Inf_L,OFCpost_L,Vermis_1_2,Thal_VPL_L,Thal_PuI_R,Precentral_R,Cerebellum_9_R,Frontal_Inf_Oper_L,Thal_MDl_R,OFCpost_R,Thal_MDm_L,Cerebellum_3_L,Caudate_L,Cingulate_Mid_R,Supp_Motor_Area_L,Parietal_Inf_L,Temporal_Inf_R
Frontal_Sup_Medial_L,0.4084856633106543,0.007140654210800643,0.3675509855141298,0.5257603903145841,0.7968316873553751,0.3967374187150233,0.4062044577022609,0.70452246378205,0.3319367749134899,0.6774309860306224,0.6445645912229936,0.9112194052132302,0.6913557031225863,0.5217851819339591,0.3475191085103479,0.08167455270637561,0.10807085779181078,0.38042267945577884,0.3862648966810328,0.5595960431660489,0.01809888217621692,0.02397775443836021,0.31454864295703167,0.7594135598633953,-0.021814978669959767,1.0,0.1655566702050425,0.5580151034663516,0.45895460685440465,0.7112687854918502,0.855212715175417,0.1710304955599297,0.6606246971317551,0.6342996895053707,0.24042684716357796,0.7413757232436943,0.10105065742581325,0.545903062892986,0.5290912314104187,0.2815237435418109,0.8851683211627112,0.6411395126569074,0.23193200011154155,0.751961952615362,0.5997207949666735,-0.0011650248068234218,0.42647571274946805,0.6371128458910279,0.1986320759584219,0.5337293987033862,0.8038961237975609,0.7444776653492766,0.5129255770348361,0.3168216877676253,0.690972698692909,0.5676567371852207,-0.014659696283401078,0.6672619710023301,0.4733599859400482,0.5395135192238985,0.6336839705721717,0.3025616535544894,0.6850530235696559,0.6494334349329322,0.8215182905870102,0.38011297735691046,0.6747977762040878,-0.14510546708179517,0.17246706794594585,0.5802238683652268,0.4484231076169725,0.3021190705398174,0.7529371808964145,0.022558839208784758,0.27559713114373086,0.6862324768468209,0.7079730498903251,0.2206613883157221,0.8339812855003551,0.385333340965688,0.5256144252818367,0.3318737033226461,0.7041050256329892,0.620454110452975,0.4850281291277174,0.7112186462691179,0.7418493736746608,0.76548306629378,0.2511842537622999,0.17283775203077667
Cuneus_L,0.5254220550868623,0.243076738434868,0.8038732781204844,0.6637021827221415,0.41838151546754593,0.3165306976991694,0.4150205109134251,-0.04436866306480248,0.025279203635403008,0.30425026728610893,-0.233358492543167,0.13188108619215347,-0.1214931108955223,0.5290173532935178,0.27663573993970597,0.8861548284556156,0.7475861511491363,-0.4229847064692325,0.8001949208449466,0.03895978192219677,0.2651866251839252,0.15214326195214978,0.3218076150301711,0.5290301499637108,0.07762323150362778,0.1655566702050425,1.0,0.26118198748589544,-0.08736852941085241,0.3411117307969246,0.02074530052102552,0.08718241581785556,0.17268604862340695,0.5700253000608343,0.08948088416527318,0.2737894582777365,0.3494901351112139,0.2300830455328911,0.40566303032932416,0.671571646865261,0.2672182656299111,-0.03764418000279522,0.7147556284334264,0.4255445824557951,0.16343980158482416,0.2964537511391758,0.3605712190173192,0.04224846923633466,-0.18947034085627493,-0.35733203573861205,0.22739063719793243,-0.2288903331630783,-0.1928516828844003,0.19315194611066672,0.2983061358440441,0.521700809993815,0.8725845199965392,-0.2012764568341338,-0.2523644146369307,0.061822623822684886,0.5287098377780487,0.461893522406137,-0.1374452722250258,-0.17386757031128583,0.2177463041403152,0.21876627680604196,0.3563593082894421,0.4393408689142187,0.3119353945742579,-0.1805496728612964,0.6158477307148494,-0.16891772291928323,-0.01398653252037503,0.4850191396307547,0.5987097597887867,0.1421879275292013,0.17677266351517892,0.47801281548155633,0.28170715646578237,0.3143525680544316,0.4391627558680752,0.07804000311530045,-0.11525621595363084,0.5777867633728141,0.5341385681850928,0.13272628231813413,0.5444688545428241,0.3591370693757917,0.8311402752354271,0.07464894903364633
Cerebellum_3_R,0.3919133561749738,0.3686252566445175,0.4613930222644093,0.5586036134905864,0.7176797791081911,0.2497731061631495,0.47526872256709474,0.4338715138335573,0.4581493026093291,0.38332084146331036,0.3344981791132816,0.6449335516570718,0.3984844603514606,0.49400473046432986,0.21545811904382453,0.19723918754242079,0.22078509800687887,0.3600036278821026,0.45483706500081716,0.3518605938220177,0.08934926888014455,0.11830893412719569,0.5494305997260172,0.7562625628287534,0.03173042420342949,0.5580151034663516,0.26118198748589544,1.0,0.42211415873102,0.646526399469881,0.7236068993050331,0.4137059278899778,0.5502802781331074,0.5307872487134829,-0.03169943754312076,0.5340360869575262,0.3392036784838137,0.5909573989866735,0.6896766662826721,0.5806353602120222,0.6056435735705321,0.7295415711036543,0.3946159628536942,0.7701887003629051,0.5286544866437809,0.4386457795905829,0.25703056191233237,0.5383815712410411,0.2664731103282696,0.41426218523018493,0.6886197519368171,0.5354822904767952,0.4046740311080422,0.3753468642797941,0.6059994537552424,0.7695327971678968,0.04493468618881452,0.5994410057292235,0.3899685072475771,0.7051666207109266,0.6930407437446687,0.6481120551278156,0.35959796193015886,0.2207012185973531,0.731931395030712,0.5302269520245713,0.701483472338552,0.037360201031690764,0.37570245494030413,0.5073513976415737,0.5529604828218201,0.5390195848635642,0.65765666169631,0.04195697201176339,0.350687689534596,0.8194559201359121,0.6596024853011686,0.47697752787081904,0.717951584696013,0.4530723739363317,0.5929549178332266,0.3170151954516739,0.5078315605762314,0.6356395713175456,0.6532516937277253,0.5365560615246295,0.6045484843370742,0.5922962660116213,0.3919114181280403,0.5072602085077996
Amygdala_R,0.0398889772504554,0.08681997146976915,0.05761785705552752,0.108848442686905,0.43269028957518035,0.16803665156638006,0.13417653278980513,0.47867609957565177,0.19723752108130096,0.36925439547929056,0.5786974333933328,0.5362357866961456,0.4361769118095879,0.17899200760400372,0.16779692414047329,-0.18731693585024298,-0.1562487042817426,0.28951329268131776,0.03335108365294572,0.4673962669543661,-0.19807046872948547,0.22087593584693987,0.46271741572814024,0.3948193412146126,-0.037562877380587834,0.45895460685440465,-0.08736852941085241,0.42211415873102,1.0,0.41900143004292373,0.5880017138077832,0.18710578261946495,0.2960621644706608,0.28415155191944136,-0.07750261461401654,0.32948894840606496,0.2566535484042998,0.33987875003664203,0.26320912867560986,0.212679397992963,0.37252838546642364,0.683183065535696,-0.06966365206457782,0.4355389221211372,0.310528884401856,-0.0743229484392445,0.1830765970702889,0.3532390710678169,0.6927531210483615,0.5826863758836742,0.4474163394278032,0.5026520125707723,0.37726581609825577,0.2617479520673378,0.24282878439989222,0.18255071102666695,-0.24160935878723916,0.5839505715518724,0.35509223718696264,0.3540233229985984,0.3502308061155739,0.06785351642053984,0.39132900891708045,0.5840438685188131,0.43991558170465545,0.3081756822382967,0.4031504395265461,-0.12216047120284314,-0.12010607883844318,0.5909217960867559,0.24008383061950173,0.4062862230060155,0.5286636800510451,-0.20263934010262952,0.05905274378718833,0.4318927889527726,0.34800494931149695,0.07669498602526506,0.5302107852356882,0.27646452450869574,0.2807129246128673,0.12457674089057968,0.6826769998260555,0.3303085537529839,0.1225970121706711,0.5638323468224115,0.2513684096486087,0.46468534337752415,-0.08026232661856464,0.30234038668944807
Thal_LP_L,0.45824244246628026,0.2609666517265359,0.4087338465140744,0.6034940330661647,0.8494583835145391,0.2645204742307441,0.43550155015308095,0.5528319005528403,0.30869149148486363,0.6041165135694623,0.4620057463749024,0.7441717693515487,0.5159791222562339,0.501461116556814,0.3188727459738497,0.24675424095713328,0.24850182091220305,0.24509781477981757,0.5985709272906719,0.4656993119800593,0.042488711725177646,0.070122018704582,0.530736524181916,0.8151328829115982,0.08390890331072062,0.7112687854918502,0.3411117307969246,0.646526399469881,0.41900143004292373,1.0,0.7585096102290392,0.2206242086963631,0.4674343428506053,0.6276010812302468,0.14405443952113717,0.8038632344469764,0.2673605112265399,0.4904048046031888,0.5106248573330433,0.4646991870901672,0.6906390927127691,0.6391298563013761,0.33877471128704634,0.7309706687077987,0.45477666190017313,0.17560510132036755,0.3689182338485616,0.5448727176587391,0.33511693489339917,0.47446561290474787,0.6761184382803689,0.5330512790970464,0.3901705480875771,0.2620093997489211,0.645733036537786,0.5616638411179562,0.13410600555261848,0.6184607590557955,0.3505725044981318,0.4839131690309827,0.6470509292412906,0.5020550882334415,0.4767892467897156,0.5355729233310461,0.741548579259493,0.5403290804588515,0.6512663734708398,-0.0444122204627344,0.2756627676836339,0.5346726167721371,0.5278782712570251,0.3775015712913239,0.6404943358864491,0.05346281252030318,0.31692719960958465,0.6793694093338691,0.7517813523957763,0.2932658704419164,0.7690245222490653,0.470383985187324,0.5359836480463065,0.30768507380857407,0.5855457700492295,0.6916212249133877,0.542202478984488,0.6887788085785821,0.708353912212219,0.6943021242514721,0.40970179699560905,0.22257084909187022
Caudate_R,0.34521600178841877,0.04120860177609349,0.2622659332473687,0.4825803199587927,0.8238399786487437,0.3656891320596915,0.33683080368887425,0.7227215080286561,0.3486664125063462,0.4931356439391322,0.6371336884940362,0.8716556627541894,0.703209161253532,0.43285505520914896,0.25091922931374727,-0.04946358023936282,-0.1123753715523623,0.5202673774358805,0.24345363307673865,0.5190078670407304,-0.021687150932713103,0.13338845201798885,0.3652925746394241,0.7549551505121207,-0.023447963961792776,0.855212715175417,0.02074530052102552,0.7236068993050331,0.5880017138077832,0.7585096102290392,1.0,0.34839530777199557,0.6033633859043556,0.5539824970467819,0.08514914748227759,0.6994469065009108,0.17211734380872037,0.5709743883245738,0.5575515832056652,0.2745961616353572,0.8228796198984971,0.8541908329457512,0.11812092965486641,0.7594329628249123,0.5981985622905659,0.05199540848598317,0.3627658561651059,0.6494825672647064,0.35634872268750284,0.7052196916312211,0.8230100977447329,0.8038816742323593,0.6091315605131187,0.40255223532837353,0.680611305248235,0.576778815701306,-0.1994782843402377,0.8090880831024915,0.5377311156162902,0.6512755757496105,0.5969337813624751,0.3761015318272392,0.6949466452401535,0.6476353897915248,0.8347527503115131,0.4081612984292809,0.68269555443648,-0.1586770623493949,0.16053358075284302,0.7226616308724817,0.4685698119542557,0.5193743622424549,0.8064657162908995,-0.14832432661349734,0.1764727328662412,0.7568584973064941,0.7124278995047597,0.20634144984762562,0.8645416437118948,0.42662531555149846,0.5669337458486401,0.19709320500271887,0.7836027565145168,0.5516009937243691,0.39881801805809186,0.6721915411751104,0.658354463626788,0.695775402101808,0.1622042255728801,0.43721266207646614
Vermis_8,-0.05992427934184654,0.1392877716925735,0.07910625105825111,0.2474701197782798,0.30639348427455637,0.31333742990190105,0.40542031559381486,0.13338845632558907,0.5206792046403415,-0.007909895025652335,-0.08218302087630101,0.13375563086700162,0.010900874372438949,0.19927437883830015,0.41834367089443614,0.05789009876552633,-0.007988236073878514,0.24556118546320646,0.14910911984871947,0.25379598796434305,0.5020268728586057,0.3923461876717958,0.2528030450726899,0.23997841786517873,-0.6707175561331831,0.1710304955599297,0.08718241581785556,0.4137059278899778,0.18710578261946495,0.2206242086963631,0.34839530777199557,1.0,0.38777833437870696,0.3544046809330331,-0.1533873871774647,0.07429816788258133,-0.022467000596942423,0.16152453062683095,0.601330461066132,0.36105258599561885,0.12549214080178683,0.35183150079082076,0.21085658028634088,0.405254725503262,-0.05231470228369332,0.13419572035673716,0.10812083187614537,0.2628869438676045,0.12654252165009444,0.10396702163723934,0.15617210377464233,0.10631707397757172,0.38817081567144057,0.5383350544439123,0.11770976592226795,0.41468355337103935,-0.012709112614340438,0.11964587895424784,0.2618895978164776,0.2940141379524749,0.010691053567625824,0.23800303276448526,0.04548989978201104,-0.04471110197734055,0.24297550683342817,0.058208501929355005,0.16132734243780775,0.22812469065463417,-0.03660115220509088,0.07024861416560235,0.4212437793747928,0.3152438674866386,0.01696014735891323,0.22804932918460685,0.2711296320223282,0.2085523777917509,0.1681229971667249,0.22925528608265716,0.27824689630053806,0.6260405578691703,0.35756817611972286,0.059372808506514725,0.3611906031138381,0.1970116088545926,0.09807684193359854,-0.008228832363807552,0.19826217821221265,-0.03498512427908423,0.3217199006405477,0.8003313611808872
Heschl_L,0.2818510729811124,0.1447465521675459,0.34964896225386627,0.44026506063096627,0.5734112205395341,0.2785226876284824,0.4592600219317001,0.5073171135576557,0.46237192968868557,0.510084278640609,0.3568927455046292,0.6231076314465476,0.43710436279618176,0.4656836593595519,0.4459193980095233,0.12653421773033915,0.21053122321529216,0.34378928461604913,0.35203143503703144,0.4909293112943728,0.12334936660963877,0.15977010430912394,0.3044435472237078,0.5907714176090821,-0.3171002475190024,0.6606246971317551,0.17268604862340695,0.5502802781331074,0.2960621644706608,0.4674343428506053,0.6033633859043556,0.38777833437870696,1.0,0.5459739858232217,-0.009585686083134778,0.4525013350843173,0.19930718257918,0.5163408011357663,0.6462319428827181,0.4108451995866752,0.5640354231352397,0.5467601555978808,0.3676317240115284,0.6895015156160195,0.4667923703760538,0.3116658694852295,0.2436087747232878,0.5313028532918183,0.0870537664633845,0.3456681130213959,0.5772866309529158,0.5104644354943075,0.4153402630386876,0.33444497866489525,0.5552183876417591,0.5563060053761553,0.04409955328932976,0.4025223628374889,0.39789322908332475,0.5854417847443598,0.48215795975955006,0.39164614308741663,0.4230654219551921,0.3117008427563101,0.6521614719521565,0.2927709096814471,0.5758659079342823,0.039651250247637916,0.27519163089180565,0.37461510965752154,0.423807083043866,0.3173254724350133,0.465682724724534,0.18783834576207165,0.3605712933203785,0.6017498471024803,0.5302059190786479,0.34891727830815705,0.6337478163043994,0.4750440548652647,0.46174519102412026,0.3364292604015864,0.5691987896567838,0.5154984626110785,0.47168005340879476,0.43846085980796695,0.5411322807751923,0.5494664141019608,0.30986951016656306,0.3118042924675799
Thal_IL_L,0.5708295758152401,0.1766840085039456,0.5800398300247405,0.6688687559730383,0.7303980103704485,0.4767881319392993,0.6841027559940238,0.4584262649589594,0.2598755065309869,0.5470579123360106,0.17002159493366126,0.618486906627932,0.3638906063571516,0.6135398364628035,0.6011874329958969,0.4899586427077348,0.4827654003517246,-0.03329909306806754,0.6801002947844427,0.5368775455371673,0.2587961350910088,0.3095634402961479,0.5554255920660397,0.7742429571877455,-0.1484052009318167,0.6342996895053707,0.5700253000608343,0.5307872487134829,0.28415155191944136,0.6276010812302468,0.5539824970467819,0.3544046809330331,0.5459739858232217,1.0,0.10048147636371343,0.5803247317602962,0.3665826473193998,0.603140831499799,0.6799862710897727,0.6868676336239852,0.636111947967611,0.47777635950652847,0.6444659660908947,0.7958195436020918,0.510484475071379,0.21476609161641932,0.4350601274719097,0.5479531525809634,0.13291946211740502,0.1250589902611941,0.579091211385942,0.3064925786279099,0.16556955881874513,0.47145553625014985,0.6395023788226795,0.7182777290740243,0.4593249100769241,0.23493975114073437,0.09881656647924231,0.48756528587054443,0.6192889548764308,0.49266148446670815,0.3664317222007182,0.32306422825225506,0.6161477947230404,0.42027059041223735,0.5871531522079361,0.30028580876149424,0.3680851601424063,0.3038915919775999,0.7506836973836862,0.09567475198821872,0.39679073989235475,0.4669452110287624,0.63128008653177,0.5021606918607779,0.5034018955627807,0.5208807146372995,0.7140242037925794,0.6325576878164161,0.6679897997476838,0.20468618483242962,0.45313764206014506,0.738381097156031,0.657056030326917,0.5467458817077572,0.6865420842319282,0.6598336175619576,0.5965545889466332,0.31964809931869875
Temporal_Pole_Mid_L,-0.0349193043142161,0.08996704043788444,0.16614048961155475,0.025438610728255203,0.08946824883002898,-0.06317746378112557,-0.07945201575391274,-0.004811894351783761,0.2159054231648646,0.2213795181751271,0.2750252856464829,0.15040124743754765,0.03460973346255437,0.1660266676831645,-0.1097605129474593,0.07445301570550321,0.16543307174666624,0.08356820236597971,0.15437017546106999,0.00016408690104741135,0.10841273618346169,-0.3924186794920654,-0.04826565661048761,0.056691296111074735,0.19554070167719625,0.24042684716357796,0.08948088416527318,-0.03169943754312076,-0.07750261461401654,0.14405443952113717,0.08514914748227759,-0.1533873871774647,-0.009585686083134778,0.10048147636371343,1.0,0.19781496581792143,-0.3422576765131824,-0.01688200039990349,-0.16843073497751002,-0.12280710656503221,0.1139776504774286,-0.07594917706150434,-0.12020277007791863,-0.010536093342830437,-0.07279689776557187,0.07302980527972351,0.23419104648939207,0.10647754218538898,-0.06929914884146265,0.052490599142991916,0.05841673751883324,0.21515379820388433,0.1694402889469458,-0.25715366795737543,-0.025213703225489603,-0.03235751011650704,0.08138146750355119,0.16129922443289527,0.3001830064339516,-0.18858611644725576,0.15346014321435486,0.02240616262121477,0.14139059381431987,0.12278597647864437,0.16050287339022687,0.08678611496279937,0.10908654403644921,-0.35580458020392697,-0.04228093958531181,0.058817870654839094,-0.17887852139860144,0.16720292054368863,0.1350633985085834,-0.08238534321318919,0.0059638531306490565,0.01130209735708322,0.298564389360397,-0.02487673274034509,-0.0013635732053061149,-0.15550920396911966,-0.21558900108829837,0.30793477207807457,-0.06150715633699093,0.1506998704341549,0.027165510726542167,0.047741861040637684,0.22438291029900206,0.1254458282374286,-0.006585706180437265,-0.30856871581443845
Thal_PuL_L,0.6057844812695411,0.1908654358595022,0.37387356713462266,0.585911920132597,0.7876822971238125,0.3337419065718129,0.3569750456226385,0.6270691358256,0.1644355648999908,0.6311215118865942,0.46552766436519716,0.7530953596822183,0.5030055422008664,0.49421739489146066,0.2318901448859611,0.22200056906564142,0.26098356778008736,0.24679629627586808,0.48822757567031955,0.3660806560744888,-0.09269734071749702,-0.07073381032746855,0.3398763091380164,0.749721998084395,0.07714031998835151,0.7413757232436943,0.2737894582777365,0.5340360869575262,0.32948894840606496,0.8038632344469764,0.6994469065009108,0.07429816788258133,0.4525013350843173,0.5803247317602962,0.19781496581792143,1.0,0.23693214525033082,0.5347330180692571,0.4795416738289915,0.3196697632085814,0.7573035449413825,0.5139072089079034,0.2856931594636948,0.6554453440648681,0.5364716196200464,0.11239137507110082,0.3709626691894529,0.42178338082453654,0.20360646207962368,0.3801173630848547,0.6722038741814185,0.5279766421196588,0.271273411322279,0.24421413496795275,0.6318265944760332,0.5156209812629754,0.10776693381633906,0.5290185040520844,0.2068174347963876,0.4616897803234611,0.5811184169479212,0.4643318478185711,0.6105162380008329,0.5107629954094359,0.730528778754261,0.47896735070336793,0.6692448312189766,-0.08180751475271385,0.3347567328328365,0.5900732600124672,0.4159851444122293,0.2179993811701577,0.6611351284410838,0.028004872928982925,0.2165967996842518,0.6563372550312346,0.6325168024119497,0.3592432452932893,0.7125902798246229,0.2956907106272302,0.5459989934670223,0.15600372614789793,0.5468128266712773,0.6438560229259248,0.4958364176342626,0.6640420003158685,0.6716271308381738,0.6656354966339374,0.3725660505398466,0.11549085578844642
Thal_MGN_R,0.619530761865423,0.31914259471368617,0.3413303701615723,0.3770182536803718,0.34696129654199137,0.27935691049678796,0.34734770111440105,0.2665110068156977,-0.22561785200477472,0.09898986271228356,-0.07606154106249903,0.2581194378733812,0.23303178718892736,0.26107902129021193,0.244704188002106,0.35333619189337434,0.3023341704666565,-0.32460773480348737,0.33837303719418904,0.22662131663899807,-0.08844094777955494,0.4376161452406297,0.49956616620781824,0.4223531836753522,0.021843529770979014,0.10105065742581325,0.3494901351112139,0.3392036784838137,0.2566535484042998,0.2673605112265399,0.17211734380872037,-0.022467000596942423,0.19930718257918,0.3665826473193998,-0.3422576765131824,0.23693214525033082,1.0,0.551048220003538,0.3824202367666404,0.5762587268516575,0.32116168251671656,0.36058794171733055,0.49204381246490914,0.38686709481940196,0.49399652004038025,0.4563156934887388,0.0692745508591482,0.1296513035525845,0.278024121823646,0.010340226308601723,0.3242675678223256,0.051781732644620555,-0.32352318171574934,0.3683495789268174,0.3734527973317442,0.379462621362574,0.3090399805024408,-0.019403480643692177,-0.37951285059938916,0.46943464756483166,0.40191437754522075,0.4860807668426761,0.09205490008258371,0.07175456154507709,0.18610565519990835,0.3553950991408795,0.3823750953440156,0.5173316592137908,0.5638966783980294,0.3093898096191011,0.45937848957509203,-0.14611895579832798,0.1615019039030511,0.29136227033268863,0.47580828983482903,0.2932454830270864,-0.007438850299854977,0.4395026365106194,0.3690208336032138,0.28917204756305726,0.4357199169067339,-0.26586357125382265,0.11928524638850647,0.34782403916314203,0.4043049233913744,0.4082552949214814,0.18593514375451925,0.4355613204318175,0.2973132125457493,0.2059898456366209
Putamen_L,0.697997100502759,0.28337977182801954,0.4419106849623914,0.49188089329506246,0.5538614564160417,0.3402213333986174,0.4274443772565417,0.6421540735692168,0.09393499320000921,0.4432497817071321,0.36699534248477955,0.6384836405949255,0.46218788249315484,0.4795454715516401,0.35478673013213646,0.22383708391752768,0.21187700684325755,0.211484429173146,0.2909034453270295,0.436891784658671,-0.21097680193644391,0.20336676534812112,0.46548028397982244,0.5995441524714534,-0.031437939038419696,0.545903062892986,0.2300830455328911,0.5909573989866735,0.33987875003664203,0.4904048046031888,0.5709743883245738,0.16152453062683095,0.5163408011357663,0.603140831499799,-0.01688200039990349,0.5347330180692571,0.551048220003538,1.0,0.5298738705173274,0.4031461091163724,0.6426451866691586,0.6175171230157912,0.32742740876369875,0.6730853196268695,0.7493679282601649,0.42996142284395117,0.258603066804904,0.43969963542178925,0.24899965945743036,0.30682130813595665,0.6627385620915336,0.570361471846794,0.1051451209456813,0.3477479608727874,0.7405431718551004,0.5105817332478337,0.11024223250231775,0.34120233835804137,0.1314937527468292,0.7131703464200662,0.5793942717781908,0.6443578724487907,0.6420341638594207,0.41628805086935255,0.5958405909062141,0.5834737717537688,0.6153933786929335,0.15293031480299368,0.6530550849212136,0.6557246150498136,0.4852533608244319,0.19020302212657392,0.5800948210796264,0.151695995593382,0.37212450172213973,0.6404759690432206,0.302119319798826,0.6384012213988156,0.6272350967703739,0.3662225271720176,0.6160838554962593,-0.030584524212270668,0.48164325524279883,0.5085049678192334,0.5622535928255273,0.5806652766250509,0.3698230328253682,0.6559088428311299,0.2204339214156228,0.2610934025248434
Vermis_10,0.4712214898923817,0.21336949291732654,0.48141998274581926,0.6483741564983376,0.6763143507405198,0.495049182492313,0.7402489663246967,0.39782906192021306,0.39418915171670027,0.4432038524427401,0.07426524855041208,0.546410099127141,0.35218727598139593,0.5393213511131403,0.6233746845997181,0.3587225076355511,0.35311513973487374,0.12589247025513278,0.5309218421482441,0.49004969028183204,0.30238017946715523,0.39361478233094926,0.5128819853166393,0.7113959902184822,-0.3552257971433902,0.5290912314104187,0.40566303032932416,0.6896766662826721,0.26320912867560986,0.5106248573330433,0.5575515832056652,0.601330461066132,0.6462319428827181,0.6799862710897727,-0.16843073497751002,0.4795416738289915,0.3824202367666404,0.5298738705173274,1.0,0.7268981089469199,0.5899005619794546,0.5595082559010977,0.6481770605564543,0.8083059786045199,0.4746614481148381,0.31115451680414374,0.2999426685004543,0.518643986048732,0.10233322335952999,0.10611957976598756,0.564954911596681,0.29564418183361396,0.25233160195857046,0.6195277244904398,0.5697252427199722,0.8342977128235736,0.29060046768739106,0.18593038521783795,0.13492088418386222,0.6717742407957872,0.5271413917094846,0.5332773063483526,0.2648711747655364,0.1412748914574977,0.5878818665194016,0.3728539360008277,0.6041475513722969,0.401256939822255,0.41920971440332394,0.26543820152381387,0.7544393004923186,0.19189555046257173,0.39747288599217534,0.41698258749101,0.5999645604535031,0.6223300303220615,0.4282970379432797,0.4960712790359177,0.6888252609276406,0.7274254017322677,0.6740567090752985,0.19063247754065824,0.531181869985661,0.6037562293749056,0.6354247416870078,0.42860897324976444,0.6019214056324945,0.4986635727248105,0.5865556023677106,0.6138334416771656
Lingual_R,0.4531650444308873,0.3635362727898679,0.6027088444640845,0.6551746716089853,0.5856919171982387,0.3679778266408982,0.7504643451316491,0.09546313880202964,0.2565456269056865,0.3729691591670779,-0.1831521936881694,0.3662192168963208,0.10833284424348683,0.4843140031245636,0.5494011136426237,0.594188930346534,0.6147345632351124,-0.33248698857593456,0.7865848998813914,0.3709946101108719,0.3755288096347022,0.3736932283791035,0.715222504100679,0.682756897567283,-0.12978005942584298,0.2815237435418109,0.671571646865261,0.5806353602120222,0.212679397992963,0.4646991870901672,0.2745961616353572,0.36105258599561885,0.4108451995866752,0.6868676336239852,-0.12280710656503221,0.3196697632085814,0.5762587268516575,0.4031461091163724,0.7268981089469199,1.0,0.38778681110883934,0.3498008981759826,0.887136322231774,0.6769571440690394,0.36133690814428154,0.4306145264151435,0.19393572025343683,0.33122023771117426,0.1853959328905138,-0.1525443708655249,0.3763608597044063,-0.013899026063269712,-0.0905481391282455,0.5001385201579946,0.3985876018245283,0.7936759850400648,0.56969683346325,0.011740333990694667,-0.1218440990397504,0.48628263835173025,0.5747823655113763,0.4980221308335326,-0.08749267968179943,-0.08523876704795831,0.34424308092338696,0.329209245726946,0.5202051380411629,0.5728697095098104,0.4295632007784856,0.03878176114844203,0.7923144616934977,0.03733290673850331,0.16506784643680342,0.610070898272258,0.7653459128451301,0.38171470595688994,0.3427164350843028,0.5230583087123662,0.5397595238744837,0.6365217102658172,0.5391884431011442,0.190417635664977,0.18878784402260163,0.6520820082765196,0.7429091888930939,0.3661232880097312,0.5328715991040976,0.5042009476835114,0.7025748984037689,0.40939578663525433
Frontal_Sup_Medial_R,0.6245035453641757,-0.031349790722923494,0.44384999868056835,0.6730778411503888,0.8628443279157485,0.4995048524364901,0.45146992613322867,0.7029023178200677,0.15273461682382558,0.5806513458017851,0.5071931897674978,0.8919094963954832,0.7228074338358881,0.5068688600660737,0.33964152100957534,0.2318921944442376,0.13077049706297542,0.21793066807882325,0.43533885432659036,0.45821988724451795,0.02924278452797151,0.1464081779655832,0.3059880356710936,0.8266110427941289,0.08655052141694553,0.8851683211627112,0.2672182656299111,0.6056435735705321,0.37252838546642364,0.6906390927127691,0.8228796198984971,0.12549214080178683,0.5640354231352397,0.636111947967611,0.1139776504774286,0.7573035449413825,0.32116168251671656,0.6426451866691586,0.5899005619794546,0.38778681110883934,1.0,0.639073414030381,0.35712818272841296,0.756850214353156,0.7838819295105286,0.05294890643647984,0.4020031351597898,0.5567622673083611,0.13504659088164078,0.38050355936725927,0.8272668341787209,0.6474255959670163,0.32807609701747553,0.47290249497601217,0.7921777371046129,0.6593882736988265,0.08992420646438887,0.5322613806790115,0.2504302431229551,0.6590702060011189,0.6796146803373683,0.39265833321658306,0.6433194271009784,0.5349617624022013,0.7442314409830976,0.3710793434978646,0.725027750379126,0.08723527803688415,0.37133317227866325,0.5522458210640507,0.5776353641659905,0.145107491134605,0.7179376264987329,0.07513316478493783,0.39578007188133274,0.6898038977846642,0.553847239441756,0.2992445205503653,0.8839107970288267,0.41115687636568027,0.6425417531163071,0.06851925532797504,0.6139965221587417,0.5839272919885522,0.5604704688139113,0.673956798120952,0.7130962337572292,0.8206407426487162,0.3286716153545329,0.2747539093637426
