,Frontal_Med_Orb_R,Cerebellum_9_R,Temporal_Inf_R,Cingulate_Mid_R,Raphe_D,Cerebellum_7b_R,Temporal_Inf_L,Frontal_Inf_Tri_R,Angular_L,Thal_PuM_L,Occipital_Sup_L,Cerebellum_Crus1_L,Thal_PuL_L,Cerebellum_4_5_R,Putamen_R,Thal_LP_R,Insula_R,Occipital_Mid_L,Postcentral_L,Cerebellum_4_5_L,Insula_L,SupraMarginal_R,SN_pc_L,Temporal_Pole_Sup_R,Cerebellum_8_L,Cingulate_Post_L,LC_R,Caudate_L,Temporal_Mid_L,Lingual_R,Parietal_Inf_L,OFCant_R,Parietal_Sup_R,Temporal_Pole_Mid_R,OFCmed_R,Angular_R,Olfactory_L,Occipital_Mid_R,Thal_MGN_L,Thal_IL_R,Cerebellum_8_R,Frontal_Sup_2_L,Vermis_8,Hippocampus_L,Frontal_Sup_2_R,Fusiform_R,Putamen_L,Amygdala_L,Thal_VPL_L,Cerebellum_6_L,Vermis_10,Thal_MDl_R,Thal_MDm_R,Red_N_R,Calcarine_L,Thal_LGN_R,Supp_Motor_Area_R,Precentral_R,ACC_sup_R,ACC_sub_R,Pallidum_L,SN_pr_L,Vermis_4_5,Supp_Motor_Area_L,Heschl_R
SupraMarginal_R,-0.046005758056022236,0.4636971018867991,0.33267950145892244,0.7253132929533239,0.28261106336581016,0.20617421760953064,0.45546507315132645,0.510678508780849,0.5116550434450481,0.49499008440793113,0.4609351571659978,0.4004995824343002,0.585911920132597,0.7419888350768279,0.5500550163766399,0.5401807481645898,0.571043770729352,0.4005285426183376,0.7738558356908748,0.619394097431626,0.2784907329961403,1.0,0.2134093993729044,0.41893688737621704,0.4828639240661494,0.5415915893408378,0.3003743242404736,0.4491263476139272,0.3951669103005295,0.6551746716089853,0.732014563702717,0.0037950064867615135,0.47722588737131943,0.2158964196291983,-0.12817132416006655,0.7030090875804316,0.07475647486677617,0.4714948912860119,0.12606198242901853,0.6627743508817356,0.48500060968724434,0.60699599270073,0.2474701197782798,0.5225304870584488,0.5813267675591898,0.6778689838305463,0.49188089329506246,0.022096568718404607,0.3528906159324034,0.5798071364670564,0.6483741564983376,-0.030267635249085968,0.47835906296619535,0.39620159556240686,0.7488964251211571,0.15930928079214102,0.83695643778338,0.6534522990387951,0.7465948965844175,0.007448035498142811,0.30546012964476715,0.21790754456683029,0.686347628284991,0.6482355231452345,0.40238771889630787
SN_pc_L,0.5214090179946589,0.2348336194925034,-0.0928998053950035,0.30070343970016983,0.40510036533021965,-0.0055709386823973315,0.4822470427765789,0.40036325329556455,-0.07723228488003733,0.45910033077704043,-0.11098290108962108,0.3440678662539225,0.5187418075745169,0.14224171922080317,0.4347895409182898,0.5472317641971655,0.3963864194236312,-0.15869323183080214,-0.015317361815744448,0.41481892878282317,0.5093743256814472,0.2134093993729044,1.0,0.20147317817073784,0.3231940403366744,0.2746888683904604,-0.09834688518010057,0.5611990080209466,0.2992263838301024,-0.07332512940404944,-0.10940014457245838,0.06951831452739624,-0.3112476568816653,-0.269946752743412,0.320846236700904,-0.11513826984689245,0.4662401586057943,-0.410701572089618,0.5078272892350281,0.43672153806689873,0.30957264109812954,0.5450152761878053,-0.14218393821856964,0.5156385878036339,0.6077388898583965,0.06224870706688753,0.5116413880718022,0.5649535507187485,0.20784364825985963,0.2454531081966205,0.2114027194422992,-0.028756520036996688,0.0926532243334943,0.09936877228308566,0.058619755859852345,-0.07244168625378887,0.36294763178516265,0.490433733406408,0.35945807789754525,0.48397966245649726,0.32962885516401186,0.5300070955343569,0.3807859350315754,0.513195524935827,0.66067124892193
Temporal_Pole_Sup_R,0.08063677522284683,0.7125539953361102,0.7414518113779985,0.23918140579322764,0.10542261774181318,0.6704483327780032,0.03564854249149966,0.4711663212803872,0.1321024145481723,0.2586242189037089,0.17231454099405388,0.55661889475609,0.24421413496795275,0.504485027925423,0.13608434725239793,0.48508068508953556,0.3798729681063467,0.1507834403859317,0.43662826334692517,0.323351455672958,0.22460266152595615,0.41893688737621704,0.20147317817073784,1.0,0.510882053282572,0.24944197973336993,-0.04625713000744685,0.19345759624714903,0.1423931092340542,0.5001385201579946,0.36677102149201485,-0.1385371287116122,-0.22163607630840218,0.48726340370406285,-0.09318410829986681,0.1902893956788409,0.02329687926069121,0.15652192961407027,0.05914655073215895,0.25859297756805305,0.6904165959447884,0.36113527520098776,0.5383350544439123,0.13329272465965328,0.35566472631592827,0.5715677749887885,0.3477479608727874,-0.12719180605507627,0.019671761843114168,0.62117853645137,0.6195277244904398,-0.33860615276876,0.07698036262782243,0.37065577737612115,0.5642825582118408,-0.00650106303132824,0.42827806064912005,0.545002487505953,0.47330847988289465,0.09946797849297409,-0.005679360679801877,0.0954615678905561,0.46713188352203705,0.25719747927038317,0.31308862270815946
Cerebellum_8_L,0.08839803019646923,0.7923150291749311,0.41286842266560014,0.42218221676074774,0.3756544413316816,0.32365464273780936,0.5436475547947682,0.4831698570490092,0.28288983196735357,0.4259782473501513,0.22718987241622365,0.868560677817321,0.3358973040920532,0.5884399089264182,0.3971766157643651,0.5514119810622236,0.3304450209695822,0.24660921398959554,0.4411666360786244,0.5444712329711511,0.38012912900400164,0.4828639240661494,0.3231940403366744,0.510882053282572,1.0,0.3486470760979192,0.2689758527320872,0.3326953905627772,0.6641945163377058,0.504584086441703,0.3770669459404977,0.3086771508254915,-0.032554969658505614,0.3995736916542562,0.16009135520025153,0.1958488328567871,0.1690001248486555,0.07162159759910232,-0.020618368954863225,0.19422927747298407,0.7003529528995257,0.40351947466516686,0.5655147409314123,0.39704696306062137,0.45598204154644306,0.46713889837892447,0.3974997716406099,0.13842011599389764,0.3583019959530079,0.8040277144488174,0.7015380197092317,0.27528685196127134,0.1622880619934554,0.4152002160043869,0.6872798525618053,0.11200925629590082,0.47897686153779506,0.522789795628007,0.49656975983143425,0.12523963732148408,0.1883921742048238,0.4776080161649667,0.6236139364077647,0.3825108303088037,0.3543196421008392
Cingulate_Post_L,0.054550111511155956,0.3616446596785133,0.12380401762644377,0.7295537140906879,0.18133998660734246,0.08522302338777533,0.43627517535392224,0.2966186649333062,0.5222578868988749,0.4170220593263054,0.5106705769640281,0.2686068058824428,0.49421739489146066,0.5640245563106692,0.5473517084507507,0.42693613129331726,0.4715071333965388,0.41861032240414675,0.5238438245527509,0.565649491337167,0.33354318251928633,0.5415915893408378,0.2746888683904604,0.24944197973336993,0.3486470760979192,1.0,0.43473506578182164,0.39803529692403633,0.4571157288060942,0.4843140031245636,0.5971108550302753,0.17463132815042892,0.32477135069906793,0.1693652440288212,-0.009457886340758734,0.506429830335446,0.19812821213973025,0.2021521346793355,0.14671577653840015,0.5097770300738703,0.4212655592862176,0.5774313155878178,0.19927437883830015,0.47854980280929393,0.45319491665965955,0.42571870104579246,0.4795454715516401,0.19048816650733252,0.43592353685334634,0.4097507638261931,0.5393213511131403,0.2463404022816753,0.5634085886553384,0.3499757488980429,0.4709820416879709,0.29820714120542785,0.5848139484236082,0.541763270283942,0.575169280243625,0.1786344202553075,0.5745485323068208,0.3837667370514406,0.6293095506800969,0.4533489083671825,0.30620628642012376
LC_R,-0.22365057465560653,0.053903855637966465,0.013816210327074863,0.34520492291617905,-0.007320601141415001,-0.09882265731031462,0.2652213605485295,0.17599379833329126,0.33871647518656606,0.07372896015015325,0.36314801931998175,0.12960254356713566,0.24593423838564774,0.4587093598791961,0.3138065675606698,0.035890824699014286,0.3177172420648885,0.2541686634433408,0.3550347743489666,0.26738809706272054,0.22675920525123075,0.3003743242404736,-0.09834688518010057,-0.04625713000744685,0.2689758527320872,0.43473506578182164,1.0,0.07149700268821549,0.2880202070004879,0.4202673640858345,0.4225314942734326,0.22514369709964274,0.47885257147326243,0.18070462147210853,-0.08808318722960923,0.36787130192411266,0.010329009900148229,0.24088077872943897,-0.2868209735817092,0.3345921201349395,0.08473391317154029,0.18765383628631827,0.22299689605918077,0.17124309485443476,0.1428696226537807,0.3200693692413942,0.21910340830198707,0.0027359756842289884,0.2682478678905982,0.252821918050871,0.4377043032983401,0.32954135780064503,0.5222410374659306,0.14263200415383573,0.36228798008062046,0.5305744928473324,0.31316761516726865,0.15288674602711494,0.2691510903832763,-0.03786582434061695,0.29589720808569814,0.12927917169220027,0.3264089447470696,0.23582078965211745,-0.00953269625439514
Caudate_L,0.5459998659971281,0.34309576178084306,0.04776867700317734,0.5663766795858972,0.5241755283515708,0.05410502542375628,0.6480963784572522,0.5214281818514114,0.0038456332834754764,0.6903602648823368,-0.03836137971537218,0.304757532946577,0.6640420003158685,0.448132628707127,0.698816774258517,0.6676913623219449,0.5355348808713892,-0.04767014214464219,0.26276300406322484,0.682563330675464,0.3982885246603251,0.4491263476139272,0.5611990080209466,0.19345759624714903,0.3326953905627772,0.39803529692403633,0.07149700268821549,1.0,0.3269236154914062,0.3661232880097312,0.14672426923385182,0.2528063719121995,-0.06543204668089576,-0.1900523611272485,0.24062374943408787,0.04301804721170048,0.4979022720272262,-0.20612867563461618,0.5539069837632735,0.45884912032601055,0.3159978560666275,0.7746392669394185,-0.008228832363807552,0.7445775037355068,0.7869390828379508,0.42330866835846515,0.5806652766250509,0.5946784666594952,0.5641093704882908,0.3869451437641147,0.42860897324976444,0.2532104466713908,0.35942427789940407,0.5791682025232309,0.2626403934865397,0.09392679305732834,0.6869135668953005,0.7052171260303213,0.6632644340229041,0.5357729648301642,0.5963301753269913,0.5793051247022758,0.6635720987371544,0.7510255587156279,0.6701004898132195
Temporal_Mid_L,-0.05763202907537738,0.5170934277242863,-0.15598577409089995,0.4652456753890923,0.14757645980539583,0.11416327339840718,0.6107498371612584,0.25691492163592444,0.607850248651065,0.2609275004856152,0.5709004301720092,0.6783276529038396,0.3120170833384609,0.4194922552890246,0.2772754816094201,0.5311773189168807,0.2815582076751971,0.6119223933702543,0.4183221980644434,0.4368841195549558,0.3809140730839676,0.3951669103005295,0.2992263838301024,0.1423931092340542,0.6641945163377058,0.4571157288060942,0.2880202070004879,0.3269236154914062,1.0,0.5023954835187867,0.49187585327476213,0.1781342409520169,0.29610256132398977,0.2600878515361441,-0.09920736533169387,0.4125863579797254,0.17202805328150964,0.28910715958422983,-0.09153922724494483,0.26434189782238554,0.5360962197557075,0.379189878721928,0.042169014171709485,0.44893275490306905,0.34191780140118355,0.19255072416858543,0.3421586374964604,0.15136300375484885,0.44530444520964096,0.6368774324160498,0.39793891971308193,0.4916034321860036,0.23612733460724797,0.45872080417608724,0.6077686908390716,0.3134205766815705,0.42721102411118633,0.3921668225169418,0.3869961775141477,-0.014821396078542493,0.31345122356681787,0.45404390315839593,0.49705120386761775,0.45459424748309735,0.11253700266419639
Lingual_R,-0.15106544284071471,0.6365217102658172,0.40939578663525433,0.5328715991040976,0.03406181887592986,0.3736932283791035,0.3729691591670779,0.48628263835173025,0.5087310673414865,0.24802857393584002,0.56969683346325,0.5494011136426237,0.3196697632085814,0.7936759850400648,0.34424308092338696,0.49384833351395857,0.5101523367592472,0.5636276161319221,0.7066080421767265,0.5552333591141067,0.2140467199287736,0.6551746716089853,-0.07332512940404944,0.5001385201579946,0.504584086441703,0.4843140031245636,0.4202673640858345,0.3661232880097312,0.5023954835187867,1.0,0.7025748984037689,0.008926728355226633,0.4115441948596883,0.3755288096347022,-0.33248698857593456,0.594188930346534,0.04254638795144187,0.5914310902514518,-0.1468421328462157,0.4531650444308873,0.5356768268031422,0.4363199144541162,0.36105258599561885,0.35347485363245706,0.3662192168963208,0.7347428587048751,0.4031461091163724,-0.1831521936881694,0.3427164350843028,0.7504643451316491,0.7268981089469199,0.190417635664977,0.4980221308335326,0.715222504100679,0.8534764121401925,0.4306145264151435,0.6762249111076075,0.5397595238744837,0.5856919171982387,-0.028290821499411773,0.329209245726946,0.19973591936198712,0.6769571440690394,0.5042009476835114,0.09546313880202964
Parietal_Inf_L,-0.34242819053958057,0.4515797738680011,0.2726072306538245,0.6572699163815647,-0.015534764737240121,0.25051303115479284,0.23091118662849414,0.20364255754177674,0.8032772672996449,0.18308158876814304,0.776363080870898,0.3406625164513928,0.3725660505398466,0.6351301065204379,0.27740479273927676,0.34499713056319037,0.3331844060351709,0.6935408425874431,0.8674098939285012,0.35881073985101863,0.03703964510441618,0.732014563702717,-0.10940014457245838,0.36677102149201485,0.3770669459404977,0.5971108550302753,0.4225314942734326,0.14672426923385182,0.49187585327476213,0.7025748984037689,1.0,-0.009965586436710852,0.6748070422798875,0.4419424201816171,-0.3178143469621162,0.8280153223836887,-0.14482573246688327,0.6836412903191216,-0.2530178345581531,0.4529144187525873,0.49280366918421104,0.33948148035825343,0.3217199006405477,0.22274069632057994,0.17404488434405377,0.5222577781575173,0.2204339214156228,-0.2894082121198835,0.279584149493938,0.5228881995301347,0.5865556023677106,0.12506328271849546,0.4938642085658943,0.3652378208435809,0.7422827615231097,0.29233384864139356,0.5874723456863046,0.39561951417293983,0.5412819908341956,-0.26306801312813494,0.2509807667955387,0.03102412346901578,0.5091241933434213,0.2718125533284314,-0.03692873486857978
OFCant_R,0.40012598442328456,0.1448216793857071,0.0873475871642884,0.3317397087301459,0.5155557469289939,-0.2932279919441465,0.366460819654201,0.2047115696405694,-0.13330434729229843,0.5549578485077606,-0.2723303019342169,0.0393134897320464,0.26341155576917863,0.2560503972691488,0.5280487849689337,0.10664079268649614,0.13305301669703803,-0.1632270470006395,0.05115121670984126,0.46642599085339803,0.2579586263561929,0.0037950064867615135,0.06951831452739624,-0.1385371287116122,0.3086771508254915,0.17463132815042892,0.22514369709964274,0.2528063719121995,0.1781342409520169,0.008926728355226633,-0.009965586436710852,1.0,-0.01513445954049767,0.12358814437992187,0.7307597696884044,-0.2523257935386227,0.4121486910143515,-0.3740955644135662,0.15286139070373156,-0.24230021943133276,-0.02462307481008713,0.38999670092464156,0.3503512532135042,0.5074314154423533,0.403979269725396,0.17183493014126897,0.06922052367428638,0.5306569104429434,0.7153431502873348,0.07896010857936246,0.2520947445201171,0.7140791523349501,0.21208802190830248,0.13589801430547258,-0.03485827220428854,0.17854348397664882,0.18139670675546887,0.3150521169048914,0.3348082273131152,0.46070977750111086,0.27815180242127463,0.5681986129766459,0.3658691378819238,0.21128366939028503,0.1652731695535865
Parietal_Sup_R,-0.4807405285279449,-0.07288266947718412,-0.19589266464718466,0.3533422576881177,-0.14936651853467817,-0.17028803411758087,0.16207752361939598,-0.10633448839193259,0.6788431464378448,-0.09961111380774339,0.6886638931023454,-0.09445851200307731,0.08480697128637527,0.31833750745068323,0.10565564388292784,-0.09092836837563589,0.15075934543967945,0.577862402920132,0.5633024686543396,0.07339386860499897,-0.05373178026442302,0.47722588737131943,-0.3112476568816653,-0.22163607630840218,-0.032554969658505614,0.32477135069906793,0.47885257147326243,-0.06543204668089576,0.29610256132398977,0.4115441948596883,0.6748070422798875,-0.01513445954049767,1.0,0.12336860220649132,-0.33517107968858567,0.7586272567374382,-0.24018687405430655,0.7276491237877886,-0.35539734510150817,0.32902811189192976,0.013084574872694179,0.08429279554201377,-0.11471027733552412,0.08821574957198283,-0.08996168376984891,0.1430722429048969,0.04171562337665169,-0.27076510397030956,0.11694023286121459,0.07650156200281132,0.15126630124503074,0.19890394995054766,0.45003546881816625,0.07018153794038375,0.39109611676389355,0.3472759813316221,0.28491927293596075,-0.029580754638303685,0.18800509332292023,-0.4041858118950925,0.15217136196875755,-0.15423187332848523,0.13488400755221416,0.1417709790436989,-0.31354922930668616
Temporal_Pole_Mid_R,-0.4256733875776477,0.48278252233102725,0.3743191773499835,0.1950484841959605,-0.0884576284024353,0.35019709173637636,-0.12964943259329748,-0.03873860565797875,0.4442215379372383,0.005534363514027475,0.3373313241586353,0.3283411983280337,-0.09269734071749702,0.3317630804039974,-0.11729511664171749,0.15110115957339684,-0.13395215223680573,0.45110738052623006,0.40788576040304697,0.05480606351952419,-0.18052775232363777,0.2158964196291983,-0.269946752743412,0.48726340370406285,0.3995736916542562,0.1693652440288212,0.18070462147210853,-0.1900523611272485,0.2600878515361441,0.3755288096347022,0.4419424201816171,0.12358814437992187,0.12336860220649132,1.0,-0.2344314008363613,0.28325245988668113,-0.3090284887613746,0.3856737286617208,-0.4316482472718469,-0.16634067775009662,0.4814714527951871,-0.08040571049139464,0.5020268728586057,-0.10818328074578137,-0.07808778963944982,0.26987062356076363,-0.21097680193644391,-0.3654093826286689,0.10139991089049469,0.4125449784871076,0.30238017946715523,0.10377840130318695,-0.04327254844188534,0.11849483701826752,0.42273984171436907,0.1194991493192847,0.10910494669615778,0.11163923643426082,0.18739188077687416,-0.29746886996695293,-0.11020143412256993,-0.007337164743351177,0.1418978221136401,-0.11362392902754634,-0.26990952613388025
OFCmed_R,0.6610420382354908,0.04641523597539443,0.15730166280182012,0.08761882389997533,0.4540833344223084,-0.2433867092989772,0.22241185854019413,0.27289487678351526,-0.4640469974229512,0.4972590777516571,-0.5357311839738653,-0.07685446648666423,0.24679629627586808,0.021833311348883135,0.46546414691335364,0.03428563492080749,0.1770058575917091,-0.481612052944666,-0.1831569428995389,0.3700390385914527,0.3898990977911371,-0.12817132416006655,0.320846236700904,-0.09318410829986681,0.16009135520025153,-0.009457886340758734,-0.08808318722960923,0.24062374943408787,-0.09920736533169387,-0.33248698857593456,-0.3178143469621162,0.7307597696884044,-0.33517107968858567,-0.2344314008363613,1.0,-0.4830302655026634,0.5230372126942217,-0.6426487003534659,0.42592751589703526,-0.1668184191543027,-0.0983834211768032,0.35713543511049195,0.24556118546320646,0.4234149747426453,0.3604840904398559,0.022011538177046534,0.211484429173146,0.6481013102664351,0.44014976853202836,-0.12161510246344522,0.12589247025513278,0.31165504951970735,0.13152730936042586,-0.07831315057947633,-0.2610713862193643,0.027080156920679777,0.008007560834925109,0.23286310081458186,0.18444184267653374,0.6453106839920503,0.22848327147962855,0.4431075439629869,0.2364803517600103,0.12471844580726178,0.37835681739627286
Angular_R,-0.48280185762653927,0.25419617939512196,0.048848548168247935,0.5116046913345031,-0.2192551364351222,0.20134570111609137,0.11025038812991919,0.03325769274568083,0.7850165475689485,-0.008093138473685453,0.8714053798554929,0.19724772549075614,0.22200056906564142,0.45683443507513216,0.11948174809399946,0.24077764900747084,0.28533483824054523,0.7108657937086827,0.7012537349663059,0.19879984478052318,0.01717944346986631,0.7030090875804316,-0.11513826984689245,0.1902893956788409,0.1958488328567871,0.506429830335446,0.36787130192411266,0.04301804721170048,0.4125863579797254,0.594188930346534,0.8280153223836887,-0.2523257935386227,0.7586272567374382,0.28325245988668113,-0.4830302655026634,1.0,-0.2805266123209206,0.7907669877596598,-0.24466736486986096,0.5369916466390182,0.36921300311980826,0.20081291814178143,0.05789009876552633,0.09568115982941562,0.059066727576627044,0.307456185564957,0.22383708391752768,-0.3622419459341257,0.038662146287418715,0.34679212232714135,0.3587225076355511,-0.05843612501685861,0.44553937474560085,0.24828908245117717,0.6363628015016766,0.2666836395539399,0.48043666465760626,0.22310890768613556,0.36782132839907855,-0.3705874147064061,0.22918556052432007,-0.1220650032773458,0.3555770168432747,0.27609056969522267,-0.08174908369032288
Olfactory_L,0.7357005933939702,0.1826091481755225,0.011442573854831809,0.35209732546401395,0.3958020505351901,-0.033101307931682,0.4029678562036408,0.6329178224977864,-0.2786770808837752,0.5309422997206262,-0.2704475400405239,0.14171413290455523,0.391136817601658,0.26995667756326597,0.5699938004980052,0.3302567168411616,0.4912569925071815,-0.20407392397446175,-0.055885075068747674,0.5451451114187009,0.5950341747258909,0.07475647486677617,0.4662401586057943,0.02329687926069121,0.1690001248486555,0.19812821213973025,0.010329009900148229,0.4979022720272262,0.17202805328150964,0.04254638795144187,-0.14482573246688327,0.4121486910143515,-0.24018687405430655,-0.3090284887613746,0.5230372126942217,-0.2805266123209206,1.0,-0.41937940186763967,0.5282546559544858,0.18845399215727573,0.16332045880244433,0.6194868747115748,-0.050115007752733955,0.6091110169169168,0.579219992851562,0.22144826456523506,0.4423287405540333,0.597993156556336,0.5780680657899726,0.13543453843031597,0.2675035799741829,0.3348393909172709,0.2924562704469909,0.2451398373453524,-0.02435641402183538,0.17139444434896858,0.3191071261678075,0.5424156984910795,0.4371100263753354,0.773763441558297,0.4026325679099467,0.5728686598576772,0.44711406033061085,0.4707775263357476,0.4787087275308369
Occipital_Mid_R,-0.6214843312783247,0.1845315904454816,0.10587345803252604,0.18290188225118917,-0.37482165852722577,0.19960784054859596,-0.0615673969583302,-0.06901897611831967,0.6838649801310653,-0.2843537392429433,0.7535440393357145,0.13506902684509414,-0.11917604282851345,0.330822721204055,-0.20606623879140124,0.037335702257840775,0.07632495525661426,0.7138773343429706,0.5589831638292383,-0.04908642597896526,-0.16086279186578778,0.4714948912860119,-0.410701572089618,0.15652192961407027,0.07162159759910232,0.2021521346793355,0.24088077872943897,-0.20612867563461618,0.28910715958422983,0.5914310902514518,0.6836412903191216,-0.3740955644135662,0.7276491237877886,0.3856737286617208,-0.6426487003534659,0.7907669877596598,-0.41937940186763967,1.0,-0.45183007768404515,0.26591843867695547,0.22606113649749018,-0.12206963072490544,0.052302885647107056,-0.12503715370832072,-0.24351175568670835,0.26619560323408453,-0.021207109076105405,-0.5712723830079743,-0.13716584962270567,0.30274890957296563,0.18897076674892296,-0.0871372343590889,0.24839874670500725,0.22312749507396848,0.6080231591646696,0.2948357818445284,0.20949860661459777,-0.054850067286634704,0.10282000010311637,-0.5522999136001376,-0.016317549692265402,-0.3325789790519634,0.06637466915369504,0.013170355764401067,-0.4172843878488927
Thal_MGN_L,0.671656373253056,0.02385554409069569,0.0643901314663714,0.27219320867448527,0.4681223166885204,-0.07012040463072934,0.33978781584695417,0.31867815200368854,-0.3874424203483302,0.6443887813268108,-0.36215422647628354,-0.05259629590658059,0.4662368042410308,0.09101285193866995,0.48688378916485126,0.4524244558497898,0.344878819330756,-0.4001022921031466,-0.17575488927811256,0.4444756633738732,0.35483219058773313,0.12606198242901853,0.5078272892350281,0.05914655073215895,-0.020618368954863225,0.14671577653840015,-0.2868209735817092,0.5539069837632735,-0.09153922724494483,-0.1468421328462157,-0.2530178345581531,0.15286139070373156,-0.35539734510150817,-0.4316482472718469,0.42592751589703526,-0.24466736486986096,0.5282546559544858,-0.45183007768404515,1.0,0.2108358433061873,0.020611737765503582,0.5874541771651667,-0.13616968519080933,0.6032897528591646,0.6073518932455706,0.14152101299965003,0.4032408538272716,0.7026246267642484,0.3473920417846951,-0.058846254502356615,0.05786389490809257,-0.01120799987962657,0.06851215752207392,0.1469019080587223,-0.1645171137152416,-0.21027714726478838,0.326310195323058,0.4925486963789304,0.41824115588408084,0.6152763164750427,0.29628699975391526,0.43977765476052005,0.34574095099703867,0.4989647049712618,0.6064963727827652
Thal_IL_R,0.06811157331711122,0.20968597086198257,0.10104255122171744,0.46994959122166385,0.12458230353821838,0.14711067910629494,0.3616485487150845,0.4874610206805264,0.3377229411773375,0.3035594513277957,0.416389223865689,0.21911972318674255,0.6057844812695411,0.5221024389944274,0.4882938758057269,0.4708242816716649,0.7420195838186145,0.22897573449658853,0.5197633274390968,0.4494066181912876,0.507895009026422,0.6627743508817356,0.43672153806689873,0.25859297756805305,0.19422927747298407,0.5097770300738703,0.3345921201349395,0.45884912032601055,0.26434189782238554,0.4531650444308873,0.4529144187525873,-0.24230021943133276,0.32902811189192976,-0.16634067775009662,-0.1668184191543027,0.5369916466390182,0.18845399215727573,0.26591843867695547,0.2108358433061873,1.0,0.34980341896206957,0.5492191055230073,-0.05992427934184654,0.42429464645577164,0.4745384529166704,0.4300806132581466,0.697997100502759,0.061218671452957195,0.1634042988804916,0.3479705502998486,0.4712214898923817,-0.19374716742059075,0.6760180624119067,0.2753345819753317,0.5087158929478531,0.314138192956194,0.6389775256983232,0.5094187573941288,0.5434220852622247,0.1700770115003922,0.45566424255766025,0.11946756191671813,0.54833616807846,0.5810079463645875,0.49225164807751604
Cerebellum_8_R,0.019345867965672902,0.83176275534963,0.37738808177475675,0.4408064725351719,0.06955385097041965,0.6108733601231068,0.27224581058331987,0.42918178192461387,0.4237118447386569,0.2855702567826315,0.4565907360514947,0.7512375497497232,0.3007090849550179,0.5616830476326312,0.25060563804406943,0.5833496448770089,0.35692287967190955,0.4442460063245764,0.5179760250106381,0.4202583730419365,0.2936167585378999,0.48500060968724434,0.30957264109812954,0.6904165959447884,0.7003529528995257,0.4212655592862176,0.08473391317154029,0.3159978560666275,0.5360962197557075,0.5356768268031422,0.49280366918421104,-0.02462307481008713,0.013084574872694179,0.4814714527951871,-0.0983834211768032,0.36921300311980826,0.16332045880244433,0.22606113649749018,0.020611737765503582,0.34980341896206957,1.0,0.42908640701126455,0.354515140117613,0.2460835145387244,0.37076698665727176,0.41946539817486234,0.37332868230612465,-0.06074916047755612,0.211790093100928,0.7320080492944437,0.6288967017019897,-0.012699183999890642,0.1855690270900013,0.38153046135490315,0.6284409406281376,0.03407768942407257,0.5226639083341267,0.5795243249552583,0.5528475931643676,0.09254918825462687,0.22525442280933203,0.2632024292902235,0.572569617987338,0.3580604255394851,0.2983855910210336
Frontal_Sup_2_L,0.5495955240132895,0.4165711758733243,0.2331146359831371,0.7364440008409674,0.5800895782242276,0.10819962407034164,0.6300302332418521,0.6974497534598657,0.0915824979276578,0.7991084653515944,0.07985017724347636,0.3065414275775547,0.7394395148142606,0.6659989484693137,0.8442029966331168,0.6598122351259165,0.7659640468620438,0.03694278455101516,0.45915145826712883,0.865031227557585,0.6476710432644168,0.60699599270073,0.5450152761878053,0.36113527520098776,0.40351947466516686,0.5774313155878178,0.18765383628631827,0.7746392669394185,0.379189878721928,0.4363199144541162,0.33948148035825343,0.38999670092464156,0.08429279554201377,-0.08040571049139464,0.35713543511049195,0.20081291814178143,0.6194868747115748,-0.12206963072490544,0.5874541771651667,0.5492191055230073,0.42908640701126455,1.0,0.14029469082102244,0.8605108419859999,0.9201795903517656,0.5989277619895789,0.734250706743767,0.6048999989214222,0.686001731007706,0.44344460827131543,0.6099760452434859,0.25361464641716125,0.5262674054424888,0.456151720801706,0.402454195916229,0.222802964795622,0.8267897993377629,0.9004475567347835,0.8508124703903384,0.6195606392397965,0.5435765113218597,0.6531428217493209,0.8436581376478033,0.8659740640836497,0.6986725360729843
Vermis_8,0.012866667221105462,0.6260405578691703,0.8003313611808872,0.19826217821221265,0.2150963706329505,0.3923461876717958,-0.007909895025652335,0.2940141379524749,-0.0014038646041858276,0.2725396933311812,-0.012709112614340438,0.41834367089443614,0.07429816788258133,0.41468355337103935,0.24297550683342817,0.1847895363973176,0.16151834383692495,-0.03916059885332606,0.3913972195454702,0.29455727203334353,0.09757163113124966,0.2474701197782798,-0.14218393821856964,0.5383350544439123,0.5655147409314123,0.19927437883830015,0.22299689605918077,-0.008228832363807552,0.042169014171709485,0.36105258599561885,0.3217199006405477,0.3503512532135042,-0.11471027733552412,0.5020268728586057,0.24556118546320646,0.05789009876552633,-0.050115007752733955,0.052302885647107056,-0.13616968519080933,-0.05992427934184654,0.354515140117613,0.14029469082102244,1.0,0.05562281129246832,0.13375563086700162,0.481484183530516,0.16152453062683095,-0.08218302087630101,0.1681229971667249,0.40542031559381486,0.601330461066132,0.059372808506514725,0.23800303276448526,0.2528030450726899,0.4515023218196996,0.13419572035673716,0.19855304807086122,0.27824689630053806,0.30639348427455637,0.09986016505990891,0.058208501929355005,0.17916616035176666,0.405254725503262,-0.03498512427908423,0.13338845632558907
