,LC_L,Vermis_8,Frontal_Sup_Medial_L,Thal_VA_L,Cerebellum_7b_R,Thal_MDl_R,Red_N_R,Occipital_Sup_R,Amygdala_R,Thal_IL_R,Thal_LP_R,Angular_L,Thal_PuM_L,Putamen_R,Frontal_Inf_Orb_2_L,Cingulate_Post_R,Heschl_R,Precuneus_L,OFCant_L,SupraMarginal_L,Amygdala_L,Cerebellum_Crus1_R,Cerebellum_4_5_R,Lingual_R,Frontal_Mid_2_R,Cuneus_L,Temporal_Inf_R,Thal_AV_R,Temporal_Mid_R,Thal_MDm_R,Thal_VA_R,Cingulate_Post_L,Thal_LGN_R,OFClat_R,ACC_sub_L,Cuneus_R,Pallidum_R,Cerebellum_Crus1_L,SupraMarginal_R,Supp_Motor_Area_R,Frontal_Mid_2_L,Postcentral_R,Thal_PuI_L,Thal_VL_R,Frontal_Sup_2_R,Hippocampus_L,Precentral_L,Thal_VPL_L,Cingulate_Mid_R,Thal_VPL_R,Cerebellum_10_R,Fusiform_L,Vermis_10,ParaHippocampal_L,Paracentral_Lobule_L,Hippocampus_R,Frontal_Inf_Orb_2_R,Calcarine_L,Rolandic_Oper_R,Red_N_L,OFCpost_L,Vermis_9,Temporal_Pole_Sup_R,Frontal_Inf_Oper_R,Insula_L,Postcentral_L,Olfactory_L,Angular_R,Thal_IL_L,ACC_sub_R,Calcarine_R,N_Acc_R,OFCmed_L,VTA_R,Temporal_Sup_R,Thal_MGN_R,Thal_VL_L,LC_R,OFCant_R,ACC_pre_L,Caudate_L,Rolandic_Oper_L,Thal_LP_L,Heschl_L,Thal_PuA_L,Frontal_Med_Orb_R,Vermis_6,Insula_R,Cerebellum_3_L,Paracentral_Lobule_R,Thal_MDl_L,Occipital_Mid_R,Thal_PuI_R,Cerebellum_9_L,OFClat_L,Parietal_Sup_R,ACC_sup_L,Cerebellum_Crus2_L,Raphe_M,Thal_PuA_R,Cerebellum_4_5_L,Parietal_Inf_L,Supp_Motor_Area_L,Cerebellum_6_L,Frontal_Sup_Medial_R,N_Acc_L,Cerebellum_10_L,Thal_PuL_R,OFCmed_R,Vermis_1_2,Frontal_Inf_Oper_L,SN_pr_R,Putamen_L,Thal_PuL_L,Cerebellum_8_L,Caudate_R,Pallidum_L,SN_pc_R,Cerebellum_3_R,Frontal_Sup_2_L
Red_N_L,-0.09353071245933232,0.2628869438676045,0.6371128458910279,0.37418943954417616,0.2549041773305288,0.3872062660804028,0.5026092917363497,0.09985825634892115,0.3532390710678169,0.17327424887497006,0.5722252899962179,0.03743314853405557,0.6140597024152495,0.5578445354795665,0.6515138218641015,0.12209478836432301,0.4701193461561058,0.06188128342737107,0.39673052673865333,0.3861354854137793,0.4536859933019835,0.4122542441760603,0.5027774346167551,0.33122023771117426,0.7114063752282718,0.04224846923633466,0.25830768020402267,0.34726774127678434,0.18964816227631387,0.17807538926484598,0.4245400308234264,0.28001619009549866,0.08699421838042759,0.2790802873057735,0.20338413133426902,0.13021665100349614,0.3664645653318049,0.6117694726847845,0.33149918797096656,0.4968675328859335,0.5418008819685413,0.4191451710728942,0.4943750681896952,0.5761925254198633,0.6519078308719897,0.6457447928492399,0.22956327317048494,0.621043223880498,0.5064665622361517,0.6268437489622287,0.4599923838947483,0.6382845533301408,0.518643986048732,0.6138204928929469,0.5812239810867956,0.6815243008716224,0.3951620201272644,0.4206074433266697,0.5521088269246754,1.0,0.3190376839965872,0.46051147322054653,0.36704410992401365,0.510798298247966,0.5235186204877684,0.22578411572026197,0.6479151713015333,-0.06796755942968136,0.5479531525809634,0.4852327477312217,0.4665100813261766,0.04004409682337416,0.36639878270288967,0.49653338958655613,0.4336989389314455,0.1296513035525845,0.5891522820684605,0.029251735523134165,0.41176822197446966,0.6167565823630831,0.5306920813421024,0.5469089567936365,0.5448727176587391,0.5313028532918183,0.549219715128518,0.5156672282419197,0.37876412977942536,0.4421018102263232,0.5691581570643168,0.3883049195102451,0.4321304120810559,-0.16768498974418236,0.11788668403792898,0.6769385107701676,0.19955607396863975,-0.19538259590807547,0.6076335431398097,0.43382830083079443,0.40907507733305204,0.0273406329699949,0.6512118600934983,0.15466027555682987,0.5400189678709347,0.5794599154383729,0.5567622673083611,0.34371756204036596,0.4894944278027293,0.36891868054607324,0.3372565848952468,0.587305959988452,0.38214689118655976,0.721087961835577,0.43969963542178925,0.42178338082453654,0.6267657659533505,0.6494825672647064,0.2654852067099294,0.4031602687704217,0.5383815712410411,0.6211506483504241
OFCpost_L,-0.18930401013285936,0.2711296320223282,0.27559713114373086,0.34317086981539735,0.4285089639654397,0.0942526876809127,0.522815960892648,0.6804346272956199,0.05905274378718833,0.3987396754084346,0.48734605814554066,0.5327252754908364,0.1617654519790656,0.18506151599498347,0.2796536394302091,0.19651144018930178,0.07111058278344713,0.5372960930912575,-0.13191831513957122,0.4742040172819583,-0.1624699780504804,0.5452767029963356,0.6262952716166048,0.7653459128451301,0.24304821968092527,0.5987097597887867,0.320368896907591,0.3597080371385091,0.5378887067693794,0.34875191398243566,-0.10316233892575055,0.40672208708430097,0.3618366271556486,0.5731820633442123,0.24624349690944344,0.5606366494641801,-0.13151373179615883,0.5815459958109161,0.5300878792574502,0.5321154168689931,0.28577684167007367,0.5548496294639426,-0.18095665563349492,0.4758752682922861,0.2947533047669702,0.24923525144603645,0.42732252314431085,0.23161726461762389,0.3928862295933057,0.28521876404124813,0.3952145859061231,0.3861684682979754,0.5999645604535031,0.021569767295225042,0.5375781729769585,0.18923576687219731,0.2830047593794776,0.7505527260739067,0.32818234503024335,0.3190376839965872,1.0,0.4349289523754429,0.5312857733713284,0.3801550806167135,0.3120801951037334,0.5744996480655429,-0.012138101848907502,0.5447593688197603,0.63128008653177,-0.10094357262959651,0.6708742367178607,0.5146438391656138,0.23949826134471225,0.37421823033696117,0.4384540435620221,0.47580828983482903,-0.05683146354836737,0.4320859516547114,-0.06943462298185352,-0.0020555514257893657,0.19666824323131485,0.3884395707594425,0.31692719960958465,0.3605712933203785,0.22511847626501205,-0.224484210298018,0.7025130876077793,0.44994353514963964,0.607311571055436,0.41258086020207074,-0.2637012446509693,0.5316473138825101,0.3872118448155211,0.5271508029302188,-0.013577398589191964,0.36540899980946495,0.5373959519918503,0.2255238973397402,0.4575112108094704,0.5385149223520332,0.3409584047394069,0.6211246788718581,0.42248213107365384,0.6903463153762762,0.39578007188133274,0.7087351422559635,0.27221571833645875,0.7109790915262596,-0.3840857099956236,0.19065498582128132,0.40310288853994647,0.13945329474907847,0.37212450172213973,0.2165967996842518,0.5247136391362741,0.1764727328662412,0.13299856679412803,0.49331914455966847,0.350687689534596,0.35135778598382594
Vermis_9,-0.3815539727503602,0.45139395955911205,0.19960845201932828,0.012839729746399214,0.6250198558652907,-0.19625725010159908,0.39260849039602896,0.34191420696869884,0.24188822931151727,0.12555258445365075,0.45507831624888084,0.03055810606785535,0.1469156051984028,0.056868899507468124,0.28505267034533804,-0.07296379300123002,0.27707858089156506,0.009506231725722241,-0.13871450553903494,0.28412171294153915,-0.0945062781473823,0.8299520793962252,0.36885704529944696,0.4350949497325346,0.3147401498076032,0.09766645312263644,0.624283107969628,0.4828215760462661,0.6165758042250065,-0.06305608122954844,0.11790966008119946,0.07650914331669363,-0.13233199312935254,0.21657100566928886,-0.10832743702870855,0.11742977605469243,0.00020908064083790122,0.7501753288511855,0.30350201728411064,0.32464808324535516,0.14067260020366415,0.17189051976721254,-0.03340581308392238,0.20282170763527413,0.26220071272350837,0.06317330013574665,0.23445222220251222,-0.029784215717219245,0.10062468121711987,0.35499950776682915,0.07395044559169703,0.37617233216126394,0.5293145925934976,0.03317105841918435,0.28214657465670473,0.3953116085997234,0.2948687977581773,0.5677910561466831,0.3105619362128917,0.46051147322054653,0.4349289523754429,1.0,0.7251727968678033,0.355538473082682,0.21525922459816124,0.2659245536850946,0.1035968829558989,0.06935944504662699,0.3815869180435159,0.11277566590511483,0.6487292856474635,0.005552925673316705,-0.014914087779618312,0.4096462427421004,0.304771405005907,0.300406586332428,0.00438159722942656,-0.20465072853022737,-0.1531613571297105,0.07724288301163566,0.17089150621435828,0.3247054567260211,0.19201457023585064,0.3112319982067613,0.366298699101241,0.1743350995975128,0.6235142225069609,0.23536292601944056,0.3689514716935227,0.02492844233816899,-0.006108965462587705,0.12453971224588266,0.07192007256236575,0.8288862277075736,-0.4100993937606345,-0.2790599128928655,0.3611571745739918,0.5420494860644153,0.6594055039066536,-0.07099423447913865,0.24486924375496796,0.202970605148362,0.19398263789046183,0.6832261530553141,0.3012891663979107,0.34077468002894773,0.21669422118281448,0.21113381991432326,-0.06889855290887072,0.19845699261489425,0.39830937648741943,0.2996611786753715,0.28554673189005797,0.06353388510541558,0.5989628044640352,0.26052750103470884,-0.06953220150774764,0.5802983274412048,0.25208919149000625,0.21527805237288086
Temporal_Pole_Sup_R,-0.4233628918483937,0.5383350544439123,0.3168216877676253,0.15702148942492197,0.6704483327780032,-0.33860615276876,0.37065577737612115,0.38682610855105865,0.2617479520673378,0.25859297756805305,0.48508068508953556,0.1321024145481723,0.2586242189037089,0.13608434725239793,0.17477480211789637,0.15514362251187555,0.31308862270815946,0.10053789263036592,-0.10454931847894881,0.3931848192145183,-0.12719180605507627,0.7742407650396196,0.504485027925423,0.5001385201579946,0.35960223307868205,0.19315194611066672,0.7414518113779985,0.4727006078880177,0.7370008319389054,0.07698036262782243,0.123431471958526,0.24944197973336993,-0.00650106303132824,0.2832261071447128,-0.05946774466770634,0.2297093192293308,0.07845415704855276,0.55661889475609,0.41893688737621704,0.42827806064912005,0.29815964878515366,0.27566057341592826,0.04081287985491481,0.29207849703452615,0.35566472631592827,0.13329272465965328,0.49214802656120754,0.019671761843114168,0.23918140579322764,0.42729920628542983,0.25604903104853616,0.2775283104797177,0.6195277244904398,0.10110105107696485,0.3947956596620313,0.41282874019762017,0.3596820732217803,0.5642825582118408,0.3229710643207981,0.36704410992401365,0.5312857733713284,0.7251727968678033,1.0,0.3971841807564381,0.22460266152595615,0.43662826334692517,0.02329687926069121,0.1902893956788409,0.47145553625014985,0.09946797849297409,0.6901731767446421,0.1154208248400366,0.06705577153314164,0.3462593567159017,0.5242183339402371,0.3683495789268174,0.044642024985074955,-0.04625713000744685,-0.1385371287116122,0.1499726819946293,0.19345759624714903,0.4526422493469868,0.2620093997489211,0.33444497866489525,0.3842737553051134,0.08063677522284683,0.6864928492450367,0.3798729681063467,0.3205392485632699,0.13025813639310477,0.04363865159295151,0.15652192961407027,0.1570052029895175,0.6926562614238793,-0.315527867692759,-0.22163607630840218,0.4599284717036225,0.4447413039989416,0.6053610525524035,-0.024239874232725455,0.323351455672958,0.36677102149201485,0.25719747927038317,0.62117853645137,0.47290249497601217,0.3423544206772178,0.3659191843241097,0.2889269263469331,-0.09318410829986681,0.26661708856917193,0.6037215385160389,0.3080476373262792,0.3477479608727874,0.24421413496795275,0.510882053282572,0.40255223532837353,-0.005679360679801877,0.6613732659994574,0.3753468642797941,0.36113527520098776
Frontal_Inf_Oper_R,0.13718664932891023,-0.05231470228369332,0.5997207949666735,0.4966230154714457,0.23671642345429877,-0.061849661480275944,0.31085272475487175,0.3237787580629916,0.310528884401856,0.6675099201469551,0.5544232681955921,0.006187341859840713,0.46688853968441096,0.5577022153307798,0.513199666371071,0.17561321228685975,0.6655231608914973,0.19755234525601398,0.013841882574618778,0.32976038996495965,0.3879805427301403,0.40583540248630445,0.5291905264159307,0.36133690814428154,0.6880424651215284,0.16343980158482416,0.17270386054333253,0.5261226560591354,0.26756868939363126,0.35282950471498176,0.5551978449259761,0.37806220030615806,0.18172949186919743,0.18863249338521032,-0.01836250812186372,0.22635021466039387,0.5010805756614919,0.36945253358695257,0.5324431826286915,0.6830159590857945,0.6433224508737463,0.6333602142579673,0.32827483723274054,0.3261910819865074,0.7341161087032327,0.6000951688012154,0.3512982912285591,0.30733554025080834,0.43617502429466065,0.5266898941346487,0.6403856565311103,0.5650764577699241,0.4746614481148381,0.6479201360768042,0.6387633222676855,0.6102513121959138,0.5570366085299809,0.39882748991790756,0.7569375058824717,0.510798298247966,0.3801550806167135,0.355538473082682,0.3971841807564381,1.0,0.6828788921795818,0.32816112920631085,0.5506920025752571,0.1443747915203454,0.510484475071379,0.5053160166521805,0.5040894132476211,-0.13862967960145903,-0.04394484790988853,0.3082133409457993,0.48976779821801386,0.49399652004038025,0.4128567433192642,0.1499285607883695,-0.046792727734868464,0.5078604118864783,0.5671777191488259,0.7737760243696451,0.45477666190017313,0.4667923703760538,0.49113053336527424,0.44910807601660974,0.37193602909069856,0.7776861403640669,0.6034213272272828,0.5657810981935772,0.25735581837041394,-0.05358576642875101,0.3545977135399037,0.4297868057102324,-0.08528693823537108,-0.04922891393007408,0.7352634075880609,0.48432687120741225,0.3892860674669135,0.09997159830277563,0.6205529266446153,0.1586158238674384,0.7542100290527564,0.43681713342128975,0.7838819295105286,0.4221729557488284,0.6643686690072047,0.3007449384686948,0.08520298737558203,0.5849612084066986,0.6157957855285298,0.7178489548873086,0.7493679282601649,0.5364716196200464,0.3410236535071659,0.5981985622905659,0.3429886581736016,0.37262191157001084,0.5286544866437809,0.7307228668326328
Insula_L,-0.006823774673498019,0.09757163113124966,0.49013793416477947,0.49548631586096936,0.10288878082024303,0.13743836838153312,0.3286327003068086,0.13102077585185448,0.18669976831474422,0.507895009026422,0.41657628177001715,-0.12973443464255913,0.41189952383813144,0.5123225173455824,0.6113591026928588,0.1327297155978948,0.5238559296564719,0.13015270758179046,0.35876031416698917,0.16708094757985958,0.45723201378025313,0.2078477126049874,0.40514424008895056,0.2140467199287736,0.5995813399756523,0.037226641790218146,0.15711320355470831,0.16896719887125233,0.09139934443139197,0.5697115855051552,0.6239088335056326,0.33354318251928633,0.5283994003443644,0.09941648398874882,0.34978796558823744,0.17598991582429593,0.5654770443457201,0.294912139165619,0.2784907329961403,0.39509862008339963,0.5953541694758778,0.44145139007385387,0.3632603281143942,0.32827535518752904,0.5623002198461868,0.5768599717325281,0.16428390898235767,0.39914674971985215,0.23131223275886,0.31896595455978255,0.5147404706698182,0.5095025091041732,0.42010529578391503,0.5656114481072471,0.47591339461566357,0.6036108382171033,0.47941286955106405,0.2976418303202499,0.6728758197846126,0.5235186204877684,0.3120801951037334,0.21525922459816124,0.22460266152595615,0.6828788921795818,1.0,0.1555118000173279,0.5950341747258909,0.01717944346986631,0.4315907529595582,0.6663393051747751,0.28177387965811074,-0.17348571129019996,0.26922374203763855,0.10726806840026767,0.4611295162689719,0.3505511619426895,0.44589344526409685,0.22675920525123075,0.2579586263561929,0.7220729110450588,0.3982885246603251,0.7013977710817197,0.3929789292565184,0.503460849160214,0.32032987744988345,0.4946065291121405,0.23153775107314892,0.8270703787599353,0.4752289119049258,0.44270255027550454,0.3824979519328936,-0.16086279186578778,0.5536885117802657,0.3357025512212406,0.2560834017336081,-0.05373178026442302,0.5160144751043247,0.05744478376872798,0.2044610125390526,0.09857937649911878,0.5830833788236057,0.03703964510441618,0.5404333121391146,0.34030151924531143,0.5606195722739794,0.111284876445171,0.5026293496735647,0.1935570766124567,0.3898990977911371,0.5947996712798387,0.3990892634670225,0.5487013423886207,0.8344737832032743,0.4002483995299304,0.38012912900400164,0.5215627259369897,0.4621612017470493,0.13129006349160374,0.5351610955348195,0.6476710432644168
Postcentral_L,-0.1714118363026402,0.3913972195454702,0.3703624917670508,0.3271563945015857,0.29628194170626787,0.10095353292170317,0.3644872968636663,0.7491071844649297,0.01441861145708173,0.5197633274390968,0.4180833643766408,0.6457914522733633,0.31166596393243545,0.42636905385361096,0.013045914445231087,0.2946147274610433,0.14868597540950831,0.8052867814305227,-0.10129217773736462,0.7071907656573078,-0.17536897363270423,0.4558152391511951,0.681306844999663,0.7066080421767265,0.39897365768866866,0.7399798820316289,0.3723513411255216,0.26922275870449963,0.6154635396585866,0.5361919839705916,0.009413235597329941,0.5238438245527509,0.30194206970935145,0.49043896903732187,0.13224837893762859,0.7708172353461332,-0.006421165818269232,0.38536475153017874,0.7738558356908748,0.720125818057014,0.3912996510299894,0.7798409008759936,-0.0054794963536359325,0.5207522828653234,0.3429630033490126,0.333583747941691,0.8817360762645756,0.3462903520787441,0.6441974349230243,0.3193459040606481,0.5244610761945361,0.3588708332523041,0.6717885510404151,0.1545954906000666,0.7121828575750325,0.21980910286208338,0.14437480599694175,0.7725925637487154,0.3838256311725512,0.22578411572026197,0.5744996480655429,0.2659245536850946,0.43662826334692517,0.32816112920631085,0.1555118000173279,1.0,-0.055885075068747674,0.7012537349663059,0.6319820318233276,-0.12109543828370047,0.7126610473701736,0.5624757791908891,0.22956401695093762,0.3304600537176157,0.6025765620182142,0.3424498610804391,0.03804058269594206,0.3550347743489666,0.05115121670984126,-0.01626807233418397,0.26276300406322484,0.5029482283704179,0.5011519669816723,0.43388331998206187,0.1845036179091665,-0.19871170586159756,0.6810339746569762,0.4543970406063538,0.6031244760816346,0.5699926231341907,-0.11042378886591359,0.5589831638292383,0.5090365474734831,0.4479301460676288,-0.08349233378659286,0.5633024686543396,0.564713311514262,0.12318854403875808,0.40572361344835867,0.5617663402467161,0.4943011373535109,0.8674098939285012,0.4225546313015479,0.5314899475987184,0.469341133153615,0.60994366861803,0.46885784489498433,0.7415521955628906,-0.1831569428995389,0.3654256143055921,0.6819240736895357,0.10272137095478796,0.34253649864356905,0.46949412815146657,0.4411666360786244,0.3179428512825863,0.2621235271856718,0.4153531250186056,0.5142147916799397,0.45915145826712883
Olfactory_L,0.21671991326397577,-0.050115007752733955,0.5334114612539044,0.36710406580881355,-0.033101307931682,0.3348393909172709,0.2451398373453524,-0.19433982439807557,0.38052500504789577,0.18845399215727573,0.3302567168411616,-0.2786770808837752,0.5309422997206262,0.5699938004980052,0.5199786755241896,0.14669911118512388,0.4787087275308369,-0.11349871780974033,0.47967422153002304,0.07203458220343524,0.597993156556336,0.11632276881023483,0.26995667756326597,0.04254638795144187,0.6430687948520395,-0.2139796968328233,0.011442573854831809,0.1745865519897866,-0.12872380692078295,0.2924562704469909,0.538070079416944,0.19812821213973025,0.17139444434896858,0.0782455427880369,0.27918505857832665,-0.113932641006061,0.5930748187794674,0.14171413290455523,0.07475647486677617,0.3191071261678075,0.5805467923483745,0.2838576996396784,0.6418761986111967,0.39499483193284324,0.579219992851562,0.6091110169169168,0.04695454074398582,0.5780680657899726,0.35209732546401395,0.4583263962802775,0.44350045865319276,0.41619342497619466,0.2675035799741829,0.7212248305739506,0.4356288434819205,0.7263126373037727,0.4959735628849463,-0.02435641402183538,0.5287530335962906,0.6479151713015333,-0.012138101848907502,0.1035968829558989,0.02329687926069121,0.5506920025752571,0.5950341747258909,-0.055885075068747674,1.0,-0.2805266123209206,0.21283976169456362,0.773763441558297,0.08496337070746444,-0.16490490751088752,0.2590674182717172,0.18924150728164033,0.3034408529320349,0.17519944776334137,0.645155938064718,0.010329009900148229,0.4121486910143515,0.7330291582875677,0.4979022720272262,0.46943753031355046,0.461440797824806,0.4045592490452814,0.4129659631314526,0.7357005933939702,0.015873496115322638,0.4912569925071815,0.3466505678580035,0.39327854006471064,0.625530758441575,-0.41937940186763967,0.11553279993510727,0.236292820437995,0.3196863246152863,-0.24018687405430655,0.4642088780520979,0.20759700334706427,0.15752630239315746,-0.14927086369906362,0.5451451114187009,-0.14482573246688327,0.4707775263357476,0.13543453843031597,0.49490651980396133,0.11535389462417843,0.4757001668575187,0.054686266278791036,0.5230372126942217,0.6158183326953192,0.21874765885504335,0.7417375265763292,0.4423287405540333,0.391136817601658,0.1690001248486555,0.6387847367106536,0.4026325679099467,0.05657926900055174,0.4797183982236498,0.6194868747115748
Angular_R,0.09659705871179677,0.05789009876552633,0.08167455270637561,0.1792461921162452,0.20134570111609137,-0.05843612501685861,0.24828908245117717,0.8228941550272528,-0.18731693585024298,0.5369916466390182,0.24077764900747084,0.7850165475689485,-0.008093138473685453,0.11948174809399946,-0.0942952472055645,0.3902624641589685,-0.08174908369032288,0.8124980225033696,-0.36621193341458264,0.5418713070511783,-0.3622419459341257,0.23896263901613513,0.45683443507513216,0.594188930346534,0.034761554570069644,0.8861548284556156,0.048848548168247935,0.24139376935070408,0.45120646219824495,0.44553937474560085,-0.13892206762584935,0.506429830335446,0.2666836395539399,0.3385427610536032,0.06166770093099186,0.7752366976272357,-0.19871086118052667,0.19724772549075614,0.7030090875804316,0.48043666465760626,0.19171433518632294,0.5943412250833384,-0.30753315015864335,0.26507135790033887,0.059066727576627044,0.09568115982941562,0.5671885194431546,0.038662146287418715,0.5116046913345031,0.010815983963924442,0.28920838525265263,0.14245209274696322,0.3587225076355511,-0.12503926469611115,0.4456653338027463,-0.1480089901644472,-0.0039199045307479865,0.6363628015016766,0.054699654480184136,-0.06796755942968136,0.5447593688197603,0.06935944504662699,0.1902893956788409,0.1443747915203454,0.01717944346986631,0.7012537349663059,-0.2805266123209206,1.0,0.4899586427077348,-0.3705874147064061,0.5375266681257617,0.522211516284193,-0.05807570805004845,0.2598886112907503,0.3769436012985285,0.35333619189337434,-0.23077206799663702,0.36787130192411266,-0.2523257935386227,-0.30309061749760763,0.04301804721170048,0.29693071028816137,0.24675424095713328,0.12653421773033915,-0.022437471232403763,-0.48280185762653927,0.4903547687628155,0.28533483824054523,0.4574328968979321,0.49994113657746464,-0.4061032425252324,0.7907669877596598,0.44634358858178547,0.17336831197650496,-0.13058455536546035,0.7586272567374382,0.33236404771607264,-0.035597889764666824,0.16385090752771303,0.6693632841776482,0.19879984478052318,0.8280153223836887,0.27609056969522267,0.34679212232714135,0.2318921944442376,0.5803481613300355,0.19136428280839782,0.6827545876633578,-0.4830302655026634,0.0784131212645287,0.4324434003449828,-0.18908626636644102,0.22383708391752768,0.22200056906564142,0.1958488328567871,-0.04946358023936282,0.22918556052432007,0.19953485380842512,0.19723918754242079,0.20081291814178143
Thal_IL_L,-0.1484052009318167,0.3544046809330331,0.6342996895053707,0.5533166438252427,0.3095634402961479,0.20468618483242962,0.5554255920660397,0.5710594192159796,0.28415155191944136,0.5708295758152401,0.6724368182145477,0.46035132765042713,0.5697509165769616,0.6161477947230404,0.46668303151692314,0.4350601274719097,0.4584262649589594,0.5251044088116573,0.09881656647924231,0.5578937732724772,0.17002159493366126,0.5480529390537812,0.7182777290740243,0.6868676336239852,0.5910370317232684,0.5700253000608343,0.31964809931869875,0.5211878702833784,0.4536864921806863,0.49266148446670815,0.3664317222007182,0.6135398364628035,0.21476609161641932,0.5447327729440126,0.1646111273863033,0.5604594096735619,0.3038915919775999,0.6011874329958969,0.6688687559730383,0.7433725623596085,0.579091211385942,0.7042281079635322,0.23493975114073437,0.6801297207745928,0.618486906627932,0.587947231670642,0.5963492389683562,0.5034018955627807,0.6865420842319282,0.5932448116789961,0.5871531522079361,0.6373485378841934,0.6799862710897727,0.39679073989235475,0.7742429571877455,0.47777635950652847,0.344254374519835,0.7463831071856999,0.4482110714066251,0.5479531525809634,0.63128008653177,0.3815869180435159,0.47145553625014985,0.510484475071379,0.4315907529595582,0.6319820318233276,0.21283976169456362,0.4899586427077348,1.0,0.15172856014112582,0.7506836973836862,0.3510325299018462,0.2598755065309869,0.5495171026721272,0.5908438186847222,0.3665826473193998,0.4134444686273523,0.35957580727854194,0.1672821679325609,0.3064925786279099,0.5467458817077572,0.6395023788226795,0.6276010812302468,0.5459739858232217,0.5341411287432601,0.06505212920586788,0.6444930625655158,0.5922733518012113,0.657056030326917,0.6192889548764308,0.1250589902611941,0.2549575492004949,0.5208807146372995,0.6199583457339571,0.10165326538458914,0.23823202298534463,0.7119216499990374,0.30323281808478336,0.5006052713649117,0.4827654003517246,0.6892128339100468,0.5965545889466332,0.6598336175619576,0.6841027559940238,0.636111947967611,0.6379517749499959,0.5348633871160979,0.6801002947844427,-0.03329909306806754,0.5021606918607779,0.6679897997476838,0.3638906063571516,0.603140831499799,0.5803247317602962,0.6499508876875574,0.5539824970467819,0.42027059041223735,0.44028988443369516,0.5307872487134829,0.6728173809511309
ACC_sub_R,0.10604111561727472,0.09986016505990891,0.5051416251357785,0.4473460394691292,0.03897561367759485,0.21091058554146763,0.261177803517911,-0.2888187780050943,0.5306270276029412,0.1700770115003922,0.34693974840385305,-0.5053942755072416,0.5530682612301291,0.5398789487350542,0.5000853441824559,0.16768092966956696,0.5591013592162141,-0.2174781267328447,0.5698758799682712,-0.15496466565858646,0.6848392985887568,0.1291972044138055,0.18926487942423464,-0.028290821499411773,0.6132337756866265,-0.3638359579209219,0.15831726803296545,0.20036492592328373,-0.10101126365904352,0.33955902371609553,0.6605522218910903,0.1786344202553075,0.22910816280183716,0.10196261451521536,0.3739630102398162,-0.2923660186921909,0.765130412878462,0.054445860355563404,0.007448035498142811,0.28845031069021093,0.5965917932920196,0.20287109304749423,0.6736601715586307,0.38397119839759597,0.5826935399002189,0.5574628168817543,0.06109145322376908,0.47453302099989697,0.20618803702869296,0.489527614546819,0.4288420305460248,0.36285815060943843,0.239743085214444,0.7036852513889614,0.37125778689818784,0.7629734412384052,0.6479240590631579,-0.1167392288416721,0.46414787796894824,0.4852327477312217,-0.10094357262959651,0.11277566590511483,0.09946797849297409,0.5053160166521805,0.6663393051747751,-0.12109543828370047,0.773763441558297,-0.3705874147064061,0.15172856014112582,1.0,0.0274709051214697,-0.31777287025937323,0.2588067536294503,-0.011290127100968425,0.31850617501084,0.21986851993304826,0.6823059541454601,-0.03786582434061695,0.46070977750111086,0.8158284563989139,0.5357729648301642,0.4996430708247573,0.4416288975574201,0.430043553712365,0.47887271647560153,0.81629979355925,-0.020309037114337184,0.5526023939615115,0.14560064832919714,0.32564345875709094,0.7513105740950935,-0.5522999136001376,0.14037016000865477,0.18885516377335132,0.3851186451068788,-0.4041858118950925,0.44010193591872193,0.15702857440476162,0.16035815120603558,-0.2711573699609081,0.5261962358197075,-0.26306801312813494,0.4308536951455586,0.06414707669940421,0.48114828437080437,-0.06345133233054687,0.43495230894041564,-0.1353524979672086,0.6453106839920503,0.6008027404353384,0.269267171497744,0.6784585110855911,0.5656794615983001,0.377618304607935,0.12523963732148408,0.6780753806682736,0.5326048289098335,-0.04602195757303551,0.49960649075294034,0.6195606392397965
