,Thal_PuL_L,Frontal_Inf_Oper_R,Vermis_8,ACC_pre_L,Thal_Re_L,Frontal_Mid_2_R,Occipital_Sup_L,Precuneus_R,Thal_VPL_L,Cerebellum_7b_L,Vermis_10,Parietal_Sup_R,ACC_sup_L,Cerebellum_3_R,Thal_AV_R,Occipital_Mid_R,ACC_pre_R,Cingulate_Mid_L,Rectus_L,Caudate_R,Amygdala_L,Calcarine_R,Rectus_R,Thal_MDm_R,Occipital_Inf_R,Thal_PuA_L,Pallidum_R,OFCpost_R,Angular_R,Fusiform_L,Hippocampus_R,Occipital_Inf_L,Cingulate_Post_R,OFCant_R,Thal_VA_L,Cerebellum_10_L,Heschl_R,SN_pr_R,Thal_LGN_R,Frontal_Mid_2_L,Insula_L,ACC_sup_R,Temporal_Pole_Mid_R,SupraMarginal_L,Temporal_Sup_R,Parietal_Inf_R,Cerebellum_8_R,OFClat_L,Thal_VL_R,OFCmed_L,SN_pc_L,Occipital_Mid_L,Thal_LP_L,Insula_R,Raphe_M,Thal_PuM_R,Thal_VA_R,Thal_VL_L,Thal_MDm_L,Frontal_Inf_Oper_L,OFCmed_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_R,LC_L,Red_N_L,Cerebellum_9_R,Temporal_Pole_Sup_L,ACC_sub_R,Temporal_Pole_Mid_L,Cerebellum_7b_R,Parietal_Inf_L,SN_pr_L,Frontal_Sup_Medial_R,N_Acc_R,Thal_MDl_R
Fusiform_L,0.6152432453693368,0.5650764577699241,0.14069859383273814,0.4878599502640803,0.15731272053428694,0.7999168108054784,0.0979692116309261,0.3840745655251503,0.5835042941141229,0.66313743153027,0.6076225914193822,0.08305073736714712,0.6895207410327568,0.5843435990487335,0.5166892601475654,0.01479867377352082,0.5166406982228215,0.3874301545383231,0.227872806805165,0.5761504678286498,0.4435111006244005,0.6128402985666195,0.2278978894104538,0.3470043403379393,0.10761322009534587,0.5411372075060443,0.45886432288303086,0.606763164822548,0.14245209274696322,1.0,0.6020926526111027,0.285798327242353,0.15490714475129333,0.3372151181101185,0.4449851004984325,0.6023047440651336,0.5428259996928381,0.5038777434598319,0.20867262169666956,0.6332456079669152,0.5095025091041732,0.6173750853846827,-0.024510988014038747,0.5129994113879253,0.527407088021317,0.519871530585454,0.39478488785423066,0.2159067757494272,0.6028421816843833,0.30398079020072005,0.4890477484744425,0.1572251577857655,0.6357396251906193,0.5703448042560685,0.43175866510447614,0.5319755397855371,0.48018554614151227,0.5846726517821978,0.6092620810134856,0.43804353902412313,0.218510976061499,0.7501424240226275,0.4069625838499418,0.019554727075694143,0.6382845533301408,0.4869427093667833,0.5008290752815027,0.36285815060943843,0.09568789873343225,-0.0031019026601850747,0.2909235814876865,0.6003405294945993,0.6389193788585701,0.08796993926616889,0.37756336277891767
Hippocampus_R,0.5139072089079034,0.6102513121959138,0.35183150079082076,0.7447370510254117,0.12781688863828786,0.811164093341698,-0.23625926039431797,0.1714396876822384,0.5905740667743405,0.5845531154940059,0.5595082559010977,-0.2909331530141014,0.640507151712438,0.7295415711036543,0.4422341395363563,-0.2756435841356029,0.8062651706422165,0.10582416062914284,0.5008933255350843,0.8541908329457512,0.5818603695206069,0.48885976962787725,0.5360493856748181,0.39245110436501585,-0.04738551366949979,0.7012593336192742,0.7375627998280023,0.786229389873165,-0.1480089901644472,0.6020926526111027,1.0,-0.11288319657544613,0.1861948364853424,0.3910316756830809,0.4798181090710492,0.6805989092991813,0.6752962186946524,0.7142529106138346,0.22155874372197348,0.6993635596974133,0.6036108382171033,0.6565769775385243,-0.10260632984296562,0.16574664845608286,0.5985833221947979,0.1307241143438382,0.31935084508129596,0.25053564900390624,0.6344503039744585,0.3066265361164981,0.4148797247666603,-0.23945233067209518,0.6391298563013761,0.6583506886479945,0.4565875950697529,0.4860487238869976,0.602314360272617,0.685369733303011,0.4873471549302528,0.5173508647049199,0.46683651199293674,0.7300749755166449,0.6781852223854754,-0.05189821001624807,0.6815243008716224,0.4751024755680622,0.23436646076584522,0.7629734412384052,-0.07594917706150434,0.24788950183686584,0.055487791698181445,0.6461727048576926,0.639073414030381,-0.08242325386937652,0.17739099072542994
Occipital_Inf_L,0.028004872928982925,0.17444402346269733,0.22804932918460685,-0.2700636442653421,0.08415563986179787,0.05926005526221626,0.5875396257133855,0.28564940648340587,0.03193530784242598,0.3621420787294476,0.41698258749101,0.28780996326769503,0.22329004092008387,0.04195697201176339,0.17413703909991354,0.486541471177115,-0.1424446699224594,0.3369154211601517,-0.3374363690635179,-0.14832432661349734,-0.3952696401668978,0.4825609026872078,-0.29744479648892935,0.13391839148996434,0.5885481157333295,-0.06913639664953415,-0.3667056610473209,-0.03051606640775418,0.46394912017089507,0.285798327242353,-0.11288319657544613,1.0,0.04679668683313395,-0.13412925160904843,0.07644867098413248,0.02172842446837723,-0.10167830560436919,-0.029289467308484977,0.2104577160032644,-0.03464663508873478,0.07910017474231201,0.1702512220690565,0.46580950606540444,0.4765692779424573,0.16399373716086296,0.41908820792172197,0.6112651347530337,-0.23649087927681742,0.20406917319701987,0.09091542151719778,-0.03380966311713842,0.6517752124690125,0.05346281252030318,0.17347609688641916,0.43369344200420307,0.2463413273284108,-0.2047928139910326,-0.22949047953422108,0.31038870357984216,0.27178925510255925,-0.4358173087657815,0.040340798745078225,0.04947839019474271,-0.31889485721139527,0.211445889520394,0.5568393178513675,0.4812369007064215,-0.31070286790967944,-0.08238534321318919,0.36996850900124867,0.5273355460819512,-0.047797872621853414,0.07513316478493783,0.44243729157232153,0.08838690938033318
Cingulate_Post_R,0.3709626691894529,0.17561321228685975,0.10812083187614537,0.18413424664751563,0.1985518396973379,0.18837181396084907,0.45330156666082105,0.586483565160803,0.306896426471443,0.13364871757335742,0.2999426685004543,0.19273397674479006,0.37787218911414444,0.25703056191233237,0.34586403027453816,0.014609137645091913,0.31264683622764794,0.3889685907216054,0.2758059935587164,0.3627658561651059,0.21781751384833753,0.23362568930269664,0.14634615720491218,0.3562451232401949,-0.041377324681783116,0.3092961033276271,0.1976674393286717,0.1529941130087842,0.3902624641589685,0.15490714475129333,0.1861948364853424,0.04679668683313395,1.0,0.15624819557253464,0.4230742410819028,0.21821299502212946,0.22283786089794086,0.171464402108691,0.048521487575321744,0.4081676611123971,0.1327297155978948,0.4437326410530927,0.15423409324451193,0.34492142090747,0.385374245364505,0.324761959675858,0.375600156658846,0.2548059310779662,0.3837796188888331,0.0405685580210045,0.2469748827522511,0.2906975852050528,0.3689182338485616,0.21810233762803719,0.13933218320202562,0.5649692464593383,0.30319199900082405,0.36103185096911355,0.49672486980845787,0.4925335113448838,0.04723579324775535,0.2941467506974564,0.15878083419982006,0.15815038240478946,0.12209478836432301,0.227894968775878,0.14767506915758138,0.16768092966956696,0.23419104648939207,0.09145737959221872,0.43167925522893025,0.30711826285001165,0.4020031351597898,0.24789198852442312,0.15301117040439288
OFCant_R,0.26341155576917863,-0.046792727734868464,0.3503512532135042,0.6033856690550075,0.2839284798638651,0.46837980295207765,-0.2723303019342169,0.045517995304480675,0.7153431502873348,0.2227805680909904,0.2520947445201171,-0.01513445954049767,0.20973292887737335,0.4269027201652577,-0.20086701230587944,-0.3740955644135662,0.5834950401835582,-0.03237220018495448,0.787913299124937,0.49952255818269437,0.5306569104429434,-0.05221262373750908,0.8179027810917877,0.21208802190830248,-0.5772057136451495,0.23092308019302854,0.3146919958683157,0.44145983339968964,-0.2523257935386227,0.3372151181101185,0.3910316756830809,-0.13412925160904843,0.15624819557253464,1.0,0.3216993020815962,0.1919848932285852,0.1652731695535865,0.26307825781563127,0.17854348397664882,0.3936040574139119,0.2579586263561929,0.3348082273131152,0.12358814437992187,0.03894871951843845,0.3055526868508182,-0.03153044473051889,-0.02462307481008713,0.7880498347912758,0.5126156715326207,0.7813695033283138,0.06951831452739624,-0.1632270470006395,0.3599292218735902,0.13305301669703803,-0.018871013773759365,0.2789599634977697,0.30288474685281497,0.6234556001450945,0.3839988076363864,-0.005629192138220215,0.7307597696884044,0.403979269725396,0.029393714937445786,-0.10392757332196036,0.41176822197446966,0.1448216793857071,0.058637474373089915,0.46070977750111086,0.2960760819569323,-0.2932279919441465,-0.009965586436710852,0.5681986129766459,0.21626021740877277,0.12051906222219752,0.7140791523349501
Thal_VA_L,0.5173353730697298,0.4966230154714457,0.18070324438023647,0.5284423291421568,0.3973576157287628,0.5178515023466084,0.11124050041164621,0.44909283045697856,0.48175810201579067,0.30920121414001667,0.46386075042335,0.1180469056972642,0.5930676698971487,0.5403824563251192,0.33734705123801384,-0.12366176216101005,0.534209495257441,0.3779258618427219,0.27522893786140773,0.5803095524895038,0.5108857091288111,0.30599537103719987,0.3552500974659446,0.5206835414400812,-0.11828244189996795,0.5076603076351268,0.5810592935499549,0.4132293580111955,0.1792461921162452,0.4449851004984325,0.4798181090710492,0.07644867098413248,0.4230742410819028,0.3216993020815962,1.0,0.4940920175433918,0.5183908477774105,0.39526858718617786,0.33397513268875717,0.6240629974562478,0.49548631586096936,0.5888566850938562,-0.0993032614532509,0.1996785953343054,0.4027917048818525,0.3480026141546157,0.263681201986383,0.36890275199960915,0.5792706049124356,0.30023740053491726,0.3839870719771622,0.005886140093422854,0.5373447824534499,0.5800371784234358,0.23444306252204353,0.5479689865911902,0.512472853330699,0.5862311233656998,0.5610997300830904,0.4797417800184898,0.27240860889902635,0.6286100417966924,0.49117130672921494,0.01096417784209853,0.37418943954417616,0.23429614509829563,0.28893719948764035,0.4473460394691292,0.13450466303299743,0.008524009959368539,0.27225227496839566,0.500652530962092,0.5668866965438777,0.12314693540492484,0.2659201004050811
Cerebellum_10_L,0.5834301761134341,0.6643686690072047,0.14650229711606844,0.5037956458321848,0.14552984342365383,0.7614538474859355,0.03549471436858979,0.4333480140120527,0.5393445260809477,0.39501401746034237,0.5706029150941455,0.08627013979793972,0.6610037800262123,0.7239110237103991,0.389483690214954,0.03170379398550408,0.6004375288293669,0.4627996453900277,0.25105650310736044,0.6974484228874435,0.34621656119506267,0.5648910089348089,0.2790537575063816,0.4903728286154279,0.08338891221062543,0.4715521564305754,0.5540933342334978,0.4960633871029361,0.19136428280839782,0.6023047440651336,0.6805989092991813,0.02172842446837723,0.21821299502212946,0.1919848932285852,0.4940920175433918,1.0,0.6182839439648677,0.5325171278002327,0.22406145491075868,0.7461264877725603,0.5026293496735647,0.6874941879230242,-0.05367806449000013,0.4729763293530772,0.7044780883188505,0.42517076833929657,0.3311554271611774,0.10384445419882911,0.5591981763382232,0.17025462971679392,0.3293919045790948,0.03783455594904389,0.6043392150294135,0.7141579360289766,0.34724438329620305,0.44681901409855584,0.4666453312455156,0.5077877473818102,0.5718787640910719,0.6533651187750708,0.20200839075156496,0.6968674402952972,0.5074617936694054,0.1444086944014913,0.4894944278027293,0.3083015356473117,0.09168390355892964,0.43495230894041564,-0.050943346681264906,0.17270421221892457,0.3429816030130593,0.45360495387823546,0.6984609856158632,0.12276237479631248,0.09768978025400897
Heschl_R,0.6270691358256,0.6655231608914973,0.13338845632558907,0.6318432215977641,-0.08376014997977642,0.7069665735906383,-0.2438166880114989,0.15568728808705942,0.3576305312715894,0.5115816574621536,0.39782906192021306,-0.31354922930668616,0.607880720923828,0.4338715138335573,0.5474823609891184,-0.4172843878488927,0.6212547410927532,0.21784985568173013,0.29093513382318176,0.7227215080286561,0.5766283112024363,0.37416065646238955,0.18571931166619235,0.2557843657160447,-0.06324665126779362,0.7247934382250502,0.742789742471095,0.7010870634268088,-0.08174908369032288,0.5428259996928381,0.6752962186946524,-0.10167830560436919,0.22283786089794086,0.1652731695535865,0.5183908477774105,0.6182839439648677,1.0,0.6172240988969301,-0.0306439610677916,0.6300901931261137,0.5238559296564719,0.5555347093982865,-0.26990952613388025,0.13500331798611998,0.42065702810617145,0.18665598467704292,0.2983855910210336,0.02380377987215634,0.36984835818377043,0.016055143336372552,0.66067124892193,-0.3402406480388808,0.5528319005528403,0.5814446306042154,0.38139284807777135,0.3894068932011212,0.7831348428786724,0.6827933530648698,0.35647065986019133,0.555957326368989,0.37835681739627286,0.764684387186363,0.4427310472857071,-0.08249657614753554,0.4701193461561058,0.26466782014139334,0.3501452585275459,0.5591013592162141,-0.004811894351783761,0.1521469041873419,-0.03692873486857978,0.5034465990406128,0.7029023178200677,-0.34843712957877093,-0.07161113645481584
SN_pr_R,0.5030055422008664,0.7178489548873086,0.010900874372438949,0.6975253120697622,-0.09432303730127443,0.7172255473334819,-0.19835443399132585,0.05890064068630214,0.4926611768226194,0.5540906456772389,0.35218727598139593,-0.30896749792441314,0.6887113531191859,0.3984844603514606,0.4533426070928601,-0.37020739775449124,0.7867616415563716,0.031124672180389546,0.3835507313458987,0.703209161253532,0.6185791769503625,0.29905114618462286,0.22876919841213977,0.13217404739539412,-0.07398699237859999,0.5976846907334777,0.5295427340177025,0.6517021304162768,-0.18908626636644102,0.5038777434598319,0.7142529106138346,-0.029289467308484977,0.171464402108691,0.26307825781563127,0.39526858718617786,0.5325171278002327,0.6172240988969301,1.0,-0.027683856233316526,0.6247238852163138,0.5487013423886207,0.6023480093513132,-0.11757134362380905,0.1785451021989828,0.31830631952150235,0.08693413897523569,0.4026361104248357,0.11975327020274322,0.3765207757518438,0.12343920965575678,0.6842277886124237,-0.1567487135827262,0.5159791222562339,0.507901950428988,0.28924468664290326,0.2994466680578014,0.5799616204777336,0.6506987900929403,0.31423763196340704,0.3913137335500038,0.3646651682086333,0.7292532782076309,0.49979313868332087,0.08918147468319833,0.721087961835577,0.3443847967809544,0.3740583459964684,0.6784585110855911,0.03460973346255437,0.20487163220715326,-0.02998856407110098,0.6282662307244691,0.7228074338358881,-0.2495507477714523,0.14847390669472235
Thal_LGN_R,0.11239137507110082,0.18172949186919743,0.13419572035673716,0.17516872448361248,0.7453316845789223,0.15847426544690968,0.27121148656921745,0.3730789651789817,0.28963372624265354,-0.043429913246640375,0.31115451680414374,0.3472759813316221,0.13470845742349236,0.4386457795905829,-0.25217176781111933,0.2948357818445284,0.07708413804342684,0.23296074108336826,0.038455412575757575,0.05199540848598317,-0.0019065031858695692,0.13265097744144874,0.3458285656346826,0.6796773295288415,0.06442732530164459,-0.1340534998211128,0.16377098780484411,-0.12356765698158043,0.2666836395539399,0.20867262169666956,0.22155874372197348,0.2104577160032644,0.048521487575321744,0.17854348397664882,0.33397513268875717,0.22406145491075868,-0.0306439610677916,-0.027683856233316526,1.0,0.221164960599247,0.5283994003443644,0.17185503271212232,0.1194991493192847,0.13757592228938223,0.34452947819371943,0.2669965548462093,0.03407768942407257,0.32795581214049635,0.3463261723547113,0.34678928179218793,-0.07244168625378887,0.28689204712170135,0.17560510132036755,0.5096055774874652,-0.023193773841329025,0.3012259662781952,-0.007783436147973382,0.003817645583771971,0.4208601641507561,0.16330610516845456,0.027080156920679777,0.06960384760042311,0.3335745782703929,-0.01961366368738367,0.08699421838042759,0.08685864423581126,-0.0031913236305735593,0.22910816280183716,0.07302980527972351,0.007559127815722716,0.29233384864139356,0.11920718548275759,0.05294890643647984,0.37400678510978924,0.289221173206309
Frontal_Mid_2_L,0.6722038741814185,0.6433224508737463,0.15617210377464233,0.7022611002022769,0.19312808622298075,0.8331225534996268,0.04178626682833914,0.4489478158359976,0.6394727709267828,0.43682429381768045,0.564954911596681,0.10611715868267102,0.7639547015727911,0.6886197519368171,0.4627226233963596,-0.12340711614456341,0.7809334972159298,0.40348570756410934,0.43352500207220696,0.8230100977447329,0.562494612369523,0.4867724007375163,0.39946789309739206,0.5408968566323606,-0.09428951815361826,0.573393522258798,0.6715076911606774,0.5828906887494979,0.19171433518632294,0.6332456079669152,0.6993635596974133,-0.03464663508873478,0.4081676611123971,0.3936040574139119,0.6240629974562478,0.7461264877725603,0.6300901931261137,0.6247238852163138,0.221164960599247,1.0,0.5953541694758778,0.7752300976746296,-0.11505161346455112,0.3592930519865408,0.7028022015741436,0.4505581472307952,0.33249437606538707,0.36217728507802877,0.6388524023499706,0.27766686174784977,0.45845886990161283,-0.008655975525193682,0.6761184382803689,0.7164509844769049,0.3359281528106373,0.49964116413189574,0.6392639103283947,0.6870179999555919,0.6403388401629244,0.5980152965614023,0.3792582850598497,0.826264559487767,0.5208956220486809,0.16911583890260967,0.5418008819685413,0.2922302129801333,0.19607666103041885,0.5965917932920196,0.05841673751883324,0.04187287707202313,0.3463852706566611,0.5786014685638844,0.8272668341787209,0.03746165328737238,0.24028858387094262
Insula_L,0.4002483995299304,0.6828788921795818,0.09757163113124966,0.7220729110450588,0.23481845415721306,0.5995813399756523,-0.02639871994964697,0.26470110713006517,0.39914674971985215,0.3904310366600616,0.42010529578391503,-0.05373178026442302,0.5160144751043247,0.5351610955348195,0.16896719887125233,-0.16086279186578778,0.5438727653768699,0.0577454078602776,0.24913589645862408,0.5215627259369897,0.45723201378025313,0.28177387965811074,0.33878946022053796,0.5697115855051552,-0.03567954343412343,0.32032987744988345,0.5654770443457201,0.4279821978802258,0.01717944346986631,0.5095025091041732,0.6036108382171033,0.07910017474231201,0.1327297155978948,0.2579586263561929,0.49548631586096936,0.5026293496735647,0.5238559296564719,0.5487013423886207,0.5283994003443644,0.5953541694758778,1.0,0.44004046187089435,-0.18052775232363777,0.16708094757985958,0.4611295162689719,0.21602060045399396,0.2936167585378999,0.2560834017336081,0.32827535518752904,0.26922374203763855,0.5093743256814472,-0.018588983947476555,0.3929789292565184,0.8270703787599353,0.2044610125390526,0.406094305332086,0.6239088335056326,0.44589344526409685,0.4168679334503745,0.3990892634670225,0.3898990977911371,0.5623002198461868,0.47941286955106405,-0.006823774673498019,0.5235186204877684,0.27406326247059803,0.34267399243342783,0.6663393051747751,0.08756914255224792,0.10288878082024303,0.03703964510441618,0.47868598360921116,0.5606195722739794,-0.17348571129019996,0.13743836838153312
ACC_sup_R,0.7876822971238125,0.6010075913790306,0.30639348427455637,0.5441302429788667,0.19034240288739623,0.7652584488032568,0.23656787396888107,0.5252805477178865,0.7100649730624085,0.46789357500660866,0.6763143507405198,0.18800509332292023,0.9300206271110495,0.7176797791081911,0.5599672604259817,0.10282000010311637,0.7727529813923582,0.6245611721465881,0.38231398794236937,0.8238399786487437,0.4018866597799895,0.6621962857380379,0.3182596711696037,0.5126037626770933,0.11604747547748198,0.691998957952908,0.48583323184300115,0.5955533880354043,0.36782132839907855,0.6173750853846827,0.6565769775385243,0.1702512220690565,0.4437326410530927,0.3348082273131152,0.5888566850938562,0.6874941879230242,0.5555347093982865,0.6023480093513132,0.17185503271212232,0.7752300976746296,0.44004046187089435,1.0,0.18739188077687416,0.4925382966512126,0.6940819472295217,0.6220308624985194,0.5528475931643676,0.23402931790105086,0.7700522227197627,0.3474789414370443,0.35945807789754525,0.1988499979831062,0.8494583835145391,0.6711077830795056,0.4352501224584102,0.6214222800732409,0.4481737988480333,0.6094907041622498,0.739040515699657,0.6621242048084084,0.18444184267653374,0.8206146761631843,0.4897559604414215,0.022780121393523926,0.5812681478671059,0.560971023153772,0.38035242628792093,0.41015763435719377,0.08946824883002898,0.2280715697581124,0.5412819908341956,0.5454568445026682,0.8628443279157485,0.25663221101882366,0.19559399402349753
Temporal_Pole_Mid_R,-0.09269734071749702,-0.1610973134194019,0.5020268728586057,-0.21635253797331921,0.1046386795757345,-0.04404436201948159,0.3373313241586353,0.11667583450600727,0.10139991089049469,0.06233392383383848,0.30238017946715523,0.12336860220649132,0.08121590817846072,0.08934926888014455,-0.056035858806195486,0.3856737286617208,-0.058671751921675494,0.12051521888199479,0.10030674311558753,-0.021687150932713103,-0.3654093826286689,0.3225213166678139,-0.07265323855939597,-0.04327254844188534,0.3549630729140266,-0.07442259635376318,-0.4649653743918317,-0.11293161851452937,0.28325245988668113,-0.024510988014038747,-0.10260632984296562,0.46580950606540444,0.15423409324451193,0.12358814437992187,-0.0993032614532509,-0.05367806449000013,-0.26990952613388025,-0.11757134362380905,0.1194991493192847,-0.11505161346455112,-0.18052775232363777,0.18739188077687416,1.0,0.35496191968702556,0.26567544585133246,0.20750967007692697,0.4814714527951871,-0.0017733694096636154,0.26165159405086336,0.3558940087171962,-0.269946752743412,0.45110738052623006,0.042488711725177646,-0.13395215223680573,0.1310544343705868,0.11039586865527287,-0.377614790307192,-0.1752899147800259,0.11014678659013982,0.16653324824758556,-0.2344314008363613,-0.07808778963944982,-0.16501307609629964,-0.3494689519971219,0.09460677713658854,0.48278252233102725,0.27916434964215864,-0.29746886996695293,0.10841273618346169,0.35019709173637636,0.4419424201816171,-0.007337164743351177,0.02924278452797151,0.5593946415653949,0.10377840130318695
SupraMarginal_L,0.4010261231314839,0.32976038996495965,0.20306829213966962,-0.0038153835580002284,0.03436692886853577,0.4225589827032428,0.5587567863002854,0.6127960748270004,0.3553136008365568,0.26919592165257095,0.5408914747774319,0.4117693934400106,0.47402947279089847,0.4386943229571523,0.28297927809959184,0.44443012183295655,0.1880405615047369,0.579702651813904,-0.029857299554741423,0.26040830282937755,-0.12902427870497607,0.6694414924355526,-0.09884071094381085,0.30641207464981257,0.37893680747951297,0.15146330230468685,-0.11928520586954511,0.12991244410284125,0.5418713070511783,0.5129994113879253,0.16574664845608286,0.4765692779424573,0.34492142090747,0.03894871951843845,0.1996785953343054,0.4729763293530772,0.13500331798611998,0.1785451021989828,0.13757592228938223,0.3592930519865408,0.16708094757985958,0.4925382966512126,0.35496191968702556,1.0,0.5867507877111925,0.6243996842419959,0.542659051038984,-0.06329337099144057,0.3977164165980248,0.1322080495146708,0.12773301582212845,0.5830571045485365,0.41789099152371256,0.336130185730803,0.30398270536225436,0.4479184806417295,0.030420076038276258,0.10674088970253724,0.4736765710504506,0.5830354409687241,-0.13166160822443648,0.314207386107893,-0.007957657040432636,0.05885105419814816,0.3861354854137793,0.45709650141966446,0.2723377959144192,-0.15496466565858646,0.04594063677817811,0.14193493245323036,0.7584878231516865,0.20413496901173137,0.4177848857040696,0.4352524791870745,0.19483797780033502
Temporal_Sup_R,0.489618244388749,0.48976779821801386,0.4968550251361628,0.38675469881988955,0.17799378900461507,0.6890263465582012,0.18518182678612224,0.565305691155107,0.499017872495648,0.28852119101284873,0.7369859002980012,0.21658067245979307,0.5715294726298582,0.8007170508726547,0.2722257758865916,0.1990742809324495,0.5324348335639544,0.4987328252860626,0.29815929875960756,0.6719736267455625,0.11272954087244506,0.6684732461415273,0.33895991390849745,0.5988470603711868,0.24612989614152905,0.34646444969205226,0.3746699188838615,0.3818304947629277,0.3769436012985285,0.527407088021317,0.5985833221947979,0.16399373716086296,0.385374245364505,0.3055526868508182,0.4027917048818525,0.7044780883188505,0.42065702810617145,0.31830631952150235,0.34452947819371943,0.7028022015741436,0.4611295162689719,0.6940819472295217,0.26567544585133246,0.5867507877111925,1.0,0.561416936250703,0.4063716218882148,0.20058489073884597,0.5853720294231421,0.355197123185192,0.09630612833921001,0.16799215005032703,0.5242034892357346,0.6804783227785085,0.44575614578546824,0.4468909652259996,0.3396053439875236,0.3455299706253773,0.5828624921030493,0.6513899060001566,0.19141482205832602,0.5673572968036625,0.35851648880435566,-0.0644216843238013,0.4336989389314455,0.44603843201161925,0.09917052466044796,0.31850617501084,-0.005724619420862716,0.22389286308763845,0.575501078956301,0.3321040861040104,0.6265069674830429,0.33887643238673915,0.10758903859052756
Parietal_Inf_R,0.5082462671954145,0.39098544149558945,0.11278807247506975,-0.01709421356286283,0.2169963395459973,0.4159565630241972,0.6425962555331711,0.7908039574781802,0.2866000015469473,0.18433192480574168,0.5363196918503191,0.7138287602542676,0.6105923262542873,0.4174123097689807,0.42889886547180567,0.6202381261089285,0.17776036525485622,0.8599816768712202,-0.14095043371394914,0.2553360407116781,-0.0711941571770681,0.665569834321018,-0.09683291269274982,0.5184461398478419,0.3535863721767468,0.25134727871764256,0.08157089413892916,0.04714833380638324,0.8279396351041736,0.519871530585454,0.1307241143438382,0.41908820792172197,0.324761959675858,-0.03153044473051889,0.3480026141546157,0.42517076833929657,0.18665598467704292,0.08693413897523569,0.2669965548462093,0.4505581472307952,0.21602060045399396,0.6220308624985194,0.20750967007692697,0.6243996842419959,0.561416936250703,1.0,0.3852276983564691,0.021998143254576587,0.43931214629710286,0.11301070985783776,0.09285899081307307,0.55536588328181,0.507956267861105,0.4906709124182943,0.2753420509066846,0.43649888891949706,0.10075987641295645,0.07745533759963737,0.6096813598422286,0.48690283605149187,-0.28673681119793487,0.41503962557454344,0.1547938508399894,0.08307643921724553,0.16957323897858229,0.3414464401113559,0.2666988183278561,-0.13936394324604046,0.1215491839289198,0.08821141002098754,0.7948641806667185,0.12796685040976613,0.5284788370067184,0.4270781415721145,0.0648286737899386
Cerebellum_8_R,0.3007090849550179,0.45419225585141176,0.354515140117613,0.1202651773799317,-0.05700035449673599,0.34250852672259413,0.4565907360514947,0.32379908082304726,0.211790093100928,0.5451710714949101,0.6288967017019897,0.013084574872694179,0.5702304521063551,0.31840294367691235,0.4886073973435971,0.22606113649749018,0.3209175108105559,0.3214599535943159,0.03771403038281041,0.346957226010007,-0.06074916047755612,0.700361462109298,-0.12487938406791615,0.1855690270900013,0.5203947743973796,0.35843041839694895,-0.029657163057021187,0.39520213149498057,0.36921300311980826,0.39478488785423066,0.31935084508129596,0.6112651347530337,0.375600156658846,-0.02462307481008713,0.263681201986383,0.3311554271611774,0.2983855910210336,0.4026361104248357,0.03407768942407257,0.33249437606538707,0.2936167585378999,0.5528475931643676,0.4814714527951871,0.542659051038984,0.4063716218882148,0.3852276983564691,1.0,-0.20695372689378794,0.40460692561729134,0.12245799307198606,0.30957264109812954,0.4442460063245764,0.3932167757357582,0.35692287967190955,0.5729604187013099,0.4434917102652535,0.12463926839072159,0.16970521063215793,0.39346066680259933,0.6654106122508546,-0.0983834211768032,0.37076698665727176,0.2413896064864004,-0.23171034426265358,0.4927530532510234,0.83176275534963,0.5685657461377562,0.09254918825462687,-0.1262173630977158,0.6108733601231068,0.49280366918421104,0.2632024292902235,0.49726961786211216,0.24809833583421595,-0.012699183999890642
OFClat_L,0.16422051197931337,-0.08528693823537108,0.1003738852225358,0.5033028105878371,0.43091278696606167,0.25745455604991935,-0.13260985059233166,0.16628197987898508,0.6162247144163538,-0.01633365416817111,0.03818712157773235,0.18361105487274074,0.1266426120920223,0.3267774172088524,-0.18456591967164923,-0.2191204084588705,0.44039060691186355,-0.0392586269226352,0.6403075244003968,0.3359423097968514,0.5502655346708227,-0.18764425022988088,0.7670318891128189,0.28634677503765654,-0.6184329794433837,0.14752846545350706,0.29717037816739594,0.13327042930498295,-0.13058455536546035,0.2159067757494272,0.25053564900390624,-0.23649087927681742,0.2548059310779662,0.7880498347912758,0.36890275199960915,0.10384445419882911,0.02380377987215634,0.11975327020274322,0.32795581214049635,0.36217728507802877,0.2560834017336081,0.23402931790105086,-0.0017733694096636154,-0.06329337099144057,0.20058489073884597,0.021998143254576587,-0.20695372689378794,1.0,0.44853988724781446,0.6548264889274272,-0.05789763593361043,-0.11683067381751568,0.2759243120512896,0.12952641360221742,-0.22392017504832526,0.28555730251831163,0.1806106785160355,0.5055347311741935,0.3834161699572572,-0.15761864738434186,0.4869018887028644,0.2600730343397609,0.08479099919526668,0.16174715142736062,0.19955607396863975,-0.12005804609662295,-0.018017630480072218,0.3851186451068788,0.41733252875359733,-0.38076169787086944,-0.0269078486222392,0.4521640987476969,0.13398881320822892,0.17799407734004846,0.6840330067583625
