,Frontal_Med_Orb_L,Thal_VA_L,Cerebellum_Crus2_L,Frontal_Sup_Medial_R,Precentral_L,Putamen_R,Cerebellum_4_5_L,Cuneus_L,Insula_R,ParaHippocampal_L,Cerebellum_9_L,Thal_MDm_L,Vermis_1_2,Thal_PuA_L,Frontal_Inf_Orb_2_L,Cingulate_Mid_L,VTA_L,Thal_PuI_R,Thal_VPL_R,OFCpost_R,Frontal_Inf_Tri_R,Lingual_L,Thal_PuM_R,Thal_VPL_L,SN_pc_L,ParaHippocampal_R,ACC_pre_R,Cuneus_R,Temporal_Sup_L,OFCmed_L,Cerebellum_10_L,Parietal_Sup_R,Heschl_L,Insula_L,Cerebellum_3_L,Frontal_Mid_2_L,Parietal_Inf_R,Supp_Motor_Area_R,Cingulate_Post_R,SN_pr_R,Temporal_Pole_Sup_R,Caudate_R,Rectus_R,Vermis_6,Cerebellum_10_R,Temporal_Inf_L,Red_N_L,Parietal_Sup_L,Thal_Re_L,Frontal_Sup_2_R,Heschl_R,Raphe_D,Olfactory_L,Frontal_Inf_Orb_2_R,Paracentral_Lobule_L,ACC_sub_R,Frontal_Med_Orb_R,Pallidum_R,Frontal_Sup_2_L,Fusiform_R,Angular_L,Parietal_Inf_L,Thal_LGN_L,Temporal_Mid_R,Rectus_L,Hippocampus_L,Thal_IL_R,Temporal_Sup_R,Thal_PuL_R,Thal_PuL_L,N_Acc_R,Cerebellum_3_R,SN_pr_L,OFCant_L,Vermis_8,OFClat_L,Occipital_Sup_L,Thal_VL_L,Thal_MDm_R,Thal_IL_L,Temporal_Pole_Sup_L,Calcarine_R,Amygdala_L,Thal_LP_R,Cerebellum_7b_L,Vermis_7,Thal_MGN_L,Raphe_M,Temporal_Pole_Mid_L,Cingulate_Mid_R,Olfactory_R,Postcentral_L,SupraMarginal_R,Hippocampus_R,Frontal_Inf_Oper_L,OFCant_R,OFClat_R,Thal_PuA_R,Vermis_9,Cerebellum_7b_R,Caudate_L,Cerebellum_6_R,LC_L,Supp_Motor_Area_L,Cerebellum_Crus2_R,Rolandic_Oper_L,Temporal_Inf_R,Cerebellum_8_R,ACC_sup_L,ACC_sub_L,Red_N_R,Amygdala_R,Temporal_Mid_L,Vermis_3,Paracentral_Lobule_R
Parietal_Inf_L,-0.18065752789342204,0.27225227496839566,0.012722260767975562,0.3286716153545329,0.7530789197837053,0.27740479273927676,0.35881073985101863,0.8311402752354271,0.3331844060351709,0.021232097982450793,0.34117444637684535,0.5853255296438545,0.22825748199884982,0.09343711492036569,-0.05128580509161127,0.766587524983588,0.3436626046473147,0.42415834521246454,0.1877978352080688,-0.022215624333208443,0.20364255754177674,0.745426566329503,0.4741772122825819,0.279584149493938,-0.10940014457245838,0.43563377905192346,0.09003976192065265,0.8149945252655395,0.4035464266000416,0.16786379794538367,0.3429816030130593,0.6748070422798875,0.30986951016656306,0.03703964510441618,0.5541336764390042,0.3463852706566611,0.7948641806667185,0.5874723456863046,0.43167925522893025,-0.02998856407110098,0.36677102149201485,0.1622042255728801,-0.0892462046219907,0.6051223110037054,0.4276331376226214,0.23091118662849414,0.15466027555682987,0.8874491092823287,0.2803907273078512,0.17404488434405377,-0.03692873486857978,-0.015534764737240121,-0.14482573246688327,0.06435227037624976,0.5887660518396746,-0.26306801312813494,-0.34242819053958057,-0.15212463889891736,0.33948148035825343,0.5222577781575173,0.8032772672996449,1.0,0.21897922634318542,0.5524937352121866,-0.09536747267599736,0.22274069632057994,0.4529144187525873,0.575501078956301,0.7951024592455336,0.3725660505398466,0.6536081599040885,0.3919114181280403,0.03102412346901578,-0.17976924266652688,0.3217199006405477,-0.0269078486222392,0.776363080870898,-0.07201711752425,0.4938642085658943,0.5965545889466332,0.16831762921564966,0.6609467885934056,-0.2894082121198835,0.34499713056319037,0.11163234047900242,0.3577598776308244,-0.2530178345581531,0.3313060254479561,-0.006585706180437265,0.6572699163815647,0.3630835611322437,0.8674098939285012,0.732014563702717,0.055487791698181445,0.5501961064942918,-0.009965586436710852,0.5012255006734215,0.656506893742274,0.202970605148362,0.25051303115479284,0.14672426923385182,0.4380177646011653,-0.061405969511299854,0.2718125533284314,0.34446643272500727,0.3678873122916225,0.2726072306538245,0.49280366918421104,0.4546465061576899,0.159193057629408,0.3652378208435809,-0.08026232661856464,0.49187585327476213,0.41767135908638064,0.5014045077557635
Thal_LGN_L,0.0007286664111758004,0.2598755124827231,-0.2639077027235905,0.08300115816430267,0.15540100332331186,0.2990481511082687,0.3796512395429324,0.1532308244603336,0.0891180691313821,0.19889034463250158,0.008470050869535969,0.401638582910575,0.2521229369477864,-0.030989164107440917,0.1123311964569227,0.0582122387007651,-0.21070031883062296,0.14283557753738332,0.18598054795588165,0.025241938972166544,0.07229671922266888,0.1548617249090214,0.3149533161233074,0.6150338549170552,-0.2549620874497001,0.27490344259135957,0.33003327931283144,0.23538647890766404,0.27238953041215347,0.7271170085911675,0.12366509135235579,0.3019266946523566,0.3624448381618066,0.20064690946420216,0.19122490587499372,0.2391661696662057,0.08944141829467948,0.12969627020655092,0.1458138676753552,0.052632968543757964,-0.11738147210848902,0.2353031038323951,0.5951104758154707,0.15874347384037021,0.2860519310122124,0.20502533826315048,0.2920188879140327,0.148104150896633,0.39714859452049495,0.15220692434981067,-0.19130092585710115,0.21524055771758865,0.19598228856873753,-0.011146208487378153,0.2913071135581004,0.1745852731300032,-0.013370277046562086,-0.054653927685050625,0.2445880053015188,0.22430454772752523,0.1463375976324475,0.21897922634318542,1.0,-0.005879033327423514,0.5109212759943436,0.37949630981717164,-0.2437122406705019,0.2975400061166105,0.3278167702231343,0.00917703961294233,0.4969401841178475,0.39701716397114944,0.3900080128064242,0.6436150364186551,0.28009464701951664,0.6908034105266883,0.0899487479873803,0.27793491096465334,0.26621298351928036,0.19003906058294667,0.003520786803140902,0.023342901411679773,0.23121820690508685,0.017581125105355127,0.017540345750762142,0.009733004806772229,-0.07990577947142193,-0.10308942552428436,0.2918773111987685,0.32396070807619354,-0.039494102589129006,0.21098512736722613,0.04848625592650442,0.18517370226233576,-0.04656111282294887,0.674767573619556,0.3881139366990365,0.24181922729431551,-0.1783335339236457,-0.14751518837314118,0.01661659738123245,-0.020431641586867357,-0.010799414443537008,0.15429931167909786,0.01405576031533799,0.06406309781764938,0.059451435286024576,0.028963949768346594,0.12798956208069429,0.5213310976678628,0.16506249988323496,0.04067166917167236,0.32534436260639576,0.30432627098026377,0.32579228980752767
Temporal_Mid_R,0.054619905103306686,0.104574594600533,0.23820354099135282,0.28903466304326697,0.5574960956542591,0.15044435309567003,0.3189248594747515,0.46507234467209185,0.37307791963825726,-0.005029658747337987,0.5185330668533729,0.2273675371580656,0.2290755483484623,0.23549509413536376,-0.1333540928049982,0.3640388186868703,0.5277527634781962,0.33754997433813816,0.2447430084607624,0.23253368948860192,0.4273562466847842,0.5765527811125813,0.2284811294612585,-0.026940789450506965,-0.1538394491310767,0.43823690941785437,0.07715761067269815,0.43905807237445843,0.041300704991893984,0.05623403847301239,0.40459990177953614,0.13990983598945406,0.2859548835841145,0.09139934443139197,0.3619564570722358,0.20553954304923602,0.44861239798142616,0.4303186949317835,-0.0009118912794426268,0.029215698666785514,0.7370008319389054,0.28001011327283337,-0.0987095334792083,0.7945890981254761,0.2988833042240696,-0.02903739438855319,0.18964816227631387,0.4773791330708169,-0.06310233171340444,0.17915342451474445,0.16739620691541376,0.020434290946930594,-0.12872380692078295,0.2356397580937229,0.40400926400324116,-0.10101126365904352,-0.14954450095434943,0.0004140999949436832,0.22906076345893236,0.7082087601424171,0.22555961544046088,0.5524937352121866,-0.005879033327423514,1.0,-0.09585401079840973,0.08443954520270601,0.3223820064956589,0.6209812263483916,0.3827365587264343,0.10648469757591414,0.32640020181888163,0.4547416111463966,-0.07620310702915409,-0.22192380770189937,0.5811420464875646,-0.32942398733931993,0.29450157484506834,-0.16941699768933322,0.2509175098834453,0.4536864921806863,0.13634709648773208,0.7707448962859086,-0.31175032190100094,0.2870197481030779,0.2041509589409824,0.6834343230136769,-0.0761813565930727,0.5618924201061658,-0.30227272521198256,0.27634989154462736,0.21881504101021484,0.6154635396585866,0.6053572355107845,0.35191689279390165,0.5202580119668173,-0.20760658879770563,0.3737831773260234,0.11100700825036963,0.6165758042250065,0.5776319036871443,0.0549145867339782,0.6789283487753858,-0.32585334502153335,0.20570269416745424,0.5936412574125063,0.2883704153017446,0.8176553223199329,0.4626319401193492,0.3235519510368111,0.020312983984829266,0.36461750515273544,0.16946847560276676,0.05904357416305306,0.36041098158426815,0.26802790444238167
Rectus_L,0.18481614214774722,0.27522893786140773,-0.017820158668963883,0.32807609701747553,0.10568524040288374,0.5497386964506046,0.47773159738733467,-0.1928516828844003,0.10996930330546101,0.541961119075082,0.11367606778074983,0.30151273008487545,0.4357746395585587,0.3752931051623636,0.24740326035256355,-0.10887214593671479,-0.02566387696264865,-0.05457055136096571,0.504728554344523,0.5385487085727954,0.1827066812169148,-0.2511835001887055,0.34961832206842824,0.6042490013040024,0.17664323855875114,0.2207522165704681,0.6044835306587991,-0.07007256754521507,0.4299917819479394,0.5845432030850957,0.25105650310736044,-0.21317646744203664,0.4153402630386876,0.24913589645862408,-0.030917303115228462,0.43352500207220696,-0.14095043371394914,0.1489160291582896,0.2758059935587164,0.3835507313458987,0.02298137210187399,0.6091315605131187,0.719220885866784,-0.055511262679268876,0.32611374158996875,0.29576750348825875,0.37382174629368137,-0.25208864242315426,0.13402213966152027,0.4172193647788345,0.29093513382318176,0.5478405856649216,0.43193813942099774,0.06589626182694559,0.29353869868972565,0.5373469635057359,0.4784887446377748,0.3877168809939456,0.42152031156801706,0.16652380701376446,-0.2343828870213056,-0.09536747267599736,0.5109212759943436,-0.09585401079840973,1.0,0.519463005309042,-0.16835015707892761,0.29815929875960756,-0.031381144468280026,0.271273411322279,-0.015222715289903732,0.4046740311080422,0.5953653522817998,0.8392071605920055,0.38817081567144057,0.6403075244003968,-0.3168878861414038,0.6509077045734335,0.1730590224194059,0.16556955881874513,0.04212761428247026,-0.01784617850922998,0.6378164651701912,0.16751140510441326,0.20406501498145557,-0.03841897500437335,0.383273860753512,0.02119667608492054,0.1694402889469458,0.3230350138628874,-0.21976633116813835,-0.00020137453590369204,-0.022733791741300028,0.5008933255350843,0.1088282090287875,0.787913299124937,0.19908946032350405,-0.18550663112803933,-0.050440459083915104,-0.11305531199023132,0.24631037253334997,0.07455467798255351,-0.09794381414379981,0.21870113362118482,0.1604134476100085,0.23920100722074947,0.2269558519868691,0.03771403038281041,0.258832043769074,0.1316452518239417,-0.013960824829547221,0.37726581609825577,0.04000413121239576,0.43776537413289957,0.19131627847914703
Hippocampus_L,0.30333649999820816,0.6130064107310026,0.20517253090227688,0.7810622974977112,0.3303728726423167,0.8339172454947591,0.8343562128479927,0.2380783405789129,0.6278703589044401,0.8599175052491669,0.3218623524826617,0.6843892596034478,0.7942958854940342,0.6811314907824229,0.6288758349640146,0.3817413934503028,0.23415184337463613,0.3178148010052252,0.7954367891598639,0.6294289584949864,0.5647501033120564,0.23609851164893866,0.6118281290842711,0.8046098084123441,0.5156385878036339,0.5593489224130341,0.795032403489926,0.2923419884637492,0.7685463402839766,0.40220228989460166,0.6732904212477215,0.08821574957198283,0.5418392347673846,0.5768599717325281,0.588888894364947,0.7832659524832153,0.4242095270529687,0.7130863295399905,0.3250577420423975,0.6555919927970179,0.13329272465965328,0.8063522344851644,0.4955135331630042,0.23056283473091707,0.7498140424751973,0.7535020127682455,0.6457447928492399,-0.030850557643139175,0.21722893045314629,0.8567613631484499,0.5968078395560465,0.657322190247484,0.6091110169169168,0.43035973125431953,0.8004034016874619,0.5574628168817543,0.5280026266836068,0.6291023017253062,0.8605108419859999,0.5169656926986478,0.08743564235888543,0.22274069632057994,0.37949630981717164,0.08443954520270601,0.519463005309042,1.0,0.42429464645577164,0.535184651582419,0.4818916517995417,0.7371827810190834,0.032770007100638474,0.7007942110654207,0.7324734178656924,0.5574948636168636,0.05562281129246832,0.4831965541081331,0.000364063539859871,0.810209615616421,0.43461978492683806,0.587947231670642,0.33485750975343154,0.42881378039083784,0.7378007045283947,0.663882336972464,0.47602043479517064,0.09128014211504884,0.6032897528591646,0.1784759604349049,0.30459053447656814,0.6931747928394808,0.24444662678113122,0.333583747941691,0.5225304870584488,0.7131527922036076,0.4256510703614014,0.5074314154423533,0.41972187512272335,0.2066826529700609,0.06317330013574665,-0.1152225188636916,0.7445775037355068,0.4669618902216776,0.23278738614585118,0.8099743610637824,-0.03397493953231742,0.6645131152158288,0.10260135859993053,0.2460835145387244,0.7965076447908828,0.21060322992399322,0.4476945595334998,0.48539432920027586,0.44893275490306905,0.8169110167861032,0.7310673789026444
Thal_IL_R,-0.05616258319284976,0.4162773705261876,0.1949747302764655,0.6245035453641757,0.4854119883758239,0.4882938758057269,0.4494066181912876,0.5254220550868623,0.7420195838186145,0.39468715099685575,0.23965004627778957,0.5653188544076003,0.45125419086992336,0.32122882789921053,0.23867014196767292,0.6485242844157023,0.41962687787988295,0.6066130555600131,0.2879292117457632,0.16446038856527542,0.4874610206805264,0.4861805904798669,0.4422615764732543,0.1634042988804916,0.43672153806689873,0.5544814362005156,0.27558512334299734,0.514897087854893,0.4001485515001679,-0.2168029029496518,0.5239483619027642,0.32902811189192976,0.2818510729811124,0.507895009026422,0.5282662891831521,0.5139060466547628,0.6510115876651095,0.6389775256983232,0.3122892374056575,0.3374386707206099,0.25859297756805305,0.34521600178841877,-0.1685284567332659,0.37025740683057556,0.5648389262644695,0.3616485487150845,0.17327424887497006,0.40883937168737994,0.20047887677045542,0.4745384529166704,0.49225164807751604,0.12458230353821838,0.18845399215727573,0.36108065544410906,0.609142891336558,0.1700770115003922,0.06811157331711122,0.3994920556383171,0.5492191055230073,0.4300806132581466,0.3377229411773375,0.4529144187525873,-0.2437122406705019,0.3223820064956589,-0.16835015707892761,0.42429464645577164,1.0,0.4602493288464614,0.47699560516383294,0.6057844812695411,0.036765040347999794,0.3919133561749738,0.11946756191671813,-0.28657491555025794,-0.05992427934184654,-0.19674106909718225,0.416389223865689,0.16371349702748333,0.6760180624119067,0.5708295758152401,0.20013172034510343,0.5282950225361268,0.061218671452957195,0.4708242816716649,0.1613757601910733,0.14968258916215596,0.2108358433061873,0.3153490281914942,-0.0349193043142161,0.46994959122166385,0.6278826229173148,0.5197633274390968,0.6627743508817356,0.31256381854770315,0.6033173094687697,-0.24230021943133276,0.17113458079172988,0.4683104076330713,0.12555258445365075,0.14711067910629494,0.45884912032601055,0.40743749875940743,0.1346654362115268,0.5810079463645875,0.07893919159542152,0.6367157185630158,0.10104255122171744,0.34980341896206957,0.6027511725836416,-0.022045448837006938,0.2753345819753317,0.0398889772504554,0.26434189782238554,0.45258571415978116,0.5879640478839426
Temporal_Sup_R,0.05165102516425852,0.4027917048818525,0.05904516913219137,0.6265069674830429,0.6911581224750001,0.6516201304175987,0.7275845672192595,0.36576708633789673,0.6804783227785085,0.48297995150581374,0.38758372248402084,0.5828624921030493,0.6223533993541054,0.34646444969205226,0.142557942969433,0.4987328252860626,0.38632311104146877,0.4684114965042776,0.4581263508810225,0.3818304947629277,0.6552385754110254,0.508068237790782,0.4468909652259996,0.499017872495648,0.09630612833921001,0.7363220837842137,0.5324348335639544,0.5365631741050759,0.5770966186680815,0.355197123185192,0.7044780883188505,0.21658067245979307,0.5695984510192565,0.4611295162689719,0.5646189221694338,0.7028022015741436,0.561416936250703,0.6780125935657927,0.385374245364505,0.31830631952150235,0.5242183339402371,0.6719736267455625,0.33895991390849745,0.6520812930970795,0.6688275330482436,0.25986338276146925,0.4336989389314455,0.39517986135482575,0.17799378900461507,0.5673572968036625,0.42065702810617145,0.29742059682765676,0.3034408529320349,0.35851648880435566,0.7066749717107692,0.31850617501084,0.16004465431171538,0.3746699188838615,0.6612996935763585,0.8376731692074204,0.21046754549494612,0.575501078956301,0.2975400061166105,0.6209812263483916,0.29815929875960756,0.535184651582419,0.4602493288464614,1.0,0.4575184659112785,0.489618244388749,0.33887643238673915,0.8007170508726547,0.3321040861040104,0.22684317175154065,0.4968550251361628,0.20058489073884597,0.18518182678612224,0.3455299706253773,0.5988470603711868,0.5908438186847222,0.09917052466044796,0.6684732461415273,0.11272954087244506,0.37068171218530194,0.28852119101284873,0.40498971083033924,0.1737490121512784,0.44575614578546824,-0.005724619420862716,0.6697364045152734,0.38017805759435075,0.6025765620182142,0.6893761475690316,0.5985833221947979,0.6513899060001566,0.3055526868508182,0.4946462437175913,0.22697813949616874,0.304771405005907,0.22389286308763845,0.34462705089023166,0.6143982244180318,-0.0644216843238013,0.4749255995103189,0.31806748598763995,0.6103352682867573,0.6214435224811414,0.4063716218882148,0.5715294726298582,0.22818598862205808,0.37875232165623907,0.22998422489421466,0.1710402255713895,0.6577395413386947,0.6312785800084126
Thal_PuL_R,-0.048611507336689716,0.316532993361667,0.13753825944772108,0.43533885432659036,0.5551613508135309,0.37193083064802934,0.47342958588172895,0.8001949208449466,0.411714915141152,0.19633645556591575,0.43442471396319887,0.7289276319076936,0.34357954220434206,0.2668931050979076,0.2650960568236027,0.7042757294898282,0.28199754689032197,0.40920807970234446,0.3891256667542148,0.097561261580157,0.28638683763743694,0.8006780293346983,0.6088584814876198,0.5289647935386793,0.04262068958863292,0.44327055618232813,0.22702510458574576,0.7446806178085046,0.5151612356665674,0.2670616138490435,0.3879999856728323,0.5689328461842384,0.35203143503703144,0.1935570766124567,0.7462679908633763,0.3631060193682165,0.7505614515168643,0.6744729491086724,0.2955770601179276,0.14510766949228604,0.2889269263469331,0.24345363307673865,-0.0023215877069022416,0.5828390153348207,0.5084738058898316,0.4917528406211918,0.36891868054607324,0.647342812958128,0.32182368667435207,0.36963920838660114,0.03705258927361291,0.09135030014329507,0.054686266278791036,0.20826875601160522,0.7029513028886952,-0.1353524979672086,-0.23126139507480203,-0.08096884748652265,0.43416876791320425,0.5153883576515667,0.7598002880601649,0.7951024592455336,0.3278167702231343,0.3827365587264343,-0.031381144468280026,0.4818916517995417,0.47699560516383294,0.4575184659112785,1.0,0.48822757567031955,0.6298179321531965,0.45483706500081716,0.26168878474286594,-0.04533226116173796,0.14910911984871947,0.11273288847516108,0.7075772590760679,0.11069556040862029,0.4790744601566455,0.6801002947844427,0.38444988504427774,0.6625395316420345,-0.05653661037773687,0.5826144573002966,0.31032841419583157,0.3728422213668712,-0.12544541328163336,0.2707601171045815,0.15437017546106999,0.6662688373293024,0.4136728228499397,0.7415521955628906,0.6726625723009695,0.1817644889285514,0.4447619187336249,0.08082820593780338,0.5888096251086335,0.7488831498403858,0.21113381991432326,0.14981473574877988,0.33543670332976094,0.5034433113592355,0.034197308654246104,0.5099977740394995,0.10870696003248854,0.43752247673357564,0.09129823154996251,0.47819190119192173,0.630755515931597,0.27537822976685167,0.5534713809793345,0.03335108365294572,0.7216749391443461,0.5825313606714236,0.5690798479234358
Thal_PuL_L,0.20360646207962368,0.5173353730697298,0.2305456790632461,0.7573035449413825,0.49755120734901803,0.730528778754261,0.6417794771792888,0.2737894582777365,0.6042424829348537,0.6611351284410838,0.31892312353858715,0.6438560229259248,0.6563372550312346,0.6120282436421183,0.4700127480261217,0.573304377353827,0.3337419065718129,0.3592432452932893,0.675798237068404,0.5468128266712773,0.4616897803234611,0.2856931594636948,0.5196322710700312,0.6325168024119497,0.5187418075745169,0.4936771915315126,0.623666065794961,0.35391114703785426,0.666572724761088,0.1644355648999908,0.5834301761134341,0.08480697128637527,0.4525013350843173,0.4002483995299304,0.4958364176342626,0.6722038741814185,0.5082462671954145,0.7476973149663627,0.3709626691894529,0.5030055422008664,0.24421413496795275,0.6994469065009108,0.2179993811701577,0.20209768419424737,0.6692448312189766,0.6311215118865942,0.42178338082453654,0.1446086327450069,0.1908654358595022,0.7530953596822183,0.6270691358256,0.49396969691180886,0.391136817601658,0.3852629486232114,0.749721998084395,0.377618304607935,0.38354347983469034,0.5900732600124672,0.7394395148142606,0.4833571733525616,0.22113188589008867,0.3725660505398466,0.00917703961294233,0.10648469757591414,0.271273411322279,0.7371827810190834,0.6057844812695411,0.489618244388749,0.48822757567031955,1.0,-0.004926584669646694,0.5340360869575262,0.444539094784807,0.2068174347963876,0.07429816788258133,0.16422051197931337,0.10776693381633906,0.6504110245611557,0.4643318478185711,0.5803247317602962,0.29175213334671857,0.4159851444122293,0.46552766436519716,0.6668176786962675,0.3660806560744888,0.10569463226950469,0.4662368042410308,0.28342327116157795,0.19781496581792143,0.6716271308381738,0.3347567328328365,0.46949412815146657,0.585911920132597,0.5139072089079034,0.5459989934670223,0.26341155576917863,0.28748946119016977,0.26098356778008736,0.06353388510541558,-0.07073381032746855,0.6640420003158685,0.4446339387380672,0.07714031998835151,0.6656354966339374,0.06667632376310262,0.6318265944760332,0.11549085578844642,0.3007090849550179,0.7806873524354505,0.052530239686807235,0.3398763091380164,0.32948894840606496,0.3120170833384609,0.7039914273834066,0.5811184169479212
N_Acc_R,-0.06302801003427,0.12314693540492484,-0.1778351536535721,-0.04135919724853735,0.46382319761249174,0.0737636063686116,0.1974532758868809,0.5706289843269944,0.011738072289697978,-0.1581708978459123,0.1305624005213857,0.4144968899129333,0.037845271323019104,-0.13497046263863804,-0.20749998064568084,0.4576085414776766,0.004141979478131492,0.23649028058255017,-0.029228472399979725,-0.25220883236026204,-0.008149163470454695,0.6309590579371666,0.3383660653047934,0.2814296861807285,-0.45331261252429844,0.33252718554619215,-0.05922339257208971,0.5564447037328661,0.10541738128313301,0.3902979721554304,0.12276237479631248,0.5445183598032188,0.17216856671243533,-0.17348571129019996,0.3831092655220107,0.03746165328737238,0.4270781415721145,0.25161933515870394,0.24789198852442312,-0.2495507477714523,0.1154208248400366,-0.06693892712183633,0.08362256692002806,0.5164788447075397,0.23332238234827343,0.046395286869466035,0.04004409682337416,0.6339773326989147,0.45728095940455277,-0.1024450352694466,-0.34843712957877093,-0.17801009258883932,-0.16490490751088752,0.021244631023681376,0.31006853027869935,-0.31777287025937323,-0.45158076054369994,-0.3563340703241208,0.013886947111943958,0.3731074643600434,0.5978050507479794,0.6536081599040885,0.4969401841178475,0.32640020181888163,-0.015222715289903732,0.032770007100638474,0.036765040347999794,0.33887643238673915,0.6298179321531965,-0.004926584669646694,1.0,0.28338163273995626,0.03447004239564046,-0.04512021914682881,0.3253860976715661,0.17799407734004846,0.5628468922036473,-0.20031818734820936,0.3412508095310352,0.3510325299018462,0.02297238361747551,0.3543268608139378,-0.352687080966597,0.03734553017662944,-0.06141359287960441,0.25986547850749236,-0.46651353280463986,0.13626410054891372,0.011952987154212464,0.3989312099184679,0.16566421383124683,0.5624757791908891,0.3144745960267951,-0.08242325386937652,0.21247108852988167,0.12051906222219752,0.5128491457083819,0.5849241444234728,0.005552925673316705,0.15393665907527884,-0.02702983902548195,0.16656683846263542,-0.08362937601025897,0.025663053041413225,0.21671723949811528,0.006849709759466885,0.14528549952569283,0.24809833583421595,0.10918309230157903,0.4005497703272762,0.3846516017867951,-0.13928136568458307,0.35619115927546463,0.16901013873381654,0.25876689146674886
Cerebellum_3_R,0.2664731103282696,0.5403824563251192,0.06211870196278525,0.6056435735705321,0.5865719483084817,0.731931395030712,0.8029091707009358,0.26118198748589544,0.7034844891960174,0.65765666169631,0.38064981261906244,0.6356395713175456,0.8194559201359121,0.4392377008791372,0.2645202117735789,0.4261074196260258,0.2497731061631495,0.47697752787081904,0.555924500453759,0.5078315605762314,0.7051666207109266,0.3946159628536942,0.5200133801325182,0.6596024853011686,0.16237830567903963,0.7349160059197333,0.6614226472907963,0.40182251215285564,0.5572074054172171,0.4581493026093291,0.7239110237103991,0.12028588444150064,0.5502802781331074,0.5351610955348195,0.6532516937277253,0.6886197519368171,0.4174123097689807,0.6715366742049014,0.25703056191233237,0.3984844603514606,0.3753468642797941,0.7236068993050331,0.5390195848635642,0.5642522804732151,0.701483472338552,0.38332084146331036,0.5383815712410411,0.19750808454768345,0.3686252566445175,0.6449335516570718,0.4338715138335573,0.3528893480662978,0.4797183982236498,0.5253143318201581,0.7562625628287534,0.49960649075294034,0.3831523781894755,0.5073513976415737,0.7204131492474335,0.7335591326427716,0.05453930018686151,0.3919114181280403,0.39701716397114944,0.4547416111463966,0.4046740311080422,0.7007942110654207,0.3919133561749738,0.8007170508726547,0.45483706500081716,0.5340360869575262,0.28338163273995626,1.0,0.47774354264501967,0.3899685072475771,0.4137059278899778,0.3267774172088524,0.04493468618881452,0.5184747687672707,0.6481120551278156,0.5307872487134829,0.06863749230571027,0.5529604828218201,0.3344981791132816,0.4511322828128746,0.3518605938220177,0.3518291159741975,0.3535677633189424,0.34378257317901384,-0.03169943754312076,0.6045484843370742,0.37570245494030413,0.5142147916799397,0.5586036134905864,0.7295415711036543,0.5929549178332266,0.4269027201652577,0.5538800949907912,0.22078509800687887,0.25208919149000625,0.11830893412719569,0.5365560615246295,0.5886660297882318,0.03173042420342949,0.5922962660116213,0.20974402795822403,0.6059994537552424,0.5072602085077996,0.31840294367691235,0.6234123012998777,0.41846580059179894,0.5494305997260172,0.42211415873102,0.22135113508584,0.7578021232893839,0.6930407437446687
SN_pr_L,0.28517922551633995,0.500652530962092,0.2863071922452827,0.5550134655957293,0.19758613675936207,0.6697335157058074,0.6868220513527626,0.005987340552675629,0.35865878017870767,0.7059006027484334,0.40582250693366884,0.5042897851172748,0.5612720343513825,0.5939315094646376,0.6436871144256676,0.08631290900083576,0.08011069400170008,0.12233338097977389,0.683340911142519,0.6149350027799956,0.46106737531103376,0.08480266308155267,0.6181058585444394,0.6799800439331857,0.5300070955343569,0.39034479054676297,0.6961369548243171,0.048294035073384436,0.6488261508744598,0.4119181728268748,0.45360495387823546,-0.15423187332848523,0.5566019073823967,0.47868598360921116,0.3782652154931692,0.5786014685638844,0.12796685040976613,0.48075256588610815,0.30711826285001165,0.6282662307244691,0.0954615678905561,0.6720462692539437,0.45501270447489894,0.14221538190800673,0.4859869891596575,0.6210086225054092,0.6668286728803247,-0.2350626802163129,0.13414825806821684,0.6741822696413579,0.5034465990406128,0.6240905919682554,0.5728686598576772,0.3409906214616023,0.5539132737368909,0.5786626559471936,0.4862707870598818,0.4946379799292825,0.6531428217493209,0.2972396846229305,-0.05537228049325998,0.03102412346901578,0.3900080128064242,-0.07620310702915409,0.5953653522817998,0.7324734178656924,0.11946756191671813,0.3321040861040104,0.26168878474286594,0.444539094784807,0.03447004239564046,0.47774354264501967,1.0,0.5741782868205392,0.17916616035176666,0.4521640987476969,-0.11478089047073659,0.757901080344278,0.20929014640507784,0.45358458375208205,0.39030856774624845,0.2589892607482652,0.6834507745289835,0.5142281885262169,0.5627560574600095,0.1629556250125781,0.43977765476052005,0.22153191820261556,0.22379868283859536,0.5442575006292155,0.09925855084081274,0.15215607985609939,0.21790754456683029,0.6461727048576926,0.3632738617545443,0.5681986129766459,0.2911662815095799,0.09168434742730161,0.1393219645760646,-0.025256663192445402,0.5793051247022758,0.3633202784138152,-0.00855431671575257,0.5881724848064489,0.03931525150087088,0.5347563317403797,0.03547083219443044,0.2632024292902235,0.5659863061114285,0.18604078679214947,0.32670487644860496,0.45281774685715853,0.45404390315839593,0.6329172527473051,0.46865917102067517
