,Parietal_Sup_L,Cerebellum_3_L,Lingual_L,Thal_PuA_R,Thal_MGN_R,Frontal_Inf_Orb_2_L,Thal_VL_L,Cerebellum_10_R,Thal_PuM_L,Olfactory_L,VTA_R,Temporal_Pole_Sup_R,Rectus_L,Rolandic_Oper_L,Parietal_Sup_R,Paracentral_Lobule_R,Thal_MGN_L,Frontal_Sup_Medial_R,Angular_L,Thal_PuI_L,Temporal_Pole_Sup_L,Occipital_Inf_R,Frontal_Mid_2_R,ACC_pre_L,Thal_VPL_R,Frontal_Inf_Oper_L,Vermis_9,Cerebellum_7b_L,Heschl_L,Thal_PuL_L,Temporal_Pole_Mid_R,Postcentral_R,Cerebellum_Crus1_R,Pallidum_R,Thal_IL_L,Frontal_Inf_Tri_R,Calcarine_L,Cerebellum_Crus2_L,LC_L,Occipital_Mid_R,Cerebellum_4_5_R,Heschl_R,Cuneus_R,Vermis_7,Thal_MDm_R,Thal_LGN_R,Temporal_Sup_R,Fusiform_L,ACC_sub_R,Thal_MDm_L,Caudate_L,Cerebellum_Crus2_R,Thal_MDl_R,Thal_VPL_L,Angular_R,Vermis_10,Thal_IL_R,Occipital_Mid_L,Cerebellum_8_L,Cerebellum_6_L,ACC_sup_L,OFClat_L,Occipital_Sup_R,Thal_MDl_L,Frontal_Sup_2_R,Occipital_Inf_L,Thal_Re_L,ACC_pre_R,Thal_LP_L,SN_pc_R,Precuneus_R,Caudate_R,Vermis_3,Temporal_Sup_L,Raphe_D,Temporal_Inf_R,OFCpost_L,Insula_R,Fusiform_R,Thal_PuM_R
Cerebellum_7b_L,-0.18733419811480004,0.49510787632988607,0.29545627312074735,0.06689843202002516,0.22662131663899807,0.7371084357969419,0.5147434881347586,0.3607261548272693,0.5046124055475336,0.43849168671054206,0.612305184736972,0.4235778503520489,0.20406501498145557,0.44634826191622173,-0.2896651278571318,0.3028698539360588,0.3318202544993523,0.45821988724451795,0.03144981006997821,0.3405046427264939,0.6473526543162001,0.1593561232815961,0.6320159499697363,0.46034379799534886,0.6105375926933604,0.38452300306627507,0.6318716561159311,1.0,0.4909293112943728,0.3660806560744888,0.06233392383383848,0.3313369301622755,0.5612075026102319,0.3500122289889515,0.5368775455371673,0.5563997303385467,0.44163765869170835,0.5328344219803312,-0.2554569761333574,-0.17854029929225007,0.39679471625798357,0.5115816574621536,0.02340050414695144,0.5691217677881139,0.030488672509968773,-0.043429913246640375,0.28852119101284873,0.66313743153027,0.371371585813801,0.38861829956273775,0.5596133624431056,0.15002056002894534,0.2036800156393382,0.38488913999869345,-0.057776299571300364,0.49004969028183204,0.1613757601910733,0.05358016596327158,0.6781587570633691,0.6552429696923072,0.541616617063188,-0.01633365416817111,0.10848577743203795,0.34671005472081906,0.6229777083356162,0.3621420787294476,-0.10009312081338993,0.4701315853234371,0.4656993119800593,0.3376931433672063,0.07168444203137507,0.5190078670407304,0.5789189755043154,0.5355025211298164,0.451434380823243,0.23269407286713756,0.30827281620950975,0.3376590151166763,0.3763258273284255,0.41116515478250043
Heschl_L,0.08190268139154104,0.47168005340879476,0.3676317240115284,0.21053122321529216,0.19930718257918,0.5017352755555786,0.47835518581101666,0.5758659079342823,0.5514996629484096,0.4045592490452814,0.2831142008420168,0.33444497866489525,0.4153402630386876,0.5552183876417591,0.03213986246331714,0.48215795975955006,0.18234413019195242,0.5640354231352397,0.07248831325916516,0.4025223628374889,0.3676943247239702,0.039651250247637916,0.6421725864809991,0.5104644354943075,0.5247899551941557,0.46174519102412026,0.3112319982067613,0.4909293112943728,1.0,0.4525013350843173,0.12334936660963877,0.5324937935686321,0.3646663499182368,0.37461510965752154,0.5459739858232217,0.5854417847443598,0.4421806931336835,0.13826171654845146,-0.3171002475190024,-0.08891334135264364,0.5563060053761553,0.5073171135576557,0.2963817679652004,0.355365795506622,0.39164614308741663,0.3116658694852295,0.5695984510192565,0.5242267147956898,0.430043553712365,0.5154984626110785,0.43846085980796695,0.22659297536255188,0.3364292604015864,0.5302059190786479,0.12653421773033915,0.6462319428827181,0.2818510729811124,0.052938180276738064,0.5373278735286322,0.4592600219317001,0.5496941015437732,0.2372383381759391,0.22964927157297085,0.3456681130213959,0.6231076314465476,0.18783834576207165,0.1447465521675459,0.5289520057401214,0.4674343428506053,0.3053239443646927,0.34964896225386627,0.6033633859043556,0.6314611500370536,0.5309116329610034,0.472151612103521,0.3118042924675799,0.3605712933203785,0.5013086586439454,0.5237504018748473,0.5473360052319896
Thal_PuL_L,0.1446086327450069,0.4958364176342626,0.2856931594636948,0.26098356778008736,0.23693214525033082,0.4700127480261217,0.6504110245611557,0.6692448312189766,0.7562949535426731,0.391136817601658,0.4010995869833707,0.24421413496795275,0.271273411322279,0.6318265944760332,0.08480697128637527,0.5811184169479212,0.4662368042410308,0.7573035449413825,0.22113188589008867,0.5290185040520844,0.29175213334671857,-0.08180751475271385,0.6803671057032855,0.5279766421196588,0.675798237068404,0.5459989934670223,0.06353388510541558,0.3660806560744888,0.4525013350843173,1.0,-0.09269734071749702,0.6483162160064794,0.22185242267370323,0.5900732600124672,0.5803247317602962,0.4616897803234611,0.32247469728773137,0.2305456790632461,0.07714031998835151,-0.11917604282851345,0.5156209812629754,0.6270691358256,0.35391114703785426,0.10569463226950469,0.4643318478185711,0.11239137507110082,0.489618244388749,0.6152432453693368,0.377618304607935,0.6438560229259248,0.6640420003158685,0.06667632376310262,0.15600372614789793,0.6325168024119497,0.22200056906564142,0.4795416738289915,0.6057844812695411,0.05086244615463286,0.3358973040920532,0.3569750456226385,0.7806873524354505,0.16422051197931337,0.2399460306370772,0.3801173630848547,0.7530953596822183,0.028004872928982925,0.1908654358595022,0.623666065794961,0.8038632344469764,0.25101629001839215,0.37387356713462266,0.6994469065009108,0.7039914273834066,0.666572724761088,0.49396969691180886,0.11549085578844642,0.2165967996842518,0.6042424829348537,0.4833571733525616,0.5196322710700312
Temporal_Pole_Mid_R,0.38404033764723666,0.12445141664091822,0.4356342403347542,0.22073658947257105,-0.08844094777955494,-0.1341768403297344,-0.1752899147800259,-0.01532082574037897,0.005534363514027475,-0.3090284887613746,0.19241082034221016,0.48726340370406285,0.10030674311558753,0.003762618382539991,0.12336860220649132,-0.05109947520920699,-0.4316482472718469,0.02924278452797151,0.4442215379372383,-0.2249070887584689,0.27916434964215864,0.3549630729140266,-0.04404436201948159,-0.21635253797331921,0.08215038412086327,0.16653324824758556,0.2846597962752667,0.06233392383383848,0.12334936660963877,-0.09269734071749702,1.0,0.10138619190313707,0.32340836203434825,-0.4649653743918317,0.2587961350910088,-0.03873860565797875,0.42273984171436907,0.07290926622528986,-0.3494689519971219,0.3856737286617208,0.3317630804039974,-0.26990952613388025,0.31970292593996646,0.4516270454680559,-0.04327254844188534,0.1194991493192847,0.26567544585133246,-0.024510988014038747,-0.29746886996695293,0.11014678659013982,-0.1900523611272485,0.43202111949880945,0.10377840130318695,0.10139991089049469,0.28325245988668113,0.30238017946715523,-0.16634067775009662,0.45110738052623006,0.3995736916542562,0.4125449784871076,0.08121590817846072,-0.0017733694096636154,0.29474831278372043,-0.22178068145532365,-0.07808778963944982,0.46580950606540444,0.1046386795757345,-0.058671751921675494,0.042488711725177646,0.39940841716185393,0.11667583450600727,-0.021687150932713103,0.1362087823405046,0.03749612407799914,-0.0884576284024353,0.3743191773499835,0.4520687215075031,-0.13395215223680573,0.26987062356076363,0.11039586865527287
Postcentral_R,0.5197401004725033,0.7487573984624321,0.6291255397014323,0.5154395379200879,0.40737269020202427,0.36828305353820007,0.4076279442905333,0.7626571156023689,0.5967905293893562,0.2838576996396784,0.4200393175313765,0.27566057341592826,0.13719285987290616,0.6713175617880186,0.538608693710471,0.8965598988752862,0.22211573205130694,0.7615246597528985,0.44718558833944766,0.3232667255387011,0.2684877310933842,0.18799684632876293,0.6726461641569597,0.35022748726464475,0.5825791275243231,0.6357769078225323,0.17189051976721254,0.3313369301622755,0.5324937935686321,0.6483162160064794,0.10138619190313707,1.0,0.31990495000045144,0.351905884520162,0.7042281079635322,0.5688865137488424,0.6613916423073045,0.2221542885514381,0.12695312559313016,0.3658604770522024,0.7632732307599315,0.4359848507002135,0.6739643231866678,0.26471718661162497,0.6131321488131749,0.3152743169615097,0.6577140718302104,0.6350180705583366,0.20287109304749423,0.7596072223846321,0.5865389235840459,0.10502123908399483,0.23359638309522843,0.5596654781927097,0.5943412250833384,0.6398070799452207,0.6629594475342124,0.3521740145413789,0.42937589619469013,0.5078734505288035,0.8056316371344813,0.18102186495906503,0.7170475338356144,0.1366140495426787,0.7094715292557126,0.284161734235237,0.252570698448623,0.545814806147399,0.6879668442299423,0.36092021745160274,0.7747307461600762,0.5857792557655449,0.7480584528442404,0.5617536066732662,0.3971196448775065,0.18029016872429265,0.5548496294639426,0.6915357357831322,0.6315096051684859,0.6083637809224309
Cerebellum_Crus1_R,0.19071284359994062,0.3638932034278975,0.5050010546087917,0.10108649451027486,0.49741366558565503,0.23361993048929108,0.050418073864100334,0.2257785189963812,0.24089208480391427,0.11632276881023483,0.4315436749173827,0.7742407650396196,-0.032047921495375935,0.44061750893043455,-0.18057937110725794,0.1805200936320081,0.10165790929063033,0.3939651494452768,0.17676086926072376,0.006213668927843987,0.47494401290913535,0.6651353440583441,0.3059934920904473,0.07156847199421361,0.4384819612988094,0.5850898551175733,0.8299520793962252,0.5612075026102319,0.3646663499182368,0.22185242267370323,0.32340836203434825,0.31990495000045144,1.0,0.08523424246313015,0.5480529390537812,0.48202867221899015,0.6398665934098888,0.557100762244219,-0.40944477621815495,0.21064069420976653,0.45119600844566454,0.31791559179099654,0.22621724535083293,0.8024334136982668,0.15341041168647684,0.00340663000910018,0.3691618319008048,0.30148736586659497,0.1291972044138055,0.2771003764223599,0.2693458661079687,0.6780556687369412,-0.2346903551306018,0.04029658101086406,0.23896263901613513,0.6254537462578954,0.3353139221291126,0.217201032906311,0.564158428792102,0.6318372924941724,0.4853710757097544,-0.40326726899658527,0.43309207264302674,0.061487459857379405,0.3056482764590463,0.46773240987166753,-0.11126752920801583,0.23952594859715565,0.3547399361663772,0.571378247731925,0.17185907115187513,0.3587493593048646,0.4384215980387842,0.21243676004284529,0.08237765510212514,0.6337604758543206,0.5452767029963356,0.3557861615656721,0.5088476394717419,0.39224318019075943
Pallidum_R,-0.3125690781905356,0.1760834233881861,-0.16821921335043485,-0.15977408313057836,0.3093898096191011,0.47142863371620336,0.7211382655565265,0.5437964837224661,0.6381951462291244,0.5930748187794674,0.12738945991345396,0.07845415704855276,0.3877168809939456,0.4900462153397134,-0.25956899834121494,0.47487200337756996,0.6951536224902218,0.5522458210640507,-0.42024756281675607,0.7176979117901506,0.07314728713734205,-0.33506857101385445,0.6530999676191805,0.7352019112265232,0.5466692063368751,0.3612918991555193,0.00020908064083790122,0.3500122289889515,0.37461510965752154,0.5900732600124672,-0.4649653743918317,0.351905884520162,0.08523424246313015,1.0,0.3038915919775999,0.5324282250100479,-0.050109922686998466,0.11763411531484366,0.11466910704096259,-0.476995868033751,0.24013559650322358,0.742789742471095,-0.18702450778082014,-0.05866960764219948,0.43452852461038105,0.16377098780484411,0.3746699188838615,0.45886432288303086,0.765130412878462,0.3873364828494162,0.6845213240777301,-0.018638364190530873,0.03797509030356096,0.41787358313200906,-0.19871086118052667,0.26543820152381387,0.3994920556383171,-0.44845032427698994,0.06978886172844848,0.04571338104591435,0.4867718876775145,0.29717037816739594,-0.10224344701280426,0.7102509453435786,0.6751908991913989,-0.3667056610473209,0.23275960260372364,0.6620755932419701,0.5346726167721371,-0.02797087477973387,0.1261505511426175,0.7226616308724817,0.431845333246824,0.4897778495146438,0.4845583595783388,0.16116066864949122,-0.13151373179615883,0.6269589046544789,0.3265468895399638,0.31416931469818593
Thal_IL_L,0.3762922830100829,0.657056030326917,0.6444659660908947,0.4827654003517246,0.3665826473193998,0.46668303151692314,0.4134444686273523,0.5871531522079361,0.5697509165769616,0.21283976169456362,0.5495171026721272,0.47145553625014985,0.16556955881874513,0.6395023788226795,0.23823202298534463,0.6192889548764308,0.16802547377058194,0.636111947967611,0.46035132765042713,0.23493975114073437,0.5548142675174194,0.30028580876149424,0.5910370317232684,0.3064925786279099,0.5932448116789961,0.6679897997476838,0.3815869180435159,0.5368775455371673,0.5459739858232217,0.5803247317602962,0.2587961350910088,0.7042281079635322,0.5480529390537812,0.3038915919775999,1.0,0.48756528587054443,0.7463831071856999,0.30323281808478336,-0.1484052009318167,0.2549575492004949,0.7182777290740243,0.4584262649589594,0.5604594096735619,0.5343719936953787,0.49266148446670815,0.21476609161641932,0.5908438186847222,0.6373485378841934,0.15172856014112582,0.738381097156031,0.5467458817077572,0.2783523010302987,0.20468618483242962,0.5034018955627807,0.4899586427077348,0.6799862710897727,0.5708295758152401,0.36650260667441126,0.6499508876875574,0.6841027559940238,0.7119216499990374,0.10165326538458914,0.5710594192159796,0.1250589902611941,0.618486906627932,0.4669452110287624,0.1766840085039456,0.44959089371649363,0.6276010812302468,0.44028988443369516,0.5800398300247405,0.5539824970467819,0.6535052805700647,0.6351016542913589,0.3058281440316553,0.31964809931869875,0.63128008653177,0.5922733518012113,0.6116970440414566,0.725827309803837
Frontal_Inf_Tri_R,-0.010740360003543144,0.6447166661300097,0.40355767781664564,0.04472015918838223,0.46943464756483166,0.4803925823364797,0.4192095060846845,0.641773438548666,0.47738595394667566,0.6329178224977864,0.2832541262401191,0.4711663212803872,0.1827066812169148,0.6638239545768018,-0.10633448839193259,0.4970640004301557,0.31867815200368854,0.6590702060011189,-0.1343757471035905,0.4149496114587704,0.3040664835029587,0.20960288293534185,0.8013169912681544,0.5697728878430647,0.5092175126934887,0.5565412914678892,0.506983100278313,0.5563997303385467,0.5854417847443598,0.4616897803234611,-0.03873860565797875,0.5688865137488424,0.48202867221899015,0.5324282250100479,0.48756528587054443,1.0,0.4891917466832641,0.29951683584038274,-0.10471997798309401,-0.06901897611831967,0.6451697762186331,0.5749413199240929,0.21569673952627846,0.46321357000033003,0.45151157996733127,0.32805018453467577,0.6552385754110254,0.6473096670917804,0.6017671458306374,0.4214117139731068,0.5214281818514114,0.15031066552218503,0.09997509607110053,0.42020019905358075,0.03325769274568083,0.6717742407957872,0.4874610206805264,-0.010096668107195398,0.4831698570490092,0.5748234567029261,0.6412360325340908,0.026020174083408232,0.29394405714484245,0.378668466110852,0.6831479077478775,0.2074302211161748,0.11018540880322904,0.6353413530420258,0.4839131690309827,0.3807927550895816,0.25092548533249037,0.6512755757496105,0.6547991816718894,0.4948900793534652,0.3683336495060033,0.45537440177659205,0.3658148625453217,0.7853069119858567,0.6528834942298936,0.3436219611339157
Calcarine_L,0.6201916582374879,0.7280788440838656,0.8732849090297276,0.5630045984733875,0.4317677548379478,0.23234050366465375,-0.00993725459231962,0.44123371357457086,0.2629562555161951,-0.02435641402183538,0.5070619135540833,0.5642825582118408,-0.08115080131938823,0.48934190731352506,0.39109611676389355,0.4580177174490969,-0.1645171137152416,0.43638112452961664,0.5807987789201557,-0.08259809766253354,0.4605013030547665,0.6253260312997004,0.4360124512720636,-0.021803578675045985,0.3420272312716382,0.5913886236721259,0.5677910561466831,0.44163765869170835,0.4421806931336835,0.32247469728773137,0.42273984171436907,0.6613916423073045,0.6398665934098888,-0.050109922686998466,0.7463831071856999,0.4891917466832641,1.0,0.24192819076075836,-0.24437651114057202,0.6080231591646696,0.7600087427194859,0.1706936471089449,0.7237847945463297,0.736142696552681,0.41998924624908274,0.33331583237958473,0.5969046654877747,0.5835570142311849,-0.1167392288416721,0.5649154725770256,0.2626403934865397,0.3286918082731493,0.07632135119891245,0.268380998483992,0.6363628015016766,0.7460479336541734,0.5087158929478531,0.5684074918700444,0.6872798525618053,0.8139683081266759,0.5662915123827591,-0.1379218358821034,0.8190064308564505,-0.21751424395981958,0.3583486704753463,0.6586215067468955,0.13948507514540023,0.14304676655642673,0.43654049808388723,0.5572324721211873,0.5971409279780932,0.27768348453273045,0.5678230837221695,0.3715909909541691,0.10106720077311467,0.48602784483280387,0.7505527260739067,0.48986074033843047,0.7014336143536878,0.5437235492289187
Cerebellum_Crus2_L,-0.1838696109724249,0.2073909611650855,0.1660257036710961,-0.17049131060487616,0.25963001288391113,0.2705059375800162,0.2076648321654606,0.1912604867526259,0.28575588998801515,0.20759700334706427,0.44095665803221545,0.4447413039989416,-0.017820158668963883,0.36552419227833516,-0.33643114483372644,0.1474918772173615,0.3248368993873112,0.4371476120230629,0.02077406420456248,0.1306941048836833,0.36612613508272196,0.3228697965595682,0.26659894585987687,0.12668092271075665,0.48544114261895804,0.36646802518967614,0.5420494860644153,0.5328344219803312,0.13826171654845146,0.2305456790632461,0.07290926622528986,0.2221542885514381,0.557100762244219,0.11763411531484366,0.30323281808478336,0.29951683584038274,0.24192819076075836,1.0,-0.007883373657354606,-0.08779447647742314,0.1959473776133786,0.3933897313372099,-0.09433134894481007,0.3971579490709832,-0.20494412776971654,-0.3390202597840185,0.05904516913219137,0.24378902149558754,0.15702857440476162,0.06213221476314082,0.3420225055341996,0.37906428881523935,-0.17366533484977545,0.053730834914516745,-0.035597889764666824,0.2336661387723069,0.1949747302764655,-0.022739342051414757,0.30597499768992487,0.33844099328419713,0.47410465533704726,-0.3664541116961191,0.12243668567330397,0.10377773562085763,0.4085149813825844,0.18928184359334504,-0.37939047254091973,0.3020072611515554,0.2606224953888272,0.4091885794531109,-0.04221760791562979,0.3401487817492268,0.39986879655638613,0.1561920640537079,0.27779832159547835,0.16540766439917862,0.2255238973397402,0.12511156177214344,0.19442087444574097,0.15732608573155077
LC_L,-0.027264791232880073,0.07429227074952731,-0.13471651213873273,0.04465068320789121,0.021843529770979014,-0.11935584025369178,0.08532387820467488,0.09352930262760592,0.01224438080407381,0.21671991326397577,-0.07486876494853949,-0.4233628918483937,-0.09794381414379981,0.10262765304708911,0.23397707670714116,0.27251572610632363,0.33213944157773956,0.08655052141694553,0.04627270584325886,0.1478692745017789,-0.3651972992801498,-0.2833949995636902,-0.011131221775340275,0.0076589439937515165,-0.010538647774085676,-0.09755551747856565,-0.3815539727503602,-0.2554569761333574,-0.3171002475190024,0.07714031998835151,-0.3494689519971219,0.12695312559313016,-0.40944477621815495,0.11466910704096259,-0.1484052009318167,-0.10471997798309401,-0.24437651114057202,-0.007883373657354606,1.0,0.0877336639701465,-0.07051411069569803,-0.08249657614753554,-0.04270241728368465,-0.5211903303590477,0.07299836689010226,-0.01961366368738367,-0.0644216843238013,0.019554727075694143,0.10604111561727472,0.026454695886905695,0.15637325759606974,-0.3848847386995833,0.11192658563809628,0.11644338849078466,0.09659705871179677,-0.3552257971433902,0.1346654362115268,0.08870957408189907,-0.45706651700205914,-0.27396830620339646,0.09944495340126103,0.16174715142736062,-0.01088600991877549,0.046182610496769895,0.04372607862769443,-0.31889485721139527,0.03386931678321408,0.08043697968089725,0.08390890331072062,-0.18671070718432667,0.18430540800072312,-0.023447963961792776,0.0061717017998368755,0.1504052489403876,-0.1236033647227448,-0.48130017662110536,-0.18930401013285936,0.05481024164307914,-0.1567047238564349,-0.06361265221953613
Occipital_Mid_R,0.8052919115180833,0.37052617009955713,0.6505414560381443,0.575238608896938,0.31511273955381763,-0.31523428955781135,-0.5396362192437764,0.06350553910437215,-0.2843537392429433,-0.41937940186763967,0.1833401342202152,0.15652192961407027,-0.4345221167137143,-0.028925933224998295,0.7276491237877886,0.24089744231292637,-0.45183007768404515,-0.07804677533095386,0.6838649801310653,-0.4656943593012571,-0.03136394455206174,0.5881476638522676,-0.19278096941928213,-0.5401098556413786,-0.21338301996142356,0.12971395330104615,0.12453971224588266,-0.17854029929225007,-0.08891334135264364,-0.11917604282851345,0.3856737286617208,0.3658604770522024,0.21064069420976653,-0.476995868033751,0.2549575492004949,-0.06901897611831967,0.6080231591646696,-0.08779447647742314,0.0877336639701465,1.0,0.330822721204055,-0.4172843878488927,0.6520421420962017,0.24232155485681683,0.24839874670500725,0.2948357818445284,0.1990742809324495,0.01479867377352082,-0.5522999136001376,0.19945476623386296,-0.20612867563461618,0.0941722549030207,-0.0871372343590889,-0.13716584962270567,0.7907669877596598,0.18897076674892296,0.26591843867695547,0.7138773343429706,0.07162159759910232,0.30274890957296563,0.06349098485235734,-0.2191204084588705,0.8109557595741584,-0.5840211248671375,-0.24351175568670835,0.486541471177115,0.18089417754794024,-0.3667171007109014,-0.005225228667612915,0.2532499247895998,0.5393622407075238,-0.31520649186352956,0.009781320417513634,-0.11026102314169767,-0.37482165852722577,0.10587345803252604,0.5316473138825101,0.07632495525661426,0.26619560323408453,0.1504737118563571
Cerebellum_4_5_R,0.4734767729564543,0.7703706050443558,0.7427437592816033,0.4325900409676849,0.379462621362574,0.2557125192283467,0.3241723007114828,0.6884829651577096,0.5171188852418785,0.26995667756326597,0.40810783890915736,0.504485027925423,0.2138991634139992,0.6107091638756968,0.31833750745068323,0.6918562208970717,0.09101285193866995,0.6593882736988265,0.3907079791563258,0.2996631926059641,0.2704222085580026,0.3537136010465573,0.6775347992245063,0.2829918047818868,0.5110462457772974,0.6687347820641811,0.36885704529944696,0.39679471625798357,0.5563060053761553,0.5156209812629754,0.3317630804039974,0.7632732307599315,0.45119600844566454,0.24013559650322358,0.7182777290740243,0.6451697762186331,0.7600087427194859,0.1959473776133786,-0.07051411069569803,0.330822721204055,1.0,0.3694660916396679,0.6292660860118776,0.5282312513085874,0.5742071640675677,0.36224330855359443,0.8380822553193603,0.7045535707778229,0.18926487942423464,0.6962191409474398,0.448132628707127,0.27794984818176033,0.2632806926730506,0.5375540066941419,0.45683443507513216,0.8342977128235736,0.5221024389944274,0.3516568031170812,0.5884399089264182,0.7465747035890584,0.6601156622525944,0.1529755763059802,0.6228445190259164,0.08164955436398166,0.600248935220845,0.39472535985435125,0.2445035690702689,0.48110916123695585,0.5616638411179562,0.4871724952642092,0.600795649283755,0.576778815701306,0.7409281825135292,0.5645887983708375,0.300697175993244,0.5113687335094741,0.6262952716166048,0.6366807441507201,0.8623017645080603,0.5506325448175154
Heschl_R,-0.2596351126394678,0.29270437159692125,0.04975033081977112,-0.12544979936763492,0.2665110068156977,0.5502935191918571,0.6827933530648698,0.5648973589433396,0.6762602756508715,0.4787087275308369,0.30790835764046615,0.31308862270815946,0.29093513382318176,0.6453551468115575,-0.31354922930668616,0.46625440777651367,0.6064963727827652,0.7029023178200677,-0.20718697183360643,0.5859266103218744,0.3501452585275459,-0.06324665126779362,0.7069665735906383,0.6318432215977641,0.6546764786752846,0.555957326368989,0.27707858089156506,0.5115816574621536,0.5073171135576557,0.6270691358256,-0.26990952613388025,0.4359848507002135,0.31791559179099654,0.742789742471095,0.4584262649589594,0.5749413199240929,0.1706936471089449,0.3933897313372099,-0.08249657614753554,-0.4172843878488927,0.3694660916396679,1.0,0.023059693736047906,0.2129586405831524,0.2557843657160447,-0.0306439610677916,0.42065702810617145,0.5428259996928381,0.5591013592162141,0.35647065986019133,0.6701004898132195,0.16539464047142308,-0.07161113645481584,0.3576305312715894,-0.08174908369032288,0.39782906192021306,0.49225164807751604,-0.3402406480388808,0.3543196421008392,0.29998831955935307,0.607880720923828,0.02380377987215634,0.05924019018427597,0.5316772079818742,0.764684387186363,-0.10167830560436919,-0.08376014997977642,0.6212547410927532,0.5528319005528403,0.24833851358156148,0.15568728808705942,0.7227215080286561,0.5566028466904146,0.5202171063403442,0.5451581183254322,0.27425562859811553,0.07111058278344713,0.5814446306042154,0.43384894773235644,0.3894068932011212
Cuneus_R,0.794969292743534,0.6276855540231562,0.6873368975078761,0.679446810588864,0.17290431466851425,0.03406549848382948,-0.06138101465237913,0.409811073291412,0.1906295277764789,-0.113932641006061,0.27907803436873363,0.2297093192293308,-0.07007256754521507,0.376078946449743,0.7305352278598863,0.5127960425929082,-0.26704228875619596,0.3548672928518873,0.7587168804880626,-0.14645006663652427,0.18464562292810485,0.3748758777858466,0.231549307001127,-0.10317232597193055,0.11803451993530002,0.469437411269209,0.11742977605469243,0.02340050414695144,0.2963817679652004,0.35391114703785426,0.31970292593996646,0.6739643231866678,0.22621724535083293,-0.18702450778082014,0.5604594096735619,0.21569673952627846,0.7237847945463297,-0.09433134894481007,-0.04270241728368465,0.6520421420962017,0.6292660860118776,0.023059693736047906,1.0,0.28659200556063624,0.5290837613659043,0.3193298328251256,0.5365631741050759,0.36626866997339014,-0.2923660186921909,0.549874702779846,0.08019569340766505,0.10006596226843122,0.15920160908926978,0.2766368266860252,0.7752366976272357,0.5442764391476557,0.514897087854893,0.5915181337684678,0.43957853392380264,0.4775415988495223,0.3943884588272947,0.04354354578028549,0.7692110264651438,-0.36305846804349196,0.19148073575302563,0.4840807560056966,0.19419275095248573,0.07315395163328058,0.33840567539628513,0.30799755806186896,0.7424590005195207,0.12148958946544605,0.4452454096530027,0.3395680678632792,0.032537043647495024,0.19625185198680417,0.5606366494641801,0.3764365587500126,0.44892941842300266,0.4928926913405389
Vermis_7,0.19580068457064023,0.4424812854211518,0.5856684861668696,0.1203185399347733,0.3091117732884462,0.23254733057105062,0.004805885491506909,0.13240357496191885,0.16718698340172278,0.012662259817777542,0.3869087860877122,0.7361882181896239,-0.03841897500437335,0.3400235554406876,-0.15343559908166657,0.09449026694455676,-0.1006045531712556,0.2670232384605995,0.1806991056390444,-0.08797012365137118,0.5277206846074971,0.629444690426005,0.3233436879287664,-0.008251653245470269,0.31604565572909393,0.5094974324403025,0.8103732629397724,0.5691217677881139,0.355365795506622,0.10569463226950469,0.4516270454680559,0.26471718661162497,0.8024334136982668,-0.05866960764219948,0.5343719936953787,0.46321357000033003,0.736142696552681,0.3971579490709832,-0.5211903303590477,0.24232155485681683,0.5282312513085874,0.2129586405831524,0.28659200556063624,1.0,0.06980736870829124,0.050364864904762836,0.40498971083033924,0.398520662717431,-0.0006856723270380447,0.1942646103190698,0.1765818221065722,0.5288659888851486,-0.09910751462133112,0.0553402092494062,0.1978429840177266,0.6775865858330384,0.14968258916215596,0.24889826157106607,0.7404308310873517,0.7904652805736584,0.36349032007676574,-0.33361399604625236,0.4391018860415164,-0.09177987043743305,0.2509634595422428,0.5822344918920028,-0.11324682920125197,0.11721852014522886,0.243058589509402,0.586633203594929,0.12639595642319354,0.25475091347884293,0.4236313392315913,0.15762553356870823,0.05870799641877016,0.6710870893169041,0.5527289426068829,0.2646113238662845,0.5628550529802798,0.3033215098031263
Thal_MDm_R,0.469119554592984,0.48740392650218595,0.3845047613264364,0.5289318159211921,0.4860807668426761,0.10840097777064996,0.22585933345107329,0.5797385465876713,0.3283916656806532,0.2924562704469909,0.03619673868569792,0.07698036262782243,0.1730590224194059,0.5040639505821631,0.45003546881816625,0.620625857656785,0.06851215752207392,0.39265833321658306,0.24862153645362217,0.24167381949216304,-0.04262576321810778,0.05503515542205299,0.3952774322297982,0.29561850155138003,0.15677757046911342,0.487173894353225,-0.06305608122954844,0.030488672509968773,0.39164614308741663,0.4643318478185711,-0.04327254844188534,0.6131321488131749,0.15341041168647684,0.43452852461038105,0.49266148446670815,0.45151157996733127,0.41998924624908274,-0.20494412776971654,0.07299836689010226,0.24839874670500725,0.5742071640675677,0.2557843657160447,0.5290837613659043,0.06980736870829124,1.0,0.6796773295288415,0.5988470603711868,0.3470043403379393,0.33955902371609553,0.6967045205131291,0.35942427789940407,0.0719786179744568,0.2172592870979247,0.43609922556810465,0.44553937474560085,0.5332773063483526,0.6760180624119067,0.22478121855240518,0.1622880619934554,0.24768721521284767,0.42246628123630364,0.28634677503765654,0.4268080411516474,0.16369005221554084,0.3370952494684282,0.13391839148996434,0.6517849126263403,0.36373596443054196,0.5020550882334415,0.000956187923070247,0.6059508002583162,0.3761015318272392,0.4328922407949358,0.44043184014044184,0.0723475616591888,0.19302784562154077,0.34875191398243566,0.7323538165353104,0.4534052533029314,0.5056770080774734
