,Paracentral_Lobule_L,Occipital_Mid_R,Parietal_Sup_L,Precuneus_R,Thal_LGN_R,OFCpost_R,N_Acc_R,SupraMarginal_R,Thal_VL_L,Cerebellum_8_L,Thal_PuA_R,Frontal_Med_Orb_R,Vermis_6,Caudate_R,Thal_AV_R,Heschl_R,Postcentral_R,Cuneus_R,ACC_sup_R,Frontal_Sup_Medial_R,Occipital_Inf_R,Postcentral_L,Cerebellum_Crus1_R,Cerebellum_4_5_L,Cerebellum_4_5_R,Cerebellum_10_L,Frontal_Inf_Orb_2_R,Vermis_3,Thal_PuM_R,OFCmed_R,Parietal_Inf_R,OFClat_R,OFCant_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_L,Thal_MDl_L,Angular_L,Precentral_R,Raphe_D,Cerebellum_9_L,Paracentral_Lobule_R,Cerebellum_9_R,LC_L,Temporal_Mid_R,Temporal_Sup_L,Pallidum_R,Cerebellum_10_R,SN_pc_R,Thal_PuI_R,Vermis_8,Frontal_Sup_2_L,Thal_IL_R,SN_pc_L,Cingulate_Post_R,Thal_MDl_R
Cerebellum_10_L,0.7181539967613498,0.03170379398550408,0.12792716577138638,0.4333480140120527,0.22406145491075868,0.4960633871029361,0.12276237479631248,0.5884140531276854,0.5077877473818102,0.2794175139106845,0.1311615931344171,0.3926767458275576,0.46553968303701904,0.6974484228874435,0.389483690214954,0.6182839439648677,0.6646327046847592,0.3206937521802054,0.6874941879230242,0.6984609856158632,0.08338891221062543,0.46885784489498433,0.29100619088521384,0.7635049887821963,0.6932549736382999,1.0,0.5074617936694054,0.7011652276561985,0.44681901409855584,0.20200839075156496,0.42517076833929657,0.3620607542241996,0.18532229901308228,0.6898434677097949,0.1747568394307521,0.38990380189437746,0.06914460735949798,0.7240131278623232,0.3761971413911283,0.3310425735121821,0.6708186996454826,0.3083015356473117,0.1444086944014913,0.40459990177953614,0.5816994379994499,0.5540933342334978,0.8040493274848429,0.3758075034975275,0.421388159231726,0.14650229711606844,0.7695784477377325,0.5239483619027642,0.3293919045790948,0.21821299502212946,0.09768978025400897
Frontal_Inf_Orb_2_R,0.519809253108415,-0.114805283158237,-0.10315553620619425,0.15561878078389133,0.3335745782703929,0.4593771143838128,0.021244631023681376,0.2356600509283967,0.4023620247916393,0.11704244907753138,0.04381470223039055,0.5451075844529364,0.3154683528497681,0.5061050688785202,0.44363554348957346,0.4427310472857071,0.3573903273283472,-0.1384728350629545,0.4897559604414215,0.4392063466285991,0.15053554712604944,0.14437480599694175,0.426557661620245,0.4576171070453602,0.3303643041626294,0.5074617936694054,1.0,0.36236548379123934,0.278251392809579,0.07475185365565759,0.1547938508399894,0.42553116074298547,0.07944786361602972,0.6032449747100949,0.23172106564430897,0.42720166279403765,-0.19807890211752552,0.5915117791427714,0.09559737027147053,0.30827368051364606,0.4451792661224701,0.33432994132322935,0.08629189179755362,0.2356397580937229,0.39285075406368425,0.6443183926017263,0.4964163264693294,0.11252571723616916,0.2514960252608789,0.07653487972364476,0.5771366244723845,0.36108065544410906,0.29166447272478363,0.15878083419982006,0.00011694482940054774
Vermis_3,0.8492598054894526,0.009781320417513634,0.1288260761163437,0.3972880958907697,0.14422775591338116,0.6520004523120885,0.16901013873381654,0.6557633861469851,0.6426234244743343,0.6042070398551032,0.218922012365272,0.39028519522706406,0.5040660644675442,0.7957197746752572,0.475735684525543,0.5566028466904146,0.7480584528442404,0.4452454096530027,0.8511283801750044,0.8014472275692521,0.07164837167023572,0.5542299043463018,0.4384215980387842,0.8236909075833415,0.7409281825135292,0.7011652276561985,0.36236548379123934,1.0,0.5794218115446633,0.33774273067414246,0.4781878984044865,0.37265550906812916,0.36066114694921597,0.6547991816718894,0.4910259674065544,0.3733688753486617,0.2368888595969909,0.8493332391069555,0.5723698061776004,0.6292273004847254,0.6590513429358033,0.60217207986953,0.0061717017998368755,0.36041098158426815,0.6819598494254865,0.431845333246824,0.6887211109959318,0.5525306695353039,0.30058319793331895,0.2978566741295833,0.7950779047650213,0.45258571415978116,0.474072957118164,0.28267057235811666,0.3106454509867114
Thal_PuM_R,0.6723911726624439,0.1504737118563571,0.2754435529701369,0.6438624236255954,0.3012259662781952,0.4393305202795442,0.3383660653047934,0.4243642271862183,0.4709413159107862,0.49880262863400326,0.5469558179588916,0.13372355599004615,0.4109567175643954,0.5051849541830921,0.4147859260092542,0.3894068932011212,0.6083637809224309,0.4928926913405389,0.6214222800732409,0.5387340093409053,0.07844264475438217,0.5253835858196872,0.39224318019075943,0.6495881987976148,0.5506325448175154,0.44681901409855584,0.278251392809579,0.5794218115446633,1.0,0.09308640002383038,0.43649888891949706,0.4873803546821943,0.2545636648608771,0.3436219611339157,0.4245567821962189,0.25884914205005216,0.40592269755323607,0.6185951009723906,0.3495456878720619,0.43874352733717165,0.6032792166454228,0.5034465298935178,-0.06361265221953613,0.2284811294612585,0.6190541719298387,0.31416931469818593,0.5350586153004847,0.24294650119674516,0.5269268208854591,0.2661380462675438,0.6170121298278036,0.4422615764732543,0.2973273124884472,0.5649692464593383,0.4040436873303371
OFCmed_R,0.12873419798152713,-0.6426487003534659,-0.43436946677292143,-0.19089664342498103,0.027080156920679777,0.5834930128237062,-0.33098315256229327,-0.12817132416006655,0.6217620619942458,0.16009135520025153,-0.3827012793097234,0.6610420382354908,-0.21612771665108002,0.5202673774358805,-0.16866570500119765,0.37835681739627286,-0.009888357147242682,-0.18891864550185208,0.18444184267653374,0.21793066807882325,-0.6093164113025255,-0.1831569428995389,-0.17728023476250196,0.3700390385914527,0.021833311348883135,0.20200839075156496,0.07475185365565759,0.33774273067414246,0.09308640002383038,1.0,-0.28673681119793487,-0.10443066668685705,0.7795932802328491,0.27289487678351526,-0.07685446648666423,0.6341346332622242,-0.4640469974229512,0.23286310081458186,0.4540833344223084,0.05990361956808619,0.0765092224013674,0.04641523597539443,-0.05690393363391303,-0.22294909560139264,0.31935196405861443,0.5244735276630818,0.1880437249020756,-0.09136171884398679,0.017038625829151957,0.24556118546320646,0.35713543511049195,-0.1668184191543027,0.320846236700904,0.04723579324775535,0.31165504951970735
Parietal_Inf_R,0.6986390585494721,0.6202381261089285,0.7712823020607285,0.7908039574781802,0.2669965548462093,0.04714833380638324,0.4270781415721145,0.9056662568850248,0.07745533759963737,0.38735837105276594,0.6459949456692397,-0.21654333624635733,0.545599960506965,0.2553360407116781,0.42889886547180567,0.18665598467704292,0.8317007579022001,0.7917960826295071,0.6220308624985194,0.5284788370067184,0.3535863721767468,0.762782762205761,0.2500834188863348,0.47434850733512685,0.6619867630898199,0.42517076833929657,0.1547938508399894,0.4781878984044865,0.43649888891949706,-0.28673681119793487,1.0,0.4862883076805988,-0.1610011758377263,0.3406316767638125,0.3214056126392449,-0.22806355115218227,0.6592681214004132,0.4748848578329789,0.12424044939183404,0.31599842256763666,0.6739685205793335,0.3414464401113559,0.08307643921724553,0.44861239798142616,0.4229412519000448,0.08157089413892916,0.5536520554947524,0.29231784299246866,0.5044544921236128,0.11278807247506975,0.47822182366243554,0.6510115876651095,0.09285899081307307,0.324761959675858,0.0648286737899386
OFClat_R,0.6149326383923235,0.32526557472692325,0.4105668266164162,0.4472190104411083,0.26992907723204934,0.2950380824638369,0.5128491457083819,0.43547371952360053,0.22945454295046686,0.3411274094302544,0.44189603923703774,0.03981212026666879,0.5127294697619732,0.3702346158979757,0.34288979002835573,0.07631802959860853,0.5468735222125479,0.35890175851561434,0.5691824586971369,0.3248398695228839,0.20276259889828804,0.49043896903732187,0.29434358026633417,0.4355248317439459,0.5723519292121334,0.3620607542241996,0.42553116074298547,0.37265550906812916,0.4873803546821943,-0.10443066668685705,0.4862883076805988,1.0,0.1970945928088296,0.31324447598427757,0.3091934355053062,0.07187050389812685,0.2821987669686705,0.488739974866303,0.2221629914614778,0.30048895037444273,0.535746738574346,0.4057590425085105,-0.04071350254768937,0.3737831773260234,0.3355213825670752,0.1544568817965588,0.49668148870552725,0.2928523390442694,0.3181742203193011,0.3227410114922367,0.4429467782985866,0.17113458079172988,-0.21004377189082724,0.2611723228981092,0.3748891579934724
OFCant_L,0.23696395475331386,-0.4451931939072434,-0.3276078351778717,-0.04694958866815765,0.14720300568917113,0.4788538832650555,-0.04512021914682881,-0.08934587321714411,0.6680357410562321,0.21789492448544817,-0.19222161007325111,0.5137392392641522,-0.12779943424976842,0.5377311156162902,-0.11814921259958958,0.2179163019053995,0.12438515417753496,-0.09229904451591629,0.2848034724201594,0.2504302431229551,-0.6217698388916251,-0.10129217773736462,-0.2037591695049565,0.45433108899025965,0.1443172643540862,0.18532229901308228,0.07944786361602972,0.36066114694921597,0.2545636648608771,0.7795932802328491,-0.1610011758377263,0.1970945928088296,1.0,0.202075928823161,-0.0490956755016423,0.6302879565503663,-0.2934838420122462,0.2791630407709517,0.5145154957823854,0.040541976419185506,0.2084985823216303,0.09166898646834207,-0.042147571311743744,-0.22192380770189937,0.449256385883427,0.3887116100568969,0.2797907170907048,-0.0033138524461752477,0.00715715300642103,0.2618895978164776,0.4230659547768133,-0.28657491555025794,0.13451233159241835,0.14050436788127327,0.6077839543012687
Frontal_Inf_Tri_R,0.6320143844390509,-0.06901897611831967,-0.010740360003543144,0.25092548533249037,0.32805018453467577,0.5997637831853566,-0.008149163470454695,0.510678508780849,0.4192095060846845,0.4831698570490092,0.04472015918838223,0.532482863811283,0.5492679450352321,0.6512755757496105,0.35505910705020294,0.5749413199240929,0.5688865137488424,0.21569673952627846,0.588338109735134,0.6590702060011189,0.20960288293534185,0.3792455465944101,0.48202867221899015,0.6998933202700812,0.6451697762186331,0.6898434677097949,0.6032449747100949,0.6547991816718894,0.3436219611339157,0.27289487678351526,0.3406316767638125,0.31324447598427757,0.202075928823161,1.0,0.46108348883538997,0.378668466110852,-0.1343757471035905,0.7199931055769075,0.3683336495060033,0.5598850703118036,0.4970640004301557,0.49709775531375505,-0.10471997798309401,0.4273562466847842,0.4948900793534652,0.5324282250100479,0.641773438548666,0.3807927550895816,0.4472759650057146,0.2940141379524749,0.6974497534598657,0.4874610206805264,0.40036325329556455,-0.011470762974315346,0.09997509607110053
Cerebellum_Crus1_L,0.4202427210090961,0.13506902684509414,0.12349110957254537,0.1686613362200782,0.021829351699525056,0.49562467828957313,0.1800573435472037,0.4004995824343002,0.1552150195798195,0.868560677817321,0.28755275115047396,0.07090114229654466,0.6180866898988068,0.25091922931374727,0.45757018006182143,0.2718148532972956,0.33602465847212754,0.3128497043137089,0.39376126460001115,0.33964152100957534,0.5001569311153817,0.38536475153017874,0.7304848191621451,0.3763415068874794,0.44785593915542554,0.1747568394307521,0.23172106564430897,0.4910259674065544,0.4245567821962189,-0.07685446648666423,0.3214056126392449,0.3091934355053062,-0.0490956755016423,0.46108348883538997,1.0,-0.07903281034542875,0.3076304937937109,0.4783915547483592,0.2147715138408681,0.9255775378635004,0.1583293391105309,0.8500512400302576,-0.4461571145901064,0.3867904456368537,0.34816817740027484,-0.023906629044470704,0.2002931414380798,0.43631724834425156,0.2061658411703524,0.41834367089443614,0.3065414275775547,0.21911972318674255,0.3440678662539225,0.08694820666487882,0.11772331694589906
Thal_MDl_L,0.302655430578707,-0.5840211248671375,-0.47683762248993733,-0.08537647038813362,0.0334829529327695,0.6321563507242773,-0.3182938568071047,-0.022090778392366315,0.761598678429451,0.02759710821394823,-0.33410508219590784,0.7301860438880887,-0.09643437167527373,0.7052196916312211,0.19914093198877827,0.5316772079818742,0.1366140495426787,-0.36305846804349196,0.38283364137471243,0.38050355936725927,-0.5007537972824176,-0.11042378886591359,0.061487459857379405,0.4957745059145365,0.08164955436398166,0.38990380189437746,0.42720166279403765,0.3733688753486617,0.25884914205005216,0.6341346332622242,-0.22806355115218227,0.07187050389812685,0.6302879565503663,0.378668466110852,-0.07903281034542875,1.0,-0.4659047572424909,0.46624231838643615,0.5144028303885901,0.11804037424900111,0.27189856713974675,0.12005340070056701,0.046182610496769895,-0.0983108736307739,0.45900603159722003,0.7102509453435786,0.35529315437733117,0.009144102105618118,0.017356657009531894,0.10396702163723934,0.5558167186032628,0.001729491433837298,0.38001527716492617,0.17169230074805275,0.24237065878418
Angular_L,0.36983344985844574,0.6838649801310653,0.7722356972657558,0.6251986629082594,0.1599888723876545,-0.23520183036990805,0.5978050507479794,0.5116550434450481,-0.1809552658447394,0.28288983196735357,0.7441159262421666,-0.530888050581655,0.37942107963123345,-0.13218499978756534,0.1485575840404591,-0.20718697183360643,0.44718558833944766,0.7587168804880626,0.2981478803124883,0.1474279299569904,0.40311340936560097,0.6457914522733633,0.17676086926072376,0.1192833639929661,0.3907079791563258,0.06914460735949798,-0.19807890211752552,0.2368888595969909,0.40592269755323607,-0.4640469974229512,0.6592681214004132,0.2821987669686705,-0.2934838420122462,-0.1343757471035905,0.3076304937937109,-0.4659047572424909,1.0,0.15693584394233484,-0.14517664000460567,0.22449041167725922,0.32729285294756244,0.28957737355152385,0.04627270584325886,0.22555961544046088,0.27060144829045957,-0.42024756281675607,0.1654860159064315,0.18721584216617293,0.24692500493934638,-0.0014038646041858276,0.0915824979276578,0.3377229411773375,-0.07723228488003733,0.44836811548583816,0.15179684164354576
Precentral_R,0.9068054290386226,-0.054850067286634704,0.1083974048847431,0.4528733595986531,0.13181965880574395,0.7259514761877048,0.09411992473134541,0.6534522990387951,0.6648958956435127,0.522789795628007,0.1502925751356276,0.4724049822053613,0.5396579625558833,0.8645416437118948,0.6020996793577282,0.6769886358781476,0.7745936505075223,0.3051125291081895,0.8992515579189438,0.8839107970288267,0.13494455431273114,0.5671542244408091,0.5393325633568071,0.833906194837444,0.7051562327441863,0.7240131278623232,0.5915117791427714,0.8493332391069555,0.6185951009723906,0.23286310081458186,0.4748848578329789,0.488739974866303,0.2791630407709517,0.7199931055769075,0.4783915547483592,0.46624231838643615,0.15693584394233484,1.0,0.5440385186049949,0.6138560815152158,0.7379940889371637,0.5937280851096403,-0.017100394148163146,0.40344035086374885,0.7026828405679771,0.5561258936901006,0.7406112884715473,0.48740974509139545,0.32746356549206557,0.27824689630053806,0.9004475567347835,0.5094187573941288,0.490433733406408,0.3907397979773676,0.19191393778401997
Raphe_D,0.449852620034471,-0.37482165852722577,-0.23519674190153192,0.08592345904572322,-0.14931330854810085,0.646542704971924,-0.17801009258883932,0.28261106336581016,0.6677684304385555,0.3756544413316816,-0.12478980733164409,0.49567674798181655,0.03799470105366354,0.6659309595151972,0.3717775211196498,0.5451581183254322,0.3971196448775065,0.032537043647495024,0.48793611929763797,0.5606481457794941,-0.2921276450499999,0.15200850932423163,0.08237765510212514,0.5465233521273043,0.300697175993244,0.3761971413911283,0.09559737027147053,0.5723698061776004,0.3495456878720619,0.4540833344223084,0.12424044939183404,0.2221629914614778,0.5145154957823854,0.3683336495060033,0.2147715138408681,0.5144028303885901,-0.14517664000460567,0.5440385186049949,1.0,0.28269977529886386,0.37505364333970687,0.21155579615204556,-0.1236033647227448,0.020434290946930594,0.4119978937930709,0.4845583595783388,0.47842106460052075,0.2621686127192271,0.08841032475919404,0.2150963706329505,0.5800895782242276,0.12458230353821838,0.40510036533021965,0.09558048450508574,0.33243978638471355
Cerebellum_9_L,0.5218901447395613,0.08855406973256104,0.09475674206764852,0.15499270193326878,-0.00621751631292634,0.6259010531400097,0.1305624005213857,0.47820294335956187,0.26819025727736645,0.8526370796685285,0.15488867869968076,0.18683080400522611,0.6898234994687715,0.4376352998188114,0.5097345281623088,0.3891898570374041,0.4072262534723971,0.28762522868648344,0.5303050355775384,0.469262187741468,0.4774468414810124,0.4479301460676288,0.813140426973416,0.49077232564424295,0.5317654631026403,0.3310425735121821,0.30827368051364606,0.6292273004847254,0.43874352733717165,0.05990361956808619,0.31599842256763666,0.30048895037444273,0.040541976419185506,0.5598850703118036,0.9255775378635004,0.11804037424900111,0.22449041167725922,0.6138560815152158,0.28269977529886386,1.0,0.23976160087641502,0.9336659700971773,-0.42605853764212115,0.5185330668533729,0.3970436126668105,0.09902879773104167,0.28128884542880006,0.5560226318634968,0.19752376870990324,0.5009205284748859,0.43035995766738633,0.23965004627778957,0.3809153404603132,0.115956086435141,0.04200180115589241
Paracentral_Lobule_R,0.8571306322177983,0.24089744231292637,0.37047885276779835,0.7626167805940235,0.3567633210969439,0.34021470361022627,0.25876689146674886,0.6996314295223309,0.5134360364743444,0.25609759178095787,0.44740647741446116,0.20961576536901105,0.42948372311583444,0.5969337813624751,0.4130160320910912,0.46625440777651367,0.8965598988752862,0.5127960425929082,0.7430988496462975,0.6796146803373683,0.025623526187498826,0.5699926231341907,0.1805200936320081,0.7531459508524687,0.6918562208970717,0.6708186996454826,0.4451792661224701,0.6590513429358033,0.6032792166454228,0.0765092224013674,0.6739685205793335,0.535746738574346,0.2084985823216303,0.4970640004301557,0.1583293391105309,0.27189856713974675,0.32729285294756244,0.7379940889371637,0.37505364333970687,0.23976160087641502,1.0,0.2812364399059623,0.27251572610632363,0.26802790444238167,0.5944987556661008,0.47487200337756996,0.7631657200449304,0.19231436095358193,0.5111947721848711,0.010691053567625824,0.7983569810126215,0.5879640478839426,0.26183313540104036,0.41289174658770994,0.3165735414951731
Cerebellum_9_R,0.5483167272817977,0.1845315904454816,0.23410426470424883,0.24800015193331723,0.08685864423581126,0.5649611669839891,0.2942547125041017,0.4636971018867991,0.23479599607664428,0.7923150291749311,0.24453882121130321,0.1252059430419171,0.7378781688744621,0.42662531555149846,0.4533649337527929,0.26466782014139334,0.4241671701323275,0.34799146219168287,0.560971023153772,0.41115687636568027,0.4725467537616661,0.5248548843229096,0.8421208368927834,0.4884227091377026,0.5728714906852923,0.3083015356473117,0.33432994132322935,0.60217207986953,0.5034465298935178,0.04641523597539443,0.3414464401113559,0.4057590425085105,0.09166898646834207,0.49709775531375505,0.8500512400302576,0.12005340070056701,0.28957737355152385,0.5937280851096403,0.21155579615204556,0.9336659700971773,0.2812364399059623,1.0,-0.4335994796322593,0.5717344542552412,0.3985496536195197,0.07795615437203478,0.28891093973279625,0.5147708421411739,0.23475928582310232,0.6260405578691703,0.4165711758733243,0.20968597086198257,0.2348336194925034,0.227894968775878,0.09833093566415638
LC_L,0.07614306719397543,0.0877336639701465,-0.027264791232880073,0.18430540800072312,-0.01961366368738367,-0.23461049341011533,-0.08362937601025897,-0.00998106727251461,0.08532387820467488,-0.45706651700205914,0.04465068320789121,0.10777753443060821,-0.3139122071798979,-0.023447963961792776,0.07492280304222457,-0.08249657614753554,0.12695312559313016,-0.04270241728368465,0.022780121393523926,0.08655052141694553,-0.2833949995636902,-0.1714118363026402,-0.40944477621815495,0.029262996322518355,-0.07051411069569803,0.1444086944014913,0.08629189179755362,0.0061717017998368755,-0.06361265221953613,-0.05690393363391303,0.08307643921724553,-0.04071350254768937,-0.042147571311743744,-0.10471997798309401,-0.4461571145901064,0.046182610496769895,0.04627270584325886,-0.017100394148163146,-0.1236033647227448,-0.42605853764212115,0.27251572610632363,-0.4335994796322593,1.0,-0.32585334502153335,0.1504052489403876,0.11466910704096259,0.09352930262760592,-0.18671070718432667,-0.14169730629838326,-0.6707175561331831,0.10137171817974178,0.1346654362115268,0.06304805771916094,0.15815038240478946,0.11192658563809628
Temporal_Mid_R,0.40400926400324116,0.5174898742976352,0.4773791330708169,0.3593540768094127,0.13177695553450236,0.23253368948860192,0.32640020181888163,0.6053572355107845,-0.16941699768933322,0.3726186725713706,0.11100700825036963,-0.14954450095434943,0.7945890981254761,0.28001011327283337,0.353862625529296,0.16739620691541376,0.41401313845209714,0.43905807237445843,0.4055369145870822,0.28903466304326697,0.6780282084605959,0.6154635396585866,0.6967196590576796,0.3189248594747515,0.5799757884859641,0.40459990177953614,0.2356397580937229,0.36041098158426815,0.2284811294612585,-0.22294909560139264,0.44861239798142616,0.3737831773260234,-0.22192380770189937,0.4273562466847842,0.3867904456368537,-0.0983108736307739,0.22555961544046088,0.40344035086374885,0.020434290946930594,0.5185330668533729,0.26802790444238167,0.5717344542552412,-0.32585334502153335,1.0,0.041300704991893984,0.0004140999949436832,0.2988833042240696,0.6488655864360138,0.33754997433813816,0.5811420464875646,0.22906076345893236,0.3223820064956589,-0.1538394491310767,-0.0009118912794426268,-0.32828847799024574
Temporal_Sup_L,0.6978698568981074,-0.11026102314169767,0.0883302952879677,0.4550927216406848,0.23149402656942933,0.5187219380983442,0.10541738128313301,0.47224472928848393,0.7007846082403524,0.466357281253786,0.27629636282847264,0.40328278960708974,0.26712364024908486,0.6788082096230531,0.42337146107909673,0.5202171063403442,0.5617536066732662,0.3395680678632792,0.6860551174597328,0.6788015628574424,-0.12576770437045667,0.35103833324765016,0.21243676004284529,0.7557469645322713,0.5645887983708375,0.5816994379994499,0.39285075406368425,0.6819598494254865,0.6190541719298387,0.31935196405861443,0.4229412519000448,0.3355213825670752,0.449256385883427,0.4948900793534652,0.34816817740027484,0.45900603159722003,0.27060144829045957,0.7026828405679771,0.4119978937930709,0.3970436126668105,0.5944987556661008,0.3985496536195197,0.1504052489403876,0.041300704991893984,1.0,0.4897778495146438,0.6270326015129157,0.20687137121342647,0.3018904598967329,0.10336383975615926,0.7914383409355338,0.4001485515001679,0.5259715259576075,0.561137562289422,0.41714071444459805
Pallidum_R,0.4787707322396727,-0.476995868033751,-0.3125690781905356,0.1261505511426175,0.16377098780484411,0.6271932129393334,-0.3563340703241208,0.21662021641263013,0.7211382655565265,0.06978886172844848,-0.15977408313057836,0.7119673614717775,-0.016576057950432037,0.7226616308724817,0.36835124309782535,0.742789742471095,0.351905884520162,-0.18702450778082014,0.48583323184300115,0.5522458210640507,-0.33506857101385445,-0.006421165818269232,0.08523424246313015,0.5740948271069368,0.24013559650322358,0.5540933342334978,0.6443183926017263,0.431845333246824,0.31416931469818593,0.5244735276630818,0.08157089413892916,0.1544568817965588,0.3887116100568969,0.5324282250100479,-0.023906629044470704,0.7102509453435786,-0.42024756281675607,0.5561258936901006,0.4845583595783388,0.09902879773104167,0.47487200337756996,0.07795615437203478,0.11466910704096259,0.0004140999949436832,0.4897778495146438,1.0,0.5437964837224661,-0.02797087477973387,0.32313831557566663,0.07024861416560235,0.6891600807443704,0.3994920556383171,0.5186551084764871,0.1976674393286717,0.03797509030356096
Cerebellum_10_R,0.7949344027139494,0.06350553910437215,0.22053161872253943,0.5207860789062138,0.374160852469848,0.45378312138382904,0.23332238234827343,0.6341302730514261,0.5427357796997604,0.3480170485566963,0.29386115696644444,0.3364399317415444,0.41807381236624763,0.68269555443648,0.3706533522020652,0.5648973589433396,0.7626571156023689,0.409811073291412,0.7598611326186411,0.725027750379126,0.004633228942071868,0.5244610761945361,0.2257785189963812,0.772866961299388,0.6884829651577096,0.8040493274848429,0.4964163264693294,0.6887211109959318,0.5350586153004847,0.1880437249020756,0.5536520554947524,0.49668148870552725,0.2797907170907048,0.641773438548666,0.2002931414380798,0.35529315437733117,0.1654860159064315,0.7406112884715473,0.47842106460052075,0.28128884542880006,0.7631657200449304,0.28891093973279625,0.09352930262760592,0.2988833042240696,0.6270326015129157,0.5437964837224661,1.0,0.27357244316527884,0.47043053670664037,0.16132734243780775,0.8027688221042929,0.5648389262644695,0.3026272902348366,0.27451684792945213,0.2897840177632702
SN_pc_R,0.41508507913384013,0.2532499247895998,0.15187343431741782,0.11597976805935072,-0.0758134841874542,0.3677901072141877,0.17059705900155123,0.4713291323740855,0.10437634341333521,0.4513578966698098,-0.0027345685870340856,0.010449777371837107,0.5791807555914301,0.419656179928771,0.4121499631848472,0.24833851358156148,0.36092021745160274,0.30799755806186896,0.47523536989029325,0.4636311623266334,0.41493710896559527,0.4153531250186056,0.571378247731925,0.3681564470231575,0.4871724952642092,0.3758075034975275,0.11252571723616916,0.5525306695353039,0.24294650119674516,-0.09136171884398679,0.29231784299246866,0.2928523390442694,-0.0033138524461752477,0.3807927550895816,0.43631724834425156,0.009144102105618118,0.18721584216617293,0.48740974509139545,0.2621686127192271,0.5560226318634968,0.19231436095358193,0.5147708421411739,-0.18671070718432667,0.6488655864360138,0.20687137121342647,-0.02797087477973387,0.27357244316527884,1.0,0.06613515967098131,0.3853821227718355,0.3136125140904805,0.17372865307704632,0.06214236092419521,0.014458110620379598,-0.1215629213446101
Thal_PuI_R,0.46470274291407065,0.2969882570777563,0.4274799584206673,0.5681129882084949,0.6056580598024575,0.12879365379850152,0.23649028058255017,0.4563268414931056,0.08302625605597479,0.3023049212837804,0.4964499598391282,-0.007545290086639435,0.4654340604766866,0.20634144984762562,0.10509103454857796,0.27421660809889437,0.5374630378182771,0.5072169822345856,0.3455524300399769,0.2992445205503653,0.1911259850831598,0.5090365474734831,0.18794094113963436,0.4922859076759594,0.5371835613803982,0.421388159231726,0.2514960252608789,0.30058319793331895,0.5269268208854591,0.017038625829151957,0.5044544921236128,0.3181742203193011,0.00715715300642103,0.4472759650057146,0.2061658411703524,0.017356657009531894,0.24692500493934638,0.32746356549206557,0.08841032475919404,0.19752376870990324,0.5111947721848711,0.23475928582310232,-0.14169730629838326,0.33754997433813816,0.3018904598967329,0.32313831557566663,0.47043053670664037,0.06613515967098131,1.0,0.22925528608265716,0.4192141857723595,0.6066130555600131,0.07515783317237056,0.1669451440601291,0.0701670509498368
Vermis_8,0.23997841786517873,0.052302885647107056,0.20940564769763362,0.07910625105825111,0.13419572035673716,0.3611906031138381,0.3253860976715661,0.2474701197782798,0.10115008245204488,0.5655147409314123,-0.007988236073878514,0.012866667221105462,0.5452973579392364,0.34839530777199557,0.02794318956142414,0.13338845632558907,0.12995685180126856,0.2492444208139852,0.30639348427455637,0.12549214080178683,0.22812469065463417,0.3913972195454702,0.502748068550766,0.29455727203334353,0.41468355337103935,0.14650229711606844,0.07653487972364476,0.2978566741295833,0.2661380462675438,0.24556118546320646,0.11278807247506975,0.3227410114922367,0.2618895978164776,0.2940141379524749,0.41834367089443614,0.10396702163723934,-0.0014038646041858276,0.27824689630053806,0.2150963706329505,0.5009205284748859,0.010691053567625824,0.6260405578691703,-0.6707175561331831,0.5811420464875646,0.10336383975615926,0.07024861416560235,0.16132734243780775,0.3853821227718355,0.22925528608265716,1.0,0.14029469082102244,-0.05992427934184654,-0.14218393821856964,0.10812083187614537,0.059372808506514725
Frontal_Sup_2_L,0.8666781759683483,-0.12206963072490544,0.07967326237292603,0.5093386657225891,0.222802964795622,0.6834365771094475,0.013886947111943958,0.60699599270073,0.7541469589118894,0.40351947466516686,0.17426029133043508,0.5495955240132895,0.3782400535306384,0.8654130383590352,0.5401077218392096,0.6986725360729843,0.7787796561173288,0.30646439133203485,0.8508124703903384,0.8862989027925734,-0.054544055127843064,0.45915145826712883,0.3245761451579638,0.865031227557585,0.6659989484693137,0.7695784477377325,0.5771366244723845,0.7950779047650213,0.6170121298278036,0.35713543511049195,0.47822182366243554,0.4429467782985866,0.4230659547768133,0.6974497534598657,0.3065414275775547,0.5558167186032628,0.0915824979276578,0.9004475567347835,0.5800895782242276,0.43035995766738633,0.7983569810126215,0.4165711758733243,0.10137171817974178,0.22906076345893236,0.7914383409355338,0.6891600807443704,0.8027688221042929,0.3136125140904805,0.4192141857723595,0.14029469082102244,1.0,0.5492191055230073,0.5450152761878053,0.43762090837188516,0.25361464641716125
