,Thal_PuM_L,Frontal_Inf_Orb_2_L,Thal_MDl_R,Cerebellum_Crus1_L,Paracentral_Lobule_L,Thal_LGN_L,Precuneus_R,Thal_IL_L,LC_L,OFClat_R,Thal_VA_L,Cerebellum_3_R,Cerebellum_7b_L,Cerebellum_Crus2_L,Cerebellum_10_R,SN_pc_L,Heschl_L,Occipital_Sup_L,Hippocampus_R,N_Acc_R,Thal_MGN_R,Insula_R,Cingulate_Mid_R,SupraMarginal_R,Frontal_Mid_2_L,Red_N_L,Thal_PuA_L,SN_pr_R,Postcentral_R,Fusiform_R,Parietal_Sup_R,Rolandic_Oper_L,Occipital_Mid_L,Vermis_8,Cingulate_Post_R,Cerebellum_10_L,Vermis_9,Rectus_R,Calcarine_L,Frontal_Sup_2_L,Pallidum_R,Thal_LP_L,Thal_MDl_L,Thal_VA_R,Red_N_R,Frontal_Inf_Oper_R,Postcentral_L,Occipital_Sup_R,Insula_L,Supp_Motor_Area_R,Olfactory_L,Frontal_Sup_2_R,Vermis_6,Frontal_Mid_2_R,Thal_LGN_R,Thal_VL_L,Cerebellum_7b_R,Heschl_R,Thal_PuI_R,Temporal_Mid_R,Caudate_L,Frontal_Inf_Tri_R,Amygdala_R,OFCmed_L,Thal_MDm_R,Raphe_D,Thal_MGN_L,Cuneus_L,VTA_L,SN_pc_R,Amygdala_L,Cerebellum_4_5_L,OFCpost_R,Thal_IL_R,Thal_PuM_R,Temporal_Inf_R,Rectus_L,OFCmed_R,Temporal_Mid_L,Occipital_Inf_R,Rolandic_Oper_R,SN_pr_L,Cerebellum_6_R,Lingual_L,OFCpost_L,Occipital_Inf_L,Olfactory_R,Vermis_3,Vermis_1_2,Temporal_Pole_Mid_R,Precuneus_L,ParaHippocampal_R,Parietal_Inf_L,Hippocampus_L,Thal_VL_R,Temporal_Sup_L,Thal_LP_R,Putamen_R,Frontal_Sup_Medial_R,Thal_AV_L,Precentral_R,ACC_sub_L,Frontal_Med_Orb_L,ACC_sub_R,Calcarine_R,Fusiform_L,Angular_L,N_Acc_L,ParaHippocampal_L,Frontal_Inf_Tri_L
Thal_VL_L,0.3813301681419287,0.4470774335865307,0.5123234548119278,-0.41333939018049004,0.31486645296365817,0.6050142145770415,0.10620752417797263,0.5884284728158574,0.3166941973538063,0.1620763896172849,0.609649802836582,-0.12454958061438508,-0.37993800669553623,-0.4320180808102129,0.19302617007977985,0.2674265749952175,0.6037315845635245,-0.2610976165548057,0.6043365676324566,0.26661601403958696,0.10366833949533351,0.35103217426074307,0.5760250412237895,0.03280929012632991,0.6900520119382227,0.07553684499808876,0.4380193417812109,0.31540070304078605,0.13927942746346123,0.0834064596006458,-0.003001640854303455,0.325671234241936,-0.46970976932744013,0.34051779697062406,0.22627996518676344,0.45381355789806216,-0.47950968935143956,0.5193095018818973,-0.398907273100907,0.6415631979334518,0.7707719244871456,0.289495718274395,0.4028013902828917,0.694238908211892,0.3564899805165851,0.47396014559912025,0.3575557565364504,-0.1376674603672512,0.4934896895183445,0.5084231430936385,0.4034834228792427,0.603173603081891,-0.1731060827179621,0.4786117363130246,0.22181963678096533,1.0,-0.24477918218074468,0.40896423887265443,0.18366172985452292,0.055313621731707695,0.7529482737022701,0.5688733594510064,0.3641860760685099,0.07729992827137683,-0.024405575922362442,0.053073008099160095,0.2947906251631822,-0.2966588706602043,0.12142717878044565,0.2547031106210798,0.5882440436226221,0.5111195075163183,0.3151491312254617,0.30518295798367573,0.7059069621172278,0.14432436470713111,0.6230059159308948,0.5218546464773995,-0.21432104145684158,-0.42647809729895986,0.4314134527171668,0.3392359274759701,-0.1832125401221185,-0.4244963680255688,0.5190902016118524,-0.4006428185444561,0.5841001585291623,-0.12067313512213701,0.1543067821301093,-0.2355181930534485,0.1647598038152287,0.6382044495248204,0.1280033289236796,0.7447258944974031,0.7856644937280305,0.3029731952016595,-0.21859074154424862,0.6404409366260886,0.6422145634731057,0.062034091389745846,0.06504226885975271,0.5059462785211538,-0.3480067214232134,0.47469176846036926,-0.1739487262603721,-0.16697863248904976,-0.14233538423598496,0.31010103634001357,0.6032808480287167,0.6798671247413476
Cerebellum_7b_R,0.0013755741667867444,-0.32285310403638534,0.01895559553715775,0.50581200754313,-0.30202406426578915,-0.37651270112610624,-0.04715941411285421,-0.14642025077482,-0.27720942383262104,-0.27826290927877495,-0.1486279415342665,0.23490750965383966,0.4704604917606673,0.4407951757955345,0.2596514192384916,-0.03944021446987555,0.08863374865333257,0.39050911361428875,-0.27749243465082846,-0.06283623134692833,0.044172316521142715,0.11888587623271193,-0.21551414722974271,0.168754178337229,-0.31319279954846024,0.13178676735327285,-0.06104925584310132,-0.16794105140557433,0.02494355834555846,0.2763341142875166,-0.10284606048726282,-0.004260824621618242,0.5301647383071957,-0.03998769839783104,0.14787791745344395,-0.1831704655738943,0.5837822746680046,-0.2637674321697969,0.5262460755731678,-0.24934911821647912,-0.3735457662947041,0.01730407460868246,0.1947209100608438,-0.2656401028318804,-0.15291269110969158,-0.08311816358105178,-0.2951144275075137,0.15313907375956254,-0.12937864887386546,-0.23012079116848963,-0.31692990250926284,-0.2898375313333214,0.41890844205714467,-0.16368588364450498,0.03443905234097196,-0.24477918218074468,1.0,0.06110940987832927,-0.12042553038993249,0.29088558795563413,-0.12801217724645686,-0.20272981135640977,-0.1212772070099087,0.035872366393398615,0.35158232351766705,0.2666195509728558,-0.019428525255040834,0.40678547317334546,-0.1547155071475912,-0.023633574224268383,-0.46018736382283804,-0.08899132464805971,0.09299757079390922,-0.034216247535957464,-0.06119665011215839,0.22844927833721868,-0.36239230630725744,-0.23592762990740954,0.42483270180975546,0.5441138219219036,-0.07749769723540073,-0.09565615356009678,0.4575371433678317,0.5223679771119073,-0.27311546759249966,0.4679155620837811,-0.2645282646408483,0.28392229616698694,-0.11138448463030455,0.4831861246293605,-0.14748088495043093,-0.2687331517100765,-0.12478793312216183,-0.20263435472120125,-0.22477241705423093,0.24329838450810964,0.3427649328208382,-0.23940791135517037,-0.22483027812643622,0.03291499784759384,0.11654791179300789,-0.3965046859531581,0.17512784414652804,-0.33361674871836516,0.41337076917470017,0.39266670041226415,0.19713183388544347,-0.10740489376500192,-0.3700245964527147,-0.29933846233158085
Heschl_R,0.3720588002687993,0.27122298418138757,0.25551018641302553,-0.25968900681367924,0.3040613947529222,0.3346724122385905,0.15898346299984634,0.3548941222339189,0.19645830094430483,0.1226609075554272,0.4451664142196161,0.07942930740112115,-0.30359789940928805,-0.36931928193600616,-0.00603665484175592,0.2997328975922648,0.4728392381816103,-0.030911417390217463,0.49172975482614695,0.04575689423734946,0.5719428582563588,0.7490729804172951,0.47265447154233137,0.35220782816366064,0.6045839167923432,0.21124932218463421,0.2479799016772928,0.0232457610675834,0.2444183309678502,0.2703642878633587,0.25017906663575973,0.6196815654271698,-0.1908042513304443,0.07658398986369525,0.1054967091075991,0.3817139132656064,-0.17615284626959202,0.5750976475472598,-0.06990983762901377,0.5484500849455427,0.4796602184942031,0.26757726424115663,0.26235023070297186,0.4928569556726628,0.25948113943486345,0.4783276395917349,0.4932808052160958,0.12605863563116912,0.7878842761429007,0.4609095515093752,0.2130487531477889,0.584764270769914,-0.15157926247569747,0.29411729145545656,-0.06512098781318623,0.40896423887265443,0.06110940987832927,1.0,0.09876880135754756,0.5376667992199378,0.4030842125338929,0.6123086304735246,0.5193423396487741,0.13798060349786703,-0.09242707019911646,0.006172319232661446,0.39976181962108615,-0.019081772097631775,-0.10629473111999686,0.35047600782667937,0.3124675777532139,0.3486104273646623,0.6487993268038252,0.003303927364462037,0.4028115222876372,0.5727337702453424,0.39230814629678185,0.45459384831389116,-0.2704992692208021,-0.023722172052591847,0.3135126169987492,0.06579160716589791,-0.09537122911046081,-0.08296767534222736,0.6284170230272729,-0.2837309950107408,0.5379450663189778,-0.10172120318395704,-0.15624833120885068,0.12306913704108181,0.38857031087973143,0.5117594012806488,0.3988136527892594,0.5014998128941114,0.41539872292724594,0.28778100667893164,-0.012863192835412667,0.3770545309040133,0.6754038377452167,-0.03129963852544351,0.03812041219445735,0.3239110790786274,-0.25345335378671335,0.5363139417196958,0.18064184124067756,-0.2804090180207295,0.21811232933665137,0.22918452048082058,0.43137828679718404,0.5652104192992133
Thal_PuI_R,0.4403650339630821,0.2497841510675601,0.16356534029439318,-0.37103354322894383,0.47887881668442617,0.378348979854993,0.3310152476515237,0.10096455003045914,0.12478492478438939,0.5181878712325497,0.3700565675965615,0.047566735797848765,-0.359110298522587,-0.3186967311947109,-0.10334177488269101,0.060037348210640724,0.10722203780647716,-0.12631770764883313,0.42394705664384214,0.0871534806558635,0.05292625324801625,0.14239161713014972,0.3273214743246993,0.10950018581514802,0.37372641941786994,-0.036292620762353796,0.336695755879408,0.16211841315436387,0.22918369216868462,0.18573741909158745,0.26988255020829505,0.20756354078023412,-0.2853258627846857,-0.07211883534703892,0.1319346850371964,0.3033429980725562,-0.25191026471727207,0.20741303478541287,-0.23461219072309633,0.342651031735644,0.30639860619462006,0.2539149146552042,0.10773926113042988,0.36154712428406144,0.10036894251474575,0.23929150374441396,0.3828373933753713,0.10872684388888723,0.3693376773487557,0.3852762706175374,0.26889232020664017,0.38799816463471776,-0.09532584041720532,0.1960731334838144,-0.03525951644045571,0.18366172985452292,-0.12042553038993249,0.09876880135754756,1.0,0.11787558517830386,0.2556097882189818,0.24829007773435577,0.3023809468841563,-0.3208274989389343,0.02279692349718599,-0.03953719282271832,0.19191702485782167,-0.06689259439792203,0.09559790049452217,0.07042456206743258,0.2251213986331628,0.16220023686641613,-0.06974910223020656,0.3466768019380475,0.2538476696944318,0.004638398175510993,0.14830861519329286,0.1543353201701876,-0.22866467211834507,-0.2761787188234089,0.21437360771640243,0.1624483013056541,-0.23245666475934282,-0.18456882698697352,0.27624917443248365,-0.3433433772274716,0.18784355278025963,-0.020781065591969343,-0.06010089382395893,-0.3441257041424526,0.32496051042356533,0.2912919189409498,0.21198596500185374,0.12178201483796863,0.36505392361678884,0.01740697953988441,-0.06384159205633208,0.4844641174775909,0.15409714980014982,0.32122308899497376,0.13411016006414084,0.20299976797737954,0.056691618651240165,0.22044094557686264,-0.08245140288938788,-0.19297303620457573,-0.05136606819524068,0.2450301220922946,0.3085087102681832,0.36351067865343545
Temporal_Mid_R,0.49961751792751535,0.17737229495946605,0.3988005611551797,0.06266174862772174,0.30958577142877625,0.06540036325736859,0.582517643452902,0.11552366747445292,0.11461810790191143,0.1624575360894031,0.32959235666010656,0.6317223947033165,0.03788480152588784,0.009007204862859506,0.2558781634186858,0.040902104502409296,0.3888163932552532,0.40919986139590814,0.3087005721046531,0.20063878490659443,0.29021427302543945,0.5984971726577618,0.30778674480793666,0.6650414438530607,0.29931404648839227,0.22949782114235065,0.3250835358954835,0.19126892959361105,0.40959046427515194,0.6929778760385873,0.4723993948018725,0.48638774609937274,0.23569906569521593,0.04772874974114005,0.37561260840540267,0.241114080102318,0.30823723727173646,0.16823524942424606,0.4191935912730002,0.395842676034384,0.12396245468580082,0.315356325146718,0.2825632914376543,0.3079769035120038,0.21498439287642845,0.3759033714194666,0.43149954623108566,0.6961580084624817,0.5529120882958621,0.4010468390697443,0.13697627265352122,0.3528973086850873,0.3304887772785692,0.14593810989372924,-0.17011019917983514,0.055313621731707695,0.29088558795563413,0.5376667992199378,0.11787558517830386,1.0,0.1690184050325428,0.3517819098956475,0.29259357324040197,-0.07170298576882608,0.3555513221608562,0.20115048965952248,0.4177682686076757,0.5686118951849951,0.049995159369355856,-0.003863268780576024,-0.2636101333860082,0.39104554913466644,0.5064518817374766,0.14665760661676208,0.19667635472522746,0.8619798417534591,-0.017776622990958675,0.09500418100944318,0.06552137909170877,0.4651358131016654,0.2132240470086041,0.11725627886432101,0.3393822034555016,0.2984253889416047,0.27328597820277484,-0.026145214085439798,0.1796137404956472,0.3927201810346615,-0.036400075563436565,0.37870445374810835,0.5955126353825853,0.3647407725705975,0.5810329608739553,0.10082701123607407,0.3211693210994594,0.43455172349292637,0.3820309445472857,0.20282345430683935,0.2746308344867234,0.1379392836963016,0.2577110599191683,0.03705613744887967,-0.026475733795014833,-0.015344697464054948,0.6407708258752914,0.055745770137094475,0.5250714838852427,0.27982618778870144,0.08863404969948749,0.2642979320551131
Caudate_L,0.42121067556082964,0.35148100214317224,0.5043361572970562,-0.31578277320209763,0.2902000704170819,0.49785083484601406,0.20769456698223435,0.46438857836953923,0.2941068936834988,0.11903070702027882,0.5145212103696357,0.017939315786170387,-0.29799259506938236,-0.35139779649938463,0.2046667981536454,0.2420147062906363,0.5467715020365684,-0.06462933719580556,0.5192211906654625,0.22124449113708214,0.20899190170233953,0.38132114911122794,0.5193658775826241,0.15194973842926127,0.6216180010751011,0.2081704762474402,0.42771304020033635,0.2544093491677332,0.15526921369050198,0.16879849489634408,0.10908429860686918,0.3735186924780954,-0.2748322917955482,0.3301082753413125,0.2702650244264348,0.4002789487496728,-0.3075227539290288,0.4834208762115223,-0.21382194091458198,0.6193076936005615,0.5952805426988077,0.2028854875184594,0.5151900784732608,0.5569976719783273,0.3602463282987319,0.38766693041804756,0.33175220323113414,0.08972570967776283,0.48729706701517744,0.4361669202695431,0.33022973276802225,0.5506761291805653,-0.0748682159176116,0.37742724944478434,0.223178626447554,0.7529482737022701,-0.12801217724645686,0.4030842125338929,0.2556097882189818,0.1690184050325428,1.0,0.4519494231882439,0.41202396487022963,0.0443392672646948,0.15408148764065452,0.06978508404012433,0.3001504937226287,-0.07253459607284109,0.011023441601496728,0.291578749452465,0.4912476032132836,0.47431624241687825,0.31451381492932795,0.3044920839927181,0.6129271183468797,0.20022229538303904,0.48244404929303897,0.5293153706502689,-0.08578874358480189,-0.2684648658697151,0.3151360798240186,0.2908998335516845,-0.11066662231705068,-0.27050022054779826,0.4464586856070754,-0.29437263327903185,0.4985978807184647,-0.049921596294560916,0.11675277439218791,-0.16069277273095545,0.2761175992901481,0.5421018646049517,0.23520902230165158,0.6123892544052167,0.634348674428523,0.3616670784427323,-0.037973331428347426,0.610861488150151,0.5314801433225754,0.1303358321193121,0.004465138430710801,0.4804076513336354,-0.25652710544605006,0.3838178353559728,-0.03438676407957119,-0.06621392190367029,0.03671119413543055,0.3790716385609738,0.4505886057960609,0.6107074630709057
Frontal_Inf_Tri_R,0.5022121225848205,0.5816626293294522,0.3179661684418694,-0.4891054715795988,0.5240308382778064,0.5953252986036845,0.19991664289859426,0.46893102452678015,0.28141172262183906,0.4306638892957511,0.5535332792462483,0.06407929110340814,-0.4765986537734632,-0.46035383175097233,-0.032322466474956825,0.28837390028297855,0.4868904678532208,-0.3587800097368689,0.6311244179534405,0.10607966270243349,0.2642034805268893,0.5743914148946085,0.5727679224982873,0.3797242432378996,0.6909712956015338,0.14118594677421029,0.49572565061408375,0.27585907628420087,0.4853987122156795,0.28050312659511184,0.14114923669361354,0.5585745117653774,-0.520570501914521,0.09150767798676294,0.04409509480667465,0.41419802918477155,-0.42438944139536633,0.5591033117135901,-0.319458743965013,0.5946886607784679,0.6762283847804574,0.32602357217680317,0.2257007028718379,0.6672652424036687,0.3093091256041606,0.7692192013926175,0.5220477867754042,-0.0035324463486470347,0.7318896617251373,0.6850787990622538,0.4826313013250321,0.7806067719679054,-0.15307451210887071,0.6719036185922149,-0.12399491155924851,0.5688733594510064,-0.20272981135640977,0.6123086304735246,0.24829007773435577,0.3517819098956475,0.4519494231882439,1.0,0.5334529641443184,0.05131632939335547,-0.15514252443924356,-0.057629631109477344,0.36794336876486167,-0.25977452754318053,0.12816571364328844,0.25080464768057537,0.4468448761796913,0.46862986934434814,0.3871084438832911,0.31330440364719103,0.45682825012039807,0.3666512513059974,0.5507198779139928,0.5105406739951437,-0.39144885264514434,-0.3461867945761254,0.602055148754599,0.2634770379812849,-0.21364672092217166,-0.27301297006272673,0.657567253073677,-0.4314691544078242,0.6432703797499506,-0.048683178305084514,0.08185418228416372,-0.19993254587177411,0.3208917990071802,0.6658436938362957,0.19594282076798988,0.49039764703928435,0.6512218273233802,0.27091764824722364,-0.35595223269305754,0.5028160606005316,0.6875526790540509,0.16942803321597003,0.305634655405444,0.5845606504360262,-0.1893219581527861,0.6251849042653332,-0.051490972696413305,-0.250061527442285,-0.20683794979074305,0.3485566053786372,0.5820766401830504,0.7792328353414294
Amygdala_R,0.3513914017183289,0.5357796531938609,0.10454203950019517,-0.5243070392234805,0.30750505924041716,0.6335821184012896,0.17030493373909245,0.16120759518129402,0.26577830506139244,0.5381198879486916,0.4180196789019587,-0.04877851634555544,-0.5474019383498743,-0.4888246332199016,-0.19902561960341036,0.44602502155470986,0.3318337069065446,-0.18188229389091423,0.7213501871233063,-6.711114731060243e-05,0.3582260630124946,0.490536200344126,0.3058250995121376,0.07467160312936537,0.543790706312268,0.3383654727023066,0.4197256219825583,0.05980589418953041,0.054689698165440025,0.22194392587246695,0.1962453333600342,0.36039870416453823,-0.41698246993221133,0.2305263351081575,0.08857506723055053,0.4281408439790673,-0.4251473238332415,0.5595448229295377,-0.364272853080323,0.4756277191647964,0.5209160452568153,0.1451577000480226,0.13027951420624218,0.41937105221994053,0.41622477390694174,0.24549850925807237,0.3745452303487444,-0.006320059785453849,0.6302285555458317,0.3430420195029233,0.45291190653202956,0.574468067725223,-0.21051621521355168,0.15743037410256813,-0.16634029751592344,0.3641860760685099,-0.1212772070099087,0.5193423396487741,0.3023809468841563,0.29259357324040197,0.41202396487022963,0.5334529641443184,1.0,0.08599212799272461,-0.2555087564899378,-0.06737055575391568,0.38268061768017664,-0.2217432869096887,-0.14325180925412864,0.3736652097602586,0.5557784771323239,0.40692075714226855,0.2858478023919495,0.32352273409896093,0.38536536136884564,0.21787609802528968,0.5050548843998472,0.6294013991718027,-0.37507500132211274,-0.4063457924222196,0.2584303973781101,0.2436584102677603,-0.2932330910445468,-0.40031786573379324,0.7535585771579856,-0.5002998281172151,0.6600014005149261,-0.13507474909779657,-0.057853708948902724,-0.32249138184791476,0.29120245937813655,0.5551795222938669,0.23660991727513142,0.3848608153702577,0.4430437934474788,0.02513680457675879,-0.2656317220143551,0.46222476823255165,0.481653357205934,0.052485291286176274,-0.17087065003188637,0.6252198189907622,0.06139319069608417,0.6634498121485123,-0.1455478609266215,-0.289650463504915,-0.07096518608892306,0.47438647904237713,0.5581307088910359,0.5728780644121222
OFCmed_L,-0.2476050856638531,-0.05676316676738099,-0.1503458783168878,0.2705960437319092,-0.23437888320422498,-0.08035962445633639,-0.2588929884974459,-0.057005540667708465,0.03406277480072211,-0.3232876687765896,-0.09979591221834265,-0.022841883911986344,0.2500221907101405,0.22192751287156903,0.14030945373781079,0.20224073455297753,0.19311682598227417,0.12828991738689732,-0.1241391793234797,-0.04018396544782591,0.26925998707424964,0.14024440437887575,-0.023105624785851115,-0.03157118622055915,-0.047383830436554815,0.2884597221922415,-0.13281282303230477,-0.1508262439581913,-0.0001230571130464068,0.030104744455811,-0.3395605475005057,0.13015858723730878,0.20034581362044693,0.24267591022617016,0.03987691126507771,-0.11419549832895354,0.1438569396096278,0.11110270432156207,0.17030613560098268,-0.0389895159106907,0.004438680305596669,-0.2094494851152289,-0.10902516196982327,-0.10832183314730474,0.14532313462474353,0.0330784016093484,-0.2813006460674984,-0.23853558646493817,0.04354551204381881,-0.10819774588824096,-0.1941236309071157,-0.04317834966743545,0.13688961296685798,0.1265664673783907,0.09463238980488113,0.07729992827137683,0.035872366393398615,0.13798060349786703,-0.3208274989389343,-0.07170298576882608,0.0443392672646948,0.05131632939335547,0.08599212799272461,1.0,-0.12983849259822633,0.09355586685178917,-0.03527134174762797,-0.014614395305308489,-0.25065668533857105,0.24936481526826346,0.06652560378997846,0.2144290783468239,0.36232479291140346,-0.043367629283641594,0.03117479115522849,0.03638373994962175,0.03084903086152514,0.1781605365416129,0.2658447934015758,0.12618910522746737,0.08649329257714494,-0.04080227377603258,0.24509325047305539,0.170152157262455,0.06939450838026794,0.3199972365967909,0.154435743689146,0.08237979822519878,0.10424599348369074,0.3026040872824705,-0.3135854064386097,-0.057438004993758784,-0.2962208616125384,0.24889152196572248,-0.1267707394695961,0.23139461432568914,-0.07143854679061086,-0.025339364632689414,0.03482291103725032,-0.1855023293526117,-0.014340209815297992,0.08345618860198518,-0.05982806822605591,0.038442567557771305,0.08720399136900286,0.2712060058191259,-0.13463365437413077,-0.06824739886764357,0.004841355082513498,-0.004640568647405921
Thal_MDm_R,0.12061205112096271,-0.2817140486899754,0.5334560914269717,0.4710353118694684,-0.0145090198848075,-0.3022669452481152,0.4072052001404387,0.11043023428375684,-0.03417786010179626,-0.26289623127554085,0.13656729116896218,0.48520508510511917,0.48158863808268143,0.4416100626347212,0.512237311403505,-0.07952117741586588,0.23680255921443297,0.5763435734625143,-0.21839816848389262,0.2845623620970008,-0.11698570439699159,0.10100491651338177,0.004332866690729444,0.40450193421548086,-0.19675026638631188,0.09775222045952471,0.03256559415649881,0.1297815204110696,0.3302393056351766,0.43250169273867184,0.16930069646603998,0.03569571913000819,0.5350071477590305,0.0758179239068791,0.4045634503477151,-0.12254112317727588,0.5965227262121329,-0.3464613286376514,0.5772902513171196,0.00948064879618144,-0.1944026008919394,-0.015475669634246614,0.3600835091024991,0.0029381602149932667,-0.09638330657180125,0.10750735694923139,-0.12031420826347941,0.46576821829089715,-0.09617190163978853,0.06843280632694941,-0.25231727494871825,-0.14166088154841555,0.5545861711295474,0.10176641847098439,0.2195050493443882,-0.024405575922362442,0.35158232351766705,-0.09242707019911646,0.02279692349718599,0.3555513221608562,0.15408148764065452,-0.15514252443924356,-0.2555087564899378,-0.12983849259822633,1.0,0.38565196897977616,-0.09641150850941549,0.6920010356921587,0.006355662899690078,-0.07146724110089123,-0.4234869814368469,0.1124669043427258,-0.011010111100132086,0.3117289327674837,0.05782309739967282,0.25072020936581696,-0.389244513944228,-0.2540604985608786,0.5790362626028572,0.5386744135837545,0.060895258294176774,0.002938559187110117,0.6231246404784976,0.4738190029126025,-0.3848540860343259,0.3876763724880286,-0.31182729943855647,0.5402856678030747,0.2717851392958967,0.40370982279635925,0.19037085407826831,-0.07478889452334635,0.1445476461056771,-0.09563199848573212,-0.018145143211712254,0.4853157485723746,0.4355385891437972,0.09230960452478804,-0.24029997950363222,0.20200139895880534,0.4002299967277246,-0.3654740139699473,0.12765457351486093,-0.4111573289192642,0.5521783166628704,0.5341350783610218,0.36322055641892714,0.022286634359419244,-0.19126617614499503,-0.17411613111848787
Raphe_D,0.04751127091462913,-0.1249087376011389,0.20167680472408678,0.3432352707472507,-0.1044908161140302,-0.1434566987470326,0.07971355788294059,-0.05556444380250813,-0.0909141768910499,-0.24204226271357573,0.10016744894116442,0.34423097329945834,0.3503173508719232,0.3713627917152611,0.28511189461439446,0.11382828006381651,0.29996842789360834,0.26583448657448294,-0.05804334172544846,0.1539380171068492,-0.09181818937484452,0.1541448575814049,-0.04595055668618754,0.1903173153093166,-0.08404909500176554,0.18752492699654222,0.0936589723324287,0.14915358802888107,0.10176511938858042,0.29419565139741244,-0.054295700551059346,0.051273165428755284,0.3348311219356849,0.0984975304710616,0.1931142657603859,-0.07657767873613364,0.38010546280519525,-0.12532907279388947,0.34536213242284425,-0.023455326916082524,-0.05839424714813606,0.08384592623561883,0.2755347670023171,-0.014066005071526453,0.14962866518085569,0.08132286333700797,-0.18297780843491449,0.1869418014033862,-0.0322837479215827,-0.0012742924101523533,0.0040437020062125476,-0.06652663563011726,0.3591522701282522,0.0369394081396587,0.25145519318930126,0.053073008099160095,0.2666195509728558,0.006172319232661446,-0.03953719282271832,0.20115048965952248,0.06978508404012433,-0.057629631109477344,-0.06737055575391568,0.09355586685178917,0.38565196897977616,1.0,-0.004670496561437356,0.3011139038725275,0.020540391599733445,0.00020635487388725342,-0.2834818368693227,0.1426059139861573,0.18432607169938614,0.0660088486675889,0.03499353646074992,0.1673448531302471,-0.1346162800151543,-0.13725838293725343,0.3632779926483013,0.3904244427377226,0.03901433896422579,0.3466408942795836,0.4082717063818606,0.30775047346708867,-0.11933789561749987,0.3393374171646057,-0.10541483566836425,0.3337101296784838,0.20692125811412826,0.391378681679631,-0.049410511224896925,0.03944679246815919,-0.05182351665698167,0.06235207950798109,0.08373767223797624,0.3213329682982119,0.3036429362858346,0.09083811948263877,-0.06755787434277788,0.19138528845047065,0.1675415079507258,-0.17335418750085593,0.03189904429955763,-0.23379090650704287,0.3072269825808061,0.37065148260919595,0.11893956239079076,0.048096840783655205,-0.0949730708557237,-0.09489424927674855
Thal_MGN_L,0.542968042427907,0.38672893163734684,0.23378705676663278,-0.2915190287711726,0.27665696019991537,0.3566720044782171,0.1804264033393059,0.2823581572675542,0.017104488001493397,0.23294315957923103,0.30762605591449854,0.2196832099292397,-0.30776252622405836,-0.32362131703753133,-0.042605607153665154,0.0920086045250758,0.26594076310256826,-0.08003220367892179,0.49253008826210204,0.16932693201667012,0.1905315630507899,0.41157173168480005,0.3382278855393232,0.20742559287500056,0.5117041153561445,0.08565686034662781,0.35589528889044864,0.2705804702997247,0.07047588509057717,0.18955274962232416,0.2613192547325985,0.4059818761058984,-0.2027063605504983,-0.09768282018073476,0.09544502378454832,0.3923306404185406,-0.19871104313481722,0.3515484092946406,-0.14435756333610147,0.41980310808824994,0.41899857895847353,0.4567323399072419,0.2397192325621943,0.3283776574425856,0.31536730755387565,0.20464283833782135,0.43426524711733483,0.1975014477095556,0.5429023663052379,0.34719763917408974,0.35869793016332946,0.42039421831679885,-0.18473148797954733,0.12123897028031591,-0.03837414852571422,0.2947906251631822,-0.019428525255040834,0.39976181962108615,0.19191702485782167,0.4177682686076757,0.3001504937226287,0.36794336876486167,0.38268061768017664,-0.03527134174762797,-0.09641150850941549,-0.004670496561437356,1.0,-0.01731826759990823,0.09673947053914726,0.12458257317668743,0.1829242092310169,0.1620539117271208,0.41757003477289256,0.0331819557429464,0.23517638660441087,0.37755311366521477,0.25550462870474955,0.21745936661935822,-0.28754898582431265,-0.06798954872165015,0.1173800447920409,0.2288280402446117,-0.20105341027766474,-0.12200811241701506,0.42708397335240594,-0.26352813739067915,0.4129942940514844,-0.006349267024183974,-0.04402179959034165,0.06425375766039652,0.34571614454233657,0.34381094295749753,0.33795313909853436,0.32154028922042294,0.49835614201247175,0.09178803020559632,0.13103974812081595,0.3354923115192863,0.4608770372278036,0.02706040991399958,-0.0639500218802288,0.3162459304544969,-0.15293920039073663,0.29752330615602224,0.07163902249764094,-0.3303619166589919,0.20872740951461746,0.30826663374864316,0.262467262993439,0.46199882720175744
