,Temporal_Inf_R,Frontal_Sup_Medial_R,LC_R,Cerebellum_6_R,Vermis_10,Cerebellum_9_R,Cerebellum_3_L,Frontal_Med_Orb_L,Lingual_R,Rolandic_Oper_R,Postcentral_L,Vermis_9,SupraMarginal_R,Fusiform_R,Frontal_Inf_Tri_R,Thal_PuL_L,ParaHippocampal_L,Thal_IL_L,Vermis_6,OFClat_R,Temporal_Sup_L,Cerebellum_4_5_R,OFClat_L,Cingulate_Post_L,Thal_PuM_R,Putamen_L,Thal_PuL_R,Occipital_Mid_R,Pallidum_L,Cuneus_L,Thal_MGN_R,Angular_R,Rectus_R,Pallidum_R,SN_pr_R,Thal_VL_L,Thal_MDm_R,Cingulate_Mid_R,Vermis_8,Cerebellum_7b_L,Cerebellum_Crus2_R,OFCpost_R,Thal_MGN_L,Temporal_Inf_L,Temporal_Pole_Sup_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,Cuneus_R,Cerebellum_Crus1_R,OFCmed_L,Frontal_Sup_2_R,Thal_IL_R,Temporal_Pole_Mid_R,Cerebellum_8_R,Frontal_Inf_Tri_L,Temporal_Mid_L,Supp_Motor_Area_R,Paracentral_Lobule_L,Vermis_1_2,Cerebellum_8_L,SN_pc_L,Parietal_Sup_R,Caudate_L,Cingulate_Mid_L,Thal_LGN_R,Cerebellum_Crus2_L,Amygdala_R,Temporal_Pole_Mid_L,Thal_PuI_R,Olfactory_R,Thal_PuM_L,Angular_L,Rolandic_Oper_L,Putamen_R,ACC_sub_L,LC_L,Thal_AV_L,Olfactory_L,Frontal_Inf_Oper_L,Thal_MDl_L,Cerebellum_4_5_L,Cerebellum_10_L,Temporal_Mid_R,Cerebellum_9_L,Cerebellum_3_R,Frontal_Sup_Medial_L,Supp_Motor_Area_L,OFCmed_R,Frontal_Inf_Oper_R,ACC_sup_R,Parietal_Inf_L,Frontal_Sup_2_L,Amygdala_L,Heschl_R,Thal_PuA_L,Raphe_D,Calcarine_L,SupraMarginal_L,Precentral_R,Postcentral_R,Cerebellum_10_R,Thal_VA_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Red_N_L,Frontal_Mid_2_R,Rectus_L,Frontal_Inf_Orb_2_R,Thal_VPL_L,Thal_LP_R,ACC_pre_L,Parietal_Sup_L,Paracentral_Lobule_R,Heschl_L,VTA_R,Thal_MDl_R,Thal_LP_L,Caudate_R,Temporal_Sup_R,Thal_PuA_R,Thal_VA_L,Thal_PuI_L,Cingulate_Post_R,Frontal_Med_Orb_R,N_Acc_R,Precuneus_R,Insula_L,Red_N_R,Parietal_Inf_R,Insula_R,ParaHippocampal_R,Occipital_Sup_R,Occipital_Inf_L,Vermis_3,Cerebellum_7b_R
OFClat_R,0.07013645260987009,0.18787209705004648,0.33622113171274726,-0.4386322021680202,-0.26311537039425603,-0.6796869573512319,0.10575956129015321,0.08177063143619398,-0.4268111749430657,0.24793771818302815,0.5144145619103894,-0.5401820461266247,-0.02282689261515783,0.1262132232662602,0.4306638892957511,0.043926596541618276,0.4967746016136795,0.15777301977812072,-0.2621991726420163,1.0,-0.2606059981641759,0.12935841250488947,0.6995031581077314,0.1294860802160366,0.28314474046169646,0.5902455293770977,-0.4540875756274585,-0.2157184413536876,0.33677014140624645,-0.32902711010469093,0.0275692576460811,-0.042254897538080344,0.3335414873892796,0.46745062727727305,0.1400605174112257,0.1620763896172849,-0.26289623127554085,0.34898806173686747,0.143725837756958,-0.6811070453893511,0.02172656525994158,-0.1861292001134192,0.23294315957923103,-0.44049857729414094,-0.6348353604931385,-0.5459490937381815,0.4742120206244757,-0.15928918813109896,-0.47663949892640217,-0.3232876687765896,0.46772602067426633,0.3917276518640982,-0.6657666064783201,-0.557840507616724,0.4799675209020347,-0.5957252314800571,0.47606874390305703,0.5638697072097026,-0.08310499111460484,-0.6303351041864312,0.17628465045694125,0.21485259373665544,0.11903070702027882,0.36500311197444596,-0.32700441836137134,-0.5861504616151024,0.5381198879486916,-0.4955554167834007,0.5181878712325497,0.3266487213099636,0.42994065418140315,-0.2629503764868679,0.09217699467993364,0.36926975745934687,0.4526875928565528,0.2806040566132865,0.15250830844306573,0.4637119088346646,0.311087118717111,-0.012805327345966004,0.2362889544628558,0.48367254429894885,0.1624575360894031,-0.6338125892229892,-0.07918769843173017,0.19352844797310098,0.3884912518709624,0.2917264305795056,0.28629811394130855,0.3737029628248083,0.234373202870318,0.37992526242306646,0.43212805231438844,0.1226609075554272,0.4311014474676043,-0.24204226271357573,-0.5203029994927392,-0.20960389726850842,0.029206371689072586,0.14215800603824472,-0.2711998225365491,0.45720960076471223,-0.6922360176210487,0.2513002970475044,-0.12794265152528805,0.14002969686346067,0.3583716557870109,0.5753862847653054,0.506037609001604,-0.4672403725643871,0.3386594220954005,0.2669421110786478,0.10938100229597623,0.006829563831588882,0.16153141513321564,0.037445521114885943,0.1825322204107469,0.45786616772228717,0.24954990699361687,0.35828422477164096,0.3519821702611142,0.48330800709335314,0.024929577233528535,0.07083365285749318,-0.02909354733636341,0.2580155630358078,0.38614481329806993,0.15437943815263006,0.11930805978569622,0.08521670934896643,0.4882536509192326,-0.03647577166785957,-0.6378466562384884,-0.22634533859636033,-0.27826290927877495
Temporal_Sup_L,0.37729869783872644,0.14015291650549558,0.15357835931770275,0.6177818941139324,0.4914243492772258,0.4147869295741818,0.48402784825516565,0.011373964936902103,0.6717228100179345,0.5663771972968252,0.12313669393820655,0.43742054787784224,0.6338385228445116,0.6460765083507852,0.27091764824722364,0.16657917445749634,0.07520658986102927,0.11329806573396425,0.6256008419135617,-0.2606059981641759,1.0,0.6002010261637497,0.016319519729654966,0.493260577429982,0.32564030968248425,0.26778847833819636,0.2691385087824599,0.4589608708352512,0.4278290390215369,0.5287303645502154,0.2600284323733163,0.4220157197798078,0.078583605578763,0.09397685564324663,0.09534026481741688,0.3029731952016595,0.4853157485723746,0.3725906996483824,0.1319186458651229,0.37468945637970524,0.16675397416337254,0.4014165598068301,0.09178803020559632,0.4631765428872182,0.5743880093842005,0.4350428076854006,0.05092211205635188,0.39784677329854756,0.347887020255071,0.23139461432568914,0.26858713422001385,0.2401043293909485,0.38528844260416967,0.34025965234371375,0.30502714098375433,0.6534023256726369,0.33936433574992936,0.13529815465622244,0.2596396854170475,0.4111327605163416,0.0819398173910597,0.10651680760282776,0.3616670784427323,0.28256895836840235,0.2851539108335412,0.30751440642150646,0.02513680457675879,0.4728381295057361,0.01740697953988441,0.10405357866763355,0.11501716595761029,0.3224902413772514,0.5596913238211043,0.4440951010850834,-0.07143266684473072,0.11667025127336814,0.21928133241884595,-0.16727562974697607,0.5426230645776687,0.1815923037542655,0.40439040180565466,0.004134528221513834,0.43455172349292637,0.4794859950401408,0.41796844958021956,0.4451257702834528,0.4311041994214486,0.19325261296992313,0.4735642467314468,0.17072621666287127,0.20426793995681375,0.3804567528054774,-0.13240446618009447,0.28778100667893164,0.020940855318605782,0.3213329682982119,0.5582801257006015,0.5738915584045342,0.5500770363833771,0.6198773793048851,0.5274685755574575,0.2847412519426475,0.3813090101071409,0.2107177662873842,0.28315055657313404,0.5580068143573635,-0.1146646575841184,-0.0625458230286581,0.020306601091523213,0.2897541582669938,-0.019489308784044805,0.041773789975565946,0.28775166689546894,0.684205266890957,0.07310983618748033,0.3907414115142291,0.09767914358624623,0.23258202410881484,0.623799561836802,0.2809919343299425,0.38861909487154966,-0.13188402568649837,0.47495972522972035,-0.10489629294767767,0.26046055840782933,0.3638372802349848,0.36405579009589106,0.10460140345435774,0.3980837067735745,0.5272051046158254,0.23591123298935068,0.32897208188021193,0.3500206844870914,0.534919271058046,0.24329838450810964
Cerebellum_4_5_R,0.26080720690122944,-0.008466195219659804,0.3338220635748557,0.5899615092154522,0.563721673452214,0.1632464287844543,0.595246141549583,0.07500263722427071,0.5432224999482829,0.5994093006220259,0.08435092602964823,0.19873853524173807,0.33566496278773755,0.7052261027859904,0.2782080330348644,-0.06349972878775127,0.3127429504291172,0.24107023154257753,0.6744588008652008,0.12935841250488947,0.6002010261637497,1.0,0.3334979401117129,0.5216809970941182,0.41267491368591597,0.310060173791406,0.004187875410717583,0.18221757820047482,0.4457394206723195,0.3632524928518032,0.01611020515267204,0.1261515179316847,-0.01896293055871603,0.2285452201699939,0.23886270577950486,0.33977421213566156,0.4523259057406126,0.27744657749671775,0.4882316421958778,0.1722317230517434,0.18567457911286028,0.06713456650810228,-0.07891839586088838,0.43884255772643765,0.18742434545780318,0.13705817162045647,0.17986468903044786,0.19211520894831507,0.1506294492387241,0.07086663076662772,0.24230796114933636,0.5541111714002107,0.016458741929799393,0.08358163575602805,0.25442560624742017,0.40321730369971964,0.3729573589382721,0.24934127552195234,0.47959065786460575,0.21909065561516713,0.16430218056057688,0.016920732564881653,0.30784243971722586,0.21023129793405532,0.13392398109800918,0.16915631032507458,0.1364534970203325,0.30246383621361783,0.11716014059816787,0.11325224446544915,0.05252856093055578,-0.016077427287642523,0.21720376020856316,0.43814842210726335,0.09403812613015447,0.31471126271868505,0.2198831315081842,-0.023027718018726277,0.28938488288381853,0.044016616509086184,0.6810493954914562,0.23735211929793823,0.28557470385166456,0.22428248095271916,0.3439024580908031,0.30206939345292033,0.44164178353776934,0.14826666304762476,0.5103142354804292,0.05605939603321101,0.04934734379968505,0.32554938862046057,-0.004064010770266861,0.025372437522839894,0.12363066825785633,0.24626576936176114,0.2835485715350896,0.19513801567561317,0.5051459809559382,0.514196634630338,0.5547917050179653,0.39677871196376213,0.1350072037692721,0.1558420206315835,0.19742687080625404,0.5057645629689655,0.027233952038989876,0.07910116109669728,0.16991062323434855,-0.10432118603678356,0.08871187942139909,-0.06814260548731482,0.5090016195720906,0.5100598872842177,0.11030529238803806,0.4093161510817322,-0.12954750477198082,0.18204806147088404,0.44681156659831933,0.2955571755611987,0.4091394688132895,0.12756726437610025,0.5060515689138139,0.10277695738735397,0.3538113573126531,0.4494168833798432,0.18207550413779153,0.1733460388763697,0.26358072964452256,0.22982205547976597,0.4861654250695461,0.17818931705939736,0.10060298862908935,0.5266060580011503,0.07059534711073306
OFClat_L,0.01871970905222435,0.01119875980212221,0.2747048655988697,-0.11256745031793737,0.16245807727100642,-0.36345886957518053,0.20756729189980425,0.04414489468116739,-0.08973776975466506,0.41525145434298655,0.4805715488331153,-0.263335422518219,0.08898200210855892,0.2613278042380277,0.30280857530916877,0.001748921423715118,0.3738637104558203,0.12569934896120752,0.04548803029569878,0.6995031581077314,0.016319519729654966,0.3334979401117129,1.0,0.28300507411116843,0.3142159504263311,0.5137767134187846,-0.2702837298987227,-0.1453826746915394,0.27821691767562945,-0.1360381871408499,-0.11112594956232949,-0.047146064468475496,0.0661758503401255,0.30423321687812516,0.13975443402378296,0.16856900723200086,-0.02099125232182434,0.4591552584638157,0.027272692229855393,-0.36932293738929034,-0.04069926161673894,-0.20899155568105637,0.12471320733282935,-0.17149231246511754,-0.4832273099620394,-0.2783334973179941,0.28364293257460327,-0.07462239097791945,-0.2970838389325762,-0.3620419426614308,0.30856827470323206,0.3332420280668757,-0.48934774153133054,-0.3420123185657583,0.4198098313771006,-0.23652741038704825,0.4781455654169035,0.5418064671586069,0.03910151920904511,-0.3067158266305738,-0.037998836478020444,0.09163299160586184,0.046575670672611674,0.3662938161421653,-0.0776421213027074,-0.29274350295175205,0.1565946679503315,-0.4103001368998837,0.39484859591093974,0.07916302959773072,0.28826623949197766,-0.1808455841261669,0.10962466359558032,0.4103289026859099,0.12310989807284241,0.21962705088843262,0.19936803874760234,0.17403115679920914,0.31658152651867233,-0.06208862289701734,0.15992750489743543,0.30545254723463483,0.11739190538570757,-0.3102049530402159,-0.004567722018162982,0.18558393661926645,0.4416720099293635,0.05533782042732877,0.390895841767104,0.17004002076391145,0.18179118782803502,0.36986301067093125,0.22104070791999628,-0.011674718001917552,0.21075046999402255,-0.1159442179479989,-0.2589513545867307,-0.027907183273471435,0.3590472387159841,0.3524271220687276,-0.01703865871687236,0.43584398314548006,-0.39010385403507714,0.1349815429048238,-0.2772826364582865,0.30023789390212996,0.07895911672092887,0.2980655572764936,0.35015063327429136,-0.3949023841168511,0.09374833903557651,0.1380678190348166,0.21310708293272945,0.06721598772046744,0.00841440477315707,0.11000527137074773,0.12591701559705887,0.28704264678021274,0.2656846622301051,0.40525075448830483,0.3312032134314826,0.347763416936805,0.23093795564998046,-0.06902481043949146,0.057516850203378135,0.2895415349673676,0.22761853476252977,-0.01700114473830622,0.17648067816815005,0.009960795578804462,0.3343940742979826,-0.03702508065419323,-0.36257118397023924,0.0018190619461672484,-0.21179552769179466
Cingulate_Post_L,0.196149262873111,0.07737377845604519,0.15205904986124594,0.39176926088416136,0.3420667455911401,0.14420632810206868,0.44595294559040616,0.1288303338249481,0.43434026480392207,0.4084153865808533,0.19408778937420137,0.21631633880762113,0.4007124924499535,0.5126718881098075,0.10454094482933324,0.23141238786500584,0.12402106673471876,0.11722213350719755,0.4078886421871652,0.1294860802160366,0.493260577429982,0.5216809970941182,0.28300507411116843,1.0,0.5446296088934434,0.43911581065326777,0.25713406801592636,0.30638655576105234,0.37508138459272355,0.4639118679366425,0.2261217068528021,0.35240240978573156,0.04366732067622394,0.19568146323810073,0.021957433530433768,0.2746342523702776,0.38841690615205776,0.40383653567409344,0.18167814017291706,0.08772955382127756,0.17034462247233226,0.14193899189962794,0.19155357841530157,0.25240785632338997,0.09868189743082116,0.18540575263966771,0.07117941933441932,0.3217141324665301,0.15331116739241182,0.021466754876723913,0.22470558635063065,0.3174761407593149,0.11414472677824722,0.04593118255415955,0.3010487203538746,0.3659439002583242,0.2962577905447262,0.19026222479337843,0.22321399586914975,0.15095930340154848,0.1411766746714153,0.2076166225564066,0.3158756281047537,0.2491610807751781,0.2404248262058304,0.09729036264569639,0.1583897624312306,0.11150894661242185,0.20697573088293472,0.1037330891171559,0.25799556443228205,0.3275845928198365,0.3621661161115712,0.4610250341926969,-0.004669844363117833,0.10450365298455987,0.25940925082670424,-0.08744167020937049,0.3702454988366753,0.11686046553030784,0.3293099725063185,0.19349394986336188,0.4079923142437568,0.15217296684383697,0.3003628219483298,0.44715359985796804,0.32290645176565597,0.02575974221878667,0.3342191698474686,0.29495680131160845,0.2507293307661326,0.46821197969046435,-0.023782920260960055,0.16928840307437634,0.05612861253006866,0.175301777976518,0.32138257881227034,0.3689706295280684,0.37362014569091584,0.3943300404821479,0.45066313447386896,0.31838853256382976,0.11636561627431861,0.08658061443128251,0.22354130414274703,0.29641621064457363,-0.09795779632660943,-0.035468576246816576,0.12559231964049877,0.1980695363375968,-0.07633991573128773,0.14203012270694781,0.25016418167894466,0.43432935221031704,0.07766619346779431,0.3989844311877062,0.25756907838424714,0.31569979044164265,0.4551559981051628,0.3625271802941026,0.47981011041372934,-0.019967181573954586,0.8504820275211536,-0.11237498890900671,0.25837828291118003,0.5553305335834124,0.33755828559834455,0.07054327111574571,0.2636018475498924,0.34885599726709626,0.25265491752984925,0.3223018461882616,0.07310686880451589,0.43908403599946627,0.1209174931076983
Thal_PuM_R,0.1134581779466522,0.45842839058715074,0.30693154557685426,-0.009074682434680077,0.11417698705476376,-0.27940282683482276,0.2538959260361654,-0.17667009019971458,-0.01012794328743612,0.487482728953594,0.33910577515209783,-0.29037481973343016,0.19111489414416147,0.23813679738521665,0.45682825012039807,0.2029710746195894,0.4850401350203238,0.3868924677223416,0.04696088718717617,0.28314474046169646,0.32564030968248425,0.41267491368591597,0.3142159504263311,0.5446296088934434,1.0,0.49294548239342845,-0.2259397321942071,-0.19639575941429102,0.7089854035732923,-0.07860396571385839,0.21973832838070664,-0.012223110900851267,0.4405494865814846,0.6142419140393801,0.1185990040979227,0.7059069621172278,0.05782309739967282,0.6466008122511285,0.35474648728890845,-0.2929317677093858,0.07771044392755976,0.18686833356438204,0.23517638660441087,-0.055700605387405934,-0.10844026407187787,-0.2684341217339917,0.25180688707696924,-0.08252357419282022,-0.20891159657717343,0.03117479115522849,0.5392668669511158,0.26729979502507795,-0.2184714110921075,-0.2736579274686848,0.6045870213675184,-0.06635662731373283,0.4672231806635706,0.3031484762124748,0.09885109104153772,-0.28598965288790784,0.30701141346276173,0.011802495822282112,0.6129271183468797,0.5692899244737222,0.24719540587193653,-0.2909759937663423,0.38536536136884564,-0.03901780653272985,0.2538476696944318,0.41016162180220567,0.31528354472379455,-0.06808814900625028,0.36481687752640996,0.619040680480396,0.3209752291119843,0.26761023917596705,0.2106358569374813,0.24206437099211495,0.47940745348053226,0.31805869646411933,0.4360449210308508,0.39029696999339814,0.19667635472522746,-0.25268069869577386,-0.05091654396708414,0.5492539151603844,0.5028044176181719,0.33513889936657837,0.49847861123665665,0.42509458319096194,0.14151708666719967,0.6495556476290962,0.47300640858362547,0.4028115222876372,0.3141048743903027,0.03499353646074992,-0.17554547283854618,0.23748524217438688,0.20615723885580042,0.28323972025458977,0.21224236232713511,0.6054903695775664,-0.283033981345792,0.37844119779426544,0.10456667616553492,0.4702515033540774,0.3659588680310436,0.30303209157288863,0.5936025113967407,-0.2054212036985795,0.44540034635294196,0.011412133962924275,0.01744133896710528,0.5728310364473641,0.22572834173118664,0.325545040797688,0.21265595328628709,0.6146441147118858,0.45132702569379446,0.4002961924182914,0.5683121565582432,0.36608796596569776,0.5477756699976434,0.06989171135258665,0.13110541262198605,0.2656922070581492,0.4893320233935858,0.18514232281873935,-0.013326067264288,0.3635167397322118,0.5368656855975513,-0.04340786941087932,-0.24352893025745773,-0.026908916585885154,-0.06119665011215839
Putamen_L,0.26025357060276244,0.37726086345105125,0.33444347250090456,-0.15328065630320162,-0.034441212924366534,-0.4486116002345941,0.4376012372096944,0.01952264387595278,-0.03848044254993718,0.5194044809040353,0.6299736599953281,-0.3186632014092555,0.3046947338771368,0.41290370525510955,0.5160194125341608,0.2307884906775527,0.5997064588264919,0.3970845159044297,-0.048100511159536175,0.5902455293770977,0.26778847833819636,0.310060173791406,0.5137767134187846,0.43911581065326777,0.49294548239342845,1.0,-0.09475697559296269,0.0933830127901898,0.6194100820575608,-0.016327383996567368,0.4052654950324367,0.29479319358061584,0.4048284515443892,0.6001759718123048,0.26655026198097637,0.42293993549887615,0.031673282291649715,0.5671007661105931,0.010433204447707279,-0.439814823758417,0.1544648053479497,0.27515145203596675,0.46265340455196663,-0.2962579605730464,-0.26627321784989655,-0.28571472941703385,0.5033627912807661,0.09143581375613712,-0.32574276134346536,-0.15050069396228402,0.5990108539946648,0.4314476616167272,-0.344633276798793,-0.3844998872591346,0.6849698307796167,-0.2346409614066832,0.5885845867897337,0.6466309472276425,0.13910524952307587,-0.40345774241411597,0.4316071417462278,0.4259530807245436,0.4486624778679714,0.515768947366932,0.0535819154436182,-0.43452548653219536,0.5692931967379488,-0.20681217557194462,0.5406636959185301,0.5085957730554863,0.5143086209729538,0.11185073033370932,0.504153826256057,0.7810350611735855,0.4120029826324069,0.37957055616876634,0.2581175566455942,0.41110550887259145,0.6788890523463975,0.1619798997308306,0.44810780108438014,0.5361098010332727,0.3663681699331247,-0.37521641196120875,0.20458476592050473,0.45728396598284154,0.5481752264095807,0.29700596525165684,0.4815978142251109,0.549912113527595,0.4316077764038336,0.634207627052414,0.43527596928873874,0.3931471083123329,0.2977417500355062,0.011149252189288755,-0.23612981461481078,0.20379668362854364,0.25185167812076126,0.4284579886555909,0.10008823992803849,0.6138659884678646,-0.4695218146787425,0.39889133245719105,0.16807461209235514,0.3842356888255168,0.3138218676586402,0.5015316011126998,0.4965729821812043,-0.07243098934868632,0.3630530163082315,0.43678256832612017,0.27068572443835787,0.3486761396551434,0.47779597939388657,0.34235843827878926,0.39306052604362973,0.7202071338849516,0.5569316330404158,0.5024695809403381,0.6802456353128707,0.3564585091325104,0.32800453147029957,0.19599582644565552,0.41190545638104453,0.48995601893326024,0.7708500924691855,0.34741228227241683,0.3361049232988581,0.5328672643917821,0.6428648960174114,0.18689545305302785,-0.4651994352647119,0.06984089428511037,-0.1830579953350353
Thal_PuL_R,0.013977715845126653,-0.4117467087549519,-0.21022079916506953,0.4439832972818629,0.27895118468375346,0.5269958406512901,0.16033048741917416,0.24860167848013334,0.5342111587536443,-0.1614179464863619,-0.16942242796559065,0.5745038684178351,0.27507733713603133,0.1893030395623979,-0.5497917125425105,0.002434659442714052,-0.3750816522340296,-0.32751171421236946,0.38560095650236864,-0.4540875756274585,0.2691385087824599,0.004187875410717583,-0.2702837298987227,0.25713406801592636,-0.2259397321942071,-0.09475697559296269,1.0,0.6067242842968907,-0.31876937771962793,0.6968312460452911,0.03879974704874016,0.4447793383895617,-0.4294195712271246,-0.5059490814953217,-0.05066749658264557,-0.3883429828776506,0.450159286502065,-0.1822508863626453,-0.1936107147210987,0.5203677086148127,0.10780746908773682,-0.04545575624388414,-0.07279908265799222,0.39027472296303267,0.3219301563201911,0.5804822863438729,-0.3566474598597198,0.5759501554313432,0.4159341144829568,-0.02614546482745014,-0.3659759779122391,-0.19069209725803274,0.43638838134142455,0.38586024108714984,-0.4134689098790123,0.5997663240194236,-0.27086218129571105,-0.20194951086131652,0.056175848950320004,0.5361899451334056,-0.12241965225826858,0.2427432842478222,-0.16795824315141314,-0.27328774996000804,0.24858568426589117,0.4706710099524669,-0.3412895650863537,0.21930069593875828,-0.03696326076772045,-0.3888232011227738,-0.09626993117361421,0.5610866336711725,0.0518208725778948,-0.03691303078141748,-0.5117129336184999,-0.18706769885526336,0.09279761655933955,-0.3932639208898834,-0.06588014889650308,-0.06939031084241552,-0.1708345576567717,-0.301094132465271,0.16324371092777729,0.521560455736242,0.35751850818621733,-0.11970656586529929,-0.2566412690971018,-0.425161072969493,-0.220225716066585,-0.11518817152292873,0.18154579130245388,-0.20483873333094837,-0.4861863247754782,-0.21693923532887627,-0.2918237157490137,0.23830689670574406,0.6568329550243149,0.35184696701842666,0.09471082456118032,0.058154654568595476,0.26218947084098543,-0.37589580922432214,0.5571810399400202,-0.47668114376738535,0.12574548199937094,-0.2079746819123587,-0.5590175679243701,-0.5427283751505427,-0.48159097806430534,0.7188298653367644,-0.6251108266548137,0.14373388643484508,0.11911775408513166,-0.11810780150987141,-0.12911136119425815,0.040715966317571885,0.08074828506800473,-0.2934634170197234,-0.055893324261794816,0.007060277155303212,-0.10295713061087013,-0.3689565790240299,0.31268201793968986,-0.22703569524702524,0.16839050374819856,0.2822471599347814,-0.17294366515031395,-0.12847345525178164,0.34689713883820555,0.05141010030241033,-0.3727301056808064,0.49125549045500116,0.4674635710246645,0.44725299933588863,0.316626451630478
Occipital_Mid_R,0.5886458232820975,-0.10646920076759397,-0.044127555106486804,0.5133140210903264,0.20006642626321955,0.49571711650586403,0.29832466696574955,0.16934871738714077,0.6381870618347791,-0.014477052512610517,0.16465259113177666,0.6271164716685608,0.7019702683886672,0.5742857143087378,-0.10801957166907827,0.1974098971859785,-0.28144545176390046,-0.150086320319864,0.4837528051236788,-0.2157184413536876,0.4589608708352512,0.18221757820047482,-0.1453826746915394,0.30638655576105234,-0.19639575941429102,0.0933830127901898,0.6067242842968907,1.0,-0.17209753380909062,0.8819759780256957,0.18675210471594317,0.8892573929788301,-0.2051178240991543,-0.3304942803276723,0.06234640284310297,-0.3464072787304697,0.5840526427986985,-0.02814120730949737,-0.2048302115455887,0.39938021083846886,0.424358932504612,0.24082315916274633,0.14616111234705415,0.15512273962935236,0.26401474509265865,0.7148083765005203,-0.16541951371607735,0.8820818953503676,0.5617055383304912,-0.10314970524768205,-0.029233269614066342,-0.017342449816803412,0.5593106662618347,0.5222116829258284,-0.1802828813687046,0.42709828530918914,0.1017146650545333,0.09889849316706621,0.037210931624087236,0.4262482949595288,-0.10827226765249695,0.5695035201315881,-0.08950206234574433,-0.08543471783495314,-0.042559612850036184,0.340606224236145,-0.1183646884942326,0.06878324389375078,0.0029884428264246475,-0.20670932855913934,0.20456082459185038,0.7437166195647914,0.2821149234820701,-0.038363117814449905,-0.3412503021502388,-0.022805087508345003,0.11967072977802813,-0.17217032963514747,0.2364707890470954,0.163339805557324,0.06738063412748697,-0.09013324662603482,0.7378181774023542,0.540786083474465,0.6840766406347216,0.14052246999502022,0.0010876714695176603,-0.25546169152182524,0.08940600765045642,0.19165520255097157,0.5288889433182342,0.04679968721959908,-0.5766011899171791,0.14750303130719214,-0.057076928679870166,0.2504868683163701,0.7235937848105284,0.4371313837894639,0.316872529791102,0.398278185648162,0.3117033184642373,-0.09448939340919965,0.41035144607489815,-0.01713799981465087,0.17598868115716113,-0.008994822732897301,-0.40085885370273777,-0.1721240370656935,-0.42939170579048186,0.6987855754662685,-0.5347904552106153,0.5203798510115616,0.33742113318340217,0.11135135513815404,-0.05146993351618038,0.27782773057546006,0.211234983874697,-0.06407264629521628,0.4675412558424739,0.08466607807568075,0.06293783112719609,-0.4321046850865858,0.2897330769454445,-0.42191999568308536,0.20341193920064649,0.6118101370040044,0.17323331764587088,-0.029214148554682583,0.6188067933860112,0.3492869794207214,-0.02497200972450156,0.8665652017665647,0.29664482622701466,0.5426124421925704,0.3877779728223641
Pallidum_L,0.2165548275069591,0.5730364402992446,0.37469105907057576,-0.054200458754007,-0.04228666872275589,-0.35425968025107246,0.32912069037878194,-0.18204431537655982,-0.07802845943094955,0.5281268444934456,0.39976328534802463,-0.3503539814558684,0.1993346020942043,0.31159831910032093,0.6234322212004986,0.18897795319057614,0.6328188398579266,0.40419383421356214,-0.0009672178490644976,0.33677014140624645,0.4278290390215369,0.4457394206723195,0.27821691767562945,0.37508138459272355,0.7089854035732923,0.6194100820575608,-0.31876937771962793,-0.17209753380909062,1.0,-0.1347254021867667,0.2474620313981784,-5.0558762947787744e-05,0.5909828469209779,0.752616399285255,0.25833680453213737,0.726649765642305,-0.006817719876513038,0.6194722098004618,0.385138439715013,-0.3766569697581611,0.09513707803501856,0.346069684695305,0.3733290073462452,-0.0775383680309646,0.005745513798020532,-0.33745182461871426,0.4913652588552751,-0.09823660143679903,-0.24682679255814566,0.138443752750225,0.6918423251721565,0.4058126476297736,-0.21369612792883946,-0.2982642789189153,0.7576861297379415,-0.1007889670238517,0.5791040594003387,0.4344783050710651,0.23449377188319032,-0.35057311136689256,0.38140993455599675,0.0585568730156981,0.678079739714289,0.6425342966129044,0.17255831395494967,-0.3406867539805935,0.5740233291746238,0.0981567720120061,0.32318679076486206,0.6107803267924541,0.38363911815141233,-0.1221183984326567,0.49424497167231635,0.751179663350164,0.5132651691668609,0.31715572410252035,0.2243646957001399,0.4012277608682202,0.6222826814596673,0.2476010447670778,0.5692046897280325,0.49978267419513556,0.22721212190642381,-0.30175176430001527,0.03900083168291161,0.5642130447776176,0.6356570461763231,0.6018050923457354,0.5352989214573849,0.5278086078355206,0.16458018117919032,0.7077450826257494,0.5743877169999835,0.482515360014048,0.4474374014656394,0.09324475508784853,-0.2682823123804544,0.18867798792148516,0.15601496417202934,0.3122058950807496,0.1979105009849881,0.6778513181912132,-0.3725842551443318,0.5278652724511914,0.18480877727284978,0.5407669069570143,0.508899840861248,0.507636881016976,0.6775490042961133,-0.27704906564234233,0.6041890999442058,0.052694976327965964,0.12261253651995585,0.6703291142383049,0.3275160881973604,0.35386702114261637,0.14787030707045304,0.741524399419073,0.5321306821819095,0.39436460093165837,0.6095192795588056,0.486748911184496,0.31328425900258006,0.2110219029235531,0.15645688507685065,0.2527068034065576,0.649857317764042,0.3368920444790546,0.059709435900500735,0.49638734671121837,0.6720970808999137,-0.028239011278192307,-0.33016391482777085,0.024619872707899264,-0.19031358379262545
