,Thal_VL_R,VTA_L,Temporal_Pole_Sup_L,Cerebellum_8_R,Frontal_Mid_2_R,Temporal_Sup_L,SupraMarginal_R,Cuneus_R,OFCmed_R,Rectus_L,N_Acc_R,Thal_IL_R,Thal_PuI_L,Thal_VPL_R,OFCant_R,Caudate_L,Insula_R,Occipital_Sup_L,Frontal_Mid_2_L,Cerebellum_Crus2_L,Putamen_R,Angular_L,Frontal_Med_Orb_R,Cingulate_Mid_R,Occipital_Inf_L,Occipital_Sup_R,SN_pr_L,Caudate_R,Red_N_L,N_Acc_L,Thal_PuI_R,Vermis_1_2,Amygdala_R,OFCpost_L,Parietal_Sup_R,Thal_LP_R,Parietal_Inf_R,Raphe_D,Temporal_Pole_Mid_L,ParaHippocampal_R,Temporal_Pole_Sup_R,LC_R,Red_N_R,ACC_pre_R,Temporal_Inf_R,Vermis_10,Occipital_Inf_R,Frontal_Sup_Medial_R,Temporal_Sup_R,Cerebellum_7b_L,Cerebellum_6_L,Thal_VA_R,Thal_MDm_L,Parietal_Sup_L,Temporal_Pole_Mid_R,Frontal_Sup_2_L,Thal_MDl_R,Calcarine_R,Pallidum_L,Cerebellum_9_L,Paracentral_Lobule_L,Temporal_Mid_R,Paracentral_Lobule_R,Pallidum_R,Rolandic_Oper_R,Frontal_Inf_Oper_L,Lingual_L,ACC_sup_L,Thal_PuM_L,Thal_LGN_L,ACC_pre_L,Cerebellum_9_R,LC_L,Frontal_Inf_Orb_2_R,Vermis_4_5,Olfactory_R,Thal_MGN_R,Cerebellum_Crus1_L,Hippocampus_L,ACC_sub_R,ACC_sub_L,Postcentral_L,Heschl_L,SN_pc_R,Angular_R,Fusiform_R,Frontal_Inf_Oper_R,Thal_VPL_L,OFClat_L,OFClat_R,Thal_PuM_R,Lingual_R,Vermis_3,Thal_MGN_L,Precuneus_L
Occipital_Inf_L,-0.4940887192421123,-0.20477462354968592,0.7470903967105141,0.7136987934282351,-0.05306694156346399,0.3500206844870914,0.13887173887138726,0.16246119686456192,-0.49558839162957263,-0.6675356511669791,-0.049948896995569717,-0.13986739374639853,-0.4860240783936573,0.3219719419663931,-0.3344813042388104,-0.29437263327903185,-0.10454870429359085,0.5068441416008421,-0.644664835735703,0.8974996558171627,-0.3445400946271308,0.010720299986713734,-0.2552624318239957,-0.3010829196191424,1.0,-0.01106932490243046,-0.09846054454062649,-0.551922930811661,0.2756962691763776,-0.2712411125192692,-0.3433433772274716,0.11589598392501622,-0.5002998281172151,-0.6471840807306624,-0.4565353109217796,0.3417038764068178,0.017856173754329026,0.3393374171646057,0.5509609549287674,-0.5898228710033359,-0.3560462306330919,-0.3049993843379469,-0.15089805408300044,-0.5947030122408763,-0.06455313627411005,0.42219403713660186,0.7723618866485342,-0.5658200370256988,-0.11022408550111475,0.8859524264786942,0.9245405799364171,-0.4787770863515739,0.11328098987221814,-0.5411848553253854,0.6804305980058808,-0.5079705338949492,-0.1165905397342838,0.4756152988225277,-0.33016391482777085,0.8559266695324501,-0.5057443100973932,-0.026145214085439798,0.1160734532729634,-0.6271828656098095,-0.024930480401187394,-0.2730328498643005,0.7941923259904793,-0.1451758771336219,-0.4000802918222143,-0.6726579324891384,-0.5585246534739869,0.8934431304587571,-0.3852943273648966,-0.6927556065407757,0.3051901330072363,-0.5217969293271294,-0.1306731511524545,0.9358702848481315,-0.2947634680718292,-0.6449443058992245,-0.5702561313573928,-0.6393985353033788,0.07110426856496045,-0.09017817033003753,-0.005390336095223782,0.211128502924746,-0.1352426521199777,-0.5643587048451758,-0.36257118397023924,-0.6378466562384884,-0.24352893025745773,0.7197045037028492,0.4602921894501114,-0.26352813739067915,-0.5141638275820137
Occipital_Sup_R,0.15716927702899822,0.11710231007375149,-0.0064870617196487535,0.2354234049107997,0.07338208064491532,0.32897208188021193,0.687053004755029,0.8672448217389469,-0.11872801474398495,-0.15581079359776684,0.22666955062187188,-0.009553652623637878,-0.20248887720173198,0.37110870219321956,-0.44915011516392844,0.08972570967776283,0.2663560202755283,0.5230649522104603,0.13764991579879102,0.05441238733896936,0.09983519824270103,0.761043182339833,-0.30705493460091526,0.14869159365552875,-0.01106932490243046,1.0,0.04339345937862281,0.12521542429361263,0.0510696627296423,0.1326317457408644,0.10872684388888723,0.024251568843735836,-0.006320059785453849,-0.017836196951728278,0.755901053614096,0.636278150014032,0.6679456041123911,0.1869418014033862,-0.06916856882869073,0.17770069777962522,0.024248880200340012,0.019030774684560405,0.03885179772171245,-0.10436896332165371,0.539555707939852,0.02422986451627234,0.42631054623475395,0.12161071461279517,0.47293560283086006,0.1158236727499771,0.07081823883646206,0.10004578635643055,0.6456096027839627,0.7040678991465184,0.2991456070673516,0.2665265988834412,0.3419357836522596,0.5975355857318031,-0.028239011278192307,0.23278420119569726,0.29092403525389726,0.6961580084624817,0.3596571417607284,-0.09763568583949232,-0.04063974826284783,0.28484963821986364,0.3153861729884251,-0.08370969139872336,0.31857430581195734,-0.15656846087019727,-0.38135399586311064,0.17161464803120627,0.11817960584028255,0.042753559796406354,0.14541143599259856,-0.052997091451760056,0.08018964325868902,0.09635201292272795,-0.09816693834353456,-0.25175600209792814,-0.15377793337339157,0.39317370491387293,0.1324101455934998,-0.10436599811673161,0.8968517441543381,0.47263093130214984,0.14951736283610134,-0.19264442795851358,-0.03702508065419323,-0.03647577166785957,-0.04340786941087932,0.3853332505908691,0.37528013084386624,0.1975014477095556,0.7571516926841744
SN_pr_L,0.4452094040692943,0.281113548997093,0.13194226360510516,-0.10578816139939434,0.18820548930506228,0.13119282204953062,0.011835792018112011,-0.0659315480133888,0.11019612199881136,0.31293674322139636,0.2597151372667089,0.29221555836481444,0.41433519918732303,0.24948741671343502,0.037101065443941025,0.2908998335516845,0.29468907936401645,-0.1234681652390704,0.32228647792482207,-0.02853356238571603,0.3759109781494566,-0.12858441665723813,0.36694845372197527,0.21388176446726984,-0.09846054454062649,0.04339345937862281,1.0,0.3213541730731212,0.23607966546939524,0.41786569128406514,0.1624483013056541,0.26581827264410085,0.2436584102677603,0.3134309658878314,0.06506723000700079,-0.05309179052230714,0.04908858966410073,0.3466408942795836,0.11725519661668897,0.44609699859148555,0.28861398248779097,0.034429099685837815,0.49632232848202756,0.2925088896849559,0.12074729204920359,-0.11446505394322277,-0.07086264981208788,0.24284623866854788,0.19730701694140937,-0.09289766195043693,-0.11294923941151268,0.30990052681483177,0.3680952596603703,0.040783361812758406,-0.03612572212396219,0.28041806571690475,0.30784140778696717,-0.02396877338325194,0.35163838151326354,-0.09477347521734626,0.27310434817393797,0.11725627886432101,0.23218610276899518,0.345989833468924,0.2172295213636144,0.22807148861167617,-0.1375403762157183,0.06747082495753383,0.2696011897122498,0.3055460711267832,0.2937478508529523,-0.1305085038915692,0.20586259209015995,0.39254939743065187,0.13058913362676589,0.36900821606656325,-0.10407256410405843,-0.12745087181312986,0.30869316537714003,0.15878449534263622,0.365579396887862,0.13527782735286353,0.37670422250456637,0.08389921922769902,9.95586336094253e-05,0.20965723366736255,0.21642349431478344,0.3966889960393708,0.07065522125968737,0.13553440604947345,0.2332051157754302,0.09284880317248051,0.14887707203494485,0.2288280402446117,0.09568953675159252
Caudate_R,0.7961991449211666,0.08878985324785346,-0.25944909151780293,-0.38477725831631554,0.4831338284757311,0.23258202410881484,0.2928082730147664,0.008655197427472758,0.4929518049436634,0.5815809965387077,0.18779371088536378,0.2744617884438963,0.43899253662353943,0.05678109748368104,0.23488262839729745,0.6488196306523781,0.5605655236206865,-0.23698493270637352,0.8744971565309306,-0.5936129227970611,0.7288010750296112,0.06836558095269062,0.12648176842905146,0.6988431962259002,-0.551922930811661,0.12521542429361263,0.3213541730731212,1.0,0.047814757107011295,0.3849726862677014,0.4300651892485542,0.04027319184525645,0.6058565696215658,0.6648636035811456,0.3478719505249596,-0.08515988667342,0.1294775368558373,0.013134360192448302,-0.21416537222272788,0.7256264841728264,0.6470675687937233,0.3446522926955811,0.30161690115745354,0.8065587520677074,0.3435151989371285,-0.26122800268379254,-0.3974331414004878,0.7602638165208193,0.6119200312662266,-0.577023685711221,-0.5856700572405167,0.7480256926640025,0.13394257011198102,0.3970168396315516,-0.25233709929026577,0.7948166136421417,0.42122117871838377,-0.08205149252307331,0.741524399419073,-0.47633982873213554,0.5878370936012492,0.36505714691362745,0.07306066183689941,0.8144653127879027,0.3758106113645983,0.7074000760478352,-0.4109692934450424,0.3617064728575416,0.6475579058386468,0.6431328477294277,0.585577620751777,-0.534095407719621,0.34013713834071957,0.6365092893666318,0.00991038307629268,0.6392320723532462,0.325486070630042,-0.5800717475521927,0.6398943642529994,0.6233332524115273,0.5068302254793545,0.6472288175673642,0.5024928523203309,0.3887728447170177,0.21615095852636546,0.2258728100587233,0.5536059152144452,0.717780261456025,0.28704264678021274,0.45786616772228717,0.6146441147118858,-0.2648129220872861,-0.12502625610853826,0.5345815890602619,0.5166087970766374
Red_N_L,0.07119267686423468,-0.25809865434149,0.4762000636112065,0.2368333780803991,0.0773876394498708,0.28315055657313404,0.15015243069863304,0.04006266357503289,0.14477356173945619,0.0256504284677839,0.24964127877768083,0.3013131354066009,-0.08337176702076839,0.16708890650231709,-0.30880487576132193,0.2081704762474402,0.425804719703368,0.23730286464819308,-0.030102404703162885,0.24771694524146212,0.17374209680993133,-0.02111171937406987,0.2177871175026942,-0.038095166181340255,0.2756962691763776,0.0510696627296423,0.23607966546939524,0.047814757107011295,1.0,0.4438531724058467,-0.036292620762353796,0.12847716923340038,0.3383654727023066,0.23880780001974936,-0.07090127690340278,0.08717511277407991,0.04046323650422386,0.18752492699654222,0.46851111054083655,0.04777470334046432,0.20326856560960752,-0.06546539436208622,0.48512096242197816,0.07944482860932019,0.13317685835878568,-0.051981140665076024,0.22382041840730854,0.017850669983486424,0.24294485417515577,0.2877048023075175,0.28390847482665127,0.031395518050622184,0.21769411205774514,-0.14350712733197948,0.24618432454139902,-0.006743647727143825,0.10568918100045113,0.31862171138362816,0.18480877727284978,0.2541558795108941,-0.07699346565923978,0.22949782114235065,0.2185109560151286,-0.03716827242142937,0.28135025833823935,0.23275187029141328,0.2640354494521131,-0.06427067519063176,-0.05865911250927749,-0.04134592826264469,0.09509264434889393,0.26358916557833495,-0.03589404349956114,0.08922275775401446,0.23248633110653455,0.3423076522055606,0.25441770937111413,0.28835285150061146,0.18800336286407165,0.07809872009744659,0.29359834188379175,-0.16265305716559475,0.2916347841550332,0.2801000419215502,0.12143194179379904,0.34546574183129936,0.11764900062884878,-0.03937272583818824,-0.2772826364582865,-0.12794265152528805,0.10456667616553492,0.3541722873888485,0.3587000519539981,0.08565686034662781,-0.08738798303128974
N_Acc_L,0.4634554070617859,0.1139201000841487,0.007528304292381989,-0.19764771041940066,0.04828995049921052,0.10812405567225963,0.054115769460684776,0.012002927298225838,0.3418028315506434,0.3153275996995247,0.4675913751862103,0.4494574717173917,0.39825087648565816,0.08124785674480006,-0.05158494949526999,0.3790716385609738,0.3662696667153912,-0.10345132342284676,0.35480736109479977,-0.22011606728373023,0.48343224209675506,-0.04943484392239731,0.4045443134433705,0.20769441459030658,-0.2712411125192692,0.1326317457408644,0.41786569128406514,0.3849726862677014,0.4438531724058467,1.0,0.2450301220922946,-0.0036463756582049184,0.47438647904237713,0.532030043986469,0.188198669581262,-0.04358875186170625,0.02505122867733682,0.048096840783655205,0.11142323585594349,0.45152731280642233,0.3085143843013461,0.12525703510499306,0.6190368121230533,0.3882051590183426,0.20223699383209612,-0.23436449363293665,-0.14776817901057848,0.26888442486481295,0.305299431276604,-0.23344557631429516,-0.26215096061728543,0.35038462327505243,0.3882529950579692,0.1789208283542476,-0.1637134709263784,0.30055364162233494,0.26953742440656964,0.044976471959675426,0.374727755495144,-0.22949558600448294,0.27290243340502285,0.27982618778870144,0.1276226887717993,0.35334799488119467,0.29015999918625957,0.31507916298566757,-0.18185897384144525,0.15552369983047945,0.3302808192849693,0.35764787099031153,0.31127841945456325,-0.24991606773698558,0.21457677478947249,0.5220130981565467,0.05477108455052992,0.48013939208152734,0.0955528586798152,-0.25813166179306485,0.23358855399378328,0.20536680340976612,0.5586798043170955,0.23897643447778097,0.2671481714105134,0.017918243077573646,0.1175872558066949,0.2862385948878881,0.19232581705634128,0.4230106813094807,0.13328586900317455,0.3128207265158356,0.25020465907398715,0.015248710623981596,0.047114878866307164,0.30826663374864316,0.2091930706570596
Thal_PuI_R,0.36505392361678884,0.09559790049452217,-0.28559206099931544,-0.40240863299699337,0.1960731334838144,0.01740697953988441,0.10950018581514802,0.02705665598661381,0.1543353201701876,0.14830861519329286,0.0871534806558635,0.3466768019380475,0.4125086874690788,0.04090275373413675,0.19623144593329864,0.2556097882189818,0.14239161713014972,-0.12631770764883313,0.37372641941786994,-0.3186967311947109,0.4844641174775909,-0.05136606819524068,0.01668826396286785,0.3273214743246993,-0.3433433772274716,0.10872684388888723,0.1624483013056541,0.4300651892485542,-0.036292620762353796,0.2450301220922946,1.0,-0.06010089382395893,0.3023809468841563,0.27624917443248365,0.26988255020829505,-0.06384159205633208,0.29725528462227974,-0.03953719282271832,-0.21120634995181725,0.2912919189409498,0.09459324623486429,0.13085840315403108,0.10036894251474575,0.37330310669225536,0.004638398175510993,-0.09997434167148782,-0.2761787188234089,0.15409714980014982,0.23032695328768996,-0.359110298522587,-0.3486560907784345,0.36154712428406144,0.23926647874015364,0.23021633744619863,-0.3441257041424526,0.342651031735644,0.16356534029439318,-0.08245140288938788,0.32318679076486206,-0.3268053079971982,0.47887881668442617,0.11787558517830386,0.2092505399423801,0.30639860619462006,0.21437360771640243,0.334444962307982,-0.18456882698697352,0.38875872844866066,0.4403650339630821,0.378348979854993,0.15281043373117728,-0.378435993363081,0.12478492478438939,0.2659053568330682,-0.08210709839945808,0.18784355278025963,0.05292625324801625,-0.37103354322894383,0.12178201483796863,0.22044094557686264,0.20299976797737954,0.3828373933753713,0.10722203780647716,0.07042456206743258,0.1141867410092985,0.18573741909158745,0.23929150374441396,0.3875740415523226,0.39484859591093974,0.5181878712325497,0.2538476696944318,-0.16746895664304423,-0.020781065591969343,0.19191702485782167,0.32496051042356533
Vermis_1_2,0.1252293817343517,0.11394536956964862,0.15816764846092068,0.049769593957826756,0.2344057398239787,0.2596396854170475,0.0456232232363384,-0.012935827117781374,-0.02251923840607889,0.04009791027324831,0.27295345000397925,0.2520797022162124,0.07713809038768436,0.21364110462273883,0.21853868562305848,0.11675277439218791,0.11932747187491756,0.20725238926013476,0.003142864538837402,0.1907675729020332,0.23204396391245044,-0.04199411729232111,0.20500504882674692,0.06461712133328786,0.11589598392501622,0.024251568843735836,0.26581827264410085,0.04027319184525645,0.12847716923340038,-0.0036463756582049184,-0.06010089382395893,1.0,-0.057853708948902724,-0.13246184397489158,-0.04941534651099156,-0.06256686487353179,0.06708735889886758,0.20692125811412826,0.23709790746919143,0.18689770401764866,0.00637143603963684,0.05267076978263931,0.09508172187167872,0.05513484491268814,0.03204514860116335,0.20886564654432857,0.04394966546648665,-0.04948534077265065,0.09365830890706404,0.17537967710361158,0.18448178964805492,0.10925902635788766,0.24286681305428537,-0.11023976114453889,0.05931121471832787,0.08037960698553917,0.32580705583624003,0.14248827059264849,0.23449377188319032,0.14765083071395585,0.10977557571476419,-0.036400075563436565,0.32877967607262654,0.14891778798845634,0.29383900256097534,0.15799821481069876,0.0706299519305678,0.07536267044264473,-0.07952108962476537,-0.01853434191980216,0.10719471574931064,0.12161591541110349,0.2295671741193307,0.016525423695716884,0.36648929408494946,0.18875670924441812,-0.08975962303292255,0.12554501527157552,0.2886618306267757,-0.00848788440463061,0.1746116073641648,-0.05611656327266971,0.21385628932125628,0.2274180390243098,-0.02941986097904924,0.18753962136000069,0.20492340336734757,0.00822507000667531,0.03910151920904511,-0.08310499111460484,0.09885109104153772,0.22532902904812066,0.5281607095794099,-0.04402179959034165,-0.012699486470642089
Amygdala_R,0.4430437934474788,-0.14325180925412864,-0.19081603219207469,-0.3892833177981396,0.15743037410256813,0.02513680457675879,0.07467160312936537,-0.10780385514341824,0.6294013991718027,0.5050548843998472,-6.711114731060243e-05,0.32352273409896093,0.3444989492663197,-0.1877594654000806,0.05795180902385788,0.41202396487022963,0.490536200344126,-0.18188229389091423,0.543790706312268,-0.4888246332199016,0.46222476823255165,-0.07096518608892306,0.21515806836892376,0.3058250995121376,-0.5002998281172151,-0.006320059785453849,0.2436584102677603,0.6058565696215658,0.3383654727023066,0.47438647904237713,0.3023809468841563,-0.057853708948902724,1.0,0.7535585771579856,0.1962453333600342,-0.2656317220143551,-0.002508815559716005,-0.06737055575391568,-0.09414349514398138,0.5551795222938669,0.5203754050846714,0.3057957878398391,0.41622477390694174,0.6399478090771058,0.21787609802528968,-0.3520126086843103,-0.4063457924222196,0.481653357205934,0.39311017717342467,-0.5474019383498743,-0.5128083715194292,0.41937105221994053,0.062453287990741,0.23025250367738478,-0.32249138184791476,0.4756277191647964,0.10454203950019517,-0.1455478609266215,0.5740233291746238,-0.4966147262435004,0.30750505924041716,0.29259357324040197,-0.0003443181810918492,0.5209160452568153,0.2584303973781101,0.4555043025927619,-0.40031786573379324,0.07296359920085037,0.3513914017183289,0.6335821184012896,0.5408852287972227,-0.5091696329426431,0.26577830506139244,0.6427695085850035,-0.039033642261381424,0.6600014005149261,0.3582260630124946,-0.5243070392234805,0.3848608153702577,0.6634498121485123,0.6252198189907622,0.3745452303487444,0.3318337069065446,0.3736652097602586,0.05996314071347127,0.22194392587246695,0.24549850925807237,0.4917684414531629,0.1565946679503315,0.5381198879486916,0.38536536136884564,-0.28169198362790343,-0.13507474909779657,0.38268061768017664,0.29120245937813655
OFCpost_L,0.5847423625538941,0.02439008186319642,-0.18171873392752527,-0.4043559031245083,0.207862466639681,-0.010284275166210725,0.0209932710786616,-0.16312384128594057,0.7388967863247218,0.7329869757237604,0.12482054905441542,0.2700418299730418,0.41194188819278277,-0.19418925318353567,0.058823989622454144,0.4464586856070754,0.5137934345722049,-0.3785151030172066,0.7498071394076132,-0.6565464814485025,0.43838165309457683,-0.07810968631847491,0.36745402202553773,0.3552660192237263,-0.6471840807306624,-0.017836196951728278,0.3134309658878314,0.6648636035811456,0.23880780001974936,0.532030043986469,0.27624917443248365,-0.13246184397489158,0.7535585771579856,1.0,0.26609913638569077,-0.29973137453269755,-0.05978248063278296,-0.11933789561749987,-0.09528937213552559,0.6888020790305183,0.7120751000564854,0.2805051264903233,0.5403332803083074,0.7622363654466747,0.31929083013110476,-0.4766069689332956,-0.5052578950499631,0.730282149284981,0.38895846305765974,-0.6418197034465759,-0.6822818501442893,0.5345759268372561,-0.0023479329594304865,0.3318213259832186,-0.3058741342745252,0.5641033182497247,0.19491064531514216,-0.24814269820204213,0.5513791382080381,-0.5706883074568214,0.39315655199320343,0.27328597820277484,-0.06714965114901698,0.6513284923775997,0.2265887989824807,0.4857091425446344,-0.5591710072160785,0.007389555266182711,0.42394227261051337,0.699834868331495,0.7236867254126773,-0.6040093547062072,0.3303664782987428,0.8373763185226243,-0.18138058884608327,0.8056985849501103,0.31965227910415484,-0.6587828318078244,0.4692215141028694,0.727965147986208,0.7656043657702594,0.49546181836587017,0.33899695716886347,0.2675008043181143,0.06223125622585892,0.08176495077952109,0.2682908040526413,0.6182617756083876,0.09059047538996828,0.4764142787686225,0.3487941418657499,-0.44354345358889274,-0.2926264439797094,0.42708397335240594,0.35493703391235304
Parietal_Sup_R,0.29616953153664416,0.07633277740493931,-0.39591706308882746,-0.20881759778857542,0.11663967510510986,0.10651680760282776,0.4946768417371797,0.619268550867073,0.06680546291231837,0.16648863318504922,0.2978790674583364,0.050592671373493985,-0.0422366158433279,0.11468306470866835,-0.2051843938919861,0.10908429860686918,0.3113497512782252,0.18076385038221854,0.4073263429920451,-0.39653030704645187,0.2613033099778821,0.7046720643640195,-0.1366027395038541,0.2219091314939936,-0.4565353109217796,0.755901053614096,0.06506723000700079,0.3478719505249596,-0.07090127690340278,0.188198669581262,0.26988255020829505,-0.04941534651099156,0.1962453333600342,0.26609913638569077,1.0,0.419376819788375,0.6633650145504933,-0.054295700551059346,-0.330554069582719,0.36677107739090076,0.14042438545140967,0.1094568825884783,0.0242363441312667,0.15664632037978246,0.3589539787383152,-0.12972635362539936,-0.04924492820741733,0.37596698157820296,0.37031935534515925,-0.31753030481258465,-0.37495497674340084,0.2708156255631559,0.3902137301978485,0.9509871550782723,-0.09213480483725028,0.4530103661870206,0.31383060977544647,0.25926238695277165,0.0585568730156981,-0.24344919232572068,0.5473059108770277,0.4723993948018725,0.30443113316339676,0.20943574723895217,0.0019862282255794055,0.37195989052660616,-0.057775882288725135,0.06576263973064957,0.3547766088042375,0.07704746089974404,-0.0615778459043138,-0.3036156826764466,0.22247983696440377,0.27860879668791433,-0.08231887866326094,0.21745527048604593,0.23961438002208924,-0.3588062636709223,0.08935500982978727,0.16998595461021154,0.10531483830968527,0.6723887926757091,-0.010866476431625804,0.036894357396371986,0.78334762940187,0.23356055998469202,0.12688723240147107,-0.0225754425537492,0.09163299160586184,0.21485259373665544,0.011802495822282112,-0.05227732862647783,0.09804255989816059,0.2613192547325985,0.9248879769821732
Thal_LP_R,0.0021132135740952085,-0.11163748588329245,0.28804453403871005,0.37703907470001685,-0.18174015289496884,0.2897541582669938,0.40448778967994886,0.6576219730626374,-0.34842624579023984,-0.3968701486732763,0.1992810854985827,-0.2787021953079366,-0.4222112908569428,0.6289954750126273,-0.5340071199941198,-0.037973331428347426,0.16198716870604862,0.5254720381472374,-0.13025176859494397,0.3272941183148318,-0.07315846566468882,0.7235854578897375,-0.2903263186554256,-0.15414364745451378,0.3417038764068178,0.636278150014032,-0.05309179052230714,-0.08515988667342,0.08717511277407991,-0.04358875186170625,-0.06384159205633208,-0.06256686487353179,-0.2656317220143551,-0.29973137453269755,0.419376819788375,1.0,0.29344817822697566,0.3036429362858346,0.13353133312082036,-0.2190377762249825,-0.22697561186540566,-0.18002406051210468,-0.0638524726966879,-0.3796984155775563,0.2615253353789761,0.09454609467869833,0.59748555093244,-0.0964325003554264,0.1393300016425238,0.4249679889220277,0.375448628372813,-0.21483971208087682,0.42728881059781354,0.3740223333467521,0.5646853110446547,-0.07499300756840695,0.1776829866588033,0.5855374496359409,-0.27704906564234233,0.4648358331295716,-0.17596020786727512,0.3820309445472857,0.05108591799185785,-0.332079225684154,-0.2567596485929497,0.0030303467367508805,0.5245142263219169,-0.13592894836377073,0.14163116767471576,-0.4581340637609974,-0.5339741378343249,0.45166003222530665,-0.15223309693568363,-0.3596224321673588,0.030198171712282566,-0.2464230273944024,0.06888113971379341,0.4267915169407434,-0.061519021547624606,-0.4203154836598514,-0.4428658344228118,-0.036220465609227114,0.019544439615175487,-0.06339683538916187,0.6331321774792217,0.2060979215446782,-0.17962111627497981,-0.3766139111106083,-0.3949023841168511,-0.4672403725643871,-0.2054212036985795,0.445916380726929,0.3748197219203081,0.13103974812081595,0.310216585071858
Parietal_Inf_R,0.052886622652283076,0.021060027986411663,-0.04285773519274701,-0.005684405833909459,0.48018673507655946,0.3980837067735745,0.7317073060283975,0.5857345477079885,-0.14245089911668032,-0.1555905546143583,0.17552553711297803,0.1691655792172965,-0.1324846565635933,0.05994935764023993,-0.09170334102176114,-0.007237311443869285,0.23028150079019374,0.3269350061605977,0.128054052984682,0.031098136728125544,0.2557651449969556,0.4171008650174189,-0.24216304443628742,0.29531031729433976,0.017856173754329026,0.6679456041123911,0.04908858966410073,0.1294775368558373,0.04046323650422386,0.02505122867733682,0.29725528462227974,0.06708735889886758,-0.002508815559716005,-0.05978248063278296,0.6633650145504933,0.29344817822697566,1.0,0.04320723491888678,-0.02159816286485784,0.13748399665575461,-0.03153161430619432,0.03939184386507258,-0.0752570868842139,-0.015504832585406202,0.16286450003926073,0.24127337773316807,0.17936421529992125,0.029352853563222682,0.41401627560363097,0.06681522814884218,0.07689540424845957,0.17050101398670808,0.4011300823470815,0.5309463005682562,0.04266011196057769,0.2925643036181782,0.18304196788425553,0.40598724637276234,0.059709435900500735,0.10631798669504534,0.5366035371917368,0.3565959866653748,0.5941205424893198,-0.052914339009535946,0.29487132935035065,0.38473852734971586,0.33691319773487155,0.22844723748277412,0.145755920346667,-0.11944931111016442,-0.2573802043501762,0.03673796967408075,0.0834287755050748,-0.020620442663073103,0.1796887634776801,-0.07819533746013232,0.1372513261936145,0.02906832281505029,-0.10349339176820788,-0.0843588210222907,-0.14477169808952112,0.428059086526722,0.10780983505415122,0.020259835495277656,0.7165312687800802,0.4368606653254916,0.34628138872691777,-0.18338746762993938,0.17648067816815005,0.11930805978569622,-0.013326067264288,0.31327971300688906,0.2934978044130982,0.03467848828302641,0.6454156869694729
Raphe_D,0.08373767223797624,0.020540391599733445,0.3781330061615087,0.3026317738197535,0.0369394081396587,0.3213329682982119,0.1903173153093166,0.21168219412907954,-0.13725838293725343,-0.1346162800151543,0.1539380171068492,0.0660088486675889,-0.12019093923665203,0.41026267440138675,-0.18488239144553922,0.06978508404012433,0.1541448575814049,0.26583448657448294,-0.08404909500176554,0.3713627917152611,0.09083811948263877,0.11893956239079076,-0.08926657475162067,-0.04595055668618754,0.3393374171646057,0.1869418014033862,0.3466408942795836,0.013134360192448302,0.18752492699654222,0.048096840783655205,-0.03953719282271832,0.20692125811412826,-0.06737055575391568,-0.11933789561749987,-0.054295700551059346,0.3036429362858346,0.04320723491888678,1.0,0.2725881651090104,0.03944679246815919,0.038975002120545846,-0.01909642960896787,0.14962866518085569,-0.050932514737303494,0.1673448531302471,0.17275931733542876,0.3904244427377226,-0.06755787434277788,0.16122684405428608,0.3503173508719232,0.3593962804132207,-0.014066005071526453,0.36310423134516745,-0.09309252160440658,0.391378681679631,-0.023455326916082524,0.20167680472408678,0.3072269825808061,0.09324475508784853,0.3771959572903808,-0.1044908161140302,0.20115048965952248,0.1960329009690862,-0.05839424714813606,0.03901433896422579,0.014078460300996612,0.30775047346708867,-0.0964576824514388,0.04751127091462913,-0.1434566987470326,-0.14533720156940197,0.3694459602145783,-0.0909141768910499,-0.15803038689906684,0.26501293339835885,-0.10541483566836425,-0.09181818937484452,0.3432352707472507,0.06235207950798109,-0.23379090650704287,-0.17335418750085593,-0.18297780843491449,0.29996842789360834,0.00020635487388725342,0.14092838693559712,0.29419565139741244,0.08132286333700797,-0.10249089442451063,-0.1159442179479989,-0.24204226271357573,0.03499353646074992,0.41087621308090544,0.3337101296784838,-0.004670496561437356,-0.049410511224896925
