,Occipital_Inf_R,Frontal_Sup_Medial_R,Thal_LGN_L,Thal_PuA_L,Frontal_Inf_Oper_R,Cerebellum_4_5_L,Vermis_9,Cerebellum_10_L,N_Acc_R,OFCmed_R,LC_R,Pallidum_R,Temporal_Pole_Sup_L,Heschl_L,Calcarine_R,Frontal_Sup_2_R,Thal_LP_L,Parietal_Sup_L,N_Acc_L,Thal_MGN_L,Frontal_Sup_2_L,Rolandic_Oper_R,Thal_MDm_L,Parietal_Inf_R,Occipital_Sup_R,Thal_PuM_L,Vermis_4_5,Thal_VPL_R,Temporal_Sup_R,Frontal_Inf_Orb_2_R,Vermis_10,Cerebellum_Crus1_L,OFClat_R,Cerebellum_6_L,Thal_MDm_R,Temporal_Mid_R,Thal_LGN_R,Cuneus_R,OFCant_L,Cerebellum_9_R,Cerebellum_Crus1_R,Frontal_Mid_2_R,Olfactory_R,Occipital_Mid_R,Rectus_L,Parietal_Inf_L,ACC_sub_L,VTA_R,Rectus_R,Precentral_R,Cingulate_Post_R,Raphe_D,Thal_MDl_R,ParaHippocampal_R,Thal_VPL_L
Thal_PuM_L,-0.12202790312161003,0.4619344269936641,0.5221636507154088,0.7589522655803576,0.3573195875640606,0.20323562486673727,-0.19331080949616117,0.3700719016070887,0.11035336503369517,0.21588344195437184,0.18843275079919536,0.451334231835132,-0.23577407996553462,0.29807842147992214,0.06958706833443883,0.5010890408571914,0.6650916985079655,0.4159978611181788,0.3302808192849693,0.542968042427907,0.48402743345087257,0.14214974424147395,0.4349388425713159,0.145755920346667,0.31857430581195734,1.0,-0.16334032568725299,0.39443184955812505,0.5203739412520377,0.5150515356394318,-0.25699447409007165,-0.39468202417949866,0.42994065418140315,-0.4300820985127841,0.12061205112096271,0.49961751792751535,0.011065011428926724,0.22612215702135124,0.3657313487898436,-0.3212482070702835,-0.09888446034455034,0.15162054724478066,0.32013206945774614,0.20456082459185038,0.27269482580909876,0.37917309151425704,0.2830484331114769,0.1868643569370678,0.29937963871666823,0.06006392204505869,0.17139927213019718,0.04751127091462913,0.42793017611461054,0.48020729029961723,0.6300094289000544
Vermis_4_5,0.29413222855525695,-0.11861015691425528,-0.1575089641825249,-0.14346216525618327,0.4171158051044459,0.5455943707302293,0.32257764948249057,0.07152879283786145,0.2197559619851977,-0.02436011884736791,0.17035056581823124,0.04097676814740841,0.30559255490330905,0.41491745044851835,0.5266211094647665,0.04931678472716181,-0.1516222722196281,-0.17466163170117296,0.05477108455052992,-0.13712626726781754,0.1971742428507166,0.49938679772287914,0.15786265044831954,0.1796887634776801,0.14541143599259856,-0.16334032568725299,1.0,0.11744401595632943,0.3437462665061764,-0.16194495312015306,0.5909073810825564,0.34272319616424995,-0.1295357839467181,0.4570354391368693,0.3656354803535326,0.20444212945830623,0.26233505724350975,0.2537499956699293,-0.08982237109252228,0.35230981708923975,0.27714297860081716,0.4275636384662945,-0.04411598401139931,0.19391449269995906,-0.1296340750005472,-0.038822557572966016,-0.09029507107088136,0.04614071205019263,-0.13139663547243094,0.44419782667860397,0.5509571908237645,0.26501293339835885,0.2273490273096835,0.27352746723477145,-0.042329995821068944
Thal_VPL_R,0.44655186897435634,-0.033034032975590565,-0.12227335476831257,0.26808679289605303,-0.03170364623633043,0.09394375924854828,0.4453613591646386,-0.10787167270529979,0.24884906195474982,-0.1739208640222037,-0.13856785129450913,-0.06600545140283938,0.3953982904313953,0.2935235650301156,0.4327852357992844,-0.12071758554580013,0.3136132035291319,0.0633965592438272,0.08124785674480006,0.17128516484102088,0.014418158184696404,-0.0793037173562544,0.5128404746802376,0.05994935764023993,0.37110870219321956,0.39443184955812505,0.11744401595632943,1.0,0.13160249863478402,-0.17768462708656024,0.13748358824503545,0.3963037602275215,-0.3813299218159125,0.38090759079342335,0.5766695496233097,0.26455663776606053,0.3788655991016247,0.3925345596935237,-0.149271023069081,0.41884082071698303,0.4265681556577448,-0.0872058635715,-0.064041343101539,0.43083476959089323,-0.1949553443825594,0.08718132462607646,-0.20480591515272797,0.11266437363934063,-0.1909899687182246,0.07510258067717178,0.2753646669774711,0.41026267440138675,0.5100177713574654,-0.036564567167393494,0.06817968852993199
Temporal_Sup_R,0.19643009194972189,0.48370904472882886,0.268072883322811,0.357101091915505,0.6964752176512998,0.5350013687200219,0.06416460722916983,0.35789185755328706,0.2376725850002652,0.2549247839128568,0.2918514089782789,0.41225686323406546,0.09895744172971001,0.6186615745810241,0.5176563109658097,0.6273076354333402,0.37447723451696757,0.39617485036217465,0.305299431276604,0.4149343700160837,0.603390821084362,0.5843379800517193,0.4233701728155437,0.41401627560363097,0.47293560283086006,0.5203739412520377,0.3437462665061764,0.13160249863478402,1.0,0.45669186521115207,0.051290820063931854,-0.09068452562455347,0.24954990699361687,-0.09906919419755639,0.23286763285869286,0.821493629547879,-0.08101642069543798,0.4377910933875242,0.1835248575838576,-0.0009919103492123118,0.20034525822175797,0.5662227984007956,0.37837880890771997,0.4675412558424739,0.18756014139583582,0.46939321672094186,0.22503156910295813,0.2357681737170314,0.3385791146938177,0.4595528189556771,0.42712891519971385,0.16122684405428608,0.46066877762516445,0.5543406513671597,0.32037309505521533
Frontal_Inf_Orb_2_R,-0.5150292346101499,0.6878645159676097,0.7510493141195176,0.5911551743890007,0.3874482594731138,0.41567572379864637,-0.6370120472091763,0.5541509032417621,0.17090624700122597,0.611806005668921,0.25672571818777823,0.6852447333470352,-0.3169736704441637,0.31959000413319233,-0.26055536055046885,0.7266016294015238,0.23984971828619092,0.37477783348603916,0.5220130981565467,0.4624774434584456,0.5558046087400386,0.3223385732132066,0.12241953894641473,-0.020620442663073103,0.042753559796406354,0.5150515356394318,-0.16194495312015306,-0.17768462708656024,0.45669186521115207,1.0,-0.49736885234867784,-0.7090891661810027,0.5753862847653054,-0.7353285626823125,-0.35032542538844413,0.30757975568125934,-0.271783623889221,-0.14441613330956843,0.41979000216880225,-0.6531700183715949,-0.3703946991888971,0.25282862864648814,0.7866763700826741,-0.1721240370656935,0.7113913410200198,0.3362994759767592,0.7881214044213005,0.3530645719756254,0.5971944299854179,-0.13333800112107203,-0.125853092091046,-0.15803038689906684,0.2779154546826187,0.7305873457105431,0.6890043835162648
Vermis_10,0.3519307322780558,-0.3865824636012374,-0.4098357915574889,-0.3471957667564761,0.16490141597179916,0.15062662694913287,0.5058239014173664,-0.16713766193366827,0.16755123413313283,-0.2590949343765549,0.09209239254620981,-0.24036331816305942,0.27137233342226325,0.14190001965231758,0.3845124813974047,-0.23943848228001585,-0.19257887718600702,-0.21260505610340913,-0.23436449363293665,-0.3629362208198929,-0.06493862865782661,0.31327235417059013,0.030379506129281777,0.24127337773316807,0.02422986451627234,-0.25699447409007165,0.5909073810825564,0.13748358824503545,0.051290820063931854,-0.49736885234867784,1.0,0.45750024222781976,-0.26311537039425603,0.5855989867391387,0.5060959037242876,-0.02998846006075223,0.2937196297384639,0.17500543638019667,-0.07720440102077887,0.468800010497482,0.2149971989563082,0.2668168894362025,-0.4031700212592434,0.20006642626321955,-0.4103912592697844,-0.13587571296648007,-0.4936201187598314,-0.2328346733126226,-0.3575533228681251,0.5153557105378365,0.39952107805052445,0.17275931733542876,0.15541983279651087,-0.09580049478232829,-0.3154878660609284
Cerebellum_Crus1_L,0.8493570546712689,-0.5803138899264906,-0.7335724090596426,-0.3514189238390887,-0.1476929618917607,-0.1565486645381089,0.8897478634307107,-0.5925361077701851,0.021113068235603247,-0.5241474355723252,-0.282951196573128,-0.6540112039384582,0.7647333880312002,0.05086370144244046,0.588511437934324,-0.6202511291802276,-0.2984135249987521,-0.4538750949656017,-0.25813166179306485,-0.2915190287711726,-0.5208537342971603,-0.060390567219242755,0.1722400612846744,0.02906832281505029,0.09635201292272795,-0.39468202417949866,0.34272319616424995,0.3963037602275215,-0.09068452562455347,-0.7090891661810027,0.45750024222781976,1.0,-0.6922360176210487,0.9620851981873877,0.4710353118694684,0.06266174862772174,0.2076790837632731,0.27468739731630376,-0.4404708283013951,0.9613354443597717,0.8110391705110706,-0.1270406056805207,-0.5227065707858235,0.41035144607489815,-0.6857321436558895,-0.389643211258068,-0.630422733629376,-0.22093198820365137,-0.5884531332610805,0.28371528025618503,0.21775413686457473,0.3432352707472507,-0.040274718104140746,-0.5818493415240851,-0.6294338740742008
OFClat_R,-0.5459490937381815,0.18787209705004648,0.6164515162585079,0.4311014474676043,0.28629811394130855,0.2362889544628558,-0.5401820461266247,0.48367254429894885,-0.02909354733636341,0.2917264305795056,0.33622113171274726,0.46745062727727305,-0.6348353604931385,0.006829563831588882,-0.3283412632337441,0.46772602067426633,0.1825322204107469,0.2669421110786478,0.3128207265158356,0.23294315957923103,0.37992526242306646,0.24793771818302815,0.08532564728405427,0.11930805978569622,-0.03647577166785957,0.42994065418140315,-0.1295357839467181,-0.3813299218159125,0.24954990699361687,0.5753862847653054,-0.26311537039425603,-0.6922360176210487,1.0,-0.6725410064948701,-0.26289623127554085,0.1624575360894031,-0.32700441836137134,-0.15928918813109896,0.5496616009552525,-0.6796869573512319,-0.47663949892640217,0.14002969686346067,0.3266487213099636,-0.2157184413536876,0.3583716557870109,0.234373202870318,0.4526875928565528,0.16153141513321564,0.3335414873892796,0.029206371689072586,0.024929577233528535,-0.24204226271357573,0.037445521114885943,0.4882536509192326,0.506037609001604
Cerebellum_6_L,0.7969422916455384,-0.6063749289724675,-0.7135950353138109,-0.3617688015968414,-0.10896822858133724,-0.09634329858363572,0.8859420387386274,-0.5798745408508899,0.020168634266098995,-0.4721179685059379,-0.22905703662315402,-0.645150184930042,0.7569954802573291,0.08335747490326709,0.5781598910696878,-0.5931937438279152,-0.3247044541162232,-0.49411655692797646,-0.26215096061728543,-0.3609669147562513,-0.4863250397378436,0.021354565660233443,0.15960946868817164,0.07689540424845957,0.07081823883646206,-0.4300820985127841,0.4570354391368693,0.38090759079342335,-0.09906919419755639,-0.7353285626823125,0.5855989867391387,0.9620851981873877,-0.6725410064948701,1.0,0.5084878968147983,0.006419762035461765,0.2593847668128115,0.2495307602394104,-0.4453876234613812,0.9374969638468822,0.7401850640353371,-0.03247666985203889,-0.5287714254544459,0.37087218991038434,-0.6863705637132954,-0.412607884617761,-0.6139414990837974,-0.24852994614762478,-0.5902273302065488,0.35403125982119676,0.2771400968103889,0.3593962804132207,-0.03555817963296414,-0.5408540993142679,-0.6063059382276444
Thal_MDm_R,0.5386744135837545,-0.24029997950363222,-0.3022669452481152,0.03256559415649881,0.10750735694923139,0.1124669043427258,0.5965227262121329,-0.12254112317727588,0.2845623620970008,-0.2540604985608786,0.01770712231936509,-0.1944026008919394,0.2914428510666505,0.23680255921443297,0.5521783166628704,-0.14166088154841555,-0.015475669634246614,0.08833433189309067,0.022286634359419244,-0.09641150850941549,0.00948064879618144,0.060895258294176774,0.6150837514026043,0.344038101209871,0.46576821829089715,0.12061205112096271,0.3656354803535326,0.5766695496233097,0.23286763285869286,-0.35032542538844413,0.5060959037242876,0.4710353118694684,-0.26289623127554085,0.5084878968147983,1.0,0.3555513221608562,0.2195050493443882,0.5427281840110854,-0.08626272386063569,0.5193744521830462,0.43854809877954787,0.10176641847098439,-0.31182729943855647,0.5840526427986985,-0.389244513944228,0.1445476461056771,-0.3654740139699473,-0.0805405695654841,-0.3464613286376514,0.4002299967277246,0.4045634503477151,0.38565196897977616,0.5334560914269717,-0.07478889452334635,-0.2291756046002582
Temporal_Mid_R,0.4651358131016654,0.2746308344867234,0.06540036325736859,0.3250835358954835,0.3759033714194666,0.39104554913466644,0.30823723727173646,0.241114080102318,0.20063878490659443,0.09500418100944318,0.2249529105760468,0.12396245468580082,0.11497921718920835,0.3888163932552532,0.6407708258752914,0.3528973086850873,0.315356325146718,0.5174129009014797,0.27982618778870144,0.4177682686076757,0.395842676034384,0.2132240470086041,0.6148908046706346,0.3565959866653748,0.6961580084624817,0.49961751792751535,0.20444212945830623,0.26455663776606053,0.821493629547879,0.30757975568125934,-0.02998846006075223,0.06266174862772174,0.1624575360894031,0.006419762035461765,0.3555513221608562,1.0,-0.17011019917983514,0.6638938689110125,0.11512709830606596,0.1993866632379876,0.4794769219961568,0.14593810989372924,0.1796137404956472,0.7378181774023542,-0.017776622990958675,0.5810329608739553,0.03705613744887967,0.1312423025205201,0.16823524942424606,0.2577110599191683,0.37561260840540267,0.20115048965952248,0.3988005611551797,0.3647407725705975,0.04765363123910249
Thal_LGN_R,0.10027142788558972,-0.011751113448021192,-0.08054862600340326,-0.07125240349824889,0.05235488424173759,0.05741359226681869,0.12440427689960769,-0.09955940222834693,0.08612646745945726,-0.10822339433177747,-0.08075281924127563,0.08523715336604491,0.21247334300507498,0.1739930471133493,0.13051462020642574,-0.06799432657519569,0.14487505686914265,-0.16838120833613865,-0.05318918510329622,-0.03837414852571422,0.11767353216769548,0.08512161514670881,-0.036813985731250956,-0.06085141722906732,-0.08614066929739378,0.011065011428926724,0.26233505724350975,0.3788655991016247,-0.08101642069543798,-0.271783623889221,0.2937196297384639,0.2076790837632731,-0.32700441836137134,0.2593847668128115,0.2195050493443882,-0.17011019917983514,1.0,0.022630185357550396,-0.179871019501275,0.17881225947515453,0.031234728752845387,0.12031773114894875,-0.06263379986129354,-0.042559612850036184,-0.08870862227599668,-0.11952753948488062,-0.18950004865148598,0.05115940392264399,-0.008589931571526542,0.09803510391434214,0.27652648989902606,0.25145519318930126,0.09942531618021845,-0.028465405982786813,0.06306045172476082
Cuneus_R,0.5728547449293104,-0.008669313473282418,-0.2962979256740507,-0.047191963747175304,0.13350302208894646,0.08555129918707319,0.4531653997291014,0.011112905556738342,0.14646428033395384,-0.22625140721900217,0.04987923771227488,-0.21236501133766897,0.10161097815578508,0.1274008851547492,0.7412546769332692,0.06529635829104695,0.23480484704940258,0.5642106751024653,0.012002927298225838,0.11521395554832563,0.1360045402210008,-0.02074031966951911,0.5541851096059442,0.5857345477079885,0.8672448217389469,0.22612215702135124,0.2537499956699293,0.3925345596935237,0.4377910933875242,-0.14441613330956843,0.17500543638019667,0.27468739731630376,-0.15928918813109896,0.2495307602394104,0.5427281840110854,0.6638938689110125,0.022630185357550396,1.0,-0.09747391641726395,0.3424652095776662,0.40258162906652323,0.025917215604761172,-0.18177372637985392,0.8820818953503676,-0.32014231187066894,0.5800507367476258,-0.3355047198959923,-0.052400929412559166,-0.13751373625074342,0.24901542601904336,0.317041208659367,0.21168219412907954,0.29625606167235646,0.0647320306511986,-0.3400033337825481
OFCant_L,-0.2978286931604044,0.11769233515049328,0.35700975200034907,0.38461919976457476,0.17009401789280879,0.11156604625233983,-0.36065965572635683,0.3229780213581716,0.191473561132754,0.03234813051244689,0.033250945403449375,0.3001360770318938,-0.47324735176118715,-0.006524266018267283,-0.24298289818956287,0.26615980878294193,0.17391772490221624,0.2220358837655384,0.3386076177517132,0.19346908417517097,0.20778764012581982,0.11952660837827589,0.21963840713134192,0.10307202945554463,0.036604653785787436,0.3657313487898436,-0.08982237109252228,-0.149271023069081,0.1835248575838576,0.41979000216880225,-0.07720440102077887,-0.4404708283013951,0.5496616009552525,-0.4453876234613812,-0.08626272386063569,0.11512709830606596,-0.179871019501275,-0.09747391641726395,1.0,-0.4279197032636939,-0.2858033522788026,0.09576916728030133,0.07023597521066387,-0.09661253653063775,0.22021470627111775,0.19321491597008525,0.22029717749397987,0.16583671470324118,0.09808620054575953,0.05331154304666123,-0.04566873721875795,-0.07425944088044356,0.10628163841389013,0.36571538848566804,0.39865470412109355
Cerebellum_9_R,0.909004475183149,-0.5195383084359864,-0.7199662040315182,-0.29763694463170576,-0.10245279037543845,-0.08793433169715449,0.931250499994354,-0.5439817343953249,0.020228169305327528,-0.47081356347363246,-0.23248772355667027,-0.6396496402661896,0.7653048444403248,0.0780248045358443,0.6403389165607969,-0.5731764130995259,-0.2653713554034256,-0.3727457056786554,-0.24991606773698558,-0.23575128873644302,-0.4523328813719025,-0.06823793918619307,0.2540194953376235,0.03673796967408075,0.17161464803120627,-0.3212482070702835,0.35230981708923975,0.41884082071698303,-0.0009919103492123118,-0.6531700183715949,0.468800010497482,0.9613354443597717,-0.6796869573512319,0.9374969638468822,0.5193744521830462,0.1993866632379876,0.17881225947515453,0.3424652095776662,-0.4279197032636939,1.0,0.8756849900105095,-0.12458626583763575,-0.5034967423922387,0.49571711650586403,-0.670080558749767,-0.2927168539528943,-0.6189665775395305,-0.22003755639061184,-0.5387660247229982,0.3047894684283232,0.23413341300966253,0.3694459602145783,0.02755598042466851,-0.5175869587810039,-0.6201659017866756
Cerebellum_Crus1_R,0.9074492615869238,-0.35084646130848246,-0.507875466954017,-0.04159444702499162,-0.04885924169062675,0.04184323015528572,0.8328508285207601,-0.36510254932179226,0.027537294624792628,-0.3578613701821678,-0.1461539390105729,-0.480937988617601,0.6592151882221648,0.19974448976308648,0.6435043484246831,-0.41651327351277945,-0.1658991083611432,-0.21901879325107096,-0.08851879465623004,-0.02624617518339021,-0.3173851224623295,-0.07126595344970808,0.411000351199391,-0.057158267480675144,0.2788195327545699,-0.09888446034455034,0.27714297860081716,0.4265681556577448,0.20034525822175797,-0.3703946991888971,0.2149971989563082,0.8110391705110706,-0.47663949892640217,0.7401850640353371,0.43854809877954787,0.4794769219961568,0.031234728752845387,0.40258162906652323,-0.2858033522788026,0.8756849900105095,1.0,-0.21186405362493965,-0.3409660280047439,0.5617055383304912,-0.5317637706773649,-0.11429130152561606,-0.44184281295673133,-0.11084289445626674,-0.3769533093742207,0.1896121337816855,0.21083407547754174,0.3968825051535267,0.09761625948422942,-0.3070202487230633,-0.4497446214118009
Frontal_Mid_2_R,-0.1468683453211605,0.4330765181894486,0.2254024144376007,0.09755554650879154,0.7810901216332408,0.3957096393278889,-0.1422698744126837,0.2690943747469626,0.16988945067752625,0.2301866116143879,0.24308777585483335,0.45176573855413243,0.07799952609760112,0.5118632340736121,0.1442369441228777,0.6597270057015779,0.19364864993818898,0.057323767893564734,0.04828995049921052,0.12123897028031591,0.5697669653224358,0.6735332115127038,0.007350193015790681,0.48018673507655946,0.07338208064491532,0.15162054724478066,0.4275636384662945,-0.0872058635715,0.5662227984007956,0.25282862864648814,0.2668168894362025,-0.1270406056805207,0.14002969686346067,-0.03247666985203889,0.10176641847098439,0.14593810989372924,0.12031773114894875,0.025917215604761172,0.09576916728030133,-0.12458626583763575,-0.21186405362493965,1.0,0.32329061959467975,-0.008994822732897301,0.23392556496083267,0.14261560168106688,0.20012417662720672,0.17458892326616923,0.2702708346617539,0.6816877381138672,0.27042992256036114,0.0369394081396587,0.2770185289887738,0.43260007532552386,0.3457762648620109
Olfactory_R,-0.46215030037530164,0.7042262203511283,0.5973840745280936,0.3216874136058194,0.36583732673141317,0.47688690263819833,-0.5323915287037877,0.5029019028894265,0.26115450571111887,0.6583047825489307,0.2585690126049005,0.6970145928023119,-0.06977245765026856,0.3930484424028394,-0.1564706580479972,0.6613894219446864,0.19380925581083275,0.2518465500655417,0.48013939208152734,0.4129942940514844,0.5410403561595615,0.3797965067155706,-0.018324627173080768,-0.07819533746013232,-0.052997091451760056,0.32013206945774614,-0.04411598401139931,-0.064041343101539,0.37837880890771997,0.7866763700826741,-0.4031700212592434,-0.5227065707858235,0.3266487213099636,-0.5287714254544459,-0.31182729943855647,0.1796137404956472,-0.06263379986129354,-0.18177372637985392,0.07023597521066387,-0.5034967423922387,-0.3409660280047439,0.32329061959467975,1.0,-0.20670932855913934,0.7158211743999341,0.21767443336903447,0.7977335426143689,0.47375040086667713,0.6654253180530675,-0.10430977817595709,-0.013757462707010336,-0.10541483566836425,0.29940108374466645,0.6675047874969373,0.5769048864651998
Occipital_Mid_R,0.7148083765005203,-0.10646920076759397,-0.4059967398873439,-0.057076928679870166,0.08940600765045642,0.06738063412748697,0.6271164716685608,-0.09013324662603482,0.20341193920064649,-0.25546169152182524,-0.044127555106486804,-0.3304942803276723,0.26401474509265865,0.11135135513815404,0.7894610559322183,-0.029233269614066342,0.211234983874697,0.5203798510115616,0.05230015662193908,0.14616111234705415,0.04679968721959908,-0.014477052512610517,0.6587029317241261,0.6188067933860112,0.8665652017665647,0.20456082459185038,0.19391449269995906,0.43083476959089323,0.4675412558424739,-0.1721240370656935,0.20006642626321955,0.41035144607489815,-0.2157184413536876,0.37087218991038434,0.5840526427986985,0.7378181774023542,-0.042559612850036184,0.8820818953503676,-0.09661253653063775,0.49571711650586403,0.5617055383304912,-0.008994822732897301,-0.20670932855913934,1.0,-0.40085885370273777,0.5288889433182342,-0.3412503021502388,-0.05146993351618038,-0.2051178240991543,0.316872529791102,0.2897330769454445,0.2504868683163701,0.27782773057546006,-0.02497200972450156,-0.42939170579048186
Rectus_L,-0.6568515729496691,0.683774999338412,0.683647082605902,0.3638666003333836,0.2515899664807036,0.3782592193235101,-0.7263167844041509,0.5381347281463302,0.05829867438973317,0.6085154484503149,0.2674555790115522,0.7113826260926395,-0.3106450874609817,0.263229435465642,-0.42658118427217123,0.6132733370299187,0.16508221911867668,0.2120642223669059,0.3153275996995247,0.25550462870474955,0.500310471448631,0.16563144380325961,-0.18574091012285893,-0.1555905546143583,-0.15581079359776684,0.27269482580909876,-0.1296340750005472,-0.1949553443825594,0.18756014139583582,0.7113913410200198,-0.4103912592697844,-0.6857321436558895,0.3583716557870109,-0.6863705637132954,-0.389244513944228,-0.017776622990958675,-0.08870862227599668,-0.32014231187066894,0.22021470627111775,-0.670080558749767,-0.5317637706773649,0.23392556496083267,0.7158211743999341,-0.40085885370273777,1.0,0.18038236756194068,0.699980345502699,0.33250555117960673,0.6191445184901656,-0.22740943773194905,-0.21001765763879995,-0.1346162800151543,0.20097996530362905,0.6299685872894604,0.6450356157787718
Parietal_Inf_L,-0.008882900394042872,0.43420504237472046,0.1784880600480891,0.08965242370442658,0.18732680127003207,0.20359209842391346,-0.17099530528532816,0.42979999507910227,0.20525878138985063,0.2278478072424804,0.22800525824862045,0.27058104792540333,-0.375329877817343,0.14639990165954986,0.2483792197832794,0.5183594542786355,0.4067859999382916,0.9158243631863532,0.14247532849357405,0.33795313909853436,0.6086764097868655,0.042002310669414254,0.3426679084426588,0.5083779467994849,0.7204994936772532,0.37917309151425704,-0.038822557572966016,0.08718132462607646,0.46939321672094186,0.3362994759767592,-0.13587571296648007,-0.389643211258068,0.234373202870318,-0.412607884617761,0.1445476461056771,0.5810329608739553,-0.11952753948488062,0.5800507367476258,0.19321491597008525,-0.2927168539528943,-0.11429130152561606,0.14261560168106688,0.21767443336903447,0.5288889433182342,0.18038236756194068,1.0,0.12334934810113846,0.16429453751944625,0.340825016222001,0.09599336088831587,0.13310538535875066,-0.05182351665698167,0.29709319362690967,0.4353039400234593,0.09529146950587379
ACC_sub_L,-0.6056341178413224,0.5619216610010016,0.6862953183509085,0.43890415685664197,0.24166593256063654,0.42524656797381516,-0.6357055577898689,0.4868767450298025,0.13186296313492146,0.6887764852755028,0.1604414973487753,0.61539810310724,-0.20704309313417205,0.24470478352720781,-0.3578807506908207,0.574855673222199,0.04611608058838587,0.1471897555458385,0.5586798043170955,0.3162459304544969,0.44736003698953314,0.2910021543965647,0.010553579935010876,-0.14477169808952112,-0.15377793337339157,0.2830484331114769,-0.09029507107088136,-0.20480591515272797,0.22503156910295813,0.7881214044213005,-0.4936201187598314,-0.630422733629376,0.4526875928565528,-0.6139414990837974,-0.3654740139699473,0.03705613744887967,-0.18950004865148598,-0.3355047198959923,0.22029717749397987,-0.6189665775395305,-0.44184281295673133,0.20012417662720672,0.7977335426143689,-0.3412503021502388,0.699980345502699,0.12334934810113846,1.0,0.3660720890094983,0.6158626586214742,-0.22869432141155593,-0.10855472874735136,-0.17335418750085593,0.18524896176914876,0.6154283269459326,0.6363731784894598
VTA_R,-0.13942426944191721,0.33128091160642587,0.2349586391281098,0.10498867591285208,0.2024068999546356,0.4210478362335894,-0.2694667912841772,0.3883052590198002,0.43446114386131585,0.14802725818649975,0.17122809785574716,0.4396013555354327,-0.0039894535872564444,0.24516791143237535,-0.027798794546968857,0.3045829772787803,0.20945447298740877,0.1944650691100371,0.3909783829194642,0.28853401883493596,0.2763961540858647,0.20262934663734689,0.17747216273637267,-0.00265586812240096,0.05080352715734287,0.1868643569370678,0.04614071205019263,0.11266437363934063,0.2357681737170314,0.3530645719756254,-0.2328346733126226,-0.22093198820365137,0.16153141513321564,-0.24852994614762478,-0.0805405695654841,0.1312423025205201,0.05115940392264399,-0.052400929412559166,0.16583671470324118,-0.22003755639061184,-0.11084289445626674,0.17458892326616923,0.47375040086667713,-0.05146993351618038,0.33250555117960673,0.16429453751944625,0.3660720890094983,1.0,0.24191573671442038,0.012108973393116146,-0.025356191622179836,0.1361749692818247,0.28780249702733784,0.44845814458924405,0.32044973534991616
Rectus_R,-0.45339349498309406,0.7102651823522821,0.5963698670096974,0.3180278718816581,0.3012978730584618,0.35870678773448994,-0.5365760441099572,0.45874361813206493,-0.04640837647925643,0.7068777774660663,0.24014544216200018,0.6377682638179469,-0.2072573838645352,0.3569990552512969,-0.2800987333528274,0.6679615865964935,0.19497392058302518,0.281305272945754,0.2642351995543524,0.3515484092946406,0.6077907151921347,0.15952255414424088,-0.1343297741465072,-0.09684285160366121,-0.030263199919746596,0.29937963871666823,-0.13139663547243094,-0.1909899687182246,0.3385791146938177,0.5971944299854179,-0.3575533228681251,-0.5884531332610805,0.3335414873892796,-0.5902273302065488,-0.3464613286376514,0.16823524942424606,-0.008589931571526542,-0.13751373625074342,0.09808620054575953,-0.5387660247229982,-0.3769533093742207,0.2702708346617539,0.6654253180530675,-0.2051178240991543,0.6191445184901656,0.340825016222001,0.6158626586214742,0.24191573671442038,1.0,-0.1613352045228358,-0.05453516779876314,-0.12532907279388947,0.051290368663180236,0.5693457340859556,0.5537621950681679
Precentral_R,0.3110949099458238,-0.015145494591988152,-0.19267775995162215,-0.059354478873773604,0.6485909636564838,0.19190563784652287,0.3478537667454172,-0.03311448399412365,0.23104718099222776,-0.22898305367630303,0.08924910555644672,0.0355138276997396,0.1673664119193318,0.3110240666253308,0.4045657778384645,0.2606520879412731,0.12319802849608764,0.059979601350833536,-0.05421890079708736,-0.0639500218802288,0.25805800390129313,0.5916611943596032,0.2656844685669405,0.6160383310063854,0.25010777817671387,0.06006392204505869,0.44419782667860397,0.07510258067717178,0.4595528189556771,-0.13333800112107203,0.5153557105378365,0.28371528025618503,0.029206371689072586,0.35403125982119676,0.4002299967277246,0.2577110599191683,0.09803510391434214,0.24901542601904336,0.05331154304666123,0.3047894684283232,0.1896121337816855,0.6816877381138672,-0.10430977817595709,0.316872529791102,-0.22740943773194905,0.09599336088831587,-0.22869432141155593,0.012108973393116146,-0.1613352045228358,1.0,0.35980282071575065,0.1675415079507258,0.2796800788117021,0.10277148789771015,-0.065449024471528
Cingulate_Post_R,0.257382967311927,-0.05077517422620175,-0.04683029595108514,0.04347055797712487,0.3202443167461552,0.26991306040898544,0.2782583297728351,0.0552088882657033,0.23389645231448247,-0.08281652005641064,0.09486023306007606,0.0731746785973603,0.16887341409824758,0.40462883807772027,0.5445690071452882,0.10951225754046749,0.18794192217538558,0.004281924461219684,0.15393688665315614,0.09544502378454832,0.35200973627252785,0.45299066220781126,0.2723132034456115,0.23399095106510848,0.28232975480142386,0.17139927213019718,0.5509571908237645,0.2753646669774711,0.42712891519971385,-0.125853092091046,0.39952107805052445,0.21775413686457473,0.024929577233528535,0.2771400968103889,0.4045634503477151,0.37561260840540267,0.27652648989902606,0.317041208659367,-0.04566873721875795,0.23413341300966253,0.21083407547754174,0.27042992256036114,-0.013757462707010336,0.2897330769454445,-0.21001765763879995,0.13310538535875066,-0.10855472874735136,-0.025356191622179836,-0.05453516779876314,0.35980282071575065,1.0,0.1931142657603859,0.3208750468542744,0.13565795904887648,0.09839976531965375
