,Vermis_4_5,Frontal_Inf_Oper_R,Pallidum_L,Frontal_Sup_Medial_L,Thal_PuA_R,Insula_R,Thal_LP_R,Precentral_L,Temporal_Pole_Sup_R,Cerebellum_9_L,Thal_LP_L,Red_N_R,Pallidum_R,Frontal_Inf_Orb_2_L,OFClat_R,Cerebellum_4_5_R,Thal_MGN_R,Rolandic_Oper_L,SupraMarginal_L,Cingulate_Mid_R,Cuneus_R,Thal_VA_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,SN_pr_R,SN_pc_R,Caudate_L,ParaHippocampal_L,Temporal_Mid_L,Calcarine_L,Cingulate_Mid_L,Temporal_Pole_Mid_R,Postcentral_L,Red_N_L,Cerebellum_9_R,Occipital_Mid_R,Occipital_Sup_R,Thal_VPL_L,Rolandic_Oper_R,Frontal_Mid_2_L,Thal_VL_R,Cerebellum_7b_R,Thal_MDm_L,Fusiform_L,Thal_MDl_L,Vermis_6,Temporal_Mid_R,Cerebellum_7b_L,Cerebellum_Crus1_R,Paracentral_Lobule_L
ParaHippocampal_L,0.10308657145867908,0.4387315216034623,0.6328188398579266,0.3220960017526429,0.3319911634631596,0.38717462042556117,-0.34206980037016355,0.5459697094514091,0.4850917915367804,-0.5650300091229988,0.15854223038797544,0.3243218451186083,0.7518932973455781,0.5688866440532875,0.4967746016136795,0.3127429504291172,0.23336298374627554,0.37560340539578285,0.11961868405632636,0.4947913755696003,-0.1468994654393362,0.6032962242607108,0.554087016888074,-0.20696900910159224,0.2987132270026613,0.3090706679791283,0.4505886057960609,1.0,-0.45113311106200676,-0.5295354579016053,0.5949821000137023,-0.4812322344711465,0.5340959585142971,-0.06875677710102401,-0.6102078741504344,-0.28144545176390046,-0.08396759935972824,0.635751242271645,0.4214501706594987,0.6742931251908204,0.5893181664834607,-0.3700245964527147,-0.00779353813060485,-0.3529172363481278,0.07198698997658708,-0.2842928968709147,0.08863404969948749,-0.6057693210150868,-0.4858974174158137,0.5216551164229175
Temporal_Mid_L,0.560720622404193,-0.028623422079960555,-0.1007889670238517,0.05933998647390362,0.008306673749653501,0.028511974573927065,0.3987389428338416,-0.39834926757804134,-0.3666250327722538,0.8010356277208494,-0.23431308627194358,-0.14465347742157147,-0.5029164701387558,-0.386291928469395,-0.5957252314800571,0.40321730369971964,-0.025812164835851272,0.06799237612426776,0.27314117741783545,-0.16172632516447225,0.32605094233175846,-0.3272200927167545,-0.4756028704865764,0.2690957985349409,-0.14285573120172598,0.045300133797016556,-0.08578874358480189,-0.45113311106200676,1.0,0.8334550062891388,-0.3315041442801379,0.5473922705271309,-0.4808760376448661,0.3124509884228702,0.8127853557598981,0.42709828530918914,0.18350168177113327,-0.4954291300541267,0.15465976452303626,-0.4969347664463323,-0.347840059551666,0.42483270180975546,0.1738790608401473,0.9074273209179766,-0.07404973259018613,0.7781477564035001,0.06552137909170877,0.8242033253262551,0.5918100785946664,-0.36867705978269316
Calcarine_L,0.4618555330167355,0.05666879560374413,-0.2682823123804544,0.0896899723599043,-0.0314811254166406,0.1772231282714718,0.5793027192132052,-0.2807835273193622,-0.25273235897048674,0.8672571029542768,-0.07279734180782683,-0.1310880786947958,-0.5822690948590709,-0.40332172038510905,-0.5203029994927392,0.2835485715350896,0.056419984686459,0.17181075199627313,0.28982802572307914,-0.1812277227325518,0.6133860402874725,-0.3350017302512272,-0.45759080152982146,0.2814490644704428,-0.14496775369424816,-0.05791229280414334,-0.21382194091458198,-0.5295354579016053,0.8334550062891388,1.0,-0.34488673819138144,0.6958280024821387,-0.33247524804908823,0.3103075439366858,0.878292346569824,0.7235937848105284,0.45440170854097867,-0.5831000879755649,0.0934046032590242,-0.5071788705328105,-0.35537878244738297,0.5262460755731678,0.39334268195905975,0.7676812274562338,-0.0244952119244368,0.7778252893502038,0.4191935912730002,0.8106302432825224,0.7994229595400733,-0.31294873316667465
Cingulate_Mid_L,0.08194386974304264,0.5584271671941109,0.6425342966129044,0.48661188194477917,0.30344792246968744,0.40476492102235023,-0.11863288385924585,0.8421547703572958,0.5291921889432349,-0.3945899226228941,0.3711794781878488,0.22896637729309152,0.7050977885636028,0.4004573695849991,0.36500311197444596,0.21023129793405532,0.16663465967299373,0.45847896199109794,0.436988078146192,0.8805932387703652,0.03256115213095692,0.7145028586363453,0.7450639579216377,-0.36789559359781915,0.22802757934394474,0.21028853634325045,0.5504371163447206,0.5949821000137023,-0.3315041442801379,-0.34488673819138144,1.0,-0.24219181130526388,0.7600407840881892,-0.10201707246764227,-0.4676868144756382,-0.08543471783495314,0.15628108995977236,0.6154189153233465,0.39200136431040117,0.878310998670611,0.6571074110039212,-0.27721311660254944,0.006620445885059609,-0.3232262163098276,0.2571916153959662,-0.17154210851268364,0.28568273143913947,-0.509853209249435,-0.32082579048860577,0.6527148888624874
Temporal_Pole_Mid_R,0.17849335412384637,-0.07440491126073068,-0.21369612792883946,-0.017601700137499045,-0.19326708979566565,0.22449505668849892,0.5646853110446547,-0.21050351330787112,0.0659083329033621,0.7878404232999048,-0.032327067479888776,-6.455593370794438e-06,-0.41425783359501606,-0.33387507088160395,-0.6657666064783201,0.016458741929799393,0.020664527515340515,0.1371740400975046,0.15878069917741228,-0.20863353173652902,0.4297499871257941,-0.27668946413994994,-0.12813447056009172,0.008997373455905103,-0.011079316186620555,-0.06956820251471965,-0.16069277273095545,-0.4812322344711465,0.5473922705271309,0.6958280024821387,-0.24219181130526388,1.0,-0.32380969240917457,0.24618432454139902,0.790128954377169,0.5593106662618347,0.2991456070673516,-0.4572523411434487,-0.1368755113661212,-0.2804356322359934,-0.19409815900141597,0.4831861246293605,0.31055883440660015,0.48319232117641564,0.15584272079137143,0.4894675788359312,0.37870445374810835,0.6749300849439362,0.7915368670293671,-0.35883227077433505
Postcentral_L,-0.07894514672657504,0.4649560425236047,0.39976328534802463,0.3752898585822455,0.3312440528213876,0.39924934561672687,-0.036220465609227114,0.9121245374672289,0.4545547675232076,-0.47039827147158214,0.41778002006197773,0.15887724594136285,0.567098116848197,0.41284488788346957,0.5144145619103894,0.08435092602964823,0.25673313912543866,0.4489686503374663,0.43644074972387803,0.6782480035336469,0.23633997376101756,0.6462140900302085,0.6048358006105828,-0.26334365390865205,0.2146773357186111,0.10347752906171227,0.33175220323113414,0.5340959585142971,-0.4808760376448661,-0.33247524804908823,0.7600407840881892,-0.32380969240917457,1.0,-0.16265305716559475,-0.5529016488681693,0.16465259113177666,0.39317370491387293,0.4178044733480851,0.3271715461117348,0.7372094220537665,0.5533878509520511,-0.2951144275075137,0.16774835392570978,-0.5081423980204366,0.12694697294905757,-0.2544594613333812,0.43149954623108566,-0.6056202165200255,-0.3686325501118706,0.8451214590485767
Red_N_L,0.23248633110653455,0.11764900062884878,0.18480877727284978,0.3609976198068063,0.010795829683240417,0.425804719703368,0.08717511277407991,-0.1034367206295338,0.20326856560960752,0.2541558795108941,-0.12469931523319046,0.48512096242197816,-0.03716827242142937,0.2894314301422752,-0.12794265152528805,0.19742687080625404,0.25441770937111413,0.3941287672454785,-0.043124616311367936,-0.038095166181340255,0.04006266357503289,0.031395518050622184,0.017850669983486424,0.2161184468976157,0.15269693232569423,0.2801000419215502,0.2081704762474402,-0.06875677710102401,0.3124509884228702,0.3103075439366858,-0.10201707246764227,0.24618432454139902,-0.16265305716559475,1.0,0.26358916557833495,0.17598868115716113,0.0510696627296423,-0.03937272583818824,0.28135025833823935,-0.030102404703162885,0.07119267686423468,0.13178676735327285,0.21769411205774514,0.3741299320329421,-0.025793415733231535,0.2524962556235483,0.22949782114235065,0.2877048023075175,0.303899575143922,-0.07699346565923978
Cerebellum_9_R,0.35230981708923975,-0.10245279037543845,-0.35425968025107246,-0.09503430359518202,-0.2123089271467565,-0.0034159831742300987,0.45166003222530665,-0.4759374626681729,-0.22606799490461071,0.9715922157721046,-0.2653713554034256,-0.1388548186382839,-0.6396496402661896,-0.4938746915802863,-0.6796869573512319,0.1632464287844543,-0.05730148713016011,-0.01912906698275286,0.09010069312444638,-0.3168671166005692,0.3424652095776662,-0.4491280591137237,-0.5195383084359864,0.1396139113688754,-0.11760177742934035,-0.10912615034264128,-0.28563504320220384,-0.6102078741504344,0.8127853557598981,0.878292346569824,-0.4676868144756382,0.790128954377169,-0.5529016488681693,0.26358916557833495,1.0,0.49571711650586403,0.17161464803120627,-0.6201659017866756,-0.06823793918619307,-0.613447912925206,-0.45857315334482057,0.5260686497401207,0.2540194953376235,0.7716346795363704,-0.003960336426132424,0.6959245068896214,0.1993866632379876,0.929525246784483,0.8756849900105095,-0.4622699489015347
Occipital_Mid_R,0.19391449269995906,0.08940600765045642,-0.17209753380909062,0.14052246999502022,0.08466607807568075,0.3492869794207214,0.6987855754662685,0.17753052750649387,-0.01713799981465087,0.540786083474465,0.211234983874697,-0.029214148554682583,-0.3304942803276723,-0.16541951371607735,-0.2157184413536876,0.18221757820047482,0.18675210471594317,0.2821149234820701,0.4371313837894639,-0.02814120730949737,0.8820818953503676,-0.09448939340919965,-0.10646920076759397,0.16934871738714077,0.06234640284310297,-0.06787244962226653,-0.08950206234574433,-0.28144545176390046,0.42709828530918914,0.7235937848105284,-0.08543471783495314,0.5593106662618347,0.16465259113177666,0.17598868115716113,0.49571711650586403,1.0,0.8665652017665647,-0.42939170579048186,-0.014477052512610517,-0.11458798723997675,-0.072784910106861,0.3877779728223641,0.6587029317241261,0.33616397639183304,0.163339805557324,0.4837528051236788,0.7378181774023542,0.39938021083846886,0.5617055383304912,0.09889849316706621
Occipital_Sup_R,0.14541143599259856,0.14951736283610134,-0.028239011278192307,0.14307552543539606,0.17212933243979328,0.2663560202755283,0.636278150014032,0.39226301251566376,0.024248880200340012,0.23278420119569726,0.31598378794865933,0.03885179772171245,-0.09763568583949232,-0.02469398656567442,-0.03647577166785957,0.17818931705939736,0.08018964325868902,0.208556007272192,0.5109532141454315,0.14869159365552875,0.8672448217389469,0.10004578635643055,0.12161071461279517,0.10264652317864381,0.1250524456989716,-0.10436599811673161,0.08972570967776283,-0.08396759935972824,0.18350168177113327,0.45440170854097867,0.15628108995977236,0.2991456070673516,0.39317370491387293,0.0510696627296423,0.17161464803120627,0.8665652017665647,1.0,-0.19264442795851358,-0.04063974826284783,0.13764991579879102,0.15716927702899822,0.15313907375956254,0.6456096027839627,0.09914701497236734,0.23134184983040051,0.2777396108683879,0.6961580084624817,0.1158236727499771,0.2788195327545699,0.29092403525389726
Thal_VPL_L,-0.042329995821068944,0.43360754669757223,0.6775490042961133,0.31336114858447633,0.20184515984651685,0.2640778809299327,-0.3766139111106083,0.48451236642580686,0.4698896041969741,-0.5855641769131321,0.36781738023246835,0.39324127660265706,0.7742336948629782,0.590582470030056,0.506037609001604,0.16991062323434855,-0.007816822816362203,0.269468069934927,-0.03458423791613642,0.5395399610426485,-0.3400033337825481,0.6551883738254736,0.5776065575707029,-0.26228440528904706,0.34755163303829,0.1475053701170723,0.6147718675532449,0.635751242271645,-0.4954291300541267,-0.5831000879755649,0.6154189153233465,-0.4572523411434487,0.4178044733480851,-0.03937272583818824,-0.6201659017866756,-0.42939170579048186,-0.19264442795851358,1.0,0.3555488304823829,0.7085948270781037,0.8037410322883604,-0.3311601089381084,0.001264845532081553,-0.3888422260219588,0.33935735303964737,-0.3593605604376924,0.04765363123910249,-0.625520053515566,-0.4497446214118009,0.41424620041317173
Rolandic_Oper_R,0.49938679772287914,0.7532396791032824,0.5281268444934456,0.5631583257971412,0.4009024850469466,0.5518242078792485,-0.2567596485929497,0.36541831495191346,0.33516964222144024,-0.02070857693757599,0.11181228585448076,0.25222792516675807,0.4081583877082919,0.4820515157301382,0.24793771818302815,0.5994093006220259,0.2142505375418593,0.5970023542783681,0.1934548502770906,0.5108228592719671,-0.02074031966951911,0.5104836640526611,0.19751697689349534,0.0762391672244794,0.23516797154695965,0.2722830055327469,0.3151360798240186,0.4214501706594987,0.15465976452303626,0.0934046032590242,0.39200136431040117,-0.1368755113661212,0.3271715461117348,0.28135025833823935,-0.06823793918619307,-0.014477052512610517,-0.04063974826284783,0.3555488304823829,1.0,0.2967100347486707,0.3946527601325127,-0.07749769723540073,0.04874995531634896,0.27055297090880004,-0.14742449839748117,0.3193889371775523,0.2132240470086041,-0.025488063725883355,-0.07126595344970808,0.43336992926774726
Frontal_Mid_2_L,-0.06475842852316269,0.47753118020963076,0.6941393835508733,0.4738842998174016,0.28451373824691634,0.4857616503689594,-0.13025176859494397,0.8462443091087826,0.6654623876630233,-0.549458442725069,0.45482280213229265,0.32918064188899343,0.8157550435614779,0.5494268082581498,0.42900540739809484,0.10758479537684018,0.24754460768744405,0.48826232753953963,0.3028136383891879,0.7433987503079478,-0.01155836721778987,0.7222043374159217,0.8845549250896141,-0.3665958341075239,0.31355718266465976,0.2782536158543655,0.6216180010751011,0.6742931251908204,-0.4969347664463323,-0.5071788705328105,0.878310998670611,-0.2804356322359934,0.7372094220537665,-0.030102404703162885,-0.613447912925206,-0.11458798723997675,0.13764991579879102,0.7085948270781037,0.2967100347486707,1.0,0.7696553351374495,-0.31319279954846024,0.038205492881044995,-0.49224140756503776,0.31535902143778055,-0.3514046515316329,0.29931404648839227,-0.6542666009775568,-0.43240427815529875,0.633410099475958
Thal_VL_R,0.05725153486205222,0.5093710327754768,0.6473849063532795,0.33794919370390425,0.2769231293653625,0.47407652272091627,0.0021132135740952085,0.6470150996457975,0.5530140353504553,-0.39130636487441706,0.5623410503890227,0.44126417387032874,0.7492889640842803,0.585577878337046,0.3563176363863327,0.2541149313912579,0.05008467965749183,0.42693208101362634,0.20122001364854858,0.5645946208481182,-0.014923902710540038,0.726637579114078,0.6747887593659746,-0.21996306738440707,0.4643174331148014,0.1333199499146129,0.634348674428523,0.5893181664834607,-0.347840059551666,-0.35537878244738297,0.6571074110039212,-0.19409815900141597,0.5533878509520511,0.07119267686423468,-0.45857315334482057,-0.072784910106861,0.15716927702899822,0.8037410322883604,0.3946527601325127,0.7696553351374495,1.0,-0.22477241705423093,0.26534836631770703,-0.28787336553173065,0.4273578069631222,-0.20272295446177788,0.3211693210994594,-0.45413702963278474,-0.2722008244329818,0.505045102575995
Cerebellum_7b_R,0.11321731339431945,-0.08311816358105178,-0.19031358379262545,-0.04138129175149812,-0.08423132437403537,0.11888587623271193,0.3427649328208382,-0.22103066338636132,-0.04113805530278821,0.5163390811380757,0.01730407460868246,-0.15291269110969158,-0.3735457662947041,-0.32285310403638534,-0.27826290927877495,0.07059534711073306,0.044172316521142715,-0.004260824621618242,0.05292725210531099,-0.21551414722974271,0.27408769632339064,-0.2656401028318804,-0.22483027812643622,0.17512784414652804,-0.16794105140557433,-0.023633574224268383,-0.12801217724645686,-0.3700245964527147,0.42483270180975546,0.5262460755731678,-0.27721311660254944,0.4831861246293605,-0.2951144275075137,0.13178676735327285,0.5260686497401207,0.3877779728223641,0.15313907375956254,-0.3311601089381084,-0.07749769723540073,-0.31319279954846024,-0.22477241705423093,1.0,0.20295621853084156,0.39266670041226415,0.1947209100608438,0.41890844205714467,0.29088558795563413,0.4704604917606673,0.5496162959017659,-0.30202406426578915
Thal_MDm_L,0.15786265044831954,0.17930329319968935,0.030176444586336185,0.1505715018563576,0.12512275228067085,0.2754970113374071,0.42728881059781354,0.2210641612547315,0.09900094537592594,0.3023241678540625,0.18766663827024643,0.25638097688579176,-0.051004928809584585,0.12981213499297387,0.08532564728405427,0.3135668719090698,-0.07911928241469843,0.2309311446981794,0.11526663694779687,0.05601340033912593,0.5541851096059442,0.1581832322097488,-0.043530626770555636,0.1370200882368347,0.4046907161921404,-0.15804744867555112,0.14148688558499659,-0.00779353813060485,0.1738790608401473,0.39334268195905975,0.006620445885059609,0.31055883440660015,0.16774835392570978,0.21769411205774514,0.2540194953376235,0.6587029317241261,0.6456096027839627,0.001264845532081553,0.04874995531634896,0.038205492881044995,0.26534836631770703,0.20295621853084156,1.0,0.2303155051934233,0.37662168719146805,0.3526871068514597,0.6148908046706346,0.17501790879627713,0.411000351199391,0.24351770361830752
Fusiform_L,0.6109507195661223,0.10138158567823885,-0.04358904006987541,0.04676991972626284,0.03747964577659058,0.020046646345558722,0.23592165900223153,-0.39454959260845496,-0.25652100351017654,0.7734389189984171,-0.3090491228816341,-0.02914879460131567,-0.43029056350740297,-0.2699117903207279,-0.4606457975909158,0.5560514845175206,-0.11787878508049282,0.03795899467825629,0.0744122644406072,-0.17170980632298188,0.23459714774991752,-0.23385640750642622,-0.48419053754517066,0.3144478587149628,-0.04156269336643889,0.03512018749314119,-0.06621392190367029,-0.3529172363481278,0.9074273209179766,0.7676812274562338,-0.3232262163098276,0.48319232117641564,-0.5081423980204366,0.3741299320329421,0.7716346795363704,0.33616397639183304,0.09914701497236734,-0.3888422260219588,0.27055297090880004,-0.49224140756503776,-0.28787336553173065,0.39266670041226415,0.2303155051934233,1.0,-0.07562914190898792,0.8331227994189041,0.055745770137094475,0.7978913563202608,0.591384747105516,-0.3006899425306292
Thal_MDl_L,-0.03653819405274511,0.13280761767395977,0.2476010447670778,0.12799040469309034,0.09575170156380797,0.14865021667691924,0.2536091080172609,0.2528965288825235,0.28208624898889567,0.01873332477026014,0.3793647318274091,0.08549890452382355,0.20274790933159437,-0.11455028146694918,-0.012805327345966004,0.044016616509086184,0.014429184310612613,0.037024860503156856,0.12577912590213605,0.2064217102299464,0.16539233025302288,0.29965272576264557,0.3550325338637385,-0.2325494523285542,0.12446703732074972,-0.013721135727827741,0.5151900784732608,0.07198698997658708,-0.07404973259018613,-0.0244952119244368,0.2571916153959662,0.15584272079137143,0.12694697294905757,-0.025793415733231535,-0.003960336426132424,0.163339805557324,0.23134184983040051,0.33935735303964737,-0.14742449839748117,0.31535902143778055,0.4273578069631222,0.1947209100608438,0.37662168719146805,-0.07562914190898792,1.0,-0.00609664065035745,0.2825632914376543,-0.08970808736527018,0.07073076173979378,0.04849038593339949
Vermis_6,0.7622718348121609,0.20488565738052636,-0.0009672178490644976,0.12688303031906453,0.11985936609395047,0.12351191088528349,0.25662807897817763,-0.13785639058258953,-0.13056470952694887,0.7288026626352447,-0.20784064011344977,-0.052858915282283536,-0.3485332355883608,-0.24318486505992026,-0.2621991726420163,0.6744588008652008,-0.04546646575591112,0.1245064275395397,0.19646953412019302,-0.032141341376896206,0.41831728752059394,-0.06815112308996896,-0.4000841898560512,0.2512658534435003,-0.008529795389527976,-0.012698895710235992,-0.0748682159176116,-0.2842928968709147,0.7781477564035001,0.7778252893502038,-0.17154210851268364,0.4894675788359312,-0.2544594613333812,0.2524962556235483,0.6959245068896214,0.4837528051236788,0.2777396108683879,-0.3593605604376924,0.3193889371775523,-0.3514046515316329,-0.20272295446177788,0.41890844205714467,0.3526871068514597,0.8331227994189041,-0.00609664065035745,1.0,0.3304887772785692,0.6543146829208178,0.6270889593601167,-0.13230680687031707
Temporal_Mid_R,0.20444212945830623,0.3759033714194666,0.22721212190642381,0.3954683423442782,0.17430322747769986,0.5984971726577618,0.3820309445472857,0.4941812907755225,0.48173097804215953,0.2703553407771978,0.315356325146718,0.21498439287642845,0.12396245468580082,0.17737229495946605,0.1624575360894031,0.28557470385166456,0.29021427302543945,0.48638774609937274,0.3834862659254932,0.30778674480793666,0.6638938689110125,0.3079769035120038,0.2746308344867234,-0.026475733795014833,0.19126892959361105,-0.003863268780576024,0.1690184050325428,0.08863404969948749,0.06552137909170877,0.4191935912730002,0.28568273143913947,0.37870445374810835,0.43149954623108566,0.22949782114235065,0.1993866632379876,0.7378181774023542,0.6961580084624817,0.04765363123910249,0.2132240470086041,0.29931404648839227,0.3211693210994594,0.29088558795563413,0.6148908046706346,0.055745770137094475,0.2825632914376543,0.3304887772785692,1.0,0.03788480152588784,0.4794769219961568,0.30958577142877625
Cerebellum_7b_L,0.34087157300244963,-0.1297197705151772,-0.3766569697581611,-0.17268790385222205,-0.19219478645086566,-0.09311194602019271,0.4249679889220277,-0.5370313985886291,-0.32987062127514405,0.9164948775666103,-0.2983173304560804,-0.09240938229806657,-0.6243202583922822,-0.46950968706917184,-0.6811070453893511,0.1722317230517434,-0.12587190850719018,-0.11488378635526736,0.048204842546413086,-0.35050315334038956,0.2537211090703464,-0.465402418753542,-0.5614068388863226,0.19572108158158763,-0.10531028868433942,-0.1393405330806289,-0.29799259506938236,-0.6057693210150868,0.8242033253262551,0.8106302432825224,-0.509853209249435,0.6749300849439362,-0.6056202165200255,0.2877048023075175,0.929525246784483,0.39938021083846886,0.1158236727499771,-0.625520053515566,-0.025488063725883355,-0.6542666009775568,-0.45413702963278474,0.4704604917606673,0.17501790879627713,0.7978913563202608,-0.08970808736527018,0.6543146829208178,0.03788480152588784,1.0,0.7541949870495582,-0.46499105880923297
Cerebellum_Crus1_R,0.27714297860081716,-0.04885924169062675,-0.24682679255814566,-0.045001047326319314,-0.23741507996337735,0.1569473946060616,0.45076554486569737,-0.28729566199042544,-0.0034179368607648057,0.871502088757364,-0.1658991083611432,0.0438537023774464,-0.480937988617601,-0.2925282609001413,-0.47663949892640217,0.1506294492387241,-0.05364003297330286,0.09591848593870171,0.1265129730575841,-0.23008662974855962,0.40258162906652323,-0.29795444859131404,-0.35084646130848246,0.035723553522553825,0.03257944595724187,-0.13885267666959955,-0.22597106047765966,-0.4858974174158137,0.5918100785946664,0.7994229595400733,-0.32082579048860577,0.7915368670293671,-0.3686325501118706,0.303899575143922,0.8756849900105095,0.5617055383304912,0.2788195327545699,-0.4497446214118009,-0.07126595344970808,-0.43240427815529875,-0.2722008244329818,0.5496162959017659,0.411000351199391,0.591384747105516,0.07073076173979378,0.6270889593601167,0.4794769219961568,0.7541949870495582,1.0,-0.3411082232632808
Paracentral_Lobule_L,0.0049310259540979486,0.5388911803892857,0.4344783050710651,0.3761868048902585,0.3672126086429259,0.306528244176012,-0.17596020786727512,0.8129692308997368,0.41123639930743167,-0.3724116576595304,0.2463678548243364,0.19490382782575136,0.5442307053862712,0.4534081920174487,0.5638697072097026,0.24934127552195234,0.13101898934351078,0.36974203833473046,0.17285303341890487,0.6452438974344367,0.12521061792238924,0.6376012130813685,0.4352445928934586,-0.1846706945469454,0.34339248031996567,0.09347813927699156,0.2902000704170819,0.5216551164229175,-0.36867705978269316,-0.31294873316667465,0.6527148888624874,-0.35883227077433505,0.8451214590485767,-0.07699346565923978,-0.4622699489015347,0.09889849316706621,0.29092403525389726,0.41424620041317173,0.43336992926774726,0.633410099475958,0.505045102575995,-0.30202406426578915,0.24351770361830752,-0.3006899425306292,0.04849038593339949,-0.13230680687031707,0.30958577142877625,-0.46499105880923297,-0.3411082232632808,1.0
