,Amygdala_L,Vermis_9,Thal_LP_R,Parietal_Sup_L,Thal_VA_R,Putamen_L,Cerebellum_Crus1_R,Cerebellum_7b_L,OFCmed_L,OFCant_L,Frontal_Inf_Orb_2_R,Temporal_Pole_Sup_L,Cerebellum_10_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_L,Fusiform_R,Thal_PuI_R,OFCant_R,Cerebellum_Crus2_L,Frontal_Inf_Tri_L,SN_pc_R,Vermis_8,Thal_LGN_R,Vermis_1_2,Frontal_Sup_2_R,Thal_PuI_L,Vermis_7,Calcarine_R,Rectus_R,Occipital_Inf_L,ACC_sup_L,Thal_IL_R,Frontal_Sup_2_L,Cerebellum_4_5_R,ParaHippocampal_R,LC_L,OFCpost_L,Hippocampus_L,Cingulate_Post_L,OFCpost_R,Raphe_D,Cerebellum_8_L,Paracentral_Lobule_R,Thal_VPL_L,LC_R,Cuneus_L,Occipital_Mid_L,Angular_L,SN_pc_L,Frontal_Sup_Medial_L,Thal_PuA_R,SupraMarginal_R,Red_N_R,Caudate_L,Precuneus_R,VTA_R,ACC_sup_R,Thal_MDm_R,Cingulate_Mid_L,ACC_pre_L,Temporal_Mid_R,Vermis_4_5,Thal_AV_L,Thal_LP_L,Rolandic_Oper_L,OFClat_R,Cerebellum_10_R,Vermis_6,Temporal_Inf_R,Cerebellum_6_L,ACC_sub_L,Olfactory_R,Temporal_Mid_L,Temporal_Pole_Mid_L,Occipital_Mid_R,N_Acc_R,Supp_Motor_Area_L,Red_N_L,Postcentral_R,Thal_LGN_L,Paracentral_Lobule_L,Cerebellum_9_L,Cerebellum_Crus2_R,Temporal_Pole_Mid_R,Temporal_Sup_R,N_Acc_L,Thal_MDm_L,Amygdala_R,Vermis_10,Cerebellum_6_R
Frontal_Inf_Orb_2_R,0.5399001575371699,-0.6370120472091763,-0.3596224321673588,0.37477783348603916,0.5903893004457792,0.5015316011126998,-0.3703946991888971,-0.6847057201734487,-0.0935606844672246,0.41979000216880225,1.0,-0.3169736704441637,0.5541509032417621,0.7423986660521,0.8508882905540159,0.10814569937308778,0.2659053568330682,0.12355022578344502,-0.6498424487031812,0.7101919326412021,0.08406033406983159,0.13648307932821563,-0.271783623889221,0.016525423695716884,0.7266016294015238,0.579067506417082,-0.5972221311805975,-0.26055536055046885,0.5971944299854179,-0.6927556065407757,0.0879300040847805,0.32015179897495444,0.5558046087400386,0.07910116109669728,0.7305873457105431,0.3371207048748401,0.8373763185226243,0.3919547094490378,-0.035468576246816576,0.31370364948332075,-0.15803038689906684,-0.6979803382918226,0.05969234338537414,0.6890043835162648,0.25672571818777823,-0.3949494214350626,-0.6803705406176589,-0.14384208828524275,0.20786163084452042,0.3600994771790991,0.15985153357902296,0.03854461020774214,0.5719696445207969,0.4037790629462514,0.18650574188559566,0.3530645719756254,0.5740889070878364,-0.35032542538844413,0.5562056763042154,0.6920053891081305,0.30757975568125934,-0.16194495312015306,0.04715681699933521,0.23984971828619092,0.4105814267230731,0.5753862847653054,-0.19255658690712377,-0.4035652664604705,0.3567728763457744,-0.7353285626823125,0.7881214044213005,0.7866763700826741,-0.6532687753566796,-0.21416034351531113,-0.1721240370656935,0.17090624700122597,0.4572156476922666,0.08922275775401446,0.08980855190438664,0.7510493141195176,0.5378284577185314,-0.6104386737739905,0.18345201701524763,-0.3661934791723745,0.45669186521115207,0.5220130981565467,0.12241953894641473,0.6427695085850035,-0.49736885234867784,-0.48603204869076094
Temporal_Pole_Sup_L,-0.3792501759396226,0.664371786188557,0.28804453403871005,-0.47315033937494944,-0.27596136831748014,-0.26627321784989655,0.6592151882221648,0.7470287221527668,0.48499051109833186,-0.47324735176118715,-0.3169736704441637,1.0,-0.38903309930481966,-0.137255607845923,-0.11145516637893421,0.2851110894611174,-0.28559206099931544,-0.3088875582357103,0.714650035367845,-0.17492573239447648,0.0897329997156204,0.11824095308012453,0.21247334300507498,0.15816764846092068,-0.2626851655996702,-0.3290472461545452,0.7889664407621635,0.47629244494845047,-0.2072573838645352,0.7470903967105141,-0.27219255548954946,-0.016556591452385912,-0.2289100349885463,0.18742434545780318,-0.2574334898381279,-0.1825661759899599,-0.18171873392752527,0.09546027502785964,0.09868189743082116,0.43825845282766673,0.3781330061615087,0.7341290086100886,0.10038775222743428,-0.28357606164509164,-0.16163966504567595,0.33162470796116944,0.6322829782890175,0.009229839470049447,-0.008126932992518043,0.08372528386454724,-0.1454906323712148,0.1602215050231536,0.19703445873822595,0.02486549552484811,-0.21423519150903098,-0.0039894535872564444,-0.1800071438480863,0.2914428510666505,-0.24384372284211187,-0.17892763972689837,0.11497921718920835,0.30559255490330905,-0.027624125439565984,-0.2441763783788806,0.22060802919751904,-0.6348353604931385,0.38005928887372087,0.5311207931719841,0.13588815618600114,0.7569954802573291,-0.20704309313417205,-0.06977245765026856,0.7249106218498645,0.758827026121415,0.26401474509265865,0.08836053463543453,-0.06414424908434058,0.4762000636112065,0.09506664135680178,-0.40688366526137876,-0.4077215413530412,0.7575607218540582,0.13312085206425542,0.6834729550864153,0.09895744172971001,0.007528304292381989,0.13146150828167213,-0.19081603219207469,0.27137233342226325,0.654886013377459
Cerebellum_10_L,0.45475551323618413,-0.5003774960217091,-0.14282142629625333,0.4329678027621731,0.598954436603328,0.5361098010332727,-0.36510254932179226,-0.5617892111163797,-0.11419549832895354,0.3229780213581716,0.5541509032417621,-0.38903309930481966,1.0,0.41419802918477155,0.4226334009868195,0.19133918011623963,0.3033429980725562,0.25255547601787176,-0.6091873945584931,0.5492837013592837,0.1632036914262456,0.23606714091312483,-0.09955940222834693,0.1190278277462839,0.6039185990648671,0.3602673842460839,-0.4970960701993911,-0.1688743396008758,0.45874361813206493,-0.5660920918992024,0.13816435072777042,0.24392819829008605,0.6119065769474759,0.23735211929793823,0.7024985139464787,0.46153091594284884,0.5744468442347274,0.4113243374212882,0.19349394986336188,0.23174207953684206,-0.07657767873613364,-0.569087148672904,0.04747855702593572,0.48536899305138725,0.3298906887365412,-0.18433842565715663,-0.4863285877174703,0.10661888379936724,0.2924721840176098,0.20419800791919035,0.2647278504611108,0.05472179778693404,0.27576851593343366,0.4002789487496728,0.3526759900986751,0.3883052590198002,0.37568243652934563,-0.12254112317727588,0.569637439754177,0.48487055448647354,0.241114080102318,0.07152879283786145,0.002022821636906444,0.18389023604019406,0.20473397499466853,0.48367254429894885,0.1272863358476703,-0.2048871772357403,0.3194597032045165,-0.5798745408508899,0.4868767450298025,0.5029019028894265,-0.46449643805654617,-0.2805638376359566,-0.09013324662603482,0.21280013874690876,0.42891861436761086,-0.10143298755474559,0.10550150759092478,0.5311349458532056,0.5082838679176865,-0.4676556295473319,0.1212388312737421,-0.2750007467432446,0.35789185755328706,0.30689767624808306,0.1007265433728332,0.4281408439790673,-0.16713766193366827,-0.2913756735774293
Frontal_Inf_Tri_R,0.4468448761796913,-0.42438944139536633,-0.35595223269305754,0.19935554231561528,0.6672652424036687,0.5160194125341608,-0.27402424960276345,-0.4765986537734632,0.05131632939335547,0.2663875908316538,0.7423986660521,-0.137255607845923,0.41419802918477155,1.0,0.5816626293294522,0.28050312659511184,0.24829007773435577,0.21205965788889689,-0.46035383175097233,0.7792328353414294,0.25080464768057537,0.09150767798676294,-0.12399491155924851,0.08185418228416372,0.7806067719679054,0.4141183655288489,-0.36703144561091916,-0.051490972696413305,0.5591033117135901,-0.4314691544078242,0.2721498075531867,0.31330440364719103,0.5946886607784679,0.2782080330348644,0.6658436938362957,0.28141172262183906,0.657567253073677,0.49039764703928435,0.10454094482933324,0.3871084438832911,-0.057629631109477344,-0.4550912698982468,0.22755092446627448,0.6443172642298259,0.3224777333347647,-0.25977452754318053,-0.520570501914521,-0.20683794979074305,0.28837390028297855,0.6180454718355194,0.29196537601774036,0.3797242432378996,0.3093091256041606,0.4519494231882439,0.19991664289859426,0.2701785877454547,0.6631094345108091,-0.15514252443924356,0.602243460704685,0.6568829694413095,0.3517819098956475,0.09167562138582812,0.16942803321597003,0.32602357217680317,0.5585745117653774,0.4306638892957511,-0.032322466474956825,-0.15307451210887071,0.3666512513059974,-0.46973625932183255,0.5845606504360262,0.6432703797499506,-0.39144885264514434,-0.0724714088846063,-0.10801957166907827,0.10607966270243349,0.6774193746076266,0.14118594677421029,0.4853987122156795,0.5953252986036845,0.5240308382778064,-0.3790315787624959,0.10702678655365071,-0.19993254587177411,0.6874081676890608,0.3485566053786372,0.08804385634738958,0.5334529641443184,-0.17837724892330678,-0.21364672092217166
Frontal_Inf_Orb_2_L,0.4591104183304091,-0.48060265901333626,-0.3230742919612383,0.1916508068811887,0.44716383766748985,0.5033627912807661,-0.2925282609001413,-0.46950968706917184,-0.05676316676738099,0.3027350107189463,0.8508882905540159,-0.11145516637893421,0.4226334009868195,0.5816626293294522,1.0,0.1497848227159838,0.2497841510675601,0.20021728484715984,-0.4152391538578291,0.6923675992196325,0.1857430572573013,0.17408202714425977,-0.14592480231994287,0.24466719345277516,0.5446635720559488,0.5744195452962199,-0.4403393133736994,-0.13002028660367285,0.3977158198047054,-0.47896768813381924,0.2033031467157496,0.44520096393365977,0.436475214177666,0.17986468903044786,0.5998657426527452,0.30429674820244873,0.6784496212899743,0.406993190547138,0.07117941933441932,0.24025946156636332,-0.1249087376011389,-0.47328296324783264,0.14106730231319908,0.590582470030056,0.17540903285601417,-0.31901526008956155,-0.51180137332471,-0.21261357905602365,0.23405595435919976,0.349824516936623,0.19625739633903966,-0.0026555637417495373,0.6152162387668387,0.35148100214317224,0.1619681701865429,0.3502340827756816,0.3962958000795514,-0.2817140486899754,0.4004573695849991,0.6051749564585693,0.17737229495946605,-0.03984673571032164,0.10218590953749633,0.13634755093179407,0.5082880267276698,0.4742120206244757,-0.08303826972515185,-0.24318486505992026,0.17108875964363598,-0.5000041363691008,0.7637676130692855,0.7710988897849167,-0.386291928469395,0.02129534363165032,-0.16541951371607735,0.29011318375692974,0.3813458846350889,0.2894314301422752,0.12057404206900894,0.6101379749564017,0.4534081920174487,-0.45960190664962497,0.1290113746883373,-0.33387507088160395,0.3524615538421851,0.5756693851353228,0.12981213499297387,0.5357796531938609,-0.3612691972962933,-0.30651265074804185
Fusiform_R,-0.2640079441520624,0.4256412101911233,0.2060979215446782,0.19281298711219572,0.33203164803890534,0.41290370525510955,0.44973827014462026,0.24752741973999914,0.030104744455811,0.0660013027264894,0.10814569937308778,0.2851110894611174,0.19133918011623963,0.28050312659511184,0.1497848227159838,1.0,0.18573741909158745,-0.14633371848756918,0.2412634136338478,0.219192084121499,0.08709909405266242,0.21309039534861202,0.006642212234095724,0.18753962136000069,0.2701045031210935,-0.08733752402930338,0.25297461456263304,0.6398095122071726,0.011625610285752735,0.211128502924746,0.12773041689017287,0.3856288239544846,0.3213532945061099,0.7052261027859904,0.38751605794416705,0.15558310765918207,0.08176495077952109,0.12297776034904982,0.5126718881098075,0.3196119167887304,0.29419565139741244,0.3120309115455299,0.4993037725383087,0.0031301451578152435,0.29359224795521266,0.5605574552651318,0.3481032155956151,0.2637172330848146,0.15471381013270438,0.3795397557807606,0.30186862483426613,0.6037177862793806,0.2166483535064936,0.16879849489634408,0.5415796789457478,0.17449502815487472,0.2591415830627087,0.43250169273867184,0.22563542908613274,-0.10868844638678543,0.6929778760385873,0.6016513384941456,0.21164282982534594,0.09887650797836933,0.4401024654741495,0.1262132232662602,0.4142924127928651,0.7130058174141867,0.616269798745762,0.306408059420178,-0.020827065569556363,0.10610976747797239,0.3997449582022743,0.19328402506194986,0.5742857143087378,0.29571638643271225,0.40219322357713005,0.34546574183129936,0.6288087393391513,-0.01850175958299237,0.3111488418148922,0.3916654774828894,0.35418144792694933,0.2943465849832172,0.6836751786017403,0.2862385948878881,0.5366227041326308,0.22194392587246695,0.3647407816194567,0.6427573595068774
Thal_PuI_R,0.2251213986331628,-0.25191026471727207,-0.06384159205633208,0.23021633744619863,0.36154712428406144,0.5406636959185301,-0.33638418581729596,-0.359110298522587,-0.3208274989389343,0.31225672879839855,0.2659053568330682,-0.28559206099931544,0.3033429980725562,0.24829007773435577,0.2497841510675601,0.18573741909158745,1.0,0.19623144593329864,-0.3186967311947109,0.36351067865343545,0.07042456206743258,-0.07211883534703892,-0.03525951644045571,-0.06010089382395893,0.38799816463471776,0.4125086874690788,-0.44357729444620503,-0.08245140288938788,0.20741303478541287,-0.3433433772274716,0.38875872844866066,0.3466768019380475,0.342651031735644,0.11716014059816787,0.2912919189409498,0.12478492478438939,0.27624917443248365,0.12178201483796863,0.20697573088293472,-0.06974910223020656,-0.03953719282271832,-0.29091752465268494,0.2092505399423801,0.3875740415523226,0.13085840315403108,-0.06689259439792203,-0.2853258627846857,-0.05136606819524068,0.060037348210640724,0.19136647969595658,0.42440912915360546,0.10950018581514802,0.10036894251474575,0.2556097882189818,0.3310152476515237,0.1290241861088166,0.3812832863414419,0.02279692349718599,0.31530728176199235,0.15281043373117728,0.11787558517830386,-0.08210709839945808,0.32122308899497376,0.2539149146552042,0.20756354078023412,0.5181878712325497,-0.10334177488269101,-0.09532584041720532,0.004638398175510993,-0.3486560907784345,0.20299976797737954,0.18784355278025963,-0.22866467211834507,-0.21120634995181725,0.0029884428264246475,0.0871534806558635,0.39358060267165124,-0.036292620762353796,0.22918369216868462,0.378348979854993,0.47887881668442617,-0.3268053079971982,0.02954326060514332,-0.3441257041424526,0.23032695328768996,0.2450301220922946,0.23926647874015364,0.3023809468841563,-0.09997434167148782,-0.23245666475934282
OFCant_R,0.5423718150935989,-0.4921270563795882,-0.5340071199941198,-0.19347189203560144,0.33097595363258325,0.30710716730570886,-0.5687323207145715,-0.3384810953616526,-0.06436208588052209,0.22689143512095483,0.12355022578344502,-0.3088875582357103,0.25255547601787176,0.21205965788889689,0.20021728484715984,-0.14633371848756918,0.19623144593329864,1.0,-0.3332390845775414,0.38173182157992375,0.17021813499644986,0.2074856231748175,0.17950589433575687,0.21853868562305848,0.20008611793105152,0.37966867937717175,-0.31623990041153965,-0.3969329716468258,0.17747685638962785,-0.3344813042388104,0.48381156991351226,0.2508246888787619,0.27045275923103934,0.27257717087742034,0.2826764918200466,0.2780430805181752,0.058823989622454144,0.3589786542023536,0.09450977941268217,-0.19825056305291525,-0.18488239144553922,-0.35758570554343794,-0.017966183251838304,0.43455652750830354,0.2858754263429016,-0.44905302737079006,-0.4983036344416605,-0.4191960550603934,0.10390225816995843,0.021502203909322844,0.255049090104023,-0.21512840635424169,-0.07721114953292199,0.23066875151705535,-0.05980974079818361,0.1305426051659493,-0.12986951653925866,-0.17331327298323213,0.3148864146065814,0.3975775754360461,-0.40755924782528613,0.1315265999624852,-0.0039656287846046665,-0.027881141538877635,-0.04328312084031755,0.40807052821022277,0.05300555310841593,-0.17424744264192024,-0.32534121755483864,-0.3012248978425046,0.21013218120943788,0.1636594043778113,-0.18472873596465073,-0.13534376844559026,-0.5784529261197259,0.09579890969733848,0.31917145421958715,-0.30880487576132193,0.13191209478763474,0.34162196683351465,0.29432826449189675,-0.41199318365132803,-0.307560404091985,-0.615562857874078,-0.08491996726419972,-0.05158494949526999,-0.4044723937283476,0.05795180902385788,0.21723724661541635,-0.24644525667935147
Cerebellum_Crus2_L,-0.6775780993368836,0.8455383180130431,0.3272941183148318,-0.5038379344721027,-0.5065207461246597,-0.43452548653219536,0.7604776020620898,0.9030666181184985,0.22192751287156903,-0.3524941109970603,-0.6498424487031812,0.714650035367845,-0.6091873945584931,-0.46035383175097233,-0.4152391538578291,0.2412634136338478,-0.3186967311947109,-0.3332390845775414,1.0,-0.5412470028972253,-0.14675569229891533,0.03084068739407132,0.17499892531575822,0.1907675729020332,-0.6053199499854348,-0.47111683223292117,0.854485857612468,0.5036295330845335,-0.6115099713097697,0.8974996558171627,-0.16706024071309328,-0.05437112372118824,-0.5342701772927394,0.16915631032507458,-0.5651186009408493,-0.3464472401716233,-0.6565464814485025,-0.33471958340525665,0.09729036264569639,-0.023775969501462726,0.3713627917152611,0.9248404361172363,0.24558409851351232,-0.5859430704093361,-0.2599003344331554,0.4917220898158869,0.8110031713996698,0.004063786386965822,-0.16427768286931216,-0.1394793393196706,-0.17921357608660038,0.12797090092581692,-0.1289884891230641,-0.35139779649938463,-0.1488710764341026,-0.2065907172100228,-0.4195691838541758,0.4416100626347212,-0.539996366792722,-0.601769763624538,0.009007204862859506,0.31728767953843456,0.012412838581888228,-0.3085513035231173,-0.11208298796065654,-0.5861504616151024,0.35275556394174157,0.6673750281133976,-0.06528458408123605,0.9297160522411113,-0.5811204510811833,-0.502500101044149,0.7987509046104153,0.5371143039471875,0.340606224236145,0.020132270958802982,-0.2751364760249125,0.24771694524146212,0.09068012362917402,-0.671536591009024,-0.47515148919068273,0.8638499911869021,0.10634229237055906,0.6271247342006523,-0.14564443103581992,-0.22011606728373023,0.2077872957030239,-0.4888246332199016,0.43736978930565723,0.7873134320362432
Frontal_Inf_Tri_L,0.6059477915442767,-0.4988357816485923,-0.33097897348280436,0.24860492513032986,0.6847710364221293,0.6849698307796167,-0.3720567797624325,-0.5676725810470098,-0.004640568647405921,0.24694873112547167,0.7101919326412021,-0.17492573239447648,0.5492837013592837,0.7792328353414294,0.6923675992196325,0.219192084121499,0.36351067865343545,0.38173182157992375,-0.5412470028972253,1.0,0.384935902035391,0.14780789856473273,0.04333805047825414,0.15869954151242258,0.7998979784903025,0.5027640843416107,-0.4457832454770743,-0.09834982416580516,0.6437859536116937,-0.5193736285514404,0.4059359319292248,0.3687408255400575,0.7986438369339475,0.25442560624742017,0.6792258368553962,0.3424858426783145,0.6909605871535882,0.6193977776745567,0.3010487203538746,0.4255983668726425,-0.09489424927674855,-0.5516117462967048,0.08461017099271165,0.7060307772694931,0.31417911212532873,-0.2979600838151395,-0.5594617546407947,-0.08000197488695411,0.34415432298247883,0.6211702857261877,0.36461912063037893,0.24194301649247463,0.35243488229900405,0.6107074630709057,0.2612679061808637,0.32848409298946324,0.6004612054038034,-0.17411613111848787,0.7430234745301014,0.682937257774004,0.2642979320551131,0.09815674683082337,0.1580621403756014,0.2940362655577541,0.6628367119924327,0.4799675209020347,0.03620848108553589,-0.18967837817825065,0.27018966858112686,-0.5468737026637888,0.6563295229799603,0.7218633785820274,-0.3520371045169003,-0.11778989252347528,-0.1802828813687046,0.14066530116361073,0.7132168904904179,0.14431484316857612,0.3625572707928153,0.6588542559720462,0.6095160518693802,-0.46302488339068115,0.1208683429562893,-0.3177954283119301,0.5651292407373799,0.40234490431846087,0.013439713247015688,0.5728780644121222,-0.20273705089187977,-0.2694961290233935
SN_pc_R,0.40048555486665594,-0.10072105488452168,-0.06339683538916187,0.011348514281992333,0.1313173765820791,0.3018566300684568,-0.13885267666959955,-0.1393405330806289,0.24936481526826346,-0.33419255135141596,0.08406033406983159,0.0897329997156204,0.1632036914262456,0.25080464768057537,0.1857430572573013,0.08709909405266242,0.07042456206743258,0.17021813499644986,-0.14675569229891533,0.384935902035391,1.0,0.12284283388368902,0.18298893528845064,0.2274180390243098,0.24936925543096908,0.006427149050472596,-0.06471222957418583,0.05029962802876008,0.3768455471843006,-0.09017817033003753,0.19501672774053008,0.0613808329984001,0.26844852403769603,0.11900455504160344,0.21361806059471136,0.16211101196068356,0.2675008043181143,0.5147326218715517,0.2121911328493668,0.28692196023370525,0.00020635487388725342,-0.13910719210493258,-0.050148427462405804,0.1475053701170723,0.16621923140301892,-0.0610628506501896,-0.08863657587845511,0.014415022065330947,0.509114686622205,0.3602282871483291,0.17383698708141074,0.1420272537900378,-0.008588622782969261,0.291578749452465,0.01916230080302236,0.22072340334789853,0.24486947929497183,-0.07146724110089123,0.21028853634325045,0.35871169458566793,-0.003863268780576024,0.11573956388947301,0.021500295282658562,0.11619069519871138,0.42825042836817484,0.05869315839914862,0.07686927492459927,-0.012698895710235992,0.015157478143415575,-0.06138655347979216,0.24674731480168258,0.4287327832256285,0.045300133797016556,0.10058326093050177,-0.06787244962226653,-0.06838439960639262,0.20048674705296315,0.2801000419215502,0.14521526384407993,0.15206245314909417,0.09347813927699156,-0.12075736232205957,0.014472502862966193,-0.06956820251471965,0.16634134645072726,0.017918243077573646,-0.15804744867555112,0.3736652097602586,0.014288437930793747,0.007507895982866073
Vermis_8,0.23525496084600978,-0.07554466540918464,-0.3109835117650383,-0.35253377076764253,0.23319304449730685,0.010433204447707279,0.12237558451783512,-0.03198431917971139,0.24267591022617016,0.016662958390701255,0.13648307932821563,0.11824095308012453,0.23606714091312483,0.09150767798676294,0.17408202714425977,0.21309039534861202,-0.07211883534703892,0.2074856231748175,0.03084068739407132,0.14780789856473273,0.12284283388368902,1.0,0.043988450834399596,0.22198577162079383,0.038479079099491324,0.26638487592930543,0.1899544930870908,-0.02770529398495526,0.13031322702852086,0.0019757101661539767,-0.1016574786039236,0.3033654809928094,0.1220886909623354,0.4882316421958778,0.3252642901606069,0.2632029295502701,0.16670760659856376,0.21148823875152614,0.18167814017291706,0.03532842597222808,0.0984975304710616,-0.05132657998255702,-0.0579006216356277,0.29218494392414257,0.26564512454031347,-0.03919598141905354,-0.019239667882670813,-0.3099231909798436,0.19629368926494165,0.12597254389255086,0.03915803973420011,-0.1576443536748454,0.2406035005101655,0.3301082753413125,-0.06588472757093097,0.07478598661708719,-0.021750193399600756,0.0758179239068791,0.10605343275482415,0.23770206220711196,0.04772874974114005,0.4263033468125796,-0.007153712945932063,-0.33096499055111356,0.030230811184361186,0.143725837756958,0.24037020888553756,0.23550378827780286,0.12948431756475723,0.06506952271556134,0.2805984254124231,0.1448586753036697,0.07615364454555645,0.2487666714085169,-0.2048302115455887,0.005780718115904122,0.12900697619652146,0.16793721110459484,-0.09443241768680327,0.3230173001751554,-0.053320712541855615,0.007134660442125129,0.12250398951989569,-0.11516727510852952,0.09142710923469805,0.16847962047953027,0.025799575941522757,0.2305263351081575,0.11886223671766362,0.25237466021291527
Thal_LGN_R,0.017968243835547064,0.12440427689960769,0.20434935715150043,-0.16838120833613865,-0.018943081273872345,0.0535819154436182,0.031234728752845387,0.187593147294891,0.09463238980488113,-0.179871019501275,-0.271783623889221,0.21247334300507498,-0.09955940222834693,-0.12399491155924851,-0.14592480231994287,0.006642212234095724,-0.03525951644045571,0.17950589433575687,0.17499892531575822,0.04333805047825414,0.18298893528845064,0.043988450834399596,1.0,0.1384907645064251,-0.06799432657519569,0.06858044742064671,0.24047063028422358,0.13051462020642574,-0.008589931571526542,0.1848200303817396,0.17400719165107967,0.012421355248802217,0.11767353216769548,0.13392398109800918,-0.028465405982786813,-0.053757393569916996,-0.23062332016546408,0.32220101628388426,0.2404248262058304,0.03492424441752611,0.25145519318930126,0.18705461996700215,-0.024339422566917943,0.06306045172476082,-0.08075281924127563,0.11978784105010348,0.15319254810117652,0.10142616265599447,0.09342508263478908,0.106933708407193,0.019311205073651777,0.02503549351714718,-0.06662470079009875,0.223178626447554,-0.009562597861190536,0.05115940392264399,0.0005331739832642917,0.2195050493443882,0.03261699462085136,-0.05282313534196163,-0.17011019917983514,0.26233505724350975,0.13541841196365245,0.14487505686914265,0.09065446245688205,-0.32700441836137134,0.23130157534800216,0.15402489436147299,-0.1899247631810601,0.2593847668128115,-0.18950004865148598,-0.06263379986129354,0.3462573749218089,0.2367162318941024,-0.042559612850036184,0.08612646745945726,0.03534492494030933,0.02735183850194623,0.040212432256206,-0.08054862600340326,-0.14257276627727222,0.14093601055033325,-0.06614589485814944,0.10147457075990836,-0.08101642069543798,-0.05318918510329622,-0.036813985731250956,-0.16634029751592344,0.2937196297384639,0.21120975732564545
Vermis_1_2,0.09289275711479142,0.08255650772725465,-0.06256686487353179,-0.11023976114453889,0.10925902635788766,0.13910524952307587,0.06801183094532032,0.17537967710361158,0.10424599348369074,-0.11901809942854967,0.016525423695716884,0.15816764846092068,0.1190278277462839,0.08185418228416372,0.24466719345277516,0.18753962136000069,-0.06010089382395893,0.21853868562305848,0.1907675729020332,0.15869954151242258,0.2274180390243098,0.22198577162079383,0.1384907645064251,1.0,0.017882243664231374,0.07713809038768436,0.15998109613444964,0.14248827059264849,-0.027519978754582782,0.11589598392501622,0.07536267044264473,0.2520797022162124,0.08037960698553917,0.47959065786460575,0.18689770401764866,0.2295671741193307,-0.13246184397489158,0.2886618306267757,0.22321399586914975,0.06321634667198717,0.20692125811412826,0.14936120823587454,0.32877967607262654,0.00822507000667531,0.05267076978263931,0.13479097070817156,0.09520473341050271,-0.04199411729232111,0.20087450471466614,0.09189066783175692,0.1494576624929786,0.0456232232363384,0.09508172187167872,0.11675277439218791,0.14838851244308032,0.22083392856948741,-0.08813821031554418,0.2717851392958967,0.0046823495836629085,0.10719471574931064,-0.036400075563436565,0.36648929408494946,0.07946011622543432,-0.1657090446745216,0.2217576913098652,-0.08310499111460484,0.5024255456899792,0.24201160253177348,0.03204514860116335,0.18448178964805492,0.1746116073641648,0.18875670924441812,0.24447060035514326,0.23709790746919143,0.037210931624087236,0.27295345000397925,0.14979858858175157,0.12847716923340038,0.20575663245613635,-0.01853434191980216,0.10977557571476419,0.14765083071395585,0.11910978193579447,0.05931121471832787,0.09365830890706404,-0.0036463756582049184,0.24286681305428537,-0.057853708948902724,0.20886564654432857,0.30059967654147457
Frontal_Sup_2_R,0.5245044877855576,-0.5196882106889441,-0.18639429292479984,0.48282470106963576,0.7362844798011806,0.5990108539946648,-0.41651327351277945,-0.5983519112659057,-0.04317834966743545,0.26615980878294193,0.7266016294015238,-0.2626851655996702,0.6039185990648671,0.7806067719679054,0.5446635720559488,0.2701045031210935,0.38799816463471776,0.20008611793105152,-0.6053199499854348,0.7998979784903025,0.24936925543096908,0.038479079099491324,-0.06799432657519569,0.017882243664231374,1.0,0.4299706042224334,-0.5359693807766793,-0.11286716106865617,0.6679615865964935,-0.5775817757801867,0.2221183466272412,0.287330426927138,0.870669167018042,0.24230796114933636,0.7442497394505472,0.3506037805924088,0.7073446495404827,0.48166801101667395,0.22470558635063065,0.31151090726354075,-0.06652663563011726,-0.567502995882221,0.22212108838800687,0.6297869586637933,0.3376289584462529,-0.16347712377229398,-0.5385447935017862,0.07892361488541445,0.2346445179502539,0.604526478559291,0.387205535883749,0.40522552211686963,0.300274680646302,0.5506761291805653,0.47999605312671145,0.3045829772787803,0.7016202268690382,-0.14166088154841555,0.8441363498125756,0.596965694920357,0.3528973086850873,0.04931678472716181,0.166500990953678,0.3703655352130352,0.5120508547811593,0.46772602067426633,-0.03781813494181081,-0.21133818772520538,0.33710821084736786,-0.5931937438279152,0.574855673222199,0.6613894219446864,-0.4049603104370538,-0.18288974252475837,-0.029233269614066342,0.13478845158046432,0.8221219892546483,0.0357655634782706,0.47001224877345466,0.6422523605534934,0.7212187049995599,-0.5007626739533564,0.08374480703169135,-0.28536158282954976,0.6273076354333402,0.3510656232466749,0.10008190658516934,0.574468067725223,-0.23943848228001585,-0.33147624791396396
