,Thal_VPL_L,Putamen_R,Cerebellum_8_R,Cingulate_Post_L,OFCmed_R,ACC_sup_L,Cerebellum_Crus2_L,Occipital_Sup_L,Caudate_L,SN_pc_L,Cerebellum_3_L,Precentral_L,Parietal_Sup_R,Thal_PuI_R,Cerebellum_Crus1_R,Cerebellum_7b_L,Thal_MDl_L,Thal_AV_L,Hippocampus_R,Thal_AV_R,Cerebellum_6_R,Frontal_Inf_Oper_L,Temporal_Pole_Mid_L,Precuneus_R,OFCpost_R,Lingual_R,Frontal_Sup_2_L,Cingulate_Post_R,Vermis_4_5,Raphe_D,ACC_pre_R,Cerebellum_9_L,Cerebellum_Crus2_R,Thal_IL_R,Thal_PuA_L,LC_L,Thal_VL_L,Putamen_L,Cerebellum_8_L,Paracentral_Lobule_L,Cingulate_Mid_R,Cerebellum_Crus1_L,Vermis_3,Temporal_Inf_L,Heschl_R,Occipital_Mid_R,Frontal_Med_Orb_L,ACC_pre_L,Thal_MGN_R,SupraMarginal_R,ParaHippocampal_R,Temporal_Pole_Sup_L,Thal_LP_R,Thal_IL_L,Thal_PuL_L,Thal_LGN_R,VTA_L,Temporal_Inf_R,Frontal_Sup_Medial_L,N_Acc_R,Rectus_R,Parietal_Sup_L,Rolandic_Oper_R,Thal_LP_L,Postcentral_L,Thal_PuM_L,Cerebellum_6_L,SN_pr_L,Temporal_Mid_R,Hippocampus_L,Vermis_9,Thal_VL_R,LC_R,Thal_VA_L,Vermis_6,Lingual_L,ACC_sub_R,Red_N_R,Temporal_Sup_R,Cerebellum_4_5_L,Angular_L,SN_pc_R,Thal_LGN_L,Thal_PuL_R,Parietal_Inf_L,Supp_Motor_Area_L,Calcarine_R,Occipital_Sup_R,Cerebellum_10_R,ParaHippocampal_L,Thal_MDl_R,Thal_VA_R,Temporal_Sup_L,Precuneus_L,Cingulate_Mid_L,Parietal_Inf_R,Precentral_R,VTA_R,Frontal_Inf_Tri_R,OFCant_R,Thal_MDm_L,Fusiform_L,Thal_PuI_L,Cerebellum_7b_R,OFCpost_L
ParaHippocampal_R,0.6425076392364525,0.6549024069187032,-0.34850380399411424,0.25265491752984925,0.5419346737287998,0.15499288809740105,-0.5651186009408493,-0.19267279509016663,0.5421018646049517,0.33642161560552175,0.37642935815569056,0.6819214981100226,0.36677107739090076,0.2912919189409498,-0.3070202487230633,-0.5372243929726891,0.2357332682554889,0.11356759038164521,0.8002471287208895,0.6431743796365874,-0.17833911367243244,0.5814901228419211,-0.14896346649840972,0.43349333392419975,0.3395682639743544,-0.13246433746943428,0.7051753564456508,0.13565795904887648,0.27352746723477145,0.03944679246815919,0.687139118713579,-0.44432150225214195,0.1616146982466557,0.38801809354258193,0.4525443013961272,0.5554816572743817,0.6382044495248204,0.6428648960174114,-0.5490368192675364,0.5908992114106458,0.5267228306362677,-0.5818493415240851,-0.009867103909531029,-0.4087021854337893,0.5117594012806488,-0.02497200972450156,-0.22602479055776953,0.6094072033644911,0.24312742573557114,0.21659019778360486,1.0,-0.2574334898381279,-0.2190377762249825,0.50236179569464,0.23229119133057755,-0.028465405982786813,0.1878103301193164,0.4348731351565594,0.404335026270449,0.3398686819575774,0.5693457340859556,0.4097400286590746,0.4618798670894768,0.26340076753867864,0.6154345770128352,0.48020729029961723,-0.5408540993142679,0.44609699859148555,0.3647407725705975,0.5987441280649961,-0.49479091597710984,0.717023001992845,0.4294542354389013,0.6648263753133198,-0.0831184770714009,-0.4248788037920955,0.5222241253761456,0.4530952940982691,0.5543406513671597,0.7058986903510139,0.02930376908240173,0.21361806059471136,0.6353220336471668,-0.3727301056808064,0.4353039400234593,0.5964753006755681,-0.030262653623500096,0.17770069777962522,0.16427937323336567,0.7630497531206557,0.42774293360550325,0.7690449068047234,0.23591123298935068,0.5373722498297786,0.6552429185640138,0.13748399665575461,0.10277148789771015,0.44845814458924405,0.6658436938362957,0.2826764918200466,0.19966706908179074,-0.2540091467926874,0.4683185748371849,-0.2687331517100765,0.6888020790305183
Temporal_Pole_Sup_L,-0.28357606164509164,-0.07470623840771397,0.6621985571816487,0.09868189743082116,-0.02822649100909548,-0.27219255548954946,0.714650035367845,0.402410542598516,0.02486549552484811,-0.008126932992518043,0.13884424237670254,-0.3659445512671172,-0.39591706308882746,-0.28559206099931544,0.6592151882221648,0.7470287221527668,0.008338789485278459,-0.027624125439565984,-0.34901907297072876,-0.3431978001303321,0.654886013377459,0.004188024260008107,0.758827026121415,-0.21423519150903098,0.43825845282766673,0.6499505521583315,-0.2289100349885463,0.16887341409824758,0.30559255490330905,0.3781330061615087,-0.2558063666298571,0.7575607218540582,0.13312085206425542,-0.016556591452385912,-0.09056418580606,-0.1825661759899599,-0.05839017632277977,-0.26627321784989655,0.7341290086100886,-0.4077215413530412,-0.15662715854724057,0.7647333880312002,0.4513766030105987,0.6467133690012323,0.012422877442902333,0.26401474509265865,0.05360772804139551,-0.17892763972689837,0.0692249579577248,0.1602215050231536,-0.2574334898381279,1.0,0.28804453403871005,-0.09559187916964232,-0.05214311873291283,0.21247334300507498,-0.22821619758040976,0.13588815618600114,0.08372528386454724,0.08836053463543453,-0.2072573838645352,-0.47315033937494944,0.12078279861609344,-0.2441763783788806,-0.5224607079704918,-0.23577407996553462,0.7569954802573291,0.13194226360510516,0.11497921718920835,0.09546027502785964,0.664371786188557,-0.17325078384914563,-0.16163966504567595,-0.14677432681715888,0.5311207931719841,0.6369196748189251,-0.3412528332953678,0.19703445873822595,0.09895744172971001,0.10439400737852053,0.009229839470049447,0.0897329997156204,-0.40688366526137876,0.3219301563201911,-0.375329877817343,-0.06414424908434058,0.47629244494845047,-0.0064870617196487535,0.38005928887372087,-0.32461323254850655,0.07473190491275725,-0.27596136831748014,0.5743880093842005,-0.4170329121949648,-0.24384372284211187,-0.04285773519274701,0.1673664119193318,-0.0039894535872564444,-0.137255607845923,-0.3088875582357103,0.13146150828167213,0.7306462910805717,-0.3290472461545452,0.36281472983613977,-0.18171873392752527
Thal_LP_R,-0.3766139111106083,-0.07315846566468882,0.37703907470001685,0.1980695363375968,-0.34842624579023984,-0.13592894836377073,0.3272941183148318,0.5254720381472374,-0.037973331428347426,-0.12099503437218002,0.11090203353268178,-0.00894282125603944,0.419376819788375,-0.06384159205633208,0.45076554486569737,0.4249679889220277,0.2536091080172609,0.061885862107043575,-0.2733355058691888,-0.49082459309280024,0.32508487713287676,0.0030303467367508805,0.13353133312082036,0.3275016041440246,0.1945753707030054,0.445916380726929,-0.07499300756840695,0.2083393475373465,0.030198171712282566,0.3036429362858346,-0.3796984155775563,0.4648358331295716,0.18188221522120734,-0.2787021953079366,-0.12906048455583358,-0.15223309693568363,-0.21859074154424862,-0.07243098934868632,0.4067541046651563,-0.17596020786727512,-0.15414364745451378,0.4267915169407434,0.3748197219203081,0.11847733566491661,-0.012863192835412667,0.6987855754662685,0.08217420875889761,-0.5339741378343249,0.06888113971379341,0.40448778967994886,-0.2190377762249825,0.28804453403871005,1.0,-0.23410355700741234,0.285228821003162,0.20434935715150043,-0.11163748588329245,0.2615253353789761,-0.15078583680621666,0.1992810854985827,-0.2262280751311833,0.3740223333467521,-0.2567596485929497,0.4072873788689249,-0.036220465609227114,0.14163116767471576,0.375448628372813,-0.05309179052230714,0.3820309445472857,-0.061519021547624606,0.5103439531034355,0.0021132135740952085,-0.18002406051210468,0.014049920608781746,0.25662807897817763,0.5245142263219169,-0.4203154836598514,-0.0638524726966879,0.1393300016425238,-0.14045907818440947,0.7235854578897375,-0.06339683538916187,-0.4581340637609974,0.7188298653367644,0.36692570217564235,-0.22716154478542575,0.5855374496359409,0.636278150014032,0.21742141660471842,-0.34206980037016355,0.1776829866588033,-0.21483971208087682,0.2897541582669938,0.310216585071858,-0.11863288385924585,0.29344817822697566,0.03913478593805712,0.03889206047693955,-0.35595223269305754,-0.5340071199941198,0.42728881059781354,0.23592165900223153,-0.4222112908569428,0.3427649328208382,-0.29973137453269755
Thal_IL_L,0.4821117994857131,0.395268483443763,-0.1546318666327616,0.11722213350719755,0.24337329694343907,0.2225302577066929,-0.30325097548642893,-0.21224957682386822,0.46438857836953923,0.23479474547078713,0.05705343661085554,0.33245245987862987,0.09216836779976287,0.10096455003045914,-0.18976924465786157,-0.2423108139589771,0.2551593735729345,-0.06971728316645766,0.5125583091609862,0.5174935702701138,-0.11398464365683784,0.3381469073178723,0.03764482473565954,0.12052515459396032,0.3527761875478472,-0.12178708775412067,0.34691677900738455,0.07529190226311135,0.05132430768277923,-0.05556444380250813,0.455005854086192,-0.22232344144277397,0.21149401036331714,0.32686044512696455,0.21521564803370263,0.3208996759240368,0.5884284728158574,0.3970845159044297,-0.2999600222728958,0.3342113431807433,0.31757718471054464,-0.29957339689754586,-0.041463505957913566,-0.275845395868031,0.3548941222339189,-0.150086320319864,-0.29764860052755465,0.5113462566366982,0.12485642261539405,-0.00709606184988498,0.50236179569464,-0.09559187916964232,-0.23410355700741234,1.0,0.1968128955588133,0.03877905207116983,0.08523575819871808,0.26666971759441294,0.19778824417846316,0.5194893781195616,0.26701038880650263,0.14023373475265516,0.37730515354314703,0.0976274346655414,0.29547551840660213,0.2734350517884853,-0.3183896721541529,0.30329815022583,0.11552366747445292,0.5301324048458448,-0.3188675765573989,0.5113698198174706,0.22656009004915093,0.43201013951001677,-0.2004371055831015,-0.29596707424746277,0.4089623454182807,0.36918000566080333,0.28026846315365556,0.4222523362474633,-0.11246612605345817,0.08144345985250358,0.33202811836326745,-0.32751171421236946,0.12534112140777853,0.32090138986956573,-0.04552741282104067,-0.09720153114534588,0.27834998857681453,0.4662647156809571,0.536340660720027,0.5086256699936812,0.11329806573396425,0.18310960696399456,0.31285655314500865,-0.09204335082524452,0.07998629516028982,0.33205785879401967,0.46893102452678015,0.3248839587876128,0.08383695572546031,-0.21313108211053802,0.29040066029947637,-0.14642025077482,0.3913298403528165
Thal_PuL_L,0.40767699490591325,0.2793876572400886,-0.07869415642413725,0.23141238786500584,0.06062654352471837,0.16318559509115624,-0.20927195039477015,-0.02733963910454766,0.2917674916044855,-0.07561051283045499,-0.07261408991263388,0.3043787470310755,0.2902278144716412,0.156565585230612,-0.059731275814719195,-0.18065747158232748,0.3338122691159116,0.15520719558623433,0.2813797934746752,0.18906888757331966,-0.16918154277125894,0.30220949182879486,-0.06699703130017588,0.23739471210799415,0.20739426305030215,-0.04469489441531348,0.2885437738259953,0.21877150970849812,-0.15039341414916316,0.04725699607964169,0.30155179677007793,-0.14286194577954317,0.11557602164128253,0.08859995726933852,0.3965084181881137,0.02860300405546032,0.3174363374631354,0.2307884906775527,-0.19204838961006343,0.1127850383806672,0.23845222876911767,-0.19450097992523796,0.07534316867280848,-0.2670303006980107,0.2300703061097223,0.1974098971859785,-0.054834720479531106,0.12053569054058168,0.0237340049293778,0.2985554357049831,0.23229119133057755,-0.05214311873291283,0.285228821003162,0.1968128955588133,1.0,0.11975581719071376,0.03402242926525627,0.19463610405782772,0.18294033222452502,0.18595058775560042,0.14675464229402146,0.31167924868149854,0.10057607905100355,0.6344138573501357,0.24744032375144656,0.6545638318398126,-0.2167901217563784,0.14629653891833602,0.315495498594046,0.2943687526720764,-0.1071523481255278,0.5263813991313765,-0.026446380111930845,0.33005156456281476,-0.20234868692154614,-0.04167707415214092,0.08712987887746164,0.10861074128958578,0.36957452407077823,0.0021367437864852883,0.24349625402161507,-0.006783791897063958,0.2379277059236008,0.002434659442714052,0.2758243758344322,0.12345846451571639,0.17617728135602734,0.3033407962887639,-0.01005198661325838,0.11194918425190503,0.39217681182091213,0.22517571643839576,0.16657917445749634,0.3126030589340663,0.242340339427465,0.0895652122329256,0.023259797171258822,0.10706800253312782,0.3348202837606023,-0.05548902287270053,0.2382159260852453,-0.20500491700911846,0.2276314143680409,0.019726924716642585,0.2352382922364451
Thal_LGN_R,0.06306045172476082,0.2643450813067485,0.049357555794107534,0.2404248262058304,-0.10822339433177747,0.17400719165107967,0.17499892531575822,0.15440831376048936,0.223178626447554,0.09342508263478908,0.10732945896488086,-0.09481881827464493,-0.11282688418192142,-0.03525951644045571,0.031234728752845387,0.187593147294891,0.16324488748373814,0.13541841196365245,-0.08032333213956504,-0.08415662103020484,0.21120975732564545,0.03534153726890233,0.2367162318941024,-0.009562597861190536,0.03492424441752611,0.21229189318306946,0.11767353216769548,0.27652648989902606,0.26233505724350975,0.25145519318930126,-0.035516400134363156,0.14093601055033325,-0.06614589485814944,0.012421355248802217,-0.07125240349824889,-0.053757393569916996,0.22181963678096533,0.0535819154436182,0.18705461996700215,-0.14257276627727222,0.08862277066254781,0.2076790837632731,0.1517098387799565,0.2882626770609557,-0.06512098781318623,-0.042559612850036184,-0.06688746550907419,-0.05282313534196163,0.02665750302815845,0.02503549351714718,-0.028465405982786813,0.21247334300507498,0.20434935715150043,0.03877905207116983,0.11975581719071376,1.0,-0.004389345719075794,-0.1899247631810601,0.106933708407193,0.08612646745945726,-0.008589931571526542,-0.16838120833613865,0.08512161514670881,0.14487505686914265,-0.1411098801587362,0.011065011428926724,0.2593847668128115,0.1365124554030309,-0.17011019917983514,0.32220101628388426,0.12440427689960769,0.08813818080563739,-0.08075281924127563,0.07964482945190153,0.15402489436147299,0.1839140135762341,-0.14135033774467795,-0.06662470079009875,-0.08101642069543798,0.05741359226681869,0.10142616265599447,0.18298893528845064,-0.08054862600340326,0.24858568426589117,-0.11952753948488062,0.03534492494030933,0.13051462020642574,-0.08614066929739378,0.23130157534800216,0.02128972993721489,0.09942531618021845,-0.018943081273872345,0.2851539108335412,-0.11930245059288885,0.03261699462085136,-0.06085141722906732,0.09803510391434214,0.05115940392264399,-0.12399491155924851,0.17950589433575687,-0.036813985731250956,0.2589734316234895,0.06858044742064671,0.03443905234097196,-0.23062332016546408
VTA_L,0.25558016299872854,0.12895842576043168,-0.07997953841627112,-0.013416554129721443,-0.01867955982737381,0.05901305430911124,-0.1349179564465956,-0.16239276606035413,0.011023441601496728,-0.15477232761270368,0.035528676708277064,0.2614426582316707,0.07633277740493931,0.09559790049452217,-0.05425215982842748,-0.20954248225915303,0.0819472591888257,0.18239592166627425,0.18037353101445175,0.24612299514969335,-0.10106340605361687,0.1188013874604192,-0.20934099393009212,0.1405829428510413,-0.1413923829052255,-0.09444542128901548,0.20707042995208697,-0.0053165363291785344,0.0013364131505743647,0.020540391599733445,0.11894369390633336,-0.13286285347329854,0.12162988727390876,0.0671903183711144,0.2916084848773528,0.1804716577704936,0.12142717878044565,0.044480907961418,-0.20295169061109614,0.27644099062104216,0.20702074055786943,-0.19901717637480593,0.011079506697801384,-0.19394486617366705,-0.10629473111999686,-0.03775270892504301,-0.20043437403297248,0.034650274543700774,-0.46126127375682624,0.002639791003524787,0.1878103301193164,-0.22821619758040976,-0.11163748588329245,0.08523575819871808,0.03402242926525627,-0.004389345719075794,1.0,0.08201982630793082,0.007675627201850012,-0.011635624018668248,0.15953424020783985,0.11952523847776811,0.04421103501797196,0.07697436539648383,0.27850382691135905,0.1751286741895748,-0.203350761592736,0.281113548997093,0.049995159369355856,-0.10344445856455792,-0.18204071717031095,0.22859948040250674,0.03145668186191637,0.08837807718471964,-0.051459389737638375,-0.20890027644891213,-0.07250586964939881,0.12552096425693435,0.06663554756755537,0.035965973456834575,-0.06918090325119569,-0.14293701017802968,0.2419407601403099,-0.11457967233284623,0.15989137205967835,0.23077061235511157,-0.12932099643836004,0.11710231007375149,0.0019192534351371831,0.2034287703017386,0.10695376161578739,0.2168578083513433,-0.07269461591483306,0.16282054244300567,0.29786857502081243,0.021060027986411663,0.08159088726332402,-0.09271850859007877,0.12816571364328844,0.10289000286568596,0.2020714868175403,-0.1409988210397488,0.3721892492824344,-0.1547155071475912,0.02439008186319642
Temporal_Inf_R,0.08233278057708812,0.13211819415165052,0.4128858025414247,0.196149262873111,0.19879505257804084,-0.13030772954060657,-0.06528458408123605,0.27418017196356903,0.20022229538303904,0.07755095192399586,0.2857762374720116,0.5094858632482883,0.3589539787383152,0.004638398175510993,0.47169979449681376,0.007891059030788745,0.278310223166454,-0.02271139094877803,0.30874463525604623,0.1087818488149614,0.2931610136653419,0.4730591984070633,-0.0701864601371301,0.38690949656816803,0.6406854910704571,0.3238135772352031,0.3718206277398967,0.11989775407291024,0.1536681853903588,0.1673448531302471,0.20799110080332214,0.2557314554894589,0.566264739756183,0.060694725714464326,0.277121331889215,0.22894087660110174,0.14432436470713111,0.26025357060276244,-0.02977582745225324,0.31747272326060255,0.28276781486579294,0.022779646107057173,0.2581207165351718,-0.2403145239149086,0.5727337702453424,0.5886458232820975,-0.25070093446945374,0.05940510702758944,0.28298389137607954,0.4844553218005997,0.4348731351565594,0.13588815618600114,0.2615253353789761,0.26666971759441294,0.19463610405782772,-0.1899247631810601,0.08201982630793082,1.0,0.2141060149728975,0.23297233518863686,0.2687910409946692,0.4610789982866149,0.15177470108921942,0.18377418355378397,0.44393206014893855,0.38764378867507554,-0.05039761608379962,0.12074729204920359,0.8619798417534591,0.1969100644731893,0.20653241953552787,0.3206128435714323,0.2737518139692605,0.2819357991972729,0.23579259380166134,0.18439447560412794,0.04135037512998644,0.25346527146574727,0.6995489772579893,0.5137624263707303,0.4434799460637086,0.015157478143415575,0.11466775337045967,0.013977715845126653,0.5540924745109888,0.2701632551972151,0.46829292059748967,0.539555707939852,0.32276010082691625,0.17518030718940641,0.40743453298058746,0.33614963568227846,0.37729869783872644,0.5092474412885016,0.3373449768030978,0.16286450003926073,0.16547812276023555,0.23442296505873547,0.3666512513059974,-0.32534121755483864,0.4787262347123686,-0.0033388857483481285,-0.12996899586909658,0.22844927833721868,0.31929083013110476
Frontal_Sup_Medial_L,0.31336114858447633,0.502650035289209,-0.051130637818856246,0.44715359985796804,0.3219882966529912,0.3225002447040097,-0.1394793393196706,0.12583738718307444,0.41028638510793325,0.27423333841528796,0.298293345552687,0.42661197589172445,0.1582685546691985,0.19136647969595658,-0.045001047326319314,-0.17268790385222205,0.12799040469309034,0.27598072741014235,0.3572137944943231,0.25141960446979994,0.09796372059582112,0.668122487510773,0.017516207225204087,0.3478733407071482,0.3285373438238768,0.14480211633059512,0.6274374724925159,0.47102658622193166,0.259651146252177,0.013799471290723212,0.537869530947874,-0.09365885227288494,0.123724330295765,0.2875683945502681,0.26888789657161,0.11652744368624722,0.34922001581125833,0.45728396598284154,-0.11357331004226472,0.3761868048902585,0.6277237347218447,-0.13618177363073816,0.1578208768348778,-0.0012431284454788316,0.5582058781185585,0.14052246999502022,-0.03495878116891535,0.3342635821333276,0.41118019813337314,0.5448584757891771,0.404335026270449,0.08372528386454724,-0.15078583680621666,0.19778824417846316,0.18294033222452502,0.106933708407193,0.007675627201850012,0.2141060149728975,1.0,0.030650956630751458,0.3777753411030863,0.1245537122507231,0.5631583257971412,0.1972779223637437,0.3752898585822455,0.30908173725173915,-0.10151140579109541,0.18872527097758807,0.3954683423442782,0.3722886751385221,-0.056810039445408266,0.33794919370390425,0.1272667618178565,0.4513196324923588,0.12688303031906453,0.06214857825169671,0.3367885487028951,0.17864392975670237,0.6414850154003424,0.3114257640437594,0.05191968738748014,0.3602282871483291,0.2728165372038402,-0.11970656586529929,0.18746157714226952,0.5958516859284564,0.25964666251621815,0.14307552543539606,0.06912260779366707,0.3220960017526429,0.18643992245430285,0.4496517250220804,0.4451257702834528,0.30172594511761514,0.48661188194477917,0.34326857268328526,0.38454834688280803,0.04585011746823716,0.6180454718355194,0.021502203909322844,0.1505715018563576,0.04676991972626284,0.18832605195718016,-0.04138129175149812,0.3815343219890546
N_Acc_R,0.1048953014295689,0.4203541236166428,0.007264148992111752,0.25837828291118003,-0.031308906082933005,0.24675274281724766,0.020132270958802982,0.13171308474602944,0.22124449113708214,0.11216072049952867,0.2911813876955477,0.203268604370954,0.2978790674583364,0.0871534806558635,0.027537294624792628,0.1242529232777677,-0.02175455482380322,0.0041724230401001105,0.2846573950334225,0.1799753943302028,0.15316526722905133,0.19692158501056636,0.21667871411479198,0.33461200749699205,0.25651837190039933,0.23542076964856634,0.18544636290929578,0.23389645231448247,0.2197559619851977,0.1539380171068492,0.07913124482526745,0.07754715498576281,0.18520825750318853,0.3587698458398224,-0.04582736477875739,0.23204631654216076,0.26661601403958696,0.41190545638104453,0.08482250819414484,0.27132722908588736,0.1555282651808632,0.021113068235603247,0.2800815385109026,-0.0300052431400056,0.04575689423734946,0.20341193920064649,0.07052283007590152,0.10790272560458797,0.0790854382985863,0.1362628683337153,0.3398686819575774,0.08836053463543453,0.1992810854985827,0.5194893781195616,0.18595058775560042,0.08612646745945726,-0.011635624018668248,0.23297233518863686,0.030650956630751458,1.0,-0.04640837647925643,0.2496902183494978,0.3655900999517981,0.12457757576335288,0.1979639116882005,0.11035336503369517,0.020168634266098995,0.2597151372667089,0.20063878490659443,0.3679895875032912,0.0329719759846391,0.33936165772613075,0.09290409180708244,0.3755830305936816,0.09309793447944596,0.0832512338738724,-0.032628863935538474,0.4276992241576105,0.2376725850002652,0.35187867858531713,0.19219759836028258,-0.06838439960639262,-0.032641419984603466,0.16839050374819856,0.20525878138985063,0.16253876200499945,0.28435717397785504,0.22666955062187188,0.3935128222922397,0.2938540938187663,0.4594571714675727,0.25067833852557647,0.26046055840782933,0.26057213679460683,0.1264457483930863,0.17552553711297803,0.23104718099222776,0.43446114386131585,0.10607966270243349,0.09579890969733848,0.32025061611659084,0.12439857374465584,0.0320881915197272,-0.06283623134692833,0.12482054905441542
Rectus_R,0.5537621950681679,0.4337390300817429,-0.35082182569854503,0.04366732067622394,0.7068777774660663,-0.008299638646548604,-0.6115099713097697,-0.2815520382872852,0.4834208762115223,0.37517742714169033,0.13913400180786412,0.5508848677890462,0.1964504753109409,0.20741303478541287,-0.3769533093742207,-0.5992731670148957,0.1983759730946885,0.0009281894070352171,0.5656159451884132,0.47221734376562663,-0.4199939714133399,0.48087272548998883,-0.23799937304652585,0.06289782265621324,0.401820981170198,-0.44055594047665475,0.6077907151921347,-0.05453516779876314,-0.13139663547243094,-0.12532907279388947,0.6638209103197201,-0.504250067345576,0.06672109971032783,0.047488731873245364,0.3180278718816581,0.3486515830940562,0.5193095018818973,0.4048284515443892,-0.6253852571281777,0.37027150053810665,0.4673589679934749,-0.5884531332610805,-0.3586406086749218,-0.47061778472733184,0.5750976475472598,-0.2051178240991543,-0.339932466643197,0.6443689057187723,0.3873974523055548,0.05461947114627622,0.5693457340859556,-0.2072573838645352,-0.2262280751311833,0.26701038880650263,0.14675464229402146,-0.008589931571526542,0.15953424020783985,0.2687910409946692,0.3777753411030863,-0.04640837647925643,1.0,0.281305272945754,0.15952255414424088,0.19497392058302518,0.5254306594516618,0.29937963871666823,-0.5902273302065488,0.15128866671786514,0.16823524942424606,0.506886937107736,-0.5365760441099572,0.47675540147443246,0.24014544216200018,0.385025989172031,-0.4028990017820183,-0.4895060803591447,0.6153596431000704,0.25095804694895607,0.3385791146938177,0.35870678773448994,0.02372243240747094,0.3768455471843006,0.5963698670096974,-0.4294195712271246,0.340825016222001,0.42145509812365395,-0.2800987333528274,-0.030263199919746596,-0.09651462484925942,0.5922107518384888,0.051290368663180236,0.4998814946590268,0.078583605578763,0.33214136880718587,0.6250015161022053,-0.09684285160366121,-0.1613352045228358,0.24191573671442038,0.5591033117135901,0.17747685638962785,-0.1343297741465072,-0.4486387109421293,0.3575839243254351,-0.2637674321697969,0.6978558731014378
Parietal_Sup_L,0.043566412710365876,0.22542665227791295,-0.211435115204162,0.14203012270694781,0.13555349397826208,0.053750876428062117,-0.5038379344721027,0.09411490197494106,0.1210362400211339,0.03328832197728825,0.1879269623699675,0.6777332859993354,0.9509871550782723,0.23021633744619863,-0.21901879325107096,-0.42383247221354564,0.18530561365974985,0.064051522494149,0.3670721934480186,0.10162834478712299,-0.2898844408241901,0.3988828491643872,-0.45698386784191247,0.6975133381953766,0.15624125900584107,-0.1428769182661628,0.48825961617583247,0.004281924461219684,-0.17466163170117296,-0.09309252160440658,0.2126812855787658,-0.3066384403715721,0.2033871307402507,-0.014471246805391058,0.06075532190683833,0.2610292335169715,0.03077590137798901,0.43678256832612017,-0.41665904191883707,0.5542917940870048,0.25692412803420195,-0.4538750949656017,-0.0038450341261462235,-0.6038263699120852,0.3462187453637893,0.5203798510115616,-0.08133054048338635,0.011249741474195865,0.2546789312441342,0.44102583337903783,0.4097400286590746,-0.47315033937494944,0.3740223333467521,0.14023373475265516,0.31167924868149854,-0.16838120833613865,0.11952523847776811,0.4610789982866149,0.1245537122507231,0.2496902183494978,0.281305272945754,1.0,-0.03676036630871169,0.4847524408475065,0.7628801573990832,0.4159978611181788,-0.49411655692797646,0.040783361812758406,0.5174129009014797,0.09316603105752229,-0.21588261324368352,0.34548172827686136,0.16162833497771797,0.36184497817671085,-0.21902165079500127,-0.1301016294207866,0.2356230820554606,0.046296311734027845,0.39617485036217465,0.10239515514120007,0.7173003040058572,0.011348514281992333,0.14742141780206364,0.14373388643484508,0.9158243631863532,0.21787635511632827,0.1891504257479704,0.7040678991465184,-0.0347044669120783,0.2430698030708965,0.3018760879991279,0.3197808226642618,0.041773789975565946,0.9368410292841319,0.38238852277691915,0.5309463005682562,0.059979601350833536,0.1944650691100371,0.19935554231561528,-0.19347189203560144,0.3529847724126293,-0.45699295591416755,-0.017215056509456268,-0.12272890367990733,0.3318213259832186
Rolandic_Oper_R,0.3555488304823829,0.6122916460950478,-0.07431718719142595,0.4084153865808533,0.2265946404474346,0.5063672530549796,-0.04683009923299423,-0.0031875074341468804,0.3151360798240186,0.21737197859529567,0.45871080540374964,0.36541831495191346,0.0019862282255794055,0.21437360771640243,-0.07126595344970808,-0.025488063725883355,-0.14742449839748117,0.23085618725156062,0.32920674374707937,0.4815991006761106,0.24144744249287367,0.6628524085949874,0.21132116125257647,0.2940635053471354,0.21644218317714164,0.3087291997062362,0.42841721206456834,0.45299066220781126,0.49938679772287914,0.03901433896422579,0.3962921806812445,-0.02070857693757599,0.0010597412243867933,0.4237534624399214,0.09245590587162404,0.2455609235823159,0.4314134527171668,0.5194044809040353,0.005837413791773751,0.43336992926774726,0.5108228592719671,-0.060390567219242755,0.3352541144581658,0.13179857093752262,0.3135126169987492,-0.014477052512610517,0.0762391672244794,0.3616392626276816,0.2142505375418593,0.40154152567550994,0.4618798670894768,0.12078279861609344,-0.2567596485929497,0.37730515354314703,0.10057607905100355,0.08512161514670881,0.04421103501797196,0.15177470108921942,0.5631583257971412,0.3655900999517981,0.15952255414424088,-0.03676036630871169,1.0,0.11181228585448076,0.3271715461117348,0.14214974424147395,0.021354565660233443,0.2172295213636144,0.2132240470086041,0.4649991876623939,-0.07357715373899933,0.3946527601325127,0.28508383939728493,0.5475860363395544,0.3193889371775523,0.1496695593564156,0.24861833930674698,0.25222792516675807,0.5843379800517193,0.5113462484415482,-0.18983693794707984,0.2722830055327469,0.22235493845408877,-0.1614179464863619,0.042002310669414254,0.5667086152068804,0.30954468123217277,-0.04063974826284783,0.2544174494570122,0.4214501706594987,0.3267206641889226,0.5104836640526611,0.5663771972968252,0.14232785707450368,0.39200136431040117,0.29487132935035065,0.5916611943596032,0.20262934663734689,0.602055148754599,0.4042073695349203,0.04874995531634896,0.27055297090880004,0.21309333037274536,-0.07749769723540073,0.2265887989824807
