,OFCpost_L,Red_N_L,Vermis_3,ACC_sub_R,Cerebellum_4_5_R,Parietal_Sup_R,Supp_Motor_Area_R,Temporal_Mid_R,Frontal_Inf_Orb_2_R,LC_L,Temporal_Pole_Sup_L,Vermis_10,Frontal_Inf_Orb_2_L,Temporal_Sup_L,ACC_sub_L,Parietal_Inf_L,Cerebellum_Crus1_L,Temporal_Pole_Mid_L,Cerebellum_9_R,Pallidum_R,Precentral_R,Thal_VA_L,ACC_sup_L,Thal_PuL_R,Rectus_L,Caudate_R,Thal_VA_R,Cuneus_L,Calcarine_R,Frontal_Med_Orb_R,Temporal_Pole_Sup_R,Rolandic_Oper_L,Paracentral_Lobule_R,Hippocampus_R,Thal_IL_L,Angular_L,Cerebellum_9_L,Postcentral_R,Thal_MDm_L,VTA_R,Rectus_R,OFCant_R,Olfactory_R,Precuneus_R,Thal_PuA_L,Insula_L,Amygdala_L,Thal_MDl_R,ACC_sup_R,N_Acc_L,Temporal_Mid_L,SN_pc_L,Cingulate_Mid_L,Occipital_Mid_R,Parietal_Sup_L,Thal_PuM_R,Thal_MGN_R,Thal_LP_L,OFCmed_L,Cerebellum_8_R,Thal_VL_L,Frontal_Inf_Oper_L,OFClat_R,N_Acc_R,Thal_MDl_L,Thal_PuL_L,Parietal_Inf_R,Putamen_R,VTA_L,Precuneus_L,ParaHippocampal_R,Vermis_7,Frontal_Sup_2_L,Occipital_Mid_L,Putamen_L,Cerebellum_Crus1_R,Thal_LGN_R,Thal_PuM_L,Red_N_R,SN_pc_R,Temporal_Sup_R,Cerebellum_10_R,Temporal_Inf_L,Rolandic_Oper_R,Cerebellum_Crus2_R,Thal_VPL_L,OFCant_L,Vermis_4_5,Vermis_6,SN_pr_R,Hippocampus_L,Precentral_L,Frontal_Med_Orb_L,Frontal_Inf_Tri_L,Heschl_L,ParaHippocampal_L,SupraMarginal_R,Lingual_R,SN_pr_L,Cerebellum_6_L,Thal_AV_L,Frontal_Inf_Tri_R,Raphe_D,OFCmed_R,Cuneus_R,ACC_pre_R,Thal_PuI_L,Amygdala_R,Frontal_Mid_2_R,Cingulate_Mid_R,Temporal_Pole_Mid_R,Caudate_L,Cerebellum_3_L,Frontal_Inf_Oper_R,Cingulate_Post_L,Thal_VPL_R,Supp_Motor_Area_L,Thal_LP_R,Occipital_Sup_L,Thal_PuI_R,Cerebellum_7b_R,Cerebellum_6_R,Vermis_8,Thal_AV_R,Temporal_Inf_R,Thal_MGN_L,Thal_IL_R,Occipital_Sup_R,ACC_pre_L,Paracentral_Lobule_L
Rectus_L,0.7329869757237604,0.0256504284677839,-0.3432449149888286,0.6592274210151102,0.027233952038989876,0.16648863318504922,0.4305086712962572,-0.017776622990958675,0.7113913410200198,0.32961618978051366,-0.3106450874609817,-0.4103912592697844,0.585730397787097,-0.1146646575841184,0.699980345502699,0.18038236756194068,-0.6857321436558895,-0.1446136820636782,-0.670080558749767,0.7113826260926395,-0.22740943773194905,0.3704839632746034,0.019062646581862158,-0.5590175679243701,1.0,0.5815809965387077,0.5385752248408717,-0.507100453465823,-0.42658118427217123,0.4313790178165577,0.535959681317388,0.21907462087709195,-0.10734334779412394,0.6780558872768452,0.4447724909591078,-0.19585682638816332,-0.6507361462261373,-0.06788791769938782,-0.18574091012285893,0.33250555117960673,0.6191445184901656,0.28490351633502153,0.7158211743999341,0.02932711254964208,0.3638666003333836,0.4634325860229788,0.6801134181246672,0.20097996530362905,0.39536567746668694,0.3153275996995247,-0.5908995553516522,0.31998325824177926,0.5131804436627436,-0.40085885370273777,0.2120642223669059,0.3659588680310436,0.10463684130127925,0.16508221911867668,0.03084903086152514,-0.513162889690636,0.6230059159308948,0.32189460845160417,0.3583716557870109,0.05829867438973317,0.15152946512823218,0.18743429781363855,-0.1555905546143583,0.3803603974977884,0.12695870717136107,0.2489782863527909,0.6299685872894604,-0.5392169507631871,0.500310471448631,-0.6969726746751449,0.3138218676586402,-0.5317637706773649,-0.08870862227599668,0.27269482580909876,0.3644013669903938,0.2395291564982486,0.18756014139583582,-0.1422777966258116,-0.5317750611561286,0.16563144380325961,-0.000926572658590816,0.6450356157787718,0.22021470627111775,-0.1296340750005472,-0.49158154250191133,0.3120093325762942,0.5245414075133896,0.44920950159922274,-0.2890695782623243,0.6091799957291836,0.263229435465642,0.5729754646304492,-0.13180440172794752,-0.5503671030857579,0.31293674322139636,-0.6863705637132954,-0.09711584286330291,0.5507198779139928,-0.1346162800151543,0.6085154484503149,-0.32014231187066894,0.7086040869488995,0.4873139076633001,0.5050548843998472,0.23392556496083267,0.3260296342730022,-0.437394795413114,0.48244404929303897,0.010805615748272655,0.2515899664807036,-0.09795779632660943,-0.1949553443825594,0.36237076176536137,-0.3968701486732763,-0.46252422673448557,0.14830861519329286,-0.36239230630725744,-0.5329931174543099,0.19924876879235734,0.6334987645381914,0.09893578791884665,0.25550462870474955,0.15823923453742253,-0.15581079359776684,0.7549819330481939,0.366301743776283
Caudate_R,0.6648636035811456,0.047814757107011295,-0.12502625610853826,0.6233332524115273,0.18204806147088404,0.3478719505249596,0.7213140756036936,0.36505714691362745,0.6365092893666318,0.34013713834071957,-0.25944909151780293,-0.26122800268379254,0.4767421460600697,0.23258202410881484,0.5068302254793545,0.4212964152231845,-0.5800717475521927,-0.21416537222272788,-0.534095407719621,0.8144653127879027,0.11034320667715986,0.7171020106911822,0.3617064728575416,-0.2934634170197234,0.5815809965387077,1.0,0.7480256926640025,-0.19323997012559754,-0.08205149252307331,0.12648176842905146,0.6470675687937233,0.513186286964538,0.07306066183689941,0.7374304454562949,0.45314279316844264,0.06836558095269062,-0.47633982873213554,0.2815821821126714,0.13394257011198102,0.43494073754811363,0.6256100168838922,0.23488262839729745,0.6392320723532462,0.3520795249651925,0.5158415120475143,0.8240853316648713,0.5675883749096212,0.42122117871838377,0.7729220527258167,0.3849726862677014,-0.41772752708850747,0.3593613260104209,0.7588446142882521,-0.06407264629521628,0.3970168396315516,0.6146441147118858,0.325486070630042,0.5140205864006383,-0.055567439451905266,-0.38477725831631554,0.7029234970003845,0.7074000760478352,0.45786616772228717,0.18779371088536378,0.38852105713849594,0.4063243341020488,0.1294775368558373,0.7288010750296112,0.08878985324785346,0.5166087970766374,0.7256264841728264,-0.4745411504417878,0.7948166136421417,-0.5076600371541304,0.7202071338849516,-0.34882751050550564,0.042112058227232345,0.6475579058386468,0.30161690115745354,0.3887728447170177,0.6119200312662266,0.024058940137870823,-0.46637780099826365,0.3758106113645983,0.13921352252638147,0.717780261456025,0.2518883264758422,0.00991038307629268,-0.2602501940654712,0.2545831476845658,0.6398943642529994,0.7619557470116295,-0.28521888819189006,0.7948524537973891,0.5024928523203309,0.657366643073204,0.2928082730147664,-0.2648129220872861,0.3213541730731212,-0.5856700572405167,0.14969299120213836,0.7074884594377111,0.013134360192448302,0.4929518049436634,0.008655197427472758,0.8065587520677074,0.43899253662353943,0.6058565696215658,0.4831338284757311,0.6988431962259002,-0.25233709929026577,0.6488196306523781,0.2227327274755152,0.5536059152144452,0.31569979044164265,0.05678109748368104,0.675638147184523,-0.08515988667342,-0.23698493270637352,0.4300651892485542,-0.21034092298111995,-0.3171265666371115,0.1194040863879892,0.6022959414639778,0.3435151989371285,0.5345815890602619,0.2744617884438963,0.12521542429361263,0.585577620751777,0.5878370936012492
Thal_VA_R,0.5345759268372561,0.031395518050622184,-0.07967119444365288,0.44974242673680404,0.39677871196376213,0.2708156255631559,0.7165509169530083,0.3079769035120038,0.5903893004457792,0.390019933063649,-0.27596136831748014,-0.04645386708497643,0.44716383766748985,0.2847412519426475,0.4673985870593438,0.3887971225245218,-0.49627758690792967,-0.1818062791085593,-0.4491280591137237,0.7553987853968084,0.2847998028759581,0.7278162350567143,0.2938637308185223,-0.37589580922432214,0.5385752248408717,0.7480256926640025,1.0,-0.12642967251851364,-0.07632926766799722,0.180897216932043,0.58582785961423,0.42653843829452814,0.17971240930388074,0.6412623858941545,0.5086256699936812,-0.028631047743349743,-0.3644592259310329,0.41984359224369694,0.1581832322097488,0.3719481387355031,0.4998814946590268,0.33097595363258325,0.5112887216605205,0.39359736764013714,0.4305723929901918,0.6534795155087557,0.4669324462211015,0.43927425659264235,0.5428649830536222,0.35038462327505243,-0.3272200927167545,0.2501279074059216,0.7145028586363453,-0.09448939340919965,0.3197808226642618,0.6054903695775664,0.1783277774902686,0.29988972520322027,-0.10832183314730474,-0.31837647861730806,0.694238908211892,0.6012741467463211,0.45720960076471223,0.25067833852557647,0.29965272576264557,0.22517571643839576,0.17050101398670808,0.6619771216884413,0.2168578083513433,0.48699343471798223,0.7690449068047234,-0.37489718919906617,0.7188235187524299,-0.44323953237361313,0.6138659884678646,-0.29795444859131404,-0.018943081273872345,0.46347034111500934,0.30826293276925626,0.1313173765820791,0.5817121146549937,0.19575984745599598,-0.34684669500450327,0.5104836640526611,0.08192383702298037,0.6551883738254736,0.3495058617176577,0.23511788350426815,-0.06815112308996896,0.2759021362554043,0.4996973874368383,0.7126001095380358,-0.2232268781407092,0.6847710364221293,0.5645601588803644,0.6032962242607108,0.22933534216751028,-0.1364252436361647,0.30990052681483177,-0.4660859476319134,0.17873005076457607,0.6672652424036687,-0.014066005071526453,0.4129428849934517,-0.00492132743193643,0.6900381542878864,0.3960180791510114,0.41937105221994053,0.5354573696375154,0.6557734839459098,-0.27668946413994994,0.5569976719783273,0.291724322856094,0.6352416972666032,0.31838853256382976,-0.054682475109512116,0.688404924379236,-0.21483971208087682,-0.16794836787416517,0.36154712428406144,-0.2656401028318804,-0.16038551001786738,0.23319304449730685,0.6737853323329575,0.33614963568227846,0.3283776574425856,0.34117307060591107,0.10004578635643055,0.5387594836861719,0.6376012130813685
Cuneus_L,-0.3900778515934295,0.1624592797209329,0.6219154747983914,-0.5180303117893544,0.3632524928518032,0.3935393168554002,-0.0018585673557750923,0.5686118951849951,-0.3949494214350626,-0.062154389215635326,0.33162470796116944,0.4139219332098895,-0.31901526008956155,0.5287303645502154,-0.4654789480088769,0.38157891792778226,0.5612221658389821,0.20558269737128262,0.6085329487297524,-0.3957213963088427,0.37263079124261506,0.03946833774201513,-0.10362387420844694,0.6968312460452911,-0.507100453465823,-0.19323997012559754,-0.12642967251851364,1.0,0.8140535299462048,-0.41445773765491706,-0.21263037096962967,0.1694755401641331,0.34307745510557863,-0.33395752123183176,-0.21511771060741858,0.6927602819351228,0.6340677593445412,0.38059908426217703,0.5631791583294132,-0.17004394203496634,-0.32361161432933544,-0.44905302737079006,-0.3463282992066921,0.5981929746497204,-0.16911924813147156,-0.018000779063472954,-0.5903743234922935,0.24006168553139312,0.051382328685805445,-0.06534801818422965,0.6663183633963403,-0.1427894787065296,-0.14790012674778732,0.8819759780256957,0.3017970725467637,-0.07860396571385839,0.11264694601943888,0.08737902566946833,-0.014614395305308489,0.5268038409682405,-0.2966588706602043,0.09628868401410924,-0.32902711010469093,0.18435967229937178,0.10343843398371672,0.0818137262078769,0.5547909617289213,-0.01771363577351782,-0.0810683094984044,0.38596087941096235,-0.1197809881478427,0.4839147088529218,0.0038473467706819616,0.7805831158493951,-0.016327383996567368,0.5773471836326852,0.11978784105010348,0.02193516094543808,-0.13581774257678972,-0.0610628506501896,0.34089326857442487,0.468306556276057,0.43309462129235693,0.027763387232939203,0.3007966047057589,-0.4684353140532822,-0.2127796063015695,0.44677227205451076,0.6554423115009628,-0.0680073800619247,-0.18441866386006112,0.01218230404388954,0.2487392648077367,-0.2979600838151395,0.1387861980316842,-0.3298632170031985,0.6332959318965461,0.7581700230639825,-0.11342795454898445,0.5718375652414006,0.17424841344211764,-0.25977452754318053,0.3011139038725275,-0.30655982441453583,0.8250333657453414,-0.40366597605536614,-0.4443961438637363,-0.2217432869096887,0.03961751700398114,-0.052855331787878164,0.5489658815285532,-0.07253459607284109,0.3500280663548718,0.08006739664700123,0.4639118679366425,0.46080454085259476,-0.04432126917677155,0.6580613474391088,0.8656846259179238,-0.06689259439792203,0.40678547317334546,0.687938403205828,-0.03919598141905354,-0.5109511726883116,0.3845142773047865,-0.01731826759990823,0.007223909555269477,0.7624175702322541,-0.6172590280640842,-0.049013051177975935
Calcarine_R,-0.24814269820204213,0.31862171138362816,0.7235056493157165,-0.3964334348806042,0.39029742031171416,0.25926238695277165,0.003409041600433045,0.6407708258752914,-0.26055536055046885,-0.06626770969797471,0.47629244494845047,0.3845124813974047,-0.13002028660367285,0.6442844006540527,-0.3578807506908207,0.2483792197832794,0.588511437934324,0.3006692575070903,0.6403389165607969,-0.2837166015659398,0.4045657778384645,0.1416351601910111,0.0261085643498556,0.5768049077532936,-0.42658118427217123,-0.08205149252307331,-0.07632926766799722,0.8140535299462048,1.0,-0.27660921592572835,-0.011748114816942134,0.4164113934636687,0.35290252330154487,-0.22355397053585713,-0.04552741282104067,0.5632276031128458,0.663292023401592,0.4313631424253471,0.4667216056316514,-0.027798794546968857,-0.2800987333528274,-0.3969329716468258,-0.1564706580479972,0.4849250792787916,-0.17082356854865946,0.20853411315450668,-0.5326068633854439,0.30137578358068756,0.086361022693122,0.044976471959675426,0.6314675704596684,-0.04451826839070447,-0.11304379306319934,0.7894610559322183,0.1891504257479704,0.026378821513483735,0.24811051847413243,0.1483892478172888,0.08720399136900286,0.588660929176745,-0.1739487262603721,0.31116194621014986,-0.3283412632337441,0.28435717397785504,0.0035057201009492936,0.17617728135602734,0.40598724637276234,0.08763050045936926,-0.12932099643836004,0.2502129437774737,-0.030262653623500096,0.5637460585043929,0.01972845155958318,0.6955890146706554,0.09220355468023105,0.6435043484246831,0.13051462020642574,0.06958706833443883,0.0016680642381771192,0.05029962802876008,0.5176563109658097,0.42545389203955586,0.3763170561577343,0.30954468123217277,0.3282039245502044,-0.36563794702704816,-0.24298289818956287,0.5266211094647665,0.6737708774079431,0.02715019752957088,0.06459538571676246,0.02438723563950346,0.2318435297051612,-0.09834982416580516,0.2741305442385375,-0.2266158600517213,0.6697737308677153,0.8413271428597286,-0.02396877338325194,0.5781598910696878,0.10937149449367674,-0.051490972696413305,0.3072269825808061,-0.27011945368380896,0.7412546769332692,-0.29552560316545706,-0.43772477138279264,-0.1455478609266215,0.1442369441228777,0.01860311415169561,0.5700842355271518,-0.03438676407957119,0.4384131280560388,0.25876342217125947,0.4784178525700414,0.4327852357992844,-0.007884777588135524,0.5855374496359409,0.704998499755616,-0.08245140288938788,0.41337076917470017,0.7314341940039611,-0.02770529398495526,-0.32552781847040924,0.46829292059748967,0.07163902249764094,0.033547696048071986,0.5975355857318031,-0.44679083942592857,-0.0856146845035357
Frontal_Med_Orb_R,0.36745402202553773,0.2177871175026942,-0.11155142562257742,0.23562334079312341,0.10277695738735397,-0.1366027395038541,-0.039786642415699076,-0.3116884205176951,0.41874298717223846,0.22510229942299662,0.0376693690594064,-0.184205629857027,0.5764501560793556,-0.10489629294767767,0.5270368891153562,-0.18583709980370766,-0.26302438780422094,0.22085510883753645,-0.33335268295931786,0.3706315267919216,-0.24159224506974006,0.16228477289643592,0.08990338225473224,-0.22703569524702524,0.4313790178165577,0.12648176842905146,0.180897216932043,-0.41445773765491706,-0.27660921592572835,1.0,0.08689431121055963,0.01934273398271276,0.05201760684252396,0.416386050221955,0.403448763738958,-0.353166736350393,-0.33128931319844074,-0.17842959731408412,-0.11931509760468512,0.3896163337606861,0.15882303517974294,0.30786330280656815,0.4899952097655891,-0.15869660455756263,0.10314839274672716,0.09507350919127724,0.42132448661349003,0.12224678133657765,-0.07529500325660927,0.4045443134433705,-0.20360013575285313,0.20428723558492648,0.045813114974475704,-0.42191999568308536,-0.14979933789385222,0.06989171135258665,-0.04285162316147248,-0.1040080961480715,0.16300924009663786,-0.3339349764282502,0.3924880853415456,-0.006207820132795694,0.07083365285749318,0.44708946542094496,-0.2433215576995267,0.0238048897128419,-0.24216304443628742,0.3003428943835434,0.027807460908399195,-0.15329660918936755,0.32879419281954003,-0.19522005965930458,0.03925769613884238,-0.3695918067513133,0.19599582644565552,-0.32372007965542576,0.028686756452685626,-0.05701485421516296,0.5677697342138603,0.05827809805250288,-0.13971017334488178,-0.02897163013161712,-0.12810557312103388,0.24114499613577478,-0.11394882593410163,0.40368684335775235,0.14576419622939707,-0.001272185614225561,-0.24349554378530947,0.3343650838572139,0.383552989863673,-0.04144967977719503,-0.0045171781385224576,0.23226692513336286,0.0789355712197576,0.379585758177938,-0.3598300282959747,-0.2295993225223184,0.36694845372197527,-0.24602815774710013,-0.08149425086468902,0.16162196052117228,-0.08926657475162067,0.2930341672096281,-0.4495969787782109,0.2416539701232962,0.39663291856458543,0.21515806836892376,0.04130564136383118,-0.03631106333277096,-0.3235607223364553,0.2447513469693068,0.011294549751847202,0.01192872522158543,-0.11237498890900671,-0.024827756283263423,0.00693640982061498,-0.2903263186554256,-0.32925520741639847,0.01668826396286785,-0.3734042071101263,-0.23851166930385806,0.22038383408738135,0.40435728732726406,-0.17249000060278422,0.10271421795078253,0.27540194801767304,-0.30705493460091526,0.5218835148586493,0.0760146005111772
Temporal_Pole_Sup_R,0.7120751000564854,0.20326856560960752,-0.06222722300111685,0.5344008560736508,0.1558420206315835,0.14042438545140967,0.5615826184876908,0.48173097804215953,0.6955824281256513,0.23074270431894578,0.03259061237706407,-0.24790571758431554,0.47143135600908637,0.2107177662873842,0.4914660778981941,0.21755239284707442,-0.33872041567592187,-0.036787035758820044,-0.22606799490461071,0.5894118115850582,0.13582344185337653,0.44450569574851195,0.026118084894345476,-0.47668114376738535,0.535959681317388,0.6470675687937233,0.58582785961423,-0.21263037096962967,-0.011748114816942134,0.08689431121055963,1.0,0.4825791689043615,0.1339251216742439,0.6107547723063751,0.4389133520536074,-0.042496319175445205,-0.18200942669386955,0.27299280039705437,0.09900094537592594,0.33209589674200257,0.5548500927333502,-0.03611897784691818,0.6631861938214488,0.12975760034628908,0.42844905991680443,0.7117377425188591,0.3222218708142503,0.33432740262840765,0.5765073356487944,0.3085143843013461,-0.3666250327722538,0.2667306685493281,0.5291921889432349,-0.01713799981465087,0.22989546437519645,0.37844119779426544,0.2944547413823154,0.21484775289387104,0.13192037247668756,0.014949538906311004,0.4999249278441201,0.5832613227831025,0.2513002970475044,0.11171767093700989,0.28208624898889567,0.22624084154986424,-0.03153161430619432,0.33580599904840225,0.07700237567450283,0.2968869679856884,0.6107583836950248,-0.17640613591452384,0.5447828514775809,-0.3803457785945592,0.39889133245719105,-0.0034179368607648057,-0.14907445243221154,0.4170905003030047,0.3785218602324642,0.2062096575061356,0.6389726689663376,0.09602664032280098,-0.4196737021579112,0.33516964222144024,0.2966375502998887,0.4698896041969741,0.14882118264675034,0.019497715139606697,-0.13056470952694887,0.2801131292441069,0.485867863376053,0.5839805086560004,-0.3016037696029955,0.6481826086214716,0.5034623257656654,0.4850917915367804,0.2357021018642203,-0.10900740586749307,0.28861398248779097,-0.38522010506225474,0.002162303732982465,0.7725313218214164,0.038975002120545846,0.47727232680017734,-0.04727861384632071,0.7004306354605547,0.18003550818007968,0.5203754050846714,0.4013847908027691,0.4428982402003055,0.0659083329033621,0.351081374114391,0.17351560149953463,0.5160499993979252,0.08658061443128251,-0.09964522728609056,0.5332826616009316,-0.22697561186540566,-0.2255747986108666,0.09459324623486429,-0.04113805530278821,-0.12153517144947569,0.07799332389633512,0.5288070059851101,0.5639861182077514,0.4444743781272945,0.15366707530681908,0.024248880200340012,0.5740153132142676,0.41123639930743167
Rolandic_Oper_L,0.3969285165355793,0.3941287672454785,0.36261411841695956,0.3237070308655575,0.21720376020856316,0.2421687947431231,0.4625806698739748,0.48638774609937274,0.4105814267230731,0.14067716568484262,0.22060802919751904,-0.06800804835859336,0.5082880267276698,0.5596913238211043,0.3630019836515812,0.32415501829909127,-0.06815553180622723,0.08227183893717609,-0.01912906698275286,0.33707447492671083,0.26737461945088453,0.5103020854622935,0.2525171888867007,0.0518208725778948,0.21907462087709195,0.513186286964538,0.42653843829452814,0.1694755401641331,0.4164113934636687,0.01934273398271276,0.4825791689043615,1.0,0.12655322435069277,0.3767942704254229,0.23369137501254866,0.2167005332437239,0.012683896847586636,0.4877556049373354,0.2309311446981794,0.219951086085104,0.4047773520833115,-0.04328312084031755,0.5351794743766348,0.30072484296706614,0.19741199550053007,0.7469447391787986,0.17862713726721038,0.31587043599043246,0.5169203541988238,0.2974225202734164,0.06799237612426776,0.23011246533096333,0.45847896199109794,0.2821149234820701,0.25779857038931225,0.36481687752640996,0.4234901800791232,0.29480342313810975,0.13015858723730878,0.07215966631521364,0.325671234241936,0.8519871914590418,0.09217699467993364,0.1543783051689128,0.037024860503156856,0.2691799228021588,0.26490111903705577,0.5455904635614087,0.05570056081643406,0.3630977401736169,0.4239244692546913,-0.01867319736928819,0.52538367208272,0.0020391588958184816,0.504153826256057,0.09591848593870171,0.09065446245688205,0.3489212621934172,0.289089049772995,0.42825042836817484,0.6657238248172823,0.13507331844372586,-0.1035974686425493,0.5970023542783681,0.18173503551483597,0.269468069934927,-0.058345810771125675,0.21742580742400988,0.1245064275395397,0.3250628740923631,0.5041447993240155,0.4849669370687236,-0.10715177816940344,0.6628367119924327,0.5393477490686818,0.37560340539578285,0.5053943391657737,0.2413163329142304,0.2122791529211683,-0.08010681734364772,0.1985298937523552,0.5585745117653774,0.051273165428755284,0.3369713395083682,0.26121040153329117,0.40822616581601,0.12001366535102514,0.36039870416453823,0.4431934464076963,0.48077874819022653,0.1371740400975046,0.3735186924780954,0.4072301159043582,0.5530622182508796,0.3621661161115712,0.141353829721127,0.47713197365920995,0.08182648491956969,0.1332407384356299,0.20756354078023412,-0.004260824621618242,0.11618224873031653,0.030230811184361186,0.24042221526859475,0.40511922357228625,0.4059818761058984,0.16982794902059428,0.208556007272192,0.2857701008811271,0.36974203833473046
Paracentral_Lobule_R,-0.06714965114901698,0.2185109560151286,0.4480849147647999,-0.10466628758569763,0.5090016195720906,0.30443113316339676,0.3372422097635796,0.2619226023313559,0.05969234338537414,0.039513577319988336,0.10038775222743428,0.22993495086415153,0.14106730231319908,0.28775166689546894,-0.02963086115326009,0.06344064900907698,0.17294797383932928,0.23326022873779476,0.1768305479167412,0.058998144510223303,0.6571655464298048,0.2529455617224915,0.17889550444602012,0.11911775408513166,-0.10734334779412394,0.07306066183689941,0.17971240930388074,0.34307745510557863,0.35290252330154487,0.05201760684252396,0.1339251216742439,0.12655322435069277,1.0,0.05936078350006472,0.14340831945422042,0.01158531814090074,0.22139223702862365,0.6285576433925547,0.4199127382266804,0.16624744750334636,-0.19863512680141107,-0.017966183251838304,0.05597405777621163,0.5970067464326313,0.01920642592695788,0.18052035682757736,-0.16891063371697523,0.2792900370509015,0.10120397721022988,0.1276226887717993,0.24633379789003654,0.09452480270396071,0.02947368937774472,0.33742113318340217,0.15145394378982016,0.01744133896710528,-0.07250018988204524,-0.005240284215160825,-0.04307469802786578,0.14747014188107746,-0.04320764320397688,0.2422499152033031,0.10938100229597623,0.3608441239885876,-0.08269366746159348,-0.03646858805258402,0.5941205424893198,0.21042792051347978,0.06758264140045071,0.28906406889345254,0.17656990549910606,0.12972210071357052,0.09343033043736278,0.1342162112278795,0.27068572443835787,0.13618980741002304,-0.024339422566917943,0.06115728947883394,0.12858959619064103,-0.050148427462405804,0.34554711692585227,0.32618515504328593,0.21216542181328096,0.38375196472442286,0.263820320753459,-0.0766311631620467,0.08730017076293765,0.38371242167145414,0.4280794045975669,0.3099197178359258,-0.0003209574650631775,0.24510789365384086,0.20056682332024448,0.08461017099271165,0.12689487457527743,0.05137470719849054,0.42172535600882205,0.39888624169953324,0.23218610276899518,0.2177297080875013,0.1442883477987137,0.22755092446627448,0.1960329009690862,-0.2039635214982607,0.29210331726850747,0.0067041844383984375,-0.03349436917709048,-0.0003443181810918492,0.4486239852923794,0.1063965333002963,0.08076958633148452,-0.05489306945110432,0.4071266947260351,0.4308345506078083,0.25016418167894466,0.07799835767926105,0.3955071394697562,0.05108591799185785,0.18194724635424783,0.2092505399423801,0.011449143124616704,0.41283674366615614,-0.0579006216356277,0.08808943389875526,0.16090598664382047,-0.030134508898086033,0.4203418267559589,0.3596571417607284,-0.12248081712025226,0.43601048348633914
Hippocampus_R,0.8133511332534875,0.13787563162361194,-0.1588852857231098,0.6529820564183937,0.19289946092811436,0.29970903145397987,0.5509183765843448,0.3087005721046531,0.8605121263644523,0.391810555669242,-0.34901907297072876,-0.3875213552764085,0.7422756520575599,-0.04657016482499096,0.7338513086089287,0.33882441100880484,-0.7066877209063847,-0.196395902392333,-0.6678684722488478,0.7543971547908194,-0.13996130935583811,0.5647759190826589,0.2255802900827816,-0.40015165863737995,0.6780558872768452,0.7374304454562949,0.6412623858941545,-0.33395752123183176,-0.22355397053585713,0.416386050221955,0.6107547723063751,0.3767942704254229,0.05936078350006472,1.0,0.5125583091609862,-0.11000885184488787,-0.6253163872912615,0.06901442391014401,0.19643816744288614,0.4515494936929152,0.5656159451884132,0.19995327904243293,0.735595854174803,0.2732059709075181,0.6233139950368076,0.6767303107095286,0.5786825745704384,0.3718453199983296,0.6195516008336979,0.5978586408153688,-0.5916109975928253,0.3303084879882895,0.5737323612159495,-0.1756904412994535,0.3670721934480186,0.47916450971980423,0.14575372238343018,0.3279372417218545,-0.1241391793234797,-0.48588209285273204,0.6043365676324566,0.5010314869356596,0.618382804858407,0.2846573950334225,0.2257722932050644,0.2813797934746752,-0.029765712921350662,0.616398160305252,0.18037353101445175,0.4217194767821401,0.8002471287208895,-0.595078208416181,0.6239541974620149,-0.6338199883350294,0.6765405693794165,-0.3912044276399747,-0.08032333213956504,0.5904917793945089,0.5753551332761766,0.16404316772191002,0.43590648640975144,-0.10654354817214032,-0.5586238165125262,0.32920674374707937,0.20113738953529986,0.7675411512747794,0.4487533764240208,-0.06481067946323787,-0.348410189955187,0.4618991648850733,0.5224925114901151,0.5965648325170201,-0.16510469660861765,0.7001971970909289,0.36970457362600534,0.7298070271049281,-0.01692028774792784,-0.3628471113482534,0.4812391880811175,-0.713805737310174,0.11869811572442762,0.6311244179534405,-0.05804334172544846,0.5416466912975855,-0.12287606763230453,0.7781030433415869,0.6377771181871242,0.7213501871233063,0.20996556603469177,0.4522974129122856,-0.4141925029292934,0.5192211906654625,0.1261779448304312,0.35260327205697267,0.16770187891552668,-0.040927990662301864,0.471661462093661,-0.2733355058691888,-0.3482543421711351,0.42394705664384214,-0.27749243465082846,-0.43184233337472133,0.24408679474671477,0.6257112900221153,0.30874463525604623,0.49253008826210204,0.41092298987956255,0.03679920942651434,0.6706228529792666,0.5374730847525727
