,Thal_PuA_L,Paracentral_Lobule_L,Thal_IL_R,Fusiform_L,Precuneus_R,Thal_PuA_R,Rectus_L,Vermis_7,Occipital_Sup_L,Lingual_R,Frontal_Inf_Orb_2_L,VTA_L,Vermis_3,Thal_MDl_L,Pallidum_L,Thal_VL_L,Cerebellum_8_R,Postcentral_L,Thal_LGN_L,Parietal_Inf_L,Occipital_Sup_R,Thal_PuL_R,Cerebellum_8_L,Cerebellum_3_R,Parietal_Sup_L,Hippocampus_L,OFClat_R,Occipital_Inf_R,Olfactory_R,Thal_MDm_R,Amygdala_L,SN_pr_R,ACC_sup_L,OFCpost_R,ACC_sup_R,Cingulate_Mid_L,Thal_PuL_L,Vermis_9,Rolandic_Oper_L,Frontal_Inf_Orb_2_R,Cerebellum_10_L,Cingulate_Post_R,Thal_VPL_R,Temporal_Sup_L,Precuneus_L,Raphe_D,Supp_Motor_Area_L,Cerebellum_4_5_R,Temporal_Pole_Mid_R,SN_pr_L,Caudate_L,SupraMarginal_L,Thal_PuI_L,Cingulate_Post_L,Frontal_Mid_2_R,Precentral_L,Red_N_R,Paracentral_Lobule_R,Red_N_L,Frontal_Inf_Tri_R,Insula_L,SN_pc_L,Putamen_L,OFCant_R,VTA_R,SupraMarginal_R,ACC_sub_R,Angular_L,Vermis_4_5,Parietal_Inf_R,ParaHippocampal_L,Calcarine_R,Cerebellum_7b_R,Thal_VL_R,Frontal_Med_Orb_R,Cerebellum_9_R,ACC_pre_L,Caudate_R,Frontal_Sup_2_L,Insula_R,Frontal_Sup_2_R,Vermis_8,Cingulate_Mid_R,Temporal_Pole_Sup_L,OFCmed_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Thal_PuM_L,Occipital_Mid_R,Heschl_R,Thal_VA_L,Frontal_Sup_Medial_R,Olfactory_L,Thal_MDl_R,Cerebellum_6_L,ACC_sub_L,Amygdala_R,Cerebellum_Crus2_R,Frontal_Sup_Medial_L,SN_pc_R,Pallidum_R,N_Acc_R,Postcentral_R,Temporal_Mid_L,OFClat_L,Cerebellum_Crus1_R,Cerebellum_3_L,N_Acc_L,Thal_AV_R,ACC_pre_R,Thal_LGN_R,Cerebellum_9_L,Fusiform_R,Thal_AV_L,Cerebellum_Crus2_L,Supp_Motor_Area_R,Thal_LP_L,Heschl_L,Angular_R,Frontal_Mid_2_L,Thal_PuI_R,OFCmed_L,Vermis_10,Hippocampus_R,Cuneus_R
Olfactory_R,0.3216874136058194,0.3862493584000994,0.29263347867179884,-0.3189678333675453,0.12208958679027813,0.18799974708646605,0.7158211743999341,-0.4099930916298645,-0.3016368976049499,-0.3328421395559964,0.7710988897849167,0.05325359086131834,-0.029387500026995743,0.044181237514318655,0.6107803267924541,0.5841001585291623,-0.35153193182144354,0.443377918435569,0.5973840745280936,0.21767443336903447,-0.052997091451760056,-0.3888232011227738,-0.5373575548882553,0.06670172087894975,0.2518465500655417,0.6794583794965822,0.3266487213099636,-0.46215030037530164,1.0,-0.31182729943855647,0.6720186693400007,0.41687675843732974,0.11196741914758318,0.49418711764429873,0.5091529941060787,0.5090960559490089,0.23362939961550522,-0.5323915287037877,0.5351794743766348,0.7866763700826741,0.5029019028894265,-0.013757462707010336,-0.064041343101539,0.10405357866763355,0.29852564561682104,-0.10541483566836425,0.4040696269193654,0.11325224446544915,-0.26852619609279743,0.36900821606656325,0.4985978807184647,0.08932871213270174,0.3996713336214273,0.1037330891171559,0.32329061959467975,0.49496788624148713,0.5512359136109137,0.05597405777621163,0.3423076522055606,0.6432703797499506,0.6973558359971239,0.46613528105993,0.5085957730554863,0.1636594043778113,0.47375040086667713,0.03319460234547802,0.6804772229311852,-0.0760346088658387,-0.04411598401139931,-0.07819533746013232,0.6626120263098957,-0.1564706580479972,-0.2645282646408483,0.6121474997536902,0.4899952097655891,-0.5034967423922387,0.7475113494731569,0.6392320723532462,0.5410403561595615,0.5885846127668684,0.6613894219446864,0.1448586753036697,0.371583735452898,-0.06977245765026856,0.6583047825489307,0.36583732673141317,-0.5217969293271294,0.32013206945774614,-0.20670932855913934,0.5379450663189778,0.4963115250102714,0.7042262203511283,0.5831428707995209,0.29940108374466645,-0.5287714254544459,0.7977335426143689,0.6600014005149261,0.11932679337049988,0.4121502551917841,0.4287327832256285,0.6970145928023119,0.26115450571111887,0.08696648033594288,-0.40335833632668977,0.07916302959773072,-0.3409660280047439,0.23599934137112077,0.48013939208152734,0.5772643107133509,0.7241262517693957,-0.06263379986129354,-0.48457263401954814,0.10610976747797239,-0.030637986216203655,-0.502500101044149,0.4449497739715878,0.19380925581083275,0.3930484424028394,0.030952585234756302,0.7034092694074714,0.18784355278025963,0.154435743689146,-0.4031700212592434,0.735595854174803,-0.18177372637985392
Thal_MDm_R,0.03256559415649881,-0.0145090198848075,0.3117289327674837,0.5341350783610218,0.4072052001404387,0.13315938770729166,-0.389244513944228,0.4234227353897394,0.5763435734625143,0.5908016079181652,-0.2817140486899754,0.006355662899690078,0.5402856678030747,0.3600835091024991,-0.006817719876513038,-0.024405575922362442,0.3942387224368511,-0.12031420826347941,-0.3022669452481152,0.1445476461056771,0.46576821829089715,0.450159286502065,0.5264642240229567,0.48520508510511917,0.08833433189309067,-0.09563199848573212,-0.26289623127554085,0.5386744135837545,-0.31182729943855647,1.0,-0.4234869814368469,0.1297815204110696,0.002730042061313695,-0.011010111100132086,0.031067512089551975,-0.11818921002425034,0.11394603394541915,0.5965227262121329,0.03569571913000819,-0.35032542538844413,-0.12254112317727588,0.4045634503477151,0.5766695496233097,0.4853157485723746,0.19037085407826831,0.38565196897977616,0.06913911273753998,0.4523259057406126,0.40370982279635925,0.002938559187110117,0.15408148764065452,0.23057667286134337,-0.209020249313517,0.38841690615205776,0.10176641847098439,-0.05070316983085261,-0.09638330657180125,0.35094642431670975,0.09775222045952471,-0.15514252443924356,-0.09617190163978853,-0.07952117741586588,0.031673282291649715,-0.17331327298323213,-0.0805405695654841,0.40450193421548086,-0.4111573289192642,0.36322055641892714,0.3656354803535326,0.344038101209871,-0.19126617614499503,0.5521783166628704,0.35158232351766705,-0.018145143211712254,-0.2978037821087448,0.5193744521830462,-0.39784906924933977,-0.06256026059125629,0.00948064879618144,0.10100491651338177,-0.14166088154841555,0.0758179239068791,0.004332866690729444,0.2914428510666505,-0.2540604985608786,0.10750735694923139,0.3876763724880286,0.12061205112096271,0.5840526427986985,-0.09242707019911646,0.13656729116896218,-0.24029997950363222,-0.25231727494871825,0.5334560914269717,0.5084878968147983,-0.3654740139699473,-0.2555087564899378,0.3850805715626726,0.06529360563093971,-0.07146724110089123,-0.1944026008919394,0.2845623620970008,0.3302393056351766,0.5790362626028572,-0.02099125232182434,0.43854809877954787,0.2342559240009307,0.022286634359419244,-0.29991919663627303,-0.19067973837845764,0.2195050493443882,0.5533555233265253,0.43250169273867184,0.20200139895880534,0.4416100626347212,0.06843280632694941,-0.015475669634246614,0.23680255921443297,0.4336020462133106,-0.19675026638631188,0.02279692349718599,-0.12983849259822633,0.5060959037242876,-0.21839816848389262,0.5427281840110854
Amygdala_L,0.2017414562828463,0.34768107754955146,0.17580454908035711,-0.48534324782658417,-0.07058908540430511,0.2222865705368981,0.6801134181246672,-0.570715203801419,-0.4646930222494679,-0.6445754774760393,0.4591104183304091,0.010549935354171239,-0.45930559942199123,0.029531098969953325,0.5743877169999835,0.5882440436226221,-0.6304176819485021,0.3800241819958204,0.6599198632254848,0.08927784613461791,-0.33825206117652845,-0.4861863247754782,-0.7343576965183563,-0.39669012692261313,0.06722962682681544,0.5930065498847694,0.43212805231438844,-0.7782132600862346,0.6720186693400007,-0.4234869814368469,1.0,0.08594671259004447,0.20769319809381817,0.11091024160552035,0.2887646703431893,0.4830552414439714,0.02449685595661063,-0.7858834289812603,0.17862713726721038,0.5399001575371699,0.45475551323618413,-0.10682996503649206,-0.3420701267904782,-0.13240446618009447,0.12494867949592006,-0.2834818368693227,0.3400650334786989,-0.004064010770266861,-0.6536423695187447,0.12102746776434702,0.4912476032132836,-0.011434265596002916,0.49058507036277726,-0.023782920260960055,0.2475761905153128,0.35063715875813384,0.22582159496653026,-0.16891063371697523,-0.018537439127861228,0.4468448761796913,0.4381343461374424,0.4605203344975273,0.43527596928873874,0.5423718150935989,0.3336102405613969,-0.2396834955640403,0.7283371636247755,-0.2835835003665231,-0.1340670800478277,-0.19535246557924868,0.7192235087880745,-0.5326068633854439,-0.46018736382283804,0.4215781127235052,0.42132448661349003,-0.7258606847988058,0.7378757188627749,0.5675883749096212,0.4697239245373695,0.14349599702765167,0.5245044877855576,0.23525496084600978,0.40230975840832045,-0.3792501759396226,0.6428942707790414,0.2068769022215598,-0.65477037115831,0.1356058996762412,-0.5766011899171791,0.3124675777532139,0.35724565891792504,0.5265203637819879,0.4302840656447953,0.03772695464579191,-0.661202205530261,0.6607357568079935,0.5557784771323239,-0.19886788181044432,0.25099025935150293,0.40048555486665594,0.6748394674641747,0.015311823034989932,-0.08937544406920125,-0.5144006980304427,0.22104070791999628,-0.69595849881884,0.035991976649072936,0.22271679612980477,0.5749781427766337,0.650719572104043,0.017968243835547064,-0.7341930627187705,-0.2640079441520624,-0.0583402735200461,-0.6775780993368836,0.3412739260253868,0.050140899582289816,0.16621602006809938,-0.33211067613945294,0.5928641801732267,0.2251213986331628,0.06652560378997846,-0.3063050329840486,0.5786825745704384,-0.4602404697322421
SN_pr_R,0.3824562284894795,0.34339248031996567,0.3272646973946363,-0.04156269336643889,0.19645033422009334,0.04622253531684363,0.3120093325762942,-0.07943038858655829,-0.13203430294990676,0.03435638392911505,0.6305535658355901,0.41060846992764816,0.30723393452822373,0.12446703732074972,0.25833680453213737,0.31540070304078605,-0.0650681821758182,0.2146773357186111,0.29014274239509524,0.11361591352090664,0.1250524456989716,-0.05066749658264557,-0.11703088891272338,0.44537535628982755,0.1538788886671517,0.2828383991290458,0.1400605174112257,-0.05959553570251469,0.41687675843732974,0.1297815204110696,0.08594671259004447,1.0,0.0894856631294102,0.21660856823490907,0.1931961786326957,0.22802757934394474,0.14950919693741882,-0.11629720987669925,0.3250628740923631,0.4898935423858073,0.26969366409510026,-0.012161540455725402,0.3173816248125276,0.09534026481741688,0.18559223499386598,0.14915358802888107,0.2847088323391095,0.23886270577950486,-0.011079316186620555,0.5885592964793327,0.2544093491677332,0.01253171168159265,0.4053257422498317,0.021957433530433768,0.16670082353783974,0.25173627412489263,0.45760690669562604,0.3099197178359258,0.15269693232569423,0.27585907628420087,0.24100458715038023,0.10595818661293739,0.26655026198097637,0.056131336122332974,0.327372895024257,0.03599549476452121,0.1898212834455323,-0.07206508193589554,0.030989647744310535,0.06312646139610503,0.2987132270026613,0.02715019752957088,-0.16794105140557433,0.4643174331148014,0.3343650838572139,-0.11760177742934035,0.2601873912566029,0.2545831476845658,0.21969041088208965,0.32677656466162425,0.2777930653183513,0.11594096248176025,0.160339283186611,0.04998970953909246,0.08832030463675522,0.19253648072085572,-0.1697865282712954,0.3172677980852279,0.06234640284310297,0.0232457610675834,0.27221928471654877,0.22290788589401997,0.5062757296000626,0.45928023729668177,-0.15575326515153728,0.37575242632431766,0.05980589418953041,0.31566525894697656,0.0945033060923877,0.027387629580937725,0.321866810059167,0.3744326053045534,0.12078955028201115,-0.14285573120172598,0.13975443402378296,0.03257944595724187,0.14754143479675189,0.3158355919008696,0.29528764597577856,0.262818227020361,0.023360223773511955,-0.0646140924594599,0.1779517742096272,0.0845514525619388,-0.055088000077350985,0.3231842092521251,0.09433186777043207,0.26790863089746436,0.0912184752740715,0.31355718266465976,0.16211841315436387,-0.1508262439581913,-0.16652930367902255,0.4618991648850733,0.012981522858343185
ACC_sup_L,0.029404200209616923,0.43132017565418723,0.20040515818922547,-0.09769424327226538,0.20942877180145472,0.3132437620810753,0.019062646581862158,-0.24124003847769981,-0.10792160701270863,-0.029791311219165863,0.2033031467157496,0.05901305430911124,0.03576139162132067,-0.08329939539564112,0.2554728760607558,0.22980500662289913,-0.2983368324639992,0.3390130055681297,0.157296704016632,0.05143056227508307,-0.08370969139872336,0.012127576738583607,-0.15854074368792956,-0.04004138097167117,0.053750876428062117,0.28924431283732505,0.39306812573330785,-0.21220338962917643,0.11196741914758318,0.002730042061313695,0.20769319809381817,0.0894856631294102,1.0,-0.05403144963231596,0.3040394612638389,0.31185098693164576,0.16318559509115624,-0.2029822346793374,0.2525171888867007,0.0879300040847805,0.13816435072777042,0.34566208625934847,-0.04266680064209447,0.0843009348150591,0.13334015162316906,-0.0964576824514388,0.3555659913931217,0.12920310650423358,-0.3372657376639001,0.06747082495753383,0.18684279496421338,0.04953949301586244,0.24617102587587333,0.3624400862079204,0.3841404709613151,0.3260736687715959,-0.012798884561994179,0.17889550444602012,-0.06427067519063176,0.2721498075531867,0.3364085495834855,0.1291360535333496,0.5485579250832882,0.48381156991351226,0.19371808057486078,0.2079133599399612,0.12740941674695816,-0.11980267673463176,0.079970006512787,0.22844723748277412,0.27353784630779615,0.0261085643498556,-0.15511886170310685,0.275052224939456,0.08990338225473224,-0.23478015031758726,0.1428597375432666,0.3617064728575416,0.3196072097751534,0.1637106454729433,0.2221183466272412,-0.1016574786039236,0.49795992049207877,-0.27219255548954946,-0.13894468659739478,0.4392316365375813,-0.1451758771336219,0.2688926486810788,-0.11134273058251334,0.04554086394815919,0.3981686870210064,0.030888900746885013,0.036188173611461455,0.19992289148062117,-0.1897693231199263,0.02117899823865752,0.07296359920085037,-0.1309137325854815,0.3225002447040097,0.19501672774053008,0.3190988333679202,0.24675274281724766,0.40653290632280764,-0.08865588729327732,0.5499626332685128,-0.279309930574677,0.17269720319415063,0.15552369983047945,0.2407746559858785,0.28065077834418634,0.17400719165107967,-0.22458279857696894,0.12773041689017287,0.17199108145868885,-0.16706024071309328,0.3281841787993054,0.38513222501294575,0.045812399518882066,0.031949103191752516,0.2501866715583383,0.38875872844866066,-0.20274476958615995,0.12472087964495181,0.2255802900827816,-0.10572998317118734
OFCpost_R,0.09816734038909278,0.12427416519425678,-0.0504437224060496,-0.02077625787615798,0.035730629125050484,-0.06169070449585428,0.24461070578057864,0.2441057690727548,0.12349965971780505,0.20853372522159117,0.24025946156636332,-0.1413923829052255,0.15598739136884765,0.1964745306246773,0.346069684695305,0.3151491312254617,0.34579983986411067,0.23824616415283728,0.07856269937310338,0.2283388397872711,0.12426212743246838,-0.04545575624388414,-0.0064962209293649405,0.35815322885511247,0.15624125900584107,0.5598279880661676,-0.1861292001134192,0.26745749333942,0.49418711764429873,-0.011010111100132086,0.11091024160552035,0.21660856823490907,-0.05403144963231596,1.0,0.3117117896164819,0.31117878781470437,0.20739426305030215,0.09875104743275963,0.5259035400620112,0.31370364948332075,0.23174207953684206,0.09772453057220164,0.17434785913285808,0.4014165598068301,0.1638616983942055,0.18432607169938614,0.24542813779812633,0.06713456650810228,0.4288223861452907,0.23490073971414738,0.31451381492932795,0.30430846737559974,-0.16117436268704388,0.14193899189962794,0.17909671592866747,0.33831481761737925,0.39921347889348396,0.006777958467057227,0.3604537150878167,0.3871084438832911,0.6022893932385311,0.29023651140740425,0.27515145203596675,-0.19825056305291525,0.40264391610143585,0.2649206938988813,0.2332702720780949,0.2533105586773996,0.09549810964427705,-0.07540065365743422,0.2200496972471217,0.33085978802191635,0.09299757079390922,0.33350638764665785,0.104318973463696,0.1840008467053192,0.3112270906362768,0.4003889896994451,0.3513743911459518,0.6309508969096659,0.31151090726354075,0.03532842597222808,0.27331432037395087,0.43825845282766673,0.33399679629809975,0.27056405573816517,0.025011636731986715,0.19714593335464609,0.24082315916274633,0.6487993268038252,0.2824609842205863,0.47705505034867607,0.11632292442892833,0.2857045770346288,-0.007709432148960855,0.24273437920336657,0.2858478023919495,0.3348938018402968,0.3285373438238768,0.28692196023370525,0.2914473168319755,0.25651837190039933,0.1433498786833444,0.007280435004478586,-0.20899155568105637,0.3365551280478559,0.26179809541671845,0.22575580921294236,0.152983955989936,0.3114549402319125,0.03492424441752611,0.2207528809430186,0.3196119167887304,-0.12968309288166682,-0.023775969501462726,0.24260039359258592,0.14706662751938082,0.4550276255198786,0.27988881810322586,0.411581800383342,-0.06974910223020656,0.36232479291140346,-0.14867411884109616,0.3058237287133845,0.11990097315701918
ACC_sup_R,0.6094602348453229,0.42572367283401014,0.1501939219798234,-0.3101106389792018,0.4154035488178176,0.36502321307522706,0.39536567746668694,-0.3687521093825173,-0.06869402997956243,-0.13719438078375926,0.3962958000795514,0.11934425357666326,-3.348063944228462e-06,0.4608628426285777,0.5278086078355206,0.4452132170444266,-0.18540546461994023,0.5174316238624573,0.5256191576900561,0.40374412846007796,0.3451797905344991,-0.11518817152292873,-0.40115022104416137,0.17438941168360028,0.4247543601782974,0.3824175181050693,0.3737029628248083,-0.1763589636764219,0.5091529941060787,0.031067512089551975,0.2887646703431893,0.1931961786326957,0.3040394612638389,0.3117117896164819,1.0,0.5691901306487429,0.47713259672775865,-0.2794024781364103,0.5169203541988238,0.5740889070878364,0.37568243652934563,0.21876732958377226,0.1739210629741629,0.17072621666287127,0.5271957737131479,0.07354295396385228,0.5134589358316438,0.05605939603321101,-0.04703720529260088,0.22691565966187985,0.49885815170664377,0.1158106548362075,0.3438631315739948,0.29495680131160845,0.36101482808609475,0.6267770148377059,0.2683884364603791,0.10120397721022988,0.1370932605258526,0.6631094345108091,0.7275530703520524,0.19559435189222546,0.549912113527595,-0.12986951653925866,0.21515210481864358,0.44241073238452316,0.469249330392718,0.165302228661458,-0.05829191349633353,0.23416352946443766,0.4514656493530822,0.086361022693122,-0.06982017801306209,0.6619989293977453,-0.07529500325660927,-0.3544717639361273,0.35011089513961824,0.7729220527258167,0.6234847719751261,0.6052168770543624,0.7016202268690382,-0.021750193399600756,0.5163177602541211,-0.1800071438480863,0.32830944905473836,0.5337822162497584,-0.398400205960792,0.7377951334695599,0.19165520255097157,0.623437800351252,0.5474940305224743,0.6540857834435048,0.4997282076946268,0.36870318836832866,-0.44727047637268824,0.3742031630423336,0.5447947326903951,0.16807141453327523,0.577021721664384,0.24486947929497183,0.5320148452256526,0.05442397533429764,0.2792032574366815,-0.3249641889776311,0.17004002076391145,-0.15704938433450139,0.14264685132694074,0.3931341276050114,0.32538754283091786,0.6948806734655854,0.0005331739832642917,-0.33164623562969225,0.2591415830627087,0.2548520058374804,-0.4195691838541758,0.5735154724379711,0.6178523759155415,0.3865952327331698,0.42119705218901254,0.7028883000730989,0.3812832863414419,-0.11369066570657926,-0.3095314599382227,0.6195516008336979,0.2638768969582998
Cingulate_Mid_L,0.38551639490810063,0.6527148888624874,0.13961641533133554,-0.3232262163098276,0.3690513309307092,0.30344792246968744,0.5131804436627436,-0.3928304776883982,-0.2037265478021792,-0.2257081094675359,0.4004573695849991,0.29786857502081243,-0.1758855616377858,0.2571916153959662,0.6425342966129044,0.6426900086978888,-0.33583308037251786,0.7600407840881892,0.5611370851093194,0.5298577338431463,0.15628108995977236,-0.27328774996000804,-0.5144634561247696,0.044753483036359704,0.38238852277691915,0.5115630573134461,0.36500311197444596,-0.34024748793604814,0.5090960559490089,-0.11818921002425034,0.4830552414439714,0.22802757934394474,0.31185098693164576,0.31117878781470437,0.5691901306487429,1.0,0.242340339427465,-0.46931485905042425,0.45847896199109794,0.5562056763042154,0.569637439754177,0.16648411446062167,-0.042862083122501816,0.28256895836840235,0.5285500147036956,-0.0593882780906002,0.7682419226219213,0.21023129793405532,-0.24219181130526388,0.23756950746815253,0.5504371163447206,0.436988078146192,0.4021154870145657,0.2491610807751781,0.5810170240818219,0.8421547703572958,0.22896637729309152,0.02947368937774472,-0.10201707246764227,0.602243460704685,0.6216357595590346,0.16346867937640638,0.515768947366932,0.3148864146065814,0.2823197525473249,0.32936234373119133,0.45554732029222605,0.1199162386169095,0.08194386974304264,0.20181432349939724,0.5949821000137023,-0.11304379306319934,-0.27721311660254944,0.6571074110039212,0.045813114974475704,-0.4676868144756382,0.4995765925203722,0.7588446142882521,0.8754443108829498,0.40476492102235023,0.8441363498125756,0.10605343275482415,0.8805932387703652,-0.24384372284211187,0.48381145127549824,0.5584271671941109,-0.47875462927611473,0.43258880272842937,-0.08543471783495314,0.5305808556678184,0.6018296620649188,0.7450639579216377,0.43603175605597094,0.2899219690177408,-0.5052011200204811,0.4094532283411208,0.3884903596345267,0.07103837897659955,0.48661188194477917,0.21028853634325045,0.7050977885636028,0.1264457483930863,0.38667443129961476,-0.3315041442801379,0.3662938161421653,-0.32082579048860577,0.20187565828148438,0.23333085533222847,0.5805446560243979,0.6672910744858829,0.03261699462085136,-0.3945899226228941,0.22563542908613274,0.13329863075808615,-0.539996366792722,0.8133716300847106,0.3711794781878488,0.5116687536211658,0.18436080892942114,0.878310998670611,0.31530728176199235,-0.05434429489408801,-0.1645357006989257,0.5737323612159495,0.03256115213095692
Thal_PuL_L,0.3965084181881137,0.1127850383806672,0.08859995726933852,-0.20500491700911846,0.23739471210799415,0.07457280724609418,0.18743429781363855,-0.17516667123978605,-0.02733963910454766,-0.04469489441531348,0.24381983443614877,0.03402242926525627,0.07534316867280848,0.3338122691159116,0.18897795319057614,0.3174363374631354,-0.07869415642413725,0.24744032375144656,0.2379277059236008,0.2758243758344322,0.3033407962887639,0.002434659442714052,-0.19204838961006343,0.1622054598124074,0.31167924868149854,0.2943687526720764,0.043926596541618276,-0.00983055875250713,0.23362939961550522,0.11394603394541915,0.02449685595661063,0.14950919693741882,0.16318559509115624,0.20739426305030215,0.47713259672775865,0.242340339427465,1.0,-0.1071523481255278,0.2691799228021588,0.29020379249925393,0.1059891041818948,0.21877150970849812,0.4192858889702285,0.16657917445749634,0.3126030589340663,0.04725699607964169,0.12345846451571639,-0.06349972878775127,0.05286806516808279,0.14629653891833602,0.2917674916044855,0.2207024812260729,0.2276314143680409,0.23141238786500584,0.14258328249409127,0.3043787470310755,0.10861074128958578,-0.03646858805258402,-0.06622662530432666,0.3348202837606023,0.34504326188026474,-0.07561051283045499,0.2307884906775527,-0.05548902287270053,0.10706800253312782,0.2985554357049831,0.08712987887746164,0.24349625402161507,-0.15039341414916316,0.0895652122329256,0.11194918425190503,0.17617728135602734,0.019726924716642585,0.5263813991313765,0.0238048897128419,-0.1515869882883667,0.12053569054058168,0.4063243341020488,0.2885437738259953,0.30732413653378754,0.2855095991041641,-0.1312709982055945,0.23845222876911767,-0.05214311873291283,0.06062654352471837,0.22944122104521142,-0.1990471792191034,0.6545638318398126,0.1974098971859785,0.2300703061097223,0.33005156456281476,0.38844049612210446,0.2724273551044404,0.39217681182091213,-0.2167901217563784,0.12446104104087338,0.1222448826920689,0.11557602164128253,0.18294033222452502,-0.006783791897063958,0.3048634118859813,0.18595058775560042,0.08506808024690173,-0.13492772499177047,0.001748921423715118,-0.059731275814719195,-0.07261408991263388,0.2024236628425724,0.18906888757331966,0.30155179677007793,0.11975581719071376,-0.14286194577954317,0.05012809769340692,0.15520719558623433,-0.20927195039477015,0.22702290595452468,0.6344138573501357,0.21444842136340414,0.36408524165371314,0.3779400070427076,0.156565585230612,-0.11076823911339907,-0.15087958155417852,0.2813797934746752,0.20997884388069743
Vermis_9,-0.24304397196889532,-0.38999633794972643,-0.035453129082750064,0.7553579388962196,0.04401294618962489,-0.10378503648375634,-0.7263167844041509,0.7861698256689998,0.6657672247825525,0.8236325689695816,-0.48060265901333626,-0.18204071717031095,0.6050500811197337,0.04172826195177398,-0.3503539814558684,-0.47950968935143956,0.7922265166315332,-0.47424557739723977,-0.7165209596281537,-0.17099530528532816,0.29610814375740646,0.5745038684178351,0.9115095114279451,0.4740816634329702,-0.21588261324368352,-0.36019137878579355,-0.5401820461266247,0.9027480318410733,-0.5323915287037877,0.5965227262121329,-0.7858834289812603,-0.11629720987669925,-0.2029822346793374,0.09875104743275963,-0.2794024781364103,-0.46931485905042425,-0.1071523481255278,1.0,0.0019351215381224432,-0.6370120472091763,-0.5003774960217091,0.2782583297728351,0.4453613591646386,0.43742054787784224,-0.20609041803105857,0.38010546280519525,-0.24070015267823844,0.19873853524173807,0.7400949266221678,-0.127997325824173,-0.3075227539290288,0.10954232119893578,-0.580989895848966,0.21631633880762113,-0.1422698744126837,-0.4016043204720592,-0.18679345069928385,0.21993348635889218,0.27027677921808263,-0.42438944139536633,-0.2965248888458239,-0.19135473028002367,-0.3186632014092555,-0.4921270563795882,-0.2694667912841772,0.3176723828419195,-0.6599531111101552,0.3042894671076986,0.32257764948249057,0.17588797002744913,-0.618020325629564,0.689394118651928,0.5837822746680046,-0.4405897890848098,-0.44488847715181856,0.931250499994354,-0.6778066208266376,-0.4871013388573391,-0.39292160899520695,0.030697286554258917,-0.5196882106889441,-0.07554466540918464,-0.30709361040177713,0.664371786188557,-0.4629671509893678,-0.13264272806874688,0.8209812164326586,-0.19331080949616117,0.6271164716685608,-0.17615284626959202,-0.28358301263574087,-0.5369159932778994,-0.5512464986863155,0.033640056915316546,0.8859420387386274,-0.6357055577898689,-0.4251473238332415,0.2868599812481687,-0.056810039445408266,-0.10072105488452168,-0.6648156362494971,0.0329719759846391,0.19977517255138563,0.8074560328998186,-0.263335422518219,0.8328508285207601,0.16958739730916483,-0.19582501479063616,-0.6476727657474761,-0.5968222779593462,0.12440427689960769,0.9298951729257569,0.4256412101911233,0.06604559711092095,0.8455383180130431,-0.3372761927106103,-0.17930327525368428,0.03988050825507271,0.31762846950935647,-0.5868688939253144,-0.25191026471727207,0.1438569396096278,0.5058239014173664,-0.6219477177346078,0.4531653997291014
Rolandic_Oper_L,0.19741199550053007,0.36974203833473046,0.16982794902059428,0.03795899467825629,0.30072484296706614,0.3061477432100335,0.21907462087709195,-0.01867319736928819,0.1332407384356299,0.2413163329142304,0.5082880267276698,0.05570056081643406,0.36261411841695956,0.037024860503156856,0.49424497167231635,0.325671234241936,0.07215966631521364,0.4489686503374663,0.20161814719852597,0.32415501829909127,0.208556007272192,0.0518208725778948,-0.08356188524953306,0.3992020195300067,0.25779857038931225,0.5041447993240155,0.09217699467993364,0.09955278832063415,0.5351794743766348,0.03569571913000819,0.17862713726721038,0.3250628740923631,0.2525171888867007,0.5259035400620112,0.5169203541988238,0.45847896199109794,0.2691799228021588,0.0019351215381224432,1.0,0.4105814267230731,0.20473397499466853,0.33041933146759905,0.141353829721127,0.5596913238211043,0.3630977401736169,0.051273165428755284,0.47713197365920995,0.21720376020856316,0.1371740400975046,0.2122791529211683,0.3735186924780954,0.39038160060020183,0.12001366535102514,0.3621661161115712,0.4431934464076963,0.4849669370687236,0.289089049772995,0.12655322435069277,0.3941287672454785,0.5585745117653774,0.7469447391787986,0.23011246533096333,0.504153826256057,-0.04328312084031755,0.219951086085104,0.5053943391657737,0.3237070308655575,0.2167005332437239,0.21742580742400988,0.26490111903705577,0.37560340539578285,0.4164113934636687,-0.004260824621618242,0.42693208101362634,0.01934273398271276,-0.01912906698275286,0.2857701008811271,0.513186286964538,0.52538367208272,0.8427979987391654,0.5120508547811593,0.030230811184361186,0.48077874819022653,0.22060802919751904,0.3369713395083682,0.5530622182508796,-0.07370039475898539,0.3489212621934172,0.2821149234820701,0.6196815654271698,0.5103020854622935,0.4228871066373046,0.18044529713811935,0.31587043599043246,-0.08010681734364772,0.3630019836515812,0.36039870416453823,0.18173503551483597,0.6769124655632563,0.42825042836817484,0.33707447492671083,0.1543783051689128,0.4877556049373354,0.06799237612426776,0.10962466359558032,0.09591848593870171,0.4072301159043582,0.2974225202734164,0.24042221526859475,0.40822616581601,0.09065446245688205,0.012683896847586636,0.4401024654741495,0.1985298937523552,-0.11208298796065654,0.4625806698739748,0.29480342313810975,0.5393477490686818,0.4062707044930527,0.48826232753953963,0.20756354078023412,0.13015858723730878,-0.06800804835859336,0.3767942704254229,0.26121040153329117
