,Thal_VL_R,Thal_MGN_L,Insula_R,Supp_Motor_Area_L,Frontal_Sup_Medial_R,Thal_PuL_L,Paracentral_Lobule_L,Temporal_Mid_R,Parietal_Sup_R,Pallidum_L,Cerebellum_Crus1_L,N_Acc_R,Vermis_6,Postcentral_L,Lingual_R,Temporal_Inf_R,Supp_Motor_Area_R,Thal_IL_L,Cerebellum_10_L,Cerebellum_7b_R,Frontal_Sup_2_L,Temporal_Pole_Sup_R,Cerebellum_3_L,Red_N_L,Temporal_Pole_Mid_R,Cingulate_Mid_R,Putamen_R,Fusiform_L,Parietal_Inf_R,Frontal_Sup_2_R,Frontal_Med_Orb_R,Cuneus_R,OFClat_R,Vermis_7,Frontal_Inf_Oper_L,VTA_R,Cerebellum_10_R,Hippocampus_L,Thal_PuI_R,Temporal_Pole_Sup_L,OFCpost_R,Calcarine_R,Cerebellum_3_R,Precuneus_R,Temporal_Pole_Mid_L,Red_N_R,Cingulate_Post_L,OFCpost_L,Thal_PuA_L,Vermis_8,LC_R,Cerebellum_8_R,Frontal_Inf_Tri_R,SN_pr_R,Calcarine_L,Thal_PuA_R,OFCant_L,Postcentral_R,Heschl_L,Lingual_L
Cerebellum_3_L,0.16456093175079248,0.07145533046738173,0.3731725698370264,0.3120153692818324,0.05758294653887264,-0.07261408991263388,0.2620270307584457,0.3275967549902681,0.24424404010492892,0.32912069037878194,0.08415309810718843,0.2911813876955477,0.48071935466450383,0.22565450447051963,0.4265600202281732,0.2857762374720116,0.3003051784696679,0.05705343661085554,0.22893771690121506,-0.057626645114408896,0.32331971895908135,0.17351560149953463,1.0,0.30821366772920417,0.09007290394618972,0.24809838748751045,0.39914467126305286,0.33609199480531476,0.3525825651239277,0.2271861986051331,0.011294549751847202,0.303050226383556,0.10575956129015321,0.0874697919252918,0.4256819344413473,0.23828107231376153,0.41013708596086373,0.330518468367262,0.13285211448462653,0.13884424237670254,0.26179809541671845,0.4384131280560388,0.47797780267879303,0.44675542523031675,0.13451616336696157,0.15180184836776833,0.44595294559040616,0.06387427266984842,-0.1183097580395112,0.09909440203802992,0.245299872743436,0.06320824495371259,0.1940828193799373,0.14754143479675189,0.279149503708687,0.32698802637411933,-0.08365481543637121,0.47924330431386525,0.33415307923173726,0.2755479345409292
Red_N_L,0.07119267686423468,0.08565686034662781,0.425804719703368,0.04094231919896572,0.017850669983486424,-0.06622662530432666,-0.07699346565923978,0.22949782114235065,-0.07090127690340278,0.18480877727284978,0.28835285150061146,0.24964127877768083,0.2524962556235483,-0.16265305716559475,0.3541722873888485,0.13317685835878568,-0.09048949823846499,0.08114646019841099,-0.10143298755474559,0.13178676735327285,-0.006743647727143825,0.20326856560960752,0.30821366772920417,1.0,0.24618432454139902,-0.038095166181340255,0.17374209680993133,0.3741299320329421,0.04046323650422386,0.0357655634782706,0.2177871175026942,0.04006266357503289,-0.12794265152528805,0.27320663573143555,0.23275187029141328,0.17951339219247456,0.133917778583311,0.18800336286407165,-0.036292620762353796,0.4762000636112065,0.3604537150878167,0.31862171138362816,0.24543225092061685,0.02685139172334022,0.46851111054083655,0.48512096242197816,0.22354130414274703,0.23880780001974936,0.04569502410536548,0.16793721110459484,-0.06546539436208622,0.2368333780803991,0.14118594677421029,0.15269693232569423,0.3103075439366858,0.010795829683240417,-0.2730684405661622,0.15011596085620216,0.2916347841550332,0.2640354494521131
Temporal_Pole_Mid_R,-0.19409815900141597,0.06425375766039652,0.22449505668849892,-0.16443810456404812,-0.12813447056009172,0.05286806516808279,-0.35883227077433505,0.37870445374810835,-0.09213480483725028,-0.21369612792883946,0.7287725332027103,0.026713154078630764,0.4894675788359312,-0.32380969240917457,0.6464449996241347,0.41413826946628735,-0.21020387546186775,-0.1626030302904176,-0.2750007467432446,0.4831861246293605,-0.21970830912249845,0.0659083329033621,0.09007290394618972,0.24618432454139902,1.0,-0.20863353173652902,-0.2964302859203295,0.48319232117641564,0.04266011196057769,-0.28536158282954976,-0.3235607223364553,0.4297499871257941,-0.6657666064783201,0.7302222709550407,-0.04570994859793993,-0.08783049343442384,0.37725489679155194,-0.12133975005576847,-0.3441257041424526,0.6834729550864153,0.4288223861452907,0.5700842355271518,0.4731830978524978,-0.010530276690182593,0.41631944762922296,-6.455593370794438e-06,0.11414472677824722,-0.3058741342745252,-0.12077748197994134,-0.11516727510852952,-0.20915731848655963,0.7851677828494833,-0.19993254587177411,-0.011079316186620555,0.6958280024821387,-0.19326708979566565,-0.4237048524295834,0.0852791387376307,0.20677768444880557,0.7011410655307773
Cingulate_Mid_R,0.5645946208481182,0.3382278855393232,0.38168031541794334,0.7974985416004934,0.5727402537684197,0.23845222876911767,0.6452438974344367,0.30778674480793666,0.2219091314939936,0.6194722098004618,-0.3623819886136775,0.1555282651808632,-0.032141341376896206,0.6782480035336469,-0.06450510236206551,0.28276781486579294,0.7732209051287159,0.31757718471054464,0.4426226393546964,-0.21551414722974271,0.8260207481638898,0.4428982402003055,0.24809838748751045,-0.038095166181340255,-0.20863353173652902,1.0,0.6525198361510999,-0.17170980632298188,0.29531031729433976,0.7419809501260204,-0.03631106333277096,0.02896347015266264,0.34898806173686747,-0.2510710318596912,0.6866967840363595,0.22193337608786956,0.1274417439917503,0.46983036249985827,0.3273214743246993,-0.15662715854724057,0.27331432037395087,0.01860311415169561,0.0849493013341407,0.3890242751451094,-0.19425283482643296,0.16110439431413542,0.40383653567409344,0.3552660192237263,0.32577855078178913,0.10535209276994242,0.3067829627451374,-0.23310418763122726,0.5727679224982873,0.160339283186611,-0.1812277227325518,0.37115879353923376,0.22935731825536168,0.5414470236849795,0.5142621637120043,-0.17984947033759904
Putamen_R,0.6892806723700973,0.3354923115192863,0.5343068116503151,0.6464789261420992,0.4500413944150014,0.2793876572400886,0.5724529777626718,0.20282345430683935,0.2613033099778821,0.751179663350164,-0.3522057846540201,0.4203541236166428,0.007886249303576646,0.5313018002455951,0.0005932467681421194,0.13211819415165052,0.6115144311767694,0.395268483443763,0.45355686423797,-0.23940791135517037,0.6961173340085735,0.33580599904840225,0.39914467126305286,0.17374209680993133,-0.2964302859203295,0.6525198361510999,1.0,-0.026182718557983646,0.2557651449969556,0.6489480258149923,0.3003428943835434,0.05025577451789195,0.36926975745934687,-0.3022707866299403,0.6875162299091425,0.4047936440400751,0.17225479975879057,0.6511396109073915,0.4844641174775909,-0.07470623840771397,0.24529465271750764,0.08763050045936926,0.13155346331098222,0.41350749171753187,0.04316904118489881,0.37126405811903795,0.4610250341926969,0.43838165309457683,0.3523957902191926,0.17597544262635548,0.34955369300617806,-0.3621931882853895,0.5028160606005316,0.29448066073475937,-0.17542872954732847,0.43897617648532045,0.21562183200582594,0.40794105398239,0.5471964255358482,-0.18607482811466583
Fusiform_L,-0.28787336553173065,-0.3303619166589919,0.020046646345558722,-0.028504247383954854,-0.48419053754517066,-0.20500491700911846,-0.3006899425306292,0.055745770137094475,-0.3134636402167331,-0.04358904006987541,0.8061413175217093,0.12439857374465584,0.8331227994189041,-0.5081423980204366,0.8156809549510078,-0.0033388857483481285,-0.2253440762871682,-0.21313108211053802,-0.40069814208174326,0.39266670041226415,-0.28202979565779274,-0.25652100351017654,0.33609199480531476,0.3741299320329421,0.48319232117641564,-0.17170980632298188,-0.026182718557983646,1.0,0.20689351876117618,-0.35064314976629213,-0.09846421647097475,0.23459714774991752,-0.4606457975909158,0.7443676115380753,-0.08809294541635047,-0.14538414539584904,0.4767982477952084,-0.10769560636649024,-0.19297303620457573,0.7306462910805717,-0.02077625787615798,0.5493026967307986,0.32522691083988886,0.0457454751386462,0.682994160972861,-0.02914879460131567,0.2845810708438817,-0.4918532802641954,-0.19792354397299408,0.22807946254263306,-0.04511272134586649,0.5640334599986825,-0.250061527442285,-0.04156269336643889,0.7676812274562338,0.03747964577659058,-0.34667622451833524,0.3439511544585351,0.28261556367564133,0.7353693803270793
Parietal_Inf_R,0.052886622652283076,0.03467848828302641,0.23028150079019374,0.4162918532040676,0.029352853563222682,0.0895652122329256,0.5366035371917368,0.3565959866653748,0.6633650145504933,0.059709435900500735,0.02906832281505029,0.17552553711297803,0.3065860687915053,0.428059086526722,0.31327971300688906,0.16286450003926073,0.4348635996809395,-0.09204335082524452,0.0862780285413177,-0.0161325617679328,0.2925643036181782,-0.03153161430619432,0.3525825651239277,0.04046323650422386,0.04266011196057769,0.29531031729433976,0.2557651449969556,0.20689351876117618,1.0,0.3503582717978328,-0.24216304443628742,0.5857345477079885,0.11930805978569622,-0.10506624099347438,0.38473852734971586,-0.00265586812240096,0.15323953408124102,-0.10349339176820788,0.29725528462227974,-0.04285773519274701,-0.07540065365743422,0.40598724637276234,0.3365154771790062,0.7682954235089886,-0.02159816286485784,-0.0752570868842139,0.2636018475498924,-0.05978248063278296,-0.07150718327202167,-0.28616356921261965,0.03939184386507258,-0.005684405833909459,0.14308971748805097,0.06312646139610503,0.31536492984777925,0.3813194078140005,0.10307202945554463,0.7421228316290168,0.10780983505415122,0.33691319773487155
Frontal_Sup_2_R,0.7086109794182346,0.42039421831679885,0.51831510524019,0.8221219892546483,0.8384555432498314,0.2855095991041641,0.7212187049995599,0.3528973086850873,0.45882750682687357,0.6918423251721565,-0.6202511291802276,0.13478845158046432,-0.21133818772520538,0.7556292662788109,-0.26890716827472105,0.33710821084736786,0.8671658104785983,0.3478364126446462,0.6039185990648671,-0.2898375313333214,0.870669167018042,0.6671848917411672,0.2271861986051331,0.0357655634782706,-0.28536158282954976,0.7419809501260204,0.6489480258149923,-0.35064314976629213,0.3503582717978328,1.0,0.10159756973221211,0.06529635829104695,0.46772602067426633,-0.5359693807766793,0.7286555192471675,0.3045829772787803,-0.03781813494181081,0.48166801101667395,0.38799816463471776,-0.2626851655996702,0.31151090726354075,-0.11286716106865617,0.05685855622970276,0.47999605312671145,-0.18288974252475837,0.300274680646302,0.22470558635063065,0.7073446495404827,0.4675469194367474,0.038479079099491324,0.3376289584462529,-0.4135575336108284,0.7806067719679054,0.2777930653183513,-0.401506051467513,0.387205535883749,0.26615980878294193,0.47001224877345466,0.5057078941621859,-0.39456042720971934
Frontal_Med_Orb_R,0.3171379507889821,0.10271421795078253,0.05208712091188076,0.00693640982061498,0.13847483658827783,0.0238048897128419,0.0760146005111772,-0.3116884205176951,-0.1366027395038541,0.2110219029235531,-0.26302438780422094,0.44708946542094496,-0.24349554378530947,-0.019907888655786802,-0.2295993225223184,-0.17249000060278422,-0.039786642415699076,0.403448763738958,0.16933298131780802,-0.3734042071101263,0.03925769613884238,0.08689431121055963,0.011294549751847202,0.2177871175026942,-0.3235607223364553,-0.03631106333277096,0.3003428943835434,-0.09846421647097475,-0.24216304443628742,0.10159756973221211,1.0,-0.4495969787782109,0.07083365285749318,-0.19522005965930458,-0.006207820132795694,0.3896163337606861,-0.02897163013161712,0.383552989863673,0.01668826396286785,0.0376693690594064,0.104318973463696,-0.27660921592572835,-0.15280443230448473,-0.15869660455756263,0.22085510883753645,0.5677697342138603,-0.11237498890900671,0.36745402202553773,0.10314839274672716,0.22038383408738135,0.03282683045102749,-0.3339349764282502,0.16162196052117228,0.3343650838572139,-0.39651005555897306,-0.10026497057717926,0.14576419622939707,-0.17842959731408412,0.0789355712197576,-0.38548871035610477
Cuneus_R,-0.014923902710540038,0.11521395554832563,0.32942314542870166,0.026676695660053387,-0.008669313473282418,0.20997884388069743,0.12521061792238924,0.6638938689110125,0.619268550867073,-0.09823660143679903,0.27468739731630376,0.14646428033395384,0.41831728752059394,0.23633997376101756,0.5252321144042,0.4990875919413897,0.16482667450900154,-0.1647564065089101,0.011112905556738342,0.27408769632339064,0.1360045402210008,-0.04727861384632071,0.303050226383556,0.04006266357503289,0.4297499871257941,0.02896347015266264,0.05025577451789195,0.23459714774991752,0.5857345477079885,0.06529635829104695,-0.4495969787782109,1.0,-0.15928918813109896,0.21492323541727237,0.26466568846600913,-0.052400929412559166,0.23036994724092452,-0.121781792712992,0.02705665598661381,0.10161097815578508,0.11990097315701918,0.7412546769332692,0.5695743135931133,0.7004140477552705,0.02041604698707672,-0.1032797104992258,0.3217141324665301,-0.16312384128594057,-0.047191963747175304,-0.1369363714124352,0.04987923771227488,0.383601579462012,-0.10779601911075054,0.012981522858343185,0.6133860402874725,0.1392732934257376,-0.09747391641726395,0.3355672050292745,0.1274008851547492,0.48597966861896447
OFClat_R,0.3563176363863327,0.23294315957923103,0.08521670934896643,0.3884912518709624,0.18787209705004648,0.043926596541618276,0.5638697072097026,0.1624575360894031,0.21485259373665544,0.33677014140624645,-0.6922360176210487,-0.02909354733636341,-0.2621991726420163,0.5144145619103894,-0.4268111749430657,0.07013645260987009,0.47606874390305703,0.15777301977812072,0.48367254429894885,-0.27826290927877495,0.37992526242306646,0.2513002970475044,0.10575956129015321,-0.12794265152528805,-0.6657666064783201,0.34898806173686747,0.36926975745934687,-0.4606457975909158,0.11930805978569622,0.46772602067426633,0.07083365285749318,-0.15928918813109896,1.0,-0.7000445480061238,0.311087118717111,0.16153141513321564,-0.2711998225365491,0.024215154948200247,0.5181878712325497,-0.6348353604931385,-0.1861292001134192,-0.3283412632337441,-0.07918769843173017,0.2580155630358078,-0.4955554167834007,0.15437943815263006,0.1294860802160366,0.4764142787686225,0.4311014474676043,0.143725837756958,0.33622113171274726,-0.557840507616724,0.4306638892957511,0.1400605174112257,-0.5203029994927392,0.35828422477164096,0.5496616009552525,0.14215800603824472,0.006829563831588882,-0.5488993996652051
Vermis_7,-0.39543046105514784,-0.25671967953623365,-0.009565262844222842,-0.23720527521966514,-0.4488281620584402,-0.17516667123978605,-0.48870132128833527,0.11632761217733008,-0.4328100265221843,-0.24076443554016438,0.9191353678476308,0.026200232538835962,0.6443888595523645,-0.5886402253401681,0.7516489197706024,0.15470203815392242,-0.3943726743654311,-0.15379249396296132,-0.4970960701993911,0.43488894649000853,-0.41453948387492967,-0.17640613591452384,0.0874697919252918,0.27320663573143555,0.7302222709550407,-0.2510710318596912,-0.3022707866299403,0.7443676115380753,-0.10506624099347438,-0.5359693807766793,-0.19522005965930458,0.21492323541727237,-0.7000445480061238,1.0,-0.20797790443418585,-0.1463007130245296,0.4764215623083227,-0.0863836176178697,-0.44357729444620503,0.7889664407621635,0.2441057690727548,0.5637460585043929,0.31299443932315374,-0.17998410726624806,0.574463071612678,-0.08592403120569815,0.12393512154597083,-0.5519728635403799,-0.27747035736194947,0.1899544930870908,-0.19064878713244265,0.8275895631506217,-0.36703144561091916,-0.07943038858655829,0.7772456508153156,-0.28016351199099465,-0.4639250766176461,0.05417678689431968,0.1701739576303551,0.7043376473444942
Frontal_Inf_Oper_L,0.5751366388454817,0.44432279883651105,0.8021015887886952,0.6867561116740983,0.5546268506229386,0.30220949182879486,0.6118784718935415,0.533288468598683,0.37195989052660616,0.6222826814596673,-0.2757224862069637,0.19692158501056636,0.06364608777885188,0.6821887022676179,0.10600273792052814,0.4730591984070633,0.7151462822918002,0.3381469073178723,0.39225067044314327,-0.09648891520191709,0.7083801836946148,0.5832613227831025,0.4256819344413473,0.23275187029141328,-0.04570994859793993,0.6866967840363595,0.6875162299091425,-0.08809294541635047,0.38473852734971586,0.7286555192471675,-0.006207820132795694,0.26466568846600913,0.311087118717111,-0.20797790443418585,1.0,0.291991430985314,0.13886041813872244,0.5377137236022523,0.334444962307982,0.004188024260008107,0.49059082062430925,0.31116194621014986,0.3370744723060668,0.45870551467208504,-0.04003358677965648,0.2722982031641399,0.3702454988366753,0.4857091425446344,0.2882100251245238,-0.00044958787838314507,0.3372979006707512,-0.0748727430010919,0.7161750102613039,0.31186733768364155,0.0071437920504561206,0.4488576421602031,0.09627942120401094,0.6201777476437882,0.564503238487415,0.013886202897900164
VTA_R,0.44961067007311384,0.28853401883493596,0.31629606994239967,0.2237439822114929,0.33128091160642587,0.10706800253312782,0.3122072846651172,0.1312423025205201,0.17276998738533653,0.3275160881973604,-0.22093198820365137,0.43446114386131585,-0.12395248134189345,0.2771078040039487,-0.07097025881120464,0.23442296505873547,0.2520880305851934,0.33205785879401967,0.3883052590198002,-0.17827358716596714,0.2763961540858647,0.33209589674200257,0.23828107231376153,0.17951339219247456,-0.08783049343442384,0.22193337608786956,0.4047936440400751,-0.14538414539584904,-0.00265586812240096,0.3045829772787803,0.3896163337606861,-0.052400929412559166,0.16153141513321564,-0.1463007130245296,0.291991430985314,1.0,0.13452997769265668,0.5077072683734746,0.1290241861088166,-0.0039894535872564444,0.40264391610143585,-0.027798794546968857,0.18846382452282914,0.12729440592695485,0.024375393679043296,0.4324813840261736,0.07766619346779431,0.37097811855866414,0.10498867591285208,0.07478598661708719,0.17122809785574716,-0.17267259384256076,0.2701785877454547,0.327372895024257,-0.22953538382708324,0.10765835663238857,0.16583671470324118,0.0675417698825597,0.24516791143237535,-0.19842310202374142
Cerebellum_10_R,0.08875863129073965,-0.042605607153665154,0.18791813669476726,0.1863358624637454,-0.0662832632893148,-0.01005198661325838,0.07962536927777124,0.2558781634186858,0.018602204961621394,0.1979105009849881,0.40969791112338655,0.3935128222922397,0.5185933455216546,-0.04324280513039408,0.55182757904811,0.32276010082691625,0.13846795249674929,0.27834998857681453,0.1272863358476703,0.2596514192384916,0.15745051755368072,0.09602664032280098,0.41013708596086373,0.133917778583311,0.37725489679155194,0.1274417439917503,0.17225479975879057,0.4767982477952084,0.15323953408124102,-0.03781813494181081,-0.02897163013161712,0.23036994724092452,-0.2711998225365491,0.4764215623083227,0.13886041813872244,0.13452997769265668,1.0,0.264848403248965,-0.10334177488269101,0.38005928887372087,0.29096949810712947,0.42545389203955586,0.41104138657253164,0.29750896758716605,0.3495636352965966,0.040872646490385064,0.45066313447386896,-0.21751292175329576,-0.12701141488244921,0.24037020888553756,0.0988992528529557,0.3817909174211192,-0.032322466474956825,0.1957875619459529,0.399881243148983,0.10018086368109089,-0.10449099187984834,0.33068678272806823,0.37572240723263634,0.3551028780240439
Hippocampus_L,0.6031255465074841,0.32154028922042294,0.5369783191381998,0.38238640207205904,0.5832544086899484,0.2943687526720764,0.2509746529606539,0.10082701123607407,0.08935500982978727,0.652862581823027,-0.277149959455477,0.3679895875032912,-0.14729223293628207,0.304247613871035,-0.0745890167677734,0.1969100644731893,0.37586889932033235,0.5301324048458448,0.4113243374212882,-0.20263435472120125,0.5406295294281569,0.485867863376053,0.330518468367262,0.18800336286407165,-0.12133975005576847,0.46983036249985827,0.6511396109073915,-0.10769560636649024,-0.10349339176820788,0.48166801101667395,0.383552989863673,-0.121781792712992,0.024215154948200247,-0.0863836176178697,0.5377137236022523,0.5077072683734746,0.264848403248965,1.0,0.12178201483796863,0.09546027502785964,0.5598279880661676,0.06459538571676246,0.04256253324824208,0.11741268377731809,0.15637517697192052,0.327907724189397,0.29806363929889734,0.4692215141028694,0.10898288458445465,0.21148823875152614,0.26420199159684477,-0.2126022700743493,0.49039764703928435,0.2828383991290458,-0.23718242026502678,0.16597989185121836,-0.07441371009209094,0.15442170232416247,0.49584989580896804,-0.21674279857541712
Thal_PuI_R,0.36505392361678884,0.19191702485782167,0.14239161713014972,0.39358060267165124,0.15409714980014982,0.156565585230612,0.47887881668442617,0.11787558517830386,0.26988255020829505,0.32318679076486206,-0.37103354322894383,0.0871534806558635,-0.09532584041720532,0.3828373933753713,-0.16746895664304423,0.004638398175510993,0.3852762706175374,0.10096455003045914,0.3033429980725562,-0.12042553038993249,0.342651031735644,0.09459324623486429,0.13285211448462653,-0.036292620762353796,-0.3441257041424526,0.3273214743246993,0.4844641174775909,-0.19297303620457573,0.29725528462227974,0.38799816463471776,0.01668826396286785,0.02705665598661381,0.5181878712325497,-0.44357729444620503,0.334444962307982,0.1290241861088166,-0.10334177488269101,0.12178201483796863,1.0,-0.28559206099931544,-0.06974910223020656,-0.08245140288938788,0.047566735797848765,0.3310152476515237,-0.21120634995181725,0.10036894251474575,0.20697573088293472,0.27624917443248365,0.336695755879408,-0.07211883534703892,0.13085840315403108,-0.40240863299699337,0.24829007773435577,0.16211841315436387,-0.23461219072309633,0.42440912915360546,0.31225672879839855,0.22918369216868462,0.10722203780647716,-0.18456882698697352
Temporal_Pole_Sup_L,-0.17325078384914563,-0.082519902372376,0.2316373187463121,-0.06414424908434058,-0.1980762582911306,-0.05214311873291283,-0.4077215413530412,0.11497921718920835,-0.39591706308882746,0.005745513798020532,0.7647333880312002,0.08836053463543453,0.5311207931719841,-0.5224607079704918,0.6499505521583315,0.13588815618600114,-0.2796308307676786,-0.09559187916964232,-0.38903309930481966,0.36281472983613977,-0.2289100349885463,0.03259061237706407,0.13884424237670254,0.4762000636112065,0.6834729550864153,-0.15662715854724057,-0.07470623840771397,0.7306462910805717,-0.04285773519274701,-0.2626851655996702,0.0376693690594064,0.10161097815578508,-0.6348353604931385,0.7889664407621635,0.004188024260008107,-0.0039894535872564444,0.38005928887372087,0.09546027502785964,-0.28559206099931544,1.0,0.43825845282766673,0.47629244494845047,0.32000070933144265,-0.21423519150903098,0.758827026121415,0.19703445873822595,0.09868189743082116,-0.18171873392752527,-0.09056418580606,0.11824095308012453,-0.16163966504567595,0.6621985571816487,-0.137255607845923,0.04998970953909246,0.6363154479556598,-0.1454906323712148,-0.47324735176118715,0.09506664135680178,0.36635157715154193,0.6369196748189251
OFCpost_R,0.33350638764665785,0.41757003477289256,0.6309508969096659,0.24542813779812633,0.47705505034867607,0.20739426305030215,0.12427416519425678,0.5064518817374766,0.07762335705417368,0.346069684695305,0.07976818785292814,0.25651837190039933,0.04864277167075783,0.23824616415283728,0.20853372522159117,0.6406854910704571,0.24260039359258592,0.3527761875478472,0.23174207953684206,0.09299757079390922,0.3513743911459518,0.6487049118525884,0.26179809541671845,0.3604537150878167,0.4288223861452907,0.27331432037395087,0.24529465271750764,-0.02077625787615798,-0.07540065365743422,0.31151090726354075,0.104318973463696,0.11990097315701918,-0.1861292001134192,0.2441057690727548,0.49059082062430925,0.40264391610143585,0.29096949810712947,0.5598279880661676,-0.06974910223020656,0.43825845282766673,1.0,0.33085978802191635,0.35815322885511247,0.035730629125050484,0.2076945337084607,0.39921347889348396,0.14193899189962794,0.46484870218655444,0.09816734038909278,0.03532842597222808,0.10396611623171043,0.34579983986411067,0.3871084438832911,0.21660856823490907,0.12705319924487207,-0.06169070449585428,-0.1453051463380431,0.1433498786833444,0.4550276255198786,0.14979366374202618
Calcarine_R,-0.04690964459274964,0.07163902249764094,0.4667417204523211,-0.007884777588135524,-0.17075581633589773,0.17617728135602734,-0.0856146845035357,0.6407708258752914,0.25926238695277165,-0.057922432446306175,0.588511437934324,0.28435717397785504,0.6737708774079431,-0.029182005603795295,0.8413271428597286,0.46829292059748967,0.003409041600433045,-0.04552741282104067,-0.1688743396008758,0.41337076917470017,0.01972845155958318,-0.011748114816942134,0.4384131280560388,0.31862171138362816,0.5700842355271518,0.01860311415169561,0.08763050045936926,0.5493026967307986,0.40598724637276234,-0.11286716106865617,-0.27660921592572835,0.7412546769332692,-0.3283412632337441,0.5637460585043929,0.31116194621014986,-0.027798794546968857,0.42545389203955586,0.06459538571676246,-0.08245140288938788,0.47629244494845047,0.33085978802191635,1.0,0.6105956266317428,0.4849250792787916,0.3006692575070903,0.0016680642381771192,0.4784178525700414,-0.24814269820204213,-0.17082356854865946,-0.02770529398495526,-0.012683079314638409,0.588660929176745,-0.051490972696413305,0.02715019752957088,0.8528266829761755,0.08253664781481101,-0.24298289818956287,0.4313631424253471,0.2741305442385375,0.7719450000657601
Cerebellum_3_R,0.1378412357723156,0.2196832099292397,0.38234758476407615,0.14687117722533355,-0.026738872501939695,0.1622054598124074,0.1826491245482586,0.6317223947033165,0.32171612733386357,0.03900083168291161,0.30753921401885226,0.25228078139850313,0.4589840990502572,0.16310117022439335,0.5625710184670941,0.5953356621585624,0.20470697024684378,0.032363863063769496,0.07197431714387643,0.23490750965383966,0.13307540940675813,0.1454006600716287,0.47797780267879303,0.24543225092061685,0.4731830978524978,0.0849493013341407,0.13155346331098222,0.32522691083988886,0.3365154771790062,0.05685855622970276,-0.15280443230448473,0.5695743135931133,-0.07918769843173017,0.31299443932315374,0.3370744723060668,0.18846382452282914,0.41104138657253164,0.04256253324824208,0.047566735797848765,0.32000070933144265,0.35815322885511247,0.6105956266317428,1.0,0.44380781428498634,0.10875893049299944,0.16816883669785002,0.3003628219483298,-0.08203631703296557,0.11964728372994315,-0.02421493909756337,0.028522257639040385,0.4455355972282643,0.06407929110340814,0.44537535628982755,0.5095435852343965,0.06156722527749282,-0.0370085497685447,0.34829353804750274,0.2743622680701024,0.4474240591132902
Precuneus_R,0.34474194264537783,0.1804264033393059,0.33958763418331167,0.43498938961240363,0.23037595055476007,0.23739471210799415,0.5846579572713866,0.582517643452902,0.7917814744634486,0.2527068034065576,-0.1494401922131828,0.33461200749699205,0.2815820883203989,0.576007088213924,0.28649056345708807,0.38690949656816803,0.5556922155753576,0.12052515459396032,0.3526759900986751,-0.04715941411285421,0.5350271617549527,0.12975760034628908,0.44675542523031675,0.02685139172334022,-0.010530276690182593,0.3890242751451094,0.41350749171753187,0.0457454751386462,0.7682954235089886,0.47999605312671145,-0.15869660455756263,0.7004140477552705,0.2580155630358078,-0.17998410726624806,0.45870551467208504,0.12729440592695485,0.29750896758716605,0.11741268377731809,0.3310152476515237,-0.21423519150903098,0.035730629125050484,0.4849250792787916,0.44380781428498634,1.0,-0.12015493704307235,0.04749881882323446,0.5553305335834124,0.12101143944114433,0.09736881541132378,-0.06588472757093097,0.19230718557537294,-0.07539541094335529,0.19991664289859426,0.19645033422009334,0.21347235781934332,0.4008900095380629,0.17413609312454498,0.5925258598237344,0.2335030497053184,0.12086402130618636
Temporal_Pole_Mid_L,-0.08532149884551166,-0.17177898332835645,0.1593302695233994,-0.030072592648977544,-0.139428014353441,-0.06699703130017588,-0.3435192969649377,-0.09691375638140302,-0.330554069582719,0.0981567720120061,0.561625396434086,0.21667871411479198,0.4327154258978827,-0.5047070880406581,0.4717279581226994,-0.0701864601371301,-0.23027096792149618,0.03764482473565954,-0.2805638376359566,0.18843642091161122,-0.19652145701777057,-0.036787035758820044,0.13451616336696157,0.46851111054083655,0.41631944762922296,-0.19425283482643296,0.04316904118489881,0.682994160972861,-0.02159816286485784,-0.18288974252475837,0.22085510883753645,0.02041604698707672,-0.4955554167834007,0.574463071612678,-0.04003358677965648,0.024375393679043296,0.3495636352965966,0.15637517697192052,-0.21120634995181725,0.758827026121415,0.2076945337084607,0.3006692575070903,0.10875893049299944,-0.12015493704307235,1.0,0.2495749600815817,0.11150894661242185,-0.09528937213552559,-0.0740601807199945,0.2487666714085169,-0.06754080545504396,0.3901759487696755,-0.0724714088846063,0.1127092598096902,0.4195165305847563,-0.05018784868993956,-0.41417642581879965,0.0766786822727541,0.33698431420319097,0.4119953599783949
