,Cingulate_Mid_L,Parietal_Sup_R,Raphe_D,Rectus_L,Cerebellum_3_L,ACC_sup_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Vermis_9,Cerebellum_6_L,Cerebellum_6_R,Pallidum_L,Frontal_Med_Orb_L,Red_N_L,Calcarine_L,Cerebellum_4_5_L,Occipital_Inf_R,Frontal_Inf_Oper_L,ACC_sup_R,N_Acc_R,Lingual_R,Cingulate_Mid_R,Parietal_Inf_L,Supp_Motor_Area_R,Thal_LP_L,Thal_MDl_L,Cerebellum_9_R,Pallidum_R,ACC_sub_R,Thal_AV_L,Heschl_R,ACC_sub_L,Amygdala_L,Thal_LGN_L,Frontal_Med_Orb_R,OFCant_L,Precentral_L,Vermis_4_5,Olfactory_L,Frontal_Inf_Oper_R,Hippocampus_L,Supp_Motor_Area_L,Thal_IL_R,Temporal_Pole_Sup_L,Cerebellum_9_L,Thal_PuL_L,Frontal_Inf_Tri_L,Angular_R,OFCpost_R,Temporal_Inf_R,OFCant_R,ACC_pre_L,Occipital_Mid_R,VTA_L,Insula_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Thal_IL_L,LC_L,Cerebellum_Crus1_L,Thal_MGN_L,Thal_PuA_L,Heschl_L,Paracentral_Lobule_R,Thal_MDl_R,Cingulate_Post_L,Cuneus_R,Temporal_Mid_L,Fusiform_L,N_Acc_L,Vermis_8,Occipital_Sup_R,OFCpost_L,Precuneus_L
ACC_sub_R,0.45554732029222605,0.16998595461021154,-0.23379090650704287,0.6592274210151102,0.037657889977091234,0.12740941674695816,0.5283624889788799,-0.33361674871836516,-0.6599531111101552,-0.6958561318264689,-0.5751748688185404,0.5026105081692162,-0.19887454297659948,0.07809872009744659,-0.6536759146392755,0.27836889781986923,-0.6695579330054761,0.4619811225379354,0.469249330392718,-0.032628863935538474,-0.5856100851303383,0.3380913240739853,0.17149450437820019,0.4000568475758289,0.19206181887795004,0.10754903274724507,-0.6861884408084846,0.6349667411889253,1.0,-0.01386515649257848,0.5363139417196958,0.6421982135879942,0.7283371636247755,0.6498179399741363,0.23562334079312341,0.08639484654117305,0.4359002994133642,-0.2409636427608764,0.4597534216317781,0.27616277011228424,0.5020779842940533,0.3626881669238572,0.16447753084166977,-0.3412528332953678,-0.665610279498939,0.08712987887746164,0.6486593704754045,-0.11729962722811647,0.2332702720780949,0.04135037512998644,0.27726013062709925,0.7461087255268016,-0.3854916235874338,-0.07250586964939881,0.6082667208723074,-0.07027933247306165,0.6453985198142587,0.24861833930674698,0.4089623454182807,0.3163115229566397,-0.6993631792405715,0.29752330615602224,0.30037661006777283,0.16562073390909782,-0.10466628758569763,0.10597518258780152,-0.11878719913612965,-0.3101197906124968,-0.6033424536070646,-0.5470285670815525,0.20536680340976612,0.058865580885079025,-0.25175600209792814,0.727965147986208,0.23894816649654876
Thal_AV_L,0.13329863075808615,0.11335387599161544,0.19138528845047065,-0.09711584286330291,0.1902820576008835,0.17199108145868885,0.10218590953749633,0.03291499784759384,0.06604559711092095,0.022380419016072305,0.06390282590309532,0.2243646957001399,0.08880625667983509,0.027280883962176296,0.10495310517548656,0.059542830163666266,0.02301278677236371,0.20888382837737327,0.2548520058374804,0.0041724230401001105,0.1611914700588901,0.18341095018999162,0.10829207417079074,0.18619218370247614,0.14461581792013864,0.17519727835903876,-0.026465081769244996,0.0870648519467335,-0.01386515649257848,1.0,-0.03129963852544351,0.06012525529959344,-0.0583402735200461,0.12518221973140184,-0.08149425086468902,0.123872733005904,0.14383972418926588,0.165600119565998,0.16400217473269957,0.21082462298903829,-0.029056951095403554,0.23559373107632162,0.19163456427236558,-0.027624125439565984,-0.010175745688857067,0.15520719558623433,0.1580621403756014,0.15232303161575403,-0.12968309288166682,-0.02271139094877803,-0.0039656287846046665,-0.022060906289822955,0.11967072977802813,0.18239592166627425,0.09959876535320024,0.049071630134144284,0.04715681699933521,0.23085618725156062,-0.06971728316645766,-0.05117226621889533,-0.032126266170706776,0.02706040991399958,0.2582776966486298,0.19943865117539708,0.1442883477987137,0.1405682905928186,0.25940925082670424,0.13455163540715012,0.11159176815835528,0.1253440154981717,0.16656649888285335,-0.007153712945932063,0.16886367084266204,-0.04226443622541821,0.15904013165589068
Heschl_R,0.5305808556678184,0.25017906663575973,0.006172319232661446,0.39230814629678185,0.15349284188045717,0.04554086394815919,0.27122298418138757,0.06110940987832927,-0.17615284626959202,-0.3249799878606173,-0.09537122911046081,0.482515360014048,-0.25345335378671335,0.21124932218463421,-0.06990983762901377,0.3486104273646623,-0.023722172052591847,0.6683235545182394,0.623437800351252,0.04575689423734946,-0.053021512834743025,0.47265447154233137,0.3988136527892594,0.4609095515093752,0.26757726424115663,0.26235023070297186,-0.16675700947579888,0.4796602184942031,0.5363139417196958,-0.03129963852544351,1.0,0.3239110790786274,0.3124675777532139,0.3346724122385905,-0.08869126244003787,-0.01633748254360242,0.5486725635239308,-0.013013842110805647,0.2130487531477889,0.4783276395917349,0.5014998128941114,0.40364539538448796,0.003303927364462037,0.012422877442902333,-0.15061060258920286,0.2300703061097223,0.5652104192992133,0.32154784928590185,0.6487993268038252,0.5727337702453424,-0.1437738069127888,0.4329099497554384,0.14750303130719214,-0.10629473111999686,0.7878842761429007,0.24677807112679173,0.48615079076793627,0.3135126169987492,0.3548941222339189,0.19645830094430483,-0.25968900681367924,0.39976181962108615,0.2479799016772928,0.4728392381816103,-0.11110236760151082,0.25551018641302553,0.16928840307437634,0.1760342118940837,-0.2704992692208021,-0.2804090180207295,0.22918452048082058,0.07658398986369525,0.12605863563116912,0.6284170230272729,0.38857031087973143
ACC_sub_L,0.4094532283411208,0.10531483830968527,-0.17335418750085593,0.699980345502699,0.08728440174319708,0.02117899823865752,0.7637676130692855,-0.3965046859531581,-0.6357055577898689,-0.6139414990837974,-0.4532879387223355,0.5132651691668609,-0.1610717459687355,0.29359834188379175,-0.5813014352646511,0.42524656797381516,-0.6056341178413224,0.3779429176347118,0.3742031630423336,0.13186296313492146,-0.44664446158349697,0.2843368878965566,0.12334934810113846,0.3660617129185,0.04611608058838587,0.024864978864188966,-0.6189665775395305,0.61539810310724,0.6421982135879942,0.06012525529959344,0.3239110790786274,1.0,0.6607357568079935,0.6862953183509085,0.5270368891153562,0.22029717749397987,0.3776745536324074,-0.09029507107088136,0.6344423583745876,0.24166593256063654,0.4487133684948221,0.344850145675898,0.36828307794639675,-0.20704309313417205,-0.6082162877395212,0.12446104104087338,0.6563295229799603,-0.142066075041435,0.24273437920336657,0.09918467063579377,0.21013218120943788,0.7426556648704368,-0.3412503021502388,0.11763345450032386,0.4736172337391842,0.05184632614765913,0.7881214044213005,0.2910021543965647,0.38135135445439194,0.35119351689998524,-0.630422733629376,0.3162459304544969,0.43890415685664197,0.24470478352720781,-0.02963086115326009,0.18524896176914876,-0.004669844363117833,-0.3355047198959923,-0.5040058223543906,-0.3892258816241739,0.5586798043170955,0.2805984254124231,-0.15377793337339157,0.7656043657702594,0.1840388448052286
Amygdala_L,0.4830552414439714,0.027853307981822166,-0.2834818368693227,0.6801134181246672,0.035991976649072936,0.20769319809381817,0.4591104183304091,-0.46018736382283804,-0.7858834289812603,-0.661202205530261,-0.5739286271480113,0.5743877169999835,-0.2397223185095205,-0.018537439127861228,-0.7259411811513562,0.28938293249828395,-0.7782132600862346,0.3251444775431274,0.2887646703431893,0.015311823034989932,-0.6445754774760393,0.40230975840832045,0.08927784613461791,0.3412739260253868,0.050140899582289816,0.029531098969953325,-0.7258606847988058,0.6748394674641747,0.7283371636247755,-0.0583402735200461,0.3124675777532139,0.6607357568079935,1.0,0.6599198632254848,0.42132448661349003,0.140251821594145,0.35063715875813384,-0.1340670800478277,0.4302840656447953,0.2068769022215598,0.5930065498847694,0.3400650334786989,0.17580454908035711,-0.3792501759396226,-0.7341930627187705,0.02449685595661063,0.6059477915442767,-0.33211067613945294,0.11091024160552035,-0.16668601291204804,0.5423718150935989,0.7378757188627749,-0.5766011899171791,0.010549935354171239,0.4381343461374424,-0.19886788181044432,0.5399001575371699,0.21424787399303313,0.35940656956240746,0.38541955096254316,-0.6991331407531732,0.1829242092310169,0.2017414562828463,0.16621602006809938,-0.16891063371697523,0.03772695464579191,-0.023782920260960055,-0.4602404697322421,-0.5144006980304427,-0.48534324782658417,0.22271679612980477,0.23525496084600978,-0.33825206117652845,0.6012583800755891,0.12494867949592006
Thal_LGN_L,0.5611370851093194,0.07704746089974404,-0.1434566987470326,0.683647082605902,-0.04004129053398038,0.157296704016632,0.6101379749564017,-0.37651270112610624,-0.7165209596281537,-0.7135950353138109,-0.5267857634851815,0.631715010203102,-0.18192459066592748,-0.04134592826264469,-0.6628869076034858,0.38061737715802013,-0.6531498879062669,0.3734766311065854,0.5256191576900561,-0.032641419984603466,-0.5496109032608384,0.41886010159913434,0.1784880600480891,0.47837643807916735,0.2082584367933919,0.21308974407106382,-0.7199662040315182,0.7155056576533043,0.6498179399741363,0.12518221973140184,0.3346724122385905,0.6862953183509085,0.6599198632254848,1.0,0.32895454956654924,0.35700975200034907,0.48254579407833903,-0.1575089641825249,0.6463017884009418,0.3041398276087003,0.40609029131014995,0.4369308468404094,0.3478910360909866,-0.40688366526137876,-0.6923183803834824,0.2379277059236008,0.6588542559720462,-0.1884745014690322,0.07856269937310338,0.11466775337045967,0.34162196683351465,0.7031783988137098,-0.4059967398873439,0.2419407601403099,0.4630890035859705,0.008170003665911415,0.7510493141195176,0.22235493845408877,0.33202811836326745,0.3058799197120557,-0.7335724090596426,0.3566720044782171,0.6721017144107296,0.3448094672685618,-0.08942545561668493,0.2027998571960389,0.01506408798709733,-0.2962979256740507,-0.5942092864425874,-0.4727775787786573,0.35764787099031153,0.3230173001751554,-0.15656846087019727,0.699834868331495,0.24609073996658662
Frontal_Med_Orb_R,0.045813114974475704,-0.1366027395038541,-0.08926657475162067,0.4313790178165577,0.011294549751847202,0.08990338225473224,0.5764501560793556,-0.3734042071101263,-0.44488847715181856,-0.24602815774710013,-0.23851166930385806,0.2110219029235531,-0.0045171781385224576,0.2177871175026942,-0.39651005555897306,0.2895627435244908,-0.4366295168144428,-0.006207820132795694,-0.07529500325660927,0.44708946542094496,-0.2295993225223184,-0.03631106333277096,-0.18583709980370766,-0.039786642415699076,-0.1040080961480715,-0.2433215576995267,-0.33335268295931786,0.3706315267919216,0.23562334079312341,-0.08149425086468902,-0.08869126244003787,0.5270368891153562,0.42132448661349003,0.32895454956654924,1.0,0.14576419622939707,-0.04144967977719503,-0.001272185614225561,0.3430333335793096,0.01192872522158543,0.383552989863673,0.00693640982061498,0.27540194801767304,0.0376693690594064,-0.33128931319844074,0.0238048897128419,0.23226692513336286,-0.35585615966907114,0.104318973463696,-0.17249000060278422,0.30786330280656815,0.5218835148586493,-0.42191999568308536,0.027807460908399195,0.09507350919127724,-0.11394882593410163,0.41874298717223846,0.24114499613577478,0.403448763738958,0.22510229942299662,-0.26302438780422094,0.10271421795078253,0.10314839274672716,0.0789355712197576,0.05201760684252396,0.12224678133657765,-0.11237498890900671,-0.4495969787782109,-0.20360013575285313,-0.09846421647097475,0.4045443134433705,0.22038383408738135,-0.30705493460091526,0.36745402202553773,-0.15329660918936755
OFCant_L,0.23175141955419462,0.17765314900296222,-0.07425944088044356,0.22021470627111775,-0.08365481543637121,0.24602444731342948,0.3027350107189463,-0.1371618138380717,-0.36065965572635683,-0.4453876234613812,-0.294582781964851,0.11882198856953133,-0.10583279713933907,-0.2730684405661622,-0.353152556024974,0.11156604625233983,-0.2978286931604044,0.09627942120401094,0.1775235895821892,0.191473561132754,-0.20273472967715286,0.22935731825536168,0.19321491597008525,0.31432960145401817,0.17391772490221624,0.19512523861459136,-0.4279197032636939,0.3001360770318938,0.08639484654117305,0.123872733005904,-0.01633748254360242,0.22029717749397987,0.140251821594145,0.35700975200034907,0.14576419622939707,1.0,0.348243527648738,-0.08982237109252228,0.46173749736715636,0.17009401789280879,-0.07441371009209094,0.2507785480538433,0.2183222902845499,-0.47324735176118715,-0.3812336546857462,0.17867150324238038,0.24694873112547167,0.005762986385573769,-0.1453051463380431,0.07145397686363072,0.22689143512095483,0.1278263301997977,-0.09661253653063775,0.32318871821469813,0.148294643983253,0.11261214752988177,0.41979000216880225,0.11952660837827589,0.2785198537454248,0.18999460450274558,-0.4404708283013951,0.19346908417517097,0.38461919976457476,-0.006524266018267283,0.08730017076293765,0.10628163841389013,-0.04419393621459841,-0.09747391641726395,-0.4476404093735293,-0.34667622451833524,0.3386076177517132,0.016662958390701255,0.036604653785787436,0.2362035963006634,0.229690767574049
Precentral_L,0.8421547703572958,0.6120953800235258,-0.07096749578166132,0.44920950159922274,0.28566910214028274,0.3260736687715959,0.4105536550564282,-0.22103066338636132,-0.4016043204720592,-0.567494544457157,-0.25739733083706545,0.5155650900519188,-0.2804547417767874,-0.1034367206295338,-0.2807835273193622,0.40430732778862677,-0.2536379982152461,0.740954319220515,0.6267770148377059,0.203268604370954,-0.16272547349951913,0.7542511239972824,0.7370382439131398,0.9016223869947374,0.4758237259671649,0.2528965288825235,-0.4759374626681729,0.647414478100347,0.4359002994133642,0.14383972418926588,0.5486725635239308,0.3776745536324074,0.35063715875813384,0.48254579407833903,-0.04144967977719503,0.348243527648738,1.0,0.04630333229368793,0.4753809861125883,0.5890131629397033,0.39325091255854944,0.7705578511143211,0.17018476587552814,-0.3659445512671172,-0.38826946484675057,0.3043787470310755,0.7169161489355533,0.46075943256324103,0.33831481761737925,0.5094858632482883,0.17155398910209588,0.3773088090931271,0.17753052750649387,0.2614426582316707,0.73608167935524,0.16868470631587734,0.6078460588754656,0.36541831495191346,0.33245245987862987,0.3527094488302017,-0.5641574008332909,0.4821069993499858,0.33582562684064,0.37671507938010923,0.24510789365384086,0.35492498657284155,0.27383147820236103,0.2405284372133954,-0.39834926757804134,-0.39454959260845496,0.26886447421356985,-0.08227890713201516,0.39226301251566376,0.5527439018806071,0.7804899281435905
Vermis_4_5,0.08194386974304264,-0.08231887866326094,0.26501293339835885,-0.1296340750005472,0.5893751274490768,0.079970006512787,-0.03984673571032164,0.11321731339431945,0.32257764948249057,0.4570354391368693,0.6975021566994866,0.2810254016028941,0.10014428813650793,0.23248633110653455,0.4618555330167355,0.5455943707302293,0.29413222855525695,0.20114441304372174,-0.05829191349633353,0.2197559619851977,0.6852211397234061,0.15851023579690887,-0.038822557572966016,0.17053972314714397,-0.1516222722196281,-0.03653819405274511,0.35230981708923975,0.04097676814740841,-0.2409636427608764,0.165600119565998,-0.013013842110805647,-0.09029507107088136,-0.1340670800478277,-0.1575089641825249,-0.001272185614225561,-0.08982237109252228,0.04630333229368793,1.0,-0.24045324578243885,0.4171158051044459,0.25291521005924744,0.26400166117572055,0.24962156922908485,0.30559255490330905,0.37606150464396015,-0.15039341414916316,0.09815674683082337,0.11657229282417501,0.09549810964427705,0.1536681853903588,0.1315265999624852,-0.09739006157517559,0.19391449269995906,0.0013364131505743647,0.06950496748380518,0.0694395731304125,-0.16194495312015306,0.49938679772287914,0.05132430768277923,0.15698346335556393,0.34272319616424995,-0.13712626726781754,-0.14346216525618327,0.41491745044851835,0.38371242167145414,0.2273490273096835,0.5274656141140016,0.2537499956699293,0.560720622404193,0.6109507195661223,0.05477108455052992,0.4263033468125796,0.14541143599259856,-0.18138058884608327,0.011446394331348846
Olfactory_L,0.43603175605597094,0.2772066179910131,0.0040437020062125476,0.592567203528823,0.001221184271284296,0.036188173611461455,0.6244010049939636,-0.31692990250926284,-0.5512464986863155,-0.6311215901042937,-0.473364170739826,0.4012277608682202,-0.2677410172508417,-0.016594709095093682,-0.5564929977227124,0.23932805675715654,-0.4745876335252641,0.27778277816119484,0.4997282076946268,0.08657784730129521,-0.42544030056546017,0.2570868594919914,0.2524688189031466,0.4331885296274341,0.31914228126728544,0.3136077021188991,-0.5945307809938074,0.5968685487929944,0.4597534216317781,0.16400217473269957,0.2130487531477889,0.6344423583745876,0.4302840656447953,0.6463017884009418,0.3430333335793096,0.46173749736715636,0.4753809861125883,-0.24045324578243885,1.0,0.16313776366565366,0.2608748040281947,0.3578352929854304,0.21838156667035258,-0.3184269706805469,-0.5587106741223276,0.2724273551044404,0.5136215962253069,0.023207413214619804,0.11632292442892833,0.149534268095443,0.0776035241101332,0.5013873129376476,-0.17217032963514747,0.397536573585487,0.3854369340946098,0.18129904676373043,0.7334767129319437,0.03590327011556717,0.2963656442499718,0.2947428366513774,-0.620129560553943,0.35869793016332946,0.6255834653252617,0.19025643995926084,0.0740468189134088,0.20792150616424152,-0.08744167020937049,-0.14769356261347943,-0.5787792398782958,-0.4667794616253699,0.4393388427367767,0.07212881205783067,0.06861783050976039,0.6198817451917364,0.3276207431680276
Frontal_Inf_Oper_R,0.5584271671941109,0.12688723240147107,0.08132286333700797,0.2515899664807036,0.39917632716354806,0.4392316365375813,0.32527840622476833,-0.08311816358105178,-0.13264272806874688,-0.10896822858133724,0.16440810608733347,0.5352989214573849,-0.10688243422299379,0.11764900062884878,0.05666879560374413,0.5156268004445312,-0.043854482606182174,0.7340781495108352,0.5337822162497584,0.21801829385016464,0.2014226085268158,0.6399524176329608,0.18732680127003207,0.6777325906169619,0.2725473532464154,0.13280761767395977,-0.10245279037543845,0.49799199747062095,0.27616277011228424,0.21082462298903829,0.4783276395917349,0.24166593256063654,0.2068769022215598,0.3041398276087003,0.01192872522158543,0.17009401789280879,0.5890131629397033,0.4171158051044459,0.16313776366565366,1.0,0.44587068019847614,0.7114610973005429,0.29026270576874275,-0.014553508221441667,-0.05251812363992035,0.22944122104521142,0.5910177963791557,0.24620649815970752,0.27056405573816517,0.3414764754267819,0.27034612997852286,0.34853440225101384,0.08940600765045642,0.1645057050869525,0.6323210617851401,0.09129817959277753,0.3874482594731138,0.7532396791032824,0.3850826995485003,0.24873358521013367,-0.1476929618917607,0.20464283833782135,0.266005677842052,0.5370682982169992,0.4308345506078083,0.3571760140148808,0.3342191698474686,0.13350302208894646,-0.028623422079960555,0.10138158567823885,0.19232581705634128,0.141658809293725,0.14951736283610134,0.2682908040526413,0.329683259153815
Hippocampus_L,0.5115630573134461,0.08935500982978727,0.06235207950798109,0.5245414075133896,0.330518468367262,0.28924431283732505,0.406993190547138,-0.20263435472120125,-0.36019137878579355,-0.2547579822642967,-0.08007510057166851,0.652862581823027,-0.2871481556770046,0.18800336286407165,-0.23718242026502678,0.5985682576055967,-0.27618620055997434,0.5377137236022523,0.3824175181050693,0.3679895875032912,-0.0745890167677734,0.46983036249985827,0.13614762800364916,0.37586889932033235,0.2740950162552052,0.14537972157920967,-0.26433471903083494,0.6947012200802135,0.5020779842940533,-0.029056951095403554,0.5014998128941114,0.4487133684948221,0.5930065498847694,0.40609029131014995,0.383552989863673,-0.07441371009209094,0.39325091255854944,0.25291521005924744,0.2608748040281947,0.44587068019847614,1.0,0.38238640207205904,0.13575629928387395,0.09546027502785964,-0.24402115907701577,0.2943687526720764,0.6193977776745567,0.012195952836598857,0.5598279880661676,0.1969100644731893,0.3589786542023536,0.5972760173383791,-0.18591828866934865,-0.10344445856455792,0.6400660279478901,0.005662466024378263,0.3919547094490378,0.4649991876623939,0.5301324048458448,0.347755162086601,-0.277149959455477,0.32154028922042294,0.10898288458445465,0.49584989580896804,-0.0003209574650631775,0.4353916791856994,0.29806363929889734,-0.121781792712992,-0.10319097580052165,-0.10769560636649024,0.23358855399378328,0.21148823875152614,-0.09816693834353456,0.4692215141028694,0.17794220420903822
Supp_Motor_Area_L,0.7682419226219213,0.23770777970893486,0.051893268127268674,0.36237076176536137,0.3120153692818324,0.3555659913931217,0.3813458846350889,-0.2084136821284703,-0.24070015267823844,-0.26628106357009484,-0.007381073791466444,0.6356570461763231,-0.21858401533282626,0.04094231919896572,-0.1803895993531918,0.4530732160070551,-0.21631228119152385,0.6867561116740983,0.5134589358316438,0.16253876200499945,0.014983538417514491,0.7974985416004934,0.3176507320291541,0.9146295792122697,0.21119101872614923,0.21431622642801396,-0.27621749599212847,0.5837907756135035,0.3626881669238572,0.23559373107632162,0.40364539538448796,0.344850145675898,0.3400650334786989,0.4369308468404094,0.00693640982061498,0.2507785480538433,0.7705578511143211,0.26400166117572055,0.3578352929854304,0.7114610973005429,0.38238640207205904,1.0,0.387086188026261,-0.06414424908434058,-0.20173008413090987,0.12345846451571639,0.7132168904904179,0.17881794699578318,0.24542813779812633,0.2701632551972151,0.31917145421958715,0.40937581449852634,0.0010876714695176603,0.23077061235511157,0.6005737860410536,0.11248938562735437,0.4572156476922666,0.5667086152068804,0.32090138986956573,0.3073273807730765,-0.32147605738290513,0.2482981837206038,0.38818713611475164,0.5490623911044127,0.3955071394697562,0.3168489834649575,0.32290645176565597,0.026676695660053387,-0.1101498252534227,-0.028504247383954854,0.2446782948793318,0.12900697619652146,0.13272465308016906,0.40119237561230536,0.42423869819361215
Thal_IL_R,0.13961641533133554,0.050592671373493985,0.0660088486675889,0.15823923453742253,0.2332551784889238,0.20040515818922547,0.44520096393365977,-0.034216247535957464,-0.035453129082750064,-0.058280642582162895,0.1448356812298304,0.4058126476297736,0.17353316824458095,0.3013131354066009,-0.07836601282397233,0.3757529154932351,-0.18890759570932997,0.24518766566340985,0.1501939219798234,0.3587698458398224,0.09411419203804675,0.1810502682968125,-0.03877431857801973,0.33627236970041346,-0.06134960745138788,0.05763076785754306,-0.14319454522397793,0.3085820072267946,0.16447753084166977,0.19163456427236558,0.003303927364462037,0.36828307794639675,0.17580454908035711,0.3478910360909866,0.27540194801767304,0.2183222902845499,0.17018476587552814,0.24962156922908485,0.21838156667035258,0.29026270576874275,0.13575629928387395,0.387086188026261,1.0,-0.016556591452385912,-0.10397905965713738,0.08859995726933852,0.3687408255400575,-0.02738659215584149,-0.0504437224060496,0.060694725714464326,0.2508246888787619,0.26472056223709645,-0.017342449816803412,0.0671903183711144,0.23308515343814376,0.22115759263931206,0.32015179897495444,0.4237534624399214,0.32686044512696455,0.2053704758695248,-0.14841189727903142,0.0331819557429464,0.39126957850746563,0.30253811329865615,0.4203418267559589,0.38229707985760714,0.3174761407593149,-0.05918663692281958,0.06616897978575363,0.20271933914114326,0.4494574717173917,0.3033654809928094,-0.009553652623637878,0.2700418299730418,0.11888557231870077
Temporal_Pole_Sup_L,-0.24384372284211187,-0.39591706308882746,0.3781330061615087,-0.3106450874609817,0.13884424237670254,-0.27219255548954946,-0.11145516637893421,0.36281472983613977,0.664371786188557,0.7569954802573291,0.654886013377459,0.005745513798020532,0.05360772804139551,0.4762000636112065,0.6363154479556598,0.10439400737852053,0.6412285421953521,0.004188024260008107,-0.1800071438480863,0.08836053463543453,0.6499505521583315,-0.15662715854724057,-0.375329877817343,-0.2796308307676786,-0.2441763783788806,0.008338789485278459,0.7653048444403248,-0.3360104877068683,-0.3412528332953678,-0.027624125439565984,0.012422877442902333,-0.20704309313417205,-0.3792501759396226,-0.40688366526137876,0.0376693690594064,-0.47324735176118715,-0.3659445512671172,0.30559255490330905,-0.3184269706805469,-0.014553508221441667,0.09546027502785964,-0.06414424908434058,-0.016556591452385912,1.0,0.7575607218540582,-0.05214311873291283,-0.17492573239447648,0.0326480467664805,0.43825845282766673,0.13588815618600114,-0.3088875582357103,-0.17892763972689837,0.26401474509265865,-0.22821619758040976,-0.07905665070576662,0.13312085206425542,-0.3169736704441637,0.12078279861609344,-0.09559187916964232,-0.1825661759899599,0.7647333880312002,-0.082519902372376,-0.09056418580606,0.36635157715154193,0.10038775222743428,0.07473190491275725,0.09868189743082116,0.10161097815578508,0.7249106218498645,0.7306462910805717,0.007528304292381989,0.11824095308012453,-0.0064870617196487535,-0.18171873392752527,-0.4170329121949648
Cerebellum_9_L,-0.3945899226228941,-0.24344919232572068,0.3771959572903808,-0.6507361462261373,0.16133407497949342,-0.22458279857696894,-0.45960190664962497,0.5163390811380757,0.9298951729257569,0.9115890506635603,0.8586375581904165,-0.30175176430001527,0.09410170997390059,0.2541558795108941,0.8672571029542768,-0.004083376240427792,0.9076550565502666,-0.1474760223633093,-0.33164623562969225,0.07754715498576281,0.8301261831312463,-0.2531663748097476,-0.21313849407430496,-0.31706513819646603,-0.26368677874013746,0.01873332477026014,0.9715922157721046,-0.5915711657430861,-0.665610279498939,-0.010175745688857067,-0.15061060258920286,-0.6082162877395212,-0.7341930627187705,-0.6923183803834824,-0.33128931319844074,-0.3812336546857462,-0.38826946484675057,0.37606150464396015,-0.5587106741223276,-0.05251812363992035,-0.24402115907701577,-0.20173008413090987,-0.10397905965713738,0.7575607218540582,1.0,-0.14286194577954317,-0.46302488339068115,0.23566022463485234,0.2207528809430186,0.2557314554894589,-0.41199318365132803,-0.5880047757395024,0.540786083474465,-0.13286285347329854,-0.2938562130990264,0.2728071896061376,-0.6104386737739905,-0.02070857693757599,-0.22232344144277397,-0.24137184866107206,0.9296159831894055,-0.21741206514787795,-0.26346032333826674,0.13742592251359004,0.22139223702862365,0.0919499033885394,0.15217296684383697,0.394506912658674,0.8010356277208494,0.7734389189984171,-0.22949558600448294,0.007134660442125129,0.23278420119569726,-0.5706883074568214,-0.270839175913179
Thal_PuL_L,0.242340339427465,0.2902278144716412,0.04725699607964169,0.18743429781363855,-0.07261408991263388,0.16318559509115624,0.24381983443614877,0.019726924716642585,-0.1071523481255278,-0.2167901217563784,-0.16918154277125894,0.18897795319057614,-0.054834720479531106,-0.06622662530432666,-0.028526248015432524,0.0021367437864852883,-0.00983055875250713,0.30220949182879486,0.47713259672775865,0.18595058775560042,-0.04469489441531348,0.23845222876911767,0.2758243758344322,0.22702290595452468,0.6344138573501357,0.3338122691159116,-0.1515869882883667,0.3048634118859813,0.08712987887746164,0.15520719558623433,0.2300703061097223,0.12446104104087338,0.02449685595661063,0.2379277059236008,0.0238048897128419,0.17867150324238038,0.3043787470310755,-0.15039341414916316,0.2724273551044404,0.22944122104521142,0.2943687526720764,0.12345846451571639,0.08859995726933852,-0.05214311873291283,-0.14286194577954317,1.0,0.2872585896231899,0.36408524165371314,0.20739426305030215,0.19463610405782772,-0.05548902287270053,0.12053569054058168,0.1974098971859785,0.03402242926525627,0.34504326188026474,0.11557602164128253,0.29020379249925393,0.10057607905100355,0.1968128955588133,0.02860300405546032,-0.19450097992523796,0.38903393437976197,0.3965084181881137,0.21444842136340414,-0.03646858805258402,0.39217681182091213,0.23141238786500584,0.20997884388069743,-0.13492772499177047,-0.20500491700911846,0.2024236628425724,-0.1312709982055945,0.3033407962887639,0.2352382922364451,0.3126030589340663
