,Olfactory_L,Putamen_R,Frontal_Sup_Medial_L,Cerebellum_10_L,ACC_sup_R,Fusiform_R,VTA_R,Thal_VPL_L,OFCant_R,OFCpost_L,Temporal_Mid_R,Lingual_L,Thal_PuM_L,Paracentral_Lobule_L,Temporal_Pole_Mid_R,Heschl_L,Angular_L,Cingulate_Mid_R,Frontal_Inf_Tri_L,Olfactory_R,Caudate_R,Thal_PuM_R,Paracentral_Lobule_R,LC_R,Thal_PuL_R,Temporal_Sup_R,Rectus_R,Putamen_L,SN_pc_R,OFCmed_L,Cerebellum_Crus1_R,Amygdala_L,Supp_Motor_Area_L,Cerebellum_6_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Inf_R,Frontal_Inf_Orb_2_R,SN_pc_L,Lingual_R,Postcentral_L,Angular_R,Frontal_Mid_2_R,Thal_MGN_R,Thal_IL_R,Frontal_Med_Orb_L,Supp_Motor_Area_R,Cerebellum_7b_R,Parietal_Sup_R,Thal_LP_L,Occipital_Inf_R,Cerebellum_10_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_9_L,LC_L,Occipital_Mid_L,Frontal_Mid_2_L,Cerebellum_8_L,ACC_pre_R,Parietal_Inf_R,Temporal_Pole_Mid_L,Vermis_9,Cerebellum_4_5_R,Frontal_Inf_Orb_2_L,Amygdala_R,ACC_sub_L,Cerebellum_9_R,Occipital_Inf_L,Raphe_D,N_Acc_R,Cerebellum_Crus2_R,Occipital_Sup_L,Thal_MDm_L,Vermis_1_2,Thal_LP_R,Temporal_Sup_L,Occipital_Sup_R,Thal_LGN_L,Thal_PuA_L,Thal_IL_L,Rolandic_Oper_L,Cerebellum_3_R,Thal_PuI_L,Insula_L,Thal_AV_L,ParaHippocampal_L,Hippocampus_R,Thal_MGN_L,OFCmed_R,Heschl_R,Cingulate_Post_R,Insula_R,Cerebellum_Crus2_L,N_Acc_L,Hippocampus_L,Thal_AV_R,OFClat_L,Temporal_Mid_L
Occipital_Inf_R,-0.4745876335252641,-0.2925998099858767,-0.05896841446898866,-0.4253428122569826,-0.1763589636764219,0.48492795506275305,-0.13942426944191721,-0.5821042806470241,-0.5704603770995887,-0.5052578950499631,0.4651358131016654,0.8626679978966748,-0.12202790312161003,-0.3022007232271798,0.8127884693372792,0.12262636841394459,0.41025859801208203,-0.21778098486770667,-0.4429098686893597,-0.46215030037530164,-0.3974331414004878,-0.2684341217339917,0.1844117065712305,-0.18179802291730549,0.5804822863438729,0.19643009194972189,-0.45339349498309406,-0.28571472941703385,-0.1466511861725273,0.12618910522746737,0.9074492615869238,-0.7782132600862346,-0.21631228119152385,0.7958922263323629,0.5728547449293104,-0.3461867945761254,-0.2761787188234089,0.41913152528288955,-0.5150292346101499,-0.2060886945538166,0.8307539835802682,-0.3089541946282906,0.43268413246452875,-0.1468683453211605,-0.005993140200389635,-0.18890759570932997,0.133701872084834,-0.2592854070781068,0.5441138219219036,-0.04924492820741733,-0.07918496383909872,1.0,0.3894091220560384,0.8493570546712689,-0.3197724877439738,0.9076550565502666,-0.2670383319878832,0.8664347630894565,-0.4758456384832732,0.809865463154655,-0.5614046244148906,0.17936421529992125,0.33862983080974457,0.9027480318410733,0.13705817162045647,-0.42717524639434123,-0.4063457924222196,-0.6056341178413224,0.909004475183149,0.7723618866485342,0.3904244427377226,0.06526746904594895,0.34601229325047017,0.6754147194793398,0.4399252588630586,0.04394966546648665,0.59748555093244,0.4350428076854006,0.42631054623475395,-0.6531498879062669,-0.19401638751331754,-0.2814729009538926,0.09955278832063415,0.5696886603318488,-0.5827752653938569,-0.17735540987056336,0.02301278677236371,-0.5564117234764475,-0.526513811484465,-0.06798954872165015,-0.47606770232104173,-0.023722172052591847,0.257382967311927,0.1291916572553747,0.77789315076297,-0.14776817901057848,-0.27618620055997434,-0.5917217418801197,-0.2783334973179941,0.6935765919928185
Cerebellum_10_R,-0.18415950667458236,0.17225479975879057,0.06912260779366707,0.1272863358476703,-0.08138930137397006,0.4142924127928651,0.13452997769265668,-0.10417454406524981,0.05300555310841593,-0.21751292175329576,0.2558781634186858,0.3551028780240439,-0.04465854805475956,0.07962536927777124,0.37725489679155194,0.37572240723263634,0.2503786220567681,0.1274417439917503,0.03620848108553589,-0.0375456596672988,0.024058940137870823,0.21224236232713511,0.32618515504328593,0.0988992528529557,0.26218947084098543,0.28029811852497927,-0.09651462484925942,0.10008823992803849,0.07686927492459927,0.14030945373781079,0.384737236220143,-0.20514946895482097,0.1863358624637454,0.6086219176030009,0.23036994724092452,-0.032322466474956825,-0.10334177488269101,0.32276010082691625,-0.19255658690712377,0.059264396252983485,0.55182757904811,-0.04324280513039408,0.20480649060709397,0.233553506338049,0.08359795085619981,0.19390770837766147,-0.11651306509072346,0.13846795249674929,0.2596514192384916,0.018602204961621394,-0.10962843994525583,0.3894091220560384,1.0,0.40969791112338655,0.15745051755368072,0.5097267743725575,0.13883341803781285,0.41966744654646504,-0.0241914626613091,0.4220213606471591,-0.10963612304865435,0.15323953408124102,0.3495636352965966,0.3934781915591808,0.5547917050179653,-0.08303826972515185,-0.19902561960341036,-0.15835639410818672,0.453895903153447,0.32533036270741095,0.28511189461439446,0.3935128222922397,0.2890685281882799,0.5051458781491326,0.2842609573031535,0.5024255456899792,0.21742141660471842,0.5274685755574575,0.23159626112705708,-0.23168397771941235,-0.12701141488244921,0.27834998857681453,0.13507331844372586,0.41104138657253164,-0.19625558564789752,0.05016361930535504,0.07262129823203155,0.0027718690666644133,-0.10654354817214032,-0.042605607153665154,-0.0793240512085534,-0.00603665484175592,0.4231867902869998,0.18791813669476726,0.35275556394174157,-0.02678368231401619,0.264848403248965,-0.00872764499342405,-0.01703865871687236,0.5012635260973088
Cerebellum_Crus1_L,-0.620129560553943,-0.3522057846540201,-0.13618177363073816,-0.5925361077701851,-0.41239877985701334,0.2523929639341353,-0.22093198820365137,-0.6294338740742008,-0.39207186868204563,-0.6587828318078244,0.06266174862772174,0.8289479534927404,-0.39468202417949866,-0.5199213562660259,0.7287725332027103,0.05086370144244046,0.13068102104245496,-0.3623819886136775,-0.5674418450393256,-0.5227065707858235,-0.5800717475521927,-0.283033981345792,0.17294797383932928,-0.282951196573128,0.5571810399400202,-0.09068452562455347,-0.5884531332610805,-0.4695218146787425,-0.10484498765677305,0.2705960437319092,0.8110391705110706,-0.6991331407531732,-0.32147605738290513,0.8196202538396584,0.27468739731630376,-0.4891054715795988,-0.37103354322894383,0.022779646107057173,-0.7090891661810027,-0.17140689787120153,0.7831222993237065,-0.6377734079417577,0.09158689114908199,-0.1270406056805207,-0.1081295831980149,-0.14841189727903142,0.20337671412163424,-0.47856197108927395,0.50581200754313,-0.3588062636709223,-0.2984135249987521,0.8493570546712689,0.40969791112338655,1.0,-0.5208537342971603,0.9296159831894055,-0.3506138262324952,0.8867592927127979,-0.6756860115665335,0.9485742401739856,-0.6529035493460182,0.02906832281505029,0.561625396434086,0.8897478634307107,0.1350072037692721,-0.502108003228446,-0.5243070392234805,-0.630422733629376,0.9613354443597717,0.9358702848481315,0.3432352707472507,0.021113068235603247,0.1327303092526724,0.5986716489935848,0.1722400612846744,0.12554501527157552,0.4267915169407434,0.3813090101071409,0.09635201292272795,-0.7335724090596426,-0.3514189238390887,-0.29957339689754586,-0.06815553180622723,0.30753921401885226,-0.5621247928207642,-0.41313154257870016,-0.032126266170706776,-0.6398913059519833,-0.7066877209063847,-0.2915190287711726,-0.5241474355723252,-0.25968900681367924,0.21775413686457473,-0.06092093071651052,0.9293586382267622,-0.25813166179306485,-0.277149959455477,-0.6051760876961166,-0.39010385403507714,0.8484819476271853
Frontal_Sup_2_L,0.43487410621719924,0.6961173340085735,0.6274374724925159,0.6119065769474759,0.6234847719751261,0.3213532945061099,0.2763961540858647,0.5737561086931003,0.27045275923103934,0.5641033182497247,0.395842676034384,-0.30427061189238785,0.48402743345087257,0.6651974315650241,-0.21970830912249845,0.5359276060734609,0.27087634487556816,0.8260207481638898,0.7986438369339475,0.5410403561595615,0.7948166136421417,0.6495556476290962,0.09343033043736278,0.34554282283871474,-0.20483873333094837,0.603390821084362,0.6077907151921347,0.634207627052414,0.26844852403769603,-0.0389895159106907,-0.3173851224623295,0.4697239245373695,0.791396485660518,-0.1819066063657282,0.1360045402210008,0.5946886607784679,0.342651031735644,0.3718206277398967,0.5558046087400386,0.2123260484995973,-0.1229133352007955,0.7593155592559856,0.31805734550350884,0.5697669653224358,0.30265959551843524,0.25847623303808814,-0.289850832192008,0.840684635773927,-0.24934911821647912,0.4530103661870206,0.37962337935726587,-0.3197724877439738,0.15745051755368072,-0.5208537342971603,1.0,-0.3830014430994084,0.3799205882010297,-0.3891342175849291,0.884892089513761,-0.4854583773001432,0.691166263183081,0.2925643036181782,-0.19652145701777057,-0.39292160899520695,0.32554938862046057,0.436475214177666,0.4756277191647964,0.44736003698953314,-0.4523328813719025,-0.5079705338949492,-0.023455326916082524,0.18544636290929578,0.14084428866565643,-0.03835604726195263,0.12408889808992873,0.08037960698553917,-0.07499300756840695,0.3804567528054774,0.2665265988834412,0.5364369834896641,0.3629073533918722,0.34691677900738455,0.52538367208272,0.13307540940675813,0.35702537372815046,0.695110390444519,0.2001196890571031,0.6093160138663121,0.6239541974620149,0.41980310808824994,0.5278476651993391,0.5484500849455427,0.35200973627252785,0.50712979890571,-0.5342701772927394,0.30055364162233494,0.5406295294281569,0.5287814165634369,0.36986301067093125,-0.234793815180695
Cerebellum_9_L,-0.5587106741223276,-0.3151503231111484,-0.09365885227288494,-0.4676556295473319,-0.33164623562969225,0.3916654774828894,-0.18993387034089831,-0.5855641769131321,-0.41199318365132803,-0.5706883074568214,0.2703553407771978,0.8268441325365593,-0.26742138403576754,-0.3724116576595304,0.7878404232999048,0.13742592251359004,0.23059599544804435,-0.2531663748097476,-0.46302488339068115,-0.48457263401954814,-0.47633982873213554,-0.25268069869577386,0.22139223702862365,-0.17000162567649194,0.521560455736242,0.08479098129675502,-0.504250067345576,-0.37521641196120875,-0.12075736232205957,0.2350244118261022,0.871502088757364,-0.7341930627187705,-0.20173008413090987,0.8586375581904165,0.394506912658674,-0.3790315787624959,-0.3268053079971982,0.2557314554894589,-0.6104386737739905,-0.1981160266566881,0.8301261831312463,-0.47039827147158214,0.23566022463485234,-0.06234579507426017,-0.05036598572682459,-0.10397905965713738,0.09410170997390059,-0.31706513819646603,0.5163390811380757,-0.24344919232572068,-0.26368677874013746,0.9076550565502666,0.5097267743725575,0.9296159831894055,-0.3830014430994084,1.0,-0.24137184866107206,0.8572980678546953,-0.549458442725069,0.9242480744062602,-0.5748210101187662,0.10631798669504534,0.49049651352544343,0.9298951729257569,0.22428248095271916,-0.45960190664962497,-0.4966147262435004,-0.6082162877395212,0.9715922157721046,0.8559266695324501,0.3771959572903808,0.07754715498576281,0.2728071896061376,0.6150713750951884,0.3023241678540625,0.14765083071395585,0.4648358331295716,0.4794859950401408,0.23278420119569726,-0.6923183803834824,-0.26346032333826674,-0.22232344144277397,0.012683896847586636,0.46868628403053314,-0.5733961335331889,-0.2938562130990264,-0.010175745688857067,-0.5650300091229988,-0.6253163872912615,-0.21741206514787795,-0.4366517642495905,-0.15061060258920286,0.23553286952143343,0.03218799568173913,0.8638499911869021,-0.22949558600448294,-0.24402115907701577,-0.5501552013713574,-0.3102049530402159,0.8010356277208494
LC_L,0.2947428366513774,0.3721910423688699,0.11652744368624722,0.46153091594284884,0.17479423951415649,0.15558310765918207,0.23145559314053757,0.2999351859029652,0.2780430805181752,0.3303664782987428,0.11461810790191143,-0.2941818235472712,0.18530182696335262,0.3451432584911936,-0.2500807733600523,0.2029765377180249,0.04577728545468482,0.3035339909814696,0.3424858426783145,0.3588166752101966,0.34013713834071957,0.26761023917596705,0.039513577319988336,0.31363041887233595,-0.18706769885526336,0.21566347552428594,0.3486515830940562,0.37957055616876634,0.16211101196068356,0.03406277480072211,-0.24240384609055665,0.38541955096254316,0.3073273807730765,-0.09161566570831986,0.02348495370242813,0.28141172262183906,0.12478492478438939,0.22894087660110174,0.3371207048748401,0.29528891960829473,-0.1057390361042721,0.35802468705708707,0.07384477940095543,0.19208608671902289,0.1375312761317799,0.2053704758695248,-0.18724959762298718,0.3708594608125265,-0.27720942383262104,0.22247983696440377,0.03999081131848459,-0.2670383319878832,0.13883341803781285,-0.3506138262324952,0.3799205882010297,-0.24137184866107206,1.0,-0.31067724199629926,0.37882677581672514,-0.34590076938576825,0.34790884501467706,0.0834287755050748,-0.09693578210471991,-0.2965225996302167,0.31471126271868505,0.30429674820244873,0.26577830506139244,0.35119351689998524,-0.31708228646869674,-0.3852943273648966,-0.0909141768910499,0.23204631654216076,0.036213218619953115,-0.07561131188410601,0.0667606317136449,0.2295671741193307,-0.15223309693568363,0.11667025127336814,0.11817960584028255,0.3058799197120557,0.14077673523485384,0.3208996759240368,0.14067716568484262,0.13851963612730053,0.21623078030295018,0.3257950717456915,-0.05117226621889533,0.517170774594587,0.391810555669242,0.017104488001493397,0.3648814799086988,0.19645830094430483,0.03554404005225971,0.1769599767497139,-0.3464472401716233,0.21457677478947249,0.347755162086601,0.34471101036286894,0.21962705088843262,-0.2177422161753951
Occipital_Mid_L,-0.5971702210602131,-0.2933607709476593,-0.09098716008644833,-0.4863285877174703,-0.2934635462854231,0.3481032155956151,-0.22383631335959606,-0.654490273962197,-0.4983036344416605,-0.6178969031675636,0.23569906569521593,0.8545546505124957,-0.3014816337255451,-0.41770795404267225,0.7341134695488373,0.06716109459552981,0.4098881838697677,-0.31362582903142266,-0.5594617546407947,-0.5403015664343854,-0.5076600371541304,-0.25801471717269736,0.1342162112278795,-0.23927371363410826,0.694864827704595,0.014582854588207154,-0.5224958382920419,-0.34575689365462736,-0.08863657587845511,0.20034581362044693,0.7826794461180147,-0.7218254419421035,-0.302671135824988,0.7841809449609617,0.5025812959897542,-0.520570501914521,-0.2853258627846857,0.13681507791097364,-0.6803705406176589,-0.1719596611968754,0.8110591672813509,-0.45305641656786416,0.3471255648390403,-0.15705923351696074,0.01376558600364983,-0.16860003863673306,0.24970479999284795,-0.3904919542887009,0.5301647383071957,-0.09992972176339822,-0.1694129919286059,0.8664347630894565,0.41966744654646504,0.8867592927127979,-0.3891342175849291,0.8572980678546953,-0.31067724199629926,1.0,-0.6044630991967286,0.8563391752820732,-0.662574714819575,0.21910508805872925,0.41547920068795224,0.8730961875317966,0.15760179395601348,-0.51180137332471,-0.41698246993221133,-0.6274572679292973,0.8798157640979745,0.8351192657237126,0.3348311219356849,0.025128783051367783,0.17021572624599574,0.8013482134650186,0.3150824006166813,0.09520473341050271,0.5838719504114501,0.40831524353080456,0.3479602699613,-0.712455280319888,-0.3478891220923106,-0.36557732119507796,0.0020391588958184816,0.41130517618773343,-0.5958576769538574,-0.3235259516849616,0.04211688659674607,-0.616252309801523,-0.6338199883350294,-0.2027063605504983,-0.47635843760107777,-0.1908042513304443,0.3374260457555777,0.024470401032309082,0.8110031713996698,-0.22050709841689578,-0.30435893702912803,-0.6871533110985656,-0.37776162616018627,0.8203242847659914
Frontal_Mid_2_L,0.6054186685198768,0.6518071939081016,0.4738842998174016,0.6596494584247534,0.7028883000730989,0.12976559272239027,0.37721879505687644,0.7085948270781037,0.2336886947466834,0.7498071394076132,0.29931404648839227,-0.5052287359770612,0.5755639745494846,0.633410099475958,-0.2804356322359934,0.4718150213802675,0.1129337039847869,0.7433987503079478,0.8357393547087887,0.7034092694074714,0.8744971565309306,0.5510470917428335,0.006260083992389916,0.32130557916046615,-0.3665859860968228,0.5209108252408344,0.7300775821648076,0.591138503298856,0.2782536158543655,-0.047383830436554815,-0.43240427815529875,0.5928641801732267,0.7170061280320401,-0.43840139150533386,-0.01155836721778987,0.6909712956015338,0.37372641941786994,0.3479392184624945,0.7239695522959624,0.23870830263096546,-0.38331021173906044,0.7372094220537665,0.19876775609364364,0.4938404313846756,0.24754460768744405,0.19416741130814608,-0.3665958341075239,0.7930614107276533,-0.31319279954846024,0.4073263429920451,0.45482280213229265,-0.4758456384832732,-0.0241914626613091,-0.6756860115665335,0.884892089513761,-0.549458442725069,0.37882677581672514,-0.6044630991967286,1.0,-0.6630982136133796,0.8166491984460176,0.128054052984682,-0.22570760691138225,-0.5868688939253144,0.10758479537684018,0.5494268082581498,0.543790706312268,0.5974297325723685,-0.613447912925206,-0.644664835735703,-0.08404909500176554,0.1558009226152134,0.09085914219935,-0.30606209582239036,0.038205492881044995,0.003142864538837402,-0.13025176859494397,0.1809897869742525,0.13764991579879102,0.6860103464460171,0.48548783850673133,0.4126510698060493,0.48826232753953963,0.0350069967027154,0.46711210243063417,0.7511893811802289,0.08312165524180046,0.6742931251908204,0.745785319658432,0.5117041153561445,0.6046305305765812,0.6045839167923432,0.07052818781946416,0.4857616503689594,-0.6818295642524038,0.35480736109479977,0.6057336710535841,0.629541265768061,0.26026846862511965,-0.4969347664463323
Cerebellum_8_L,-0.5872409914752571,-0.3153329919253493,-0.11357331004226472,-0.569087148672904,-0.40115022104416137,0.3120309115455299,-0.22044828302470038,-0.6223839839703226,-0.35758570554343794,-0.6675842745564787,0.061241081949396585,0.8387859556219326,-0.3650540809004937,-0.4363016568381825,0.6817343370681884,0.03682923582982499,0.11043603753867115,-0.34040009442587,-0.5516117462967048,-0.5373575548882553,-0.5703507901929238,-0.28598965288790784,0.288561036125303,-0.2406556264485237,0.5361899451334056,-0.06800175004317194,-0.6253852571281777,-0.40345774241411597,-0.13910719210493258,0.20325938074176447,0.7444435454883334,-0.7343576965183563,-0.2422009125033652,0.8180790375093584,0.28951063898197177,-0.4550912698982468,-0.29091752465268494,-0.02977582745225324,-0.6979803382918226,-0.21973894126495963,0.805369830508487,-0.6042003013457738,0.12673513740486247,-0.044265842884528075,-0.14948758896074754,-0.04715061058907121,0.27859455860018967,-0.4108617902640241,0.49389055652105546,-0.29725867929276173,-0.28470238785295754,0.809865463154655,0.4220213606471591,0.9485742401739856,-0.4854583773001432,0.9242480744062602,-0.34590076938576825,0.8563391752820732,-0.6630982136133796,1.0,-0.6332117317852717,0.14479155210148367,0.5624591510801088,0.9115095114279451,0.21909065561516713,-0.47328296324783264,-0.5220581278779253,-0.6347708328885902,0.9343050994826997,0.9034190239793521,0.362277355210934,0.08482250819414484,0.11167441381786332,0.5680828079834166,0.23229613799959176,0.14936120823587454,0.4067541046651563,0.4111327605163416,0.12976751522248953,-0.7352184584219423,-0.33532887779268267,-0.2999600222728958,-0.08356188524953306,0.3224159285452504,-0.5404055109012392,-0.4137250509944852,0.04152264569050974,-0.6247185514835312,-0.6859987550496398,-0.32114464250287217,-0.5259567625235589,-0.32647116819980004,0.2528586365889493,-0.07605768757513676,0.9248404361172363,-0.22533835558302576,-0.3209131252898245,-0.5824671423054775,-0.3067158266305738,0.868982543725983
ACC_pre_R,0.572189639938657,0.6110306091695236,0.537869530947874,0.5597597038814635,0.6948806734655854,0.08518833448074653,0.3037769507407225,0.7857112977175245,0.2945828735275174,0.7622363654466747,0.18517671320011736,-0.5446831725775351,0.5658736577589571,0.5123192607371915,-0.34108691880560504,0.48456096156610357,-0.21790314811613443,0.5859653130425666,0.787195101235263,0.7241262517693957,0.8065587520677074,0.5864122870672742,0.0067041844383984375,0.32462465058660256,-0.5367055914232242,0.4689096252347111,0.6638209103197201,0.5582361293853594,0.3097247120096294,-0.0007295041108463457,-0.45184034213563035,0.650719572104043,0.599609169618695,-0.4360208149904482,-0.2182160901440573,0.7792860185522641,0.37330310669225536,0.20799110080332214,0.7525714725267327,0.30258841745920956,-0.4317993238879263,0.5255951325324341,-0.03438595081553344,0.4345836616145139,0.16475825492623009,0.3629084892198043,-0.22267548142531698,0.6229047937427833,-0.2665015569638876,0.15664632037978246,0.3327633998904069,-0.5614046244148906,-0.10963612304865435,-0.6529035493460182,0.691166263183081,-0.5748210101187662,0.34790884501467706,-0.662574714819575,0.8166491984460176,-0.6332117317852717,1.0,-0.015504832585406202,-0.13344991335057593,-0.5968222779593462,0.15026119035443958,0.5941422988482101,0.6399478090771058,0.6741082602577916,-0.6134748399943266,-0.5947030122408763,-0.050932514737303494,0.07913124482526745,0.06958457124658826,-0.39877421097274274,-0.006132645042413753,0.05513484491268814,-0.3796984155775563,0.10635892294738163,-0.10436896332165371,0.789731618981786,0.5990466939137209,0.455005854086192,0.40822616581601,-0.09730408227579584,0.5875076250996387,0.679742428445946,0.13482889831795689,0.6631883708240266,0.7781030433415869,0.41310991154467847,0.6248216068618188,0.5755936386695455,0.05756824413483077,0.4589392822253787,-0.6280457135933047,0.3882051590183426,0.5583150205947114,0.6574819692098164,0.2720351426381545,-0.5012959753821402
Parietal_Inf_R,-0.02561522342511673,0.2557651449969556,0.34326857268328526,0.0862780285413177,0.23416352946443766,0.4368606653254916,-0.00265586812240096,-0.18338746762993938,-0.09170334102176114,-0.05978248063278296,0.3565959866653748,0.33691319773487155,0.145755920346667,0.5366035371917368,0.04266011196057769,0.10780983505415122,0.4171008650174189,0.29531031729433976,0.09079632365096099,-0.07819533746013232,0.1294775368558373,-0.013326067264288,0.5941205424893198,0.03939184386507258,0.34689713883820555,0.41401627560363097,-0.09684285160366121,0.3361049232988581,0.020259835495277656,-0.18290031902512793,-0.057158267480675144,-0.19535246557924868,0.4162918532040676,0.18303978553273287,0.5857345477079885,0.14308971748805097,0.29725528462227974,0.16286450003926073,-0.020620442663073103,-0.044973604375492866,0.31327971300688906,0.428059086526722,0.7165312687800802,0.48018673507655946,0.1372513261936145,0.1691655792172965,0.22631022116008367,0.4348635996809395,-0.0161325617679328,0.6633650145504933,0.19915667307375587,0.17936421529992125,0.15323953408124102,0.02906832281505029,0.2925643036181782,0.10631798669504534,0.0834287755050748,0.21910508805872925,0.128054052984682,0.14479155210148367,-0.015504832585406202,1.0,-0.02159816286485784,0.17588797002744913,0.26358072964452256,0.006066935792534373,-0.002508815559716005,-0.14477169808952112,0.03673796967408075,0.017856173754329026,0.04320723491888678,0.17552553711297803,0.04544617241129985,0.3269350061605977,0.4011300823470815,0.06708735889886758,0.29344817822697566,0.3980837067735745,0.6679456041123911,-0.11944931111016442,-0.07150718327202167,-0.09204335082524452,0.26490111903705577,0.3365154771790062,-0.1324846565635933,0.27287533885370263,0.2430485380455973,-0.031601577694054576,-0.029765712921350662,0.03467848828302641,-0.14245089911668032,0.017809336950361077,0.23399095106510848,0.23028150079019374,0.031098136728125544,0.02505122867733682,-0.10349339176820788,-0.1315075489340104,0.17648067816815005,0.2273093301322578
Temporal_Pole_Mid_L,-0.25820203090159777,0.04316904118489881,0.017516207225204087,-0.2805638376359566,-0.15302882174400081,0.19328402506194986,0.024375393679043296,-0.16273645907654147,-0.13534376844559026,-0.09528937213552559,-0.09691375638140302,0.4119953599783949,-0.27088464821048236,-0.3435192969649377,0.41631944762922296,0.33698431420319097,-0.14468578430202503,-0.19425283482643296,-0.11778989252347528,0.0419588908990099,-0.21416537222272788,-0.03901780653272985,0.23326022873779476,-0.06754080545504396,0.21930069593875828,-0.015561008760580667,-0.23799937304652585,-0.20681217557194462,0.10058326093050177,0.4209649888329813,0.35504653647945916,-0.1523984822403667,-0.030072592648977544,0.5109653297232579,0.02041604698707672,-0.0724714088846063,-0.21120634995181725,-0.0701864601371301,-0.21416034351531113,0.05265287674802144,0.4717279581226994,-0.5047070880406581,-0.09700949688831575,0.14192923582165137,-0.12475310317081124,0.18130330048583704,0.20073759381681563,-0.23027096792149618,0.18843642091161122,-0.330554069582719,-0.2938535970244167,0.33862983080974457,0.3495636352965966,0.561625396434086,-0.19652145701777057,0.49049651352544343,-0.09693578210471991,0.41547920068795224,-0.22570760691138225,0.5624591510801088,-0.13344991335057593,-0.02159816286485784,1.0,0.4047396405008214,0.30246383621361783,0.02129534363165032,-0.09414349514398138,-0.06995973591957796,0.5141108766728791,0.5509609549287674,0.2725881651090104,0.21667871411479198,0.0007692549589094044,0.24482706809799107,0.0614739051411214,0.23709790746919143,0.13353133312082036,0.4728381295057361,-0.06916856882869073,-0.20981634727434123,-0.0740601807199945,0.03764482473565954,0.08227183893717609,0.10875893049299944,-0.16405872350166173,-0.11626457740658433,0.04494371411446769,-0.13425699403339844,-0.196395902392333,-0.17177898332835645,0.036878391474046056,-0.10251487177665732,0.14473731826027297,0.1593302695233994,0.5371143039471875,0.11142323585594349,0.15637517697192052,-0.14424912807085624,-0.4103001368998837,0.6233065111115894
Vermis_9,-0.5512464986863155,-0.32915626768063955,-0.056810039445408266,-0.5003774960217091,-0.2794024781364103,0.4256412101911233,-0.2694667912841772,-0.6403756963699344,-0.4921270563795882,-0.5801657405039562,0.30823723727173646,0.8613859673866016,-0.19331080949616117,-0.38999633794972643,0.7400949266221678,0.03988050825507271,0.3042894671076986,-0.30709361040177713,-0.4988357816485923,-0.5323915287037877,-0.4871013388573391,-0.29037481973343016,0.21993348635889218,-0.18963614763384293,0.5745038684178351,0.06416460722916983,-0.5365760441099572,-0.3186632014092555,-0.10072105488452168,0.1438569396096278,0.8328508285207601,-0.7858834289812603,-0.24070015267823844,0.8246292156599706,0.4531653997291014,-0.42438944139536633,-0.25191026471727207,0.20653241953552787,-0.6370120472091763,-0.19135473028002367,0.8236325689695816,-0.47424557739723977,0.31762846950935647,-0.1422698744126837,-0.015558171820258614,-0.035453129082750064,0.24641516959271736,-0.3372761927106103,0.5837822746680046,-0.13691880491012035,-0.17930327525368428,0.9027480318410733,0.3934781915591808,0.8897478634307107,-0.39292160899520695,0.9298951729257569,-0.2965225996302167,0.8730961875317966,-0.5868688939253144,0.9115095114279451,-0.5968222779593462,0.17588797002744913,0.4047396405008214,1.0,0.19873853524173807,-0.48060265901333626,-0.4251473238332415,-0.6357055577898689,0.931250499994354,0.8209812164326586,0.38010546280519525,0.0329719759846391,0.2868599812481687,0.6657672247825525,0.3690510567745157,0.08255650772725465,0.5103439531034355,0.43742054787784224,0.29610814375740646,-0.7165209596281537,-0.24304397196889532,-0.3188675765573989,0.0019351215381224432,0.4740816634329702,-0.580989895848966,-0.2965248888458239,0.06604559711092095,-0.618020325629564,-0.6219477177346078,-0.19871104313481722,-0.4629671509893678,-0.17615284626959202,0.2782583297728351,0.030697286554258917,0.8455383180130431,-0.19582501479063616,-0.36019137878579355,-0.6476727657474761,-0.263335422518219,0.8074560328998186
