,Cingulate_Mid_L,Postcentral_R,ACC_sup_R,Parietal_Inf_R,Cerebellum_6_R,Cerebellum_8_L,Thal_MDl_R,Insula_R,Insula_L,N_Acc_L,Red_N_L,Thal_PuM_L,Parietal_Sup_R,Frontal_Inf_Tri_R,Thal_AV_L,Thal_IL_L,Frontal_Med_Orb_L,Angular_R,Thal_MDm_L,Thal_PuI_R,ParaHippocampal_R,Thal_PuA_R,ACC_sup_L,Caudate_L,Thal_VL_R,Fusiform_L,Thal_MDl_L,Red_N_R,Cerebellum_Crus1_L,Putamen_R,VTA_R,Olfactory_L,Thal_MDm_R,Vermis_1_2,Thal_LP_R,Lingual_L,Occipital_Inf_L,Temporal_Sup_R,Precentral_L,ParaHippocampal_L,Supp_Motor_Area_R,Precuneus_R,Raphe_D,Thal_MGN_R,Rectus_R,Frontal_Inf_Orb_2_R,Amygdala_L,Pallidum_R,Cerebellum_3_R,ACC_pre_L,Frontal_Sup_2_L,Frontal_Inf_Orb_2_L,Thal_VA_R,Parietal_Inf_L,Cerebellum_6_L,Vermis_10,Thal_VA_L,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Cerebellum_10_L,Temporal_Pole_Sup_L,OFCant_R,Cerebellum_7b_L,Hippocampus_R,Cerebellum_4_5_R
Thal_PuA_R,0.30344792246968744,0.42624299438201263,0.36502321307522706,0.3813194078140005,-0.024104214838678962,-0.12194730045988068,0.2149621778705536,0.30542084405736525,0.38437334867917905,0.1372438804689116,0.010795829683240417,0.24657109397923407,0.23830849315976613,0.29196537601774036,0.29453790900108034,0.05255236295958318,0.14209922241659026,0.19761681251693014,0.12512275228067085,0.42440912915360546,0.3137871461467207,1.0,0.3132437620810753,0.22070377836008265,0.2769231293653625,0.03747964577659058,0.09575170156380797,0.033079580264626554,-0.21023646638409424,0.43897617648532045,0.10765835663238857,0.120904878268914,0.13315938770729166,0.1494576624929786,-0.03819572526711991,-0.022618726336657777,-0.17717311766515467,0.3684787133940375,0.3556445554175238,0.3319911634631596,0.3833656843678385,0.4008900095380629,-0.0021365278137193016,0.16186242608605161,0.1472473349423064,0.15985153357902296,0.2222865705368981,0.230962653286484,0.06156722527749282,0.1127636718085086,0.3864011560933196,0.19625739633903966,0.379055399948238,0.2243603101508856,-0.14294368093201626,0.2375401252940814,0.3704829553026361,0.28451373824691634,0.14302512548824614,0.2647278504611108,-0.1454906323712148,0.255049090104023,-0.19219478645086566,0.23390797472178004,0.2955571755611987
ACC_sup_L,0.31185098693164576,0.40653290632280764,0.3040394612638389,0.22844723748277412,-0.11702139868776401,-0.15854074368792956,0.19992289148062117,0.1637106454729433,0.3364085495834855,0.15552369983047945,-0.06427067519063176,0.2688926486810788,0.06576263973064957,0.2721498075531867,0.17199108145868885,0.2225302577066929,0.05674704781281569,0.031949103191752516,-0.009165252656854805,0.38875872844866066,0.15499288809740105,0.3132437620810753,1.0,0.18684279496421338,0.275052224939456,-0.09769424327226538,-0.08329939539564112,-0.012798884561994179,-0.20667000723294196,0.5063048351644672,0.19371808057486078,0.036188173611461455,0.002730042061313695,0.07536267044264473,-0.13592894836377073,-0.02544504090060727,-0.1451758771336219,0.21481249895664675,0.3260736687715959,0.27353784630779615,0.3281841787993054,0.20942877180145472,-0.0964576824514388,0.11131773333796961,-0.008299638646548604,0.0879300040847805,0.20769319809381817,0.3190988333679202,-0.04004138097167117,0.1428597375432666,0.3196072097751534,0.2033031467157496,0.2938637308185223,0.05143056227508307,-0.1897693231199263,0.12472087964495181,0.3981686870210064,0.2501866715583383,0.030888900746885013,0.13816435072777042,-0.27219255548954946,0.48381156991351226,-0.18030128491977684,0.2255802900827816,0.12920310650423358
Caudate_L,0.5504371163447206,0.15526921369050198,0.49885815170664377,-0.007237311443869285,-0.11066662231705068,-0.31103408409766625,0.5043361572970562,0.38132114911122794,0.48729706701517744,0.3790716385609738,0.2081704762474402,0.42121067556082964,0.10908429860686918,0.4519494231882439,0.1303358321193121,0.46438857836953923,-0.25652710544605006,0.07261323805152674,0.14148688558499659,0.2556097882189818,0.5421018646049517,0.22070377836008265,0.18684279496421338,1.0,0.634348674428523,-0.06621392190367029,0.5151900784732608,0.3602463282987319,-0.31578277320209763,0.610861488150151,0.2950409885587342,0.33022973276802225,0.15408148764065452,0.11675277439218791,-0.037973331428347426,-0.27050022054779826,-0.29437263327903185,0.37245103649827654,0.4137275741507839,0.4505886057960609,0.4361669202695431,0.20769456698223435,0.06978508404012433,0.20899190170233953,0.4834208762115223,0.4037790629462514,0.4912476032132836,0.5952805426988077,0.017939315786170387,0.4885637413158157,0.6193076936005615,0.35148100214317224,0.5569976719783273,0.23520902230165158,-0.26815769601583644,-0.055701920810418144,0.5145212103696357,0.6216180010751011,0.5314801433225754,0.4002789487496728,0.02486549552484811,0.23066875151705535,-0.29799259506938236,0.5192211906654625,0.30784243971722586
Thal_VL_R,0.6571074110039212,0.23172826546714176,0.6619989293977453,0.052886622652283076,-0.2663418593706748,-0.46056178695990063,0.5685171096367064,0.47407652272091627,0.6505671843551372,0.4634554070617859,0.07119267686423468,0.7195539387357412,0.29616953153664416,0.6512218273233802,0.17656778937141634,0.5113698198174706,-0.21996306738440707,0.1752797202217739,0.26534836631770703,0.36505392361678884,0.717023001992845,0.2769231293653625,0.275052224939456,0.634348674428523,1.0,-0.28787336553173065,0.4273578069631222,0.44126417387032874,-0.4942295975479744,0.6892806723700973,0.44961067007311384,0.584854628924961,-0.018145143211712254,0.1252293817343517,0.0021132135740952085,-0.36924452638726024,-0.4940887192421123,0.5521418860585947,0.6470150996457975,0.5893181664834607,0.6149302250292187,0.34474194264537783,0.08373767223797624,0.05008467965749183,0.47675540147443246,0.6722581944846738,0.4215781127235052,0.7492889640842803,0.1378412357723156,0.5529437532528774,0.6602391709658241,0.585577878337046,0.726637579114078,0.3474089568041809,-0.49093794806637114,-0.23418591192388208,0.7059084786064299,0.7696553351374495,0.6747887593659746,0.5499202911691853,-0.17325078384914563,0.23001716150898832,-0.45413702963278474,0.7489198553546016,0.2541149313912579
Fusiform_L,-0.3232262163098276,0.3439511544585351,-0.3101106389792018,0.20689351876117618,0.862034136942731,0.8465648599298297,0.09371431267427412,0.020046646345558722,-0.2730876957200088,-0.06388662785061769,0.3741299320329421,-0.3234630813544712,-0.3134636402167331,-0.250061527442285,0.1253440154981717,-0.21313108211053802,0.3144478587149628,0.06166918963758078,0.2303155051934233,-0.19297303620457573,-0.2540091467926874,0.03747964577659058,-0.09769424327226538,-0.06621392190367029,-0.28787336553173065,1.0,-0.07562914190898792,-0.02914879460131567,0.8061413175217093,-0.026182718557983646,-0.14538414539584904,-0.4667794616253699,0.5341350783610218,0.29827030270143867,0.23592165900223153,0.7353693803270793,0.7836881779915056,0.06166553008596806,-0.39454959260845496,-0.3529172363481278,-0.2253440762871682,0.0457454751386462,0.37065148260919595,-0.11787878508049282,-0.4486387109421293,-0.5242978094005943,-0.48534324782658417,-0.43029056350740297,0.32522691083988886,-0.3942038965421769,-0.28202979565779274,-0.2699117903207279,-0.23385640750642622,-0.35545968015851076,0.898201205939566,0.6475254516636328,-0.09282702877148014,-0.49224140756503776,-0.48419053754517066,-0.40069814208174326,0.7306462910805717,-0.12622653947857948,0.7978913563202608,-0.4732640164193432,0.5560514845175206
Thal_MDl_L,0.2571916153959662,0.03833511567418205,0.4608628426285777,-0.004747353137209133,-0.008978721862129382,-0.06937913412735237,0.3902206675575826,0.14865021667691924,0.18431448019145535,0.14689930781500585,-0.025793415733231535,0.5277198497490933,0.144183147554165,0.2257007028718379,0.17519727835903876,0.2551593735729345,-0.2325494523285542,0.2266519639952267,0.37662168719146805,0.10773926113042988,0.2357332682554889,0.09575170156380797,-0.08329939539564112,0.5151900784732608,0.4273578069631222,-0.07562914190898792,1.0,0.08549890452382355,-0.08790536818376635,0.1147290710503283,0.139050801319391,0.3136077021188991,0.3600835091024991,-0.11562813266061694,0.2536091080172609,-0.056191580422705285,-0.09063883212434613,0.25707402680119873,0.2528965288825235,0.07198698997658708,0.27027019533272556,0.133683372432925,0.2755347670023171,0.014429184310612613,0.1983759730946885,0.10967083671002226,0.029531098969953325,0.20274790933159437,0.12250667145993736,0.06943208941569931,0.29595636867315916,-0.11455028146694918,0.29965272576264557,0.20596991992468147,-0.08894247309106505,0.002827171134983779,0.24986884542728582,0.31535902143778055,0.3550325338637385,0.1948669174078911,0.008338789485278459,-0.1329575877105345,-0.08970808736527018,0.2257722932050644,0.044016616509086184
Red_N_R,0.22896637729309152,-0.020032749218280316,0.2683884364603791,-0.0752570868842139,-0.05125873526116504,-0.14079094811769774,0.25075090632219166,0.41233949066344183,0.3645069701199222,0.6190368121230533,0.48512096242197816,0.19708031652119193,0.0242363441312667,0.3093091256041606,-0.01978633802605462,0.36918000566080333,-0.04262141849972311,0.006373008767335473,0.25638097688579176,0.10036894251474575,0.4530952940982691,0.033079580264626554,-0.012798884561994179,0.3602463282987319,0.44126417387032874,-0.02914879460131567,0.08549890452382355,1.0,-0.14869894343874393,0.37126405811903795,0.4324813840261736,0.4469922547234358,-0.09638330657180125,0.09508172187167872,-0.0638524726966879,-0.17060481250183607,-0.15089805408300044,0.24459493513147407,0.19959689748581141,0.3243218451186083,0.15878765124552321,0.04749881882323446,0.14962866518085569,0.011648992715019513,0.25095804694895607,0.5719696445207969,0.22582159496653026,0.34757941335627596,0.16816883669785002,0.3917083448317538,0.22472166203388272,0.6152162387668387,0.30826293276925626,0.06933833680299165,-0.18397182235517512,-0.2525467453035298,0.26562678057218525,0.32918064188899343,0.2761905356648575,0.27576851593343366,0.19703445873822595,-0.07721114953292199,-0.09240938229806657,0.5753551332761766,0.1733460388763697
Cerebellum_Crus1_L,-0.5262744822864672,0.08781107335047864,-0.41239877985701334,0.02906832281505029,0.8196202538396584,0.9485742401739856,-0.040274718104140746,-0.06092093071651052,-0.41313154257870016,-0.25813166179306485,0.28835285150061146,-0.39468202417949866,-0.3588062636709223,-0.4891054715795988,-0.032126266170706776,-0.29957339689754586,0.20337671412163424,0.09158689114908199,0.1722400612846744,-0.37103354322894383,-0.5818493415240851,-0.21023646638409424,-0.20667000723294196,-0.31578277320209763,-0.4942295975479744,0.8061413175217093,-0.08790536818376635,-0.14869894343874393,1.0,-0.3522057846540201,-0.22093198820365137,-0.620129560553943,0.4710353118694684,0.12554501527157552,0.4267915169407434,0.8289479534927404,0.9358702848481315,-0.09068452562455347,-0.5641574008332909,-0.6398913059519833,-0.47856197108927395,-0.1494401922131828,0.3432352707472507,-0.1081295831980149,-0.5884531332610805,-0.7090891661810027,-0.6991331407531732,-0.6540112039384582,0.30753921401885226,-0.6170552401437822,-0.5208537342971603,-0.502108003228446,-0.49627758690792967,-0.389643211258068,0.9620851981873877,0.45750024222781976,-0.3334042565314428,-0.6756860115665335,-0.5803138899264906,-0.5925361077701851,0.7647333880312002,-0.39207186868204563,0.9493220384690267,-0.7066877209063847,0.1350072037692721
Putamen_R,0.627278288020584,0.40794105398239,0.5295814070950233,0.2557651449969556,-0.07050908249028134,-0.3153329919253493,0.41314993861443877,0.5343068116503151,0.6869897280187328,0.48343224209675506,0.17374209680993133,0.45131438545044406,0.2613033099778821,0.5028160606005316,0.2753963462690083,0.395268483443763,-0.0456020366634813,0.13963627434309758,0.17429915605605692,0.4844641174775909,0.6549024069187032,0.43897617648532045,0.5063048351644672,0.610861488150151,0.6892806723700973,-0.026182718557983646,0.1147290710503283,0.37126405811903795,-0.3522057846540201,1.0,0.4047936440400751,0.351414876873819,0.09230960452478804,0.23204396391245044,-0.07315846566468882,-0.18607482811466583,-0.3445400946271308,0.49731269823815283,0.5786693361799914,0.6653842922937059,0.6115144311767694,0.41350749171753187,0.09083811948263877,0.20730847743545103,0.4337390300817429,0.4448500770467072,0.4958662744384372,0.6949710573452098,0.13155346331098222,0.45944564547216155,0.6961173340085735,0.5172056294515782,0.6619771216884413,0.29801949221231905,-0.3031906620909834,0.04083063218835347,0.6992303239388225,0.6518071939081016,0.4500413944150014,0.45355686423797,-0.07470623840771397,0.4067546735850275,-0.33508902049537737,0.616398160305252,0.43814842210726335
VTA_R,0.2823197525473249,0.0675417698825597,0.21515210481864358,-0.00265586812240096,-0.10939181269997322,-0.22044828302470038,0.28780249702733784,0.31629606994239967,0.4308969262110942,0.3909783829194642,0.17951339219247456,0.1868643569370678,0.17276998738533653,0.2701785877454547,-0.08289482889934725,0.33205785879401967,-0.08762040872519798,0.055931850752230707,0.17747216273637267,0.1290241861088166,0.44845814458924405,0.10765835663238857,0.19371808057486078,0.2950409885587342,0.44961067007311384,-0.14538414539584904,0.139050801319391,0.4324813840261736,-0.22093198820365137,0.4047936440400751,1.0,0.34939622455193353,-0.0805405695654841,0.22083392856948741,0.03889206047693955,-0.19842310202374142,-0.22691902516849197,0.2357681737170314,0.33861541908605997,0.4144889737481097,0.2520880305851934,0.12729440592695485,0.1361749692818247,0.19079299950330422,0.24191573671442038,0.3530645719756254,0.3336102405613969,0.4396013555354327,0.18846382452282914,0.35555475268118686,0.2763961540858647,0.3502340827756816,0.3719481387355031,0.16429453751944625,-0.24852994614762478,-0.2328346733126226,0.4241740684499826,0.37721879505687644,0.33128091160642587,0.3883052590198002,-0.0039894535872564444,0.1305426051659493,-0.1433641563882398,0.4515494936929152,0.11030529238803806
Olfactory_L,0.43603175605597094,-0.053744350886196,0.4997282076946268,-0.02561522342511673,-0.473364170739826,-0.5872409914752571,0.20792150616424152,0.21775973035977966,0.3854369340946098,0.4393388427367767,-0.016594709095093682,0.5139107021356251,0.2772066179910131,0.4826313013250321,0.16400217473269957,0.2963656442499718,-0.2677410172508417,0.023207413214619804,0.2376570440184446,0.26889232020664017,0.589607748454031,0.120904878268914,0.036188173611461455,0.33022973276802225,0.584854628924961,-0.4667794616253699,0.3136077021188991,0.4469922547234358,-0.620129560553943,0.351414876873819,0.34939622455193353,1.0,-0.25231727494871825,0.058044557161432246,-0.1784064797014728,-0.5744709449646526,-0.6001812774788734,0.21564558151026744,0.4753809861125883,0.5003197450988215,0.4331885296274341,0.15446417102242124,0.0040437020062125476,-0.09629550315585009,0.5161329492687431,0.7334767129319437,0.4302840656447953,0.5968685487929944,0.1341797776395369,0.5013873129376476,0.43487410621719924,0.6244010049939636,0.43178194229726913,0.2524688189031466,-0.6311215901042937,-0.48619532007245403,0.32702526399250237,0.6054186685198768,0.5562244931842435,0.4714022156648156,-0.3184269706805469,0.0776035241101332,-0.5853890172666983,0.7239613094989604,-0.023027718018726277
Thal_MDm_R,-0.11818921002425034,0.3302393056351766,0.031067512089551975,0.344038101209871,0.6231246404784976,0.5264642240229567,0.5334560914269717,0.10100491651338177,-0.09617190163978853,0.022286634359419244,0.09775222045952471,0.12061205112096271,0.16930069646603998,-0.15514252443924356,0.20200139895880534,0.11043023428375684,0.12765457351486093,0.4336020462133106,0.6150837514026043,0.02279692349718599,-0.07478889452334635,0.13315938770729166,0.002730042061313695,0.15408148764065452,-0.018145143211712254,0.5341350783610218,0.3600835091024991,-0.09638330657180125,0.4710353118694684,0.09230960452478804,-0.0805405695654841,-0.25231727494871825,1.0,0.2717851392958967,0.4355385891437972,0.4738190029126025,0.3876763724880286,0.23286763285869286,-0.05070316983085261,-0.19126617614499503,0.06843280632694941,0.4072052001404387,0.38565196897977616,-0.11698570439699159,-0.3464613286376514,-0.35032542538844413,-0.4234869814368469,-0.1944026008919394,0.48520508510511917,-0.39784906924933977,0.00948064879618144,-0.2817140486899754,0.0029381602149932667,0.1445476461056771,0.5084878968147983,0.5060959037242876,0.13656729116896218,-0.19675026638631188,-0.24029997950363222,-0.12254112317727588,0.2914428510666505,-0.17331327298323213,0.48158863808268143,-0.21839816848389262,0.4523259057406126
Vermis_1_2,0.0046823495836629085,0.20575663245613635,-0.08813821031554418,0.06708735889886758,0.30059967654147457,0.14936120823587454,0.32580705583624003,0.11932747187491756,0.033591403950266205,-0.0036463756582049184,0.12847716923340038,-0.07952108962476537,-0.04941534651099156,0.08185418228416372,0.07946011622543432,0.19810548867178288,-0.04077532984175664,-0.02941986097904924,0.24286681305428537,-0.06010089382395893,0.18689770401764866,0.1494576624929786,0.07536267044264473,0.11675277439218791,0.1252293817343517,0.29827030270143867,-0.11562813266061694,0.09508172187167872,0.12554501527157552,0.23204396391245044,0.22083392856948741,0.058044557161432246,0.2717851392958967,1.0,-0.06256686487353179,0.0706299519305678,0.11589598392501622,0.09365830890706404,-0.024283099313846,0.23583115179068664,0.11071519262161161,0.14838851244308032,0.20692125811412826,-0.08975962303292255,-0.027519978754582782,0.016525423695716884,0.09289275711479142,0.14891778798845634,0.45586851797128114,0.10719471574931064,0.08037960698553917,0.24466719345277516,0.10925902635788766,-0.08611198053675062,0.18448178964805492,0.20886564654432857,0.17517507866072504,0.003142864538837402,-0.04948534077265065,0.1190278277462839,0.15816764846092068,0.21853868562305848,0.17537967710361158,0.03097889485548123,0.47959065786460575
Thal_LP_R,-0.11863288385924585,0.019800195159853814,0.11396971466551759,0.29344817822697566,0.32508487713287676,0.4067541046651563,0.1776829866588033,0.16198716870604862,-0.01104914315530512,-0.04358875186170625,0.08717511277407991,0.14163116767471576,0.419376819788375,-0.35595223269305754,0.061885862107043575,-0.23410355700741234,0.08217420875889761,0.6331321774792217,0.42728881059781354,-0.06384159205633208,-0.2190377762249825,-0.03819572526711991,-0.13592894836377073,-0.037973331428347426,0.0021132135740952085,0.23592165900223153,0.2536091080172609,-0.0638524726966879,0.4267915169407434,-0.07315846566468882,0.03889206047693955,-0.1784064797014728,0.4355385891437972,-0.06256686487353179,1.0,0.5245142263219169,0.3417038764068178,0.1393300016425238,-0.00894282125603944,-0.34206980037016355,-0.14521141078569383,0.3275016041440246,0.3036429362858346,0.06888113971379341,-0.2262280751311833,-0.3596224321673588,-0.5037549371851509,-0.332079225684154,0.44829821891854826,-0.5339741378343249,-0.07499300756840695,-0.3230742919612383,-0.21483971208087682,0.36692570217564235,0.375448628372813,0.09454609467869833,0.014049920608781746,-0.13025176859494397,-0.0964325003554264,-0.14282142629625333,0.28804453403871005,-0.5340071199941198,0.4249679889220277,-0.2733355058691888,-0.10432118603678356
Lingual_L,-0.3539800694115381,0.38135272902819756,-0.2012880001031536,0.33691319773487155,0.7681563191446475,0.8387859556219326,-0.01052699279336367,0.15889506653338814,-0.13764380850292868,-0.18185897384144525,0.2640354494521131,-0.20782686805418094,-0.057775882288725135,-0.27301297006272673,0.10652136058736131,-0.29596707424746277,0.2718235201045948,0.40893373636929853,0.2895847636826066,-0.18456882698697352,-0.4248788037920955,-0.022618726336657777,-0.02544504090060727,-0.27050022054779826,-0.36924452638726024,0.7353693803270793,-0.056191580422705285,-0.17060481250183607,0.8289479534927404,-0.18607482811466583,-0.19842310202374142,-0.5744709449646526,0.4738190029126025,0.0706299519305678,0.5245142263219169,1.0,0.7941923259904793,0.19996131735028702,-0.2652130795143946,-0.5558049551528663,-0.2650149105767664,0.12086402130618636,0.30775047346708867,0.09924770191675975,-0.4895060803591447,-0.5828149227272242,-0.7209873530757047,-0.587993479399416,0.4474240591132902,-0.617052591908052,-0.30427061189238785,-0.4210528485461922,-0.347826937427832,-0.08471233592107799,0.8295412992007095,0.5088682261521047,-0.1694948524431286,-0.5052287359770612,-0.43809797254676375,-0.46983153935237376,0.6369196748189251,-0.43305516465447197,0.792531447950636,-0.5744738023365826,0.2076551244520382
Occipital_Inf_L,-0.47875462927611473,0.10420489905692105,-0.398400205960792,0.017856173754329026,0.7505073559341974,0.9034190239793521,-0.1165905397342838,-0.10454870429359085,-0.4249581159336395,-0.2712411125192692,0.2756962691763776,-0.4000802918222143,-0.4565353109217796,-0.4314691544078242,0.01773386173773288,-0.3370092815034601,0.21276349217764426,-0.005390336095223782,0.11328098987221814,-0.3433433772274716,-0.5898228710033359,-0.17717311766515467,-0.1451758771336219,-0.29437263327903185,-0.4940887192421123,0.7836881779915056,-0.09063883212434613,-0.15089805408300044,0.9358702848481315,-0.3445400946271308,-0.22691902516849197,-0.6001812774788734,0.3876763724880286,0.11589598392501622,0.3417038764068178,0.7941923259904793,1.0,-0.11022408550111475,-0.5549723547450442,-0.6439213001224687,-0.45403206676050073,-0.23333843764337373,0.3393374171646057,-0.1306731511524545,-0.5644168784833318,-0.6927556065407757,-0.65477037115831,-0.6271828656098095,0.2357109711873564,-0.5585246534739869,-0.5079705338949492,-0.47896768813381924,-0.4787770863515739,-0.46043274905851567,0.9245405799364171,0.42219403713660186,-0.3486893781637957,-0.644664835735703,-0.5658200370256988,-0.5660920918992024,0.7470903967105141,-0.3344813042388104,0.8859524264786942,-0.7029389083174462,0.10060298862908935
Temporal_Sup_R,0.5238835224591141,0.639634016539404,0.624069830846276,0.41401627560363097,0.24633097179335323,-0.06800175004317194,0.46066877762516445,0.7170226189073727,0.751840503230002,0.305299431276604,0.24294485417515577,0.5203739412520377,0.37031935534515925,0.6874081676890608,0.2346572513044344,0.28026846315365556,-0.08693836540506093,0.6049417340570725,0.4233701728155437,0.23032695328768996,0.5543406513671597,0.3684787133940375,0.21481249895664675,0.37245103649827654,0.5521418860585947,0.06166553008596806,0.25707402680119873,0.24459493513147407,-0.09068452562455347,0.49731269823815283,0.2357681737170314,0.21564558151026744,0.23286763285869286,0.09365830890706404,0.1393300016425238,0.19996131735028702,-0.11022408550111475,1.0,0.6529838156018509,0.33307953882708907,0.6200163962478477,0.5574721005262611,0.16122684405428608,0.3596722121008825,0.3385791146938177,0.45669186521115207,0.024219231862477486,0.41225686323406546,0.46636191520455217,0.19109699359062807,0.603390821084362,0.3524615538421851,0.5817121146549937,0.46939321672094186,-0.09906919419755639,0.051290820063931854,0.5809558235771002,0.5209108252408344,0.48370904472882886,0.35789185755328706,0.09895744172971001,-0.08491996726419972,-0.10004646221842627,0.43590648640975144,0.44681156659831933
Precentral_L,0.8421547703572958,0.5232518639793655,0.6267770148377059,0.4323837942751599,-0.25739733083706545,-0.520690567937625,0.35492498657284155,0.47403990485999625,0.73608167935524,0.26886447421356985,-0.1034367206295338,0.5333747565540395,0.6120953800235258,0.648549445548039,0.14383972418926588,0.33245245987862987,-0.2804547417767874,0.46075943256324103,0.2210641612547315,0.3982112281618241,0.6819214981100226,0.3556445554175238,0.3260736687715959,0.4137275741507839,0.6470150996457975,-0.39454959260845496,0.2528965288825235,0.19959689748581141,-0.5641574008332909,0.5786693361799914,0.33861541908605997,0.4753809861125883,-0.05070316983085261,-0.024283099313846,-0.00894282125603944,-0.2652130795143946,-0.5549723547450442,0.6529838156018509,1.0,0.5459697094514091,0.9016223869947374,0.5917034954904583,-0.07096749578166132,0.27098954858994745,0.5508848677890462,0.6078460588754656,0.35063715875813384,0.647414478100347,0.21886516202617703,0.3773088090931271,0.8412855972292479,0.4105536550564282,0.7126001095380358,0.7370382439131398,-0.567494544457157,-0.18221586998666334,0.6374491891547813,0.8462443091087826,0.7021949791458233,0.6277151135001816,-0.3659445512671172,0.17155398910209588,-0.5370313985886291,0.5965648325170201,0.20091700925411213
ParaHippocampal_L,0.5949821000137023,0.14322364932059758,0.4514656493530822,-0.031601577694054576,-0.3403412678425692,-0.6247185514835312,0.29429243595727356,0.38717462042556117,0.5911681438920524,0.3723685632395804,-0.06875677710102401,0.33674714683190404,0.20021182648070987,0.5820766401830504,0.09872600036542342,0.4662647156809571,-0.20696900910159224,-0.0707517822087271,-0.00779353813060485,0.3085087102681832,0.7630497531206557,0.3319911634631596,0.27353784630779615,0.4505886057960609,0.5893181664834607,-0.3529172363481278,0.07198698997658708,0.3243218451186083,-0.6398913059519833,0.6653842922937059,0.4144889737481097,0.5003197450988215,-0.19126617614499503,0.23583115179068664,-0.34206980037016355,-0.5558049551528663,-0.6439213001224687,0.33307953882708907,0.5459697094514091,1.0,0.5595565011143845,0.2167643943227255,-0.0949730708557237,0.23336298374627554,0.5922107518384888,0.6592154360107689,0.7192235087880745,0.7518932973455781,-0.03986839612768199,0.6698557916366809,0.6093160138663121,0.5688866440532875,0.6032962242607108,0.2764524923956497,-0.598422160610326,-0.11304337474236416,0.5549695642114844,0.6742931251908204,0.554087016888074,0.5806182144048193,-0.32461323254850655,0.4611171126202179,-0.6057693210150868,0.7298070271049281,0.3127429504291172
Supp_Motor_Area_R,0.8133716300847106,0.6149809235443183,0.5735154724379711,0.4348635996809395,-0.1278415037862888,-0.4108617902640241,0.4040722326064274,0.43269447008548123,0.6528778080510482,0.2389119791410261,-0.09048949823846499,0.4808474674231462,0.4645490724288254,0.6850787990622538,0.18619218370247614,0.37001778316489814,-0.25577873197490314,0.3352291200115574,0.23280169726549643,0.3852762706175374,0.6785852287267665,0.3833656843678385,0.3281841787993054,0.4361669202695431,0.6149302250292187,-0.2253440762871682,0.27027019533272556,0.15878765124552321,-0.47856197108927395,0.6115144311767694,0.2520880305851934,0.4331885296274341,0.06843280632694941,0.11071519262161161,-0.14521141078569383,-0.2650149105767664,-0.45403206676050073,0.6200163962478477,0.9016223869947374,0.5595565011143845,1.0,0.5556922155753576,-0.0012742924101523533,0.1595583941669019,0.4762246144853007,0.5541459723913129,0.3412739260253868,0.6470655839537087,0.20470697024684378,0.4057443865827106,0.840684635773927,0.40595227857224286,0.7165509169530083,0.5503233049262054,-0.4429864065261076,-0.02659303289535513,0.6323712633374605,0.7930614107276533,0.6489806649797956,0.5622834908207456,-0.2796308307676786,0.2776495329872189,-0.44949347299666564,0.5509183765843448,0.3729573589382721
Precuneus_R,0.3690513309307092,0.5925258598237344,0.4154035488178176,0.7682954235089886,0.18341990544986048,-0.04938002707475726,0.4495528518234137,0.33958763418331167,0.41955427834457293,0.19121302916919927,0.02685139172334022,0.3552492424801889,0.7917814744634486,0.19991664289859426,0.2394148165038051,0.12052515459396032,0.130912466377983,0.7588083593504823,0.5209628639838554,0.3310152476515237,0.43349333392419975,0.4008900095380629,0.20942877180145472,0.20769456698223435,0.34474194264537783,0.0457454751386462,0.133683372432925,0.04749881882323446,-0.1494401922131828,0.41350749171753187,0.12729440592695485,0.15446417102242124,0.4072052001404387,0.14838851244308032,0.3275016041440246,0.12086402130618636,-0.23333843764337373,0.5574721005262611,0.5917034954904583,0.2167643943227255,0.5556922155753576,1.0,0.07971355788294059,0.12801566920913982,0.06289782265621324,0.18650574188559566,-0.07058908540430511,0.21438553243168665,0.44380781428498634,-0.1353671607771224,0.5350271617549527,0.1619681701865429,0.39359736764013714,0.69576895826308,-0.11004384889798333,0.1670243414372136,0.4889414938249399,0.3515432344678104,0.23037595055476007,0.3526759900986751,-0.21423519150903098,-0.05980974079818361,-0.10724218486418571,0.2732059709075181,0.4494168833798432
Raphe_D,-0.0593882780906002,0.10176511938858042,0.07354295396385228,0.04320723491888678,0.4082717063818606,0.362277355210934,0.20167680472408678,0.1541448575814049,-0.0322837479215827,0.048096840783655205,0.18752492699654222,0.04751127091462913,-0.054295700551059346,-0.057629631109477344,0.19138528845047065,-0.05556444380250813,0.03189904429955763,0.14092838693559712,0.36310423134516745,-0.03953719282271832,0.03944679246815919,-0.0021365278137193016,-0.0964576824514388,0.06978508404012433,0.08373767223797624,0.37065148260919595,0.2755347670023171,0.14962866518085569,0.3432352707472507,0.09083811948263877,0.1361749692818247,0.0040437020062125476,0.38565196897977616,0.20692125811412826,0.3036429362858346,0.30775047346708867,0.3393374171646057,0.16122684405428608,-0.07096749578166132,-0.0949730708557237,-0.0012742924101523533,0.07971355788294059,1.0,-0.09181818937484452,-0.12532907279388947,-0.15803038689906684,-0.2834818368693227,-0.05839424714813606,0.34423097329945834,-0.14533720156940197,-0.023455326916082524,-0.1249087376011389,-0.014066005071526453,-0.05182351665698167,0.3593962804132207,0.17275931733542876,0.10016744894116442,-0.08404909500176554,-0.06755787434277788,-0.07657767873613364,0.3781330061615087,-0.18488239144553922,0.3503173508719232,-0.05804334172544846,0.24626576936176114
