,Frontal_Inf_Oper_R,Frontal_Mid_2_L,Hippocampus_L,Fusiform_L,Cerebellum_10_R,Temporal_Pole_Sup_L,Vermis_7,Thal_LP_L,Frontal_Sup_2_L,Precuneus_R,Thal_LGN_L,Rectus_R,Occipital_Inf_L,Vermis_4_5,Cerebellum_7b_L,Thal_IL_R,Angular_R,Olfactory_L,Thal_LGN_R,Temporal_Mid_R,Thal_PuM_R,Frontal_Inf_Tri_L,Cerebellum_9_R,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Rolandic_Oper_R,OFCpost_R,Cerebellum_6_L,ParaHippocampal_L,Thal_PuM_L,SupraMarginal_R,Raphe_D,Thal_VA_L,Rolandic_Oper_L,VTA_L,Cerebellum_4_5_L,Temporal_Mid_L,Frontal_Med_Orb_R,Cuneus_R,Thal_PuI_L,Cerebellum_6_R,Frontal_Inf_Tri_R,Vermis_3,Cerebellum_8_R,Vermis_8,Red_N_R,Vermis_6,Angular_L,N_Acc_R,Rectus_L,Cingulate_Mid_L,Fusiform_R,Thal_AV_R,OFCmed_R,Temporal_Sup_L,SN_pc_L,Lingual_L,Thal_PuL_L,Amygdala_L,Frontal_Med_Orb_L,Frontal_Sup_Medial_R,Thal_MDm_R,OFCpost_L,OFClat_L,Cuneus_L,Cerebellum_Crus2_R,Insula_R,Thal_PuL_R,SN_pc_R,Olfactory_R,Parietal_Sup_L,OFCant_R,N_Acc_L,Temporal_Pole_Mid_R,Hippocampus_R,SN_pr_R,Postcentral_L,Thal_MGN_R,Occipital_Inf_R,Thal_PuI_R,Cerebellum_3_R,Red_N_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_L,Cerebellum_7b_R
OFCpost_R,0.27056405573816517,0.411581800383342,0.5598279880661676,-0.02077625787615798,0.29096949810712947,0.43825845282766673,0.2441057690727548,0.14706662751938082,0.3513743911459518,0.035730629125050484,0.07856269937310338,0.401820981170198,0.025011636731986715,0.09549810964427705,0.07679658898012207,-0.0504437224060496,0.27988881810322586,0.11632292442892833,0.03492424441752611,0.5064518817374766,0.18686833356438204,0.4255983668726425,0.1840008467053192,0.006777958467057227,0.6487049118525884,0.21644218317714164,1.0,-0.007709432148960855,0.2200496972471217,0.19714593335464609,0.2649206938988813,0.18432607169938614,0.2824609842205863,0.5259035400620112,-0.1413923829052255,0.442969864784906,0.007280435004478586,0.104318973463696,0.11990097315701918,-0.16117436268704388,0.17456856698953405,0.3871084438832911,0.15598739136884765,0.34579983986411067,0.03532842597222808,0.39921347889348396,0.04864277167075783,0.2533105586773996,0.25651837190039933,0.24461070578057864,0.31117878781470437,0.3196119167887304,0.152983955989936,0.33399679629809975,0.4014165598068301,0.29023651140740425,0.14979366374202618,0.20739426305030215,0.11091024160552035,-0.3328550823042333,0.47705505034867607,-0.011010111100132086,0.46484870218655444,-0.20899155568105637,0.06584443596729453,0.3348938018402968,0.6309508969096659,-0.04545575624388414,0.28692196023370525,0.49418711764429873,0.15624125900584107,-0.19825056305291525,0.22575580921294236,0.4288223861452907,0.3058237287133845,0.21660856823490907,0.23824616415283728,0.48813839637484185,0.26745749333942,-0.06974910223020656,0.35815322885511247,0.3604537150878167,0.49059082062430925,0.07976818785292814,0.09299757079390922
Cerebellum_6_L,-0.10896822858133724,-0.6813554729199846,-0.2547579822642967,0.898201205939566,0.43295071277090685,0.7569954802573291,0.8953395503064703,-0.3247044541162232,-0.4863250397378436,-0.11004384889798333,-0.7135950353138109,-0.5902273302065488,0.9245405799364171,0.4570354391368693,0.9392908822101174,-0.058280642582162895,0.058276880854875236,-0.6311215901042937,0.2593847668128115,0.006419762035461765,-0.2323495513226731,-0.5468737026637888,0.9374969638468822,0.2177297080875013,-0.38522010506225474,0.021354565660233443,-0.007709432148960855,1.0,-0.598422160610326,-0.4300820985127841,0.18585383595911942,0.3593962804132207,-0.3091447424161996,-0.08010681734364772,-0.203350761592736,-0.09634329858363572,0.9148752085794939,-0.24602815774710013,0.2495307602394104,-0.5259956555421245,0.8628998300502222,-0.46973625932183255,0.5638875066605461,0.7272066931273768,0.06506952271556134,-0.18397182235517512,0.7587728594722815,0.08728542523824874,0.020168634266098995,-0.6863705637132954,-0.5052011200204811,0.306408059420178,-0.5690177827474945,-0.4721179685059379,0.45163831029941154,-0.14459812508943018,0.8295412992007095,-0.2167901217563784,-0.661202205530261,0.24879663928081247,-0.6063749289724675,0.5084878968147983,-0.6822818501442893,-0.3369195207211455,0.5718375652414006,0.0799892939964591,-0.09970869731939207,0.5337238398345788,-0.06138655347979216,-0.5287714254544459,-0.49411655692797646,-0.3012248978425046,-0.26215096061728543,0.6532542511253687,-0.713805737310174,-0.15575326515153728,-0.6497521332774184,-0.11209968044003386,0.7969422916455384,-0.3486560907784345,0.28589519974791905,0.28390847482665127,-0.2753546080380899,0.9620851981873877,0.4834803574443877
ParaHippocampal_L,0.4387315216034623,0.6742931251908204,0.6305998210817817,-0.3529172363481278,0.0027718690666644133,-0.32461323254850655,-0.49182476714722134,0.15854223038797544,0.6093160138663121,0.2167643943227255,0.6463204303854785,0.5922107518384888,-0.6439213001224687,0.10308657145867908,-0.6057693210150868,0.29761072440754593,-0.0707517822087271,0.5003197450988215,0.02128972993721489,0.08863404969948749,0.4850401350203238,0.6761731189269429,-0.6102078741504344,0.05137470719849054,0.4850917915367804,0.4214501706594987,0.2200496972471217,-0.598422160610326,1.0,0.33674714683190404,-0.008546689719021984,-0.0949730708557237,0.5549695642114844,0.37560340539578285,0.2034287703017386,0.5662237997122125,-0.45113311106200676,0.379585758177938,-0.1468994654393362,0.49855794039470636,-0.3403412678425692,0.5820766401830504,-0.15789288384063943,-0.47158124285901337,0.2897998893013398,0.3243218451186083,-0.2842928968709147,-0.13778080524356454,0.2938540938187663,0.5729754646304492,0.5949821000137023,0.11334086604169524,0.6233293842011467,0.5563185947972611,0.07520658986102927,0.33444746272631715,-0.5558049551528663,0.11194918425190503,0.7192235087880745,-0.20696900910159224,0.554087016888074,-0.19126617614499503,0.6289469262111692,0.3738637104558203,-0.3298632170031985,0.03013137995054937,0.38717462042556117,-0.3750816522340296,0.3090706679791283,0.6626120263098957,0.2430698030708965,0.4611171126202179,0.3723685632395804,-0.4812322344711465,0.7298070271049281,0.2987132270026613,0.5340959585142971,0.23336298374627554,-0.5564117234764475,0.3085087102681832,-0.03986839612768199,-0.06875677710102401,0.5162146299617949,-0.6398913059519833,-0.3700245964527147
Thal_PuM_L,0.3573195875640606,0.5755639745494846,0.24754707107606852,-0.3234630813544712,-0.04465854805475956,-0.23577407996553462,-0.3768405619886292,0.6650916985079655,0.48402743345087257,0.3552492424801889,0.5221636507154088,0.29937963871666823,-0.4000802918222143,-0.16334032568725299,-0.40939514580180236,0.3026765016970359,0.3634844579227881,0.5139107021356251,0.011065011428926724,0.49961751792751535,0.31528354472379455,0.48804835181068495,-0.3212482070702835,0.06115728947883394,0.4170905003030047,0.14214974424147395,0.19714593335464609,-0.4300820985127841,0.33674714683190404,1.0,0.30256079597557056,0.04751127091462913,0.45556599172964946,0.3489212621934172,0.1751286741895748,0.20323562486673727,-0.340487258067849,-0.05701485421516296,0.22612215702135124,0.502196819359517,-0.23769756229588831,0.5022121225848205,0.05179679583674899,-0.19124846660093886,-0.056709244614851564,0.19708031652119193,-0.16791699675207947,0.13755855355897703,0.11035336503369517,0.27269482580909876,0.43258880272842937,0.2376502111090986,0.3072047700643194,0.21588344195437184,0.11501716595761029,-0.0004913392250216151,-0.20782686805418094,0.6545638318398126,0.1356058996762412,-0.10869315348353965,0.4619344269936641,0.12061205112096271,0.42394227261051337,0.28826623949197766,0.02193516094543808,0.27642665858177234,0.39957853180174685,-0.09626993117361421,0.03555841447258918,0.32013206945774614,0.4159978611181788,-0.030451880012739546,0.3302808192849693,-0.07223912161429312,0.5904917793945089,0.3172677980852279,0.4661086449127061,0.05285128497547153,-0.12202790312161003,0.4403650339630821,0.2505294271578087,-0.05865911250927749,0.47500135828274664,-0.39468202417949866,0.0013755741667867444
SupraMarginal_R,0.5652275592180511,0.2328004169195459,0.10932207816957674,0.26087690804761815,0.2417021731936226,0.1602215050231536,0.14195438435538643,0.3769399885412175,0.4036075362333676,0.6495676239527355,-0.13590319183152003,0.05461947114627622,0.13887173887138726,0.3405686456921997,0.16767564423661402,0.06389873536245881,0.8145844275703058,-0.045394735335378536,0.02503549351714718,0.6650414438530607,0.19111489414416147,0.24194301649247463,0.2302613149676421,0.42172535600882205,0.2357021018642203,0.40154152567550994,0.2649206938988813,0.18585383595911942,-0.008546689719021984,0.30256079597557056,1.0,0.1903173153093166,0.3745815014487051,0.5053943391657737,0.002639791003524787,0.19980319463516288,0.30765678842537575,-0.3598300282959747,0.6488747018879039,-0.21981185985592272,0.38823740471859486,0.3797242432378996,0.415206227559721,0.2418506474254565,-0.1576443536748454,-0.04714522850926697,0.417510398643284,0.5317135974216511,0.1362628683337153,-0.13180440172794752,0.32936234373119133,0.6037177862793806,-0.050012197654160276,-0.033613212816255636,0.6338385228445116,0.05403029919330701,0.4684783048514481,0.2985554357049831,-0.2396834955640403,0.04992717071982349,0.21974721122047083,0.40450193421548086,0.0209932710786616,0.08898200210855892,0.6332959318965461,0.2189875614776757,0.5029772247693687,0.27507733713603133,0.1420272537900378,0.03319460234547802,0.44102583337903783,-0.21512840635424169,0.054115769460684776,0.2913778794772364,-0.01692028774792784,0.03599549476452121,0.3788259823295938,0.30324634804916245,0.3935331209216533,0.10950018581514802,0.4768671627844827,0.15015243069863304,0.597579905866087,0.1670326018830591,0.168754178337229
Raphe_D,0.08132286333700797,-0.08404909500176554,0.06235207950798109,0.37065148260919595,0.28511189461439446,0.3781330061615087,0.355038569167577,0.08384592623561883,-0.023455326916082524,0.07971355788294059,-0.1434566987470326,-0.12532907279388947,0.3393374171646057,0.26501293339835885,0.3503173508719232,0.0660088486675889,0.14092838693559712,0.0040437020062125476,0.25145519318930126,0.20115048965952248,0.03499353646074992,-0.09489424927674855,0.3694459602145783,0.1960329009690862,0.038975002120545846,0.03901433896422579,0.18432607169938614,0.3593962804132207,-0.0949730708557237,0.04751127091462913,0.1903173153093166,1.0,0.10016744894116442,0.051273165428755284,0.020540391599733445,0.1426059139861573,0.3632779926483013,-0.08926657475162067,0.21168219412907954,-0.12019093923665203,0.4082717063818606,-0.057629631109477344,0.3337101296784838,0.3026317738197535,0.0984975304710616,0.14962866518085569,0.3591522701282522,0.11893956239079076,0.1539380171068492,-0.1346162800151543,-0.0593882780906002,0.29419565139741244,-0.18541885725252288,-0.13725838293725343,0.3213329682982119,0.11382828006381651,0.30775047346708867,0.04725699607964169,-0.2834818368693227,0.03189904429955763,-0.06755787434277788,0.38565196897977616,-0.11933789561749987,-0.1159442179479989,0.3011139038725275,0.24647738924696896,0.1541448575814049,0.23830689670574406,0.00020635487388725342,-0.10541483566836425,-0.09309252160440658,-0.18488239144553922,0.048096840783655205,0.391378681679631,-0.05804334172544846,0.14915358802888107,-0.18297780843491449,-0.09181818937484452,0.3904244427377226,-0.03953719282271832,0.34423097329945834,0.18752492699654222,0.014078460300996612,0.3432352707472507,0.2666195509728558
Thal_VA_L,0.591689262197158,0.6305308491483518,0.5539785924524963,-0.09282702877148014,0.25388309457960195,-0.14677432681715888,-0.28299801018624887,0.4019635184874456,0.6566019839947915,0.4889414938249399,0.4047455864954373,0.385025989172031,-0.3486893781637957,0.28086643149087026,-0.3181079077581132,0.33678914367881635,0.29042965645841434,0.32702526399250237,0.07964482945190153,0.32959235666010656,0.5683121565582432,0.612725009259273,-0.3255143693516231,0.2529455617224915,0.44450569574851195,0.5475860363395544,0.2824609842205863,-0.3091447424161996,0.5549695642114844,0.45556599172964946,0.3745815014487051,0.10016744894116442,1.0,0.5103020854622935,0.08837807718471964,0.47986494946230496,-0.1293440637154738,0.16228477289643592,0.11276845961677832,0.29536829887056626,-0.035926228823568516,0.5535332792462483,0.13359992119005143,-0.2893807007426496,0.146267486637514,0.26562678057218525,0.009720449458016233,0.15241575419342285,0.3755830305936816,0.3704839632746034,0.6018296620649188,0.3945356759010732,0.5430487055407471,0.2769232302877938,0.38861909487154966,0.31957169402971675,-0.1694948524431286,0.33005156456281476,0.35724565891792504,-0.10367350994226426,0.5039225719449921,0.13656729116896218,0.444763680248239,0.3312032134314826,0.03946833774201513,0.11188117674470655,0.5384588939970486,-0.10295713061087013,0.2682073845083723,0.4963115250102714,0.36184497817671085,0.25823663795090424,0.375869771140897,-0.1754297854739927,0.5647759190826589,0.27221928471654877,0.5406795224740665,0.25831887414170107,-0.21473257780499416,0.3700565675965615,0.15668606059838686,0.12765368022570414,0.6316556121937839,-0.3334042565314428,-0.1486279415342665
Rolandic_Oper_L,0.5530622182508796,0.48826232753953963,0.5041447993240155,0.03795899467825629,0.13507331844372586,0.22060802919751904,-0.01867319736928819,0.29480342313810975,0.52538367208272,0.30072484296706614,0.20161814719852597,0.4047773520833115,-0.07370039475898539,0.21742580742400988,-0.11488378635526736,0.16982794902059428,0.4062707044930527,0.18044529713811935,0.09065446245688205,0.48638774609937274,0.36481687752640996,0.6628367119924327,-0.01912906698275286,0.12655322435069277,0.4825791689043615,0.5970023542783681,0.5259035400620112,-0.08010681734364772,0.37560340539578285,0.3489212621934172,0.5053943391657737,0.051273165428755284,0.5103020854622935,1.0,0.05570056081643406,0.40785571016285543,0.06799237612426776,0.01934273398271276,0.26121040153329117,0.12001366535102514,0.11618224873031653,0.5585745117653774,0.36261411841695956,0.07215966631521364,0.030230811184361186,0.289089049772995,0.1245064275395397,0.2167005332437239,0.1543783051689128,0.21907462087709195,0.45847896199109794,0.4401024654741495,0.24042221526859475,0.3369713395083682,0.5596913238211043,0.23011246533096333,0.17945497819947884,0.2691799228021588,0.17862713726721038,-0.10715177816940344,0.4228871066373046,0.03569571913000819,0.3969285165355793,0.10962466359558032,0.1694755401641331,0.18173503551483597,0.8427979987391654,0.0518208725778948,0.42825042836817484,0.5351794743766348,0.25779857038931225,-0.04328312084031755,0.2974225202734164,0.1371740400975046,0.3767942704254229,0.3250628740923631,0.4489686503374663,0.4234901800791232,0.09955278832063415,0.20756354078023412,0.3992020195300067,0.3941287672454785,0.8519871914590418,-0.06815553180622723,-0.004260824621618242
VTA_L,0.1645057050869525,0.20668809218529374,-0.10344445856455792,-0.1409988210397488,0.0019192534351371831,-0.22821619758040976,-0.17788787629509745,0.07697436539648383,0.20707042995208697,0.1405829428510413,0.2419407601403099,0.15953424020783985,-0.20477462354968592,0.0013364131505743647,-0.20954248225915303,0.0671903183711144,-0.02072709370258184,0.397536573585487,-0.004389345719075794,0.049995159369355856,0.06608438623892605,0.21173475610392978,-0.16943553000325615,0.06758264140045071,0.07700237567450283,0.04421103501797196,-0.1413923829052255,-0.203350761592736,0.2034287703017386,0.1751286741895748,0.002639791003524787,0.020540391599733445,0.08837807718471964,0.05570056081643406,1.0,0.035965973456834575,-0.20570205552580012,0.027807460908399195,0.058513959628133466,0.3721892492824344,-0.10106340605361687,0.12816571364328844,0.011079506697801384,-0.07997953841627112,0.02185109234333366,0.12552096425693435,-0.051459389737638375,-0.06918090325119569,-0.011635624018668248,0.12695870717136107,0.29786857502081243,0.006097077850815561,0.24612299514969335,-0.01867955982737381,-0.07269461591483306,-0.15477232761270368,-0.20890027644891213,0.03402242926525627,0.010549935354171239,-0.20043437403297248,0.12452129466810305,0.006355662899690078,0.02439008186319642,0.37601070987334473,-0.0810683094984044,0.12162988727390876,-0.05527658503473885,-0.11457967233284623,-0.14293701017802968,0.05325359086131834,0.11952523847776811,0.10289000286568596,0.1139201000841487,-0.12766639647925027,0.18037353101445175,0.41060846992764816,0.27850382691135905,-0.46126127375682624,-0.08814221850698017,0.09559790049452217,0.24372266366098935,-0.25809865434149,0.1188013874604192,-0.19901717637480593,-0.1547155071475912
Cerebellum_4_5_L,0.5156268004445312,0.418442779033576,0.5985682576055967,0.14994618007880453,0.4645165997969288,0.10439400737852053,0.03798941559341208,-0.04517332796590845,0.46846380961462275,0.33237612183054654,0.38061737715802013,0.35870678773448994,-0.2099193665243961,0.5455943707302293,-0.1108015692381094,0.3757529154932351,0.11867750399255464,0.23932805675715654,0.05741359226681869,0.39104554913466644,0.4360449210308508,0.47836450956391163,-0.08793433169715449,0.2958092853026408,0.48496382812221306,0.5113462484415482,0.442969864784906,-0.09634329858363572,0.5662237997122125,0.20323562486673727,0.19980319463516288,0.1426059139861573,0.47986494946230496,0.40785571016285543,0.035965973456834575,1.0,-0.009466676728801082,0.2895627435244908,0.08555129918707319,0.22951499499837538,0.2558316129127391,0.46862986934434814,0.30579390285098146,0.0107909469583134,0.5320411932909785,0.3989084554828657,0.28909842486261916,-0.012724981328410146,0.35187867858531713,0.3782592193235101,0.3903851075814853,0.5479815931064912,0.45062609716917357,0.38982905572182036,0.40439040180565466,0.35265692446443,-0.09115572729241316,0.0021367437864852883,0.28938293249828395,-0.16873065525336775,0.31075930917683087,0.1124669043427258,0.3970937994916949,0.15992750489743543,0.07678911349938498,0.25624789350834887,0.4620800558801326,-0.1708345576567717,0.27928442352980903,0.47688690263819833,0.10239515514120007,0.22270936943186528,0.293818775822854,-0.03042653680181883,0.5258323808258016,0.35860535208388383,0.30859210237111584,0.27988077592225225,-0.05971794470943897,0.16220023686641613,0.36429347800142037,0.27151869946556484,0.4712182088779453,-0.1565486645381089,-0.08899132464805971
Temporal_Mid_L,-0.028623422079960555,-0.4969347664463323,-0.10319097580052165,0.9074273209179766,0.5012635260973088,0.7249106218498645,0.7611188206271157,-0.23431308627194358,-0.234793815180695,0.08501516904845043,-0.5942092864425874,-0.4627264550071687,0.8001241876317526,0.560720622404193,0.8242033253262551,0.06616897978575363,0.1766777952140744,-0.5787792398782958,0.3462573749218089,0.06552137909170877,-0.06635662731373283,-0.3520371045169003,0.8127853557598981,0.24633379789003654,-0.3666250327722538,0.15465976452303626,0.007280435004478586,0.9148752085794939,-0.45113311106200676,-0.340487258067849,0.30765678842537575,0.3632779926483013,-0.1293440637154738,0.06799237612426776,-0.20570205552580012,-0.009466676728801082,1.0,-0.20360013575285313,0.32605094233175846,-0.41967911649800094,0.838975831766972,-0.39144885264514434,0.6213824374818657,0.570632397444615,0.07615364454555645,-0.14465347742157147,0.7781477564035001,0.235012810342704,0.09988573221930497,-0.5908995553516522,-0.3315041442801379,0.3997449582022743,-0.4949189745593268,-0.2970922732129882,0.6534023256726369,-0.09194826747705864,0.7981974082827125,-0.13492772499177047,-0.5144006980304427,0.2690957985349409,-0.4756028704865764,0.5790362626028572,-0.5793636147755338,-0.23652741038704825,0.6663183633963403,0.04683528229748559,0.028511974573927065,0.5997663240194236,0.045300133797016556,-0.40335833632668977,-0.3486276831271796,-0.18472873596465073,-0.1671853628501609,0.5473922705271309,-0.5916109975928253,-0.14285573120172598,-0.4808760376448661,-0.025812164835851272,0.6935765919928185,-0.22866467211834507,0.3025081902306595,0.3124509884228702,-0.08981694180922332,0.8484819476271853,0.42483270180975546
Frontal_Med_Orb_R,0.01192872522158543,0.1659406720665257,0.383552989863673,-0.09846421647097475,-0.02897163013161712,0.0376693690594064,-0.19522005965930458,-0.1040080961480715,0.03925769613884238,-0.15869660455756263,0.32895454956654924,0.15882303517974294,-0.2552624318239957,-0.001272185614225561,-0.17700633375954467,0.27540194801767304,-0.35585615966907114,0.3430333335793096,0.028686756452685626,-0.3116884205176951,0.06989171135258665,0.23226692513336286,-0.33335268295931786,0.05201760684252396,0.08689431121055963,0.24114499613577478,0.104318973463696,-0.24602815774710013,0.379585758177938,-0.05701485421516296,-0.3598300282959747,-0.08926657475162067,0.16228477289643592,0.01934273398271276,0.027807460908399195,0.2895627435244908,-0.20360013575285313,1.0,-0.4495969787782109,0.39663291856458543,-0.23851166930385806,0.16162196052117228,-0.11155142562257742,-0.3339349764282502,0.22038383408738135,0.5677697342138603,-0.24349554378530947,-0.353166736350393,0.44708946542094496,0.4313790178165577,0.045813114974475704,-0.15162044038008424,0.40435728732726406,0.2930341672096281,-0.10489629294767767,0.20428723558492648,-0.38548871035610477,0.0238048897128419,0.42132448661349003,-0.0045171781385224576,0.13847483658827783,-0.2978037821087448,0.36745402202553773,-0.06902481043949146,-0.41445773765491706,-0.11394882593410163,0.05208712091188076,-0.22703569524702524,0.05827809805250288,0.4899952097655891,-0.14979933789385222,0.30786330280656815,0.4045443134433705,-0.3235607223364553,0.416386050221955,0.3343650838572139,-0.019907888655786802,-0.04285162316147248,-0.4366295168144428,0.01668826396286785,-0.15280443230448473,0.2177871175026942,-0.006207820132795694,-0.26302438780422094,-0.3734042071101263
Cuneus_R,0.13350302208894646,-0.01155836721778987,-0.121781792712992,0.23459714774991752,0.23036994724092452,0.10161097815578508,0.21492323541727237,0.23480484704940258,0.1360045402210008,0.7004140477552705,-0.2962979256740507,-0.13751373625074342,0.16246119686456192,0.2537499956699293,0.2537211090703464,-0.05918663692281958,0.8424630626458588,-0.14769356261347943,0.022630185357550396,0.6638938689110125,-0.08252357419282022,-0.13816688432875368,0.3424652095776662,0.29210331726850747,-0.04727861384632071,-0.02074031966951911,0.11990097315701918,0.2495307602394104,-0.1468994654393362,0.22612215702135124,0.6488747018879039,0.21168219412907954,0.11276845961677832,0.26121040153329117,0.058513959628133466,0.08555129918707319,0.32605094233175846,-0.4495969787782109,1.0,-0.3391888241150767,0.4061112307983181,-0.10779601911075054,0.47213178642082787,0.383601579462012,-0.1369363714124352,-0.1032797104992258,0.41831728752059394,0.7271537319752589,0.14646428033395384,-0.32014231187066894,0.03256115213095692,0.503996642839372,-0.36100611669824684,-0.22625140721900217,0.39784677329854756,-0.17239137756653014,0.48597966861896447,0.20997884388069743,-0.4602404697322421,0.17596236731818396,-0.008669313473282418,0.5427281840110854,-0.16312384128594057,-0.07462239097791945,0.8250333657453414,0.30922062885551055,0.32942314542870166,0.5759501554313432,-0.059973622508749234,-0.18177372637985392,0.5642106751024653,-0.489094559948648,0.012002927298225838,0.4297499871257941,-0.12287606763230453,0.012981522858343185,0.23633997376101756,0.09037014261698813,0.5728547449293104,0.02705665598661381,0.5695743135931133,0.04006266357503289,0.26466568846600913,0.27468739731630376,0.27408769632339064
Thal_PuI_L,0.2140236928557086,0.46711210243063417,0.2737418412700041,-0.30682123603541583,-0.19625558564789752,-0.3290472461545452,-0.49890014367806707,0.1581364067326724,0.35702537372815046,-0.00047834883427778934,0.7593740684957235,0.3575839243254351,-0.4860240783936573,-0.10601104250432375,-0.5781458062825886,0.4283319046910666,-0.2974727906593327,0.6152659709388838,0.06858044742064671,-0.12317141038997369,0.36608796596569776,0.5027640843416107,-0.5901335249205248,-0.03349436917709048,0.18003550818007968,0.21309333037274536,-0.16117436268704388,-0.5259956555421245,0.49855794039470636,0.502196819359517,-0.21981185985592272,-0.12019093923665203,0.29536829887056626,0.12001366535102514,0.3721892492824344,0.22951499499837538,-0.41967911649800094,0.39663291856458543,-0.3391888241150767,1.0,-0.43173155729779333,0.4141183655288489,-0.19892870796157586,-0.5386788101947766,0.26638487592930543,0.32473271512559015,-0.325402503356653,-0.4032506029183089,0.0320881915197272,0.4873139076633001,0.4021154870145657,-0.08733752402930338,0.564158832266257,0.3782886869809972,-0.13188402568649837,0.06646190186256423,-0.5802140608690264,0.2276314143680409,0.49058507036277726,-0.17866327621165023,0.3349036218782088,-0.209020249313517,0.41194188819278277,0.347763416936805,-0.4443961438637363,-0.044572480590199644,0.04491693343045208,-0.3689565790240299,0.006427149050472596,0.3996713336214273,-0.017215056509456268,0.37966867937717175,0.39825087648565816,-0.528716201131171,0.6377771181871242,0.4053257422498317,0.28903034316205334,-0.25420217578799503,-0.5827752653938569,0.4125086874690788,-0.12857685160741134,-0.08337176702076839,0.19869436894811338,-0.5621247928207642,-0.34517220806818955
Cerebellum_6_R,0.16440810608733347,-0.43840139150533386,-0.08007510057166851,0.862034136942731,0.6086219176030009,0.654886013377459,0.8264379439930317,-0.26458868768725463,-0.1819066063657282,0.18341990544986048,-0.5267857634851815,-0.4199939714133399,0.7505073559341974,0.6975021566994866,0.7952547304832833,0.1448356812298304,0.2386188552562712,-0.473364170739826,0.21120975732564545,0.3393822034555016,-0.009074682434680077,-0.2694961290233935,0.8463414268255145,0.41283674366615614,-0.12153517144947569,0.24144744249287367,0.17456856698953405,0.8628998300502222,-0.3403412678425692,-0.23769756229588831,0.38823740471859486,0.4082717063818606,-0.035926228823568516,0.11618224873031653,-0.10106340605361687,0.2558316129127391,0.838975831766972,-0.23851166930385806,0.4061112307983181,-0.43173155729779333,1.0,-0.21364672092217166,0.7114102644118989,0.7100282111236076,0.25237466021291527,-0.05125873526116504,0.9045601549151235,0.19412400596157864,0.15316526722905133,-0.5329931174543099,-0.26612142638386355,0.6427573595068774,-0.3628664689321477,-0.324629013584608,0.6177818941139324,0.017998220481766483,0.7681563191446475,-0.16918154277125894,-0.5739286271480113,0.16764463782500996,-0.4209609827507988,0.6231246404784976,-0.4788439650903576,-0.11256745031793737,0.687938403205828,0.3242074792950519,0.13873115963448002,0.4439832972818629,0.007507895982866073,-0.3420454979237317,-0.2898844408241901,-0.24644525667935147,-0.10706914634532883,0.6211428832718608,-0.43184233337472133,0.009924681711096823,-0.37185098848738973,0.007722999419893809,0.7958922263323629,-0.23245666475934282,0.5040104886534916,0.3281117129399257,0.006749428620365571,0.8196202538396584,0.4575371433678317
Frontal_Inf_Tri_R,0.7692192013926175,0.6909712956015338,0.49039764703928435,-0.250061527442285,-0.032322466474956825,-0.137255607845923,-0.36703144561091916,0.32602357217680317,0.5946886607784679,0.19991664289859426,0.5953252986036845,0.5591033117135901,-0.4314691544078242,0.09167562138582812,-0.4765986537734632,0.31330440364719103,0.13889688224406566,0.4826313013250321,-0.12399491155924851,0.3517819098956475,0.45682825012039807,0.7792328353414294,-0.42305436126269913,0.22755092446627448,0.7725313218214164,0.602055148754599,0.3871084438832911,-0.46973625932183255,0.5820766401830504,0.5022121225848205,0.3797242432378996,-0.057629631109477344,0.5535332792462483,0.5585745117653774,0.12816571364328844,0.46862986934434814,-0.39144885264514434,0.16162196052117228,-0.10779601911075054,0.4141183655288489,-0.21364672092217166,1.0,-0.048683178305084514,-0.23304948054244295,0.09150767798676294,0.3093091256041606,-0.15307451210887071,-0.20683794979074305,0.10607966270243349,0.5507198779139928,0.602243460704685,0.28050312659511184,0.6795246155981393,0.5105406739951437,0.27091764824722364,0.28837390028297855,-0.27301297006272673,0.3348202837606023,0.4468448761796913,-0.1893219581527861,0.6875526790540509,-0.15514252443924356,0.657567253073677,0.30280857530916877,-0.25977452754318053,0.10702678655365071,0.5743914148946085,-0.5497917125425105,0.25080464768057537,0.6432703797499506,0.19935554231561528,0.21205965788889689,0.3485566053786372,-0.19993254587177411,0.6311244179534405,0.27585907628420087,0.5220477867754042,0.2642034805268893,-0.3461867945761254,0.24829007773435577,0.06407929110340814,0.14118594677421029,0.7161750102613039,-0.4891054715795988,-0.20272981135640977
