,Frontal_Mid_2_L,Cerebellum_9_R,Cerebellum_8_L,Frontal_Inf_Tri_R,Parietal_Sup_L,ACC_sup_R,Thal_IL_L,Vermis_1_2,Heschl_L,Temporal_Sup_R,Temporal_Inf_R,ACC_pre_R,Vermis_8,Cingulate_Mid_R,Thal_MDl_L,OFCpost_R,Frontal_Inf_Oper_L,ParaHippocampal_R,Cerebellum_Crus2_R,Angular_R,Thal_MDm_L,Rectus_R,Thal_PuI_R,Thal_VPL_L,Supp_Motor_Area_L,Cerebellum_10_R,Cerebellum_4_5_L,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Putamen_R,Frontal_Mid_2_R,Cuneus_R,Thal_IL_R,Rectus_L,OFClat_R,Caudate_R,Frontal_Sup_2_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,VTA_L,Cerebellum_Crus1_R,Thal_MGN_L,Parietal_Inf_L,Thal_VL_R,ParaHippocampal_L,Frontal_Inf_Tri_L,Cingulate_Post_L,Rolandic_Oper_R,SupraMarginal_L,Precuneus_L,Amygdala_L,Cerebellum_3_R,Insula_R,Cuneus_L,Cerebellum_9_L,LC_L,Thal_LP_L,Thal_VL_L,N_Acc_R,Paracentral_Lobule_L,Cerebellum_7b_L,Hippocampus_L,Cerebellum_Crus1_L,Thal_PuM_L,Temporal_Pole_Sup_R,ACC_sub_L,Hippocampus_R,Lingual_L,Temporal_Sup_L,Cerebellum_6_R,Thal_LP_R,Temporal_Pole_Mid_R,Vermis_4_5,Vermis_9,Raphe_M,Olfactory_L,Cingulate_Mid_L,Temporal_Mid_L,Heschl_R,Frontal_Sup_Medial_L,Temporal_Inf_L,OFCant_R,Temporal_Mid_R,Cerebellum_10_L,Precentral_R,Fusiform_L,Raphe_D,Cerebellum_6_L,Thal_PuM_R,Parietal_Inf_R,Occipital_Inf_R,Insula_L,Putamen_L,Frontal_Med_Orb_R,Amygdala_R,ACC_sub_R,Thal_VA_L,Occipital_Mid_R,Lingual_R,Vermis_6,SN_pc_R,Calcarine_R,OFCmed_R,Parietal_Sup_R,Thal_MGN_R,Frontal_Inf_Oper_R,OFCant_L,Vermis_7,Frontal_Sup_2_L,Frontal_Sup_Medial_R
Cerebellum_4_5_L,0.47958192853875403,0.30043190186596697,0.3987681885588155,0.3904949489882353,-0.3797282491704253,0.15016882129663317,0.26465571817518835,0.2590691511981424,0.688985615080418,0.32354583598406883,0.2767266154393248,0.30343161082062675,0.42121990573034385,0.6431128210855132,0.06817741990810443,0.38540366651001035,0.5199128815566101,0.5553735812352956,0.1391276238467777,-0.2644389594915715,0.5197380377217623,0.050001093523684634,0.12004677737130649,0.4989283264249346,0.16701332031804322,0.42696161400263993,1.0,-0.31008866717242595,0.39805548816289427,0.5801592181386148,0.26415099544322823,-0.3414165679893098,0.1814095029614501,0.06027264283729124,0.31375969554426136,0.4892479714682329,0.33403139941078164,0.3335927980968123,0.4943317813818088,0.345265933141356,-0.12889390875192885,0.12024250312685632,-0.12311452101557703,0.16380438562059546,0.48423614935440534,0.5344319535871557,0.7374111433775946,0.6088417028163235,-0.01720129048695155,-0.11578165275838193,0.25482562928075103,0.803253153699064,0.6108204329416992,0.027051967181946916,0.34058416304036043,0.07645327145144032,0.5329507916748325,0.17900342911893002,0.3811448291220729,-0.09709054035744204,0.2197180125102239,0.5726003292354981,0.2464813616939616,0.465092199083128,0.2323634163245871,0.23053915298774774,0.5865194485821436,0.49931527360426,0.5197284614297947,0.2833527504277269,0.544835471022652,0.24768750218455907,0.85725481720776,0.3206908287043767,0.26901931695666753,0.19633263388365427,0.7130967503681809,0.38693527061092614,0.269946192794314,0.6107489748406536,0.3563812035371281,0.39978940483359515,0.1805430972848516,0.3183725009003105,-0.05328080918667759,0.6431863801397999,0.20474431187520384,0.4639454377490406,0.4713642399740192,-0.2875639148007379,-0.36338641819615547,0.6480149373630057,0.6240670018853112,0.0915430593200268,0.3148844760517283,0.2028600924563163,0.2581372764743692,-0.3089211218295523,0.4076967096531237,0.27323486189063617,0.1886905086612772,0.1417664419926964,0.2908082634148601,-0.409108513681467,-0.10540904873511932,0.3961706450846238,0.16997207514433785,0.37686895643813656,0.46189770250439505,0.5069520152786934
Occipital_Mid_L,0.224761960511068,0.0983357921926293,-0.013095933378442642,-0.09114112074437317,0.8105637722529422,0.05483017102432422,-0.3226537538507253,0.32182032192195836,-0.4166763487496598,0.4394848345522236,0.1848309847721145,-0.21038791943419094,0.0347961969032884,-0.1005341534128648,0.458351776663714,-0.11579479219824679,0.026368771370744767,-0.15481314780707112,0.38537923311717287,0.5648983438845974,-0.11718518527676647,-0.36652419707085027,-0.4485688578896558,-0.13612634324952885,0.32814632723846415,-0.2766131691979365,-0.31008866717242595,1.0,-0.36426122268504907,-0.40433232981986256,-0.11523776611276929,0.8518244998398815,-0.3598811294747716,-0.40509741891227524,-0.1642726267225394,-0.27828897322032853,-0.08330048791206938,-0.12062848500126111,-0.23649978516094278,-0.09621693699864617,0.6767496308961579,0.07730074287349724,0.7578536212434881,0.3614172322504276,-0.45491433608195336,-0.1397549930198249,-0.20128919411485358,0.04684930188000179,0.6614617446447533,0.5052018833372965,-0.49667081046700934,-0.012330792197829224,0.06950080301649833,0.6273468158836955,0.17482492550484544,-0.2831102981275414,-0.1352539164280364,0.41864074448515987,-0.38127409125824296,0.3325347963294084,0.18245388674277793,-0.30964376794681414,0.2497726552175441,-0.5703370038242821,0.18074481905913323,-0.3449794955210399,-0.0836297248227693,0.14895363428937874,0.02123306016369776,0.23367378041448192,-0.0942271862700086,0.029635809898647038,-0.16156344702271722,0.10327209214915811,-0.32518314447220703,0.12124279552741514,-0.12765577475638037,-0.44165574075899566,-0.11058505443736384,-0.06744230334324053,-0.5636663977418999,-0.3268937202560054,0.39906106685920467,-0.4844220899934094,-0.0018117623750116584,-0.5694052373069411,0.34982397320485403,-0.07276550119986865,-0.19243506465968999,0.11117787405470388,0.65970554368704,-0.12163169629694169,-0.548290087498208,-0.4889737425239402,-0.31364986605349104,-0.004255917166292011,-0.5262999488843998,0.6117065242035081,0.27207232991440966,0.271785012673227,0.3425997110092616,0.5438691796250952,-0.4603623652122006,0.6000446619048599,-0.054507014324811615,-0.2850464897416597,-0.4350246159197612,-0.01894003903607631,0.19308712462268013,0.02735109575796335
Frontal_Inf_Orb_2_L,0.006086658402483722,-0.24629641368834357,-0.14449090623033667,0.2571066340654719,-0.36909571741434827,0.4257400041542408,0.3220270602093106,-0.2586673099321142,0.575789949948661,-0.16492244920366533,-0.06109470684514923,0.4930713681753238,-0.09000132028580694,0.30711709165425705,-0.3842210794437565,0.2112655399378034,0.38907948505646256,0.4648269662068361,-0.36507361108166164,-0.32821871774237715,0.07827169080296363,0.48741140620751827,0.5199535456984068,0.24676573458877735,-0.16451214721818477,0.20380165180821483,0.39805548816289427,-0.36426122268504907,1.0,0.5214207056355348,0.1753957147030529,-0.45795353880397677,0.37497752073385365,0.4262756044302014,0.30666044339233883,0.46773003799591273,0.1942799746286463,-0.11058512773731156,0.6152533098031814,-0.019614484748136225,-0.33349395354898986,0.11548179758321969,-0.3041781088326087,-0.08800451954060039,0.7110285979772916,0.6001179678202729,0.23579536778987278,0.30175871386748765,-0.2909312042666748,-0.08388328482769522,0.547716868774349,0.16588095721245158,0.37161512090091725,-0.41846824330014426,-0.22217239496100294,0.36872166813622204,0.06107486080750672,-0.17237445023016515,0.471601440074539,-0.14817145844657037,-0.12042891451279587,0.5364970387869518,-0.28355125276023174,0.5158534212120212,-0.22981279664203164,0.46995600875403104,0.31648706421569023,-0.09275225224345326,0.16283774675213408,-0.23807329750060682,0.1768671044305308,-0.13123674920477282,0.3083783419751095,-0.21072462469733572,0.3034135601183067,0.1502823569516471,0.2623865376877439,0.3065759350967239,0.1780203262403584,0.4311955213565942,0.4741644080550475,0.6240704724996214,-0.25561669894594397,0.4061189831420141,-0.03370558220319537,0.5279898912148284,-0.15895446950971637,-0.038645889631821286,0.27443921867398124,-0.05028626708518226,-0.3026928477513952,0.4678296571102275,0.5968125163203752,0.500120155445104,0.4506402269176468,0.16513478419596947,0.46533769751687665,-0.2638371427709316,-0.1651618869258621,-0.2976582491632741,-0.2305931363935051,-0.29798145486678906,0.5333251873890166,-0.32281784508136246,0.19964794253202298,0.3051959626849635,0.512177962063455,-0.1299320055817139,0.15427666980026286,0.3203508909179653
Putamen_R,0.20318129148857322,0.07523193126021838,0.16210332073998918,0.28497780748435175,-0.42869312056708275,0.15251718768788303,0.2739821948328703,-0.27737020618132385,0.6116009791994004,-0.022276990657006928,0.36882298305703154,0.48754820438721663,0.33441033505188716,0.37716774402621495,-0.36516663401016747,0.7027233303723021,0.42688001533386916,0.7352991468243846,-0.05699045819652117,-0.6802536598006541,0.35935385609618703,0.48286806158203405,0.463714614427792,0.44419867207612324,-0.3968405319316294,0.646098129113458,0.5801592181386148,-0.40433232981986256,0.5214207056355348,1.0,-0.0799222733891436,-0.5645789315529218,0.4722361994284451,0.460388900643431,0.6826233784230321,0.6944652255608346,-0.05083804958596133,0.26276512742447294,0.5345811584293425,0.4069189152549108,-0.18919847373393384,-0.027416404543228787,-0.5188178112418528,-0.054077805117576906,0.5759321801978804,0.5262591908071012,0.666275362465933,0.41375865101569553,-0.3681176881254764,-0.5166873577061687,0.5072465213802723,0.4087942083208315,0.4436384143889471,-0.2773262093837509,0.08322506038324805,0.34129151480158115,0.3519998142532817,-0.17159432443298747,0.7124116477953794,-0.5596290541291209,-0.03468148319027671,0.49054402331297686,-0.15615892613876559,0.7183193805605875,0.21003350348070152,0.4191372845190923,0.6554006973104404,0.15617537230401451,0.2563618164676778,0.1235198606836779,0.1876549379521628,0.3232396640535602,0.5916230510831217,0.006781409322086684,0.5839646629229689,-0.0028846114547634795,0.45728944063128557,0.421250157604003,-0.03179116498996357,0.49911717932396754,0.38577120134174236,0.6704873344166077,0.11853854885318174,0.5975807908201904,-0.44041684422033917,0.6437895629384701,-0.1759333701155088,0.20639543794424445,0.24678369436528538,-0.530224062511716,-0.11820204943872178,0.5104862053132802,0.8412076421119012,0.6324838952328171,0.4678007464681759,0.3705641144084089,0.6571472450630638,-0.07620825766722454,0.07986252495595828,-0.011946668723542655,-0.2484316520839498,-0.20222544947291093,0.7676937910019849,-0.28075199117418814,-0.08027720999610828,0.28389201963337846,0.5216001054408067,0.2537605761647776,0.2931177856995325,0.36542006099972507
Frontal_Mid_2_R,0.28054182560570745,-0.3306779931581286,-0.16239682999364727,0.6757542846755431,0.13691406466562192,0.49066089054187484,0.15274011887596295,0.1994932890694966,0.028414216761316183,0.15027923355047076,-0.5029795170664767,0.47227104083815735,-0.37429726858384094,0.6891390411695322,0.010123437192780433,-0.38124030043559093,0.14899737959418816,-0.061299835597068364,-0.3087215344083664,0.48925678327727645,0.26680125802665927,0.05383796140687117,0.29481930683910923,-0.01342598712640031,0.7052012911010325,-0.14030142298083603,0.26415099544322823,-0.11523776611276929,0.1753957147030529,-0.0799222733891436,1.0,0.10358193048736965,0.3945141790895757,0.18224843151937611,-0.07301873114542126,0.284809607117129,0.946540409389561,-0.4619754215998666,0.3920253184470859,-0.4406671028616565,-0.24136149523716535,0.01751829593089016,0.2651199366604482,-0.15568318407355858,0.30141921653902426,0.28175500344033594,-0.020781380428899834,0.5146622858600568,-0.022676208438093988,0.5572603796776696,0.35858706815959496,0.19918641210283963,0.28940695686766305,-0.05786935875771907,-0.3397725856818799,0.23500361112469662,0.16424247366440708,0.03746701144557395,0.04884537843481872,0.7185440282248511,0.06508968998534792,0.40162021884817384,-0.011115480570994892,0.2160232805952938,-0.43409172816175684,0.2657084514093496,0.1730413866246449,-0.25880522352840885,0.09098911619953824,-0.43507084636746923,0.5114922285014835,-0.51651292912832,0.03900337674650575,-0.1848785546406543,0.061521760902410585,-0.008110519142356644,0.532778741754829,-0.17266407527076771,0.7568291922230801,0.39509560838103186,0.3172953652017196,0.13114181369145228,-0.39679244805322406,0.0936490213062195,0.8515135201136167,0.06644793688481358,-0.0580995335941212,-0.2465093093571191,0.6454958629099478,0.5843042539281045,-0.20162896739056382,0.19613967985304515,0.25809993437632683,-0.11504253503898558,0.4134704563972879,0.1621977632912442,-0.2294130476363096,-0.14947006118244743,-0.2315146602571892,-0.36806006042621836,0.16384393777024317,-0.14306309570271047,-0.11674824244736602,0.22142369366725953,0.3783248836491879,0.7625384125511764,0.16992204833678737,-0.4418104996841263,0.38295768991156764,0.5909453606011318
Cuneus_R,0.12943770476096386,0.10063373189261245,0.04317458686933654,0.043009040035868126,0.830208265776086,0.055689733998906026,-0.33935028626357805,0.41876663912815537,-0.5384311457450014,0.47281964307089125,0.0429873893819755,-0.2654152485221787,-0.017017199317341407,-0.05277802138286388,0.5199228336797922,-0.26734763995883687,-0.1817418469183235,-0.32567941515283155,0.36301983934925974,0.7805839431106073,-0.023786777052434146,-0.4500253490732215,-0.5221145796018404,-0.18317740542885788,0.45630775783827693,-0.3796415890838521,-0.3414165679893098,0.8518244998398815,-0.45795353880397677,-0.5645789315529218,0.10358193048736965,1.0,-0.35950277212288134,-0.43977673439606835,-0.281098419782012,-0.35673525954341084,0.08480081326230679,-0.15158710890738142,-0.26451691219980095,-0.1595414029030465,0.6708832052581354,-0.025740996916387305,0.756555963202878,0.25021961189126146,-0.520692513195909,-0.2512510146121365,-0.2721160542613968,0.09196717828647,0.6084796922219907,0.5938784024555429,-0.523431142462919,-0.03778988921805736,0.04430963930509411,0.7322170901382867,0.1602330721058211,-0.30005378746957284,-0.06933328281618265,0.3785462609943217,-0.4829862831467302,0.5107349989950261,0.23817423428550474,-0.4054049990030508,0.355901843999631,-0.6797526063414504,0.11319665173342508,-0.409212324708977,-0.17869606773509106,0.13511906217278433,-0.07157552998827563,0.15974522940834102,-0.019274223188766013,-0.07381087365933711,-0.2499076742007253,0.15839736739801957,-0.4153657544557206,-0.006228460933379413,-0.13475896311877716,-0.49332471714995313,0.019337470316351534,-0.19076614121286165,-0.5189998392435787,-0.4163278709879463,0.3210213224544322,-0.5534272256987616,0.25057985540877786,-0.5936080741884295,0.3224992418412863,-0.046117105065804215,-0.15770444281586177,0.2981186158672698,0.6223604398767546,-0.17836242725367088,-0.6068364004973541,-0.6186782457892952,-0.32733213921176196,-0.021990991339093758,-0.6380661366066975,0.6166288541249683,0.2527423363867287,0.2598625156236719,0.4493084845995202,0.5718017682882771,-0.5811558535466889,0.6967775790213617,-0.10714012482007786,-0.11748826292083644,-0.46328042775613687,-0.0631319136136279,0.12309849465907062,0.00906409495325537
Thal_IL_R,0.000988022629083222,-0.6633848132538832,-0.5272237471889359,0.47196591236732927,-0.025337107476037353,0.3228783327934005,0.03583346149285916,-0.6018445990188065,0.12216380505811893,-0.272882305450749,-0.19361269579854187,0.6397181360615827,-0.2921624061579921,0.3505999079755965,-0.4549091738537817,0.16079550517726116,0.0866776270440017,0.4780053287439165,-0.5820861277555512,-0.2830290778667477,0.22824240472063503,0.7445152075893493,0.7608372326360832,-0.01633596447421642,-0.06445313111989485,0.43005002171886625,0.1814095029614501,-0.3598811294747716,0.37497752073385365,0.4722361994284451,0.3945141790895757,-0.35950277212288134,1.0,0.7979945503156416,0.5297595247866644,0.6668679789153429,0.32891196988820576,-0.552115486032902,0.512095870576143,-0.30467128644546165,-0.4730373170273115,0.1714721169578294,-0.33351210723031394,-0.6157336674208741,0.6801714552903395,0.23536639057022776,0.03600227485454734,0.24745973953239134,-0.540320280015473,-0.05115469884047618,0.7869553810951916,-0.010337818457449893,-0.014150069236545347,-0.5171230451227532,-0.6643847212007342,0.6947149091168519,0.14027976061039193,-0.4968952247706031,0.7410353069906607,0.04283873458744356,-0.48361816462658697,0.4670032106436545,-0.6359398408808672,0.6830262916810524,-0.4111203950707517,0.5444453597032373,0.42585206310020407,-0.610265882938403,-0.20455835024086017,-0.5996061112015572,0.26658862940317196,-0.3679557819310188,-0.006564973693133273,-0.606566035183608,0.5430318814360016,-0.30270089801389766,0.29022436435751436,-0.19936095886585067,0.3168157781904092,0.248255416279893,0.41154839317541675,0.6723232877620375,-0.3611004902561954,0.7269488224992144,0.19737331700224423,0.22530556971373672,-0.7071535973811619,-0.5862136125564796,0.4611031923207069,0.12046403317253127,-0.05229178880705221,0.04204153135673382,0.7062873439831252,0.6009432085208692,0.8595876683011022,0.46706996076315493,0.34708461509593264,0.01625754300763002,-0.6489730527627676,-0.6954690857110113,-0.3669210751149871,-0.6787166093400551,0.6171055404320726,0.14861364210978495,0.5152621736214987,0.4880551544737705,0.7487857402973267,-0.5429508177229476,0.21932995597655716,0.35061317486684723
Rectus_L,-0.2894434079851877,-0.6957389221533915,-0.5962039469249129,0.19974449222313198,-0.14628524231259168,0.24033810533198668,0.033295448462451735,-0.7646958977632781,0.19113619833423717,-0.4920364282709693,-0.27418162285101055,0.5584007414906018,-0.3529258283288238,0.08776552068438738,-0.5091193171781857,0.25822669411908006,-0.04742515055634585,0.5364608543582198,-0.7025096848718594,-0.3628573806699321,0.07736404468897252,0.884706444930113,0.7869449698991893,-0.12430040106062085,-0.3619573853216894,0.396047347427941,0.06027264283729124,-0.40509741891227524,0.4262756044302014,0.460388900643431,0.18224843151937611,-0.43977673439606835,0.7979945503156416,1.0,0.4321833456839466,0.5183561070184052,0.11316197910275631,-0.4746728041892345,0.29746359106558795,-0.2320038838386924,-0.6048770905946053,0.2362860081304272,-0.49789713941746017,-0.48989877162329676,0.7124064996627482,0.21625890877384948,-0.030638176690430393,0.026823802870202595,-0.5911373303141448,-0.10258322591030487,0.8287990729293415,-0.23658943954921266,-0.13519149724068813,-0.651839029191524,-0.7099359798146805,0.7837068986053234,0.06083710782775892,-0.46221487538093947,0.6663904523004507,-0.135681363105538,-0.5800074415310811,0.47752324800898727,-0.7696578426776797,0.6776765212531156,-0.46817263160058986,0.6518148773383111,0.44966323519213913,-0.6124958958625414,-0.19575220035988816,-0.6490906934133908,-0.021143368158000247,-0.40904233626407066,-0.04347567123161718,-0.6417838172577195,0.6784267856704764,-0.2263528954413544,0.06948403827182549,0.05524697340911955,0.1946707952486893,0.10251349153785788,0.5749623026087487,0.6606638066439455,-0.4564806516375032,0.7856988096507088,0.09075857966897181,0.3632605729021119,-0.7776998078546987,-0.531527538309778,0.3153164338145683,0.15968496833999016,-0.10628982901878443,-0.1338049834827071,0.5959744863148754,0.8138650697774652,0.7417862707413455,0.3196583342473861,0.46503544518051165,-0.012856934668708051,-0.6751977186348308,-0.739176900852266,-0.48768959809950874,-0.7638907893926423,0.7645162158306779,0.030092436045354685,0.48416831189362225,0.27957670728487005,0.8530435183713803,-0.5450257837882397,0.005714992907429704,0.11776244549220258
OFClat_R,0.2508779291096998,0.03604730079335006,0.055887078915042784,0.5374510820480934,-0.10171397349519082,0.22049442085946477,-0.18829001281629756,-0.3438173623875549,0.18437688673404407,0.29633483972213576,0.6014678672999714,0.5632867328015194,0.34787060865472186,0.33811022976572375,-0.14482438455476523,0.7588255315286112,0.09296032210659495,0.6541996956013263,0.13806930821921776,-0.532214391856559,0.2031913247362702,0.3885771475554159,0.3056935655978733,0.31850755945310083,-0.2790024649072339,0.5918381948220134,0.31375969554426136,-0.1642726267225394,0.30666044339233883,0.6826233784230321,-0.07301873114542126,-0.281098419782012,0.5297595247866644,0.4321833456839466,1.0,0.7903620379051832,-0.13289019454221687,0.11181466375647162,0.6949037958263867,0.28774566094672427,0.11182793330581228,0.05507576796420587,-0.3716512287973075,-0.35111212117414453,0.30212095361339936,0.1582788456106763,0.4264310461635675,0.44078077930372367,-0.41992384782901254,-0.5188261767605162,0.3926218727327428,0.3334254685112937,0.29584436904568895,-0.04484469084644867,0.03589521318897367,0.1836228915045359,0.28737974381457015,-0.2986555035619025,0.7638298359392748,-0.46624974182845363,-0.11800129908354892,0.19136143275700204,-0.17973523213188328,0.45048433111940145,0.4261322232144528,0.05922181060897688,0.5148218206122893,0.02101261681700455,-0.18585375742678095,0.15710996834014748,0.29781754645591463,0.4498641514727992,0.3001554759900534,-0.1424030698572846,0.38818655233709976,-0.40236743406866804,0.3046808712984823,-0.2041884133113989,-0.24743848209195293,0.27240366789429427,-0.09136384131640336,0.6956071553802856,0.4284614205676419,0.43009299263563705,-0.4513540002169455,0.15161230104076023,-0.30754130194230184,-0.10620470814041602,0.108254774881273,-0.6029855022905317,0.19854730182351799,0.3970411035255432,0.6996961413375005,0.503045431869559,0.5099491381944419,0.8124999605851229,0.42190174639929,0.23027215796286882,0.02550920978908686,-0.0034596064434860305,-0.004976264908832894,-0.09080964303520189,0.6631791007557553,0.024372688831070095,-0.14726304774092658,0.2930612522972587,0.6149252602042861,0.1624231990607852,0.3054428421798524,0.37996755798539783
Caudate_R,0.27110018100505745,-0.15388482468903253,-0.09094026498857308,0.6187937479318939,-0.1696493276053077,0.496724620974051,0.11007156880645232,-0.30185740001659395,0.309146489400061,0.17209015142370018,0.28525694188554057,0.764664395258622,0.12959624118748025,0.5548192005737943,-0.27066878374467807,0.5218244982570315,0.27126012202932653,0.6560954111995522,-0.15577333541950034,-0.4030185247352293,0.3283580988223802,0.46004942811377747,0.5232601793074678,0.41610314276410726,-0.06577976795675322,0.5418330071100957,0.4892479714682329,-0.27828897322032853,0.46773003799591273,0.6944652255608346,0.284809607117129,-0.35673525954341084,0.6668679789153429,0.5183561070184052,0.7903620379051832,1.0,0.2478073299277649,-0.11583424324996106,0.7054107783103531,0.11337671664451435,-0.15795062465509405,0.05694949149705059,-0.328540899185264,-0.25095471078017634,0.5770877322960435,0.31301034243786235,0.43081495751953003,0.48626542309463555,-0.46319476536727233,-0.26086841675837164,0.6242062876392844,0.3906794998901491,0.33892317832493823,-0.2629115352559355,-0.14026720136986032,0.372533913386838,0.3303096435485591,-0.22969105242821994,0.7940615225558108,-0.1956292701808751,-0.16707729748824857,0.5180311423472819,-0.2593836125394111,0.6692182451905996,0.09496589112018317,0.33507150458796864,0.5956083763084999,-0.10569300890019587,-0.07382547486097052,-0.07558404270696427,0.45885605051122663,0.15175626912375753,0.3918967764080425,-0.21936858973922085,0.4717596673470489,-0.18568017416305324,0.4422903510270327,-0.08143728794221286,0.022754425267037828,0.48889652541717077,0.23889926089900496,0.6755155115969294,0.10437307371600833,0.5563176589625902,-0.12704549401181622,0.3598846833463432,-0.24026290469540904,-0.1450013071779197,0.4237561097282568,-0.28547707018273505,-0.04054899526840751,0.4793127294778146,0.8409125732149526,0.5286786763951233,0.6648978353018051,0.700301640739372,0.5084173269687736,0.03741885730530839,-0.13838571381011158,-0.2178584517104401,-0.06670627448889131,-0.25975984290778537,0.6301227603627192,-0.07272881296246027,0.14427804485736337,0.481457154929922,0.6224866109976375,-0.031916289561724286,0.3670229734155284,0.5827958570173065
Frontal_Sup_2_R,0.37545467105893426,-0.258969113612443,-0.06738931766830225,0.5786777418072507,0.09601369636752116,0.4934293483736141,0.19808887695638935,0.2915939558969914,0.1507129189363959,0.16042496978270213,-0.4642604148482077,0.4681989980329442,-0.3064231763088418,0.7267511026965137,0.08982218641826373,-0.3743226061272635,0.3326971408139231,-0.05198936759111945,-0.2609788855133032,0.5016838787914372,0.3531391268914167,0.027683641708569684,0.2543684981366922,0.014735177267320102,0.7646457100091951,-0.1466406824866468,0.33403139941078164,-0.08330048791206938,0.1942799746286463,-0.05083804958596133,0.946540409389561,0.08480081326230679,0.32891196988820576,0.11316197910275631,-0.13289019454221687,0.2478073299277649,1.0,-0.38215735760506686,0.330379128225819,-0.3520260288760393,-0.20005898612239317,0.04211282933710867,0.3520488052738815,-0.01652892653869606,0.3153233085791105,0.41229748866563304,0.025303805128564276,0.5070886471962429,0.11882218242133062,0.6156000641441949,0.3136569124895956,0.23912531853766852,0.33669764014736925,-0.027273260418664513,-0.25791327239395573,0.1773655525414646,0.18836596486790036,0.16633477225740054,-0.024460798950194113,0.7435476742790429,0.17318760791555715,0.4797982459163991,0.08473165574835118,0.19270084444001978,-0.40831806544246013,0.2854701893679389,0.14688445281033968,-0.16730652488092884,0.27132286476587886,-0.36139330408515075,0.5040561138462012,-0.4867916095912948,0.12414911982909203,-0.04874974296289158,0.02759863039463358,0.1726961221468627,0.6136214320908423,-0.07298168479901922,0.7401235169863123,0.5527206416713295,0.35054455381643845,0.09221626874922544,-0.36434079919942,0.07459182368612181,0.8120290370999494,0.12516309363118092,0.04744667762568999,-0.13860476541959033,0.6799295688170041,0.554760923426499,-0.24869513214507655,0.2787555329246941,0.23323311354960102,-0.1433486080303489,0.37630282255104414,0.04063851319080394,-0.25878949408445334,-0.24096702620975316,-0.14946179514383193,-0.2856572948948526,0.17899817113565616,-0.06871554915110108,-0.14902789653542323,0.1318906227344857,0.33211003002714534,0.6813154637152425,0.05272362408197417,-0.3648716425473914,0.5163993531114631,0.6894337129418482
Temporal_Pole_Mid_L,0.24530492213886496,0.89652187457177,0.8552906256538041,-0.14864447322700786,-0.4387067986220176,-0.3677055138018728,0.035344011753078,0.44898549048917497,0.32991306063067305,0.3986907300226522,0.6483440652063638,-0.27180077852687445,0.7125184709725688,-0.03529368522483145,0.3505223002542312,0.5038980721722075,0.10495044266394885,0.08028927920034618,0.6935478062567831,-0.3104759513651742,0.19232264152482495,-0.407664157289649,-0.499017667964247,0.4162033373742528,-0.2290831596290695,0.2588229499429131,0.3335927980968123,-0.12062848500126111,-0.11058512773731156,0.26276512742447294,-0.4619754215998666,-0.15158710890738142,-0.552115486032902,-0.4746728041892345,0.11181466375647162,-0.11583424324996106,-0.38215735760506686,1.0,-0.07299387216731387,0.7997167971848861,0.31435163230896873,-0.16478729472156445,-0.1826594987453303,0.44326569427481993,-0.3498826413954564,0.069354499764032,0.5627408074437562,0.08330346127668203,0.1628471306625859,-0.530169148876378,-0.4964473512311641,0.39293577329819374,0.3669121492279339,0.40228999908897517,0.8689069479662422,-0.4982472614225849,0.279043955121916,0.3579478972185911,-0.17466670572904577,-0.5489218133078582,0.530728905497909,-0.14752407382666724,0.6620469535000151,-0.14219919290906735,0.8082470696657486,-0.3969834814941196,0.07141932710229458,0.8386484516200625,0.3928805648694328,0.851171236470062,0.031960951228257706,0.8298169167594158,0.4984106072614034,0.7412109002561876,-0.09574833099675742,0.2010723715317672,0.12673406694747502,0.4807033035147636,-0.39936865822847933,0.11870789485407997,-0.2204712620368971,-0.130121593224287,0.6390999748486272,-0.213459979290111,-0.5952879279715974,0.23267234661512687,0.5243229588504825,0.8548557277609343,-0.23006255604287698,-0.6891117760726214,-0.08003578007019861,0.39776762208309585,-0.019354301192587166,-0.1401654745229766,-0.5165912838507066,-0.08630310582199606,0.0719680058988633,-0.12395299838514262,0.8020031056155498,0.8309729048749377,0.27562728444735546,0.5683465529569793,-0.04724129364135017,-0.429521490942078,-0.7486381954346828,-0.2377813593848485,-0.3148652204891854,0.922442300285063,0.06027507357415691,-0.0387813074955985
