,Insula_L,Occipital_Mid_L,Occipital_Mid_R,Red_N_R,Temporal_Inf_R,Thal_MDm_R,Frontal_Sup_2_R,Thal_MGN_R,Frontal_Mid_2_R,SN_pr_R,Precentral_R,Lingual_L,Thal_PuM_L,Heschl_R,Thal_LP_R,ACC_pre_L,Rectus_R,Frontal_Sup_2_L,Thal_LP_L,Thal_MDm_L,Hippocampus_L,Postcentral_R,Cerebellum_4_5_L,Thal_PuI_R,Frontal_Inf_Tri_R,Temporal_Inf_L,LC_L,Parietal_Inf_R,Rectus_L,Thal_AV_R,Putamen_R,Cuneus_R,OFClat_L,OFCmed_L,Thal_PuI_L,Cerebellum_8_R,Temporal_Pole_Mid_R,Cingulate_Mid_L,Vermis_9,Fusiform_R,Cerebellum_7b_R,Olfactory_R,Temporal_Pole_Mid_L,N_Acc_R,Vermis_7,Cerebellum_Crus2_L,Insula_R,Hippocampus_R,Cerebellum_7b_L,Amygdala_L,ParaHippocampal_L,Pallidum_L,Heschl_L,Cerebellum_10_R,Rolandic_Oper_L,Temporal_Sup_R,Frontal_Inf_Oper_R,Thal_VPL_L,Calcarine_L,Angular_R,ParaHippocampal_R,Cerebellum_Crus1_R,ACC_sub_L,Cingulate_Mid_R,Frontal_Inf_Orb_2_R,Thal_PuA_R,Caudate_L,Thal_PuM_R,Thal_VPL_R,ACC_pre_R,Frontal_Mid_2_L,Cerebellum_10_L,Parietal_Sup_R,Thal_VL_L,Paracentral_Lobule_R,Vermis_1_2,OFCmed_R,Frontal_Med_Orb_L,Cerebellum_9_R,Cerebellum_6_R,ACC_sub_R,Temporal_Sup_L,Calcarine_R,OFCant_L,Cingulate_Post_L,Olfactory_L,Thal_MGN_L,Occipital_Inf_R,Frontal_Inf_Oper_L,VTA_R
Temporal_Inf_L,-0.0183256448788887,-0.5636663977418999,-0.3934685055632055,0.10982055288571464,-0.4639954027877168,0.1444368727445936,0.35054455381643845,0.34580567080252794,0.3172953652017196,-0.34990295822228246,0.26089597652448504,-0.24806288518303174,0.641589600086133,0.35120423398990486,-0.005609897240633508,0.5156719186537243,0.5338278826310264,-0.059570258248712274,0.021769644470219254,0.2264975306089239,0.605451948245312,0.30286971587281325,0.3563812035371281,0.5673167991201061,-0.04598859478359702,1.0,0.5491602454540035,0.2772714339658111,0.5749623026087487,-0.15438795088616902,0.38577120134174236,-0.5189998392435787,0.24406564018289864,0.4722516229441703,0.6745657664812382,-0.5821989872606183,-0.47015466287769797,0.1884629045738128,-0.1270519017384715,-0.3027261364808069,-0.657201736820187,-0.44460583919580926,-0.2204712620368971,0.2819792252866153,-0.25776056096244326,-0.5335926290514234,-0.008758011964946124,0.30318277523407755,-0.15359973593781243,0.6996349194461574,0.7282978223031,0.5817504187632053,0.5202803366583258,0.19836291482461751,0.09739102509309505,-0.5638093579034915,0.22103391625929716,0.01674181981276789,-0.48085437441866724,-0.22027249484142108,0.2894936094380646,-0.7121036811743545,0.7081523747972598,0.14834240787147648,0.06589101151331064,-0.030121283447408033,0.6982137589351383,0.37244713275597274,-0.22977438991251795,0.29250694792352555,-0.2767980761524781,0.5620421432283357,-0.3217575863743242,-0.11934840691476842,0.21270347525474806,-0.31400808656345924,0.4840800030240087,0.5709561111383801,-0.3934026347158048,-0.48347938299015425,-0.23425770046428937,0.20983275474873875,-0.5639837848451252,0.37070083226087075,0.13176400994553428,0.2464595781893254,0.21964789587500896,-0.4628019018188398,0.16984415172372844,0.012145094604915554
LC_L,-0.09722257384397945,-0.2831102981275414,0.0402703868278022,-0.03902314168101507,-0.38123582461224176,-0.14309690373415881,0.1773655525414646,0.6140507299124008,0.23500361112469662,-0.437107757698797,0.20528919743234847,-0.5646373896932277,0.5967568311817396,0.29791938561868386,-0.10309620769134056,0.5031877913214633,0.7849390738955186,-0.031370109122012116,0.0922140932813179,0.11872019756287283,0.5413696958743118,0.200731279119779,0.07645327145144032,0.7527039989300464,0.12636100205792578,0.5491602454540035,1.0,0.3103752803694048,0.7837068986053234,-0.35946160459663695,0.34129151480158115,-0.30005378746957284,0.2694475940115767,0.7047354436791795,0.6522024263834262,-0.7175960963773786,-0.5203773036603406,0.0531861620484674,-0.6036213672851586,-0.0993686786087808,-0.7139860811459651,-0.5154640897957672,-0.4982472614225849,0.44253719991900053,-0.5604294343321633,-0.6747546456114537,-0.029819457879834657,0.4642613094737768,-0.5940991383046326,0.6339181784777109,0.6682799200720253,0.35673912821134324,0.12242393106038238,0.3832590228984546,0.012591124315491057,-0.44950298581887765,0.2711627926353082,-0.21106794515761013,-0.7277614218553016,-0.20378620356154595,0.5222633065158179,-0.6109879340721117,0.6684625858166777,0.08888391115290048,0.13140890436144026,-0.015884406267974382,0.4784965846645802,0.3322090394006888,-0.46351849968390113,0.46395279346841073,-0.2878643895209271,0.8039397515829244,0.09935820807739483,-0.26005432737545026,0.039541691276942806,-0.6548084552402009,0.48815358419907645,0.5913564782507446,-0.7068451300771758,-0.6410743842449115,0.127926344162034,-0.022254912596103668,-0.7098151648307017,0.6145611259283595,-0.052624807267461125,0.011285957787993423,0.20157918842266914,-0.05428932862854349,0.04526244512732701,-0.2442374293904937
Parietal_Inf_R,-0.3435118304606323,0.11117787405470388,-0.13764248309455754,0.5210903461225921,-0.8779375370927066,-0.2956972255932235,0.554760923426499,0.6156492567764018,0.5843042539281045,-0.11259280446918418,0.8742312599272113,-0.5357760275408987,-0.12215164229287905,0.6078782956780888,-0.08883605287910393,-0.07242234581160348,0.09099435339092411,-0.13130163725952335,-0.2015175368017735,-0.0503057688845364,0.15352465020557068,0.8914299739622203,-0.2875639148007379,0.19830329391676937,0.0014296917497462682,0.2772714339658111,0.3103752803694048,1.0,0.15968496833999016,0.21627311803377913,-0.530224062511716,0.2981186158672698,0.08886093804752844,-0.0475002211882628,0.10589061239011609,-0.6128227756068022,-0.8493242538455701,-0.12036248753502354,-0.39529459950346674,-0.7753799181597201,-0.6897411605859894,-0.16404321037090233,-0.6891117760726214,-0.3571126354587976,-0.7481697395582871,-0.4218515726614025,-0.21644508778096372,-0.16978671118108948,-0.22140460670440198,0.15785047001836539,0.13514600807436525,-0.2974798493202211,-0.24711507222017842,-0.5379133557213739,0.0705218373156335,-0.30773829245738804,0.24546866651006852,-0.4133153685776977,-0.25969176565024427,0.6707703270967881,-0.3502084622610224,-0.3260540908736765,0.3058515349073049,0.019005182526595353,-0.25196711399023647,-0.5151961667070845,-0.22085022955846717,0.26530328558239025,-0.3668470391162222,0.03569305275535992,-0.30566546667776257,-0.05963939487809,0.2771748413978136,0.0546399990710511,0.7595132575437952,-0.0025249499368838763,-0.341879713294053,-0.11339436680964125,-0.6073904316587643,-0.6991809940581232,-0.2987605664866703,-0.035570411278366326,-0.28783856712605604,-0.03720095533392991,-0.6110562289622797,0.13855345249089607,0.03284259651978078,-0.1509727994439133,-0.12974020954984597,-0.517371043632877
Rectus_L,-0.1338049834827071,-0.40509741891227524,-0.012856934668708051,-0.09940426052300132,-0.27418162285101055,-0.16968192313781913,0.11316197910275631,0.48416831189362225,0.18224843151937611,-0.3807140615132549,0.09075857966897181,-0.6124958958625414,0.6776765212531156,0.1946707952486893,-0.021143368158000247,0.6314200014737537,0.884706444930113,0.005714992907429704,0.06083710782775892,0.07736404468897252,0.47752324800898727,0.07187604037011078,0.06027264283729124,0.7869449698991893,0.19974449222313198,0.5749623026087487,0.7837068986053234,0.15968496833999016,1.0,-0.5268544904178971,0.460388900643431,-0.43977673439606835,0.4812562032083103,0.8799254068838944,0.6418117114969695,-0.6886544409473315,-0.40904233626407066,0.06948403827182549,-0.6417838172577195,0.014753183669144361,-0.66342897679211,-0.6810390021278502,-0.4746728041892345,0.6663904523004507,-0.5450257837882397,-0.721578572098103,-0.13519149724068813,0.44966323519213913,-0.5800074415310811,0.8287990729293415,0.7124064996627482,0.3735876103986916,0.19113619833423717,0.396047347427941,-0.09142390281721664,-0.4920364282709693,0.27957670728487005,-0.12430040106062085,-0.768907979967487,-0.3628573806699321,0.5364608543582198,-0.6048770905946053,0.6518148773383111,0.08776552068438738,0.29746359106558795,0.05204308890011998,0.576927676711937,0.3153164338145683,-0.4686281260599623,0.5584007414906018,-0.2894434079851877,0.7856988096507088,0.030092436045354685,-0.46221487538093947,-0.08394598890786772,-0.7646958977632781,0.7645162158306779,0.7400915556279456,-0.6957389221533915,-0.6490906934133908,0.3196583342473861,-0.19575220035988816,-0.7638907893926423,0.8530435183713803,-0.030638176690430393,-0.2263528954413544,0.2362860081304272,-0.10628982901878443,-0.04742515055634585,-0.2998752193792022
Thal_AV_R,0.043547883643776535,0.31251770295245684,-0.1783760522541752,0.36271290117770916,-0.06586514332592101,0.22126411732005696,0.13373532347687508,-0.34040188721806075,0.011508171182496744,0.3036553844776925,0.21076765566303662,0.4441992120575615,-0.5192323954319135,0.17729366636053254,-0.07243299926033821,-0.48391893309264494,-0.44120856424249055,0.2179961262329154,0.12685221174751438,0.2263205870763709,-0.08198492947464604,0.21323390815303334,-0.04620320888596453,-0.6079200182782515,-0.22557207171383276,-0.15438795088616902,-0.35946160459663695,0.21627311803377913,-0.5268544904178971,1.0,-0.4556617128360158,0.42910510413390285,-0.34534200079707056,-0.6272237727433063,-0.4042526201630488,0.3831724082523452,-0.012390525851541353,0.0747602079395987,0.5784306593587486,-0.1590809310807234,0.27125383248318835,0.3614922553936265,0.29405678718185924,-0.7487302276152483,0.2570642801229144,0.4552094777474284,0.14200349100228304,-0.23222385843276572,0.4710855999076926,-0.5639681760842117,-0.4191525291739688,-0.19374645813378685,-0.04006628345653495,-0.2665162217573046,0.24230932261269708,0.25251974702297564,-0.23405340473928668,-0.090954437530181,0.556189185185385,0.5775479718185046,-0.3952941079486115,0.2937290006522067,-0.23819331611440603,-0.04259215199193827,-0.5152664391009856,-0.27067706522501367,-0.3318078812951256,-0.08091363670949218,0.550241852352943,-0.32786709607405173,0.23830329393056238,-0.4188881271107014,0.0018154991286815194,0.7080033960752605,0.37950886422468244,0.6266103375823563,-0.6091863387327345,-0.5967416694490794,0.3918472110980577,0.32558283986504466,-0.47195940253591684,0.5550335590882027,0.5725220576083894,-0.6402579658472887,-0.09986763829763089,0.4176098961173285,0.04399326383877243,-0.03638307048115968,0.12912107347229884,0.1337133648861192
Putamen_R,0.5104862053132802,-0.40433232981986256,-0.07620825766722454,-0.3487834330094453,0.36882298305703154,0.3628471553135638,-0.05083804958596133,-0.08027720999610828,-0.0799222733891436,-0.15086160558065909,-0.44041684422033917,0.15617537230401451,0.7183193805605875,-0.03179116498996357,0.1876549379521628,0.683321688280157,0.48286806158203405,0.2931177856995325,0.3519998142532817,0.35935385609618703,0.49054402331297686,-0.443193138697818,0.5801592181386148,0.463714614427792,0.28497780748435175,0.38577120134174236,0.34129151480158115,-0.530224062511716,0.460388900643431,-0.4556617128360158,1.0,-0.5645789315529218,0.3139934562722563,0.5256286077128506,0.5724251217444786,0.019001581114083302,0.3232396640535602,0.45728944063128557,0.006781409322086684,0.5144102978944016,0.0480814312239258,-0.1653293245625454,0.26276512742447294,0.7124116477953794,0.2537605761647776,-0.11707050378409978,0.4436384143889471,0.6554006973104404,-0.03468148319027671,0.5072465213802723,0.5759321801978804,0.7573986653102464,0.6116009791994004,0.646098129113458,0.2514246292253165,-0.022276990657006928,0.28389201963337846,0.44419867207612324,-0.1804119321080616,-0.6802536598006541,0.7352991468243846,-0.18919847373393384,0.4191372845190923,0.37716774402621495,0.5345811584293425,0.5451643636923862,0.8069362246464724,0.24678369436528538,0.07792263662864383,0.48754820438721663,0.20318129148857322,0.5975807908201904,-0.28075199117418814,-0.17159432443298747,-0.41602495575526627,-0.27737020618132385,0.7676937910019849,0.5839373050078728,0.07523193126021838,0.1235198606836779,0.3705641144084089,0.2563618164676778,-0.20222544947291093,0.5216001054408067,0.666275362465933,-0.0028846114547634795,-0.027416404543228787,-0.11820204943872178,0.42688001533386916,0.3113285132330652
Cuneus_R,-0.17836242725367088,0.8518244998398815,0.6166288541249683,0.3541251559625959,0.0429873893819755,-0.011567273968081241,0.08480081326230679,-0.10714012482007786,0.10358193048736965,0.2873685529475328,0.25057985540877786,0.13511906217278433,-0.6797526063414504,0.019337470316351534,-0.019274223188766013,-0.5575481641813315,-0.4500253490732215,0.12309849465907062,-0.06933328281618265,-0.023786777052434146,-0.4054049990030508,0.27194610521231205,-0.3414165679893098,-0.5221145796018404,0.043009040035868126,-0.5189998392435787,-0.30005378746957284,0.2981186158672698,-0.43977673439606835,0.42910510413390285,-0.5645789315529218,1.0,-0.20907186411462875,-0.4904967155466506,-0.47978471567323644,0.24214092672248433,-0.07381087365933711,-0.13475896311877716,0.15839736739801957,0.001008648359809744,0.3060861141676552,0.4552241287233402,-0.15158710890738142,-0.4829862831467302,-0.0631319136136279,0.4028982449650115,0.04430963930509411,-0.17869606773509106,0.23817423428550474,-0.523431142462919,-0.520692513195909,-0.5816231959950142,-0.5384311457450014,-0.3796415890838521,-0.01378276943640683,0.47281964307089125,-0.11748826292083644,-0.18317740542885788,0.5154200601956498,0.7805839431106073,-0.32567941515283155,0.6708832052581354,-0.409212324708977,-0.05277802138286388,-0.26451691219980095,-0.2131839089583355,-0.7019423524478611,-0.15770444281586177,0.2716006168470755,-0.2654152485221787,0.12943770476096386,-0.5534272256987616,0.6967775790213617,0.3785462609943217,0.35830148323943517,0.41876663912815537,-0.5811558535466889,-0.6679776589072347,0.10063373189261245,0.15974522940834102,-0.021990991339093758,-0.07157552998827563,0.5718017682882771,-0.46328042775613687,-0.2721160542613968,-0.006228460933379413,-0.025740996916387305,0.6223604398767546,-0.1817418469183235,-0.1914497813579573
OFClat_L,0.2981506331874092,-0.24379564305148527,-0.13309355431670883,0.050554465899769425,-0.13077429624749717,-0.01073187097337861,0.31815781328779374,0.18485705326867014,0.41293361421612984,-0.05648989168084077,0.23071894773343046,-0.22828212441265128,0.4387362888377007,0.27971288879666706,0.26268415899983155,0.4917370095298231,0.31493810431835334,0.24399066204525105,0.23623510636434183,0.18589985942510676,0.44634645153112,0.19545216991690456,0.1903615849652261,0.41067461230436747,0.5100269581529592,0.24406564018289864,0.2694475940115767,0.08886093804752844,0.4812562032083103,-0.34534200079707056,0.3139934562722563,-0.20907186411462875,1.0,0.30855718820033584,0.353265065666725,-0.23685553216115107,-0.1980122286468643,0.3284687650636174,-0.28204812122505746,0.05604523204644662,-0.20225279117576908,-0.19894167841154767,-0.32419265267791453,0.42014032343297786,-0.29851796960851945,-0.3301091821467806,0.21433928598414306,0.3406434946190976,-0.11696630584415704,0.6201432147100449,0.4462110794040537,0.18441393575624174,0.13473545282985255,0.16458695586707298,0.2084213011703221,0.015130263059645734,0.4729941420554681,0.11010345657177784,-0.1852907424916894,-0.0419311462215013,0.2660065573621488,-0.17024079459882763,0.36931835359159965,0.44120318065794717,0.5222690910734341,0.1856654140365934,0.30628211744103034,0.33544874675218367,-0.10148579250181095,0.5347995473388104,0.13602146295406636,0.34448136518765116,-0.014548830995068835,-0.1981951347083874,0.11041098733892661,-0.19412245982084753,0.45660961845378456,0.21244856343544674,-0.2720330441249391,-0.2935522988564932,0.5529965907375506,-0.06283111855923909,-0.21386016319535828,0.5351577854349991,0.059185606836984594,-0.2969764290780704,-0.010271228263638209,-0.20506786623166673,0.13899364471881845,-0.24209556130919857
OFCmed_L,-0.13088253960319796,-0.39814026719217144,0.04950651538188095,-0.22161850388038232,-0.09822028979210935,-0.09967222747634731,-0.0992861820525131,0.40026813485734847,-0.0337311597193591,-0.3740610821445682,-0.15335199152902051,-0.5389733540058264,0.6648763880125258,-0.03923552147571665,-0.12036371059838606,0.6183192239775409,0.9031574324832831,-0.07801890980355453,-0.024370984601964227,-0.0021613106479093937,0.3717856168732348,-0.1706835846143128,0.05152963626529997,0.7658952155956417,0.10108742943660907,0.4722516229441703,0.7047354436791795,-0.0475002211882628,0.8799254068838944,-0.6272237727433063,0.5256286077128506,-0.4904967155466506,0.30855718820033584,1.0,0.6174688226573863,-0.5941395378410261,-0.2220231776217525,-0.054213013800502696,-0.6035736601845602,0.15179761062084618,-0.5315858143944378,-0.5701267800972559,-0.3411374301386463,0.7190392776201111,-0.3974211096675966,-0.618289766254735,-0.17402062546422864,0.37869826847107313,-0.5962500420145332,0.723504978069387,0.71666935706422,0.3758627832305958,0.18713742760839677,0.4419344297924197,-0.22519548540476406,-0.4952438771245671,0.13045480420858074,-0.02189900641256504,-0.7470224483667847,-0.5473317505474775,0.6234321531780115,-0.5208463523695468,0.5432985555354953,-0.05422696847530123,0.32049539814620015,0.10293384682700125,0.5761003347278362,0.1499848557377345,-0.46239172413736834,0.491038581934624,-0.33110916493599124,0.740980613473571,-0.031146504783015564,-0.5192986745696677,-0.3245042333865569,-0.8207636630238574,0.7690983993645443,0.8042603835333734,-0.5999521182462233,-0.5134884707005439,0.3196780861197164,-0.29043902492160173,-0.7411453828302866,0.8752762646048634,0.003873046303342687,-0.20329568106414717,0.2469603920335782,-0.04491102169825835,-0.08324245182378631,-0.12329290145478287
Thal_PuI_L,0.0705340757086875,-0.47319912813084,-0.20984986417360915,-0.13198206804172807,-0.25598362860092655,0.10897273212427108,0.1336915792056058,0.35952566139191927,0.14440612672332967,-0.4027017860011878,0.029232371004507533,-0.3099815117231426,0.7045600152463186,0.137310943630117,-0.052307741548616664,0.6211360005690145,0.6354330032156753,-0.029141680278081,0.16595528830313952,0.28827158201418607,0.5594036557554084,0.03907405875496009,0.284823654907677,0.6660266295682934,0.06285463449532978,0.6745657664812382,0.6522024263834262,0.10589061239011609,0.6418117114969695,-0.4042526201630488,0.5724251217444786,-0.47978471567323644,0.353265065666725,0.6174688226573863,1.0,-0.48269225771647617,-0.2626088681148455,0.1284713755536084,-0.3042449831345301,-0.0868637524311315,-0.5078677231377351,-0.4001988412570185,-0.22494448773418,0.5082609849937796,-0.26741432405621146,-0.4891412220618537,0.012032660583556077,0.4263113349760409,-0.30683727116966625,0.6895849672913574,0.7176790991171706,0.5357380962641219,0.3502790690534517,0.32552533286645813,0.015018297587240626,-0.45499338354232854,0.22583199875712626,0.14372255222509653,-0.5149265732840027,-0.38143850864056195,0.4834701567894017,-0.5272641536039205,0.6643481350679347,0.12621553258058135,0.19872649883422858,0.1114476118320667,0.6911139508535692,0.2838437619788559,-0.1694862368436989,0.40814483691456105,-0.24153484087269939,0.6906934469041942,-0.23859114381768898,-0.30213119102625635,-0.07642274147817141,-0.45416287236243563,0.6085274015511475,0.5999966125156886,-0.40098569822687874,-0.422239838948284,0.1400391674111153,0.06143771277403031,-0.5648805751866147,0.5486190284933655,0.1545549222075278,0.012763265812069711,-0.041186692793502094,-0.30024360105965336,0.1300837990898408,-0.0018990203800734599
Cerebellum_8_R,0.377365167525249,0.26746842389835135,0.08405246670359476,-0.11842429140411793,0.7137181470161895,0.3614083892221059,-0.27477837091362245,-0.7765594022606261,-0.33922054931963835,0.5078262278122381,-0.4608158681294105,0.822486684770465,-0.3866555578640508,-0.3805510381425963,0.14087357589236882,-0.3931697797820628,-0.6587978421571407,0.2528912181406994,0.3063210074211338,0.15688634483327685,-0.2989457058813511,-0.4796326112200848,0.1947334445393308,-0.7085071872804924,0.018475378366452418,-0.5821989872606183,-0.7175960963773786,-0.6128227756068022,-0.6886544409473315,0.3831724082523452,0.019001581114083302,0.24214092672248433,-0.23685553216115107,-0.5941395378410261,-0.48269225771647617,1.0,0.8223614916255054,0.18289637786001264,0.7770420537995129,0.47597516212369906,0.9330751589352841,0.5934622134695939,0.8059139961791456,-0.2789953874051115,0.8329204363171512,0.7861208479016979,0.3603045220344409,-0.05636288960823051,0.6458070288062484,-0.6616812601445826,-0.5839917990552361,-0.05397480254786856,0.0016020062433886074,0.0893640560212292,0.1511745548195523,0.6929389970193025,-0.2020244842990413,0.36968767815709463,0.7913632535042,0.01889296789098774,-0.11517944986542618,0.7042875195128774,-0.6195544814825539,0.07612962688138804,-0.03981657709363091,0.3109883174458185,-0.27156697793570095,-0.22313027332982915,0.7546099896830414,-0.3093464380934529,0.5086237110299929,-0.47244870983329085,-0.09584150390755582,0.4229366346388275,-0.27312829356993384,0.6755127757026713,-0.32931991532741867,-0.5180506224531302,0.9527867523993956,0.9458839553321324,0.10421495113033642,0.29244013396399804,0.8309975474729379,-0.48314684141240816,0.4405005887332223,0.06594937736501405,-0.2217679869669078,0.18578051652937405,0.09098611995499803,0.47616993648005035
Temporal_Pole_Mid_R,0.41633021651797864,0.029635809898647038,0.13557688847239846,-0.44846366711773633,0.8847933647560811,0.3421461688328716,-0.4867916095912948,-0.6938665819626109,-0.51651292912832,0.35437772641925724,-0.7481493416082284,0.6880158054186447,-0.1363281929209601,-0.6053482973894269,0.13298313593594513,-0.10887473064857793,-0.3704387192125451,0.10393038301139046,0.22804339383360972,0.1366716202197571,-0.25606034224767793,-0.76933334066528,0.24768750218455907,-0.42422034129659014,0.05024269087303479,-0.47015466287769797,-0.5203773036603406,-0.8493242538455701,-0.40904233626407066,-0.012390525851541353,0.3232396640535602,-0.07381087365933711,-0.1980122286468643,-0.2220231776217525,-0.2626088681148455,0.8223614916255054,1.0,0.061237115391486574,0.5650557233732622,0.6547976163743056,0.8096764162088944,0.44341181553900233,0.8298169167594158,0.06734150183754639,0.8593555913663862,0.5890570482624267,0.33364089345917664,0.1071544827469799,0.352681680748652,-0.43621504910566866,-0.3797114646813614,0.14033455165829228,0.11322742736930574,0.37757351420921625,-0.013385473117152123,0.5449249734882563,-0.20700061236870212,0.4669194028122252,0.48538056095820403,-0.4245845792087536,0.1911038035281996,0.49692132630719554,-0.5136760576602396,-0.00484644750378962,0.1606594028913218,0.4404632964487472,-0.04553389726379554,-0.2970449919810695,0.5188616243123464,-0.12100371638949473,0.31874884086668953,-0.18954607910284768,-0.23777312022362496,0.12171255006614111,-0.6534254598981366,0.28010185841502233,0.03760283342673766,-0.1053081620089288,0.818052283689763,0.866459181792671,0.2959961431833007,0.08353593684475862,0.5224225917789467,-0.18222208561070652,0.5572115055150821,-0.028540674153744464,-0.20761716854929677,0.18277512946337915,0.009242141655492454,0.5614506362956111
Cingulate_Mid_L,0.6407287244995088,-0.12765577475638037,-0.23120121546750372,0.3794007086840811,0.11468395036539965,0.39810964110819175,0.6136214320908423,-0.05693514210795558,0.532778741754829,0.3252699251092596,0.23657800888904001,0.2902510935759504,0.34749318316536226,0.5444632543934318,0.5838619373048451,0.31390708270783013,0.009874431238809581,0.8049320364950346,0.516308367618614,0.5074136904330204,0.5096173653783196,0.2079440297572862,0.7130967503681809,0.09847611979462609,0.6234734857852187,0.1884629045738128,0.0531861620484674,-0.12036248753502354,0.06948403827182549,0.0747602079395987,0.45728944063128557,-0.13475896311877716,0.3284687650636174,-0.054213013800502696,0.1284713755536084,0.18289637786001264,0.061237115391486574,1.0,0.23752302939233358,0.30537254241588074,0.15911327375821144,0.09462263538384114,0.12673406694747502,0.3041976976264376,0.12636838702232167,0.0960027874009113,0.6312348053748059,0.47095066421942583,0.29113033114260534,0.23137888670185475,0.3197997529685802,0.5047341292816985,0.4714232703059241,0.27275182975303236,0.8358283457870294,0.38886449138177104,0.5980222862346367,0.3593614005384495,0.19969416065915183,0.018986943460927847,0.3346763596859812,-0.0037029073746810137,0.1907530084793642,0.8957485330507984,0.5538342476001549,0.5434175877313188,0.4311098574690812,0.5709533033662028,0.2820521684474029,0.44189312383718177,0.7728076997403054,0.20330769046426186,-0.1120287421621335,0.19620800200917574,0.36743260229358593,0.36651097077670086,0.16828718946657129,-0.09327821317212132,0.17355945095547334,0.13762679786493714,0.2673425923457674,0.5494709757022141,0.18320541781792005,0.1645841043578876,0.5999907085728519,0.06976307457645758,0.03962701965414314,-0.2453816185680827,0.6645863339733024,-0.014963367774385212
Vermis_9,0.35358069540488246,0.10327209214915811,-0.13692657093745475,0.0406925730786695,0.4646986389210261,0.4913479539734809,-0.04874974296289158,-0.704117836366168,-0.1848785546406543,0.3668738629660219,-0.252096704216093,0.8041133824889483,-0.3091168177670652,-0.19667064073615687,0.12165316571727731,-0.33491981248246033,-0.608429561978462,0.23112944140219646,0.2528084227913742,0.29078460903245984,-0.12885191006707594,-0.22800036459052317,0.3206908287043767,-0.6379301003159947,-0.10406649158878975,-0.1270519017384715,-0.6036213672851586,-0.39529459950346674,-0.6417838172577195,0.5784306593587486,0.006781409322086684,0.15839736739801957,-0.28204812122505746,-0.6035736601845602,-0.3042449831345301,0.7770420537995129,0.5650557233732622,0.23752302939233358,1.0,0.2475664640411616,0.6834982707366023,0.5193425587166928,0.7412109002561876,-0.40078881848572345,0.7778870739000799,0.68305652710251,0.3422642949020048,-0.08664762814168572,0.7028169857875075,-0.5178032500063317,-0.3834065794467623,0.10401895155127107,0.20168860525111076,0.015968442546685013,0.23741914350041515,0.4792551420833122,-0.19489126342042237,0.344820894670303,0.7326323882217963,0.1158312043391733,-0.15617431307345947,0.47016173487622764,-0.4450412452319547,0.11919495180261638,-0.1639595514066202,0.18207002868611413,-0.09170260919842523,-0.12227149565107183,0.7340328076418978,-0.31747736921128417,0.38193518025105144,-0.3997020993147135,-0.24158602429923043,0.5326798181874435,-0.01348345357590052,0.7384509063746283,-0.34515621503036215,-0.462212626178622,0.8465763691481468,0.7790497074562857,-0.23412409187735167,0.4769781252584239,0.7268989772630642,-0.5699465125821134,0.42422396928758044,0.298220591206083,-0.13845121238816702,-0.04479066369257223,0.18908659493000898,0.5478462735178339
Fusiform_R,0.45353357428285057,0.14438692549915969,0.31923957397670777,-0.21353086348041092,0.8883862876061918,0.38583966222387517,-0.31708451465709564,-0.4366078255429354,-0.33684686097315664,0.2641249157013802,-0.6541323501396638,0.49547533526534315,0.12057263630877474,-0.39276284180475535,0.2724959494131909,0.08641857942401891,0.060485169175701334,0.4099493470023234,0.37757742863826843,0.26237165485674124,0.047970565774463965,-0.6706178701971048,0.4337915551766893,-0.13827004708561969,0.2816965579294142,-0.3027261364808069,-0.0993686786087808,-0.7753799181597201,0.014753183669144361,-0.1590809310807234,0.5144102978944016,0.001008648359809744,0.05604523204644662,0.15179761062084618,-0.0868637524311315,0.47597516212369906,0.6547976163743056,0.30537254241588074,0.2475664640411616,1.0,0.609628124921118,0.2622144885925991,0.4250417430292151,0.46822612887547393,0.5407970007021824,0.3469032625813422,0.40282499057567644,0.45812144956519835,0.12488669990901904,-0.048866464608805685,0.053484427680369116,0.3051403157563737,0.2594623908073449,0.6100826610991151,0.16843715630743447,0.5488580777050678,-0.04255859742451168,0.3714474260076586,0.27970057215711025,-0.38967967453865376,0.6179482293893305,0.41859707428931503,-0.19426429129759187,0.22526681427445575,0.4115931814226309,0.6085803521674226,0.16433839582219237,-0.05782969401933619,0.374770175775056,0.21081820834689752,0.44057686530560575,0.19054517342286342,-0.012469260689221984,0.10232527639652403,-0.527766260359909,-0.027170287314806064,0.3813415624985656,0.020279389035704493,0.3977906220974142,0.5796080260722624,0.5340016084417748,0.09139709707376606,0.35438752151239317,0.1762393704417792,0.5810051337866309,-0.1611061094045782,0.20180685585842947,0.3184042046981355,0.23331006649861202,0.27928647382139027
