,Angular_L,Thal_MDm_L,Thal_VPL_L,Cerebellum_9_R,Thal_MDl_R,Vermis_10,Rectus_R,Caudate_L,OFCant_L,Thal_VA_L,Postcentral_L,Thal_IL_R,Thal_PuL_R,Calcarine_R,Cerebellum_9_L,Thal_LP_R,Thal_VA_R,Frontal_Inf_Oper_L,Thal_PuA_L,Cerebellum_6_R,Cuneus_L,OFClat_R,Temporal_Pole_Sup_L,OFCpost_L,Frontal_Inf_Tri_R,ParaHippocampal_R,Temporal_Sup_L,Cerebellum_Crus2_R,ParaHippocampal_L,Cingulate_Mid_R,Occipital_Sup_R,Rolandic_Oper_L,Frontal_Med_Orb_R,Supp_Motor_Area_R,SN_pr_R,Cuneus_R,Thal_AV_R,Raphe_M,Occipital_Sup_L,Fusiform_R,SN_pc_L,Frontal_Inf_Orb_2_R,Amygdala_L,Lingual_R,Cerebellum_7b_L,Cerebellum_4_5_L,Olfactory_R,Thal_MDm_R,N_Acc_R,Frontal_Inf_Tri_L
Temporal_Sup_L,0.30234895967443753,0.5299035999156756,0.2531056197370493,0.36307254920714555,-0.3849520412755227,0.42787244978594047,-0.11004488628711345,0.36291838948158256,-0.27960242933105595,-0.224388569109574,0.4838112901244062,-0.20455835024086017,-0.11273702397016001,0.3713421822018469,0.38871438363185856,0.17313301054852342,-0.18393511598342613,0.7135143423805301,-0.10416889426658638,0.3164847394486801,0.219527416228326,-0.18585375742678095,0.3640489025339849,0.03417654916041212,-0.024787553267351686,0.15843857032622213,1.0,0.21771970429329482,0.13646098753008676,0.3779434598295375,-0.40877509897798486,0.6716447976493953,-0.18855525978924467,0.38954707575765835,0.18978545179433132,-0.07157552998827563,0.5550335590882027,0.15595776571262013,-0.13941750417419432,0.09139709707376606,0.26299112652828344,-0.08567098340320238,-0.1279150257286039,0.5005109319447726,0.466150896943514,0.5197284614297947,0.28170398640105226,0.5029156011859126,-0.22723258743667663,0.7180741114755053
Cerebellum_Crus2_R,0.506196556321396,0.11700036417269968,0.3225560368971912,0.8734074300277416,-0.5237825998267568,0.09345313225729486,-0.6910101818491651,-0.3660802172171237,-0.4672364945512427,-0.2834167169758707,0.4184706033750406,-0.5820861277555512,-0.45765170304096614,0.8625422358435791,0.8876059339404591,0.15729500267000404,-0.06748890099336678,0.08253026860143627,-0.32475024551888837,0.8909652634949853,0.7986286052952716,0.13806930821921776,0.15798393766470825,-0.3411265855424841,0.07010133467255923,-0.14343738113530818,0.21771970429329482,1.0,-0.629448650513543,0.09645063539875494,-0.04218158773714922,0.15146409156736237,-0.581793559501154,0.1508712988446573,0.5364735358346577,0.36301983934925974,0.3737528538480673,-0.3908450912496145,0.5544770620516019,0.5032169497136623,-0.1567215532092261,-6.473988336381542e-05,-0.6783876996670212,0.8540743286566267,0.6120378436251688,0.1391276238467777,0.6009758691686968,0.29535488936728865,-0.2726157321337896,-0.06359823334196783
ParaHippocampal_L,-0.4980544107321369,0.26288339437539865,0.15393827764984142,-0.5073758148245449,0.5962396570982751,0.16340567845831322,0.7319200547745522,0.7465965745354262,0.6705308343455885,0.5039750334424495,-0.2951716544221658,0.6801714552903395,0.6756430202641064,-0.5774136686243185,-0.4812434207336373,0.16794105101294193,0.4603570517041955,0.34343152157119067,0.6208158447401401,-0.4865631344967686,-0.6033238738897614,0.30212095361339936,0.2307467011349725,0.6887190462443754,0.22841237802364536,0.6548984304207787,0.13646098753008676,-0.629448650513543,1.0,0.32637092333098977,-0.19341056300724413,0.2463378316365438,0.6136441278134577,-0.05461394921237178,-0.24485941705865483,-0.520692513195909,-0.4191525291739688,0.5487078471416624,-0.554561189876911,0.053484427680369116,0.1266329073020655,0.43385273871896596,0.8149858641585731,-0.4296472034328218,-0.33097088289957405,0.48423614935440534,-0.33020405794897106,0.18093288694443596,0.6297150537638043,0.4992818504003052
Cingulate_Mid_R,0.08696583468032812,0.5009595322397398,0.3648901532560712,0.06278052315913558,0.0980974177998479,0.560956926353248,-0.0021446934217991863,0.3135978608052952,0.18997729412250458,-0.029860430909641286,0.38804001178410324,0.3505999079755965,0.13725354224445538,0.16638235940395404,0.08442362202475698,0.6142959286958579,0.18942682102836067,0.5529129013425983,0.229682905367523,0.0224539753975506,0.15107715060631782,0.33811022976572375,0.08957099451962804,0.22669304606686919,0.79691688561208,0.3014190403785849,0.3779434598295375,0.09645063539875494,0.32637092333098977,1.0,-0.2090832674761325,0.7712609339836253,-0.0422242154077147,0.5795465422184258,0.3645452055835781,-0.05277802138286388,-0.04259215199193827,0.2022550072301987,-0.0426443476738727,0.22526681427445575,0.3757045389601184,0.666419613026742,0.2729860759912842,0.2012713949653014,0.2349081169539014,0.6431128210855132,0.19568728359945495,0.3594596653306113,0.2807651084517916,0.5887206905069015
Occipital_Sup_R,0.22544799471351423,-0.2640319419855702,-0.330839452937736,-0.30005252191988696,0.048768192735406966,-0.3565062515994111,0.053200896222983324,-0.4146312971340333,0.02443876751633553,-0.20530007673869496,0.03478300193622425,0.08830817534302435,-0.08828326533205438,-0.005526499058472505,-0.25123576723407043,-0.1558962625429472,-0.15490890610816288,-0.3022156069553053,-0.17987985348034366,-0.13654071671252554,0.2175076421627547,0.06083323342668189,-0.5521953228831988,-0.21645995940941098,0.014894351420024307,0.05284512315256475,-0.40877509897798486,-0.04218158773714922,-0.19341056300724413,-0.2090832674761325,1.0,-0.27619179395160975,-0.01696071995137525,-0.045453927212082995,-0.049995762073071257,0.6610400342851306,-0.1491733865593254,0.02883019398909759,0.6931847032031753,0.09237330586673245,-0.02614856059392134,-0.08455019259925643,-0.12035769089153606,-0.19717679484300996,-0.2773016558859216,-0.42129214848304597,0.07828633267554491,-0.20219319016107037,-0.005022651203007798,-0.3209943774428867
Rolandic_Oper_L,0.2714438630091258,0.4764233390957178,0.25082294026895297,0.15470045161471524,-0.11673834026077419,0.6044307558609122,-0.09086751789393015,0.2586131420004837,-0.05229076281251076,-0.23823854693536986,0.6292546436277006,0.14668691429082154,-0.01789550355384199,0.2534502422574965,0.18433629623619732,0.541788273871813,-0.06999305979297973,0.7535236183953476,0.02230273651552667,0.12657624114809235,0.19852892240006226,0.09443703290846994,0.03300343205692671,0.04918595087302355,0.5219699735068386,0.22565224280347682,0.6716447976493953,0.15146409156736237,0.2463378316365438,0.7712609339836253,-0.27619179395160975,1.0,-0.1995150204728777,0.6679969150297728,0.36016001138306963,-0.01378276943640683,0.24230932261269708,0.06721722787812205,-0.06640486976180514,0.16843715630743447,0.4497765970945658,0.4339341438269651,0.07616463086885471,0.29463297451312603,0.3091228999162766,0.6136052246998012,0.2969895845510051,0.3577549515247303,0.06767726250925715,0.7203989147332818
Frontal_Med_Orb_R,-0.772870868056327,-0.015747352631854145,0.004631090869062527,-0.44683479331105086,0.6842021535353532,-0.3170630428291678,0.8033485826702103,0.6413908197504941,0.751523109679075,0.6658262937601439,-0.7230954135476811,0.6009432085208692,0.8352117138301378,-0.7019734947529247,-0.48589054493330125,-0.16365985863697208,0.671578996130563,-0.03550196733870016,0.6492008094264776,-0.3987189978518003,-0.7241086685725343,0.503045431869559,0.3949031314975994,0.7281258888542587,0.05615883206973661,0.6162214697824488,-0.18855525978924467,-0.581793559501154,0.6136441278134577,-0.0422242154077147,-0.01696071995137525,-0.1995150204728777,1.0,-0.6313553206454693,-0.40827531108728926,-0.6186782457892952,-0.6259364429860521,0.6248096967861667,-0.5081751503884371,0.10541040062907832,-0.24178929221378076,0.3074089949892783,0.6631535943278177,-0.4938327468869723,-0.5049298995798073,0.0915430593200268,-0.5209816153221732,-0.10710883305883176,0.6456491610283557,0.1664681327712539
Supp_Motor_Area_R,0.6062361001648859,0.22839686942601778,0.0009203362467077687,0.017104988511142876,-0.34482952267302364,0.6987329005929702,-0.35538569139472687,-0.16640305554164347,-0.2981861579131571,-0.49544613396288106,0.8603833245549949,-0.05159245120468951,-0.4865060356071267,0.32027961648294134,0.06803430121834869,0.4298847283770657,-0.4982564143961302,0.4023603024211575,-0.30597369489361453,-0.060175883263532494,0.3806193206577784,-0.3610707669666585,-0.38754114241452065,-0.4164741797713073,0.3409386846684931,-0.3098576289085365,0.38954707575765835,0.1508712988446573,-0.05461394921237178,0.5795465422184258,-0.045453927212082995,0.6679969150297728,-0.6313553206454693,1.0,0.3767961709067993,0.3974402808736763,0.45384245700640297,-0.28331298086564033,0.20475818687078273,-0.22194664115711174,0.5696174950984282,0.09141756514988422,-0.0969856085285903,0.14467982206852228,0.29783663638899804,0.24047475185475162,0.2495157038643012,0.1647703331311453,-0.2763691420642195,0.3317984406307146
SN_pr_R,0.38390234460805633,0.27681651965680915,0.2504718273200216,0.4617594613110279,-0.29540308450439645,0.2830605334143334,-0.43495733960561445,-0.27094889202162936,-0.22353362198522597,-0.36220525789755104,0.4279296759646614,-0.296167513128875,-0.3223017498154144,0.5226311164740093,0.46861467273906515,0.3245288999438407,-0.06731786421862362,0.11815576194129535,-0.29488507108576245,0.4368339098737213,0.5298993415386329,0.018061496110716325,-0.0036410022145420013,-0.2665158809365454,0.32612654745863057,0.00024542016450482143,0.18978545179433132,0.5364735358346577,-0.24485941705865483,0.3645452055835781,-0.049995762073071257,0.36016001138306963,-0.40827531108728926,0.3767961709067993,1.0,0.2873685529475328,0.3036553844776925,-0.2050511956675651,0.3114653726666696,0.2641249157013802,0.21379104207097518,0.18758154131530735,-0.37948984725756396,0.5163752829871073,0.3284339401319766,0.2768791590445005,0.5596463138438353,0.2710594236022096,-0.20623632625066116,0.07025213134166945
Cuneus_R,0.7922250063026837,-0.023786777052434146,-0.18317740542885788,0.10063373189261245,-0.41765018921973923,-0.02110952756018803,-0.4500253490732215,-0.7019423524478611,-0.46328042775613687,-0.6380661366066975,0.5494695533396673,-0.35950277212288134,-0.649507994706791,0.5718017682882771,0.1602330721058211,-0.019274223188766013,-0.5502937821344019,-0.1817418469183235,-0.6779616975924222,0.15974522940834102,0.7322170901382867,-0.281098419782012,-0.566864473835215,-0.5949359491089259,0.043009040035868126,-0.32567941515283155,-0.07157552998827563,0.36301983934925974,-0.520692513195909,-0.05277802138286388,0.6610400342851306,-0.01378276943640683,-0.6186782457892952,0.3974402808736763,0.2873685529475328,1.0,0.42910510413390285,-0.4153657544557206,0.8778747069395307,0.001008648359809744,0.22238192099045337,-0.26451691219980095,-0.523431142462919,0.2527423363867287,0.23817423428550474,-0.3414165679893098,0.4552241287233402,-0.011567273968081241,-0.4829862831467302,-0.2512510146121365
Thal_AV_R,0.6596333179566453,0.2263205870763709,-0.090954437530181,0.3918472110980577,-0.7065725709343957,0.2973214346064715,-0.44120856424249055,-0.3318078812951256,-0.6402579658472887,-0.6390015232504559,0.610363970522772,-0.5689511068964284,-0.6772447816419329,0.5725220576083894,0.3966783292146765,-0.07243299926033821,-0.6116567051905204,0.12912107347229884,-0.6943259029400718,0.32558283986504466,0.5613507712399646,-0.5843231544797293,-0.0566911302547807,-0.5762801898369727,-0.22557207171383276,-0.3952941079486115,0.5550335590882027,0.3737528538480673,-0.4191525291739688,-0.04259215199193827,-0.1491733865593254,0.24230932261269708,-0.6259364429860521,0.45384245700640297,0.3036553844776925,0.42910510413390285,1.0,-0.3291523570118021,0.24965939415982888,-0.1590809310807234,0.22447576222784468,-0.5152664391009856,-0.5639681760842117,0.4736327490934767,0.4710855999076926,-0.04620320888596453,0.3614922553936265,0.22126411732005696,-0.7487302276152483,0.12170322319050791
Raphe_M,-0.491902283532632,0.26957419788265596,0.008882569893840784,-0.3032555980110751,0.39233022484491087,-0.16553216566534648,0.625651501818034,0.5727201887714413,0.5555184597964185,0.3217718535456883,-0.3896252477066163,0.5430318814360016,0.5806711571454648,-0.45960487139424694,-0.3123631285011128,-0.03395666016308489,0.47045742146247577,0.14280688695920002,0.4651747052597478,-0.2371736195110872,-0.4246124986102138,0.38818655233709976,0.364968077706499,0.5875186361812594,0.17819597949397412,0.6399008266292152,0.15595776571262013,-0.3908450912496145,0.5487078471416624,0.2022550072301987,0.02883019398909759,0.06721722787812205,0.6248096967861667,-0.28331298086564033,-0.2050511956675651,-0.4153657544557206,-0.3291523570118021,1.0,-0.31334903649336243,0.1923074512180429,-0.03875159597391804,0.1862509347989932,0.5175314462748015,-0.24755683883494436,-0.32117897058718176,0.26901931695666753,-0.3928280804219246,0.07986952828451085,0.488302120098082,0.3514703922107658
Occipital_Sup_L,0.6922280860515868,-0.05269465415110792,-0.045237149840115495,0.2387064591947462,-0.31678703455448715,-0.18706528972939884,-0.4007018542301731,-0.6294410865392702,-0.31482877088075384,-0.5000714033558212,0.43460792576446833,-0.30922153442835326,-0.5174624421270154,0.6071436334169683,0.2969890881345305,0.03532857799453948,-0.29320942166542646,-0.18209091729309976,-0.5054879879002425,0.34452108536513937,0.7935797135856618,0.045633895827077844,-0.42821650717960646,-0.45686546557682584,0.12468012673696245,-0.14232721376840696,-0.13941750417419432,0.5544770620516019,-0.554561189876911,-0.0426443476738727,0.6931847032031753,-0.06640486976180514,-0.5081751503884371,0.20475818687078273,0.3114653726666696,0.8778747069395307,0.24965939415982888,-0.31334903649336243,1.0,0.3143633573897393,-0.003665129390776297,-0.09633394856948113,-0.5281311952925581,0.35135494390604083,0.21655412959432982,-0.2905957206452862,0.44274396773585367,0.0065893799906609095,-0.2509156441942166,-0.24661650777648825
Fusiform_R,0.03751235035572022,0.26237165485674124,0.3714474260076586,0.3977906220974142,0.15204355182376472,-0.1822961671039462,0.060485169175701334,0.16433839582219237,0.1762393704417792,0.13875811138071495,-0.028524830374819753,0.10782005228531895,0.29169988566801724,0.35438752151239317,0.4658956781891015,0.2724959494131909,0.5413438999246967,0.23331006649861202,0.2183294328213034,0.5796080260722624,0.404796378111864,0.7375426222668613,0.30548806804372697,0.28643762358737,0.2816965579294142,0.6179482293893305,0.09139709707376606,0.5032169497136623,0.053484427680369116,0.22526681427445575,0.09237330586673245,0.16843715630743447,0.10541040062907832,-0.22194664115711174,0.2641249157013802,0.001008648359809744,-0.1590809310807234,0.1923074512180429,0.3143633573897393,1.0,-0.36214360157220465,0.4115931814226309,-0.048866464608805685,0.47200199082280936,0.12488669990901904,0.4337915551766893,0.2622144885925991,0.38583966222387517,0.46822612887547393,0.1844157482524811
SN_pc_L,0.3432153202386542,0.14126730771412546,-0.08794006073385892,-0.17972390494082802,-0.19495789423990179,0.4435740542710025,-0.13351125398306973,-0.08614488697190018,-0.15634273638041774,-0.4075308201096918,0.4547391682345189,-0.00414992790508311,-0.27387178493040554,0.0931425388763962,-0.16552470055144106,0.16371251559519498,-0.4527671887124204,0.26237198573577847,-0.21926013223609642,-0.25864158367618784,0.03999160383486909,-0.3154073323425479,-0.3534186520051022,-0.08267135531234127,0.2304713628444588,-0.1316133642292702,0.26299112652828344,-0.1567215532092261,0.1266329073020655,0.3757045389601184,-0.02614856059392134,0.4497765970945658,-0.24178929221378076,0.5696174950984282,0.21379104207097518,0.22238192099045337,0.22447576222784468,-0.03875159597391804,-0.003665129390776297,-0.36214360157220465,1.0,-0.006020066703403887,0.11811462306682895,-0.03974407260446559,0.2061327680532444,0.12983093405330828,0.17643244909809944,0.04053628683719953,-0.2567780059283389,0.2636517845966949
Frontal_Inf_Orb_2_R,-0.2738937542968593,0.176440443179342,0.3601949705290121,-0.07305722480005164,0.47228124995721665,0.18559147016839533,0.24432346518760775,0.3267869865842975,0.5481710140800399,0.34573521762452436,-0.06937588968629994,0.512095870576143,0.44392069229037856,-0.09921387962596702,-0.06110073251171648,0.5436939217829688,0.5395439634848886,0.2596614279750914,0.5101763291699372,-0.044099286688529964,-0.08962621119771147,0.6949037958263867,0.1410548770895028,0.4762675238774428,0.773701287614039,0.48159240295487593,-0.08567098340320238,-6.473988336381542e-05,0.43385273871896596,0.666419613026742,-0.08455019259925643,0.4339341438269651,0.3074089949892783,0.09141756514988422,0.18758154131530735,-0.26451691219980095,-0.5152664391009856,0.1862509347989932,-0.09633394856948113,0.4115931814226309,-0.006020066703403887,1.0,0.4403333759127894,-0.013663062770386676,-0.07616996136528627,0.4943317813818088,0.026205376580380094,0.10150504540186184,0.6441820142763941,0.3687066410202005
Amygdala_L,-0.5592555673802567,0.16349321997020017,0.016169871332965453,-0.6220349067030925,0.6814401515487464,0.11945338513422583,0.7461027486279999,0.6921884200974523,0.7253045441350131,0.5556853063632143,-0.38638008309283717,0.7869553810951916,0.6893873815437808,-0.6893784821061715,-0.6198161890612589,0.174724380293997,0.5045833358290956,0.14531175191447598,0.6864514535862832,-0.6238827268525798,-0.6614344403975622,0.3926218727327428,0.15937142126220843,0.7564459984843505,0.27897603897998013,0.44432511904707533,-0.1279150257286039,-0.6783876996670212,0.8149858641585731,0.2729860759912842,-0.12035769089153606,0.07616463086885471,0.6631535943278177,-0.0969856085285903,-0.37948984725756396,-0.523431142462919,-0.5639681760842117,0.5175314462748015,-0.5281311952925581,-0.048866464608805685,0.11811462306682895,0.4403333759127894,1.0,-0.6118616795249453,-0.3955329212031573,0.25482562928075103,-0.5292992449279457,0.007044016311771551,0.7062036150521127,0.31938029780968274
Lingual_R,0.43201556204481484,0.2719131630722347,0.39903875958565627,0.9199163220802209,-0.5894077255128469,0.2022723393457334,-0.6323962826393957,-0.16490392657841588,-0.5178176681142447,-0.23617802157743314,0.35828336545080386,-0.6489730527627676,-0.36700211981930353,0.8885611300259084,0.9398265389603723,0.1737712416947637,-0.07792334981528938,0.24795380300789455,-0.28045508256439367,0.9122268041023021,0.7190908825649275,0.02550920978908686,0.3666795512390955,-0.19825796847700503,0.03837704408444142,0.005973805307198568,0.5005109319447726,0.8540743286566267,-0.4296472034328218,0.2012713949653014,-0.19717679484300996,0.29463297451312603,-0.4938327468869723,0.14467982206852228,0.5163752829871073,0.2527423363867287,0.4736327490934767,-0.24755683883494436,0.35135494390604083,0.47200199082280936,-0.03974407260446559,-0.013663062770386676,-0.6118616795249453,1.0,0.7067232540826921,0.4076967096531237,0.6678898881547795,0.49052478183307824,-0.3366111946741549,0.16120183288290527
Cerebellum_7b_L,0.4711846685827536,0.27370237010120063,0.27661638790715803,0.6803065736981864,-0.5706624506915229,0.4118406575118188,-0.5469078197493269,-0.10555097516539541,-0.5179341395292454,-0.35041422818998647,0.3883897396651742,-0.48361816462658697,-0.38350989749996267,0.7474822359127697,0.6883236733367294,0.18004278055596654,-0.25383276273179833,0.22900730946090733,-0.2945386574142615,0.5952687312263585,0.5856779596974242,-0.11800129908354892,0.20661627003173996,-0.2620548679243564,0.06874387943464617,-0.2623032212500952,0.466150896943514,0.6120378436251688,-0.33097088289957405,0.2349081169539014,-0.2773016558859216,0.3091228999162766,-0.5049298995798073,0.29783663638899804,0.3284339401319766,0.23817423428550474,0.4710855999076926,-0.32117897058718176,0.21655412959432982,0.12488669990901904,0.2061327680532444,-0.07616996136528627,-0.3955329212031573,0.7067232540826921,1.0,0.2197180125102239,0.45839158932909546,0.40177437829254115,-0.3901466138579536,0.22414236995908146
Cerebellum_4_5_L,-0.142584530601637,0.5197380377217623,0.4989283264249346,0.30043190186596697,0.09179227319117787,0.5329530998717448,0.050001093523684634,0.5523950253155678,0.16997207514433785,0.2581372764743692,0.10702857305555852,0.1814095029614501,0.32612735834787143,0.1417664419926964,0.34058416304036043,0.544835471022652,0.4022220618173696,0.5199128815566101,0.4324367668444974,0.2833527504277269,0.027051967181946916,0.31375969554426136,0.49659576979873116,0.39262868846898635,0.3904949489882353,0.5553735812352956,0.5197284614297947,0.1391276238467777,0.48423614935440534,0.6431128210855132,-0.42129214848304597,0.6136052246998012,0.0915430593200268,0.24047475185475162,0.2768791590445005,-0.3414165679893098,-0.04620320888596453,0.26901931695666753,-0.2905957206452862,0.4337915551766893,0.12983093405330828,0.4943317813818088,0.25482562928075103,0.4076967096531237,0.2197180125102239,1.0,0.18280037125862006,0.5633308282483943,0.3811448291220729,0.5344319535871557
Olfactory_R,0.5136383388216398,0.19567763003167846,0.300129082394088,0.5688005603991012,-0.41537129969869097,0.17645465032726626,-0.5615431386760906,-0.3396373384786076,-0.5636671193691627,-0.32119263930607567,0.4307759954874936,-0.5251102880953283,-0.3654063320564503,0.7249169461169979,0.6062645696139292,0.180260595536215,-0.22184459097147297,0.25219947062650666,-0.37313803624578756,0.6111727878586668,0.5902661155799968,-0.0763901397056039,-0.16511804892015083,-0.2895327691847624,0.09896785061493012,-0.051444291817170085,0.28170398640105226,0.6009758691686968,-0.33020405794897106,0.19568728359945495,0.07828633267554491,0.2969895845510051,-0.5209816153221732,0.2495157038643012,0.5596463138438353,0.4552241287233402,0.3614922553936265,-0.3928280804219246,0.44274396773585367,0.2622144885925991,0.17643244909809944,0.026205376580380094,-0.5292992449279457,0.6678898881547795,0.45839158932909546,0.18280037125862006,1.0,0.45138025250211466,-0.3931884867906572,0.059848164405596975
Thal_MDm_R,0.1407746947325125,0.6651478873180369,0.5187871220783032,0.41722238416354096,-0.08950814260108993,0.3784549820280377,-0.07676435429128244,0.3697562294733364,-0.1516142153453953,0.12729652028239716,0.19578169557199476,-0.0741014960929349,0.14768298829971457,0.36695494660610567,0.4726645836310486,0.35266988081050715,0.2720882663994293,0.4615859385077748,0.22125417130713548,0.46264743893738297,0.26952399210303574,0.1534896902778525,0.3160460843801008,0.18366715695184108,0.06705757463030211,0.28685686053693205,0.5029156011859126,0.29535488936728865,0.18093288694443596,0.3594596653306113,-0.20219319016107037,0.3577549515247303,-0.10710883305883176,0.1647703331311453,0.2710594236022096,-0.011567273968081241,0.22126411732005696,0.07986952828451085,0.0065893799906609095,0.38583966222387517,0.04053628683719953,0.10150504540186184,0.007044016311771551,0.49052478183307824,0.40177437829254115,0.5633308282483943,0.45138025250211466,1.0,0.04604508614505498,0.34932129817320234
N_Acc_R,-0.5476452762379578,0.11431885503693144,0.24981822641689275,-0.30553470924906845,0.7468489999210869,-0.07124222855432516,0.6138988379729219,0.6140736648945221,0.769258756321161,0.6466417693199253,-0.41616091679338907,0.7410353069906607,0.7547858744944785,-0.4819653672586828,-0.2801671236815133,0.3129222650804123,0.7966570848944525,0.13169289319316607,0.7790443812114232,-0.21783863913834148,-0.39800477485109387,0.7638298359392748,0.28715673009939474,0.697876890459821,0.3907066737959297,0.6564027318864565,-0.22723258743667663,-0.2726157321337896,0.6297150537638043,0.2807651084517916,-0.005022651203007798,0.06767726250925715,0.6456491610283557,-0.2763691420642195,-0.20623632625066116,-0.4829862831467302,-0.7487302276152483,0.488302120098082,-0.2509156441942166,0.46822612887547393,-0.2567780059283389,0.6441820142763941,0.7062036150521127,-0.3366111946741549,-0.3901466138579536,0.3811448291220729,-0.3931884867906572,0.04604508614505498,1.0,0.21841109503061826
Frontal_Inf_Tri_L,0.053041601951337496,0.42797555532892306,0.2641480029483279,-0.0035456426688951956,0.04036365988020382,0.3458163488168452,0.2858616210180379,0.6081740652355464,0.1844717981290041,0.07128990758829595,0.31044614044541774,0.23536639057022776,0.24660961486399427,0.057929385686410255,0.05031402609362163,0.2495205969501895,0.13228298732749258,0.8119928900088753,0.22203598072849726,-0.015915373874221945,-0.03582431788661885,0.1582788456106763,0.30432959552709726,0.3730989916076122,0.3173774424566775,0.39100167146979137,0.7180741114755053,-0.06359823334196783,0.4992818504003052,0.5887206905069015,-0.3209943774428867,0.7203989147332818,0.1664681327712539,0.3317984406307146,0.07025213134166945,-0.2512510146121365,0.12170322319050791,0.3514703922107658,-0.24661650777648825,0.1844157482524811,0.2636517845966949,0.3687066410202005,0.31938029780968274,0.16120183288290527,0.22414236995908146,0.5344319535871557,0.059848164405596975,0.34932129817320234,0.21841109503061826,1.0
