,SN_pc_R,Raphe_D,Cerebellum_8_L,Occipital_Inf_R,Thal_MGN_R,Calcarine_L,Cuneus_L,Cerebellum_9_R,Occipital_Sup_L,Calcarine_R,Thal_IL_R,Red_N_R,Lingual_L,Vermis_4_5,Hippocampus_L,Cerebellum_6_L,Frontal_Med_Orb_L,Thal_PuA_L,Precentral_R,Precuneus_L,Thal_LP_R,Amygdala_L,Frontal_Inf_Orb_2_L,Vermis_7,Cerebellum_10_L,ACC_sub_L,SupraMarginal_L,Thal_LP_L,Cingulate_Post_R,OFCpost_R,Thal_VPL_R,Thal_PuL_R,Lingual_R,Temporal_Pole_Mid_R,Rolandic_Oper_R,Temporal_Sup_L,Frontal_Sup_2_R,Vermis_10,Cerebellum_Crus2_R,Thal_PuM_L,Frontal_Sup_2_L,Temporal_Inf_R,Thal_PuM_R,Hippocampus_R,Temporal_Mid_R,Cerebellum_Crus1_L,Rolandic_Oper_L,Red_N_L,Thal_MDl_R,Precentral_L,ACC_sup_L,Postcentral_L,Cerebellum_4_5_L,Cerebellum_3_R,Vermis_8,Frontal_Sup_Medial_R,Cingulate_Mid_L,Occipital_Mid_L,Cingulate_Mid_R,Insula_R,Thal_IL_L,ACC_sub_R,OFClat_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Parietal_Sup_L,Occipital_Inf_L,Fusiform_L,Thal_VA_R,Frontal_Inf_Oper_L,Caudate_L,ACC_pre_R,Frontal_Med_Orb_R,Thal_VA_L,Pallidum_R
Cingulate_Post_R,0.33773599263992155,0.4266446598939128,0.6089650164972289,0.019283652553748202,-0.3969341159141376,0.3850085901848629,0.34240568982615716,0.6124136781572587,0.05263825381255935,0.41207905771992703,-0.17704834656919718,-0.03260508957011493,0.6971126004405698,0.7139568333622935,0.1957433270209653,0.6430861865320704,-0.015262748898854008,0.2008461246916566,-0.4355398376353943,-0.2777725757365684,0.4060398312039119,-0.14845904825682035,0.13402003591405176,0.720824050884413,0.056194021317223605,-0.14060672704726704,0.14861143287179207,0.382354044311079,1.0,0.5401946998288197,0.47666121232174213,0.23532314064359386,0.6457844004566542,0.6168580695700299,0.41011811755925875,0.4319583488321586,-0.023213838158983615,0.2275611053917362,0.481241468897785,0.14402215786594874,0.41006395593654826,0.6727842555203674,0.2952132919499391,0.4047598168133629,0.6275936541231928,0.4455045018184278,0.345870813262748,0.027046416633727074,-0.16521972088953088,0.08762398716620994,0.423663005940013,0.05904089718945074,0.6161132096657066,0.5895187292840739,0.7146832871160571,0.374913026407658,0.406441139425404,-0.00857108491088024,0.29594905600872884,0.5355735853165333,-0.02676424315689133,0.08843227619424336,0.3098731363807767,0.01652201491169575,0.6160586555186727,-0.23768479123244515,0.4780500135143216,0.3721470670834133,0.3493937021248829,0.39470464467239785,0.26795505956293225,0.12604749081313385,-0.04195245908058902,0.11620164025376363,0.2057491748541079
OFCpost_R,0.1066630259623482,-0.047463885813262115,0.36733104849949766,0.1379724087522329,-0.4145150259777312,0.10989266547207938,0.12090988832473347,0.35016446457595685,0.04896108524628433,0.1490341069088258,0.16079550517726116,-0.4027480352389636,0.4048089595780833,0.49744521594051555,0.24952411326087817,0.33678529230041954,0.3147677549653234,0.3703342355114458,-0.6936018502194162,-0.5860200399630503,0.09944882821337989,0.156128021937811,0.2112655399378034,0.5196900549012972,0.3888512680298426,0.05094789752148995,-0.17496200199554096,0.39783323888133604,0.5401946998288197,1.0,0.3650855911153397,0.4635546211741219,0.366784050788223,0.6419398816955086,0.28123873171356306,0.15770586262554792,-0.3743226061272635,-0.2550550540364843,0.3222589282174775,0.36072662799881733,0.26032202535877796,0.7322825307475039,-0.03381247419700187,0.5576025262632225,0.5903525276711873,0.04519080349284425,0.03703703282919222,-0.32948599847420773,0.23787804716045036,-0.1711896658858844,0.2797545863215769,-0.3249688352238246,0.38540366651001035,0.323536475369758,0.57245360801228,0.221445248009081,0.20323521211325124,-0.11579479219824679,0.13388302450701703,0.3996758940475817,-0.12833892232564276,0.5307773835058348,0.7588255315286112,-0.4624086207934441,0.6278318269608824,-0.25986865065202014,0.4662828017334066,0.36783907709218816,0.6918984971850756,0.16077178205263923,0.41638432068868364,0.3230054856128228,0.4209254457379628,0.3521914961402598,0.4395936952161435
Thal_VPL_R,0.5155924556099345,0.5414749963223302,0.8218297223280704,0.043165518593522405,-0.6926374363644817,0.7494246477656322,0.6791480021859336,0.7452287540772551,0.3362161923360743,0.7603787465938369,-0.45337787840273774,0.11624660120475486,0.7769099395319597,0.4065742857335331,-0.014575245310641565,0.7525230436191401,-0.5026278555327817,-0.2676307408272577,-0.24757257209225622,-0.042548250432642654,0.14827470962836287,-0.4264551716204434,-0.21275933762252458,0.6640883332771196,-0.25950311527498415,-0.2976552203967628,0.5425759130970256,0.510089656913372,0.47666121232174213,0.3650855911153397,1.0,-0.36595337016368296,0.7903165199932531,0.5188616243123464,0.2013247720002601,0.517130876769169,-0.07756885396341945,0.2461762272373258,0.716552631066997,-0.171521478082247,0.3468166910653138,0.4833845107573238,-0.04206989830575587,0.060467428856925104,0.5885154738176656,0.7444756016324172,0.22377466596446166,0.16628215845774347,-0.5038678072836776,0.3823594421887069,0.1456913325699064,0.3553914934793989,0.3019138070178897,0.3364285297980998,0.5528213923072571,0.20670108739136525,0.2820521684474029,0.22327491176110342,0.14888654632693923,0.3700874406184535,0.09285970333636061,0.029476540570048542,0.017447175225460652,0.17856051318636007,0.6268665023469788,-0.01964823791596629,0.6874320264774331,0.1580809848101271,-0.04251431753438744,0.18422475583980835,-0.044605885569968605,-0.19798593510458537,-0.45101151544223583,-0.26182701565026234,-0.11208374196864417
Thal_PuL_R,-0.4849267124357421,-0.438316938108149,-0.27543859854614927,-0.09335757981765694,0.2663763076892947,-0.6011334698118896,-0.6343102811867258,-0.32233177801236723,-0.5174624421270154,-0.6120167002607597,0.6647977816370226,-0.34527278909588033,-0.28206982194603314,0.32089147364642817,0.4488961925937008,-0.1805952987336597,0.8208052067954515,0.7844422181044237,-0.3186577360721375,-0.4713666407262376,0.10967089229141613,0.6893873815437808,0.5416582258419146,-0.07297923335965766,0.7214849820876105,0.4888029374842556,-0.6750321889103175,0.03957888747463623,0.23532314064359386,0.4635546211741219,-0.36595337016368296,1.0,-0.36700211981930353,0.058185730365100226,0.10927886227181481,-0.11273702397016001,-0.023023428798138946,-0.13875397774004875,-0.45765170304096614,0.7493567157382882,0.04562903535679776,0.15542214413811073,0.3075996892157868,0.46386298212675336,-0.13947540672543737,-0.5386734076556423,-0.01789550355384199,-0.31594041307690507,0.7233590517669136,-0.5699601362936028,0.2886439049364878,-0.616102362529039,0.32612735834787143,0.09525799090910683,0.02925745574585244,0.21906596793694386,0.12150824426514197,-0.505623134767551,0.13725354224445538,0.0559763088910306,0.1648009215371535,0.3004372478165697,0.6018512390728885,-0.5003141473942168,-0.12063831244133177,-0.4248136395855731,-0.3160293842355898,0.5204298806116429,0.7700377415615982,0.1702199859566367,0.72713236266031,0.5556347126625679,0.8352117138301378,0.6977039287366902,0.5877299277753965
Lingual_R,0.5995197112284685,0.7398487607667401,0.8743421495066133,0.0855060340130429,-0.7211880462219092,0.868391526747266,0.7190908825649275,0.9199163220802209,0.35135494390604083,0.8885611300259084,-0.6489730527627676,-0.03043181730522065,0.9636377016318046,0.5838729977716577,-0.11531718391903419,0.845936423924144,-0.495570204597785,-0.28045508256439367,-0.3680857548760695,-0.1178214546027328,0.1737712416947637,-0.6118616795249453,-0.1651618869258621,0.8460579595216042,-0.43782772107526247,-0.4696853492682001,0.5313924616390946,0.3558083876754748,0.6457844004566542,0.366784050788223,0.7903165199932531,-0.36700211981930353,1.0,0.7112376898744185,0.3430173037899772,0.5005109319447726,-0.14946179514383193,0.2022723393457334,0.8540743286566267,-0.3477556028776961,0.2863110129438252,0.6378602537028161,-0.1577287296744433,0.09503230703721985,0.749540958752308,0.8288111716541446,0.29463297451312603,-0.015266793047841886,-0.5894077255128469,0.3700905008662032,0.15903797661972757,0.35828336545080386,0.4076967096531237,0.5774686731798693,0.7074442235172195,0.16565425480779936,0.2746085432026665,0.27207232991440966,0.2012713949653014,0.5514619678257163,-0.0235267420438223,0.002694943781909739,0.02550920978908686,0.16873799577106238,0.7950255034802927,-0.07362562806811347,0.7527028905661731,0.0776689639138401,-0.07792334981528938,0.24795380300789455,-0.16490392657841588,-0.247374578641974,-0.4938327468869723,-0.23617802157743314,-0.2214112192489551
Temporal_Pole_Mid_R,0.2955523146927701,0.41770482479770815,0.6962524116502495,0.18277512946337915,-0.6938665819626109,0.48538056095820403,0.41750929273120124,0.818052283689763,0.2206234614623512,0.5224225917789467,-0.3679557819310188,-0.44846366711773633,0.6880158054186447,0.4241976276330024,-0.25606034224767793,0.599328288921182,-0.1053081620089288,0.088890776742794,-0.7481493416082284,-0.655349191926364,0.13298313593594513,-0.43621504910566866,-0.13123674920477282,0.8593555913663862,-0.18954607910284768,-0.5136760576602396,0.022327965821852386,0.22804339383360972,0.6168580695700299,0.6419398816955086,0.5188616243123464,0.058185730365100226,0.7112376898744185,1.0,0.14654603065468055,0.08353593684475862,-0.4867916095912948,-0.13144952025692563,0.755788328790328,-0.1363281929209601,0.10393038301139046,0.8847933647560811,-0.2970449919810695,0.1071544827469799,0.8433853792332038,0.5298325452961885,-0.013385473117152123,-0.4222588509381202,-0.12489953733714439,0.029780034228119204,0.04492274519643989,-0.10724657649155374,0.24768750218455907,0.4529617157494848,0.7619194800527925,0.04961362994913672,0.061237115391486574,0.029635809898647038,-0.00484644750378962,0.33364089345917664,-0.11248924151972803,0.2959961431833007,0.4498641514727992,-0.2639736510238349,0.9432217246420445,-0.23040650656004905,0.686810315964484,-0.020998082498406248,0.41457871914148825,0.009242141655492454,-0.04553389726379554,-0.12100371638949473,-0.06499318668139492,0.17017622129628435,-0.011099319133281464
Rolandic_Oper_R,0.38931337480327394,0.12120491998026131,0.2701519029305935,0.06368226846945396,-0.08068872518287927,0.2879850165334279,0.3127452617811122,0.15793715640069328,0.1544950652738823,0.2927983494203641,0.24745973953239134,0.2132250318014756,0.3141379086926759,0.521577561933779,0.3265343040258033,0.14236560562202782,-0.11237325530280982,0.16230590823152366,0.17511544994176267,0.13434527672392801,0.5509107595437364,0.1360740532117161,0.30175871386748765,0.1298296552732222,0.082383312806026,0.025221243128700725,0.10383864019975014,0.38631072180978293,0.41011811755925875,0.28123873171356306,0.2013247720002601,0.10927886227181481,0.3430173037899772,0.14654603065468055,1.0,0.28215313237114115,0.5070886471962429,0.3465710288496001,0.23845468570311013,0.18601396799954278,0.5958654542417388,0.25211426179370794,0.3861648251776783,0.5471399878210991,0.2883425901696044,0.2311539614737051,0.6827938491894281,0.22182048329504347,0.03771763911117222,0.35394504158541634,0.3810464200711212,0.3157759406330413,0.6088417028163235,0.677452753230776,0.2713254638497573,0.6500994194367264,0.7641817266490764,0.04684930188000179,0.8216964890172291,0.7874615824548785,-0.017342114391360644,0.4323125735040778,0.44078077930372367,0.4304501700241681,0.24912492610651601,0.06620878640953345,0.2697005513116796,0.17877394882221687,0.19879927024883676,0.433486032132599,0.18488039513539092,0.4686770752195478,-0.05140076646824212,-0.06416209393344584,0.5036424596536268
Temporal_Sup_L,0.25217860394080627,0.39204442486035224,0.4868503770112544,-0.3095036546139972,-0.1763418240471981,0.3884618637365011,0.219527416228326,0.36307254920714555,-0.13941750417419432,0.3713421822018469,-0.20455835024086017,0.2511929322810542,0.528461021200808,0.5430180175432829,0.4955674390252545,0.5664091864614182,-0.1470039588675121,-0.10416889426658638,0.03656730674219348,0.23775380644942973,0.17313301054852342,-0.1279150257286039,0.16283774675213408,0.3361673687300182,0.08409498813546869,0.2241785816937343,0.5704675551018269,0.4767553614445789,0.4319583488321586,0.15770586262554792,0.517130876769169,-0.11273702397016001,0.5005109319447726,0.08353593684475862,0.28215313237114115,1.0,0.27132286476587886,0.42787244978594047,0.21771970429329482,0.13143905676995335,0.5348494663984186,0.04556273167280561,0.33541746134681033,0.2742044212114316,0.09932432918651941,0.3954301784037245,0.6716447976493953,0.33098176269791757,-0.3849520412755227,0.3735389761117169,0.49897512250217374,0.4838112901244062,0.5197284614297947,0.35326898023345976,0.2523732690926896,0.41304487394688916,0.5494709757022141,0.02123306016369776,0.3779434598295375,0.5476044218711884,0.2212383985308024,-0.2561972936396799,-0.18585375742678095,0.28899378826972416,0.15012994625130688,-0.18827423282030464,0.13730089786588784,0.430235000705939,-0.18393511598342613,0.7135143423805301,0.36291838948158256,0.08707029713034746,-0.18855525978924467,-0.224388569109574,-0.05228632421691769
Frontal_Sup_2_R,0.17899817113565616,0.04744667762568999,-0.06738931766830225,-0.24869513214507655,0.33211003002714534,-0.02238491519169974,-0.027273260418664513,-0.258969113612443,-0.13568739845779634,-0.06871554915110108,0.32891196988820576,0.6006224239597794,-0.16730652488092884,0.12414911982909203,0.4797982459163991,-0.13860476541959033,-0.14261199447558354,0.007620941815364993,0.8120290370999494,0.6156000641441949,0.5040561138462012,0.3136569124895956,0.1942799746286463,-0.3648716425473914,0.07459182368612181,0.2854701893679389,0.11882218242133062,0.18836596486790036,-0.023213838158983615,-0.3743226061272635,-0.07756885396341945,-0.023023428798138946,-0.14946179514383193,-0.4867916095912948,0.5070886471962429,0.27132286476587886,1.0,0.6753260971947782,-0.2609788855133032,0.19270084444001978,0.5163993531114631,-0.4642604148482077,0.6799295688170041,0.14688445281033968,-0.36434079919942,0.08473165574835118,0.6282949999372668,0.6397294989921615,0.0016520442133741964,0.3247174745945119,0.19783760678251164,0.4230677880178593,0.33403139941078164,0.23912531853766852,-0.3064231763088418,0.6894337129418482,0.6136214320908423,-0.08330048791206938,0.7267511026965137,0.33669764014736925,0.19808887695638935,0.04063851319080394,-0.13289019454221687,0.7646457100091951,-0.40831806544246013,0.09601369636752116,-0.3662015014395403,0.12516309363118092,-0.20497481468381631,0.3326971408139231,0.14636966544507213,0.4681989980329442,-0.1433486080303489,-0.25878949408445334,0.2885225644022531
Vermis_10,0.2770043854022794,0.40520019725387596,0.33515142865271236,-0.3513244077289769,-0.02280456555628517,0.24298480522076144,0.12204982715163781,0.2129370533787754,-0.18706528972939884,0.1812443045613356,0.014996353377916754,0.5730802179188278,0.2309759074152506,0.37045427591997043,0.34668880148289244,0.3250758353136253,-0.26587580228455243,0.08494334037613555,0.46988038455118086,0.3501077817000178,0.5105473758658041,0.11945338513422583,0.09400893161831969,0.08487089599294426,-0.1020308330566206,0.10861678950642284,0.22334788268208572,0.261615164609119,0.2275611053917362,-0.2550550540364843,0.2461762272373258,-0.13875397774004875,0.2022723393457334,-0.13144952025692563,0.3465710288496001,0.42787244978594047,0.6753260971947782,1.0,0.09345313225729486,0.13104642588368842,0.42370061562958766,-0.19360088528772096,0.5341300604895328,0.08682140881832048,-0.15285571029750666,0.4691085684767632,0.6044307558609122,0.6429898819884551,-0.2182684064188958,0.33166711875047966,0.25749797638173744,0.47462767996923366,0.5329530998717448,0.4652835067323212,0.08804834871472478,0.48689129786872937,0.6187294425732895,-0.14319373731527835,0.560956926353248,0.3052592345431914,0.42941171824467966,-0.13017848825412473,-0.2057995053470457,0.6383433208028305,-0.10669254505195101,-0.12933944706869258,-0.08983697020401803,0.30370908153030224,-0.1224912947474978,0.35706185819607505,0.21699527570770574,0.09876589387156999,-0.3170630428291678,-0.08673549535564039,0.09382278207522704
Cerebellum_Crus2_R,0.6299029350087273,0.611637129186049,0.794712579981411,0.27103674384530846,-0.7418768124438756,0.8183251472909254,0.7986286052952716,0.8734074300277416,0.5544770620516019,0.8625422358435791,-0.5820861277555512,-0.04696902738351936,0.7699344342273603,0.2748152353270565,-0.36946911164583124,0.6016035782407217,-0.6090261207698697,-0.32475024551888837,-0.4124012345647342,-0.20055495358680223,0.15729500267000404,-0.6783876996670212,-0.36507361108166164,0.7345050751484842,-0.537809055579492,-0.6675014823164984,0.5071222790075671,0.27453774170031536,0.481241468897785,0.3222589282174775,0.716552631066997,-0.45765170304096614,0.8540743286566267,0.755788328790328,0.23845468570311013,0.21771970429329482,-0.2609788855133032,0.09345313225729486,1.0,-0.46822300440695064,0.3062552042622837,0.6961742288068178,-0.24022932546771034,-0.08254496295989733,0.8352186248546744,0.7973385363547829,0.15146409156736237,-0.030093158975359923,-0.5237825998267568,0.5300680753381977,0.035670663956415945,0.4184706033750406,0.1391276238467777,0.4496142164571707,0.6691781943181028,0.11382111865264141,0.19267942768208243,0.38537923311717287,0.09645063539875494,0.3352373962006188,-0.19438343472020392,0.16183206472825873,0.13806930821921776,0.20293307256009266,0.8706543717964236,0.14037592404066823,0.8317137470729659,-0.2702540744108577,-0.06748890099336678,0.08253026860143627,-0.3660802172171237,-0.31579094119380535,-0.581793559501154,-0.2834167169758707,-0.1986934327567488
Thal_PuM_L,-0.3939074077819438,-0.408865421732029,-0.18848081221398705,-0.3017600827035566,0.3246213375318132,-0.5557942835439704,-0.6142114012129637,-0.3169682923132197,-0.5847527756175375,-0.5915258577006584,0.6830262916810524,-0.11277856910310441,-0.2559364897618015,0.3584876118726577,0.663514511751563,-0.11380980049278686,0.6581771075874299,0.8007622453368766,-0.043415744696150955,-0.30850717743554634,0.2018329424173368,0.7565205537562388,0.5158534212120212,-0.1584195927902669,0.7860647829890601,0.6401533095562072,-0.5440126352798287,0.26297333474703677,0.14402215786594874,0.36072662799881733,-0.171521478082247,0.7493567157382882,-0.3477556028776961,-0.1363281929209601,0.18601396799954278,0.13143905676995335,0.19270084444001978,0.13104642588368842,-0.46822300440695064,1.0,0.1478682731784421,-0.08920313000410961,0.5298244404040527,0.5458539107968611,-0.3281285420933973,-0.46868560849445345,0.16432063066312952,-0.025569178927580365,0.5393404281586615,-0.3939752828801244,0.33567780931841507,-0.4338493368775249,0.465092199083128,0.13695738667657953,-0.07422081528301176,0.29966901069496316,0.34749318316536226,-0.5703370038242821,0.3004741304006766,0.14192939312123645,0.3448761256922746,0.2532175167132256,0.45048433111940145,-0.27332093369989896,-0.24852230794476388,-0.44060826380027723,-0.3685570824457803,0.6737128488220553,0.5943406852607276,0.285381012116758,0.823862942480681,0.5572838095734931,0.660830793599138,0.5634687534769857,0.6222371504695428
Frontal_Sup_2_L,0.3806394193732438,0.12203516197863414,0.30362795501212786,-0.005897702937843373,-0.08188650963837109,0.29587964919659676,0.3756959413146101,0.15266306759051976,0.1930061991149034,0.3131331423917082,0.21932995597655716,0.3894331237804052,0.2593558175583172,0.39280310478901165,0.43145673323234346,0.13644830800032262,-0.19424899761173725,0.027425574921942017,0.11509261098979216,0.2663767749752741,0.4880761539949491,0.09072517625257918,0.15427666980026286,0.11040752601378315,0.1171454702557441,0.09712392938527607,0.45374203039479616,0.48246876397409677,0.41006395593654826,0.26032202535877796,0.3468166910653138,0.04562903535679776,0.2863110129438252,0.10393038301139046,0.5958654542417388,0.5348494663984186,0.5163993531114631,0.42370061562958766,0.3062552042622837,0.1478682731784421,1.0,0.25055277585351676,0.4816930868278724,0.3269992194663107,0.30486523212913635,0.28279555164931086,0.7192606276915258,0.4789162369748698,-0.020170351877421232,0.6679100275601645,0.5547802525582649,0.6130621645352688,0.46189770250439505,0.4741102736884745,0.2804425244634941,0.8519564897499511,0.8049320364950346,0.19308712462268013,0.7160204941453484,0.531652091479787,-0.05995910149942879,0.31019784352238833,0.3054428421798524,0.5518588713148591,0.23348612499141932,0.1937243915732014,0.23412245543477497,0.09441103166382481,0.09085122586273,0.6536258729070593,0.26733636414623746,0.47703159074545537,-0.15337875896929112,-0.2092317629342048,0.40826888328647504
Temporal_Inf_R,0.3093259848236519,0.2943667122823766,0.5748837937675293,0.3494194256522469,-0.6311784631865162,0.4413683094319653,0.4856032840273206,0.6611965733078955,0.34878302900049885,0.5124857734792253,-0.19361269579854187,-0.34928993329398117,0.6337133860389574,0.46157129923899537,-0.19202336307115295,0.4805992579511523,-0.09536763393256227,0.09725104808230935,-0.7800820421889662,-0.5431146303146156,0.18393034576138048,-0.31419239487304457,-0.06109470684514923,0.769132693074651,-0.06383234464082607,-0.4401304041873574,0.07898350326649496,0.26248398627608116,0.6727842555203674,0.7322825307475039,0.4833845107573238,0.15542214413811073,0.6378602537028161,0.8847933647560811,0.25211426179370794,0.04556273167280561,-0.4642604148482077,-0.19360088528772096,0.6961742288068178,-0.08920313000410961,0.25055277585351676,1.0,-0.23128927015848258,0.20548237050368803,0.9239626260226105,0.39806554923438225,0.03141835548860433,-0.30323377203614443,-0.03953375072006881,0.11986341087073205,0.15132421729763676,-0.055815987251481014,0.2767266154393248,0.46173266679658426,0.8329088421416901,0.14729441561582424,0.11468395036539965,0.1848309847721145,0.039861752698965726,0.3242669748625112,-0.272470296152895,0.3946444010720657,0.6014678672999714,-0.21583155015438557,0.8888196808604857,-0.0509910194399463,0.7489542899883932,0.0012155681114965466,0.4551827054823237,0.10244519122700098,-0.01925544411098426,-0.00928616502892116,-0.041598107264238,0.11059589342292253,0.16905954347509966
Thal_PuM_R,0.090054696639858,-0.0795943284131705,-0.07945444097086247,-0.18767984415005187,0.38606489251248255,-0.23548078987942922,-0.17908985360820784,-0.21108444105941315,-0.22192248221280117,-0.23915013469064317,0.4611031923207069,0.47503736628509585,-0.15217085065613925,0.3108048129597336,0.6040009410172043,-0.10680250428128381,0.12429916429937916,0.32324023229523235,0.450705595110709,0.2626258181984016,0.563365694941856,0.45121303948193714,0.27443921867398124,-0.21943322379675553,0.40167428615227185,0.40571110995687687,-0.083545205738452,0.34304540723171756,0.2952132919499391,-0.03381247419700187,-0.04206989830575587,0.3075996892157868,-0.1577287296744433,-0.2970449919810695,0.3861648251776783,0.33541746134681033,0.6799295688170041,0.5341300604895328,-0.24022932546771034,0.5298244404040527,0.4816930868278724,-0.23128927015848258,1.0,0.4122726730012363,-0.2323717308860278,-0.0951606028467014,0.5471562448758001,0.5558550706268517,0.13179447913169337,0.1568552847879536,0.3001107187898864,0.17416405486322048,0.4713642399740192,0.28102800119125076,-0.14279363377614715,0.587161075452386,0.5709533033662028,-0.19243506465968999,0.5538523307541571,0.3218877467333735,0.11918625823641606,0.11601665627804386,0.108254774881273,0.4310285049688244,-0.2597154350801144,-0.01922453689349425,-0.31278653401470585,0.3086183931957806,0.10570558317333756,0.38858319978281625,0.41754429172067525,0.48812777051220135,0.09999806733902299,-0.013238682049151483,0.5089019298637647
Hippocampus_R,0.04061772432442261,-0.16676361696627026,-0.013131037556022488,0.07501168558854898,0.16822849959961966,-0.13903828866898899,-0.08507188856421499,-0.03823646316898371,-0.052070702963349785,-0.11300716641448266,0.42585206310020407,-0.019379215369863374,0.12983487349354256,0.5456357917533354,0.6294882638667715,0.05942437599328893,0.3583356837367507,0.4370239161759789,-0.09569821918513308,-0.09865616053059753,0.2942358251771655,0.3930372496802282,0.31648706421569023,0.07878599937023584,0.5700354993442273,0.41294890587057237,-0.2053856835526596,0.39655302128802794,0.4047598168133629,0.5576025262632225,0.060467428856925104,0.46386298212675336,0.09503230703721985,0.1071544827469799,0.5471399878210991,0.2742044212114316,0.14688445281033968,0.08682140881832048,-0.08254496295989733,0.5458539107968611,0.3269992194663107,0.20548237050368803,0.4122726730012363,1.0,0.14116618987761786,-0.1847315115734724,0.3674282699358929,0.051459507139230434,0.3123372189493796,-0.08047954291240185,0.31507138992674005,-0.12734225570030558,0.5865194485821436,0.47253604352799433,0.1892522207951203,0.33924728918842534,0.47095066421942583,-0.0836297248227693,0.4462028458188136,0.5867590313351856,-0.00554865139310728,0.4261388657387519,0.5148218206122893,-0.11426106006521042,0.12233064290117582,-0.0637457780381419,0.06182173535830381,0.43780320772946585,0.4607290718108134,0.3208481272728628,0.5031210891563817,0.5177982312885988,0.43832107107212975,0.2544928200955645,0.6756862290751701
Temporal_Mid_R,0.5128322164780884,0.41394704951350203,0.6215218565443963,0.4451212877832932,-0.6495159361515215,0.6184016298536733,0.7085139356583972,0.7284727445436092,0.5742580100426986,0.7065295067319576,-0.3611004902561954,-0.20385032192383098,0.6905201592019072,0.362389205838019,-0.2768508146360083,0.4804804058755687,-0.35109935155029975,-0.19417205721284628,-0.6010791304357441,-0.3193417785744478,0.19255803516354922,-0.5445531338237675,-0.25561669894594397,0.7399067701641441,-0.2606262530716268,-0.5955335058342218,0.30204863962343476,0.2821446150195653,0.6275936541231928,0.5903525276711873,0.5885154738176656,-0.13947540672543737,0.749540958752308,0.8433853792332038,0.2883425901696044,0.09932432918651941,-0.36434079919942,-0.15285571029750666,0.8352186248546744,-0.3281285420933973,0.30486523212913635,0.9239626260226105,-0.2323717308860278,0.14116618987761786,1.0,0.5486577429638411,0.08407952586873206,-0.15554599552993872,-0.2610217107631508,0.3317027485283055,0.02011898017410925,0.16903923433816775,0.1805430972848516,0.4507077682411453,0.7839370648875535,0.16551463145578066,0.11478115763221017,0.39906106685920467,0.0693061007170484,0.38637099509845574,-0.4088872926401255,0.3619352799715849,0.4284614205676419,0.0003258211119156444,0.9355484785297987,0.16660662718385472,0.827734056533743,-0.22480851342330918,0.19144643700588482,0.03544360933867056,-0.283314201996091,-0.09209124130150366,-0.28551553946185115,-0.18547473426568528,0.042694036376252346
Cerebellum_Crus1_L,0.605319751289656,0.787899611148541,0.8702918741385021,0.016351829014882985,-0.6978301126855649,0.8836034409120554,0.7447764207631279,0.8509585613693301,0.3520987368122063,0.8625018286240826,-0.6359398408808672,0.19455887920941925,0.7992980169762246,0.3127343456382622,-0.22910154687842035,0.756308385054532,-0.6720548260585508,-0.36980438737288657,-0.08519352198798393,0.06368670086948372,0.25684744232374807,-0.612190369227573,-0.28355125276023174,0.6909301260105832,-0.6528605295038237,-0.5209003933269457,0.5801366457179066,0.24488118035726433,0.4455045018184278,0.04519080349284425,0.7444756016324172,-0.5386734076556423,0.8288111716541446,0.5298325452961885,0.2311539614737051,0.3954301784037245,0.08473165574835118,0.4691085684767632,0.7973385363547829,-0.46868560849445345,0.28279555164931086,0.39806554923438225,-0.0951606028467014,-0.1847315115734724,0.5486577429638411,1.0,0.2980359422061281,0.200802049176154,-0.6236133059138886,0.4717816945340389,0.06321558586123903,0.4995413768034517,0.2464813616939616,0.4395806425417437,0.5057386614178645,0.21050064182891218,0.2691169553735289,0.2497726552175441,0.20540732759730765,0.3647999051288297,0.09975712991337948,-0.12449435729837278,-0.17973523213188328,0.4194539933052581,0.6104104370346042,0.0035170468392448943,0.6398105542420669,-0.06392158644986291,-0.24685067229472898,0.14254688606969393,-0.2917752572403403,-0.34109875683418117,-0.6716828989236856,-0.3436276094545447,-0.3247667636060789
