,Frontal_Mid_2_R,Postcentral_R,Frontal_Inf_Oper_R,Cerebellum_Crus1_R,Insula_L,Cerebellum_9_L,Thal_IL_L,ACC_sub_L,Frontal_Inf_Orb_2_L,Cerebellum_8_R,OFCmed_L,ACC_sup_R,Temporal_Mid_L,Amygdala_L,Cerebellum_8_L,Parietal_Sup_L,Rolandic_Oper_R,Thal_AV_R,SN_pc_R,Occipital_Inf_L,Red_N_L,Thal_LP_L,Thal_LGN_L,ParaHippocampal_L,OFClat_R,Temporal_Inf_R,Amygdala_R,Thal_PuI_R,ACC_pre_R,Cuneus_R,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Lingual_L,Parietal_Sup_R,Vermis_10,Cerebellum_4_5_L,Cerebellum_Crus2_R,Cerebellum_7b_L,OFCpost_R,Thal_VL_R,Thal_PuL_R,Olfactory_L,Red_N_R,Paracentral_Lobule_L,Parietal_Inf_R,SupraMarginal_R,Precentral_L,Frontal_Inf_Oper_L,Pallidum_L,Cuneus_L,Cingulate_Post_L,SN_pc_L,VTA_R,Raphe_D,Cerebellum_Crus1_L,Supp_Motor_Area_R,Insula_R,OFCmed_R,Occipital_Sup_L,Temporal_Sup_L,Caudate_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Occipital_Sup_R,Thal_MDl_R,Thal_MGN_L,Thal_LP_R,Calcarine_R,Hippocampus_L,Thal_MDl_L,Occipital_Mid_R,Lingual_R,Precentral_R,Frontal_Sup_2_L,Cerebellum_6_L,Thal_PuI_L,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_R,Thal_MDm_R,Raphe_M,Thal_VPL_L,Cingulate_Mid_L,Frontal_Sup_2_R,OFClat_L,Vermis_9,Cerebellum_10_R,Thal_PuA_L,Frontal_Mid_2_L,Thal_VA_R,Fusiform_L,Rectus_R,Occipital_Mid_L,Thal_VA_L,Cerebellum_3_R,Thal_AV_L,Thal_PuM_L,Frontal_Sup_Medial_R,Rectus_L,Angular_R,Fusiform_R,Thal_LGN_R,OFCant_L,Temporal_Pole_Mid_L,Frontal_Med_Orb_R,Temporal_Mid_R,Parietal_Inf_L,Pallidum_R,Angular_L,VTA_L,ParaHippocampal_R,SN_pr_L,Thal_PuL_L,Vermis_6,Precuneus_R,Cerebellum_4_5_R,Heschl_L,Postcentral_L,Temporal_Sup_R,Cingulate_Post_R,Temporal_Inf_L,ACC_sub_R,SN_pr_R,Cerebellum_6_R,Precuneus_L,Cerebellum_7b_R,Vermis_3,Frontal_Med_Orb_L,OFCpost_L,Thal_PuA_R,Paracentral_Lobule_R
SN_pc_R,0.16384393777024317,0.08111884510043028,0.11016421405883971,0.49993561365587985,0.37774181797688,0.5296330044716759,-0.18281880530259623,-0.33894714272550275,-0.2305931363935051,0.5629946852105546,-0.6007886405490289,0.164007117781622,-0.21399627501270485,-0.3823825862958213,0.5010311977863562,0.2380766275335469,0.38931337480327394,0.41754421705152317,1.0,0.4882831899536285,0.3534457233854295,0.3204353243592148,-0.04452052190550381,-0.39565078864369224,-0.004976264908832894,0.3093259848236519,-0.23929626349469427,-0.5568921842377323,-0.05084526556322743,0.4493084845995202,0.2955523146927701,0.31050088600363274,0.5225287512884179,0.11031785537270362,0.2770043854022794,0.1886905086612772,0.6299029350087273,0.47469014524289876,0.1066630259623482,0.3210209570221286,-0.4849267124357421,0.04950494350597432,0.359643375724034,0.29816554809888923,-0.07017968051009886,0.3166041798374424,0.5585919506467811,0.14408502988963914,-0.13670656556069463,0.6885704353412732,0.16862051085660174,0.3421559483567205,0.11494476097541395,0.5230910199504268,0.605319751289656,0.43898332030262766,0.4017712588842996,-0.35128900557512877,0.4630142706397222,0.25217860394080627,-0.36931918886675696,0.5072842490806978,0.17217875592106702,-0.02056699106938724,-0.45018835302398785,0.05039464127879737,0.330036704969435,0.6963808711332371,-0.03391500301693632,0.666911713555351,0.04467332279238024,0.5995197112284685,0.09467993153736527,0.3806394193732438,0.3358952366373041,-0.48558974762311574,-0.07299526260749016,0.0590625725231966,0.21200329730637948,-0.34181388828240944,0.13600883459806193,0.2842944531236106,0.17899817113565616,0.06989631141128543,0.4440267179125947,-0.09450946234102824,-0.4201431238171969,0.49937456745215697,-0.255760600933767,-0.22520132618215585,-0.5615033147728453,0.3425997110092616,-0.5073879559432957,0.36834653818589047,0.22428120305518817,-0.3939074077819438,0.2778113606368804,-0.48768959809950874,0.4469629262147174,0.2611245653505297,-0.16778957375186024,-0.3811805326268239,0.27562728444735546,-0.5844317706355057,0.5128322164780884,0.5228316403185181,-0.061940928175376504,0.5882904496435752,0.2878292493297047,-0.16282943013588103,0.6280687558466707,0.21416606157305848,0.557812387541695,0.41722327657164837,0.18835682396085562,-0.03121794654377201,0.5269434527733842,0.7084405492332924,0.33773599263992155,-0.42451598580013966,0.2093643327613028,0.6591509848968872,0.4770696807875972,0.25010558659788795,0.548795483834145,-0.28593540690151653,-0.6131956962894318,-0.2689541591135973,0.1327236704067367,0.20758762462089855
Occipital_Inf_L,-0.3701195810576477,-0.528754689076755,-0.21739358667267394,0.7556003545086133,0.22506549823380823,0.7528208272554366,-0.22426611262944027,-0.5442182326737313,-0.274861691060222,0.788647712655222,-0.40992229538354297,-0.20572646157906735,-0.05144217674153085,-0.5283361560790866,0.6881936342350639,0.22014832272912807,0.2697005513116796,0.24963842513059753,0.4882831899536285,1.0,-0.1267551715243457,0.22880447392066738,-0.04112865257604399,-0.5008830943193364,0.2629110183020888,0.7489542899883932,-0.34783252748360816,-0.6584033151076365,-0.2811605520777572,0.42311898776236295,0.686810315964484,0.055082152006972786,0.714032717295114,0.1685161132332584,-0.08983697020401803,0.1048002891584498,0.8317137470729659,0.5430014426720822,0.4662828017334066,0.3224789868585227,-0.3160293842355898,-0.11996411911718337,-0.136126032551694,-0.2857680555140689,-0.6260247072791353,-0.2587805411258615,0.3756203328210301,0.020953878848918115,-0.08000379008041274,0.8137765075932718,0.39780027013643965,-0.23772244142413876,0.3016414287384275,0.4284822004883908,0.6398105542420669,-0.027095413721168082,0.314169841309936,-0.11751709103199778,0.6375906557320092,0.13730089786588784,-0.28054393719162124,0.7049968277349645,0.032779299938364946,0.14788116205877294,-0.38939830090634764,-0.0681096052436026,0.13664384626612366,0.781714643573446,-0.38749964647301544,0.469367277523722,0.4323143413620387,0.7527028905661731,-0.5147578809730599,0.23412245543477497,0.5371357937109128,-0.45122750724145494,0.1975002367757161,0.03131460596343929,0.2932089035712002,-0.25088948366033104,0.29375229660513713,0.12375943955121528,-0.3662015014395403,-0.19638676749812772,0.5758441747027168,0.12113185804384313,-0.21998794664310745,0.39567806482983786,0.053436140914964916,-0.15112675586792798,-0.48440542917449153,0.46179497048507123,-0.18797979439453796,0.3534456753054165,0.12719280936949448,-0.3685570824457803,0.05531555991666249,-0.5021577119640732,0.03064128292117631,0.6462633840116256,-0.6319545982115415,-0.3483435662259774,0.6031355085312561,-0.40237109829277506,0.827734056533743,0.2646108386844638,-0.07510528367752199,0.465542756473838,0.5299658229107854,0.03041771243328674,0.2087469934840249,0.40766093706055934,0.7895916877336759,-0.04046632908929701,0.05171774094157732,-0.04518645658080528,0.253753305249379,0.6554908699125518,0.4780500135143216,-0.5632528297521529,0.19869061335993166,0.34472357927713965,0.7751852295251568,-0.22314252808193344,0.883659284751561,-0.28704662909003287,-0.4718410358779323,-0.1986632200236415,0.32883322479726673,-0.34192151485627903
Red_N_L,0.5787635416194219,0.614175472645344,0.21783056842329285,-0.058950197716498134,0.008274999439461857,-0.07537217125372585,0.014963426077923876,0.13144963176719102,-0.14090726562184896,-0.07976249848438391,-0.21083023585006166,0.15616533754663398,-0.1416125979689556,0.08792493417451144,-0.003301335223383782,0.3039458483026506,0.22182048329504347,0.4236952067662898,0.3534457233854295,-0.1267551715243457,1.0,0.27750251870725023,-0.19196927376761602,0.1424373343664761,-0.2824444008015499,-0.30323377203614443,0.2863625423496248,-0.070730663896381,0.08407922723052107,0.30783449434729876,-0.4222588509381202,0.21677698493799805,-0.02177787072911769,0.17545837109178977,0.6429898819884551,0.25557062055148166,-0.030093158975359923,0.1654751864174366,-0.32948599847420773,0.12516082581166066,-0.31594041307690507,0.18164688146732924,0.917571699012334,0.7390333662950853,0.469069017768756,0.6378204896331776,0.5600483391836073,0.24476265793157226,0.012988866394356402,0.23495224290790115,-0.023591109056745614,0.5605372213199364,-0.2724687813058716,0.13845343740469068,0.200802049176154,0.7875618617688616,0.07324184692437498,-0.29578745412850926,0.12253276246309498,0.33098176269791757,-0.04335935479311176,-0.11521200904024123,0.3482467973548539,0.0010751720401279352,-0.23944666246655885,0.35544743478763496,0.4090685506319477,0.12187146606552883,0.3125189928675565,0.4042837381154358,-0.14951678453339826,-0.015266793047841886,0.6190576718957868,0.4789162369748698,-0.04593869369760199,-0.09707982301949004,-0.3318363590984651,-0.049380643507411164,0.24049731438297148,-0.09815331471666085,-0.07128805885936804,0.4592477928960238,0.6397294989921615,0.07520881372812352,0.11005259164706743,-0.11551697529889474,-0.23452809916851308,0.4409321318600869,-0.36941695103344085,0.01097797323818991,-0.09905071987797087,0.20363501653176708,-0.4622707252256413,0.1833746519132545,0.21016743033860383,-0.025569178927580365,0.37985188092327055,-0.03693550644428202,0.5621939585681013,-0.15675801010772517,0.4956215965459297,-0.12195081256188273,-0.28776703468465403,-0.42236340227346586,-0.15554599552993872,0.5691403903359211,0.1490604938242842,0.46750258569833775,-0.2514427354189352,-0.10075020541570191,0.6516350379200184,-0.10125698247278407,-0.036803664697182686,0.7955067474949149,0.34513783118880587,0.03888679514602842,0.6502923910067374,0.1777757625815686,0.027046416633727074,0.16743972560984408,-0.11417757730310696,0.32193575531660495,-0.15445905317556166,0.6633761859854788,-0.14726240857299863,0.12459336872618051,-0.40536758980877485,-0.2908886938636889,0.059796874746949905,0.7658190003591591
Thal_LP_L,0.16424247366440708,-0.0995444656694634,0.23034720800374034,0.04523162347443142,0.46456739321670526,0.30988898390368685,-0.00023254688739913148,0.10154410166250281,0.06107486080750672,0.3063210074211338,-0.024370984601964227,-0.017126793432406025,0.11756640962943228,0.054609547315972846,0.4053884154069219,-0.0904707796456121,0.38631072180978293,0.12685221174751438,0.3204353243592148,0.22880447392066738,0.27750251870725023,1.0,-0.061145678846742255,0.18213609899724212,0.28737974381457015,0.26248398627608116,0.16879393218354788,-0.049264190077728455,0.1856922718989966,-0.06933328281618265,0.22804339383360972,0.32591453127869163,0.3761736055401694,-0.16354795462349608,0.261615164609119,0.5329507916748325,0.27453774170031536,0.22796755644689765,0.39783323888133604,0.10606784473527898,0.03957888747463623,0.022654394951416648,0.12611468653227437,-0.0031327518715043062,-0.2015175368017735,-0.010618517142222637,0.269453348751713,0.31302111056410525,0.4498233038229982,0.2495359289005249,0.4818077013371165,0.04662023526171875,0.15536749007211595,0.054164470384191823,0.24488118035726433,0.21980459916568992,0.40896517344856964,0.13229657691862776,0.012747734555548822,0.4767553614445789,0.2839498066435713,0.2949478772286265,0.3737161611838957,-0.2645049813501877,-0.04894163909756782,-0.029448135535450122,0.4101135602569124,0.22687927418925105,0.384196851357132,0.330212104374429,-0.17069161748893036,0.3558083876754748,-0.022207096173554097,0.48246876397409677,0.3430805403783359,0.16595528830313952,0.3688349040706667,0.17748113961619244,0.4152013969888977,0.31716020748443435,0.3687780914532319,0.516308367618614,0.18836596486790036,0.23623510636434183,0.2528084227913742,0.4360407226143803,0.10355832563748812,0.48524170982317777,0.2471457712278819,0.29747536158887405,0.022328451757574513,-0.1352539164280364,-0.04688550948085428,0.4439306600744998,-0.03556732829493928,0.26297333474703677,0.4049443312429171,0.06083710782775892,-0.031101179897011916,0.37757742863826843,0.020913475927499262,0.11133754132609851,0.279043955121916,-0.10571053831999758,0.2821446150195653,0.05088025655607341,0.41743717371099165,0.10456939748904123,0.31900328326413696,0.3103801914466133,0.247926333914946,0.3621844753396573,0.2910169109662444,0.1470913496088994,0.48808777834429096,0.2625103513870138,0.19629916217112023,0.36162083138494455,0.382354044311079,0.021769644470219254,0.29205916813864996,0.28408431952381286,0.28319655409023103,-0.08151802778626022,0.2688985771896046,0.26208286640855355,-0.20965802408092557,0.21075910210083632,0.4757043687647578,-0.011233753148957831
Thal_LGN_L,0.06521588630098464,-0.10850719807049365,0.18315280078732304,-0.015152502317336822,0.2611523636852931,-0.06519943689323496,0.3419652382784696,0.18710202514029664,0.3686123045764397,-0.11095555585683466,0.22381574247350128,0.38917936194423913,-0.06278612772300354,0.4528330703785997,-0.1215407534869634,-0.15265116635814616,0.18883596350007056,-0.5631861864736054,-0.04452052190550381,-0.04112865257604399,-0.19196927376761602,-0.061145678846742255,1.0,0.3393146514868043,0.4279101376332413,0.10388736302408964,0.36889466292502754,0.2645451579251101,0.3504254067052627,-0.2416770787065722,0.087448710325841,0.23523545837825996,-0.081241457772229,-0.13734014931897906,0.03628218700709715,0.20342648563908583,-0.07491950289771716,-0.09720243251896701,0.23086138733931968,-0.0801308560212764,0.3528943613259939,-0.14485922966350387,-0.05714779497916267,-0.17728566560644904,-0.1664122405138355,-0.20303608765787948,-0.17262525672471712,0.15406514547729236,0.17033905551133305,-0.25730887021513627,0.12799642579177808,0.1586737543536331,0.008876159602874793,0.04810045265904316,-0.16141610655889876,-0.15137078577643878,0.11136996847213021,0.4119158178311491,-0.13437872356945427,-0.21809084851621968,0.31071371008478377,-0.09961051729516565,0.16558254407121437,-0.044311679394996584,0.3923809816677361,-0.046744405735556466,0.213602238727089,-0.11947587772722751,0.23774830830590862,-0.3862907379706961,-0.0431244045100495,-0.10464790891783243,-0.13694719568583635,-0.0006045660177715431,-0.12171850898253055,0.2949517361303298,0.027916726656890014,0.47905391459017305,0.09701451969727733,0.050750578341581434,0.4049855110531156,0.09354058079176775,0.008824285393975024,0.5473049335232192,-0.2019029466678491,0.025274072350392963,0.4988396299233835,0.019570791366949145,0.4153701217294685,0.20785570191506866,0.12239902460533453,-0.09846429627968563,0.5044177337638152,0.21268919345406007,-0.29082964412494455,0.3391403500844647,0.18287137528011327,0.2059089338856037,-0.2910107592705444,0.15016821022947502,0.05956457772100625,0.3172632261574719,-0.13669159917513393,0.27399234923929017,-0.058190637977536826,-0.18449986552157993,0.3485508125274604,-0.2758204508938498,-0.06125246078666535,0.27849663688358134,-0.30702886359007403,-0.08334185351579514,-0.1168097383878081,-0.2163207591084382,0.08896792359146766,0.1959089312880966,-0.22500152433827822,0.014552790133460097,0.020663568328117613,0.10170489971211517,0.4418558234907702,-0.08215482362199664,-0.07707889576942302,-0.1831254115640606,-0.0006489072337856547,0.25058054833314786,0.2786444161044242,0.549941601358242,0.26249027279601794,-0.1461040464726766
ParaHippocampal_L,0.30141921653902426,0.14788588999581118,0.34268636057311613,-0.5835561214029478,0.2257208327960662,-0.4812434207336373,0.34507272776218423,0.7149688977174866,0.7110285979772916,-0.5839917990552361,0.71666935706422,0.35403207237822437,0.2966054136176092,0.8149858641585731,-0.36508360164668635,-0.332193807085885,0.2214428087229412,-0.4191525291739688,-0.39565078864369224,-0.5008830943193364,0.1424373343664761,0.18213609899724212,0.3393146514868043,1.0,0.30212095361339936,-0.2493535296635359,0.7485755749958999,0.7371480113663482,0.5540117269075316,-0.520692513195909,-0.3797114646813614,0.22841237802364536,-0.3135866384867954,-0.25169095063124336,0.16340567845831322,0.48423614935440534,-0.629448650513543,-0.33097088289957405,0.1999872491416849,-0.2067476572169547,0.6756430202641064,0.13035438212867984,0.13816490731683895,-0.047077634676139686,0.13514600807436525,-0.08968898908210189,-0.34100063522179724,0.34343152157119067,0.6264713646522625,-0.6033238738897614,0.1814683133654015,0.1266329073020655,-0.06801583802562126,-0.41278414659965107,-0.5122995699117107,-0.05461394921237178,0.15947154857457085,0.653474899804425,-0.554561189876911,0.13646098753008676,0.7465965745354262,-0.5073758148245449,0.40622711098280323,-0.19341056300724413,0.5962396570982751,0.29249205557113056,0.16794105101294193,-0.5774136686243185,0.7493808312661963,-0.43447182088488834,-0.30096237910843915,-0.4296472034328218,0.13280680609443402,0.17294058458192507,-0.21308626140124828,0.7176790991171706,0.2307467011349725,0.43385273871896596,0.18093288694443596,0.5487078471416624,0.15393827764984142,0.3197997529685802,0.3153233085791105,0.4462110794040537,-0.3834065794467623,0.38064545544152956,0.6208158447401401,-0.06728815702138188,0.4603570517041955,0.6920224586347113,0.7319200547745522,-0.45491433608195336,0.5039750334424495,0.11666943092636835,-0.0930738387943635,0.7684001805640394,0.30745620749331215,0.7124064996627482,-0.3430450105352764,0.053484427680369116,0.42542478695794916,0.6705308343455885,-0.3498826413954564,0.6136441278134577,-0.466239598604456,-0.37355271377571503,0.5842695889478059,-0.4980544107321369,-0.12489942549533534,0.6548984304207787,-0.21668885471314994,0.03482929902754976,-0.5356006078240232,-0.02563386214809443,0.45583392077708934,0.53248772488638,-0.2951716544221658,-0.3673590061228829,0.02961238123566255,0.7282978223031,0.164511558214893,-0.24485941705865483,-0.4865631344967686,0.003053741568332995,-0.5618570296899958,0.7219637613685714,0.6223705112095529,0.6887190462443754,0.2237418268893134,0.06239566790909343
OFClat_R,-0.07301873114542126,-0.4986760368735242,0.2930612522972587,0.11182793330581228,0.3970411035255432,0.03589521318897367,-0.18829001281629756,0.05922181060897688,0.30666044339233883,0.12656592631492072,0.5079061985842428,0.22049442085946477,-0.2041884133113989,0.3926218727327428,0.055887078915042784,-0.10171397349519082,0.44078077930372367,-0.5843231544797293,-0.004976264908832894,0.2629110183020888,-0.2824444008015499,0.28737974381457015,0.4279101376332413,0.30212095361339936,1.0,0.6014678672999714,0.5099491381944419,0.3056935655978733,0.5632867328015194,-0.281098419782012,0.4498641514727992,0.5374510820480934,0.02101261681700455,0.024372688831070095,-0.2057995053470457,0.31375969554426136,0.13806930821921776,-0.11800129908354892,0.7588255315286112,-0.35111212117414453,0.6018512390728885,-0.40236743406866804,-0.3302737015631719,-0.46624974182845363,-0.6029855022905317,-0.505295584646214,-0.11259779096262736,0.09296032210659495,0.3537025609570233,-0.04484469084644867,0.4264310461635675,-0.3154073323425479,0.060285986162672396,-0.30754130194230184,-0.17973523213188328,-0.3610707669666585,0.29584436904568895,0.6631791007557553,0.045633895827077844,-0.18585375742678095,0.35562278969892114,0.03604730079335006,0.27240366789429427,0.06083323342668189,0.5320199245129591,0.05507576796420587,0.29781754645591463,-0.09080964303520189,0.19136143275700204,-0.14482438455476523,0.23027215796286882,0.02550920978908686,-0.4513540002169455,0.3054428421798524,-0.10620470814041602,0.2371387735355749,0.2965206066169546,0.6949037958263867,0.1534896902778525,0.38818655233709976,0.31850755945310083,0.3046808712984823,-0.13289019454221687,0.43198018038483976,-0.1424030698572846,0.5918381948220134,0.5414357323535125,0.2508779291096998,0.7859234772118703,0.15161230104076023,0.3885771475554159,-0.1642726267225394,0.42190174639929,0.3334254685112937,-0.1079833434399928,0.45048433111940145,0.37996755798539783,0.4321833456839466,-0.532214391856559,0.7375426222668613,-0.17034459154738996,0.6149252602042861,0.11181466375647162,0.503045431869559,0.4284614205676419,-0.3716512287973075,0.6826954935860422,-0.35474908093651064,0.28774566094672427,0.6541996956013263,-0.366483396163186,0.11992806077298081,-0.0034596064434860305,-0.43017359623483203,0.1856063615108296,0.18437688673404407,-0.3314988267343712,0.29633483972213576,0.3098731363807767,-0.09136384131640336,0.8124999605851229,0.018061496110716325,0.15710996834014748,-0.5188261767605162,0.23698053121701063,0.44629163174475067,0.3762971563555537,0.6098446327509981,0.5787955676230144,-0.5158514959714349
Temporal_Inf_R,-0.5029795170664767,-0.7823067897206107,-0.23095591520092745,0.5604228042135494,0.4083717153933223,0.6936618971602563,-0.272470296152895,-0.4401304041873574,-0.06109470684514923,0.7137181470161895,-0.09822028979210935,-0.1191973773012879,-0.04357286460224865,-0.31419239487304457,0.5748837937675293,-0.0509910194399463,0.25211426179370794,-0.06586514332592101,0.3093259848236519,0.7489542899883932,-0.30323377203614443,0.26248398627608116,0.10388736302408964,-0.2493535296635359,0.6014678672999714,1.0,-0.14768431724673578,-0.35451315273653755,-0.00928616502892116,0.0429873893819755,0.8847933647560811,0.10729525676592076,0.6337133860389574,-0.080764051605882,-0.19360088528772096,0.2767266154393248,0.6961742288068178,0.29331899617725665,0.7322825307475039,0.15519679832333305,0.15542214413811073,-0.08430900628664922,-0.34928993329398117,-0.567335938170458,-0.8779375370927066,-0.6023533921802444,0.11986341087073205,0.10244519122700098,0.15861200059396913,0.4856032840273206,0.5601261753677154,-0.4434951906382335,0.46372799444852986,0.2943667122823766,0.39806554923438225,-0.3174992037331513,0.3242669748625112,0.1647913027409224,0.34878302900049885,0.04556273167280561,-0.01925544411098426,0.6611965733078955,0.16460421539542505,0.04726505333321329,-0.03953375072006881,0.02352215696231774,0.18393034576138048,0.5124857734792253,-0.19202336307115295,0.3274457907575396,0.3124273235271783,0.6378602537028161,-0.7800820421889662,0.25055277585351676,0.4805992579511523,-0.25598362860092655,0.3287388157489769,0.23127986136378947,0.4010171207511234,-0.01551005225317705,0.3818214370471101,0.11468395036539965,-0.4642604148482077,-0.13077429624749717,0.4646986389210261,0.4922106055268303,0.09725104808230935,0.39247941206397907,0.4551827054823237,0.0012155681114965466,-0.22270700446361244,0.1848309847721145,0.11059589342292253,0.46173266679658426,0.17082655549512685,-0.08920313000410961,0.14729441561582424,-0.27418162285101055,-0.3816591059168065,0.8883862876061918,-0.7736264492307598,-0.09990457810869313,0.6483440652063638,-0.041598107264238,0.9239626260226105,-0.08781568160705187,0.16905954347509966,0.06802327785930248,0.6942757049595429,0.3657290653637761,-0.010962189346119335,0.49324366105527445,0.6956817450241428,-0.3764607523924851,0.06700528553849171,0.13957614024340084,-0.055815987251481014,0.607517312571902,0.6727842555203674,-0.4639954027877168,0.3946444010720657,0.30950639791240564,0.8093283267522027,-0.5431146303146156,0.7959886291931793,0.05395123896749657,-0.09536763393256227,0.09907320215971309,0.5213205621207451,-0.6300693424601075
Amygdala_R,0.4134704563972879,0.168655634425071,0.4242122842415448,-0.40367583178864547,0.07738927462438173,-0.5482858849201356,0.155521891436743,0.5855361295792106,0.4506402269176468,-0.5451218016970283,0.6874671608900211,0.3594941588809057,-0.11228638774895806,0.866128543281708,-0.41127297178791905,-0.04521273861039511,0.2942681152194152,-0.5042111347964473,-0.23929626349469427,-0.34783252748360816,0.2863625423496248,0.16879393218354788,0.36889466292502754,0.7485755749958999,0.5099491381944419,-0.14768431724673578,1.0,0.6581691302830441,0.5796879082371247,-0.32733213921176196,-0.37078196362055116,0.4329218837053971,-0.4762609325601195,0.061015327403407295,0.18609578013593558,0.3148844760517283,-0.5028769080603976,-0.35440375504277116,0.18848967266898825,-0.5076224367906572,0.6094441574489485,-0.2564280231329939,0.25334332918168156,0.08857518314679134,0.08188157246919019,-0.024142030857759872,-0.1041239896852071,0.1984636819599127,0.394397001413603,-0.4085216771196237,0.11334556250460621,0.10661733618335303,-0.345298766137898,-0.5581517734503268,-0.4985756154752438,0.085171492740314,-0.001489494611400959,0.6673756195441815,-0.28663024421561956,-0.14118300927397223,0.5624993799295274,-0.579919256859903,0.36788863300611313,0.0015562605567302947,0.6873205414656116,0.27890327097619466,0.35773977457518213,-0.5534254907626481,0.520103724108453,-0.3983167705363983,-0.05116477429421307,-0.5407450679152931,0.19237141044276249,0.3120565202686262,-0.46007313138327693,0.5255648276918236,0.0058049687026243135,0.5617878393211786,0.09353099050155252,0.4050845450042297,0.06839300957324089,0.38902807446897786,0.37630282255104414,0.5524316225737591,-0.47757335137255064,0.34364416394755104,0.5935004944404297,0.12224686338246066,0.49898933417677943,0.3531113681818721,0.702837582075653,-0.31364986605349104,0.3840015022558274,0.07996773460771138,-0.11829826918073029,0.6502460783301004,0.4102709476685211,0.7417862707413455,-0.24519750848820535,0.17595936300226722,0.5537650772403412,0.7240096880185071,-0.5165912838507066,0.4922635250278726,-0.337122254572344,-0.23612989771068268,0.7462142865833544,-0.35837071996934555,-0.3028747375524082,0.484918140203166,-0.21779525732060026,-0.20925471971222057,-0.5721322759599282,0.0460713801099519,0.3105181294487136,0.26816371765754815,-0.15618534208996412,-0.23803982083535863,-0.06815045229219133,0.49228670739181574,0.4433518590394015,-0.1658494717223994,-0.5315852215978716,0.014349783600728064,-0.4545820885229691,0.6665721795727679,0.4496784738449553,0.5950061012883037,0.3382410934166905,0.13827064561851746
Thal_PuI_R,0.29481930683910923,0.15841209366340123,0.3789350987930905,-0.6578156897956285,-0.0027535163283818756,-0.6974109677879639,0.11780832132044826,0.6506549252675863,0.5199535456984068,-0.7085071872804924,0.7658952155956417,0.2753983340894108,0.07416957873774448,0.7661072277892796,-0.623656602246893,-0.20254439155286236,0.05749906288245094,-0.6079200182782515,-0.5568921842377323,-0.6584033151076365,-0.070730663896381,-0.049264190077728455,0.2645451579251101,0.7371480113663482,0.3056935655978733,-0.35451315273653755,0.6581691302830441,1.0,0.5755404218690611,-0.5221145796018404,-0.42422034129659014,0.2224635208004663,-0.6435816614062171,-0.003751644369273582,-0.06404285117234441,0.12004677737130649,-0.7368941035889758,-0.5872936833704617,0.0744579003441575,-0.46112513160332436,0.7365767097999227,-0.05461769685048675,-0.10487430804487145,-0.09244859311041163,0.19830329391676937,-0.13338738810787507,-0.45592656299272694,0.08805311567543932,0.3843226824069188,-0.7723350009763329,0.0374628023123296,-0.008945945302068416,-0.20735955853688695,-0.613614046485307,-0.7542778442508001,-0.2093953663058887,-0.016503505718462742,0.5910078007695685,-0.5147520741774947,-0.17504739744920222,0.5828048923452488,-0.6763850867997185,0.21313813028350773,0.04671036563320041,0.6482659575769475,0.15495363596546105,0.03076242281173198,-0.8292198793588513,0.5485403999327584,-0.6347517212440658,-0.06965426178469686,-0.6809608312720373,0.16780373352786476,0.0009262201961488806,-0.5269673241979278,0.6660266295682934,0.06363246347059807,0.3666888554983215,-0.16656052193541931,0.5885814391143384,-0.1233236841393831,0.09847611979462609,0.2543684981366922,0.41067461230436747,-0.6379301003159947,0.3305756457588676,0.6229764555460973,-0.22098778056898624,0.42869438537024246,0.3409216886274606,0.769342924249869,-0.4485688578896558,0.49585012081512303,-0.1407284914797134,-0.220057440955704,0.7195287732836607,0.17414766172170096,0.7869449698991893,-0.3935659367181098,-0.13827004708561969,0.468052137071668,0.7235229464217654,-0.499017667964247,0.7444209462463428,-0.544000693891984,-0.522044868694373,0.5384421508777477,-0.685318576957739,-0.2822147588902485,0.49151909362151047,-0.4590152955287,-0.24748850901412583,-0.767189902462675,-0.2225708297920064,0.13623939846411892,0.21052711125987655,-0.47042495103881016,-0.4946309238693229,-0.14964517839443017,0.5673167991201061,0.18406100724859084,-0.4016410153797856,-0.64429049302958,-0.10962084192590973,-0.7042420402251607,0.6415399519130144,0.7572073679484798,0.5955024892072446,0.1124759078385197,-0.00894837348492862
