,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R
ACC_sup_R,0.014282087828477537,0.2346262589679703,0.022458379266947423,0.19302261614485358,0.4640262777514655,0.26752717438168144,-0.10387866643015939,-0.0704681152893178,-0.1191973773012879,0.15616533754663398,-0.2021027835215838,0.10910979601470581,0.1508938128573601,0.2753772151794841,-0.20363571001594094,0.3594941588809057,0.050385706577606944,1.0,0.18247630652827723,-0.002380584831921045,0.012593685252386773,0.41712474659903626,0.39141531273358476,0.03978652937235662,-0.2845212482601835,0.25273581405147255,0.0072523304496458175,0.04228054350583035,0.38485632237132705,0.3571345446150428,-0.29031211411033614,0.225855072959858,0.0748254593114084,0.35403207237822437,0.29845459578398137,0.164007117781622,-0.06781140596182081,-0.20239353743683255,0.39503940788381225,0.49066089054187484,0.27167638454761855,0.183334180963444,0.23061373279445488,-0.07570632462970249,0.42380503664450625,-0.039380613849335215,-0.03842348537205952,0.1763944183741586,0.2564743748073077,0.09752224402045732,-0.15117181987141032,0.419067391316087,0.4242598795214523,0.18583048658921578,0.11301721096689743,0.24033810533198668,-0.27405609995639674,0.3228783327934005,0.37338637622373,-0.2840965831476905,-0.15801654121498354,0.041790257875839655,-0.017126793432406025,0.22895727475362945,0.17350071699738084
Thal_MDm_L,0.22003220435409046,0.13058651676879018,0.3267945681606863,0.28463930470722304,0.18589985942510676,0.2021820155733097,0.18886727944288365,-0.15361994389825692,0.15790277848057332,0.3178412869684584,0.2185073319093501,-0.0034257626106906853,-0.06910368877129582,0.11444234191879968,0.29078460903245984,0.2717167267615406,0.5299035999156756,0.18247630652827723,1.0,0.18643892226375183,0.11246019026257817,0.176440443179342,0.47131389205802043,0.21014327492804186,0.22488379278720239,0.3834729068614054,0.37816599727790584,-0.1239157936736349,0.08621737770550668,0.09750800979367136,0.2003086323662911,0.16322649028439615,-0.2640319419855702,0.26288339437539865,0.2083576100444068,0.2535470662272106,0.020139013457673115,0.2263205870763709,0.16349321997020017,0.26680125802665927,0.5219509025554502,0.3638160738902668,0.2264975306089239,0.21972670292623045,0.3794049347393572,-0.05269465415110792,-0.07145979880493182,0.3714821224298529,-0.0503057688845364,0.21702080109358557,0.47552246891985767,0.4730833850090593,0.14126730771412546,-0.015747352631854145,0.5185402122337919,0.07736404468897252,0.17109319351812177,0.22824240472063503,0.03843781793295829,0.19086388557917525,0.3033619004741408,0.27681651965680915,0.5659586138811872,0.11872019756287283,0.09757233592112992
Precentral_L,0.612352485742074,-0.42138842395769677,-0.1711896658858844,0.5322144086003896,-0.033998206720389466,0.29903462871012865,0.6659962423474881,0.16874803075159395,0.11986341087073205,0.5600483391836073,0.14422233283819416,0.1357697926414406,-0.014521245478328481,0.5004331196138786,0.2757474468468471,-0.1041239896852071,0.3735389761117169,-0.002380584831921045,0.18643892226375183,1.0,0.31614024679159325,0.03130856137289841,0.23746270124935273,0.9365255392499634,0.0394076553947019,-0.08047954291240185,-0.2165912013443278,0.5704338138664006,0.49598213158857374,0.4220611563671481,0.35873232398523147,-0.5699601362936028,0.1101860054256194,-0.34100063522179724,0.7639498760364651,0.5585919506467811,0.5383216484831705,0.4872232170568006,-0.4006002581453047,0.2351196429388931,0.6679100275601645,0.4359422812708772,-0.5123430753280628,0.6107273377046417,0.35394504158541634,0.5483970398377256,-0.6129729942872477,-0.3482720165353005,0.07306620404383263,-0.22014352616173594,0.3823594421887069,0.3284348871423198,0.3328592304474055,-0.70209219221382,-0.29478416743658087,-0.4616083123993859,0.2711861219657827,-0.20147876423845576,0.2272354822486586,0.30523829871464087,0.2624721604660476,0.45735921335612534,0.269453348751713,-0.38317099222070566,-0.449099894529773
Raphe_D,0.5042310610254057,-0.6351578682399843,-0.047463885813262115,0.5205327632513249,-0.27147469342261743,-0.12221550732487016,0.5176853045191894,0.008425914000456898,0.2943667122823766,0.13845343740469068,0.3817428265317861,0.15532597929354908,-0.13838538949681736,0.14672065805474382,0.707076361500881,-0.5581517734503268,0.39204442486035224,0.012593685252386773,0.11246019026257817,0.31614024679159325,1.0,-0.15817979169114962,0.35751113633177406,0.41558082559075626,0.5953818321224085,-0.16676361696627026,-0.25304510459382773,-0.007821641612816333,0.15639674085147967,0.13029903753705993,0.7331078338193789,-0.438316938108149,-0.12269360358448253,-0.41278414659965107,0.33771988316099233,0.5230910199504268,0.4971572970936311,0.45152530807680363,-0.5606370007546817,-0.0580995335941212,0.12203516197863414,0.6125869441767275,-0.24438756833390873,0.7723034712985462,0.12120491998026131,0.24356585414997692,-0.2337461153805465,-0.24588531813679768,-0.15510301308699373,0.23652397608127426,0.5414749963223302,0.18226144062240443,0.24507181677567239,-0.5816474256242478,-0.057703158935147485,-0.7776998078546987,0.6689288371691544,-0.7071535973811619,-0.018126427498075443,0.7412325861894116,0.7064647376577179,0.4432341949671415,0.054164470384191823,-0.661635897106459,-0.7170753019354978
Frontal_Inf_Orb_2_R,-0.052678442271880774,0.47228124995721665,0.3411415041521948,0.3130999257299535,0.5222690910734341,0.2346942957268637,-0.08962621119771147,-0.047757367925118796,0.23127986136378947,-0.049380643507411164,0.11459908882956053,-0.17475367514702347,-0.005392086282094355,-0.0470220257618597,-0.1639595514066202,0.5617878393211786,-0.08567098340320238,0.41712474659903626,0.176440443179342,0.03130856137289841,-0.15817979169114962,1.0,0.5896874314771082,-0.06937588968629994,-0.03517582053654363,0.445462795314537,0.2833058418472595,-0.12642434397370642,-0.18816100991310394,-0.09755633688331436,-0.12196165093500384,0.44392069229037856,-0.08455019259925643,0.43385273871896596,0.13103293282632889,0.0590625725231966,-0.015200969937674695,-0.5152664391009856,0.4403333759127894,0.3920253184470859,0.3818767262825666,-0.31478227654411334,0.06589101151331064,-0.09993911132153341,0.7141633579364519,-0.09633394856948113,0.34573521762452436,0.3267869865842975,-0.25196711399023647,0.061743336777369935,-0.14074072942871726,0.44006249409975423,-0.006020066703403887,0.3074089949892783,0.3070173140269068,0.29746359106558795,-0.044099286688529964,0.512095870576143,-0.009647130316892912,-0.06110073251171648,-0.027019475214298948,0.18758154131530735,0.17748113961619244,0.13140890436144026,0.24432346518760775
Insula_L,0.25910916114095395,0.016370564959268866,0.45249201210024603,0.5565735552808398,0.2981506331874092,0.17095851029273357,0.2054117036418283,-0.22920414414357787,0.4083717153933223,0.008274999439461857,0.4171193430827037,0.0979750522150642,-0.057635646222016355,-0.0364845861114393,0.35358069540488246,0.07738927462438173,0.5452042932392653,0.39141531273358476,0.47131389205802043,0.23746270124935273,0.35751113633177406,0.5896874314771082,1.0,0.2124017142342763,0.42735322014910965,0.4527739807350721,0.316782214061113,-0.2722757124055177,-0.08362737698547845,-0.07474004460919899,0.3718265834845761,0.1845589796729994,-0.37123155465634833,0.2257208327960662,0.23228179071746063,0.37774181797688,0.14824760931267442,0.043547883643776535,0.032618343158374176,0.19613967985304515,0.5748855881758504,0.3384198516585906,-0.0183256448788887,0.3542022502564721,0.6715819511592778,-0.08906542758091766,0.06524239823381058,0.3353035727908815,-0.3435118304606323,0.12883726990889374,0.33747676093659296,0.6362448948545827,0.1045488260820987,6.28486616334253e-05,0.47818372977224083,-0.1338049834827071,0.41790913860903284,0.04204153135673382,-0.12036236223031586,0.4368963017010605,0.5227664264769735,0.37726205513782407,0.46456739321670526,-0.09722257384397945,-0.08599524746607161
Postcentral_L,0.6838990079641921,-0.4936378526927357,-0.3249688352238246,0.4323912958635292,-0.09579914248996342,0.4170161341993502,0.6055931486223831,0.0496279375765605,-0.055815987251481014,0.6502923910067374,0.05493631584679944,0.15195637067328907,-0.012624675849025673,0.6843759533989531,0.33753256423387246,-0.15618534208996412,0.4838112901244062,0.03978652937235662,0.21014327492804186,0.9365255392499634,0.41558082559075626,-0.06937588968629994,0.2124017142342763,1.0,-0.006165551974225331,-0.12734225570030558,-0.34720914176593676,0.5043783686741432,0.660177470392624,0.5595795242032835,0.32674961414669645,-0.616102362529039,0.03478300193622425,-0.2951716544221658,0.8062432767644448,0.5269434527733842,0.43287026512593024,0.610363970522772,-0.38638008309283717,0.3039194688156518,0.6130621645352688,0.5112454866524364,-0.3275380989366713,0.6853601863639716,0.3157759406330413,0.43460792576446833,-0.6167568997040601,-0.30803639718783976,0.25480769522751134,-0.06114182853231724,0.3553914934793989,0.34724943321968677,0.4547391682345189,-0.7230954135476811,-0.2637231737895932,-0.48347398431307215,0.19649217822730888,-0.2837702281204731,0.4067906655303082,0.27563817894966325,0.27484145720236897,0.4279296759646614,0.19629916217112023,-0.370755257040914,-0.48167546797033517
Vermis_7,0.2060103490819759,-0.36223517148751233,0.5196900549012972,0.4967614093697631,-0.29851796960851945,-0.4896586515195114,0.4854747266794503,0.011349588921460211,0.769132693074651,-0.2455979939525138,0.821485022173044,0.2140618736204233,-0.11018249908876952,-0.48782987612469353,0.7778870739000799,-0.45874577652104376,0.3361673687300182,-0.2845212482601835,0.22488379278720239,0.0394076553947019,0.5953818321224085,-0.03517582053654363,0.42735322014910965,-0.006165551974225331,1.0,0.07878599937023584,0.30850006838723915,-0.35372418641591824,-0.5067758235267549,-0.478255242682288,0.885519867064305,-0.07297923335965766,-0.3076446245996776,-0.34877592877904,-0.1508744543017761,0.34329771794693414,0.4079736364257834,0.2570642801229144,-0.48833612229392737,-0.4418104996841263,0.11040752601378315,0.37259904088455686,-0.25776056096244326,0.4655887853141302,0.1298296552732222,0.11255513023157421,0.054568351443761695,0.02060367417029266,-0.7481697395582871,0.013753103209221742,0.6640883332771196,0.15694552468166806,-0.3274643272873782,-0.2376918879448433,0.2726448936486307,-0.5450257837882397,0.9187192295283242,-0.5429508177229476,-0.6323127985851164,0.9141088534921109,0.8757897034068394,0.3437635331624015,0.2830863327290681,-0.5604294343321633,-0.4740824974820675
Hippocampus_R,-0.0708858486364733,0.3123372189493796,0.5576025262632225,0.2029030141632197,0.3406434946190976,0.21694315270332745,-0.08507188856421499,0.07501168558854898,0.20548237050368803,0.051459507139230434,0.1892522207951203,-0.0962289661285687,0.26398752318563273,-0.10537903765990785,-0.08664762814168572,0.41370951634184416,0.2742044212114316,0.25273581405147255,0.3834729068614054,-0.08047954291240185,-0.16676361696627026,0.445462795314537,0.4527739807350721,-0.12734225570030558,0.07878599937023584,1.0,0.5779984694725887,-0.0637457780381419,-0.09865616053059753,-0.18664036631216516,-0.0721803800833979,0.46386298212675336,0.08550416795087813,0.5109572229786535,-0.11426106006521042,0.04061772432442261,-0.15317336710971094,-0.23222385843276572,0.3930372496802282,0.1730413866246449,0.3269992194663107,0.09287035755641392,0.30318277523407755,-0.1612327103981011,0.5471399878210991,-0.052070702963349785,0.2544928200955645,0.5031210891563817,-0.16978671118108948,-0.00554865139310728,0.060467428856925104,0.37918475677824204,0.12050638302272411,0.43832107107212975,0.5671866633154674,0.44966323519213913,0.03293613899697203,0.42585206310020407,-0.10643819447017484,-0.010925046628653389,0.12983487349354256,0.0592403118637007,0.39655302128802794,0.4642613094737768,0.399539737172759
Cerebellum_10_R,-0.16368485932517515,0.3736532150445258,0.6975248716016964,0.11819671297327947,0.16458695586707298,-0.19358450691499834,-0.101912734455662,0.08303770511248523,0.4922106055268303,-0.11551697529889474,0.48858279063550597,-0.005096627495585954,0.18935800177625353,-0.46479018958697976,0.015968442546685013,0.34364416394755104,0.1503742646102038,0.0072523304496458175,0.37816599727790584,-0.2165912013443278,-0.25304510459382773,0.2833058418472595,0.316782214061113,-0.34720914176593676,0.30850006838723915,0.5779984694725887,1.0,-0.2768023503253352,-0.5110863538452013,-0.5389760083619037,0.04842936821394358,0.5755168743444938,-0.023679879743076344,0.38064545544152956,-0.30472851224155667,-0.09450946234102824,-0.17977265261447525,-0.2665162217573046,0.30045555909116844,-0.14030142298083603,0.27417135235100715,-0.07676294369106436,0.19836291482461751,-0.32293549966932084,0.21759621596749718,-0.1419513678545102,0.3061585211497994,0.49576857039162237,-0.5379133557213739,-0.06382883904245733,0.12971139803771953,0.31239487453961556,-0.30857085411675644,0.4485014448631395,0.5872989416109358,0.396047347427941,0.20788142452618807,0.43005002171886625,-0.490195088794683,0.08986402772500877,0.1251452351602334,0.05309869472382716,0.4360407226143803,0.3832590228984546,0.4098381909289319
Parietal_Sup_L,0.1774543784160058,-0.15549387329303194,-0.25986865065202014,0.27868408248938237,-0.09483513866445313,0.09626010008199501,0.4814670367838657,0.6639152427514599,-0.0509910194399463,0.3039458483026506,-0.18059147890894967,-0.04374953609875122,0.04226237873354205,0.33920399308573546,-0.19611580803575418,-0.04521273861039511,-0.18827423282030464,0.04228054350583035,-0.1239157936736349,0.5704338138664006,-0.007821641612816333,-0.12642434397370642,-0.2722757124055177,0.5043783686741432,-0.35372418641591824,-0.0637457780381419,-0.2768023503253352,1.0,0.5462945148683187,0.42666617621686975,-0.07185108463413653,-0.4248136395855731,0.7828715692616662,-0.332193807085885,0.3982827131515786,0.2380766275335469,0.5048553263256352,0.17566947520269638,-0.28838724295698376,0.13691406466562192,0.1937243915732014,0.1333569775534205,-0.49130999783389556,0.10938494297631655,0.06620878640953345,0.8045007001836864,-0.5001432881711989,-0.5552169611092722,0.32353665119024566,-0.44115896087021983,-0.01964823791596629,-0.14901842881371946,0.17016431974953766,-0.3959561040239204,-0.5751561884936673,-0.14628524231259168,-0.11172402412918633,-0.025337107476037353,0.25266202552709116,-0.15431660178689366,-0.20617148741654068,0.13182228583174616,-0.0904707796456121,-0.02993009280425814,-0.14550731726818494
Precuneus_L,0.45780195711527977,-0.29295929039145585,-0.5860200399630503,0.10569543547400524,0.023031261528038686,0.5707208959336723,0.21693751332652236,0.034465360734778294,-0.5431146303146156,0.6633761859854788,-0.4689702862505492,0.16348758673776811,0.16324901748715706,0.8646500067144139,-0.08337590234891862,0.014349783600728064,0.23775380644942973,0.38485632237132705,0.08621737770550668,0.49598213158857374,0.15639674085147967,-0.18816100991310394,-0.08362737698547845,0.660177470392624,-0.5067758235267549,-0.09865616053059753,-0.5110863538452013,0.5462945148683187,1.0,0.8810223645773141,-0.21577723678731445,-0.4713666407262376,0.2610396574566666,0.003053741568332995,0.6959672360560837,0.25010558659788795,0.07565765583014335,0.4589142876307153,-0.05688787891646753,0.5572603796776696,0.2663767749752741,0.43074648497568646,0.06056643980143242,0.3274236446032508,0.13434527672392801,0.274194889697449,-0.603624659933769,-0.3005890592443146,0.7967864024637046,-0.022461991952455317,-0.042548250432642654,0.1403723829798288,0.6581164916138158,-0.4172044529334464,-0.31951846675915374,-0.10258322591030487,-0.36004691116853155,-0.05115469884047618,0.8136614250291828,-0.28344153567991603,-0.16849566051169168,0.1193871497235694,-0.08151802778626022,0.06587754092527841,-0.12887897160639464
SupraMarginal_R,0.49948705405307464,-0.30921921493484295,-0.657518449478039,0.18688615735458058,0.1230578188202914,0.6374878282104126,0.21803516772505319,-0.07565833203616808,-0.6023533921802444,0.6378204896331776,-0.48214290328836323,0.08371904478129326,0.01516828772388221,0.8588104725461222,-0.07335719144904784,-0.024142030857759872,0.09407078750661081,0.3571345446150428,0.09750800979367136,0.4220611563671481,0.13029903753705993,-0.09755633688331436,-0.07474004460919899,0.5595795242032835,-0.478255242682288,-0.18664036631216516,-0.5389760083619037,0.42666617621686975,0.8810223645773141,1.0,-0.20328722735341662,-0.540920660732333,0.1260846755564978,-0.08968898908210189,0.770486821130516,0.3166041798374424,0.02647732770777439,0.41544741120934014,-0.07897276250373618,0.74408683040015,0.1779586907299731,0.30373636752062894,0.014258652114582236,0.40438387471708875,0.1981180294076796,0.2118930998837948,-0.636524512631304,-0.41191137964617724,0.8247571362459512,-0.035678392161289395,-0.030255524649514167,0.030474546351555207,0.6525631578004166,-0.4897861343135523,-0.33877204151623236,-0.153221947083983,-0.3621635241406013,-0.04817916119090715,0.9142972329798456,-0.25757998114202657,-0.18123959644759838,0.2081047689792429,-0.010618517142222637,-0.009527905481019667,-0.2484898421395571
Vermis_6,0.4236559351232306,-0.5797277236050129,0.3297780317240716,0.6565443388854507,-0.3072549889266456,-0.3742352605909654,0.7368219019517098,0.10275738466604456,0.6956817450241428,-0.036803664697182686,0.7456686985515653,0.19964678492069873,-0.15009936211174676,-0.2405706695718628,0.8260107386745587,-0.5721322759599282,0.3618156728430504,-0.29031211411033614,0.2003086323662911,0.35873232398523147,0.7331078338193789,-0.12196165093500384,0.3718265834845761,0.32674961414669645,0.885519867064305,-0.0721803800833979,0.04842936821394358,-0.07185108463413653,-0.21577723678731445,-0.20328722735341662,1.0,-0.40978761535557445,-0.19346732074214607,-0.5356006078240232,0.1147853695547832,0.557812387541695,0.6587204628183443,0.46318974779894007,-0.6772757798367229,-0.36806006042621836,0.20388519987408324,0.5200015351889157,-0.4843966110338769,0.7003813587573245,0.17506587237394974,0.37823253208929847,-0.21477127250360628,-0.2451598300624355,-0.5751628631855704,-0.05463150555079316,0.781103561451564,0.10753543754718044,-0.14610344679321857,-0.553164411035762,0.005491215682957114,-0.739176900852266,0.9543720949687508,-0.6954690857110113,-0.4509088655573121,0.9769184269548811,0.9263939036256423,0.5034949828468848,0.2910169109662444,-0.7314329789893137,-0.686764089743033
Thal_PuL_R,-0.5629293159404476,0.7233590517669136,0.4635546211741219,-0.30514338558870996,0.2575919941790996,-0.12582787541236015,-0.6343102811867258,-0.09335757981765694,0.15542214413811073,-0.31594041307690507,0.02925745574585244,-0.15449701366139787,0.11478741002519585,-0.39907610726186454,-0.34433984315941646,0.6094441574489485,-0.11273702397016001,0.225855072959858,0.16322649028439615,-0.5699601362936028,-0.438316938108149,0.44392069229037856,0.1845589796729994,-0.616102362529039,-0.07297923335965766,0.46386298212675336,0.5755168743444938,-0.4248136395855731,-0.4713666407262376,-0.540920660732333,-0.40978761535557445,1.0,-0.08828326533205438,0.6756430202641064,-0.5003141473942168,-0.4849267124357421,-0.4464893201052657,-0.6772447816419329,0.6893873815437808,-0.04029813544460661,0.04562903535679776,-0.4503300929774366,0.49373837389646746,-0.6326508039718887,0.10927886227181481,-0.5174624421270154,0.6977039287366902,0.72713236266031,-0.2968842690342638,0.1648009215371535,-0.36595337016368296,0.31347778533659026,-0.27387178493040554,0.8352117138301378,0.6223450913292364,0.6791007960143639,-0.2357082299046281,0.6647977816370226,-0.3047725134453326,-0.3317300806180781,-0.28206982194603314,-0.3223017498154144,0.03957888747463623,0.531236346645675,0.6797107566528012
Occipital_Sup_R,-0.14249511391723843,0.048768192735406966,-0.08190864977767921,0.13872952646409334,-0.0845212822728508,-0.12895584608260013,0.2175076421627547,0.812139523818496,0.04726505333321329,0.0010751720401279352,-0.14102952295969534,-0.16066285726881027,0.12462219897261681,0.03543388015327091,-0.31847193467163176,0.0015562605567302947,-0.40877509897798486,0.0748254593114084,-0.2640319419855702,0.1101860054256194,-0.12269360358448253,-0.08455019259925643,-0.37123155465634833,0.03478300193622425,-0.3076446245996776,0.08550416795087813,-0.023679879743076344,0.7828715692616662,0.2610396574566666,0.1260846755564978,-0.19346732074214607,-0.08828326533205438,1.0,-0.19341056300724413,0.014997348696036573,-0.02056699106938724,0.35657049785778244,-0.1491733865593254,-0.12035769089153606,-0.03013815184505481,-0.08421329891385498,-0.07488110967238193,-0.309996042895674,-0.2246401306911747,-0.01622419457319019,0.6931847032031753,-0.20530007673869496,-0.4146312971340333,0.1684086767900963,-0.41096630264427414,-0.21831864615341157,-0.2574962850226352,-0.02614856059392134,-0.01696071995137525,-0.4416226676769769,0.08202103290576591,-0.13654071671252554,0.08830817534302435,0.05143109717274649,-0.25123576723407043,-0.30170449618290573,-0.049995762073071257,-0.2645049813501877,0.1815310482418636,0.053200896222983324
ParaHippocampal_L,-0.21668885471314994,0.5962396570982751,0.1999872491416849,-0.3673590061228829,0.4462110794040537,0.3075030194859673,-0.6033238738897614,-0.3792935416125122,-0.2493535296635359,0.1424373343664761,-0.23328901432769572,-0.0930738387943635,0.29249205557113056,0.06239566790909343,-0.3834065794467623,0.7485755749958999,0.13646098753008676,0.35403207237822437,0.26288339437539865,-0.34100063522179724,-0.41278414659965107,0.43385273871896596,0.2257208327960662,-0.2951716544221658,-0.34877592877904,0.5109572229786535,0.38064545544152956,-0.332193807085885,0.003053741568332995,-0.08968898908210189,-0.5356006078240232,0.6756430202641064,-0.19341056300724413,1.0,-0.15471486738217738,-0.39565078864369224,-0.5835561214029478,-0.4191525291739688,0.8149858641585731,0.30141921653902426,0.17294058458192507,-0.23231553688929427,0.7282978223031,-0.4553832197435593,0.2214428087229412,-0.554561189876911,0.5039750334424495,0.7465965745354262,0.13514600807436525,0.34507272776218423,-0.3021841773181675,0.40622711098280323,0.1266329073020655,0.6136441278134577,0.6264713646522625,0.7124064996627482,-0.4865631344967686,0.6801714552903395,0.14788588999581118,-0.4812434207336373,-0.3135866384867954,-0.24485941705865483,0.18213609899724212,0.6682799200720253,0.7319200547745522
Supp_Motor_Area_L,0.7078020270014859,-0.3668341883542347,-0.4624086207934441,0.4670865410543314,0.10522445764554002,0.5571048934904785,0.4406395825899787,-0.046828836702058,-0.21583155015438557,0.7535188001190484,-0.07151720181252655,0.1473975583002822,0.024673366022440465,0.8063082204288103,0.21278835633589413,0.03448124097032498,0.28899378826972416,0.29845459578398137,0.2083576100444068,0.7639498760364651,0.33771988316099233,0.13103293282632889,0.23228179071746063,0.8062432767644448,-0.1508744543017761,-0.11426106006521042,-0.30472851224155667,0.3982827131515786,0.6959672360560837,0.770486821130516,0.1147853695547832,-0.5003141473942168,0.014997348696036573,-0.15471486738217738,1.0,0.511172334276694,0.23496166814972624,0.42097183546273453,-0.1723043690111083,0.7052012911010325,0.5518588713148591,0.37395061931362183,-0.16223459099589213,0.6262975579986712,0.4304501700241681,0.28711837141215624,-0.6069861880047948,-0.30897097698356196,0.4177433075314125,-0.026835101138020928,0.17856051318636007,0.38899349634549335,0.5839216765648868,-0.6617639985585292,-0.21209459793489754,-0.3619573853216894,-0.0030419835879470377,-0.06445313111989485,0.6746784969921649,0.0881485757075786,0.08804026172146216,0.44977294660049066,0.18970826125380097,-0.24869068165671618,-0.4250651106713643
SN_pc_R,0.6280687558466707,-0.45018835302398785,0.1066630259623482,0.7084405492332924,0.06989631141128543,0.07650178466231464,0.6885704353412732,0.10183780124382338,0.3093259848236519,0.3534457233854295,0.3236522077969192,0.22428120305518817,0.05039464127879737,0.20758762462089855,0.4440267179125947,-0.23929626349469427,0.25217860394080627,0.164007117781622,0.2535470662272106,0.5585919506467811,0.5230910199504268,0.0590625725231966,0.37774181797688,0.5269434527733842,0.34329771794693414,0.04061772432442261,-0.09450946234102824,0.2380766275335469,0.25010558659788795,0.3166041798374424,0.557812387541695,-0.4849267124357421,-0.02056699106938724,-0.39565078864369224,0.511172334276694,1.0,0.49993561365587985,0.41754421705152317,-0.3823825862958213,0.16384393777024317,0.3806394193732438,0.5077055695069776,-0.42451598580013966,0.6137139296366211,0.38931337480327394,0.4630142706397222,-0.5073879559432957,-0.36931918886675696,-0.07017968051009886,-0.18281880530259623,0.5155924556099345,0.17217875592106702,0.3421559483567205,-0.5844317706355057,-0.13670656556069463,-0.48768959809950874,0.4770696807875972,-0.3669210751149871,0.08111884510043028,0.5296330044716759,0.5225287512884179,0.6591509848968872,0.3204353243592148,-0.5128435380139582,-0.5615033147728453
Cerebellum_Crus1_R,0.25970299885895987,-0.39382756630049753,0.15185676346951185,0.6719844050978981,-0.17024079459882763,-0.3477780721432164,0.8033154940675409,0.5830162868182581,0.5604228042135494,-0.058950197716498134,0.43078794211803806,0.06268943745743422,-0.18492371206423783,-0.09413444842343498,0.47016173487622764,-0.40367583178864547,-0.0048535246323442825,-0.06781140596182081,0.020139013457673115,0.5383216484831705,0.4971572970936311,-0.015200969937674695,0.14824760931267442,0.43287026512593024,0.4079736364257834,-0.15317336710971094,-0.17977265261447525,0.5048553263256352,0.07565765583014335,0.02647732770777439,0.6587204628183443,-0.4464893201052657,0.35657049785778244,-0.5835561214029478,0.23496166814972624,0.49993561365587985,1.0,0.2937290006522067,-0.6027250205967414,-0.24136149523716535,0.24838376717757402,0.333702162022982,-0.7121036811743545,0.5152127451767825,0.20121385339011233,0.7877029530976167,-0.3530297314816393,-0.52144234653681,-0.3260540908736765,-0.2476013639929086,0.5248047486137417,-0.029609734101880596,-0.08574799818271434,-0.5470637225615038,-0.40675952589828274,-0.6048770905946053,0.6364035518165125,-0.4730373170273115,-0.26670974600726627,0.6004286766188499,0.5001523571454348,0.3873382654890305,0.04523162347443142,-0.6109879340721117,-0.5672745313167215
Thal_AV_R,0.6243204432574282,-0.7065725709343957,-0.23832273165813592,0.25251974702297564,-0.34534200079707056,0.17729366636053254,0.5613507712399646,-0.03638307048115968,-0.06586514332592101,0.4236952067662898,0.16014387873189348,0.49659631752205674,0.04399326383877243,0.37950886422468244,0.5784306593587486,-0.5042111347964473,0.5550335590882027,-0.20239353743683255,0.2263205870763709,0.4872232170568006,0.45152530807680363,-0.5152664391009856,0.043547883643776535,0.610363970522772,0.2570642801229144,-0.23222385843276572,-0.2665162217573046,0.17566947520269638,0.4589142876307153,0.41544741120934014,0.46318974779894007,-0.6772447816419329,-0.1491733865593254,-0.4191525291739688,0.42097183546273453,0.41754421705152317,0.2937290006522067,1.0,-0.5639681760842117,0.011508171182496744,0.2179961262329154,0.7080033960752605,-0.15438795088616902,0.6266103375823563,-0.06497893925324494,0.24965939415982888,-0.6390015232504559,-0.3318078812951256,0.21627311803377913,-0.09641862781786267,0.550241852352943,0.046673691648148274,0.22447576222784468,-0.6259364429860521,-0.19374645813378685,-0.5268544904178971,0.32558283986504466,-0.5689511068964284,0.21323390815303334,0.3966783292146765,0.4441992120575615,0.3036553844776925,0.12685221174751438,-0.35946160459663695,-0.44120856424249055
