,Olfactory_R,OFCmed_L,Temporal_Pole_Sup_L,Red_N_L,Pallidum_R,Lingual_R,Thal_MDm_L,Cerebellum_7b_R,Pallidum_L,Heschl_R,Cerebellum_Crus1_L,Insula_L,Amygdala_L,Temporal_Mid_L,Thal_MGN_R,Cerebellum_Crus2_L,Cerebellum_7b_L,OFCmed_R,Calcarine_L,Lingual_L,Rolandic_Oper_R,Precentral_L,SupraMarginal_L,Precuneus_L,Cingulate_Post_R,Postcentral_R,Thal_VA_L,Caudate_L,Rectus_L,Thal_PuA_R,Occipital_Sup_R,Frontal_Inf_Tri_R,Thal_MDl_R,ParaHippocampal_L,Frontal_Mid_2_R,Fusiform_R,Cerebellum_4_5_R,Thal_PuI_L,Vermis_8,Temporal_Inf_R,Occipital_Inf_R,Cerebellum_6_R,Cingulate_Mid_L,Thal_PuM_L,Insula_R,Thal_VL_L,Parietal_Sup_L,Thal_LGN_L,Frontal_Sup_Medial_L,Occipital_Mid_R,Parietal_Inf_R,Thal_VPL_R,Cerebellum_9_L,Parietal_Inf_L,Thal_IL_L,Temporal_Sup_R,Temporal_Pole_Mid_R,Thal_LP_R,ACC_sub_L,N_Acc_L,Frontal_Mid_2_L,Thal_VPL_L,SN_pc_L,SN_pr_L,Thal_MGN_L,Frontal_Inf_Orb_2_L,Temporal_Inf_L,Thal_AV_L,Caudate_R,Vermis_9,SupraMarginal_R,OFCpost_R,Cerebellum_Crus2_R,SN_pr_R,Cerebellum_3_L,Thal_VL_R,Frontal_Med_Orb_R,ACC_sub_R,Cuneus_R,Cerebellum_4_5_L,Supp_Motor_Area_L,Frontal_Inf_Oper_R,Cuneus_L,Frontal_Sup_2_L,Cerebellum_8_R,Vermis_1_2,Thal_PuM_R,Rolandic_Oper_L,Temporal_Sup_L,Frontal_Sup_2_R,Angular_R,OFCant_R,Fusiform_L,Heschl_L,Postcentral_L
Frontal_Sup_Medial_L,0.21239378412312204,0.05691297297720467,0.2311756777914083,0.3482467973548539,0.39192707784759645,0.21565243765937436,0.4730833850090593,0.10477406199509649,0.5432979874717474,0.3203494157825603,0.191634041905306,0.6362448948545827,0.28527965175125847,0.2631522275311171,-0.010765477335382237,0.08508556366799085,0.2934939197065096,0.25444301850917506,0.15097748963201632,0.24689431849786073,0.5596168625686351,0.3284348871423198,0.2353658950011641,0.1403723829798288,0.5295090968831514,0.07321280435199097,0.08885257344035334,0.5712863280881627,0.10251349153785788,0.4638623833835269,-0.2574962850226352,0.4088263622143647,0.0760359493798959,0.40622711098280323,0.39509560838103186,0.2921606705759698,0.5605025362244093,0.18602202712847857,0.23373889388686753,0.16460421539542505,-0.20814416685181394,0.12538208272438164,0.7686351891940671,0.39369615784516976,0.5723692818904705,0.31575914455292997,-0.14901842881371946,0.16558254407121437,1.0,-0.23198842848574483,-0.15566997614053504,0.2156320811353323,0.1685863814606362,0.1640822850036412,0.2266560997521024,0.28631470828810485,0.07556217406859804,0.49559496918759666,0.3159374747182945,0.22502208995864784,0.706503243656614,0.35927434681397274,0.21089350036525922,0.2559964358116385,0.11614228747808503,0.4311955213565942,0.2636241404845319,0.1248364197013275,0.48889652541717077,0.21745195427755726,0.030474546351555207,0.2536556156895743,0.07485967545656208,0.23394920839351596,0.4143611806560238,0.2571657077552051,0.09330362052863439,0.14564896985114034,-0.19076614121286165,0.6107489748406536,0.38899349634549335,0.3465944605790947,0.059685548079872336,0.8231767042030246,0.10404710326999224,0.23419923797743955,0.5946069982090346,0.7023348534081046,0.6087255788131266,0.5527206416713295,-0.04497835204553107,0.397120544030049,0.417317517481426,0.5913145321309877,0.34724943321968677
Occipital_Mid_R,0.12118543214239633,0.04950651538188095,-0.3144597799404507,-0.14951678453339826,0.13008211834100714,0.013196522991351014,-0.19667431671182375,0.22485198742562407,-0.3285925172988882,-0.2949849098729416,-0.05974008161486654,-0.27277125260116464,-0.2036944887000048,-0.4417814031753349,-0.045216187657565306,0.14072715140838404,-0.11825551628879039,-0.0491656528673401,0.06207905169699177,-0.07407037312387774,0.07921662133230577,0.07676863606900729,0.00996735060609329,-0.003595596521457125,0.03185205944013106,-0.19731308867129924,-0.1039457922809103,-0.3727252848669244,-0.012856934668708051,0.06355817408905598,0.8895322331912261,0.0687779803775039,-0.0001625331422408178,-0.30096237910843915,-0.14947006118244743,0.31923957397670777,-0.22780716333030746,-0.20984986417360915,0.13274927403466333,0.3124273235271783,0.8809610893702858,0.09894708456370689,-0.23120121546750372,-0.24268819145248177,-0.012114248571781314,-0.09336984550240449,0.6699946787897582,-0.0431244045100495,-0.23198842848574483,1.0,-0.13764248309455754,-0.01868772106052678,-0.008687250613992621,0.12607642820543372,-0.41490178200506794,0.26665047644496676,0.13557688847239846,-0.06417241283385151,-0.24753833553850144,-0.29373259500078996,-0.04675477081407167,-0.16430319395898418,-0.2135111608968928,-0.15456546814587158,0.04497484117207008,-0.2638371427709316,-0.3934685055632055,-0.16305881251520024,0.03741885730530839,-0.13692657093745475,-0.08651809960257835,0.14435925559678084,0.179090082279536,0.018337668268936503,-0.32006025389506493,-0.09252628321406743,-0.023638788246174422,0.24518657673132405,0.6166288541249683,-0.3089211218295523,-0.0868980510916863,-0.11026759871333867,0.38560768991482863,-0.059409190928648256,0.08405246670359476,-0.14978026494480734,-0.165744610155633,-0.3126977712522896,-0.40984874086039463,-0.24096702620975316,0.14122526286167575,0.012957304699531018,-0.43026044364645033,-0.4603437383220209,-0.05277831817496726
Parietal_Inf_R,-0.16404321037090233,-0.0475002211882628,-0.531599780012504,0.469069017768756,-0.15187841780511338,-0.5041424770796072,-0.0503057688845364,-0.6897411605859894,-0.2974798493202211,0.6078782956780888,-0.2717676230244254,-0.3435118304606323,0.15785047001836539,-0.17777067082405276,0.6156492567764018,-0.4218515726614025,-0.22140460670440198,-0.341879713294053,-0.25969176565024427,-0.5357760275408987,-0.14040361054398962,0.07306620404383263,0.12147736619670554,0.7967864024637046,-0.5796284316126978,0.8914299739622203,-0.36718153565868117,-0.22085022955846717,0.15968496833999016,-0.5151961667070845,0.1684086767900963,0.0014296917497462682,-0.053928674102205594,0.13514600807436525,0.5843042539281045,-0.7753799181597201,-0.06275777868856061,0.10589061239011609,-0.7895752071420308,-0.8779375370927066,-0.1509727994439133,-0.6991809940581232,-0.12036248753502354,-0.12215164229287905,-0.21644508778096372,0.0546399990710511,0.32353665119024566,-0.1664122405138355,-0.15566997614053504,-0.13764248309455754,1.0,-0.3668470391162222,-0.6155078547862354,0.3766080757772167,0.07458074811293629,-0.30773829245738804,-0.8493242538455701,-0.08883605287910393,0.3058515349073049,-0.18719451817652777,-0.30566546667776257,-0.4133153685776977,0.5555601938384682,0.1874309391332594,0.03284259651978078,-0.05028626708518226,0.2772714339658111,-0.055826133312634536,-0.28547707018273505,-0.39529459950346674,0.8247571362459512,-0.7354126263406021,-0.5693894562554707,-0.11259280446918418,-0.17900335377548393,-0.04950323164859964,-0.138844127682564,-0.2987605664866703,0.2981186158672698,-0.2875639148007379,0.4177433075314125,0.24546866651006852,-0.23226623316782585,-0.13130163725952335,-0.6128227756068022,-0.0025249499368838763,0.26530328558239025,0.0705218373156335,-0.035570411278366326,0.554760923426499,0.6707703270967881,-0.28109370193010935,-0.18765260678571644,-0.24711507222017842,0.25480769522751134
Thal_VPL_R,0.4668383900871418,-0.46239172413736834,0.3692943039392822,0.16628215845774347,-0.11208374196864417,0.7903165199932531,0.47552246891985767,0.7124435745781543,0.16162586542916726,-0.1540688330375667,0.7444756016324172,0.33747676093659296,-0.4264551716204434,0.25505499891216665,-0.6926374363644817,0.6929118304729717,0.7196876706245143,-0.20324250389238366,0.7494246477656322,0.7769099395319597,0.2013247720002601,0.3823594421887069,0.5425759130970256,-0.042548250432642654,0.47666121232174213,-0.27637542043694924,-0.26182701565026234,-0.044605885569968605,-0.4686281260599623,0.3025303647188019,-0.21831864615341157,0.011411991019707633,-0.5038678072836776,-0.3021841773181675,-0.14867644814513079,0.374770175775056,0.24375950402245836,-0.1694862368436989,0.5528213923072571,0.4833845107573238,0.043165518593522405,0.71814745469827,0.2820521684474029,-0.171521478082247,0.3700874406184535,0.6263428715166928,-0.01964823791596629,-0.12892125862927498,0.2156320811353323,-0.01868772106052678,-0.3668470391162222,1.0,0.7576908072640465,0.31183481561968324,0.09285970333636061,0.5487358719246178,0.5188616243123464,0.14827470962836287,-0.2976552203967628,-0.22349046024292032,0.45584862879189375,0.4737006442572727,-0.02022514027174463,0.4095445908174688,-0.12434456020500409,-0.21275933762252458,-0.22977438991251795,0.20120322325673876,-0.09748951619192087,0.7340328076418978,-0.030255524649514167,0.3650855911153397,0.716552631066997,0.4034546118706819,0.48872340189810737,0.5841503839559037,-0.45101151544223583,0.029476540570048542,0.2716006168470755,0.3019138070178897,0.17856051318636007,-0.17655775569821533,0.6791480021859336,0.3468166910653138,0.7546099896830414,0.6576606831423295,-0.04206989830575587,0.22377466596446166,0.517130876769169,-0.07756885396341945,0.18804866565349407,-0.16595253984020378,0.1580809848101271,0.15663840019106726,0.3553914934793989
Cerebellum_9_L,0.6062645696139292,-0.6054324431154765,0.41400192628157334,-0.07537217125372585,-0.23614790556877022,0.9398265389603723,0.19086388557917525,0.8897176101094041,0.09844996930537978,-0.35239529748822984,0.8542103208376621,0.4368963017010605,-0.6198161890612589,0.25108597140377087,-0.7700591486883522,0.8027239481680205,0.6883236733367294,-0.2812148443341672,0.8144345102495476,0.9364080890855455,0.20075021057097203,0.30523829871464087,0.4358529114479347,-0.28344153567991603,0.6533353031259926,-0.4675376132436829,-0.11292047441444589,-0.14456033227202403,-0.7099359798146805,0.3268840872077518,-0.25123576723407043,-0.05995595091915675,-0.5388301291032456,-0.4812434207336373,-0.3397725856818799,0.4658956781891015,0.19573938855648745,-0.41162346630385593,0.7660280625399797,0.6936618971602563,0.050975220273969064,0.9568489640231842,0.20626564674392933,-0.3387821449834653,0.39727320793853016,0.47994425246355304,-0.15431660178689366,-0.06519943689323496,0.1685863814606362,-0.008687250613992621,-0.6155078547862354,0.7576908072640465,1.0,0.1742291975340245,0.01143027509005773,0.6304638405434381,0.7953803133099534,0.16740115974438835,-0.5222744673760803,-0.23505431557249265,0.4659123697866866,0.43807818262333925,-0.16552470055144106,0.3863951902001141,-0.1719460039733846,-0.22217239496100294,-0.4099900404735248,0.1594068772035183,-0.14026720136986032,0.8392930391172605,-0.25757998114202657,0.35997854715168265,0.8876059339404591,0.46861467273906515,0.5302923887964116,0.5390610825010242,-0.48589054493330125,-0.03451801238421732,0.1602330721058211,0.34058416304036043,0.0881485757075786,-0.2426438249203975,0.6729978368262625,0.21863127247166697,0.9370624498776488,0.6993113488765879,-0.20806929249540992,0.18433629623619732,0.38871438363185856,-0.25791327239395573,-0.03198052465081776,-0.24895755640683057,0.06081635756240095,0.19239723672852685,0.27563817894966325
Parietal_Inf_L,0.51785724686742,-0.6169479157159341,-0.6125534555676821,0.5691403903359211,-0.26144775663460273,0.29055942439128507,0.107456369978058,0.26679351236666166,-0.4660548255744768,0.2803769309014863,0.43842964347449104,0.07337337541740645,-0.43680113140305116,-0.39697600326239096,-0.03952034157566378,0.40226198433123167,0.3820580410360345,-0.6235710114522759,0.5889923788126958,0.18380269279074027,0.18908702972816574,0.8473074765646625,0.8639413528088121,0.7890822683851587,-0.08856130709372545,0.4425940262734359,-0.7146585347325456,-0.5039551269339482,-0.49789713941746017,-0.16415926067658457,0.25937269295440796,0.0906753252482438,-0.5031545059395279,-0.37355271377571503,0.2651199366604482,-0.09009210231349465,-0.005008028564398408,-0.47042318967971547,-0.07594565370677717,-0.08781568160705187,0.2195294186409552,0.12393427667955026,0.20557681809283807,-0.5716677144785384,0.1506953323205527,0.5605579841703787,0.6694403937192389,-0.18449986552157993,0.1640822850036412,0.12607642820543372,0.3766080757772167,0.31183481561968324,0.1742291975340245,1.0,-0.14496691584340685,0.4551105325759495,-0.1841554584725128,0.12949102347529284,-0.2618130085577161,-0.7438197345694205,0.4683648123127887,-0.09664302343605041,0.4839052789218726,0.5889387045746763,0.00699289341407473,-0.3041781088326087,-0.42034109682683585,0.17444134296618918,-0.328540899185264,0.2367541540399069,0.661763873301346,-0.37888870065743385,0.35622237764977577,0.3597136837747533,0.10967365428689928,0.3805259247255441,-0.7315973265545148,-0.09853573601169804,0.756555963202878,-0.12311452101557703,0.758504294081514,-0.039566813537207875,0.6361138277680821,0.44392619237678427,0.24167399491514402,0.616507059812807,0.029862069711810962,0.41752491571523187,0.31124464119111384,0.3520488052738815,0.8106708960048206,-0.39097335904815195,-0.4793021596098194,-0.2849996136643739,0.9042278652427781
Thal_IL_L,-0.01981989282080927,0.0199059352579128,0.29228306020095784,0.014963426077923876,-0.032500677107446474,-0.0235267420438223,0.21702080109358557,-0.17915309301830282,0.3606342442270474,0.16924818704691622,0.09975712991337948,0.12883726990889374,0.3458069314308419,0.5301670580999155,0.029294031217023182,-0.07808883813248198,0.18821896928150883,0.16087263785561556,0.024839793600943145,0.04464730727398981,-0.017342114391360644,-0.22014352616173594,-0.09640606268594457,-0.022461991952455317,-0.02676424315689133,0.14544977440673376,0.42853969353890625,0.4674882939173967,0.033295448462451735,0.0321573630905451,-0.41096630264427414,-0.10450929054682083,0.09975308089776383,0.34507272776218423,0.15274011887596295,-0.31565534404412626,0.2094666026241534,0.4221053980137137,-0.12429883397043501,-0.272470296152895,-0.43202267194737354,-0.10575274339199017,0.15162234103782915,0.3448761256922746,0.04957086478916758,-0.043495666420018876,-0.44115896087021983,0.3419652382784696,0.2266560997521024,-0.41490178200506794,0.07458074811293629,0.09285970333636061,0.01143027509005773,-0.14496691584340685,1.0,-0.31364651178879815,-0.11248924151972803,0.04576356101885379,0.3667899827038644,0.4131620826704397,-0.028663411224075716,0.4051830555087353,0.183123051245274,-0.06258219154937278,-0.20730944010836555,0.3220270602093106,0.5484381029297386,-0.31471163761497534,0.11007156880645232,0.13467704567600183,-0.035678392161289395,-0.12833892232564276,-0.19438343472020392,-0.1639006182010045,0.36882961545734105,0.19627552443016802,0.08567084988230705,-0.1950693291109068,-0.33935028626357805,0.26465571817518835,-0.026835101138020928,0.0842435696097839,-0.30232632271498483,-0.05995910149942879,-0.12332828286195069,0.11557641766340528,0.11918625823641606,0.11000241696840522,0.2212383985308024,0.19808887695638935,-0.12676547534595667,0.07640176341866489,0.5214976798635268,0.3189273889078468,-0.06114182853231724
Temporal_Sup_R,0.7036293057699087,-0.4952438771245671,-0.033706766782392025,0.1777757625815686,0.12992555770393402,0.7189287392119817,0.28463930470722304,0.7113134929019526,-0.05744697173464407,-0.04003496414561913,0.6223638420352969,0.5565735552808398,-0.45401158875589204,-0.2969758029308244,-0.4335623891161146,0.6208174018383402,0.4924706466274727,-0.32366616921811303,0.7053461318692753,0.6295002589998971,0.610152368032818,0.5322144086003896,0.4072431219873373,0.10569543547400524,0.5439377015178888,-0.0883493289232233,-0.4106645686265992,-0.360994296915706,-0.4920364282709693,0.4275494978427669,0.13872952646409334,0.5034667090867899,-0.35005919404101543,-0.3673590061228829,0.15027923355047076,0.5488580777050678,0.2843238739718813,-0.45499338354232854,0.5332303897432675,0.607517312571902,0.31452461408594373,0.6600120626108867,0.38886449138177104,-0.3301063160883917,0.6228175326538463,0.46261048039973945,0.27868408248938237,0.014552790133460097,0.28631470828810485,0.26665047644496676,-0.30773829245738804,0.5487358719246178,0.6304638405434381,0.4551105325759495,-0.31364651178879815,1.0,0.5449249734882563,0.4603453424941855,-0.5169431037477944,-0.5655574686353853,0.5975012201264244,0.3060610013817561,0.10369439781594059,0.4586917357857425,-0.012582485433633097,-0.16492244920366533,-0.5638093579034915,0.16955514045569967,0.17209015142370018,0.4792551420833122,0.18688615735458058,0.30340079389644414,0.7386312807498543,0.6295443672996112,0.445120524259621,0.3020957349605652,-0.4704927003240329,0.4201252323269933,0.47281964307089125,0.32354583598406883,0.4670865410543314,0.2308258729404169,0.744864817245079,0.4811592491938177,0.6929389970193025,0.6049909984291529,0.09208217521064573,0.41488028787626907,0.22151249603142037,0.16042496978270213,0.3270853385738391,-0.09172081229852114,-0.24165821103331311,-0.02215052479378609,0.4323912958635292
Temporal_Pole_Mid_R,0.44341181553900233,-0.2220231776217525,0.48179556639716375,-0.4222588509381202,-0.011099319133281464,0.7112376898744185,0.1366716202197571,0.8096764162088944,0.14033455165829228,-0.6053482973894269,0.5298325452961885,0.41633021651797864,-0.43621504910566866,0.08816716422595804,-0.6938665819626109,0.5890570482624267,0.352681680748652,0.03760283342673766,0.48538056095820403,0.6880158054186447,0.14654603065468055,0.029780034228119204,0.022327965821852386,-0.655349191926364,0.6168580695700299,-0.76933334066528,0.17017622129628435,-0.04553389726379554,-0.40904233626407066,0.4404632964487472,-0.15057757317043524,0.05024269087303479,-0.12489953733714439,-0.3797114646813614,-0.51651292912832,0.6547976163743056,0.038599041666950905,-0.2626088681148455,0.7619194800527925,0.8847933647560811,0.18277512946337915,0.866459181792671,0.061237115391486574,-0.1363281929209601,0.33364089345917664,0.12171255006614111,-0.23040650656004905,0.087448710325841,0.07556217406859804,0.13557688847239846,-0.8493242538455701,0.5188616243123464,0.7953803133099534,-0.1841554584725128,-0.11248924151972803,0.5449249734882563,1.0,0.13298313593594513,-0.5136760576602396,-0.030094630015514927,0.31874884086668953,0.4669194028122252,-0.4525622451700156,0.019436894774359857,-0.20761716854929677,-0.13123674920477282,-0.47015466287769797,0.04164124993450743,0.15175626912375753,0.5650557233732622,-0.6106281988780023,0.6419398816955086,0.755788328790328,0.35437772641925724,0.3040879894874031,0.18726534054445637,-0.06499318668139492,0.2959961431833007,-0.07381087365933711,0.24768750218455907,-0.2639736510238349,-0.20700061236870212,0.41750929273120124,0.10393038301139046,0.8223614916255054,0.28010185841502233,-0.2970449919810695,-0.013385473117152123,0.08353593684475862,-0.4867916095912948,-0.4245845792087536,-0.0027151905675697765,-0.020998082498406248,0.11322742736930574,-0.10724657649155374
Thal_LP_R,0.180260595536215,-0.12036371059838606,0.036237119299586514,0.4090685506319477,0.4719362245171262,0.1737712416947637,0.3538017157541043,0.1413328154362018,0.27615527241173726,0.2914928269644023,0.25684744232374807,0.4647001047904077,0.174724380293997,-0.15711158642761353,-0.024851346278427788,0.051924802928623,0.18004278055596654,0.04850239031728716,0.1409947618762197,0.18385848094701226,0.5509107595437364,0.3013162660231591,0.025080216851808487,0.0768887020876904,0.4060398312039119,0.16872094420558767,-0.016241512036920813,0.16249293171609058,-0.021143368158000247,0.6443178740153238,-0.1558962625429472,0.5865876589809815,0.07208579883295888,0.16794105101294193,0.5114922285014835,0.2724959494131909,0.4779775934400105,-0.052307741548616664,0.2178638459672616,0.18393034576138048,-0.12311778413229797,0.12785729121110123,0.5838619373048451,0.2018329424173368,0.40505947838988754,0.04736689339528916,0.0058093121440948225,0.213602238727089,0.49559496918759666,-0.06417241283385151,-0.08883605287910393,0.14827470962836287,0.16740115974438835,0.12949102347529284,0.04576356101885379,0.4603453424941855,0.13298313593594513,1.0,-0.005072885348801005,-0.08778554606888898,0.5627235310952969,0.35322856280410136,0.16371251559519498,0.2784214646790368,0.036247029331136875,0.1768671044305308,-0.005609897240633508,0.02068837477077906,0.45885605051122663,0.12165316571727731,0.1936190259325866,0.09944882821337989,0.15729500267000404,0.3245288999438407,0.44277381139343813,-0.12530594951918478,-0.16365985863697208,0.3468876446185882,-0.019274223188766013,0.544835471022652,0.485991403962647,0.4656818912281016,0.2141740564129906,0.4880761539949491,0.14087357589236882,0.30504158398553916,0.563365694941856,0.541788273871813,0.17313301054852342,0.5040561138462012,0.05770837012379575,0.28615270665703824,0.09853511273406157,0.24690908025227098,0.26055761806952044
ACC_sub_L,-0.38284460068572523,0.5432985555354953,0.1603193937947541,0.13144963176719102,0.4058868778486978,-0.4696853492682001,0.25030428661723964,-0.6449111571535728,0.4885106514162676,0.3462450311330434,-0.5209003933269457,0.03890658553629028,0.7525094074086125,0.36458803777207777,0.5246608602395495,-0.5664828798227945,-0.2910900191471018,0.5578650873720086,-0.5211794538173308,-0.3742868399943154,0.025221243128700725,-0.2927856948288222,-0.24857484192736723,0.1309633178121028,-0.14060672704726704,0.23130365047574034,0.35087691500019846,0.6808072893141455,0.6518148773383111,-0.013666156223694364,-0.12227135645795205,0.02067640095967145,0.40484532096576353,0.7149688977174866,0.2657084514093496,-0.19426429129759187,0.2782703374624671,0.6643481350679347,-0.3928908441921323,-0.4401304041873574,-0.29203306850184707,-0.5576364770133239,0.1907530084793642,0.6401533095562072,0.01296274278369206,-0.12474823093142844,-0.21008156840404,0.18710202514029664,0.3159374747182945,-0.24753833553850144,0.3058515349073049,-0.2976552203967628,-0.5222744673760803,-0.2618130085577161,0.3667899827038644,-0.5169431037477944,-0.5136760576602396,-0.005072885348801005,1.0,0.6150373288899652,-0.12493449909898292,-0.05055141153524695,0.27168526222184025,-0.27998264522140304,0.1800249310547487,0.46995600875403104,0.7081523747972598,-0.15340756282978668,0.33507150458796864,-0.4450412452319547,-0.00551578533618582,0.05094789752148995,-0.6675014823164984,-0.36561170347587624,-0.021365805866715083,-0.062313304886979705,0.5451906687517812,0.05455001982363691,-0.409212324708977,0.23053915298774774,-0.16254721536797764,0.21562365210390788,-0.5870324848771059,0.09712392938527607,-0.6195544814825539,-0.46265053777387666,0.40571110995687687,0.17880377859654262,0.2241785816937343,0.2854701893679389,-0.19310602567321714,0.4505248139798901,0.5289460600105573,0.4291348658831544,-0.20275425243037637
N_Acc_L,-0.488947004845915,0.6608613571781276,0.6634975054661177,-0.33601002484827946,0.31433852926754074,-0.28064251467063156,0.14745499174290566,-0.40760992041031413,0.7066051703608358,-0.026893413037807515,-0.42004197211025973,0.08615542870828291,0.6076610348508334,0.6490614563230499,0.17683650811712,-0.4278898383790817,-0.27884132061703576,0.7508683474688667,-0.5228709021327627,-0.14266921632548699,-0.07406388231201103,-0.6693875326961235,-0.5491154246771257,-0.4581320663825462,0.1475653471147895,-0.26242657063948366,0.7503836342342239,0.8383586461623922,0.6072065707780728,0.15221385983299202,-0.34058871319005174,-0.1407114573799037,0.5134541246849145,0.6658950052156407,-0.14461767006999432,0.0216738264669405,0.25792695921776465,0.7136146459278784,-0.04389301543756902,-0.08590774495312334,-0.3776368091731796,-0.24370624935888582,0.06765276522130857,0.7108498738152204,0.01721868188528186,-0.3365139537889074,-0.6198177771580511,0.19942344759526903,0.22502208995864784,-0.29373259500078996,-0.18719451817652777,-0.22349046024292032,-0.23505431557249265,-0.7438197345694205,0.4131620826704397,-0.5655574686353853,-0.030094630015514927,-0.08778554606888898,0.6150373288899652,1.0,-0.29445297093941725,0.20426097352284425,-0.2693688304642773,-0.4905663796476934,-0.0023087852700008705,0.5402288936384788,0.7057797577390864,-0.1957286210682973,0.38319888023175736,-0.19782450008337543,-0.5307059459872336,0.34776664920643896,-0.4987167061056631,-0.4019660650769138,0.04302031732479779,-0.14024723063254266,0.7897663857730337,-0.06482227396091968,-0.7378666843257858,0.34076495700444276,-0.6225603357476791,0.06639178914219115,-0.6700873170413172,-0.13731213837886339,-0.3665579866799007,-0.517092490216526,0.1791140011085433,-0.07216642135977756,0.13064495994600245,-0.11345062263054129,-0.6962718707793148,0.4834669441000628,0.729566750345506,0.601453445899457,-0.603360690671578
Frontal_Mid_2_L,0.40993166257606445,-0.33110916493599124,0.010963186730033549,0.4409321318600869,0.2988585024202481,0.4807514359753533,0.410422377072674,0.5145867639606564,0.1927546687685342,0.21702735393818154,0.48453134226631817,0.5866408294913671,-0.13857394756727934,-0.1269243473059849,-0.2640243722821122,0.3713994882507459,0.403769745204247,-0.12130623083304043,0.45272958262749585,0.425189916601718,0.5709563709594705,0.7692208199267566,0.4900661808645285,0.1068365058216188,0.47884023561139594,-0.02824826017682177,-0.2296628617950257,0.11465037809847038,-0.2894434079851877,0.5397344816825947,-0.13682442260134373,0.4588820099075655,-0.21632538978204746,-0.06728815702138188,0.28054182560570745,0.44057686530560575,0.42609033302685223,-0.24153484087269939,0.4423508082387818,0.39247941206397907,0.012941076697541756,0.444753092783807,0.7728076997403054,0.02407003089725731,0.5292301719070983,0.3537425794158911,0.16616793445542583,0.019570791366949145,0.706503243656614,-0.04675477081407167,-0.30566546667776257,0.45584862879189375,0.4659123697866866,0.4683648123127887,-0.028663411224075716,0.5975012201264244,0.31874884086668953,0.5627235310952969,-0.12493449909898292,-0.29445297093941725,1.0,0.35284765824967235,0.16587876097260015,0.4906868937430874,-0.018707800456890772,0.006086658402483722,-0.2767980761524781,0.08975106640394329,0.27110018100505745,0.38193518025105144,0.08032098320846158,0.2121314548959433,0.5519737089321738,0.4975673271432357,0.46696310073263747,0.19294463418464133,-0.4007163274280491,0.28204173582666975,0.12943770476096386,0.47958192853875403,0.6163576311662105,0.23135054083400944,0.5070433153651408,0.8619712433097497,0.5086237110299929,0.5308536515829984,0.3992407162204782,0.7210498446148856,0.5082511960873269,0.37545467105893426,0.11951945435397854,0.1701687407142934,-0.027213845983933737,0.18902203285005031,0.6769223635867501
Thal_VPL_L,0.300129082394088,-0.02189900641256504,0.4221443283986118,-0.07128805885936804,0.2798113961188595,0.39903875958565627,0.4428800783047244,0.36348740044858685,0.41180071506831184,-0.061576669195489604,0.3496014322712837,0.5311735727153907,0.016169871332965453,0.2076861165755504,-0.3232520055947818,0.2976631517953286,0.27661638790715803,0.16034793076667633,0.33188917118400824,0.4463888519711923,0.29532494141240534,0.041256798560998766,0.004044583827364083,-0.2872639141135898,0.3882415617414707,-0.3011988061966498,0.2878936646409522,0.3418366770791531,-0.12430040106062085,0.4706427099427688,-0.330839452937736,0.2699259133001547,0.13171306468595662,0.15393827764984142,-0.01342598712640031,0.3714474260076586,0.3451018788553048,0.14372255222509653,0.35809353054724186,0.3818214370471101,-0.207846132294668,0.40181867147212585,0.3593614005384495,0.25880305145566673,0.42816526380385245,0.1717359676267879,-0.29487193851308696,0.4049855110531156,0.35927434681397274,-0.16430319395898418,-0.4133153685776977,0.4737006442572727,0.43807818262333925,-0.09664302343605041,0.4051830555087353,0.3060610013817561,0.4669194028122252,0.35322856280410136,-0.05055141153524695,0.20426097352284425,0.35284765824967235,1.0,-0.08794006073385892,0.11757033930435982,-0.21322524640984603,0.24676573458877735,0.01674181981276789,-0.19102915724449726,0.41610314276410726,0.344820894670303,-0.25258628172674963,0.3899964428676689,0.3225560368971912,0.2504718273200216,0.5246068773920247,0.19216540265906876,0.004631090869062527,0.28481634688280094,-0.18317740542885788,0.4989283264249346,-0.01846765251406366,0.11901367516079366,0.16981669770749455,0.26875919818089844,0.36968767815709463,0.27646445246429857,0.07395335655193674,0.25082294026895297,0.2531056197370493,0.014735177267320102,-0.2411672989997861,0.21834842996596293,0.35016102281459055,0.3069405690118282,0.006222100570385529
