,Cerebellum_8_R,Cerebellum_Crus2_R,Angular_L,Temporal_Pole_Sup_L,Temporal_Inf_L,SN_pc_L,Thal_VL_L,Cerebellum_3_R,SupraMarginal_L,Precuneus_R,Thal_PuA_R,Cerebellum_10_L,Heschl_R,Thal_LP_R,Frontal_Sup_2_R,Thal_PuL_L,Thal_MGN_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Olfactory_R,Caudate_R,Cingulate_Post_R,SN_pr_L,Fusiform_L,Paracentral_Lobule_R,Thal_PuM_R,Cerebellum_7b_R,Supp_Motor_Area_L,Olfactory_L,Parietal_Inf_L,Cerebellum_7b_L,Frontal_Sup_2_L,Temporal_Sup_R,Calcarine_R,Cingulate_Post_L,Thal_MDm_L,Temporal_Sup_L,Frontal_Mid_2_L,Cingulate_Mid_L,Lingual_L,Parietal_Sup_R,Vermis_6,Thal_AV_L,Precuneus_L,OFCant_L,Pallidum_R,Rolandic_Oper_R,Cingulate_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Temporal_Mid_R,Frontal_Med_Orb_L,Hippocampus_L,OFClat_R,ACC_sub_L,Postcentral_R,Occipital_Mid_R,Vermis_8,Frontal_Sup_Medial_L,Cuneus_L,OFCpost_L,OFCmed_R,Temporal_Pole_Sup_R,Cerebellum_6_L,Thal_MDm_R,ParaHippocampal_L,Thal_IL_L,Thal_LGN_R,OFCant_R,Cerebellum_4_5_R,Cerebellum_6_R,Thal_IL_R,Thal_PuL_R,Amygdala_R,Thal_VA_R,Parietal_Inf_R,ACC_pre_R,Calcarine_L,Thal_MGN_L,Cerebellum_10_R,Hippocampus_R,Thal_LGN_L,Postcentral_L,Fusiform_R,Cerebellum_4_5_L,Thal_VL_R,Putamen_L,Cerebellum_8_L,Vermis_10,Paracentral_Lobule_L,Temporal_Pole_Mid_L,Caudate_L,Frontal_Inf_Oper_R,Occipital_Sup_R,SN_pc_R,Temporal_Mid_L,Cerebellum_9_L,ACC_sup_R,Insula_R,OFCmed_L,Frontal_Inf_Tri_L,Thal_PuI_R,Red_N_R,Thal_PuA_L,Thal_LP_L
Cerebellum_7b_R,0.9330751589352841,0.9576789174982758,0.4416850212967798,0.207043789617643,-0.657201736820187,-0.24580282405724158,0.363349278252982,0.4467725118769127,0.4540542699231673,-0.08807005143474948,0.36104107320333445,-0.49139232319581355,-0.4475036970121069,0.1413328154362018,-0.34005030774760103,0.40823249932130323,-0.7757822318878437,0.8096764162088944,0.02362988027790854,0.5909264696595654,-0.07348782047553976,0.5310554268041938,0.28152741959494687,-0.18405606051281342,-0.3518021743527763,-0.30000085838470186,1.0,0.09105720248326492,-0.050619549523088,0.26679351236666166,0.6168349576562621,0.288793616860006,0.7113134929019526,0.8393434053407038,0.42656844072985356,0.11038145917600803,0.18552372013129714,0.5145867639606564,0.15911327375821144,0.7891504918751937,-0.013961790220814967,0.9031695081395972,0.1290735462695197,-0.30269694510153733,-0.43708076278475955,-0.15170482103745742,0.23640075523256346,0.06881365561240074,0.883659284751561,0.29044273986361585,0.8724342352378667,-0.5360987066691517,-0.36749921896336035,0.23698053121701063,-0.6449111571535728,-0.5604299731995023,0.22485198742562407,0.7449577447047036,0.10477406199509649,0.7709654290207367,-0.2463768305945178,-0.24327268838298818,0.8952631496498438,0.6260262289777879,0.3468279744943979,-0.5618570296899958,-0.17915309301830282,-0.7026388544978129,-0.16926762077651,0.03683470053114883,0.9026087534141621,-0.5483619330108995,-0.33648008932082524,-0.4545820885229691,0.04650259383118121,-0.6897411605859894,-0.28736059088450633,0.8012712487074575,-0.16656754429252638,0.07627412003315216,-0.06080412724255317,-0.0006489072337856547,0.3054070897113126,0.609628124921118,0.15972164307307543,0.363587320002712,-0.17332872713369507,0.8027497989805831,-0.0009951354806662458,-0.2931560805791224,0.7154135253842379,-0.2867350092484984,-0.2545835595786506,-0.037323038852195504,0.548795483834145,-0.06753434963416956,0.8897176101094041,-0.24785386216758365,0.32352412334900377,-0.5315858143944378,-0.04162952302244207,-0.7042420402251607,-0.1559939471147874,-0.23138109110239385,0.2688985771896046
Supp_Motor_Area_L,0.13064780287967795,0.20293307256009266,0.6200543658021953,-0.4879788742549326,-0.16223459099589213,0.5839216765648868,0.37395061931362183,0.3102756215705254,0.5368826487708224,0.83729516790319,0.09597250392788015,-0.3389367109415847,0.5571048934904785,0.485991403962647,0.7646457100091951,-0.20862185598889568,0.06651124878833248,-0.2639736510238349,0.9337353706671563,0.3699582679293324,-0.06577976795675322,0.01652201491169575,0.7078020270014859,-0.2664409569734527,0.8063082204288103,0.4310285049688244,0.09105720248326492,1.0,0.13375319182617296,0.758504294081514,0.3624904300729,0.5518588713148591,0.4670865410543314,0.37406868869359833,-0.04494550972565864,0.2083576100444068,0.28899378826972416,0.6163576311662105,0.5343911982723196,0.08804026172146216,0.2633684696208985,0.1147853695547832,0.1473975583002822,0.6959672360560837,-0.35305557444761254,0.016979882377396706,0.4304501700241681,0.5880336434978298,0.01821934766880906,-0.046828836702058,0.0003258211119156444,-0.641605142636622,0.10700214195521313,-0.2790024649072339,-0.16254721536797764,0.6746784969921649,-0.0868980510916863,-0.07151720181252655,0.38899349634549335,0.4406395825899787,-0.4779544405901089,-0.5585236600989557,-0.09827068411745837,-0.013677084479586965,0.14567187406132065,-0.15471486738217738,-0.026835101138020928,0.42247085164912307,-0.21497127626701193,0.27192409077984037,-0.0030419835879470377,-0.06445313111989485,-0.5003141473942168,0.03448124097032498,-0.5108688787450192,0.4177433075314125,0.08356271978751495,0.3762043381364377,0.024673366022440465,-0.30472851224155667,-0.11426106006521042,-0.12990763699665733,0.8062432767644448,-0.17599562521066153,0.16701332031804322,0.14063249841067044,-0.16299988128288467,0.1544722111935347,0.6383433208028305,0.8535121203806214,-0.2290831596290695,-0.30897097698356196,0.4030845220289572,0.014997348696036573,0.511172334276694,-0.3513714395398173,0.0881485757075786,0.29845459578398137,0.2827802102875671,-0.5433804746101067,0.22359982003589265,-0.25245517825549224,0.7276287284194104,-0.3748412132690156,0.18970826125380097
Olfactory_L,0.06594937736501405,-0.04336620435164803,0.10428462163878634,0.05795584044801272,0.2464595781893254,0.3264504801061117,0.5645126499904256,0.10070355514173371,0.320694740618206,0.2151420285154231,-0.1301502912447026,-0.008558774999913208,0.06368230902816209,-0.11722088839991947,0.1726961221468627,0.3223279248727071,0.053690143071752315,-0.028540674153744464,0.12920472970382313,0.4689534924027412,-0.18568017416305324,0.2566104186589362,0.4155461747749023,0.2752625270041288,0.18350518505366564,0.14427044208260162,-0.050619549523088,0.13375319182617296,1.0,0.18760551667600622,0.25313950921959316,0.10994276542544117,0.02455559508972586,0.15372587718480124,0.11028972708556187,0.1941921112535983,0.578242746574755,0.08551034931448334,0.06976307457645758,0.2686288090414029,-0.23882344106487813,0.17248317217075818,0.3112586961774508,0.26933295781689803,-0.3871111503776907,-0.2336375739870141,-0.04306152643018229,0.04452121957144212,-0.11996411911718337,-0.11911807744892662,-0.04085102107925638,0.059532840163215105,0.4046368007694104,-0.40236743406866804,0.20058743887496777,0.11392337682553731,-0.2298707833376145,0.04113133647187459,0.33174123066013433,-0.014029883487047782,-0.09176526174548481,-0.2587832429314886,-0.05795862010076469,0.36657448473187165,0.3806278298880818,0.13035438212867984,0.22708876034774406,-0.12088528663036303,-0.20225388964652324,0.22745304562241553,0.15261536376874654,-0.30270089801389766,-0.030147820977719533,-0.2564280231329939,-0.2782784229199176,0.13855345249089607,0.01941464270857467,0.18149298732977756,0.2141645197984952,0.0413514639792904,0.10897246483775594,-0.14485922966350387,0.18606224115639136,-0.1611061094045782,0.19633263388365427,0.6391580996164746,-0.1441416094474377,0.16413198375682472,0.2242381240273277,0.10213514625307384,0.2010723715317672,0.15270737479283306,-0.15013631700517302,-0.13559640586210522,0.04950494350597432,0.48343954203000933,0.16997107586138896,0.12337124583930628,0.3179568371764288,-0.20329568106414717,0.35208502911474043,-0.05461769685048675,0.22049541738843695,-0.1785309434386004,0.022654394951416648
Parietal_Inf_L,0.24167399491514402,0.35622237764977577,0.9231612319139774,-0.6125534555676821,-0.42034109682683585,0.4839052789218726,0.5605579841703787,0.10262786053310312,0.8639413528088121,0.7694832839882926,-0.16415926067658457,-0.5510258218442046,0.2803769309014863,0.12949102347529284,0.3520488052738815,-0.1760543418836421,-0.03952034157566378,-0.1841554584725128,0.735969946322436,0.51785724686742,-0.328540899185264,-0.08856130709372545,0.5889387045746763,-0.4793021596098194,0.6540016058816697,0.029862069711810962,0.26679351236666166,0.758504294081514,0.18760551667600622,1.0,0.3820580410360345,0.44392619237678427,0.4551105325759495,0.6080205916220335,-0.2524456916203191,0.107456369978058,0.31124464119111384,0.4683648123127887,0.20557681809283807,0.18380269279074027,0.38408920370209854,0.26065403107005203,0.17444134296618918,0.7890822683851587,-0.5391285002729341,-0.26144775663460273,0.18908702972816574,0.22992565937312953,0.2646108386844638,0.2195294186409552,0.17507143714302778,-0.7233326096935437,-0.11040772934724616,-0.3716512287973075,-0.2618130085577161,0.4425940262734359,0.12607642820543372,-0.07594565370677717,0.1640822850036412,0.6361138277680821,-0.5880151562416889,-0.6235710114522759,0.005453279398200435,-0.0013583648833600049,0.12070096461291746,-0.37355271377571503,-0.14496691584340685,0.16575652525121762,-0.39097335904815195,-0.005008028564398408,0.12393427667955026,-0.33351210723031394,-0.6890474946015627,-0.23612989771068268,-0.6802084604117618,0.3766080757772167,-0.14422117300540563,0.5889923788126958,0.00699289341407473,-0.46435567078852485,-0.22284996608047788,-0.18449986552157993,0.9042278652427781,-0.09009210231349465,-0.12311452101557703,0.3805259247255441,-0.48631818403841526,0.12001851416874464,0.286944948691983,0.7427854826619186,-0.1826594987453303,-0.5039551269339482,-0.039566813537207875,0.25937269295440796,0.5228316403185181,-0.39697600326239096,0.1742291975340245,0.17181445887986765,0.1506953323205527,-0.6169479157159341,0.12857674825672435,-0.522044868694373,0.6098135626829326,-0.6644606453350947,0.05088025655607341
Cerebellum_7b_L,0.6458070288062484,0.6120378436251688,0.4711846685827536,0.20661627003173996,-0.15359973593781243,0.2061327680532444,0.5848258820085775,0.29082508047602884,0.5341735746009353,0.3111279142655832,0.1346115732054101,-0.5010735295533217,-0.03463954031886408,0.18004278055596654,0.17318760791555715,0.350414512496138,-0.5999750643081927,0.352681680748652,0.29783663638899804,0.45839158932909546,-0.16707729748824857,0.3831297032904799,0.45902039754278223,0.13037776709576335,0.11270330196073781,-0.016571799924608402,0.6168349576562621,0.3624904300729,0.25313950921959316,0.3820580410360345,1.0,0.3118667932793371,0.4924706466274727,0.7474822359127697,0.2470694452106747,0.27370237010120063,0.466150896943514,0.403769745204247,0.29113033114260534,0.6987826513613575,-0.11706277165102513,0.6831096595365647,0.2339156891065652,0.12456318409250189,-0.5179341395292454,-0.2736355273689951,0.2612229034796089,0.2349081169539014,0.5430014426720822,-0.016388634527764057,0.3838458247072959,-0.49616511728917745,-0.04669514340355217,-0.11800129908354892,-0.2910900191471018,-0.02445014115340151,-0.11825551628879039,0.3804225485480239,0.2934939197065096,0.5856779596974242,-0.2620548679243564,-0.3035589302297542,0.42735442017310865,0.7103304136014104,0.40177437829254115,-0.33097088289957405,0.18821896928150883,-0.3475977991717333,-0.2765799097817587,0.23378810797126348,0.5952687312263585,-0.48361816462658697,-0.38350989749996267,-0.35440375504277116,-0.25383276273179833,-0.22140460670440198,-0.16565468778080158,0.784166907598403,-0.10153385751731271,-0.15113124487528418,-0.13713861314941864,-0.09720243251896701,0.3883897396651742,0.12488669990901904,0.2197180125102239,0.5615638269234519,-0.19339778528007387,0.8232631212309056,0.4118406575118188,0.094728254337949,0.530728905497909,-0.10555097516539541,-0.0630631363815832,-0.2773016558859216,0.47469014524289876,0.27638630398895586,0.6883236733367294,0.02055609704404856,0.3362413158221906,-0.5962500420145332,0.22414236995908146,-0.5872936833704617,0.15597159549987366,-0.2945386574142615,0.22796755644689765
Frontal_Sup_2_L,0.2528912181406994,0.3062552042622837,0.3906325528570625,0.021525048260687137,-0.059570258248712274,0.2218251533208716,0.3520121145523536,0.4741102736884745,0.45374203039479616,0.48009191045585725,0.41454811491204036,0.1171454702557441,0.32687906859473626,0.4880761539949491,0.5163993531114631,0.20976994467295734,-0.08188650963837109,0.10393038301139046,0.5764629439705752,0.26256399501068645,0.3670229734155284,0.41006395593654826,0.38229715055962266,0.09441103166382481,0.3210247810772656,0.4816930868278724,0.288793616860006,0.5518588713148591,0.10994276542544117,0.44392619237678427,0.3118667932793371,1.0,0.4811592491938177,0.3131331423917082,0.4397310026670063,0.5219509025554502,0.5348494663984186,0.8619712433097497,0.8049320364950346,0.2593558175583172,0.056636995311152113,0.20388519987408324,0.1176041293526558,0.2663767749752741,0.05901553396945193,0.40826888328647504,0.5958654542417388,0.7160204941453484,0.23412245543477497,-0.005897702937843373,0.30486523212913635,-0.19424899761173725,0.43145673323234346,0.3054428421798524,0.09712392938527607,0.09301636267636798,-0.059409190928648256,0.2804425244634941,0.8231767042030246,0.3756959413146101,0.0678975157019065,0.0834468825573563,0.23348612499141932,0.13644830800032262,0.449761034415248,0.17294058458192507,-0.05995910149942879,0.13003135250241374,0.3147923132320954,0.45844027586240715,0.20117406899386517,0.21932995597655716,0.04562903535679776,0.3120565202686262,0.09085122586273,-0.13130163725952335,0.47703159074545537,0.29587964919659676,0.0937614438967577,0.27417135235100715,0.3269992194663107,-0.0006045660177715431,0.6130621645352688,0.4099493470023234,0.46189770250439505,0.14946901286616562,0.368830256906696,0.30362795501212786,0.42370061562958766,0.30188625296416566,0.06027507357415691,0.26733636414623746,0.2978026690879242,-0.08421329891385498,0.3806394193732438,-0.08393146094473941,0.21863127247166697,0.27167638454761855,0.531652091479787,-0.07801890980355453,0.6535016573386141,0.0009262201961488806,0.3894331237804052,0.027425574921942017,0.48246876397409677
Temporal_Sup_R,0.6929389970193025,0.7386312807498543,0.5137944121711464,-0.033706766782392025,-0.5638093579034915,0.10369439781594059,0.46261048039973945,0.6065367870583394,0.4072431219873373,0.29873584613910165,0.4275494978427669,-0.34317243460479113,-0.04003496414561913,0.4603453424941855,0.16042496978270213,0.26734670398078964,-0.4335623891161146,0.5449249734882563,0.3226563752760497,0.7036293057699087,0.17209015142370018,0.5439377015178888,0.4586917357857425,-0.24165821103331311,0.03631200630258873,0.09208217521064573,0.7113134929019526,0.4670865410543314,0.02455559508972586,0.4551105325759495,0.4924706466274727,0.4811592491938177,1.0,0.7657470589094565,0.36826361488803117,0.28463930470722304,0.22151249603142037,0.5975012201264244,0.38886449138177104,0.6295002589998971,0.1959827908698353,0.6565443388854507,0.16955514045569967,0.10569543547400524,-0.3002606415773348,0.12992555770393402,0.610152368032818,0.46824870219581727,0.6554908699125518,0.31452461408594373,0.7940523429613688,-0.5317037719433602,-0.08010909339776023,0.29633483972213576,-0.5169431037477944,-0.0883493289232233,0.26665047644496676,0.5332303897432675,0.28631470828810485,0.744864817245079,-0.21916926500424064,-0.32366616921811303,0.7059155338908566,0.3786175224702273,0.38138774343344484,-0.3673590061228829,-0.31364651178879815,-0.32226739232559276,-0.09172081229852114,0.2843238739718813,0.6600120626108867,-0.272882305450749,-0.30514338558870996,-0.23803982083535863,-0.04745552001075079,-0.30773829245738804,0.10054890653460391,0.7053461318692753,-0.012582485433633097,0.11819671297327947,0.2029030141632197,0.014552790133460097,0.4323912958635292,0.5488580777050678,0.32354583598406883,0.3020957349605652,-0.021079088341423493,0.561969645105584,0.18397527417828463,0.14511526638213582,0.3986907300226522,-0.360994296915706,0.2308258729404169,0.13872952646409334,0.7084405492332924,-0.2969758029308244,0.6304638405434381,0.19302261614485358,0.6228175326538463,-0.4952438771245671,0.06847514889430957,-0.4946309238693229,0.16216768063372375,-0.2863775359343494,0.36162083138494455
Calcarine_R,0.8309975474729379,0.8625422358435791,0.7342424888458825,0.026128548689926555,-0.5639837848451252,0.0931425388763962,0.6567960900342069,0.4054048281955939,0.731688093697988,0.33546398280072237,0.12327285763703161,-0.6662998886299661,-0.1595291794779126,0.13754653872402467,-0.06871554915110108,0.3626435719789379,-0.6691894944124929,0.5224225917789467,0.32027961648294134,0.7249169461169979,-0.25975984290778537,0.41207905771992703,0.5244612237662153,-0.20562028077398234,0.0463419930815268,-0.23915013469064317,0.8393434053407038,0.37406868869359833,0.15372587718480124,0.6080205916220335,0.7474822359127697,0.3131331423917082,0.7657470589094565,1.0,0.22194481072672662,0.18482001402463716,0.3713421822018469,0.47276552428375435,0.18320541781792005,0.8242242692035482,0.056307526257196365,0.8734086051862955,0.2183323333105359,0.1737950405466039,-0.633064133344158,-0.32365703460026374,0.2927983494203641,0.16638235940395404,0.781714643573446,0.2237735861142545,0.7065295067319576,-0.7213041588617797,-0.27247090322979345,-0.09080964303520189,-0.5695865521869776,-0.15818302402707804,0.14551495362804798,0.5310329807538159,0.1211879518019008,0.8843297085101804,-0.4135985247411264,-0.4849305343985404,0.6725917073284969,0.6443624932755868,0.36695494660610567,-0.5774136686243185,-0.10824175073257504,-0.5015509858561465,-0.3718370752880124,0.12600679646633814,0.7791519866142407,-0.6787166093400551,-0.6120167002607597,-0.5534254907626481,-0.32420225780423345,-0.28783856712605604,-0.2995824169573039,0.9806364411061415,-0.13751079794912113,-0.19611803916353832,-0.11300716641448266,-0.11947587772722751,0.5667849991845397,0.35438752151239317,0.1417664419926964,0.606910009202141,-0.38449989829152265,0.7590244275170495,0.1812443045613356,0.11273399997925004,0.5683465529569793,-0.43029037928037844,-0.16591814833400542,-0.005526499058472505,0.6963808711332371,-0.035642948934827334,0.8263302485030741,-0.04625487024558225,0.4114109008466819,-0.7411453828302866,0.057929385686410255,-0.8292198793588513,0.15307329441988943,-0.5351831025770079,0.22687927418925105
Cingulate_Post_L,0.4405005887332223,0.37504372556410476,-0.1918248298152424,0.6227804105697852,0.13176400994553428,-0.191276282390322,0.10126942713283625,0.7068366006204584,-0.03937663546716514,-0.07236079081970224,0.714923866218695,0.24456698687309608,-0.05720126216464884,0.43845824723026977,0.025303805128564276,0.564013994563817,-0.3328673013805808,0.5572115055150821,0.008758369075494614,0.18001470986399168,0.43081495751953003,0.8226746123134991,0.10243361484799,0.4916588720058651,-0.25414240447326125,0.32443973720545344,0.42656844072985356,-0.04494550972565864,0.11028972708556187,-0.2524456916203191,0.2470694452106747,0.4397310026670063,0.36826361488803117,0.22194481072672662,1.0,0.38842812928771103,0.4032878425934167,0.5302328813290548,0.5999907085728519,0.5794000254298677,-0.27304816496152867,0.4516227270231164,-0.09670667945613463,-0.4249289792824814,0.09633223077021112,0.407143804079014,0.5128205086483623,0.4648402522955088,0.39780027013643965,-0.050083679914956714,0.45177627920671093,0.09402612943885631,0.29423324031947334,0.4264310461635675,0.02241182591591104,-0.40149669566216833,0.014786301253979181,0.6795690449788585,0.5470772198121214,0.1861159066140061,0.3248141581089636,0.3170083891432042,0.5291516457096562,0.5701985914668433,0.556842269009217,0.1814683133654015,0.14350770923849412,-0.3598509753528834,0.3242076525300244,0.5989425588742447,0.5373756377179554,0.03600227485454734,0.3608747631194138,0.11334556250460621,0.5438152877966265,-0.6110562289622797,0.1955115340034972,0.21820748001547172,-0.012746615317421413,0.5586175557042247,0.5503477181461355,0.12799642579177808,-0.00465527713278104,0.5810051337866309,0.7374111433775946,0.1832590767818836,0.5397184813157669,0.543513005889207,0.3051264984430416,-0.4129605225513257,0.5627408074437562,0.49088299425125526,0.19667389569280888,-0.21604822894267917,0.16862051085660174,0.3974826432500612,0.5464408433171939,-0.05168809433307445,0.5668470574313421,0.003873046303342687,0.4221350476491856,0.0374628023123296,-0.11135154634776727,0.4776325445566657,0.4818077013371165
Thal_MDm_L,0.15688634483327685,0.11700036417269968,0.08631735903921589,0.34327509004340717,0.2264975306089239,0.14126730771412546,0.3638160738902668,0.3794296108170068,0.1785803952142758,0.2708300387632091,0.37433846930873965,0.2984085354315159,0.2021820155733097,0.3538017157541043,0.3531391268914167,0.41857399895728475,-0.10871779147780503,0.1366716202197571,0.22839686942601778,0.19567763003167846,0.3283580988223802,0.3382514134960537,0.22003220435409046,0.37936286369118905,0.11444234191879968,0.4075841051229692,0.11038145917600803,0.2083576100444068,0.1941921112535983,0.107456369978058,0.27370237010120063,0.5219509025554502,0.28463930470722304,0.18482001402463716,0.38842812928771103,1.0,0.5299035999156756,0.410422377072674,0.5074136904330204,0.3033619004741408,-0.1517964274585871,0.2003086323662911,-0.0034257626106906853,0.08621737770550668,0.03503311439155557,0.3474452351714917,0.3794049347393572,0.5009595322397398,0.10763345226521047,-0.15361994389825692,0.16035112414319458,-0.0919173879944673,0.49447208396401676,0.2031913247362702,0.25030428661723964,0.03843781793295829,-0.19667431671182375,0.2185073319093501,0.4730833850090593,0.18886727944288365,0.26549755271356024,0.14825666420143074,0.16322050835777185,0.3342802079552122,0.6651478873180369,0.26288339437539865,0.21702080109358557,0.14404619895898707,0.20883722602313923,0.5115121940131238,0.17109319351812177,0.22824240472063503,0.16322649028439615,0.2717167267615406,0.23926280861094557,-0.0503057688845364,0.33794416855493814,0.20204085579121878,-0.06910368877129582,0.37816599727790584,0.3834729068614054,-0.027720303374040085,0.21014327492804186,0.26237165485674124,0.5197380377217623,0.23788172429087553,0.3865466134047297,0.3527339519500595,0.37273348047580396,0.10166776238516394,0.19232264152482495,0.3714821224298529,0.2520890072971291,-0.2640319419855702,0.2535470662272106,0.2283354488102586,0.19086388557917525,0.18247630652827723,0.4363370790333023,-0.0021613106479093937,0.42797555532892306,-0.027424510033279927,0.22529066117579827,0.1292908632407471,0.5659586138811872
Temporal_Sup_L,0.29244013396399804,0.21771970429329482,0.30234895967443753,0.3640489025339849,0.20983275474873875,0.26299112652828344,0.6838397954129987,0.35326898023345976,0.5704675551018269,0.4078997721792201,0.16749430594251452,0.08409498813546869,0.3332120704782575,0.17313301054852342,0.27132286476587886,0.5372063893161695,-0.1763418240471981,0.08353593684475862,0.38954707575765835,0.28170398640105226,-0.07382547486097052,0.4319583488321586,0.40753838698530737,0.430235000705939,0.2633010394915248,0.33541746134681033,0.18552372013129714,0.28899378826972416,0.578242746574755,0.31124464119111384,0.466150896943514,0.5348494663984186,0.22151249603142037,0.3713421822018469,0.4032878425934167,0.5299035999156756,1.0,0.5082511960873269,0.5494709757022141,0.528461021200808,-0.3413902723672032,0.3618156728430504,0.24709722697001454,0.23775380644942973,-0.27960242933105595,-0.05228632421691769,0.28215313237114115,0.3779434598295375,0.13730089786588784,-0.3095036546139972,0.09932432918651941,-0.1470039588675121,0.4955674390252545,-0.18585375742678095,0.2241785816937343,0.04909233497904521,-0.40984874086039463,0.2523732690926896,0.6087255788131266,0.219527416228326,0.03417654916041212,-0.06830098510828728,0.15012994625130688,0.5664091864614182,0.5029156011859126,0.13646098753008676,0.2212383985308024,-0.08091603460795109,-0.055172433843734575,0.5294745862112582,0.3164847394486801,-0.20455835024086017,-0.11273702397016001,-0.14118300927397223,-0.18393511598342613,-0.035570411278366326,0.08707029713034746,0.3884618637365011,0.051099113789430835,0.1503742646102038,0.2742044212114316,-0.21809084851621968,0.4838112901244062,0.09139709707376606,0.5197284614297947,0.6355531606007763,0.13543526620823307,0.4868503770112544,0.42787244978594047,0.12773193874864147,0.3928805648694328,0.36291838948158256,0.04150422658352901,-0.40877509897798486,0.25217860394080627,0.5606417425296261,0.38871438363185856,0.050385706577606944,0.5476044218711884,-0.29043902492160173,0.7180741114755053,-0.17504739744920222,0.2511929322810542,-0.10416889426658638,0.4767553614445789
Frontal_Mid_2_L,0.5086237110299929,0.5519737089321738,0.42075677787564514,0.010963186730033549,-0.2767980761524781,0.16587876097260015,0.3537425794158911,0.6092694984139292,0.4900661808645285,0.4016071029403356,0.5397344816825947,-0.07824057599482438,0.21702735393818154,0.5627235310952969,0.37545467105893426,0.23744465432070863,-0.2640243722821122,0.31874884086668953,0.6088734461719261,0.40993166257606445,0.27110018100505745,0.47884023561139594,0.4906868937430874,-0.027213845983933737,0.2531390391071921,0.3992407162204782,0.5145867639606564,0.6163576311662105,0.08551034931448334,0.4683648123127887,0.403769745204247,0.8619712433097497,0.5975012201264244,0.47276552428375435,0.5302328813290548,0.410422377072674,0.5082511960873269,1.0,0.7728076997403054,0.425189916601718,0.014411499155566729,0.4455861534516874,0.08975106640394329,0.1068365058216188,-0.1441460994361894,0.2988585024202481,0.5709563709594705,0.655846397418683,0.39567806482983786,0.012941076697541756,0.458755092939517,-0.3999143359635804,0.22366760138211159,0.2508779291096998,-0.12493449909898292,-0.02824826017682177,-0.04675477081407167,0.4423508082387818,0.706503243656614,0.5070433153651408,-0.09761549056532931,-0.12130623083304043,0.43785932773382086,0.2863206765388676,0.4626993556597585,-0.06728815702138188,-0.028663411224075716,-0.039575775362301925,0.1701687407142934,0.42609033302685223,0.444753092783807,0.000988022629083222,-0.12986759010087673,0.12224686338246066,0.031230956615120917,-0.30566546667776257,0.2283947004369169,0.45272958262749585,-0.018707800456890772,0.23367558587456652,0.20386028544274964,0.019570791366949145,0.6769223635867501,0.44057686530560575,0.47958192853875403,0.19294463418464133,0.25096535191741454,0.4901633777905361,0.4779901115834765,0.223719162869201,0.24530492213886496,0.11465037809847038,0.23135054083400944,-0.13682442260134373,0.49937456745215697,-0.1269243473059849,0.4659123697866866,0.08603824850037652,0.5292301719070983,-0.33110916493599124,0.5060667612404197,-0.22098778056898624,0.3642712180593964,0.01295469576630121,0.48524170982317777
Cingulate_Mid_L,0.18289637786001264,0.19267942768208243,0.11598915902169514,0.23811899985068494,0.1884629045738128,0.30608255965948916,0.19620800200917574,0.6764324438587301,0.20031972148343596,0.4728951904666582,0.5434175877313188,0.20330769046426186,0.5444632543934318,0.5838619373048451,0.6136214320908423,0.21582534464336048,-0.05693514210795558,0.061237115391486574,0.5947417108373606,0.09462263538384114,0.4422903510270327,0.406441139425404,0.3878208877986666,0.3352230555410101,0.36743260229358593,0.5709533033662028,0.15911327375821144,0.5343911982723196,0.06976307457645758,0.20557681809283807,0.29113033114260534,0.8049320364950346,0.38886449138177104,0.18320541781792005,0.5999907085728519,0.5074136904330204,0.5494709757022141,0.7728076997403054,1.0,0.2902510935759504,-0.1120287421621335,0.14756082158842995,-0.03756733508019781,0.13849157326216932,0.1645841043578876,0.5139953393799906,0.7641817266490764,0.8957485330507984,0.12375943955121528,-0.2453816185680827,0.11478115763221017,-0.09327821317212132,0.5096173653783196,0.3046808712984823,0.1907530084793642,0.2079440297572862,-0.23120121546750372,0.2638477894500955,0.7686351891940671,0.19015927528932983,0.20087628574351654,0.16828718946657129,0.15183429374370547,0.21964621010474875,0.39810964110819175,0.3197997529685802,0.15162234103782915,0.2322036811642302,0.3716109973379386,0.7251055407628848,0.13762679786493714,0.29022436435751436,0.12150824426514197,0.38902807446897786,0.20103134401555955,-0.12036248753502354,0.44189312383718177,0.19969416065915183,0.03962701965414314,0.27275182975303236,0.47095066421942583,0.09354058079176775,0.47820590493334314,0.30537254241588074,0.7130967503681809,0.058555726872441614,0.5791474601739549,0.3437230440448581,0.6187294425732895,0.2423025867380207,0.12673406694747502,0.4311098574690812,0.5980222862346367,-0.30184655064705784,0.2842944531236106,0.10745998658615992,0.20626564674392933,0.253702095633329,0.6312348053748059,-0.054213013800502696,0.6885727479982218,0.09847611979462609,0.3794007086840811,0.2603167382830626,0.516308367618614
