,Frontal_Inf_Orb_2_L,SN_pr_R,Thal_VA_R,Occipital_Sup_R,Postcentral_R,Vermis_9,ACC_pre_R,Raphe_M,Putamen_R,Occipital_Inf_R,Raphe_D,Frontal_Sup_Medial_R,Thal_IL_R,Occipital_Mid_R,Thal_MGN_L,ACC_sub_R,Rolandic_Oper_L,ParaHippocampal_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,Lingual_L,Cerebellum_6_L,OFCant_L,Thal_PuL_R,Thal_PuL_L,LC_L,Cerebellum_10_L,Rectus_L,Cerebellum_Crus1_L,Thal_PuA_L,Hippocampus_L,Thal_PuI_L,OFCmed_L,Cerebellum_7b_L,Frontal_Inf_Oper_R,OFCpost_L,Thal_IL_L,Cerebellum_9_L,OFCpost_R,Cerebellum_Crus1_R,Fusiform_L,ACC_sub_L,Temporal_Mid_L,OFClat_R,Red_N_R,Angular_R,Pallidum_L,Thal_AV_R,Frontal_Inf_Tri_R,OFCmed_R,Temporal_Mid_R,Thal_VL_L,Paracentral_Lobule_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Cerebellum_3_R,Thal_VPL_R,N_Acc_R,Amygdala_R,Parietal_Sup_L,Postcentral_L,Thal_LP_L,Insula_R,Cerebellum_3_L,OFClat_L
Lingual_L,-0.09275225224345326,0.4584722169543198,0.003937278422751248,-0.30170449618290573,-0.38357118880644775,0.8041133824889483,-0.24908205871426461,-0.1902838838905512,0.15617537230401451,-0.03733696332292519,0.7064647376577179,0.1401575303754698,-0.610265882938403,-0.07407037312387774,-0.06229983361318813,-0.05197656493252015,0.280988321832554,0.06807088642719868,0.7460589404774947,0.18787527533337178,1.0,0.9084389214455724,-0.4775523390457797,-0.28206982194603314,0.6945397545297759,-0.5646373896932277,-0.36235730597473687,-0.6124958958625414,0.7992980169762246,-0.18742066018303408,-0.04864232733357099,-0.3099815117231426,-0.5389733540058264,0.6987826513613575,-0.16177671626632825,-0.10664609640994882,0.04464730727398981,0.9364080890855455,0.4048089595780833,0.5001523571454348,0.24255724952513638,-0.3742868399943154,0.38382914734351087,0.02101261681700455,-0.04242531153075925,0.008844135265215733,0.2440051367151222,0.4441992120575615,-0.017634972431621727,-0.19562346203256167,0.6905201592019072,0.5925204255439152,-0.2449930208100928,0.20788478643326563,0.18380269279074027,0.5965902515458386,0.7769099395319597,-0.2623861181310615,-0.4762609325601195,-0.20617148741654068,0.27484145720236897,0.3761736055401694,0.5149110651626709,0.6373668627575387,-0.22828212441265128
Cerebellum_6_L,-0.038645889631821286,0.3000482230596677,0.035320589854536344,-0.4420199668341027,-0.3518702853279703,0.8489860373246653,-0.2842201180557993,-0.12406474530057979,0.20639543794424445,-0.17666402794954714,0.6896322266349771,0.07297431882249318,-0.5862136125564796,-0.22230965151049953,-0.10866153774218558,-0.24468455642079942,0.18752361916556884,0.0029238190947886277,0.5969053608695347,0.08631075275227121,0.9084389214455724,1.0,-0.4654139716349459,-0.1805952987336597,0.7245920349401009,-0.48060723974198,-0.23552955745662035,-0.531527538309778,0.756308385054532,-0.06829488411868032,0.019967027431056657,-0.1389837628747852,-0.465349797013021,0.7103304136014104,-0.2184367837624877,-0.05307635452515791,0.2528107213021606,0.870325567024458,0.33678529230041954,0.29289526182434,0.4444583722181685,-0.24335847255662657,0.6358718347946786,-0.10620470814041602,-0.09402034978411959,-0.07899521281475654,0.36827069091741904,0.44764143645824567,-0.1655781594332139,-0.1443843641828198,0.4804804058755687,0.5457646227196397,-0.30694180706935764,0.21244171140800056,-0.0013583648833600049,0.43996755841466784,0.7525230436191401,-0.2913678083172911,-0.46007313138327693,-0.42081678252599153,0.11411281197519554,0.3430805403783359,0.40745702441223225,0.6079823493334399,-0.2482323068205185
OFCant_L,0.512177962063455,-0.22353362198522597,0.6385753437623884,0.02443876751633553,-0.06346304932870606,-0.5699465125821134,0.5789868754155776,0.5555184597964185,0.5216001054408067,-0.10834302431479434,-0.6828592878374207,0.1734179139408471,0.7487857402973267,0.004548568343288595,0.13334339110670404,0.5223566238904891,-0.05229076281251076,0.588672832544128,-0.2348984842930458,0.18997729412250458,-0.4775523390457797,-0.4654139716349459,1.0,0.6441132406328721,-0.17025695526589366,0.6145611259283595,0.6750865428196169,0.8530435183713803,-0.6263558839221491,0.6127879045328626,0.3832790783845942,0.5486190284933655,0.8752762646048634,-0.5179341395292454,0.37465844280027805,0.6899968765786331,-0.021962979092592413,-0.5282694434372067,0.3738393278784998,-0.45565803429902185,0.3026900759352214,0.43907172155474494,-0.06182946595726416,0.6149252602042861,-0.13265541628572486,-0.4561673815543673,0.3525056462345765,-0.6402579658472887,0.3943517825675013,0.7429038879139835,-0.2764709274609168,-0.5357746056224774,-0.24214251753988214,0.1844717981290041,-0.5391285002729341,-0.044405418612481824,-0.38755160391541377,0.769258756321161,0.7240096880185071,-0.17712889822878022,-0.48435076813712835,0.11133754132609851,0.004856423660655931,-0.13376124128808378,0.5351577854349991
Thal_PuL_R,0.5416582258419146,-0.3223017498154144,0.7700377415615982,-0.08828326533205438,-0.3047725134453326,-0.34433984315941646,0.5556347126625679,0.5806711571454648,0.749674030684188,-0.09335757981765694,-0.438316938108149,0.21906596793694386,0.6647977816370226,-0.04812588452699543,0.11478741002519585,0.3004372478165697,-0.01789550355384199,0.6688998252790391,-0.12063831244133177,0.13725354224445538,-0.28206982194603314,-0.1805952987336597,0.6441132406328721,1.0,0.0839805995452529,0.531236346645675,0.7214849820876105,0.6791007960143639,-0.5386734076556423,0.7844422181044237,0.4488961925937008,0.6228515691134892,0.7489793698955985,-0.38350989749996267,0.188026201623543,0.7304174302178167,0.1648009215371535,-0.3317300806180781,0.4635546211741219,-0.4464893201052657,0.5204298806116429,0.4888029374842556,0.24604310604405488,0.6018512390728885,-0.34527278909588033,-0.7008780162733208,0.6223450913292364,-0.6772447816419329,0.14993143626209204,0.7801515661724688,-0.13947540672543737,-0.4503300929774366,-0.49503793381914507,0.24660961486399427,-0.6890474946015627,0.09525799090910683,-0.36595337016368296,0.7547858744944785,0.6094441574489485,-0.4248136395855731,-0.616102362529039,0.03957888747463623,0.0559763088910306,-0.058871740964927234,0.2575919941790996
Thal_PuL_L,0.0961675553694041,0.17982935019335075,0.2223294937066371,-0.3747831089837466,-0.4581322026939525,0.5207259259000336,0.03089238990896606,0.22216511116321036,0.375295889454423,-0.14025833489378023,0.32853534494393477,0.1243031548275296,-0.25033995307475027,-0.1837227075604347,0.16297361684225875,-0.06566880526195476,0.13907077617863453,0.3290931853402344,0.5015743892417782,0.09970050085818437,0.6945397545297759,0.7245920349401009,-0.17025695526589366,0.0839805995452529,1.0,-0.11865234751665671,0.1319164058577341,-0.17869238473895163,0.35665577358347705,0.09388156659826621,0.2462294478655304,-0.02197424237781163,-0.11975940125464975,0.350414512496138,-0.1711256074844072,0.2054737973133439,0.05545772231184842,0.5801940799892967,0.5485089366021425,0.04878419109562224,0.5177690382058188,-0.012234512972299062,0.5899119851203516,0.11992806077298081,-0.21104150666554541,-0.26151258161698954,0.5001493409564698,0.3018699471324444,-0.08597267479639466,0.1479615297711068,0.44491541747353675,0.500902681882194,-0.42604053831629335,0.2912880222930451,-0.1760543418836421,0.3469007401217738,0.5501779849161613,-0.04713897901993285,-0.20925471971222057,-0.40526394182169007,-0.057606805924417886,0.3621844753396573,0.4282830679031147,0.4176112874753743,-0.09870108405336774
LC_L,0.36872166813622204,-0.437107757698797,0.26578167597206676,0.1815310482418636,0.200731279119779,-0.6036213672851586,0.46395279346841073,0.7630731991019606,0.34129151480158115,-0.05428932862854349,-0.661635897106459,0.06136277031370309,0.6947149091168519,0.0402703868278022,0.20157918842266914,0.127926344162034,0.012591124315491057,0.5222633065158179,-0.5406930345056599,0.08888391115290048,-0.5646373896932277,-0.48060723974198,0.6145611259283595,0.531236346645675,-0.11865234751665671,1.0,0.8039397515829244,0.7837068986053234,-0.7715408128463582,0.3704397156504099,0.5413696958743118,0.6522024263834262,0.7047354436791795,-0.5940991383046326,0.2711627926353082,0.47385499222705413,-0.012203586709559924,-0.7068466557267713,0.06924127128529924,-0.6109879340721117,0.31408399955897504,0.6684625858166777,0.09158246772542768,0.1836228915045359,-0.03902314168101507,-0.20378620356154595,0.35673912821134324,-0.35946160459663695,0.12636100205792578,0.48815358419907645,-0.4922195477746552,-0.26005432737545026,-0.009245211675854039,0.24730737039251,-0.3501004481673391,-0.19710387819557543,-0.46351849968390113,0.44253719991900053,0.53277449315957,-0.02993009280425814,-0.370755257040914,0.0922140932813179,-0.029819457879834657,-0.21838445887684665,0.2694475940115767
Cerebellum_10_L,0.4061189831420141,-0.3040518192398308,0.5508328069875688,-0.06922186210763714,-0.1021891477826336,-0.3997020993147135,0.5012993124014105,0.8016432973627983,0.5975807908201904,-0.16387502896960787,-0.6054899408312282,0.16799774082934724,0.7269488224992144,-0.1151194870792615,0.20683949707091082,0.2520378850758189,0.06496148869890765,0.6814874605643483,-0.25321386723775735,0.15994461012424055,-0.36235730597473687,-0.23552955745662035,0.6750865428196169,0.7214849820876105,0.1319164058577341,0.8039397515829244,1.0,0.7856988096507088,-0.6528605295038237,0.6001453577079169,0.6114061726727583,0.6906934469041942,0.740980613473571,-0.5010735295533217,0.22457916762312652,0.6467946453252333,0.05917001211462423,-0.45548340554683414,0.3888512680298426,-0.5991070400094619,0.5349522677383983,0.6056024267955763,0.23725975546358283,0.43009299263563705,-0.16289884456332976,-0.49893442350784123,0.6067092791320848,-0.4188881271107014,0.14322826160615137,0.6633886475477272,-0.2606262530716268,-0.2796955933855655,-0.27650048156464324,0.30973300754977606,-0.5510258218442046,0.0019319463635947434,-0.25950311527498415,0.626717552826686,0.614395558200438,-0.3094038965376631,-0.4518527042076599,0.2997181730682632,0.06783448105198273,-0.061113805888376636,0.34448136518765116
Rectus_L,0.4262756044302014,-0.3807140615132549,0.5150554946449052,0.08202103290576591,0.07187604037011078,-0.6417838172577195,0.5584007414906018,0.6784267856704764,0.460388900643431,-0.10628982901878443,-0.7776998078546987,0.11776244549220258,0.7979945503156416,-0.012856934668708051,0.2362860081304272,0.3196583342473861,-0.09142390281721664,0.5364608543582198,-0.46817263160058986,0.08776552068438738,-0.6124958958625414,-0.531527538309778,0.8530435183713803,0.6791007960143639,-0.17869238473895163,0.7837068986053234,0.7856988096507088,1.0,-0.7696578426776797,0.546592757060513,0.47752324800898727,0.6418117114969695,0.8799254068838944,-0.5800074415310811,0.27957670728487005,0.6660427643253716,0.033295448462451735,-0.7099359798146805,0.25822669411908006,-0.6048770905946053,0.3632605729021119,0.6518148773383111,0.05524697340911955,0.4321833456839466,-0.09940426052300132,-0.3628573806699321,0.3735876103986916,-0.5268544904178971,0.19974449222313198,0.7645162158306779,-0.4564806516375032,-0.46221487538093947,-0.135681363105538,0.21625890877384948,-0.49789713941746017,-0.23658943954921266,-0.4686281260599623,0.6663904523004507,0.7417862707413455,-0.14628524231259168,-0.48347398431307215,0.06083710782775892,-0.13519149724068813,-0.26592370445170366,0.4812562032083103
Cerebellum_Crus1_L,-0.28355125276023174,0.5240615455604822,-0.24685067229472898,-0.24606322163416103,-0.085030658778524,0.8393373641361718,-0.34109875683418117,-0.5142347194607979,-0.15615892613876559,0.016351829014882985,0.787899611148541,0.21050064182891218,-0.6359398408808672,-0.05974008161486654,-0.19468665543750271,-0.12449435729837278,0.2980359422061281,-0.3340998082110051,0.6104104370346042,0.20540732759730765,0.7992980169762246,0.756308385054532,-0.6263558839221491,-0.5386734076556423,0.35665577358347705,-0.7715408128463582,-0.6528605295038237,-0.7696578426776797,1.0,-0.36980438737288657,-0.22910154687842035,-0.48571010537391895,-0.7447688419933923,0.8313381759756778,-0.08474640877195158,-0.4333464355441244,0.09975712991337948,0.8542103208376621,0.04519080349284425,0.6076162620261363,-0.06392158644986291,-0.5209003933269457,0.12759842207887875,-0.17973523213188328,0.19455887920941925,0.32990434092425486,-0.05790138518570654,0.5801148154683654,0.06778641922595889,-0.4924290533301012,0.5486577429638411,0.5362508999350144,0.12181202195510862,0.047768120873140106,0.43842964347449104,0.4395806425417437,0.7444756016324172,-0.460530859064384,-0.4985756154752438,0.0035170468392448943,0.4995413768034517,0.24488118035726433,0.3647999051288297,0.564259047357745,-0.2705045394427922
Thal_PuA_L,0.5042325924027985,-0.29488507108576245,0.7526578228959264,-0.17987985348034366,-0.264992829355579,-0.24769713386527475,0.4079209489109767,0.4651747052597478,0.7426928972867605,-0.2264126346979277,-0.3105958167142423,0.20990881613367,0.586856584541843,-0.10943259008793811,0.005909145542011954,0.31359419304828645,0.02230273651552667,0.49479071123591517,-0.0922502957239512,0.229682905367523,-0.18742066018303408,-0.06829488411868032,0.6127879045328626,0.7844422181044237,0.09388156659826621,0.3704397156504099,0.6001453577079169,0.546592757060513,-0.36980438737288657,1.0,0.38746547734620085,0.5750700297427762,0.6076270812196704,-0.2945386574142615,0.2770370218377618,0.70344020689049,0.37461634512650466,-0.18259998460554147,0.3703342355114458,-0.43408980397894525,0.555090729141082,0.45025016897137854,0.2725813548182233,0.5414357323535125,-0.26503324124345184,-0.710998916495162,0.6106510888852336,-0.6943259029400718,0.20121820059588527,0.7005885901686831,-0.19417205721284628,-0.5182945700776621,-0.4535938590717474,0.22203598072849726,-0.6644606453350947,0.24890995826313003,-0.2676307408272577,0.7790443812114232,0.5935004944404297,-0.4597005696318818,-0.5145262353904876,0.10355832563748812,0.061634398121816654,0.1465753044699332,0.3671657640162192
Hippocampus_L,0.5364970387869518,0.010545348636278212,0.23717103189442337,-0.2803569404437403,0.21003598625076972,-0.12885191006707594,0.6298915086189814,0.5788087416768845,0.49054402331297686,-0.4029504588970992,-0.11366795517139622,0.5118857488555708,0.4670032106436545,-0.39192299247360446,0.2794926505458109,0.19428887119493668,0.522920910518766,0.5720360185591513,-0.2646235030739361,0.5179410188626278,-0.04864232733357099,0.019967027431056657,0.3832790783845942,0.4488961925937008,0.2462294478655304,0.5413696958743118,0.6114061726727583,0.47752324800898727,-0.22910154687842035,0.38746547734620085,1.0,0.5594036557554084,0.3717856168732348,-0.04669514340355217,0.35846944550947296,0.5966072940942709,0.2978396592183248,-0.22394908495080104,0.24952411326087817,-0.4472538277042185,0.6061522400379474,0.6973769641016426,0.35095162045494116,0.19136143275700204,0.25367717220478325,-0.1301836391082703,0.6330540951672342,-0.08198492947464604,0.30419959735164226,0.43100214576820317,-0.2768508146360083,0.2158494561289554,0.10451922899937857,0.6738164070004155,-0.11040772934724616,0.24478991395231106,-0.014575245310641565,0.34051713200440864,0.520103724108453,-0.28158004842694434,-0.01949668159615147,0.384196851357132,0.4245312759100778,0.35039588369202335,0.44634645153112
Thal_PuI_L,0.45317707423092474,-0.4027017860011878,0.49709850938281724,-0.16049022962353138,0.03907405875496009,-0.3042449831345301,0.40814483691456105,0.5735856527830359,0.5724251217444786,-0.30024360105965336,-0.41386673703090127,0.11818498409577124,0.5709685832630779,-0.20984986417360915,-0.041186692793502094,0.1400391674111153,0.015018297587240626,0.4834701567894017,-0.39086361612425624,0.12621553258058135,-0.3099815117231426,-0.1389837628747852,0.5486190284933655,0.6228515691134892,-0.02197424237781163,0.6522024263834262,0.6906934469041942,0.6418117114969695,-0.48571010537391895,0.5750700297427762,0.5594036557554084,1.0,0.6174688226573863,-0.30683727116966625,0.22583199875712626,0.6544308928020696,0.4221053980137137,-0.41162346630385593,0.2048270508773398,-0.5272641536039205,0.5782905553745642,0.6643481350679347,0.3535758114873865,0.2371387735355749,-0.13198206804172807,-0.38143850864056195,0.5357380962641219,-0.4042526201630488,0.06285463449532978,0.6085274015511475,-0.45154886573626124,-0.30213119102625635,-0.19692674380377367,0.3096136987904919,-0.47042318967971547,-0.04697159979612553,-0.1694862368436989,0.5082609849937796,0.5255648276918236,-0.33307712854840527,-0.4350237338357064,0.16595528830313952,0.012032660583556077,0.05300356593759813,0.353265065666725
OFCmed_L,0.4699423395824208,-0.3740610821445682,0.6274461655919169,0.08752610424469336,-0.1706835846143128,-0.6035736601845602,0.491038581934624,0.5907522643925133,0.5256286077128506,-0.04491102169825835,-0.7061586684767142,0.028929889114282667,0.7270987867081398,0.04950651538188095,0.2469603920335782,0.3196780861197164,-0.22519548540476406,0.6234321531780115,-0.33352328153558924,-0.05422696847530123,-0.5389733540058264,-0.465349797013021,0.8752762646048634,0.7489793698955985,-0.11975940125464975,0.7047354436791795,0.740980613473571,0.8799254068838944,-0.7447688419933923,0.6076270812196704,0.3717856168732348,0.6174688226573863,1.0,-0.5962500420145332,0.13045480420858074,0.6769884905725875,0.0199059352579128,-0.6054324431154765,0.3610407749853491,-0.5208463523695468,0.35738715970845014,0.5432985555354953,0.0704872468159629,0.5079061985842428,-0.22161850388038232,-0.5473317505474775,0.3758627832305958,-0.6272237727433063,0.10108742943660907,0.7690983993645443,-0.32932868871873305,-0.5192986745696677,-0.3608453199997871,0.1183269728900819,-0.6169479157159341,-0.21165230282109262,-0.46239172413736834,0.7190392776201111,0.6874671608900211,-0.1995135219594581,-0.6106365443422791,-0.024370984601964227,-0.17402062546422864,-0.2992478953956139,0.30855718820033584
Cerebellum_7b_L,-0.12042891451279587,0.3284339401319766,-0.25383276273179833,-0.2773016558859216,-0.02445014115340151,0.7028169857875075,-0.16565468778080158,-0.32117897058718176,-0.03468148319027671,-0.016388634527764057,0.6681544364625966,0.2983952442409008,-0.48361816462658697,-0.11825551628879039,-0.10153385751731271,-0.12346213009256837,0.3091228999162766,-0.2623032212500952,0.42735442017310865,0.2349081169539014,0.6987826513613575,0.7103304136014104,-0.5179341395292454,-0.38350989749996267,0.350414512496138,-0.5940991383046326,-0.5010735295533217,-0.5800074415310811,0.8313381759756778,-0.2945386574142615,-0.04669514340355217,-0.30683727116966625,-0.5962500420145332,1.0,-0.0630631363815832,-0.2620548679243564,0.18821896928150883,0.6883236733367294,0.098740671819068,0.5008986123296668,0.13037776709576335,-0.2910900191471018,0.27638630398895586,-0.11800129908354892,0.15597159549987366,0.3300229855822321,0.06953427643451116,0.4710855999076926,0.06874387943464617,-0.3035589302297542,0.3838458247072959,0.5848258820085775,0.094728254337949,0.22414236995908146,0.3820580410360345,0.29082508047602884,0.7196876706245143,-0.3901466138579536,-0.35440375504277116,-0.09422231498529246,0.3883897396651742,0.22796755644689765,0.3362413158221906,0.5176229620470479,-0.11696630584415704
Frontal_Inf_Oper_R,0.3051959626849635,0.16443282790178565,0.17408257831460858,-0.10105052342917575,0.4866470401925596,-0.19489126342042237,0.55630936881888,0.20803286943892116,0.28389201963337846,-0.1707569280008244,-0.17973365013780587,0.5125783510479901,0.4880551544737705,-0.11026759871333867,-0.08776015320217319,0.4013675931263305,0.5176954325020116,0.2179234859370122,-0.1601787805382623,0.7492435780178953,-0.16177671626632825,-0.2184367837624877,0.37465844280027805,0.188026201623543,-0.1711256074844072,0.2711627926353082,0.22457916762312652,0.27957670728487005,-0.08474640877195158,0.2770370218377618,0.35846944550947296,0.22583199875712626,0.13045480420858074,-0.0630631363815832,1.0,0.23762125820309304,0.0842435696097839,-0.2426438249203975,-0.05092187832954607,-0.21674913523484793,0.12824466183919828,0.21562365210390788,-0.14311939078986427,0.2930612522972587,0.2022813761941592,0.11303615903986733,0.25870337104165375,-0.23405340473928668,0.8129284984832501,0.13980199352394312,-0.19916878312333447,-0.16429174789502468,0.341027944230527,0.32370605756557774,-0.039566813537207875,0.3777595879486569,-0.17655775569821533,0.308249539582346,0.4242122842415448,-0.05914696330538239,0.06621511437811543,0.23034720800374034,0.5147918331661417,0.3501381230733642,0.4729941420554681
OFCpost_L,0.5821103806814748,-0.2665158809365454,0.6905269186726762,-0.21645995940941098,-0.2637494384913995,-0.2833800595780503,0.5391367340390877,0.5875186361812594,0.7559929293337841,-0.2683005103679596,-0.34526640740940606,0.20564050265236686,0.5363187320104545,-0.17649345495662688,0.0816428144650816,0.46347765876089203,0.04918595087302355,0.6717360100251656,-0.07174509526684414,0.22669304606686919,-0.10664609640994882,-0.05307635452515791,0.6899968765786331,0.7304174302178167,0.2054737973133439,0.47385499222705413,0.6467946453252333,0.6660427643253716,-0.4333464355441244,0.70344020689049,0.5966072940942709,0.6544308928020696,0.6769884905725875,-0.2620548679243564,0.23762125820309304,1.0,0.2728368227090082,-0.21820852752239567,0.6066137805575232,-0.40694602560079,0.6288294498689999,0.6029872981441269,0.34841845040276676,0.6098446327509981,-0.3044438613709151,-0.5896151512958884,0.6362370330889978,-0.5762801898369727,0.21828730252048664,0.8656489060782676,-0.1488537284976444,-0.27394441997518476,-0.4589737122417826,0.3730989916076122,-0.5880151562416889,0.1455555605043642,-0.16044914413834135,0.697876890459821,0.5950061012883037,-0.46582897802123946,-0.5313449676234836,0.21075910210083632,0.20154303008278518,0.1426831410004836,0.6200062851225487
Thal_IL_L,0.3220270602093106,-0.1639006182010045,0.08720717469552339,-0.41096630264427414,0.14544977440673376,0.13467704567600183,-0.008737132850997672,-0.024416974782781778,0.2739821948328703,-0.43202267194737354,0.23652397608127426,0.09880480346602696,0.03583346149285916,-0.41490178200506794,-0.20730944010836555,-0.1950693291109068,0.11000241696840522,-0.07802403940699928,-0.2644903162503492,0.14988320767262833,0.04464730727398981,0.2528107213021606,-0.021962979092592413,0.1648009215371535,0.05545772231184842,-0.012203586709559924,0.05917001211462423,0.033295448462451735,0.09975712991337948,0.37461634512650466,0.2978396592183248,0.4221053980137137,0.0199059352579128,0.18821896928150883,0.0842435696097839,0.2728368227090082,1.0,0.01143027509005773,-0.12833892232564276,-0.2476013639929086,0.5214976798635268,0.3667899827038644,0.5301670580999155,-0.18829001281629756,0.09909201445442056,-0.12676547534595667,0.3606342442270474,-0.09641862781786267,-0.10450929054682083,0.16087263785561556,-0.4088872926401255,-0.043495666420018876,-0.014249089103076436,0.24249107832160705,-0.14496691584340685,0.09559056769968802,0.09285970333636061,0.05951538684212809,0.155521891436743,-0.44115896087021983,-0.06114182853231724,-0.00023254688739913148,0.04957086478916758,0.36882961545734105,0.1355786602754991
Cerebellum_9_L,-0.22217239496100294,0.46861467273906515,0.01573468994060567,-0.25123576723407043,-0.4675376132436829,0.8392930391172605,-0.3446645090816628,-0.3123631285011128,0.08322506038324805,0.050975220273969064,0.7412325861894116,0.08159777202772893,-0.6643847212007342,-0.008687250613992621,-0.1719460039733846,-0.03451801238421732,0.18433629623619732,-0.07431002785443128,0.8349258150795914,0.08442362202475698,0.9364080890855455,0.870325567024458,-0.5282694434372067,-0.3317300806180781,0.5801940799892967,-0.7068466557267713,-0.45548340554683414,-0.7099359798146805,0.8542103208376621,-0.18259998460554147,-0.22394908495080104,-0.41162346630385593,-0.6054324431154765,0.6883236733367294,-0.2426438249203975,-0.21820852752239567,0.01143027509005773,1.0,0.35997854715168265,0.6004286766188499,0.06081635756240095,-0.5222744673760803,0.25108597140377087,0.03589521318897367,-0.09849951494239882,-0.03198052465081776,0.09844996930537978,0.3966783292146765,-0.05995595091915675,-0.2812148443341672,0.7556038610884487,0.47994425246355304,-0.2831971692899001,0.05031402609362163,0.1742291975340245,0.5343126182286444,0.7576908072640465,-0.2801671236815133,-0.5482858849201356,-0.15431660178689366,0.27563817894966325,0.30988898390368685,0.39727320793853016,0.5302923887964116,-0.27995619672651656
OFCpost_R,0.2112655399378034,0.13016507323706342,0.6918984971850756,-0.08190864977767921,-0.7212414359226809,0.17346319270063393,0.3230054856128228,0.4525850818556878,0.7027233303723021,0.1379724087522329,-0.047463885813262115,0.221445248009081,0.16079550517726116,0.14435925559678084,0.1365114517352542,0.5307773835058348,0.03703703282919222,0.7023891530928337,0.6278318269608824,0.13388302450701703,0.4048089595780833,0.33678529230041954,0.3738393278784998,0.4635546211741219,0.5485089366021425,0.06924127128529924,0.3888512680298426,0.25822669411908006,0.04519080349284425,0.3703342355114458,0.24952411326087817,0.2048270508773398,0.3610407749853491,0.098740671819068,-0.05092187832954607,0.6066137805575232,-0.12833892232564276,0.35997854715168265,1.0,0.15185676346951185,0.36783907709218816,0.05094789752148995,0.22043236637366204,0.7588255315286112,-0.4027480352389636,-0.5605697964125003,0.5110203465705765,-0.23832273165813592,0.2063106540933435,0.6183299431525496,0.5903525276711873,0.06994007811372005,-0.6750940547451185,0.24153114968195097,-0.37888870065743385,0.323536475369758,0.3650855911153397,0.49920091410166006,0.18848967266898825,-0.25986865065202014,-0.3249688352238246,0.39783323888133604,0.3996758940475817,0.1999330465740759,0.2314676508778091
Cerebellum_Crus1_R,-0.33349395354898986,0.3873382654890305,-0.1812322843082038,0.35657049785778244,-0.26670974600726627,0.47016173487622764,-0.23213309419640196,-0.45557760363526234,-0.18919847373393384,0.5830162868182581,0.4971572970936311,0.11858067943282748,-0.4730373170273115,0.48403206345701955,-0.18492371206423783,0.2004556383702583,0.021570853873554757,-0.17576820411901245,0.6172113664414597,0.014261691520737413,0.5001523571454348,0.29289526182434,-0.45565803429902185,-0.4464893201052657,0.04878419109562224,-0.6109879340721117,-0.5991070400094619,-0.6048770905946053,0.6076162620261363,-0.43408980397894525,-0.4472538277042185,-0.5272641536039205,-0.5208463523695468,0.5008986123296668,-0.21674913523484793,-0.40694602560079,-0.2476013639929086,0.6004286766188499,0.15185676346951185,1.0,-0.46202863173430797,-0.5961982434688017,-0.36332035009182256,0.11182793330581228,-0.0044025074057648175,0.3475325769710929,-0.40675952589828274,0.2937290006522067,0.0648993872570488,-0.38727200504059656,0.715896151058849,0.333702162022982,0.029248518685631098,-0.14007325868798282,0.5416850432444277,0.23731019429321107,0.5248047486137417,-0.29138367259140935,-0.40367583178864547,0.5048553263256352,0.43287026512593024,0.04523162347443142,0.20960389757685113,0.08641839631048187,-0.17024079459882763
Fusiform_L,0.5279898912148284,-0.18926548017851041,0.43252741036146597,-0.4983395809593521,-0.10570903662680937,0.16920375815191027,0.256831507017768,0.454585858927397,0.6437895629384701,-0.49031873954467836,-0.002583069678411384,0.1899991619721605,0.22530556971373672,-0.43026044364645033,0.18427084377852768,-0.10681441789315552,0.19448739310970678,0.4989885799043339,-0.12293115304103182,0.24281483971715798,0.24255724952513638,0.4444583722181685,0.3026900759352214,0.5204298806116429,0.5177690382058188,0.31408399955897504,0.5349522677383983,0.3632605729021119,-0.06392158644986291,0.555090729141082,0.6061522400379474,0.5782905553745642,0.35738715970845014,0.13037776709576335,0.12824466183919828,0.6288294498689999,0.5214976798635268,0.06081635756240095,0.36783907709218816,-0.46202863173430797,1.0,0.5289460600105573,0.8024361095664784,0.15161230104076023,-0.045781433672289304,-0.41347203941137695,0.8245676537379725,-0.11773444497729717,-0.01795190225133256,0.5605268869858379,-0.22480851342330918,0.08746715408083358,-0.32758737480821104,0.49646286602462736,-0.4793021596098194,0.2542506868826697,0.1580809848101271,0.3625600731842616,0.3531113681818721,-0.6788811935511512,-0.3287422867643695,0.29747536158887405,0.26763738845974155,0.45269803323898866,0.2509758121848074
