,Cingulate_Mid_R,SN_pr_L,Thal_LGN_R,Occipital_Mid_R,Cerebellum_4_5_L,Frontal_Sup_2_R,SupraMarginal_L,Cerebellum_Crus2_L,Paracentral_Lobule_R,Precuneus_L,Temporal_Sup_L,Angular_L,Thal_PuL_R,Parietal_Sup_L,ACC_pre_L,Thal_MGN_L,Cerebellum_6_R,Thal_AV_R,Cerebellum_Crus2_R,Cerebellum_8_L,Thal_PuA_L,Rolandic_Oper_R,Vermis_1_2,ACC_pre_R,Frontal_Inf_Tri_R,OFCant_L,Calcarine_R,Temporal_Sup_R,Cerebellum_Crus1_R,Supp_Motor_Area_R,Frontal_Inf_Orb_2_R,Thal_VPL_L,Frontal_Mid_2_L,Cerebellum_Crus1_L,Pallidum_L,Olfactory_L,VTA_R,OFClat_L,Fusiform_L,Lingual_R,Cerebellum_6_L,Thal_MDl_R,ACC_sub_R,Cuneus_L,SupraMarginal_R,Thal_PuI_L,ACC_sup_L,N_Acc_L,Thal_PuI_R,Vermis_7,LC_L,Thal_LGN_L,Thal_VL_R,Cingulate_Post_L,Raphe_D,Raphe_M,ACC_sup_R,Cerebellum_4_5_R,Thal_MDm_L,Vermis_6,Cerebellum_7b_L,Rolandic_Oper_L,Calcarine_L,Parietal_Inf_L,Vermis_9,Supp_Motor_Area_L,Olfactory_R,Occipital_Inf_L,Caudate_L,Hippocampus_R,Cuneus_R,Cerebellum_10_L,Thal_PuM_L,OFCmed_R,OFCpost_R,Thal_AV_L,Putamen_R,Frontal_Inf_Oper_R,Cerebellum_9_L,Temporal_Pole_Mid_R,Insula_R,Amygdala_R,Temporal_Mid_L,Cerebellum_3_R,Thal_IL_L,Occipital_Mid_L,Thal_VA_L,Vermis_10,Parietal_Inf_R,SN_pc_L,Hippocampus_L,VTA_L,OFClat_R,Temporal_Mid_R,Thal_PuA_R,Thal_VA_R,Temporal_Pole_Mid_L,N_Acc_R,Rectus_R,Cerebellum_3_L,Frontal_Sup_Medial_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_L,ParaHippocampal_R,Vermis_8,Vermis_4_5,Rectus_L,Occipital_Sup_L,Thal_LP_L,Lingual_L,Occipital_Sup_R,Thal_VPL_R,Postcentral_L,Cerebellum_8_R,Thal_MDl_L,Frontal_Mid_2_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_L,ParaHippocampal_L,Vermis_3,SN_pr_R,SN_pc_R,Thal_LP_R,Precentral_R,Cerebellum_9_R
Pallidum_L,0.40901797904333875,-0.09639306417491442,-0.031593647870003704,-0.3285925172988882,0.7062654899790367,0.17676019534327414,-0.2696886982024655,-0.133611429270186,-0.18061698479269517,-0.31951846675915374,0.47044787432749663,-0.47106553960996134,0.6223450913292364,-0.5751561884936673,0.5295740323485314,0.1310896113533466,0.07309572271030633,-0.19374645813378685,-0.17064267840388075,0.24090247084952346,0.6106510888852336,0.3312671898037058,-0.10708876170375323,0.4114731688966979,0.18436443897662974,0.3525056462345765,-0.19759637618009976,-0.05744697173464407,-0.40675952589828274,-0.12039932138473204,0.3070173140269068,0.41180071506831184,0.1927546687685342,-0.05790138518570654,1.0,0.24583757011072113,0.37579189926431394,0.18441393575624174,0.8245676537379725,0.11139947749568574,0.36827069091741904,0.2766703800382007,0.09796671985806168,-0.28758676524310206,-0.33877204151623236,0.5357380962641219,0.46351615886406833,0.7066051703608358,0.3843226824069188,0.2726448936486307,0.35673912821134324,0.17033905551133305,0.11406505700234815,0.6466474598270809,-0.057703158935147485,0.5657979078669231,0.11301721096689743,0.6311630165486425,0.5185402122337919,0.005491215682957114,0.06953427643451116,0.35928525150760193,-0.15466376473059384,-0.4660548255744768,0.10401895155127107,-0.21209459793489754,-0.13247170411572404,-0.08000379008041274,0.8252053487219114,0.5671866633154674,-0.5816231959950142,0.6067092791320848,0.7100395444924751,0.5799615977933699,0.5110203465705765,-0.04638930684657562,0.7573986653102464,0.25870337104165375,0.09844996930537978,0.14033455165829228,0.39804634114754056,0.394397001413603,0.635020983199056,0.40703757268829793,0.3606342442270474,-0.5412123548249691,0.46258386779434574,0.25194570656370774,-0.2974798493202211,-0.05465616879983106,0.6330540951672342,0.44180459263074545,0.3537025609570233,-0.041598903520480554,0.4666365160535694,0.568468660361587,0.29176488956359864,0.4994531427307289,0.37991434351346676,0.45996635650550205,0.5432979874717474,0.4635358126932639,0.7042990951258482,0.6124390076410644,0.25969740602433317,0.6635349575334655,0.3735876103986916,-0.5152475601709574,0.4498233038229982,0.2440051367151222,-0.4416226676769769,0.16162586542916726,-0.2637231737895932,-0.05397480254786856,-0.17528344126510223,0.1149381840102481,0.45992664216625695,0.4638932134795676,0.6264713646522625,0.7261320196410633,-0.04252610725237943,-0.13670656556069463,0.27615527241173726,-0.17804390560797612,0.09365443992344936
Olfactory_L,0.04452121957144212,0.4155461747749023,-0.12088528663036303,-0.2298707833376145,0.19633263388365427,0.1726961221468627,0.320694740618206,0.16494989906989765,0.18350518505366564,0.26933295781689803,0.578242746574755,0.10428462163878634,-0.030147820977719533,-0.14527723577318002,0.0494149703054823,0.2141645197984952,0.15261536376874654,0.4176098961173285,-0.04336620435164803,0.16413198375682472,-0.1785309434386004,-0.04306152643018229,0.24458707387740902,0.01941464270857467,-0.27493387412942893,-0.3871111503776907,0.15372587718480124,0.02455559508972586,-0.05584567500485229,0.12920472970382313,-0.25778892886281146,0.04314866774783715,0.08551034931448334,0.20562219075630922,0.24583757011072113,1.0,0.36335186746769516,-0.2969764290780704,0.2752625270041288,0.24700298661174996,0.36657448473187165,-0.29313546756875364,-0.4477496551427759,-0.014029883487047782,0.09303091445913927,0.012763265812069711,0.2399650658902773,0.10320892030674766,-0.05461769685048675,0.20027286544331474,0.011285957787993423,-0.14485922966350387,0.6391580996164746,0.11028972708556187,0.47373888707774314,0.04998975334610437,0.12337124583930628,0.22745304562241553,0.1941921112535983,0.17248317217075818,0.25313950921959316,0.30698457404683704,0.18149298732977756,0.18760551667600622,0.298220591206083,0.13375319182617296,0.4689534924027412,-0.11996411911718337,0.15270737479283306,0.10897246483775594,-0.006228460933379413,-0.008558774999913208,-0.013276263495395502,-0.2587832429314886,-0.07401968162055635,0.3112586961774508,-0.0028846114547634795,-0.15013631700517302,0.16997107586138896,-0.028540674153744464,0.3179568371764288,-0.2564280231329939,0.48343954203000933,0.10070355514173371,0.22708876034774406,0.12124279552741514,-0.16245556725883867,0.2242381240273277,0.13855345249089607,0.3264504801061117,0.4046368007694104,0.240304407085585,-0.40236743406866804,-0.04085102107925638,-0.1301502912447026,-0.2782784229199176,0.2010723715317672,-0.3977025225697512,-0.0559788382385866,0.2029339648854101,0.33174123066013433,-0.05794564387660961,0.05795584044801272,0.08296189067428719,0.04113133647187459,0.32626494937620537,-0.2263528954413544,-0.17354264024769592,0.022654394951416648,0.2686288090414029,-0.13559640586210522,0.15255186285491135,0.18606224115639136,0.06594937736501405,0.22679525350574384,-0.008110519142356644,0.1502823569516471,0.43484624253435045,0.13035438212867984,-0.0017195156332836322,0.23456771403287469,0.04950494350597432,-0.11722088839991947,0.042746573148822915,0.17224412350919754
VTA_R,-0.10379093829749911,-0.010863287717123617,-0.6319400476652819,-0.10228671889249698,0.24287058827113853,-0.31275634702817245,0.04471376094310317,0.38253807764766545,-0.41058130756747113,-0.40843231928415197,0.34388736537351106,-0.14339405804570132,0.13101847139540315,-0.4033569417781588,0.035581337549811826,-0.06159492454423054,0.603955762005162,0.1337133648861192,0.3695280933694054,0.5471884277896404,0.10838473613045839,-0.04372401971571506,0.2317244148198184,-0.10938580065391278,-0.26945660108886604,-0.2286987744979704,0.29830565109539237,0.16501677631838693,0.14701916151533967,-0.28398513496066174,-0.18487994191446178,0.350754767744067,0.0896680471216642,0.35933160325182323,0.37579189926431394,0.36335186746769516,1.0,-0.24209556130919857,0.3921723377912565,0.5227514211096824,0.662731609855624,-0.22871391603058497,-0.19505328650426046,0.12031828203560564,-0.449559844790241,-0.0018990203800734599,0.17583404475710843,0.20993569662759995,-0.20735955853688695,0.6715902276941323,-0.2442374293904937,0.008876159602874793,0.517026382689868,0.41607956816801656,0.5016517978493501,0.03087421679347034,-0.17353049859889622,0.09442958175558773,0.1745084781964153,0.5275824225150442,0.3624469066306586,-0.028254975460685023,0.3005060690481338,-0.23490235234740856,0.5478462735178339,-0.2849781108949709,0.3133520995787967,0.3016414287384275,0.22358265853603088,0.08360345558382297,-0.1914497813579573,0.021914940559391693,0.09061973802075714,0.010102566931236122,0.40447232144800105,0.14474816718984698,0.3113285132330652,-0.32375386999652017,0.5709034723854707,0.5614506362956111,0.21370689166119358,-0.345298766137898,0.5344831442007417,0.21491813398752918,0.20296943164485506,-0.10047850859119746,0.20784246290608083,0.00805665917982606,-0.517371043632877,-0.24401434803865382,0.02218309736622961,0.7383599055326345,0.060285986162672396,0.38464928124695585,0.17002312724857163,0.19052744424400303,0.6640480252889914,-0.10668622484447073,-0.18548757974612937,0.3002837210299134,0.14208348358500747,0.0026796417752076728,0.502090495555068,0.18572093149260074,0.5082217708735396,0.45109747159107677,-0.2998752193792022,-0.10041560391963875,0.15536749007211595,0.5547229458715116,-0.24884197173830575,0.4257565586283536,-0.16836747692147613,0.47616993648005035,0.13237675666019735,-0.40575781971377883,-0.0034135401759062393,0.1917523577296061,-0.06801583802562126,0.04773663437696944,0.020686406202410766,0.11494476097541395,-0.09711411559270881,-0.5183770977395932,0.593732918785681
OFClat_L,0.44120318065794717,-0.19840067337535539,0.3611152432966373,-0.13309355431670883,0.1903615849652261,0.31815781328779374,-0.263910128344288,-0.3301091821467806,0.11041098733892661,0.023031261528038686,-0.06283111855923909,-0.19526143887254968,0.2575919941790996,-0.09483513866445313,0.4917370095298231,-0.010271228263638209,-0.2935522988564932,-0.34534200079707056,-0.1981254330028968,-0.1700691975382572,0.3671657640162192,0.34596806182382633,-0.19412245982084753,0.5347995473388104,0.5100269581529592,0.5351577854349991,-0.21386016319535828,0.015130263059645734,-0.17024079459882763,0.09397071247106308,0.5222690910734341,0.11010345657177784,0.13602146295406636,-0.2705045394427922,0.18441393575624174,-0.2969764290780704,-0.24209556130919857,1.0,0.2509758121848074,-0.21357273430578327,-0.2482323068205185,0.3202404807482833,0.5529965907375506,-0.22507793873444049,0.1230578188202914,0.353265065666725,0.24585933732343346,0.11721031517401863,0.41067461230436747,-0.29851796960851945,0.2694475940115767,0.5473049335232192,-0.23362956291075432,0.059185606836984594,-0.27147469342261743,0.31124508179480476,0.4640262777514655,0.18266643482141678,0.18589985942510676,-0.3072549889266456,-0.11696630584415704,0.2084213011703221,-0.1852907424916894,-0.10703332058850151,-0.28204812122505746,0.10522445764554002,-0.19894167841154767,-0.19638676749812772,0.30628211744103034,0.3406434946190976,-0.20907186411462875,0.34448136518765116,0.4387362888377007,0.45660961845378456,0.2314676508778091,-0.18477750881408456,0.3139934562722563,0.4729941420554681,-0.27995619672651656,-0.1980122286468643,0.21433928598414306,0.5524316225737591,-0.09887825416179187,0.10216444392247857,0.1355786602754991,-0.24379564305148527,0.22164658175034388,0.1387405148941135,0.08886093804752844,0.2699398399804396,0.44634645153112,-0.207994132617513,0.43198018038483976,-0.20161581895298997,0.1856654140365934,0.28908317259225735,-0.32419265267791453,0.42014032343297786,0.31493810431835334,0.15515650991475563,0.23273567302068054,0.2579783966812731,0.0624279748939077,0.2660065573621488,-0.15366681141466082,0.07097897406066737,0.4812562032083103,-0.15864617027773026,0.23623510636434183,-0.22828212441265128,-0.0845212822728508,-0.10148579250181095,-0.09579914248996342,-0.23685553216115107,-0.22126057344742736,0.41293361421612984,0.4001378974232682,0.13899364471881845,0.4462110794040537,0.29834401030841856,-0.05648989168084077,0.06989631141128543,0.26268415899983155,0.23071894773343046,-0.2720330441249391
Fusiform_L,0.24281483971715798,-0.126399894004064,-0.03852823864582044,-0.43026044364645033,0.6431863801397999,0.12516309363118092,-0.24874298458993646,-0.14565391050009352,-0.12057404693780892,-0.23572537890271034,0.430235000705939,-0.4638069548661584,0.5204298806116429,-0.6788811935511512,0.48194446072281233,0.18427084377852768,0.0016832233827930546,-0.11773444497729717,-0.2702540744108577,0.21729463407818114,0.555090729141082,0.17877394882221687,-0.10939591662473382,0.256831507017768,-0.01795190225133256,0.3026900759352214,-0.20562028077398234,-0.24165821103331311,-0.46202863173430797,-0.14039470342862234,0.17799636442373754,0.35016102281459055,-0.027213845983933737,-0.06392158644986291,0.8245676537379725,0.2752625270041288,0.3921723377912565,0.2509758121848074,1.0,0.0776689639138401,0.4444583722181685,0.19349691830628307,-0.10681441789315552,-0.3533672547832629,-0.28379598018431307,0.5782905553745642,0.47176166748358556,0.729566750345506,0.3409216886274606,0.2313867620032103,0.31408399955897504,0.20785570191506866,0.23456078992166138,0.4916588720058651,-0.002583069678411384,0.454585858927397,0.15002569571300953,0.5626724318393647,0.37936286369118905,-0.01882597547954645,0.13037776709576335,0.19448739310970678,-0.13039623021377317,-0.4793021596098194,0.16920375815191027,-0.2664409569734527,-0.20561375437990334,-0.15112675586792798,0.8013615446317862,0.43780320772946585,-0.5936080741884295,0.5349522677383983,0.6737128488220553,0.5605268869858379,0.36783907709218816,0.037740600065927096,0.6437895629384701,0.12824466183919828,0.06081635756240095,-0.020998082498406248,0.26763738845974155,0.3531113681818721,0.8024361095664784,0.2542506868826697,0.5214976798635268,-0.5694052373069411,0.4984448441910648,0.30370908153030224,-0.18765260678571644,0.01405725720464874,0.6061522400379474,0.33342766370656823,0.15161230104076023,-0.22480851342330918,0.2892459877842606,0.43252741036146597,0.23267234661512687,0.3625600731842616,0.363649551581171,0.45269803323898866,0.417317517481426,0.42052571442708336,0.6919723604213013,0.4989885799043339,0.19403680525208736,0.6142370566341272,0.3632605729021119,-0.6177668075713663,0.29747536158887405,0.24255724952513638,-0.4983395809593521,0.1580809848101271,-0.3287422867643695,-0.14969352874731695,-0.2494408564127167,0.06644793688481358,0.5279898912148284,0.3759716201842488,0.6920224586347113,0.6349203358470812,-0.18926548017851041,-0.22520132618215585,0.09853511273406157,-0.13271430626877925,0.04995168750145902
Lingual_R,0.2012713949653014,0.4470942340532114,-0.6567339858346433,0.013196522991351014,0.4076967096531237,-0.14946179514383193,0.5313924616390946,0.8136228688029287,-0.15755866964691412,-0.1178214546027328,0.5005109319447726,0.43201556204481484,-0.36700211981930353,-0.07362562806811347,-0.3214692320276168,-0.12883390111672793,0.9122268041023021,0.4736327490934767,0.8540743286566267,0.8743421495066133,-0.28045508256439367,0.3430173037899772,0.7335575689744286,-0.247374578641974,0.03837704408444142,-0.5178176681142447,0.8885611300259084,0.7189287392119817,0.6192333234615707,0.14467982206852228,-0.013663062770386676,0.39903875958565627,0.4807514359753533,0.8288111716541446,0.11139947749568574,0.24700298661174996,0.5227514211096824,-0.21357273430578327,0.0776689639138401,1.0,0.845936423924144,-0.5894077255128469,0.002694943781909739,0.7190908825649275,-0.11911385016532461,-0.39987378079928027,0.15903797661972757,-0.28064251467063156,-0.6809608312720373,0.8460579595216042,-0.6201355258588207,-0.10464790891783243,0.6294162748870991,0.524793349054872,0.7398487607667401,-0.24755683883494436,-0.14945660276030986,0.3278739038080213,0.2719131630722347,0.9454826846371402,0.7067232540826921,0.29463297451312603,0.868391526747266,0.29055942439128507,0.8014102002725441,0.16873799577106238,0.6678898881547795,0.7527028905661731,-0.16490392657841588,0.09503230703721985,0.2527423363867287,-0.43782772107526247,-0.3477556028776961,-0.30747834415472486,0.366784050788223,0.1890663121803405,0.07986252495595828,-0.12912250290251526,0.9398265389603723,0.7112376898744185,0.5514619678257163,-0.5407450679152931,0.25465241229283775,0.5774686731798693,-0.0235267420438223,0.27207232991440966,-0.23617802157743314,0.2022723393457334,-0.5041424770796072,-0.03974407260446559,-0.11531718391903419,0.6439675628013344,0.02550920978908686,0.749540958752308,0.309766916583315,-0.07792334981528938,0.8020031056155498,-0.3366111946741549,-0.6323962826393957,0.5923871483350063,0.21565243765937436,-0.4938327468869723,0.3666795512390955,0.005973805307198568,0.7074442235172195,0.5838729977716577,-0.6751977186348308,0.35135494390604083,0.3558083876754748,0.9636377016318046,-0.19717679484300996,0.7903165199932531,0.35828336545080386,0.8916828224411707,0.6090174074219856,-0.2315146602571892,-0.1651618869258621,0.24795380300789455,-0.4296472034328218,-0.20786894862691882,0.5163752829871073,0.5995197112284685,0.1737712416947637,-0.3680857548760695,0.9199163220802209
Cerebellum_6_L,0.08631075275227121,0.3378974898499173,-0.6208817363260454,-0.22230965151049953,0.4639454377490406,-0.13860476541959033,0.34158175804721663,0.6533348631892437,-0.20439071438398168,-0.24707615648185277,0.5664091864614182,0.15364995539224718,-0.1805952987336597,-0.42081678252599153,-0.19665889411740908,-0.10866153774218558,0.8005491928352788,0.44764143645824567,0.6016035782407217,0.8942092209142033,-0.06829488411868032,0.14236560562202782,0.6169340861899226,-0.2842201180557993,-0.1655781594332139,-0.4654139716349459,0.6443624932755868,0.3786175224702273,0.29289526182434,0.012493263494839273,-0.1467419585972835,0.45602713876514656,0.2863206765388676,0.756308385054532,0.36827069091741904,0.36657448473187165,0.662731609855624,-0.2482323068205185,0.4444583722181685,0.845936423924144,1.0,-0.49921715824844526,-0.24468455642079942,0.44367774706762897,-0.2319229292720937,-0.1389837628747852,0.23016399098484194,0.07028305167086571,-0.5269673241979278,0.8754034449552298,-0.48060723974198,-0.12171850898253055,0.6568449733526319,0.5701985914668433,0.6896322266349771,-0.12406474530057979,-0.21375469871517133,0.34248261692410925,0.3342802079552122,0.8344354599246152,0.7103304136014104,0.18752361916556884,0.6726309304869627,-0.0013583648833600049,0.8489860373246653,-0.013677084479586965,0.4457592677426232,0.5371357937109128,0.13448825165162806,0.05942437599328893,-0.046117105065804215,-0.23552955745662035,-0.11380980049278686,-0.1443843641828198,0.33678529230041954,0.19967161142680517,0.20639543794424445,-0.2184367837624877,0.870325567024458,0.599328288921182,0.40745702441223225,-0.46007313138327693,0.6358718347946786,0.43996755841466784,0.2528107213021606,-0.07276550119986865,-0.009433429350496441,0.3250758353136253,-0.4797333719823353,-0.09918924027088084,0.019967027431056657,0.7022876803726176,-0.10620470814041602,0.4804804058755687,0.25825406004408713,0.035320589854536344,0.8548557277609343,-0.2913678083172911,-0.47483686452478197,0.6079823493334399,0.24057271032260555,-0.30661904382322214,0.6272701367945496,0.0029238190947886277,0.6746144151859269,0.6257753218035268,-0.531527538309778,-0.019577348716464844,0.3430805403783359,0.9084389214455724,-0.4420199668341027,0.7525230436191401,0.11411281197519554,0.7172150070333327,0.4038771422595218,-0.2465093093571191,-0.038645889631821286,0.2414683794727146,-0.21308626140124828,-0.032861516502391865,0.3000482230596677,0.3358952366373041,0.09687685443188891,-0.37888781743357025,0.8631571477470843
Thal_MDl_R,0.0980974177998479,-0.5162639296414225,0.32546115438620604,-0.0001625331422408178,0.09179227319117787,0.0016520442133741964,-0.6509271425991593,-0.5653949956815374,-0.24715183983532035,-0.29295929039145585,-0.3849520412755227,-0.5825041299120644,0.7233590517669136,-0.15549387329303194,0.5494105825202198,0.014298947898254147,-0.4769557207050403,-0.7065725709343957,-0.5237825998267568,-0.5036032118542708,0.6182885177234023,0.03771763911117222,-0.6854654052560957,0.4739512486256118,0.2697070804600761,0.6954774801133029,-0.6552513053214811,-0.35005919404101543,-0.39382756630049753,-0.34482952267302364,0.47228124995721665,0.13171306468595662,-0.21632538978204746,-0.6236133059138886,0.2766703800382007,-0.29313546756875364,-0.22871391603058497,0.3202404807482833,0.19349691830628307,-0.5894077255128469,-0.49921715824844526,1.0,0.4697078656185892,-0.5627388434988918,-0.30921921493484295,0.5778188964786062,0.09492456918831496,0.5134541246849145,0.6482659575769475,-0.36223517148751233,0.5031030074140584,0.3923809816677361,-0.6294203473197113,0.018001522094369574,-0.6351578682399843,0.39233022484491087,0.2346262589679703,0.010712100268731237,0.13058651676879018,-0.5797277236050129,-0.5706624506915229,-0.11673834026077419,-0.6348826437542382,-0.5031545059395279,-0.549567711614525,-0.3668341883542347,-0.41537129969869097,-0.38939830090634764,0.43938461660574774,0.3123372189493796,-0.41765018921973923,0.5992763672924462,0.5393404281586615,0.6629033695267385,0.23787804716045036,-0.33264990269150857,0.46710997814082816,0.25673086251807364,-0.5388301291032456,-0.12489953733714439,-0.10823136381916645,0.6873205414656116,-0.15497289381806523,-0.04380012771117325,0.09975308089776383,-0.3837044051330618,0.5520345688851267,-0.2182684064188958,-0.053928674102205594,-0.19495789423990179,0.280007389345152,-0.16012157924274856,0.5320199245129591,-0.2610217107631508,0.14921342340644234,0.6248559978304898,-0.3969142528581311,0.7468489999210869,0.6631112275396618,-0.19708334419132936,0.0760359493798959,0.6842021535353532,0.07912381054868106,0.4897353585841816,-0.23306870642279645,-0.05904097463843017,0.6805743663819328,-0.31678703455448715,-0.04894163909756782,-0.5313297623081372,0.048768192735406966,-0.5038678072836776,-0.4936378526927357,-0.528193338366476,-0.539539574687726,0.06443543944508887,0.4053975915123455,-0.045053302649680514,0.5962396570982751,0.5270461364805255,-0.29540308450439645,-0.45018835302398785,0.07208579883295888,-0.0922736419996023,-0.538506081907436
ACC_sub_R,0.42265403771371585,-0.1974337099139893,0.0672734696092944,0.24518657673132405,0.2028600924563163,0.04063851319080394,-0.29055077975437194,-0.05766586689094844,-0.25519311379576437,-0.23718854641992038,-0.2561972936396799,-0.11396540051198424,0.3004372478165697,0.12125336486663522,0.34783674145487126,-0.058578694117261555,0.05066948195091015,-0.47195940253591684,0.16183206472825873,-0.03196356236099211,0.31359419304828645,0.4323125735040778,-0.20132252074591586,0.544660297232294,0.6903016869276752,0.5223566238904891,0.011336769710753642,0.4201252323269933,0.2004556383702583,-0.11939558626147254,0.659872172978147,0.28481634688280094,0.28204173582666975,-0.12449435729837278,0.09796671985806168,-0.4477496551427759,-0.19505328650426046,0.5529965907375506,-0.10681441789315552,0.002694943781909739,-0.24468455642079942,0.4697078656185892,1.0,0.0742829996265035,-0.14193294040212787,0.1400391674111153,0.011401168192265497,-0.06482227396091968,0.18406100724859084,-0.01876175059292602,0.127926344162034,0.4418558234907702,-0.3833023474593838,0.19531947143036657,-0.24631148000855047,0.2828161052888208,0.3239368492241492,0.12913373470746584,0.23976495415134844,-0.04634742122962269,-0.12346213009256837,0.11554674888277647,-0.02385398695831935,-0.09853573601169804,-0.23412409187735167,-0.0126600298842234,0.07964695046008918,0.19869061335993166,0.07944822046441163,0.4261388657387519,-0.021990991339093758,0.2520378850758189,0.2532175167132256,0.40657411022051115,0.5307773835058348,-0.24927154395189155,0.3705641144084089,0.4013675931263305,-0.03451801238421732,0.2959961431833007,0.28612202372101997,0.4433518590394015,-0.45947526854727067,0.3052563157673673,-0.1950693291109068,-0.004255917166292011,0.16715844716891023,-0.13017848825412473,-0.2987605664866703,-0.05027416662100553,0.19428887119493668,0.04925194013819823,0.8124999605851229,0.3619352799715849,0.42353808518387875,0.5395946038292204,-0.08630310582199606,0.5784062281186965,0.2336093471870367,0.11301933105361561,0.14564896985114034,0.26351110478689743,0.034888649855826494,0.4350533862228066,0.13784364825999593,0.11287861063512704,0.3196583342473861,0.22897277786801226,0.29205916813864996,-0.05197656493252015,0.16426863126043031,0.029476540570048542,-0.1416668317652828,0.10421495113033642,-0.013848339079991764,0.1621977632912442,0.16513478419596947,-0.03736381682755279,0.164511558214893,0.22883689857606815,0.19857809418748565,0.2093643327613028,0.3468876446185882,-0.14272150781580828,-0.034284448262219984
Cuneus_L,0.15107715060631782,0.5524229277860548,-0.34556832721668795,0.38560768991482863,0.027051967181946916,-0.027273260418664513,0.70562575274803,0.7518466480446393,0.08099717023826149,0.21693751332652236,0.219527416228326,0.7922569083175771,-0.6343102811867258,0.4814670367838657,-0.5685606227035412,-0.04791134768062599,0.644681548993686,0.5613507712399646,0.7986286052952716,0.6167959105385569,-0.5649092218148712,0.3127452617811122,0.680629323639542,-0.2897821642849053,0.1485392905659872,-0.5414948884919598,0.8843297085101804,0.744864817245079,0.8033154940675409,0.3806193206577784,-0.08962621119771147,0.16981669770749455,0.5070433153651408,0.7447764207631279,-0.28758676524310206,-0.014029883487047782,0.12031828203560564,-0.22507793873444049,-0.3533672547832629,0.7190908825649275,0.44367774706762897,-0.5627388434988918,0.0742829996265035,1.0,0.21803516772505319,-0.621511571590057,0.013068764806639134,-0.6700873170413172,-0.7723350009763329,0.4854747266794503,-0.6104598030455377,-0.25730887021513627,0.38837641305965476,0.1861159066140061,0.5176853045191894,-0.4246124986102138,-0.10387866643015939,0.05869877121038451,0.18886727944288365,0.7368219019517098,0.5856779596974242,0.19852892240006226,0.8360356212023441,0.6361138277680821,0.5827303060827329,0.4406395825899787,0.5902661155799968,0.8137765075932718,-0.5221146125549758,-0.08507188856421499,0.7322170901382867,-0.5851687359184206,-0.6142114012129637,-0.4758599765983059,0.12090988832473347,0.2288252813720191,-0.2773262093837509,-0.12265773438802528,0.6729978368262625,0.41750929273120124,0.33035874571676954,-0.4085216771196237,-0.2447910404248201,0.31390160043369686,-0.30232632271498483,0.6273468158836955,-0.5700471439516618,0.12204982715163781,-0.23226623316782585,0.03999160383486909,-0.3671488941489046,0.3121270982484068,-0.04484469084644867,0.7085139356583972,0.1582105532191991,-0.3108600344791948,0.40228999908897517,-0.39800477485109387,-0.6317453456836883,0.26229569974822325,0.059685548079872336,-0.7241086685725343,-0.11152927785888221,-0.21719882726089268,0.5039270447061369,0.11553768373268809,-0.651839029191524,0.7935797135856618,0.2495359289005249,0.6452770534551194,0.2175076421627547,0.6791480021859336,0.6055931486223831,0.718755885597914,0.7197125932565754,-0.05786935875771907,-0.41846824330014426,0.048100628286508754,-0.6033238738897614,-0.46155949506532135,0.5298993415386329,0.6885704353412732,0.2141740564129906,-0.09121841731784847,0.6175062865867753
