,ACC_pre_L,Thal_MDl_R,SN_pc_L,OFCmed_R,Thal_MGN_R,OFCant_L,Calcarine_L,Parietal_Sup_L,Frontal_Sup_2_L,Thal_VL_R,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sup_L,Occipital_Mid_L,OFCpost_R,Thal_MDl_L,Thal_AV_L,Cerebellum_6_R,Thal_MDm_R,Thal_LGN_L,Thal_PuA_L,Cerebellum_Crus1_L,Temporal_Sup_L,Frontal_Med_Orb_L,Temporal_Inf_R,Cingulate_Post_L,Vermis_6,Parietal_Sup_R,Cerebellum_Crus2_R,SN_pc_R,Precentral_L,Cuneus_R,Rectus_L,Hippocampus_L,Lingual_L,Rectus_R,Thal_VA_R,Temporal_Mid_R,Red_N_L,Cerebellum_6_L,Frontal_Mid_2_L,Temporal_Pole_Sup_R,Paracentral_Lobule_R,Vermis_8,Cerebellum_4_5_R,Cerebellum_Crus2_L,Insula_L,Thal_PuM_L,OFClat_L,OFCmed_L,Vermis_3,Olfactory_R,Frontal_Inf_Orb_2_R,Cingulate_Mid_R,Thal_LGN_R,Pallidum_L,Red_N_R,Occipital_Inf_L,Raphe_D,Cerebellum_8_L,Cingulate_Post_R,Amygdala_L,Cerebellum_10_R,Fusiform_L,Cerebellum_4_5_L,Precuneus_L,Vermis_9,Thal_VL_L,OFClat_R,Heschl_R,Temporal_Pole_Mid_R,Supp_Motor_Area_R,Occipital_Inf_R,Thal_PuI_L,Precuneus_R,Cerebellum_Crus1_R,Raphe_M,ACC_sub_R,N_Acc_R,SupraMarginal_L,Thal_IL_L,Temporal_Pole_Mid_L,Thal_LP_R,Vermis_10,Thal_PuM_R,Cerebellum_9_R,Occipital_Sup_L,Temporal_Mid_L,Pallidum_R,Rolandic_Oper_L,Caudate_R,Putamen_L,Thal_VPL_L,Cerebellum_8_R,Thal_AV_R,LC_L,VTA_L,ACC_sup_R,Thal_LP_L,ACC_sub_L,Postcentral_L,Thal_PuL_R,Putamen_R,SupraMarginal_R,ParaHippocampal_L,Temporal_Sup_R,Vermis_4_5,Hippocampus_R,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Inf_L,Temporal_Pole_Sup_L,Angular_L,Frontal_Sup_Medial_R,Thal_MGN_L
Red_N_R,-0.14747058498388912,-0.21754869407086486,0.5766271095319038,-0.3272739899260911,0.2482571803581532,-0.13265541628572486,0.16527925142882452,0.3352268475428533,0.3894331237804052,0.14532696729286793,0.2071693561318811,0.6006224239597794,0.11957889230581707,0.27604923039652923,-0.4027480352389636,0.34527273462495656,0.15723983022987423,-0.19301137501711144,0.18307955312198199,-0.05714779497916267,-0.26503324124345184,0.19455887920941925,0.2511929322810542,-0.3869144128154633,-0.34928993329398117,-0.11135154634776727,-0.05351794897650098,0.16808357823184392,-0.04696902738351936,0.359643375724034,0.5365486760561106,0.3541251559625959,-0.09940426052300132,0.25367717220478325,-0.04242531153075925,-0.1263108525442244,-0.4143230065789298,-0.20385032192383098,0.917571699012334,-0.09402034978411959,0.3642712180593964,-0.32601442016085047,0.7599941547350367,-0.25904673452978216,0.2784677611423746,-0.030626707185123767,0.01011522172520778,-0.11277856910310441,0.050554465899769425,-0.22161850388038232,0.02567102079851932,0.21475940900649232,-0.0047755308557818205,0.3472249237039947,0.5206977087591775,-0.061461146779925376,1.0,-0.136126032551694,0.2112742761664848,-0.06536009790106004,-0.03260508957011493,0.06666344313015102,-0.2784680567010064,-0.045781433672289304,0.1806353423836643,0.7080049943362327,0.0406925730786695,0.3498731924852859,-0.3302737015631719,0.5250938596635701,-0.44846366711773633,0.7619134121045582,-0.1483094245277895,-0.13198206804172807,0.7767647977293595,-0.0044025074057648175,-0.2374291889936731,-0.13147135375289457,-0.17234574145577364,0.44342873953867007,0.09909201445442056,-0.33420408756542697,0.3507492855018897,0.5730802179188278,0.47503736628509585,-0.15175535839414325,0.15315679761503803,-0.18129152803502127,0.08291290906116912,0.48822823434078494,-0.07535769590558182,-0.11759557588037205,-0.004135024872357614,-0.11842429140411793,0.36271290117770916,-0.03902314168101507,-0.3212929697639022,0.22956263794107135,0.12611468653227437,0.10324734453360793,0.6416079976897877,-0.34527278909588033,-0.3487834330094453,0.6594743922171779,0.13816490731683895,0.16216768063372375,0.008312355481511614,-0.019379215369863374,0.1933353554863843,-0.10487430804487145,0.10982055288571464,-0.40660496427963977,0.4898968516873049,0.32246813800360435,0.3038226189385236
Occipital_Inf_L,-0.3825503044921087,-0.38939830090634764,-0.23772244142413876,-0.11751709103199778,-0.735537443175507,-0.3483435662259774,0.7374706242303516,0.22014832272912807,0.23412245543477497,0.3224789868585227,-0.05038925075300424,-0.3662015014395403,0.07644718332925819,0.46179497048507123,0.4662828017334066,0.469367277523722,0.12719280936949448,0.7751852295251568,0.2932089035712002,-0.04112865257604399,-0.21998794664310745,0.6398105542420669,0.13730089786588784,-0.4718410358779323,0.7489542899883932,0.39780027013643965,0.7895916877336759,0.1685161132332584,0.8317137470729659,0.4882831899536285,0.3756203328210301,0.42311898776236295,-0.5021577119640732,-0.38749964647301544,0.714032717295114,-0.48440542917449153,0.053436140914964916,0.827734056533743,-0.1267551715243457,0.5371357937109128,0.39567806482983786,0.7975529585420362,-0.34192151485627903,0.6848261854734473,0.05171774094157732,0.7654584913132332,0.22506549823380823,-0.3685570824457803,-0.19638676749812772,-0.40992229538354297,-0.28704662909003287,0.4562291112814199,0.03131460596343929,0.03106137175674606,-0.6319545982115415,-0.08000379008041274,-0.136126032551694,1.0,0.4284822004883908,0.6881936342350639,0.4780500135143216,-0.5283361560790866,0.12113185804384313,-0.15112675586792798,0.1048002891584498,-0.22314252808193344,0.5758441747027168,0.3360713976346174,0.2629110183020888,-0.39602501164958503,0.686810315964484,-0.027095413721168082,0.44139953235902596,-0.45122750724145494,-0.04046632908929701,0.7556003545086133,-0.25088948366033104,0.19869061335993166,-0.10053958082080892,0.44008283266604953,-0.22426611262944027,0.6031355085312561,0.13664384626612366,-0.08983697020401803,-0.31278653401470585,0.7049968277349645,0.6375906557320092,-0.05144217674153085,-0.07510528367752199,0.013785986147587016,-0.07942500541014222,-0.17340372134086388,0.29375229660513713,0.788647712655222,0.24963842513059753,-0.5712661421936446,0.5299658229107854,-0.20572646157906735,0.22880447392066738,-0.5442182326737313,0.253753305249379,-0.3160293842355898,0.08768911136347297,-0.2587805411258615,-0.5008830943193364,0.6554908699125518,0.26560004427815487,0.06182173535830381,0.055082152006972786,-0.6584033151076365,-0.5632528297521529,0.1975002367757161,0.465542756473838,0.05531555991666249,-0.0681096052436026
Raphe_D,-0.28958261259867923,-0.6351578682399843,0.24507181677567239,-0.5332993165215585,-0.4392740015651743,-0.6828592878374207,0.7753582330997674,-0.007821641612816333,0.12203516197863414,0.7117181493542442,0.027725773452276222,0.04744667762568999,0.12965808580360633,0.34982397320485403,-0.047463885813262115,0.4415934339699925,0.15532597929354908,0.6689288371691544,0.468059380200266,0.04810045265904316,-0.3105958167142423,0.787899611148541,0.39204442486035224,-0.49772360596237514,0.2943667122823766,0.2391232619367817,0.7331078338193789,-0.13110893412335983,0.611637129186049,0.5230910199504268,0.31614024679159325,0.3224992418412863,-0.7776998078546987,-0.11366795517139622,0.7064647376577179,-0.7170753019354978,-0.3111876568146956,0.41394704951350203,0.13845343740469068,0.6896322266349771,0.3343663496816049,0.43384948690910613,0.14672065805474382,0.3817428265317861,0.12618381515673827,0.6477064096764915,0.35751113633177406,-0.408865421732029,-0.27147469342261743,-0.7061586684767142,-0.3048417604853743,0.779575372574788,-0.15817979169114962,0.09938951843966631,-0.4435111315085095,-0.057703158935147485,0.2112742761664848,0.4284822004883908,1.0,0.6434042954012792,0.4266446598939128,-0.5606370007546817,-0.25304510459382773,-0.002583069678411384,0.20474431187520384,0.15639674085147967,0.707076361500881,0.6125869441767275,-0.30754130194230184,-0.12221550732487016,0.41770482479770815,0.2965410912757645,0.008425914000456898,-0.41386673703090127,0.2890251792745068,0.4971572970936311,-0.46551391530380115,-0.24631148000855047,-0.5320339000052644,0.5318796322408567,0.23652397608127426,0.5243229588504825,0.12195144135281993,0.40520019725387596,-0.0795943284131705,0.719442389408875,0.24356585414997692,0.22520374480924274,-0.4052153115230142,0.2455042434551995,-0.24026290469540904,-0.3581652708255956,0.3230834473718023,0.6456411667465114,0.45152530807680363,-0.661635897106459,0.3804229577466493,0.012593685252386773,0.054164470384191823,-0.37896473744188813,0.41558082559075626,-0.438316938108149,-0.1759333701155088,0.13029903753705993,-0.41278414659965107,0.5205327632513249,0.3615982623066278,-0.16676361696627026,-0.11470591587248012,-0.613614046485307,-0.24438756833390873,0.038648674287511973,0.4441609169900507,0.12914458258265119,-0.13838538949681736
Cerebellum_8_L,-0.26703972248497065,-0.5036032118542708,-0.11058585626982728,-0.18881718720466076,-0.8117114392444724,-0.44499275774988617,0.7756819425787078,-0.2971829071170255,0.30362795501212786,0.49331494705171375,0.18081949993092838,-0.06738931766830225,0.20167434700924441,-0.013095933378442642,0.36733104849949766,0.4984494677106218,0.19412691184976819,0.8416442514471306,0.4828446367434068,-0.1215407534869634,-0.14107892165080574,0.8702918741385021,0.4868503770112544,-0.44730136533553305,0.5748837937675293,0.543513005889207,0.886142644860185,-0.3084647589859625,0.794712579981411,0.5010311977863562,0.2700921105820747,0.04317458686933654,-0.5962039469249129,-0.09983990935645681,0.8858032706635723,-0.5664056506341,0.037428807648317304,0.6215218565443963,-0.003301335223383782,0.8942092209142033,0.4901633777905361,0.746815677396605,-0.1895463319798823,0.7097674344514958,0.3041041321450117,0.7560456012726782,0.4681527768010754,-0.18848081221398705,-0.1700691975382572,-0.5442600979840756,-0.12183348734707751,0.4577473426147156,-0.002529385832867169,0.2192995959574401,-0.5718781474894286,0.24090247084952346,-0.06536009790106004,0.6881936342350639,0.6434042954012792,1.0,0.6089650164972289,-0.4708192527078281,0.14033195561895578,0.21729463407818114,0.3987681885588155,-0.2689248748195773,0.8569916902941442,0.48557867087303686,0.055887078915042784,-0.20490693890422065,0.6962524116502495,0.1267775509055072,-0.08356081893001865,-0.29342596173230845,0.048163038619576895,0.47441960203768047,-0.22414026380457186,-0.03196356236099211,-0.24688480196540552,0.3890929850700988,0.1347973413247378,0.8552906256538041,0.2270283666084085,0.33515142865271236,-0.07945444097086247,0.9207109386067347,0.15009138051135443,0.37590212958206626,-0.18313233892205724,0.2650702046443247,-0.09094026498857308,-0.04303126124396276,0.4719899830763268,0.8644775227035704,0.42783004241157546,-0.6282662383577837,0.674522319992942,-0.20725597485095504,0.4053884154069219,-0.4158096232868118,0.2507620129365878,-0.27543859854614927,0.16210332073998918,-0.1748197741355836,-0.36508360164668635,0.561969645105584,0.5044451218454165,-0.013131037556022488,0.05427990262258123,-0.623656602246893,-0.22788401472453015,0.5390244644900496,0.28201415523238776,0.22140179410735453,-0.18927073808770165
Cingulate_Post_R,0.07520770671840939,-0.16521972088953088,-0.15625400063241646,0.14866968969018765,-0.3969341159141376,-0.13209564296881113,0.3850085901848629,-0.23768479123244515,0.41006395593654826,0.3722634293743238,0.31384402108794884,-0.023213838158983615,0.423663005940013,-0.00857108491088024,0.5401946998288197,0.3237188432454776,0.2271314627540128,0.6729986362509657,0.6082045422544125,0.020663568328117613,0.2008461246916566,0.4455045018184278,0.4319583488321586,-0.015262748898854008,0.6727842555203674,0.8226746123134991,0.6048078956842794,-0.2624124702780041,0.481241468897785,0.33773599263992155,0.08762398716620994,-0.09660975786848215,-0.22674562730151032,0.1957433270209653,0.6971126004405698,-0.20561088000807637,0.3493937021248829,0.6275936541231928,0.027046416633727074,0.6430861865320704,0.47884023561139594,0.6160586555186727,-0.25521958453261856,0.7146832871160571,0.4530856853272764,0.38420786952802527,0.5426197920746284,0.14402215786594874,-0.10433723541328206,-0.15558205268100533,0.35942488895118996,0.40214759881101914,0.21591146674617592,0.29594905600872884,-0.531890900773923,0.4936077617678098,-0.03260508957011493,0.4780500135143216,0.4266446598939128,0.6089650164972289,1.0,-0.14845904825682035,0.455454112159436,0.3721470670834133,0.6161132096657066,-0.2777725757365684,0.5345589778254767,0.34667550881188336,0.3098731363807767,-0.22550224392457596,0.6168580695700299,-0.005849381969573763,0.019283652553748202,-0.07552311979719296,-0.01162971207899546,0.2357293193197711,0.09061118212050956,0.08843227619424336,0.1579280377002492,0.14861143287179207,-0.02676424315689133,0.6321973929304148,0.4060398312039119,0.2275611053917362,0.2952132919499391,0.6124136781572587,0.05263825381255935,0.347845620994052,0.2057491748541079,0.345870813262748,0.282816713064334,0.275089455244682,0.3882415617414707,0.5474621516412335,0.09680091011458512,-0.24004355347393316,0.6628153068180844,0.04683855384343208,0.382354044311079,-0.14060672704726704,0.05904089718945074,0.23532314064359386,0.434842528731701,-0.32691693466142996,0.02961238123566255,0.5439377015178888,0.7139568333622935,0.4047598168133629,0.1315880381885719,-0.14964517839443017,-0.03213036580704791,0.49134176927686435,0.021560843465993504,0.374913026407658,0.14162424833425036
Amygdala_L,0.7206822144534789,0.6814401515487464,0.11811462306682895,0.7601958616956475,0.4707897658465868,0.7253045441350131,-0.6348625302146653,-0.28838724295698376,0.09072517625257918,-0.410273579501979,0.31938029780968274,0.3136569124895956,0.2880270791235467,-0.49667081046700934,0.156128021937811,-0.5925076621654846,-0.21839088959485173,-0.6238827268525798,0.007044016311771551,0.4528330703785997,0.6864514535862832,-0.612190369227573,-0.1279150257286039,0.6526949236582296,-0.31419239487304457,0.05939546700038714,-0.6772757798367229,-0.12882292573883244,-0.6783876996670212,-0.3823825862958213,-0.4006002581453047,-0.523431142462919,0.8287990729293415,0.6009687040288977,-0.5246034069175792,0.7461027486279999,0.5045833358290956,-0.5445531338237675,0.08792493417451144,-0.4124939216219039,-0.13857394756727934,-0.53937636603949,0.07323386447564469,-0.33280921954026194,0.23595376321752998,-0.6768605903440867,0.032618343158374176,0.7565205537562388,0.6201432147100449,0.723504978069387,0.6775376407965412,-0.5292992449279457,0.4403333759127894,0.2729860759912842,0.5087141783085318,0.4835394747332358,0.06666344313015102,-0.5283361560790866,-0.5606370007546817,-0.4708192527078281,-0.14845904825682035,1.0,0.30045555909116844,0.5300111531640693,0.25482562928075103,-0.05688787891646753,-0.5178032500063317,-0.4545684672052836,0.3926218727327428,0.26682977671108105,-0.43621504910566866,-0.0969856085285903,-0.3071616436449455,0.6895849672913574,-0.08887827268413442,-0.6027250205967414,0.5175314462748015,0.32555669118705743,0.7062036150521127,-0.5550949493921501,0.3458069314308419,-0.4964473512311641,0.174724380293997,0.11945338513422583,0.45121303948193714,-0.6220349067030925,-0.5281311952925581,0.1487598515714579,0.5997276257729134,0.07616463086885471,0.6242062876392844,0.6999142966759865,0.016169871332965453,-0.6616812601445826,-0.5639681760842117,0.6339181784777109,-0.30269373674527267,0.39503940788381225,0.054609547315972846,0.7525094074086125,-0.38638008309283717,0.6893873815437808,0.5072465213802723,-0.07897276250373618,0.8149858641585731,-0.45401158875589204,0.09714438652088177,0.3930372496802282,0.27897603897998013,0.7661072277892796,0.6996349194461574,0.15937142126220843,-0.5592555673802567,0.27702053531972604,0.18118878362825513
Cerebellum_10_R,0.33417867710012233,0.3736532150445258,-0.30857085411675644,0.5245984720119449,-0.08864126129201277,0.3922907206487359,-0.24056715995191089,-0.2768023503253352,0.27417135235100715,-0.10868181071166652,0.23565377329836917,-0.1466406824866468,0.20428416496427967,-0.2766131691979365,0.6975248716016964,-0.054699561737178715,-0.005096627495585954,0.20788142452618807,0.3181214268887809,0.025274072350392963,0.48888263893832895,-0.19141524406567426,0.1503742646102038,0.39384859689409996,0.4922106055268303,0.5586175557042247,0.04842936821394358,-0.12565980032804513,0.0038639039069253973,-0.09450946234102824,-0.2165912013443278,-0.3796415890838521,0.396047347427941,0.39732865448189936,0.1251452351602334,0.4098381909289319,0.621334848361558,0.33316279898382334,-0.11551697529889474,0.1597467471252548,0.23367558587456652,0.34144916689762056,-0.46479018958697976,0.48858279063550597,0.3021057661473044,-0.13415675533182442,0.316782214061113,0.5696987055487661,0.16458695586707298,0.4419344297924197,0.5667427597128178,-0.108653311957504,0.2833058418472595,0.1962055568554147,-0.21500955565714375,0.5872989416109358,-0.2784680567010064,0.12113185804384313,-0.25304510459382773,0.14033195561895578,0.455454112159436,0.30045555909116844,1.0,0.4293873128147668,0.42696161400263993,-0.5110863538452013,0.015968442546685013,-0.07676294369106436,0.5918381948220134,-0.19358450691499834,0.37757351420921625,-0.3296424885217228,0.08303770511248523,0.32552533286645813,-0.3814529595862235,-0.17977265261447525,0.657117784707403,0.38699104147178115,0.543675448206912,-0.34797214013890587,-0.06382883904245733,0.2588229499429131,0.19572157682668354,-0.09357990524661125,0.2318958177883745,0.09802748887721385,-0.1419513678545102,0.21332561379882914,0.570538028324062,0.09406759702219579,0.5418330071100957,0.5963008032385472,0.31330810882815063,0.0893640560212292,-0.2665162217573046,0.3832590228984546,0.4760344349933521,0.0072523304496458175,0.4360407226143803,0.20192849032024118,-0.34720914176593676,0.5755168743444938,0.646098129113458,-0.5389760083619037,0.38064545544152956,0.11819671297327947,0.4848850683565687,0.5779984694725887,0.2215205885248828,0.3305756457588676,0.19836291482461751,0.4804654154891375,-0.41246072389987337,0.25000652705524645,0.18935800177625353
Fusiform_L,0.48194446072281233,0.19349691830628307,0.01405725720464874,0.5605268869858379,-0.035201380564848186,0.3026900759352214,-0.13039623021377317,-0.6788811935511512,0.09441103166382481,0.23456078992166138,0.49646286602462736,0.12516309363118092,0.47176166748358556,-0.5694052373069411,0.36783907709218816,-0.2494408564127167,0.037740600065927096,0.0016832233827930546,0.4430486460345975,0.20785570191506866,0.555090729141082,-0.06392158644986291,0.430235000705939,0.4509303159946613,0.0012155681114965466,0.4916588720058651,-0.01882597547954645,-0.5545095748639705,-0.2702540744108577,-0.22520132618215585,-0.43235622522596917,-0.5936080741884295,0.3632605729021119,0.6061522400379474,0.24255724952513638,0.363649551581171,0.43252741036146597,-0.22480851342330918,0.01097797323818991,0.4444583722181685,-0.027213845983933737,-0.12293115304103182,-0.12057404693780892,0.19403680525208736,0.5626724318393647,-0.14565391050009352,0.3283968833594348,0.6737128488220553,0.2509758121848074,0.35738715970845014,0.6349203358470812,-0.20561375437990334,0.17799636442373754,0.24281483971715798,-0.03852823864582044,0.8245676537379725,-0.045781433672289304,-0.15112675586792798,-0.002583069678411384,0.21729463407818114,0.3721470670834133,0.5300111531640693,0.4293873128147668,1.0,0.6431863801397999,-0.23572537890271034,0.16920375815191027,0.08746715408083358,0.15161230104076023,0.13354048683487924,-0.020998082498406248,-0.14039470342862234,-0.49031873954467836,0.5782905553745642,-0.08770992844654595,-0.46202863173430797,0.454585858927397,-0.10681441789315552,0.3625600731842616,-0.24874298458993646,0.5214976798635268,0.23267234661512687,0.09853511273406157,0.30370908153030224,0.3086183931957806,0.04995168750145902,-0.6177668075713663,0.8024361095664784,0.28633835236230787,0.19448739310970678,0.3598846833463432,0.5786748070681622,0.35016102281459055,-0.14969352874731695,-0.11773444497729717,0.31408399955897504,0.33342766370656823,0.15002569571300953,0.29747536158887405,0.5289460600105573,-0.3287422867643695,0.5204298806116429,0.6437895629384701,-0.28379598018431307,0.6920224586347113,-0.24165821103331311,0.6142370566341272,0.43780320772946585,-0.01795190225133256,0.3409216886274606,0.7768550421846115,0.6919723604213013,-0.4638069548661584,0.1899991619721605,0.18427084377852768
Cerebellum_4_5_L,0.3097383974294785,0.09179227319117787,0.12983093405330828,0.2908082634148601,-0.10540904873511932,0.16997207514433785,0.1680066011497854,-0.3797282491704253,0.46189770250439505,0.16380438562059546,0.5344319535871557,0.33403139941078164,0.4562584958478835,-0.31008866717242595,0.38540366651001035,0.06817741990810443,-0.010993963564629193,0.2833527504277269,0.5633308282483943,0.20342648563908583,0.4324367668444974,0.2464813616939616,0.5197284614297947,0.08303685564172004,0.2767266154393248,0.7374111433775946,0.27323486189063617,-0.409108513681467,0.1391276238467777,0.1886905086612772,0.07970025913429249,-0.3414165679893098,0.06027264283729124,0.5726003292354981,0.49931527360426,0.050001093523684634,0.4022220618173696,0.1805430972848516,0.25557062055148166,0.4639454377490406,0.47958192853875403,0.2323634163245871,0.06345215217379191,0.42121990573034385,0.8988311560125147,0.09734362167434925,0.6480149373630057,0.465092199083128,0.1903615849652261,0.05152963626529997,0.6758573844910067,0.18280037125862006,0.4943317813818088,0.6431128210855132,-0.032616552716231255,0.7062654899790367,0.1806353423836643,0.1048002891584498,0.20474431187520384,0.3987681885588155,0.6161132096657066,0.25482562928075103,0.42696161400263993,0.6431863801397999,1.0,-0.11578165275838193,0.3206908287043767,0.17900342911893002,0.31375969554426136,0.269946192794314,0.24768750218455907,0.24047475185475162,-0.36338641819615547,0.284823654907677,0.20533362721074497,-0.12889390875192885,0.26901931695666753,0.2028600924563163,0.3811448291220729,-0.01720129048695155,0.26465571817518835,0.3335927980968123,0.544835471022652,0.5329530998717448,0.4713642399740192,0.30043190186596697,-0.2905957206452862,0.38693527061092614,0.48162880692218435,0.6136052246998012,0.4892479714682329,0.6240670018853112,0.4989283264249346,0.1947334445393308,-0.04620320888596453,0.07645327145144032,0.345265933141356,0.15016882129663317,0.5329507916748325,0.23053915298774774,0.10702857305555852,0.32612735834787143,0.5801592181386148,-0.12295801090970011,0.48423614935440534,0.32354583598406883,0.85725481720776,0.5865194485821436,0.3904949489882353,0.12004677737130649,0.3563812035371281,0.49659576979873116,-0.142584530601637,0.5069520152786934,0.12024250312685632
Precuneus_L,-0.16631760138527465,-0.29295929039145585,0.6581164916138158,-0.456544918569741,0.37527623433557117,-0.2826036585247698,0.18000624284260466,0.5462945148683187,0.2663767749752741,0.2641443524672431,0.18432654516608138,0.6156000641441949,-0.0022373018736744944,0.5052018833372965,-0.5860200399630503,0.3518114688380991,0.16348758673776811,-0.36004691116853155,-0.006303370706869538,-0.1831254115640606,-0.5268206767678171,0.06368670086948372,0.23775380644942973,-0.38864280198760526,-0.5431146303146156,-0.4249289792824814,-0.21577723678731445,0.37241762154139824,-0.20055495358680223,0.25010558659788795,0.49598213158857374,0.5938784024555429,-0.10258322591030487,0.16319411867576186,-0.16849566051169168,-0.12887897160639464,-0.6878459132056373,-0.3193417785744478,0.6633761859854788,-0.24707615648185277,0.1068365058216188,-0.5054121168682092,0.8646500067144139,-0.4689702862505492,0.09254388438131037,-0.03818070288248581,-0.08362737698547845,-0.30850717743554634,0.023031261528038686,-0.3095915755721798,-0.2589325948430107,0.20293832144625906,-0.18816100991310394,0.23465944354333457,0.5393295894916433,-0.31951846675915374,0.7080049943362327,-0.22314252808193344,0.15639674085147967,-0.2689248748195773,-0.2777725757365684,-0.05688787891646753,-0.5110863538452013,-0.23572537890271034,-0.11578165275838193,1.0,-0.08337590234891862,0.43074648497568646,-0.5188261767605162,0.5707208959336723,-0.655349191926364,0.7100473823146617,0.034465360734778294,-0.149678512836842,0.8770317443165309,0.07565765583014335,-0.22655015058436118,-0.23718854641992038,-0.4456180546239477,0.570837365457773,-0.022461991952455317,-0.530169148876378,0.0768887020876904,0.3501077817000178,0.2626258181984016,-0.3383286922036544,0.274194889697449,-0.2385995487138383,-0.1621696579645813,0.36611264187235615,-0.26086841675837164,-0.3653403681666405,-0.2872639141135898,-0.28545999050503884,0.4589142876307153,0.06587754092527841,-0.5092011917547373,0.38485632237132705,-0.08151802778626022,0.1309633178121028,0.660177470392624,-0.4713666407262376,-0.5166873577061687,0.8810223645773141,0.003053741568332995,0.10569543547400524,-0.20969331740754335,-0.09865616053059753,0.10083289215285354,-0.10962084192590973,0.06056643980143242,-0.6253882057306989,0.6453958288714334,0.2471030284149214,0.16324901748715706
Vermis_9,-0.33491981248246033,-0.549567711614525,-0.07386438343432805,-0.34515621503036215,-0.704117836366168,-0.5699465125821134,0.7326323882217963,-0.19611580803575418,0.23112944140219646,0.5914752887579025,0.09393111613927944,-0.04874974296289158,0.1250188031500044,0.10327209214915811,0.17346319270063393,0.5065271176486535,0.2812270777270879,0.7790497074562857,0.4913479539734809,-0.2019029466678491,-0.24769713386527475,0.8393373641361718,0.4769781252584239,-0.462212626178622,0.4646986389210261,0.42422396928758044,0.8260107386745587,-0.24158602429923043,0.7012544112482965,0.4440267179125947,0.2757474468468471,0.15839736739801957,-0.6417838172577195,-0.12885191006707594,0.8041133824889483,-0.608429561978462,-0.10419073059152568,0.5363957968341503,0.11005259164706743,0.8489860373246653,0.38193518025105144,0.6091914231007388,-0.01348345357590052,0.6804028174794283,0.20967147582041162,0.68305652710251,0.35358069540488246,-0.3091168177670652,-0.28204812122505746,-0.6035736601845602,-0.1469826562140316,0.5193425587166928,-0.1639595514066202,0.11919495180261638,-0.5319095613249318,0.10401895155127107,0.0406925730786695,0.5758441747027168,0.707076361500881,0.8569916902941442,0.5345589778254767,-0.5178032500063317,0.015968442546685013,0.16920375815191027,0.3206908287043767,-0.08337590234891862,1.0,0.5326798181874435,-0.1424030698572846,-0.19667064073615687,0.5650557233732622,0.20501424019476722,-0.04479066369257223,-0.3042449831345301,0.18828384015126096,0.47016173487622764,-0.3302039304602245,-0.23412409187735167,-0.40078881848572345,0.45781183109587226,0.13467704567600183,0.7412109002561876,0.12165316571727731,0.4409403378967466,-0.12227149565107183,0.8465763691481468,0.1593796295847425,0.3687644089240458,-0.3532799497527257,0.23741914350041515,-0.21936858973922085,-0.2090719172143571,0.344820894670303,0.7770420537995129,0.5784306593587486,-0.6036213672851586,0.6002699213700721,-0.20363571001594094,0.2528084227913742,-0.4450412452319547,0.33753256423387246,-0.34433984315941646,0.006781409322086684,-0.07335719144904784,-0.3834065794467623,0.4792551420833122,0.43837035096789595,-0.08664762814168572,-0.10406649158878975,-0.6379301003159947,-0.1270519017384715,0.3755857055369816,0.34593947438732503,0.13972715557095364,-0.13845121238816702
