,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_R,Red_N_R,Raphe_M,ACC_pre_R,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDl_L
Precuneus_L,0.45780195711527977,-0.29295929039145585,-0.5860200399630503,0.10569543547400524,0.023031261528038686,0.5707208959336723,0.21693751332652236,0.034465360734778294,-0.5431146303146156,0.6633761859854788,-0.4689702862505492,0.16348758673776811,0.16324901748715706,0.8646500067144139,-0.08337590234891862,0.014349783600728064,0.23775380644942973,0.38485632237132705,0.08621737770550668,0.49598213158857374,0.15639674085147967,-0.18816100991310394,-0.08362737698547845,0.660177470392624,-0.5067758235267549,-0.09865616053059753,-0.5110863538452013,0.5462945148683187,1.0,0.8810223645773141,-0.21577723678731445,-0.4713666407262376,0.2610396574566666,0.003053741568332995,0.6959672360560837,0.25010558659788795,0.07565765583014335,0.4589142876307153,-0.05688787891646753,0.5572603796776696,0.2663767749752741,0.43074648497568646,0.06056643980143242,0.3274236446032508,0.13434527672392801,0.274194889697449,-0.603624659933769,-0.3005890592443146,0.7967864024637046,-0.022461991952455317,-0.042548250432642654,0.1403723829798288,0.6581164916138158,-0.4172044529334464,-0.31951846675915374,-0.10258322591030487,-0.36004691116853155,-0.05115469884047618,0.8136614250291828,-0.28344153567991603,-0.16849566051169168,0.1193871497235694,-0.08151802778626022,0.06587754092527841,-0.12887897160639464,0.17278473160999536,-0.23572537890271034,-0.0022373018736744944,0.26933295781689803,0.37527623433557117,0.2471030284149214,-0.3095915755721798,-0.10962084192590973,-0.2385995487138383,-0.6878459132056373,-0.4249289792824814,-0.5054121168682092,0.9048039429766296,0.06368670086948372,0.5393295894916433,0.16319411867576186,-0.006303370706869538,-0.149678512836842,0.5938784024555429,0.1309633178121028,-0.456544918569741,0.3501077817000178,-0.16631760138527465,-0.4581320663825462,0.18000624284260466,0.5052018833372965,-0.2701615614634523,-0.2843861080070753,-0.34174295979741764,0.7100473823146617,0.37241762154139824,-0.29564003586434284,0.009628760401892748,-0.6253882057306989,-0.655349191926364,0.13849157326216932,0.18432654516608138,0.6156000641441949,-0.26086841675837164,0.0768887020876904,0.23465944354333457,-0.20969331740754335,-0.40843231928415197,0.7080049943362327,-0.22655015058436118,0.07082165428395244,0.2641443524672431,-0.03818070288248581,-0.3383286922036544,0.3518114688380991
SupraMarginal_R,0.49948705405307464,-0.30921921493484295,-0.657518449478039,0.18688615735458058,0.1230578188202914,0.6374878282104126,0.21803516772505319,-0.07565833203616808,-0.6023533921802444,0.6378204896331776,-0.48214290328836323,0.08371904478129326,0.01516828772388221,0.8588104725461222,-0.07335719144904784,-0.024142030857759872,0.09407078750661081,0.3571345446150428,0.09750800979367136,0.4220611563671481,0.13029903753705993,-0.09755633688331436,-0.07474004460919899,0.5595795242032835,-0.478255242682288,-0.18664036631216516,-0.5389760083619037,0.42666617621686975,0.8810223645773141,1.0,-0.20328722735341662,-0.540920660732333,0.1260846755564978,-0.08968898908210189,0.770486821130516,0.3166041798374424,0.02647732770777439,0.41544741120934014,-0.07897276250373618,0.74408683040015,0.1779586907299731,0.30373636752062894,0.014258652114582236,0.40438387471708875,0.1981180294076796,0.2118930998837948,-0.636524512631304,-0.41191137964617724,0.8247571362459512,-0.035678392161289395,-0.030255524649514167,0.030474546351555207,0.6525631578004166,-0.4897861343135523,-0.33877204151623236,-0.153221947083983,-0.3621635241406013,-0.04817916119090715,0.9142972329798456,-0.25757998114202657,-0.18123959644759838,0.2081047689792429,-0.010618517142222637,-0.009527905481019667,-0.2484898421395571,0.3721445260827961,-0.28379598018431307,-0.18439374062428907,0.09303091445913927,0.30871559941118076,0.24006053503260089,-0.38234378143211756,-0.13338738810787507,-0.3078232709643296,-0.6626313311376945,-0.43127328323422076,-0.452912986948355,0.934405824710377,0.13914015935981652,0.6212639072531884,0.07075615569018895,-0.09819364507542064,-0.18543607061497716,0.5337515938515659,-0.00551578533618582,-0.5478754586466815,0.41295804171464773,-0.2548477768120854,-0.5307059459872336,0.16993964944362086,0.28581437423654243,-0.30912858815579125,-0.4258253765967427,-0.298340680138479,0.7347496484286796,0.34214747318355665,-0.34420620094412063,0.09855501726800103,-0.5505752743299228,-0.6106281988780023,0.16425503762534402,0.031360150856484074,0.7266998049329046,-0.24745257468791923,0.1936190259325866,0.3174876648115694,-0.28323999314112114,-0.449559844790241,0.6594743922171779,-0.264069741471578,0.05246636845229078,0.09332525056429297,-0.048284156075973264,-0.2664351996347053,0.35108440604796337
Vermis_6,0.4236559351232306,-0.5797277236050129,0.3297780317240716,0.6565443388854507,-0.3072549889266456,-0.3742352605909654,0.7368219019517098,0.10275738466604456,0.6956817450241428,-0.036803664697182686,0.7456686985515653,0.19964678492069873,-0.15009936211174676,-0.2405706695718628,0.8260107386745587,-0.5721322759599282,0.3618156728430504,-0.29031211411033614,0.2003086323662911,0.35873232398523147,0.7331078338193789,-0.12196165093500384,0.3718265834845761,0.32674961414669645,0.885519867064305,-0.0721803800833979,0.04842936821394358,-0.07185108463413653,-0.21577723678731445,-0.20328722735341662,1.0,-0.40978761535557445,-0.19346732074214607,-0.5356006078240232,0.1147853695547832,0.557812387541695,0.6587204628183443,0.46318974779894007,-0.6772757798367229,-0.36806006042621836,0.20388519987408324,0.5200015351889157,-0.4843966110338769,0.7003813587573245,0.17506587237394974,0.37823253208929847,-0.21477127250360628,-0.2451598300624355,-0.5751628631855704,-0.05463150555079316,0.781103561451564,0.10753543754718044,-0.14610344679321857,-0.553164411035762,0.005491215682957114,-0.739176900852266,0.9543720949687508,-0.6954690857110113,-0.4509088655573121,0.9769184269548811,0.9263939036256423,0.5034949828468848,0.2910169109662444,-0.7314329789893137,-0.686764089743033,-0.2939457185087284,-0.01882597547954645,0.09336494122848385,0.17248317217075818,-0.7741379897156176,0.040279811344932574,-0.635425977261934,-0.767189902462675,0.18001431792982334,-0.06389526398447729,0.4516227270231164,0.83041594044137,-0.2344687227017234,0.85437261856163,-0.7206301051202207,-0.2844595109974587,0.4616390218605351,-0.48062311985987427,0.2598625156236719,-0.5720101267087702,-0.34480338959519913,0.15072445797760664,-0.4392389382599427,-0.3288646791454777,0.8508216559435038,0.271785012673227,-0.5062143857133246,-0.10849741703262952,0.27836323332243407,0.0827418179562953,-0.19415667961372227,-0.29271248389198606,0.46737663841826255,0.32663807344734475,0.7705446212240277,0.14756082158842995,-0.005243511761928912,-0.2856572948948526,-0.2178584517104401,0.12890352150757883,0.03521229576964107,0.456898496564221,0.5275824225150442,-0.05351794897650098,-0.36315912565783737,-0.39646873014747713,0.5520756829032265,0.8261280570227333,0.9527082690177889,0.601793243717723
Thal_PuL_R,-0.5629293159404476,0.7233590517669136,0.4635546211741219,-0.30514338558870996,0.2575919941790996,-0.12582787541236015,-0.6343102811867258,-0.09335757981765694,0.15542214413811073,-0.31594041307690507,0.02925745574585244,-0.15449701366139787,0.11478741002519585,-0.39907610726186454,-0.34433984315941646,0.6094441574489485,-0.11273702397016001,0.225855072959858,0.16322649028439615,-0.5699601362936028,-0.438316938108149,0.44392069229037856,0.1845589796729994,-0.616102362529039,-0.07297923335965766,0.46386298212675336,0.5755168743444938,-0.4248136395855731,-0.4713666407262376,-0.540920660732333,-0.40978761535557445,1.0,-0.08828326533205438,0.6756430202641064,-0.5003141473942168,-0.4849267124357421,-0.4464893201052657,-0.6772447816419329,0.6893873815437808,-0.04029813544460661,0.04562903535679776,-0.4503300929774366,0.49373837389646746,-0.6326508039718887,0.10927886227181481,-0.5174624421270154,0.6977039287366902,0.72713236266031,-0.2968842690342638,0.1648009215371535,-0.36595337016368296,0.31347778533659026,-0.27387178493040554,0.8352117138301378,0.6223450913292364,0.6791007960143639,-0.2357082299046281,0.6647977816370226,-0.3047725134453326,-0.3317300806180781,-0.28206982194603314,-0.3223017498154144,0.03957888747463623,0.531236346645675,0.6797107566528012,0.188026201623543,0.5204298806116429,0.2886439049364878,-0.030147820977719533,0.2663763076892947,0.21906596793694386,0.7489793698955985,0.7365767097999227,0.24604310604405488,0.7700377415615982,0.3608747631194138,-0.12063831244133177,-0.49503793381914507,-0.5386734076556423,0.020174466739187106,0.4488961925937008,0.14768298829971457,0.6228515691134892,-0.649507994706791,0.4888029374842556,0.7801515661724688,-0.13875397774004875,0.7149760794796749,0.7543532184983913,-0.6011334698118896,-0.505623134767551,0.7214849820876105,0.6688998252790391,0.356370118874991,-0.4865060356071267,-0.24498546667764137,0.6427674286441669,-0.058871740964927234,0.37647729171645267,0.058185730365100226,0.12150824426514197,0.24660961486399427,-0.023023428798138946,0.6932468309723596,0.10967089229141613,0.13725354224445538,0.32089147364642817,0.13101847139540315,-0.34527278909588033,0.5806711571454648,0.5556347126625679,-0.3381259121221557,-0.49012504000784196,-0.32233177801236723,-0.5520000307741479
Occipital_Sup_R,-0.14249511391723843,0.048768192735406966,-0.08190864977767921,0.13872952646409334,-0.0845212822728508,-0.12895584608260013,0.2175076421627547,0.812139523818496,0.04726505333321329,0.0010751720401279352,-0.14102952295969534,-0.16066285726881027,0.12462219897261681,0.03543388015327091,-0.31847193467163176,0.0015562605567302947,-0.40877509897798486,0.0748254593114084,-0.2640319419855702,0.1101860054256194,-0.12269360358448253,-0.08455019259925643,-0.37123155465634833,0.03478300193622425,-0.3076446245996776,0.08550416795087813,-0.023679879743076344,0.7828715692616662,0.2610396574566666,0.1260846755564978,-0.19346732074214607,-0.08828326533205438,1.0,-0.19341056300724413,0.014997348696036573,-0.02056699106938724,0.35657049785778244,-0.1491733865593254,-0.12035769089153606,-0.03013815184505481,-0.08421329891385498,-0.07488110967238193,-0.309996042895674,-0.2246401306911747,-0.01622419457319019,0.6931847032031753,-0.20530007673869496,-0.4146312971340333,0.1684086767900963,-0.41096630264427414,-0.21831864615341157,-0.2574962850226352,-0.02614856059392134,-0.01696071995137525,-0.4416226676769769,0.08202103290576591,-0.13654071671252554,0.08830817534302435,0.05143109717274649,-0.25123576723407043,-0.30170449618290573,-0.049995762073071257,-0.2645049813501877,0.1815310482418636,0.053200896222983324,-0.10105052342917575,-0.4983395809593521,-0.2894432849427942,-0.13559640586210522,0.2643914290128825,-0.09525436206567768,0.08752610424469336,0.04671036563320041,-0.5285672284870957,-0.15490890610816288,-0.21604822894267917,-0.06772321815549542,0.1415586041054806,-0.24606322163416103,0.0558465450870913,-0.2803569404437403,-0.20219319016107037,-0.16049022962353138,0.6610400342851306,-0.12227135645795205,-0.12851723720482325,-0.3565062515994111,-0.18221598900332867,-0.34058871319005174,-0.09135144797930182,0.6832498720602166,-0.06922186210763714,0.05284512315256475,-0.14034795971725136,-0.045453927212082995,0.8392631941533856,-0.0631478130430332,-0.43286640020722705,-0.5521953228831988,-0.15057757317043524,-0.30184655064705784,-0.3209943774428867,-0.11766364015130207,-0.022315387565360476,-0.1558962625429472,-0.2090832674761325,-0.2678210417734819,-0.24884197173830575,0.039435610159881694,0.02883019398909759,-0.0077589342942079535,-0.09496533433257111,-0.06630929141719202,-0.30005252191988696,-0.016301293635365068
ParaHippocampal_L,-0.21668885471314994,0.5962396570982751,0.1999872491416849,-0.3673590061228829,0.4462110794040537,0.3075030194859673,-0.6033238738897614,-0.3792935416125122,-0.2493535296635359,0.1424373343664761,-0.23328901432769572,-0.0930738387943635,0.29249205557113056,0.06239566790909343,-0.3834065794467623,0.7485755749958999,0.13646098753008676,0.35403207237822437,0.26288339437539865,-0.34100063522179724,-0.41278414659965107,0.43385273871896596,0.2257208327960662,-0.2951716544221658,-0.34877592877904,0.5109572229786535,0.38064545544152956,-0.332193807085885,0.003053741568332995,-0.08968898908210189,-0.5356006078240232,0.6756430202641064,-0.19341056300724413,1.0,-0.15471486738217738,-0.39565078864369224,-0.5835561214029478,-0.4191525291739688,0.8149858641585731,0.30141921653902426,0.17294058458192507,-0.23231553688929427,0.7282978223031,-0.4553832197435593,0.2214428087229412,-0.554561189876911,0.5039750334424495,0.7465965745354262,0.13514600807436525,0.34507272776218423,-0.3021841773181675,0.40622711098280323,0.1266329073020655,0.6136441278134577,0.6264713646522625,0.7124064996627482,-0.4865631344967686,0.6801714552903395,0.14788588999581118,-0.4812434207336373,-0.3135866384867954,-0.24485941705865483,0.18213609899724212,0.6682799200720253,0.7319200547745522,0.34268636057311613,0.6920224586347113,0.38449129277243466,0.13035438212867984,0.47790157242007775,0.30745620749331215,0.71666935706422,0.7371480113663482,0.2966054136176092,0.4603570517041955,0.1814683133654015,-0.4795337212031007,-0.047077634676139686,-0.5122995699117107,0.42542478695794916,0.7493808312661963,0.18093288694443596,0.7176790991171706,-0.520692513195909,0.7149688977174866,0.653474899804425,0.16340567845831322,0.6733391460260808,0.6658950052156407,-0.5283989660686766,-0.45491433608195336,0.7248378975344825,0.6548984304207787,0.2237418268893134,-0.05461394921237178,-0.25169095063124336,0.6958775574922078,0.1597590023178854,0.2307467011349725,-0.3797114646813614,0.3197997529685802,0.4992818504003052,0.3153233085791105,0.5770877322960435,0.16794105101294193,0.32637092333098977,0.304433079049561,-0.06801583802562126,0.13816490731683895,0.5487078471416624,0.5540117269075316,-0.2067476572169547,-0.5329445387066767,-0.5073758148245449,-0.43447182088488834
Supp_Motor_Area_L,0.7078020270014859,-0.3668341883542347,-0.4624086207934441,0.4670865410543314,0.10522445764554002,0.5571048934904785,0.4406395825899787,-0.046828836702058,-0.21583155015438557,0.7535188001190484,-0.07151720181252655,0.1473975583002822,0.024673366022440465,0.8063082204288103,0.21278835633589413,0.03448124097032498,0.28899378826972416,0.29845459578398137,0.2083576100444068,0.7639498760364651,0.33771988316099233,0.13103293282632889,0.23228179071746063,0.8062432767644448,-0.1508744543017761,-0.11426106006521042,-0.30472851224155667,0.3982827131515786,0.6959672360560837,0.770486821130516,0.1147853695547832,-0.5003141473942168,0.014997348696036573,-0.15471486738217738,1.0,0.511172334276694,0.23496166814972624,0.42097183546273453,-0.1723043690111083,0.7052012911010325,0.5518588713148591,0.37395061931362183,-0.16223459099589213,0.6262975579986712,0.4304501700241681,0.28711837141215624,-0.6069861880047948,-0.30897097698356196,0.4177433075314125,-0.026835101138020928,0.17856051318636007,0.38899349634549335,0.5839216765648868,-0.6617639985585292,-0.21209459793489754,-0.3619573853216894,-0.0030419835879470377,-0.06445313111989485,0.6746784969921649,0.0881485757075786,0.08804026172146216,0.44977294660049066,0.18970826125380097,-0.24869068165671618,-0.4250651106713643,0.4030845220289572,-0.2664409569734527,0.0885379307996627,0.13375319182617296,0.06651124878833248,0.5341889959132944,-0.5433804746101067,-0.25245517825549224,-0.3513714395398173,-0.5108688787450192,-0.04494550972565864,-0.09827068411745837,0.8535121203806214,0.4194539933052581,0.42247085164912307,0.10700214195521313,0.14567187406132065,-0.3464320933217702,0.45630775783827693,-0.16254721536797764,-0.5585236600989557,0.6383433208028305,-0.24861401656197984,-0.6225603357476791,0.3762043381364377,0.32814632723846415,-0.3389367109415847,-0.3374469688733528,0.09597250392788015,0.9337353706671563,0.2633684696208985,-0.21497127626701193,0.3277160899771298,-0.4879788742549326,-0.2639736510238349,0.5343911982723196,0.22359982003589265,0.7646457100091951,-0.06577976795675322,0.485991403962647,0.5880336434978298,0.010614956106342145,-0.2849781108949709,0.7276287284194104,-0.33258432110597524,0.08356271978751495,0.14063249841067044,0.17944973810366857,0.05921069955159658,0.4551304963737073
SN_pc_R,0.6280687558466707,-0.45018835302398785,0.1066630259623482,0.7084405492332924,0.06989631141128543,0.07650178466231464,0.6885704353412732,0.10183780124382338,0.3093259848236519,0.3534457233854295,0.3236522077969192,0.22428120305518817,0.05039464127879737,0.20758762462089855,0.4440267179125947,-0.23929626349469427,0.25217860394080627,0.164007117781622,0.2535470662272106,0.5585919506467811,0.5230910199504268,0.0590625725231966,0.37774181797688,0.5269434527733842,0.34329771794693414,0.04061772432442261,-0.09450946234102824,0.2380766275335469,0.25010558659788795,0.3166041798374424,0.557812387541695,-0.4849267124357421,-0.02056699106938724,-0.39565078864369224,0.511172334276694,1.0,0.49993561365587985,0.41754421705152317,-0.3823825862958213,0.16384393777024317,0.3806394193732438,0.5077055695069776,-0.42451598580013966,0.6137139296366211,0.38931337480327394,0.4630142706397222,-0.5073879559432957,-0.36931918886675696,-0.07017968051009886,-0.18281880530259623,0.5155924556099345,0.17217875592106702,0.3421559483567205,-0.5844317706355057,-0.13670656556069463,-0.48768959809950874,0.4770696807875972,-0.3669210751149871,0.08111884510043028,0.5296330044716759,0.5225287512884179,0.6591509848968872,0.3204353243592148,-0.5128435380139582,-0.5615033147728453,0.11016421405883971,-0.22520132618215585,0.10480289117259467,0.04950494350597432,-0.3882839504230699,0.2778113606368804,-0.6007886405490289,-0.5568921842377323,-0.21399627501270485,-0.255760600933767,0.16862051085660174,0.47013486655891357,0.29816554809888923,0.605319751289656,-0.16778957375186024,-0.03391500301693632,0.21200329730637948,-0.48558974762311574,0.4493084845995202,-0.33894714272550275,-0.35128900557512877,0.2770043854022794,-0.3336083171449679,-0.5714945677418352,0.6627602989674382,0.3425997110092616,-0.41681763130758664,-0.16282943013588103,0.1327236704067367,0.43898332030262766,0.11031785537270362,-0.21570489017865013,0.35735220330777245,-0.07299526260749016,0.2955523146927701,0.2842944531236106,0.0683232906224462,0.17899817113565616,-0.06670627448889131,0.330036704969435,0.31318739476182805,0.1859869995758199,0.11494476097541395,0.359643375724034,-0.34181388828240944,-0.05084526556322743,0.3210209570221286,0.4789732334663882,0.5072842490806978,0.666911713555351
Cerebellum_Crus1_R,0.25970299885895987,-0.39382756630049753,0.15185676346951185,0.6719844050978981,-0.17024079459882763,-0.3477780721432164,0.8033154940675409,0.5830162868182581,0.5604228042135494,-0.058950197716498134,0.43078794211803806,0.06268943745743422,-0.18492371206423783,-0.09413444842343498,0.47016173487622764,-0.40367583178864547,-0.0048535246323442825,-0.06781140596182081,0.020139013457673115,0.5383216484831705,0.4971572970936311,-0.015200969937674695,0.14824760931267442,0.43287026512593024,0.4079736364257834,-0.15317336710971094,-0.17977265261447525,0.5048553263256352,0.07565765583014335,0.02647732770777439,0.6587204628183443,-0.4464893201052657,0.35657049785778244,-0.5835561214029478,0.23496166814972624,0.49993561365587985,1.0,0.2937290006522067,-0.6027250205967414,-0.24136149523716535,0.24838376717757402,0.333702162022982,-0.7121036811743545,0.5152127451767825,0.20121385339011233,0.7877029530976167,-0.3530297314816393,-0.52144234653681,-0.3260540908736765,-0.2476013639929086,0.5248047486137417,-0.029609734101880596,-0.08574799818271434,-0.5470637225615038,-0.40675952589828274,-0.6048770905946053,0.6364035518165125,-0.4730373170273115,-0.26670974600726627,0.6004286766188499,0.5001523571454348,0.3873382654890305,0.04523162347443142,-0.6109879340721117,-0.5672745313167215,-0.21674913523484793,-0.46202863173430797,-0.027285678798028762,-0.05584567500485229,-0.5365709807491325,0.11858067943282748,-0.5208463523695468,-0.6578156897956285,-0.36332035009182256,-0.1812322843082038,0.08399101915259592,0.6172113664414597,0.029248518685631098,0.6076162620261363,-0.43567146052002304,-0.4472538277042185,0.18630490900979083,-0.5272641536039205,0.6708832052581354,-0.5961982434688017,-0.38727200504059656,-0.06956662594578973,-0.4181625184676809,-0.6158806249325943,0.749092030182616,0.6767496308961579,-0.5991070400094619,-0.17576820411901245,0.08616242389593072,0.1499972991833917,0.3991179417015278,-0.2514538971458392,0.08641839631048187,-0.21619510590637125,0.49692132630719554,-0.0037029073746810137,-0.14007325868798282,-0.20005898612239317,-0.15795062465509405,0.007178987501036176,0.014261691520737413,0.04068220465407054,0.14701916151533967,-0.0044025074057648175,-0.45557760363526234,-0.23213309419640196,0.3103808768061605,0.7031064263611335,0.5552190855628943,0.49247270044783825
Thal_AV_R,0.6243204432574282,-0.7065725709343957,-0.23832273165813592,0.25251974702297564,-0.34534200079707056,0.17729366636053254,0.5613507712399646,-0.03638307048115968,-0.06586514332592101,0.4236952067662898,0.16014387873189348,0.49659631752205674,0.04399326383877243,0.37950886422468244,0.5784306593587486,-0.5042111347964473,0.5550335590882027,-0.20239353743683255,0.2263205870763709,0.4872232170568006,0.45152530807680363,-0.5152664391009856,0.043547883643776535,0.610363970522772,0.2570642801229144,-0.23222385843276572,-0.2665162217573046,0.17566947520269638,0.4589142876307153,0.41544741120934014,0.46318974779894007,-0.6772447816419329,-0.1491733865593254,-0.4191525291739688,0.42097183546273453,0.41754421705152317,0.2937290006522067,1.0,-0.5639681760842117,0.011508171182496744,0.2179961262329154,0.7080033960752605,-0.15438795088616902,0.6266103375823563,-0.06497893925324494,0.24965939415982888,-0.6390015232504559,-0.3318078812951256,0.21627311803377913,-0.09641862781786267,0.550241852352943,0.046673691648148274,0.22447576222784468,-0.6259364429860521,-0.19374645813378685,-0.5268544904178971,0.32558283986504466,-0.5689511068964284,0.21323390815303334,0.3966783292146765,0.4441992120575615,0.3036553844776925,0.12685221174751438,-0.35946160459663695,-0.44120856424249055,-0.23405340473928668,-0.11773444497729717,0.0033853579719743867,0.4176098961173285,-0.34040188721806075,0.01804698974926338,-0.6272237727433063,-0.6079200182782515,0.17202443482259708,-0.6116567051905204,-0.09986763829763089,0.1470226417706172,0.39714196687076125,0.5801148154683654,-0.09703018029413321,-0.08198492947464604,0.22126411732005696,-0.4042526201630488,0.42910510413390285,-0.23819331611440603,-0.6091863387327345,0.2973214346064715,-0.48391893309264494,-0.43401578585548983,0.556189185185385,0.31251770295245684,-0.4188881271107014,-0.3952941079486115,-0.27067706522501367,0.45384245700640297,0.0018154991286815194,-0.5069252415623172,0.17110236164907772,-0.0566911302547807,-0.012390525851541353,0.0747602079395987,0.12170322319050791,0.13373532347687508,-0.6166976383315751,-0.07243299926033821,-0.04259215199193827,0.023706473815432914,0.1337133648861192,0.36271290117770916,-0.3291523570118021,-0.32786709607405173,0.5959631825409593,0.4552094777474284,0.3918472110980577,0.68675805324398
Amygdala_L,-0.420219138632875,0.6814401515487464,0.156128021937811,-0.45401158875589204,0.6201432147100449,0.26682977671108105,-0.6614344403975622,-0.3071616436449455,-0.31419239487304457,0.08792493417451144,-0.33280921954026194,-0.21839088959485173,0.18118878362825513,0.07323386447564469,-0.5178032500063317,0.866128543281708,-0.1279150257286039,0.39503940788381225,0.16349321997020017,-0.4006002581453047,-0.5606370007546817,0.4403333759127894,0.032618343158374176,-0.38638008309283717,-0.48833612229392737,0.3930372496802282,0.30045555909116844,-0.28838724295698376,-0.05688787891646753,-0.07897276250373618,-0.6772757798367229,0.6893873815437808,-0.12035769089153606,0.8149858641585731,-0.1723043690111083,-0.3823825862958213,-0.6027250205967414,-0.5639681760842117,1.0,0.35858706815959496,0.09072517625257918,-0.4545684672052836,0.6996349194461574,-0.5852639477785995,0.1360740532117161,-0.5281311952925581,0.5556853063632143,0.6921884200974523,0.15785047001836539,0.3458069314308419,-0.4264551716204434,0.28527965175125847,0.11811462306682895,0.6631535943278177,0.4835394747332358,0.8287990729293415,-0.6238827268525798,0.7869553810951916,0.1843834539080636,-0.6198161890612589,-0.5246034069175792,-0.37948984725756396,0.054609547315972846,0.6339181784777109,0.7461027486279999,0.3759532332377999,0.5300111531640693,0.2880270791235467,-0.1713506659897293,0.4707897658465868,0.27702053531972604,0.723504978069387,0.7661072277892796,0.1487598515714579,0.5045833358290956,0.05939546700038714,-0.53937636603949,-0.02922640844044576,-0.612190369227573,0.5087141783085318,0.6009687040288977,0.007044016311771551,0.6895849672913574,-0.523431142462919,0.7525094074086125,0.7601958616956475,0.11945338513422583,0.7206822144534789,0.6076610348508334,-0.6348625302146653,-0.49667081046700934,0.6764769377489188,0.44432511904707533,0.16662731295569302,-0.0969856085285903,-0.12882292573883244,0.6922763793684606,-0.029704165090947802,0.15937142126220843,-0.43621504910566866,0.23137888670185475,0.31938029780968274,0.3136569124895956,0.6242062876392844,0.174724380293997,0.2729860759912842,0.09714438652088177,-0.2561389127912085,0.06666344313015102,0.5175314462748015,0.5773098567209816,-0.410273579501979,-0.6768605903440867,-0.6220349067030925,-0.5925076621654846
