,Vermis_3,OFClat_L,Caudate_L,Cerebellum_Crus2_L,Precentral_R,Cerebellum_8_R,SN_pc_L,Temporal_Sup_R,OFCpost_L,Thal_LGN_L,Cerebellum_6_L,Heschl_R,Fusiform_R,Thal_PuL_L,Angular_L,Cerebellum_6_R,Thal_MDm_R,Occipital_Sup_R,ACC_pre_L,Frontal_Inf_Tri_R,Heschl_L,Thal_AV_R,Thal_PuL_R,Vermis_9,Thal_LGN_R,Cerebellum_10_L,Vermis_6,Thal_PuM_L,SupraMarginal_R,Thal_VA_L,Temporal_Inf_R,Rectus_L,N_Acc_R,Parietal_Sup_R,Thal_MDl_R,Frontal_Sup_Medial_R,ACC_pre_R,Supp_Motor_Area_R,Thal_PuA_L,Occipital_Sup_L,Precentral_L,Lingual_R,Frontal_Sup_2_L,Rolandic_Oper_R,Cerebellum_9_L,Fusiform_L,Parietal_Inf_R,Cerebellum_3_L,N_Acc_L,Frontal_Inf_Oper_L,SupraMarginal_L,LC_L,ACC_sup_L,Cerebellum_Crus1_L,Temporal_Mid_R,Frontal_Mid_2_R,Hippocampus_R,Temporal_Pole_Sup_R,Parietal_Inf_L,Frontal_Med_Orb_L,Cerebellum_8_L,Thal_IL_R,Temporal_Pole_Mid_L,Putamen_L,Thal_LP_L,Insula_L,Thal_MDl_L,Temporal_Pole_Mid_R,Vermis_1_2,Cerebellum_Crus2_R,Frontal_Inf_Oper_R,Precuneus_R,Paracentral_Lobule_L,Occipital_Inf_L,Occipital_Mid_R,Rectus_R,Vermis_7,ACC_sub_L,Amygdala_L,SN_pr_R,OFCant_L,Vermis_4_5,Occipital_Mid_L,Parietal_Sup_L,Thal_AV_L,Frontal_Sup_2_R,Cerebellum_4_5_L,Temporal_Sup_L,Raphe_D,Cuneus_R,Occipital_Inf_R,Postcentral_R,Vermis_10,Pallidum_L,Calcarine_R,Olfactory_L,Cerebellum_Crus1_R,Thal_PuI_L,Precuneus_L,Frontal_Med_Orb_R
LC_L,0.4846360777863527,0.2694475940115767,0.4784965846645802,-0.6747546456114537,0.20528919743234847,-0.7175960963773786,-0.0004495716082868894,-0.44950298581887765,0.47385499222705413,-0.01867554884708754,-0.48060723974198,0.29791938561868386,-0.0993686786087808,-0.11865234751665671,-0.47237554365614526,-0.6410743842449115,-0.14309690373415881,0.1815310482418636,0.5031877913214633,0.12636100205792578,0.12242393106038238,-0.35946160459663695,0.531236346645675,-0.6036213672851586,0.48151508396052245,0.8039397515829244,-0.7314329789893137,0.5967568311817396,-0.009527905481019667,0.2628649498530853,-0.38123582461224176,0.7837068986053234,0.44253719991900053,0.09935820807739483,0.5031030074140584,0.06136277031370309,0.46395279346841073,-0.18728823452657856,0.3704397156504099,-0.3491601492403621,-0.38317099222070566,-0.6201355258588207,-0.031370109122012116,0.03293003042703452,-0.7068466557267713,0.31408399955897504,0.3103752803694048,-0.21838445887684665,0.4976909225839358,0.04526244512732701,-0.4478750897322632,1.0,0.025460568259312023,-0.7715408128463582,-0.4922195477746552,0.23500361112469662,0.4642613094737768,-0.5406930345056599,-0.3501004481673391,0.5913564782507446,-0.6282662383577837,0.6947149091168519,-0.4982472614225849,0.47339076497499466,0.0922140932813179,-0.09722257384397945,-0.41774726063221856,-0.5203773036603406,-0.6548084552402009,-0.7450259778992863,0.2711627926353082,-0.09308440753210877,-0.009245211675854039,-0.5712661421936446,0.0402703868278022,0.7849390738955186,-0.5604294343321633,0.6684625858166777,0.6339181784777109,-0.437107757698797,0.6145611259283595,-0.008457480710641632,-0.2831102981275414,-0.02993009280425814,-0.19603768297054114,0.1773655525414646,0.07645327145144032,-0.022254912596103668,-0.661635897106459,-0.30005378746957284,-0.05428932862854349,0.200731279119779,-0.18601422550473018,0.35673912821134324,-0.7098151648307017,0.011285957787993423,-0.6109879340721117,0.6522024263834262,0.06587754092527841,0.6439839045609019
ACC_sup_L,0.3434864303705445,0.24585933732343346,0.5987399450894324,0.06558413391697245,-0.1625214996171298,0.020346474183450085,0.10004149916636994,0.039007787682055255,0.3661771419377875,0.3048319399246213,0.23016399098484194,0.18786975747800005,0.2978638732949996,0.3666964270947688,0.028904657535309415,0.08067531789283718,0.4209283439053028,-0.2894432849427942,0.5244075908534559,0.13257145253828603,0.6458182840334737,0.0033853579719743867,0.2886439049364878,0.1250188031500044,-0.029225285841060954,0.1765355996239329,0.09336494122848385,0.33567780931841507,-0.18439374062428907,0.2540327838201546,0.15132421729763676,0.08263605601126468,0.2943520950584309,-0.3113108334656517,0.09492456918831496,0.5011399647330763,0.41733422723274166,0.19477347155888905,0.3039032475964508,-0.19787096299372495,0.19203344913752768,0.15903797661972757,0.5547802525582649,0.3810464200711212,0.14450426386796114,0.47176166748358556,-0.24954338059550088,0.24263754431972095,0.3351966192044286,0.7793910078750099,0.2289763868237519,0.025460568259312023,1.0,0.06321558586123903,0.02011898017410925,0.06939109845541623,0.31507138992674005,0.029948903465732715,0.03786827718289685,0.17720516949711868,0.20167434700924441,0.14968709179230177,0.1163861333274236,0.44131585307400467,0.21131980948087697,0.5262672422311554,-0.05919534628618412,0.04492274519643989,0.05549865936565855,0.035670663956415945,0.13655945275563855,0.1158623247822056,-0.0965039053838723,0.07644718332925819,-0.23720724180713282,0.1550216291264468,0.14870524321592288,0.3575877835837279,0.2880270791235467,0.049816360866312304,0.07553357287766543,0.43571841068611544,-0.09932698706115556,-0.19692851778469062,0.14800855586490574,0.19783760678251164,0.4562584958478835,0.49897512250217374,0.12965808580360633,-0.24905999281841976,-0.23776613361777701,-0.12586291141484346,0.25749797638173744,0.46351615886406833,0.0865071854377313,0.2399650658902773,-0.027285678798028762,0.20896787437391587,-0.0022373018736744944,0.11878214964743423
Cerebellum_Crus1_L,-0.32539033722113675,-0.2705045394427922,-0.2917752572403403,0.7959555571953825,-0.08519352198798393,0.8232682973758175,0.09761445042464058,0.6223638420352969,-0.4333464355441244,-0.16141610655889876,0.756308385054532,-0.08773785082686336,0.17141808811780085,0.35665577358347705,0.5470130859394208,0.7537871032534956,0.4037137258552195,-0.24606322163416103,-0.44375991259444386,0.06778641922595889,0.06286879581006953,0.5801148154683654,-0.5386734076556423,0.8393373641361718,-0.40656707080859794,-0.6528605295038237,0.85437261856163,-0.46868560849445345,0.13914015935981652,-0.3436276094545447,0.39806554923438225,-0.7696578426776797,-0.460530859064384,-0.08132097483723416,-0.6236133059138886,0.21050064182891218,-0.34109875683418117,0.3792824960247175,-0.36980438737288657,0.3520987368122063,0.4717816945340389,0.8288111716541446,0.28279555164931086,0.2311539614737051,0.8542103208376621,-0.06392158644986291,-0.2717676230244254,0.564259047357745,-0.42004197211025973,0.14254688606969393,0.5801366457179066,-0.7715408128463582,0.06321558586123903,1.0,0.5486577429638411,-0.011115480570994892,-0.1847315115734724,0.6104104370346042,0.43842964347449104,-0.6720548260585508,0.8702918741385021,-0.6359398408808672,0.6620469535000151,-0.30436407391335646,0.24488118035726433,0.3531841755743531,0.5918496658922952,0.5298325452961885,0.888511088571289,0.7973385363547829,-0.08474640877195158,0.3256549604223921,0.12181202195510862,0.6398105542420669,-0.05974008161486654,-0.7393461032972798,0.6909301260105832,-0.5209003933269457,-0.612190369227573,0.5240615455604822,-0.6263558839221491,0.3127343456382622,0.2497726552175441,0.0035170468392448943,0.19599815541796425,0.08473165574835118,0.2464813616939616,0.3954301784037245,0.787899611148541,0.355901843999631,0.016351829014882985,-0.085030658778524,0.4691085684767632,-0.05790138518570654,0.8625018286240826,0.20562219075630922,0.6076162620261363,-0.48571010537391895,0.06368670086948372,-0.6716828989236856
Temporal_Mid_R,-0.1765818307955943,-0.20161581895298997,-0.283314201996091,0.6660258845110315,-0.6010791304357441,0.8237212021609601,-0.3060733353935917,0.7940523429613688,-0.1488537284976444,-0.058190637977536826,0.4804804058755687,-0.5179770701686237,0.7886573526618555,0.44491541747353675,0.340454924959953,0.8576247146195307,0.3588396404693374,0.15391484429661162,-0.2949108622365294,0.1550461933032475,-0.03494120027715144,0.1735351296734248,-0.13947540672543737,0.5363957968341503,-0.7176242137465564,-0.2606262530716268,0.7871296768932019,-0.3281285420933973,-0.33872600816108117,-0.18547473426568528,0.9239626260226105,-0.4564806516375032,-0.03348556088673643,0.08067846588438456,-0.2610217107631508,0.16551463145578066,-0.09209124130150366,-0.12253190459069029,-0.19417205721284628,0.5742580100426986,0.3317027485283055,0.749540958752308,0.30486523212913635,0.2883425901696044,0.7556038610884487,-0.22480851342330918,-0.7088080191523848,0.21436677649829325,-0.368218598500876,0.03544360933867056,0.30204863962343476,-0.4922195477746552,0.02011898017410925,0.5486577429638411,1.0,-0.39679244805322406,0.14116618987761786,0.9355484785297987,0.17507143714302778,-0.35109935155029975,0.6215218565443963,-0.3611004902561954,0.6390999748486272,-0.06826042415859236,0.2821446150195653,0.3865452710561283,0.5713733254848389,0.8433853792332038,0.36291141938853855,0.8352186248546744,-0.19916878312333447,-0.15463341008278894,-0.3401123747254142,0.827734056533743,0.38710570616866796,-0.42039341672512015,0.7399067701641441,-0.5955335058342218,-0.5445531338237675,0.4758188944797207,-0.2764709274609168,0.362389205838019,0.39906106685920467,0.16660662718385472,0.21370791696871627,-0.36434079919942,0.1805430972848516,0.09932432918651941,0.41394704951350203,0.3210213224544322,0.4451212877832932,-0.614778698759191,-0.15285571029750666,-0.041598903520480554,0.7065295067319576,-0.04085102107925638,0.715896151058849,-0.45154886573626124,-0.3193417785744478,-0.28551553946185115
Frontal_Mid_2_R,0.29855816747334457,0.41293361421612984,0.06924654673620134,-0.2724679095738053,0.8515135201136167,-0.33922054931963835,0.5634087517804076,0.15027923355047076,-0.0065033412351270855,0.06521588630098464,-0.2465093093571191,0.7568291922230801,-0.33684686097315664,-0.2798849989427674,0.08139848847760055,-0.43507084636746923,0.03528869345860097,-0.03013815184505481,0.2152194268449363,0.6757542846755431,0.028414216761316183,0.011508171182496744,-0.04029813544460661,-0.1848785546406543,0.7386696558446677,0.0936490213062195,-0.36806006042621836,0.2160232805952938,0.74408683040015,-0.2294130476363096,-0.5029795170664767,0.18224843151937611,0.04884537843481872,0.22142369366725953,0.06443543944508887,0.5909453606011318,0.47227104083815735,0.6680836821468461,0.05284064503735619,-0.09329296649722343,0.2351196429388931,-0.2315146602571892,0.38295768991156764,0.5146622858600568,-0.3397725856818799,0.06644793688481358,0.5843042539281045,0.295403286265743,-0.14461767006999432,0.14899737959418816,-0.022676208438093988,0.23500361112469662,0.06939109845541623,-0.011115480570994892,-0.39679244805322406,1.0,0.1730413866246449,-0.43409172816175684,0.2651199366604482,-0.13675549888164054,-0.16239682999364727,0.3945141790895757,-0.4619754215998666,0.25809993437632683,0.16424247366440708,0.19613967985304515,0.010123437192780433,-0.51651292912832,0.1994932890694966,-0.3087215344083664,0.7625384125511764,0.6546390338079264,0.7185440282248511,-0.3701195810576477,-0.14947006118244743,0.05383796140687117,-0.4418104996841263,0.2657084514093496,0.35858706815959496,0.1635278722503718,0.16992204833678737,0.03900337674650575,-0.11523776611276929,0.13691406466562192,-0.09103802824068336,0.946540409389561,0.26415099544322823,0.09098911619953824,-0.0580995335941212,0.10358193048736965,-0.20162896739056382,0.8200424592840785,0.5883308626655995,0.1149381840102481,-0.14306309570271047,-0.008110519142356644,-0.24136149523716535,0.14440612672332967,0.5572603796776696,-0.11504253503898558
Hippocampus_R,0.5836633724703643,0.3406434946190976,0.5031210891563817,-0.1409406634375571,-0.09569821918513308,-0.05636288960823051,0.12050638302272411,0.2029030141632197,0.5775902518888613,0.280691341594224,0.05942437599328893,0.21694315270332745,0.45812144956519835,0.33630791388932385,-0.25277742655557706,0.03293613899697203,0.2734547109006289,0.08550416795087813,0.4655009768350266,0.41268706905128144,0.45595029436444895,-0.23222385843276572,0.46386298212675336,-0.08664762814168572,0.053895647567656704,0.5700354993442273,-0.0721803800833979,0.5458539107968611,-0.18664036631216516,0.2544928200955645,0.20548237050368803,0.44966323519213913,0.5108450784488389,0.02683006790185424,0.3123372189493796,0.33924728918842534,0.5177982312885988,-0.0696054959446321,0.4370239161759789,-0.052070702963349785,-0.08047954291240185,0.09503230703721985,0.3269992194663107,0.5471399878210991,-0.010925046628653389,0.43780320772946585,-0.16978671118108948,0.3360166743730931,0.3802550941178531,0.3208481272728628,-0.2053856835526596,0.4642613094737768,0.31507138992674005,-0.1847315115734724,0.14116618987761786,0.1730413866246449,1.0,0.12233064290117582,-0.22284996608047788,0.3583356837367507,-0.013131037556022488,0.42585206310020407,0.07141932710229458,0.6357833756290132,0.39655302128802794,0.4527739807350721,-0.040102304019833376,0.1071544827469799,-0.1612327103981011,-0.08254496295989733,0.4165197220495823,0.004749357242215575,-0.19652699244636046,0.06182173535830381,0.12909250121819985,0.399539737172759,0.07878599937023584,0.41294890587057237,0.3930372496802282,0.0592403118637007,0.4402683617890221,0.5456357917533354,-0.0836297248227693,-0.0637457780381419,-0.0962289661285687,0.14688445281033968,0.5865194485821436,0.2742044212114316,-0.16676361696627026,-0.17869606773509106,0.07501168558854898,-0.10643819447017484,0.08682140881832048,0.5671866633154674,-0.11300716641448266,0.10897246483775594,-0.15317336710971094,0.4263113349760409,-0.09865616053059753,0.43832107107212975
Temporal_Pole_Sup_R,-0.14928984893337685,-0.18346591871769205,-0.17304619800380397,0.6834458435619776,-0.6499076504906136,0.8979563207426807,-0.36765953729876955,0.7059155338908566,-0.07174509526684414,-0.03200144696230881,0.5969053608695347,-0.5031494412697698,0.7048121342147863,0.5015743892417782,0.1855513609600174,0.9029573434117455,0.3263424744621746,-0.06772321815549542,-0.2324142035847169,0.13938109796741416,0.03399398612845149,0.1470226417706172,-0.12063831244133177,0.6091914231007388,-0.7559505510451335,-0.25321386723775735,0.83041594044137,-0.24852230794476388,-0.452912986948355,-0.05045851531251238,0.8888196808604857,-0.46817263160058986,-0.025548012463270982,-0.10194106531631218,-0.27318489706825494,0.11681424135749247,-0.1248163041293195,-0.1969446922185356,-0.0922502957239512,0.3992907096498947,0.22774652437015355,0.7950255034802927,0.23348612499141932,0.24912492610651601,0.8349258150795914,-0.12293115304103182,-0.7923948373443618,0.3177805639841634,-0.22626224453103494,0.031491978091243183,0.19399589488630695,-0.5406930345056599,0.029948903465732715,0.6104104370346042,0.9355484785297987,-0.43409172816175684,0.12233064290117582,1.0,0.005453279398200435,-0.2866978529091877,0.746815677396605,-0.4111203950707517,0.8082470696657486,0.008050931948048649,0.31649236443713447,0.43806350914870473,0.4676903425401391,0.9432217246420445,0.4001681773219953,0.8706543717964236,-0.1601787805382623,-0.28139657178939836,-0.47607530684645655,0.7975529585420362,0.21673505059458392,-0.44805487464456506,0.8391022454840926,-0.5936910703326785,-0.53937636603949,0.4608840652022096,-0.2348984842930458,0.3950384068286517,0.18074481905913323,-0.06427976171699648,0.12785498611165297,-0.40831806544246013,0.2323634163245871,0.15012994625130688,0.43384948690910613,0.11319665173342508,0.26890967482893585,-0.6855980313937736,-0.10669254505195101,0.06219245057996526,0.6725917073284969,-0.05795862010076469,0.6172113664414597,-0.39086361612425624,-0.5054121168682092,-0.21985860210249025
Parietal_Inf_L,-0.4920369904501435,-0.10703332058850151,-0.5039551269339482,0.40226198433123167,0.4046833006374939,0.24167399491514402,0.4839052789218726,0.4551105325759495,-0.5880151562416889,-0.18449986552157993,-0.0013583648833600049,0.2803769309014863,-0.09009210231349465,-0.1760543418836421,0.9231612319139774,0.12393427667955026,0.12070096461291746,0.25937269295440796,-0.4115950764235494,0.0906753252482438,-0.2849996136643739,0.5843147891216038,-0.6890474946015627,0.2367541540399069,0.16575652525121762,-0.5510258218442046,0.26065403107005203,-0.5716677144785384,0.661763873301346,-0.7146585347325456,-0.08781568160705187,-0.49789713941746017,-0.5246481862187136,0.38408920370209854,-0.5031545059395279,0.28084401686013427,-0.14422117300540563,0.735969946322436,-0.6644606453350947,0.6050844198164813,0.8473074765646625,0.29055942439128507,0.44392619237678427,0.18908702972816574,0.1742291975340245,-0.4793021596098194,0.3766080757772167,0.10967365428689928,-0.7438197345694205,0.27058610171016595,0.8639413528088121,-0.3501004481673391,0.03786827718289685,0.43842964347449104,0.17507143714302778,0.2651199366604482,-0.22284996608047788,0.005453279398200435,1.0,-0.7233326096935437,0.12001851416874464,-0.33351210723031394,-0.1826594987453303,-0.48631818403841526,0.05088025655607341,0.07337337541740645,0.6074242912667622,-0.1841554584725128,0.616507059812807,0.35622237764977577,-0.039566813537207875,0.7694832839882926,0.7427854826619186,0.2646108386844638,0.12607642820543372,-0.4807326899241705,-0.11761907609890006,-0.2618130085577161,-0.43680113140305116,0.3597136837747533,-0.5391285002729341,-0.13800796158999493,0.7578536212434881,0.6694403937192389,0.17444134296618918,0.3520488052738815,-0.12311452101557703,0.31124464119111384,0.4269726274721113,0.756555963202878,0.2195294186409552,0.4425940262734359,0.286944948691983,-0.4660548255744768,0.6080205916220335,0.18760551667600622,0.5416850432444277,-0.47042318967971547,0.7890822683851587,-0.7315973265545148
Frontal_Med_Orb_L,0.5421825946568183,0.21244856343544674,0.6579656201440139,-0.5847950989305353,-0.2517759150797168,-0.5180506224531302,-0.20769175962438957,-0.5317037719433602,0.6901394961637467,0.2786444161044242,-0.2823072204137718,-0.0932391598416459,0.020279389035704493,-0.012305290580744465,-0.7882049158674576,-0.39351773567060205,-0.0969670715500714,-0.060669708170571754,0.7327577277613385,-0.05256005914286492,0.39267812551804726,-0.5967416694490794,0.8208052067954515,-0.462212626178622,0.049840776889729266,0.655205747610495,-0.5484510906724349,0.6581771075874299,-0.49424336856035367,0.6780640635032217,-0.09536763393256227,0.7400915556279456,0.5790061288801788,-0.25686921851274697,0.6188781996554535,-0.02750890870637508,0.4664624635269286,-0.5948094619852691,0.6520162509722671,-0.5896806772886019,-0.7121526825258561,-0.495570204597785,-0.19424899761173725,-0.11237325530280982,-0.47881380159245446,0.4509303159946613,-0.11339436680964125,-0.2542021318614469,0.80405908486462,0.0308333160781201,-0.6954722785514809,0.5913564782507446,0.17720516949711868,-0.6720548260585508,-0.35109935155029975,-0.13675549888164054,0.3583356837367507,-0.2866978529091877,-0.7233326096935437,1.0,-0.44730136533553305,0.5300042005503942,-0.15069455120665187,0.542268981842148,-0.20965802408092557,-0.014652028458126971,-0.6425895225746729,-0.1053081620089288,-0.7501404160238357,-0.6090261207698697,0.09989921744066722,-0.5238397309729644,-0.4952218683742789,-0.4718410358779323,-0.10219187881079914,0.7622207444748887,-0.23838703811385387,0.5840217056166082,0.6526949236582296,-0.4375586508921121,0.6577858957597453,0.1159502196809174,-0.4897551434887512,-0.45669871190384487,-0.12706456225407106,-0.14261199447558354,0.08303685564172004,-0.1470039588675121,-0.49772360596237514,-0.6679776589072347,-0.14120989449246077,-0.2185610863591287,-0.26587580228455243,0.44243133730311446,-0.7213041588617797,0.059532840163215105,-0.5849947273886662,0.5999966125156886,-0.38864280198760526,0.9527677964241257
Cerebellum_8_L,-0.12183348734707751,-0.1700691975382572,-0.0033235371025931116,0.7560456012726782,-0.3433415087890373,0.8644775227035704,-0.11058585626982728,0.561969645105584,-0.14705595711660124,-0.1215407534869634,0.8942092209142033,-0.20490693890422065,0.3833568720646183,0.601634756449242,0.28201415523238776,0.8416442514471306,0.4828446367434068,-0.43045634066680355,-0.26703972248497065,0.05427990262258123,0.2834100530530861,0.42783004241157546,-0.27543859854614927,0.8569916902941442,-0.5718781474894286,-0.3493179612958706,0.886142644860185,-0.18848081221398705,-0.1748197741355836,-0.1373390211090927,0.5748837937675293,-0.5962039469249129,-0.24688480196540552,-0.3084647589859625,-0.5036032118542708,0.22140179410735453,-0.2425579216202852,0.1267775509055072,-0.14107892165080574,0.15009138051135443,0.2700921105820747,0.8743421495066133,0.30362795501212786,0.2701519029305935,0.9130868198669598,0.21729463407818114,-0.5613304943696219,0.6081023291868821,-0.13512649155400616,0.21774404731583286,0.3890929850700988,-0.6282662383577837,0.20167434700924441,0.8702918741385021,0.6215218565443963,-0.16239682999364727,-0.013131037556022488,0.746815677396605,0.12001851416874464,-0.44730136533553305,1.0,-0.5272237471889359,0.8552906256538041,-0.04303126124396276,0.4053884154069219,0.4681527768010754,0.4984494677106218,0.6962524116502495,0.7188652260332131,0.794712579981411,-0.0950485938108713,0.048163038619576895,-0.23106967158909608,0.6881936342350639,-0.15135390247254,-0.5664056506341,0.8634094107582777,-0.4158096232868118,-0.4708192527078281,0.43733296129037624,-0.44499275774988617,0.5044451218454165,-0.013095933378442642,-0.2971829071170255,0.19412691184976819,-0.06738931766830225,0.3987681885588155,0.4868503770112544,0.6434042954012792,0.04317458686933654,-0.08356081893001865,-0.3601669154627198,0.33515142865271236,0.24090247084952346,0.7590244275170495,0.16413198375682472,0.47441960203768047,-0.29342596173230845,-0.2689248748195773,-0.4316821059585731
Thal_IL_R,0.6177027547030918,0.4781963091773328,0.5006330606568263,-0.6604820412271087,0.19737331700224423,-0.6122038226013026,-0.00414992790508311,-0.272882305450749,0.5363187320104545,0.24113657503233055,-0.5862136125564796,0.3168157781904092,0.10782005228531895,-0.25033995307475027,-0.48032742810200163,-0.5996061112015572,-0.0741014960929349,0.08830817534302435,0.5984180029490734,0.47196591236732927,0.12216380505811893,-0.5689511068964284,0.6647977816370226,-0.606566035183608,0.5744992000455099,0.7269488224992144,-0.6954690857110113,0.6830262916810524,-0.04817916119090715,0.34708461509593264,-0.19361269579854187,0.7979945503156416,0.7410353069906607,0.14861364210978495,0.7485689768913795,0.35061317486684723,0.6397181360615827,-0.05159245120468951,0.586856584541843,-0.30922153442835326,-0.20147876423845576,-0.6489730527627676,0.21932995597655716,0.24745973953239134,-0.6643847212007342,0.22530556971373672,0.12046403317253127,-0.14412001591407703,0.4041067180287963,0.0866776270440017,-0.540320280015473,0.6947149091168519,0.14968709179230177,-0.6359398408808672,-0.3611004902561954,0.3945141790895757,0.42585206310020407,-0.4111203950707517,-0.33351210723031394,0.5300042005503942,-0.5272237471889359,1.0,-0.552115486032902,0.7062873439831252,0.14027976061039193,0.04204153135673382,-0.4549091738537817,-0.3679557819310188,-0.6018445990188065,-0.5820861277555512,0.4880551544737705,-0.09039717353757334,0.04283873458744356,-0.4422337218409421,0.01625754300763002,0.7445152075893493,-0.5429508177229476,0.5444453597032373,0.7869553810951916,-0.296167513128875,0.7487857402973267,-0.006564973693133273,-0.3598811294747716,-0.025337107476037353,-0.21240979974056096,0.32891196988820576,0.1814095029614501,-0.20455835024086017,-0.7071535973811619,-0.35950277212288134,-0.05229178880705221,0.15218346186295065,0.014996353377916754,0.35376383501849845,-0.6787166093400551,-0.30270089801389766,-0.4730373170273115,0.5709685832630779,-0.05115469884047618,0.6009432085208692
Temporal_Pole_Mid_L,-0.07609807451970821,-0.32419265267791453,0.06570248263745104,0.6346150981451132,-0.5952879279715974,0.8059139961791456,-0.33509377423507036,0.3986907300226522,-0.018507362734141868,-0.13669159917513393,0.8548557277609343,-0.39936865822847933,0.4250417430292151,0.6698328413803708,0.018183445784220563,0.851171236470062,0.3794381746586465,-0.40635553735242064,-0.18486434326190998,-0.14864447322700786,0.32991306063067305,0.29405678718185924,-0.09538159736373185,0.7412109002561876,-0.7560402994809342,-0.213459979290111,0.8309729048749377,-0.14219919290906735,-0.4748372490616907,0.0719680058988633,0.6483440652063638,-0.4746728041892345,-0.17466670572904577,-0.429521490942078,-0.3969142528581311,-0.0387813074955985,-0.27180077852687445,-0.23797325017539314,-0.04128459472598815,0.019959195915400442,-0.01975976629268769,0.8020031056155498,0.06027507357415691,0.08330346127668203,0.8689069479662422,0.23267234661512687,-0.6891117760726214,0.4412904996702735,0.09478482194074281,0.10495044266394885,0.1628471306625859,-0.4982472614225849,0.1163861333274236,0.6620469535000151,0.6390999748486272,-0.4619754215998666,0.07141932710229458,0.8082470696657486,-0.1826594987453303,-0.15069455120665187,0.8552906256538041,-0.552115486032902,1.0,-0.019354301192587166,0.279043955121916,0.39776762208309585,0.3505223002542312,0.8298169167594158,0.44898549048917497,0.6935478062567831,-0.2377813593848485,-0.2755376834013014,-0.5489218133078582,0.6031355085312561,-0.12395299838514262,-0.407664157289649,0.922442300285063,-0.3969834814941196,-0.4964473512311641,0.31541180454970413,-0.3148652204891854,0.4984106072614034,-0.12062848500126111,-0.4387067986220176,0.19024170276239122,-0.38215735760506686,0.3335927980968123,0.3928805648694328,0.5243229588504825,-0.15158710890738142,-0.08003578007019861,-0.6044917589224922,0.05506730190432249,0.29176488956359864,0.5683465529569793,0.2010723715317672,0.31435163230896873,-0.22494448773418,-0.530169148876378,-0.1401654745229766
Putamen_L,0.8046307940107759,0.509270235625702,0.7757404674388764,-0.322456598623342,-0.11308413267202458,-0.20373969120944205,-0.0879149810532499,-0.021079088341423493,0.7738224434296144,0.4123446472585825,-0.05482352100639213,0.20769915375204423,0.3874428227423776,0.16011545215718706,-0.5592816231127916,-0.14285545163532876,0.25652505881102444,-0.2879064266403807,0.7233898679034584,0.5545828900213697,0.5395653101393855,-0.5562173542159681,0.7496078684667409,-0.2090719172143571,0.19842342611574726,0.6852485718962119,-0.25791532787920207,0.7901240164797979,-0.33163085494704503,0.5847151765114484,0.15535361336490283,0.5959744863148754,0.8297563637711303,-0.29408027938757664,0.6327087153019383,0.49626605117486977,0.6635331361435267,-0.11357679170679763,0.7711416531688126,-0.4448116006013762,-0.22974173581409577,-0.1590689059168295,0.368830256906696,0.5009653385790847,-0.16077226203045808,0.5786748070681622,-0.29221678207624613,0.33607578784236064,0.6196082852181047,0.38951987520321985,-0.49911253608983214,0.47339076497499466,0.44131585307400467,-0.30436407391335646,-0.06826042415859236,0.25809993437632683,0.6357833756290132,0.008050931948048649,-0.48631818403841526,0.542268981842148,-0.04303126124396276,0.7062873439831252,-0.019354301192587166,1.0,0.4066015795527942,0.5457873013087324,-0.36854646097544685,0.08826218095295174,-0.3257322455032235,-0.24726816012757952,0.532447257990889,-0.21294201181865866,-0.28238868340451695,-0.17340372134086388,-0.2196472605506382,0.5565930148779357,-0.0180401029363619,0.4860122573665626,0.6999142966759865,-0.09549591176403939,0.6991560269063652,0.46883527034800593,-0.548290087498208,-0.4084742580622324,-0.2322879959389856,0.23323311354960102,0.6240670018853112,0.13543526620823307,-0.3581652708255956,-0.6068364004973541,-0.29760839808141965,-0.14960401591503794,0.16037894522449464,0.7387237680459927,-0.38449989829152265,-0.1441416094474377,-0.391077114174135,0.6077391286884365,-0.3653403681666405,0.6125871344555278
