,Rectus_L,Red_N_R,Cerebellum_10_L,Parietal_Inf_L,Thal_VL_L,Thal_AV_L,Thal_MGN_R,LC_L,Temporal_Sup_R,Pallidum_R,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_L,OFCpost_R,Vermis_10,Thal_PuM_R,Olfactory_L,Thal_PuM_L,Frontal_Inf_Oper_L,SupraMarginal_R,Cerebellum_10_R,Thal_MDm_L,Fusiform_R,Postcentral_R,Caudate_R,ACC_pre_R,Lingual_R,Cingulate_Post_L,Cingulate_Mid_R,Temporal_Pole_Sup_L,Thal_LGN_R,Thal_VA_R,Rolandic_Oper_L,OFCmed_R,SN_pc_L,Frontal_Sup_2_L,OFCpost_L,Olfactory_R,Calcarine_L,Cerebellum_9_R,SupraMarginal_L,Paracentral_Lobule_R,Thal_PuA_L,Cingulate_Post_R,VTA_L,Amygdala_R,N_Acc_R,Frontal_Inf_Orb_2_R,Red_N_L,Cerebellum_Crus1_R,Thal_MDl_R,Frontal_Med_Orb_L,Occipital_Mid_L,Cerebellum_Crus1_L,Occipital_Mid_R,Occipital_Inf_R,Cingulate_Mid_L,Putamen_L,Thal_VPL_L,Cuneus_R,Temporal_Inf_L,Precentral_L,Cerebellum_4_5_R,ACC_sub_L,Insula_R,Thal_PuL_L,Vermis_9,Caudate_L,ACC_pre_L,OFCant_R,Cerebellum_3_L,ACC_sup_L,OFClat_L,Hippocampus_R,SN_pr_R,Cerebellum_8_L,Parietal_Sup_L,Thal_AV_R,Postcentral_L,Precuneus_R,Paracentral_Lobule_L,Vermis_6,Temporal_Pole_Mid_R,Heschl_L,Angular_L,Cerebellum_6_L,Vermis_7,Vermis_3,Cerebellum_Crus2_R,Vermis_1_2,Frontal_Inf_Tri_L,Temporal_Mid_L,Insula_L,Frontal_Mid_2_L,Cuneus_L,Raphe_D,ACC_sup_R,Cerebellum_Crus2_L,Temporal_Pole_Mid_L,Temporal_Sup_L,Occipital_Inf_L,Angular_R,Thal_IL_L,ParaHippocampal_R,SN_pr_L,VTA_R,Thal_MGN_L,Parietal_Sup_R,ParaHippocampal_L,Frontal_Med_Orb_R,OFCant_L
Cingulate_Mid_R,0.15417817889669636,0.49982671662954875,0.4050085085769964,0.4304127983418395,0.5399913840070795,-0.10967779152817685,0.29627562588506673,-0.059127541511269456,0.20241140691818663,0.4236396416404759,0.08592805439417987,0.13901463656243473,-0.28792879293060364,0.23801072943765664,0.3635263000512723,0.3802816821132716,0.5642447628626277,0.4735286692263693,0.5524218827274612,0.22875089996262093,0.46929049950849683,0.3304354823344499,0.5784126484114549,0.5436834416867247,-0.042065408626329966,0.20170113946963536,0.5433583942495168,1.0,-0.16944016375494814,0.5573281162417014,0.093825364980578,0.5716940191828883,0.1892588176659469,0.31702423069150387,0.25516172366484136,-0.21377949701005153,0.36978937493652264,0.05547353560587308,0.2721481906106751,0.3381738282163556,0.7313905502343228,0.41430557911683,0.5572192085922674,0.24669447277854714,0.13246019894671113,0.3831849153750393,0.3401209146216173,0.39600333117588066,0.05067021843812091,0.2686722577010273,0.09840387730380708,-0.04269070138741544,0.08953148799043949,-0.002844965776247936,0.09915339070710154,0.9125090581086164,0.2533972056407985,0.326499338725323,-0.11670339993230437,0.14070114428413757,0.535714336437025,0.22324462829744088,-0.13184109370487931,0.26813657461105983,0.4355988156983001,0.12812287930204008,0.4768982579181249,-0.07154782751810425,-0.04001636853758149,0.07741042711005008,-0.08256287083929396,-0.06921915250761285,0.5211505165358002,0.16244379736881207,0.20377393902376859,0.03463866737616282,-0.19678136555274583,0.582027726658893,0.3802925682405578,0.5626635958588272,0.1857904542844873,-0.16910403560967396,0.43514056696097725,-0.024242676129417128,0.11554456027340819,0.18961325526779507,0.08163356705553337,0.1023508409347286,-0.02747711589357311,0.33113145840889,0.24790269345409796,0.3109014403491214,0.3675427647067556,0.04516953711455073,0.33360397099198513,0.1936085960003973,0.057443987295757136,0.24546865603150286,0.11725165803563702,-0.27773521860472944,0.03264808058567056,0.37937240365334807,0.45315626950297494,0.2839447712906334,0.1355000314211273,0.3922361158763592,0.14786782860631167,0.4970239405228081,0.199557027750324,-0.0619283336098947
Temporal_Pole_Sup_L,0.36562629433301874,-0.0729850002902899,-0.31857091142627786,-0.26143849668039043,0.04485185603587311,0.2203667192917369,-0.03077849228417438,0.014196170818115578,-0.32773534028925166,0.10507844720182812,0.7989304667520967,0.434484470518143,0.48689487689327604,0.11044752582773065,-0.11654729799971879,0.15429288695235818,0.10712863176740253,0.5125467309499505,-0.08862070623607109,0.3369878026896887,0.21302209788657758,-0.10441913834811097,-0.012555318485749862,-0.005292812911675126,0.5670573196714959,0.016373494523409252,-0.027772259230254604,-0.16944016375494814,1.0,-0.2076843483371506,0.24816514177717147,0.2738274320663606,-0.028418393799744923,0.3841808296511245,0.4245248074547429,0.7388251487422886,0.15507912626174836,0.06113785636544776,-0.007267374513083979,-0.11628417029517107,-0.047228811460039294,-0.12018324311095392,0.18001780746674756,0.2311625350602129,0.3461903525390546,0.4159058762665799,0.29050996699923937,0.2896504024976246,-0.05560614081157743,0.04485181974356785,0.307514302546491,-0.15738066018367242,-0.035832737225449746,0.22110207923858946,0.3088766226276076,-0.20928689378305054,0.6434562945102089,0.21385167203954789,-0.12554105727520817,0.6232411040312225,-0.45545474268794683,0.07213128005151774,0.3983184430345648,0.11663452462760426,0.02071245198146496,-0.09889157141873003,0.04246888715771831,0.45843939469664685,0.6176760507318209,0.1421118835185472,0.69044928828768,0.7768857026765565,0.22972978076273418,-0.4910067929596042,0.25968745860143094,-0.05975749602666703,0.14416957735052466,-0.2684039975199342,-0.10167770398711799,-0.27349941518298254,0.11263493312828818,0.15494571991902514,0.10726954072921813,-0.12956063432515816,0.004009363657070645,-0.11838662580254537,0.08483504327494665,0.07936081189934126,0.05248438880185378,0.2185541862468335,0.15847096751103332,0.6778239123707522,0.4921107208814025,0.17805478606986563,-0.03305344306483466,0.41413261764052006,0.052355540429921646,0.0367965428091648,0.7697640992655617,0.11364364358670008,-0.08208720424688816,0.3127020692751129,0.037929586922266785,0.4240334850702675,0.14738461643222314,-0.1251669210827008,0.047248988932051025,0.5132008012088966,0.09583461887337773,0.6385683739413948
Thal_LGN_R,0.09860413840080298,0.578961856767821,0.4292042733696744,0.48194640782787235,0.4470334535789611,-0.15109109023107098,0.5485628091872424,-0.280142451110355,0.1558859001007547,0.40897895422028185,0.1387506841784799,0.011790871322707666,-0.09758975383282183,0.10544919282123315,0.49590051840269994,0.28433049951916617,0.5958288221845953,0.3333253028008691,0.5456928482417668,0.2791920758630427,0.475410455469859,0.37244302165559495,0.5682409169706503,0.49386980671964936,-0.07533431913417528,0.094329691635499,0.6550880854672844,0.5573281162417014,-0.2076843483371506,1.0,0.11792643953843278,0.6090532228311247,0.062129804334037746,0.239113170739651,0.24055853179783776,0.06587624325539425,0.1966612856682687,0.19139978210417308,0.48742136796960084,0.34117428586910326,0.5494639825533969,0.42526696061036506,0.5366201333398437,0.1340268421487356,0.15471474447514658,0.29445836671839665,0.40302660690494807,0.4078248661859521,0.07702973234477377,0.23765073933751943,-0.014635763189910877,-0.1481979646393907,0.21163196651532049,-0.0955874637407618,0.062270484412825844,0.5391581830043174,0.2707099564413208,0.25734541377937453,-0.12299808645509243,0.032529280892339474,0.4587634563690365,0.445440813865771,-0.2490682842336324,0.4410006834177725,0.42039380395777703,0.170727028203562,0.42738744478502094,-0.12718033433085862,-0.05103883826707142,-0.0768634522959364,0.01977190244759965,-0.17511934667608095,0.5567062291599804,0.34666363441845194,0.16847479072677404,0.09299036680430162,-0.3472515753658074,0.5853788184292125,0.5681137627996036,0.606617079718198,-0.0144095401801884,-0.017648516397207714,0.4007077643513398,-0.08215090178092244,0.03450150267333314,-0.1057868257591654,0.09668885475338686,0.14600963559584063,-0.034945288903097886,0.166320503992618,0.3141581866405844,0.295277486827878,0.35953975591101167,0.18108944519166345,0.588954132671345,0.20352827986467842,-0.04171923189132383,0.23648537471350453,0.056543905194355405,-0.15202040525235885,0.22410388954930271,0.37934119012918366,0.46079419207514566,0.3672982188010816,0.1835756055545973,0.5465935224121119,0.3694651073840201,0.3937620407384302,0.10131858260579642,-0.0417331075557536
Thal_VA_R,0.19285163906562872,0.39564641590049127,0.002647502059379489,-0.41903314495499666,0.44944470759210237,-0.30081195449745846,0.14710777955845714,0.3574920963715237,0.17662944117484589,0.2800955693151666,0.3684671019392562,0.4120117162738424,-0.04668522651368607,0.2969457947941657,-0.1962089963489114,0.17410212566223088,0.4223621376563711,0.4473627658521428,-0.3336489428823159,0.01396329555004503,0.04692875888500183,0.11016245579724163,-0.16108952300696044,0.435833447926568,0.6119869991214655,-0.07324773772735661,0.14801120141666238,0.093825364980578,0.24816514177717147,0.11792643953843278,1.0,0.34317529378146694,0.08160970854029005,0.23727379521553205,0.4965072943405564,0.22437936730959482,-0.05442676122550333,-0.43868003190866406,0.26370238961681475,-0.4838684050753628,0.09205900110137429,-0.07069037061426801,0.46949863015009924,-0.08673971497575914,0.6117630563614431,0.2331207321929625,0.5425153772322177,0.38217486886038116,-0.2598889285263323,0.2220936027500283,0.5914448874477312,-0.1511781833288474,0.03209496326202193,0.10123637834474357,0.003304652798270661,-0.01387865158999038,0.4520680913249972,0.46357648943433427,0.15059950868111835,-0.11241058988786823,0.012943137364794797,-0.382143657213998,0.45694191335344947,0.4448257777467291,0.21738825265336156,0.056699967309597255,0.382142407860274,0.5212278918776371,0.3082865295093387,-0.2100945506952687,0.35807196395221536,0.21690582383991566,0.40285784331984764,-0.48711821452271825,-0.3343623188647197,-0.24109183126376038,-0.04069039018765493,-0.2483669150420509,-0.3331672140679662,-0.11643293026055859,0.0014889969409999375,-0.14168848794581712,0.16672677835986074,-0.04703229087081963,-0.2253232731461946,-0.09110935003982917,-0.3982832061232305,0.08743332689353338,-0.5100342886479927,0.725013809494976,-0.19136724799659385,0.26151799156570876,0.3995472214311492,-0.2545245509082435,0.2920104630865558,0.2029886583758638,0.15066134940380926,0.3312258800107162,-0.025751945896863557,-0.1249985746418607,-0.4168326713681306,0.1795651665580728,0.42237957402486154,0.32512692255918646,0.1873707020698135,0.14378554629334162,-0.10170762226716593,0.21795029640158994,0.34743719591849553,0.46069418237961585
Rolandic_Oper_L,0.2728311850080684,0.5763539100634774,0.35498307118065214,0.13088217510078015,0.6009491605051133,-0.052163142549259994,0.43517758749399027,-0.10114264165288701,-0.012845354436314753,0.5839925809446265,0.5812418824295239,0.373289315009485,0.12851557298596242,0.26273655080148445,0.3704288432106215,0.5125861554284403,0.7453529546897673,0.700329275410925,0.29450275219759803,0.36927670879419205,0.6317336080431015,0.3383403956947766,0.435857074869053,0.6706423896492142,0.32080392475427844,0.08104946638117665,0.6510419979080638,0.5716940191828883,0.2738274320663606,0.6090532228311247,0.34317529378146694,1.0,0.06221658291277769,0.5493041546365597,0.6140489902650325,0.31498287957087634,0.4443851361421395,-0.007266081517911642,0.5598990793570027,0.16194756608430494,0.5011316681336287,0.3991312356282787,0.733283454050157,0.3772555562916695,0.4388261043075403,0.6533665896949112,0.6985561197515605,0.5605026209374021,0.13718380926618187,0.3115892003991025,0.2701364882343443,-0.22260629969884432,0.19256132912665574,0.12536294471229784,0.3026240783892104,0.5158282641980315,0.7019188964133092,0.5748679809802185,-0.07967423834559577,0.31228550290454016,0.20430872253955112,0.3457931632759169,0.15682624789058555,0.5353250401430937,0.4381402742083968,0.09649385694653062,0.6748718211390489,0.3094774654545875,0.37463948742753733,0.022313990956028425,0.3612449906281224,0.3129064287523462,0.7791272828541087,-0.011615554724924565,0.3266999095946357,-0.05792375253773113,-0.16103066027866775,0.33048933665099584,0.3177452815781129,0.34842300706517226,0.08879674055538954,0.024006765950535056,0.593005717141864,-0.12820842304817695,-0.041169225656644645,0.048687848608762845,-0.04603741643387654,0.22167626564015525,-0.18046842099185229,0.5193973719444857,0.35490094943378764,0.7204472418399006,0.7091281693941694,0.0646951705618666,0.5083841207051101,0.4056232393675729,0.1063352616571281,0.2988935416095128,0.37363187560739375,-0.18105333994409914,-0.1087677223567681,0.5427237608792238,0.5622905399830612,0.665713654344635,0.21061319113777638,0.5145959423481831,0.2721709201674771,0.6477362517251255,0.3151249104145453,0.3955501471230839
OFCmed_R,0.3912436624983426,0.15531831764788426,0.37106159648202025,-0.07122114037844783,0.021759247472297003,-0.510657422473032,0.09094781548752236,0.11846987988387761,-0.10107522369440582,0.07884735501005179,0.02497271401422979,0.14903676308788655,-0.07138616288121057,0.20673229987677302,-0.29469934756213473,0.3769875635156631,0.25169476860210055,0.2039592266336877,0.0827655560342418,0.008957573450232764,-0.03846724190766514,-0.0609516678638661,0.17772784172880637,0.16125132953102467,0.24962449937711076,-0.2961003106022637,0.03371209771333469,0.1892588176659469,-0.028418393799744923,0.062129804334037746,0.08160970854029005,0.06221658291277769,1.0,0.14925669205214148,0.21417266378987768,-0.15332170854339622,0.3111355375435285,-0.3712086155056258,0.23248137990642753,-0.2409182170267209,0.1489812951299712,0.08409561740928381,0.09734646642839745,0.165767043362622,0.19990955888664855,0.2346584055950425,0.16481941786672885,0.08619047624907424,0.09165016810050775,0.2316119719433048,0.18563294214453283,-0.10914108534335096,-0.02282042140851336,0.22938382695979834,-0.04931919372091701,0.18667481883113005,0.04091183200702358,-0.00235073435820237,0.024088530427527014,-0.05754317841950042,0.10808959141714479,-0.2541435238260963,0.11292151009641467,-0.048376488636461726,0.18220366059042495,-0.1372626621155408,0.07907111366397629,0.09495556928814634,0.25486906077975885,-0.1742112262211705,-0.05838760180557315,0.14608209125291602,0.14801589641249177,-0.14370937751966611,0.05618508609822689,0.09116749089081187,-0.3586414626548951,-0.02237446466379851,-0.16375751965827606,0.1447887188229549,0.10003991224875068,-0.28689838227164,0.17651116425581273,-0.18323977207527203,-0.09200466555868748,0.11736252930397009,-0.26222984967505647,0.270802516097637,-0.2549013293645063,0.03833127341844018,-0.002083088929913537,0.010807154034221955,0.26501122469081145,-0.16517014348358872,0.01882194470268107,-0.018555685470652956,0.060948791954273586,0.0525404507194069,-0.12702104646617635,-0.18509836085066345,-0.21034657556478645,-0.09204780474067274,0.12905785667330408,0.05792467096576147,-0.10552717306381192,0.1309040802701102,-0.06605315371580647,0.19408113623789333,0.02535867528574599,0.17096044696627324
SN_pc_L,0.17544366248649515,0.37892897011882465,0.17077081732669638,-0.015232756172746874,0.3553709565686219,0.0997044356891996,0.17561399768415395,0.04068055511291818,0.01419288594655783,0.4950150945696542,0.5182050182539616,0.43978660192248376,0.23110562276340413,0.30822107976431096,0.24912554334612555,0.43892944925246763,0.4187194532290425,0.5051923581611198,0.14815418089328017,0.3715509200667977,0.4565461518058806,0.3293825109276756,0.23731812274304093,0.4721769442567528,0.35862168824605517,0.1583296539378086,0.4497878050604404,0.31702423069150387,0.3841808296511245,0.239113170739651,0.23727379521553205,0.5493041546365597,0.14925669205214148,1.0,0.5766577168362433,0.29899490612508206,0.3580650406677857,-0.008908530802116014,0.23365705843984433,0.05015047138224224,0.35760205964294145,0.2713398301117126,0.5511585621834177,0.5359911819550128,0.4408324288327948,0.5386207864503952,0.4949004606157378,0.5357976197917796,0.16946823060617713,0.17026528998094595,0.14701450038152492,-0.181518214221176,-0.025985507931160903,0.1515953941574887,0.16689481358698013,0.36891141581003006,0.6459420593402772,0.4459728845820017,-0.18923049633336714,0.3563840116158344,0.06055015420412368,0.18927621615601264,0.36510402060303354,0.34624236283362153,0.15921756988219912,0.04985890967297396,0.5187204279385456,0.3313403127492838,0.4520595363874435,0.11542278252694846,0.4207791115105773,0.46714767170494714,0.6292461982839636,-0.12243249991961096,0.30634089042911344,-0.05203150517753088,0.0471757213040496,0.09627233659369473,0.19965345090389705,0.18127217471538423,0.012056594883770467,0.02480407897501326,0.49000719497022427,-0.09379411527917451,0.0015761909353390062,0.22940135566864717,-0.02648444740281785,0.17902479177737382,-0.07948594454210045,0.37150907074008604,0.32531176173120974,0.6453328312460599,0.6020741166887486,0.06490237778962005,0.23403655227226364,0.47509154153509936,0.15763140086992142,0.0852019553073804,0.43085676545317086,-0.08344998284731237,-0.13428616287078832,0.4610885537582102,0.4562345550712202,0.607026746535726,0.31097360732234297,0.25484109035666797,0.03112949752628522,0.5676566702964793,0.1724661873635797,0.4628637332415644
Frontal_Sup_2_L,0.36581201678225117,0.44114081258304555,0.28872089530616296,-0.3476895529504866,0.2936296291337394,-0.19218431789737608,0.31054353848885563,0.08179667957110959,-0.04607685127189664,0.6447212655035474,0.6785282682231294,0.7643257836357141,0.337859931059144,0.34778469861177685,0.0008703343946678785,0.6391681636835163,0.5674951256806843,0.5353984574863807,-0.07356344445522664,0.2241128812877961,0.32845780113744427,0.3425099789964119,0.18942881585994167,0.6640331709544041,0.8019001337328088,-0.21497585032162841,0.5511527827758641,0.25516172366484136,0.4245248074547429,0.24055853179783776,0.4965072943405564,0.6140489902650325,0.21417266378987768,0.5766577168362433,1.0,0.46725659500139827,0.5982309588188366,-0.4582627627588949,0.45789705171152684,-0.34708252194842043,0.29011283703262486,0.07501298375004577,0.5947586875607731,0.3011862119612031,0.7304602268629667,0.6623171869157872,0.8340373858918116,0.5284735388701236,0.009421518085537858,0.14604645387643744,0.3512690141393785,-0.3290983206189963,0.07333343221803394,0.18079351113764533,0.2340579665198556,0.2126015580765028,0.7296435599807027,0.524154042056841,0.08041282455930877,0.19267134344310358,0.067892339436614,-0.043629387938632094,0.6563941875938102,0.5265726584347341,0.09062593276438227,-0.21015887127049418,0.6747591196620157,0.7645197912533098,0.730807022059552,-0.09188301261349383,0.6302797875007468,0.6118463400508792,0.7229987741201667,-0.38163438621094076,0.09282650805267095,-0.21334850327960322,-0.08976541959420786,-0.11860209978476666,-0.027347714321132578,0.12017898271054009,0.09582210762981869,0.09859915606036969,0.4000561067262466,-0.064499942518743,-0.16064964377804786,0.05848158922323044,-0.37838778133417933,0.4194307390350545,-0.45716163749798294,0.5513235390355492,0.13985955458353957,0.6892315268809986,0.8682554871946543,-0.06492430938458335,0.3151108337837186,0.6162208651947614,0.279112343750473,0.28454838826657136,0.2167301044784854,-0.008673788633826061,-0.41337579023882604,0.3138510978399056,0.570079204803289,0.5266485076273204,0.010749870181288241,0.29734186576395466,0.07905732480183467,0.55646468014305,0.24544059777462343,0.849184968453254
OFCpost_L,0.08618347569698015,0.12769170448565714,-0.19117609778162387,-0.14709156641856225,0.014106487128057949,0.2002150950330012,0.13869571610011064,-0.18476930348660006,-0.24150055624562086,0.24575081450700362,0.7709939247602656,0.3359682700215078,0.5828442389704779,-0.026754264147761032,0.04679268144545539,0.16582452184535004,0.1801476565750728,0.3172734159184255,-0.03064455599402821,0.4100743815535505,0.21625798456572443,0.06499303997100113,0.05345355721019588,0.14166417713344218,0.530480840806383,-0.11854975722882188,0.14411501233463989,-0.21377949701005153,0.7388251487422886,0.06587624325539425,0.22437936730959482,0.31498287957087634,-0.15332170854339622,0.29899490612508206,0.46725659500139827,1.0,0.12247936088246283,0.10852634962233716,0.1808064863732849,-0.06970530053272489,-0.017684067634759215,-0.11923641194432084,0.13611650059893557,0.06966416005071614,0.4161868779688198,0.3013368444089994,0.4423571076308903,0.24695381491406362,0.013260925089638777,-0.054433417082741554,0.18086385959571405,-0.2317541716587224,0.039046220646266866,0.03346281529406484,0.31049316244994885,-0.26386864101424684,0.6306871283538367,0.1956205251049104,-0.10696029933970927,0.4498608705066589,-0.4069953390490281,0.24380082016754742,0.3612307679818811,0.3417947790525311,-0.06340129823157828,-0.17820390146999826,0.18993096146370758,0.52542422078362,0.5579717700429621,-0.023636551399677286,0.7105651864141082,0.5693751387947115,0.32586728394885767,-0.2552588134393419,0.1224602794870167,-0.057932021088635106,0.10398883261443641,-0.17192696166247665,0.10836768872163528,-0.10437468135616776,-0.011881951718847253,0.3145177300598951,-0.003586404387186905,-0.10315034393810606,-0.15956826694489398,-0.3269995758734484,0.015464182679088972,0.14934816557658723,-0.055065471398914226,0.18474197044972218,0.13370325499443725,0.6131081698914962,0.4504527933108877,0.318754892109468,0.2771574633780137,0.5403358149956564,-0.045201825119774976,0.058812163228741006,0.5296418866904756,0.18031896050888094,-0.0700535707064579,0.31322446505544443,0.11018746612590673,0.4226585783137081,0.1427452984775456,0.09840388317183528,0.23198978735022605,0.38153284387515785,0.11808785707348533,0.6634010062937431
Olfactory_R,0.2558702767057241,0.2823569832963849,0.4776285877524228,-0.052381641346579084,0.01159136763660463,-0.16553255423676336,0.30817207437042504,0.016797578918424812,-0.2613740532313346,0.6166565713547336,0.37472676319014636,0.3676045332837065,0.1939266732120128,0.3661055269453785,-0.08663433733332776,0.7940717963882091,0.35032930614162666,0.2440872413559569,0.14508504132165373,0.2518268896877233,0.2644144009897884,0.18705649525452253,0.35076245001417167,0.5485611038448416,0.35692061498442323,-0.330929901551474,0.4394720577902702,0.36978937493652264,0.15507912626174836,0.1966612856682687,-0.05442676122550333,0.4443851361421395,0.3111355375435285,0.3580650406677857,0.5982309588188366,0.12247936088246283,1.0,-0.3507798125589665,0.37027130861932733,-0.08167384457213542,0.2988257142177623,0.03883775001967399,0.29485980171868936,0.33143278379727464,0.3561906298924348,0.5980430290093632,0.4972298358434229,0.28916196910750874,0.044460471349404895,0.007325721978022519,0.04976865330283333,-0.30755981331453797,0.08421315140276604,0.16445932638957034,0.32759691426412985,0.3801322453269792,0.43731221930039577,0.10903608681263059,-0.0065187211754315876,0.23568574553453558,0.12569746057042475,-0.041771103924944764,0.289193359263559,0.20121789055894293,-0.05516296011310372,-0.22335860709230201,0.5342181952924637,0.3690014793734501,0.5085961717591708,-0.09562242835249421,0.30817960255124144,0.4309964903259085,0.4114962361977002,-0.17958106783916422,0.2672453558798493,-0.0758113185108356,-0.2801057022145306,0.1247403618106929,0.012594699332960204,0.268825701738833,0.22538518128067117,-0.04682888890639816,0.28275364807775927,-0.1755524785934532,0.14985243461605094,0.21716092490223102,-0.33191587103386344,0.36855035714164097,-0.37038309676254944,0.12234356934723013,0.32011521622007716,0.45736960982090785,0.6198376271383806,-0.1018311662886353,0.16393435941117218,0.32992955820049263,0.2234041582902034,0.048131477824551044,0.14483479590682402,-0.05275367650128225,-0.2594065439454062,0.0338525344874087,0.3105843200877801,0.29047969818339486,-0.2388985506576323,0.2504255560764035,0.07753235225807813,0.4159833408750176,0.2416286915668038,0.4943993235315849
Calcarine_L,-0.18719203995631575,-0.17393786541910203,-0.3154304070227626,0.604043044490284,0.06382026015877898,0.5001381550833222,-0.09447848267626548,-0.4145168916250636,0.15463773361619892,-0.3101564522237074,-0.08082115081329581,-0.34192723849178236,-0.00011598253763033908,-0.4357783005382261,0.6136505294612091,-0.4071151237456895,-0.09952387603632043,0.023848122787154966,0.5357132725734622,0.2583331438038559,0.3074607851101788,0.05785700720620421,0.21540980806149762,-0.3396796025961874,-0.5262538323943708,0.6407526028139648,-0.0727520594595638,0.05547353560587308,0.06113785636544776,0.19139978210417308,-0.43868003190866406,-0.007266081517911642,-0.3712086155056258,-0.008908530802116014,-0.4582627627588949,0.10852634962233716,-0.3507798125589665,1.0,-0.3331677577916294,0.7487579368665906,0.1552579752110837,0.2893017573955995,-0.053438590992075666,0.04936621351156011,-0.4708247016243842,-0.1661745519906933,-0.38451308512511306,0.011623978041917804,0.122417073500705,0.05172957318981259,-0.300656768088192,0.1447565220827752,-0.03597573166074102,-0.2659035329997025,0.013673065852867644,0.13122545610658162,-0.11877981936851312,-0.04675158314850971,-0.2963006945267769,0.34960827595219374,-0.022288945104821975,0.6973782010662414,-0.5248521420689689,-0.08490303239376619,0.2078357003444698,0.2755805868669644,-0.30175541748356416,-0.5342334744198814,-0.4111085067857856,0.46683566157672896,-0.08023703954709259,-0.26774591403396114,-0.05618737328131687,0.4589300770532821,0.3834853931653811,0.2755080648999734,0.26850241307904926,0.4003060832569622,0.6195232927801481,0.11283519102546566,-0.0393618176516455,0.12377857785479053,0.13107811935658792,-0.02044031408268987,0.16285485144158188,-0.13005754506533862,0.8729317242607154,-0.2605984408341202,0.8193721861715206,-0.3102449249149541,0.2627436091600257,0.08534855734158082,-0.26051261993124875,0.4835423955459548,0.03317004414687447,0.09742531977286133,-0.29871937451363706,-0.14004797521596682,0.48438632482352323,-0.012036533380833412,0.7141847450061701,0.3324107749772584,-0.11859282912417274,0.037247685944480864,0.4153282612895098,-0.03382348756462005,0.2939073338995518,0.14755361040274126,-0.2317146878726097,-0.48447273076505376
Cerebellum_9_R,0.14311346484401596,0.49553378705982637,0.5179640653203063,0.0032879938422212484,0.3585655062991008,-0.3443904792425815,0.5269939479912538,-0.052724391856590454,-0.2567638777648045,0.4775160858932248,0.32490595055955895,0.1976528979366864,0.07272720362686544,0.17637013168143462,0.046811838339863805,0.4827249951210498,0.5759628375090516,0.32345454393438383,0.009875078044355176,0.20927125751536518,0.3224376708877181,0.0664024353094898,0.2448608153619268,0.5435018813590031,0.23484647080618026,-0.4195976648514196,0.46780582365104967,0.2721481906106751,-0.007267374513083979,0.48742136796960084,0.26370238961681475,0.5598990793570027,0.23248137990642753,0.23365705843984433,0.45789705171152684,0.1808064863732849,0.37027130861932733,-0.3331677577916294,1.0,-0.1576023786078843,0.21756778030460558,0.10423403001832193,0.4255733918902053,0.13688073948632917,0.3538198630731296,0.43436244644417954,0.5689867130035229,0.33957067304277583,0.09133688176808387,0.12840705727059307,0.15733631012078284,-0.21204172174341532,0.2215479734576483,0.18329125350665856,0.2196739995152602,0.16275794074979705,0.44016261644241605,0.2879046039478945,-0.007668014589515973,-0.057917560448040424,0.13078036555439798,0.0356140600124168,0.10246399356588262,0.32361014353796974,0.19553654274931218,-0.014839016037808047,0.5643341593619022,0.2984092338615427,0.31676034554616034,-0.4068000755807298,0.186601480112495,0.20146780957865448,0.45933689610978135,0.036286962145382455,0.020712743038540666,-0.07710301333108598,-0.4026896040189834,0.15942563804197812,0.12768286679152174,0.2524236016447802,-0.051544430707309935,0.0538558044044248,0.21835664785964864,-0.07663683347253573,-0.1500207735991491,-0.15966579454747543,-0.4671816059564018,0.3153398340329115,-0.5610199215298415,0.3353169214291561,0.16767125350720322,0.32751794301942433,0.48731214011485297,-0.1472513782581302,0.5180348207778928,0.07546046586361703,0.0396107891609199,0.24890459043577934,-0.0731117612128181,-0.131544517847428,-0.18300913445203948,0.17986113369943835,0.31257084692069853,0.41954834317280676,-0.07583233295837133,0.5057806149952061,0.18535698782542148,0.19202463141927417,0.32415632364794755,0.33251807787383636
