,Temporal_Mid_L,Thal_IL_R,Occipital_Mid_R,Raphe_D,Caudate_L,Vermis_1_2,Cerebellum_Crus1_L,Rolandic_Oper_R,Cuneus_L,Frontal_Inf_Oper_L,Precentral_L,Thal_PuI_R,OFCant_L,ParaHippocampal_L,Vermis_6,Olfactory_L,Vermis_10,Thal_PuL_R,Rolandic_Oper_L,Thal_MGN_R,Frontal_Inf_Tri_L,OFCant_R,Occipital_Inf_L,Thal_LGN_R,Cerebellum_3_R,ACC_pre_R,Thal_LP_L,Thal_PuA_L,Heschl_L,Temporal_Pole_Sup_L,Cerebellum_10_R,Lingual_L,Vermis_9,Occipital_Inf_R,ParaHippocampal_R,Temporal_Sup_L,Precentral_R,Occipital_Sup_L,Temporal_Pole_Sup_R,Thal_IL_L,Parietal_Sup_R,Amygdala_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Thal_MDm_R,Supp_Motor_Area_L,OFCpost_L,Postcentral_R,SN_pc_L,Cingulate_Post_L,VTA_R,Cerebellum_10_L,OFCmed_R,Putamen_L,Parietal_Sup_L,Temporal_Pole_Mid_R,Temporal_Sup_R,Heschl_R,Parietal_Inf_L,Frontal_Sup_2_R,Vermis_3,ACC_pre_L,OFClat_R,Cerebellum_6_L,Insula_L,Olfactory_R,LC_L,OFCmed_L,OFCpost_R,Cerebellum_4_5_L,N_Acc_L,Thal_MDm_L,Thal_VL_R,Frontal_Med_Orb_L,Thal_MDl_R,Red_N_L,Fusiform_L,Paracentral_Lobule_L,Rectus_R,Lingual_R
Thal_PuA_L,0.0176744458863719,0.0026195242676974426,0.020887725542497043,0.08914843568881396,0.16171266772701468,0.36017851988173466,0.1590319213821073,0.31445650443409245,0.3975259922163486,0.29715286769782007,0.17590618301244404,0.43914514479194056,-0.11752330442822677,0.33056500181799137,0.06696205020411067,0.08024014332823041,0.03339035923483202,0.14850170423003886,0.3991312356282787,0.14688610903233681,0.05156252300104657,-0.058340033564048155,-0.12668598274836285,0.42526696061036506,0.48632044299055915,-0.16358051482532693,0.4710143513868734,1.0,0.578054552318717,-0.12018324311095392,0.22997989453031983,0.15431826993882494,0.0918473596646536,0.05843259265933969,0.18920814533137106,0.10679781142920079,0.276834722357548,-0.15120971336975322,-0.014807302394436651,0.4862518605141719,0.16338870000854996,-0.07547181519296002,0.41430557911683,-0.13445220206700378,-0.05833376014362148,0.16796970113553814,-0.11923641194432084,0.42942461771286805,0.2713398301117126,0.34489492641709607,0.21490893062619845,0.37357249897605205,0.08409561740928381,0.17588577379371328,0.2443522023399092,-0.1204524979930304,0.04954311724124119,0.248869526394396,0.4738694358426714,0.10304405583454401,0.39610481335550896,-0.23780285329531803,-0.2351781421003653,-0.03519543174848092,0.251967969154092,0.03883775001967399,-0.33627951683525464,0.08956432097134402,-0.031881245829900304,0.4469998464570863,-0.05902095801238884,0.6211623460792677,0.4837997707665124,0.05401262008912626,0.5611743006505541,0.25093332680604896,0.28957967772359594,0.3873101901282505,-0.04692658542816617,0.24116010353309966
Heschl_L,0.3694934434364657,0.14876683519768882,0.11586359454951088,0.27857846710508616,0.3567679441704442,0.10143354809624622,0.16182486891167874,0.36669882872336856,0.17359569018713392,0.47601906343820877,0.3105619151404345,0.44966799209150166,0.15868886458577544,0.5957046494051339,0.09091766874342912,0.3440023629406584,0.21074924953184632,0.23018368005844395,0.593005717141864,0.18407263938535318,0.26602796936700646,0.149404185072508,-0.19547671977196543,0.4007077643513398,0.4342147774280013,0.10056154638231316,0.25459226221762,0.578054552318717,1.0,0.10726954072921813,0.34721550492330433,0.3553702473701261,0.10034091899978496,0.10891730834613485,0.4390828767690292,0.37215891522221317,0.5312130744553195,-0.062367989647577775,-0.07602928744952911,0.41623338629752804,0.11518953502329879,0.23626432836123748,0.43514056696097725,0.12210500515182411,0.14261960556239325,0.4954728715851256,-0.003586404387186905,0.4076178851722168,0.49000719497022427,0.44544528558980273,0.2279273425145067,0.31175667400831614,0.17651116425581273,0.4440662074722619,0.04909919124455268,-0.07301691732958326,0.19043862908668313,0.4951961993112435,0.18015645341116945,0.37949540638770435,0.19226295158654413,-0.005228085510022911,-0.1500718351419965,0.029019072091988816,0.5385440612670684,0.28275364807775927,-0.10888374972082403,0.16760441150540167,0.05380848604410439,0.333208400418454,0.1599094545803418,0.6152238491748865,0.4401937948200065,0.11254715342399829,0.435409022092686,0.49684206703389433,0.4090773161171734,0.3331084668540385,0.2220498892265203,0.31087064928888175
Temporal_Pole_Sup_L,0.15847096751103332,-0.003561749429734107,0.22110207923858946,-0.03305344306483466,0.04246888715771831,0.05248438880185378,-0.035832737225449746,-0.00915163077447778,0.17805478606986563,0.5125467309499505,-0.45545474268794683,0.032991314222446395,0.6385683739413948,0.5132008012088966,0.11263493312828818,0.15429288695235818,0.11044752582773065,0.1247959754664458,0.2738274320663606,-0.03077849228417438,0.2185541862468335,0.6176760507318209,0.11364364358670008,-0.2076843483371506,0.2891686329849951,0.5670573196714959,-0.17397294066749097,-0.12018324311095392,0.10726954072921813,1.0,0.3369878026896887,0.249513011588241,-0.09889157141873003,0.3088766226276076,0.037929586922266785,0.7697640992655617,0.016163899984472166,0.07931493562290354,0.2177810340025262,0.3127020692751129,0.047248988932051025,0.04914197483391293,-0.16944016375494814,0.052355540429921646,0.31398844576801677,0.03180759802774424,0.7388251487422886,-0.012555318485749862,0.3841808296511245,-0.027772259230254604,0.14738461643222314,-0.31857091142627786,-0.028418393799744923,0.6434562945102089,-0.05975749602666703,0.15494571991902514,-0.32773534028925166,0.14774152157987477,-0.26143849668039043,0.3874366169130399,0.08483504327494665,0.45843939469664685,0.13688433805182218,0.004009363657070645,0.6778239123707522,0.15507912626174836,0.014196170818115578,0.20698923285757545,0.48689487689327604,0.14641502659129121,0.44031620692123397,0.21302209788657758,-0.0903853285543138,0.307514302546491,0.04485181974356785,0.2896504024976246,0.4648563607835157,-0.27349941518298254,0.13123846071647643,0.016373494523409252
Cerebellum_10_R,0.3428901771577006,-0.14028398935832634,0.022948279356591786,0.26664954857995815,0.19549733571539307,0.0288018754056534,0.16460728800422658,0.2304795096032973,0.30915714318307724,0.3379244911828263,-0.0760417301610753,0.16029248579613306,0.2866563193204925,0.476664028388406,0.019521079894798614,0.380556940542766,0.11060595553010129,-0.09845644816538794,0.36927670879419205,0.2620507300595424,0.06703317617426323,0.3170233536698517,-0.1987079067935708,0.2791920758630427,0.48407322454152485,0.15767690878365445,0.14206693532112658,0.22997989453031983,0.34721550492330433,0.3369878026896887,1.0,0.23210420093639103,-0.07625922670089225,0.23681645956484587,0.1578395431379675,0.4520881989973774,0.3124516585493704,-0.11181314011972164,0.025463721716743076,0.38283706165986897,0.163533100154978,0.1767520474306128,0.22875089996262093,-0.15372648786845797,0.12506801581799873,0.16883860910824763,0.4100743815535505,0.38982113674209107,0.3715509200667977,0.23211562358623442,0.21185899734092925,0.25563887634284416,0.008957573450232764,0.5159840296249623,0.10981110430592325,-0.1213974108591515,-0.1797343300434272,0.35093954832627783,0.27666692256123887,0.34389193994683825,0.1259901284230393,0.032175601581295336,-0.12013032861624122,0.16605004834499257,0.511959661428656,0.2518268896877233,-0.2836297862543323,-0.02312980934143764,0.37918013918597254,0.2604162340069883,0.2590534174678725,0.41863468394856845,0.14878384916446835,0.0010751164523953212,0.09962402924476721,0.31706665358590935,0.4726917831656401,0.2517075284655745,0.1569014023556347,-0.027858869377099138
Lingual_L,0.4328538698679387,-0.11347776679568879,-0.09506645049147774,0.044326278601424116,-0.050602838676081646,0.6497840391455767,-0.08844597310268151,0.21265912511571036,0.2962662088577279,0.2757080854658983,0.13456923207300003,0.03199547468260575,-0.2482227369167554,0.5224731702349871,0.12550929241457598,-0.1324988190952515,-0.12370377873852714,-0.04481330892327589,0.16351633762091017,-0.05097418381783611,-0.06224434749829977,-0.2204533213715915,-0.1140244129486044,0.16379499703758787,0.2800190143103541,-0.260680892279336,0.20689218967991185,0.15431826993882494,0.3553702473701261,0.249513011588241,0.23210420093639103,1.0,0.3317376385557427,0.04506904209566425,0.16166805019122624,0.6893982805834594,0.2625762855025189,-0.061533187931325124,0.13048953904847235,0.3721100365596751,0.20579061358464562,-0.3326893660473052,0.3062731245304969,-0.09579828960041276,0.19472675709879742,0.26815863976088783,0.06959069298327165,0.27163392091366306,0.23968811889690594,0.08353256506471027,0.4132368213016065,-0.32367982252478505,-0.20912417200683686,0.13775498650909676,0.10497907249190229,0.028181694495869228,0.2828183358938415,0.05305795184619136,0.38025848968202,-0.10241482978298387,0.6987608549264448,-0.34255829647754277,-0.4592879087874708,0.2609321633709086,0.33990140292336235,-0.06691211406511417,-0.1333984307287541,0.0012933608813278698,-0.03656575193412242,0.6907723867326643,-0.0335867305980423,0.36434546987851685,0.4702973493245936,-0.140502439799864,0.1211298234313431,0.21377574485937725,0.6424265318297223,0.14999198893983065,-0.16998480155281281,0.751139067350325
Vermis_9,0.03805260618830385,0.27272711866432336,-0.07248234583512764,0.12485754157307498,0.009539738893349109,0.18963863782356088,0.0732211115565408,0.2354390604146301,-0.1323628857563334,0.14005373627825804,0.08178013845182082,-0.1856327625833803,-0.3181250769263048,-0.05316461593188123,-0.07040641691340153,-0.3480006951801967,-0.06274414799715551,0.13419741896091306,0.09649385694653062,-0.004343472820056902,0.07247836054600172,-0.2791845737958527,-0.10048704695489116,0.170727028203562,-0.3014349283910795,-0.2237171075817546,0.08855550367215947,0.0918473596646536,0.10034091899978496,-0.09889157141873003,-0.07625922670089225,0.3317376385557427,1.0,-0.1197436547344861,0.2525723023359935,0.016118816704796313,-0.11795603419080417,0.06593957812699204,0.13559812992013984,0.11254736971709774,0.0014697217843502146,-0.3249840895910374,0.12812287930204008,0.03589969778918611,0.38107113212102106,0.027515086791077528,-0.17820390146999826,-0.20545127460271087,0.04985890967297396,0.0019580730214709516,0.39242670961518944,-0.23328465404583318,-0.1372626621155408,-0.033000191958297495,0.03854591749235856,0.05786116612817903,0.39806465345904873,-0.02045447316376283,0.06036496723281566,-0.16783656290166316,0.13614930991111554,-0.22202378074894968,-0.11176835287210435,0.2002750230449821,0.0036153260413687607,-0.22335860709230201,0.2471203263538514,0.10045456739491282,-0.17578354608607918,0.05178866295241178,-0.1150229270554717,0.013199131056145686,0.25527519718926517,0.006403575229341001,0.21668261677202502,0.17514963349414872,-0.041691500319762945,-0.17595181783831956,-0.2901201518895103,0.44413689777107335
Occipital_Inf_R,-0.028469583464443497,-0.09342476535063556,-0.011321953493933348,0.04239918982816448,0.2257980552077321,-0.06951403689867106,0.05424196593464318,-0.025695212995756604,0.18101951521551515,0.20681362245026644,-0.171552202590602,0.24534289579655463,0.23699664827549133,0.2744807376426604,0.10637693482009092,0.253082142041608,0.03458047396192758,0.016559066196408158,0.3026240783892104,0.21723498350454756,0.11790137279693692,0.2664894462392173,0.05260483601191175,0.062270484412825844,0.28452911070469955,0.14457161424170892,-0.06662390541219977,0.05843259265933969,0.10891730834613485,0.3088766226276076,0.23681645956484587,0.04506904209566425,-0.1197436547344861,1.0,-0.042156729527607545,0.3061519676584298,0.21164912529794683,0.0006474823304322729,-0.13648486953188887,0.20984168700016378,0.09468910180156295,0.16730744879410442,0.09915339070710154,0.021653898833229667,-0.015613644574690028,0.11989633290096324,0.31049316244994885,0.188757825346996,0.16689481358698013,0.1715728616988748,-0.08675243062308607,0.18027111341396895,-0.04931919372091701,0.3451134574430815,0.010692466236862564,-0.05033837563342967,-0.33082025048851577,0.2781040613354082,-0.010269682319182434,0.23864826498756844,0.018379689639937156,0.1586746824813516,-0.14131406156799783,-0.0030002835879574625,0.36064865306628213,0.32759691426412985,-0.16747951106507614,-0.06330405023771567,0.15244135339376128,0.0985575049494915,0.2130525824335298,0.25438765954196535,0.024534653534831207,0.08791183037121489,0.060616360927466396,0.07959792445416933,0.28944638472066186,0.09248680401663777,0.19259801842950305,-0.18257056149159792
ParaHippocampal_R,0.26474662169027957,0.5700036301077236,-0.05440681163597069,0.38959427041083566,0.6071354585683424,-0.17687614989888525,0.1515352893523737,0.7601432315244815,-0.15671667702281775,0.39621764659571074,0.3482742341813647,0.37132582738443054,0.3458678429740874,0.40248096552927587,0.12187400588683153,0.24465794890784529,0.23513418812532927,0.30772023237623347,0.5622905399830612,0.25024600544556475,0.3886720518766679,0.2388374399523563,-0.11991210306322056,0.46079419207514566,0.1375470395492045,0.3709357510350007,0.1816171538833098,0.18920814533137106,0.4390828767690292,0.037929586922266785,0.1578395431379675,0.16166805019122624,0.2525723023359935,-0.042156729527607545,1.0,0.022571678999533024,0.33641533215305774,0.2962087042141434,0.24563516472431088,0.3183679635200526,0.11217664647774431,0.2934183573877119,0.45315626950297494,0.2654191464915571,0.6075518656939881,0.6079557266384951,0.11018746612590673,0.08071887988193054,0.4562345550712202,0.6171400610158401,0.3978871163391144,0.05172571542136474,0.12905785667330408,0.43032957636326624,-0.07783932258937416,0.22803098043414322,0.5588133343862415,0.36182378745315164,-0.023178491006222657,0.6219615308235585,-0.14747368529992502,0.38606643706069915,0.43756790656838307,0.03767863863890124,0.4570156152706241,0.3105843200877801,0.28138556172474904,0.2863986077395237,0.1872027038240141,0.03785566008482249,0.27880952010450305,0.295783413841328,0.5086785645057462,0.09672742263295606,0.33895684096002837,0.5680583071786292,0.07248272489594222,0.14375249390962486,0.2642463441847694,0.34260557712531337
Temporal_Sup_L,0.4232918977455193,-0.20626306448291976,0.18860160763290032,0.04620435274444061,0.03262474029167534,0.386031338229652,-0.04602165670886281,0.037986237217053,0.3438034451677641,0.5456727832223163,-0.19325373936944332,0.1257019147650254,0.2788975516780151,0.7103198586973479,0.11637024469677366,0.16988213605135424,0.0015947846681214556,0.04136306672610811,0.37363187560739375,0.05927441490199807,0.11051882277249656,0.3091675054798187,-0.020082608026246035,0.056543905194355405,0.5178470648153124,0.16454181162530876,0.08359304708500465,0.10679781142920079,0.37215891522221317,0.7697640992655617,0.4520881989973774,0.6893982805834594,0.016118816704796313,0.3061519676584298,0.022571678999533024,1.0,0.2916050047304462,-0.09474387852314684,0.06139416512936892,0.4612257387980271,0.24710675507722105,-0.07825196917377834,0.11725165803563702,-0.045976618273902904,0.17973643057567165,0.22122700420660393,0.5296418866904756,0.32786953895928495,0.43085676545317086,0.09125216012573317,0.23587396030735716,-0.22860119290216435,-0.12702104646617635,0.5615327177657478,0.022250256261184733,0.07495949738786073,-0.24343969601130513,0.2664545770024631,0.15738698699295858,0.19341943260689906,0.4846641101507417,0.053906551776099675,-0.34945416837008647,0.10818231539986198,0.6986085444928116,0.14483479590682402,-0.22663376633180526,0.10671118148353194,0.26613965975951676,0.5218463052636602,0.27326266356147455,0.48855169209264815,0.228394238611668,0.09481540652114355,0.07989209854244388,0.3198660327078819,0.7794333123308584,0.05593426070477634,0.07710136567629318,0.3387148035659335
Precentral_R,0.4699689520245268,-0.014786268509260965,0.13389023637377617,0.30637128728865076,0.420000143697847,-0.11169835360956448,0.18195479432017267,0.3612146430737383,0.10604391970773111,0.4233924872121101,0.655257217306733,0.6072710520762278,0.14692627376153472,0.6638156383539926,0.043234544428779366,0.6236779580530535,0.2993970589445165,0.11123620290236419,0.5385397797157351,0.4728539044719093,0.23702482048721052,0.21539143886385886,-0.18343635594374055,0.529538916452466,0.4705585402928916,0.1129036722419117,0.3166245388831905,0.276834722357548,0.5312130744553195,0.016163899984472166,0.3124516585493704,0.2625762855025189,-0.11795603419080417,0.21164912529794683,0.33641533215305774,0.2916050047304462,1.0,0.041434462189275864,-0.38615546918931526,0.3732579873790225,0.18652398445581247,0.5120707573584793,0.6542935708924689,0.13111877487938434,-0.05769978641157649,0.763051113059463,0.005697117190487966,0.7814320012168186,0.43528696861701355,0.6618787868365975,-0.07854491778255328,0.46430003340634274,0.2335434522703144,0.327177546276623,0.025764306275546874,-0.19849123944473063,-0.014830904659184603,0.6040736376240823,0.3455850215198093,0.4754341120751867,0.03464558926780888,-0.030991719878085373,-0.258655279406489,0.16488381285297213,0.3915593470588949,0.5184046829542025,-0.23582154792095136,0.02241625850361397,-0.07460916764562664,0.24082488360788043,0.14484708240924185,0.49373090055967533,0.48602892720683,0.08001957211611611,0.15261731415682592,0.346871054177505,0.5037876316161813,0.7554725153773604,0.5020098205630116,-0.03605219165314614
Occipital_Sup_L,-0.06826693410581741,0.3291594647694293,0.015205280973154342,0.089829110866585,0.22790318064620976,-0.2506839540454888,0.05794840290519012,0.18695567119361187,-0.20177844432664693,0.0270288339175729,0.02492354113567679,0.025029596818712863,0.1980020175335557,-0.010944878567550402,0.045446628685858345,-0.02991990369556642,0.1635000039740967,0.23470700188109148,0.05745176300949791,0.06797263834152839,0.135568498984591,0.08151196491738502,0.013807774467605593,0.0563424407661083,-0.21245514354271838,0.3099870833569627,-0.15330628781363936,-0.15120971336975322,-0.062367989647577775,0.07931493562290354,-0.11181314011972164,-0.061533187931325124,0.06593957812699204,0.0006474823304322729,0.2962087042141434,-0.09474387852314684,0.041434462189275864,1.0,0.09498824398525933,0.022647006314008414,-0.057678951763554843,0.0662001970208952,0.0001517636098146142,0.1232772925397231,0.34445409868276566,0.14311376053282843,0.10457681471337456,-0.19546507759421267,0.06544802111415417,0.18111622541915812,0.10189800065014837,-0.16801638819379355,-0.06318933206781838,0.13614849227061937,-0.037732227903823495,0.15837597213272162,0.2198499003163954,0.09007401871854881,-0.2881951245149214,0.19949974568309198,-0.2465001010422559,0.328344266570575,0.3237455015589376,0.1641185523732318,0.11140537470570686,0.07451643973263145,0.29864411904937394,0.07812617934668789,0.002144285399698528,-0.21247132401802862,0.12904299097852265,-0.13531278110531406,0.022867690375948806,0.1599174485651739,0.11995854509044737,0.228589738525401,-0.20189661161386707,-0.14190405470048384,0.01898213839159193,0.03184625497405649
Temporal_Pole_Sup_R,-0.13781582700241538,0.30184394434223794,-0.34594781115032464,0.07617988676658545,-0.0830919399488436,0.2587793574059458,-0.05850777502656148,0.4205402904219207,0.2477650665109426,0.003854029974884359,-0.12371873645415483,-0.1344838825141045,0.16256616581787775,-0.11274814195560605,-0.09188723048153098,-0.49453011739508657,-0.21401809681751502,0.009121386349075507,-0.05281035129535728,-0.2930182326285988,0.07923876391048038,0.03573956894319909,0.2109470289667661,-0.10895436930112976,-0.11316222533349173,0.1817256078147178,0.0017225202590325324,-0.014807302394436651,-0.07602928744952911,0.2177810340025262,0.025463721716743076,0.13048953904847235,0.13559812992013984,-0.13648486953188887,0.24563516472431088,0.06139416512936892,-0.38615546918931526,0.09498824398525933,1.0,0.2478375517241154,0.11528099901224059,-0.4460782054295368,-0.24411856903040033,-0.07836763324444387,0.5304236288454631,-0.10971927952932313,0.41414163536894516,-0.39313336605847904,0.036701782421726524,-0.0788644148207302,0.4005071135884306,-0.5687812609859938,-0.310975962654148,0.04597969098067097,-0.060675080149785274,0.4679973411555787,0.5407722520397886,-0.31010034063849884,-0.0905005573232287,0.10075082795292616,0.19667010623953177,0.27265992574086545,0.5361617253852722,-0.17699102901501196,0.09803514892773299,-0.3731444419306278,0.13620853552533474,0.22959746465975225,0.47790015133169056,0.1052478212738938,0.08839585835637245,-0.049833444969986186,0.07438059701852427,-0.01682966094044666,0.02547434720302035,0.17377185529492303,-0.06877011816598141,-0.39234379627697924,-0.46714853178264754,0.4587076284892112
Thal_IL_L,0.21537348744656054,0.20579941234582444,-0.06445352486462623,0.24705290526665513,0.29465993234567334,0.24814972411851965,0.11739701876064311,0.4825281444119673,0.3199784242603851,0.5669193761338632,0.16890064927389578,0.41187992313182215,0.14282845407242203,0.5252413136325491,-0.04063888810032665,0.09649069315089415,0.03721512924841365,0.17130566164295757,0.5427237608792238,0.21941399367560066,0.3414766150651205,0.20501242566966593,-0.09982736967533568,0.37934119012918366,0.439759558711172,0.1319890264648388,0.4101619987863189,0.4862518605141719,0.41623338629752804,0.3127020692751129,0.38283706165986897,0.3721100365596751,0.11254736971709774,0.20984168700016378,0.3183679635200526,0.4612257387980271,0.3732579873790225,0.022647006314008414,0.2478375517241154,1.0,0.23365703541927152,0.00394587113616905,0.37937240365334807,-0.1269773645121905,0.3427222482786645,0.36301450010060743,0.31322446505544443,0.33515318486473106,0.4610885537582102,0.3661140936667771,0.31454477147777254,0.05629413206896392,-0.09204780474067274,0.47633330116136424,-0.02482428125423679,0.11369945427141001,0.10865376205496152,0.34638791954561915,0.3076749720427753,0.3381707897088964,0.36171503369714747,0.04419903975618306,-0.08538500323868589,-0.0017831119710902197,0.540677862519975,0.0338525344874087,-0.18683422815042555,0.2808186208957062,0.20603165760060305,0.39692068863943863,0.14576348550969895,0.6352024167387114,0.564099011182302,0.14537342357773791,0.3722051397456513,0.4473137948275694,0.4664909436032356,0.22732669779437836,-0.04028977291666082,0.35467261048193455
Parietal_Sup_R,0.15772381328692917,-0.02437731688825958,0.05209293105422649,0.2547638110573083,0.1308420254714271,0.11834629222353925,0.017352869769578946,0.14129973366252066,0.22796656881041885,0.20188345305493,0.13182760356498563,0.1690362749157088,0.02078612704422101,0.21589548521154858,-0.1564429383145521,0.10980912507105862,-0.01776855459816054,0.03033767723107928,0.2721709201674771,0.15034435440122393,0.09211818192138399,0.020173643996737208,0.0021948568038535564,0.3694651073840201,0.2948115661943406,-0.04940334086954859,0.3475811087816063,0.16338870000854996,0.11518953502329879,0.047248988932051025,0.163533100154978,0.20579061358464562,0.0014697217843502146,0.09468910180156295,0.11217664647774431,0.24710675507722105,0.18652398445581247,-0.057678951763554843,0.11528099901224059,0.23365703541927152,1.0,-0.0013816941769313783,0.14786782860631167,-0.14581453489773868,0.10284120477712216,0.14447563594013732,0.23198978735022605,0.28762097511752616,0.03112949752628522,0.226156157632701,0.21009518540721142,0.10970579390341967,-0.06605315371580647,0.1830329433809076,0.09425423756901896,0.11702263559486537,0.006652697018997985,0.16504335581845467,0.33518391373839146,0.11660030872157622,0.21493323052802776,-0.03546860448705955,-0.1406639208630743,-0.07824232501390799,0.1914898448233907,0.07753235225807813,-0.1848871064439334,0.0722037367068235,0.0599360693957637,0.1841552524034084,0.06374784923558434,0.2732349650729623,0.2689325865827261,0.04260403833106546,-0.009930654300932316,0.026576227374589242,0.3010674004786128,0.2673056942934138,0.02054305990647374,0.13021783408133258
Amygdala_L,0.12693307598086553,0.08519751823977804,0.2852529236335645,0.22208988371964147,0.6259645127658484,-0.719759293346225,0.030862680438567307,0.13144807456356258,-0.29168484121374816,0.30996376146440835,0.1948627862359555,0.4459228115754144,0.577900490438004,0.38472248167686574,0.04637753435696963,0.8421478324846181,0.4571078936478805,0.03228825766016116,0.42634137452576343,0.39789175969058177,0.49496131868814097,0.5497538787585728,-0.15884861785765844,0.19932979046975044,0.20826574167180295,0.5390323043014971,0.03937329542233153,-0.07547181519296002,0.23626432836123748,0.04914197483391293,0.1767520474306128,-0.3326893660473052,-0.3249840895910374,0.16730744879410442,0.2934183573877119,-0.07825196917377834,0.5120707573584793,0.0662001970208952,-0.4460782054295368,0.00394587113616905,-0.0013816941769313783,1.0,0.33468581188387303,0.22118882630416653,-0.04886618128268809,0.5050659091210653,0.04542924571813507,0.2841704534871308,0.36350647064494307,0.41215871193161796,-0.2754852064414228,0.6053945369642131,0.42232260053298054,0.4810896221941512,-0.19297361825242038,-0.2699793413676747,-0.2568293946683603,0.4731121637077083,-0.28104451899148974,0.5931369336501886,-0.6381959054812378,0.49601220232801635,0.22151263840152868,-0.12286502847237149,0.31972619217608267,0.6502426584816533,0.11445769247388443,0.12656511813199095,-0.016936804140672706,-0.29620828295531676,0.5012710475643396,0.1483530337790045,0.038602090107979346,0.3207784306146764,-0.051257178255514735,0.23899615890723266,0.10711812466226883,0.34019428212494585,0.8135060941706921,-0.5537060217530614
Cingulate_Mid_R,0.24790269345409796,0.18535754156545906,-0.002844965776247936,0.33360397099198513,0.4768982579181249,-0.02747711589357311,0.08953148799043949,0.5655691499924964,0.04516953711455073,0.4735286692263693,0.535714336437025,0.4968344628577253,-0.0619283336098947,0.4970239405228081,0.1857904542844873,0.3802816821132716,0.23801072943765664,0.22135168618390308,0.5716940191828883,0.29627562588506673,0.33113145840889,-0.04001636853758149,-0.27773521860472944,0.5573281162417014,0.3117952494333295,-0.042065408626329966,0.5042207480327321,0.41430557911683,0.43514056696097725,-0.16944016375494814,0.22875089996262093,0.3062731245304969,0.12812287930204008,0.09915339070710154,0.45315626950297494,0.11725165803563702,0.6542935708924689,0.0001517636098146142,-0.24411856903040033,0.37937240365334807,0.14786782860631167,0.33468581188387303,1.0,0.057443987295757136,0.03352229300099122,0.6042888682843763,-0.21377949701005153,0.5784126484114549,0.31702423069150387,0.5433583942495168,0.1355000314211273,0.4050085085769964,0.1892588176659469,0.2533972056407985,0.03463866737616282,-0.16910403560967396,0.20241140691818663,0.5211929054755625,0.4304127983418395,0.2786125903234942,0.08163356705553337,-0.07154782751810425,-0.238790608182428,0.11554456027340819,0.3109014403491214,0.36978937493652264,-0.059127541511269456,0.1312180016310971,-0.28792879293060364,0.25432644858005654,0.03578010518940039,0.46929049950849683,0.689993751043911,0.09840387730380708,0.2686722577010273,0.39600333117588066,0.33648247303406303,0.5626635958588272,0.2973845830747675,0.20170113946963536
Cerebellum_Crus2_L,0.14646938366012754,0.14833756834613462,0.11310829294365961,-0.05520589423156142,0.15781697078252013,-0.24160493298778052,0.10351908549013858,0.09835756153353543,-0.3060429013490896,0.14425746976964635,0.099158379692665,0.09514499012987088,0.2217145436109476,0.07786654157264898,0.19782591725310938,0.1965205379065149,0.15900977735930724,0.1316828159459805,0.1063352616571281,-0.055197145631437995,0.1855998660193955,0.2069341302140762,0.18885765191721257,-0.04171923189132383,-0.09234781571745226,0.24528108568768522,-0.23862158200109965,-0.13445220206700378,0.12210500515182411,0.052355540429921646,-0.15372648786845797,-0.09579828960041276,0.03589969778918611,0.021653898833229667,0.2654191464915571,-0.045976618273902904,0.13111877487938434,0.1232772925397231,-0.07836763324444387,-0.1269773645121905,-0.14581453489773868,0.22118882630416653,0.057443987295757136,1.0,0.02350010945950745,0.22588090827928128,-0.045201825119774976,-0.08538782262651762,0.15763140086992142,0.15906449063888448,-0.0942803145768244,0.0564104531460686,0.060948791954273586,0.10996299655643739,-0.06043755976009125,0.06225591165202628,0.11457396265615569,0.04496826058609487,-0.21251825234318222,0.30958401861540735,-0.2484920851650488,0.2039786926124629,0.25069885827603544,0.03323794218834928,0.08928952099352348,0.2234041582902034,0.2547036033022965,0.0347256611447642,0.06336804329287656,-0.18152006519330258,0.144718662776296,-0.2019140272874983,-0.10347415044082506,0.13379112946295024,-0.05231729885726999,0.05709336022728608,-0.11899880878748169,-0.07837199860932245,0.21244317841728272,-0.01336520273971811
