,Fusiform_L,Cingulate_Mid_L,Vermis_1_2,Temporal_Inf_R,Thal_AV_L,Thal_MDl_L,Precentral_L,Cerebellum_7b_L,Frontal_Med_Orb_R,Olfactory_R,Cerebellum_3_R,Thal_MGN_R,ACC_sup_R,Rectus_R,Vermis_10,Red_N_R,OFCmed_L,Occipital_Inf_L,Thal_MDm_L,Vermis_4_5,Cerebellum_4_5_R,Frontal_Inf_Orb_2_R,Lingual_L,Rolandic_Oper_L,Cuneus_R,Vermis_6,ACC_sub_R,Amygdala_R,SupraMarginal_L,Angular_R,OFClat_R,Heschl_R,Temporal_Sup_R,SN_pc_L,Cerebellum_9_R,Occipital_Mid_L,Cerebellum_6_R,Temporal_Mid_L,Frontal_Mid_2_L,Temporal_Inf_L,OFCpost_L,Thal_VL_L,Thal_MDl_R,Postcentral_R,Thal_VPL_R,Cerebellum_3_L,Supp_Motor_Area_L,Parietal_Sup_L,Putamen_R,Temporal_Mid_R,ACC_pre_L,Fusiform_R,Cingulate_Mid_R,Rectus_L,Thal_AV_R,Pallidum_R,Thal_PuI_R,Temporal_Pole_Sup_L,Thal_PuA_R,N_Acc_L,Postcentral_L,Thal_MGN_L,Angular_L,Thal_MDm_R,Parietal_Inf_L,OFCant_L,Cingulate_Post_R,Cerebellum_Crus2_L,Precentral_R,N_Acc_R,Thal_IL_L,Heschl_L,Thal_PuM_L,SN_pr_R,Frontal_Inf_Tri_R,VTA_R,Frontal_Sup_Medial_R,ACC_sub_L,Cerebellum_10_L,Thal_LGN_R,Cerebellum_6_L,Temporal_Sup_L,Temporal_Pole_Sup_R,Red_N_L,Thal_PuI_L,Thal_LGN_L,Parietal_Sup_R,Occipital_Inf_R,Hippocampus_L,Supp_Motor_Area_R,Rolandic_Oper_R,Cerebellum_Crus1_L,Calcarine_R,Vermis_3,Frontal_Inf_Oper_L,Temporal_Pole_Mid_R,Vermis_9,OFCant_R,Vermis_8,Thal_PuL_L,Parietal_Inf_R,Cerebellum_10_R,SN_pc_R,Insula_R,Thal_VL_R,Occipital_Sup_R,LC_L,Pallidum_L,Olfactory_L,Thal_PuA_L,Cingulate_Post_L,Thal_VA_L,Paracentral_Lobule_R,Frontal_Sup_Medial_L,Thal_PuL_R,Temporal_Pole_Mid_L,Caudate_R,Calcarine_L,Insula_L,Frontal_Inf_Tri_L,SN_pr_L,Cerebellum_8_L,Thal_VA_R,Occipital_Sup_L,Frontal_Med_Orb_L,Thal_IL_R,Cuneus_L,Occipital_Mid_R,Precuneus_R,Cerebellum_7b_R,Thal_LP_L,Thal_LP_R,Raphe_D,Paracentral_Lobule_L,OFCpost_R
Thal_IL_L,0.4664909436032356,0.39362520674337714,0.24814972411851965,-0.15203282722793823,0.21648524904359168,0.5085822923098774,0.16890064927389578,0.059775002882807,0.10231331045807844,0.0338525344874087,0.439759558711172,0.21941399367560066,0.46225425175940377,-0.04028977291666082,0.03721512924841365,0.25012207549086857,0.2808186208957062,-0.09982736967533568,0.6352024167387114,0.39864284539146444,0.48405004812087526,0.32565825688749533,0.3721100365596751,0.5427237608792238,-0.13837707976246677,-0.04063888810032665,-0.1735839792535481,0.14888622500074464,0.3934712653853574,0.07609455941563285,-0.08538500323868589,0.34638791954561915,0.10865376205496152,0.4610885537582102,0.17986113369943835,-0.10728697733014307,0.036822424270043855,0.21537348744656054,0.4150552189765776,0.43782199439953884,0.31322446505544443,0.5406589713474717,0.3722051397456513,0.33515318486473106,0.5716094859460392,0.24778458543360787,0.36301450010060743,-0.02482428125423679,0.3299212920850208,0.0036062492967110457,0.04419903975618306,0.27417517923953566,0.37937240365334807,0.19526706007913036,0.2071813499124215,0.18739613190246912,0.41187992313182215,0.3127020692751129,0.04649664121418095,0.14576348550969895,0.3399403269478665,0.3722455235581051,-0.07286848258880214,0.3427222482786645,0.3076749720427753,0.14282845407242203,0.49080658501347063,-0.1269773645121905,0.3732579873790225,0.3895947190478424,1.0,0.41623338629752804,0.49803552340580626,0.12302077618663006,0.2862869582587961,0.31454477147777254,0.2760532111564678,0.03465809437814098,0.05629413206896392,0.37934119012918366,-0.0017831119710902197,0.4612257387980271,0.2478375517241154,0.4473137948275694,0.45895997545407624,0.33994395360265084,0.23365703541927152,0.20984168700016378,0.657655709547603,0.3712937123009572,0.4825281444119673,0.11739701876064311,0.2767611041084086,0.36171503369714747,0.5669193761338632,0.11369945427141001,0.11254736971709774,0.20501242566966593,0.014270875438956932,0.4163128464579211,0.2722734242091289,0.38283706165986897,0.37844738874524037,0.34060800637544925,0.564099011182302,0.09695646656102838,-0.18683422815042555,0.40361175162210283,0.09649069315089415,0.4862518605141719,0.3661140936667771,0.5020960294927234,0.4260067518613665,0.2770279048885566,0.17130566164295757,0.12525122445970804,0.2891431769622735,0.3324107749772584,0.540677862519975,0.3414766150651205,0.4339483101855762,0.3293805110932966,0.1795651665580728,0.022647006314008414,0.14537342357773791,0.20579941234582444,0.3199784242603851,-0.06445352486462623,0.45582665563366076,-0.11699490020282907,0.4101619987863189,0.3588789024473932,0.24705290526665513,0.22732669779437836,0.20603165760060305
Heschl_L,0.4090773161171734,0.5270480945132793,0.10143354809624622,-0.14901741396002638,0.024732708709418048,0.5934140075817189,0.3105619151404345,0.017482588518326975,0.1353486255991562,0.28275364807775927,0.4342147774280013,0.18407263938535318,0.29041604372624946,0.2220498892265203,0.21074924953184632,0.3586076390530088,0.16760441150540167,-0.19547671977196543,0.6152238491748865,0.254621873813517,0.33272942709610187,0.4158182504203972,0.3553702473701261,0.593005717141864,0.043272076254173536,0.09091766874342912,0.05587552040135828,0.18070244149393166,0.2872201108435625,0.07079757179589577,-0.1500718351419965,0.4951961993112435,0.19043862908668313,0.49000719497022427,0.21835664785964864,-0.10237070124473834,-0.06032792701793492,0.3694934434364657,0.4723328520504825,0.28638894726302794,-0.003586404387186905,0.5078550483391743,0.435409022092686,0.4076178851722168,0.5621702935321994,0.2294312776516102,0.4954728715851256,0.04909919124455268,0.40476158925597305,-0.012873178659776895,-0.005228085510022911,0.30435592636779557,0.43514056696097725,0.38237174543299335,0.03759788463546982,0.2775712240506877,0.44966799209150166,0.10726954072921813,0.13874870381577795,0.1599094545803418,0.30534620631821696,0.37958520512373883,-0.19070475258182695,0.14261960556239325,0.18015645341116945,0.15868886458577544,0.5294045215404846,0.12210500515182411,0.5312130744553195,0.5131956591999485,0.41623338629752804,1.0,0.5012265791743366,0.12924617721612075,0.3659978213699274,0.2279273425145067,0.32920517940891136,0.02938071512794192,0.31175667400831614,0.4007077643513398,0.029019072091988816,0.37215891522221317,-0.07602928744952911,0.49684206703389433,0.24922048639331632,0.44109832143742755,0.11518953502329879,0.10891730834613485,0.6424764700901135,0.5430425467513362,0.36669882872336856,0.16182486891167874,0.09564704674821524,0.19226295158654413,0.47601906343820877,-0.07301691732958326,0.10034091899978496,0.149404185072508,0.09471022857867262,0.5005154701958552,0.23533374166008925,0.34721550492330433,0.38895171209436513,0.378576081418941,0.4401937948200065,0.004619960211441729,-0.10888374972082403,0.4854664301453119,0.3440023629406584,0.578054552318717,0.44544528558980273,0.5062055564984178,0.4844759670300087,0.3297258678734396,0.23018368005844395,0.21643030815261358,0.42031192225993336,0.13107811935658792,0.5385440612670684,0.26602796936700646,0.43969531318787036,0.3832517530452728,0.16672677835986074,-0.062367989647577775,0.11254715342399829,0.14876683519768882,0.17359569018713392,0.11586359454951088,0.3719165807075688,0.014946064846828332,0.25459226221762,0.32385114503941365,0.27857846710508616,0.3331084668540385,0.05380848604410439
Thal_PuM_L,0.2546891398169996,0.5018628996872668,-0.2773120181725248,-0.25764003953984493,-0.4186687370429875,0.6172844787137769,0.3556484549249576,-0.14130620393908203,0.24656478396373482,0.35032930614162666,0.27275194973849937,0.4210254530850935,0.26297236075315555,0.28811346414895955,0.22139491876860368,0.5925794587655897,0.48295669442426803,-0.21154406106532808,0.46946756011718865,0.07996208202615884,0.17824724576868892,0.5873382362472191,0.030464697940157836,0.7453529546897673,-0.016725375672125783,0.13749996838794315,-0.01885905255589138,0.39886986817491454,0.009660843908651615,-0.0333841902007265,-0.0022014969663038952,0.6892538981911979,0.04434290916098384,0.4187194532290425,0.5759628375090516,-0.17537341029676037,-0.2872713340301693,0.1491359251490387,0.6547583938932237,0.138789075685631,0.1801476565750728,0.6234467283164817,0.43626834738303144,0.40947577048661127,0.5786542089161139,-0.1533221743189851,0.4561247352233552,-0.08714420161440341,0.5233952758305711,-0.12341125680976062,0.24101492735990365,0.13965858156092692,0.5642447628626277,0.29964885208964515,-0.37072061481318147,0.3640146176411979,0.4455729495390483,0.10712863176740253,0.23328499461200702,0.061877458103239,0.30003537656829776,0.4778135641070742,-0.1488705011213246,0.2161009051702659,0.15900802852018509,0.2840228714964193,0.8028143092584572,0.0882542582865364,0.540989432399967,0.5422745463511035,0.49803552340580626,0.5012265791743366,1.0,0.018897015199656902,0.5152914485465974,0.13864508585180185,0.41301399848949355,0.02489108127201843,0.394624348288808,0.5958288221845953,-0.09678469397060742,0.1788539216469919,-0.13681573353411958,0.5488771387046715,0.4514136030666893,0.47286401223639973,0.24823802731581707,0.20416553251695418,0.5351012380818239,0.5295716248738338,0.5077810026475861,0.20518911414384405,-0.06653571400663191,-0.10594749436127437,0.6718508810478659,-0.16002374651199028,0.044270923488865715,0.2200130920134125,-0.19926801897614632,0.604450481589072,0.20984449390883272,0.2691665355189902,0.169212365898763,0.420132650802234,0.5283317569128276,-0.03587839671116809,-0.10573007753213602,0.43050952604414455,0.4227195050693485,0.3734184273692844,0.560765954027722,0.5699942319710214,0.5206721688525165,0.3359701374582074,0.557193530454633,0.3404803741081098,0.5317199524473578,-0.09952387603632043,0.4956149415433911,0.5391418672511757,0.5185344778746485,0.12884038711986304,0.4223621376563711,0.11608205656737756,0.40296930492683625,0.3523334794121085,-0.037297987317521306,0.08438820796227017,0.2548689490642227,0.05689520676734229,0.41660944807820727,0.49290599976933375,0.5960798462054611,0.3419773471507114,-0.08107687561570122
SN_pr_R,-0.07289062293464486,0.21651710856483622,0.3841551666227621,0.2658367409879331,0.09508153224878378,-0.006969229487125543,0.25980522170803216,-0.08379491804681512,-0.28201638119528316,-0.17958106783916422,0.06558934494499007,-0.017676368894408375,-0.1768015615364493,-0.3439961666438274,-0.26440613938036645,0.08239162584649308,-0.2698724387415424,0.0021855923344384453,0.20675475343473115,-0.07019798416920935,0.5248948924695949,-0.2295660165940236,0.1339399620963524,-0.011615554724924565,-0.08670771956828792,0.021963197126770743,-0.44229013176540194,-0.38724485376775175,0.44690398840638706,0.44184613185936383,-0.32427607749051085,-0.020040192175037934,0.20879258594608793,-0.12243249991961096,0.036286962145382455,0.1934401074652492,0.29469776640820705,0.12279321985403353,-0.31166631194683025,-0.15616662925595926,-0.2552588134393419,0.04315060833418995,0.18629109124336896,0.18776189123853285,0.3210097275384057,0.1405194849636234,-0.05030632742222733,0.19491939175231796,-0.2969033502681004,0.37437731855832257,-0.5327939915532452,0.16795381759487774,0.16244379736881207,-0.24005130424504115,0.05443901909288498,-0.13140938394733087,0.026773692183717245,-0.4910067929596042,0.2656311328429256,-0.4167647110155017,0.3950609274550608,0.10544237376075632,0.12153141081261844,-0.08488548222960542,0.5160326026069252,-0.5514243939511165,-0.09112611497610267,-0.21224466551325719,-0.014221135509575532,-0.20245257635639471,0.12302077618663006,0.12924617721612075,0.018897015199656902,1.0,-0.3604872612340869,0.10233163407506891,-0.296571706076669,-0.5756702334083074,0.10889570131134763,0.34666363441845194,0.019738544206463142,-0.20530562367824032,0.08328119163818176,0.023997463568371735,0.05273986589491061,-0.1125103812335697,0.10925450525128223,-0.11447909361418887,0.004889030021218295,0.04505012142001002,0.08685140973869407,0.0996549453609662,0.5069748078325629,0.34339221196244263,-0.27807901254901457,0.189168610241431,0.18392536249622954,-0.5275494822537335,0.37494013932124953,0.2217128411590019,0.3870568004026913,-0.04538019097291665,0.6676655833132359,0.03784723883814403,0.3288265922088117,0.016887520645168935,-0.2929398022184249,0.09158733657730593,-0.36050419746209356,0.4252952015241922,0.10568898123721711,0.24336229662182646,0.04187983944324623,-0.3292972209785825,-0.09974641091399532,-0.09958318066976231,-0.13806873832061067,0.4589300770532821,-0.17571173006200785,-0.40714893603393215,-0.0013321346292059675,0.09479639076087944,-0.48711821452271825,-0.16594581590514862,-0.4676640633686569,-0.09121812271227557,0.25260549396553983,-0.29065681269707894,0.4624852950711193,0.027050587621456835,0.32254208571550075,0.1115560321498991,0.20179635257414885,0.24381805458984185,-0.1377403445282844
Frontal_Inf_Tri_R,0.09414137639375379,0.29058231917072586,-0.41466643805769265,-0.018205073633503564,-0.25440899650420706,0.41839886943721705,0.25737210511388314,-0.06499594653864532,0.20984763884373697,0.30250308458463004,0.024843364194700186,0.1152313204353982,0.4586011005125051,0.31001995401166127,0.3396546470866763,0.42032068605033485,0.5201886811962435,-0.04362006439111442,0.13796055245496688,0.1329242340355027,-0.2619451478953375,0.6386330755984181,-0.04315016660616023,0.4802246378357365,0.13180688876354732,0.12919077588363959,0.31764399714013336,0.7211633096951285,-0.32794783895668195,-0.3442305034438528,0.5216504298975847,0.31061897347673095,0.3098499872881827,0.44956572906030134,0.1846363595189695,-0.2066880134062573,-0.10121159858809353,0.011109563366622643,0.6479782604398442,0.01878349242927002,0.22617446145506218,0.3952299330275157,0.24248516261360353,0.02983053015068752,0.2861051312520713,-0.10508121876543998,0.5207813144047971,-0.22891278369046777,0.6797936369708554,0.0016280713891953168,0.6097344130763966,0.29607425032828094,0.3424823257988951,0.31340904983435564,0.07222161372058183,0.42832559834688305,0.3733139658226863,0.2976321213471048,0.1716996775114685,0.39288279426634765,-0.1138068987265822,0.12696679805641448,0.033786719836874285,0.41932115311264767,-0.3604906751331467,0.600874661643237,0.608869268740326,0.29954682411626354,0.3814780070348109,0.417471400257297,0.2862869582587961,0.3659978213699274,0.5152914485465974,-0.3604872612340869,1.0,0.1596672973120966,0.6250550138176161,0.5805119988042513,0.04037146997700667,0.1570402842284667,-0.12267253628377069,0.10918168453193972,0.21176660109071208,0.5238227754560695,0.2212254824259701,0.37819148572744776,-0.046089749400478386,0.08527419803245481,0.35553918010909613,0.34626635367049496,0.5838520798958747,0.0035050831327166714,-0.36878538395683275,-0.3419605329833614,0.5751053206329639,0.005902254345985287,-0.028487336683648654,0.46734053138959747,-0.3986327256040071,0.22601572976486953,-0.30567690542086956,0.10810688539678819,-0.14683872909807802,0.5229931770424232,0.28148742677686417,-0.07511566368942499,0.34362341573489197,0.27182122138021864,0.33609415316466096,0.03795792619423373,0.3755097788201694,0.1847256821160582,0.30884089482092886,0.6853522042774279,0.36900834408765376,0.33540129064305607,0.5207586818097621,-0.41727770999538105,0.4700276962957102,0.6971377505403779,0.366524055063487,-0.2389364772998339,0.6509509326764098,0.3055913383766907,0.42853818007371386,0.5151892047324244,-0.2102752683442567,0.07708073628836212,-0.18717773801276397,0.1778288266279413,0.06790740769363802,0.33682555134345804,0.27300290499643604,0.007097711388468811,0.11292030884016171
VTA_R,0.17266203190759402,0.10585087061729974,0.2824758707978492,0.24423559586812757,0.27934208931808713,0.08866954314638208,-0.048377152562418195,-0.04428690668739661,-0.14791653730423146,-0.2388985506576323,0.07253169090243135,0.00017456094756736654,0.30830921288026136,-0.33728434223016324,-0.026271543431797807,0.19931280939847304,0.19461997649253363,-0.08149020740403108,0.2430882619996962,0.4661719583317858,0.24112614461274423,0.08858828827418097,0.4132368213016065,0.21061319113777638,-0.09803095241927355,-0.042875726965622966,-0.22124781393315857,0.20229133226447907,0.16476460719499095,0.2161470802871558,0.11581851533298405,-0.04389546503742343,0.41069611898723835,0.31097360732234297,-0.07583233295837133,0.17717143278566988,0.4699013948388469,0.11161640832899447,0.059132074630761214,0.04645229837131607,0.1427452984775456,0.27740112767403,0.21938635005066184,-0.13681074262859097,0.36499325964745916,0.2083497312347158,0.03032279573525894,0.0990820765367743,0.2015637179851304,0.29747069723432523,0.04111019179885915,0.3643055948082478,0.1355000314211273,-0.0426529861115655,0.29007505575010717,0.051639802373794085,-0.01662432444135773,0.14738461643222314,0.12345270017136646,0.11952160618523577,0.039410377062337396,-0.07234297764583895,0.06983072429636884,0.5431078970747745,0.09472938763871558,-0.029026003424467744,0.19496243536808158,-0.0942803145768244,-0.07854491778255328,0.03171700128607906,0.31454477147777254,0.2279273425145067,0.13864508585180185,0.10233163407506891,0.1596672973120966,1.0,0.02254480089404851,0.09540166804054896,-0.26093684957883995,0.1835756055545973,0.04562513114165018,0.23587396030735716,0.4005071135884306,0.34646508363880313,0.2568827099463404,-0.00033558016400805495,0.21009518540721142,-0.08675243062308607,0.30215474712454865,-0.03994168983752623,0.4034873159790528,0.0007734428626734624,0.37174288084061835,0.32827415143945554,0.32205028411083253,0.12861306118106466,0.39242670961518944,-0.04100063453399116,0.18911022306673939,0.24991564035742608,-0.018049586165935137,0.21185899734092925,0.32662297871107576,0.35503642117924566,0.335812291535434,-0.028114370384572155,0.1063715265188385,0.16355391754420498,-0.2305153381571262,0.21490893062619845,0.10659915051292607,0.27706990968742334,0.060150197306175,0.18522632884473664,0.09764612499000341,0.011014822681677172,0.04822374203590045,0.4153282612895098,0.2738626373669657,0.20428620512081358,0.34714644002499456,0.031512688130828144,0.1873707020698135,0.10189800065014837,0.07944276754670802,0.43707226247880737,0.10051502229227556,-0.14481974356357039,0.11980881618943806,0.21461463262779779,0.21034292544451533,0.23748118599722534,0.1648890198920069,-0.12666406059152335,0.08799490988378288
Frontal_Sup_Medial_R,0.27409714485591413,0.11025128018554632,-0.17530499054639126,-0.21061392146765426,-0.1720022386399102,0.4060338111241283,0.04331021546475869,0.034719991767923626,-0.07103170389723128,0.43714663107046536,0.41718924359237036,0.14499029511703637,0.5890334894173583,0.3867614970163807,0.20175617715613894,0.2878269555171773,0.22781670615486713,0.05647458095351113,0.24590782218133594,-0.03454274156402562,0.045637907904685186,0.6170822921013749,-0.08517698035528724,0.3783201353424822,0.05766826818599781,0.16712536879491371,0.3841841574554188,0.5401105934931575,-0.2435490438055556,-0.23787813537165572,0.48181590927974693,0.24910483285620372,-0.04311939881889836,0.4290316965496577,0.17497559209865907,-0.39349622429283504,-0.2657352710803525,0.1346371240379655,0.7535347733275551,0.3025095084048787,0.47991056288741496,0.057520929021409525,0.2635434658328235,0.2671564510598915,0.1317028619273377,-0.013467655036614862,0.3935456308336901,-0.13604239482834568,0.489867112117323,-0.26991112065029293,0.5509366563888253,0.26274084598997477,0.13180711725687647,0.5750640949149883,-0.09242996394563759,0.2914270174500276,0.31481471461010235,0.47507617330761825,-0.10171492203026343,0.36054760563441574,-0.08621133184484299,0.09311740182775237,-0.011168903225225282,0.2709807121038097,-0.18479338926650815,0.7301656711099503,0.38423149939623796,0.2627721570811744,0.38416171355111667,0.5182730900683262,0.2760532111564678,0.32920517940891136,0.41301399848949355,-0.296571706076669,0.6250550138176161,0.02254480089404851,1.0,0.5260352389088455,0.17712815454350522,0.11842960207239334,0.03773756838342478,0.2772389338159744,0.157947846737516,0.46621886525143746,0.08861871308533993,0.2451056616567263,0.008085097139755457,0.15416013047506402,0.43459224858533485,0.32423160178105387,0.3520763084328739,0.12965120388693244,-0.3235949716778833,-0.1488838374435383,0.45767406875847516,0.10505577389995593,-0.29191762610629346,0.6871163637536591,-0.15011547847378676,0.15641956497646367,0.04357092871488996,0.3297155797238864,-0.07596254313442104,0.3429985474019544,0.057432953161781146,-0.09701455501462831,-0.0496122903952417,0.24463990831215804,0.42913401220046615,0.126672521273282,0.3780863926824075,0.0400524456135152,0.1829916925365237,0.751338516035695,0.3015426736702374,0.21993640175502793,0.3007705906762469,-0.2702078054326706,0.5705317955508294,0.19268657996278696,0.3539988045801244,0.1753714619855192,0.29929771085148854,0.1893382169598722,0.25616561196239224,0.21600280999448904,0.07822230746294724,0.08403981072439538,0.01761148394799487,-0.016182780405766574,-0.08104007829235368,0.2539837890126546,0.14834476447125508,0.08840699646048755,0.4800885497214048
ACC_sub_L,-0.044775223731369974,-0.18810974701975228,-0.4285468266555373,-0.06085770490310493,0.017750691650941952,0.23845534758695883,-0.28676738730855955,0.17924201578089277,0.1293195322206166,0.289193359263559,0.006794802474182931,-0.04929173620817847,0.48286646462381294,0.37502084580232464,0.32019872360906587,0.08812697200643425,0.16690310478916545,0.1216804090026599,-0.08731567967526963,-0.030796827244616656,-0.3648945580085234,0.5306030936261311,-0.26687252831056624,0.15682624789058555,0.12260711116815334,0.05561618968288198,0.6923610972181852,0.6981080272722828,-0.5346612589806033,-0.5785730477566907,0.7267678017316003,-0.0030769091127135022,0.03731445028289504,0.36510402060303354,0.10246399356588262,-0.17445935388696276,-0.14339542699300464,-0.07524398317461138,0.4303730489793029,-0.0153042126501521,0.3612307679818811,-0.022862477476116028,-0.07060991993950615,-0.3350960265305296,-0.08016845939416442,-0.11570252744401952,0.22522613398616625,-0.2795517122086557,0.6124385753585342,-0.2732568493592811,0.8033543385824543,0.28592208026595806,-0.13184109370487931,0.163474834524765,0.22764251277136094,0.4031633379651941,0.1472573017696301,0.3983184430345648,-0.02421492062132268,0.7198632405073084,-0.48445583235822515,-0.05435375290474257,0.04528215507675546,0.34499009826245386,-0.6298421175753673,0.7856743879115171,0.12699763963969207,0.2863766242364709,-0.0695884259502125,0.29585149474133343,0.03465809437814098,0.02938071512794192,0.02489108127201843,-0.5756702334083074,0.5805119988042513,0.09540166804054896,0.5260352389088455,1.0,-0.04615551960293452,-0.2490682842336324,-0.16769264317777,0.037793836229231846,0.274170498999633,0.23659387100043347,0.03785870820364114,0.023714659189444657,-0.12499305625684465,0.020886778949303186,0.035824954694386846,-0.07410246697944083,0.17969864028658034,-0.120074565278067,-0.5863879124068141,-0.47561066427048054,0.25241804530885703,0.22614169683660743,-0.16599901804145803,0.7103333148021691,-0.31058842287046384,-0.21970342120744843,-0.5188271163427078,0.03825563991296786,-0.24266837140128458,0.2803330120578288,-0.21508810725371746,-0.0498924136447553,0.3857101867612021,0.2087279894431511,0.36502627697167794,-0.22024405193875224,0.12190318190377261,-0.25012659545976385,-0.15175951579796368,0.6992510153875942,0.004912457765315991,0.07673383150945139,0.35969832645810096,-0.5248521420689689,0.39614871371639115,0.44062559248247235,0.2570916154195782,-0.1578861725904437,0.45694191335344947,0.24534123943849684,0.2764292047139221,0.306057056479702,-0.21753138363923552,0.1783021818963525,-0.44927794529399834,0.1286682355504247,-0.2860156400701952,-0.09990584153506389,-0.09316950221935873,-0.328660077802988,0.45415035988120467
Cerebellum_10_L,0.11477743423331266,0.44722875516499566,-0.34212095408035703,-0.45207488033150683,-0.4054496685045254,0.5309028032951215,0.21842858032329773,-0.19711008700613875,0.34470849251148444,0.4776285877524228,0.35271592092169346,0.4403846839458466,-0.027569231728884876,0.5337615080856786,0.2654933661360714,0.32515434473295873,-0.1137408992345137,-0.22186829064678568,0.27523517226721256,-0.2810353317789127,0.037710655003741614,0.3401267464657916,-0.32367982252478505,0.35498307118065214,0.0866301472120985,0.05949935242903727,0.28921519666071055,0.007703150186148847,0.02877351837224865,-0.2283833625843741,-0.16260257489797347,0.47416121413067835,-0.3133307718841113,0.17077081732669638,0.5179640653203063,-0.22404098606642187,-0.6508017951475803,0.09363454876027694,0.3054524014936116,-0.02731871906620072,-0.19117609778162387,0.2445734486744308,0.13356895786295955,0.5275711828631072,0.22377433806629818,-0.23262948143080034,0.25581566586802684,0.09980965200220741,0.3030749198694779,-0.42972421508114755,-0.029331243543016156,0.018945715248272942,0.4050085085769964,0.14331519963732892,-0.4463820910505914,0.38373866394650197,0.40070119411311156,-0.31857091142627786,0.17277741647780123,0.11625437998602689,0.2848116735382704,0.6584811214032945,-0.2720679032965721,-0.35080347336907197,0.21560002065239728,0.10125652693529537,0.22986224371502412,0.0564104531460686,0.46430003340634274,0.38256851909560147,0.05629413206896392,0.31175667400831614,0.394624348288808,0.10889570131134763,0.04037146997700667,-0.26093684957883995,0.17712815454350522,-0.04615551960293452,1.0,0.4292042733696744,-0.05298883373331717,-0.22860119290216435,-0.5687812609859938,0.039030629892208804,0.16536565698931094,0.16474735638011417,0.10970579390341967,0.18027111341396895,0.11047291229538198,0.5183646785955723,0.0215708241036629,0.18366518260768688,-0.31825315163026685,-0.25244292284281405,0.13528742189378193,-0.40856397237371184,-0.23328465404583318,0.22335294777904616,0.018236041912077318,0.228967179419677,0.3758462240409263,0.25563887634284416,0.26766539544844836,0.005163696513424166,0.11994390516669456,-0.24350455887467787,-0.3177425918212768,0.45326803544833993,0.6571849750484994,0.37357249897605205,0.3578460682520954,0.32201642078457954,0.40727291962500384,-0.03204668978353686,0.014018817465221198,0.13639234037814033,0.46510363239654273,-0.3154304070227626,0.09605710010594219,0.0924349182139921,0.027776946153666333,0.3600940451554616,0.002647502059379489,-0.16801638819379355,0.07719646342855807,-0.1298443033832816,-0.029986968339971876,0.166052608185093,0.23733441009631692,-0.23313953409789537,0.24532908368645606,0.14847898453803302,0.226591129431594,0.580799899348896,-0.15263148153433892
Thal_LGN_R,0.2580314180832948,0.5391581830043174,-0.034945288903097886,-0.06151981615428328,-0.15109109023107098,0.44712482309049256,0.4587634563690365,-0.06453108403839919,0.10131858260579642,0.1966612856682687,0.3526553624559686,0.5485628091872424,0.20352827986467842,0.15012459536260878,0.10544919282123315,0.578961856767821,0.12793617775366428,-0.15202040525235885,0.475410455469859,0.19023744802131687,0.445440813865771,0.40302660690494807,0.16379499703758787,0.6090532228311247,-0.12299808645509243,-0.0144095401801884,-0.19555505203118462,0.15471474447514658,0.34117428586910326,0.22410388954930271,-0.19127579677637946,0.5751406585924699,0.1558859001007547,0.239113170739651,0.48742136796960084,-0.1481979646393907,-0.12152823862525856,0.3141581866405844,0.35953975591101167,0.032529280892339474,0.06587624325539425,0.4470334535789611,0.23765073933751943,0.5682409169706503,0.6462784889651663,-0.0768634522959364,0.41912822799801663,0.09299036680430162,0.37189704083179925,0.08192928384136074,-0.12718033433085862,0.37244302165559495,0.5573281162417014,0.09860413840080298,-0.3472515753658074,0.40897895422028185,0.420619175662148,-0.2076843483371506,0.36491071393193564,-0.07161040584504973,0.5853788184292125,0.5465935224121119,-0.08215090178092244,0.1660542853359867,0.48194640782787235,-0.0417331075557536,0.5366201333398437,-0.04171923189132383,0.529538916452466,0.29445836671839665,0.37934119012918366,0.4007077643513398,0.5958288221845953,0.34666363441845194,0.1570402842284667,0.1835756055545973,0.11842960207239334,-0.2490682842336324,0.4292042733696744,1.0,0.03450150267333314,0.056543905194355405,-0.10895436930112976,0.4078248661859521,0.4239984001696303,0.48018609423665,0.3694651073840201,0.062270484412825844,0.4885482099487199,0.5627289076496712,0.4792129159978471,0.21163196651532049,0.26489680207225724,0.09668885475338686,0.3333253028008691,-0.017648516397207714,0.170727028203562,-0.05103883826707142,-0.0030442638152486743,0.42039380395777703,0.5282100494672879,0.2791920758630427,0.4267042700614101,0.4410006834177725,0.6496748768764263,-0.09317920206596593,-0.280142451110355,0.48778710999233144,0.28433049951916617,0.42526696061036506,0.6550880854672844,0.6248529540226739,0.5494639825533969,0.011790871322707666,0.17833521541089045,0.23648537471350453,0.49386980671964936,0.19139978210417308,0.295277486827878,0.166320503992618,0.3672982188010816,0.16847479072677404,0.11792643953843278,0.0563424407661083,-0.014635763189910877,0.16878524562155706,0.18108944519166345,-0.0955874637407618,0.5681137627996036,0.014186433017925316,0.5873697759977952,0.44692561045131507,0.588954132671345,0.606617079718198,-0.09758975383282183
