,Thal_VPL_R,Cerebellum_9_R,Thal_MDm_L,Rectus_R,Vermis_6,Cuneus_L,Calcarine_R,Precuneus_L,Thal_VA_L,LC_L,Rolandic_Oper_L,Cingulate_Post_L,Cerebellum_9_L,Cuneus_R,Temporal_Pole_Sup_R,Thal_PuL_L,ACC_pre_R,Temporal_Sup_R,OFClat_R,Cerebellum_Crus2_L,Cingulate_Mid_R,Parietal_Inf_L,OFClat_L,Thal_PuM_L,Thal_IL_L,Vermis_9,Vermis_4_5,Red_N_L,Heschl_L,Insula_L,Cingulate_Mid_L,OFCmed_R,Olfactory_L,OFCant_R,Vermis_3,Thal_PuL_R,Frontal_Inf_Tri_L,Vermis_8,Heschl_R,Temporal_Mid_R,Parietal_Sup_L,Lingual_L,Parietal_Inf_R,Cerebellum_6_R,N_Acc_L,Cerebellum_Crus1_R,Angular_L,Temporal_Pole_Mid_L,Rectus_L,Frontal_Inf_Orb_2_R,Thal_LP_L,Thal_LP_R,Cerebellum_4_5_L,SN_pc_L,Thal_PuM_R,Frontal_Med_Orb_R,Paracentral_Lobule_L,Cerebellum_10_L,Cerebellum_6_L,Thal_IL_R,Postcentral_R,Temporal_Sup_L,Occipital_Inf_R,Frontal_Inf_Tri_R,Thal_VL_L,Pallidum_R,Frontal_Inf_Oper_L,OFCpost_R,Thal_VA_R,Fusiform_L,Frontal_Mid_2_L,Amygdala_L,Occipital_Inf_L,Parietal_Sup_R,Putamen_L,Precentral_R,OFCpost_L,Frontal_Mid_2_R,Thal_MDl_L,Amygdala_R,Postcentral_L,Occipital_Sup_L,Cerebellum_8_R,Thal_PuA_R,Frontal_Sup_Medial_R,Temporal_Inf_R,Thal_MGN_R,ACC_sub_L,Calcarine_L,Supp_Motor_Area_R,Paracentral_Lobule_R,Insula_R,Pallidum_L,OFCant_L,SN_pr_L,Frontal_Sup_2_R,Occipital_Mid_R,Cerebellum_7b_R,Cingulate_Post_R,Putamen_R,Thal_MDl_R,Supp_Motor_Area_L,Thal_AV_R,ACC_pre_L,Cerebellum_Crus1_L,SN_pr_R,Vermis_10,SN_pc_R,Thal_VPL_L,Lingual_R,SupraMarginal_L,Temporal_Mid_L,Temporal_Inf_L,Frontal_Inf_Oper_R,Frontal_Sup_2_L,Precentral_L,Frontal_Med_Orb_L,Caudate_L,Occipital_Sup_R,Temporal_Pole_Mid_R,VTA_L,Thal_LGN_R,Cerebellum_8_L,Hippocampus_R,Angular_R,Red_N_R,Cerebellum_10_R,Thal_PuI_R,Frontal_Inf_Orb_2_L,Raphe_D
Cingulate_Mid_L,0.6522162009536547,0.16275794074979705,0.5126702174548479,0.3197161286694018,0.14249565780205165,0.08421444282470768,0.11333334516716312,0.38549966358808424,0.4999997429375876,-0.14727600984576825,0.5158282641980315,0.5515267720565976,0.18243122813809873,-0.07337274098692843,-0.3220531347992218,0.388926946060516,-0.11650668418802551,0.19507807826608148,-0.3398906439660976,0.008003553357766953,0.9125090581086164,0.4743542236472775,-0.09133142108836151,0.5018628996872668,0.39362520674337714,0.10834263905471038,0.1833251853371283,0.3635648328311669,0.5270480945132793,0.29661099819858205,1.0,0.18667481883113005,0.4155135621663718,-0.051786873234816656,0.18909988370275596,0.09099666423898031,0.21939174964251293,0.09429036010517641,0.47903985422141954,0.13361121525509637,0.11566616993099726,0.39227463679816105,0.39487736795723466,-0.15776078788542422,0.054378558964335584,0.08200117271409389,-0.07144446787783952,0.16778281194194858,0.12956136126751705,0.24397906776206624,0.47153642354021325,0.5729674649815207,0.3616587151744919,0.36891141581003006,0.44341164111477804,0.21563384904478114,0.6519752066245402,0.44722875516499566,0.1554141961279748,0.0753857168955946,0.6390481395914909,0.16389527969322104,0.08657409133306458,0.29058231917072586,0.5014267818431162,0.4127112855172343,0.39064090356405046,-0.2953917967621686,-0.01387865158999038,0.4166164393993647,0.34791638982652046,0.32834819365209356,-0.28834874152663403,0.12026481804152502,0.21245529557639792,0.7494922349188238,-0.26386864101424684,0.4083532483257956,0.5377742625894867,0.03686569882925593,0.6162812791223812,-0.005664168839307866,0.33031403083812527,0.23117860129641038,0.11025128018554632,-0.07063820362888126,0.3208770728579493,-0.18810974701975228,0.13122545610658162,0.8291278497555612,0.7760622872794259,0.22033299201421003,0.5315115356513882,-0.1303028320328947,0.22041081462930534,0.23452798154612506,0.00158133121924785,-0.0801153034943091,0.5418176427193544,0.31549146952954155,0.228306963853192,0.6502371618831504,-0.14799337264220672,-0.19056782163185781,0.11446413151607313,0.21651710856483622,0.18672741712537547,0.38417897944346446,0.3274384710521366,0.2223331701988629,0.41688279823426694,0.33831166652514183,0.1923247271191786,0.315131488497133,0.2126015580765028,0.5914261686208572,0.006595068958647156,0.4112032205421421,-0.07033440538784605,-0.2466326910762704,0.3396175085297878,0.5391581830043174,0.2923003009782012,0.5003808856999112,0.11818126181712892,0.43029172045446085,0.26012490628685375,0.5423841829846637,0.02077107325022063,0.2916828982543691
OFCmed_R,-0.05655820786423317,0.23248137990642753,-0.03846724190766514,0.4490445773527745,0.10003991224875068,-0.16517014348358872,-0.3689098489694172,-0.1392970711836803,0.006164588155477076,0.11846987988387761,0.06221658291277769,0.03371209771333469,0.15677369647850822,0.024088530427527014,-0.310975962654148,0.18220366059042495,0.24962449937711076,-0.10107522369440582,0.08625235388870181,0.060948791954273586,0.1892588176659469,-0.07122114037844783,0.14608209125291602,0.25169476860210055,-0.09204780474067274,-0.1372626621155408,-0.2886933219407724,0.08619047624907424,0.17651116425581273,0.010807154034221955,0.18667481883113005,1.0,0.3769875635156631,0.25486906077975885,-0.26222984967505647,0.25830864140352805,0.03833127341844018,-0.06140034483293992,0.14103168182157347,-0.20792762376049292,0.09116749089081187,-0.20912417200683686,0.001490534198364076,-0.30759360485860965,0.012485748470069231,0.09165016810050775,-0.18323977207527203,0.0525404507194069,0.3912436624983426,0.16481941786672885,-0.07409797451027804,0.21608414705924303,-0.19133560714195164,0.14925669205214148,-0.29469934756213473,0.02535867528574599,0.1447887188229549,0.37106159648202025,-0.09200466555868748,0.14038960066800435,0.17772784172880637,-0.12702104646617635,-0.04931919372091701,0.17351815292569425,0.021759247472297003,0.07884735501005179,0.2039592266336877,-0.07138616288121057,0.08160970854029005,0.01554332518851068,0.26501122469081145,0.42232260053298054,-0.18509836085066345,-0.06605315371580647,0.04091183200702358,0.2335434522703144,-0.15332170854339622,0.3031239487899353,0.11957590141717492,0.19990955888664855,-0.02237446466379851,-0.06318933206781838,0.16953362682894108,-0.013919181797253617,0.24144952301700046,-0.18925566253025408,0.09094781548752236,0.11292151009641467,-0.3712086155056258,0.2204634560877723,0.1489812951299712,-0.048376488636461726,-0.010208435868766465,0.17096044696627324,0.05792467096576147,0.1800209804128616,0.22938382695979834,0.15121597243003,0.09734646642839745,0.14574182871373687,0.2316119719433048,0.1610550201772963,-0.3586414626548951,0.09495556928814634,-0.02282042140851336,-0.14370937751966611,0.20673229987677302,-0.13886721572527283,-0.00235073435820237,-0.2961003106022637,-0.2409182170267209,-0.002083088929913537,-0.05754317841950042,-0.053330248015593024,0.21417266378987768,0.10808959141714479,0.18563294214453283,0.07907111366397629,-0.17482408612383174,-0.28689838227164,0.165767043362622,0.062129804334037746,0.05618508609822689,0.14801589641249177,-0.21034657556478645,0.15531831764788426,0.008957573450232764,0.12766516455044785,0.02497271401422979,0.01882194470268107
Olfactory_L,0.17027888091245494,0.4827249951210498,0.3290051690411302,0.8510800407310383,0.1134268351419471,-0.11444158534819941,-0.5047710997340068,-0.049825800456524315,0.1673070763929134,-0.13430948506204718,0.5125861554284403,0.4623664934939101,0.3460176671115197,0.0564852494322279,-0.49453011739508657,-0.019840573733591133,0.4405651513853366,-0.37960260896354925,0.015089186881804885,0.1965205379065149,0.3802816821132716,-0.020914026330788142,0.4813887727162359,0.4227195050693485,0.09649069315089415,-0.3480006951801967,-0.09099870318520353,0.22681310114555586,0.3440023629406584,0.4719088039230357,0.4155135621663718,0.3769875635156631,1.0,0.596919653828791,-0.35197441833851206,-0.038304467507673585,0.3276725245307331,-0.24011786739613988,0.5550490427326242,-0.5435174002936483,-0.09190194886264631,-0.1324988190952515,0.23432510142790147,-0.7563137198243384,0.5642559655618747,0.009706528925362341,-0.3581620741181459,0.13938818065437278,0.2538721919884468,0.5712958388662694,0.09586014737274229,0.11064181170831232,0.0006124672604117434,0.43892944925246763,-0.12833545062032353,0.5188227204236426,0.47819219779538064,0.6571849750484994,-0.030083532223100277,-0.14213635933607047,0.5086860895017372,0.16988213605135424,0.253082142041608,0.33609415316466096,0.17686102512127724,0.6712625465613508,0.36198602645099326,0.13185462899988776,0.17410212566223088,0.3493606240466577,0.6709196785778216,0.8421478324846181,-0.1666987421673255,0.10980912507105862,0.5611056987337887,0.6236779580530535,0.16582452184535004,0.6057693846286789,0.6234523076496357,0.3869301877028943,0.18507884886965636,-0.02991990369556642,0.2286522356164588,-0.06606841539258593,0.42913401220046615,-0.5061303763818321,0.4735815409840562,0.36502627697167794,-0.4071151237456895,0.6189941089390906,0.48200527166970925,0.1331969371876152,0.6055019338333515,0.5554961639977014,0.2211109660968308,0.6124571455562497,0.3215037442137649,-0.20381936761030087,0.3593720303399083,0.6176220413828679,-0.07645716472420189,0.5409029592834209,-0.35585718594360877,0.3722931565520752,0.05388105800260136,-0.36050419746209356,0.39555844723096284,0.028759278032308253,0.25066871046767025,-0.4658515700285014,-0.07674830034649444,0.29624495680939683,0.27704933243274454,-0.08021967068832915,0.6391681636835163,0.11215728899045553,0.2169508503518217,0.5824308761528257,-0.12639112058262872,-0.2719188397697046,0.43161799998969586,0.28433049951916617,0.3437342304039181,0.4150663091365465,-0.36136019118983115,0.3263578279559891,0.380556940542766,0.46139246908062415,0.4527587577577238,0.17144514903532249
OFCant_R,-0.05958430539287671,0.31676034554616034,0.22041533897513582,0.59143917050607,0.1073450962100634,-0.033181830819292074,-0.5786124725606158,-0.3296873960821404,-0.08904172504482603,0.03229523831385249,0.37463948742753733,0.26048295553348677,0.32295381379096033,0.05406500692260692,0.03573956894319909,-0.021596451053676583,0.7949089413094563,-0.34503062843732585,0.4625517164513654,0.2069341302140762,-0.04001636853758149,-0.3613482785789905,0.8293745227609585,0.2200130920134125,0.20501242566966593,-0.2791845737958527,-0.09765227107032798,0.31105207680675967,0.149404185072508,0.6185571934347813,-0.051786873234816656,0.25486906077975885,0.596919653828791,1.0,-0.34267568150040745,0.07500802504969152,0.2983396755879623,-0.25070888823299636,0.22409856292332261,-0.5325554407668048,-0.13086324305694438,-0.2204533213715915,-0.14505183505359784,-0.4718529926559904,0.6741537094859813,0.03364497733115296,-0.10368120141991558,0.13118985615072482,0.44654400599070165,0.5868140393620264,-0.17365505943483134,-0.04054306490858918,-0.055028850056088895,0.4520595363874435,-0.2323201765822715,0.16211193059020682,-0.04139896757806516,0.22335294777904616,-0.09829922163868855,0.10662244101987087,0.05473979672320211,0.3091675054798187,0.2664894462392173,0.46734053138959747,0.04732469690556079,0.43088099837131083,0.4742111285994355,0.61881472387149,0.3082865295093387,0.2718917894009761,0.6947922413714762,0.5497538787585728,0.09127646661687193,0.020173643996737208,0.6762091530643727,0.21539143886385886,0.5579717700429621,0.5824405840448823,0.42373906329730765,0.6006852132857345,-0.24684936149493203,0.08151196491738502,0.11761223524616186,-0.20709643859663762,0.6871163637536591,-0.38587395817933956,0.24024027150563118,0.7103333148021691,-0.4111085067857856,0.13927193742615396,0.046564452027927826,0.2113562096847329,0.32910359938332506,0.8542069790617587,0.3315187057599986,0.7297521073838795,0.2587252674418143,-0.08364921957769221,0.23697569301441337,0.5786916577951053,0.040885304888408545,0.29394929940928616,-0.02089600216567125,0.685165503137485,0.02167852917199133,-0.5275494822537335,0.3378495512958223,-0.12216415168743205,0.30739382130143866,-0.40875640738819585,-0.3234612557569593,0.1403719449115717,0.3239744090458992,0.038341557126591874,0.730807022059552,-0.28412977084979274,0.2762808388290732,0.3728532389168325,-0.08220133034689389,0.11054198959757007,0.3613034017986976,-0.05103883826707142,0.2405636072681362,0.39225401119092074,-0.4376029539266501,0.1511398659239973,0.3170233536698517,0.25324339514066957,0.7336231523636247,0.03780697494331533
Vermis_3,0.25387224581863543,-0.4671816059564018,0.3260078857026462,-0.4671726715324691,0.01595566715243988,0.5286654156418978,0.8023264255960998,0.6407710533016578,0.25829300769778324,-0.4626036743662976,-0.04603741643387654,-0.10533874835551373,-0.36135231314328764,-0.2079233343100777,0.19667010623953177,0.25451480960898354,-0.4357233108211236,0.12955706042301365,-0.49460653689709194,-0.2484920851650488,0.08163356705553337,0.6009384903785517,-0.1956390085256927,-0.10594749436127437,0.36171503369714747,0.13614930991111554,0.5272912725466669,-0.06563645728623062,0.19226295158654413,0.061526329543985216,0.18909988370275596,-0.26222984967505647,-0.35197441833851206,-0.34267568150040745,1.0,-0.030579185886055616,-0.28695198996536675,0.644885179001259,-0.1606645963252971,0.3080880087726979,0.270745218802068,0.6987608549264448,0.5354420365810327,0.436310430779458,-0.30956205697682015,0.1546061478109899,-0.06429237303716495,-0.04961764812477509,-0.024767731661917605,-0.3814565358359185,0.3186996606978088,0.23068347039147993,0.7538783647628875,-0.02648444740281785,0.5447258642321395,-0.23570953165770558,0.17971193001746452,-0.25244292284281405,0.06464579238647325,-0.24263768892407067,0.29352854179550436,0.4846641101507417,0.018379689639937156,-0.3419605329833614,0.10181024107359754,-0.3925642160044728,0.09391756229105551,-0.05532366561467243,-0.3982832061232305,0.5217522817507192,-0.2015570299907113,-0.6381959054812378,-0.02500777157937137,0.21493323052802776,-0.162885837578436,0.03464558926780888,0.015464182679088972,-0.4667239618581813,-0.07355541068163456,-0.5196908050823518,0.40034485792403685,-0.2465001010422559,0.3813075891530882,-0.24841473079552334,-0.1488838374435383,0.07353306935942716,-0.1367786147355704,-0.47561066427048054,0.8729317242607154,0.07896117250709812,0.24298133869091473,-0.1839549789479105,-0.09439933893982119,-0.447916806517066,-0.07986474535071464,-0.2921673113865879,-0.19886441240742014,-0.08710578377118455,-0.060953994870762786,-0.38785273251263697,0.1503786882675864,-0.11346587746364573,0.2908524661752366,-0.5255928792974417,-0.08004155108414159,0.34339221196244263,-0.43228425270203436,0.3553948899231462,0.018139829776386292,0.6369232388894055,0.7453666579973639,0.13053882617120402,0.3820040936133719,0.14411959073647942,-0.37838778133417933,0.025737966078568233,-0.18209851841959807,-0.37910456440134516,0.1389912019997898,-0.007003681016154112,0.18050047144532227,0.09668885475338686,0.5095345087292954,-0.07620041795664566,0.6386041042359454,-0.30816017018902525,0.1259901284230393,-0.05445339957142242,-0.07714843204305182,-0.16263586217309947
Thal_PuL_R,0.16147512333506375,0.17706510506083323,0.06306485500780555,-0.03743576858097619,0.19931856211125282,-0.18520193797176024,-0.06484025183227171,-0.1412524046475342,0.2353857741972923,0.1524999728390078,0.31201578612208347,0.06266054443028785,0.1697804176007914,-0.015574578274748369,0.009121386349075507,0.6140994715806463,0.31397666454135487,0.1906842045043755,0.160383621619648,0.1316828159459805,0.22135168618390308,-0.06371536720159025,0.006383803739414193,0.557193530454633,0.17130566164295757,0.13419741896091306,-0.08094423380664803,0.33808723350386016,0.23018368005844395,0.1423354342198135,0.09099666423898031,0.25830864140352805,-0.038304467507673585,0.07500802504969152,-0.030579185886055616,1.0,0.29238739428676375,-0.01942648952081027,0.25698643027288776,-0.016617897299107672,-0.08037822048999975,-0.04481330892327589,-0.12146721417208892,0.08881350964935025,-0.2701201719759885,-0.1412873238109713,0.07856948845591709,0.2637207350694715,0.36654226928212885,0.24274650072684498,0.06506946058208557,0.48720206540000977,-0.1884991111232561,0.07669915196905955,-0.03453529826097293,-0.13095368399569846,-0.0820885918718745,0.014018817465221198,-0.09878794265477668,0.4793419215760362,0.008810714406919037,0.04136306672610811,0.016559066196408158,0.36900834408765376,0.3555569505265241,-0.09176359069219774,0.5022063221705313,-0.11275887201956873,0.4313128231704005,0.017772987272106282,0.31376497650389473,0.03228825766016116,-0.04020776012579622,0.03033767723107928,0.07935299206715671,0.11123620290236419,0.007362471718078501,0.32717651217154947,0.07474015747297619,0.23912387630734924,-0.01428287579036934,0.23470700188109148,0.1384623986009877,0.0036143407481106166,0.3015426736702374,-0.05169492534120079,0.053786888548397534,0.004912457765315991,-0.1436564654136304,0.06456221995661107,0.09784118370304265,0.19024361918820876,-0.14071332782876933,0.09637833130140663,0.2696779281401089,0.2788703999131089,0.10101715218804971,0.28353096773194675,0.4918975659034733,0.13492285531967574,0.5846043126092991,0.06841548368759126,-0.36624047103556995,0.15286381874118382,0.10922417628916925,-0.09974641091399532,0.025608862753517155,-0.2777419913148339,0.20146702831082156,0.10035526041039033,-0.22092963010497826,-0.11707700588771125,-0.039726215875226956,0.47082594225887475,0.24579725104151925,0.17591449901744394,0.45380188560434037,0.039214376895989035,0.026279556446950597,-0.06342804892351682,-0.12244270893150153,0.17833521541089045,-0.0755598146590856,0.3019809873101944,-0.015006252605055488,0.275435825567676,-0.09845644816538794,-0.015190275087390336,0.17925673430703937,0.23781804621025254
Frontal_Inf_Tri_L,0.31278212167474956,0.3353169214291561,0.17383806434576798,0.17267116232419702,-0.029007032085255492,-0.17817386937407245,-0.27385975314865496,-0.373835103745362,0.3556860956746754,0.260663876682918,0.5193973719444857,0.28047430181444255,0.26565564704873984,0.08288203002642919,0.07923876391048038,0.1996680198691021,0.5093451829042117,0.13215486752920086,0.27394821174524053,0.1855998660193955,0.33113145840889,-0.2523031310393553,0.23187148575534675,0.5391418672511757,0.3414766150651205,0.07247836054600172,0.291855324750989,0.3618086727991895,0.26602796936700646,0.3619081302787994,0.21939174964251293,0.03833127341844018,0.3276725245307331,0.2983396755879623,-0.28695198996536675,0.29238739428676375,1.0,-0.3788472530231254,0.4097597281101698,-0.08199231168024759,-0.19805869041957952,-0.06224434749829977,-0.2499303058953624,-0.1709080885791853,0.3573225820569793,-0.16063249265689236,-0.0615896115190987,0.3709789058493409,-0.00699292012536583,0.518565318532258,0.2882907662485209,0.17019050244384618,-0.18036143187902529,0.37150907074008604,0.004921632616110333,0.5330985977762058,0.04020291252461098,0.0924349182139921,-0.30138169009950627,0.41627588274717886,-0.01612246772458652,0.11051882277249656,0.11790137279693692,0.6971377505403779,0.5996408476526435,0.38532810468556195,0.6097305124204008,-0.15129343171296816,0.725013809494976,0.12089848335792172,0.48577893960333,0.49496131868814097,-0.1129212791738188,0.09211818192138399,0.520962881736815,0.23702482048721052,0.18474197044972218,0.6755014139668707,0.40055442827565146,0.5511532860021396,-0.02135241311274242,0.135568498984591,-0.1379896255865786,0.17505738242589405,0.19268657996278696,-0.21739814613019473,0.18487423648001658,0.44062559248247235,-0.3102449249149541,0.2254304546733952,0.39229538780497986,0.35928219233659364,0.2874708000412999,0.4289571141552765,0.30799004226869514,0.41780440671333774,0.13329992427613233,0.06894285851964238,0.5801620025725872,0.6378654141200386,0.09456292886392619,0.3001454113150987,0.06048127731967271,0.5316403543569149,-0.08396026149260197,-0.40714893603393215,0.2696430499347266,-0.05975893165221589,0.6530667517697277,-0.016997514323167335,-0.18695201047180351,-0.10032806700320304,0.0033979382032931385,0.5603748911610736,0.5513235390355492,0.15655556610508095,0.6364712767892092,0.5290841446036367,-0.01780335972173999,-0.17307230953627922,0.06774025137995936,0.166320503992618,-0.18016576002240872,0.49920049695702,-0.3783584432001906,0.3543394926150928,0.06703317617426323,0.33181618083574577,0.36773379101537496,0.29616517876296355
Vermis_8,0.1394111773635018,-0.2844099985539378,0.15451935172237483,-0.26099826386768965,0.08355740908921366,0.24693958214792058,0.44518515044553514,0.4847141552461102,0.12763298249544225,-0.3536971694183886,-0.15141311503146468,-0.07429115326197934,-0.4071098424391178,-0.08723204713604434,-0.01220114814239495,0.16233772769247742,-0.3712993329410134,0.08051939760100993,-0.25225467295204196,-0.16707329777483612,0.008640992855625735,0.4191118245218997,-0.19866698079640993,-0.19926801897614632,0.014270875438956932,0.099875423975552,0.1056465914601041,-0.21882394186036985,0.09471022857867262,-0.15904612951273528,0.09429036010517641,-0.06140034483293992,-0.24011786739613988,-0.25070888823299636,0.644885179001259,-0.01942648952081027,-0.3788472530231254,1.0,-0.24412277278761668,0.2029375376984725,0.2955676140152334,0.2616563356800216,0.3434045115932664,0.3195047362149761,-0.23197086095513095,0.18849930404200355,0.07613868696468931,-0.039432977124887844,-0.024595723857076632,-0.3314822629839642,0.1737915104830457,0.12287032604295438,0.559400082196279,-0.14393507961618004,0.3307755938486187,-0.33702693366824205,0.16136323825861615,0.018236041912077318,0.04235032685761383,-0.1668115710602762,0.1402356918506734,0.023202824851850334,-0.10658198429653394,-0.3986327256040071,-0.008679014525165571,-0.3402929517137456,-0.13212518502329812,-0.03577708439407956,-0.4257844254041528,0.1901426306973882,-0.24747726114038318,-0.4422038856298708,-0.04975204479355165,0.031762982942442695,-0.3411275075507801,-0.08094473884714701,-0.27972627227082564,-0.36021614829425913,-0.09564455556464009,-0.47980348770578424,0.251154145776377,-0.27762379189096426,0.5527882627803526,-0.06861298316325207,-0.15011547847378676,0.18706845930243263,-0.12243165442448528,-0.31058842287046384,0.4883554340541561,-0.025336700585599763,0.028642508078565738,-0.28324112547678587,-0.12530498800391127,-0.42002621949198066,-0.1926743917403848,-0.2245396140663889,-0.07610443843654376,0.042334750086855104,-0.22192392831031948,-0.3643324604104402,0.1550250544556297,-0.1411701113041503,0.14917728221224089,-0.3929005732767381,-0.15194764965092913,0.37494013932124953,-0.37371976089643416,0.3145068985501487,-0.06426577514511882,0.32979073576550044,0.42758858884471296,-0.006871345936809635,-0.004841349831968737,-0.08688898922747654,-0.33786325069505546,0.010312570690811042,-0.24743007675420584,-0.30636974040700576,0.028908287157413913,-0.03838821617228321,0.24212690213017707,-0.0030442638152486743,0.4781382061033352,-0.16835909099217175,0.412538999495961,-0.31040242700657,-0.11531689508838264,-0.10091193267446043,-0.2637536575836696,-0.37189046430362543
Heschl_R,0.47438936549880695,0.6066701724644953,0.4982234391887445,0.40806382902929844,0.0327099715520568,0.05487448810820582,-0.11724775726938354,0.16831871603273157,0.537958955097415,-0.21768889740372552,0.7232939466130309,0.5937652347757468,0.5921733694782114,-0.07624468447126245,-0.31010034063849884,0.36026470951735823,0.2202580927643945,-0.14755783503297099,-0.18202895140840192,0.04496826058609487,0.5211929054755625,0.12347052370057691,0.1859084161640864,0.6892538981911979,0.34638791954561915,-0.02045447316376283,0.07108812864237327,0.41785021069920286,0.4951961993112435,0.5179197815868724,0.47903985422141954,0.14103168182157347,0.5550490427326242,0.22409856292332261,-0.1606645963252971,0.25698643027288776,0.4097597281101698,-0.24412277278761668,1.0,-0.29470030186451635,-0.015314207998518738,0.05305795184619136,0.3031561742821307,-0.46566527880783937,0.20038546407621982,0.005545292647511711,-0.18967595488578917,0.3286425552784173,0.19465174901339213,0.5721217427655346,0.36814807777173575,0.26035978894155315,-0.008309634430009738,0.4476762307406454,0.2276375602335712,0.4800885750987684,0.4485486526526985,0.47416121413067835,-0.08935587900246648,0.06872271900503503,0.5210497667173242,0.2664545770024631,0.2781040613354082,0.31061897347673095,0.5280580542064893,0.5167567014143806,0.45535211064597086,-0.09772300147930266,0.2996657949376808,0.3342050313705471,0.6040867309838298,0.4731121637077083,-0.1935698501801583,0.16504335581845467,0.5684812731188938,0.6040736376240823,0.2525363393639481,0.49249168809432403,0.6057259156415298,0.2946160524717532,0.28618390680714506,0.09007401871854881,0.2882907620377064,0.11052574581628045,0.24910483285620372,-0.40701375305681525,0.48957022132767797,-0.0030769091127135022,-0.10585205370261241,0.5680488075642536,0.5393472523013187,0.3740257250386777,0.5805230414010658,0.29380406350570504,0.5196334082503745,0.4444007715314137,0.13986018057097177,-0.13141852034351906,0.6514107978910773,0.5447357657346906,0.2239318404245622,0.4528755938522841,-0.37002663265007374,0.21142055588131237,0.19830350214871603,-0.020040192175037934,0.2962724090293121,0.2181052888142368,0.39321993115,-0.12859576255457844,0.05646528621626887,0.3133436068384785,0.249828850965572,0.250667532627751,0.5222494379775858,0.23565924642762032,0.2425443120656063,0.5746629150549675,-0.08841946848871554,-0.1371937769975854,0.31260288973775874,0.5751406585924699,0.23369538558262226,0.6209809889851514,-0.11079385144747184,0.5654297675410938,0.35093954832627783,0.5094928663166016,0.4248966825458578,0.5457274104829952
Temporal_Mid_R,0.2674257620865612,-0.3321215090959547,-0.16568175182080383,-0.4695127066184214,-0.0421753469282761,0.070863941048931,0.5561675816375923,0.22306125380486916,0.01234434820992136,0.18903011581605872,-0.19352886162715427,0.03205494196954898,-0.2745058773421254,-0.004080015255633937,0.4459101228971322,-0.0173407544678212,-0.36332125195190873,0.7943528352760977,0.0824872405993603,-0.044893877150602626,0.08998362085237091,0.19952943820485022,-0.6084561333429449,-0.12341125680976062,0.0036062492967110457,0.38286368736378923,0.28238697685189834,0.00019161726429443434,-0.012873178659776895,-0.29904712471450173,0.13361121525509637,-0.20792762376049292,-0.5435174002936483,-0.5325554407668048,0.3080880087726979,-0.016617897299107672,-0.08199231168024759,0.2029375376984725,-0.29470030186451635,1.0,0.1289918078739461,0.33937791404513584,-0.09615656945696804,0.7479360671604175,-0.3536098987316041,-0.087232784294013,0.3529472819466009,-0.06590778477555953,-0.32677071818717995,-0.2501515069070749,0.09740896572775143,0.175351840882356,0.12377836599576746,-0.17573241893756908,0.3787110115282076,-0.38357565592507475,-0.04048850861696206,-0.42972421508114755,0.07997704184034418,0.2917831937934938,-0.18496317344372937,-0.19847059362250968,-0.26797098871864067,0.0016280713891953168,0.0033516439430573905,-0.20129054417926634,-0.1893102744965222,-0.187393458463723,-0.1388771675722659,-0.18154836257790294,-0.34027064664417705,-0.4598983450717904,0.00767757425334249,0.039417181015401516,-0.4475665303113543,-0.06790378216384729,-0.2547092142676595,-0.13801254859148793,-0.26645860229013896,-0.07995450259988637,0.22921069402250635,0.09788680767696495,-0.11326577799561187,0.3267998612417165,-0.26991112065029293,0.7179078881937807,-0.220764113716812,-0.2732568493592811,0.37092776212101064,-0.004126144977818257,0.05339123573548213,0.24268355615682305,-0.22268356974899392,-0.46730072252959387,-0.14995005579429696,-0.2538181676833539,-0.33830452998052113,0.32669113268514566,0.01189897607010735,-0.2410882153633268,0.02090753684097366,0.09710904920257979,0.23857436261863363,-0.2567666781485533,-0.0390431262333775,0.37437731855832257,-0.31486988117018555,0.15500128264401297,-0.06968323974607558,0.6038427323032532,0.2553857709458094,0.035070094354922136,-0.3758899625447314,0.3742627205833553,-0.31121874968930485,0.44278671487720356,-0.22174945379756675,-0.17672894260095512,0.04533153099151097,0.23704723025280744,-0.40129941031419464,0.08192928384136074,-0.4085031404757479,0.058482707362279146,0.4412687873851371,-0.021244136675396232,-0.23647299099403907,-0.08774702865297039,-0.47676682060880465,0.08480599582372103
