,Cuneus_L,Pallidum_L,Insula_R,Thal_PuL_R,OFCmed_L,Cerebellum_7b_R,ParaHippocampal_R,Rectus_L,Thal_PuM_L,OFCmed_R,Thal_LP_R,Cerebellum_4_5_L,SupraMarginal_L,Frontal_Sup_2_R,Cerebellum_10_L,Occipital_Mid_L,LC_L,Fusiform_L,Cerebellum_8_L,Frontal_Sup_2_L,Hippocampus_L,ACC_pre_L,Vermis_7,ParaHippocampal_L,ACC_sup_R,Parietal_Sup_R,Cerebellum_Crus1_R,Angular_R,Rolandic_Oper_R,Thal_MDl_L,Precentral_R,Thal_PuA_L,Occipital_Mid_R,Paracentral_Lobule_L,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_R,Vermis_9,Cerebellum_10_R,Thal_MDl_R,Thal_AV_L,Putamen_R,Frontal_Sup_Medial_R,Putamen_L,Angular_L,Cerebellum_Crus1_L,Cingulate_Mid_L,ACC_sub_L,OFClat_R,Rolandic_Oper_L,Vermis_4_5,Calcarine_L,Caudate_L,Frontal_Med_Orb_R,Temporal_Mid_L,Frontal_Med_Orb_L,Occipital_Sup_L,Amygdala_R,VTA_L,Cerebellum_Crus2_L,Rectus_R,Frontal_Inf_Tri_L,Temporal_Inf_L,ACC_sup_L,Red_N_L,Temporal_Sup_L,Temporal_Pole_Mid_L,Thal_MDm_L,Thal_VA_L,Parietal_Sup_L,Temporal_Pole_Mid_R,OFCant_L,Olfactory_R,VTA_R,Lingual_R,Cerebellum_7b_L,Postcentral_L,Thal_PuI_R,Thal_VL_L,Thal_IL_L,Calcarine_R,Vermis_10,Thal_MGN_R,Fusiform_R,Cerebellum_8_R,Thal_MGN_L,Heschl_R,Thal_PuM_R,N_Acc_L,Temporal_Pole_Sup_R,Heschl_L,OFCant_R,Cerebellum_6_L,Temporal_Sup_R,Thal_MDm_R,Cuneus_R,Temporal_Pole_Sup_L,Supp_Motor_Area_L,SN_pr_L,Vermis_6,Cerebellum_3_L
Frontal_Med_Orb_R,-0.027456686835556493,0.3794548911907694,0.040642369760230494,-0.13095368399569846,0.19253663922629358,-0.25743896733975224,-0.10878727830255389,-0.12917059709196854,0.24656478396373482,0.02535867528574599,-0.07285073340501672,-0.07727788478489242,-0.01526143104764122,0.10549148752728245,0.34470849251148444,-0.21248489720080904,-0.06335147716092537,0.2222969725459318,0.07194627544983236,0.24544059777462343,0.12980487917845365,0.21367795399584888,0.08659169266743678,0.24214675812924985,0.06185192465793021,0.11469113081308675,0.05406540089307256,-0.2787256239561728,-0.08243186655389903,0.37921312940339935,0.2997732237933398,0.01925090179696078,0.28613692933051055,0.30598996107232335,-0.02280787671600763,0.22598556733070524,-0.18215634740155373,0.14848685696282496,-0.1960131012835738,-0.021218896543056243,0.395839358978232,-0.07103170389723128,0.41126646591150257,-0.2851472685623202,-0.06911357549344142,0.21563384904478114,0.1293195322206166,-0.20752377041050746,0.3151249104145453,0.1702134698706482,-0.2317146878726097,0.3766163463075817,1.0,-0.045391534834175164,0.32177444266430627,-0.0547307535768785,0.10413676081739281,0.20325358663984772,-0.08713360319794085,0.3197881068646698,0.5330985977762058,0.1470200101038678,0.01710484799172909,0.026719544662684728,0.14770880807134482,0.2057712905231846,0.24173426869026013,0.3032829314542334,-0.10007389019613365,-0.3245727842229028,0.23189054520990585,0.2416286915668038,-0.14791653730423146,-0.3111823959937806,0.05061367159018911,0.05267044547900669,0.32473878516485116,0.40089469308950515,0.10231331045807844,-0.26432174715030965,0.23637881826460427,0.2957514460092852,-0.2203525912026558,-0.08592422577148197,0.5317819378962966,0.4800885750987684,-0.02164907620528373,0.3727025304442999,-0.3386011114763206,0.1353486255991562,0.16211193059020682,-0.32021082528745837,-0.34290805149297193,-0.17969569591418136,0.09511229275447501,0.09583461887337773,0.1413634738173524,0.03314715949846241,-0.06260830593885232,-0.13550714796396882
Temporal_Mid_L,0.08993543565258373,0.3937146156083999,0.1441827023332088,-0.11707700588771125,-0.22775384537466956,-0.11828119027173321,0.26474662169027957,0.13574380951401807,0.1491359251490387,-0.002083088929913537,0.1773482618486736,0.2899223928223805,0.29317429043927984,0.20472958213643308,0.09363454876027694,-0.09032935354208867,-0.10822581414504473,0.3955935589602844,0.18364211547055415,0.13985955458353957,0.45978207740272625,-0.11002821010400984,-0.005240838108710556,0.43345577963563847,0.23450883380445248,0.15772381328692917,0.028124120596606024,0.20678878719691626,0.129285035555083,0.26532673653675626,0.4699689520245268,0.0176744458863719,0.0017120635446270444,0.2807070541678519,-0.00021700549105667694,0.09621861442787999,0.03805260618830385,0.3428901771577006,-0.05096233629552866,0.16931764110982,0.13545939400320664,0.1346371240379655,0.2491786835812155,-0.06500415230580492,0.1231412185668341,0.33831166652514183,-0.07524398317461138,-0.2569056958071473,0.35490094943378764,0.23241311897380804,0.2627436091600257,0.1942920976166877,-0.045391534834175164,1.0,-0.31849785445665385,-0.06826693410581741,0.11899335844934585,0.1830834541140138,0.14646938366012754,0.3025442858391392,-0.10032806700320304,0.38035378813266857,0.21951524198942918,0.22366055221181003,0.4232918977455193,-0.007733512862686945,0.2861794961394499,0.0673832316601421,0.12966816082811725,0.23540594633384135,0.03134334843495339,0.32011521622007716,0.11161640832899447,0.18068750804573916,0.33277686553489844,0.29799534611861084,0.1410886641130009,0.00995354864848557,0.21537348744656054,0.12255473372349933,0.14416266237095,0.23767738594619167,0.15672830563761864,0.18673822109229038,0.1422755175826009,0.3133436068384785,0.20157267143564742,0.1429418890806488,-0.13781582700241538,0.3694934434364657,0.1403719449115717,0.27270006188337026,0.035383028063045774,0.12286556544699204,-0.10672323316581475,0.15847096751103332,0.5163335842734521,0.28613673288802915,0.048373158909775046,0.10551349393373208
Frontal_Med_Orb_L,-0.14213828915438317,-0.041142008835413205,0.13478478167852595,0.45380188560434037,0.6405151538889509,0.055202071979617795,0.09672742263295606,0.22626027775592084,0.40296930492683625,0.18563294214453283,0.19902977667610824,-0.2547189284704462,-0.2836687464937501,0.2940848859876224,0.07719646342855807,-0.1451001394525682,0.08810181343561474,0.06985116629860767,-0.08638146307982109,0.3512690141393785,0.11136736101642887,0.3863324864904338,0.011963756118378518,0.25925541718000167,0.07747803631029948,0.04260403833106546,-0.2275132718464987,-0.25209772892996063,0.19414687501784553,0.2071268080339691,0.08001957211611611,0.05401262008912626,0.14911333705365812,-0.07031822720483065,0.3608599042263089,0.3438842873054037,0.006403575229341001,0.0010751164523953212,0.14191630163974248,-0.3708450947758015,0.33007347276604204,0.25616561196239224,0.3257861864938124,-0.08153482111610666,0.05663713088784694,0.006595068958647156,0.2764292047139221,0.2293906555203578,0.2701364882343443,0.14480779005654423,-0.300656768088192,0.130399523393146,0.32177444266430627,-0.31849785445665385,1.0,0.1599174485651739,0.3460611522910484,-0.0023947090452504137,0.13379112946295024,0.0764315956986706,0.6364712767892092,0.02579269094702631,0.211354275890646,0.2519791917113983,0.09481540652114355,0.30613731900351937,0.03733051415370215,0.14543911468337492,-0.13886625441807698,-0.40918708496902234,0.3617879667674081,0.04976865330283333,0.07944276754670802,-0.1703120673916188,-0.34816934116868387,-0.11677927904041024,0.13172545087048748,0.40016074115870454,0.14537342357773791,-0.26700373369519015,0.07111662054671009,0.10238214294745075,-0.12562993004529455,-0.0896704708862333,0.14879360996942487,0.2425443120656063,-0.1755891274226355,0.11248646356865227,-0.01682966094044666,0.11254715342399829,0.2762808388290732,-0.19646390434931363,-0.06303870751833339,0.07251916841573793,0.05903328719660026,0.307514302546491,-0.057979758646580025,0.10125634227612794,-0.004123382205446985,-0.21457066081758797
Occipital_Sup_L,-0.20177844432664693,-0.010660197590269808,0.36434862662301315,0.23470700188109148,0.07812617934668789,0.17002967940266014,0.2962087042141434,0.0064245800575886336,0.11608205656737756,-0.06318933206781838,0.15066982437782248,-0.21247132401802862,-0.3870216951476367,0.19949974568309198,-0.16801638819379355,0.04899873272265039,0.29864411904937394,-0.20189661161386707,-0.29914789265815817,0.20890586318197227,0.014408739220856835,0.328344266570575,0.024842543113144246,-0.010944878567550402,0.16168130274345655,-0.057678951763554843,-0.21185788279334336,-0.180255331284022,0.18695567119361187,0.012299365870410913,0.041434462189275864,-0.15120971336975322,0.015205280973154342,-0.14190405470048384,0.15968978291338864,0.18591189469444422,0.06593957812699204,-0.11181314011972164,0.11995854509044737,-0.07702322901295851,0.22347515679817193,0.1893382169598722,0.13614849227061937,0.15545084959190109,0.05794840290519012,-0.005664168839307866,0.24534123943849684,0.3237455015589376,0.05745176300949791,-0.129812102435739,-0.2357878297571596,0.22790318064620976,-0.0547307535768785,-0.06826693410581741,0.1599174485651739,1.0,0.3709650967305471,-0.15250295359450758,0.1232772925397231,0.01898213839159193,0.135568498984591,-0.11811934617627191,0.21786435155302014,0.228589738525401,-0.09474387852314684,-0.05894578763070491,-0.13531278110531406,-0.02608395233991453,-0.037732227903823495,0.15837597213272162,0.1980020175335557,0.07451643973263145,0.10189800065014837,0.03184625497405649,-0.011188466824880991,-0.2501612077973347,0.025029596818712863,0.09107616095994213,0.022647006314008414,-0.1996786396276362,0.1635000039740967,0.06797263834152839,0.15126061681226627,-0.21726056541568037,-0.15727363814303788,0.09007401871854881,-0.12026470623803698,0.12904299097852265,0.09498824398525933,-0.062367989647577775,0.08151196491738502,0.1641185523732318,0.2198499003163954,0.34445409868276566,0.13839773057665344,0.07931493562290354,0.14311376053282843,0.2075354615641041,0.045446628685858345,-0.09389167320417642
Amygdala_R,-0.26280923597780353,0.364008126596136,0.6415217078597419,0.23912387630734924,0.3224989133076766,0.24898460504177206,0.6848037794649225,0.1913470042677409,0.39886986817491454,0.19990955888664855,0.15870064850083945,-0.27317737111377327,-0.46014237898336807,0.7473847685324162,0.007703150186148847,-0.20772129393948868,0.419257547571774,0.00984918113880553,-0.3062544511997329,0.7304602268629667,0.257357248270296,0.7581958147606849,-0.044184909635723156,0.3292352736775798,0.5253564375613056,0.042537198443295315,-0.1749067630502511,-0.3922082126668234,0.4871028378947841,0.3226193456796027,0.19224978440441504,-0.180156765198221,0.04858731636161847,-0.06821497419317726,0.4431464770243438,0.7202609902669801,-0.02824273102760971,0.16913308733215737,0.07984007405091369,-0.19555667766663734,0.7592911082900047,0.5401105934931575,0.5912056962892432,0.01198451643092546,-0.012858764451841566,0.03686569882925593,0.6981080272722828,0.6917817032787383,0.4388261043075403,0.04371136574121181,-0.4708247016243842,0.6064787809764212,0.10413676081739281,0.11899335844934585,0.3460611522910484,0.3709650967305471,1.0,-0.009451645061949253,0.2788722097388044,0.3917351951122321,0.5511532860021396,-0.04972737373687794,0.6527515106010299,0.4883785406204171,0.026859435405356645,0.25635615991736693,0.04364238253802174,0.01995722568017393,-0.24638903214887203,0.19148061697758753,0.727485379930646,0.3561906298924348,0.20229133226447907,-0.11504447956608738,0.10514348530326756,-0.18789468652747837,0.2160520259782428,0.20731096291570794,0.14888622500074464,-0.4567740570447519,0.3461160115088263,0.20344230958811485,0.4296703036202881,-0.12777817576124986,0.08368130682676636,0.2946160524717532,-0.14783299616596415,0.5442871934654843,0.259834962439375,0.18070244149393166,0.6006852132857345,-0.09631507928947881,0.2490693881021181,0.6036419594918767,0.08309190262225313,0.3461903525390546,0.4295937830163079,0.4844147222389176,0.04137274159484845,-0.22195026359287662
VTA_L,0.26556881747874134,0.4601963687022145,-0.02759465663365181,-0.12244270893150153,-0.11092355102664764,-0.26026503070939494,0.11367884413686744,0.2859247363279803,0.16144800060271083,0.165767043362622,0.10813427221033921,0.44900265569556785,0.23836374149587403,0.27862614608767955,0.4011056829567171,-0.08181956519778733,-0.2887254065373218,0.47478766762039165,0.7010130637873763,0.3011862119612031,0.4814602342127473,0.024592354922105025,0.417938779881857,0.5163148337448561,0.23860343551616978,0.044664784491106065,0.3287897431172398,-0.13297153909820125,0.07260389947967807,0.538269340183166,0.388357213346501,0.5183803653875897,0.2326687754735223,0.33195927655528357,-0.10462720628284955,0.2741083027915306,-0.13087641535994674,0.33574309890279164,0.23769615708343914,0.21271776765112108,0.31296334493802086,0.24827332818204714,0.4335230510466158,-0.2515734832576168,0.027388630911078345,0.3396175085297878,0.11587415315590674,-0.20639739434268833,0.3772555562916695,-0.005678923246318839,0.04936621351156011,0.2792512085713591,0.20325358663984772,0.1830834541140138,-0.0023947090452504137,-0.15250295359450758,-0.009451645061949253,1.0,-0.007054082849014043,0.3729363773054218,0.06774025137995936,0.4453148719585132,0.07769855041121224,0.2051276783981158,0.36045710084453186,0.16094102882701,0.5234885248665424,0.31589326429034453,0.1837420988301465,-0.15624987679751062,0.23811691006440405,0.33143278379727464,0.11741765701114155,0.00409791546492269,0.049540946740827235,0.16118152336026992,0.46123225722171496,0.2636842928631887,0.32322455537456973,-0.12378621345748045,0.27375719912071217,0.20473895956117208,0.1447054544829674,0.5184404940656872,0.39388046261111753,0.31260288973775874,0.2255092354692757,0.40878591136845754,-0.2257540264811857,0.49752295429080734,0.3613034017986976,-0.004295215449172191,-0.31715228665567075,-0.15215024231580773,-0.04782819045783736,0.2311625350602129,0.2928627722092633,0.3143935300587766,0.08397957863798863,0.2812016827835302
Cerebellum_Crus2_L,-0.3060429013490896,0.016859463752235886,0.08500616606157126,0.1316828159459805,0.0347256611447642,0.11469774409907998,0.2654191464915571,0.2343019169003123,0.0882542582865364,0.060948791954273586,0.07237411155033077,-0.18152006519330258,-0.21073403420576495,0.30958401861540735,0.0564104531460686,-0.09860712015271735,0.2547036033022965,-0.11899880878748169,-0.1312554878099993,0.279112343750473,0.018291617603985538,0.2039786926124629,0.24290792101689002,0.07786654157264898,0.044790507906543424,-0.14581453489773868,-0.06533373292823758,-0.1639556503750521,0.09835756153353543,0.09252142256490428,0.13111877487938434,-0.13445220206700378,0.11310829294365961,-0.07837199860932245,0.08712254278489115,0.23824774627737827,0.03589969778918611,-0.15372648786845797,-0.05231729885726999,-0.18610370110516428,0.19611566588727442,0.2627721570811744,0.10996299655643739,0.09855697393160112,0.10351908549013858,0.008003553357766953,0.2863766242364709,0.25069885827603544,0.1063352616571281,-0.11814575424570964,-0.29871937451363706,0.15781697078252013,-0.08713360319794085,0.14646938366012754,0.13379112946295024,0.1232772925397231,0.2788722097388044,-0.007054082849014043,1.0,0.21244317841728272,0.1855998660193955,-0.03826620903219883,0.1764442439928383,0.05709336022728608,-0.045976618273902904,0.01424788193062657,-0.2019140272874983,-0.16994318572104122,-0.06043755976009125,0.06225591165202628,0.2217145436109476,0.2234041582902034,-0.0942803145768244,-0.01336520273971811,0.045742010096768884,-0.10301235066904418,0.09514499012987088,-0.15606895930465603,-0.1269773645121905,-0.29771536117292235,0.15900977735930724,-0.055197145631437995,0.1562116472822878,-0.04849016556809084,-0.162678225347682,0.04496826058609487,-0.19960693444129893,0.144718662776296,-0.07836763324444387,0.12210500515182411,0.2069341302140762,0.03323794218834928,0.11457396265615569,0.02350010945950745,0.010097628497054421,0.052355540429921646,0.22588090827928128,0.036758623807715926,0.19782591725310938,-0.07111619079253288
Rectus_R,-0.21870879760242018,0.479876096236094,0.0993072340704344,-0.03743576858097619,-0.15239409534627393,-0.061222551035204985,0.2642463441847694,0.3109066425464137,0.28811346414895955,0.4490445773527745,0.11674180755802382,-0.0884679234423081,-0.22944781117865704,0.5245108307755816,0.5337615080856786,-0.31686240714683955,0.030004401419301746,0.19486874147415134,0.23126922720166465,0.603352190628314,0.2025448015835798,0.40585554687799863,0.18783763718081892,0.43277592283428806,0.267805826715914,0.02054305990647374,0.057885899485622144,-0.40497090570245714,0.01894114578726345,0.5054936754026457,0.5020098205630116,-0.04692658542816617,0.27301693227837287,0.2806424749490281,-0.2111164017318147,0.4655753174637136,-0.2901201518895103,0.1569014023556347,-0.07324418757816627,-0.23858146920224818,0.5380541168420887,0.3867614970163807,0.43502815049355265,-0.17292035659556595,0.02544830581638672,0.3197161286694018,0.37502084580232464,0.09246010692442008,0.371284509754038,-0.302240571760612,-0.519512172546565,0.5294648905584919,0.3197881068646698,0.3025442858391392,0.0764315956986706,0.01898213839159193,0.3917351951122321,0.3729363773054218,0.21244317841728272,1.0,0.17267116232419702,0.19093162094571184,0.29000506624743916,0.16401199651001805,0.07710136567629318,0.09052545279982542,0.18865205442925703,-0.011613636757259472,-0.09580317863711861,-0.11725139080283269,0.5367955475641678,0.8274019028193226,-0.33728434223016324,-0.4765193791569474,0.1704951160542895,0.010925917285429394,0.40400487174416416,0.04152952242663287,-0.04028977291666082,-0.6123698558649816,0.44038626935484465,0.3819755381655012,0.09419523121041817,0.14705033383376573,0.3506469864276423,0.40806382902929844,-0.21935898127746606,0.5306118374935698,-0.46714853178264754,0.2220498892265203,0.59143917050607,-0.021682902143882334,-0.3411225831020278,-0.10371913281970632,0.07575283884040464,0.13123846071647643,0.5855045552463531,0.20381311888601214,0.13547101218187635,-0.15933648693999583
Frontal_Inf_Tri_L,-0.17817386937407245,0.2874708000412999,0.35928219233659364,0.29238739428676375,0.6379400741336417,0.06894285851964238,0.3886720518766679,-0.00699292012536583,0.5391418672511757,0.03833127341844018,0.17019050244384618,-0.18036143187902529,-0.18695201047180351,0.41780440671333774,0.0924349182139921,-0.08529877131227653,0.260663876682918,0.12089848335792172,-0.18016576002240872,0.5513235390355492,0.2547179368998595,0.5316403543569149,0.0682715484743703,0.32183274840245263,0.26048184392415397,0.09211818192138399,-0.16063249265689236,-0.3783584432001906,0.4403361826768879,0.40055442827565146,0.23702482048721052,0.05156252300104657,0.13329992427613233,0.04020291252461098,0.5603748911610736,0.518565318532258,0.07247836054600172,0.06703317617426323,0.09456292886392619,-0.20453592502090986,0.6378654141200386,0.19268657996278696,0.520962881736815,-0.0615896115190987,-0.08396026149260197,0.21939174964251293,0.44062559248247235,0.27394821174524053,0.5193973719444857,0.291855324750989,-0.3102449249149541,0.5290841446036367,0.5330985977762058,-0.10032806700320304,0.6364712767892092,0.135568498984591,0.5511532860021396,0.06774025137995936,0.1855998660193955,0.17267116232419702,1.0,0.0033979382032931385,0.331932320880828,0.3618086727991895,0.11051882277249656,0.3709789058493409,0.17383806434576798,0.3556860956746754,-0.19805869041957952,-0.17307230953627922,0.4289571141552765,0.12234356934723013,0.20428620512081358,-0.016997514323167335,-0.057622531180293014,-0.02135241311274242,0.33181618083574577,0.5996408476526435,0.3414766150651205,-0.27385975314865496,0.2696430499347266,0.18487423648001658,0.09010601861434293,-0.1379896255865786,0.3218571225465614,0.4097597281101698,0.004921632616110333,0.3573225820569793,0.07923876391048038,0.26602796936700646,0.2983396755879623,-0.30138169009950627,0.13215486752920086,0.25015641762030333,0.08288203002642919,0.2185541862468335,0.3001454113150987,0.30799004226869514,-0.029007032085255492,-0.1122158612518351
Temporal_Inf_L,0.37461514811793967,0.2939877118679395,-0.04158909650738171,-0.039726215875226956,-0.08872175617726026,-0.31312347832371135,-0.09100012507082349,0.3191818101777994,0.138789075685631,-0.05754317841950042,0.10145157587711987,0.5350116786696594,0.38412209101586275,0.19423865940815832,-0.02731871906620072,-0.24621994684558998,-0.3215144518671336,0.756281565560276,0.6196327743666203,0.19267134344310358,0.6899920665467153,-0.013931459652350668,0.0747889838593124,0.688706126945476,0.3596220450015476,0.16250765279876656,0.05989868167416299,0.07513817970665826,-0.058937539078485375,0.28977167602639,0.3652595986793788,0.18153005619604168,0.15378323699391322,0.176745039342603,-0.03976738469507381,0.1021293410635127,-0.12297969052211946,0.46351773894968346,0.08435345095201703,0.3556495760544919,0.14508366751848803,0.3025095084048787,0.5070048412943787,-0.27054611470628925,0.030394882884463997,0.1923247271191786,-0.0153042126501521,-0.39326650807831653,0.31228550290454016,0.3526831308425859,0.34960827595219374,0.09484186503266381,0.1470200101038678,0.38035378813266857,0.02579269094702631,-0.11811934617627191,-0.04972737373687794,0.4453148719585132,-0.03826620903219883,0.19093162094571184,0.0033979382032931385,1.0,0.3531627739164855,0.18856537619304015,0.8182135836964827,0.11830827753046476,0.4834882730145389,0.1789295202827045,0.006815506532890791,-0.012189294099945637,0.2408221297216799,0.23568574553453558,0.04645229837131607,0.11984613973538732,0.18882553449221748,0.18199947723275392,0.1495611450472355,0.08605271488887073,0.43782199439953884,0.1053101483397857,0.08426869884940574,0.08217227049070723,-0.05122933812562055,0.17111705414557074,0.1691286608633138,0.249828850965572,0.14673826287707512,0.24322781356208653,-0.08934653571405123,0.28638894726302794,0.3239744090458992,0.17157695156079358,-0.4088816717743455,0.015198061967561197,-0.1988630071940958,0.6232411040312225,0.22971230222958836,0.3180546362816646,0.08508049920140241,0.35277668069451573
ACC_sup_L,-0.004281871873142192,0.2720611278469515,0.4064294889637037,0.14728959894250476,0.19947545194980887,0.025026754052923192,0.39445766781480596,0.230342044667847,0.23581042139228028,-0.05838760180557315,0.07023410966452213,0.03224023208450551,-0.1902491122427959,0.6764093617000765,-0.21607229184599144,-0.2228865703992409,0.1519199796930825,0.2853618177711759,0.05133359695399192,0.6302797875007468,0.37466386144548236,0.68081391840531,-0.135346344340447,0.4220019778438694,0.7323019389981831,0.13171612305862415,-0.08479752533433467,-0.1797346387533212,0.29457480829914623,0.28371631295988836,0.08879897918735105,-0.1731772878591623,0.07328263200797956,-0.1812545439015616,0.2817567168678637,0.5355968130504888,-0.04498619987032462,0.32593417434585115,-0.04162098622876301,0.19231825674285383,0.5501968540856129,0.5754694388547646,0.6519393088950699,-0.03345615967654002,-0.017143772805034967,-0.1432241586828917,0.607581518247456,0.48283798041332904,0.3612449906281224,0.15077726277840234,-0.08023703954709259,0.33580221350700146,0.01710484799172909,0.21951524198942918,0.211354275890646,0.21786435155302014,0.6527515106010299,0.07769855041121224,0.1764442439928383,0.29000506624743916,0.331932320880828,0.3531627739164855,1.0,0.40235954044064703,0.46810054147569236,0.00047106937667078025,0.18725948603769124,0.008498089208437086,-0.13251386884052704,0.30709160525306917,0.7494559383078478,0.30817960255124144,0.21698855622972008,-0.023839886656732142,0.41449544058413584,-0.1692954755379147,0.07502434053142408,0.08842075931975019,0.28384623683374327,-0.22809790635789187,0.10477421709165088,0.14234948797675448,0.28447476927356313,-0.031243712877346536,-0.06968533628016814,0.1601541645129072,-0.013364469492524792,0.6142792550894375,0.3533876388929711,0.0984955780120414,0.6874787354573751,-0.018723024176645987,-0.0469969052839233,0.5592010247910187,-0.0070145742844347,0.69044928828768,0.3020855635642127,0.46020993211596917,0.06313318161739383,0.07344396794290402
Red_N_L,0.03201784754062074,0.43111460106410643,0.5582458467639267,0.33808723350386016,0.31760214571926787,0.14476290165092603,0.5680583071786292,0.3495276072801911,0.5488771387046715,0.08619047624907424,0.3580699230271403,0.03192932978321892,-0.019770503281275907,0.5385450843433511,0.039030629892208804,-0.16008548752545543,0.12719876095862198,0.24071240595778548,0.04545072460319659,0.5284735388701236,0.5387695152674766,0.31464895856019504,-0.02550813145458637,0.4542074487258527,0.412581860790354,0.026576227374589242,0.048343931486335256,-0.026721550794774285,0.5405713210597547,0.454120807535127,0.346871054177505,0.25093332680604896,-0.02488924036151554,0.0522321793782068,0.5178690495860487,0.5219165674193469,0.17514963349414872,0.31706665358590935,0.3619499211597388,-0.02399131849418366,0.5338602908976393,0.46621886525143746,0.5613400883747967,0.13691348220651448,0.1285139685000245,0.3635648328311669,0.23659387100043347,0.20456441727865968,0.5605026209374021,0.14482476156018664,0.011623978041917804,0.470181723338788,0.026719544662684728,0.22366055221181003,0.2519791917113983,0.228589738525401,0.4883785406204171,0.2051276783981158,0.05709336022728608,0.16401199651001805,0.3618086727991895,0.18856537619304015,0.40235954044064703,1.0,0.3198660327078819,0.2388283322926193,0.45358912369821935,0.3539901038130653,-0.060645701455417325,0.1394888573891216,0.3754916472052996,0.28916196910750874,0.34646508363880313,0.24248912650012555,-0.05195085837813869,0.11788389585699223,0.3513828701875049,0.44649357196891504,0.4473137948275694,-0.025534215717558283,0.21398902722951835,0.2969711813855998,0.3524970849563747,0.19991570675122056,0.13559223614158136,0.41785021069920286,0.3009167424641606,0.2530037061267642,0.17377185529492303,0.49684206703389433,0.31105207680675967,0.06808264766892581,0.19723049724498723,0.4885448718860035,-0.09002112312879083,0.2896504024976246,0.4554476261307052,0.6173646302568536,0.0014610291839953098,-0.034810775494987636
Temporal_Sup_L,0.3438034451677641,0.24830344136512872,0.04614076897887944,0.04136306672610811,0.10671118148353194,-0.20988006119023933,0.022571678999533024,0.27477732114507686,0.1788539216469919,-0.12702104646617635,0.16098807227081705,0.5218463052636602,0.398285618570613,0.19341943260689906,-0.22860119290216435,-0.15052339262008121,-0.22663376633180526,0.7794333123308584,0.5086821961724647,0.2167301044784854,0.7313706507340997,0.053906551776099675,-0.02891191416927858,0.7103198586973479,0.3977180755745608,0.24710675507722105,0.07099928261379262,0.28113151535174596,0.037986237217053,0.25791637306339016,0.2916050047304462,0.10679781142920079,0.18860160763290032,0.05593426070477634,0.1419238305685018,0.09001703490360698,0.016118816704796313,0.4520881989973774,0.07989209854244388,0.4089698933130101,0.17065873555270902,0.2772389338159744,0.5615327177657478,-0.209102813209766,-0.04602165670886281,0.16389527969322104,0.037793836229231846,-0.34945416837008647,0.37363187560739375,0.5165864237516894,0.48438632482352323,0.03262474029167534,0.14770880807134482,0.4232918977455193,0.09481540652114355,-0.09474387852314684,0.026859435405356645,0.36045710084453186,-0.045976618273902904,0.07710136567629318,0.11051882277249656,0.8182135836964827,0.46810054147569236,0.3198660327078819,1.0,0.0862968871619491,0.48855169209264815,0.19416943156158636,0.022250256261184733,0.07495949738786073,0.2788975516780151,0.14483479590682402,0.23587396030735716,0.3387148035659335,0.2845533135362185,0.15486627003644704,0.1257019147650254,0.20248967529392012,0.4612257387980271,0.2555100467821869,0.0015947846681214556,0.05927441490199807,-0.06262779502440954,0.19519115746519478,0.043768598398085085,0.2664545770024631,0.2709031500389273,0.27326266356147455,0.06139416512936892,0.37215891522221317,0.3091675054798187,0.10818231539986198,-0.24343969601130513,0.17973643057567165,-0.22220355224862048,0.7697640992655617,0.22122700420660393,0.4212456170475046,0.11637024469677366,0.39581676821563605
Temporal_Pole_Mid_L,0.01944489399333969,0.08613001760132487,0.1590631879383006,0.2637207350694715,0.43701785624959427,0.05204172634167577,0.2644564043478925,0.28123730286045767,0.3404803741081098,0.0525404507194069,0.2510766038726694,-0.00744516512924808,0.011828967943239352,0.27113058651754957,0.13639234037814033,-0.12620833544065746,-0.08893929541865228,0.24426959359665412,0.01023749706298189,0.28454838826657136,0.32588095924436583,0.15758548761328928,0.07871391959091606,0.40276452851639893,0.09243367814357775,0.06933090891679171,-0.020667720098598037,-0.04965012045522192,0.24866855821446912,0.19410829376959,0.30674916025601173,0.12708191743799718,0.11215577881812759,0.2776996301657198,0.2751302314353041,0.3238361645960215,-0.06109150752764786,-0.015189814784484125,0.26430233379099194,-0.22254616081951012,0.2592614663616163,0.21993640175502793,0.18449854161732004,-0.020469414294674217,0.11205310012570689,0.16778281194194858,0.07673383150945139,0.05719984069600827,0.2988935416095128,0.26853997128446594,-0.14004797521596682,0.22079204306750772,0.2057712905231846,-0.007733512862686945,0.30613731900351937,-0.05894578763070491,0.25635615991736693,0.16094102882701,0.01424788193062657,0.09052545279982542,0.3709789058493409,0.11830827753046476,0.00047106937667078025,0.2388283322926193,0.0862968871619491,1.0,0.20539466350709426,0.22310353661502735,-0.09328044709641992,-0.10001521285452868,0.18606651621527281,0.048131477824551044,0.011014822681677172,-0.027363738019124142,-0.24088757787169476,0.18974991255594156,0.22358086590800402,0.2957560379226007,0.12525122445970804,-0.06559002317361015,0.13821498875046484,0.16804928656448676,0.14027208759171697,0.08807720732579884,0.24123136603147702,0.3286425552784173,0.022310701946826408,-0.057421881655596516,-0.08060822053067081,0.21643030815261358,0.13118985615072482,-0.13722258460267076,0.023434474685258007,0.004286589950974076,0.02312560923365912,0.0367965428091648,0.21720216557015212,0.17153022208783703,0.08688350974316156,-0.017714756702765105
