,LC_L,ACC_sub_L,Red_N_L,Cerebellum_8_L,Frontal_Mid_2_R,Vermis_9,ACC_sup_L,Precentral_R,Cerebellum_4_5_L,N_Acc_R,OFCmed_L,Cuneus_R,Thal_PuM_L,Thal_IL_R,Precuneus_L,Thal_AV_R,Precuneus_R,Hippocampus_R,Rolandic_Oper_R,Raphe_D,Frontal_Mid_2_L,Cerebellum_Crus1_L,ACC_sup_R,Cingulate_Mid_L,Cerebellum_4_5_R,Insula_R,ACC_pre_L,Vermis_8,SupraMarginal_R,Cerebellum_6_R,Vermis_10,Temporal_Sup_L,Rectus_L,Temporal_Inf_L,Temporal_Inf_R,Olfactory_R,Frontal_Med_Orb_L,Caudate_R,OFCant_L,Supp_Motor_Area_L,Rolandic_Oper_L,Thal_VL_L,ParaHippocampal_R,Cerebellum_9_R,Occipital_Inf_R,Frontal_Med_Orb_R,Putamen_R,Temporal_Pole_Mid_L,Amygdala_L,ParaHippocampal_L,OFCmed_R,Thal_PuA_L,Occipital_Sup_L,Cerebellum_7b_R,Heschl_L,Calcarine_L,Precentral_L,Postcentral_R,Cingulate_Mid_R,Occipital_Sup_R,Vermis_1_2,Cerebellum_Crus2_L,Thal_VPL_L,Thal_PuL_R,OFClat_L,Calcarine_R,Lingual_L,Pallidum_L,Thal_VA_R,SN_pr_L,Thal_PuA_R,Thal_VPL_R,Parietal_Sup_L,Thal_VA_L,Parietal_Sup_R,ACC_pre_R,Paracentral_Lobule_L,Frontal_Inf_Orb_2_R,Thal_MGN_R,Cingulate_Post_R,Temporal_Mid_L,Red_N_R,Frontal_Inf_Oper_L,Temporal_Mid_R,Thal_MDl_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Fusiform_R,Thal_MDm_L,Parietal_Inf_L,Frontal_Sup_Medial_L,Thal_LP_L,Cuneus_L,Angular_R,Temporal_Sup_R,SN_pc_R,Vermis_6,Supp_Motor_Area_R,Angular_L,Cerebellum_Crus2_R,Frontal_Sup_Medial_R,Caudate_L,Frontal_Inf_Orb_2_L,Thal_PuM_R,Cerebellum_6_L,Occipital_Mid_L,Cerebellum_7b_L,Frontal_Inf_Oper_R,Occipital_Mid_R,Thal_IL_L,Fusiform_L,Vermis_3,Thal_PuL_L,Parietal_Inf_R,SupraMarginal_L,Cerebellum_10_L,Cerebellum_Crus1_R,Thal_MDm_R,Thal_VL_R,Cerebellum_3_R
Cerebellum_Crus2_L,0.2547036033022965,0.2863766242364709,0.05709336022728608,-0.1312554878099993,0.35056428102845094,0.03589969778918611,0.1764442439928383,0.13111877487938434,-0.18152006519330258,0.22660682192189482,0.0347256611447642,0.010097628497054421,0.0882542582865364,0.14833756834613462,-0.22885944318923004,-0.1531368770824612,-0.2374480671927445,0.15320534771740607,0.09835756153353543,-0.05520589423156142,0.2614480158305193,0.10351908549013858,0.044790507906543424,0.008003553357766953,-0.1997449459740217,0.08500616606157126,0.2039786926124629,-0.16707329777483612,-0.1686363940580507,-0.031216563407622105,0.15900977735930724,-0.045976618273902904,0.2343019169003123,-0.03826620903219883,0.060063518562152855,0.2234041582902034,0.13379112946295024,0.12605158413179385,0.2217145436109476,0.22588090827928128,0.1063352616571281,-0.15606895930465603,0.2654191464915571,0.0396107891609199,0.021653898833229667,-0.08713360319794085,0.19611566588727442,0.01424788193062657,0.22118882630416653,0.07786654157264898,0.060948791954273586,-0.13445220206700378,0.1232772925397231,0.11469774409907998,0.12210500515182411,-0.29871937451363706,0.099158379692665,-0.08538782262651762,0.057443987295757136,0.15890864908297853,-0.24160493298778052,1.0,0.014787009981031047,0.1316828159459805,0.10941967409304668,-0.29771536117292235,-0.09579828960041276,0.016859463752235886,0.15066134940380926,0.036758623807715926,0.04706169892698313,-0.06769226518389738,-0.06043755976009125,-0.16994318572104122,-0.14581453489773868,0.24528108568768522,-0.07837199860932245,0.23824774627737827,-0.055197145631437995,0.16807604352920041,0.14646938366012754,0.05057758379727278,0.14425746976964635,-0.044893877150602626,0.09252142256490428,0.1855998660193955,0.30958401861540735,0.1562116472822878,-0.2019140272874983,-0.21251825234318222,0.3014806437328293,-0.23862158200109965,-0.3060429013490896,-0.1639556503750521,0.11457396265615569,-0.30896770640439297,0.19782591725310938,0.1151602537111133,0.09855697393160112,0.022773886801834845,0.2627721570811744,0.15781697078252013,0.12424345695028007,-0.19960693444129893,0.03323794218834928,-0.09860712015271735,0.045742010096768884,0.08712254278489115,0.11310829294365961,-0.1269773645121905,-0.11899880878748169,-0.2484920851650488,-0.1402014841030174,-0.24695251287801184,-0.21073403420576495,0.0564104531460686,-0.06533373292823758,0.02350010945950745,-0.10347415044082506,-0.09234781571745226
Thal_VPL_L,-0.027020821979600318,0.31404087274040415,0.465304964628384,0.1762362539351799,0.5067193270824553,0.10665494073679589,0.2869016065934646,0.2800003672191455,0.12898630787148802,0.4452890549080105,0.4597318866678204,0.09033219164713478,0.5518294799029423,0.27921008321969953,-0.08521759497041519,0.3041299348044107,0.17450284453494486,0.603648478210197,0.44998005470726204,0.25047140436364185,0.4676999582880414,0.022876163079508887,0.4155201616392861,0.3274384710521366,0.19421523422177053,0.411818512690141,0.34138353026121243,-0.06426577514511882,0.017218863628890618,-0.09708754718665458,0.1705830339558902,0.223140669095081,0.19116582418629977,0.1428919071139181,-0.1872295742196553,0.10903608681263059,0.45100189488489717,0.48569417049591207,0.3575007394306501,0.3118946739885782,0.5748679809802185,0.7350116626568091,0.40168637154669734,0.2879046039478945,0.19387180954364686,0.3614540635616597,0.5918970340437256,0.27160497107499926,0.30005354210527174,0.40697312544604036,-0.00235073435820237,0.4850896497960604,0.062097923947946554,0.058088565591115214,0.5224954482041081,-0.04675158314850971,0.06379875940738178,0.11937969240766724,0.326499338725323,0.03751890650944394,-0.09579643511152112,0.014787009981031047,1.0,0.20146702831082156,0.2683355699292521,-0.07303733394353475,0.07458161709531178,0.45175656472343867,0.46357648943433427,0.41765770931425106,0.2626987559772897,0.5731890123964556,0.09467312344601117,0.5403790927912734,0.18091873990515625,0.38702294239625945,0.08961271071762476,0.4980568688711432,0.2887534241651908,0.5906173376329996,-0.07595649979291229,0.33270322903200406,0.5566683375586855,-0.06968323974607558,0.6399772910262755,0.6530667517697277,0.4452295658615141,0.29406847472916997,0.5163716254079481,-0.07865362052643077,0.4586256083448007,0.36956124584103717,0.1301348729935081,-0.21428594140648263,0.1148165953597204,0.271045656089179,-0.039920669576869516,0.29379157953240304,-0.08865673766604112,0.24855924136273683,0.3060948519184117,0.4714180217918938,0.41453273037474786,0.43678391609854206,-0.23385007389372686,-0.019161996598469906,-0.06555005007816458,0.5264126830938055,0.08632479406960629,0.5402262060262893,0.23543596128398653,0.018139829776386292,0.43075234523423006,-0.03694650097324438,0.014275496199909657,0.18052622720679976,0.17220408562097894,0.2828016842875953,0.4701015949070774,0.3083643974954563
Thal_PuL_R,0.1524999728390078,0.004912457765315991,0.33808723350386016,-0.0755598146590856,0.32717651217154947,0.13419741896091306,0.14728959894250476,0.11123620290236419,-0.1884991111232561,0.2556282947227578,0.5446957523503714,-0.015574578274748369,0.557193530454633,0.4793419215760362,-0.1412524046475342,-0.36624047103556995,-0.15405015036514877,0.3019809873101944,0.28756131409945024,0.23781804621025254,0.31376497650389473,0.10922417628916925,0.04582515372524994,0.09099666423898031,-0.051056346721730386,0.19024361918820876,0.15286381874118382,-0.01942648952081027,0.0017027556308251773,0.08881350964935025,0.025608862753517155,0.04136306672610811,0.36654226928212885,-0.039726215875226956,-0.05169492534120079,-0.008585352923427374,0.45380188560434037,0.035107744742829725,0.09637833130140663,0.06841548368759126,0.31201578612208347,0.3555569505265241,0.30772023237623347,0.17706510506083323,0.016559066196408158,-0.13095368399569846,0.13492285531967574,0.2637207350694715,0.03228825766016116,0.22292724332820196,0.25830864140352805,0.14850170423003886,0.23470700188109148,0.28353096773194675,0.23018368005844395,-0.1436564654136304,0.17591449901744394,0.008810714406919037,0.22135168618390308,0.026279556446950597,-0.09138922681063544,0.1316828159459805,0.20146702831082156,1.0,0.006383803739414193,-0.06484025183227171,-0.04481330892327589,-0.14071332782876933,0.4313128231704005,0.2696779281401089,0.0036143407481106166,0.16147512333506375,-0.08037822048999975,0.2353857741972923,0.03033767723107928,0.31397666454135487,-0.0820885918718745,0.24274650072684498,0.053786888548397534,0.4918975659034733,-0.11707700588771125,0.275435825567676,0.5022063221705313,-0.016617897299107672,0.07474015747297619,0.29238739428676375,0.2788703999131089,-0.08495195960089506,0.06306485500780555,-0.06371536720159025,0.24012787083195702,0.06506946058208557,-0.18520193797176024,-0.015006252605055488,0.1906842045043755,-0.2777419913148339,0.19931856211125282,0.06456221995661107,0.07856948845591709,-0.022553455315240757,0.3015426736702374,0.039214376895989035,0.17925673430703937,-0.03453529826097293,-0.09878794265477668,-0.004172183725925871,-0.23889643326941093,0.47082594225887475,0.10101715218804971,0.17130566164295757,0.017772987272106282,-0.030579185886055616,0.6140994715806463,-0.12146721417208892,-0.22092963010497826,0.014018817465221198,-0.1412873238109713,0.2207772868274717,0.19519509166232787,-0.10584199329282074
OFClat_L,0.05431134713182488,0.6037209025997649,0.26802837898069504,0.3590390235562334,0.3922135748689132,-0.2537547735837071,0.682786453056444,0.14279738776337025,0.07511100749299596,0.5959680341406487,0.03941981999561833,0.017153544346094396,0.12463949206404369,-0.06293919304817024,-0.2939712643783026,0.09292685323416723,-0.13552777750994152,0.2958039453207824,-0.05311130736343583,-0.10945228899936121,0.6185725704303656,-0.06514793863817975,0.4695910500399382,-0.09133142108836151,-0.029553319580212272,0.1016160150383324,0.617691706585965,-0.19866698079640993,-0.14719428929776848,-0.43660725565859104,0.2925406467876563,0.5296891760227477,0.42787575489295177,0.5101559063776897,-0.44765215676719655,0.4309964903259085,0.2278283487794762,0.27643963085266443,0.8027503397584589,0.19269727399006306,0.3129064287523462,0.056277403934750045,0.07514952457274594,0.20146780957865448,0.32412579853954177,0.23986748038643912,0.4870460813570765,0.038136142838080166,0.4038604266681872,0.48254256104520343,0.14608209125291602,-0.014308555900009713,0.07542052035027265,-0.07332826580420669,0.14551852749645697,-0.26774591403396114,-0.4396548503141194,0.0749816823177088,-0.06921915250761285,0.0540938428718097,-0.21331336547726307,0.10941967409304668,0.2683355699292521,0.006383803739414193,1.0,-0.5102202170714258,-0.04076076709418929,0.31699273722363275,0.21690582383991566,0.3739944625544672,-0.36506605596335406,-0.08883035870444503,-0.12747862346042516,-0.05089024195022375,-0.009414836511142962,0.6770595498898261,-0.1113502153829433,0.4407548308950413,0.09502395793900507,0.15353372854065214,0.09699179334340831,0.036057072029245345,0.4551902175306635,-0.6084561333429449,0.3736470617793625,0.23187148575534675,0.5691892548039083,0.00512633008435277,0.3028809689965063,-0.3289058576307117,0.5820255286084483,-0.19411094640748514,0.05561245360585312,-0.3277918596331981,-0.4977279200980007,-0.12697989052836056,0.17177340550538034,0.033553506013636374,-0.1920771758888245,0.3217552635815035,0.5827385517969119,0.2886151519185727,0.7860456496715932,-0.19374482052950212,-0.06625018898937236,-0.2459531025288196,0.27811391057495594,-0.05700668511218464,0.37334767528312734,0.18474065000463494,0.3598745766643159,-0.1956390085256927,-0.051870332090105956,-0.07153171199700575,-0.23085331017819663,0.046705158012471375,0.1362918361013385,0.2138019662415316,-0.1879779916167439,0.4243050015924745
Calcarine_R,-0.36944933524718404,-0.5863879124068141,-0.025534215717558283,0.15808215291586605,-0.5199599225705224,0.28094238858404724,-0.22809790635789187,-0.05694700381336432,0.4921327335113025,-0.30412733464750574,0.044542314261508606,-0.2313331199034486,-0.06653571400663191,-0.10590282819098022,0.702662776377148,0.2044394900198531,0.6431832925117512,-0.04766162383511588,0.17364226418954565,0.10386638831261955,-0.3676459883080998,-0.017511785582942706,0.003143313334435232,0.11333334516716312,0.6233678696005928,0.011254332745573813,-0.5620295749367575,0.44518515044553514,0.536634662712597,0.5805963337612207,-0.46071513118851154,0.2555100467821869,-0.25910472546784175,0.1053101483397857,0.32082357842205556,-0.45337571443582064,-0.26700373369519015,-0.35801014970889067,-0.5782741098813424,-0.15931653226759038,-0.08467743020959208,0.08027004202606795,-0.039736678705648544,-0.3242861459952814,-0.12846066233656606,-0.26432174715030965,-0.4016458587796288,-0.06559002317361015,-0.7037070489877028,0.013230741504258127,-0.3689098489694172,0.2588864752628803,-0.1996786396276362,-0.014443856981524613,0.09564704674821524,0.8884298592003138,0.1825826725725169,0.18918503463320088,0.060150398168068275,0.09050785853114762,0.7571613600797521,-0.29771536117292235,-0.07303733394353475,-0.06484025183227171,-0.5102202170714258,1.0,0.6109361111964079,-0.1337456763043076,-0.3659052149630749,-0.08242998802403567,0.007406860683028191,0.3098584131643787,0.16648993535668574,0.2966531256965832,0.3101540408238834,-0.5771087202042219,0.16591345375648783,-0.3765755623073195,-0.0712959266556535,-0.02872211295956205,0.12255473372349933,-0.10907208259676669,-0.059126907557843895,0.5561675816375923,-0.18590890290970669,-0.27385975314865496,-0.399999262054673,0.11192143460516531,0.19170808379644003,0.6438748633642284,-0.37979929377555854,0.36061728294259726,0.4047907915040957,0.7472624292759531,0.380837370963169,0.41952659173370643,-0.11384900798613069,0.009476441904359409,0.06134030803823032,-0.31367494612805785,-0.3235949716778833,-0.3359850758301556,-0.27320940850318065,0.6105959475000997,0.08814010985089868,0.1144916519742715,-0.005925263685506958,0.27314028656065353,-0.33429781984270296,0.2767611041084086,0.26643492819173065,0.8023264255960998,0.22728779674577657,0.49770170008052006,0.7261885517850303,-0.31825315163026685,0.06533409748892753,0.07716289639635232,0.3956767529862232,0.1588658287919711
Lingual_L,-0.1333984307287541,-0.26687252831056624,0.21377574485937725,0.323129163714398,-0.1487141860147211,0.3317376385557427,0.10605180376672126,0.2625762855025189,0.6907723867326643,0.11579124598244514,0.0012933608813278698,-0.203546090249731,0.030464697940157836,-0.11347776679568879,0.4301021903392393,0.2562007572454431,0.44395454113203214,0.22956698823813626,0.21265912511571036,0.044326278601424116,0.026095706305514846,-0.08844597310268151,0.278941208639798,0.39227463679816105,0.44314016459920846,0.09362070352896823,-0.34255829647754277,0.2616563356800216,0.4936588907771351,0.3794909165332164,-0.12370377873852714,0.6893982805834594,-0.006231979158446644,0.5365316514478834,0.1904148956746346,-0.06691211406511417,-0.140502439799864,-0.03138814556507741,-0.2482227369167554,0.26815863976088783,0.16351633762091017,0.19997370914267237,0.16166805019122624,-0.34883156272426596,0.04506904209566425,-0.104445217770821,-0.0344636669814765,0.024646167679902575,-0.3326893660473052,0.5224731702349871,-0.20912417200683686,0.15431826993882494,-0.061533187931325124,-0.03551803242706781,0.3553702473701261,0.719414491846771,0.13456923207300003,0.27163392091366306,0.3062731245304969,0.22651955963931525,0.6497840391455767,-0.09579828960041276,0.07458161709531178,-0.04481330892327589,-0.04076076709418929,0.6109361111964079,1.0,0.14244045222255644,-0.17742730129978282,0.2379748956169383,-0.2100044368867426,0.36689380035315355,0.10497907249190229,0.24937218297454658,0.20579061358464562,-0.260680892279336,0.14999198893983065,-0.17313776323163668,-0.05097418381783611,0.21984166645465122,0.4328538698679387,-0.02539979733364675,0.2757080854658983,0.33937791404513584,0.09244573503563601,-0.06224434749829977,-0.10241482978298387,0.19767357281966,0.36434546987851685,0.38025848968202,-0.05518961657716384,0.20689218967991185,0.2962662088577279,0.5556184486355069,0.2828183358938415,0.25901375336782023,0.12550929241457598,0.29310640779860364,-0.06946819418554885,-0.23796728022206456,-0.08517698035528724,-0.050602838676081646,0.07106764899054833,0.5060833781394015,0.2609321633709086,0.07413148096086349,0.1667219277371035,0.25135857180391835,-0.09506645049147774,0.3721100365596751,0.6424265318297223,0.6987608549264448,0.16321940166371451,0.3164407723436838,0.6186000347279222,-0.32367982252478505,0.006973629356661413,0.19472675709879742,0.4702973493245936,0.2800190143103541
Pallidum_L,-0.09524770230188614,0.2087279894431511,0.43111460106410643,0.3703625522465619,0.4387173411993018,-0.00471165039145455,0.2720611278469515,0.4887229637615329,0.26794774414744377,0.5727751871241566,-0.14832661433904207,-0.06419827715850311,0.43050952604414455,0.030509202467469552,0.2111689760492034,0.056173471921694786,0.3685071192126626,0.6652342502258047,0.3728020126720673,0.36715076204300956,0.5314417741942493,0.09980779193843818,0.4643686161082954,0.5315115356513882,0.3412830638018753,0.5073716537089278,0.261067216938865,-0.12530498800391127,0.28438530995394634,-0.30840358230042597,0.2962246969843492,0.24830344136512872,0.06288113589652873,0.2939877118679395,-0.22083294495054645,0.5792142436221972,-0.041142008835413205,0.7441127939277846,0.36822774134480596,0.5774091667365858,0.7002265347072657,0.4229908173021001,0.4847764339330833,0.4852390645276739,0.24795911445636426,0.3794548911907694,0.7066380799506198,0.08613001760132487,0.49224070874574993,0.49902478091577124,-0.010208435868766465,0.35251950018344447,-0.010660197590269808,-0.05401012872418968,0.4854664301453119,-0.031235543646611238,0.1191873347656957,0.43101906131691375,0.5164192883508184,-0.06099756184879487,-0.1728281035893865,0.016859463752235886,0.45175656472343867,-0.14071332782876933,0.31699273722363275,-0.1337456763043076,0.14244045222255644,1.0,0.12405357285562678,0.5526429992266471,0.17273390619125165,0.5660885821940317,-0.03229950709823273,0.49162974143682875,0.24976608601668648,0.16653651545246403,0.4237538442489638,0.6168918021647468,0.4167580289857709,0.4446552025072216,0.3937146156083999,0.4639696316858207,0.34007852432072055,-0.22268356974899392,0.7375388462229983,0.2874708000412999,0.5272391288255011,0.47093611309788447,0.6516708518580062,0.15255532496196333,0.31144993179072034,0.34089723153928353,0.14363651520031512,-0.14109916408578072,-0.07135537884808135,0.5170864885221564,0.03880064966798794,0.5452500822935507,-0.16193047481762904,0.3327844803744409,0.24463990831215804,0.7636307660583446,0.4596993060289698,0.42708354264613413,-0.006280278454783571,-0.22430281964386264,0.18900844845496861,0.17413059747695753,0.06818174302591751,0.40361175162210283,0.3482735445335685,-0.09439933893982119,0.12009080379583456,0.28900838964195597,0.18879659684206704,0.45326803544833993,0.2024541018204551,0.2691336477765004,0.4969949659479579,0.537059335349411
Thal_VA_R,0.3574920963715237,0.45694191335344947,0.38217486886038116,-0.3343623188647197,0.5448899844760051,0.056699967309597255,0.35807196395221536,0.04783384255238917,-0.37739435579723773,0.2331207321929625,0.6367677209453461,0.15059950868111835,0.4223621376563711,0.5303902906910173,-0.4497016790518883,-0.04069039018765493,-0.3331672140679662,0.40285784331984764,0.349185826803713,0.2920104630865558,0.3995472214311492,0.03209496326202193,0.2029886583758638,-0.01387865158999038,-0.382143657213998,0.4448257777467291,0.5212278918776371,-0.4257844254041528,-0.3336489428823159,-0.09441882598043565,0.2969457947941657,-0.025751945896863557,0.19285163906562872,-0.11241058988786823,-0.15818178417276615,-0.05442676122550333,0.5914448874477312,0.435833447926568,0.46069418237961585,0.11483446091281402,0.34317529378146694,0.44944470759210237,0.42237957402486154,0.26370238961681475,0.003304652798270661,0.34743719591849553,0.568436278544911,0.3312258800107162,0.39632884345816094,0.21795029640158994,0.08160970854029005,-0.07069037061426801,0.33587947463701756,0.15300197714207772,0.16672677835986074,-0.43868003190866406,0.012943137364794797,-0.16108952300696044,0.093825364980578,-0.10547693491788081,-0.5100342886479927,0.15066134940380926,0.46357648943433427,0.4313128231704005,0.21690582383991566,-0.3659052149630749,-0.17742730129978282,0.12405357285562678,1.0,0.32512692255918646,0.1962643549898273,0.12806305229818174,-0.24109183126376038,0.23646506931952363,-0.10170762226716593,0.6119869991214655,-0.11643293026055859,0.5425153772322177,0.14710777955845714,0.46949863015009924,-0.19136724799659385,0.39564641590049127,0.4473627658521428,-0.1388771675722659,0.22603642541913022,0.725013809494976,0.4398197191087207,0.11016245579724163,0.04692875888500183,-0.41903314495499666,0.4120117162738424,0.09747748311240777,-0.2545245509082435,-0.4168326713681306,0.17662944117484589,-0.27844362201921985,0.0014889969409999375,0.02053472946235125,-0.04703229087081963,0.08743332689353338,0.29929771085148854,0.382142407860274,0.3684671019392562,-0.1962089963489114,-0.2253232731461946,-0.1511781833288474,-0.11963461731596099,0.49919003730875644,0.10123637834474357,0.1795651665580728,-0.07651614589900288,-0.3982832061232305,0.21738825265336156,-0.3692439387176379,-0.4838684050753628,0.002647502059379489,-0.2598889285263323,0.41955727466852677,0.19123047830228773,-0.166119389567451
SN_pr_L,0.09146250829657131,0.2570916154195782,0.6173646302568536,0.19678883334733782,0.40879507190637826,0.23366626584918196,0.46020993211596917,0.23375305206382724,0.08834228329776128,0.5433341111007431,0.14534002807084243,-0.17155732743425336,0.5185344778746485,0.29446307507117647,-0.013268511009816922,-0.02003234176535563,0.0880358484150368,0.7018817380268145,0.3762770729678096,0.4453029506614594,0.574075928166744,0.16970133301831622,0.40237654089247676,0.22041081462930534,0.3128113512009881,0.5644248971293977,0.34740425620047943,-0.1926743917403848,0.04366630336488345,-0.013565284183378629,0.2520723313866027,0.4212456170475046,0.23398440659804665,0.3180546362816646,-0.057575180072116074,0.29047969818339486,0.10125634227612794,0.4594858157722944,0.4287199378968933,0.3722030295207308,0.665713654344635,0.39375103287098756,0.5799456948220957,0.41954834317280676,0.23275056664060081,0.03314715949846241,0.5931543525432543,0.17153022208783703,0.19206501428945258,0.5008428758956077,0.05792467096576147,0.20968220898374357,0.2075354615641041,0.12802045117834462,0.43969531318787036,0.037247685944480864,-0.06194584959231632,0.11603465773545622,0.2839447712906334,-0.028917774914056123,-0.11479035285458268,0.036758623807715926,0.41765770931425106,0.2696779281401089,0.3739944625544672,-0.08242998802403567,0.2379748956169383,0.5526429992266471,0.32512692255918646,1.0,0.05011184709742225,0.36878967591562467,-0.04190803657949708,0.35165151495925046,0.19718780276796022,0.3233506687890032,-0.011295762307606871,0.6055366343260635,0.25805799020232695,0.5359103778355716,0.28613673288802915,0.4928918284512386,0.5065229739689353,-0.14995005579429696,0.47798273120630597,0.30799004226869514,0.4928717518620503,0.34133091613295796,0.4671153604315277,-0.08558051319527503,0.42248584475957757,0.16620723656601075,0.06439881820990649,-0.08073882033430314,0.027965949985737593,0.2630785002516004,0.08911213488325097,0.22990364804116897,0.03918354289507229,0.05118434021534969,0.3539988045801244,0.5804478599132188,0.5861845151638475,0.28753933621355476,0.05062070288995729,-0.1441497366787216,0.09442822195031515,0.35431449458467995,0.14294466733193775,0.4339483101855762,0.2904840893142788,-0.07986474535071464,0.31243612872573967,-0.004351914504537206,-0.06293457396522996,0.027776946153666333,0.09611094208193367,0.5218717090294847,0.374565208050346,0.2693057639363004
Thal_PuA_R,0.12735773361495392,-0.02421492062132268,0.11680975329290211,-0.3636964473964893,0.21052488369418904,0.189495110330192,-0.13284093297700944,0.10954763766732441,-0.2471518072182976,-0.0946902886268146,0.11770542561911544,0.08011820328117877,0.23328499461200702,0.4035133252965896,0.09008642090846938,-0.005870281855859933,0.083420917991856,0.22485079094397734,0.29742244598904477,0.35692386545815025,0.007115767234276755,0.1918368834978368,0.008262569558730837,0.23117860129641038,0.002304026211184203,0.36547170071781715,0.007209129805981665,-0.06861298316325207,-0.08427849198737508,0.13330045211317834,0.027324084240556663,-0.45985537895563694,-0.16769181822029056,-0.5188795560601381,0.2683304095988529,-0.11764500441044365,0.009911782223577041,0.2950664148092527,-0.14186947580522288,0.20516364801007683,0.13131028177228862,0.2933216451929075,0.3075605945875816,0.2923722042488916,-0.17741096030134654,-0.003509750251278496,0.18097766020792788,0.029538593947905683,0.13956081444510857,-0.22828403908877218,-0.013919181797253617,0.14366135425278634,0.13911609284035256,0.24155151410628792,0.13874870381577795,-0.1431557835099534,0.38971098143188126,-0.06039787712035954,0.21850577665137721,-0.10019871231776784,-0.27259457263416237,0.04706169892698313,0.2626987559772897,0.0036143407481106166,-0.36506605596335406,0.007406860683028191,-0.2100044368867426,0.17273390619125165,0.1962643549898273,0.05011184709742225,1.0,0.4558165463979094,0.04678180095131012,0.2493184661854054,0.02600615916778364,-0.09623332314917038,0.15574507381431968,0.15287477844794947,0.27628977011632255,0.2695124763688625,-0.0018699036810588853,0.34075429578786304,-0.09709249623120363,0.3267998612417165,0.24647505960042093,0.17505738242589405,0.061135974342224675,0.3284824905926467,0.09616203750616475,0.020871443694253446,0.04554008380733238,0.24278913382141926,-0.09462855801954634,-0.04071258398465695,0.4050205828956252,0.21991062023100738,-0.2055294373316542,0.14197663361653406,0.2300958116542964,-0.014778141292735695,-0.10171492203026343,0.29841897303033943,-0.2662209978774209,0.3001652012939809,-0.10064226263998895,0.1631736500873875,-0.17097329921691987,0.25136759705889705,-0.19228956579265202,0.04649664121418095,-0.34323556588162835,-0.24841473079552334,0.09672341311348821,-0.10019716023784367,-0.10610659314977014,0.17277741647780123,0.09431457061488527,0.23768711081998883,0.353781363238458,-0.16976387746199403
Thal_VPL_R,-0.10892401489855126,-0.08016845939416442,0.46056672352962086,0.19381089015854086,0.3654757463938279,0.2420639632031388,0.0849982819660167,0.47904516868166697,0.35907367135629364,0.3624495439574181,0.21810807155827783,-0.01601291976420166,0.5786542089161139,0.2463032686366654,0.45337597723383133,0.10286078347923507,0.5593835181275765,0.6434124645478511,0.5960405054886803,0.420260045068066,0.36474540431766733,0.11083752773301003,0.4128686264817862,0.6522162009536547,0.5041999255518744,0.4392707868858966,-0.0163208160523415,0.1394111773635018,0.4279841304516322,0.11626880271885871,0.06369085566440251,0.18603797049426662,0.030089389030926426,0.08362815948051172,0.09536603193011912,0.12281539143004604,0.029744729058570257,0.5073573794412678,-0.03926904414502976,0.529144714534783,0.5893288923779627,0.6764107324267776,0.5456831969170318,0.3074175820520302,0.028248830280900368,0.1390945742420306,0.44498061556596885,0.16995691481856018,0.12454885839320412,0.4188385088086057,-0.05655820786423317,0.5656876205800625,-0.006287601497636593,0.1086101821069671,0.5621702935321994,0.29815289397163125,0.4153613240005533,0.3998057193384536,0.6536316955025954,0.045601751762176734,0.14594669084523051,-0.06769226518389738,0.5731890123964556,0.16147512333506375,-0.08883035870444503,0.3098584131643787,0.36689380035315355,0.5660885821940317,0.12806305229818174,0.36878967591562467,0.4558165463979094,1.0,0.1269977449790458,0.666155284099727,0.2937597554334268,-0.044365267380844405,0.42364385450462916,0.3309264573671968,0.35355221257198943,0.6241785982896721,0.2948049901063328,0.4709454002929935,0.3978427346815709,0.2674257620865612,0.6272357685363518,0.31278212167474956,0.29574627586730035,0.5037052828659118,0.6397091552116132,0.370847529227284,0.22023009592197973,0.5538805060936732,0.20773678104424628,0.22168295249633124,0.3617361624050259,0.5288912179533015,0.02641885798034888,0.5464258624791831,0.049807417557916914,0.13102465454973825,0.1317028619273377,0.47974120082760874,0.13512071237368187,0.7687036285334375,-0.02703211975005278,0.056347169037406095,0.008979504475616924,0.5336969892047462,-0.08390396417967332,0.5716094859460392,0.3020763793526019,0.25387224581863543,0.4840097741661562,0.31992696077466387,0.39292105118562376,0.22377433806629818,0.16037405471579266,0.3181856116214036,0.8266746842117592,0.39860965256344727
