,Hippocampus_R,Thal_PuA_R,Postcentral_L,Thal_VPL_R,Cuneus_R,Lingual_L,Red_N_L,Olfactory_R,OFCpost_R,Thal_PuM_L,Vermis_7,SN_pr_L,Temporal_Pole_Sup_R,Caudate_R,Insula_L,Thal_PuL_R,Thal_MDl_L,Cerebellum_7b_R,ACC_sup_R,Temporal_Mid_L,Amygdala_L,SN_pc_R,Caudate_L,Thal_AV_R,Vermis_9,Cingulate_Post_R,Frontal_Mid_2_L,Occipital_Inf_R,Thal_IL_R,Cerebellum_Crus2_L,Frontal_Inf_Oper_L,OFClat_R,Heschl_R,Angular_L,Thal_VPL_L,Thal_VL_R,VTA_R,Thal_MGN_R,Cerebellum_4_5_L,Paracentral_Lobule_L,Cingulate_Mid_R,Frontal_Inf_Orb_2_R,Vermis_10,ACC_sub_R,Temporal_Inf_L,Rolandic_Oper_R,SupraMarginal_L,Temporal_Mid_R,ACC_pre_L,SN_pc_L,Supp_Motor_Area_L,OFClat_L,Cuneus_L,Thal_AV_L,Occipital_Sup_L
Cingulate_Post_R,0.7541380448813481,0.2695124763688625,0.24560300607386445,0.6241785982896721,-0.057741431001418424,0.21984166645465122,0.6083347264244858,0.29485980171868936,-0.09162681733252387,0.8028143092584572,-0.012903192942677834,0.5359103778355716,-0.0643900269688834,0.5553933733123357,0.5383455498388258,0.4918975659034733,0.5841341564131584,0.057792301998331866,0.3634116635535288,0.24623957522803686,0.4122019657732889,0.11939216549886851,0.5252305787478083,-0.22119866884248646,0.14647888760498592,1.0,0.6591542250144478,0.20499719918908532,0.4007361461317306,0.16807604352920041,0.6588358071026497,0.030244622228073656,0.6514107978910773,0.009382701408129036,0.5906173376329996,0.5977352942084805,0.19496243536808158,0.449060136474152,0.01798927523012919,0.3061884169169032,0.5572192085922674,0.5365715599666268,0.23954194108129942,0.024127780949249594,0.13995085608236704,0.5647537949010705,0.006792268136994297,0.01189897607010735,0.26210753866530956,0.5511585621834177,0.5635926238710705,0.15353372854065214,-0.09907011952460128,-0.23963631099718252,0.18960081803899348
Frontal_Mid_2_L,0.7273867101964276,0.007115767234276755,0.09517584907653168,0.36474540431766733,0.015057314581792726,0.026095706305514846,0.6072326004617464,0.6198376271383806,0.3044812273377004,0.6547583938932237,0.06175211407239716,0.574075928166744,-0.09291087913887153,0.6290593661194633,0.7358050317887714,0.31376497650389473,0.6428045272464147,0.007740173976481351,0.6097510219369451,0.3318658938050193,0.6173508749343911,0.032554518649277844,0.6039253593659101,-0.22685408079391856,-0.15428334990249182,0.6591542250144478,1.0,0.2586587385111342,0.2353230372471585,0.2614480158305193,0.67269971260108,0.25131918291698974,0.6040867309838298,-0.09758646095674436,0.4676999582880414,0.2894290802656334,0.059132074630761214,0.41113754926159357,0.002785981325375563,0.26002310280473806,0.3675427647067556,0.7186647774942673,0.3038583017700521,0.3950416334963205,0.38474522316468984,0.4192815366736147,-0.14450716678272693,-0.34027064664417705,0.5722833192660778,0.6020741166887486,0.6329167565215498,0.6185725704303656,-0.0268630123585794,-0.17325762942219283,0.17775657703151887
Occipital_Inf_R,0.15647200512319104,-0.17741096030134654,-0.0018669147552987275,0.028248830280900368,-0.043532113924675986,0.04506904209566425,0.07959792445416933,0.32759691426412985,0.15244135339376128,0.20416553251695418,0.09542187085739073,0.23275056664060081,-0.13648486953188887,0.13825126869077975,0.36064865306628213,0.016559066196408158,0.3420982354343778,-0.20309402271345972,0.1988203374415714,-0.028469583464443497,0.16730744879410442,0.05198468834906468,0.2257980552077321,-0.03831653253067221,-0.1197436547344861,0.20499719918908532,0.2586587385111342,1.0,-0.09342476535063556,0.021653898833229667,0.20681362245026644,-0.14131406156799783,0.2781040613354082,-0.12717740676598024,0.19387180954364686,0.024534653534831207,-0.08675243062308607,0.21723498350454756,0.0985575049494915,0.09248680401663777,0.09915339070710154,0.2053171888491592,0.03458047396192758,0.10021998472093312,0.3231789635283634,-0.025695212995756604,0.056862191345827054,-0.26797098871864067,0.1586746824813516,0.16689481358698013,0.11989633290096324,0.32412579853954177,0.18101951521551515,0.10946186983091093,0.0006474823304322729
Thal_IL_R,0.4129895390854654,0.4035133252965896,-0.09197087899573504,0.2463032686366654,0.0056748216037083975,-0.11347776679568879,0.430598334628452,-0.08184362516957183,-0.030831093407386972,0.3523334794121085,-0.011679375104263555,0.29446307507117647,0.30184394434223794,0.16548762130713468,0.09322793644186116,0.4793419215760362,0.08339178936922845,0.4635634325029582,0.15614610541259952,-0.10053445421374221,0.08519751823977804,-0.08616347873957862,0.25388337701925606,-0.07988407180741082,0.27272711866432336,0.4007361461317306,0.2353230372471585,-0.09342476535063556,1.0,0.14833756834613462,0.3362491207304103,0.5362668246683544,0.06872271900503503,0.26843526031498166,0.27921008321969953,0.22285113690099703,0.43707226247880737,0.015066875314986022,-0.28354970351352615,-0.18841929259063758,0.18535754156545906,0.3464814057798594,0.1052706684062533,-0.01646297516381982,-0.3543800836540357,0.5333438310923835,-0.32748091093019893,0.2917831937934938,0.35111260674885486,0.19996498057033885,0.18580767343014268,-0.06293919304817024,-0.2820253242906656,-0.2733805038804549,0.3291594647694293
Cerebellum_Crus2_L,0.15320534771740607,0.04706169892698313,-0.10301235066904418,-0.06769226518389738,0.010097628497054421,-0.09579828960041276,0.05709336022728608,0.2234041582902034,0.06336804329287656,0.0882542582865364,0.24290792101689002,0.036758623807715926,-0.07836763324444387,0.12605158413179385,0.08928952099352348,0.1316828159459805,0.09252142256490428,0.11469774409907998,0.044790507906543424,0.14646938366012754,0.22118882630416653,-0.30896770640439297,0.15781697078252013,-0.1531368770824612,0.03589969778918611,0.16807604352920041,0.2614480158305193,0.021653898833229667,0.14833756834613462,1.0,0.14425746976964635,0.25069885827603544,0.04496826058609487,0.09855697393160112,0.014787009981031047,-0.10347415044082506,-0.0942803145768244,-0.055197145631437995,-0.18152006519330258,-0.07837199860932245,0.057443987295757136,0.23824774627737827,0.15900977735930724,0.3426721121095456,-0.03826620903219883,0.09835756153353543,-0.21073403420576495,-0.044893877150602626,0.2039786926124629,0.15763140086992142,0.22588090827928128,0.10941967409304668,-0.3060429013490896,-0.18610370110516428,0.1232772925397231
Frontal_Inf_Oper_L,0.5994034019129177,-0.09709249623120363,0.20045522760040307,0.3978427346815709,-0.11581818023675898,0.2757080854658983,0.5593666882188588,0.2440872413559569,0.07290301229724755,0.6718508810478659,0.02439102752301523,0.5065229739689353,0.003854029974884359,0.37986694091584794,0.6819795563119375,0.5022063221705313,0.5054567999002136,0.07242822184366059,0.41824517977299247,0.1563162365232571,0.30996376146440835,0.04721571148502896,0.36384301519681456,-0.09129407949232883,0.14005373627825804,0.6588358071026497,0.67269971260108,0.20681362245026644,0.3362491207304103,0.14425746976964635,1.0,0.016696340710652468,0.45535211064597086,-0.16609110200157304,0.5566683375586855,0.42038508694426674,0.32205028411083253,0.25673195350081895,0.1161794358411249,0.14348399903041964,0.4735286692263693,0.5033531961673487,0.17945762544194552,0.026806143627414052,0.39302175908201614,0.45337191585276115,0.10536958978271847,-0.1893102744965222,0.2911493601134406,0.5051923581611198,0.3542262576356776,0.4551902175306635,0.011448563810338102,-0.10662981210281412,0.0270288339175729
OFClat_R,0.2654478472263556,0.1922930492892331,-0.4139690095190929,-0.12381580220199047,0.17699482333765804,-0.4592879087874708,0.20456441727865968,0.07904083887842422,0.4538090650070662,-0.0022014969663038952,-0.1179174877629065,0.09704196917483404,0.5361617253852722,0.16570193733629707,0.07148243599253265,0.160383621619648,-0.015034476847167036,0.3406308900193025,0.36976340551453996,-0.2569056958071473,0.22151263840152868,-0.25877073881449025,0.2210338190444956,0.14386463597796154,-0.11176835287210435,0.030244622228073656,0.25131918291698974,-0.14131406156799783,0.5362668246683544,0.25069885827603544,0.016696340710652468,1.0,-0.18202895140840192,0.2733652287666089,0.14692151476973647,-0.20031452044815853,0.11581851533298405,-0.11174104754790008,-0.3811832082689874,-0.36029794459841435,-0.238790608182428,0.49336484641749945,0.10236405770497324,0.42716693941881884,-0.39326650807831653,0.34335851178760873,-0.6005565240076768,0.0824872405993603,0.7342084813255499,0.10707354138787578,0.07618826989479817,0.2567943175221583,-0.2279090827224688,-0.1768149561010526,0.3237455015589376
Heschl_R,0.6209809889851514,0.11052574581628045,0.28618390680714506,0.47438936549880695,-0.07624468447126245,0.05305795184619136,0.41785021069920286,0.43846596224545126,-0.09772300147930266,0.6892538981911979,0.04573803312858189,0.5196334082503745,-0.31010034063849884,0.6021632106011452,0.5179197815868724,0.25698643027288776,0.6057259156415298,-0.13141852034351906,0.1913815947676251,0.3133436068384785,0.4731121637077083,0.2181052888142368,0.5746629150549675,-0.37002663265007374,-0.02045447316376283,0.6514107978910773,0.6040867309838298,0.2781040613354082,0.06872271900503503,0.04496826058609487,0.45535211064597086,-0.18202895140840192,1.0,-0.18967595488578917,0.39321993115,0.4788282342274111,-0.04389546503742343,0.48957022132767797,-0.008309634430009738,0.4485486526526985,0.5211929054755625,0.5721217427655346,0.2962724090293121,0.08289161493941417,0.249828850965572,0.30222905871117517,0.05646528621626887,-0.29470030186451635,0.21142055588131237,0.4476762307406454,0.4528755938522841,0.1859084161640864,0.05487448810820582,-0.24066485412557828,0.09007401871854881
Angular_L,0.006400286862976508,0.2300958116542964,-0.151599993303292,0.049807417557916914,-0.05574024235307628,-0.06946819418554885,0.13691348220651448,-0.1755524785934532,0.020751069321151124,-0.1488705011213246,-0.13680761883287348,0.03918354289507229,0.3052009427177435,-0.1356140884080812,-0.13054305146573303,0.07856948845591709,-0.2040727936103661,0.22409028351862256,0.003049048184187406,-0.06500415230580492,-0.220729480659955,0.0021283814618161777,-0.048193903117189525,0.16826512007510375,0.17402795868309254,0.009382701408129036,-0.09758646095674436,-0.12717740676598024,0.26843526031498166,0.09855697393160112,-0.16609110200157304,0.2733652287666089,-0.18967595488578917,1.0,-0.08865673766604112,0.01696130969687661,0.06983072429636884,-0.05286012147810793,-0.07621946832714353,-0.2287608604454551,-0.024242676129417128,-0.09407672189838026,-0.1738950213326826,-0.021973871426467877,-0.27054611470628925,0.12743253080392034,-0.15607381187903854,0.3529472819466009,0.09163818441439708,-0.09379411527917451,0.007133644737605126,-0.1920771758888245,-0.013495726025388887,0.037945591233834085,0.15545084959190109
Thal_VPL_L,0.603648478210197,0.2626987559772897,0.015163237779618083,0.5731890123964556,0.09033219164713478,0.07458161709531178,0.465304964628384,0.10903608681263059,0.019334204013401884,0.5518294799029423,0.15218478793255066,0.41765770931425106,0.15184911850580543,0.48569417049591207,0.5235629493001218,0.20146702831082156,0.6399772910262755,0.058088565591115214,0.4155201616392861,-0.07595649979291229,0.30005354210527174,0.271045656089179,0.4714180217918938,0.3041299348044107,0.10665494073679589,0.5906173376329996,0.4676999582880414,0.19387180954364686,0.27921008321969953,0.014787009981031047,0.5566683375586855,0.14692151476973647,0.39321993115,-0.08865673766604112,1.0,0.4701015949070774,0.3407689048282443,0.2887534241651908,0.12898630787148802,0.08961271071762476,0.326499338725323,0.4980568688711432,0.1705830339558902,0.05436753519055522,0.1428919071139181,0.44998005470726204,0.014275496199909657,-0.06968323974607558,0.34138353026121243,0.4459728845820017,0.3118946739885782,0.2683355699292521,0.1301348729935081,0.04356512653849468,0.062097923947946554
Thal_VL_R,0.6030358486517537,0.353781363238458,0.554589436512727,0.8266746842117592,-0.10976301155256221,0.4702973493245936,0.44064477428548543,0.03170121990393418,-0.21450938732704153,0.5283317569128276,-0.07425899501639491,0.374565208050346,0.07438059701852427,0.4418155461910405,0.35145724967422953,0.19519509166232787,0.47840715915759424,0.10369233915086092,0.351591905212882,0.27360481380553586,0.038602090107979346,0.45557221376259455,0.42519094678623454,0.07259099584932495,0.25527519718926517,0.5977352942084805,0.2894290802656334,0.024534653534831207,0.22285113690099703,-0.10347415044082506,0.42038508694426674,-0.20031452044815853,0.4788282342274111,0.01696130969687661,0.4701015949070774,1.0,0.335812291535434,0.2941266777984472,0.3359189816181938,0.48687666196037327,0.689993751043911,0.2814886857671002,0.019820857765992485,-0.3038493040914793,0.14800951898105885,0.5918630430528707,0.449666074378598,0.3177954107483871,-0.11377273613335855,0.2752323632742638,0.48534748363505054,-0.1879779916167439,0.2331581969879165,0.10276538420992692,0.022867690375948806
VTA_R,0.3212526625576158,0.12345270017136646,0.039410377062337396,0.36499325964745916,-0.09803095241927355,0.4132368213016065,0.34646508363880313,-0.2388985506576323,0.08799490988378288,0.13864508585180185,-0.028067524410333663,0.34714644002499456,0.4005071135884306,0.04822374203590045,0.2738626373669657,0.09764612499000341,0.08866954314638208,0.21461463262779779,0.30830921288026136,0.11161640832899447,-0.2754852064414228,0.32662297871107576,0.11915734227015999,0.29007505575010717,0.39242670961518944,0.19496243536808158,0.059132074630761214,-0.08675243062308607,0.43707226247880737,-0.0942803145768244,0.32205028411083253,0.11581851533298405,-0.04389546503742343,0.06983072429636884,0.3407689048282443,0.335812291535434,1.0,0.00017456094756736654,0.2869457834509301,-0.12666406059152335,0.1355000314211273,0.08858828827418097,-0.026271543431797807,-0.22124781393315857,0.04645229837131607,0.4034873159790528,0.16476460719499095,0.29747069723432523,0.04111019179885915,0.31097360732234297,0.03032279573525894,-0.018349933703141853,0.10051502229227556,0.27934208931808713,0.10189800065014837
Thal_MGN_R,0.36812634923775994,0.27628977011632255,0.2614192259782642,0.35355221257198943,0.027462601831666694,-0.05097418381783611,0.2969711813855998,0.30817207437042504,0.007796137387853161,0.4210254530850935,-0.07236763705515677,0.25805799020232695,-0.2930182326285988,0.4742348461217937,0.31072683437563753,0.053786888548397534,0.40807432615806577,-0.046217464467425806,0.19697831748501052,0.23767738594619167,0.39789175969058177,0.22245885759606795,0.4476458622278839,-0.30160466436652733,-0.004343472820056902,0.449060136474152,0.41113754926159357,0.21723498350454756,0.015066875314986022,-0.055197145631437995,0.25673195350081895,-0.11174104754790008,0.48957022132767797,-0.05286012147810793,0.2887534241651908,0.2941266777984472,0.00017456094756736654,1.0,0.013481294306698756,0.47628525388384935,0.29627562588506673,0.3167946982530432,0.18660060714326623,0.12750357536926699,0.08217227049070723,0.14502033064305261,0.06711084349002208,-0.220764113716812,0.0992050572789645,0.17561399768415395,0.3554317328164402,0.09502395793900507,0.0799654319873092,-0.09648921808951753,0.06797263834152839
Cerebellum_4_5_L,0.16461514668929475,-0.2471518072182976,0.3809070776314777,0.35907367135629364,-0.12185479316668543,0.6907723867326643,0.03192932978321892,-0.015945292329840904,0.14993427609439453,-0.09459172921609982,0.26176406749891346,0.08834228329776128,0.1052478212738938,0.00030059829788347685,0.31674270524709613,-0.1884991111232561,0.19429785062795701,-0.16045439499831363,0.38077090636929256,0.2899223928223805,-0.29620828295531676,0.4771185671972287,0.008770403172385532,0.36775279079809586,0.05178866295241178,0.01798927523012919,0.002785981325375563,0.0985575049494915,-0.28354970351352615,-0.18152006519330258,0.1161794358411249,-0.3811832082689874,-0.008309634430009738,-0.07621946832714353,0.12898630787148802,0.3359189816181938,0.2869457834509301,0.013481294306698756,1.0,0.33332131769777246,0.25432644858005654,-0.1314835334348345,-0.09374698093233097,-0.10868645442895387,0.5350116786696594,0.1380782690891443,0.6856699881422627,0.12377836599576746,-0.25965256540074527,0.23715918566768213,0.21120811097740289,0.07511100749299596,0.49823932966649626,0.5631990184779767,-0.21247132401802862
Paracentral_Lobule_L,0.3077389194405805,0.15574507381431968,0.7688428336829154,0.42364385450462916,-0.002463334831477328,0.14999198893983065,0.0522321793782068,0.268825701738833,-0.2039522228252457,0.3419773471507114,0.12419568714887015,-0.011295762307606871,-0.39234379627697924,0.4127007368540224,0.10367948854377497,-0.0820885918718745,0.410000449799207,-0.2617363960063148,0.1611898851604007,0.2807070541678519,0.34019428212494585,0.3783528399569802,0.2733982901354057,-0.3168709315824614,-0.17595181783831956,0.3061884169169032,0.26002310280473806,0.09248680401663777,-0.18841929259063758,-0.07837199860932245,0.14348399903041964,-0.36029794459841435,0.4485486526526985,-0.2287608604454551,0.08961271071762476,0.48687666196037327,-0.12666406059152335,0.47628525388384935,0.33332131769777246,1.0,0.5626635958588272,0.1797217640285026,0.1053970493416618,-0.08893543140761376,0.176745039342603,0.23759958213346682,0.48637758425046485,-0.04048850861696206,-0.24906278789324218,0.18127217471538423,0.4448540915155277,-0.1113502153829433,0.20036647958223097,-0.11542257351891642,-0.14190405470048384
Cingulate_Mid_R,0.5211505165358002,0.21850577665137721,0.582027726658893,0.6536316955025954,-0.11670339993230437,0.3062731245304969,0.39600333117588066,0.36978937493652264,-0.28792879293060364,0.5642447628626277,0.18961325526779507,0.2839447712906334,-0.24411856903040033,0.5436834416867247,0.3109014403491214,0.22135168618390308,0.5199192673887034,-0.008561429424999274,0.1936085960003973,0.24790269345409796,0.33468581188387303,0.29766969246353336,0.4768982579181249,-0.19678136555274583,0.12812287930204008,0.5572192085922674,0.3675427647067556,0.09915339070710154,0.18535754156545906,0.057443987295757136,0.4735286692263693,-0.238790608182428,0.5211929054755625,-0.024242676129417128,0.326499338725323,0.689993751043911,0.1355000314211273,0.29627562588506673,0.25432644858005654,0.5626635958588272,1.0,0.3401209146216173,0.23801072943765664,0.0033861966594179306,0.14070114428413757,0.5655691499924964,0.3381738282163556,0.08998362085237091,-0.07154782751810425,0.31702423069150387,0.6042888682843763,-0.06921915250761285,0.04516953711455073,-0.10967779152817685,0.0001517636098146142
Frontal_Inf_Orb_2_R,0.7480352511243775,0.15287477844794947,0.06915634414207417,0.3309264573671968,0.03512656890437318,-0.17313776323163668,0.5219165674193469,0.4972298358434229,0.33134397880957533,0.5873382362472191,0.012049586702513597,0.6055366343260635,0.13202230120435407,0.7193168290671121,0.6524760415907193,0.24274650072684498,0.621835092416297,0.1052640263578904,0.5267644396737432,0.09621861442787999,0.5952598334272476,0.10347235634860334,0.7094567393111314,-0.12752861456185713,-0.08249586282149914,0.5365715599666268,0.7186647774942673,0.2053171888491592,0.3464814057798594,0.23824774627737827,0.5033531961673487,0.49336484641749945,0.5721217427655346,-0.09407672189838026,0.4980568688711432,0.2814886857671002,0.08858828827418097,0.3167946982530432,-0.1314835334348345,0.1797217640285026,0.3401209146216173,1.0,0.2842179340951604,0.3879533281485358,0.1021293410635127,0.5814524709570248,-0.23650051897352833,-0.2501515069070749,0.651908236439698,0.4949004606157378,0.46419744653204514,0.4407548308950413,-0.041460459812746396,-0.1999868109235057,0.18591189469444422
Vermis_10,0.2786788779651013,0.027324084240556663,-0.1005766887343601,0.06369085566440251,0.16675904836319408,-0.12370377873852714,0.21398902722951835,0.3661055269453785,0.10320495722520398,0.22139491876860368,0.27488848768056034,0.2520723313866027,-0.21401809681751502,0.42711142363605814,0.21169626131209993,0.025608862753517155,0.2888510752255693,-0.08507029037779289,0.06180709765301073,0.14416266237095,0.4571078936478805,-0.10052903538162354,0.367751485235444,-0.10397820011075042,-0.06274414799715551,0.23954194108129942,0.3038583017700521,0.03458047396192758,0.1052706684062533,0.15900977735930724,0.17945762544194552,0.10236405770497324,0.2962724090293121,-0.1738950213326826,0.1705830339558902,0.019820857765992485,-0.026271543431797807,0.18660060714326623,-0.09374698093233097,0.1053970493416618,0.23801072943765664,0.2842179340951604,1.0,0.4096314105885131,0.08426869884940574,0.06813367483319033,-0.23535818097554956,-0.31486988117018555,0.2508113180949332,0.30822107976431096,0.38828118479704415,0.2925406467876563,-0.15986918335653147,-0.12553082123650192,0.1635000039740967
ACC_sub_R,0.21817716867717968,-0.0931574702613446,-0.3341916567352916,-0.12387574393501843,0.11884890498725478,-0.29013401826583074,0.08442083117829033,0.6509608585055231,0.36294178874556365,-0.01885905255589138,0.27137571873924204,0.12860632370724678,-0.16889785776336497,0.43667379207777135,0.28044007528311854,-0.1161940173923991,0.3235937577841825,0.09289888045773687,0.30241781385954514,0.10304063361555495,0.6265623124014416,-0.19567232180860475,0.44528827306599916,-0.03145635182660166,-0.2066099076383162,0.024127780949249594,0.3950416334963205,0.10021998472093312,-0.01646297516381982,0.3426721121095456,0.026806143627414052,0.42716693941881884,0.08289161493941417,-0.021973871426467877,0.05436753519055522,-0.3038493040914793,-0.22124781393315857,0.12750357536926699,-0.10868645442895387,-0.08893543140761376,0.0033861966594179306,0.3879533281485358,0.4096314105885131,1.0,0.019583347163968583,-0.02828997284585049,-0.42620477359010284,-0.3901998768174413,0.5823801892276255,0.2887513899897281,0.3822572587458747,0.5339052143471215,-0.31256573928907516,-0.06619932460954459,0.17534681980296873
Temporal_Inf_L,0.19568674748906398,-0.5188795560601381,0.18199947723275392,0.08362815948051172,-0.1988630071940958,0.5365316514478834,0.18856537619304015,0.23568574553453558,0.2763209805553213,0.138789075685631,0.0747889838593124,0.3180546362816646,-0.08934653571405123,0.08152291930093114,0.5960110890063987,-0.039726215875226956,0.28977167602639,-0.31312347832371135,0.3596220450015476,0.38035378813266857,0.036776390944548654,0.1277927435117047,0.09484186503266381,0.09354421139042328,-0.12297969052211946,0.13995085608236704,0.38474522316468984,0.3231789635283634,-0.3543800836540357,-0.03826620903219883,0.39302175908201614,-0.39326650807831653,0.249828850965572,-0.27054611470628925,0.1428919071139181,0.14800951898105885,0.04645229837131607,0.08217227049070723,0.5350116786696594,0.176745039342603,0.14070114428413757,0.1021293410635127,0.08426869884940574,0.019583347163968583,1.0,-0.058937539078485375,0.38412209101586275,-0.3758899625447314,-0.013931459652350668,0.3563840116158344,0.22971230222958836,0.5101559063776897,0.37461514811793967,0.3556495760544919,-0.11811934617627191
Rolandic_Oper_R,0.6878761601938719,0.29742244598904477,0.4234586453360615,0.5960405054886803,-0.06701866867662588,0.21265912511571036,0.5405713210597547,0.14710824184709714,0.1002215046529225,0.5077810026475861,0.03502586126520317,0.3762770729678096,0.4205402904219207,0.4354976800024309,0.3436696918384827,0.28756131409945024,0.40966029747363875,0.20221892031311994,0.4873827174318659,0.129285035555083,0.13144807456356258,0.2381957955273478,0.42501850091325727,0.029418853472054116,0.2354390604146301,0.5647537949010705,0.4192815366736147,-0.025695212995756604,0.5333438310923835,0.09835756153353543,0.45337191585276115,0.34335851178760873,0.30222905871117517,0.12743253080392034,0.44998005470726204,0.5918630430528707,0.4034873159790528,0.14502033064305261,0.1380782690891443,0.23759958213346682,0.5655691499924964,0.5814524709570248,0.06813367483319033,-0.02828997284585049,-0.058937539078485375,1.0,0.18438367132791025,0.3890352743043614,0.2391640471201196,0.36014304577411205,0.5212504988586663,-0.05311130736343583,0.028155037384524937,-0.058222312043064085,0.18695567119361187
SupraMarginal_L,0.05342460040768511,-0.10610659314977014,0.7741478726013757,0.39292105118562376,-0.1955130948790307,0.6186000347279222,-0.019770503281275907,-0.08167384457213542,-0.04433158013191666,0.009660843908651615,0.0852535978318896,-0.06293457396522996,0.05650087402630773,-0.07295084570810778,0.07297015288221724,-0.22092963010497826,0.15855230305646423,-0.20167338263856482,0.08601662894084183,0.29317429043927984,-0.381124332871562,0.5125743653119263,-0.12756454491809815,0.15391259972067034,0.16473107600267275,0.006792268136994297,-0.14450716678272693,0.056862191345827054,-0.32748091093019893,-0.21073403420576495,0.10536958978271847,-0.6005565240076768,0.05646528621626887,-0.15607381187903854,0.014275496199909657,0.449666074378598,0.16476460719499095,0.06711084349002208,0.6856699881422627,0.48637758425046485,0.3381738282163556,-0.23650051897352833,-0.23535818097554956,-0.42620477359010284,0.38412209101586275,0.18438367132791025,1.0,0.2553857709458094,-0.5752067368488392,0.05015047138224224,0.15728267913544175,-0.23085331017819663,0.4694493155925387,0.4371648831646459,-0.3870216951476367
Temporal_Mid_R,0.058482707362279146,0.3267998612417165,0.22921069402250635,0.2674257620865612,-0.004080015255633937,0.33937791404513584,0.00019161726429443434,-0.338357593446831,-0.187393458463723,-0.12341125680976062,-0.11817455496139959,-0.14995005579429696,0.4459101228971322,-0.22034726200491414,-0.29904712471450173,-0.016617897299107672,-0.26645860229013896,0.32669113268514566,0.004586113055602691,0.035070094354922136,-0.4598983450717904,0.15500128264401297,-0.17672894260095512,0.23857436261863363,0.38286368736378923,0.01189897607010735,-0.34027064664417705,-0.26797098871864067,0.2917831937934938,-0.044893877150602626,-0.1893102744965222,0.0824872405993603,-0.29470030186451635,0.3529472819466009,-0.06968323974607558,0.3177954107483871,0.29747069723432523,-0.220764113716812,0.12377836599576746,-0.04048850861696206,0.08998362085237091,-0.2501515069070749,-0.31486988117018555,-0.3901998768174413,-0.3758899625447314,0.3890352743043614,0.2553857709458094,1.0,-0.2567666781485533,-0.17573241893756908,0.09710904920257979,-0.6084561333429449,0.070863941048931,0.11723128203062956,0.09788680767696495
ACC_pre_L,0.4253986378431574,0.007209129805981665,-0.43669748606284514,-0.0163208160523415,0.1338928065311189,-0.34255829647754277,0.31464895856019504,0.3690014793734501,0.39975536486505775,0.24101492735990365,-0.04942547839514616,0.34740425620047943,0.27265992574086545,0.42402612250362154,0.4682928907877139,0.15286381874118382,0.2589500539600738,0.1976520154251492,0.4934026391582876,-0.11002821010400984,0.49601220232801635,-0.24025895846872924,0.5175592189555184,0.06537890548088629,-0.22202378074894968,0.26210753866530956,0.5722833192660778,0.1586746824813516,0.35111260674885486,0.2039786926124629,0.2911493601134406,0.7342084813255499,0.21142055588131237,0.09163818441439708,0.34138353026121243,-0.11377273613335855,0.04111019179885915,0.0992050572789645,-0.25965256540074527,-0.24906278789324218,-0.07154782751810425,0.651908236439698,0.2508113180949332,0.5823801892276255,-0.013931459652350668,0.2391640471201196,-0.5752067368488392,-0.2567666781485533,1.0,0.3313403127492838,0.24114537863955526,0.617691706585965,-0.16097182077461047,-0.10925936001632092,0.328344266570575
SN_pc_L,0.6292461982839636,0.025988988378837414,0.09627233659369473,0.38363312986152537,-0.18923049633336714,0.23968811889690594,0.5357976197917796,0.3580650406677857,0.23110562276340413,0.4187194532290425,0.22940135566864717,0.607026746535726,0.036701782421726524,0.4721769442567528,0.6453328312460599,0.07669915196905955,0.5398561300450387,-0.018350519758251558,0.47509154153509936,0.32531176173120974,0.36350647064494307,0.2738123150378713,0.5187204279385456,0.0471757213040496,0.04985890967297396,0.5511585621834177,0.6020741166887486,0.16689481358698013,0.19996498057033885,0.15763140086992142,0.5051923581611198,0.10707354138787578,0.4476762307406454,-0.09379411527917451,0.4459728845820017,0.2752323632742638,0.31097360732234297,0.17561399768415395,0.23715918566768213,0.18127217471538423,0.31702423069150387,0.4949004606157378,0.30822107976431096,0.2887513899897281,0.3563840116158344,0.36014304577411205,0.05015047138224224,-0.17573241893756908,0.3313403127492838,1.0,0.49217550400543714,0.46714767170494714,0.06490237778962005,0.0997044356891996,0.06544802111415417
Supp_Motor_Area_L,0.6748427503579882,0.20516364801007683,0.3950440504758701,0.529144714534783,0.06319148779657315,0.26815863976088783,0.4554476261307052,0.5965941813465611,0.14820051326560196,0.4561247352233552,0.2311691293831529,0.3722030295207308,-0.10971927952932313,0.6490159210502928,0.45643824749258244,0.06841548368759126,0.5909776830518023,0.06985537062093042,0.48304893350086003,0.5163335842734521,0.5050659091210653,0.14948524303252292,0.6033383466854731,-0.08436677230841787,0.027515086791077528,0.5635926238710705,0.6329167565215498,0.11989633290096324,0.18580767343014268,0.22588090827928128,0.3542262576356776,0.07618826989479817,0.4528755938522841,0.007133644737605126,0.3118946739885782,0.48534748363505054,0.03032279573525894,0.3554317328164402,0.21120811097740289,0.4448540915155277,0.6042888682843763,0.46419744653204514,0.38828118479704415,0.3822572587458747,0.22971230222958836,0.5212504988586663,0.15728267913544175,0.09710904920257979,0.24114537863955526,0.49217550400543714,1.0,0.19269727399006306,-0.031032101191953217,0.0442551514233609,0.14311376053282843
