,Insula_R,ACC_sub_R,Cerebellum_7b_R,Thal_PuM_L,ACC_sup_R,Parietal_Sup_R,Precentral_R,Thal_PuL_L,Thal_MDm_R,Cuneus_R,Thal_PuL_R,Rolandic_Oper_L,Frontal_Sup_2_R,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_R,Red_N_R,Frontal_Med_Orb_L,Parietal_Inf_R,Rolandic_Oper_R,Cerebellum_Crus1_L,Postcentral_R,Cingulate_Mid_R,Cerebellum_Crus2_R,VTA_L,Vermis_10,Rectus_R,Thal_AV_R,Putamen_L,Temporal_Pole_Sup_R,Olfactory_L,Paracentral_Lobule_R,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_R,OFCpost_R,SN_pc_R,Cerebellum_7b_L,Cerebellum_9_L,Thal_IL_R,Thal_VPL_L,Cerebellum_3_L,Thal_VPL_R,Temporal_Inf_L,Occipital_Sup_L,Putamen_R,Thal_AV_L,ACC_sup_L,Precuneus_R,Calcarine_L,Frontal_Sup_Medial_L,Precentral_L,Temporal_Inf_R,Cerebellum_6_L,OFCant_R,Thal_VA_R,SN_pr_L,Frontal_Sup_2_L,Thal_PuA_L,Olfactory_R,SN_pc_L,Caudate_L,Frontal_Inf_Oper_R,Amygdala_R,Paracentral_Lobule_L,Cerebellum_Crus2_L,Thal_MGN_L,Cerebellum_3_R,Pallidum_L,OFCant_L,Thal_LGN_L,Pallidum_R,Cerebellum_8_L,Thal_VL_R,ParaHippocampal_L,Cerebellum_4_5_R,Angular_L,Precuneus_L,Frontal_Inf_Tri_R,ACC_pre_L,Vermis_9,Occipital_Mid_R,Thal_MDm_L,Heschl_R,Occipital_Sup_R,Temporal_Pole_Mid_L,Lingual_L,Thal_PuM_R,Cerebellum_8_R,Postcentral_L,Cerebellum_6_R,Cingulate_Mid_L,Thal_PuI_R,Hippocampus_L,Thal_LGN_R,Vermis_3,Temporal_Pole_Sup_L,SupraMarginal_L,Thal_MDl_L,Rectus_L,Thal_PuA_R,Temporal_Mid_L,Frontal_Inf_Tri_L,Calcarine_R,VTA_R,Lingual_R,Cuneus_L,OFCmed_R,Vermis_4_5,Cerebellum_10_L,Heschl_L,SupraMarginal_R,Frontal_Inf_Oper_L,OFClat_R,Cingulate_Post_L,Vermis_8,Fusiform_L,SN_pr_R,Caudate_R,ACC_sub_L,ACC_pre_R,Frontal_Mid_2_L,Angular_R,Frontal_Mid_2_R,Raphe_D,Temporal_Pole_Mid_R,ParaHippocampal_R
Thal_AV_R,0.08907942834373776,-0.03145635182660166,-0.008699050297801741,-0.37072061481318147,0.2739936370412613,-0.0427717445411746,-0.31970268055091905,-0.11171605434466646,0.22896070872038038,0.07510890081301011,-0.36624047103556995,-0.16103066027866775,-0.14661660630379725,-0.09242996394563759,-0.12752861456185713,-0.28801239611915586,-0.15339217800119553,-0.22428377802406108,0.029418853472054116,-0.21454026059920908,-0.3212061597375627,-0.19678136555274583,-0.03099316404118624,0.11570019538624333,-0.10397820011075042,-0.32289178393783347,1.0,0.10533089250706786,0.5194670808333008,-0.35585718594360877,-0.18609937878148056,0.025225703249484453,0.26985094609021093,0.2358474648605573,0.24840108384491488,0.23218828001935224,-0.2373871942964788,-0.07988407180741082,0.3041299348044107,0.42640448678689524,0.10286078347923507,0.09354421139042328,-0.05426728644447408,0.012932468109571589,0.6743994121246862,0.1048952521120506,0.008506117009441367,0.26850241307904926,0.17013505930048767,-0.292765928911855,0.23094225298003593,-0.16102743098598665,-0.02089600216567125,-0.04069039018765493,-0.02003234176535563,-0.08976541959420786,0.13051641750455617,-0.2801057022145306,0.0471757213040496,-0.04547794114310977,0.06397109932217045,-0.06064392844540393,-0.3168709315824614,-0.1531368770824612,-0.17589268262346236,0.03428668973169722,0.056173471921694786,0.026058235136032733,-0.1093726522045285,-0.08979878948177626,0.005062526812527402,0.07259099584932495,-0.10801194592913446,0.18358172054637975,0.16826512007510375,-0.09748539629892346,0.07222161372058183,0.06537890548088629,0.10259212401946459,-0.14244838577807886,0.13254091912853905,-0.37002663265007374,0.09776799568608492,-0.12065533326344552,0.2562007572454431,0.3462831062481893,-0.09669927091779396,-0.23293756036131558,0.42655048261100237,-0.14799337264220672,0.013030788641755015,0.017854246244032437,-0.3472515753658074,0.2908524661752366,0.14416957735052466,0.15391259972067034,-0.015306800256216163,-0.19733577599308127,-0.005870281855859933,-0.13837617114609754,0.06048127731967271,0.2044394900198531,0.29007505575010717,0.42049561792534007,0.2955926322419097,-0.3586414626548951,0.2732093430098968,-0.4463820910505914,0.03759788463546982,-0.22079118326549257,-0.09129407949232883,0.14386463597796154,-0.18029639330448705,0.14917728221224089,0.047192475400017905,0.05443901909288498,-0.08065049603370555,0.22764251277136094,-0.04819224970817505,-0.22685408079391856,-0.017666767967025862,-0.15927041875903947,-0.2770979477861694,0.34550340143226704,-0.0590586647150673
Putamen_L,0.5119917538912839,0.36065966253157133,-0.07613183926366276,0.48746043359791674,0.5817949077922993,0.1830329433809076,0.327177546276623,0.19414643864250172,0.4227794143045444,-0.0498227255040988,0.07935299206715671,0.7019188964133092,0.6772618029261173,0.5170992832442408,0.7341690832955882,0.40921262904433664,0.3257861864938124,0.06202663746506451,0.2885330422063509,0.07091436461879996,0.2301822945310128,0.2533972056407985,0.3165540086424028,0.4335230510466158,0.3407222586645928,0.43502815049355265,0.10533089250706786,1.0,0.04597969098067097,0.5611056987337887,0.2683180623351577,0.8514449053247205,0.09907992336718881,0.37661267777191365,0.1690626925319824,0.20642935904847734,0.5559516126045686,0.10629850164812558,0.5867524669592554,0.03429418739480047,0.332894744510203,0.5070048412943787,0.13614849227061937,0.8116185610211071,0.13939237578635746,0.6519393088950699,0.11417939599876135,-0.11877981936851312,0.552093144732058,-0.23240912563774144,-0.42555491255477107,-0.09282924717213618,0.6762091530643727,0.4520680913249972,0.6919904608417463,0.7296435599807027,0.17588577379371328,0.43731221930039577,0.6459420593402772,0.6505249062882059,0.2911337009640757,0.5912056962892432,0.08279688991240945,0.10996299655643739,0.36943961212993265,0.4699653054486117,0.6914593241677641,0.745035315004199,0.46727428985670627,0.6372604012568268,0.32997303370269804,0.28053390117338717,0.6650280621942634,0.17738902601923515,-0.2117358396720917,-0.10966888544600095,0.5143124072107377,0.5804027801722906,-0.033000191958297495,0.2396180372798113,0.5364882756282692,0.5684812731188938,-0.009488145789147908,0.18449854161732004,0.13775498650909676,0.18222926519027285,0.2214842014202152,-0.05046489662192127,-0.35941705511116206,0.21245529557639792,0.4162635262279749,0.6298136758657474,0.2707099564413208,-0.162885837578436,0.6434562945102089,-0.08954264621763341,0.6625407678425826,0.2927756089660041,-0.09769687369649449,0.2491786835812155,0.520962881736815,-0.2849481913704032,0.22436670135383202,-0.06871353320194226,0.12678562290414735,0.04091183200702358,0.212229966153317,0.18342025654642352,0.4440662074722619,0.03598135470867507,0.6438048614792667,0.16574092513223387,0.4336816456162045,-0.3411275075507801,0.4693858688804414,-0.33623762758947073,0.6291324013316362,0.5031043757534415,0.6085725896593402,0.7253734983847313,-0.2575166044403139,0.552117039521187,0.34065526728032086,0.11572031174839041,0.43032957636326624
Temporal_Pole_Sup_R,0.41860112958187295,-0.16889785776336497,0.17577152213697791,-0.13681573353411958,0.3714683868499813,0.11528099901224059,-0.38615546918931526,-0.022744084162064755,0.5304236288454631,-0.003202498317069959,0.009121386349075507,-0.05281035129535728,0.10075082795292616,0.157947846737516,0.13202230120435407,-0.01394365705526886,-0.01682966094044666,-0.23955458242222794,0.4205402904219207,-0.05850777502656148,-0.39313336605847904,-0.24411856903040033,-0.2559257926851875,-0.2257540264811857,-0.21401809681751502,-0.46714853178264754,0.5194670808333008,0.04597969098067097,1.0,-0.49453011739508657,-0.2197586239204887,0.14706493825928252,0.11114881419358555,0.47790015133169056,0.10915288756515835,0.06955799214696896,-0.08020141687434472,0.30184394434223794,0.15184911850580543,0.16962614309573298,0.07758316078720223,-0.08934653571405123,0.09498824398525933,0.0682520859751101,0.30483516484012285,0.3533876388929711,0.008077972348981761,0.2691806600079696,0.2766865160339356,-0.12371873645415483,0.44643339954390704,-0.17699102901501196,0.03573956894319909,0.11882538542990093,0.11598317296163714,0.04097547233205201,-0.014807302394436651,-0.3731444419306278,0.036701782421726524,-0.0830919399488436,0.49885478036023523,0.259834962439375,-0.39234379627697924,-0.07836763324444387,-0.258636852546693,-0.11316222533349173,-0.15124862839571962,0.16256616581787775,-0.07664671623562823,-0.1654183825317192,-0.28521538507088817,0.07438059701852427,-0.11274814195560605,0.21016919904582781,0.3052009427177435,-0.036924797305592984,0.21176660109071208,0.27265992574086545,0.13559812992013984,-0.34594781115032464,-0.049833444969986186,-0.31010034063849884,0.05674420986917414,-0.08060822053067081,0.13048953904847235,0.2547209662428976,-0.19642765934084497,-0.12716276280714137,0.6343504653538414,-0.3220531347992218,-0.1344838825141045,0.0587207605132102,-0.10895436930112976,0.19667010623953177,0.2177810340025262,0.05650087402630773,-0.1649304812692271,-0.12700253805120618,0.06707709962967999,-0.13781582700241538,0.07923876391048038,0.3584145949480929,0.4005071135884306,0.4587076284892112,0.2477650665109426,-0.310975962654148,0.28047619929753065,-0.5687812609859938,-0.07602928744952911,-0.20325631679511882,0.003854029974884359,0.5361617253852722,-0.0788644148207302,-0.01220114814239495,-0.06877011816598141,0.08328119163818176,-0.1766770243107678,0.274170498999633,0.1817256078147178,-0.09291087913887153,0.08028655848044014,-0.027750238635880418,0.07617988676658545,0.4679973411555787,0.24563516472431088
Olfactory_L,0.1331969371876152,0.6303394819683723,-0.20381936761030087,0.4227195050693485,0.35119686529850486,0.10980912507105862,0.6236779580530535,-0.019840573733591133,-0.14322217213746916,0.0564852494322279,-0.038304467507673585,0.5125861554284403,0.6124571455562497,0.42913401220046615,0.5712958388662694,0.3263578279559891,0.2169508503518217,0.23432510142790147,0.10794804384468346,0.05388105800260136,0.5086860895017372,0.3802816821132716,0.4365429539822913,0.43161799998969586,0.39555844723096284,0.8510800407310383,-0.35585718594360877,0.5611056987337887,-0.49453011739508657,1.0,0.48200527166970925,0.4527587577577238,0.009706528925362341,0.13185462899988776,0.028759278032308253,0.13154976036776558,0.3460176671115197,-0.14213635933607047,0.25066871046767025,-0.1746225389307543,0.17027888091245494,0.27704933243274454,-0.02991990369556642,0.6176220413828679,-0.22965858928665492,0.31916970677585943,0.11034060189627938,-0.4071151237456895,0.29912707694751123,0.11215728899045553,-0.5061303763818321,-0.030083532223100277,0.596919653828791,0.17410212566223088,0.2211109660968308,0.6391681636835163,0.08024014332823041,0.7940717963882091,0.43892944925246763,0.5824308761528257,-0.08021967068832915,0.3869301877028943,0.47819219779538064,0.1965205379065149,0.5318096276596658,0.48618281538145375,0.6055019338333515,0.5554961639977014,0.42076505708791906,0.6712625465613508,0.3437342304039181,0.054498435418189106,0.5493594812292842,-0.10492457802083029,-0.3581620741181459,-0.049825800456524315,0.33609415316466096,0.3722931565520752,-0.3480006951801967,0.3215037442137649,0.3290051690411302,0.5550490427326242,-0.12639112058262872,0.13938818065437278,-0.1324988190952515,-0.12833545062032353,0.2286522356164588,0.18507884886965636,-0.7563137198243384,0.4155135621663718,0.46139246908062415,0.3397222155810035,0.28433049951916617,-0.35197441833851206,0.15429288695235818,-0.07674830034649444,0.6234523076496357,0.2538721919884468,-0.06606841539258593,0.29624495680939683,0.3276725245307331,-0.5047710997340068,-0.2305153381571262,-0.4658515700285014,-0.11444158534819941,0.3769875635156631,-0.09099870318520353,0.6571849750484994,0.3440023629406584,0.20507431900892342,0.36198602645099326,0.015089186881804885,0.4623664934939101,-0.24011786739613988,0.3493606240466577,-0.36050419746209356,0.7055492913279275,0.36502627697167794,0.4405651513853366,0.6709196785778216,-0.36136019118983115,0.6057693846286789,0.17144514903532249,-0.2719188397697046,0.24465794890784529
Paracentral_Lobule_R,0.1998099627926801,-0.1063353349370234,-0.15922160647644848,0.5206721688525165,0.3101733593539676,0.3210484032016779,0.8075987220345748,0.3126689876593386,-0.10948796367814145,-0.038966711226318805,0.09784118370304265,0.5011316681336287,0.2929591292475836,0.1829916925365237,0.2920377724116834,0.35197911490514217,0.2135830039787599,0.5754728876467726,0.446207172932904,0.05750414197005454,0.7793589673989341,0.7313905502343228,0.19985064895998197,0.335728803613134,0.13323735003144677,0.2875030673923564,-0.18609937878148056,0.2683180623351577,-0.2197586239204887,0.48200527166970925,1.0,0.1530421149949556,0.021647094157382155,-0.2589388144212532,0.2949009790525678,-0.07009893196551761,0.2309676128796152,-0.003204133884422157,0.3687132122102516,0.12944526850531543,0.5645299227450701,0.3358751405883309,-0.13013287149437752,0.3466550687401642,-0.08552066738979436,0.0010278446177837037,0.6449566710450527,0.1552579752110837,0.08031777840121167,0.6230291326839403,-0.2585613072772269,-0.06720755942981921,0.046564452027927826,0.09205900110137429,0.13650386034565856,0.29011283703262486,0.37546847802294353,0.2988257142177623,0.35760205964294145,0.3499269762129019,0.3772603544204697,0.0925839553759961,0.8033369907590859,-0.039993112121088525,0.5714879239889694,0.4988669320426992,0.43458272800637593,0.017261275501751744,0.5991459398245246,0.355841710424848,0.30305818160490416,0.6471093164684982,0.6797159262248479,0.2597551009502146,-0.1912622745090458,0.4309550284141771,0.30884089482092886,-0.08056586600851845,-0.049553856800748614,0.06215161853177289,0.5082835598505451,0.5393472523013187,-0.05944176378989876,0.434075236556898,0.39326712702654953,0.36554251172080754,0.23788666811543727,0.7256318157558228,-0.2981680514753642,0.7760622872794259,0.5576697151153165,0.6521483182930565,0.5494639825533969,0.24298133869091473,-0.047228811460039294,0.5147558037486335,0.5149857156576941,0.1239518532537255,0.11766270528675984,0.2808505784993673,0.39229538780497986,0.19670391434267057,0.060150197306175,0.13407556462151593,0.21841706904196123,0.1489812951299712,0.44589296161773845,0.40727291962500384,0.4844759670300087,0.6904731817332397,0.4772198510800223,-0.3073291615761237,0.5299787272052423,0.028642508078565738,0.6247957175559083,0.04187983944324623,0.49164855625137616,-0.15175951579796368,0.0038656106893634953,0.423940253952767,0.16117053988665178,0.36741386487612593,0.3172388268005338,-0.3151525792905767,0.2852856717598569
Frontal_Inf_Orb_2_L,0.37415172332919944,0.2484533393005683,-0.1223988618971118,0.40900654714545437,0.5794073406468666,0.15623533153579172,0.23086817847225727,0.17180716348828487,0.35654984199862017,-0.06707715723534327,0.17925673430703937,0.5812418824295239,0.6848545943589333,0.6210473529070766,0.6935797507449122,0.2533968393198599,0.33861098679839613,0.09128332450607307,0.2360325602480374,0.13448952635261116,0.21569404585109242,0.08592805439417987,0.29472119572342803,0.3540762411579553,0.20622842598457128,0.3253716969100804,0.025225703249484453,0.8514449053247205,0.14706493825928252,0.4527587577577238,0.1530421149949556,1.0,0.018616134738529095,0.5475127235354461,0.02148509997950442,0.246454947754301,0.4442937888156147,0.07429454021366687,0.41453273037474786,0.012298221383886102,0.13512071237368187,0.5769767394600092,0.09444106513087433,0.6015170516921239,0.09226163720189236,0.7595387671205318,0.04526218653291633,-0.08082115081329581,0.5850000743835962,-0.3114195447165988,-0.4508283129539722,-0.04235771570621457,0.7336231523636247,0.3684671019392562,0.5861845151638475,0.6785282682231294,0.10822405151187127,0.37472676319014636,0.5182050182539616,0.4017535799218013,0.2519715381605532,0.526457442349828,-0.001004386093483909,0.12424345695028007,0.18561534121063686,0.4852333692629824,0.4596993060289698,0.7888122111234749,0.3439144026873395,0.42847739309829774,0.3546650057940643,0.09126590179702543,0.6260033366905235,0.21875375867345273,-0.2115760561489142,-0.10509394354723485,0.4274159142871648,0.5780470370419122,-0.14499846050686202,0.20369904387608648,0.44858719919655815,0.4248966825458578,0.023616397908331355,0.17443771900407942,0.07106764899054833,0.037917985884094056,0.18369778739511977,-0.06623256850683922,-0.32536011719293334,0.02077107325022063,0.27604882976740713,0.5766081283031342,0.1387506841784799,-0.07714843204305182,0.7989304667520967,-0.09394523437147471,0.47812874313059534,0.42833391817746685,-0.2662209978774209,0.18173819979960154,0.36773379101537496,-0.27320940850318065,0.1411391370876151,-0.13783952729935897,0.18818783076160797,0.02497271401422979,0.1294825324855363,0.04514420684308821,0.2983853646533318,0.04087190271026403,0.6162759096252045,0.24269084535463406,0.2972301598079011,-0.2637536575836696,0.45008436739949975,-0.38814622343456623,0.39965483573113864,0.4663116201693646,0.6544119761418308,0.7094908327823486,-0.22939884442914296,0.45184223754109354,0.21367884419912503,0.15555893504820367,0.3020472137678703
Cerebellum_Crus1_R,0.014052779803938738,0.08770397495546949,0.07874431446024174,-0.03147536947617487,0.06958912944072,0.05645307043955466,-0.03742732668144114,0.07212494744850723,-0.07379606973200618,0.02503792236160886,-0.1412873238109713,0.13718380926618187,-0.04243118998765308,-0.007679056975131564,0.03869539560735503,-0.039723043834729736,-0.2275132718464987,0.16040190855203623,-0.031574840698653794,-0.057274226845057695,0.08352637129818441,0.05067021843812091,0.27212265878347924,0.3287897431172398,-0.07982669258330122,0.057885899485622144,0.26985094609021093,0.09907992336718881,0.11114881419358555,0.009706528925362341,0.021647094157382155,0.018616134738529095,1.0,0.1690521158503938,0.3930210020942034,0.024428476412046735,0.1334956879429384,-0.1272684697069932,0.17220408562097894,0.25218804579342247,0.16037405471579266,0.05989868167416299,-0.21185788279334336,0.03843835097938449,0.25239470389850316,-0.08479752533433467,0.23187381399289178,0.122417073500705,-0.0008749705848982375,-0.1265402626900569,-0.05242245492504823,-0.3145604844970083,0.03364497733115296,-0.2598889285263323,0.09611094208193367,0.009421518085537858,0.3226076019527476,0.044460471349404895,0.16946823060617713,0.08941949015010194,-0.11351154666699792,-0.1749067630502511,0.05811575613588219,-0.06533373292823758,0.20159886493607346,0.32103411839842916,0.2024541018204551,0.012384466090852992,-0.11022069578126241,0.0791774597476317,0.3106099479984162,0.033016046183880494,0.021007161017082315,0.3578265757186803,0.02252904437712242,0.17102068896382597,-0.12736282675495122,-0.014954607487238723,-0.09623828453888848,0.03590006267850777,0.3263375397402362,0.005545292647511711,0.09704411185507578,-0.020667720098598037,0.006973629356661413,0.29234012391338976,0.3729053491280048,0.04952036009406571,0.017709353148045042,0.08200117271409389,0.17477717977836935,0.08406623657279579,0.07702973234477377,0.1546061478109899,-0.05560614081157743,0.1934970906781973,0.22908859393832834,0.022430404434428855,0.09431457061488527,0.028124120596606024,-0.16063249265689236,0.06533409748892753,0.08543040284140747,0.0827504162700898,0.21512290716522695,0.09165016810050775,-0.08756487001700836,0.13740973631032258,0.20671988506605907,0.1110118056856858,-0.042823343983341165,-0.07679231506446176,0.058191067488401735,0.18849930404200355,0.112231437120401,0.31740744365263546,0.06109657698534613,-0.01618256578974932,-0.13683850972467604,-0.007423593569509446,0.021836306861814085,-0.09743773776684629,-0.07938639127808535,0.18597766688455378,-0.025442306665580647
OFCpost_R,0.24968901782562822,0.36294178874556365,-0.10952738029862624,-0.08107687561570122,0.5065384113482856,0.0599360693957637,-0.07460916764562664,-0.13394549829375263,0.3589445728021613,0.015458275161056441,-0.11275887201956873,0.12851557298596242,0.46567720208078933,0.4800885497214048,0.33134397880957533,0.017534405930151282,-0.21071983330625654,-0.10579233403485118,0.1002215046529225,0.05180952031005684,-0.12856674663971707,-0.28792879293060364,0.03274564694337971,0.17916412890061942,0.10320495722520398,0.19058710403837686,0.2358474648605573,0.37661267777191365,0.47790015133169056,0.13185462899988776,-0.2589388144212532,0.5475127235354461,0.1690521158503938,1.0,0.052438144199096044,0.4312955750938355,0.18478906138332232,-0.030831093407386972,0.019334204013401884,0.10695046447280568,-0.0884866416804568,0.2763209805553213,0.002144285399698528,0.2404830543885673,0.30468136076022245,0.6584835204533233,-0.06047855468973875,-0.00011598253763033908,0.4710945665262126,-0.3174268591201053,0.02909991999668845,0.018660770952395725,0.61881472387149,-0.04668522651368607,0.24400594961310373,0.337859931059144,-0.031881245829900304,0.1939266732120128,0.23110562276340413,0.09666737519687656,0.00749180538610581,0.363483896866502,-0.2039522228252457,0.06336804329287656,-0.08666148959009862,0.2704745400927116,0.1625809279704281,0.5461699332689387,-0.010351877371909117,0.1707131556126211,0.1726383139411116,-0.21450938732704153,0.16537029468630038,0.1991289719959588,0.020751069321151124,-0.03751821001825063,0.11292030884016171,0.39975536486505775,-0.17578354608607918,-0.048996627048957776,0.1438760939463696,-0.09772300147930266,0.06283688311059844,-0.20339930381561652,-0.03656575193412242,0.006844006655339777,0.06629752343392155,-0.15306872200911073,0.007678575015054266,-0.2953917967621686,-0.01542498905661394,0.19396018923098837,-0.09758975383282183,-0.05532366561467243,0.48689487689327604,-0.04433158013191666,0.1364785041018956,0.2585585261706606,-0.20090406043459008,0.2518386731359127,-0.15129343171296816,-0.13161355792105592,0.08799490988378288,-0.06473344059556413,0.18275635834994303,-0.07138616288121057,-0.1024677537193947,-0.15263148153433892,0.05380848604410439,-0.19304510117305523,0.07290301229724755,0.4538090650070662,0.12211215575621474,-0.03577708439407956,0.13895111897271467,-0.1377403445282844,0.05684643950266381,0.45415035988120467,0.42522431936026606,0.3044812273377004,-0.1688169283586447,0.1692943910961428,-0.03271507100886487,0.46296080757662056,0.1872027038240141
SN_pc_R,0.24897921661323602,-0.19567232180860475,-0.13120692722941607,0.169212365898763,0.20114265727044145,0.2504302746077705,0.19811840162198502,0.21129039844425734,0.06728196468315548,-0.10894810559030708,-0.2777419913148339,0.3336718481549288,0.014505885334185134,-0.07596254313442104,0.10347235634860334,0.25767488210756734,-0.28621823497548177,0.4741861871226895,0.2381957955273478,0.09472491232464021,0.340556691419675,0.29766969246353336,0.1430317658677634,0.35788539422598964,-0.10052903538162354,-0.10730420421352516,0.24840108384491488,0.1690626925319824,0.10915288756515835,0.028759278032308253,0.2949009790525678,0.02148509997950442,0.3930210020942034,0.052438144199096044,1.0,-0.024963163571240784,0.1950340800546741,-0.08616347873957862,0.271045656089179,0.20607074129104244,0.5288912179533015,0.1277927435117047,-0.24467363122386118,0.1348265051167226,0.29490250678975316,-0.1566453039267985,0.6185478384939145,0.4593382810904059,-0.058064594729480556,0.1169171874360912,-0.023529038805685853,-0.061865140911096614,-0.12216415168743205,-0.27844362201921985,0.2630785002516004,-0.00837128881278184,0.5206084271576282,0.028602792714527363,0.2738123150378713,0.2756281082145745,0.1473180360116389,-0.153112759363582,0.3783528399569802,-0.30896770640439297,0.40132661459568814,0.46413215026838056,0.5170864885221564,-0.1648711888581899,0.13820274176655362,0.2268677269220268,0.39180691741399565,0.45557221376259455,0.15096392439183284,0.637418199257754,0.0021283814618161777,0.5777884482869716,-0.14683872909807802,-0.24025895846872924,0.08580973505665238,-0.2099792491926336,0.5635125827688242,0.2181052888142368,-0.07235588393561829,-0.03031021224998757,0.25901375336782023,0.6654992927862888,0.4908532512780779,0.40564427935361186,0.08605203575639246,0.38417897944346446,0.32361077116826326,0.3303499268577609,0.4267042700614101,0.3553948899231462,-0.1963095795821632,0.5125743653119263,0.36084983250538044,-0.20624855498383338,0.21991062023100738,0.21367760938230643,-0.05975893165221589,0.41952659173370643,0.32662297871107576,0.26322709233978153,0.3820870573209166,-0.13886721572527283,0.21261481591838363,0.26766539544844836,0.38895171209436513,0.4542671359574492,0.04721571148502896,-0.25877073881449025,0.33002589318668923,0.3145068985501487,0.30377693693515345,0.6676655833132359,0.22651994865844757,-0.24266837140128458,-0.3461491369961167,0.032554518649277844,0.2882687574131486,-0.07678553780764248,0.30756239327050583,0.11181920167053021,0.136535455473807
Cerebellum_7b_L,0.012156829866457261,0.1746369393142231,-0.09400221574657346,-0.14130620393908203,0.34735077344549853,0.05990579915784609,0.0238610355967371,-0.3063966102851032,0.05430107682735817,-0.13461474075570598,-0.23889643326941093,-0.017890173965357376,0.11924842834782165,0.034719991767923626,0.014455830133502937,-0.09864976528394605,-0.34816934116868387,0.04360400603393184,-0.15389216948125747,-0.20689538752006173,0.014430361745768927,-0.1320637500391949,0.0780084916517159,0.049540946740827235,0.04359062580310402,0.1704951160542895,0.23218828001935224,0.20642935904847734,0.06955799214696896,0.13154976036776558,-0.07009893196551761,0.246454947754301,0.024428476412046735,0.4312955750938355,-0.024963163571240784,1.0,0.06255420260256812,-0.24636961206212252,-0.06555005007816458,0.19504889262401712,0.008979504475616924,0.18882553449221748,-0.011188466824880991,0.1231061578232398,0.36779176971283634,0.41449544058413584,0.08371231109310821,0.12781377904556798,0.12129106858077035,-0.19826201456733336,-0.015448868365434227,-0.09707970583286704,0.17709500058072458,-0.11963461731596099,0.09442822195031515,0.14629080529624872,-0.14626353735610262,0.15824012945024984,0.10065012708336095,0.09806688012330679,-0.16901348950600759,0.10514348530326756,-0.011768947329460912,0.045742010096768884,-0.04059803963581352,0.20668027780329745,0.18900844845496861,0.2243385417384741,0.15475779344373808,0.20881177569031317,0.06282561148913747,-0.00089792182033952,0.09469284476705346,0.12007700885973183,-0.05871985159065267,0.055880164582990235,-0.06499594653864532,0.1708104280305458,-0.1029782179515011,0.07371492740195705,0.0626373185733892,0.005489366576073324,0.08711053837631105,-0.24088757787169476,0.1667219277371035,0.10446754292952058,0.004510754967675559,-0.06898994531643009,-0.006342059581001761,-0.11260549678049266,0.023980232156364818,0.10524346138278778,-0.06453108403839919,0.07470136414351843,0.2572873951921908,0.070643397239293,0.050131183480856455,-0.10854305443031098,-0.17097329921691987,0.33277686553489844,-0.057622531180293014,-0.005925263685506958,-0.04428690668739661,0.023927696183298718,0.10215613438049122,-0.20463825306623995,0.043675349339461086,-0.19711008700613875,0.017482588518326975,-0.1066345187717241,-0.06623821763787174,0.013828817016514332,0.0931496645196314,0.03574150182124502,0.136022710916385,-0.08379491804681512,0.15530426494996377,0.17924201578089277,0.0927599166030674,0.1179781592117244,0.007268063581939015,-0.02623761109780337,-0.09920766508874673,0.40436893782377875,0.0640138249797662
