,Thal_PuM_R,SN_pr_L,ACC_sup_R,Precuneus_L,SN_pr_R,Thal_PuA_R,Thal_AV_L,Temporal_Sup_L,OFCpost_R,N_Acc_L,OFCant_R,OFCant_L,Frontal_Inf_Oper_L,Thal_PuL_R,OFClat_L,Occipital_Sup_L,Lingual_L,Thal_PuI_L,Frontal_Inf_Orb_2_L,Thal_VL_L,ACC_pre_L,Vermis_10,Cerebellum_4_5_R,Thal_MDm_L,Frontal_Sup_2_L,ACC_pre_R,Cuneus_L,Lingual_R,Cerebellum_Crus1_L,SupraMarginal_L,Thal_LP_L,Thal_LGN_R,Temporal_Pole_Sup_R,Cerebellum_4_5_L,Calcarine_L,Thal_LGN_L,Vermis_4_5,OFCmed_L,Cerebellum_6_L,Thal_IL_R,Cerebellum_7b_R,Temporal_Pole_Mid_R,Vermis_8,Temporal_Pole_Sup_L,Raphe_D,Cerebellum_Crus2_R,SN_pc_R,Cerebellum_9_L,LC_L,Thal_MDl_R,Cerebellum_10_R,Parietal_Sup_R,Thal_IL_L,VTA_L,ACC_sub_R,Hippocampus_R,Cerebellum_9_R,Red_N_R,Precuneus_R,Thal_VPL_R,Putamen_L,Frontal_Inf_Orb_2_R,Caudate_L,Frontal_Inf_Oper_R,Cerebellum_Crus1_R,ACC_sup_L,Thal_AV_R,Fusiform_L,Cerebellum_8_R,Precentral_L,Red_N_L,Supp_Motor_Area_L,Thal_VA_L,Frontal_Sup_Medial_L,Thal_MDm_R
SupraMarginal_L,0.6011370283682299,-0.06293457396522996,0.08601662894084183,0.7732090771086506,0.44690398840638706,-0.10610659314977014,0.4371648831646459,0.398285618570613,-0.04433158013191666,-0.20349709535152857,-0.3234612557569593,-0.45404097866245663,0.10536958978271847,-0.22092963010497826,-0.23085331017819663,-0.3870216951476367,0.6186000347279222,0.2776070378089924,-0.09394523437147471,0.1885703756055985,-0.5752067368488392,-0.23535818097554956,0.6647251491522423,0.4794020200158609,-0.34708252194842043,-0.5686042180240644,0.4694493155925387,0.48025312165018313,0.0042577591703465,1.0,0.4820709508150804,0.34117428586910326,0.05650087402630773,0.6856699881422627,0.7487579368665906,0.20806343280194853,0.44907779136064513,-0.13952392721411097,0.112194997093856,-0.32748091093019893,-0.20167338263856482,-0.03225996611066133,0.42758858884471296,-0.11628417029517107,0.012170135270986392,-0.10738316080828994,0.5125743653119263,-0.07139974531776756,-0.45222948905353166,0.0568528097944865,0.27264786106144034,0.31145771375492753,0.3934712653853574,0.23836374149587403,-0.42620477359010284,0.05342460040768511,-0.1576023786078843,-0.08165144587600527,0.7825394823546092,0.39292105118562376,-0.08954264621763341,-0.23650051897352833,-0.12756454491809815,0.1574942716687315,0.1934970906781973,-0.1902491122427959,0.15391259972067034,0.5228489554411059,0.35420587688850536,0.28869674983710886,-0.019770503281275907,0.15728267913544175,0.4240078695036087,-0.30234323440130173,-0.1635381246760444
Thal_LP_L,0.4700671980931764,0.16620723656601075,0.1481880977716957,0.49494971903580276,0.32254208571550075,0.24278913382141926,-0.02668356741592038,0.08359304708500465,-0.2710967377253407,-0.0910280518097082,-0.17365505943483134,-0.14897144333228837,0.3089962547575153,0.06506946058208557,-0.19411094640748514,-0.15330628781363936,0.20689218967991185,0.5084917410665195,0.09102113199530698,0.5230234299073457,-0.16444673009082691,-0.017018505029506678,0.43663490528505144,0.4629463840836272,0.0538413393469878,-0.15850778117226103,0.2953453061591305,0.15258268339192949,0.07205105107532829,0.4820709508150804,1.0,0.5873697759977952,0.0017225202590325324,0.2736574100617664,0.31037269237467296,0.3376453977671235,0.4127049879713313,0.3154305980634229,-0.23202334834619254,0.0031677420606517764,-0.07873683494989303,-0.12794523725504936,0.1737915104830457,-0.17397294066749097,0.36761338591464804,0.14345265779126276,0.4779534959222217,0.1908743174126512,-0.3467946209340345,0.1726989287081718,0.14206693532112658,0.3475811087816063,0.4101619987863189,0.13577430812503108,-0.4152477442360807,0.32247699683926206,0.27190379541886783,0.3153846169713158,0.6003735475906872,0.5538805060936732,0.1674989306461327,0.2044269512766899,0.2631190782191109,0.4188999023629451,0.06645466275046391,-0.13184155341023382,-0.016006082333672362,0.33973066472426855,0.27115052615779417,0.3352926699960817,0.16976824963329046,0.1454226664567196,0.5996234181658564,-0.08788258060775547,-0.02163683108404464
Thal_LGN_R,0.49590051840269994,0.3672982188010816,0.20352827986467842,0.5652045494149022,0.34666363441845194,0.36491071393193564,-0.15109109023107098,0.056543905194355405,-0.09758975383282183,-0.07161040584504973,-0.05103883826707142,-0.0417331075557536,0.3333253028008691,0.17833521541089045,-0.17511934667608095,0.0563424407661083,0.16379499703758787,0.4239984001696303,0.1387506841784799,0.4470334535789611,-0.12718033433085862,0.10544919282123315,0.445440813865771,0.475410455469859,0.24055853179783776,-0.07533431913417528,0.18108944519166345,0.094329691635499,0.21163196651532049,0.34117428586910326,0.5873697759977952,1.0,-0.10895436930112976,0.09304753920628593,0.19139978210417308,0.48018609423665,0.19023744802131687,0.12793617775366428,0.03450150267333314,0.16878524562155706,0.014186433017925316,-0.017648516397207714,-0.0030442638152486743,-0.2076843483371506,0.588954132671345,0.14600963559584063,0.4267042700614101,0.43523179260590034,-0.280142451110355,0.23765073933751943,0.2791920758630427,0.3694651073840201,0.37934119012918366,0.1340268421487356,-0.19555505203118462,0.5567062291599804,0.48742136796960084,0.578961856767821,0.5681137627996036,0.6462784889651663,0.2707099564413208,0.40302660690494807,0.42738744478502094,0.42914258232194674,0.07702973234477377,0.01977190244759965,-0.3472515753658074,0.2580314180832948,0.4036536737092152,0.4587634563690365,0.4078248661859521,0.41912822799801663,0.6248529540226739,0.011790871322707666,0.1660542853359867
Temporal_Pole_Sup_R,0.2547209662428976,0.11598317296163714,0.3714683868499813,-0.036924797305592984,0.08328119163818176,0.06707709962967999,0.30483516484012285,0.06139416512936892,0.47790015133169056,0.08839585835637245,0.03573956894319909,0.16256616581787775,0.003854029974884359,0.009121386349075507,-0.01393433850793665,0.09498824398525933,0.13048953904847235,0.15253407557557863,0.14706493825928252,-0.035504941058792955,0.27265992574086545,-0.21401809681751502,0.21016919904582781,-0.049833444969986186,0.04097547233205201,0.1817256078147178,0.2477650665109426,0.4587076284892112,-0.05850777502656148,0.05650087402630773,0.0017225202590325324,-0.10895436930112976,1.0,0.1052478212738938,0.2691806600079696,-0.07664671623562823,0.28047619929753065,0.22959746465975225,-0.17699102901501196,0.30184394434223794,0.17577152213697791,0.4679973411555787,-0.01220114814239495,0.2177810340025262,0.07617988676658545,-0.2559257926851875,0.10915288756515835,-0.08020141687434472,0.13620853552533474,0.02547434720302035,0.025463721716743076,0.11528099901224059,0.2478375517241154,-0.2257540264811857,-0.16889785776336497,0.18247888332730033,-0.24070607526671495,-0.01394365705526886,0.008077972348981761,0.07758316078720223,0.04597969098067097,0.13202230120435407,-0.0830919399488436,0.49885478036023523,0.11114881419358555,0.3533876388929711,0.5194670808333008,-0.06877011816598141,-0.19642765934084497,-0.12371873645415483,0.17377185529492303,-0.10971927952932313,-0.030193517095134664,0.2766865160339356,0.5304236288454631
Cerebellum_4_5_L,0.521992315740645,0.08834228329776128,0.38077090636929256,0.5420164188764977,0.2375641772649863,-0.2471518072182976,0.5631990184779767,0.5218463052636602,0.14993427609439453,0.12775447341162355,-0.055028850056088895,-0.17284910825957814,0.1161794358411249,-0.1884991111232561,0.07511100749299596,-0.21247132401802862,0.6907723867326643,0.2031706061544852,0.11659721200531277,0.14281429390746722,-0.25965256540074527,-0.09374698093233097,0.677096178876089,0.4754640138427659,-0.1195730064340973,-0.25591120159605496,0.49823932966649626,0.5417956960329675,-0.15312131542540472,0.6856699881422627,0.2736574100617664,0.09304753920628593,0.1052478212738938,1.0,0.6560097853349861,0.20797483349337761,0.44937147125305643,-0.22455516456240848,0.1037703396591921,-0.28354970351352615,-0.16045439499831363,0.06569036942563337,0.559400082196279,0.14641502659129121,-0.17661488736933004,0.012192951494263348,0.4771185671972287,-0.2185385463079054,-0.3811514541408045,0.11583925419352656,0.2604162340069883,0.1841552524034084,0.39692068863943863,0.44900265569556785,-0.10868645442895387,0.16461514668929475,-0.34981398909389955,-0.1298728495568136,0.557771679136773,0.35907367135629364,0.11680169243998671,-0.1314835334348345,0.008770403172385532,0.026046228829503835,0.2770470644063547,0.03224023208450551,0.36775279079809586,0.7052096305874042,0.45479730099763643,0.0008994942651821141,0.03192932978321892,0.21120811097740289,0.24118198595285492,-0.02953520240024594,-0.012135360074644708
Calcarine_L,0.6136505294612091,0.037247685944480864,0.09742531977286133,0.6906303352003367,0.4589300770532821,-0.1431557835099534,0.5001381550833222,0.48438632482352323,-0.00011598253763033908,-0.2788888091772177,-0.4111085067857856,-0.48447273076505376,0.023848122787154966,-0.1436564654136304,-0.26774591403396114,-0.2357878297571596,0.719414491846771,0.16909571746914678,-0.08082115081329581,0.06382026015877898,-0.5342334744198814,-0.4357783005382261,0.6973782010662414,0.3074607851101788,-0.4582627627588949,-0.5262538323943708,0.4835423955459548,0.6407526028139648,-0.03597573166074102,0.7487579368665906,0.31037269237467296,0.19139978210417308,0.2691806600079696,0.6560097853349861,1.0,0.05200884856799853,0.5491747237357826,-0.05586150342812658,0.16285485144158188,-0.23564360552146063,-0.1357895437751651,0.12377857785479053,0.4883554340541561,0.06113785636544776,0.03317004414687447,-0.2605984408341202,0.4593382810904059,-0.2015535369449983,-0.4145168916250636,0.05172957318981259,0.2583331438038559,0.2939073338995518,0.3324107749772584,0.04936621351156011,-0.6191329993293199,-0.05618737328131687,-0.3331677577916294,-0.17393786541910203,0.6195232927801481,0.29815289397163125,-0.11877981936851312,-0.38451308512511306,-0.30175541748356416,0.13741749096595027,0.122417073500705,-0.08023703954709259,0.26850241307904926,0.4495966757843071,0.293409808423481,-0.022288945104821975,0.011623978041917804,-0.15835677236294218,0.2611948878995537,-0.34192723849178236,0.05921474980290652
Thal_LGN_L,0.29641624299684305,0.44346123436359164,0.3954503514430617,0.17753697556347595,-0.1125103812335697,0.049448060090614615,0.031329147549082906,0.4030914170649564,-0.010351877371909117,0.2409042808567781,0.1704128593753187,0.26122774496991885,0.3607212146841868,0.04949726264587592,0.14291092808034003,0.06090791836536982,0.421831300674131,0.4044433893378341,0.3439144026873395,0.38330819442904085,0.15019883650923235,0.25298108129980995,0.2179771329245092,0.45458426338170005,0.434434829460074,0.19949742894557793,0.1200624721140938,0.11965422497371679,0.07850858842792044,0.20806343280194853,0.3376453977671235,0.48018609423665,-0.07664671623562823,0.20797483349337761,0.05200884856799853,1.0,0.3591535196657122,0.18713809784624916,0.05232240861421364,0.03173433464554493,-0.1211228912063335,-0.0412554517903592,-0.23845946465454446,0.21384749908484618,0.43485926075513776,0.12893086581563742,0.13820274176655362,0.35511747781129066,-0.09506912454190412,0.10204580097801623,0.26721300389930847,0.2634388763131179,0.33994395360265084,0.20966097938028197,0.05412130566430938,0.5774260774849217,0.26769773852291096,0.4767430499415727,0.3558675002417595,0.454098516960249,0.46727428985670627,0.4344202801679099,0.4526018149922022,0.340258036343961,-0.11022069578126241,0.2612507949518347,-0.1093726522045285,0.48383473138249633,0.0718093742271546,0.36011487192288577,0.34523205838720356,0.6196175230826452,0.4072082495613491,0.1650078791333412,0.19736824181258017
Vermis_4_5,0.39078047033327784,0.11478015515705979,0.3525414616226505,0.2527585508339725,-0.07019798416920935,-0.05041620882570953,0.33091361811515335,0.5165864237516894,-0.1024677537193947,0.0217961928295089,-0.09765227107032798,-0.06330632219305664,0.32784049055435205,-0.08094423380664803,-0.08038655757399146,-0.129812102435739,0.6325303421233368,0.37110505031429375,0.1294825324855363,0.2623708145602306,-0.09834157760777838,-0.20636616781656789,0.26500796490099476,0.27486768730767464,0.005199928007751766,-0.02231698336129717,0.2570002430801054,0.5285782292278108,-0.08752589084848057,0.44907779136064513,0.4127049879713313,0.19023744802131687,0.28047619929753065,0.44937147125305643,0.5491747237357826,0.3591535196657122,1.0,0.37073556874911706,-0.0401172654765158,0.05883674069554444,-0.050239085675582724,-0.06895757483376351,0.1056465914601041,0.2299181462765251,0.13869170814406176,-0.12709464130441905,0.21261481591838363,-0.09129217194998707,-0.19728135473648292,-0.08245168061378243,0.20719633524675585,0.2810466614997357,0.39864284539146444,-0.005678923246318839,-0.3947404335007378,0.23848703738533003,-0.20015041206111991,-0.042037275754994184,0.4385447930336816,0.29883032080345184,0.212229966153317,0.012363472461435411,0.02443327402637779,0.4267366836024222,-0.08756487001700836,0.15077726277840234,0.2732093430098968,0.5615423560912198,0.03100823816621251,0.1091658128685538,0.14482476156018664,0.08569718369247713,0.2600866002553894,-0.01683583899819845,0.22970733986253278
OFCmed_L,0.03916996022723694,0.14534002807084243,0.15975029839079674,-0.1905740359691252,-0.2698724387415424,0.11770542561911544,-0.38365665875988436,0.10671118148353194,-0.20466594445953654,-0.09296496077151832,0.11021017373066996,0.22230566918973127,0.5491200762563623,0.5446957523503714,0.03941981999561833,0.07812617934668789,0.0012933608813278698,0.229950587188613,0.23072578427032928,0.4746702168914302,0.2677825553649433,-0.08268993299134296,-0.12174794270499666,0.06798072859779508,0.3059052197186746,0.412847806929324,-0.13957186175894631,0.12854573055237487,-0.02616213020039921,-0.13952392721411097,0.3154305980634229,0.12793617775366428,0.22959746465975225,-0.22455516456240848,-0.05586150342812658,0.18713809784624916,0.37073556874911706,1.0,-0.3611474782385813,0.4683287560022856,0.18566393843870901,-0.17830047635959206,-0.1364449563165944,0.20698923285757545,0.23521208837727065,0.04409429863202925,-0.17989537552304438,0.10646519469643445,0.10646454377244773,0.3106163321811428,-0.02312980934143764,0.0722037367068235,0.2808186208957062,-0.11092355102664764,-0.27067113979649465,0.29840341328727654,0.15622969033257408,0.1781752139076491,-0.005312857712535612,0.21810807155827783,0.20559288677744234,0.3101569709246011,0.06155484485372453,0.635698566134475,-0.17386308597768407,0.19947545194980887,-0.0500693478826445,0.06912984901846506,-0.04791223549627541,0.11555973294661694,0.31760214571926787,-0.03473842725923063,0.2962826962595119,0.2733461076999759,0.19786960074214724
Cerebellum_6_L,-0.0415774075845781,0.05062070288995729,-0.07827824080564291,0.14723599958916056,0.019738544206463142,-0.10064226263998895,0.143984810537667,0.10818231539986198,0.018660770952395725,-0.12511912696200664,-0.09829922163868855,-0.202971831250392,-0.032731661198531735,-0.09878794265477668,-0.06625018898937236,0.1641185523732318,0.2609321633709086,-0.20387785213106888,-0.04235771570621457,-0.19875060037348058,-0.2686386245126037,0.04673868606518212,0.03152781200131738,-0.012317460486959716,-0.16064964377804786,-0.1843468444613388,-0.08866940080681933,0.15053303863768686,0.1619304782337525,0.112194997093856,-0.23202334834619254,0.03450150267333314,-0.17699102901501196,0.1037703396591921,0.16285485144158188,0.05232240861421364,-0.0401172654765158,-0.3611474782385813,1.0,0.0017739365290115325,-0.10531308848227612,-0.013048240971192629,0.04235032685761383,0.004009363657070645,-0.10486743663182077,-0.2629313927665385,-0.061865140911096614,-0.08568044587032235,0.08650817607059687,0.057361640592552034,0.16605004834499257,-0.07824232501390799,-0.0017831119710902197,-0.004295215449172191,0.0024011511900573976,-0.07623136493524173,-0.1500207735991491,0.046486914580281924,-0.05157026841285541,-0.02703211975005278,-0.09282924717213618,-0.13942898072840243,-0.09137088917132524,-0.0829136861603218,-0.3145604844970083,-0.018723024176645987,-0.16102743098598665,0.025847349016213928,0.021795348022245115,0.13203202977510659,0.06808264766892581,0.1281051170747918,-0.12127032891097286,-0.010497841580713846,0.0884547362884152
Thal_IL_R,0.024804093139655755,0.29446307507117647,0.15614610541259952,-0.24187335654427988,-0.09121812271227557,0.4035133252965896,-0.2733805038804549,-0.20626306448291976,-0.030831093407386972,0.012794151933557901,0.10662244101987087,0.1736567073390754,0.3362491207304103,0.4793419215760362,-0.06293919304817024,0.3291594647694293,-0.11347776679568879,0.10962198953155208,0.07429454021366687,0.2734132743236096,0.35111260674885486,0.1052706684062533,-0.1916462152206675,-0.035906700570516085,0.3083861669155557,0.3638364199536041,-0.2820253242906656,0.22101804301687342,0.013932872071258954,-0.32748091093019893,0.0031677420606517764,0.16878524562155706,0.30184394434223794,-0.28354970351352615,-0.23564360552146063,0.03173433464554493,0.05883674069554444,0.4683287560022856,0.0017739365290115325,1.0,0.4635634325029582,0.1389491655611104,-0.1668115710602762,-0.003561749429734107,0.3122744896553546,-0.13870033518823144,-0.08616347873957862,0.19375086660146829,0.4620347098277357,0.3448406599744881,-0.14028398935832634,-0.02437731688825958,0.20579941234582444,-0.16930113943382236,-0.01646297516381982,0.4129895390854654,0.1778216040123195,0.3945366345791747,-0.24917078467567463,0.2463032686366654,0.10629850164812558,0.3464814057798594,0.25388337701925606,0.583444342446926,-0.1272684697069932,0.192315470721162,-0.07988407180741082,-0.24630447529561864,0.004237050746623728,0.24428641136533824,0.430598334628452,0.18580767343014268,0.07685839771786593,0.42318986843351813,0.5610189990314458
Cerebellum_7b_R,0.03043509127510351,0.12802045117834462,0.013233103157204995,-0.14194993072131376,0.027050587621456835,0.24155151410628792,-0.09653610751337696,-0.20988006119023933,-0.10952738029862624,-0.020569765711733894,-0.08364921957769221,0.023806885583031196,0.07242822184366059,0.28353096773194675,-0.07332826580420669,0.17002967940266014,-0.03551803242706781,-0.0748121883555032,-0.1223988618971118,0.07730774146021338,0.1976520154251492,-0.08507029037779289,-0.09673474783201792,-0.08913873983458342,0.06616590891416294,0.09795261890351639,-0.2504902263989598,0.23222956037097697,-0.1371187943588114,-0.20167338263856482,-0.07873683494989303,0.014186433017925316,0.17577152213697791,-0.16045439499831363,-0.1357895437751651,-0.1211228912063335,-0.050239085675582724,0.18566393843870901,-0.10531308848227612,0.4635634325029582,1.0,0.25833981264243083,0.042334750086855104,-0.09255911044387392,0.03329584464158775,-0.05788811738328525,-0.13120692722941607,0.09950302093088108,0.42153323189821523,0.14078077431259156,-0.3804956402209233,-0.05754339631823828,-0.11699490020282907,-0.26026503070939494,0.09289888045773687,0.15007061938580707,0.06564346212001522,0.03685839816858261,-0.19831103039773473,0.1086101821069671,-0.07613183926366276,0.1052640263578904,0.1394692612979394,0.27125924987837574,0.07874431446024174,0.025026754052923192,-0.008699050297801741,-0.2524597877580507,0.16271907534654487,0.07726421150821428,0.14476290165092603,0.06985537062093042,0.0033415453991620086,0.2458474711561812,0.39898358005705076
Temporal_Pole_Mid_R,0.2352488560283803,0.23240377973232473,0.26314977802883505,0.026723699435555123,0.189168610241431,0.06975354737773543,0.3758711073730213,0.07495949738786073,0.46296080757662056,0.17742000803093697,0.11054198959757007,0.15601432317200514,-0.12118847721957697,-0.06342804892351682,0.11073064202147527,0.15837597213272162,0.028181694495869228,0.0718700878891538,0.15555893504820367,-0.1473839660775156,0.22205714530012619,-0.06578717434758379,0.22671754522849108,0.05174625850626822,0.09859915606036969,0.04658756597002612,0.12406625160461246,0.23342646778978765,0.0023510682600713885,-0.03225996611066133,-0.12794523725504936,-0.017648516397207714,0.4679973411555787,0.06569036942563337,0.12377857785479053,-0.0412554517903592,-0.06895757483376351,-0.17830047635959206,-0.013048240971192629,0.1389491655611104,0.25833981264243083,1.0,-0.03838821617228321,0.15494571991902514,0.0032092516551223606,-0.05675823340562207,0.11181920167053021,0.1652762177098772,0.19426906084937504,-0.015126169543359937,-0.1213974108591515,0.11702263559486537,0.11369945427141001,-0.15624987679751062,0.05665569662114181,0.1649626621544448,0.0538558044044248,-0.009521897360838468,0.00987529634323107,0.14572847481587597,0.11572031174839041,0.08785534708295444,0.1403452782464125,0.06729208128924682,0.18597766688455378,0.30709160525306917,0.34550340143226704,-0.15588247938911445,-0.00694025373489056,-0.13552003807625612,0.1394888573891216,0.13114344431026823,-0.12468119167662976,0.2600240682697476,0.4089937069966277
Vermis_8,0.3307755938486187,-0.1926743917403848,0.015130637505458962,0.4847141552461102,0.37494013932124953,-0.06861298316325207,0.23950815905571515,0.023202824851850334,-0.03577708439407956,-0.23197086095513095,-0.25070888823299636,-0.42002621949198066,-0.13212518502329812,-0.01942648952081027,-0.19866698079640993,-0.27762379189096426,0.2616563356800216,-0.04960306089481995,-0.2637536575836696,-0.008679014525165571,-0.3929005732767381,-0.37371976089643416,0.45604124007943714,0.15451935172237483,-0.33786325069505546,-0.3712993329410134,0.24693958214792058,0.32979073576550044,-0.15194764965092913,0.42758858884471296,0.1737915104830457,-0.0030442638152486743,-0.01220114814239495,0.559400082196279,0.4883554340541561,-0.23845946465454446,0.1056465914601041,-0.1364449563165944,0.04235032685761383,-0.1668115710602762,0.042334750086855104,-0.03838821617228321,1.0,-0.20710841797162385,-0.37189046430362543,-0.009394998771958,0.3145068985501487,-0.4071098424391178,-0.3536971694183886,0.1550250544556297,-0.11531689508838264,0.031762982942442695,0.014270875438956932,0.24212690213017707,-0.24183288633212732,-0.16835909099217175,-0.2844099985539378,-0.31040242700657,0.35962307358980244,0.1394111773635018,-0.3411275075507801,-0.3314822629839642,-0.30636974040700576,-0.08688898922747654,0.18849930404200355,-0.22038354213997788,0.14917728221224089,0.1901426306973882,0.5527882627803526,0.010312570690811042,-0.21882394186036985,-0.1411701113041503,0.12763298249544225,-0.125860712183025,-0.1919914452910318
Temporal_Pole_Sup_L,-0.11654729799971879,0.4240334850702675,0.41413261764052006,-0.2443171033447157,-0.4910067929596042,-0.4859600090685084,0.2203667192917369,0.7697640992655617,0.48689487689327604,0.44031620692123397,0.6176760507318209,0.6385683739413948,0.5125467309499505,0.1247959754664458,0.7768857026765565,0.07931493562290354,0.249513011588241,0.09108326269577958,0.7989304667520967,0.04485185603587311,0.45843939469664685,0.11044752582773065,0.07213128005151774,0.21302209788657758,0.4245248074547429,0.5670573196714959,0.17805478606986563,0.016373494523409252,-0.035832737225449746,-0.11628417029517107,-0.17397294066749097,-0.2076843483371506,0.2177810340025262,0.14641502659129121,0.06113785636544776,0.21384749908484618,0.2299181462765251,0.20698923285757545,0.004009363657070645,-0.003561749429734107,-0.09255911044387392,0.15494571991902514,-0.20710841797162385,1.0,-0.03305344306483466,0.07936081189934126,-0.1963095795821632,0.1990735331652054,0.014196170818115578,0.04485181974356785,0.3369878026896887,0.047248988932051025,0.3127020692751129,0.2311625350602129,0.13677015983699306,0.22972978076273418,-0.007267374513083979,-0.0729850002902899,-0.10167770398711799,-0.1184258955968223,0.6434562945102089,0.29050996699923937,0.04246888715771831,0.11511506221691897,-0.05560614081157743,0.69044928828768,0.14416957735052466,0.4648563607835157,-0.018771360266290435,-0.45545474268794683,0.2896504024976246,0.03180759802774424,-0.07532311403174424,0.434484470518143,0.31398844576801677
Raphe_D,0.2983559876934737,0.4453029506614594,0.19930934056717317,0.17957775976054074,0.20179635257414885,0.35692386545815025,-0.21755196329785992,0.04620435274444061,-0.03271507100886487,0.004621392409729231,0.03780697494331533,0.1562220726951594,0.3283835316607771,0.23781804621025254,-0.10945228899936121,0.089829110866585,0.044326278601424116,0.33385907210745,0.21367884419912503,0.38829333746842737,0.14996456801767688,0.061531828479943304,0.17622497482977803,0.2919753880833184,0.3151108337837186,0.13725039402260641,0.033142186265992885,-0.014732732366238484,0.236355145486924,0.012170135270986392,0.36761338591464804,0.588954132671345,0.07617988676658545,-0.17661488736933004,0.03317004414687447,0.43485926075513776,0.13869170814406176,0.23521208837727065,-0.10486743663182077,0.3122744896553546,0.03329584464158775,0.0032092516551223606,-0.37189046430362543,-0.03305344306483466,1.0,0.02910781154115769,0.30756239327050583,0.5209568304965705,-0.0703763114894974,0.1719315590379587,0.26664954857995815,0.2547638110573083,0.24705290526665513,-0.13463752871469403,-0.14645521911336967,0.5471875543344732,0.5180348207778928,0.6796990449348905,0.23980895131878333,0.420260045068066,0.34065526728032086,0.42078317525420234,0.44527294894079517,0.4276954232464797,-0.07938639127808535,0.18379086158938174,-0.2770979477861694,0.11118537071260129,0.0628007511240699,0.2978567374954845,0.5170776281260476,0.26817682226020967,0.3867812584259763,0.09744547573302383,0.3658059519991216
Cerebellum_Crus2_R,0.07849854803842973,0.05118434021534969,0.20541255775136233,-0.019657915451215036,0.012584065448220223,-0.014778141292735695,-0.11900634959048982,0.01489783992999228,0.03274564694337971,0.25908805515668354,0.3617415312989763,0.36180268298037127,0.11677546040812609,-0.022553455315240757,0.3217552635815035,-0.08043682830137568,-0.23796728022206456,0.18135868500121718,0.29472119572342803,0.1817069749038472,0.2203203598227012,0.1518243686442656,0.025491418708163734,0.331187970784916,0.4194307390350545,0.2842822621679645,0.03943346036154789,-0.3465225580053789,0.11204959347235588,-0.10738316080828994,0.14345265779126276,0.14600963559584063,-0.2559257926851875,0.012192951494263348,-0.2605984408341202,0.12893086581563742,-0.12709464130441905,0.04409429863202925,-0.2629313927665385,-0.13870033518823144,-0.05788811738328525,-0.05675823340562207,-0.009394998771958,0.07936081189934126,0.02910781154115769,1.0,0.1430317658677634,0.2571320983447629,-0.21004951519809686,0.06962143576647573,0.04747117000575626,-0.020189052905785165,0.08545381936250965,0.320703959861629,0.27980036347368414,0.204484305718299,0.3153398340329115,0.054525794027090894,0.13672118820867088,0.13102465454973825,0.3165540086424028,0.3809000326278647,0.28976200183168127,-0.1112178345920824,0.27212265878347924,0.0543710390086957,-0.03099316404118624,0.11554056314172646,0.2893301641575097,-0.0941834170057979,0.08047000659245652,0.16019091847328984,0.17001593966119713,0.21391404344600756,-0.15799863006179932
SN_pc_R,0.6654992927862888,0.2630785002516004,0.20114265727044145,0.5777884482869716,0.6676655833132359,0.21991062023100738,0.29490250678975316,0.1084540745815349,0.052438144199096044,0.09098119461936187,-0.12216415168743205,-0.1648711888581899,0.04721571148502896,-0.2777419913148339,-0.12697989052836056,-0.24467363122386118,0.25901375336782023,0.43397631418551413,0.02148509997950442,0.3074104923207725,-0.24025895846872924,-0.10052903538162354,0.637418199257754,0.5635125827688242,-0.00837128881278184,-0.3461491369961167,0.3820870573209166,0.26322709233978153,0.09472491232464021,0.5125743653119263,0.4779534959222217,0.4267042700614101,0.10915288756515835,0.4771185671972287,0.4593382810904059,0.13820274176655362,0.21261481591838363,-0.17989537552304438,-0.061865140911096614,-0.08616347873957862,-0.13120692722941607,0.11181920167053021,0.3145068985501487,-0.1963095795821632,0.30756239327050583,0.1430317658677634,1.0,0.1950340800546741,-0.3766845029092274,0.1453501061504875,0.28377096067559765,0.2504302746077705,0.37844738874524037,0.35788539422598964,-0.19567232180860475,0.3454452293564764,0.18741700340182108,0.25767488210756734,0.6185478384939145,0.5288912179533015,0.1690626925319824,0.10347235634860334,0.2756281082145745,0.1473180360116389,0.3930210020942034,-0.1566453039267985,0.24840108384491488,0.30377693693515345,0.4908532512780779,0.1169171874360912,0.27552978394687455,0.14948524303252292,0.4715796753839811,-0.058064594729480556,0.06728196468315548
