,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,ACC_sub_L,Temporal_Pole_Mid_R,Cingulate_Mid_R,Parietal_Inf_L
Frontal_Sup_Medial_L,0.42248584475957757,0.20792260254740658,0.4710945665262126,0.16965400043532097,0.5820255286084483,0.13199669150439589,-0.0698318671672854,0.11512384769764254,0.04167348029403227,-0.3292972209785825,-0.125860712183025,0.0020512509265849074,-0.06438229496136194,0.08031777840121167,-0.04190658228885277,0.6839859716370938,0.1879030262467464,0.6721214775444507,0.2102747026600725,0.03703833597382836,0.27019641031934616,0.6559753411037209,0.5811719294749476,-0.1472941738372275,0.09659159846253586,0.5898859472271241,0.1588494955981302,-0.1860991084528188,-0.3117113582266581,-0.1949023999410803,0.15313953261472907,0.09144021896070673,0.0005141497846560782,0.3789902242729097,0.45942839041897554,0.014866151522925548,0.6461804555607557,-0.0008749705848982375,0.17013505930048767,0.36773630152927594,0.6665591180867194,0.7643257836357141,0.007302482146676124,0.11607170329083612,-0.2250960638844772,0.4607735675656336,0.20141361039526456,-0.08788258060775547,0.4191426999726225,-0.2787593115219364,0.4586256083448007,0.19394122251248205,1.0,0.18522632884473664,-0.07827395680579596,0.31144993179072034,0.434306144439629,-0.013232302807445515,0.43978660192248376,-0.07175432202603879,-0.006896173667355566,-0.05518961657716384,0.09744547573302383,0.4989383704550881,0.22076255721658597,0.3105467388932404,0.4042038354483471,0.10821047058109706,0.33477903047308466,0.29912707694751123,0.6207486991774662,0.751338516035695,0.2733461076999759,0.08819512898282614,0.033992500232502366,0.2125937935017548,0.3715812902530944,0.2766865160339356,-0.13537884617636908,0.7419372116341604,0.1650078791333412,0.33202275456564023,0.24012787083195702,0.1976528979366864,0.12848598051206875,0.42318986843351813,0.14903676308788655,0.5158917438925235,0.3297258678734396,0.011790871322707666,-0.34192723849178236,-0.1687934506497661,-0.04862181280427336,0.559575576754071,0.07731189552244792,0.1582938694453534,-0.06867809873319049,0.22023009592197973,0.3014806437328293,0.434484470518143,0.07552171837901835,0.032975515644132106,-0.22921202264161228,0.08622556624900714,0.393968349929782,0.7975413437639696,0.6992510153875942,0.2600240682697476,0.13901463656243473,-0.3094848464986224
VTA_R,0.34714644002499456,0.21938635005066184,0.08799490988378288,0.41069611898723835,-0.018349933703141853,-0.04389546503742343,0.10051502229227556,-0.08675243062308607,0.24423559586812757,0.10233163407506891,0.18911022306673939,0.27934208931808713,-0.07234297764583895,0.060150197306175,0.39242670961518944,0.20229133226447907,0.23587396030735716,0.21698855622972008,0.2430882619996962,-0.048377152562418195,0.1063715265188385,0.08858828827418097,0.2738626373669657,0.039410377062337396,-0.028067524410333663,0.3212526625576158,0.21185899734092925,0.0990820765367743,0.16654195479832262,0.05445848015897454,-0.042875726965622966,0.24991564035742608,-0.028114370384572155,0.1565865962627247,0.03032279573525894,0.2083497312347158,-0.04100063453399116,0.08543040284140747,0.29007505575010717,-0.2754852064414228,0.050287550278245254,0.010749870181288241,0.27706990968742334,0.04645229837131607,0.2824758707978492,0.4034873159790528,0.10189800065014837,0.21034292544451533,0.11915734227015999,-0.018049586165935137,0.3407689048282443,-0.026271543431797807,0.18522632884473664,1.0,-0.14791653730423146,0.16355391754420498,-0.0426529861115655,0.4699013948388469,0.31097360732234297,-0.13681074262859097,0.031512688130828144,0.4132368213016065,0.1648890198920069,0.11952160618523577,0.19931280939847304,-0.33728434223016324,0.45795333767705515,0.17266203190759402,-0.01662432444135773,-0.2305153381571262,0.30830921288026136,0.02254480089404851,0.19461997649253363,0.2568827099463404,0.11161640832899447,0.23748118599722534,0.10659915051292607,0.4005071135884306,-0.12666406059152335,0.06733655730055695,-0.00033558016400805495,0.30215474712454865,0.09764612499000341,-0.07583233295837133,-0.09803095241927355,0.43707226247880737,-0.10552717306381192,0.03171700128607906,0.2279273425145067,0.1835756055545973,0.4153282612895098,0.17717143278566988,0.24112614461274423,0.3978871163391144,0.21490893062619845,-0.03994168983752623,0.21009518540721142,0.36499325964745916,-0.0942803145768244,0.14738461643222314,-0.14481974356357039,0.0007734428626734624,0.32827415143945554,0.10585087061729974,0.20428620512081358,0.0911508354992394,0.09540166804054896,0.12861306118106466,0.1355000314211273,0.09472938763871558
Frontal_Med_Orb_R,0.03314715949846241,-0.1960131012835738,-0.27616402427423115,-0.34290805149297193,0.23986748038643912,0.4800885750987684,-0.027456686835556493,0.2430696260583554,-0.5206473335189635,-0.28201638119528316,-0.33702693366824205,-0.021218896543056243,0.5317819378962966,0.40700117321462487,-0.18215634740155373,0.10413676081739281,0.14770880807134482,0.01710484799172909,0.24173426869026013,-0.023858255971079986,-0.06335147716092537,0.22598556733070524,0.21464559655324697,0.05267044547900669,0.08659169266743678,0.145257209066008,0.14848685696282496,-0.10007389019613365,-0.14151886026535412,0.04371025114708668,-0.06260830593885232,0.003891478614512578,-0.00645270394257645,0.24214675812924985,0.1413634738173524,-0.13550714796396882,0.16211193059020682,0.05406540089307256,0.006680474893844457,0.5177898822890825,0.2560230856302776,0.24544059777462343,0.3032829314542334,0.1470200101038678,-0.40614375127389923,-0.08243186655389903,-0.0547307535768785,0.24685835246632745,0.3766163463075817,0.13225072696985743,0.3614540635616597,0.23637881826460427,-0.07827395680579596,-0.14791653730423146,1.0,0.3794548911907694,-0.12917059709196854,-0.5692436667431023,0.1724661873635797,0.28301813076767673,0.07194627544983236,-0.104445217770821,0.13875997592634748,0.3727025304442999,0.122722934351525,0.3197881068646698,-0.02280787671600763,0.2222969725459318,0.32473878516485116,0.5188227204236426,0.06185192465793021,-0.07103170389723128,0.19253663922629358,0.3968624528212627,-0.045391534834175164,-0.07285073340501672,0.10837276191048953,-0.3386011114763206,0.30598996107232335,0.1646456241152689,0.3199306056989988,0.12980487917845365,-0.13095368399569846,0.32415632364794755,0.09511229275447501,-0.194283866530188,0.02535867528574599,0.2848812501717623,0.1353486255991562,0.10131858260579642,-0.2317146878726097,-0.21248489720080904,-0.19739993607190473,-0.10878727830255389,0.01925090179696078,0.28552865753680395,0.11469113081308675,0.1390945742420306,-0.08713360319794085,0.09583461887337773,0.28613692933051055,-0.06911357549344142,-0.23570953165770558,0.21563384904478114,0.5330985977762058,0.10549148752728245,0.1293195322206166,-0.3245727842229028,0.199557027750324,-0.08456853469778976
Pallidum_L,0.5526429992266471,0.08177444628146525,0.1625809279704281,-0.07135537884808135,0.31699273722363275,0.5805230414010658,0.14363651520031512,0.24795911445636426,-0.22083294495054645,0.09158733657730593,-0.12530498800391127,0.20796212629828564,0.5153308533449412,0.43458272800637593,-0.00471165039145455,0.364008126596136,0.24830344136512872,0.2720611278469515,0.6516708518580062,0.1191873347656957,-0.09524770230188614,0.6168918021647468,0.6481518980253103,0.30702930528576744,0.1652739030331507,0.6652342502258047,0.421652037884779,-0.03229950709823273,0.2111689760492034,0.28438530995394634,0.03880064966798794,0.12009080379583456,-0.06099756184879487,0.49902478091577124,0.5774091667365858,0.06801394724877612,0.32910359938332506,0.2024541018204551,0.056173471921694786,0.49224070874574993,0.4387173411993018,0.5365760218423438,0.49162974143682875,0.2939877118679395,-0.1728281035893865,0.3728020126720673,-0.010660197590269808,0.34089723153928353,0.7636307660583446,0.28900838964195597,0.45175656472343867,0.2962246969843492,0.31144993179072034,0.16355391754420498,0.3794548911907694,1.0,0.06288113589652873,-0.30840358230042597,0.5469016938175416,0.43101906131691375,0.3703625522465619,0.14244045222255644,0.36715076204300956,0.5700911574861698,0.4639696316858207,0.479876096236094,0.17413059747695753,0.3482735445335685,0.5817912920672197,0.6055019338333515,0.4643686161082954,0.24463990831215804,-0.14832661433904207,0.5012694730059358,0.3937146156083999,0.17239206335181623,0.6250734650392342,-0.15124862839571962,0.4237538442489638,0.16653651545246403,0.483148947540992,0.550491659394997,-0.14071332782876933,0.4852390645276739,-0.06419827715850311,0.030509202467469552,-0.010208435868766465,0.5727751871241566,0.4854664301453119,0.48778710999233144,-0.031235543646611238,-0.22430281964386264,0.3412830638018753,0.4847764339330833,0.35251950018344447,0.5452500822935507,0.24976608601668648,0.5660885821940317,0.016859463752235886,0.097793292642936,0.06818174302591751,0.09980779193843818,-0.09439933893982119,0.5315115356513882,0.2874708000412999,0.5272391288255011,0.2087279894431511,0.1239012194501128,0.5164192883508184,0.15255532496196333
Rectus_L,0.23398440659804665,0.4136001962459586,0.2585585261706606,-0.17172599341667252,0.42787575489295177,0.19465174901339213,0.009370470666599745,0.01740261579641181,-0.1597849469990501,-0.24005130424504115,-0.024595723857076632,-0.2042209837163722,0.0013101871559903203,0.1239518532537255,-0.08053136343618396,0.1913470042677409,0.27477732114507686,0.230342044667847,0.24982379675169214,0.07228175400510958,-0.05027556175009503,0.32231795771522453,0.33985786747262553,0.04511678475220661,0.10332184606156904,0.2810541049030384,0.18940852366228814,-0.01936514501501349,-0.06583489994256814,0.16388829028380955,0.16995024274642256,0.37066670639420857,0.08316780853205591,0.457615774535761,0.23366906204715648,0.018606974429162256,0.44654400599070165,0.022430404434428855,-0.19733577599308127,0.20581062072818654,0.3052616370110379,0.36581201678225117,0.09673612319172133,0.3191818101777994,-0.025975212116436688,0.15653810748195673,0.0064245800575886336,-0.03482200817092718,0.0009746193540306021,0.07317553811125999,0.19116582418629977,0.2602328557746251,0.434306144439629,-0.0426529861115655,-0.12917059709196854,0.06288113589652873,1.0,-0.23593400716847607,0.17544366248649515,0.2723343305127235,0.2577034764167142,-0.006231979158446644,-0.03170932312186351,0.0032087180683779025,0.13337942381422757,0.3109066425464137,0.12846455439041155,0.16553126453632505,0.17414731539494482,0.2538721919884468,0.15447748224557548,0.5750640949149883,0.20406741306688364,-0.16189966490782443,0.13574380951401807,0.3169588772228143,0.16791528778751913,-0.12700253805120618,0.03983618620699198,0.38628761930679534,0.09431062666782308,0.3708931959910956,0.36654226928212885,0.14311346484401596,0.03561419223698421,0.1473308016761399,0.3912436624983426,0.4905346718381174,0.38237174543299335,0.09860413840080298,-0.18719203995631575,-0.3026724287741278,0.017546081301057913,0.2428208327694306,0.269807059846379,0.2223561891125867,-0.10131107866117177,0.030089389030926426,0.2343019169003123,0.36562629433301874,0.1735325434327408,0.31631533185225924,-0.024767731661917605,0.12956136126751705,-0.00699292012536583,0.42167312636158305,0.163474834524765,-0.06242398286677472,0.15417817889669636,-0.012962895105489161
Cerebellum_6_R,-0.013565284183378629,0.14960808306032908,0.007678575015054266,0.730928121988736,-0.43660725565859104,-0.46566527880783937,0.07538420872163924,-0.27392626721851854,0.7332018630122823,0.29469776640820705,0.3195047362149761,0.3125672786627048,-0.5117271994759737,-0.2981680514753642,0.46689421326358455,-0.10847529620258217,-0.07570779087672087,-0.08080997442021506,-0.1744344834762884,0.0455691837191181,0.2750630484640142,-0.29010178513833995,-0.20738021413344995,-0.031686397466499226,-0.07907649997789967,-0.05618884722579335,-0.2725796370208525,0.06012167609647433,0.12026225220345041,-0.10563894632943971,-0.0019164903112367333,0.06472520972724839,0.10726584288534938,-0.3045140907328775,-0.17195280633775883,0.35900287783782037,-0.4718529926559904,0.017709353148045042,0.42655048261100237,-0.7281444249551688,-0.2895562628077556,-0.3783363213847527,-0.06313287226513119,-0.26553656060213787,0.5385937380651686,0.26936639322037603,0.09176729737679082,-0.0538667819793959,-0.28044137751670917,-0.2477960091224532,-0.09708754718665458,-0.3368949228978556,-0.013232302807445515,0.4699013948388469,-0.5692436667431023,-0.30840358230042597,-0.23593400716847607,1.0,-0.1497303908699214,-0.45788845499727204,-0.26644358501927934,0.3794909165332164,-0.10329195970454845,-0.2847724861979943,-0.16047069429807148,-0.652615575629257,0.35024781600224575,-0.19777815441687246,-0.3111741642874832,-0.7563137198243384,-9.617769291453491e-05,-0.2657352710803525,0.06263918166450208,-0.10276306278520826,-0.09598660650785491,0.08730717649168354,-0.21864825519398956,0.6343504653538414,-0.405037382601273,-0.300253829840161,-0.22668724815957064,-0.09074108757538951,0.08881350964935025,-0.49402271889153765,-0.0918381796841225,0.3403542777459226,-0.30759360485860965,-0.3650608670109279,-0.06032792701793492,-0.12152823862525856,0.47438751922153444,0.37765200409283833,0.22101215529689733,0.22261067176558788,0.018320787398587644,-0.353741562900696,-0.019504917275805993,0.11626880271885871,-0.031216563407622105,-0.1391059465047515,-0.3738670507438887,-0.1273209307938295,0.436310430779458,-0.15776078788542422,-0.1709080885791853,-0.3056122566621299,-0.14339542699300464,0.3460957945572656,-0.1257285434505334,0.05362062506785674
SN_pc_L,0.607026746535726,0.17026528998094595,0.23110562276340413,0.01419288594655783,0.46714767170494714,0.4476762307406454,0.06490237778962005,0.16689481358698013,-0.20581222644796973,-0.12243249991961096,-0.14393507961618004,0.0997044356891996,0.25484109035666797,0.35760205964294145,0.04985890967297396,0.4408324288327948,0.43085676545317086,0.4207791115105773,0.4565461518058806,0.06055015420412368,0.04068055511291818,0.4949004606157378,0.6453328312460599,0.09627233659369473,0.22940135566864717,0.6292461982839636,0.3715509200667977,-0.05203150517753088,0.011953071430593766,0.14815418089328017,0.012056594883770467,0.15921756988219912,-0.1497407525213199,0.5676566702964793,0.49217550400543714,0.11542278252694846,0.4520595363874435,0.16946823060617713,0.0471757213040496,0.36350647064494307,0.5077156746398872,0.5766577168362433,0.2691867681432314,0.3563840116158344,-0.07948594454210045,0.36014304577411205,0.06544802111415417,0.10663905720342344,0.5187204279385456,0.06423710780785392,0.4459728845820017,0.30822107976431096,0.43978660192248376,0.31097360732234297,0.1724661873635797,0.5469016938175416,0.17544366248649515,-0.1497303908699214,1.0,0.23731812274304093,0.30634089042911344,0.23968811889690594,0.23403655227226364,0.5409555572738071,0.37892897011882465,0.3433337466334808,0.27366267653532383,0.41152444195786636,0.48202475153159974,0.43892944925246763,0.47509154153509936,0.4290316965496577,0.144551437866821,0.3537594780585681,0.32531176173120974,0.22406588650711137,0.4497878050604404,0.036701782421726524,0.18127217471538423,0.35862168824605517,0.3152170264939426,0.5669950119561824,0.07669915196905955,0.23365705843984433,-0.18923049633336714,0.19996498057033885,0.14925669205214148,0.5386207864503952,0.49000719497022427,0.239113170739651,-0.008908530802116014,-0.181518214221176,0.18927621615601264,0.4562345550712202,0.2713398301117126,0.42402208380179873,0.03112949752628522,0.38363312986152537,0.15763140086992142,0.3841808296511245,0.1515953941574887,-0.025985507931160903,-0.02648444740281785,0.36891141581003006,0.37150907074008604,0.5236014685731364,0.36510402060303354,0.02480407897501326,0.31702423069150387,-0.015232756172746874
Postcentral_R,0.11603465773545622,0.1404168718976022,-0.12856674663971707,-0.23904400177577922,0.0749816823177088,0.5210497667173242,0.30762086790097626,0.188757825346996,-0.3929911917302762,0.18776189123853285,0.1402356918506734,-0.07894917319499489,0.5525124318764406,0.7793589673989341,-0.20545127460271087,-0.13518924478508104,0.32786953895928495,-0.07172952110128993,0.5462467721680235,0.44815866271419125,-0.5349637269638867,0.2280790845792719,0.3059422276516668,0.7249999449109606,0.08720658482144769,0.327322643744314,0.38982113674209107,0.0920103286772456,0.6448089253745553,0.8695805866533527,0.04306495987187773,0.26689436637122427,-0.06971221427316587,0.6236910367203035,0.41528080218998376,0.1204855950974909,0.05473979672320211,0.08352637129818441,-0.3212061597375627,0.2841704534871308,0.11770426935755966,0.18942881585994167,0.4908375744736854,0.43246255576082776,0.15595203382557932,0.2185039972575662,-0.19546507759421267,0.4904127747369947,0.20329126534932557,0.8541457935436578,0.11937969240766724,0.08373254060024661,-0.07175432202603879,-0.13681074262859097,0.28301813076767673,0.43101906131691375,0.2723343305127235,-0.45788845499727204,0.23731812274304093,1.0,0.543781112326819,0.27163392091366306,0.2256977797918311,-0.02666441384332395,0.2829743292154658,0.3148625740129063,0.08366702385447536,0.6040387111845632,0.5017442820815697,0.5086860895017372,0.2156753644419941,0.2671564510598915,-0.008023292367262267,0.3210894734482038,0.33749553501523727,0.3856567526106792,0.49312962635471624,-0.39313336605847904,0.8812112510640443,-0.11459285559296341,0.5002685133966775,0.5942011411056622,0.008810714406919037,0.2448608153619268,-0.09110993293742255,-0.2771432224511273,0.17772784172880637,0.3893009282869606,0.4076178851722168,0.5682409169706503,0.21540980806149762,-0.36278466881756266,0.4465927198560797,0.08071887988193054,0.42942461771286805,0.775061843843233,0.28762097511752616,0.3998057193384536,-0.08538782262651762,-0.012555318485749862,0.09712493280772795,0.1752995632570982,0.29352854179550436,0.6390481395914909,-0.01612246772458652,0.25506993095608343,-0.3350960265305296,-0.2519586312838815,0.5784126484114549,0.6496370794438926
Cerebellum_8_L,0.19678883334733782,0.18353343104799594,0.1726383139411116,-0.451412898689159,0.3590390235562334,0.23369538558262226,0.4294408570646259,0.32047201228378974,-0.4556955809544546,0.09479639076087944,0.4781382061033352,0.27600325493336025,0.3468646826054018,0.30305818160490416,-0.10822836432821165,-0.3062544511997329,0.5086821961724647,0.05133359695399192,0.5538899181313491,-0.1885158744921888,-0.5694548255949526,0.08613000017784815,0.4418966495654824,0.2975785518454935,0.2633163137031472,0.12669099607518006,0.3983456244855233,0.19706410004027308,0.4678806603322947,0.540214827419785,0.09547498952672562,0.2796396343380421,0.04881505513518178,0.53111023654998,0.08952335838855775,0.42594433404041926,0.2405636072681362,0.3106099479984162,0.005062526812527402,0.010696893827348026,-0.07723257322717988,0.09282650805267095,0.32898647888816474,0.6196327743666203,0.47804785952970813,-0.07139458309742262,-0.29914789265815817,0.19043668062800836,0.09721721288103928,0.5837685041256728,0.1762362539351799,-0.018505404709190355,-0.006896173667355566,0.031512688130828144,0.07194627544983236,0.3703625522465619,0.2577034764167142,-0.26644358501927934,0.30634089042911344,0.543781112326819,1.0,0.323129163714398,-0.15363170597521408,0.19565804590751962,-0.0683760967514557,0.23126922720166465,-0.18271374876510438,0.6599122792633368,0.259843717207236,0.3437342304039181,0.22613284966277133,0.1753714619855192,-0.2094596887205312,0.2047358498622927,0.18364211547055415,0.0676650713118339,0.1695047308593057,-0.28521538507088817,0.3770589516371381,-0.09054775611846312,0.13253534464991534,0.5060910288562535,-0.0755598146590856,0.020712743038540666,-0.13215023337807252,-0.40931775897547545,0.05618508609822689,0.4163775724740638,0.3832517530452728,0.16847479072677404,0.3834853931653811,-0.12952180618328046,0.6218684451414549,-0.10424506636070965,0.5322782391947325,0.33424335029834423,0.16273720160440094,0.19381089015854086,-0.1312554878099993,0.25968745860143094,0.16197766519211604,0.00174511450742588,0.5095345087292954,0.2923003009782012,-0.18016576002240872,0.13799822098209216,-0.1578861725904437,-0.1684201919488283,0.20377393902376859,0.40579494824997686
Lingual_L,0.2379748956169383,0.1211298234313431,-0.03656575193412242,0.2828183358938415,-0.04076076709418929,0.05305795184619136,0.2962662088577279,0.04506904209566425,0.1904148956746346,0.1339399620963524,0.2616563356800216,0.4697449944101641,-0.07255377013995444,0.39326712702654953,0.3317376385557427,-0.15364489279045376,0.6893982805834594,0.10605180376672126,0.36434546987851685,0.13456923207300003,-0.1333984307287541,-0.17313776323163668,0.33990140292336235,0.3717038241718667,0.033292294781903084,0.22956698823813626,0.23210420093639103,0.10497907249190229,0.4301021903392393,0.4936588907771351,0.12550929241457598,0.16321940166371451,0.22651955963931525,0.5224731702349871,0.26815863976088783,0.5216925425853338,-0.2204533213715915,0.006973629356661413,0.2562007572454431,-0.3326893660473052,-0.1487141860147211,-0.15637638957668215,0.24937218297454658,0.5365316514478834,0.6497840391455767,0.21265912511571036,-0.061533187931325124,0.20689218967991185,-0.050602838676081646,0.3164407723436838,0.07458161709531178,-0.12370377873852714,-0.05518961657716384,0.4132368213016065,-0.104445217770821,0.14244045222255644,-0.006231979158446644,0.3794909165332164,0.23968811889690594,0.27163392091366306,0.323129163714398,1.0,0.044326278601424116,-0.0335867305980423,-0.02539979733364675,-0.16998480155281281,0.25135857180391835,0.6424265318297223,0.03199547468260575,-0.1324988190952515,0.278941208639798,-0.08517698035528724,0.0012933608813278698,0.09173826355580124,0.4328538698679387,0.35022091815389284,0.08353256506471027,0.13048953904847235,0.14999198893983065,-0.260680892279336,0.421831300674131,0.6402990943722876,-0.04481330892327589,-0.34883156272426596,-0.203546090249731,-0.11347776679568879,-0.20912417200683686,0.11579124598244514,0.3553702473701261,0.16379499703758787,0.719414491846771,0.07413148096086349,0.44314016459920846,0.16166805019122624,0.15431826993882494,0.29310640779860364,0.20579061358464562,0.36689380035315355,-0.09579828960041276,0.249513011588241,-0.09506645049147774,-0.08844597310268151,0.6987608549264448,0.39227463679816105,-0.06224434749829977,-0.10241482978298387,-0.26687252831056624,0.028181694495869228,0.3062731245304969,0.38025848968202
Raphe_D,0.4453029506614594,0.1719315590379587,-0.03271507100886487,0.16568344074970018,-0.10945228899936121,0.5457274104829952,0.033142186265992885,0.04239918982816448,-0.0822068902587593,0.20179635257414885,-0.37189046430362543,-0.21755196329785992,0.37903838202339524,0.3172388268005338,0.12485754157307498,0.38671118223433515,0.04620435274444061,0.18379086158938174,0.2919753880833184,0.2978567374954845,-0.0703763114894974,0.42078317525420234,0.31012301394670333,0.24163339944302475,-0.285922102270846,0.5471875543344732,0.26664954857995815,-0.11324160242818672,0.17957775976054074,0.18875500097815012,-0.14479427789920296,0.2995174147855371,-0.15961206306427583,0.2575111688675304,0.26817682226020967,-0.2690976723020898,0.03780697494331533,-0.07938639127808535,-0.2770979477861694,0.22208988371964147,0.31208637671030853,0.3151108337837186,0.3867812584259763,-0.018677005053657717,-0.2877212413744438,0.3822451619150991,0.089829110866585,0.36761338591464804,0.44527294894079517,0.17317883932395114,0.25047140436364185,0.061531828479943304,0.09744547573302383,0.1648890198920069,0.13875997592634748,0.36715076204300956,-0.03170932312186351,-0.10329195970454845,0.23403655227226364,0.2256977797918311,-0.15363170597521408,0.044326278601424116,1.0,0.004621392409729231,0.6796990449348905,0.08566402039106895,0.4276954232464797,0.11118537071260129,0.24132118991433055,0.17144514903532249,0.19930934056717317,0.14834476447125508,0.23521208837727065,0.33385907210745,0.19787725552135937,0.2535108557074812,0.43242898969186233,0.07617988676658545,0.24413237234626015,0.13725039402260641,0.43485926075513776,0.3305833215513092,0.23781804621025254,0.5180348207778928,-0.07508582771820803,0.3122744896553546,0.01882194470268107,0.22213180653364792,0.27857846710508616,0.588954132671345,0.03317004414687447,-0.16469929225736069,0.17622497482977803,0.38959427041083566,0.08914843568881396,0.28104600812174746,0.2547638110573083,0.420260045068066,-0.05520589423156142,-0.03305344306483466,-0.17720608065520316,0.236355145486924,-0.16263586217309947,0.2916828982543691,0.29616517876296355,0.3198744253472744,-0.09316950221935873,0.0032092516551223606,0.33360397099198513,0.13915915270061074
N_Acc_L,0.37411170799009896,-0.20842333549390346,0.43099273945257066,-0.1724772008681993,0.7051458217827113,0.20038546407621982,-0.005352661227508561,0.2130525824335298,-0.21853634919432208,-0.4167647110155017,-0.23197086095513095,0.3085661966359966,0.1794741525726412,0.06651347627120037,-0.1150229270554717,0.5442871934654843,0.27326266356147455,0.6142792550894375,0.25778741736639516,-0.3137371651621567,0.16392580982569244,0.518620307665207,0.6039723326376727,-0.2333058456019101,0.20849505641782284,0.41005795379289167,0.2590534174678725,-0.120174274147913,-0.267364916544198,-0.22497153562269737,0.034576195591902045,-0.23836782181150243,-0.044608174299609823,0.32768206294166075,0.36070811490992266,0.068104170864844,0.6741537094859813,0.17936729558778453,0.27263556006096734,0.5012710475643396,0.49385966612457965,0.6137335062086273,0.012679859144960188,0.24322781356208653,-0.3108211046883239,0.1275101795382244,0.12904299097852265,-0.0910280518097082,0.5763345742514612,-0.17206055913830245,0.37185740730758254,0.32925922339455854,0.4989383704550881,0.11952160618523577,0.3727025304442999,0.5700911574861698,0.0032087180683779025,-0.2847724861979943,0.5409555572738071,-0.02666441384332395,0.19565804590751962,-0.0335867305980423,0.004621392409729231,1.0,0.1760409075510315,0.5306118374935698,-0.007516700000424751,0.230717307389365,0.32172769967137504,0.5642559655618747,0.5814756179421662,0.36054760563441574,-0.09296496077151832,0.28992592471261247,0.1429418890806488,-0.11557825680435267,0.2919725649907748,0.08839585835637245,-0.02775598576027759,0.5444062270273768,0.2409042808567781,0.24548416404792917,-0.2701201719759885,0.20785959687182878,0.060835965691925536,0.012794151933557901,0.012485748470069231,0.4991361089161439,0.1599094545803418,-0.07161040584504973,-0.2788888091772177,-0.17525862886101506,-0.049663902299591674,0.27880952010450305,-0.05902095801238884,0.1477080865049691,0.06374784923558434,0.12780402253973058,0.144718662776296,0.44031620692123397,0.25973751454831767,-0.10491759709336633,-0.30956205697682015,0.054378558964335584,0.3573225820569793,0.5500412511879903,0.7198632405073084,0.17742000803093697,0.03578010518940039,-0.36053381413855906
