,Frontal_Inf_Orb_2_R,Cerebellum_7b_L,Olfactory_R,Fusiform_L,Vermis_1_2,Paracentral_Lobule_L,Temporal_Sup_L,Caudate_L,Temporal_Sup_R,Cerebellum_4_5_L,Supp_Motor_Area_R,Postcentral_R,Cerebellum_4_5_R,Lingual_L,Temporal_Inf_R,Putamen_R,Cingulate_Post_L,Paracentral_Lobule_R,Pallidum_R,Hippocampus_R,Parietal_Inf_R,Putamen_L,Cerebellum_6_R,Parietal_Sup_L,Thal_LP_L,SupraMarginal_L,Temporal_Mid_L,Vermis_10,Thal_PuL_L,Thal_VL_R,Frontal_Med_Orb_R,Precentral_L,Temporal_Inf_L,Thal_VPL_R,Thal_PuI_L,Thal_PuM_L,Vermis_8,Amygdala_L,LC_L,N_Acc_R,Frontal_Mid_2_R,ParaHippocampal_L,Cingulate_Post_R,Lingual_R,Caudate_R,Cuneus_R,Insula_R,OFCpost_R,VTA_R,Heschl_R,Cerebellum_3_R,Rolandic_Oper_L,Temporal_Pole_Mid_R,Cerebellum_8_L,Temporal_Pole_Mid_L,Fusiform_R,Heschl_L,Rectus_L,Frontal_Inf_Tri_L,Cerebellum_8_R,Rectus_R,Insula_L,Cerebellum_6_L,Occipital_Mid_L,Cerebellum_Crus1_L,Vermis_9,Occipital_Mid_R,Frontal_Sup_2_L,Thal_VL_L,Thal_PuI_R,Occipital_Inf_L,Vermis_3,Cerebellum_9_L,Thal_MGN_L,Angular_R,Frontal_Sup_2_R,Thal_PuA_L,Frontal_Sup_Medial_R,SN_pc_R,Cerebellum_Crus2_R,Thal_MDm_R,Cuneus_L,Cerebellum_10_L,Angular_L,Thal_AV_R
Temporal_Mid_L,0.09621861442787999,0.33277686553489844,0.32011521622007716,0.3955935589602844,0.0742216430050362,0.2807070541678519,0.4232918977455193,0.1942920976166877,0.035383028063045774,0.2899223928223805,0.43224693532053254,0.33749553501523727,0.19343887035974822,0.4328538698679387,-0.004794518075837385,0.13545939400320664,0.3684218062607406,0.2808505784993673,0.30522363943746084,0.33370757288325276,0.24742546713010896,0.2491786835812155,-0.09598660650785491,0.12966816082811725,0.03986812053156205,0.29317429043927984,1.0,0.14416266237095,-0.03877547708847176,0.27360481380553586,-0.045391534834175164,0.22466532520076066,0.38035378813266857,0.2948049901063328,0.058669278497957576,0.1491359251490387,-0.006871345936809635,0.12693307598086553,-0.10822581414504473,0.28258700184345675,0.17593737654604893,0.43345577963563847,0.24623957522803686,0.18068750804573916,0.235348505630788,-0.10672323316581475,0.1441827023332088,0.2518386731359127,0.11161640832899447,0.3133436068384785,0.2764570991661738,0.35490094943378764,0.23540594633384135,0.18364211547055415,-0.007733512862686945,0.15672830563761864,0.3694934434364657,0.13574380951401807,-0.10032806700320304,0.18673822109229038,0.3025442858391392,0.36012817749856774,0.27270006188337026,-0.09032935354208867,0.1231412185668341,0.03805260618830385,0.0017120635446270444,0.13985955458353957,0.00995354864848557,0.1410886641130009,-0.04410631731478434,0.13053882617120402,0.24796830735147135,0.1422755175826009,0.20678878719691626,0.20472958213643308,0.0176744458863719,0.1346371240379655,0.21367760938230643,-0.04050487241868071,0.12286556544699204,0.08993543565258373,0.09363454876027694,-0.06500415230580492,-0.13837617114609754
Vermis_10,0.2842179340951604,0.04359062580310402,0.3661055269453785,0.013882731666393196,-0.3941714966137828,0.1053970493416618,0.0015947846681214556,0.367751485235444,-0.1063171297903063,-0.09374698093233097,0.293249556961174,0.08373254060024661,-0.27664803038854346,-0.12370377873852714,-0.19068442759599952,0.43358308704176973,0.23478123140417922,0.13323735003144677,0.39087034027894746,0.2786788779651013,-0.19588226519382257,0.3407222586645928,-0.3368949228978556,-0.10230618704991673,-0.017018505029506678,-0.23535818097554956,0.14416266237095,1.0,0.08593845465517976,0.019820857765992485,0.23637881826460427,0.06245999916629465,0.08426869884940574,0.06369085566440251,0.049104166207676644,0.22139491876860368,-0.37371976089643416,0.4571078936478805,0.2738150747248749,0.307804725511494,0.434724723526675,0.21148496004887432,0.23954194108129942,-0.20648437702257308,0.42711142363605814,0.16675904836319408,0.17302994162916716,0.10320495722520398,-0.026271543431797807,0.2962724090293121,-0.03569680588153757,0.26273655080148445,-0.06578717434758379,-0.018505404709190355,0.13821498875046484,0.07861884554578723,0.21074924953184632,0.2602328557746251,0.2696430499347266,-0.12849701548473366,0.44038626935484465,0.21169626131209993,0.04673868606518212,-0.07185046496484761,0.08065150205758664,-0.06274414799715551,0.33310798469806735,0.34778469861177685,0.11907663154380815,0.31835997206016037,-0.1065016340408188,-0.43228425270203436,0.26768369722930146,0.1396900322184286,-0.4461035322199338,0.31101138339360773,0.03339035923483202,0.20175617715613894,-0.10052903538162354,0.1518243686442656,0.050870877837942176,-0.15986918335653147,0.2654933661360714,-0.1738950213326826,-0.10397820011075042
Thal_PuL_L,0.2033764705782134,-0.3063966102851032,-0.05516296011310372,0.23201057743644438,0.16707485912738532,0.1627975330164487,0.1593333142070687,0.08647039970944248,0.1408105113870002,0.14435145753005413,0.24926956966523858,0.26689436637122427,0.334867688273244,0.16321940166371451,-0.13318405351516263,0.1300381354015461,0.16726927484708318,0.3126689876593386,-0.07819233225830564,0.3578627025519346,0.23560947961039105,0.19414643864250172,0.06472520972724839,0.12158424886917985,0.3789452305143203,0.21293232459094455,-0.03877547708847176,0.08593845465517976,1.0,0.4350202281341096,0.003891478614512578,0.14408113636820818,0.1161940811042225,0.4840097741661562,0.14963606383644582,0.604450481589072,0.16233772769247742,-0.07317498821302236,-0.16449655471975122,0.3328606210453918,0.18069965241899985,0.3266335156351006,0.47671595269005557,0.22795614084455176,0.09247481026173557,-0.055567987742917505,0.17173492499541393,-0.13394549829375263,0.24991564035742608,0.36026470951735823,0.16031311967174022,0.4381402742083968,-0.15995845215512136,0.2796396343380421,0.23890007185052164,0.014116435925777025,0.5005154701958552,0.37066670639420857,0.1996680198691021,0.42336771323732897,-0.10289976531879011,0.2725565529329124,-0.03485748972842051,0.04379273763291164,0.18064291077689307,0.26169734112766746,0.028227958262770064,0.09062593276438227,0.5981944580948788,0.17474398653012574,-0.23191948475490676,0.25451480960898354,0.24523299522125458,0.32163990311928226,0.16241013433275256,0.1255427734330881,0.6165741239357898,0.15641956497646367,0.21129039844425734,0.13391500741401774,0.1293497798130698,0.12992485362411976,0.228967179419677,-0.004653958646412393,-0.11171605434466646
Thal_VL_R,0.2814886857671002,-0.00089792182033952,0.03170121990393418,0.37441426166181635,0.20734802721313056,0.48687666196037327,0.228394238611668,0.42519094678623454,0.3837459093812582,0.3359189816181938,0.5346630024679381,0.4709497031320134,0.4610217340628106,0.4702973493245936,0.0973184096023293,0.36790375341242504,0.5805779990951339,0.6471093164684982,0.30681290160290803,0.6030358486517537,0.39431057033961164,0.28053390117338717,0.13963803952374773,0.061062448139258874,0.6888512535984329,0.449666074378598,0.27360481380553586,0.019820857765992485,0.4350202281341096,1.0,0.13451613200043788,0.48871416001241386,0.14800951898105885,0.8266746842117592,0.4567922252198311,0.5283317569128276,0.11063935332235256,0.038602090107979346,-0.1198364906831799,0.2573679408691415,0.23866830355633353,0.4746345903255957,0.5977352942084805,0.4538791328595305,0.4418155461910405,-0.10976301155256221,0.46575193248462177,-0.21450938732704153,0.335812291535434,0.4788282342274111,0.31549671535642093,0.5509046700201289,0.08501705744807644,0.11390378098302718,0.30412181859876064,0.4282881437360724,0.4401937948200065,0.021073457954825042,0.3163704632828033,0.2919620665656837,-0.028306899787743624,0.35145724967422953,-0.03402689028143278,-0.015424349201715419,0.1546342102866886,0.25527519718926517,-0.13607883527017045,0.19922348580735014,0.688575316617039,0.47537939583762556,-0.2161542596109853,0.32707366980185654,0.2875613867295057,0.40100871444029107,0.30653205813794676,0.2055206096011004,0.4837997707665124,0.057432953161781146,0.45557221376259455,0.08259316109530342,0.298073600524357,0.2331581969879165,0.11994390516669456,0.01696130969687661,0.07259099584932495
Frontal_Med_Orb_R,0.22598556733070524,0.05061367159018911,0.2416286915668038,0.2222969725459318,-0.40614375127389923,0.30598996107232335,0.14770880807134482,0.3766163463075817,-0.34290805149297193,-0.07727788478489242,0.28552865753680395,0.28301813076767673,-0.19739993607190473,-0.104445217770821,-0.5206473335189635,0.395839358978232,0.10837276191048953,0.40700117321462487,0.37236815239617677,0.145257209066008,0.13225072696985743,0.41126646591150257,-0.5692436667431023,-0.10007389019613365,0.24685835246632745,-0.01526143104764122,-0.045391534834175164,0.23637881826460427,0.003891478614512578,0.13451613200043788,1.0,-0.023858255971079986,0.1470200101038678,0.1390945742420306,0.3968624528212627,0.24656478396373482,-0.33702693366824205,0.5177898822890825,-0.06335147716092537,0.2848812501717623,0.2560230856302776,0.24214675812924985,0.2527874312733643,-0.3111823959937806,0.5069446812024784,0.09511229275447501,0.040642369760230494,-0.27616402427423115,-0.14791653730423146,0.4800885750987684,0.17498239403350554,0.3151249104145453,-0.3245727842229028,0.07194627544983236,0.2057712905231846,-0.2203525912026558,0.1353486255991562,-0.12917059709196854,0.5330985977762058,-0.08592422577148197,0.3197881068646698,0.21464559655324697,-0.32021082528745837,-0.21248489720080904,-0.06911357549344142,-0.18215634740155373,0.28613692933051055,0.24544059777462343,0.40089469308950515,0.32473878516485116,-0.1380834553882344,-0.23570953165770558,0.23303317428953127,0.5317819378962966,-0.2787256239561728,0.10549148752728245,0.01925090179696078,-0.07103170389723128,0.04650341125180425,0.37497752529682077,-0.17969569591418136,-0.027456686835556493,0.34470849251148444,-0.2851472685623202,0.006680474893844457
Precentral_L,0.07902147474247098,-0.19826201456733336,0.12569746057042475,0.018751666135185998,-0.05032354799695011,0.5918775893962105,-0.19325373936944332,0.1598745321936515,0.46105186460171665,0.0008994942651821141,0.6358703033677762,0.44815866271419125,0.03687726719164354,0.13456923207300003,0.2529178151060781,0.03690512673951405,0.4507281895645154,0.6230291326839403,0.14095701377266276,0.3381559629633643,0.22917103924354193,-0.23240912563774144,0.0455691837191181,-0.06536335303452921,0.3352926699960817,0.28869674983710886,0.22466532520076066,0.06245999916629465,0.14408113636820818,0.48871416001241386,-0.023858255971079986,1.0,-0.1798711860848374,0.4153613240005533,0.1138197306557927,0.3556484549249576,0.010312570690811042,0.1948627862359555,0.0005096568779841703,0.007287802836939069,0.3014965446621339,0.15728136084507593,0.3797993865220369,0.18794897237600022,0.25325432044045565,0.1119645731915505,0.23024700275092605,-0.3174268591201053,-0.048377152562418195,0.23565924642762032,0.02002942167246775,0.20430872253955112,-0.13552003807625612,-0.1885158744921888,0.3056014990042366,0.2851687129560325,0.3105619151404345,0.07228175400510958,0.15655556610508095,-0.007910822649445695,0.08400888910077772,-0.16555453518851868,0.13203202977510659,-0.1488365335021914,0.16352776058083343,0.08178013845182082,-0.13096042756006793,0.067892339436614,0.21337805732598394,0.3578464793865879,-0.18133535290322034,0.025737966078568233,0.0739757577857082,0.22508101571249484,0.1693117214070614,0.13988016093612018,0.17590618301244404,0.04331021546475869,0.1169171874360912,-0.0941834170057979,-0.04817036517700685,-0.06327393559425248,0.21842858032329773,0.06680136562266756,-0.292765928911855
Temporal_Inf_L,0.1021293410635127,0.18882553449221748,0.23568574553453558,0.756281565560276,0.347016331367173,0.176745039342603,0.8182135836964827,0.09484186503266381,-0.4088816717743455,0.5350116786696594,0.3048994740787865,0.43246255576082776,0.39604403290411083,0.5365316514478834,-0.4503245167727748,0.14508366751848803,0.09366733743121067,0.3358751405883309,0.14074034866350746,0.19568674748906398,0.3695062573979873,0.5070048412943787,-0.26553656060213787,0.006815506532890791,0.09787281067227889,0.38412209101586275,0.38035378813266857,0.08426869884940574,0.1161940811042225,0.14800951898105885,0.1470200101038678,-0.1798711860848374,1.0,0.08362815948051172,0.13961227691793246,0.138789075685631,-0.004841349831968737,0.036776390944548654,-0.3215144518671336,0.42578648077217957,0.03505417096847513,0.688706126945476,0.13995085608236704,0.11984613973538732,0.08152291930093114,-0.1988630071940958,-0.04158909650738171,0.2763209805553213,0.04645229837131607,0.249828850965572,0.578879190648148,0.31228550290454016,-0.012189294099945637,0.6196327743666203,0.11830827753046476,-0.05122933812562055,0.28638894726302794,0.3191818101777994,0.0033979382032931385,0.17111705414557074,0.19093162094571184,0.5960110890063987,0.17157695156079358,-0.24621994684558998,0.030394882884463997,-0.12297969052211946,0.15378323699391322,0.19267134344310358,0.08605271488887073,0.1495611450472355,-0.023578271244972023,0.3820040936133719,0.18775005471339598,0.1691286608633138,0.07513817970665826,0.19423865940815832,0.18153005619604168,0.3025095084048787,0.1277927435117047,0.11817967504449171,0.015198061967561197,0.37461514811793967,-0.02731871906620072,-0.27054611470628925,0.09354421139042328
Thal_VPL_R,0.3309264573671968,0.008979504475616924,0.12281539143004604,0.3020763793526019,0.14594669084523051,0.42364385450462916,0.18603797049426662,0.47974120082760874,0.3617361624050259,0.35907367135629364,0.5464258624791831,0.3998057193384536,0.5041999255518744,0.36689380035315355,0.09536603193011912,0.44498061556596885,0.6669379688379012,0.5645299227450701,0.37606316832873454,0.6434124645478511,0.31992696077466387,0.332894744510203,0.11626880271885871,0.1269977449790458,0.5538805060936732,0.39292105118562376,0.2948049901063328,0.06369085566440251,0.4840097741661562,0.8266746842117592,0.1390945742420306,0.4153613240005533,0.08362815948051172,1.0,0.48457952400654347,0.5786542089161139,0.1394111773635018,0.12454885839320412,-0.10892401489855126,0.3624495439574181,0.3654757463938279,0.4188385088086057,0.6241785982896721,0.40854404793868626,0.5073573794412678,-0.01601291976420166,0.4392707868858966,-0.0884866416804568,0.36499325964745916,0.47438936549880695,0.39860965256344727,0.5893288923779627,0.14572847481587597,0.19381089015854086,0.16995691481856018,0.5037052828659118,0.5621702935321994,0.030089389030926426,0.31278212167474956,0.39538120648213493,0.08009043287478432,0.40514497459253423,-0.02703211975005278,0.056347169037406095,0.11083752773301003,0.2420639632031388,-0.08390396417967332,0.27263545606994816,0.6764107324267776,0.5495578071765437,-0.2287389868446168,0.25387224581863543,0.27160679214118416,0.44076608305278064,0.22168295249633124,0.29574627586730035,0.5656876205800625,0.1317028619273377,0.5288912179533015,0.13102465454973825,0.3181856116214036,0.20773678104424628,0.22377433806629818,0.049807417557916914,0.10286078347923507
Thal_PuI_L,0.41768155292275566,-0.029824480527968187,0.11724783822716407,0.30724342702344853,-0.043256156915672174,0.36886023942555224,0.18521154277748886,0.511739080955035,0.029098176637551706,0.2031706061544852,0.35193509673996076,0.3210894734482038,0.3670771846931611,0.09173826355580124,-0.20703607277653335,0.46415361351894674,0.4602477267307218,0.44966510299861273,0.42087058205496797,0.46445957773221785,0.2842004494069382,0.4481901622113361,-0.10276306278520826,0.02943187910516743,0.5084917410665195,0.2776070378089924,0.058669278497957576,0.049104166207676644,0.14963606383644582,0.4567922252198311,0.3968624528212627,0.1138197306557927,0.13961227691793246,0.48457952400654347,1.0,0.4514136030666893,-0.04960306089481995,0.18918270848904886,-0.21257043426894878,0.24023156410724192,0.2954104780656235,0.3208835819583215,0.4292185046846243,0.10562644311566259,0.4654237134322046,-0.03887430045316997,0.41859884133782815,-0.02581384345689895,0.2568827099463404,0.4448072779936472,0.4033465960261174,0.5783462363709982,0.0718700878891538,0.2047358498622927,0.24099196336474787,0.31176992744784354,0.24922048639331632,-0.16189966490782443,0.4835066637984659,0.22708127456039195,0.023667733407329982,0.40468670507702237,-0.20387785213106888,-0.10166049136220358,0.022503377302564364,0.00698076571087507,-0.013236148340146001,0.32294885219198216,0.43335848229798984,0.457205350000684,-0.0403372981342985,0.09562581288175492,0.24461371759761,0.4549912810437815,-0.006359456940688789,0.3057866066298203,0.30423442107152626,0.08861871308533993,0.43397631418551413,0.18135868500121718,0.23400448849021624,0.2878276291892582,0.16536565698931094,0.0315871702852234,0.11163052234218764
Thal_PuM_L,0.5873382362472191,-0.14130620393908203,0.35032930614162666,0.2546891398169996,-0.2773120181725248,0.3419773471507114,0.1788539216469919,0.5139742590577628,0.04434290916098384,-0.09459172921609982,0.5295716248738338,0.40947577048661127,0.17824724576868892,0.030464697940157836,-0.25764003953984493,0.5233952758305711,0.560765954027722,0.5206721688525165,0.3640146176411979,0.6881121395753158,0.20984449390883272,0.48746043359791674,-0.2872713340301693,-0.08714420161440341,0.41660944807820727,0.009660843908651615,0.1491359251490387,0.22139491876860368,0.604450481589072,0.5283317569128276,0.24656478396373482,0.3556484549249576,0.138789075685631,0.5786542089161139,0.4514136030666893,1.0,-0.19926801897614632,0.4331998773192401,-0.10573007753213602,0.5422745463511035,0.5902189060641848,0.5089814386852263,0.8028143092584572,-0.023297582294876863,0.5317199524473578,-0.016725375672125783,0.420132650802234,-0.08107687561570122,0.13864508585180185,0.6892538981911979,0.27275194973849937,0.7453529546897673,-0.16002374651199028,0.12884038711986304,0.3404803741081098,0.13965858156092692,0.5012265791743366,0.29964885208964515,0.5391418672511757,0.2739499353655538,0.28811346414895955,0.4956149415433911,-0.09678469397060742,-0.17537341029676037,0.20518911414384405,0.044270923488865715,0.08438820796227017,0.5674951256806843,0.6234467283164817,0.4455729495390483,-0.21154406106532808,-0.10594749436127437,0.5374720855655228,0.4778135641070742,-0.0333841902007265,0.558899123619598,0.3734184273692844,0.41301399848949355,0.169212365898763,0.21447229103093512,0.2161009051702659,-0.037297987317521306,0.394624348288808,-0.1488705011213246,-0.37072061481318147
Vermis_8,-0.3314822629839642,0.03574150182124502,-0.24391645581125182,0.1901426306973882,0.6716420251789004,0.16136323825861615,0.023202824851850334,-0.30636974040700576,0.08051939760100993,0.559400082196279,-0.025336700585599763,0.1402356918506734,0.45604124007943714,0.2616563356800216,0.18706845930243263,-0.3643324604104402,-0.07429115326197934,0.028642508078565738,-0.3402929517137456,-0.16835909099217175,0.3434045115932664,-0.3411275075507801,0.3195047362149761,0.2955676140152334,0.1737915104830457,0.42758858884471296,-0.006871345936809635,-0.37371976089643416,0.16233772769247742,0.11063935332235256,-0.33702693366824205,0.010312570690811042,-0.004841349831968737,0.1394111773635018,-0.04960306089481995,-0.19926801897614632,1.0,-0.4422038856298708,-0.3536971694183886,-0.10977914718337055,-0.36021614829425913,-0.010666137484275815,-0.22192392831031948,0.32979073576550044,-0.30893416769524457,-0.08723204713604434,-0.28324112547678587,-0.03577708439407956,0.18911022306673939,-0.24412277278761668,0.33064875956689405,-0.15141311503146468,-0.03838821617228321,0.4781382061033352,-0.039432977124887844,0.15218677593180335,0.09471022857867262,-0.024595723857076632,-0.3788472530231254,0.5527882627803526,-0.26099826386768965,-0.15904612951273528,0.04235032685761383,0.20468476326049737,-0.15194764965092913,0.099875423975552,-0.07610443843654376,-0.33786325069505546,-0.008679014525165571,-0.10091193267446043,-0.04975204479355165,0.644885179001259,-0.4071098424391178,-0.05263682959310875,0.412538999495961,-0.2245396140663889,0.3967182126145824,-0.15011547847378676,0.3145068985501487,-0.009394998771958,-0.1919914452910318,0.24693958214792058,0.018236041912077318,0.07613868696468931,0.14917728221224089
Amygdala_L,0.5952598334272476,-0.03207407785088874,0.6502426584816533,0.10711812466226883,-0.719759293346225,0.34019428212494585,-0.07825196917377834,0.6259645127658484,-0.2568293946683603,-0.29620828295531676,0.49672185154934406,0.2841704534871308,-0.390965395216125,-0.3326893660473052,-0.4166811257531107,0.6574274096889664,0.41215871193161796,0.389492903635937,0.6581777986635249,0.42453333372720375,-0.06124405778708503,0.4810896221941512,-0.7281444249551688,-0.19297361825242038,0.03937329542233153,-0.381124332871562,0.12693307598086553,0.4571078936478805,-0.07317498821302236,0.038602090107979346,0.5177898822890825,0.1948627862359555,0.036776390944548654,0.12454885839320412,0.18918270848904886,0.4331998773192401,-0.4422038856298708,1.0,0.11445769247388443,0.48100363248267775,0.6941131245785606,0.38472248167686574,0.4122019657732889,-0.5537060217530614,0.7097971365715928,0.15099099580678138,0.19445291319146482,-0.016936804140672706,-0.2754852064414228,0.4731121637077083,0.20826574167180295,0.42634137452576343,-0.2699793413676747,0.010696893827348026,0.2900764874232616,0.08373863507993211,0.23626432836123748,0.20581062072818654,0.49496131868814097,0.008366459602422613,0.8135060941706921,0.31972619217608267,-0.12286502847237149,-0.3343668548515204,0.030862680438567307,-0.3249840895910374,0.2852529236335645,0.6857680330504874,0.2184237431607532,0.4459228115754144,-0.15884861785765844,-0.6381959054812378,0.41510011044347456,0.47808862911331623,-0.5253963456752404,0.5931369336501886,-0.07547181519296002,0.40909226052364817,-0.1008332579144194,0.4220243335257409,-0.04886618128268809,-0.29168484121374816,0.6053945369642131,-0.220729480659955,-0.33251699196854695
LC_L,0.030844530096683545,-0.01768304919735632,0.016797578918424812,-0.42602666063447264,-0.3643782533496064,-0.46218515293881585,-0.22663376633180526,0.12601722001962998,0.3614827901765685,-0.3811514541408045,-0.20559765649907147,-0.5349637269638867,-0.549516873643547,-0.1333984307287541,0.3867894582814792,0.18146798656428131,-0.09184480778341905,-0.3148731788758104,0.13857979907825457,0.04496244391402248,-0.6771369485258332,-0.006721976068869673,0.2750630484640142,-0.2556706046886156,-0.3467946209340345,-0.45222948905353166,-0.10822581414504473,0.2738150747248749,-0.16449655471975122,-0.1198364906831799,-0.06335147716092537,0.0005096568779841703,-0.3215144518671336,-0.10892401489855126,-0.21257043426894878,-0.10573007753213602,-0.3536971694183886,0.11445769247388443,1.0,-0.039802768429114586,0.288416296339602,-0.2689336303837909,0.0305469564084502,0.12718065055427036,0.07997445279430114,0.09703485136833623,0.22894565852346516,-0.027925451098420897,0.1063715265188385,-0.21768889740372552,-0.5465821194319428,-0.10114264165288701,0.19426906084937504,-0.5694548255949526,-0.08893929541865228,0.10486748153624541,-0.10888374972082403,-0.05027556175009503,0.260663876682918,-0.3903309228785669,0.030004401419301746,-0.07964740106349485,0.08650817607059687,0.16173697999652567,-0.12831732832082043,0.2471203263538514,0.11868172636146715,0.08179667957110959,-0.04112762381166892,-0.11831522891101566,-0.007680424575011511,-0.4626036743662976,0.024480043981288935,-0.4212918977165715,-0.2637519296910388,0.0659866236579465,-0.33627951683525464,-0.0496122903952417,-0.3766845029092274,-0.21004951519809686,0.38397509601716207,-0.479999902824731,-0.3177425918212768,0.22885820464330273,0.121915427293143
N_Acc_R,0.6139666285506599,0.14443196237882647,0.5980430290093632,0.41407265095137097,-0.16430743730972963,0.21826636681549294,0.42625313287448124,0.5203698434368588,-0.23440697496243723,0.15541922468247096,0.47023336169211344,0.3893009282869606,0.21077271220957483,0.11579124598244514,-0.348821991335733,0.6016155078802745,0.468481075276259,0.3518049975630784,0.4879623439948299,0.6029791495930249,0.17593726371701732,0.7026340739834802,-0.3650608670109279,-0.004602083704563081,0.1188931688039548,-0.003766538842804741,0.28258700184345675,0.307804725511494,0.3328606210453918,0.2573679408691415,0.2848812501717623,0.007287802836939069,0.42578648077217957,0.3624495439574181,0.24023156410724192,0.5422745463511035,-0.10977914718337055,0.48100363248267775,-0.039802768429114586,1.0,0.5445563081160817,0.6778078389489166,0.5236957126643356,-0.06583466115901605,0.593582972965513,-0.004101662465760734,0.3185238336442854,0.22481883439566563,0.03171700128607906,0.56092793245761,0.5064436577604462,0.6533665896949112,0.03704996074061537,0.4163775724740638,0.250798942838169,0.2534977281698586,0.5131956591999485,0.4905346718381174,0.2999366171738121,0.4416694338075552,0.5649051459658582,0.7266643755697542,0.0028852435414097113,-0.2093905257774947,0.14824743098448548,-0.012688180146520869,0.34716197728549036,0.6623171869157872,0.4274048606564672,0.49303989053215774,-0.07435009550592643,-0.07995024490183408,0.5267644487304893,0.340232910708509,-0.1549269472731621,0.6536770476260721,0.303739411421139,0.5182730900683262,0.0788993531894704,0.43787105192702946,0.2112327165554065,0.05134545511823098,0.38256851909560147,-0.14312705614479562,-0.1205862048298903
Frontal_Mid_2_R,0.7103253657647665,-0.02623761109780337,0.5296753971908791,0.09708415071164449,-0.5475079508181525,0.13634207792768016,0.025552935303463968,0.6714375624890792,0.17224677384153872,-0.1584094306904071,0.5101690831554054,0.11770426935755966,-0.22201848247878708,-0.1487141860147211,-0.12446257941081026,0.749534591644775,0.5586390379419964,0.36741386487612593,0.6159878591303751,0.6835488084006461,-0.28223732672613944,0.552117039521187,-0.2895562628077556,-0.17007461077347644,0.061957302081101784,-0.3081072534522346,0.17593737654604893,0.434724723526675,0.18069965241899985,0.23866830355633353,0.2560230856302776,0.3014965446621339,0.03505417096847513,0.3654757463938279,0.2954104780656235,0.5902189060641848,-0.36021614829425913,0.6941131245785606,0.288416296339602,0.5445563081160817,1.0,0.44168234043086607,0.6171816713281737,-0.16017023833881514,0.7071463117314262,0.1481219661165213,0.4735468618424569,0.1692943910961428,0.050287550278245254,0.49249168809432403,0.1397944042929497,0.6041907288759372,-0.02020078473275783,-0.07723257322717988,0.26295007579120117,0.35417158536351473,0.40116772523371624,0.3052616370110379,0.6755014139668707,0.022409470636990638,0.5633886463330124,0.4818482283319907,-0.020117965005679823,-0.19019201671705374,0.04646977731047322,-0.02694457647320117,0.16475722850257232,0.800829780104603,0.38567535110669227,0.4800464016203723,-0.10956108736036034,-0.4667239618581813,0.3572380635696151,0.2744091093960924,-0.4887924657846036,0.7645669285284918,0.06812019734490107,0.5736724952577663,-0.07678553780764248,0.19645809695061967,0.3213191333480188,-0.23466680643037421,0.3024160466563252,0.03165843953168442,-0.15927041875903947
ParaHippocampal_L,0.5045884048187607,0.09469284476705346,0.4159833408750176,0.8263839523243666,0.1360730114660297,0.4612408692559001,0.7103198586973479,0.40523328076294557,-0.10084413566548617,0.475458821047898,0.651054970079067,0.6236910367203035,0.34608933542226766,0.5224731702349871,-0.3879796110735637,0.5226513186549433,0.45725120446549505,0.6797159262248479,0.399695140639018,0.6464711491169113,0.4105684626495063,0.6650280621942634,-0.3045140907328775,-0.008857443201480058,0.32719397971353753,0.29208206397664443,0.43345577963563847,0.21148496004887432,0.3266335156351006,0.4746345903255957,0.24214675812924985,0.15728136084507593,0.688706126945476,0.4188385088086057,0.3208835819583215,0.5089814386852263,-0.010666137484275815,0.38472248167686574,-0.2689336303837909,0.6778078389489166,0.44168234043086607,1.0,0.5903401115679356,0.16435311607649283,0.4694108041096342,-0.11718650810011774,0.2888338072841005,0.16537029468630038,0.1565865962627247,0.5604768217553887,0.6617959741935202,0.6477362517251255,-0.14136030893518842,0.53111023654998,0.40276452851639893,0.2697904089544757,0.5957046494051339,0.457615774535761,0.32183274840245263,0.37134639395977337,0.43277592283428806,0.7520272133143501,0.03167375322654106,-0.30495086348973227,0.0859141629798131,-0.05316461593188123,0.16653606507007665,0.55646468014305,0.4293897119372241,0.4403092333017335,-0.16128564738128698,0.26701822814338955,0.3237656994059048,0.40601731555882437,0.03898098672864341,0.5636553023590921,0.33056500181799137,0.5277052040463209,0.15096392439183284,0.2711871618847135,0.16587073983911463,0.23580273871257443,0.23439951360552094,-0.27109727176845544,-0.10801194592913446
