,Frontal_Med_Orb_L,OFCant_R,N_Acc_L,Vermis_7,Cerebellum_10_L,Red_N_L,Precentral_R,Temporal_Pole_Sup_R,Thal_VA_R,Thal_LP_L,Rolandic_Oper_R,Cerebellum_Crus2_R,SN_pr_R,Cerebellum_Crus1_R,Supp_Motor_Area_R,Pallidum_R,Vermis_9,Thal_PuL_R,Cerebellum_Crus1_L,ParaHippocampal_R,Temporal_Inf_L,Cingulate_Post_R,Thal_VA_L,Raphe_D,Cerebellum_7b_L,Thal_VL_R,Putamen_R,Cuneus_L,Thal_MGN_L,Insula_L,N_Acc_R,Postcentral_L,LC_L,Temporal_Mid_R,Vermis_3,Vermis_8,Parietal_Sup_L,Paracentral_Lobule_R,Frontal_Sup_2_R,Vermis_6,VTA_R,Precuneus_R,Caudate_L,Calcarine_R,Putamen_L,Hippocampus_L,ACC_sup_R,Parietal_Inf_R,ParaHippocampal_L,Vermis_10,Frontal_Inf_Tri_L,Occipital_Sup_L,Thal_MDl_R,OFCpost_R,Thal_LP_R,Postcentral_R,ACC_pre_R,Cerebellum_Crus2_L,Temporal_Inf_R,Thal_PuM_L,Fusiform_R,Calcarine_L,Lingual_L,Lingual_R,Thal_AV_R,Temporal_Sup_R,Heschl_L,Frontal_Sup_Medial_R,Cingulate_Mid_R,Cerebellum_6_R
N_Acc_R,0.23003666839346235,0.5856737449701577,0.4991361089161439,0.21294433755547557,0.38256851909560147,0.46896784335630476,0.4916577835249432,-0.20741699591289964,0.2331207321929625,0.1188931688039548,0.2631366588118163,0.43787105192702946,-0.20245257635639471,0.1183183606410936,0.47023336169211344,0.4879623439948299,-0.012688180146520869,0.2556282947227578,0.14824743098448548,0.4295659790376853,0.42578648077217957,0.5236957126643356,0.3306051249992624,0.22213180653364792,0.14443196237882647,0.2573679408691415,0.6016155078802745,0.05134545511823098,0.340232910708509,0.7266643755697542,1.0,0.1144348465431831,-0.039802768429114586,-0.3878419918338878,-0.07995024490183408,-0.10977914718337055,-0.004602083704563081,0.3518049975630784,0.6536770476260721,0.24953400714927818,0.03171700128607906,0.14702847062127616,0.5203698434368588,-0.30412733464750574,0.7026340739834802,0.6095822143980821,0.4479311289854548,0.17593726371701732,0.6778078389489166,0.307804725511494,0.2999366171738121,0.0224695476011899,0.3305914759860926,0.22481883439566563,0.35774697375127174,0.3893009282869606,0.4436350544284053,0.22660682192189482,-0.348821991335733,0.5422745463511035,0.2534977281698586,-0.1661745519906933,0.11579124598244514,-0.06583466115901605,-0.1205862048298903,-0.23440697496243723,0.5131956591999485,0.5182730900683262,0.3831849153750393,-0.3650608670109279
Postcentral_L,-0.11677927904041024,-0.24684936149493203,-0.2333058456019101,0.04520891003526959,0.2848116735382704,0.11788389585699223,0.5643950122132302,-0.12716276280714137,-0.2483669150420509,0.56569491100772,0.4234586453360615,-0.03250792095306451,0.3950609274550608,0.04952036009406571,0.6085813995984647,0.09262763219467916,0.09168443402518595,-0.01428287579036934,0.15235937219102735,0.1964113030058924,0.18199947723275392,0.24560300607386445,0.4897440711804324,0.24163339944302475,-0.06898994531643009,0.554589436512727,-0.026852754787941507,0.2148142038505542,0.3688950221402031,0.05052786198790336,0.1144348465431831,1.0,-0.35064547030290943,0.22921069402250635,0.40034485792403685,0.251154145776377,0.06521121902137188,0.7256318157558228,0.03420265174229355,-0.00571316994039732,0.039410377062337396,0.7456852859055694,0.09348081777900642,0.4817355713730458,-0.05046489662192127,0.43854691433830445,0.07586901623471708,0.7211169584956517,0.35333604469525914,-0.1005766887343601,-0.02135241311274242,-0.2501612077973347,0.10690353172393254,-0.15306872200911073,0.374745935106821,0.7249999449109606,-0.40666274894648924,-0.10301235066904418,0.04945304882010185,0.30003537656829776,0.296269718689685,0.4003060832569622,0.3717038241718667,0.25201786112480856,-0.23293756036131558,0.15017135688541167,0.30534620631821696,-0.08621133184484299,0.582027726658893,-0.031686397466499226
LC_L,0.08810181343561474,0.03229523831385249,0.16392580982569244,0.09784060731348053,-0.3177425918212768,0.12719876095862198,-0.23582154792095136,0.13620853552533474,0.3574920963715237,-0.3467946209340345,0.13771653558194896,-0.21004951519809686,-0.2929398022184249,-0.19825213600113117,-0.20559765649907147,0.13857979907825457,0.2471203263538514,0.1524999728390078,-0.12831732832082043,0.28138556172474904,-0.3215144518671336,0.0305469564084502,-0.22967649203136586,-0.0703763114894974,-0.01768304919735632,-0.1198364906831799,0.18146798656428131,-0.479999902824731,-0.4212918977165715,-0.07964740106349485,-0.039802768429114586,-0.35064547030290943,1.0,0.18903011581605872,-0.4626036743662976,-0.3536971694183886,-0.2556706046886156,-0.3148731788758104,0.0659866236579465,0.045014488776141386,0.1063715265188385,-0.6020020052829858,0.12601722001962998,-0.36944933524718404,-0.006721976068869673,-0.2731598966216684,-0.05520355197001219,-0.6771369485258332,-0.2689336303837909,0.2738150747248749,0.260663876682918,0.29864411904937394,0.006411671667679207,-0.027925451098420897,0.04571387862856928,-0.5349637269638867,0.2359954792876262,0.2547036033022965,0.3867894582814792,-0.10573007753213602,0.10486748153624541,-0.4145168916250636,-0.1333984307287541,0.12718065055427036,0.121915427293143,0.3614827901765685,-0.10888374972082403,-0.0496122903952417,-0.059127541511269456,0.2750630484640142
Temporal_Mid_R,-0.22174945379756675,-0.5325554407668048,-0.3536098987316041,-0.11817455496139959,-0.42972421508114755,0.00019161726429443434,-0.06790378216384729,0.4459101228971322,-0.1388771675722659,0.09740896572775143,0.3890352743043614,-0.4028134293365647,0.37437731855832257,-0.087232784294013,-0.004126144977818257,-0.20129054417926634,0.38286368736378923,-0.016617897299107672,-0.0390431262333775,0.2785555263002868,-0.3758899625447314,0.01189897607010735,0.01234434820992136,0.08480599582372103,-0.05141004016095954,0.3177954107483871,-0.2410882153633268,0.070863941048931,-0.30052162970783775,-0.29904712471450173,-0.3878419918338878,0.22921069402250635,0.18903011581605872,1.0,0.3080880087726979,0.2029375376984725,0.1289918078739461,0.05339123573548213,-0.2538181676833539,-0.0421753469282761,0.29747069723432523,0.1554018018372515,-0.17672894260095512,0.5561675816375923,-0.4475665303113543,-0.053823264452124965,0.004586113055602691,-0.09615656945696804,-0.2530159985544285,-0.31486988117018555,-0.08199231168024759,0.09788680767696495,0.02090753684097366,-0.187393458463723,0.175351840882356,-0.18496317344372937,-0.36332125195190873,-0.044893877150602626,0.7179078881937807,-0.12341125680976062,0.3478913268473406,0.37092776212101064,0.33937791404513584,0.6038427323032532,0.23857436261863363,0.7943528352760977,-0.012873178659776895,-0.26991112065029293,0.08998362085237091,0.7479360671604175
Vermis_3,-0.18209851841959807,-0.34267568150040745,-0.30956205697682015,0.022144483514343206,-0.25244292284281405,-0.06563645728623062,0.03464558926780888,0.19667010623953177,-0.3982832061232305,0.3186996606978088,0.0642301113698665,-0.15223938656568523,0.34339221196244263,0.1546061478109899,0.07896117250709812,-0.3925642160044728,0.13614930991111554,-0.030579185886055616,-0.08004155108414159,-0.14747368529992502,0.3820040936133719,-0.060953994870762786,0.25829300769778324,-0.16263586217309947,0.07470136414351843,0.32707366980185654,-0.38785273251263697,0.5286654156418978,-0.01878932882374976,0.061526329543985216,-0.07995024490183408,0.40034485792403685,-0.4626036743662976,0.3080880087726979,1.0,0.644885179001259,0.270745218802068,0.24298133869091473,-0.2921673113865879,0.01595566715243988,0.32827415143945554,0.6052685606688405,-0.37910456440134516,0.8023264255960998,-0.162885837578436,0.3934727975738181,0.14590216619313792,0.5354420365810327,0.26701822814338955,-0.43228425270203436,-0.28695198996536675,-0.2465001010422559,0.1503786882675864,-0.05532366561467243,0.23068347039147993,0.29352854179550436,-0.4357233108211236,-0.2484920851650488,0.07353306935942716,-0.10594749436127437,0.05578575854083793,0.8729317242607154,0.6987608549264448,0.6369232388894055,0.2908524661752366,0.12955706042301365,0.19226295158654413,-0.1488838374435383,0.08163356705553337,0.436310430779458
Vermis_8,-0.24743007675420584,-0.25070888823299636,-0.23197086095513095,0.1463128482390546,0.018236041912077318,-0.21882394186036985,-0.08094473884714701,-0.01220114814239495,-0.4257844254041528,0.1737915104830457,-0.04237822032498552,-0.009394998771958,0.37494013932124953,0.18849930404200355,-0.025336700585599763,-0.3402929517137456,0.099875423975552,-0.01942648952081027,-0.15194764965092913,-0.1127775891489711,-0.004841349831968737,-0.22192392831031948,0.12763298249544225,-0.37189046430362543,0.03574150182124502,0.11063935332235256,-0.3643324604104402,0.24693958214792058,-0.05263682959310875,-0.15904612951273528,-0.10977914718337055,0.251154145776377,-0.3536971694183886,0.2029375376984725,0.644885179001259,1.0,0.2955676140152334,0.028642508078565738,-0.2245396140663889,0.08355740908921366,0.18911022306673939,0.35962307358980244,-0.30636974040700576,0.44518515044553514,-0.3411275075507801,0.028277808865052653,0.015130637505458962,0.3434045115932664,-0.010666137484275815,-0.37371976089643416,-0.3788472530231254,-0.27762379189096426,0.1550250544556297,-0.03577708439407956,0.12287032604295438,0.1402356918506734,-0.3712993329410134,-0.16707329777483612,0.18706845930243263,-0.19926801897614632,0.15218677593180335,0.4883554340541561,0.2616563356800216,0.32979073576550044,0.14917728221224089,0.08051939760100993,0.09471022857867262,-0.15011547847378676,0.008640992855625735,0.3195047362149761
Parietal_Sup_L,-0.13886625441807698,-0.13086324305694438,-0.120174274147913,0.1287449615689797,0.09980965200220741,-0.060645701455417325,0.025764306275546874,-0.060675080149785274,-0.24109183126376038,0.06374313858809401,-0.008410930140896437,0.04890369500639398,0.19491939175231796,0.10163532628225568,0.04644328995715913,-0.12478251926494813,0.03854591749235856,-0.08037822048999975,0.05384082720576072,-0.07783932258937416,0.006815506532890791,-0.0645173690109648,0.09098294168363422,-0.11324160242818672,0.008201069863677728,0.061062448139258874,-0.1659690461439643,0.303792809829249,0.08521982519309611,-0.047784689258629616,-0.004602083704563081,0.06521121902137188,-0.2556706046886156,0.1289918078739461,0.270745218802068,0.2955676140152334,1.0,0.006686468393559158,-0.18522630294381623,0.08497045738302521,0.0990820765367743,0.17014838608415964,-0.1811918767588695,0.16648993535668574,-0.0890322502355789,0.050543830772208025,-0.0414529027025686,0.14508952486705662,-0.008857443201480058,-0.10230618704991673,-0.19805869041957952,-0.037732227903823495,0.10191278643658959,-0.07518668966070083,-0.030526728603715286,0.0920103286772456,-0.22629318398372536,-0.06043755976009125,-0.03409726204057755,-0.08714420161440341,-0.03871315112658222,0.2755080648999734,0.10497907249190229,0.049725077093854625,0.08981394171366733,-0.047243016641228625,0.04909919124455268,-0.13604239482834568,0.03463866737616282,0.06012167609647433
Paracentral_Lobule_R,0.2135830039787599,0.046564452027927826,0.06651347627120037,0.16617764739968843,0.40727291962500384,0.2760224843234971,0.8075987220345748,-0.2197586239204887,0.09205900110137429,0.6029990144476405,0.446207172932904,0.19985064895998197,0.04187983944324623,0.021647094157382155,0.824753869589443,0.355841710424848,-0.049553856800748614,0.09784118370304265,0.05750414197005454,0.2852856717598569,0.3358751405883309,0.5511505215000886,0.5513283205384508,0.3172388268005338,-0.07009893196551761,0.6471093164684982,0.3466550687401642,0.21841706904196123,0.5714879239889694,0.3110543262490759,0.3518049975630784,0.7256318157558228,-0.3148731788758104,0.05339123573548213,0.24298133869091473,0.028642508078565738,0.006686468393559158,1.0,0.2929591292475836,0.009305293607596571,0.060150197306175,0.6449566710450527,0.3499269762129019,0.19670391434267057,0.2683180623351577,0.6521483182930565,0.3101733593539676,0.5754728876467726,0.6797159262248479,0.13323735003144677,0.39229538780497986,-0.13013287149437752,0.11293159120984016,-0.2589388144212532,0.5026746915034603,0.7793589673989341,0.0038656106893634953,-0.039993112121088525,-0.2585613072772269,0.5206721688525165,0.23896057755689312,0.1552579752110837,0.39326712702654953,0.13407556462151593,-0.18609937878148056,0.09519638445813135,0.4844759670300087,0.1829916925365237,0.7313905502343228,-0.2981680514753642
Frontal_Sup_2_R,0.2940848859876224,0.7297521073838795,0.5500412511879903,0.05063365742426412,0.2910177238652074,0.5385450843433511,0.4754341120751867,0.10075082795292616,0.4398197191087207,0.07070318520972896,0.5082706644339833,0.2949255782679539,-0.3098910003006223,-0.04243118998765308,0.4525962118051357,0.6043542709718764,-0.16783656290166316,0.2788703999131089,0.13018041632834215,0.6219615308235585,0.19423865940815832,0.5482830235410486,0.19611394745424868,0.3198744253472744,0.11924842834782165,0.2055206096011004,0.7590891763387256,-0.04200163294273954,0.26394126020337694,0.6770587110363263,0.6536770476260721,0.03420265174229355,0.0659866236579465,-0.2538181676833539,-0.2921673113865879,-0.2245396140663889,-0.18522630294381623,0.2929591292475836,1.0,0.13405641621554754,0.0911508354992394,0.03088197156837688,0.6055815589565863,-0.399999262054673,0.6772618029261173,0.48937009911861307,0.6714841361577011,-0.007995753289248083,0.5636553023590921,0.31101138339360773,0.41780440671333774,0.19949974568309198,0.1908519645913384,0.46567720208078933,0.2578694569543616,0.25506993095608343,0.7544299141158385,0.30958401861540735,-0.17485776494273592,0.558899123619598,0.45551685115712776,-0.3567607530551318,-0.10241482978298387,-0.16627601890548602,-0.14661660630379725,0.030324411089088496,0.37949540638770435,0.8189943562245661,0.2786125903234942,-0.3056122566621299
Vermis_6,-0.004123382205446985,0.1073450962100634,0.034576195591902045,0.1718859557797276,0.05949935242903727,0.0014610291839953098,0.043234544428779366,-0.09188723048153098,0.0014889969409999375,-0.04748270407778059,0.06737143012343073,0.1088289798091925,0.021963197126770743,-0.013431501173744965,0.051878230635671436,-0.00913464209337712,-0.07040641691340153,0.19931856211125282,-0.030066049706433035,0.12187400588683153,0.08508049920140241,0.08041019409061205,-0.015385948751736803,-0.14479427789920296,0.0029252146586109156,0.023837171663504884,0.1002001244365933,-0.053710183794247864,-0.12817311723381195,0.20744577620522162,0.24953400714927818,-0.00571316994039732,0.045014488776141386,-0.0421753469282761,0.01595566715243988,0.08355740908921366,0.08497045738302521,0.009305293607596571,0.13405641621554754,1.0,-0.042875726965622966,-0.047809746353575884,0.05227097709437972,-0.11384900798613069,0.10771758581064257,0.1410245765290955,0.07006442294188456,-0.020722766907354608,0.1900399198485721,0.1185276437050958,-0.029007032085255492,0.045446628685858345,0.22387968176868475,0.03406714119600743,0.23706508471145427,0.04306495987187773,0.08500783949196422,0.19782591725310938,0.04950298486527787,0.13749996838794315,0.03598491349121295,-0.0393618176516455,0.12550929241457598,0.050462151793331314,-0.06012189149063315,-0.006507179423296428,0.09091766874342912,0.16712536879491371,0.1857904542844873,-0.0019164903112367333
VTA_R,0.07944276754670802,-0.04100063453399116,0.11952160618523577,-0.028067524410333663,-0.26093684957883995,0.34646508363880313,-0.07854491778255328,0.4005071135884306,0.1873707020698135,0.21034292544451533,0.4034873159790528,-0.20878777449667868,0.10233163407506891,0.08543040284140747,-0.03994168983752623,0.051639802373794085,0.39242670961518944,0.09764612499000341,0.0007734428626734624,0.3978871163391144,0.04645229837131607,0.19496243536808158,0.27706990968742334,0.1648890198920069,-0.04428690668739661,0.335812291535434,0.2015637179851304,0.10051502229227556,-0.07234297764583895,0.2738626373669657,0.03171700128607906,0.039410377062337396,0.1063715265188385,0.29747069723432523,0.32827415143945554,0.18911022306673939,0.0990820765367743,0.060150197306175,0.0911508354992394,-0.042875726965622966,1.0,0.11980881618943806,0.11915734227015999,0.37174288084061835,0.22436670135383202,0.30215474712454865,0.30830921288026136,-0.018049586165935137,0.1565865962627247,-0.026271543431797807,0.20428620512081358,0.10189800065014837,0.21938635005066184,0.08799490988378288,0.23748118599722534,-0.13681074262859097,0.06733655730055695,-0.0942803145768244,0.24423559586812757,0.13864508585180185,0.3643055948082478,0.4153282612895098,0.4132368213016065,0.5339269817843534,0.29007505575010717,0.41069611898723835,0.2279273425145067,0.02254480089404851,0.1355000314211273,0.4699013948388469
Precuneus_R,-0.1830535557190795,-0.18476166680437234,-0.08091093450752833,-0.05859620548808483,0.23733441009631692,0.10450016832016747,0.4699065718765573,0.008077972348981761,-0.3331672140679662,0.6003735475906872,0.24214106681574807,0.13672118820867088,0.4624852950711193,0.23187381399289178,0.5011972853821092,0.08944300069559781,-0.030121455773599936,-0.15405015036514877,0.09014499315523687,0.07758698580860889,0.31456614447928327,0.27223740389946804,0.5686363699472327,0.23980895131878333,0.08371231109310821,0.5896845900129499,0.021477568248575645,0.5117843923379743,0.4773529607136183,0.23100524443072742,0.14702847062127616,0.7456852859055694,-0.6020020052829858,0.1554018018372515,0.6052685606688405,0.35962307358980244,0.17014838608415964,0.6449566710450527,0.03088197156837688,-0.047809746353575884,0.11980881618943806,1.0,0.0934193706758777,0.6431832925117512,0.11417939599876135,0.5336031660577151,0.24962870037637494,0.8563262329503538,0.41246971776059366,-0.2306334190355128,-0.09243013414313057,-0.26961681502771745,0.08223210086948189,-0.06047855468973875,0.2697570145595852,0.7329717327367394,-0.36997435378347937,-0.2374480671927445,-0.119696046766008,0.2548689490642227,0.24291509257387967,0.6195232927801481,0.44395454113203214,0.30821800238200914,0.008506117009441367,0.01858518897266182,0.3719165807075688,0.01761148394799487,0.3802925682405578,-0.026087827404509583
Caudate_L,0.130399523393146,0.3728532389168325,0.5763345742514612,0.15681894621654877,0.3723466407745725,0.470181723338788,0.420000143697847,-0.0830919399488436,0.382142407860274,0.2631190782191109,0.42501850091325727,0.28976200183168127,-0.07770622298652953,0.08941949015010194,0.48004112154236933,0.8484787781481922,0.009539738893349109,0.039214376895989035,0.023093336524315337,0.6071354585683424,0.09484186503266381,0.5252305787478083,0.36403001053184575,0.44527294894079517,0.09806688012330679,0.42519094678623454,0.8237011677802267,-0.06806058413161382,0.45606274814318376,0.5795200580472609,0.5203698434368588,0.09348081777900642,0.12601722001962998,-0.17672894260095512,-0.37910456440134516,-0.30636974040700576,-0.1811918767588695,0.3499269762129019,0.6055815589565863,0.05227097709437972,0.11915734227015999,0.0934193706758777,1.0,-0.3359850758301556,0.6505249062882059,0.39057068647486487,0.4576595659580879,-0.02460068152952981,0.40523328076294557,0.367751485235444,0.5290841446036367,0.22790318064620976,0.06950981683908306,0.09666737519687656,0.21268434392141847,0.20329126534932557,0.38163516153967586,0.15781697078252013,-0.12140094257316321,0.5139742590577628,0.4789205118858164,-0.30175541748356416,-0.050602838676081646,-0.08527409532211226,-0.04547794114310977,0.06372334345037715,0.3567679441704442,0.2826785590921172,0.4768982579181249,-0.28044137751670917
Calcarine_R,-0.26700373369519015,-0.5786124725606158,-0.44596280711033476,-0.2208971649256457,-0.31825315163026685,-0.025534215717558283,-0.05694700381336432,0.3584145949480929,-0.3659052149630749,0.36061728294259726,0.17364226418954565,-0.31367494612805785,0.5069748078325629,0.06533409748892753,0.009476441904359409,-0.37767084745745183,0.28094238858404724,-0.06484025183227171,-0.017511785582942706,-0.039736678705648544,0.1053101483397857,-0.02872211295956205,0.2966531256965832,0.10386638831261955,-0.005925263685506958,0.3956767529862232,-0.4016458587796288,0.4047907915040957,-0.02813402403764534,-0.10563568314137134,-0.30412733464750574,0.4817355713730458,-0.36944933524718404,0.5561675816375923,0.8023264255960998,0.44518515044553514,0.16648993535668574,0.19670391434267057,-0.399999262054673,-0.11384900798613069,0.37174288084061835,0.6431832925117512,-0.3359850758301556,1.0,-0.2849481913704032,0.24675987683440082,0.003143313334435232,0.49770170008052006,0.013230741504258127,-0.46071513118851154,-0.27385975314865496,-0.1996786396276362,0.07662276847352793,-0.13161355792105592,0.14744149117820177,0.18918503463320088,-0.5771087202042219,-0.29771536117292235,0.32082357842205556,-0.06653571400663191,0.11192143460516531,0.8884298592003138,0.6109361111964079,0.6836787804695228,0.2044394900198531,0.380837370963169,0.09564704674821524,-0.3235949716778833,0.060150398168068275,0.5805963337612207
Putamen_L,0.3257861864938124,0.6762091530643727,0.7034751543965833,0.019268039679612596,0.18342025654642352,0.5613400883747967,0.327177546276623,0.04597969098067097,0.4520680913249972,0.1674989306461327,0.2885330422063509,0.3165540086424028,-0.33623762758947073,0.09907992336718881,0.30153694210283977,0.6372604012568268,-0.033000191958297495,0.07935299206715671,0.07091436461879996,0.43032957636326624,0.5070048412943787,0.5173342753778407,0.36231169814932623,0.34065526728032086,0.20642935904847734,0.28053390117338717,0.8116185610211071,0.12678562290414735,0.36943961212993265,0.8978188791121374,0.7026340739834802,-0.05046489662192127,-0.006721976068869673,-0.4475665303113543,-0.162885837578436,-0.3411275075507801,-0.0890322502355789,0.2683180623351577,0.6772618029261173,0.10771758581064257,0.22436670135383202,0.11417939599876135,0.6505249062882059,-0.2849481913704032,1.0,0.6298136758657474,0.5817949077922993,0.06202663746506451,0.6650280621942634,0.3407222586645928,0.520962881736815,0.13614849227061937,0.15253875426363567,0.37661267777191365,0.10462338903756487,0.2301822945310128,0.6085725896593402,0.10996299655643739,-0.42555491255477107,0.48746043359791674,0.24565302273922884,-0.11877981936851312,0.13775498650909676,-0.06871353320194226,0.10533089250706786,-0.23169561560701815,0.4440662074722619,0.5170992832442408,0.2533972056407985,-0.35941705511116206
Hippocampus_L,0.11136736101642887,0.2890397649858189,0.24548416404792917,0.09431593552219471,0.11047291229538198,0.5387695152674766,0.6466991596250737,0.0587207605132102,0.12606269932648714,0.38738952009468014,0.47223276128908803,0.12727088857465443,0.004889030021218295,0.08406623657279579,0.6285021807460368,0.37178229835005716,0.09264416528974284,0.2206535809426672,0.11655471195954814,0.46450464633309596,0.6899920665467153,0.6124052809801614,0.5228429006670117,0.3305833215513092,0.10524346138278778,0.6078624661224746,0.4652468918336565,0.37275731708615445,0.37812448831642115,0.7624719848458166,0.6095822143980821,0.43854691433830445,-0.2731598966216684,-0.053823264452124965,0.3934727975738181,0.028277808865052653,0.050543830772208025,0.6521483182930565,0.48937009911861307,0.1410245765290955,0.30215474712454865,0.5336031660577151,0.39057068647486487,0.24675987683440082,0.6298136758657474,1.0,0.558884252004638,0.4311661563391776,0.8936896009498176,0.15735281120328143,0.2547179368998595,0.014408739220856835,0.3780472848823823,0.19396018923098837,0.4565132383936723,0.5942011411056622,0.20054861663777096,0.018291617603985538,-0.2203136359735291,0.5351012380818239,0.3590545143012907,0.3548369377020788,0.6402990943722876,0.3943377555945329,0.017854246244032437,0.06430263167272847,0.6424764700901135,0.43459224858533485,0.5273490116060078,-0.09074108757538951
ACC_sup_R,0.07747803631029948,0.5406856387723467,0.5814756179421662,0.0019016373320226959,-0.027569231728884876,0.412581860790354,0.32637114326619276,0.3714683868499813,0.2029886583758638,0.1481880977716957,0.4873827174318659,0.20541255775136233,-0.1768015615364493,0.06958912944072,0.3372095506438388,0.46707341195041535,-0.06522155699965292,0.04582515372524994,0.01599909503061932,0.49373531255730346,0.3596220450015476,0.3634116635535288,0.24288319154787658,0.19930934056717317,0.34735077344549853,0.351591905212882,0.5844696254533035,0.22393835404831572,0.20052978197664084,0.6290539250901307,0.4479311289854548,0.07586901623471708,-0.05520355197001219,0.004586113055602691,0.14590216619313792,0.015130637505458962,-0.0414529027025686,0.3101733593539676,0.6714841361577011,0.07006442294188456,0.30830921288026136,0.24962870037637494,0.4576595659580879,0.003143313334435232,0.5817949077922993,0.558884252004638,1.0,0.11768994959019008,0.573767178431028,0.06180709765301073,0.26048184392415397,0.16168130274345655,0.11725048361522032,0.5065384113482856,0.280683515634167,0.2156753644419941,0.5480707250320535,0.044790507906543424,-0.006166110870884673,0.26297236075315555,0.557432065634448,0.09742531977286133,0.278941208639798,0.16702041717563113,0.2739936370412613,0.1640599159646143,0.29041604372624946,0.5890334894173583,0.1936085960003973,-9.617769291453491e-05
Parietal_Inf_R,-0.15606960369235623,-0.14505183505359784,-0.17206055913830245,-0.05351193210314675,0.3758462240409263,-0.009517471410024323,0.4457001059985177,-0.23955458242222794,-0.3692439387176379,0.5291829981252564,0.053963588437406125,0.2001548153618026,0.3870568004026913,0.16040190855203623,0.4590066302628211,0.03269262316515421,-0.16232733813597439,-0.12146721417208892,0.1145363598804962,-0.10853979957271549,0.3695062573979873,0.08474485706046823,0.46292499676241455,0.17317883932395114,0.04360400603393184,0.39431057033961164,-0.08768328801916409,0.42796576654213697,0.4470180513358734,0.16121904367896872,0.17593726371701732,0.7211169584956517,-0.6771369485258332,-0.09615656945696804,0.5354420365810327,0.3434045115932664,0.14508952486705662,0.5754728876467726,-0.007995753289248083,-0.020722766907354608,-0.018049586165935137,0.8563262329503538,-0.02460068152952981,0.49770170008052006,0.06202663746506451,0.4311661563391776,0.11768994959019008,1.0,0.4105684626495063,-0.19588226519382257,-0.2499303058953624,-0.3143438340794807,0.06457915119846905,-0.10579233403485118,0.25409165373328846,0.8541457935436578,-0.34880376865454615,-0.24695251287801184,-0.3020588824252852,0.20984449390883272,0.059528370815032185,0.5169531845669124,0.3164407723436838,0.04086012022421661,-0.22428377802406108,-0.25194491356991416,0.23533374166008925,0.04357092871488996,0.33453489931903974,-0.2477960091224532
ParaHippocampal_L,0.25925541718000167,0.4582325399932405,0.32768206294166075,0.12365389768416309,0.23439951360552094,0.4542074487258527,0.6638156383539926,-0.11274814195560605,0.21795029640158994,0.32719397971353753,0.37652266080252905,0.2711871618847135,-0.2261206712790166,0.021007161017082315,0.651054970079067,0.399695140639018,-0.05316461593188123,0.22292724332820196,0.0859141629798131,0.40248096552927587,0.688706126945476,0.5903401115679356,0.42682728472064146,0.2575111688675304,0.09469284476705346,0.4746345903255957,0.5226513186549433,0.23580273871257443,0.40601731555882437,0.7520272133143501,0.6778078389489166,0.35333604469525914,-0.2689336303837909,-0.2530159985544285,0.26701822814338955,-0.010666137484275815,-0.008857443201480058,0.6797159262248479,0.5636553023590921,0.1900399198485721,0.1565865962627247,0.41246971776059366,0.40523328076294557,0.013230741504258127,0.6650280621942634,0.8936896009498176,0.573767178431028,0.4105684626495063,1.0,0.21148496004887432,0.32183274840245263,-0.010944878567550402,0.30274148630574077,0.16537029468630038,0.47339822847325486,0.6236910367203035,0.3807253006548414,0.07786654157264898,-0.3879796110735637,0.5089814386852263,0.2697904089544757,0.14755361040274126,0.5224731702349871,0.16435311607649283,-0.10801194592913446,-0.10084413566548617,0.5957046494051339,0.5277052040463209,0.4970239405228081,-0.3045140907328775
Vermis_10,0.07111662054671009,0.3378495512958223,0.32925922339455854,0.27488848768056034,0.2654933661360714,0.21398902722951835,0.2993970589445165,-0.21401809681751502,0.2969457947941657,-0.017018505029506678,0.06813367483319033,0.1518243686442656,-0.26440613938036645,-0.07982669258330122,0.293249556961174,0.39087034027894746,-0.06274414799715551,0.025608862753517155,0.08065150205758664,0.23513418812532927,0.08426869884940574,0.23954194108129942,0.036653315897394595,0.061531828479943304,0.04359062580310402,0.019820857765992485,0.43358308704176973,-0.15986918335653147,0.1396900322184286,0.21169626131209993,0.307804725511494,-0.1005766887343601,0.2738150747248749,-0.31486988117018555,-0.43228425270203436,-0.37371976089643416,-0.10230618704991673,0.13323735003144677,0.31101138339360773,0.1185276437050958,-0.026271543431797807,-0.2306334190355128,0.367751485235444,-0.46071513118851154,0.3407222586645928,0.15735281120328143,0.06180709765301073,-0.19588226519382257,0.21148496004887432,1.0,0.2696430499347266,0.1635000039740967,0.08269806469892073,0.10320495722520398,0.12439529414451907,0.08373254060024661,0.2958972695676564,0.15900977735930724,-0.19068442759599952,0.22139491876860368,0.07861884554578723,-0.4357783005382261,-0.12370377873852714,-0.20648437702257308,-0.10397820011075042,-0.1063171297903063,0.21074924953184632,0.20175617715613894,0.23801072943765664,-0.3368949228978556
