,Caudate_R,Frontal_Inf_Tri_R,ACC_sub_L,Temporal_Pole_Sup_R,Rectus_L,Fusiform_R,Frontal_Inf_Tri_L,Frontal_Sup_Medial_R,Cerebellum_Crus2_L,N_Acc_L,OFClat_R,Thal_VL_L,Cerebellum_10_R,Supp_Motor_Area_L,SN_pc_L,Postcentral_R,Thal_PuA_R,LC_L,Putamen_L,SupraMarginal_R,Temporal_Sup_R,Temporal_Pole_Sup_L,Cerebellum_3_R,Parietal_Inf_L,Vermis_4_5,Fusiform_L,ACC_pre_L,Frontal_Med_Orb_R,Thal_VA_L,Amygdala_L,Precuneus_L,Vermis_7,SN_pr_R,Calcarine_R,ParaHippocampal_L,Occipital_Mid_L,Cerebellum_Crus1_L,Cerebellum_6_L,Cerebellum_4_5_L,OFCant_R,Cerebellum_7b_L,Vermis_3,Thal_PuI_R,SupraMarginal_L,OFCmed_L,Thal_IL_R,Hippocampus_R,Thal_IL_L,Angular_L,Heschl_R,ACC_sub_R,Cerebellum_8_R,Precuneus_R,Occipital_Sup_R,Cerebellum_Crus1_R,Cingulate_Post_L,Cerebellum_Crus2_R,ACC_sup_R,Cerebellum_7b_R,Cerebellum_3_L,VTA_R,Cuneus_L,Temporal_Mid_R,Vermis_10,SN_pc_R
Temporal_Sup_R,0.030382891406527415,0.3098499872881827,0.03731445028289504,0.5407722520397886,-0.17172599341667252,0.5371811988432665,0.13215486752920086,-0.04311939881889836,0.11457396265615569,-0.1724772008681993,0.35290494276646306,0.14047738328748313,-0.1797343300434272,0.24575516485791324,0.01419288594655783,-0.23904400177577922,0.4050205828956252,0.3614827901765685,-0.23169561560701815,-0.00704824438902461,1.0,-0.32773534028925166,-0.3367071193062878,0.04039115474508965,0.28870060965828975,-0.17592704673168746,-0.02081616150736855,-0.34290805149297193,0.10845794771915673,-0.2568293946683603,0.07140815715920501,-0.02713951946491505,0.20879258594608793,0.380837370963169,-0.10084413566548617,0.19914764519941086,-0.05662903319043116,0.05920663584011322,0.07238840138898149,-0.34503062843732585,-0.12281329785554886,0.12955706042301365,-0.00016445965559500444,0.08791702704647629,0.22466365809818772,0.5460220182903607,0.3098178676066329,0.10865376205496152,0.33753698240433005,-0.14755783503297099,-0.15610124325142186,-0.094495160575565,0.01858518897266182,0.007486972299368133,-0.09968139116183534,0.13598926030552638,-0.3418854339794824,0.1640599159646143,0.4070843502552452,0.1504112805051539,0.41069611898723835,-0.09361687428480439,0.7943528352760977,-0.1063171297903063,0.07963514160560177
Temporal_Pole_Sup_L,-0.005292812911675126,0.2976321213471048,0.3983184430345648,0.2177810340025262,0.36562629433301874,-0.10441913834811097,0.2185541862468335,0.47507617330761825,0.052355540429921646,0.44031620692123397,0.13688433805182218,0.04485185603587311,0.3369878026896887,0.03180759802774424,0.3841808296511245,-0.012555318485749862,-0.4859600090685084,0.014196170818115578,0.6434562945102089,-0.08862070623607109,-0.32773534028925166,1.0,0.2891686329849951,-0.26143849668039043,0.2299181462765251,0.4648563607835157,0.45843939469664685,0.09583461887337773,-0.07532311403174424,0.04914197483391293,-0.2443171033447157,-0.11838662580254537,-0.4910067929596042,-0.16414927080751257,0.5132008012088966,-0.15738066018367242,-0.035832737225449746,0.004009363657070645,0.14641502659129121,0.6176760507318209,0.2572873951921908,0.08483504327494665,0.032991314222446395,-0.11628417029517107,0.20698923285757545,-0.003561749429734107,0.22972978076273418,0.3127020692751129,-0.12956063432515816,0.14774152157987477,0.13677015983699306,-0.018771360266290435,-0.10167770398711799,0.12332174534511113,-0.05560614081157743,-0.027772259230254604,0.07936081189934126,0.41413261764052006,-0.09255911044387392,0.1421118835185472,0.14738461643222314,0.17805478606986563,-0.36599961954515536,0.11044752582773065,-0.1963095795821632
Cerebellum_3_R,0.31695839158804,0.024843364194700186,0.006794802474182931,-0.11316222533349173,0.2697233163747849,0.27710418988224433,0.014802096922746436,0.41718924359237036,-0.09234781571745226,0.34175678195584824,-0.22006126710272392,0.24452638296077306,0.48407322454152485,0.3278711532113807,0.39718080049065546,0.6492031967332477,-0.16976387746199403,-0.5465821194319428,0.4699653054486117,0.569117298323861,-0.3367071193062878,0.2891686329849951,1.0,0.4239126324114689,0.25725645895954563,0.6821905338200117,0.07150016508430382,0.17498239403350554,0.3881087547055451,0.20826574167180295,0.5005093478845979,0.11159827930928394,0.06558934494499007,0.1588658287919711,0.6617959741935202,-0.28796001443736463,0.014580069820522496,-0.05588137482301571,0.5978529171633831,0.3689276980613503,0.20668027780329745,0.43327248669818325,0.4262409935716848,0.4656452121688728,-0.06296434008070824,-0.28560857797534744,0.3877009565065438,0.439759558711172,-0.25169792625299636,0.3575789222217699,0.09189206806406953,0.6125915426048378,0.6502878942315078,-0.044881641115462924,0.32103411839842916,0.43589845034327224,0.33728575245128695,0.5163634152120634,-0.22594889781835567,0.35504087333402945,0.07253169090243135,0.45254711374892254,-0.3175187744815218,-0.03569680588153757,0.46413215026838056
Parietal_Inf_L,-0.07026012683101202,-0.3604906751331467,-0.6298421175753673,-0.0905005573232287,-0.012962895105489161,0.17371891901928557,-0.2523031310393553,-0.18479338926650815,-0.21251825234318222,-0.36053381413855906,-0.5181275472062646,0.1642499522664595,0.27666692256123887,0.09167391211363314,-0.015232756172746874,0.6496370794438926,0.020871443694253446,-0.48871552945723906,-0.17802910875758632,0.8057270857892677,0.04039115474508965,-0.26143849668039043,0.4239126324114689,1.0,0.2488612111364635,0.37339310564058265,-0.6007646384889005,-0.08456853469778976,0.4465881530912056,-0.28104451899148974,0.8569878739523674,0.009635210449198519,0.5160326026069252,0.6438748633642284,0.21449077017780593,-0.11938555003699004,0.15142386577300654,0.12836329842939304,0.4650038619265623,-0.3613482785789905,-0.0875841611104855,0.6009384903785517,0.1806556574661056,0.8301498161613583,-0.07373405287547628,-0.20019222742498838,0.038719904412385535,0.3076749720427753,-0.17502739983966734,0.12347052370057691,-0.5071631285099819,0.3693254853358383,0.7841004035395976,-0.007839098378934917,0.10287067002776316,0.2282958997744269,-0.059239500304156624,-0.006514214464882378,-0.16792373344280562,0.21158489870804473,0.09472938763871558,0.35950697320221375,0.19952943820485022,-0.23729587676660183,0.4714625863582579
Vermis_4_5,0.03683477631560786,0.1329242340355027,-0.030796827244616656,0.28047619929753065,-0.11069642310357906,0.1798108007285748,0.291855324750989,-0.03454274156402562,-0.11814575424570964,0.0217961928295089,-0.20179922150494153,0.2623708145602306,0.20719633524675585,0.08569718369247713,0.19629860168929253,0.18209557546599947,-0.05041620882570953,-0.19728135473648292,0.212229966153317,0.32389685306015426,0.28870060965828975,0.2299181462765251,0.25725645895954563,0.2488612111364635,1.0,0.5615423560912198,-0.09834157760777838,0.1702134698706482,0.2600866002553894,-0.14695723481111317,0.2527585508339725,-0.11425035508816198,-0.07019798416920935,0.5419184354390935,0.44388039841667803,-0.100181625332567,-0.08752589084848057,-0.0401172654765158,0.44937147125305643,-0.09765227107032798,0.043675349339461086,0.5272912725466669,0.03046745366860586,0.44907779136064513,0.37073556874911706,0.05883674069554444,0.23848703738533003,0.39864284539146444,-0.11002718919138582,0.07108812864237327,-0.3947404335007378,0.03100823816621251,0.4385447930336816,0.1119206505950025,-0.08756487001700836,0.0567167647074418,-0.12709464130441905,0.3525414616226505,-0.050239085675582724,0.27199806190223313,0.4661719583317858,0.2570002430801054,0.28238697685189834,-0.20636616781656789,0.21261481591838363
Fusiform_L,0.18556195766294237,0.09414137639375379,-0.044775223731369974,-0.06877011816598141,0.16553126453632505,0.10592348141975672,0.12089848335792172,0.27409714485591413,-0.11899880878748169,0.230717307389365,-0.38548642864956956,0.29162010294385166,0.4726917831656401,0.3206867816944716,0.41152444195786636,0.6040387111845632,-0.34323556588162835,-0.42602666063447264,0.4693858688804414,0.6084039063161572,-0.17592704673168746,0.4648563607835157,0.6821905338200117,0.37339310564058265,0.5615423560912198,1.0,-0.02802309022622094,0.2222969725459318,0.3259903660338722,0.10711812466226883,0.39638437230811957,0.06059650830194747,-0.07289062293464486,0.26643492819173065,0.8263839523243666,-0.19018074648227906,-0.116549002704392,0.025847349016213928,0.7052096305874042,0.2718917894009761,0.136022710916385,0.5217522817507192,0.26131805608249087,0.5228489554411059,0.06912984901846506,-0.24630447529561864,0.35651527298705527,0.4664909436032356,-0.2773712130975581,0.3342050313705471,-0.04562165667497301,0.37212745599659836,0.5555131460372335,0.05281694015689632,0.112231437120401,0.23352803624284565,0.11554056314172646,0.4670408090167505,-0.2524597877580507,0.42911375394064405,0.17266203190759402,0.41281629740476977,-0.18154836257790294,0.013882731666393196,0.30377693693515345
ACC_pre_L,0.42402612250362154,0.6097344130763966,0.8033543385824543,0.27265992574086545,0.08690366389396084,0.22481544086911942,0.5316403543569149,0.5509366563888253,0.2039786926124629,0.6702165753903201,0.7342084813255499,0.08223648980419919,0.032175601581295336,0.24114537863955526,0.3313403127492838,-0.2491241764772291,0.007209129805981665,0.31317854658339594,0.5804027801722906,-0.47024170567185225,-0.02081616150736855,0.45843939469664685,0.07150016508430382,-0.6007646384889005,-0.09834157760777838,-0.02802309022622094,1.0,0.21367795399584888,-0.11300787766775536,0.49601220232801635,-0.5569519268210084,-0.04942547839514616,-0.5327939915532452,-0.5620295749367575,0.18518269116943317,-0.15246157352688713,-0.15227652487397336,-0.2686386245126037,-0.25965256540074527,0.685165503137485,0.1708104280305458,-0.5255928792974417,0.20926484732036316,-0.5752067368488392,0.2677825553649433,0.35111260674885486,0.4253986378431574,0.04419903975618306,0.09163818441439708,0.21142055588131237,0.5823801892276255,-0.1316920678231064,-0.35804608505350954,-0.11166337776862822,-0.014954607487238723,0.23359131891542312,0.2203203598227012,0.4934026391582876,0.1976520154251492,-0.13347056153286066,0.04111019179885915,-0.16097182077461047,-0.2567666781485533,0.2508113180949332,-0.24025895846872924
Frontal_Med_Orb_R,0.5069446812024784,0.20984763884373697,0.1293195322206166,-0.3386011114763206,-0.12917059709196854,-0.2203525912026558,0.5330985977762058,-0.07103170389723128,-0.08713360319794085,0.3727025304442999,-0.20752377041050746,0.40089469308950515,0.14848685696282496,0.1413634738173524,0.1724661873635797,0.28301813076767673,-0.003509750251278496,-0.06335147716092537,0.41126646591150257,0.04371025114708668,-0.34290805149297193,0.09583461887337773,0.17498239403350554,-0.08456853469778976,0.1702134698706482,0.2222969725459318,0.21367795399584888,1.0,0.3032829314542334,0.5177898822890825,-0.14151886026535412,0.08659169266743678,-0.28201638119528316,-0.26432174715030965,0.24214675812924985,-0.21248489720080904,-0.06911357549344142,-0.32021082528745837,-0.07727788478489242,0.16211193059020682,0.05061367159018911,-0.23570953165770558,0.32473878516485116,-0.01526143104764122,0.19253663922629358,-0.194283866530188,0.145257209066008,0.10231331045807844,-0.2851472685623202,0.4800885750987684,0.16239198213145956,-0.08592422577148197,0.11694282122618165,-0.00645270394257645,0.05406540089307256,0.10837276191048953,0.37497752529682077,0.06185192465793021,-0.25743896733975224,-0.13550714796396882,-0.14791653730423146,-0.027456686835556493,-0.38357565592507475,0.23637881826460427,0.04650341125180425
Thal_VA_L,0.4344030527023237,0.1847256821160582,-0.25012659545976385,-0.030193517095134664,0.09673612319172133,0.26151292307307794,0.3556860956746754,0.0400524456135152,-0.16994318572104122,0.012679859144960188,-0.2561551761007981,0.735941528140863,0.27380915537637485,0.2792818568286172,0.2691867681432314,0.4908375744736854,0.2493184661854054,-0.22967649203136586,0.36231169814932623,0.490484674123752,0.10845794771915673,-0.07532311403174424,0.3881087547055451,0.4465881530912056,0.2600866002553894,0.3259903660338722,-0.11300787766775536,0.3032829314542334,1.0,0.09030930743354543,0.4911649919206747,0.040309305801162196,0.24336229662182646,0.2966531256965832,0.42682728472064146,-0.05773012036475787,0.20040817138314507,-0.12127032891097286,0.24118198595285492,-0.08904172504482603,-0.08713889821874692,0.25829300769778324,0.43168326638466364,0.4240078695036087,0.2962826962595119,0.07685839771786593,0.5196808519611951,0.5020960294927234,-0.13108604638705218,0.537958955097415,-0.2197476000276932,0.4050805138724998,0.5686363699472327,-0.027553912280313345,0.10902194145743613,0.48306306711799224,0.17001593966119713,0.24288319154787658,0.0033415453991620086,0.2141315175962702,0.27706990968742334,0.24654140495446783,0.01234434820992136,0.036653315897394595,0.4715796753839811
Amygdala_L,0.7097971365715928,0.5184520408356397,0.47005054954187875,-0.4460782054295368,0.20581062072818654,0.08373863507993211,0.49496131868814097,0.40909226052364817,0.22118882630416653,0.5012710475643396,0.22151263840152868,0.2184237431607532,0.1767520474306128,0.5050659091210653,0.36350647064494307,0.2841704534871308,0.13956081444510857,0.11445769247388443,0.4810896221941512,-0.06490325012237766,-0.2568293946683603,0.04914197483391293,0.20826574167180295,-0.28104451899148974,-0.14695723481111317,0.10711812466226883,0.49601220232801635,0.5177898822890825,0.09030930743354543,1.0,-0.3468528804753964,0.16884446471894374,-0.41357285998513826,-0.7037070489877028,0.38472248167686574,-0.3343668548515204,0.030862680438567307,-0.12286502847237149,-0.29620828295531676,0.5497538787585728,-0.03207407785088874,-0.6381959054812378,0.4459228115754144,-0.381124332871562,0.12656511813199095,0.08519751823977804,0.42453333372720375,0.00394587113616905,-0.220729480659955,0.4731121637077083,0.6265623124014416,0.008366459602422613,-0.13245949449483638,-0.1427361040854241,-0.05366640725342185,0.41215871193161796,0.4220243335257409,0.2222578990683482,-0.05685856617372407,-0.3709393764212756,-0.2754852064414228,-0.29168484121374816,-0.4598983450717904,0.4571078936478805,-0.1008332579144194
Precuneus_L,-0.025764045118859727,-0.4075104079433028,-0.6159983747282736,-0.036924797305592984,-0.06583489994256814,0.2639616260411411,-0.373835103745362,-0.11576615859314952,-0.22885944318923004,-0.267364916544198,-0.4907144412693512,0.14327684328998436,0.2939098793341491,0.08395658693098339,0.011953071430593766,0.6448089253745553,0.09008642090846938,-0.5583778513602977,-0.10966888544600095,0.8013266061717178,0.07140815715920501,-0.2443171033447157,0.5005093478845979,0.8569878739523674,0.2527585508339725,0.39638437230811957,-0.5569519268210084,-0.14151886026535412,0.4911649919206747,-0.3468528804753964,1.0,-0.055369686614258576,0.5927578932075603,0.702662776377148,0.21751626801916668,-0.041890728105042026,0.11013965527288662,0.14723599958916056,0.5420164188764977,-0.3296873960821404,0.055880164582990235,0.6407710533016578,0.18572081792976336,0.7732090771086506,-0.1905740359691252,-0.24187335654427988,0.10736211956457473,0.29199879014765995,-0.08810085940711133,0.16831871603273157,-0.44923032911499766,0.5019293663908787,0.8642952088003786,-0.009713148869711712,0.17102068896382597,0.34427754124428,-0.019657915451215036,0.0980247766836873,-0.14194993072131376,0.2991797900957263,0.16654195479832262,0.4328159505237583,0.22306125380486916,-0.25745215946739247,0.5777884482869716
Vermis_7,0.20038452139000792,0.0538134691603101,0.13377389539720033,-0.2805185835775493,0.10332184606156904,0.1598596218247203,0.0682715484743703,-0.02261531735549699,0.24290792101689002,0.20849505641782284,-0.1179174877629065,0.030718557216737212,-0.09374162153619284,0.2311691293831529,0.22940135566864717,0.08720658482144769,-0.010640024304990225,0.09784060731348053,0.019268039679612596,0.026200459190126205,-0.02713951946491505,-0.11838662580254537,0.11159827930928394,0.009635210449198519,-0.11425035508816198,0.06059650830194747,-0.04942547839514616,0.08659169266743678,0.040309305801162196,0.16884446471894374,-0.055369686614258576,1.0,-0.02600421570320209,-0.2208971649256457,0.12365389768416309,0.162932397787027,-0.03084502711485928,0.11838223265763723,0.26176406749891346,0.041535060324956644,-0.02356342829461864,0.022144483514343206,0.2558361899045572,0.0852535978318896,-0.1689287576424838,-0.011679375104263555,0.07819046452582028,-0.043920498110392635,-0.13680761883287348,0.04573803312858189,0.27137571873924204,0.19149035461467265,-0.05859620548808483,0.0348791922750088,0.16904792759431336,0.04820799258225912,0.20071378287185823,0.0019016373320226959,-0.024093825322270574,0.1674836467515775,-0.028067524410333663,-0.06320039209553027,-0.11817455496139959,0.27488848768056034,0.04763390320724288
SN_pr_R,-0.13806873832061067,-0.3604872612340869,-0.5756702334083074,0.08328119163818176,-0.24005130424504115,0.16795381759487774,-0.40714893603393215,-0.296571706076669,-0.21224466551325719,-0.4167647110155017,-0.32427607749051085,0.04315060833418995,-0.04538019097291665,-0.05030632742222733,-0.12243249991961096,0.18776189123853285,0.2656311328429256,-0.2929398022184249,-0.33623762758947073,0.3858511593588529,0.20879258594608793,-0.4910067929596042,0.06558934494499007,0.5160326026069252,-0.07019798416920935,-0.07289062293464486,-0.5327939915532452,-0.28201638119528316,0.24336229662182646,-0.41357285998513826,0.5927578932075603,-0.02600421570320209,1.0,0.5069748078325629,-0.2261206712790166,0.1934401074652492,0.0996549453609662,0.019738544206463142,0.2375641772649863,-0.5275494822537335,-0.08379491804681512,0.34339221196244263,0.026773692183717245,0.44690398840638706,-0.2698724387415424,-0.09121812271227557,0.023096315217662953,0.12302077618663006,0.12153141081261844,-0.020040192175037934,-0.44229013176540194,0.3447102634905813,0.4624852950711193,0.016887520645168935,0.31740744365263546,0.10568898123721711,0.012584065448220223,-0.1768015615364493,0.027050587621456835,0.1405194849636234,0.10233163407506891,0.25260549396553983,0.37437731855832257,-0.26440613938036645,0.6676655833132359
Calcarine_R,-0.35801014970889067,-0.36878538395683275,-0.5863879124068141,0.3584145949480929,-0.25910472546784175,0.11192143460516531,-0.27385975314865496,-0.3235949716778833,-0.29771536117292235,-0.44596280711033476,-0.413663644184836,0.08027004202606795,0.10435513006227709,-0.15931653226759038,-0.11720264455049834,0.18918503463320088,0.007406860683028191,-0.36944933524718404,-0.2849481913704032,0.536634662712597,0.380837370963169,-0.16414927080751257,0.1588658287919711,0.6438748633642284,0.5419184354390935,0.26643492819173065,-0.5620295749367575,-0.26432174715030965,0.2966531256965832,-0.7037070489877028,0.702662776377148,-0.2208971649256457,0.5069748078325629,1.0,0.013230741504258127,0.1144916519742715,-0.017511785582942706,0.08814010985089868,0.4921327335113025,-0.5786124725606158,-0.005925263685506958,0.8023264255960998,-0.1338344066146049,0.7261885517850303,0.044542314261508606,-0.10590282819098022,-0.04766162383511588,0.2767611041084086,0.06134030803823032,-0.11724775726938354,-0.6918700606903796,0.19205192697201287,0.6431832925117512,0.09050785853114762,0.06533409748892753,-0.0628975451716049,-0.31367494612805785,0.003143313334435232,-0.014443856981524613,0.37713705758782856,0.37174288084061835,0.4047907915040957,0.5561675816375923,-0.46071513118851154,0.41952659173370643
ParaHippocampal_L,0.4694108041096342,0.41440211034606783,0.15659756988109882,-0.11274814195560605,0.457615774535761,0.2697904089544757,0.32183274840245263,0.5277052040463209,0.07786654157264898,0.32768206294166075,-0.15097857853296323,0.4293897119372241,0.476664028388406,0.568995849129471,0.5676566702964793,0.6236910367203035,-0.22828403908877218,-0.2689336303837909,0.6650280621942634,0.5223798824540572,-0.10084413566548617,0.5132008012088966,0.6617959741935202,0.21449077017780593,0.44388039841667803,0.8263839523243666,0.18518269116943317,0.24214675812924985,0.42682728472064146,0.38472248167686574,0.21751626801916668,0.12365389768416309,-0.2261206712790166,0.013230741504258127,1.0,-0.30495086348973227,0.0859141629798131,0.03167375322654106,0.475458821047898,0.4582325399932405,0.09469284476705346,0.26701822814338955,0.4403092333017335,0.29208206397664443,0.24909322344270476,-0.008603585570738344,0.6464711491169113,0.5252413136325491,-0.27109727176845544,0.5604768217553887,0.14698791623256488,0.37134639395977337,0.41246971776059366,0.023014209812639817,0.021007161017082315,0.45725120446549505,0.2711871618847135,0.573767178431028,-0.1190729575158102,0.26448025756764115,0.1565865962627247,0.23580273871257443,-0.2530159985544285,0.21148496004887432,0.15096392439183284
Occipital_Mid_L,-0.24385019303166697,-0.2066880134062573,-0.17445935388696276,0.06722068878892386,-0.3026724287741278,-0.0805032522584656,-0.08529877131227653,-0.39349622429283504,-0.09860712015271735,-0.17525862886101506,-0.09966143099099864,0.05874227434336207,-0.22715958040314205,-0.19994365191957114,-0.181518214221176,-0.36278466881756266,0.1631736500873875,0.16173697999652567,-0.25325684624414263,-0.222132539368977,0.19914764519941086,-0.15738066018367242,-0.28796001443736463,-0.11938555003699004,-0.100181625332567,-0.19018074648227906,-0.15246157352688713,-0.21248489720080904,-0.05773012036475787,-0.3343668548515204,-0.041890728105042026,0.162932397787027,0.1934401074652492,0.1144916519742715,-0.30495086348973227,1.0,-0.1920586805976744,0.032604664327129405,0.07470616175530917,-0.35308812646958115,0.030600665785118896,0.11888438479873059,-0.14596775787952485,-0.06570880689416707,-0.08243185479605371,0.13509720369740136,-0.21206450071976032,-0.10728697733014307,0.18760181356944514,-0.19167397860872942,-0.18714575594733715,-0.011610984641082114,-0.1482804687288672,-0.012603419811894067,0.11902369553442499,-0.1427910762535948,-0.2156608359387928,-0.2355953495162849,0.15241079155899645,0.12879857586708424,0.17717143278566988,0.01082886701476265,0.27613391902627926,-0.07185046496484761,0.05190203772907993
Cerebellum_Crus1_L,0.11124783018504293,0.0035050831327166714,-0.120074565278067,-0.05850777502656148,0.31631533185225924,0.08426631293390688,-0.08396026149260197,0.12965120388693244,0.10351908549013858,-0.10491759709336633,-0.029156138527972036,0.07279557763079157,0.16460728800422658,0.10965479192203227,-0.025985507931160903,0.1752995632570982,0.1918368834978368,-0.12831732832082043,0.07091436461879996,0.15170361166525653,-0.05662903319043116,-0.035832737225449746,0.014580069820522496,0.15142386577300654,-0.08752589084848057,-0.116549002704392,-0.15227652487397336,-0.06911357549344142,0.20040817138314507,0.030862680438567307,0.11013965527288662,-0.03084502711485928,0.0996549453609662,-0.017511785582942706,0.0859141629798131,-0.1920586805976744,1.0,0.1619304782337525,-0.15312131542540472,0.02167852917199133,-0.20689538752006173,-0.08004155108414159,0.049387896320870504,0.0042577591703465,-0.02616213020039921,0.013932872071258954,0.13303053081192245,0.11739701876064311,0.09378121489293698,0.19830350214871603,-0.09858706713364858,0.016934011848151298,0.09014499315523687,0.038740686600324266,-0.057274226845057695,0.22226390563011583,0.11204959347235588,0.01599909503061932,-0.1371187943588114,-0.2316757665122476,0.0007734428626734624,0.017916919636057776,-0.0390431262333775,0.08065150205758664,0.09472491232464021
Cerebellum_6_L,-0.11079858767711039,-0.12267253628377069,-0.16769264317777,-0.17699102901501196,0.1025394609515196,0.08823604388425547,-0.30138169009950627,0.03773756838342478,0.03323794218834928,-0.12511912696200664,-0.1976881809153815,-0.19875060037348058,0.16605004834499257,0.1281051170747918,0.0015761909353390062,0.06862211451321969,-0.10064226263998895,0.08650817607059687,-0.09282924717213618,0.16954483573787552,0.05920663584011322,0.004009363657070645,-0.05588137482301571,0.12836329842939304,-0.0401172654765158,0.025847349016213928,-0.2686386245126037,-0.32021082528745837,-0.12127032891097286,-0.12286502847237149,0.14723599958916056,0.11838223265763723,0.019738544206463142,0.08814010985089868,0.03167375322654106,0.032604664327129405,0.1619304782337525,1.0,0.1037703396591921,-0.09829922163868855,-0.09707970583286704,0.06464579238647325,-0.21045023217241576,0.112194997093856,-0.3611474782385813,0.0017739365290115325,-0.07623136493524173,-0.0017831119710902197,0.005125141633716169,-0.08935587900246648,0.0024011511900573976,0.021795348022245115,-0.05157026841285541,0.08716110083298924,-0.3145604844970083,0.04856034651543587,-0.2629313927665385,-0.07827824080564291,-0.10531308848227612,-0.05268980256951424,0.04562513114165018,-0.08866940080681933,0.07997704184034418,0.04673868606518212,-0.061865140911096614
Cerebellum_4_5_L,0.00030059829788347685,-0.19742058599183387,-0.16110709437865225,0.1052478212738938,-0.036098871620732075,0.3407153986288647,-0.18036143187902529,-0.02132610425980839,-0.18152006519330258,0.12775447341162355,-0.3811832082689874,0.14281429390746722,0.2604162340069883,0.21120811097740289,0.23715918566768213,0.379211377447158,-0.2471518072182976,-0.3811514541408045,0.11680169243998671,0.5275839439100575,0.07238840138898149,0.14641502659129121,0.5978529171633831,0.4650038619265623,0.44937147125305643,0.7052096305874042,-0.25965256540074527,-0.07727788478489242,0.24118198595285492,-0.29620828295531676,0.5420164188764977,0.26176406749891346,0.2375641772649863,0.4921327335113025,0.475458821047898,0.07470616175530917,-0.15312131542540472,0.1037703396591921,1.0,-0.055028850056088895,0.19175476235300068,0.7538783647628875,0.21026444139072212,0.6856699881422627,-0.22455516456240848,-0.28354970351352615,0.16461514668929475,0.39692068863943863,-0.07621946832714353,-0.008309634430009738,-0.10868645442895387,0.45479730099763643,0.557771679136773,0.13792415882380346,0.2770470644063547,0.12172655673770762,0.012192951494263348,0.38077090636929256,-0.16045439499831363,0.6701874387877481,0.2869457834509301,0.49823932966649626,0.12377836599576746,-0.09374698093233097,0.4771185671972287
OFCant_R,0.374564659157829,0.46734053138959747,0.7103333148021691,0.03573956894319909,0.44654400599070165,0.14541840213072824,0.2983396755879623,0.6871163637536591,0.2069341302140762,0.6741537094859813,0.4625517164513654,0.04732469690556079,0.3170233536698517,0.29394929940928616,0.4520595363874435,0.05473979672320211,-0.20709643859663762,0.03229523831385249,0.6762091530643727,-0.191590904680824,-0.34503062843732585,0.6176760507318209,0.3689276980613503,-0.3613482785789905,-0.09765227107032798,0.2718917894009761,0.685165503137485,0.16211193059020682,-0.08904172504482603,0.5497538787585728,-0.3296873960821404,0.041535060324956644,-0.5275494822537335,-0.5786124725606158,0.4582325399932405,-0.35308812646958115,0.02167852917199133,-0.09829922163868855,-0.055028850056088895,1.0,0.17709500058072458,-0.34267568150040745,0.25324339514066957,-0.3234612557569593,0.11021017373066996,0.10662244101987087,0.39225401119092074,0.20501242566966593,-0.10368120141991558,0.22409856292332261,0.6320978466631568,0.11761223524616186,-0.18476166680437234,-0.08220133034689389,0.03364497733115296,0.26048295553348677,0.3617415312989763,0.5406856387723467,-0.08364921957769221,-0.05130898433542953,-0.04100063453399116,-0.033181830819292074,-0.5325554407668048,0.3378495512958223,-0.12216415168743205
Cerebellum_7b_L,0.15530426494996377,-0.06499594653864532,0.17924201578089277,0.06955799214696896,-0.10854305443031098,0.03621200285400256,-0.057622531180293014,0.034719991767923626,0.045742010096768884,0.3272092916669784,0.013828817016514332,-0.08694703809336692,0.13799970997676614,0.1811807819956365,0.10065012708336095,0.014430361745768927,-0.17097329921691987,-0.01768304919735632,0.20642935904847734,-0.1066345187717241,-0.12281329785554886,0.2572873951921908,0.20668027780329745,-0.0875841611104855,0.043675349339461086,0.136022710916385,0.1708104280305458,0.05061367159018911,-0.08713889821874692,-0.03207407785088874,0.055880164582990235,-0.02356342829461864,-0.08379491804681512,-0.005925263685506958,0.09469284476705346,0.030600665785118896,-0.20689538752006173,-0.09707970583286704,0.19175476235300068,0.17709500058072458,1.0,0.07470136414351843,0.023980232156364818,0.070643397239293,-0.19523174638284815,-0.24636961206212252,0.0585681118177027,0.059775002882807,-0.05871985159065267,0.005489366576073324,0.1746369393142231,0.004510754967675559,0.08371231109310821,0.08711053837631105,0.024428476412046735,0.0931496645196314,0.0780084916517159,0.34735077344549853,-0.09400221574657346,0.19504889262401712,-0.04428690668739661,0.10215613438049122,-0.05141004016095954,0.04359062580310402,-0.024963163571240784
