,Parietal_Inf_L,Temporal_Inf_L,Occipital_Mid_L,OFClat_L,Rectus_R,SN_pc_L,Vermis_4_5,Pallidum_L,OFCant_R,Amygdala_L,ACC_sup_L,Occipital_Inf_R,Thal_VA_L,ACC_pre_L,Thal_MGN_L,Cerebellum_4_5_L,SN_pr_L,Cerebellum_7b_L,Thal_LGN_R,Frontal_Inf_Orb_2_L,Vermis_1_2,Cerebellum_Crus1_R,Olfactory_R,Cuneus_R,Temporal_Pole_Sup_R,Frontal_Med_Orb_R,Vermis_9,Rolandic_Oper_L,Parietal_Sup_R,Vermis_3,Postcentral_L,Vermis_6,Thal_VL_R,Temporal_Sup_L,Caudate_R,Vermis_10,Thal_MDm_L,Calcarine_L,OFCmed_L,Red_N_L,Thal_AV_L,OFCpost_L,Frontal_Inf_Orb_2_R,VTA_L,Thal_MDl_R,Temporal_Inf_R,Thal_AV_R,Precuneus_R,Putamen_R,Cerebellum_4_5_R,Cerebellum_8_R,Thal_PuM_L,Thal_PuA_L,Heschl_R,Temporal_Mid_R,Angular_R,Thal_VPL_L,Cerebellum_8_L,Paracentral_Lobule_L,Rolandic_Oper_R,Frontal_Mid_2_R,Cerebellum_3_L,Cerebellum_Crus2_L,ACC_sub_R,Temporal_Sup_R,SN_pr_R,Cuneus_L,Frontal_Inf_Oper_L,Parietal_Sup_L,Precentral_R,Thal_VL_L,Thal_IL_R,Occipital_Inf_L,Cerebellum_10_R,OFCpost_R,Thal_MDm_R,ParaHippocampal_L,Red_N_R,SN_pc_R,Frontal_Inf_Oper_R,Thal_MDl_L,Cingulate_Mid_L,Thal_IL_L,Insula_L,Hippocampus_L,Caudate_L,ParaHippocampal_R,ACC_pre_R,Occipital_Sup_R,Cerebellum_10_L,Cerebellum_3_R,Olfactory_L,Thal_PuA_R,Postcentral_R,Temporal_Mid_L,Cingulate_Post_R,Fusiform_R,OFClat_R,Cerebellum_7b_R,Frontal_Sup_2_L,Parietal_Inf_R,VTA_R,Calcarine_R,Thal_LP_R,Thal_MGN_R
Frontal_Med_Orb_R,-0.08456853469778976,0.1470200101038678,-0.21248489720080904,0.23986748038643912,0.3197881068646698,0.1724661873635797,0.1702134698706482,0.3794548911907694,0.16211193059020682,0.5177898822890825,0.01710484799172909,0.2430696260583554,0.3032829314542334,0.21367795399584888,0.5317819378962966,-0.07727788478489242,0.03314715949846241,0.05061367159018911,0.10131858260579642,0.20126653890633384,-0.40614375127389923,0.05406540089307256,0.2416286915668038,0.09511229275447501,-0.3386011114763206,1.0,-0.18215634740155373,0.3151249104145453,0.11469113081308675,-0.23570953165770558,0.05267044547900669,-0.06260830593885232,0.13451613200043788,0.14770880807134482,0.5069446812024784,0.23637881826460427,0.24173426869026013,-0.2317146878726097,0.19253663922629358,0.026719544662684728,-0.021218896543056243,0.11808785707348533,0.22598556733070524,0.20325358663984772,-0.1960131012835738,-0.5206473335189635,0.006680474893844457,0.11694282122618165,0.395839358978232,-0.19739993607190473,-0.08592422577148197,0.24656478396373482,0.01925090179696078,0.4800885750987684,-0.38357565592507475,-0.2787256239561728,0.3614540635616597,0.07194627544983236,0.30598996107232335,-0.08243186655389903,0.2560230856302776,-0.13550714796396882,-0.08713360319794085,0.16239198213145956,-0.34290805149297193,-0.28201638119528316,-0.027456686835556493,0.2356650316545868,-0.10007389019613365,0.2997732237933398,0.40089469308950515,-0.194283866530188,-0.1380834553882344,0.14848685696282496,-0.27616402427423115,-0.17969569591418136,0.24214675812924985,0.122722934351525,0.04650341125180425,-0.02280787671600763,0.37921312940339935,0.21563384904478114,0.10231331045807844,0.21464559655324697,0.12980487917845365,0.3766163463075817,-0.10878727830255389,0.1646456241152689,-0.00645270394257645,0.34470849251148444,0.17498239403350554,0.5188227204236426,-0.003509750251278496,0.28301813076767673,-0.045391534834175164,0.2527874312733643,-0.2203525912026558,-0.20752377041050746,-0.25743896733975224,0.24544059777462343,0.13225072696985743,-0.14791653730423146,-0.26432174715030965,-0.07285073340501672,0.2957514460092852
Vermis_9,0.06036496723281566,-0.12297969052211946,0.17481929300618468,-0.2537547735837071,-0.2901201518895103,0.04985890967297396,0.13718269635049057,-0.00471165039145455,-0.2791845737958527,-0.3249840895910374,-0.04498619987032462,-0.1197436547344861,0.23029200255311616,-0.22202378074894968,-0.18054966070148762,0.05178866295241178,0.23366626584918196,-0.1029782179515011,0.170727028203562,-0.14499846050686202,0.18963863782356088,-0.09623828453888848,-0.22335860709230201,-0.11898592174069535,0.13559812992013984,-0.18215634740155373,1.0,0.09649385694653062,0.0014697217843502146,0.13614930991111554,0.09168443402518595,-0.07040641691340153,0.25527519718926517,0.016118816704796313,-0.05266066316234539,-0.06274414799715551,0.013199131056145686,0.2755805868669644,0.10045456739491282,0.17514963349414872,0.16136961577707815,-0.17820390146999826,-0.08249586282149914,-0.13087641535994674,0.21668261677202502,0.39744628553094313,0.10259212401946459,-0.030121455773599936,-0.03517727587674935,0.12300834131021625,0.10418794243267944,0.044270923488865715,0.0918473596646536,-0.02045447316376283,0.38286368736378923,0.2369929883080195,0.10665494073679589,-0.10822836432821165,-0.17595181783831956,0.2354390604146301,-0.02694457647320117,0.13733520053917442,0.03589969778918611,-0.2066099076383162,0.39806465345904873,0.18392536249622954,-0.1323628857563334,0.14005373627825804,0.03854591749235856,-0.11795603419080417,0.23420803840184407,0.27272711866432336,-0.10048704695489116,-0.07625922670089225,-0.17578354608607918,0.38107113212102106,-0.05316461593188123,0.15232390312278138,0.08580973505665238,0.28980782562643637,-0.0015694652429929315,0.10834263905471038,0.11254736971709774,0.0036153260413687607,0.09264416528974284,0.009539738893349109,0.2525723023359935,-0.2237171075817546,0.08529110369286966,-0.23328465404583318,-0.3014349283910795,-0.3480006951801967,0.189495110330192,-0.20545127460271087,0.03805260618830385,0.14647888760498592,0.19353168939041313,-0.11176835287210435,0.30616276336777737,-0.21015887127049418,-0.16232733813597439,0.39242670961518944,0.28094238858404724,0.10952242750507526,-0.004343472820056902
Rolandic_Oper_L,0.13088217510078015,0.31228550290454016,-0.22260629969884432,0.3129064287523462,0.371284509754038,0.5493041546365597,0.19561457132681664,0.7002265347072657,0.37463948742753733,0.42634137452576343,0.3612449906281224,0.3026240783892104,0.5697683003719738,0.3094774654545875,0.5145959423481831,0.1601246861658086,0.665713654344635,-0.017890173965357376,0.6090532228311247,0.5812418824295239,-0.18046842099185229,0.13718380926618187,0.4443851361421395,-0.07967423834559577,-0.05281035129535728,0.3151249104145453,0.09649385694653062,1.0,0.2721709201674771,-0.04603741643387654,0.33048933665099584,0.08879674055538954,0.5509046700201289,0.37363187560739375,0.6706423896492142,0.26273655080148445,0.6317336080431015,-0.007266081517911642,0.26472213168875913,0.5605026209374021,-0.052163142549259994,0.31498287957087634,0.6985561197515605,0.3772555562916695,0.3115892003991025,-0.25223911798125287,-0.16103066027866775,0.3177452815781129,0.661182379525932,0.3457931632759169,0.42049486258652163,0.7453529546897673,0.3991312356282787,0.7232939466130309,-0.19352886162715427,-0.1087677223567681,0.5748679809802185,0.3266999095946357,0.34842300706517226,0.5503802966120679,0.6041907288759372,0.022313990956028425,0.1063352616571281,0.12426710917622183,-0.012845354436314753,-0.011615554724924565,0.0646951705618666,0.700329275410925,-0.05792375253773113,0.5385397797157351,0.6009491605051133,0.23480288851299938,-0.18105333994409914,0.36927670879419205,0.12851557298596242,0.3169195859039636,0.6477362517251255,0.5763539100634774,0.3336718481549288,0.5030143704923815,0.7144017191768516,0.5158282641980315,0.5427237608792238,0.7204472418399006,0.6836775220705142,0.6748718211390489,0.5622905399830612,0.32080392475427844,0.002567958053816402,0.35498307118065214,0.47172715021827544,0.5125861554284403,0.13131028177228862,0.435857074869053,0.35490094943378764,0.733283454050157,0.3383403956947766,-0.02935863024174272,-0.006627098292992764,0.6140489902650325,0.23047587738195985,0.21061319113777638,-0.08467743020959208,0.35774832719441363,0.43517758749399027
Parietal_Sup_R,0.33518391373839146,0.16250765279876656,-0.14683826829125698,-0.009414836511142962,0.02054305990647374,0.03112949752628522,0.2810466614997357,0.24976608601668648,0.020173643996737208,-0.0013816941769313783,0.13171612305862415,0.09468910180156295,0.2815508816563695,-0.03546860448705955,0.28705947357906497,0.1841552524034084,0.19718780276796022,0.05990579915784609,0.3694651073840201,0.15623533153579172,0.11834629222353925,0.05645307043955466,0.07753235225807813,0.03142742441033546,0.11528099901224059,0.11469113081308675,0.0014697217843502146,0.2721709201674771,1.0,0.21493323052802776,0.31730585546766776,-0.1564429383145521,0.2689325865827261,0.24710675507722105,0.11607539541526728,-0.01776855459816054,0.2732349650729623,0.2939073338995518,0.0722037367068235,0.026576227374589242,0.07880620398893858,0.23198978735022605,0.11095468324781387,0.044664784491106065,-0.009930654300932316,-0.06695816537480252,-0.0427717445411746,0.4149186593355239,0.16631899285032606,0.33819245172195106,0.14991148911193183,0.24823802731581707,0.16338870000854996,0.16504335581845467,0.039417181015401516,0.3038431047761017,0.18091873990515625,0.16273720160440094,0.2673056942934138,0.14129973366252066,-0.0162948680918339,0.08039291262987759,-0.14581453489773868,-0.1978964400365259,0.006652697018997985,0.10925450525128223,0.22796656881041885,0.20188345305493,0.09425423756901896,0.18652398445581247,0.14904579119086891,-0.02437731688825958,0.0021948568038535564,0.163533100154978,0.0599360693957637,0.10284120477712216,0.21589548521154858,0.056722384508033255,0.2504302746077705,0.20141272773265348,0.20097947190513374,0.12026481804152502,0.23365703541927152,0.1914898448233907,0.327586812694696,0.1308420254714271,0.11217664647774431,-0.04940334086954859,0.19830910509494878,0.10970579390341967,0.2948115661943406,0.10980912507105862,0.02600615916778364,0.28762097511752616,0.15772381328692917,0.1738196649004342,0.08199160454443301,-0.1406639208630743,-0.05754339631823828,0.07905732480183467,0.3643112654802847,0.21009518540721142,0.3101540408238834,0.13643463438434428,0.15034435440122393
Vermis_3,0.6009384903785517,0.3820040936133719,0.11888438479873059,-0.1956390085256927,-0.4671726715324691,-0.02648444740281785,0.5272912725466669,-0.09439933893982119,-0.34267568150040745,-0.6381959054812378,-0.13136999631812502,0.018379689639937156,0.25829300769778324,-0.5255928792974417,-0.01878932882374976,0.7538783647628875,-0.07986474535071464,0.07470136414351843,0.09668885475338686,-0.07714843204305182,0.9080917873364923,0.1546061478109899,-0.33191587103386344,-0.2079233343100777,0.19667010623953177,-0.23570953165770558,0.13614930991111554,-0.04603741643387654,0.21493323052802776,1.0,0.40034485792403685,0.01595566715243988,0.32707366980185654,0.4846641101507417,-0.3697883765025054,-0.43228425270203436,0.3260078857026462,0.8729317242607154,0.011308606602847765,-0.06563645728623062,0.44511824224551033,0.015464182679088972,-0.3814565358359185,0.18050047144532227,0.1503786882675864,0.07353306935942716,0.2908524661752366,0.6052685606688405,-0.38785273251263697,0.6803609271884542,0.3813075891530882,-0.10594749436127437,0.39610481335550896,-0.1606645963252971,0.3080880087726979,0.6386041042359454,0.018139829776386292,0.5095345087292954,0.17971193001746452,0.0642301113698665,-0.4667239618581813,0.58829734469588,-0.2484920851650488,-0.5550626669178265,0.12955706042301365,0.34339221196244263,0.5286654156418978,0.09391756229105551,0.270745218802068,0.03464558926780888,0.10181024107359754,-0.24263768892407067,-0.02500777157937137,0.1259901284230393,-0.05532366561467243,-0.08151183324993626,0.26701822814338955,-0.30816017018902525,0.3553948899231462,0.14411959073647942,-0.07355541068163456,0.18909988370275596,0.36171503369714747,0.061526329543985216,0.3934727975738181,-0.37910456440134516,-0.14747368529992502,-0.4357233108211236,0.1389912019997898,-0.25244292284281405,0.43327248669818325,-0.35197441833851206,-0.24841473079552334,0.29352854179550436,0.13053882617120402,-0.060953994870762786,0.05578575854083793,-0.49460653689709194,-0.08710578377118455,-0.37838778133417933,0.5354420365810327,0.32827415143945554,0.8023264255960998,0.23068347039147993,-0.1367786147355704
Postcentral_L,0.8845651232369686,0.18199947723275392,-0.24559400345265747,-0.27352752988612294,0.010925917285429394,0.09627233659369473,0.27208972769066003,0.30702930528576744,-0.24684936149493203,-0.017715165161703624,-0.1692954755379147,-0.0018669147552987275,0.4897440711804324,-0.43669748606284514,0.3688950221402031,0.3809070776314777,0.016230068697001096,-0.06898994531643009,0.5853788184292125,-0.06623256850683922,0.2858888294276604,0.04952036009406571,0.1247403618106929,-0.11061751227304382,-0.12716276280714137,0.05267044547900669,0.09168443402518595,0.33048933665099584,0.31730585546766776,0.40034485792403685,1.0,-0.00571316994039732,0.554589436512727,0.15486627003644704,0.20830881560803138,-0.1005766887343601,0.44304467528032043,0.4003060832569622,-0.008322798599871553,0.11788389585699223,0.03129504357485953,-0.17192696166247665,0.06915634414207417,0.16118152336026992,0.10690353172393254,0.04945304882010185,-0.23293756036131558,0.7456852859055694,-0.026852754787941507,0.4831794423280507,0.314108669838312,0.30003537656829776,0.4122000720278579,0.28618390680714506,0.22921069402250635,0.4209606990108955,0.015163237779618083,0.2975785518454935,0.7688428336829154,0.4234586453360615,-0.013838734951510431,0.16775347659546277,-0.10301235066904418,-0.3341916567352916,0.15017135688541167,0.3950609274550608,0.2148142038505542,0.20045522760040307,0.06521121902137188,0.5643950122132302,0.26989706436982464,-0.09197087899573504,-0.2355059682781654,0.2641555393923381,-0.15306872200911073,-0.14859784511518195,0.35333604469525914,0.2174890631496759,0.40564427935361186,0.2803464314225416,0.30536129287949887,0.6162812791223812,0.3399403269478665,0.05052786198790336,0.43854691433830445,0.09348081777900642,0.1964113030058924,-0.40666274894648924,0.010826181981923259,0.2848116735382704,0.40562137823647243,0.18507884886965636,0.10904458769638395,0.7249999449109606,0.29799534611861084,0.24560300607386445,0.296269718689685,-0.4139690095190929,-0.127761761647709,-0.11860209978476666,0.7211169584956517,0.039410377062337396,0.4817355713730458,0.374745935106821,0.2614192259782642
Vermis_6,-0.0332065916694742,0.08508049920140241,0.11667172383750149,0.17177340550538034,0.13547101218187635,0.012056594883770467,-0.10795627633506642,0.03880064966798794,0.1073450962100634,0.04637753435696963,0.06313318161739383,0.10637693482009092,-0.015385948751736803,0.05546413300106678,-0.12817311723381195,0.07723971233651754,0.08911213488325097,0.0029252146586109156,-0.0144095401801884,0.14010880089010466,0.03084440297860246,-0.013431501173744965,0.22538518128067117,0.04006598929582227,-0.09188723048153098,-0.06260830593885232,-0.07040641691340153,0.08879674055538954,-0.1564429383145521,0.01595566715243988,-0.00571316994039732,1.0,0.023837171663504884,0.11637024469677366,0.09833193207588929,0.1185276437050958,0.038056005054401466,-0.0393618176516455,-0.0004598958364362806,0.0014610291839953098,-0.07929026630215578,-0.011881951718847253,0.13325597809215434,0.08397957863798863,0.22387968176868475,0.04950298486527787,-0.06012189149063315,-0.047809746353575884,0.1002001244365933,-0.023793922906704262,0.15617952872786037,0.13749996838794315,0.06696205020411067,0.0327099715520568,-0.0421753469282761,0.01855301836983637,-0.039920669576869516,0.09547498952672562,-0.05884745092079669,0.06737143012343073,0.13605322788890348,0.18437400685273408,0.19782591725310938,0.18397808256234494,-0.006507179423296428,0.021963197126770743,-0.053710183794247864,0.12738246984410773,0.08497045738302521,0.043234544428779366,0.052075759545969505,-0.05390332573458234,0.0263109081186687,0.019521079894798614,0.03406714119600743,-0.03223585292623766,0.1900399198485721,-0.07341055042080509,-0.13229592120460476,0.016600638329271146,0.12521260298647283,0.14249565780205165,-0.04063888810032665,0.20744577620522162,0.1410245765290955,0.05227097709437972,0.12187400588683153,0.08500783949196422,0.00696883584540719,0.05949935242903727,-0.0006880510029328555,0.1134268351419471,-0.2055294373316542,0.04306495987187773,0.048373158909775046,0.08041019409061205,0.03598491349121295,-0.003945452356834188,0.008530631749159934,0.09582210762981869,-0.020722766907354608,-0.042875726965622966,-0.11384900798613069,0.23706508471145427,-0.14628765076299458
Thal_VL_R,0.459642022631149,0.14800951898105885,-0.015424349201715419,-0.1879779916167439,-0.028306899787743624,0.2752323632742638,0.43464229113752595,0.4969949659479579,-0.1761018499378415,0.038602090107979346,0.02734174837572318,0.024534653534831207,0.7167974983274539,-0.11377273613335855,0.40100871444029107,0.3359189816181938,0.374565208050346,-0.00089792182033952,0.6496748768764263,0.09126590179702543,0.20734802721313056,0.033016046183880494,0.03170121990393418,-0.10976301155256221,0.07438059701852427,0.13451613200043788,0.25527519718926517,0.5509046700201289,0.2689325865827261,0.32707366980185654,0.554589436512727,0.023837171663504884,1.0,0.228394238611668,0.4418155461910405,0.019820857765992485,0.5923343284919099,0.34700208570395763,0.27803310653579,0.44064477428548543,0.10276538420992692,0.007493697319191766,0.2814886857671002,0.13854849002834746,0.3677421680663283,0.0973184096023293,0.07259099584932495,0.5896845900129499,0.36790375341242504,0.4610217340628106,0.2919620665656837,0.5283317569128276,0.4837997707665124,0.4788282342274111,0.3177954107483871,0.30653205813794676,0.4701015949070774,0.11390378098302718,0.48687666196037327,0.5918630430528707,0.23866830355633353,0.19805307381077583,-0.10347415044082506,-0.3038493040914793,0.3837459093812582,0.3288265922088117,0.2331581969879165,0.42038508694426674,0.061062448139258874,0.48602892720683,0.688575316617039,0.22285113690099703,-0.2161542596109853,0.14878384916446835,-0.21450938732704153,0.298073600524357,0.4746345903255957,0.4961354002890557,0.45557221376259455,0.6014461692219047,0.47840715915759424,0.6618598229922761,0.564099011182302,0.35145724967422953,0.6078624661224746,0.42519094678623454,0.5086785645057462,-0.09883318811997575,0.023274148938053116,0.11994390516669456,0.31549671535642093,0.054498435418189106,0.353781363238458,0.4709497031320134,0.27360481380553586,0.5977352942084805,0.4282881437360724,-0.20031452044815853,0.10369233915086092,0.19922348580735014,0.39431057033961164,0.335812291535434,0.3956767529862232,0.6401824776295449,0.2941266777984472
Temporal_Sup_L,0.15738698699295858,0.8182135836964827,-0.15052339262008121,0.5296891760227477,0.07710136567629318,0.43085676545317086,0.5165864237516894,0.24830344136512872,0.3091675054798187,-0.07825196917377834,0.46810054147569236,0.3061519676584298,0.19416943156158636,0.053906551776099675,0.043768598398085085,0.5218463052636602,0.4212456170475046,0.2845533135362185,0.056543905194355405,0.5982058591623213,0.386031338229652,0.07099928261379262,0.14483479590682402,-0.22220355224862048,0.06139416512936892,0.14770880807134482,0.016118816704796313,0.37363187560739375,0.24710675507722105,0.4846641101507417,0.15486627003644704,0.11637024469677366,0.228394238611668,1.0,0.026153042209511323,0.0015947846681214556,0.48855169209264815,0.48438632482352323,0.10671118148353194,0.3198660327078819,0.4089698933130101,0.5296418866904756,0.09001703490360698,0.36045710084453186,0.07989209854244388,-0.29904910512586985,0.16016900642086523,0.3466245132927903,0.17065873555270902,0.40228504401108317,0.19519115746519478,0.1788539216469919,0.10679781142920079,0.2664545770024631,-0.19847059362250968,0.28113151535174596,0.223140669095081,0.5086821961724647,0.05593426070477634,0.037986237217053,0.025552935303463968,0.39581676821563605,-0.045976618273902904,-0.08506107012277789,-0.24343969601130513,-0.20530562367824032,0.3438034451677641,0.5456727832223163,0.022250256261184733,0.2916050047304462,0.20248967529392012,-0.20626306448291976,-0.020082608026246035,0.4520881989973774,0.26613965975951676,0.17973643057567165,0.7103198586973479,-0.05769857926787153,0.1084540745815349,0.1419238305685018,0.25791637306339016,0.16389527969322104,0.4612257387980271,0.6986085444928116,0.7313706507340997,0.03262474029167534,0.022571678999533024,0.16454181162530876,0.23206255768601572,-0.22860119290216435,0.5178470648153124,0.16988213605135424,-0.45985537895563694,0.32786953895928495,0.4232918977455193,0.29163458401374165,-0.06262779502440954,-0.34945416837008647,-0.20988006119023933,0.2167301044784854,0.31236550391493517,0.23587396030735716,0.2555100467821869,0.16098807227081705,0.05927441490199807
Caudate_R,-0.07026012683101202,0.08152291930093114,-0.24385019303166697,0.27643963085266443,0.600963179836785,0.4721769442567528,0.03683477631560786,0.7441127939277846,0.374564659157829,0.7097971365715928,0.3113784721143412,0.13825126869077975,0.4344030527023237,0.42402612250362154,0.523514802797489,0.00030059829788347685,0.4594858157722944,0.15530426494996377,0.49386980671964936,0.39965483573113864,-0.4762581175844194,0.06109657698534613,0.5485611038448416,0.1135781981818183,-0.1766770243107678,0.5069446812024784,-0.05266066316234539,0.6706423896492142,0.11607539541526728,-0.3697883765025054,0.20830881560803138,0.09833193207588929,0.4418155461910405,0.026153042209511323,1.0,0.42711142363605814,0.4469442008128657,-0.3396796025961874,0.1299794300826717,0.442239352406541,-0.07407863924067914,0.14166417713344218,0.7193168290671121,0.3168041692539959,0.05610651910635488,-0.1977083858308887,-0.08065049603370555,0.1510342657809257,0.8214770993464485,0.002142981102664672,0.19013738012838421,0.5317199524473578,0.2079645411069481,0.6021632106011452,-0.22034726200491414,-0.36442941549858815,0.48569417049591207,0.08929089447690168,0.4127007368540224,0.4354976800024309,0.7071463117314262,-0.10054891938660941,0.12605158413179385,0.43667379207777135,0.030382891406527415,-0.13806873832061067,-0.08581096863177906,0.37986694091584794,-0.135532827406186,0.5419198085419502,0.48179194309069606,0.16548762130713468,-0.1546465787221395,0.2577523231320784,0.05684643950266381,0.22633191761684512,0.4694108041096342,0.5767734611230007,0.22651994865844757,0.2836194626568392,0.7010598080136572,0.5003165029631358,0.2891431769622735,0.5184580734836132,0.40676063528469125,0.8589582093883061,0.5840221873861139,0.3741300780497015,-0.08982452593828937,0.46510363239654273,0.31695839158804,0.7055492913279275,0.2950664148092527,0.3578780737623874,0.235348505630788,0.5553933733123357,0.43605266266549364,0.16570193733629707,0.004784649045922469,0.6640331709544041,0.0745859035956475,0.04822374203590045,-0.35801014970889067,0.2936656584363186,0.4742348461217937
Vermis_10,-0.23729587676660183,0.08426869884940574,-0.07185046496484761,0.2925406467876563,0.44038626935484465,0.30822107976431096,-0.20636616781656789,0.2962246969843492,0.3378495512958223,0.4571078936478805,0.10477421709165088,0.03458047396192758,0.036653315897394595,0.2508113180949332,0.1396900322184286,-0.09374698093233097,0.2520723313866027,0.04359062580310402,0.10544919282123315,0.20622842598457128,-0.3941714966137828,-0.07982669258330122,0.3661055269453785,0.16675904836319408,-0.21401809681751502,0.23637881826460427,-0.06274414799715551,0.26273655080148445,-0.01776855459816054,-0.43228425270203436,-0.1005766887343601,0.1185276437050958,0.019820857765992485,0.0015947846681214556,0.42711142363605814,1.0,0.06102165278253081,-0.4357783005382261,-0.08268993299134296,0.21398902722951835,-0.12553082123650192,-0.026754264147761032,0.2842179340951604,0.27375719912071217,0.08269806469892073,-0.19068442759599952,-0.10397820011075042,-0.2306334190355128,0.43358308704176973,-0.27664803038854346,-0.12849701548473366,0.22139491876860368,0.03339035923483202,0.2962724090293121,-0.31486988117018555,-0.4461035322199338,0.1705830339558902,-0.018505404709190355,0.1053970493416618,0.06813367483319033,0.434724723526675,-0.09500148939554419,0.15900977735930724,0.4096314105885131,-0.1063171297903063,-0.26440613938036645,-0.15986918335653147,0.17945762544194552,-0.10230618704991673,0.2993970589445165,0.11907663154380815,0.1052706684062533,-0.1065016340408188,0.11060595553010129,0.10320495722520398,0.050870877837942176,0.21148496004887432,0.35170459793842235,-0.10052903538162354,-0.020770295968080853,0.2888510752255693,0.18672741712537547,0.03721512924841365,0.21169626131209993,0.15735281120328143,0.367751485235444,0.23513418812532927,0.2958972695676564,-0.06454978328353554,0.2654933661360714,-0.03569680588153757,0.39555844723096284,0.027324084240556663,0.08373254060024661,0.14416266237095,0.23954194108129942,0.07861884554578723,0.10236405770497324,-0.08507029037779289,0.34778469861177685,-0.19588226519382257,-0.026271543431797807,-0.46071513118851154,0.12439529414451907,0.18660060714326623
Thal_MDm_L,0.40975995290951794,0.4834882730145389,-0.1631813912064334,0.3028809689965063,0.18865205442925703,0.4565461518058806,0.27486768730767464,0.6516708518580062,0.22041533897513582,0.1483530337790045,0.18725948603769124,0.25438765954196535,0.6377765711145216,-0.03600201372667259,0.5033820350399811,0.4754640138427659,0.4671153604315277,0.0626373185733892,0.475410455469859,0.44858719919655815,0.20714021066071658,0.3263375397402362,0.2644144009897884,-0.08342009664623896,-0.049833444969986186,0.24173426869026013,0.013199131056145686,0.6317336080431015,0.2732349650729623,0.3260078857026462,0.44304467528032043,0.038056005054401466,0.5923343284919099,0.48855169209264815,0.4469442008128657,0.06102165278253081,1.0,0.3074607851101788,0.06798072859779508,0.45358912369821935,0.29763308219171236,0.21625798456572443,0.36928321601117664,0.5234885248665424,0.3544558389361461,-0.28387616965019574,0.13254091912853905,0.601614293166876,0.37638720067908243,0.6035292165775873,0.5548398340035584,0.46946756011718865,0.6211623460792677,0.4982234391887445,-0.16568175182080383,0.14907071066386424,0.5163716254079481,0.5538899181313491,0.4323854515099755,0.31974394061283323,0.21143231460397288,0.2852241600936371,-0.2019140272874983,-0.05776975292568389,-0.128875914544314,0.20675475343473115,0.3621264780451481,0.4809289283686154,0.057162251553350404,0.49373090055967533,0.5636700792384272,-0.035906700570516085,-0.1676293793293855,0.41863468394856845,0.1438760939463696,0.22086352625159625,0.6077468069567281,0.32798428332342694,0.5635125827688242,0.28460094506225936,0.6609885319183679,0.5126702174548479,0.6352024167387114,0.623669618792248,0.7006165311210882,0.4084651485801476,0.295783413841328,0.01564492653490195,0.031386066738967024,0.27523517226721256,0.6860800550020052,0.3290051690411302,0.09616203750616475,0.5462467721680235,0.2861794961394499,0.4552703870509132,0.3106468887551681,-0.28409277179146214,-0.08913873983458342,0.32845780113744427,0.4928636238385926,0.2430882619996962,0.19170808379644003,0.3408829371129203,0.3764263924696767
Calcarine_L,0.604043044490284,0.34960827595219374,0.1447565220827752,-0.26774591403396114,-0.519512172546565,-0.008908530802116014,0.5491747237357826,-0.031235543646611238,-0.4111085067857856,-0.6848888703539169,-0.08023703954709259,0.013673065852867644,0.2611948878995537,-0.5342334744198814,-0.03382348756462005,0.6560097853349861,0.037247685944480864,0.12781377904556798,0.19139978210417308,-0.08082115081329581,0.8193721861715206,0.122417073500705,-0.3507798125589665,-0.2963006945267769,0.2691806600079696,-0.2317146878726097,0.2755805868669644,-0.007266081517911642,0.2939073338995518,0.8729317242607154,0.4003060832569622,-0.0393618176516455,0.34700208570395763,0.48438632482352323,-0.3396796025961874,-0.4357783005382261,0.3074607851101788,1.0,-0.05586150342812658,0.011623978041917804,0.5001381550833222,0.10852634962233716,-0.38451308512511306,0.04936621351156011,0.05172957318981259,0.1760283678048684,0.26850241307904926,0.6195232927801481,-0.36359331246014226,0.6973782010662414,0.293409808423481,-0.09952387603632043,0.2893017573955995,-0.10585205370261241,0.37092776212101064,0.7141847450061701,-0.04675158314850971,0.3834853931653811,0.11283519102546566,0.07567549106600341,-0.5193426100323764,0.46683566157672896,-0.29871937451363706,-0.6191329993293199,0.15463773361619892,0.4589300770532821,0.4835423955459548,0.023848122787154966,0.2755080648999734,-0.03811394029794906,0.06382026015877898,-0.23564360552146063,-0.012036533380833412,0.2583331438038559,-0.00011598253763033908,0.05921474980290652,0.14755361040274126,-0.17393786541910203,0.4593382810904059,0.13741749096595027,-0.09661576758047699,0.13122545610658162,0.3324107749772584,0.08534855734158082,0.3548369377020788,-0.30175541748356416,-0.11859282912417274,-0.5262538323943708,0.14575416560576543,-0.3154304070227626,0.31351254071483436,-0.4071151237456895,-0.1431557835099534,0.21540980806149762,0.2627436091600257,-0.053438590992075666,0.05785700720620421,-0.5294761943094062,-0.1357895437751651,-0.4582627627588949,0.5169531845669124,0.4153282612895098,0.8884298592003138,0.10470429098950759,-0.09447848267626548
