,ACC_sub_R,Frontal_Mid_2_R,Supp_Motor_Area_L,Frontal_Med_Orb_L,Cerebellum_3_L,Occipital_Sup_R,Cerebellum_8_R,Precentral_R,Occipital_Mid_R,Thal_PuM_L,SN_pr_L,Cerebellum_9_R,LC_L,Angular_R,Precuneus_R,Olfactory_L,Thal_PuA_R,Temporal_Pole_Mid_L,VTA_R,Cerebellum_7b_L,ParaHippocampal_L,Occipital_Inf_L,Cerebellum_4_5_R,Precentral_L,N_Acc_R,Putamen_L,Precuneus_L,Temporal_Inf_L,Rectus_R,Frontal_Inf_Orb_2_R,Frontal_Sup_Medial_R,Cerebellum_6_L,ACC_pre_L,Thal_PuL_R,Frontal_Inf_Tri_R,Thal_VPL_L,Cerebellum_10_L,OFCpost_L,Cingulate_Post_R,ACC_sub_L,Thal_VL_R,ACC_sup_R,Cerebellum_Crus1_R,Occipital_Sup_L,Temporal_Pole_Sup_R,Thal_VL_L,Amygdala_L,Vermis_10,Frontal_Med_Orb_R,Fusiform_R,Cingulate_Mid_L,Temporal_Sup_L,Vermis_9,Postcentral_R,Amygdala_R,Rolandic_Oper_L,Cerebellum_6_R,Caudate_L,Thal_VPL_R,Cerebellum_4_5_L,OFCpost_R,Thal_MDl_R,OFClat_L,SN_pc_L,Thal_PuI_R,Temporal_Mid_R,Red_N_R,Olfactory_R,Putamen_R,Frontal_Inf_Oper_R,Frontal_Inf_Oper_L,Thal_MDm_L,Thal_VA_R,Parietal_Sup_R,Pallidum_L,Cerebellum_3_R,Cuneus_R,Hippocampus_L,Parietal_Sup_L,Cingulate_Post_L,OFClat_R,Cerebellum_Crus2_L,Thal_MGN_R,Supp_Motor_Area_R,Temporal_Inf_R,N_Acc_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Frontal_Inf_Tri_L,Temporal_Mid_L
Putamen_L,0.36065966253157133,0.552117039521187,0.38361014783238584,0.3257861864938124,0.03429418739480047,-0.009488145789147908,0.2214842014202152,0.327177546276623,0.2396180372798113,0.48746043359791674,0.6919904608417463,0.44016261644241605,-0.006721976068869673,-0.2575166044403139,0.11417939599876135,0.5611056987337887,-0.09769687369649449,0.18449854161732004,0.22436670135383202,0.20642935904847734,0.6650280621942634,-0.05076556248542256,0.17738902601923515,-0.23240912563774144,0.7026340739834802,1.0,-0.10966888544600095,0.5070048412943787,0.43502815049355265,0.7341690832955882,0.5170992832442408,-0.09282924717213618,0.5804027801722906,0.07935299206715671,0.5143124072107377,0.5867524669592554,0.18342025654642352,0.6306871283538367,0.5173342753778407,0.5031043757534415,0.28053390117338717,0.5817949077922993,0.09907992336718881,0.13614849227061937,0.04597969098067097,0.45812286935812135,0.4810896221941512,0.3407222586645928,0.41126646591150257,0.24565302273922884,0.21245529557639792,0.5615327177657478,-0.033000191958297495,0.2301822945310128,0.5912056962892432,0.7019188964133092,-0.35941705511116206,0.6505249062882059,0.332894744510203,0.11680169243998671,0.37661267777191365,0.15253875426363567,0.708001352012708,0.6459420593402772,0.4162635262279749,-0.4475665303113543,0.40921262904433664,0.43731221930039577,0.8116185610211071,0.2911337009640757,0.6438048614792667,0.5364882756282692,0.4520680913249972,0.1830329433809076,0.6914593241677641,0.4699653054486117,-0.0498227255040988,0.6298136758657474,-0.0890322502355789,0.4336816456162045,0.16574092513223387,0.10996299655643739,0.34061952519084965,0.30153694210283977,-0.42555491255477107,0.7034751543965833,0.8514449053247205,0.36943961212993265,0.520962881736815,0.2491786835812155
Precuneus_L,-0.44923032911499766,-0.3342630608191374,0.08395658693098339,-0.3406521971259763,0.2991797900957263,-0.009713148869711712,0.5019293663908787,0.3371626070930785,-0.18519427739957903,0.10748605827386609,-0.013268511009816922,-0.0021040365817975508,-0.5583778513602977,0.6300887380796394,0.8642952088003786,-0.049825800456524315,0.09008642090846938,-0.03857638949998797,0.16654195479832262,0.055880164582990235,0.21751626801916668,-0.13732141950400995,0.7412941815592649,0.304925550327711,0.0026372787942433675,-0.10966888544600095,1.0,0.20219167435117133,-0.22037153395631073,-0.14744073258022614,-0.11576615859314952,0.14723599958916056,-0.5569519268210084,-0.1412524046475342,-0.4075104079433028,-0.08521759497041519,0.19223357223467313,-0.01528500602578291,0.049331273030995465,-0.6159983747282736,0.47497400538958356,0.0980247766836873,0.17102068896382597,-0.20999137574976515,-0.036924797305592984,0.14327684328998436,-0.3468528804753964,-0.25745215946739247,-0.14151886026535412,0.2639616260411411,0.38549966358808424,0.18446375208113283,0.09442730985643817,0.6448089253745553,-0.3894976359528474,0.14295754526695295,0.12026225220345041,-0.07769899016691642,0.45337597723383133,0.5420164188764977,-0.03751821001825063,0.11952067080422561,-0.2939712643783026,0.011953071430593766,0.18572081792976336,0.22306125380486916,0.1138039862648157,-0.08952003824933469,-0.19078616589401848,0.09961017470954545,-0.022074525051501415,0.4507739825862029,-0.4497016790518883,0.32741928332505504,0.2111689760492034,0.5005093478845979,-0.18084894799158,0.37409518376404133,0.24118818646813694,0.34427754124428,-0.4907144412693512,-0.22885944318923004,0.269946857928582,0.3708026399057208,0.03916479286925581,-0.267364916544198,-0.10509394354723485,0.2827740434509016,-0.373835103745362,0.29839253232186286
Temporal_Inf_L,0.019583347163968583,0.03505417096847513,0.22971230222958836,0.02579269094702631,0.35277668069451573,0.16607062227646294,0.17111705414557074,0.3652595986793788,0.15378323699391322,0.138789075685631,0.3180546362816646,-0.057917560448040424,-0.3215144518671336,0.07513817970665826,0.31456614447928327,0.27704933243274454,-0.5188795560601381,0.11830827753046476,0.04645229837131607,0.18882553449221748,0.688706126945476,-0.023578271244972023,0.39604403290411083,-0.1798711860848374,0.42578648077217957,0.5070048412943787,0.20219167435117133,1.0,0.19093162094571184,0.1021293410635127,0.3025095084048787,0.17157695156079358,-0.013931459652350668,-0.039726215875226956,0.01878349242927002,0.1428919071139181,-0.02731871906620072,0.4498608705066589,0.13995085608236704,-0.0153042126501521,0.14800951898105885,0.3596220450015476,0.05989868167416299,-0.11811934617627191,-0.08934653571405123,0.08605271488887073,0.036776390944548654,0.08426869884940574,0.1470200101038678,-0.05122933812562055,0.1923247271191786,0.8182135836964827,-0.12297969052211946,0.43246255576082776,-0.04972737373687794,0.31228550290454016,-0.26553656060213787,0.09484186503266381,0.08362815948051172,0.5350116786696594,0.2763209805553213,0.08435345095201703,0.5101559063776897,0.3563840116158344,0.1495611450472355,-0.3758899625447314,-0.01461398458865131,0.23568574553453558,0.14508366751848803,-0.03976738469507381,0.39302175908201614,0.4834882730145389,-0.11241058988786823,0.16250765279876656,0.2939877118679395,0.578879190648148,-0.1988630071940958,0.6899920665467153,0.006815506532890791,0.09366733743121067,-0.39326650807831653,-0.03826620903219883,0.08217227049070723,0.3048994740787865,-0.4503245167727748,0.24322781356208653,0.5769767394600092,0.1691286608633138,0.0033979382032931385,0.38035378813266857
Rectus_R,0.7475890607977972,0.5633886463330124,0.5855045552463531,0.0764315956986706,-0.15933648693999583,-0.06520779523969251,0.14705033383376573,0.5020098205630116,0.27301693227837287,0.28811346414895955,0.20381311888601214,0.43355198737374945,0.030004401419301746,-0.40497090570245714,-0.08295655865966949,0.8510800407310383,-0.039557667501909616,0.09052545279982542,-0.33728434223016324,0.1704951160542895,0.43277592283428806,-0.09377731928132696,-0.19145953293042473,0.08400888910077772,0.5649051459658582,0.43502815049355265,-0.22037153395631073,0.19093162094571184,1.0,0.4655753174637136,0.3867614970163807,-0.021682902143882334,0.40585554687799863,-0.03743576858097619,0.31001995401166127,0.12728434033397323,0.5337615080856786,0.057171198165963666,0.29818115089989733,0.37502084580232464,-0.028306899787743624,0.267805826715914,0.057885899485622144,0.01898213839159193,-0.46714853178264754,0.04152952242663287,0.8135060941706921,0.44038626935484465,0.3197881068646698,0.09419523121041817,0.3197161286694018,0.07710136567629318,-0.2901201518895103,0.3148625740129063,0.3917351951122321,0.371284509754038,-0.652615575629257,0.5294648905584919,0.08009043287478432,-0.0884679234423081,0.19058710403837686,-0.07324418757816627,0.48642308743518053,0.3433337466334808,0.40400487174416416,-0.4695127066184214,0.28881697355068814,0.8274019028193226,0.5380541168420887,-0.2111164017318147,0.197991448035203,0.18865205442925703,0.05366412456373226,0.02054305990647374,0.479876096236094,0.3341686971827122,0.07575283884040464,0.2025448015835798,-0.09580317863711861,0.4171371394703492,0.09246010692442008,0.21244317841728272,0.3819755381655012,0.4916252888882817,-0.3193622929866576,0.5306118374935698,0.3253716969100804,0.3506469864276423,0.17267116232419702,0.3025442858391392
Frontal_Inf_Orb_2_R,0.3879533281485358,0.7103253657647665,0.46419744653204514,0.3438842873054037,-0.19834141176869496,-0.1422597266985439,0.24145202844868066,0.3371519832213811,0.08682498852103339,0.5873382362472191,0.6055366343260635,0.5689867130035229,0.030844530096683545,-0.37692791771428863,0.03901149806007337,0.5712958388662694,0.15287477844794947,0.3238361645960215,0.08858828827418097,0.014455830133502937,0.5045884048187607,-0.04498107671777191,0.06190041976697813,0.07902147474247098,0.6139666285506599,0.7341690832955882,-0.14744073258022614,0.1021293410635127,0.4655753174637136,1.0,0.6170822921013749,-0.13942898072840243,0.651908236439698,0.24274650072684498,0.6386330755984181,0.4980568688711432,0.3401267464657916,0.4423571076308903,0.5365715599666268,0.5306030936261311,0.2814886857671002,0.5267644396737432,0.03869539560735503,0.18591189469444422,0.13202230120435407,0.36810494986454745,0.5952598334272476,0.2842179340951604,0.22598556733070524,0.4742247127540481,0.24397906776206624,0.09001703490360698,-0.08249586282149914,0.2280790845792719,0.7202609902669801,0.6985561197515605,-0.29010178513833995,0.7094567393111314,0.3309264573671968,-0.1314835334348345,0.33134397880957533,0.20085072486492814,0.4407548308950413,0.4949004606157378,0.4603848810707843,-0.2501515069070749,0.537396743206711,0.4972298358434229,0.833055771100634,0.44789334648444756,0.5033531961673487,0.36928321601117664,0.5425153772322177,0.11095468324781387,0.6168918021647468,0.3224622551774539,0.03512656890437318,0.4399093942738422,-0.13555344962959756,0.5611841166048303,0.49336484641749945,0.23824774627737827,0.3167946982530432,0.3760241173933892,-0.2010830979657595,0.518620307665207,0.6935797507449122,0.3646512320870246,0.518565318532258,0.09621861442787999
Frontal_Sup_Medial_R,0.3841841574554188,0.5736724952577663,0.3935456308336901,0.25616561196239224,-0.013467655036614862,-0.09701455501462831,0.13293824545635904,0.38416171355111667,0.08403981072439538,0.41301399848949355,0.3539988045801244,0.17497559209865907,-0.0496122903952417,-0.23787813537165572,0.01761148394799487,0.42913401220046615,-0.10171492203026343,0.21993640175502793,0.02254480089404851,0.034719991767923626,0.5277052040463209,0.05647458095351113,0.045637907904685186,0.04331021546475869,0.5182730900683262,0.5170992832442408,-0.11576615859314952,0.3025095084048787,0.3867614970163807,0.6170822921013749,1.0,0.03773756838342478,0.5509366563888253,0.3015426736702374,0.6250550138176161,0.3060948519184117,0.17712815454350522,0.47991056288741496,0.38423149939623796,0.5260352389088455,0.057432953161781146,0.5890334894173583,-0.007679056975131564,0.1893382169598722,0.157947846737516,0.057520929021409525,0.40909226052364817,0.20175617715613894,-0.07103170389723128,0.26274084598997477,0.11025128018554632,0.2772389338159744,-0.29191762610629346,0.2671564510598915,0.5401105934931575,0.3783201353424822,-0.2657352710803525,0.2826785590921172,0.1317028619273377,-0.02132610425980839,0.4800885497214048,0.2635434658328235,0.5827385517969119,0.4290316965496577,0.31481471461010235,-0.26991112065029293,0.2878269555171773,0.43714663107046536,0.489867112117323,0.31345590345822394,0.45767406875847516,0.24590782218133594,0.29929771085148854,0.008085097139755457,0.24463990831215804,0.41718924359237036,0.05766826818599781,0.43459224858533485,-0.13604239482834568,0.3780863926824075,0.48181590927974693,0.2627721570811744,0.14499029511703637,0.32423160178105387,-0.21061392146765426,0.36054760563441574,0.6210473529070766,0.09311740182775237,0.19268657996278696,0.1346371240379655
Cerebellum_6_L,0.0024011511900573976,-0.020117965005679823,0.1281051170747918,-0.19646390434931363,-0.05268980256951424,0.08716110083298924,0.021795348022245115,0.16488381285297213,-0.018069364958544838,-0.09678469397060742,0.05062070288995729,-0.1500207735991491,0.08650817607059687,0.13599095944673936,-0.05157026841285541,-0.030083532223100277,-0.10064226263998895,-0.13722258460267076,0.04562513114165018,-0.09707970583286704,0.03167375322654106,-0.12396187882438858,0.03152781200131738,0.13203202977510659,0.0028852435414097113,-0.09282924717213618,0.14723599958916056,0.17157695156079358,-0.021682902143882334,-0.13942898072840243,0.03773756838342478,1.0,-0.2686386245126037,-0.09878794265477668,-0.12267253628377069,-0.23385007389372686,-0.05298883373331717,-0.15956826694489398,-0.10595982971606561,-0.16769264317777,-0.03402689028143278,-0.07827824080564291,-0.3145604844970083,0.1641185523732318,-0.17699102901501196,-0.19875060037348058,-0.12286502847237149,0.04673868606518212,-0.32021082528745837,0.08823604388425547,0.1554141961279748,0.10818231539986198,0.2002750230449821,0.06862211451321969,-0.09631507928947881,-0.041169225656644645,0.1102705451049316,-0.09137088917132524,-0.02703211975005278,0.1037703396591921,0.018660770952395725,0.057361640592552034,-0.06625018898937236,0.0015761909353390062,-0.21045023217241576,0.07997704184034418,0.046486914580281924,0.14985243461605094,-0.15127313723526556,-0.0829136861603218,-0.032731661198531735,-0.012317460486959716,-0.2253232731461946,-0.07824232501390799,-0.006280278454783571,-0.05588137482301571,-0.05587158541609369,0.10947364831128298,-0.006428042077456855,0.04856034651543587,-0.1976881809153815,0.03323794218834928,-0.0867299291003144,0.18267084972121586,0.22897128334826478,-0.12511912696200664,-0.04235771570621457,-0.261550995644465,-0.30138169009950627,0.27270006188337026
ACC_pre_L,0.5823801892276255,0.6398557740748567,0.24114537863955526,0.3863324864904338,-0.13347056153286066,-0.11166337776862822,-0.1316920678231064,-0.030991719878085373,0.13981155966231304,0.24101492735990365,0.34740425620047943,0.2984092338615427,0.31317854658339594,-0.5411784634549363,-0.35804608505350954,0.3722931565520752,0.007209129805981665,0.15758548761328928,0.04111019179885915,0.1708104280305458,0.18518269116943317,0.11837632882725786,-0.26230252867104514,-0.24396270719996724,0.3491554805511485,0.5804027801722906,-0.5569519268210084,-0.013931459652350668,0.40585554687799863,0.651908236439698,0.5509366563888253,-0.2686386245126037,1.0,0.15286381874118382,0.6097344130763966,0.34138353026121243,-0.029331243543016156,0.52542422078362,0.26210753866530956,0.8033543385824543,-0.11377273613335855,0.4934026391582876,-0.014954607487238723,0.328344266570575,0.27265992574086545,0.08223648980419919,0.49601220232801635,0.2508113180949332,0.21367795399584888,0.22481544086911942,-0.19056782163185781,0.053906551776099675,-0.22202378074894968,-0.2491241764772291,0.7581958147606849,0.3094774654545875,-0.19841999897431042,0.5175592189555184,-0.0163208160523415,-0.25965256540074527,0.39975536486505775,-0.07909461877500065,0.617691706585965,0.3313403127492838,0.20926484732036316,-0.2567666781485533,0.25432351780169815,0.3690014793734501,0.7008133554829568,0.2085721562689639,0.2911493601134406,-0.03600201372667259,0.5212278918776371,-0.03546860448705955,0.261067216938865,0.07150016508430382,0.1338928065311189,0.060318671654918485,-0.30038901664743517,0.23359131891542312,0.7342084813255499,0.2039786926124629,0.0992050572789645,-0.05587595178854612,-0.14221904985406406,0.6702165753903201,0.5780470370419122,0.005618241701369025,0.5316403543569149,-0.11002821010400984
Thal_PuL_R,-0.1161940173923991,0.32717651217154947,0.06841548368759126,0.45380188560434037,0.012170146197252825,0.026279556446950597,0.1384623986009877,0.11123620290236419,0.10101715218804971,0.557193530454633,0.2696779281401089,0.17706510506083323,0.1524999728390078,-0.015006252605055488,-0.15405015036514877,-0.038304467507673585,0.0036143407481106166,0.2637207350694715,0.09764612499000341,-0.23889643326941093,0.22292724332820196,-0.04020776012579622,-0.051056346721730386,0.17591449901744394,0.2556282947227578,0.07935299206715671,-0.1412524046475342,-0.039726215875226956,-0.03743576858097619,0.24274650072684498,0.3015426736702374,-0.09878794265477668,0.15286381874118382,1.0,0.36900834408765376,0.20146702831082156,0.014018817465221198,0.007362471718078501,0.4918975659034733,0.004912457765315991,0.19519509166232787,0.04582515372524994,-0.1412873238109713,0.23470700188109148,0.009121386349075507,0.3555569505265241,0.03228825766016116,0.025608862753517155,-0.13095368399569846,-0.08495195960089506,0.09099666423898031,0.04136306672610811,0.13419741896091306,0.008810714406919037,0.23912387630734924,0.31201578612208347,0.08881350964935025,0.039214376895989035,0.16147512333506375,-0.1884991111232561,-0.11275887201956873,0.5846043126092991,0.006383803739414193,0.07669915196905955,-0.015190275087390336,-0.016617897299107672,0.275435825567676,-0.008585352923427374,0.13492285531967574,0.47082594225887475,0.5022063221705313,0.06306485500780555,0.4313128231704005,0.03033767723107928,-0.14071332782876933,-0.10584199329282074,-0.015574578274748369,0.2206535809426672,-0.08037822048999975,0.06266054443028785,0.160383621619648,0.1316828159459805,0.053786888548397534,0.06456221995661107,-0.05169492534120079,-0.2701201719759885,0.17925673430703937,-0.015305197620055777,0.29238739428676375,-0.11707700588771125
Frontal_Inf_Tri_R,0.31764399714013336,0.7875105479188035,0.5207813144047971,0.42853818007371386,-0.10508121876543998,-0.07511566368942499,-0.14912164408991466,0.3814780070348109,0.07708073628836212,0.5152914485465974,0.366524055063487,0.1846363595189695,0.34362341573489197,-0.3442305034438528,-0.18717773801276397,0.33609415316466096,0.1716996775114685,0.33540129064305607,0.1596672973120966,-0.06499594653864532,0.41440211034606783,-0.04362006439111442,-0.2619451478953375,0.25737210511388314,0.417471400257297,0.5143124072107377,-0.4075104079433028,0.01878349242927002,0.31001995401166127,0.6386330755984181,0.6250550138176161,-0.12267253628377069,0.6097344130763966,0.36900834408765376,1.0,0.5712177693242795,0.04037146997700667,0.22617446145506218,0.608869268740326,0.5805119988042513,0.28148742677686417,0.4586011005125051,-0.12736282675495122,0.3055913383766907,0.21176660109071208,0.3952299330275157,0.5184520408356397,0.3396546470866763,0.20984763884373697,0.29607425032828094,0.29058231917072586,0.10918168453193972,-0.028487336683648654,0.02983053015068752,0.7211633096951285,0.4802246378357365,-0.10121159858809353,0.49071933267131473,0.2861051312520713,-0.19742058599183387,0.11292030884016171,0.24248516261360353,0.34803328700251196,0.44956572906030134,0.3733139658226863,0.0016280713891953168,0.42032068605033485,0.30250308458463004,0.6797936369708554,0.6267927889998082,0.5751053206329639,0.13796055245496688,0.6509509326764098,-0.046089749400478386,0.27182122138021864,0.024843364194700186,0.13180688876354732,0.35553918010909613,-0.22891278369046777,0.3755097788201694,0.5216504298975847,0.29954682411626354,0.1152313204353982,0.34626635367049496,-0.018205073633503564,0.39288279426634765,0.4274159142871648,0.12696679805641448,0.6971377505403779,0.011109563366622643
Thal_VPL_L,0.05436753519055522,0.5067193270824553,0.3118946739885782,0.45100189488489717,0.057932145510779354,0.03751890650944394,0.20737162766911657,0.2800003672191455,0.08632479406960629,0.5518294799029423,0.41765770931425106,0.2879046039478945,-0.027020821979600318,-0.21428594140648263,0.17450284453494486,0.25066871046767025,0.2626987559772897,0.27160497107499926,0.3407689048282443,-0.06555005007816458,0.40697312544604036,-0.053025371158711046,0.19421523422177053,0.06379875940738178,0.4452890549080105,0.5867524669592554,-0.08521759497041519,0.1428919071139181,0.12728434033397323,0.4980568688711432,0.3060948519184117,-0.23385007389372686,0.34138353026121243,0.20146702831082156,0.5712177693242795,1.0,0.18052622720679976,0.1956205251049104,0.5906173376329996,0.31404087274040415,0.4701015949070774,0.4155201616392861,0.17220408562097894,0.062097923947946554,0.15184911850580543,0.7350116626568091,0.30005354210527174,0.1705830339558902,0.3614540635616597,0.29406847472916997,0.3274384710521366,0.223140669095081,0.10665494073679589,0.11937969240766724,0.3487288643265534,0.5748679809802185,-0.09708754718665458,0.4714180217918938,0.5731890123964556,0.12898630787148802,0.019334204013401884,0.32396507456997103,0.2683355699292521,0.4459728845820017,0.5252839613150565,-0.06968323974607558,0.33270322903200406,0.10903608681263059,0.5918970340437256,0.5264126830938055,0.5566683375586855,0.5163716254079481,0.46357648943433427,0.18091873990515625,0.45175656472343867,0.3083643974954563,0.09033219164713478,0.4616015533650297,0.09467312344601117,0.39875272717076093,0.14692151476973647,0.014787009981031047,0.2887534241651908,0.29379157953240304,-0.1872295742196553,0.37185740730758254,0.41453273037474786,0.4389909332712239,0.6530667517697277,-0.07595649979291229
Cerebellum_10_L,0.28921519666071055,0.3024160466563252,0.25581566586802684,0.07719646342855807,-0.23262948143080034,-0.24350455887467787,0.4073730960815986,0.46430003340634274,0.166052608185093,0.394624348288808,0.027776946153666333,0.5179640653203063,-0.3177425918212768,-0.2283833625843741,0.23733441009631692,0.6571849750484994,0.17277741647780123,0.13639234037814033,-0.26093684957883995,-0.19711008700613875,0.23439951360552094,-0.22186829064678568,0.037710655003741614,0.21842858032329773,0.38256851909560147,0.18342025654642352,0.19223357223467313,-0.02731871906620072,0.5337615080856786,0.3401267464657916,0.17712815454350522,-0.05298883373331717,-0.029331243543016156,0.014018817465221198,0.04037146997700667,0.18052622720679976,1.0,-0.19117609778162387,0.22986224371502412,-0.04615551960293452,0.11994390516669456,-0.027569231728884876,0.13740973631032258,-0.16801638819379355,-0.5687812609859938,0.2445734486744308,0.6053945369642131,0.2654933661360714,0.34470849251148444,0.018945715248272942,0.44722875516499566,-0.22860119290216435,-0.23328465404583318,0.5275711828631072,0.007703150186148847,0.35498307118065214,-0.6508017951475803,0.3723466407745725,0.22377433806629818,-0.04884324397009795,-0.15263148153433892,0.13356895786295955,0.046705158012471375,0.17077081732669638,0.40070119411311156,-0.42972421508114755,0.32515434473295873,0.4776285877524228,0.3030749198694779,-0.1297065339498453,0.13528742189378193,0.27523517226721256,0.002647502059379489,0.10970579390341967,0.45326803544833993,0.35271592092169346,0.0866301472120985,0.11047291229538198,0.09980965200220741,0.3578460682520954,-0.16260257489797347,0.0564104531460686,0.4403846839458466,0.5183646785955723,-0.45207488033150683,0.11625437998602689,0.04514420684308821,0.6584811214032945,0.0924349182139921,0.09363454876027694
OFCpost_L,0.06594787695174419,0.15790685976560062,-0.0007886110813364613,0.18086385959571405,-0.023636551399677286,0.014265750618764127,-0.05339712195911822,0.005697117190487966,0.03346281529406484,0.1801476565750728,0.4226585783137081,0.1808064863732849,-0.18476930348660006,-0.0700535707064579,0.10836768872163528,0.16582452184535004,-0.2589484608401748,0.058812163228741006,0.1427452984775456,0.333407574981314,0.38153284387515785,0.18031896050888094,0.24380082016754742,-0.4069953390490281,0.3013368444089994,0.6306871283538367,-0.01528500602578291,0.4498608705066589,0.057171198165963666,0.4423571076308903,0.47991056288741496,-0.15956826694489398,0.52542422078362,0.007362471718078501,0.22617446145506218,0.1956205251049104,-0.19117609778162387,1.0,0.13611650059893557,0.3612307679818811,0.007493697319191766,0.5403358149956564,0.013260925089638777,0.10457681471337456,0.41414163536894516,0.014106487128057949,0.04542924571813507,-0.026754264147761032,0.11808785707348533,0.06499303997100113,-0.26386864101424684,0.5296418866904756,-0.17820390146999826,0.05345355721019588,0.4161868779688198,0.31498287957087634,-0.15466242515778156,0.18993096146370758,-0.0074764271574572945,0.0610340006238852,0.5828442389704779,-0.054433417082741554,0.5693751387947115,0.29899490612508206,0.07920882579747908,-0.2547092142676595,0.12769170448565714,0.12247936088246283,0.3913641236488203,0.19993431313805682,0.3172734159184255,0.21625798456572443,0.22437936730959482,0.23198978735022605,0.21440255963984606,0.3282115556363275,-0.10696029933970927,0.39391453479834365,-0.057932021088635106,0.14411501233463989,0.2796890206928826,-0.045201825119774976,0.13869571610011064,-0.08172033624132792,-0.3070239644695765,0.42981350603488755,0.7709939247602656,0.09840388317183528,0.18474197044972218,0.13370325499443725
Cingulate_Post_R,0.024127780949249594,0.6171816713281737,0.5635926238710705,0.3862125087464662,-0.00949911143974135,0.002164299495006126,0.202003122238956,0.5736636521836278,0.06588584815841145,0.8028143092584572,0.5359103778355716,0.4255733918902053,0.0305469564084502,0.004613668300903566,0.27223740389946804,0.3593720303399083,0.2695124763688625,0.33866117891713393,0.19496243536808158,-0.07803906739978934,0.5903401115679356,-0.14877897515747843,0.1470583989021597,0.3797993865220369,0.5236957126643356,0.5173342753778407,0.049331273030995465,0.13995085608236704,0.29818115089989733,0.5365715599666268,0.38423149939623796,-0.10595982971606561,0.26210753866530956,0.4918975659034733,0.608869268740326,0.5906173376329996,0.22986224371502412,0.13611650059893557,1.0,0.12699763963969207,0.5977352942084805,0.3634116635535288,-0.07040687772076334,0.18960081803899348,-0.0643900269688834,0.6564567103906357,0.4122019657732889,0.23954194108129942,0.2527874312733643,0.25179222665420165,0.5418176427193544,0.29163458401374165,0.14647888760498592,0.3417561750855348,0.46427692905397167,0.733283454050157,-0.14899233248562227,0.5252305787478083,0.6241785982896721,0.01798927523012919,-0.09162681733252387,0.3558420808536276,0.15353372854065214,0.5511585621834177,0.530465753441148,0.01189897607010735,0.5666764399676231,0.29485980171868936,0.5741067691798415,0.5711028198180707,0.6588358071026497,0.4552703870509132,0.46949863015009924,0.1738196649004342,0.4446552025072216,0.24929494711457711,-0.057741431001418424,0.6124052809801614,-0.0645173690109648,0.6553803560934038,0.030244622228073656,0.16807604352920041,0.449060136474152,0.5614416544746054,-0.12100693855801387,0.17393648972102765,0.3490508946298223,0.3977502218650218,0.5801620025725872,0.24623957522803686
ACC_sub_L,0.6923610972181852,0.5820807909719308,0.22522613398616625,0.2764292047139221,-0.11570252744401952,-0.0498924136447553,-0.1615719365826326,-0.0695884259502125,0.1783021818963525,0.02489108127201843,0.2570916154195782,0.10246399356588262,0.3857101867612021,-0.5785730477566907,-0.44927794529399834,0.36502627697167794,-0.02421492062132268,0.07673383150945139,0.09540166804054896,0.17924201578089277,0.15659756988109882,0.1216804090026599,-0.3648945580085234,-0.28676738730855955,0.29585149474133343,0.5031043757534415,-0.6159983747282736,-0.0153042126501521,0.37502084580232464,0.5306030936261311,0.5260352389088455,-0.16769264317777,0.8033543385824543,0.004912457765315991,0.5805119988042513,0.31404087274040415,-0.04615551960293452,0.3612307679818811,0.12699763963969207,1.0,-0.21508810725371746,0.48286646462381294,-0.01618256578974932,0.24534123943849684,0.274170498999633,-0.022862477476116028,0.47005054954187875,0.32019872360906587,0.1293195322206166,0.28592208026595806,-0.18810974701975228,0.037793836229231846,-0.16599901804145803,-0.3350960265305296,0.6981080272722828,0.15682624789058555,-0.14339542699300464,0.39715106669588196,-0.08016845939416442,-0.16110709437865225,0.45415035988120467,-0.07060991993950615,0.6037209025997649,0.36510402060303354,0.1472573017696301,-0.2732568493592811,0.08812697200643425,0.289193359263559,0.6124385753585342,0.14000189360304413,0.25241804530885703,-0.08731567967526963,0.45694191335344947,-0.12499305625684465,0.2087279894431511,0.006794802474182931,0.12260711116815334,0.035824954694386846,-0.2795517122086557,0.12190318190377261,0.7267678017316003,0.2863766242364709,-0.04929173620817847,-0.07410246697944083,-0.06085770490310493,0.7198632405073084,0.4663116201693646,-0.05435375290474257,0.44062559248247235,-0.07524398317461138
