,Thal_PuM_R,Precuneus_R,Thal_AV_R,Vermis_6,ParaHippocampal_R,Occipital_Sup_R,SupraMarginal_L,Cerebellum_4_5_L,Cerebellum_6_R,Frontal_Sup_Medial_R,Thal_MDl_L,Thal_LP_R,Cingulate_Mid_R,Red_N_L,Heschl_L,Thal_MGN_R,ACC_pre_R,Caudate_R,OFCant_R,Olfactory_R,Frontal_Med_Orb_L,Pallidum_R,Amygdala_L,Thal_PuA_R,Paracentral_Lobule_L,Vermis_9,Cuneus_L,Thal_MDl_R,Lingual_L,ACC_sup_L,Thal_MDm_R,Thal_VPL_R,Cerebellum_6_L,Cerebellum_Crus2_R,Calcarine_R,VTA_R,Insula_L,Precentral_L,Thal_MGN_L,Cerebellum_3_L,Temporal_Pole_Mid_L,Calcarine_L,Cuneus_R,Frontal_Sup_Medial_L,Supp_Motor_Area_L,Frontal_Inf_Tri_L,ACC_pre_L,Raphe_D,Frontal_Inf_Orb_2_R,Temporal_Sup_L,Fusiform_R,Occipital_Mid_R,Thal_VA_L,Hippocampus_R,Thal_VL_R,SN_pr_L,Cingulate_Mid_L,VTA_L,Putamen_R,Amygdala_R,Parietal_Inf_R,ParaHippocampal_L,Thal_AV_L,Cingulate_Post_R,Cerebellum_7b_L,Angular_R,Cerebellum_Crus1_R,Cingulate_Post_L,Thal_PuL_R,Cerebellum_Crus2_L,Fusiform_L,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,OFCant_L,ACC_sup_R,Putamen_L,Vermis_4_5,OFClat_R,Thal_VPL_L,Thal_PuL_L,Cerebellum_10_R,Temporal_Sup_R,Vermis_7,Cerebellum_9_R,Thal_MDm_L,Thal_PuI_R,Thal_PuM_L,SN_pc_L,Frontal_Mid_2_L,Insula_R,Frontal_Med_Orb_R,Rolandic_Oper_R,Precentral_R,Cerebellum_9_L
Paracentral_Lobule_L,0.784180863982166,0.7854219252236821,0.15345097968445098,0.0003070357667664076,0.6324204559406218,0.5111659649543966,0.610637316599257,0.6853527292125832,0.14362878446382574,0.7293511800797924,0.4068570774452879,0.43299539589328695,0.9286941816204822,0.4238805464937292,0.528626116469763,0.43687265943014375,0.005615693508533553,0.5866187989309256,-0.005148844173125538,0.06331240962379492,-0.028482332529290205,0.1627531983130173,0.027285203300817584,0.4805483857501372,1.0,0.33485381263044833,0.43266262529235944,0.3650263931932897,0.34624212197747933,0.6181414835466537,0.2973626982648955,0.7068225614708917,0.238898702963383,0.3052707674534172,0.564451007477875,0.34009501940287384,0.2543379053953912,0.8784316949663625,0.42876927449353597,0.7901980091557367,0.2218094110593077,0.5234138251203156,0.48027349375112777,0.7900956388485608,0.9383753728166744,0.48502949927681444,-0.10360553477952439,0.4904477357823997,0.4020171764742813,0.17076828443228406,0.6488310122886806,0.29251670604400537,0.38090235190690547,0.8061664499018869,0.5138091082085569,0.3516046076077481,0.8898756032337374,0.17826883027790932,0.18272505312703263,0.1127276260743168,0.5358356480749578,0.6247677399565488,0.2871795969682636,0.853853152011903,-0.09814613493341541,0.6294325825823575,0.565996320884187,0.7945716598499902,0.551488962802345,-0.12932538236464025,0.5587980475150295,0.3231632414857252,0.8348163931589219,0.509883264833824,0.03929307366768679,0.4415567780743291,0.324492566104036,0.7507336873047622,-0.054547221569156715,0.7716960721836511,0.6528371448805131,-0.13108256710294347,0.4614475097838127,-0.2208957420666929,0.6099286625962441,0.452502391824961,0.6300624413584704,0.8307536858216817,0.4739464390398471,0.9031839923966107,0.19828746856215865,0.13751061357064484,0.16108259190435736,0.8952442893942559,0.5883515087664544
Vermis_9,0.2945451519800741,0.13874670341788486,-0.17458771814043106,0.41184321796555096,0.02804826445028043,0.0519803419725468,0.46357403105730727,0.23770300258314636,-0.4765999208220872,0.34411913006445743,-0.13221499627568256,0.37069408344505345,0.3418504712187428,0.4518089442308965,0.5883228846780848,-0.029245818456700722,-0.20881526302759276,0.23679614825182313,0.3361222280586341,0.05005544641570011,0.10808981621769113,-0.24046993019767815,-0.1339499075475891,0.2128735013636248,0.33485381263044833,1.0,-0.25617088849469266,0.03491311182529413,0.1561276781103697,0.36309979028104156,-0.27997439003028013,-0.05118103249117409,0.36040491855033746,-0.44597620332257215,0.014646553249100155,-0.0991115032703269,0.558590507539045,0.4506186090708041,0.20736299550401457,0.3518717571975729,0.007334492133540379,0.03781716785558585,-0.1249448865746032,0.49347247642582537,0.42538059932521244,0.6141401743094974,0.06343341571387025,-0.19365097794254435,-0.04794922527911381,0.5374344567881829,-0.19582210474002867,-0.24466591767827583,-0.24833828388564225,0.21130467037582165,-0.015376604584444831,0.44144345547137764,0.30400205791605556,0.38686013489189985,-0.06144234449951965,0.00245204274357537,0.15581795285188355,0.6559978134086376,-0.16290655118530686,0.37037388247327524,0.4361954542777069,0.10143398833905402,0.1322258686723576,0.16794765907061085,0.294910572195663,-0.24246571504944425,0.6651378543247839,-0.3108686827665965,0.4301098742312703,-0.23464261083904994,-0.03596846656623745,0.10052974972220244,0.24501492498335453,0.05477095863459093,0.5282975863335799,0.36862620966699683,0.22899256020983333,0.363932832657156,-0.2854353809105906,0.422661213619533,0.5597793015517236,-0.06708936638602325,0.18736069838972316,0.33132008712006217,0.19130533185602208,0.2616262194291787,-0.4437521946670901,-0.3816635910279668,-0.17384887961509482,0.2087468097341699,0.5977573797498279
Cuneus_L,0.27839428309165154,0.5797371129363942,0.19815876732775767,-0.10216713968664884,0.29578324005529794,0.7432228529649644,0.22328199213033004,0.3752528589444757,0.253736740812695,0.1377445139262815,0.21999124455507976,-0.07752540205463107,0.42026248962042917,0.00012392425086230456,-0.12973826676484468,0.2233839879269195,-0.04423109405560144,0.1620656338140094,-0.2836839591678811,-0.07032336121477477,-0.2910685272722368,0.18542872651685557,0.09986148806939844,-0.005723751898035001,0.43266262529235944,-0.25617088849469266,1.0,0.06759356109966207,0.1519339889237992,0.057419259804036796,0.2218418399339461,0.364763145432709,0.02203191521600895,0.5196150046943823,0.48619796272806337,0.2333039987434536,-0.23224345031788615,0.31598998185324606,-0.03857376149269588,0.30547010869949254,0.27911508825871084,0.6487279673854008,0.8253239897759769,0.1713690028635686,0.40228592492204857,-0.06620333794013751,-0.1613903873290781,0.5927750532299213,0.44019045293160913,-0.1955782005036715,0.610010658979523,0.7940159166983292,0.2679968693190383,0.3715858670516438,0.19293875869598723,0.07475678366889454,0.3124922515453405,-0.16886655849197812,-0.13618786538130626,0.1391071192969642,0.15460644942777108,-0.03513542485016174,0.19133683543188756,0.4687477289614558,-0.3966933325344589,0.6640770960060308,0.36166829727071687,0.45179574053682614,0.2703725105485278,-0.0540406481701486,0.013875683674615101,0.4509627430067819,0.2814221573549131,0.313361290841085,0.04815550531385804,0.137955764458268,-0.13066979059446812,0.5946547253857897,-0.3982993579273971,0.11353863537883221,0.3401094264456392,-0.2064636190028658,0.4025694972110705,-0.5478919900913192,0.16351104983358142,0.16052984784790242,0.13701500816105894,0.3163042384772011,0.28319075720802867,0.39433606762247303,0.19895914355276687,0.12757254477253588,-0.11690708600355225,0.4256858743043497,0.08581675201684011
Thal_MDl_R,0.3072097748119373,0.3378028629935036,0.5816584863691227,-0.20865839598611324,0.41365157442473205,0.11656938261364638,0.22862464409846064,0.3540538876649874,0.2381215545849919,0.3302229666087115,0.7449194558193284,0.254651052821824,0.38121067444627693,0.6733087084747008,0.43362716907137483,0.19635061768067813,0.062293790396222105,0.46796821707894876,-0.008417965026405447,0.017227232902804767,0.08020591740719105,0.2854493095503333,-0.06638309002408382,0.44556365391448216,0.3650263931932897,0.03491311182529413,0.06759356109966207,1.0,0.1953104696792605,0.3105183282820045,0.7083799816079998,0.5864367573277025,0.10895461746625838,0.12573418805314632,0.22688622397629488,0.1477819909990381,0.17132407531457589,0.33311329002400486,0.36190476458088194,0.35050895014825584,0.16812284942450892,0.12564433988414256,0.10909014718660882,0.4008369140508943,0.356244677230345,0.23024464177224552,0.0703711728353388,0.17980111541439694,0.28785773482463184,0.11696488945704844,0.26485430165959617,-0.06859077998729561,0.524106065818185,0.44115402824165073,0.5990422437093806,0.10298456834185812,0.3482331811263617,0.011603103676840507,0.42938942403731334,-0.06706799993708246,0.15046178300324178,0.2784003513686789,0.49044479881128394,0.2911729011810588,-0.13781817905255786,0.21123375542274955,0.10305145660512867,0.3935196672592381,0.20036309391140739,0.09151909521949038,0.14721695977772464,0.1993378835186872,0.39355076656929866,0.30296118724408383,-0.10854921294760655,0.24481881681446196,0.4275831618106362,0.24301035248025973,-0.004785534427694589,0.5797342286184347,0.18378045149899325,0.05288594968507496,0.26433038518137675,-0.09597141982478927,0.2141494794146203,0.7281954311003181,0.42427083545458044,0.3091018601824916,0.34626378703411925,0.45171134587837264,0.3274952964070152,0.14704171647295264,0.27404425916976755,0.37763602066465346,0.09586334454842918
Lingual_L,0.38567140737893274,0.44725755448563337,0.06091802906779601,-0.27806625212301767,0.32447703424444957,0.3596731276342417,0.36271544462041116,0.7856270121132495,0.35192291316489893,0.1485655354480134,0.29558531117398507,0.1493955664462871,0.42356197569813514,0.12015338169865643,0.5657103108460155,0.16215585826513304,-0.16700614261560148,0.25499691032371413,0.03655914918850995,0.020869187557895436,-0.14623069779710182,0.023845746003420418,-0.08058889700296215,0.2828069473424175,0.34624212197747933,0.1561276781103697,0.1519339889237992,0.1953104696792605,1.0,0.24196097062294847,0.06954232478121201,0.17527700315725056,0.5780435097137179,0.12533591770310096,0.7607436874540413,-0.035670748352759366,0.4019834618688017,0.5193180953409606,0.14141401297917458,0.6157680713096103,0.022260128575625024,0.7076384684728403,0.1740706302722041,0.25474211426817206,0.37016537018101414,0.44606982912893256,0.0449629043121479,0.14356374775331193,-0.172765985520277,0.6858182475626521,0.3091436365375862,0.14281968763207412,0.26336793866018593,0.33761063058264273,0.24044221967965973,-0.028280350008998617,0.46315320414425215,0.10453946310618997,0.0314940336771157,0.06417249082399064,0.2572286686206173,0.48727309268275737,0.12655743970244207,0.3492114298480457,-0.24206890790421254,0.25937706120833887,0.15077832272950284,0.3271110250292589,0.16797323545864734,0.02286541328590004,0.4481973979559322,0.23568292555792766,0.342117709216245,-0.02852592390272387,0.09512036432936204,0.180489105758553,0.5200237879089071,0.6642276132018138,0.24267959241249903,0.34206200170860507,0.158193309820895,0.0470285662009019,0.23784875797349428,-0.11984032121889092,0.32959319970730216,0.1682358733956473,0.3368791839734865,0.39755824735171597,0.2043726147406909,0.34445532089417097,-0.06109101131556229,0.11564275768780191,-0.04917110862890701,0.31166905029142555,-0.0048572710171451445
ACC_sup_L,0.6067197911734047,0.41031904059151414,0.10342540398732465,0.06287357726068446,0.36382749236844153,0.08953198959404547,0.5641353092109314,0.4461798104032128,0.003371897389285935,0.6793656422966554,0.2821918957782387,0.5792675594291425,0.5698619780727282,0.31341365177908437,0.49427753123275164,0.17654973451293726,0.3915846892934818,0.5268126398119607,0.17954564981962673,0.017025154646732574,0.029429604406500484,-0.08164556065330617,0.038168468453099715,0.2534607708125548,0.6181414835466537,0.36309979028104156,0.057419259804036796,0.3105183282820045,0.24196097062294847,1.0,0.23571494192053655,0.4057679296854352,0.1687283887933147,-0.022616865465187586,0.2872994323908689,0.25169408761429984,0.5072141471547782,0.6239999621757049,0.5121055475529244,0.5735258249183511,-0.25968883854322417,0.22611536518822417,0.06915487213799902,0.6920191025029979,0.6243348881445477,0.6208286876462221,-0.2715138252694045,0.23314522636603133,0.08142272306817053,0.2626750742485816,0.1518125393208254,-0.051884528334883544,0.13915681472329952,0.5466487299559715,0.37926468945937375,0.40397815808376075,0.5104200575644735,0.6199474687682153,0.39660557827822657,-0.019351506650308534,0.28253346200606405,0.5959863362111678,0.4506393735834246,0.613070544443904,0.1067510807701209,0.23074929309221445,0.16964418493485553,0.4931281741163864,0.31852875319194496,-0.17649702277107784,0.5350580069301138,0.07658703986174678,0.7322131360349557,0.35404375018112244,-0.22650347860523978,0.11888538318545568,0.5063496280810239,0.39444855680377167,0.23227571323181936,0.6283602974409893,0.6209892763856981,-0.11332069232303986,0.20132186820723133,0.09908754911755537,0.45090090269354016,0.39928106267158137,0.5014280352824851,0.5776046098161295,0.12152685381941516,0.6264748261614596,0.11240212978274254,0.0473247180512841,0.29798269576597125,0.5871360734434488,0.46110643474433927
Thal_MDm_R,0.12129050594324858,0.25987623671475796,0.4750869735064259,-0.4407953091201874,0.476209609210862,0.10161310905501217,-0.059606342357072926,0.16960593770810753,0.3670534852120118,0.1835868664996438,0.8138814530954233,0.21065391561168,0.27637149869327365,0.43307276722151705,0.1223796880900777,0.30734943959646016,0.22347109662967776,0.3068270495476763,-0.2790458376657155,0.016830898240811798,-0.09745844001591665,0.41115433325785894,0.12596601324436627,0.10000491988664367,0.2973626982648955,-0.27997439003028013,0.2218418399339461,0.7083799816079998,0.06954232478121201,0.23571494192053655,1.0,0.6861663262386841,-0.11952712766875792,0.4758153813981216,0.21990972920643706,0.29243105032682726,-0.16292969298178092,0.16663370381644926,0.447241421211301,0.10183034191946076,0.19656745244673468,0.14250084743608774,0.20753912550575912,0.20982691868701758,0.2104687288049639,-0.09530444135867742,-0.24062063956135243,0.3159313949979539,0.4851756991915305,-0.2245684282045935,0.48917556028631687,0.13726874749848847,0.7339083645621215,0.5242188206929456,0.6501879895782064,0.09139190482625964,0.21957954801231624,-0.1292904868357979,0.38240860789420245,-0.1904506771856913,0.07244748415410604,-0.10414976705930483,0.7463146005213106,0.1626968121038438,-0.4633147629056293,0.2055712504656851,0.046619418141264336,0.33455134315285484,0.1152384661925857,0.11724851915507757,-0.19612633815204109,0.3025895717418589,0.22484296974918255,0.47365630016220217,-0.22026047779757493,0.14679144900703164,0.3226874012569076,0.19739228528313596,-0.3986631995737674,0.44694046136052235,0.11082726504306022,-0.2182934588226107,0.4360257082105949,-0.495058833833484,0.02377423073466369,0.9003474389700844,0.38153163009047936,0.10436545264987783,0.18742076010274525,0.41485941560264067,0.5115005989816008,0.3520108601171286,0.42361047781188244,0.35047522845701645,-0.10580182255747832
Thal_VPL_R,0.6611381668369539,0.6171062860056779,0.32503905093848906,-0.38323794172991094,0.7813605990828679,0.32651587539909277,0.20223521964622573,0.4709495652069255,0.4168798530327203,0.590738778316644,0.6710459680400147,0.34455525132178544,0.6770566304360266,0.44118904521072866,0.3147817519500575,0.5756740658735647,0.11746394689689776,0.45682892104372397,-0.06740849978672189,-0.005979432537151479,-0.11455689239299101,0.4359784156042775,0.0806297335266538,0.5274731147729255,0.7068225614708917,-0.05118103249117409,0.364763145432709,0.5864367573277025,0.17527700315725056,0.4057679296854352,0.6861663262386841,1.0,-0.10889358234695164,0.3955026002810056,0.4171867166624683,0.438866034890454,-0.09358577592334498,0.536058582280711,0.5830803766485579,0.5105329771161871,0.23541910735021773,0.2920249174642066,0.3231209549881895,0.5390646745193985,0.6740820472708952,0.07436377402057447,-0.1358872889749651,0.4345164888581978,0.49431685127374,-0.17667214721045063,0.7376915724350644,0.26225286192967284,0.6894400531693354,0.8215315378074625,0.7081315347131397,0.21859146062221804,0.6289776031151869,-0.06915312005378431,0.3961031739102262,0.010336034660576771,0.42804457764543974,0.2826003728693311,0.4873636358333963,0.6184494516808301,-0.33362572498805587,0.5451437199563148,0.47332549552248043,0.7210008037770607,0.44938125943015933,0.1294921076279341,0.17859448514560522,0.545753185230149,0.6100393492010249,0.7315259526383789,0.14687693295351562,0.4581489765286427,0.2589370289333834,0.5681024290479905,-0.3038908405172152,0.7715580944855766,0.4366263101051721,-0.2313097605741314,0.7324643007907246,-0.37086800781542306,0.41319111423648336,0.7320463425900475,0.6997059139216097,0.6234497223838206,0.4528513365688335,0.7449636386649414,0.629543134635678,0.3503900869151876,0.5291299603836978,0.7998190688329806,0.3889031802163256
Cerebellum_6_L,0.2035949509029652,0.15249928014470113,0.027408349069490273,0.0637045408780901,-0.046928189002962396,0.18774939830640064,0.43605672103109766,0.41383094679312266,-0.0069919845735468495,0.044635271029287354,0.11710297693926175,0.04666760034558198,0.2563427385676517,0.18061020129003552,0.5271886961404585,-0.13005134607688407,-0.2971326607722784,0.40735123739991785,-0.05333274758892575,-0.027891676169924336,0.07456815709069316,0.0018316077507977246,-0.1259512312208643,0.16503097736823272,0.238898702963383,0.36040491855033746,0.02203191521600895,0.10895461746625838,0.5780435097137179,0.1687283887933147,-0.11952712766875792,-0.10889358234695164,1.0,-0.11006049962405928,0.3005080466625086,-0.41391451992503087,0.5705603643013498,0.45941503379285376,-0.11754666821458191,0.4589085534504737,0.1743800915365769,0.35606053547911476,0.05941309813340599,0.32230184234817405,0.25201555007766147,0.6621322617680786,0.20492495900507532,0.10538049142543505,-0.00956614419973598,0.7312854481951478,-0.03972199930860517,0.04992301840774982,0.005967918716812381,0.1373834342921147,0.1689694884838692,-0.08726624187071304,0.3032459925764647,0.05599057316243973,-0.007981049340031006,-0.18672937963939149,0.11314239879474865,0.4955975104346715,-0.05991849089999825,0.18249757306176115,0.01577173907145261,0.13633446119758488,0.1236795025631725,0.06604438040156739,0.15638195270628333,-0.3919110830384552,0.5136714833403329,-0.22339219789948783,0.26187589042496545,-0.3267215316793534,-0.1494796237809923,0.23227031443232674,0.43524764932630533,0.34237990703736526,0.40029084142810606,0.17473604755065175,0.06841050783748184,0.18657167357294252,-0.2097569125318702,0.03301256422462638,0.31051594610515515,0.033865369735243,0.11940384972908567,0.2815865928952556,0.2018115493176659,0.1820985648857822,-0.43313313137656617,-0.227984553867076,-0.2947500938210354,0.06166414368946555,0.021549649104735995
Cerebellum_Crus2_R,0.001466781907399226,0.26661821135510405,0.13313530852534144,-0.36357693366638677,0.31087574234829324,0.1988085747014259,-0.2108852015366488,0.23262201593838056,0.4093578210063762,0.057417953506217465,0.3614506135757948,-0.08874138651781739,0.23466416369422421,-0.10533623362038366,-0.17591098337956282,0.4667744460350621,0.05342695507344469,-0.016816731551666048,-0.6060262137494977,0.09587245567404636,-0.07037487806349049,0.3756340102953474,0.1862953021363483,-0.08116428095586181,0.3052707674534172,-0.44597620332257215,0.5196150046943823,0.12573418805314632,0.12533591770310096,-0.022616865465187586,0.4758153813981216,0.3955026002810056,-0.11006049962405928,1.0,0.33012153636930197,0.35331967003871356,-0.3741744987900867,0.0920194839641769,0.21746061240586806,0.05042556942545533,0.37259015639343873,0.382651311111676,0.4938359081449105,-0.022231855140097727,0.14773919755309387,-0.32241208336043997,-0.1853987266208656,0.47992346512846507,0.4124170725736335,-0.3230967022079218,0.6632135000136797,0.4462961149430688,0.49241560086549785,0.3557896243663193,0.29294572922443995,-0.13181455119207366,0.2421869678241045,-0.3698046562949068,-0.1294461822667172,-0.022034132654440083,-0.009909820937312748,-0.3283736338765356,0.3918745868198233,0.13197041763599535,-0.7420691512747429,0.2081761690835648,0.1308426586236199,0.28383882701996677,0.14528404863367345,0.32367057113804515,-0.35526311088822105,0.2730183056167554,0.002965947207343443,0.3628918187108349,-0.05370562720408642,0.1869572517216656,0.05067909555415637,0.3249462508713649,-0.6041881648165455,0.129228130377226,0.10813360441127637,-0.38018664293498866,0.3629218078753013,-0.7402806628046883,-0.21425063179867151,0.4118014963700358,0.16873682990324276,0.07731012653589553,0.16404233926544334,0.3112702262131835,0.31052398278114357,0.5621979431539175,-0.020901686574311282,0.2669949911789252,-0.36725566512305885
Calcarine_R,0.5128256393606105,0.689009333894092,0.14009719147722827,-0.26046406064155736,0.45931711315164014,0.6624055729305699,0.40788104447903284,0.7975834115868862,0.4273537986601393,0.3769224272210012,0.4187071832798361,0.14036315469135946,0.6162444485717935,0.14286860804739768,0.3606186178043213,0.4159840254343776,-0.10483094146425122,0.32839438422527234,0.004178568427953475,-0.01213114564730334,-0.32670187253533456,0.17341897144589075,0.011247005291236501,0.30581978662127385,0.564451007477875,0.014646553249100155,0.48619796272806337,0.22688622397629488,0.7607436874540413,0.2872994323908689,0.21990972920643706,0.4171867166624683,0.3005080466625086,0.33012153636930197,1.0,0.16346797240063843,0.17451460801236965,0.6058807297289263,0.224702241141699,0.6874945459460806,0.0645874248369431,0.8652802571579995,0.5235019325592946,0.38901559016962106,0.5607975750374423,0.2761776548558495,0.0004260599045758503,0.4866603676619154,0.03409703419444663,0.29214665562530256,0.5828669185591022,0.4256741201095458,0.37438617763927623,0.5346103776344097,0.3891716744021462,0.09825043881352519,0.6042752688271465,0.03531848107226606,0.13578530737387806,0.14694990231325988,0.364358136565369,0.35791863005418095,0.18510972808590417,0.6030284286426727,-0.3137480042146453,0.5107704846751326,0.4219996315523613,0.6308662862183161,0.35359226201921157,0.10125206665266902,0.38121053786692793,0.5274205647467483,0.4862363504888402,0.38196151173830933,0.19784377711436807,0.32519742854177974,0.2849252592035363,0.8307985720031832,-0.01507161411086957,0.41833162221672504,0.3832171184115717,-0.1443787641127527,0.5139785350989587,-0.2643677873376003,0.33542694454093097,0.27919308890147043,0.4677625907517548,0.5584220769760556,0.3478445312458764,0.5883741121739385,0.2505870411671826,0.2299364742587662,0.13553407363889272,0.6041390183726101,0.14874731141305797
VTA_R,0.28431735387824997,0.2956437822033801,0.1416505798877794,-0.14096571559994772,0.47964016560642947,0.13617953733772978,-0.10817595234933963,0.24792644640268469,0.20956007180779826,0.3372628273561343,0.16007904458269773,0.07599846783405481,0.30397886511327393,0.057804325410657775,-0.055804803612924746,0.437562175368412,0.284845384385151,-0.20527663323315645,-0.08445698341007582,-0.1766932327503728,0.003610644179757143,-0.02656069823410892,0.2657191076075593,0.11599893958398128,0.34009501940287384,-0.0991115032703269,0.2333039987434536,0.1477819909990381,-0.035670748352759366,0.25169408761429984,0.29243105032682726,0.438866034890454,-0.41391451992503087,0.35331967003871356,0.16346797240063843,1.0,-0.288916235131155,0.14108665949532856,0.24492429479384448,0.13659295563063217,-0.10522010073664965,0.14485135570272017,0.27820508424518625,0.1589441171894525,0.28871887092915777,-0.29597215655828873,-0.11943533930752705,0.13273951301365763,0.18370091751586445,-0.37183492545186914,0.5138925070880005,0.2745174834951529,0.20560365489815013,0.36403698499706433,0.0739248833609892,0.12323633770443533,0.2261169672463092,-0.004230859683464773,0.009360783384067152,0.3135044437427263,0.32592870147502917,-0.045038558273170395,0.2788625396353901,0.31177914651648164,-0.21996664280644398,0.3207614024877653,0.1748150164963163,0.40998786819571376,0.171764331718248,0.2698716248181719,-0.1407180198057443,0.4932379522912125,0.22286499280430813,0.45779699547573155,0.056073432003965494,-0.005537302598395573,-0.055341185072406214,0.2344619468048009,-0.3989619883939725,0.29978686832711915,0.42217474760448315,-0.2845364789970925,0.46732098181951776,-0.26144545113407214,0.06615661222417467,0.23278980023398685,0.13660009378594531,0.26280345448564846,0.036948442841372976,0.32478292631826705,0.4407411404916934,0.40973805602828917,0.27955274634821986,0.4466363035903776,0.18279002131952674
Insula_L,0.3469272841229642,0.08558363929416456,-0.09566537621271069,0.33006498278792185,-0.2007904957421054,-0.0776391766822991,0.6043610624124033,0.36872690901988614,-0.2904398105405466,0.3273480951111828,0.011538439279020573,0.43493756147072044,0.23265752996499228,0.2953456324037426,0.6853191991614536,-0.23799048445567977,-0.03559100046593921,0.4768789926506267,0.33563099989907036,0.11306930923909625,0.27599414487000423,-0.23581609405428605,-0.10570345743898749,0.2883762403320091,0.2543379053953912,0.558590507539045,-0.23224345031788615,0.17132407531457589,0.4019834618688017,0.5072141471547782,-0.16292969298178092,-0.09358577592334498,0.5705603643013498,-0.3741744987900867,0.17451460801236965,-0.288916235131155,1.0,0.481498431899536,0.20927922934937473,0.5072777251498043,-0.0701288239984679,0.15453926624459716,-0.14563127240733037,0.5341325522563014,0.30100955792907974,0.8779818996014298,0.10797201629085375,-0.09418277664368384,-0.1836263523999105,0.8132724787888809,-0.34218001040777907,-0.2965131612898767,-0.06171180620406789,0.04336788208256131,0.12610344879620125,0.13293054983575364,0.24319720403293127,0.4392169473537346,0.2714677927067878,-0.0018955741423079197,-0.0038708428377837237,0.7367785376162583,0.01762681166622273,0.2644648082965243,0.3459183580432641,-0.1053679624284454,-0.11592496936187029,0.10826473895340438,0.12308150637375506,-0.26390947993740876,0.7290192292674095,-0.4613953351776296,0.42407529264517163,-0.22533358517676827,-0.14985686632889,0.07968172740902797,0.6742201104449401,0.18957164067389587,0.6454738997126703,0.4204851567288483,0.2534763064587826,0.3221409923011808,-0.39400927937305674,0.44158683707451635,0.33440021584876817,0.08780575679505431,0.36777703516193705,0.38372340559594087,-0.04644726626962127,0.22098994705296535,-0.3796105905321067,-0.2605935384352734,-0.17522566591211827,0.11033684384824188,0.23849141364056656
Precentral_L,0.8067454736412337,0.7678687987422845,0.13288134206279548,0.07248309781538505,0.5219860783702054,0.5091827643973815,0.7425233101771958,0.7375314853178596,0.016592270427562308,0.6271806687429015,0.334256580499225,0.4275670617407028,0.8331022016856376,0.4603051050816894,0.6836143384376426,0.2858010749000901,-0.07444404268596395,0.5726006732200468,0.1023826753052663,0.0442303133233978,0.02466226480648234,0.061534783860592426,-0.060827871266343154,0.487659003968291,0.8784316949663625,0.4506186090708041,0.31598998185324606,0.33311329002400486,0.5193180953409606,0.6239999621757049,0.16663370381644926,0.536058582280711,0.45941503379285376,0.0920194839641769,0.6058807297289263,0.14108665949532856,0.481498431899536,1.0,0.3272354629608303,0.8648290372090847,0.12033765443475128,0.5689001430157523,0.3835804219706415,0.7705891476450694,0.8868796232360596,0.6893392724260909,-0.07278173666181012,0.3578883269443967,0.22987364858327008,0.46544119775912174,0.44588532877846104,0.21518893565188366,0.23087065134754162,0.7215141594869822,0.44725142117234196,0.35673742162623445,0.8136055130873145,0.28211791297262656,0.12698686270670978,0.12701571852585222,0.4305352348798626,0.7767215034766212,0.20210994872087726,0.8322078921353173,0.021423674021806314,0.5599892875048808,0.4584921431057231,0.7412022276631792,0.5343108233249851,-0.17239942725818558,0.7150959142188106,0.19526643053812398,0.8930920138296464,0.300599111427902,-0.0005613436112653723,0.3654311119746364,0.43310747124693943,0.7661029572836849,0.2165602014485307,0.7271202782154756,0.5907496741264655,0.020562337196517403,0.3134232728587876,-0.07509362166807294,0.6449926593252413,0.36917659759894456,0.5925765645763379,0.8245905994259629,0.4359423245597646,0.8576642262781103,-0.025849506079768915,0.011904940178810006,0.04847674530123466,0.8238184536275311,0.5562302265987648
