,Putamen_L,Insula_L,Precuneus_L,Cerebellum_4_5_R,Thal_PuA_L,ACC_sup_L,Frontal_Sup_Medial_L,Red_N_L,N_Acc_R,Cingulate_Mid_L,Precuneus_R,SupraMarginal_L,Thal_MDm_R,Thal_VA_L,Cerebellum_Crus1_L,Cerebellum_10_R,Thal_IL_L,Occipital_Inf_L,Thal_VA_R,Heschl_R,Temporal_Pole_Sup_L,ParaHippocampal_R,Angular_R,Olfactory_L,Lingual_L,Cerebellum_3_L,Frontal_Inf_Tri_R,Thal_VL_R,Rolandic_Oper_R,Thal_VL_L,Thal_VPL_R,Thal_MGN_R,Thal_LP_L,Cerebellum_9_L,Cuneus_R,Putamen_R,Hippocampus_L,OFCpost_L,SN_pr_R,Amygdala_L,VTA_L,Parietal_Sup_R,Cerebellum_9_R,Thal_MDl_R,Caudate_R,Hippocampus_R,Insula_R,Calcarine_R,Rectus_R,OFCant_R,Cerebellum_8_L,Temporal_Sup_L,Olfactory_R,Rolandic_Oper_L,Frontal_Med_Orb_R,Temporal_Sup_R,SN_pr_L,ParaHippocampal_L,Vermis_6,Rectus_L,Thal_PuM_L,Supp_Motor_Area_R,Frontal_Inf_Oper_R,Parietal_Inf_L,Cerebellum_8_R,Cerebellum_Crus1_R,OFClat_R,Cerebellum_3_R,VTA_R,Parietal_Inf_R,OFCant_L,Raphe_M,Cuneus_L,Temporal_Inf_L,Temporal_Mid_L,Cerebellum_6_R,Frontal_Inf_Orb_2_L,SN_pc_R,Frontal_Sup_2_R,Cerebellum_6_L,Precentral_L,Temporal_Pole_Sup_R,Cingulate_Mid_R,Cerebellum_4_5_L,Vermis_1_2,Vermis_4_5,Cerebellum_7b_L,Occipital_Inf_R,Red_N_R,OFCpost_R,Thal_AV_L,Heschl_L,Frontal_Sup_Medial_R,Frontal_Inf_Orb_2_R,Temporal_Pole_Mid_R,Occipital_Sup_L,Thal_PuL_L,SN_pc_L,Vermis_10,Pallidum_L,Frontal_Inf_Oper_L,Raphe_D,Postcentral_L,ACC_pre_L,Thal_PuI_L
Temporal_Sup_R,-0.03896516434070707,-0.39400927937305674,0.5850938865354931,0.6915921209124903,0.16336107571341196,0.20132186820723133,0.2686664473126605,0.05687769510795698,0.09027636680628429,0.485445534333819,0.5696160104255689,0.021084449091227746,0.4360257082105949,0.5209987288063324,0.08352134267571322,-0.4113365012273176,0.07294449094443532,-0.19125649381371265,-0.0020989427060887295,0.7251712379828547,-0.0066733716011823305,0.7730229958100134,0.5942631081129663,-0.05891501831749319,0.23784875797349428,0.3558908338624235,0.7604303531825753,0.526882228657992,0.6687423973799138,0.375884453263664,0.7324643007907246,0.6680026503152013,0.3661801505511982,0.2703229834764787,0.30370756842263436,0.3513476232041929,0.25456571960619945,0.4684444549243838,0.576092687810005,0.12348061823239453,-0.0963733605871373,0.5553400323199152,0.26413003896702236,0.26433038518137675,0.16295828955904648,0.672663210998449,0.7969873470838571,0.5139785350989587,0.236982259627418,-0.04178744096435918,0.1937652025647328,-0.3543897795415661,-0.13438098660652154,-0.3757156470742857,0.49917680214936266,1.0,0.12575723987333684,0.022853972420639357,-0.5121015885580648,0.24891049008711422,0.4662430211363114,0.5321977905602855,0.7991595965035807,0.30762259408729825,0.18499080898104295,0.5979706712797176,-0.44124152491972735,0.7434480090509705,0.46732098181951776,0.5270102730888263,0.3250172847577044,0.32530198542666555,0.4025694972110705,0.08826959107752311,-0.4190015645290492,0.6622032834669652,-0.15569681904409563,0.4195074486293415,0.4618114267718846,-0.2097569125318702,0.3134232728587876,-0.06952528463103104,0.5341703981147066,0.4188002232162893,0.2327819274250788,0.5942403096077958,-0.43481808531728655,0.39903288967286993,0.5107905088124771,0.1147112788966611,0.30283106420817824,-0.02288864771150393,0.4571342092786597,0.24101635926280207,-0.1833646784431443,0.11658015829460734,0.2863605448348935,0.39631930509644864,0.07589981767749243,-0.25525664230131373,-0.552932763351864,0.43092056377816784,0.21647944070777006,-0.0978708656882427,0.36404793725260826
SN_pr_L,-0.06240877674335724,0.13293054983575364,0.3677455490050963,0.10451144770121336,0.3136908984281323,0.40397815808376075,0.37307395637854296,0.4696039853799139,0.12079516827264868,0.3234227575597341,0.32360257582921975,0.35409793117266963,0.09139190482625964,-0.06683370521661147,0.1515131255476861,0.04908316600417644,0.26840557754061356,-0.29000450575316505,0.2259762431906129,0.009069777183697843,0.2079283589721983,0.23966128337650514,0.29934484548281654,-0.1940802862664639,-0.028280350008998617,0.22367900209562683,0.1547678201485532,0.20697281924878444,0.09558796084789636,0.18309853372651413,0.21859146062221804,0.19681549601689258,0.2072278865182166,0.5105826655744982,0.04800696848243097,-0.022834857991491368,0.4617875880912317,0.1944550297671943,0.4059066699986418,0.011489442947699612,0.4505001919041899,0.41773430260926725,0.3769605854601347,0.10298456834185812,0.19676854029798949,0.44101817831539647,-0.08139128004814418,0.09825043881352519,0.3504747191635419,0.267718287090347,0.5067325767373034,0.06751717034594046,-0.0631912757716088,0.22500103487879872,-0.13990884796036301,0.12575723987333684,1.0,0.34829095476404304,0.1599996488897902,0.47685600165917347,0.30001343489216453,0.3893368534287226,0.10091388545172927,0.32670250434957043,0.2906433157018919,0.26467009241359657,0.250806903248636,0.1700816320120473,0.12323633770443533,0.24092663467554679,-0.11224405887223211,0.17656106255835008,0.07475678366889454,0.17780494128736865,0.12198594971300546,-0.24492652058843944,0.17359667733039102,0.4861340178643829,0.3444178345521705,-0.08726624187071304,0.35673742162623445,0.08279941023755809,0.41469120392087433,0.13569614475670916,0.3246729091004612,0.12908475732428362,0.16194193572983873,0.1533136916181228,0.2640604760765269,0.13495552898576488,0.12202855035577236,0.2249077537441761,0.33606035249409294,0.14786583815866097,0.03592088087391691,0.17032681725458124,0.2734237663451065,0.3818439167056473,0.4696382547313827,0.21415438690610428,0.016024557847613915,-0.03631018793826308,0.37096367598676033,-0.2622356129555305,0.2933498347329632
ParaHippocampal_L,0.49225586878427796,0.7367785376162583,0.5884910478133433,0.47879312496373966,0.5558625551901663,0.5959863362111678,0.7279696728477577,0.4752314282646426,0.21398926442357744,0.6051736280112988,0.4944897470989597,0.7482771839143053,-0.10414976705930483,0.05196939681820281,0.12822316627523306,0.23628588396392497,0.37633561598703646,0.009965912384703493,0.1955268386926591,0.10700251051249399,0.23555263311733599,0.295633833990716,0.3055482000944825,-0.09795402158738546,0.48727309268275737,0.7702513440648527,0.07570186372563582,0.27027235938603084,-0.005323392211347187,0.5346707646529444,0.2826003728693311,0.02485830921447072,0.3708502637072911,0.6256245717787886,0.016727757675074638,0.21255544475107696,0.8923774119338428,-0.0071175737570525225,0.06609223727321467,-0.18557041215509879,0.46505291161223394,0.6640087645402166,0.6813574886112482,0.2784003513686789,0.5894359861863012,0.4539238587177228,-0.21221962872775718,0.35791863005418095,0.3818257428504159,0.37695733639789364,0.5165811401700139,0.6914764922766864,0.03327683426130603,0.724680150275938,-0.20967357469938366,0.022853972420639357,0.34829095476404304,1.0,0.21358941342709553,0.6070541622812945,0.7001824244481937,0.627113579345994,0.024055060117617214,0.4997801484660876,0.3915012873276623,0.2379032829602808,0.5375665685287824,0.40776461674238623,-0.045038558273170395,0.39282551496976426,-0.001666140317176319,0.439255104793131,-0.03513542485016174,0.31855406984508655,0.6638180175918025,-0.168737278289805,0.4864819184142134,0.20053724131691567,0.640485234215759,0.4955975104346715,0.7767215034766212,0.13701635902840628,0.6409004153680554,0.6164651310524469,0.5023605138876683,0.4769594826994882,0.34192423143717304,0.16788443532384306,0.13355059877721126,0.275747600554263,-0.00943653029833073,0.7976482784383492,0.5651757125268433,-0.004914011894039498,0.17840590446516477,0.2958323609016525,0.43171184406515434,0.2900397790231065,0.6112036831457826,0.5576368658765489,0.5892424807668399,0.0014133391384082948,0.8531904360079704,0.06189176858071996,0.7258587292591393
Vermis_6,-0.11601121602390987,0.33006498278792185,-0.049833148506854795,-0.29769344954468874,0.17757293837021498,0.06287357726068446,0.09449522178205734,0.07897441721360778,0.07864101151230077,-0.09790615912421505,-0.07019317777679743,0.27240937124546405,-0.4407953091201874,-0.4997084030318665,0.09511484328589835,0.28652073051535687,-0.1892387477015848,0.12503393463262008,-0.03430982455534393,-0.4630441889601723,0.153552224528283,-0.44614076985305434,-0.08292854255414103,-0.03909316139720992,-0.27806625212301767,0.015606486320589594,-0.2515110970500425,-0.4204756611862452,-0.4262504335785462,-0.263808109645864,-0.38323794172991094,-0.36339797312821404,-0.16329180627965778,0.21995962488955964,0.019350478485187683,-0.24160316939954388,0.11217733660510387,-0.15731226980466628,-0.3841829714467417,-0.15322022180232675,0.19832423439044872,0.012403814921584854,0.02075739920752776,-0.20865839598611324,0.0029461734268224197,-0.2981601420246608,-0.4773716660215795,-0.26046406064155736,0.11481598028676598,0.23832702460746183,0.09167516816099515,0.1838824254903678,0.07041982068707756,0.266008279636303,-0.4001527519643051,-0.5121015885580648,0.1599996488897902,0.21358941342709553,1.0,0.23296810621592198,-0.01330233519472026,-0.011310285319161666,-0.3365919764572618,-0.030620291404761867,0.015372725249261561,-0.16168012009279967,0.32857928899113675,-0.3230540636382999,-0.14096571559994772,-0.13280229112946737,-0.06419473811263969,-0.12227352259352366,-0.10216713968664884,0.11630306976661105,0.34248938993965894,-0.5706499467120814,0.19249506157612703,-0.19352841071006838,0.0008728159709488058,0.0637045408780901,0.07248309781538505,0.037119947101451875,-0.07364908909607272,-0.16472092268377936,0.048531535367134504,-0.2273160379108692,0.4759215827125049,-0.1176284284519966,-0.2954568642023787,0.16610620763664785,-0.3513294263194993,0.12799175876754956,0.005784593081646296,-0.06398027733313381,0.24274588742819958,0.1456490974549807,0.1409446857457719,-0.11719475567063577,0.17714553634645347,0.18755777165220497,0.3442260570881296,-0.1660990625426829,0.14706209664782385,0.0818651168337453,-0.07073824841416242
Rectus_L,0.16061519826097562,0.3872010526562729,0.5389978648538587,0.47784366455928345,0.4786150669534309,0.5527503121930993,0.6482226491445194,0.3393842351574652,0.11864394494132327,0.5647650326156829,0.429338036561398,0.48249280409457124,-0.1121368690872123,0.0410346794508309,0.24594782612054428,-0.005200487508211503,0.17240719397397633,-0.03126523977711897,-0.06995843647437155,0.1392143991438309,0.10070301677611934,0.37471055128979025,0.3611487144673488,-0.22637670210308913,0.1604979222996884,0.5272534109195632,0.40265231152648684,0.22317283285218864,0.19234346485011836,0.3480157561924077,0.3578989594440409,0.39469665245260516,0.45919651271615186,0.6116570963486541,0.06598663626972827,0.21841540753059224,0.6588587868824924,0.15803687048166262,0.1829594517558316,-0.07339217232741384,0.2584744058827203,0.6016035124311785,0.49325758983237283,0.1475622373996605,0.34072417001599503,0.5052739407449879,0.05355876451381628,0.2705283341041784,0.7886451603289575,0.3499758255315141,0.5204088692726377,0.22752820712015664,-0.024304085582873055,0.33743043368852266,0.007667159265500378,0.24891049008711422,0.47685600165917347,0.6070541622812945,0.23296810621592198,1.0,0.6369343668069696,0.6925775575585048,0.3183069493752426,0.4354484451873426,0.3390801929214937,0.4296760999435654,0.3335348399005328,0.4758620596422712,0.18542426731305084,0.3915407694604784,0.11966374793794794,0.3965947264656865,0.055740443756275744,0.36793914229164865,0.1927969842622638,-0.033165039559630086,0.22765393280621402,0.2361082583917024,0.6555552524638469,0.1272708295478987,0.5576914807040962,-0.0355021939453576,0.5902291607822107,0.48817849551799203,0.37535188229067223,0.3843286886554524,0.19490968744336148,0.17127589041624489,0.32426682125523804,0.3085375510239297,-0.125449227806812,0.4247464838388247,0.6916573998694729,0.022398458111310866,0.21542631647277427,0.1888290805505375,0.5294986140305943,0.36507771166386765,0.44758765336005246,0.262466450556907,0.1740033190664743,0.14422435003416487,0.6283169208876465,0.08937981911554373,0.5180018688000755
Thal_PuM_L,0.30029466987628384,0.38372340559594087,0.7800499155590301,0.7280035802388863,0.6619565359541695,0.5776046098161295,0.7540139181031742,0.3446940999259219,0.20432687403237623,0.7902798059079649,0.6887258529935725,0.6354757242180636,0.10436545264987783,0.24815919919374782,0.24327520402272113,-0.030956147254240823,0.2518973193762973,0.013059537330049243,0.10259740204741205,0.31751848742578637,0.16676348522987064,0.5338455726950264,0.5503006941593771,-0.10820807628091111,0.39755824735171597,0.8628690159262011,0.5243527810055949,0.47380780689236407,0.21742686374065215,0.6236930355190912,0.6234497223838206,0.383008758700186,0.5249202316465473,0.6408712042114086,0.32302655663391655,0.2768780305786317,0.7953373929967428,0.34837044647421944,0.31533914094073145,0.0018337575073334572,0.1826233193959746,0.7670778798451252,0.6280056833107451,0.3091018601824916,0.5132143570193038,0.6609884293236142,0.23089268336399174,0.5584220769760556,0.3998436720082992,0.22245821269857738,0.5745081971555915,0.2817817437377498,-0.045671884662046844,0.31322199992858824,0.14937967130538013,0.4662430211363114,0.30001343489216453,0.7001824244481937,-0.01330233519472026,0.6369343668069696,1.0,0.8414003008118319,0.5033780666936872,0.6290052127681588,0.5237240632993803,0.5711468304224512,0.14741284515755268,0.7906213847475733,0.26280345448564846,0.5343177267188457,0.2569100815215037,0.5623333523088402,0.3163042384772011,0.39543645376467496,0.293914119221585,0.18201584576867474,0.18228929693827503,0.28264247541042237,0.7391305560170237,0.2815865928952556,0.8245905994259629,0.09963385269112271,0.8126139569438537,0.6779193296678723,0.6143277748460259,0.7617248964381779,0.02920649081486965,0.43489877456420506,0.3953645589645944,0.26176839912354966,0.11227336622761461,0.531315262042217,0.7567740460652849,0.18699988886194938,0.1012956753891555,0.3915869520287213,0.6901595684482877,0.4368848255845447,0.4784313394459729,0.3064005401206249,0.20232895703896883,0.428411540574192,0.793509220208593,0.10382526601166632,0.804016728509366
Supp_Motor_Area_R,0.24672304772753847,0.2287522840626844,0.812479359515555,0.6450460789939224,0.4347413176931743,0.5549765301500892,0.7988941375598767,0.4543331958723971,0.20623552860437275,0.8310162081019284,0.6950070328517834,0.4995635118262996,0.2070468062718746,0.3861512377280943,0.38936671224672664,-0.09811589730202752,0.2556864723316717,-0.10955387700121709,0.04925677025937853,0.302435104141419,0.22126347395591098,0.6181348948305952,0.6388910451738188,-0.02434292506519682,0.26221288360135003,0.7483891996464636,0.6353841799299877,0.520489180059502,0.3116762226744808,0.6164798071176154,0.7071668616377879,0.5031637946396287,0.5156061274013084,0.725178806568129,0.32778502042233243,0.28101158774188606,0.7640187975016429,0.2998510201176036,0.4632643244204978,0.04155819552815033,0.13808734206213055,0.8321547341334546,0.6310451631127283,0.3267843226586535,0.5601621233151659,0.796919329092554,0.2712301894268116,0.49952436038421677,0.48448633256079926,0.16099229725423322,0.7072088452584834,0.12154458060517422,-0.03954957456450247,0.21521562723134996,0.12456856616626111,0.5321977905602855,0.3893368534287226,0.627113579345994,-0.011310285319161666,0.6925775575585048,0.8414003008118319,1.0,0.5885540493879795,0.6350897923159757,0.6471978556797199,0.6992378522012619,0.04377821858001445,0.8103964850048091,0.3195159737655144,0.6132005690341111,0.21149769757662387,0.6385051946764365,0.30175837810149025,0.42931451387340225,0.11815938671404343,0.148002407046402,0.22637702774287322,0.33336704760907193,0.7825190648477205,0.17592792369256385,0.7989113773682713,0.1925800468666388,0.8773795125808262,0.6126754046408397,0.7207368401455823,0.7047507184688353,0.027686301204227298,0.4377491294016829,0.5545997814057078,0.3165803176411033,0.127360568545234,0.4849286764577027,0.8285470516711121,0.3048831153104825,0.20102418135791308,0.32969961215774,0.6221696051396756,0.464583654625141,0.4963454534789193,0.3099039048448314,0.035132863544399644,0.4582746180683785,0.7641027181555884,-0.015623984816969265,0.7618653479602467
Frontal_Inf_Oper_R,0.045478698313386974,-0.22533358517676827,0.503547003668441,0.6464033009632274,0.18079446275741845,0.35404375018112244,0.4111615240783144,0.07730201573776684,0.06545584648629482,0.4494893386293804,0.4502107552217038,0.06451630645303603,0.47365630016220217,0.5248096424373512,0.07965939381828206,-0.4293050897665719,0.24453736104178034,-0.21612167805025945,0.11888083650111561,0.7011374758163357,-0.05831557772159977,0.5746656140967562,0.3793574066800869,-0.004555417228904064,-0.02852592390272387,0.33753203364851314,0.9398945317891133,0.635861834800663,0.7309568443782739,0.4627920918036469,0.7315259526383789,0.6539627597088014,0.3498453548990036,0.2979029275826681,0.3091714642555391,0.5551928451248879,0.24229357172352392,0.3961128942907669,0.516609383493495,0.18588305834536697,0.010831589562324037,0.4158207708226202,0.18462420421738948,0.30296118724408383,0.28355881188314247,0.6073503742223632,0.8404222932022634,0.38196151173830933,0.3226614628637357,-0.03974645252243514,0.14234951059397702,-0.464695098241252,-0.0005659908752649352,-0.3331528751804512,0.49845425396116066,0.7991595965035807,0.10091388545172927,0.024055060117617214,-0.3365919764572618,0.3183069493752426,0.5033780666936872,0.5885540493879795,1.0,0.2966000366592601,0.1840347825712956,0.5551289138903929,-0.42172011346906463,0.7154366809006378,0.45779699547573155,0.3992244596705067,0.22794808013505607,0.3919633226588397,0.313361290841085,0.027745907102442506,-0.44654126866421096,0.5582365891597655,-0.19742674113174924,0.3522593531353871,0.6055257154422297,-0.3267215316793534,0.300599111427902,-0.2424179865286683,0.48500571254827757,0.2843270575436878,0.2578760847929511,0.4558073519435358,-0.27312024159043874,0.28101606891258124,0.4609281514892635,0.18108512834836615,0.39969211142635447,-0.04050738231518355,0.6673304022060426,0.2574726970187676,-0.19427704336425605,0.05273587765942658,0.3560117020003947,0.3061556473840109,0.10674463454753431,-0.08362692722820154,-0.434286861392852,0.4815397509890545,0.23268992299361035,-0.08487625284214034,0.28084241577109514
Parietal_Inf_L,0.19469238797748467,0.2145427268046456,0.612370886877263,0.5685300162066211,0.43026250703751384,0.4886347016426948,0.5540590899713276,0.28839806407969715,0.26827049184200197,0.75005054998541,0.565202572606943,0.576369046266551,0.1523381070517551,0.2299119633165983,0.22994440725227108,-0.10994955225696756,0.17241744609248252,0.12693228954487284,0.08652206550199455,0.1500583994342102,0.25469306662876595,0.44814633762931805,0.4975235596962504,-0.06702183013577767,0.3512904497525607,0.6056236939147704,0.3594716416693425,0.2898531857518361,0.12007474518037589,0.43078729992697107,0.4335774811386046,0.2368562669538389,0.27109634490471707,0.4031235720916578,0.39589555926380177,0.14825363419984716,0.5689251691584248,0.12334934988731452,0.32919629063334904,0.15960738009958716,0.2453730685723604,0.597788255744542,0.4160727051643677,0.22304283423984078,0.3921827248336098,0.5939291658728357,0.06646304971619918,0.48177959982135143,0.271520910816252,0.01890033697886517,0.5578391673367133,0.19783843571515972,0.017051359720958153,0.19392161903241345,0.08629795624683315,0.30762259408729825,0.32670250434957043,0.4997801484660876,-0.030620291404761867,0.4354484451873426,0.6290052127681588,0.6350897923159757,0.2966000366592601,1.0,0.5752263901336533,0.43336677845553107,0.010488971587256703,0.4933912755444542,0.2671580857576566,0.7117194273651906,-0.13605997651627277,0.6167883170233155,0.33120114141933643,0.1606129169508458,0.24515395612523355,0.2452837100605961,0.22845667634976569,0.3807426211169668,0.5315464577582014,0.2984458853920122,0.643120649600253,0.12077558203569745,0.7535438469107052,0.5940420167986022,0.5631986727254296,0.6016797176263732,-0.05488649216206403,0.33828483566810325,0.31729715481559595,0.2975754425330171,0.22284030360877768,0.3886714876178609,0.49471668721772266,0.16147726028182316,0.011388584782767565,0.3986436302689763,0.4868026511568298,0.2941815335640886,0.22873805046187276,0.21818676228317577,0.08598985311782667,0.43107178307756644,0.6001272872785021,-0.1348202100027303,0.5766453383750644
Cerebellum_8_R,0.2537288966509711,0.2071343999877829,0.6010395774575558,0.3104460662425994,0.2802787767615909,0.4302688102433521,0.5949139932250231,0.4011481836660998,0.180729656947274,0.6144121459759905,0.5413294033403355,0.4719673451909012,0.2798284582117332,0.2963201196204464,0.4575939267968798,-0.06450793782788757,0.15671635863394806,0.0009552042041322385,0.2121421901538297,-0.08113284569867699,0.4752266016562161,0.3578434900326163,0.5629563654521471,0.03911747654968618,0.27203215173562045,0.5215695337483945,0.24061448948828956,0.3805341402077124,-0.10810035746711605,0.5159264474173746,0.43376164930383854,0.18524711883591574,0.2703255437378967,0.37945800484532843,0.5324538128500819,-0.020648233434659206,0.5243753474714272,0.03317656474692182,0.4481397402155289,0.07758629300917223,0.023860711399881916,0.5280213276155781,0.4722130884708831,0.2540513163970034,0.526283647414452,0.62862384549171,-0.09802058852148672,0.4113825746329751,0.057114845900460405,-0.20397474672724467,0.8380520163243271,0.21507503205861445,-0.0014522830054226755,0.22683592209146464,-0.06468436902796112,0.18499080898104295,0.2906433157018919,0.3915012873276623,0.015372725249261561,0.3390801929214937,0.5237240632993803,0.6471978556797199,0.1840347825712956,0.5752263901336533,1.0,0.4622189600916656,-0.04724278580059084,0.5266577483704239,0.07412644024057236,0.2748973177704313,-0.23799082992263004,0.5513282498022699,0.5311319131541122,0.27023537169407935,0.340324735006034,0.03172422535041524,0.25757210879120723,0.3309308262173097,0.4151359112220911,0.46875781253405147,0.6934876221475339,0.4553681089109466,0.678960211685225,0.46169440500749337,0.8173010577823653,0.6069119143310252,-0.14606762522205266,0.45624704703119573,0.43478909530427584,0.1625428713444913,0.23652662491041962,0.3713618121727815,0.4060835473928024,0.5423734770262126,0.18650653600523034,0.521744513888024,0.4945873086493004,0.34731508067998157,0.24701147060216508,0.3617550461521485,0.20013216267284345,0.5135537669279092,0.5946732119525024,-0.17352270462072011,0.5901586328745926
Cerebellum_Crus1_R,-0.10619448716986503,-0.11592496936187029,0.5604319489794384,0.5258639155838251,0.25822213214438194,0.16964418493485553,0.4502387674565561,0.1432137021795672,0.06975281351744571,0.589118757272634,0.5173558543751484,0.22077726036249473,0.046619418141264336,0.22571822858829937,0.31025555084393425,-0.2832796096504763,-0.04078483996130512,-0.09072309757900952,-0.08324803493083445,0.313983334787983,0.04690010721287996,0.4547711255657773,0.5916076897499918,-0.06146759014487626,0.15077832272950284,0.4840908271733794,0.574251477720413,0.47536501976612805,0.34337376765467814,0.3889645078701502,0.47332549552248043,0.5387960124955168,0.6100562098518174,0.4784702465288641,0.3564229106392288,0.17193733131178335,0.4189473549128825,0.38335785145605256,0.36687543512457266,0.04246550323246105,-0.042866177793846466,0.6464505257193941,0.3463713937797973,0.10305145660512867,0.3014539543280314,0.5532665531132722,0.34864182889249007,0.4219996315523613,0.4065206623316525,0.10062975700671532,0.5278163710642887,-0.10792487681711273,-0.10752741289482406,-0.06481193174160015,0.1932381000507274,0.5979706712797176,0.26467009241359657,0.2379032829602808,-0.16168012009279967,0.4296760999435654,0.5711468304224512,0.6992378522012619,0.5551289138903929,0.43336677845553107,0.4622189600916656,1.0,-0.11098827182614254,0.6097127667017239,0.1748150164963163,0.5439298985533386,0.3077187640902502,0.43696814835689873,0.36166829727071687,0.45254455903766666,-0.10683155260367375,0.37021059277352864,0.05867585873104356,0.3856948719610723,0.4829338228073291,0.1236795025631725,0.4584921431057231,0.04864011214661078,0.5998335471038172,0.4018047899002732,0.3935016501311785,0.5609390113338516,-0.0645446121151847,0.43729468266803995,0.38363312389180154,0.13815698050883707,-0.019138439102396456,0.14252983411712186,0.5711546384477921,0.16694785881575164,0.19359800210671194,0.2785210221553242,0.28746756126878925,0.5587289586471845,0.24911156530139686,-0.0720124535917324,-0.21734538281478927,0.3705605710372702,0.3880345949262101,0.07359024358834784,0.4684691663886643
OFClat_R,0.17959837236292628,0.6454738997126703,-0.02650113393652714,-0.06510634853253593,0.1831628922524809,0.23227571323181936,0.20176708226496845,0.30368083053678224,0.09251263462584647,0.043532836024421824,-0.07869202885546374,0.4080629499667237,-0.3986631995737674,-0.38385126824610616,0.014440642990763872,0.31567769289075703,0.1217441074403275,0.049445480499838185,-0.07065859939823828,-0.2560848546532082,0.12651968507562242,-0.2885601233708172,-0.17580166177889348,-0.10747587985680297,0.24267959241249903,0.2574245719238167,-0.4300836220804889,-0.137133038418868,-0.2231876142255099,0.06292006825176166,-0.3038908405172152,-0.270125039186193,0.11323579394692203,0.22471298866791414,-0.4053790090910844,-0.0012526518462259552,0.3961358980182652,-0.12493131163600754,-0.30180392961834085,-0.18651447803342275,0.39760459181181596,0.07820992188555247,0.1921276287220713,-0.004785534427694589,0.24134566418807932,-0.14402818757781966,-0.5663353532918556,-0.01507161411086957,0.20237712118125079,0.4560797912260543,0.12968868586881308,0.6599769712508275,0.09141559968842886,0.6593672526527166,-0.3973148294398682,-0.44124152491972735,0.250806903248636,0.5375665685287824,0.32857928899113675,0.3335348399005328,0.14741284515755268,0.04377821858001445,-0.42172011346906463,0.010488971587256703,-0.04724278580059084,-0.11098827182614254,1.0,-0.20313367039552196,-0.3989619883939725,-0.023739067218382905,0.007340362505230174,0.04676144613286637,-0.3982993579273971,0.167194186837208,0.6019051413943055,-0.3729947587736106,0.46892485271965134,-0.07414122379238376,0.12622365662843457,0.40029084142810606,0.2165602014485307,0.007863372550073874,-0.006095318516699836,0.0962223165859122,-0.0898213742470233,-0.04473193615770424,0.6141421437322203,-0.11771573986744446,-0.22970416393465873,0.1902144148103008,-0.3216413943131525,0.3757903602484829,0.0854077141812094,-0.4840750707726552,0.2295425079253078,-0.0031367118141149963,0.09634147538372889,0.009496268837829459,0.35194584428646963,0.4902876954003222,0.6817825748029108,-0.3084968406231596,0.34112755655529525,0.1675963706000272,0.15670160345895073
Cerebellum_3_R,0.2902852603165234,0.05913029487615146,0.8059147476980152,0.768843914967262,0.3867623053078468,0.4506753227776922,0.6241269855177447,0.25776040266944766,0.07085308793367265,0.7381878140045374,0.7337951136988716,0.3451727781959246,0.4180362857002191,0.5565321839003495,0.22136012433816682,-0.28181878121883747,0.2813774309573208,-0.07174845503653446,0.07814668887599964,0.4982626836337689,0.05192733524061018,0.7213850114251037,0.6299332879208971,-0.006251255089449134,0.3895810448043633,0.7302537641985188,0.6817651846968236,0.6236124353578095,0.3980810794217636,0.6832892513217858,0.8215604300888604,0.6338379993390011,0.45755843777027244,0.42905524383991034,0.4416272711332824,0.30113357854238754,0.5993983780745151,0.3616188785742959,0.5730475119715275,0.08820783294636039,-0.03626408603315287,0.6983549775820742,0.46559951727813376,0.3906332935674865,0.42494321883118186,0.8075488188239062,0.5288375483642014,0.6378995471805784,0.272696239952982,-0.045362200641504806,0.492503546556308,-0.0033784171268663936,-0.0256625383977296,0.00692021917791549,0.41579850824206144,0.7434480090509705,0.1700816320120473,0.40776461674238623,-0.3230540636382999,0.4758620596422712,0.7906213847475733,0.8103964850048091,0.7154366809006378,0.4933912755444542,0.5266577483704239,0.6097127667017239,-0.20313367039552196,1.0,0.4416928360899389,0.4806142930178199,0.2810101778672949,0.5294743026363323,0.46066862594902286,0.24736087900958761,-0.050337089656277256,0.4211036277280612,-0.028697774211843014,0.37659997396509687,0.6546887583989377,0.09500464150467439,0.7154764176980949,0.1608108276748544,0.7763357877151512,0.6677567841209378,0.6025657323506819,0.814279627718564,-0.34655050012407107,0.4338979839706435,0.5990399722783535,0.15792538154414995,0.31618715684810667,0.344746320129052,0.7037853725914505,0.34044558966648325,0.0172159856368164,0.3316711064176146,0.5672187690837486,0.4362767490553963,0.25957786852441206,0.12991301075858222,-0.10347926184921385,0.5519452650051491,0.6329122406828519,-0.0665428648377888,0.650353513065674
