,Caudate_L,ParaHippocampal_L,ACC_sup_R,Occipital_Inf_R,Vermis_6,SupraMarginal_R,Temporal_Pole_Sup_L,Rolandic_Oper_R,Cerebellum_6_L,Olfactory_R,Vermis_7,Precuneus_R,Angular_R,Supp_Motor_Area_R,Frontal_Inf_Tri_L,Cingulate_Mid_L,Thal_VA_L,Postcentral_L,Cerebellum_Crus1_R,Cerebellum_9_L,ACC_pre_R,Parietal_Inf_L,SN_pr_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Frontal_Inf_Orb_2_L,VTA_R,Parietal_Sup_L,Paracentral_Lobule_L,Occipital_Sup_R,Cingulate_Post_L,Red_N_R,Precentral_L,Hippocampus_R,Pallidum_L,Cerebellum_Crus1_L,SupraMarginal_L,Precuneus_L,Thal_AV_R,Thal_MGN_L,Thal_VPL_R,Amygdala_L,Thal_IL_R,Frontal_Inf_Orb_2_R,Thal_VPL_L,Postcentral_R,Thal_LP_L,Cerebellum_9_R,Occipital_Inf_L,Raphe_M,Angular_L,Thal_AV_L,Rectus_R,Frontal_Sup_2_L,Cerebellum_4_5_L,Pallidum_R,Calcarine_L,Temporal_Inf_L,Vermis_3,Vermis_1_2,Thal_PuI_L,Cerebellum_7b_R,Fusiform_L,Frontal_Sup_Medial_L,Thal_MDl_L,Thal_VL_R,Vermis_8,Frontal_Med_Orb_L,Temporal_Inf_R,VTA_L,Thal_PuL_R,Thal_MDm_L,OFClat_L,OFCpost_R,ACC_sub_L,Raphe_D,Temporal_Mid_R,Insula_L,Thal_VL_L,Occipital_Sup_L,OFCant_R,Vermis_10,Olfactory_L,Red_N_L,Frontal_Sup_2_R,OFClat_R,Thal_PuA_R,Frontal_Inf_Tri_R,Frontal_Mid_2_R,Lingual_R,OFCmed_R,Cuneus_R,Temporal_Sup_L,Thal_LGN_L,Heschl_R,Cerebellum_Crus2_R,Caudate_R,Insula_R,Frontal_Mid_2_L,Frontal_Inf_Oper_L,ACC_sub_R,N_Acc_R,Fusiform_R,ACC_sup_L,Temporal_Pole_Sup_R,Temporal_Pole_Mid_R,Occipital_Mid_R,Cerebellum_10_R,Precentral_R,Cerebellum_10_L,Thal_PuI_R,SN_pc_R,OFCmed_L,Thal_PuM_R,Cingulate_Post_R,Thal_MGN_R,Cerebellum_4_5_R,Temporal_Pole_Mid_L,Cerebellum_6_R,OFCant_L
Parietal_Inf_L,0.18305994160856323,0.4997801484660876,0.21414023585201727,0.33828483566810325,-0.030620291404761867,0.553633068249799,0.25469306662876595,0.12007474518037589,0.2984458853920122,0.017051359720958153,-0.12540498798897795,0.565202572606943,0.4975235596962504,0.6350897923159757,0.41075403856293025,0.75005054998541,0.2299119633165983,0.6001272872785021,0.43336677845553107,0.4031235720916578,0.049875163878664586,1.0,0.32670250434957043,0.08629795624683315,0.2966000366592601,0.22845667634976569,0.2671580857576566,0.704613918176555,0.7520769992247938,0.4375746366929166,0.4747791838680601,0.31729715481559595,0.643120649600253,0.5939291658728357,0.21818676228317577,0.22994440725227108,0.576369046266551,0.612370886877263,0.09700442868223692,0.1818053842208255,0.4335774811386046,0.15960738009958716,0.17791718510587656,0.16147726028182316,0.4983668126372067,0.6399604645829374,0.27109634490471707,0.4160727051643677,0.12693228954487284,0.6167883170233155,0.5099556644693901,0.22284030360877768,0.271520910816252,0.5696115555078605,0.5940420167986022,-0.04763470674155733,0.4359712608768096,0.1606129169508458,0.5595546295591923,0.5631986727254296,0.5766453383750644,-0.19786889719291584,0.4712096655759739,0.5540590899713276,0.3156037389279164,0.2898531857518361,0.23994765311475577,-0.02170811080880698,0.182022388139827,0.2453730685723604,0.3281212938568865,0.23806876249442022,0.02572406723656687,0.2975754425330171,0.0408931481000323,0.43107178307756644,0.2636599710028047,0.2145427268046456,0.43078729992697107,0.3986436302689763,0.01890033697886517,0.22873805046187276,-0.06702183013577767,0.28839806407969715,0.5315464577582014,0.010488971587256703,0.3388886863059518,0.3594716416693425,0.5718399798403506,0.6337820436732134,0.4917085516963337,0.39589555926380177,0.19783843571515972,0.24449282927051097,0.1500583994342102,0.15424938332523483,0.3921827248336098,0.06646304971619918,0.6045927646190168,0.08598985311782667,-0.13504168602425629,0.26827049184200197,0.46379849456227873,0.4886347016426948,0.12077558203569745,0.011388584782767565,0.2796917319611331,-0.10994955225696756,0.6159988870549172,0.36454245797472173,0.3698534329256014,0.3807426211169668,0.3228841351706566,0.5642077726963343,0.5837536255299606,0.2368562669538389,0.5685300162066211,0.021057566722987833,0.2452837100605961,-0.13605997651627277
SN_pr_L,-0.025829596430973187,0.34829095476404304,0.0009773821432610982,0.1533136916181228,0.1599996488897902,0.2968401470301104,0.2079283589721983,0.09558796084789636,-0.08726624187071304,-0.0631912757716088,0.0844689572453951,0.32360257582921975,0.29934484548281654,0.3893368534287226,0.26457783234799104,0.3234227575597341,-0.06683370521661147,0.37096367598676033,0.26467009241359657,0.5105826655744982,0.03759332682118983,0.32670250434957043,1.0,-0.13990884796036301,0.10091388545172927,0.17359667733039102,0.12323633770443533,0.3633327069026799,0.3516046076077481,0.2181201449665609,0.29070550157247105,0.2640604760765269,0.35673742162623445,0.44101817831539647,0.21415438690610428,0.1515131255476861,0.35409793117266963,0.3677455490050963,0.011267838035005822,0.4130077475814988,0.21859146062221804,0.011489442947699612,0.1876143797687591,0.14786583815866097,0.3021017048376535,0.3858504548173597,0.2072278865182166,0.3769605854601347,-0.29000450575316505,0.17656106255835008,0.175739921961324,0.12202855035577236,0.3504747191635419,0.2598508862860907,0.13569614475670916,-0.04070182606913114,0.0654457665734337,0.17780494128736865,0.1463625780812536,0.3246729091004612,0.2933498347329632,-0.11811025745388312,0.3523824271374684,0.37307395637854296,0.1185702246559228,0.20697281924878444,0.32007957768891804,-0.09261564521784255,0.03935739872405639,0.4505001919041899,0.23882610556076564,0.208696295911856,-0.11645277246021178,0.13495552898576488,0.1365610905589766,-0.03631018793826308,0.10910411432186756,0.13293054983575364,0.18309853372651413,0.17032681725458124,0.267718287090347,0.4696382547313827,-0.1940802862664639,0.4696039853799139,0.3444178345521705,0.250806903248636,0.05877812534255919,0.1547678201485532,0.4599973054837912,0.11659461890992423,0.3694652268903767,0.04800696848243097,0.06751717034594046,0.22913883093842136,0.009069777183697843,-0.13181455119207366,0.19676854029798949,-0.08139128004814418,0.3373111031601613,0.016024557847613915,-0.031066176944132932,0.12079516827264868,0.06787865946075548,0.40397815808376075,0.08279941023755809,0.03592088087391691,0.03022686259143483,0.04908316600417644,0.3680594912385908,0.22866527165635242,0.20812036542405524,0.4861340178643829,0.33521106368177134,0.32909410648994114,0.4194458554478427,0.19681549601689258,0.10451144770121336,-0.10913774831833539,-0.24492652058843944,-0.11224405887223211
Frontal_Med_Orb_R,0.11659273140196681,-0.20967357469938366,0.20481759806993582,-0.02606443240011078,-0.4001527519643051,0.25313445230957143,-0.3041581622880254,0.3594730496058051,-0.227984553867076,0.08747395059420639,-0.3520706187450856,0.10837823375032488,0.055461557482094186,0.12456856616626111,-0.3350132206233358,0.16113131738046813,0.415727328764506,-0.06750097013315377,0.1932381000507274,-0.24991136409774098,0.27179420934346854,0.08629795624683315,-0.13990884796036301,1.0,0.49845425396116066,-0.5150994994738552,0.40973805602828917,0.0020598056863634596,0.13751061357064484,-0.04524031708680606,0.19316972171829408,0.260043033643046,0.011904940178810006,0.2651977991253556,-0.26222283656106504,-0.15263640770661763,-0.28999897945178715,0.1059659025194896,0.06399857218667623,0.30404806748170493,0.3503900869151876,0.2146130794347931,0.3755638155425877,-0.05800402745485031,0.13469165987904322,0.18050731492817323,0.17991062248330894,-0.24435158169908838,-0.07104573424664387,0.16346809147346034,-0.234968011131242,0.345841053570154,0.03635002065729461,0.20697633657126868,0.20807241094311119,0.34620142495673417,0.14714058675715727,-0.18668816524161316,0.11957290017126106,-0.01786865475017163,-0.06484534643095956,0.273718159997802,-0.3002310519616485,-0.010853962716608783,0.34472686616315507,0.3289676641575935,-0.4725694931919056,0.10575222514959282,0.0968558328290675,-0.18661464340315914,0.051724050093192725,0.29736844899821446,-0.09631756139765643,-0.1854734643540592,0.07277766919470718,0.29350362745770486,0.39128026767150864,-0.2605935384352734,0.20205194408707208,-0.13562572731688222,-0.2516646901907192,-0.3185512967543744,-0.01973210707384451,-0.16934365327776862,0.056656541339166935,-0.3973148294398682,0.11056319174528455,0.388313136558236,-0.0430246303508157,0.3218428862149187,-0.06404612778145297,0.11116119428153638,-0.2903371271795434,0.30983906104927095,0.4055057815238142,0.5621979431539175,-0.16005802345188494,0.4793770653486003,0.17878777456772146,-0.31886953046646854,0.21513598131793463,-0.10199632301811551,0.4538557906838683,0.0473247180512841,-0.10918522863645255,-0.13782591803343142,0.16408181876261688,-0.41960482511276065,0.27494859459463333,0.024848560888725287,0.22155950412302172,0.185079460229238,0.2414531464369776,0.1693371201876651,0.04647895351228347,0.47340032302501317,0.3197227233752423,0.004163432386291498,0.47569521308863977,0.17389460751501098
Frontal_Inf_Oper_R,0.2889047065558438,0.024055060117617214,0.442078416557578,0.28101606891258124,-0.3365919764572618,0.6454253292261534,-0.05831557772159977,0.7309568443782739,-0.3267215316793534,-0.0005659908752649352,-0.2830984960912633,0.4502107552217038,0.3793574066800869,0.5885540493879795,-0.142950388559255,0.4494893386293804,0.5248096424373512,0.23268992299361035,0.5551289138903929,0.2979029275826681,0.3551312232989097,0.2966000366592601,0.10091388545172927,0.49845425396116066,1.0,-0.19742674113174924,0.45779699547573155,0.2962442101325152,0.509883264833824,0.1918300573878825,0.5890538033667799,0.4609281514892635,0.300599111427902,0.6073503742223632,-0.08362692722820154,0.07965939381828206,0.06451630645303603,0.503547003668441,0.1542492893918739,0.49220761105269256,0.7315259526383789,0.18588305834536697,0.538329237284808,0.2574726970187676,0.4784495003253783,0.6606470562878601,0.3498453548990036,0.18462420421738948,-0.21612167805025945,0.3919633226588397,-0.03320367652923227,0.39969211142635447,0.3226614628637357,0.5465928328348466,0.2843270575436878,0.4290247039744769,0.20186506303901963,0.027745907102442506,0.4361393372744668,0.2578760847929511,0.28084241577109514,0.14313164797713554,0.015706013606001795,0.4111615240783144,0.5027879662497788,0.635861834800663,-0.26805806459761683,-0.1701804602885142,0.19618835941166687,0.010831589562324037,0.24003825520621044,0.45473438880448347,0.003473958972318676,0.18108512834836615,0.17624319673046382,0.4815397509890545,0.6354345135141808,-0.22533358517676827,0.4627920918036469,0.05273587765942658,-0.03974645252243514,0.10674463454753431,-0.004555417228904064,0.07730201573776684,0.6055257154422297,-0.42172011346906463,0.3303792709245092,0.9398945317891133,0.4208053181379305,0.4737457294566939,0.28685107123611636,0.3091714642555391,-0.464695098241252,0.6045500493536987,0.7011374758163357,0.3628918187108349,0.28355881188314247,0.8404222932022634,0.5892391367650742,-0.434286861392852,0.2472051090680752,0.06545584648629482,0.5776802504466441,0.35404375018112244,-0.2424179865286683,-0.19427704336425605,0.2486028730602089,-0.4293050897665719,0.7113169744705914,0.3365506617125151,0.56058807277964,0.3522593531353871,0.459337324811851,0.5099668727801084,0.48206112942116053,0.6539627597088014,0.6464033009632274,-0.008416761447021123,0.5582365891597655,0.22794808013505607
Frontal_Inf_Orb_2_L,-0.1150384910104224,0.4864819184142134,-0.022575054501539495,0.0849038951044182,0.19249506157612703,0.08666875877419315,0.4366653540111332,0.056285763276305405,0.47977925849173286,-0.08501412136287607,0.32104860405114727,0.035705264356926496,0.15561369811521628,0.22637702774287322,0.6058773229789456,0.12099378585193374,-0.04144813082941198,0.355962464295056,0.05867585873104356,0.3799998839602006,-0.13571840291331697,0.22845667634976569,0.17359667733039102,-0.5150994994738552,-0.19742674113174924,1.0,-0.2780079691832014,0.29715565067886734,0.13175327583494387,0.03017822914577721,0.03141117783549818,-0.11184702180180606,0.26220634791987196,0.0914563268017163,0.45442636186285335,0.25821534931793855,0.39033383204198674,0.12933314668562298,-0.08805057451013544,-0.018445196949384176,-0.03813659942294504,-0.12273183788626142,-0.20388309869531104,0.031099112874816447,0.22644810757023967,0.1897123223413562,-0.1166746329094002,0.43999110557021187,0.09443814118779054,0.18077292482337684,0.1919600040711514,-0.07834983497380815,0.05482566677440883,0.07063582315421647,0.13971931825769654,-0.25502475274592357,-0.0006822410001006528,0.1784866082721624,0.1492181948724621,0.12536351286098565,0.43964579003829635,-0.5029921297735594,0.5226430274220942,0.32107450385410174,-0.04405841983039675,-0.011481214827954972,0.5350501945990872,-0.014219966355213262,-0.08100498456103579,0.24724408408494405,-0.015435062688476482,-0.017523571999461827,0.10637827064511067,0.4548475987465733,0.07772686147884039,-0.05514786943696435,-0.15588866227040662,0.4909791421186401,0.11538538007886753,0.11173632759129166,0.28983764719366245,0.347049656952074,0.0012509804760269213,0.2223889231770492,0.27857507694594247,0.46892485271965134,0.08292249952771714,-0.10848162630402655,0.33558801460621257,0.10330291332015368,0.25156103561431054,-0.1420895207750067,0.5098172155056365,-0.18282987233939182,0.003431421002993481,-0.5568540794499037,0.3242621681573757,-0.254610316767551,0.1072573192921292,0.41596648365470346,-0.2871375642406567,0.11113436223657631,-0.20595685407296488,0.296647023383487,0.1526882854351893,0.20534266865302145,-0.11966167487679912,0.24544212470013202,0.06403810615157984,0.05674812402121057,0.17714282826368824,-0.0695843394841589,-0.1458946572195592,0.2188009133864377,0.18448577740768257,-0.3061547815718801,0.13577665960484875,-0.008844264781044232,-0.19825553215609937,-0.08933890606401611
VTA_R,-0.25873331633952534,-0.045038558273170395,-0.005537302598395573,0.1986847529521239,-0.14096571559994772,0.41028318654684576,-0.16490153477206937,0.27955274634821986,-0.41391451992503087,-0.1766932327503728,-0.26144545113407214,0.2956437822033801,0.3207614024877653,0.3195159737655144,-0.29597215655828873,0.2261169672463092,0.20560365489815013,0.09454369676297703,0.1748150164963163,0.18279002131952674,0.284845384385151,0.2671580857576566,0.12323633770443533,0.40973805602828917,0.45779699547573155,-0.2780079691832014,1.0,0.2536340908498479,0.34009501940287384,0.13617953733772978,0.40998786819571376,0.4229177033219974,0.14108665949532856,0.36403698499706433,-0.313752579444972,0.06288339864261068,-0.10817595234933963,0.35217348009169297,0.1416505798877794,0.24492429479384448,0.438866034890454,0.2657191076075593,0.3259958895729889,0.18370091751586445,0.29978686832711915,0.3756739830434643,-0.019754920597522607,0.06615661222417467,0.02777053744005141,0.15431244741569017,-0.036048542043477516,0.2788625396353901,0.1907389020698775,0.2990536662932713,0.24792644640268469,-0.02656069823410892,0.14485135570272017,-0.11239740560870273,0.18550543200355615,0.1910845384280964,0.07653948496229505,0.31281664131187836,-0.1407180198057443,0.1589441171894525,0.16007904458269773,0.0739248833609892,-0.17938537122588874,0.003610644179757143,0.23197142580767996,-0.004230859683464773,0.171764331718248,0.23278980023398685,-0.17622073082430084,-0.05498292278973356,0.1689964262310606,0.13273951301365763,0.4932379522912125,-0.288916235131155,0.058136183736004744,0.02092583494777606,-0.08445698341007582,-0.16904026947153902,-0.20403969748177547,0.057804325410657775,0.2233081406064263,-0.3989619883939725,0.11599893958398128,0.45195154910112767,0.22286499280430813,0.2391327802449358,0.12793668068298572,0.27820508424518625,-0.37183492545186914,0.37394364087055315,0.28334657051925244,0.35331967003871356,-0.20527663323315645,0.4407411404916934,0.32478292631826705,-0.45052249570968816,0.17378848307263203,0.013001886142329467,0.5138925070880005,0.25169408761429984,-0.026534936721769323,-0.255280866253925,0.2745174834951529,-0.2845364789970925,0.4466363035903776,0.34743603344372087,0.13660009378594531,0.3213010368258304,0.2915750577161243,0.28431735387824997,0.31177914651648164,0.437562175368412,0.35886085652229255,-0.10522010073664965,0.20956007180779826,0.056073432003965494
Parietal_Sup_L,0.2178610228043385,0.6106527318601292,0.27493999421046716,0.39509049976812805,0.06504023988792496,0.6088298498486424,0.21477181311408008,0.11846114727371153,0.2357767807635508,-0.13677049558975302,-0.023419992558375378,0.6967018436484301,0.7192994969028598,0.6701858067983275,0.3770998395908828,0.6687330975234583,0.1293825627574031,0.6941905420227255,0.5664802179680293,0.5821574438111138,-0.05163084457928234,0.704613918176555,0.3633327069026799,0.0020598056863634596,0.2962442101325152,0.29715565067886734,0.2536340908498479,1.0,0.6821371305130495,0.6252464988694239,0.5711611872533051,0.3076006531063067,0.6713826626442803,0.5774033183693302,0.15550793762286488,0.2852194095541951,0.6045558681019898,0.7541418118626394,0.08261098946243485,0.16893357038955648,0.4371069315849582,-0.015845827841347918,0.041320497813800136,0.11665797463112383,0.4878736493139165,0.7020476870960274,0.3887907597859688,0.5541916631610723,0.11247374312620943,0.553351365942109,0.492980558585745,0.031046251703106917,0.3255721289464653,0.5577706823402074,0.6835236386398368,-0.018092535202502442,0.5143517571719759,0.36772887951790334,0.5979090059660639,0.5270474893300248,0.64123407634411,-0.33419870372030847,0.5951499034947199,0.5654475665555364,0.20184605869601696,0.2584031346288593,0.22867408668335706,-0.15131359976802344,0.2481592412297915,0.22847085662208888,0.41165903086045347,0.09263971740451468,-0.15314614446058708,0.3057078582165464,0.10154402424951642,0.31092203623183695,0.4236345257689034,0.21948222064499384,0.40292254736698646,0.5817690358083853,0.18582099303053276,0.39933996704523694,-0.03813250133234284,0.3052353153595047,0.5922794671104958,0.12460924946956065,0.4111529763801197,0.3649213115870595,0.6384553106331783,0.6119724706937268,0.4745223653426446,0.41425084442984983,0.2892716162135429,0.3101324896975581,0.21421599510421338,-0.04872866129596152,0.35224807582118106,0.10115557719988995,0.604589489447763,0.07005680710491814,-0.05416247763064922,0.31597437025331576,0.4751007885315821,0.40375707124675636,0.20207275398673927,0.09090632684507287,0.3649314221628837,-0.06486855969777436,0.6849673768056899,0.32877000387714017,0.3898031442167247,0.3498709091839351,0.33047923281432967,0.6612720792325374,0.7126884838975017,0.2677388922860725,0.6638035099289804,0.04792944684870199,0.19636294788612435,0.19008491492849522
Paracentral_Lobule_L,0.3584038288734038,0.6247677399565488,0.4415567780743291,0.4333588557086503,0.0003070357667664076,0.6920387619087078,0.2634031451068767,0.16108259190435736,0.238898702963383,0.06331240962379492,-0.2208957420666929,0.7854219252236821,0.6294325825823575,0.8925759379571461,0.48502949927681444,0.8898756032337374,0.38090235190690547,0.8109376307038592,0.565996320884187,0.5883515087664544,0.005615693508533553,0.7520769992247938,0.3516046076077481,0.13751061357064484,0.509883264833824,0.13175327583494387,0.34009501940287384,0.6821371305130495,1.0,0.5111659649543966,0.7945716598499902,0.5238072996344164,0.8784316949663625,0.8061664499018869,0.33872264083160075,0.33848329676167027,0.610637316599257,0.8608812662265584,0.15345097968445098,0.42876927449353597,0.7068225614708917,0.027285203300817584,0.3258561414328998,0.4020171764742813,0.7716960721836511,0.87382271649993,0.42209936328313546,0.6099286625962441,-0.07850313578364555,0.6575562260836137,0.4247142730500047,0.2871795969682636,0.28732638245224484,0.8627597919751433,0.6853527292125832,0.1627531983130173,0.5234138251203156,0.2799936623096763,0.8278047864500978,0.8228093344446765,0.7426437486442179,-0.18410873985330076,0.5587980475150295,0.7900956388485608,0.4068570774452879,0.5138091082085569,0.125837129052827,-0.028482332529290205,0.35148081949489346,0.17826883027790932,0.551488962802345,0.452502391824961,-0.03598491563166961,0.22384696123059866,0.13452018921308856,0.4904477357823997,0.3231632414857252,0.2543379053953912,0.6948093756125545,0.4309252547057272,-0.005148844173125538,0.4184047871154059,-0.015339290224517715,0.4238805464937292,0.7278461891801701,-0.054547221569156715,0.4805483857501372,0.5405454791251665,0.8348163931589219,0.6263051029158885,0.5337860073214804,0.48027349375112777,0.17076828443228406,0.5471514560249355,0.25192139444726463,0.3052707674534172,0.5866187989309256,0.19828746856215865,0.9031839923966107,0.1105359905079022,0.010914453905645225,0.25189678202299837,0.6488310122886806,0.6181414835466537,0.2984455825002683,0.06132442450786355,0.29251670604400537,-0.13108256710294347,0.8952442893942559,0.4941117784165993,0.6300624413584704,0.4359383409505812,0.4410040707029219,0.784180863982166,0.853853152011903,0.43687265943014375,0.6299211536397012,0.2218094110593077,0.14362878446382574,0.03929307366768679
Occipital_Sup_R,0.2228928442495589,0.22241071560006506,0.1546533987486901,0.5168859650942383,0.04442081320829078,0.5644567746274093,0.2338157267593918,-0.16025957736508814,0.18774939830640064,-0.07445924786007738,-0.30209218482727895,0.7149583825198836,0.8043353739730863,0.41481438073299126,0.12192911289619683,0.48567667537325343,0.13506634963889866,0.41050226728724065,0.4479458898811044,0.26843479404651704,-0.17340535510035432,0.4375746366929166,0.2181201449665609,-0.04524031708680606,0.1918300573878825,0.03017822914577721,0.13617953733772978,0.6252464988694239,0.5111659649543966,1.0,0.5408703596428603,0.24421223365653136,0.5091827643973815,0.39994698219567165,-0.05028490538907468,0.29258859533450465,0.3968194030312785,0.6354657955243986,0.20495448942226657,-0.07634088913340988,0.32651587539909277,-0.035934275428638626,0.08920039322278975,0.27202734461953054,0.20801261707440002,0.49407711146677674,0.24218918070409648,0.31220355819758244,0.10674185712657563,0.26490232001526665,0.4964014214544665,0.01460395738068067,0.00310358064369958,0.38603338685325217,0.5578060828240984,0.08239456662430746,0.7007807042554628,0.32861718253048144,0.6209754301815179,0.4780322319220686,0.39263411662055564,-0.16596730940272364,0.24670062281020294,0.2609623492136265,0.1997025921963871,0.13531299467726327,0.027310531561738773,-0.35240850565467363,0.46482154078960225,-0.06452911847886393,0.3763341255277288,0.05542973247742769,-0.06695002568404207,0.19390659769795418,0.10991807236193434,0.444889436559919,0.5215493803731426,-0.0776391766822991,0.25703660682343515,0.7234644515120775,0.003332333641202878,0.1864692226376898,0.026242802637893418,0.13960860541892084,0.23300280380153063,-0.14172480848899827,0.15644577579621494,0.24903795545766824,0.42433813110500673,0.5181090374658477,0.3574718987769778,0.7477918693704378,0.05888663612586541,0.20898360715087352,0.07818253874010245,0.1988085747014259,0.19867346075813327,0.07366718043830849,0.4979351654016739,-0.05476252928766772,-0.08103107899455106,0.22125044667892177,0.5539582528889776,0.08953198959404547,0.2978852854015432,0.06268418446784199,0.7192991783566345,-0.08237891514372786,0.5290931349406938,0.4321114088819694,0.13616321898683573,0.25643570284487266,0.26044528221285923,0.36074068591574815,0.5672829301740111,0.18237703322396212,0.4030185854775519,0.14305435037566105,0.15043191339389328,0.12337474370001075
Cingulate_Post_L,0.3004465619332657,0.45692178633370134,0.4807955666127933,0.46580851253526573,-0.06548879986350375,0.7132657860789817,0.1295148141872514,0.25939039595678354,0.06604438040156739,0.006068857688512372,-0.15280368881942288,0.8474434224323795,0.6202517395797953,0.7897247478754811,0.3169038681641732,0.7145614258875542,0.3491849285919619,0.7113911491007324,0.5146265306183035,0.5212386550978031,-0.0929348965721537,0.4747791838680601,0.29070550157247105,0.19316972171829408,0.5890538033667799,0.03141117783549818,0.40998786819571376,0.5711611872533051,0.7945716598499902,0.5408703596428603,1.0,0.5886543330209637,0.7412022276631792,0.7345657463535527,0.1793806770810178,0.2902485478865168,0.48842193665910505,0.8727487780615215,0.1759400719935713,0.4526619814766025,0.7210008037770607,-0.03713342552925901,0.332758429416886,0.28855695899245815,0.6991311315235564,0.8350047877030514,0.42236630137755626,0.5168534549236607,-0.06863612620110665,0.4158978911294464,0.2140472124392512,0.1991291081010576,0.3266185641891996,0.727340722150484,0.6588885012993476,0.24831852582158911,0.5259555667214676,0.32706040395258135,0.7837111129337729,0.6166384486776283,0.6057261527561579,-0.05865050193277848,0.44689058158019734,0.6399202611572141,0.3871845905172366,0.49859942579865385,0.05047679157830503,-0.10753630959823439,0.3832664078620142,0.012014342392461614,0.6406583205232779,0.4282745713708233,-0.07533079532532203,0.21050292308189117,0.17531398633959833,0.48983710766234717,0.4698070243393998,0.10826473895340438,0.5872015619013534,0.3831260281645676,0.08622110673043071,0.39001227145994827,-0.07567662631055104,0.3489570796142821,0.6589618017531984,-0.026727348277663425,0.484879011524501,0.582782357853021,0.7903057706948877,0.5695531728048977,0.4816233747575637,0.4635924422170982,0.05485855643264932,0.637057144618363,0.3581613467383393,0.28383882701996677,0.38858381970265454,0.3325098615020034,0.8508694769805478,-0.01166291557876125,0.09855748342257448,0.12252257343795886,0.6379701990046615,0.4931281741163864,0.1875039934780237,0.023867744434138766,0.29104268030978253,-0.16077772440511431,0.8676685898784986,0.39531178412583606,0.6142674317322033,0.34030360468545856,0.4803172480550608,0.734656539534457,0.9035857030726002,0.5350027958425423,0.6372410138052632,0.1613485223723407,0.1871470986048498,0.2038961245796664
Red_N_R,0.3585983106386326,0.13355059877721126,0.4434335964709497,0.2908001096559412,-0.2954568642023787,0.4791294420630084,0.0370644492886831,0.30641902352155004,-0.07975167818528274,-0.09458503561912393,-0.34926579134857005,0.4555644377058582,0.41915816997580035,0.5545997814057078,-0.005077615488843216,0.48114007084735894,0.5891264681419994,0.3373285953495266,0.38363312389180154,0.2755269673690105,-0.1332546648035424,0.31729715481559595,0.2640604760765269,0.260043033643046,0.4609281514892635,-0.11184702180180606,0.4229177033219974,0.3076006531063067,0.5238072996344164,0.24421223365653136,0.5886543330209637,1.0,0.37325904666320187,0.6946155698684566,-0.00034971978513818224,0.2643697411769278,0.08270066899707278,0.5039362147773662,0.3516438930781614,0.5498268368228613,0.7554824403739085,0.07696875220084991,0.7160575506230448,0.43703045390028866,0.6202392972303846,0.5344446338616925,0.3254492867102737,0.27658103272515155,-0.12659425951965675,0.398937438523504,-0.04211789188640697,0.34334720380580397,0.3006137918567916,0.5390167959215051,0.38300968874042807,0.3856318327826562,0.2381825747438403,0.22049598071491303,0.4794806093086308,0.5368527463422877,0.31989041480017477,0.2627383473138995,0.1048565230723235,0.41643609632339945,0.6492755600190622,0.5653363612486847,-0.141626513851319,-0.15550917417047055,0.5143667637632977,-0.23407384631561198,0.4596295696739586,0.686387251519551,0.12997529922755868,-0.03774281722598156,0.2198326258298729,0.3128479245203143,0.4181755298927968,-0.1509703258624955,0.4659806617114046,0.11350315499210109,-0.08919098557803501,0.1942785232875962,0.021927762806119203,0.6590370527459232,0.40923643486400585,-0.22970416393465873,0.38696498919199246,0.46018268716915256,0.41546680259972046,0.39351780989229224,0.40527437830064567,0.2515794388163087,-0.100270681424128,0.591177916365622,0.3368168638904545,0.4202023086476847,0.2708238897273262,0.408237439349978,0.6032900933063611,-0.28133774084730223,-0.05588311881694643,0.04853493128855269,0.6664454328721688,0.1994367911930409,0.2324962029889208,0.10307597902389268,0.1791557200098006,-0.08173679941956914,0.5784603159488333,0.4766174369756121,0.47899946030594315,0.2927358847941151,0.4095215722261792,0.3480517703676205,0.488884618283954,0.5441791726842754,0.42799385326613004,0.38083896125056255,0.28539827784018507,0.07329434647437406
