,Occipital_Inf_L,OFCant_R,Caudate_R,Thal_LGN_L,ACC_pre_R,Cerebellum_3_R,Cerebellum_10_L,Vermis_1_2,Cerebellum_9_R,Thal_LGN_R,Raphe_M,Thal_MGN_L,Postcentral_R,Precentral_R,VTA_R,Temporal_Mid_R,Frontal_Sup_2_L,Frontal_Inf_Tri_R,Hippocampus_L,Pallidum_L,Frontal_Sup_Medial_R,Cerebellum_8_L,Cerebellum_7b_L,Thal_VL_R,ACC_sub_R,Thal_PuL_L,Cingulate_Post_R,Calcarine_L,N_Acc_R,OFClat_L,Cerebellum_Crus1_L,Rectus_L,Paracentral_Lobule_L,Frontal_Med_Orb_R,Calcarine_R,ParaHippocampal_R,Temporal_Pole_Sup_L,Cerebellum_4_5_R,Cerebellum_9_L,Temporal_Sup_L,Thal_VA_L,N_Acc_L,Olfactory_R,Heschl_L,Precentral_L,Postcentral_L,Thal_LP_R,Thal_PuI_L,OFCmed_R,Vermis_10,ACC_sup_L,Temporal_Pole_Mid_L,Frontal_Inf_Oper_R,OFCant_L,Rectus_R,OFCmed_L,Occipital_Inf_R,Occipital_Mid_L,Temporal_Inf_L,OFCpost_R,Vermis_9,Cerebellum_6_R,Temporal_Pole_Mid_R,ParaHippocampal_L,Frontal_Inf_Oper_L,SN_pr_L,Cingulate_Mid_L,Frontal_Sup_Medial_L,Vermis_7,Fusiform_R,SN_pc_R,Parietal_Sup_L,Parietal_Sup_R,Caudate_L,Thal_AV_L,Fusiform_L,SupraMarginal_L,Thal_LP_L,SN_pr_R,Thal_AV_R,Red_N_L,Insula_R,Precuneus_R,Frontal_Inf_Orb_2_L,Paracentral_Lobule_R,ACC_sup_R,Cerebellum_Crus2_R,Parietal_Inf_R,Cerebellum_4_5_L,Occipital_Sup_L,Heschl_R,SN_pc_L,OFClat_R,Vermis_6,Supp_Motor_Area_L,Angular_L,Frontal_Mid_2_L,Hippocampus_R,Lingual_L,Thal_PuM_L
Cingulate_Post_R,-0.03182041155925866,0.18139006663976942,0.5162355837322294,0.5423362542172706,-0.10489216034825699,0.767439030122074,0.4026443893563105,0.6899715865223024,0.6465924912713124,0.292309562721889,0.5177519359644552,0.44339742947988003,0.8555878022656822,0.872673109034539,0.31177914651648164,0.3649119089994484,0.7641731627653703,0.5294090968424702,0.8065070999520607,0.36524960983192534,0.7243339552541731,0.714685413221622,0.048956679700310014,0.43782183441137484,0.0223942135949212,0.7372378351114246,1.0,0.5530234230312951,0.25691881399461375,-0.16206386945677625,0.38778766891716704,0.6472363868216042,0.853853152011903,0.04647895351228347,0.6030284286426727,0.5767172311363515,0.2989891631035578,0.6333116367160435,0.6965060863820441,0.2109825968420447,0.22655599772798612,0.09194826693091845,-0.02977311542616976,0.47193846090323177,0.8322078921353173,0.8140826268858234,0.45680142656993883,0.7298734837726653,0.5557453852376932,0.5163455426562077,0.613070544443904,0.1525009673978055,0.48206112942116053,0.1764515049871333,0.3846519595473569,0.4858047024823574,0.469091530234266,0.4698968189837629,0.40277951559903086,0.3243396473055061,0.37037388247327524,0.08631682376577232,0.13324355361428264,0.6215051384013351,0.12937328721527086,0.4194458554478427,0.737760531672777,0.739726013465332,-0.06823588797736052,0.5478046208312822,0.35816748099840306,0.7126884838975017,0.8173406602926442,0.2856516774602906,0.12907950432723753,0.6520091681947685,0.6439657465060459,0.4610140485270427,0.45871636681281536,0.08539365497512758,0.41693542834652175,0.15713608748466065,0.8208998003077641,0.18448577740768257,0.8207957897870555,0.46050211307122907,0.13197041763599535,0.43338701032234084,0.6709967048740524,0.5310593624536627,0.22290966801079753,0.4590376473642854,0.1225864462261292,0.0774661581100683,0.8934174456403406,0.36210917045804986,0.8531697902497378,0.7394034296049428,0.3492114298480457,0.8390414394422981
Calcarine_L,0.09849827978312695,-0.10929494072890646,0.22387823281524036,0.20986388590431765,-0.1904713675519923,0.5262933018717867,0.19802414172544258,0.4453287918943146,0.285388279783796,0.3541684799479816,0.3469251133607547,0.11120191757252765,0.4507049602132859,0.4938074311896981,0.14485135570272017,0.4191524909487573,0.46853255038818004,0.16971396430692792,0.4284734980543544,0.14659955811506345,0.26322366059836116,0.4568844796491547,-0.3269926093705801,0.27083338187959416,0.11395631234200318,0.35418022577086516,0.5530234230312951,1.0,0.05937587659983181,-0.07450389759328568,0.13246363573615377,0.17572858024458268,0.5234138251203156,0.14714058675715727,0.8652802571579995,0.3231832348698682,0.05846875386250394,0.5076681847675141,0.0806640785448516,0.3079321951058389,0.25854770099299973,0.16110433409147235,-0.024916890759482797,0.3080220612456287,0.5689001430157523,0.5059122923384666,0.04339747854251159,0.3872805490490681,0.2860030178818865,0.04233400111771602,0.22611536518822417,0.12356585452635276,0.20186506303901963,0.13083381199704366,-0.06573739618020442,0.2608757916230656,0.3733692564421206,0.5090450459563844,0.1730784908143413,0.08806730949989798,0.03781716785558585,0.2694491557571866,0.0476277009021492,0.2926653858218802,0.20753913175003316,0.0654457665734337,0.4961688822487064,0.3110477890362353,-0.3051627624258894,0.5456787291610294,0.27059751694911977,0.5143517571719759,0.44226367169493946,0.28120735480408554,0.15671404554866178,0.3106618634540619,0.3860684666351382,0.2693979548670612,0.3396985824463513,0.06291889018879068,0.07480275271234867,0.03885214772236171,0.6123711340945928,-0.0006822410001006528,0.3988840476525421,0.24968362494952312,0.382651311111676,0.22478982108581955,0.7105213031064793,0.7063156449573919,0.1416128148952275,0.33060938572626614,-0.0312705850747364,-0.12746232849655534,0.4993094329624279,0.3270588806782542,0.5189643281256098,0.4381386671350448,0.7076384684728403,0.4628647001340109
N_Acc_R,-0.06468162471789958,0.08326651540515756,0.2234802930940298,-0.04500305430910143,0.02785710461872464,0.07085308793367265,0.18310426793901896,0.23767871368935362,0.24743276371486048,-0.17940858570121404,0.13543269066920294,-0.058000574809657555,0.21842482621106912,0.20234177953121746,0.013001886142329467,0.14976563038820484,0.1605262833202652,0.10882422825185106,0.20679076695193402,0.1512454494539421,0.14662258510859782,0.2464794488550833,0.08109191977065237,-0.061391305748256124,-0.019795327186547727,0.18111190255217213,0.25691881399461375,0.05937587659983181,1.0,-0.054522948171387066,0.31657907793755885,0.11864394494132327,0.25189678202299837,-0.10199632301811551,0.09024870602623263,0.20819920520795968,0.4855217926978685,0.13641720361384801,0.30803229845094515,0.04026808116199854,-0.07981372380030782,0.17893535584631967,0.10526793225500643,0.07768871572887966,0.22002033781061123,0.20598261717154398,0.1901433840721272,0.2324699598477387,0.11205965737066717,0.2064115947258717,0.24801526906718072,0.08652270101555327,0.06545584648629482,-0.010567557453264948,0.0027236088479653687,-0.05329787195877319,0.20026981848126513,0.2529534556833412,-0.020197434271002408,0.18532372503303932,0.1326174777753587,-0.0018412429777962824,-0.026714098910024835,0.21398926442357744,0.003499100381282718,0.12079516827264868,0.18283457021834218,0.1756129830305619,-0.009244377717927852,0.09120653232205223,0.08764258979197598,0.31597437025331576,0.2794078451625307,-0.044871743990355616,0.029295789295821523,0.175240905773234,0.24947159559636134,0.048145450326246,0.05985019652678904,0.13105953170939422,0.1752370787805123,-0.048193604462122376,0.15650081218319067,0.11113436223657631,0.2529496693862456,-0.050288357867275695,-0.12052651564037617,0.1943379474357747,0.12663358985535134,0.1760511701859357,-0.016811526083877606,0.020886435846537137,0.09251263462584647,0.07864101151230077,0.30630979058590685,0.2869065001840266,0.1878431637248846,0.1391243915129699,0.028898263169471694,0.20432687403237623
OFClat_L,-0.04559544538203612,-0.31787564722911765,0.15410196415658226,-0.06800856134868138,0.0401295698300606,-0.04372155954950244,0.17586699218310164,0.1499407429030185,-0.200028766435093,0.19977617630520259,0.07203308898744797,-0.027284760753906716,-0.0720621334333655,-0.10250232895519197,-0.17622073082430084,-0.1277878722456352,0.08252672348001071,-0.0266006674875675,-0.11207335572519424,0.01446185312504093,-0.137890432565618,-0.03226088853033673,-0.26747806036123983,0.2017865411441367,-0.21691236723612445,-0.1862294654785305,-0.16206386945677625,-0.07450389759328568,-0.054522948171387066,1.0,-0.0603632017339069,-0.23149699832289672,-0.03598491563166961,-0.09631756139765643,-0.06824920443096283,-0.027001185040424605,0.05212178706901749,-0.10798251953186705,-0.34357885069197586,-0.06607462270850406,0.22297306939837883,0.1310245943896178,0.00944063767325751,-0.05206819100949136,-0.046548483830835666,-0.094435456962012,-0.03211108052897407,-0.07539595994860726,0.02624432525000645,-0.15775878516809444,0.01172026869964884,0.16507788491140551,0.003473958972318676,-0.4455295109893866,-0.26181013824620036,-0.14452632761368864,0.006080607098762973,0.11108850744646225,-0.18812294776216273,0.0015892338567490784,-0.23093154938833202,0.1544283208691148,-0.10058590374502195,-0.1526294799904951,0.016587227714302783,-0.11645277246021178,-0.009091933928096435,0.02237165009235549,-0.25896853539079673,0.049825522796803835,0.1267786967348049,-0.15314614446058708,-0.19538267018883282,0.12269360774540485,0.30013274068687906,-0.187728009821089,-0.06430577931236355,-0.05292644468157791,0.19575998820505913,0.19716500217301003,0.11483047439107208,0.0678641592860899,-0.035855424738344806,0.10637827064511067,-0.07360425520822268,0.0045041982135442925,0.21576012553661375,-0.10164098787870358,-0.10984215991654968,-0.07030300429388986,-0.05689658354865576,0.024937331398850546,-0.1424051468867049,-0.1389495656718673,-0.09880889153173146,0.0495945780712652,0.013934614449110932,0.09119644795736291,-0.08796968290110915,-0.17754300080856322
Cerebellum_Crus1_L,0.15482065677250934,0.08201330746725151,0.17433407388211306,0.1301380252792417,-0.36586923545738564,0.22136012433816682,0.4328101621186236,0.35490939423179124,0.27990801157963535,0.11199066879028116,0.1671324348812299,0.021846682498090346,0.29960011342731574,0.27802846190091046,0.06288339864261068,0.13618330841634066,0.26519968562960367,0.12791234242455476,0.19871089371162753,0.2511710719185251,0.14399690920634736,0.529345360082571,0.11758597772204953,-0.023581810043840794,-0.17050021031897872,0.3476073526441374,0.38778766891716704,0.13246363573615377,0.31657907793755885,-0.0603632017339069,1.0,0.24594782612054428,0.33848329676167027,-0.15263640770661763,0.10242160034163902,0.2469107357647376,0.6069207146287641,0.10850761718676664,0.34729607425342535,0.0682216450282422,0.030384130619847183,0.019570993928711155,0.08000729629684335,0.13178524885266396,0.2668923246208004,0.2516549427787693,0.3814052054172085,0.32472838813549937,0.28321251573347295,0.14066217926924082,0.1175701445466386,0.4373622650773457,0.07965939381828206,0.10284985418601078,0.08062684385525702,0.11656224370525024,0.2286596385229291,0.33923748890623334,0.23733298093752794,0.11424377353097943,0.18905967135090485,-0.011624892192971406,0.3741402509390589,0.12822316627523306,-0.05746209482217753,0.1515131255476861,0.22341338831589022,0.12300695352202788,-0.08425552604354519,0.27266489219170453,-0.08006182672570569,0.2852194095541951,0.32794729650528603,-0.023359968010232695,-0.11180106838537159,0.24869755532656201,0.19790637361641955,-0.006872486394942942,0.15675530979512636,0.05686862506123706,0.20441300841397214,-0.09986338766752301,0.22687150405200296,0.25821534931793855,0.3224325401542635,0.10836084891013675,0.04367783312723978,0.16573340151974114,0.17538577652207143,0.2580369640078335,-0.09426707158258739,0.012631481374167385,0.014440642990763872,0.09511484328589835,0.3447195885734144,0.25517145013238857,0.32474064002464664,0.20824250494236485,-0.00937714367492323,0.24327520402272113
Rectus_L,-0.03126523977711897,0.3499758255315141,0.34072417001599503,0.4165248790846733,-0.02735804507986978,0.4758620596422712,0.15959854633266563,0.37535188229067223,0.49325758983237283,0.06660771911643788,0.3965947264656865,0.4732026990436416,0.6086562263105026,0.6020937691538046,0.18542426731305084,0.14893560953854465,0.5605829998979847,0.40265231152648684,0.6588587868824924,0.262466450556907,0.6916573998694729,0.5204088692726377,0.19490968744336148,0.22317283285218864,0.01643496499429715,0.5294986140305943,0.6472363868216042,0.17572858024458268,0.11864394494132327,-0.23149699832289672,0.24594782612054428,1.0,0.5713035336214468,0.007667159265500378,0.2705283341041784,0.37471055128979025,0.10070301677611934,0.47784366455928345,0.6116570963486541,0.22752820712015664,0.0410346794508309,-0.007089079889325613,-0.024304085582873055,0.4247464838388247,0.5576914807040962,0.6283169208876465,0.38047953700392423,0.5180018688000755,0.7173331808953098,0.44758765336005246,0.5527503121930993,-0.035896899489740626,0.3183069493752426,0.11966374793794794,0.7886451603289575,0.6976117996740138,0.17127589041624489,0.17169381268694878,0.36793914229164865,0.3085375510239297,0.4671792970748616,-0.033165039559630086,0.21542631647277427,0.6070541622812945,0.1740033190664743,0.47685600165917347,0.5647650326156829,0.6482226491445194,0.26662295255145874,0.22088066957232022,0.2361082583917024,0.5189714723290892,0.6016035124311785,0.1850918694317688,-0.125449227806812,0.6212577270459885,0.48249280409457124,0.45919651271615186,0.1829594517558316,-0.11307070279363719,0.3393842351574652,0.05355876451381628,0.429338036561398,0.22765393280621402,0.5788305865302481,0.4450719804422975,-0.09028833878261995,0.3915407694604784,0.48817849551799203,0.1888290805505375,0.1392143991438309,0.36507771166386765,0.3335348399005328,0.23296810621592198,0.6509364278175447,0.17690028463073118,0.5642651943776591,0.5052739407449879,0.1604979222996884,0.6369343668069696
Paracentral_Lobule_L,-0.07850313578364555,-0.005148844173125538,0.5866187989309256,0.5471514560249355,0.005615693508533553,0.805118867717121,0.4941117784165993,0.8228093344446765,0.6099286625962441,0.4612101069495663,0.6575562260836137,0.42876927449353597,0.87382271649993,0.8952442893942559,0.34009501940287384,0.3231632414857252,0.8627597919751433,0.5405454791251665,0.7813058962685081,0.33872264083160075,0.7293511800797924,0.7185159497647122,-0.09814613493341541,0.5138091082085569,0.010914453905645225,0.6528371448805131,0.853853152011903,0.5234138251203156,0.25189678202299837,-0.03598491563166961,0.33848329676167027,0.5713035336214468,1.0,0.13751061357064484,0.564451007477875,0.6324204559406218,0.2634031451068767,0.6299211536397012,0.5883515087664544,0.17076828443228406,0.38090235190690547,0.15998942648730088,0.06331240962379492,0.528626116469763,0.8784316949663625,0.8109376307038592,0.43299539589328695,0.7426437486442179,0.5337860073214804,0.4184047871154059,0.6181414835466537,0.2218094110593077,0.509883264833824,0.03929307366768679,0.28732638245224484,0.4410040707029219,0.4333588557086503,0.47173889881880504,0.2799936623096763,0.22384696123059866,0.33485381263044833,0.14362878446382574,0.06132442450786355,0.6247677399565488,0.1105359905079022,0.3516046076077481,0.8898756032337374,0.7900956388485608,-0.2208957420666929,0.6488310122886806,0.4359383409505812,0.6821371305130495,0.7586813481008906,0.3584038288734038,0.2871795969682636,0.5587980475150295,0.610637316599257,0.42209936328313546,0.5324985430467067,0.15345097968445098,0.4238805464937292,0.19828746856215865,0.7854219252236821,0.13175327583494387,0.9187075217900156,0.4415567780743291,0.3052707674534172,0.5358356480749578,0.6853527292125832,0.4309252547057272,0.25192139444726463,0.4739464390398471,-0.054547221569156715,0.0003070357667664076,0.9383753728166744,0.4247142730500047,0.9031839923966107,0.8061664499018869,0.34624212197747933,0.8307536858216817
Frontal_Med_Orb_R,-0.07104573424664387,-0.2516646901907192,-0.16005802345188494,0.30983906104927095,0.27179420934346854,0.41579850824206144,0.024848560888725287,-0.01786865475017163,-0.24435158169908838,0.03233662025839844,0.16346809147346034,0.30404806748170493,0.18050731492817323,0.27494859459463333,0.40973805602828917,0.39128026767150864,0.20697633657126868,0.388313136558236,-0.1083440114819224,-0.26222283656106504,0.22642562252093706,-0.13571012876278635,-0.49676267005341057,0.3289676641575935,0.21513598131793463,0.0351135443979581,0.04647895351228347,0.14714058675715727,-0.10199632301811551,-0.09631756139765643,-0.15263640770661763,0.007667159265500378,0.13751061357064484,1.0,0.2299364742587662,0.3043443896835176,-0.3041581622880254,0.3197227233752423,-0.24991136409774098,-0.2903371271795434,0.415727328764506,-0.05817753373342188,0.08747395059420639,-0.13933954354754083,0.011904940178810006,-0.06750097013315377,-0.09352982565711944,-0.06484534643095956,-0.06404612778145297,-0.3185512967543744,0.0473247180512841,0.004163432386291498,0.49845425396116066,0.17389460751501098,0.03635002065729461,0.2414531464369776,-0.02606443240011078,-0.2791474345642462,-0.18668816524161316,-0.1854734643540592,-0.3816635910279668,0.47569521308863977,-0.13782591803343142,-0.20967357469938366,-0.31886953046646854,-0.13990884796036301,0.16113131738046813,-0.010853962716608783,-0.3520706187450856,0.4538557906838683,0.185079460229238,0.0020598056863634596,0.015099849785249149,0.11659273140196681,0.345841053570154,-0.3002310519616485,-0.28999897945178715,0.17991062248330894,0.29728851786789734,0.06399857218667623,-0.16934365327776862,0.4793770653486003,0.10837823375032488,-0.5150994994738552,0.08509827686916549,0.20481759806993582,0.5621979431539175,0.19117891945273516,0.20807241094311119,-0.13562572731688222,0.4055057815238142,0.07540241105009167,-0.3973148294398682,-0.4001527519643051,0.07387109141309245,-0.234968011131242,0.17878777456772146,0.2651977991253556,0.11564275768780191,0.14937967130538013
Calcarine_R,0.059114465738100905,0.004178568427953475,0.32839438422527234,0.3196024161471075,-0.10483094146425122,0.6378995471805784,0.11779285924272265,0.40707739303201645,0.33542694454093097,0.25743229415667424,0.38733142856705854,0.224702241141699,0.5605787822525579,0.6041390183726101,0.16346797240063843,0.5274205647467483,0.51928982486504,0.3663306727398201,0.5012265284861356,0.14197587902481196,0.3769224272210012,0.38214789413027184,-0.3137480042146453,0.3891716744021462,0.18456659727560315,0.3832171184115717,0.6030284286426727,0.8652802571579995,0.09024870602623263,-0.06824920443096283,0.10242160034163902,0.2705283341041784,0.564451007477875,0.2299364742587662,1.0,0.45931711315164014,0.04158697466789754,0.6977920516046895,0.14874731141305797,0.29214665562530256,0.37438617763927623,0.04276672281992525,-0.01213114564730334,0.3606186178043213,0.6058807297289263,0.545533404576913,0.14036315469135946,0.48457366568133825,0.35520730345143714,0.13278577776983397,0.2872994323908689,0.0645874248369431,0.38196151173830933,0.19784377711436807,0.10205390692181367,0.3646985877251175,0.41844945044699794,0.4074876335979414,0.19137098942089403,0.1890571449826359,0.014646553249100155,0.4273537986601393,0.06569039680517343,0.35791863005418095,0.11094349359855017,0.09825043881352519,0.6042752688271465,0.38901559016962106,-0.2643677873376003,0.5828669185591022,0.26020297468337567,0.5265906202385053,0.5032372740350146,0.3671087317544899,0.18510972808590417,0.38121053786692793,0.40788104447903284,0.3699496235827813,0.35733169584042807,0.14009719147722827,0.14286860804739768,0.2505870411671826,0.689009333894092,0.0027823909866038898,0.48209441904788225,0.32519742854177974,0.33012153636930197,0.364358136565369,0.7975834115868862,0.528082831463918,0.36512298420311196,0.3478445312458764,-0.01507161411086957,-0.26046406064155736,0.5607975750374423,0.24703398720624645,0.5883741121739385,0.5346103776344097,0.7607436874540413,0.5584220769760556
ParaHippocampal_R,-0.15496055663849315,-0.017343744684313125,0.24961294193804925,0.6171854088275137,0.10731742577367905,0.7213850114251037,0.5367393790613161,0.4678319106505508,0.5137307050953923,0.4260361357349616,0.3616026491059862,0.44210636732979747,0.7381892341131314,0.726192738710276,0.47964016560642947,0.6087136604921642,0.590897956866242,0.5482027763802786,0.5091383186613917,-0.07049694089069272,0.45969552594238133,0.3937484564767381,-0.3570870221683053,0.49950027632608607,0.054669363590638495,0.3553102833424111,0.5767172311363515,0.3231832348698682,0.20819920520795968,-0.027001185040424605,0.2469107357647376,0.37471055128979025,0.6324204559406218,0.3043443896835176,0.45931711315164014,1.0,0.17827310737589666,0.6373424990474713,0.4012474891370459,-0.09825965393336586,0.48659687234081234,0.05407671157754053,-0.06115378962893934,0.2938153954468015,0.5219860783702054,0.45218680391668564,0.23289883154059224,0.5119080791873862,0.41160363054185156,0.2272123135683558,0.36382749236844153,0.07360346315269821,0.5746656140967562,0.12127352750061993,0.26478602315531824,0.38497489775903654,0.4047153040992468,0.13144667314593186,0.12481427359209982,0.02798998458121889,0.02804826445028043,0.43653978426788836,-0.16043261870132655,0.295633833990716,-0.35514928474693014,0.23966128337650514,0.5774093137245997,0.4175735525823247,-0.3983352216035671,0.7297164171592847,0.4593174723912287,0.47470799384258544,0.60182596336752,0.20496972916413184,0.3562863586469201,0.18608440586526695,0.20437709121342568,0.343943569003367,0.6510860674644402,0.2646772610222407,0.3334557643245073,0.5069131989273424,0.6507477045080191,-0.02489682902492087,0.6195659769895254,0.35409854271534313,0.31087574234829324,0.46714510818925326,0.5487174940303673,0.10278697264687392,0.5653312337631548,0.4632223324651129,-0.2885601233708172,-0.44614076985305434,0.6358495698419445,0.05251901568523948,0.6473676680872859,0.8176793427174036,0.32447703424444957,0.5338455726950264
Temporal_Pole_Sup_L,0.04131241699687039,0.04497775513091628,0.35709741924077537,-0.17271077806345325,-0.07486452147373747,0.05192733524061018,0.4007670311645578,0.330302311715305,0.3623419056013478,0.0990934435617797,0.1613181815058805,-0.09705986691284987,0.2134562708679204,0.1592659302679321,-0.16490153477206937,-0.002920717498243703,0.10805465950991927,0.00317578097030166,0.24528009308273957,0.38712397571665136,-0.02087840459198909,0.402416626021447,0.14865932402928816,-0.025517994250620644,-0.35511063949532734,0.31337868489911536,0.2989891631035578,0.05846875386250394,0.4855217926978685,0.05212178706901749,0.6069207146287641,0.10070301677611934,0.2634031451068767,-0.3041581622880254,0.04158697466789754,0.17827310737589666,1.0,0.04669596555332828,0.3525372138860098,0.16256662450802664,-0.08844613160763906,0.3010100408628098,0.030868641747985398,0.17903655826765802,0.29761850287818076,0.25085937997182683,0.36451858731877307,0.344241289745489,0.3007140160857228,0.22510614161938167,0.29641773292551127,0.18165619451976447,-0.05831557772159977,-0.1958353995262995,-0.10912201111092104,-0.05890356199885958,0.2554053413705104,0.4892711182955934,-0.008163565857845136,0.31062788665878743,0.13933475576463109,-0.05756398874220122,0.03787876670385302,0.23555263311733599,0.08537505582772083,0.2079283589721983,0.1366099809136595,0.10940875206552586,-0.0957582787929275,0.02835302407218863,0.06758595374821198,0.21477181311408008,0.24517480350075094,-0.09168791156178302,0.1061340058751404,0.2712325009621737,0.3765180833560438,-0.15176051718282807,0.1358394196370922,0.22707993123885592,0.24849415504466513,-0.18872205268214232,0.20178702263460285,0.4366653540111332,0.29749965242111553,-0.10714620634848356,-0.15271004646376965,0.12373105916486934,0.032302457066371956,0.21510007206050757,-0.08468367462303568,-0.009257308161041557,0.12651968507562242,0.153552224528283,0.25962434881078067,0.379898039846749,0.24712496132200573,0.17638031440366142,0.028247134274984986,0.16676348522987064
Cerebellum_4_5_R,0.10028056206536698,0.1827939676887154,0.3989557146107928,0.4235967773179143,0.18276042534387033,0.768843914967262,0.13631927682375977,0.346991443308511,0.4882052629436648,0.14021201203978978,0.4802531997233533,0.35724800330326667,0.7167482583452103,0.7488254276697811,0.35886085652229255,0.5767566368057498,0.611612493219551,0.6570601830998016,0.5713204829752557,0.10285290337050512,0.6315796844426885,0.33266459430045797,-0.21457192489721144,0.5277633088517554,0.13317537818053962,0.5003451406804208,0.6333116367160435,0.5076681847675141,0.13641720361384801,-0.10798251953186705,0.10850761718676664,0.47784366455928345,0.6299211536397012,0.3197227233752423,0.6977920516046895,0.6373424990474713,0.04669596555332828,1.0,0.38342564114837996,0.1756971952913287,0.4586585264027792,0.06993032176199514,-0.06618407512799293,0.42766780621840683,0.5978132069900883,0.6052418416047566,0.25416929454232506,0.6099827706438199,0.42894979344236706,0.20827154516762406,0.46287055714094794,-0.03318900503350008,0.6464033009632274,0.24214097603529347,0.37009772177889505,0.4465492284011042,0.3577209125080875,0.297817078816956,0.2117304380243064,0.2823229955336804,0.04604427320156575,0.6030275007962156,-0.036627566923899915,0.47879312496373966,-0.03499670177640289,0.10451144770121336,0.6412248841723924,0.5608126670340882,-0.13362481080747357,0.567660289704132,0.2801105655276365,0.6638035099289804,0.6641112293236011,0.30093709642105143,0.2568064250866429,0.46227552750044815,0.4672650491302217,0.37008308571955484,0.31262984605408384,0.1960296492149056,0.23148305455120075,0.5464605548779257,0.6345670521794489,0.13577665960484875,0.6069299767895109,0.42230470898677713,0.13874550644721254,0.5372322486194523,0.7728398681193407,0.347870884345948,0.651615445009721,0.3233436129868573,-0.06510634853253593,-0.29769344954468874,0.64699615926651,0.2544476923655744,0.645915976828864,0.6349711021186283,0.5465787943161755,0.7280035802388863
Cerebellum_9_L,-0.08626473964010864,0.429362508676391,0.3746839053275415,0.3583121153715149,-0.04474138751099956,0.42905524383991034,0.33443983769525254,0.47161677702559757,0.7770214529401736,0.06458598289795811,0.3298634810708451,0.3175725164304496,0.6441151900337687,0.6079137385789758,0.18279002131952674,0.19302171105234378,0.43946249978430146,0.410340976244957,0.660805617786984,0.30513323563759137,0.6109743556507379,0.569026511327559,0.4052592742766494,0.19807178283670848,-0.03678648484566128,0.5217770807049318,0.6965060863820441,0.0806640785448516,0.30803229845094515,-0.34357885069197586,0.34729607425342535,0.6116570963486541,0.5883515087664544,-0.24991136409774098,0.14874731141305797,0.4012474891370459,0.3525372138860098,0.38342564114837996,1.0,0.1147019817401276,-0.050533245910280536,0.03973565120327665,-0.11074429557711689,0.3848504535538935,0.5562302265987648,0.5949974005923807,0.4279917870936619,0.6474489705498838,0.42479778662690376,0.7560425268452203,0.46110643474433927,0.013815682790486764,0.2979029275826681,0.21248706625338873,0.4689447021512368,0.33385796891968855,0.33040390059733576,0.29465522774199654,0.46790686854563435,0.375913837175702,0.5977573797498279,-0.22448831866002447,0.17084168461103758,0.6256245717787886,0.037687796616803916,0.5105826655744982,0.47643122259672926,0.6290609870395028,0.21761519993240688,0.17936535412934512,0.21210916158252963,0.5821574438111138,0.7424800713542987,0.04511971444606982,-0.11611966826214598,0.6498911625527107,0.5149417099761683,0.3331424650119088,0.18257137451306477,-0.0919770857152132,0.4308268512080274,0.07304756461497232,0.4309471028237272,0.3799998839602006,0.6607667091735964,0.28436692860304336,-0.36725566512305885,0.4049160106205392,0.25036889504742876,0.26004123262180745,0.15916340457806263,0.31669461153157813,0.22471298866791414,0.21995962488955964,0.694570510749138,0.24695593822533235,0.5299624410725566,0.4916402639485698,-0.0048572710171451445,0.6408712042114086
Temporal_Sup_L,0.17567624319817657,0.25103098379518024,0.3335239271044654,-0.16787026278880302,-0.2999684883347286,-0.0033784171268663936,-0.36350954717985506,0.1826620952494501,0.3710642746856442,0.038013566120626556,0.15570870712144047,0.04409641829430507,0.06333520169860245,0.016060390265451297,-0.37183492545186914,-0.3744643771019729,0.17065504949455793,-0.4523817593779157,0.5199571259099541,0.5846153266015319,0.05786895076500607,0.32403450303471865,0.21730342126544766,0.010400502620404522,-0.10730855213053676,0.09474095692316363,0.2109825968420447,0.3079321951058389,0.04026808116199854,-0.06607462270850406,0.0682216450282422,0.22752820712015664,0.17076828443228406,-0.2903371271795434,0.29214665562530256,-0.09825965393336586,0.16256662450802664,0.1756971952913287,0.1147019817401276,1.0,-0.07983589462824328,0.12140557499379638,0.06942401983043459,0.7456702132495432,0.46544119775912174,0.5805175512840067,0.3177127818258918,0.44239620513408456,0.11500112895128449,0.26560797492835747,0.2626750742485816,0.0637481625621323,-0.464695098241252,-0.05362884015906421,0.04846132101784457,-0.10946103953471908,-0.026494682807086906,0.3816295258691991,0.13414829278586707,0.10225482378361153,0.5374344567881829,-0.18373414298213547,0.3037083604487896,0.6914764922766864,0.8088281874109052,0.06751717034594046,0.23074063501939246,0.3118785524658485,0.30724194176888764,-0.23049103737476798,-0.07965645424884299,0.2892716162135429,0.207026017170938,0.14459300054995342,-0.10400813665921278,0.6879944231556425,0.5526879308167171,0.10749069109511934,-0.18650400139588597,-0.05473975290383275,0.2893261566690899,-0.5514974517553479,0.1394060124386823,0.5098172155056365,0.13284973747690537,0.04187865254860084,-0.3230967022079218,-0.011742063912598516,0.49123450818943837,0.25370215940720403,-0.17312420584852634,0.032240778431334376,0.6599769712508275,0.1838824254903678,0.22968946244070526,0.2512225579251311,0.1408070878798374,0.03301466661521299,0.6858182475626521,0.2817817437377498
