,Fusiform_L,ACC_sub_R,Thal_VL_R,Occipital_Mid_R,OFCpost_L,Red_N_R,Temporal_Pole_Sup_R,Parietal_Sup_L,Thal_PuI_R,Pallidum_L,Frontal_Sup_2_R,Thal_LP_L,Thal_PuA_L,SN_pr_R,Paracentral_Lobule_R,VTA_L,Vermis_4_5,Thal_PuL_R,Frontal_Sup_Medial_L,Cerebellum_Crus1_L,Thal_AV_R,Cerebellum_4_5_R,Frontal_Inf_Tri_L,OFCmed_R,Amygdala_L,Olfactory_L,Raphe_D,Paracentral_Lobule_L,Heschl_R,Thal_VL_L,Occipital_Sup_L,Frontal_Inf_Oper_L,N_Acc_L,Cerebellum_3_R,Occipital_Inf_R,Cerebellum_6_L,Parietal_Inf_R,Cerebellum_10_R,Cerebellum_6_R,Vermis_3,Cingulate_Post_L,Thal_PuM_L,Calcarine_R,Insula_R,Insula_L,Temporal_Pole_Mid_L,Olfactory_R,Cingulate_Mid_L,Caudate_R,Cerebellum_8_R,Cuneus_R,Fusiform_R,Thal_VPL_R,Lingual_R,Cerebellum_9_L
Thal_AV_R,-0.06703208091155052,-0.11341455931236522,0.2734573835621456,0.09006231733347353,-0.07951089580125503,0.3516438930781614,0.14939144694932835,0.08261098946243485,0.10120307735932527,-0.07151253861599242,0.11590416151933004,-0.020693286243827342,0.057578138849601564,0.22255268179479135,0.19214686652283708,0.008898620927699382,0.19180018362464893,-0.029236486543999136,0.10453961653149846,0.05686862506123706,1.0,0.1960296492149056,-0.011091557142517293,-0.007363174613174531,-0.09794105839241003,0.048546805671092354,0.13804239883139793,0.15345097968445098,0.2770907209489881,0.24748830848867245,0.054067360856342554,-0.12075144262568688,0.07666610371614382,0.16271293845725956,0.26599074615216967,0.027408349069490273,0.05057012457246679,0.10101254988304055,0.26150873749351117,0.2030311853893347,0.1759400719935713,0.06300886029003498,0.14009719147722827,0.26202262490216516,-0.09566537621271069,0.13562276195451858,-0.04327019738706238,0.1007370179214563,0.2510495162460067,0.12368898900782967,0.2045389620071896,0.18994001360932863,0.32503905093848906,0.14912866761374471,-0.0919770857152132
Cerebellum_4_5_R,0.46227552750044815,0.13317537818053962,0.5277633088517554,0.23960227412973154,0.30351901059962355,0.42799385326613004,-0.07583716685114045,0.6638035099289804,0.6290278498865958,0.10285290337050512,0.6648928141280428,0.37008308571955484,0.39057003575251636,0.31262984605408384,0.6069299767895109,0.09957342288688231,0.7864855535420656,0.3387080277918585,0.5608126670340882,0.10850761718676664,0.1960296492149056,1.0,0.25934058569781077,0.42894979344236706,0.10734748377787069,-0.046934877549289274,0.39847386199546847,0.6299211536397012,0.651615445009721,0.5667709410642934,0.347870884345948,-0.03499670177640289,0.06993032176199514,0.768843914967262,0.3577209125080875,0.14181818368401655,0.5372322486194523,-0.18155536219745458,0.6030275007962156,0.611300334277399,0.6372410138052632,0.7280035802388863,0.6977920516046895,0.5464605548779257,0.19948876545967004,-0.03318900503350008,-0.06618407512799293,0.6412248841723924,0.3989557146107928,0.3104460662425994,0.3520515169358493,0.567660289704132,0.6432332701534973,0.8443484839843459,0.38342564114837996
Frontal_Inf_Tri_L,0.8340973956451531,-0.08858932573080881,0.2313374513180457,-0.1492965654065198,-0.12027754714618667,-0.005077615488843216,0.18684066093957272,0.3770998395908828,0.4187224782074819,0.7635703049054792,0.5197372619591988,0.23508173374424562,0.4290874875005121,0.008227415764913613,0.49744877633803686,0.474863666704871,0.38031077711085515,0.2835256967612818,0.6572718928615454,0.20331302022112377,-0.011091557142517293,0.25934058569781077,1.0,0.30195785796469565,-0.12805500498710673,-0.037565397116299956,0.09243300904017053,0.48502949927681444,-0.09802156723747545,0.5460853145491712,0.29418425893310407,0.8278616648926216,0.17550172024543675,0.22023001084133165,0.13056757855139922,0.6621322617680786,0.14274119404230884,0.29346432613400547,-0.271856539345247,0.4597206439707865,0.3169038681641732,0.5372939310330155,0.2761776548558495,-0.3952628304966763,0.8779818996014298,0.02931738783634421,0.1046682764142631,0.45736477838557427,0.6320846041606077,0.465785694501596,-0.03862971347696807,-0.1554793050638357,0.07436377402057447,0.24648895987993683,0.41853079155327666
OFCmed_R,0.3800135377946254,-0.21948134955231907,0.25574051205195597,0.22611487447351566,0.18441931516938379,0.40527437830064567,0.08229315607189269,0.4745223653426446,0.3226373911077804,0.11900760942635785,0.46702413524509245,0.3428911841933538,0.32542188331610156,0.3349556508951027,0.46538687835699377,0.05102779038906354,0.42410413815289444,0.4570125415433306,0.499304930015746,0.28321251573347295,-0.007363174613174531,0.42894979344236706,0.30195785796469565,1.0,-0.0357413300613107,-0.1719650249861909,0.2975414905494793,0.5337860073214804,0.10675572581599778,0.3330947965489803,0.24349255240159284,-0.03265908233468042,0.16044363205884069,0.4429573916794408,0.31024626138077754,0.19311695541703136,0.37334765141397924,-0.11953640837994885,0.1534727932241372,0.444070709251735,0.4816233747575637,0.4803990681790901,0.35520730345143714,0.10508944710100245,0.1731853176691969,0.056870503625307205,-0.09405928125937331,0.5150626739847427,0.32433463545100777,0.5189533241685276,0.3077962938716733,0.39100256967748337,0.39219933005823254,0.4234126606215634,0.42479778662690376
Amygdala_L,-0.1445047945739397,0.010249053744382841,0.022748682975855822,0.25135467442486564,0.11263844414030891,0.07696875220084991,-0.06022077726287198,-0.015845827841347918,0.05112210939642871,-0.02826727881452843,-0.024542010831509822,-0.15262270754524068,-0.10797394886658972,0.025725917444806873,0.0058809289609666315,-0.0166633864537105,0.07583569020068633,-0.10526996128789821,-0.04588685129265887,0.11647268877581135,-0.09794105839241003,0.10734748377787069,-0.12805500498710673,-0.0357413300613107,1.0,0.03176269434811675,0.17366514140524159,0.027285203300817584,0.04396385356753188,-0.021547932376719918,0.05266905636055407,-0.20327187298331756,0.000576499830460016,0.08820783294636039,-0.11603549295228294,-0.1259512312208643,0.12845621580370425,-0.12739929908076916,0.1609359947961435,-0.011813681174686544,-0.03713342552925901,0.0018337575073334572,0.011247005291236501,0.17572483043895498,-0.10570345743898749,-0.018865842474867035,-0.04999772553487227,-0.0431569155589355,-0.06973441209343505,0.07758629300917223,0.12632377203799416,0.11424650608162831,0.0806297335266538,0.08396627421266595,-0.017058681512211446
Olfactory_L,-0.07202516366217195,-0.07650964208326085,-0.018165585650880105,0.019325225273812772,-0.048793032727875586,0.021927762806119203,0.3080136195852286,-0.03813250133234284,0.16376280072557228,0.25022843810061374,-0.10462633724602649,-0.2992687389860891,-0.22515671493942696,0.03677667838629024,-0.034442603770880466,-0.19131442670774973,0.00862982392442812,-0.17569581139826881,-0.1707105619412607,0.23846040401247742,0.048546805671092354,-0.046934877549289274,-0.037565397116299956,-0.1719650249861909,0.03176269434811675,1.0,0.15796595782302628,-0.015339290224517715,0.02497501963974314,0.059982229013480215,0.08336125148918265,-0.027330048962863493,0.16572933642560914,-0.006251255089449134,-0.03618224960227806,-0.06054816113601689,-0.0826587267070473,0.05717448206190978,0.056838186338550443,0.10015044048243057,-0.07567662631055104,-0.10820807628091111,-0.05933901076436206,-0.019697763303703035,-0.0470279599036989,0.3313038876131159,0.25944579098370135,-0.07402159071461539,0.05340964478390269,0.03911747654968618,0.043790029350585284,0.07667188168447035,0.09314510745120484,-0.09664391479107112,-0.08522561211413726
Raphe_D,0.1030132737505925,0.017291768947340656,0.349714907475976,0.548600826898322,0.28199180830834036,0.3128479245203143,0.13251628700645413,0.31092203623183695,0.3938779366161854,0.10494777311716459,0.26384248123084836,0.22315967441338255,0.17747574322522794,0.33654949253309524,0.43002101221929295,-0.1813957560462991,0.5791128644352782,0.40356171111785805,0.2989868417469213,0.30727014066670855,0.13804239883139793,0.39847386199546847,0.09243300904017053,0.2975414905494793,0.17366514140524159,0.15796595782302628,1.0,0.4904477357823997,0.15544797943541752,0.37225709758888426,0.4279899137140096,-0.11093694862452588,0.13615034826087774,0.5519452650051491,0.3754970458251959,0.10538049142543505,0.2698807823955556,-0.2385673943359084,0.3282337133112701,0.6299652117782018,0.48983710766234717,0.428411540574192,0.4866603676619154,0.31272203974926793,-0.09418277664368384,0.30070288338594875,-0.02664560753664726,0.4136033667838374,0.31366912550174925,0.5135537669279092,0.5344870166710206,0.5749702714462385,0.4345164888581978,0.4486360838928387,0.10977865453932517
Paracentral_Lobule_L,0.5587980475150295,0.010914453905645225,0.5138091082085569,0.29251670604400537,0.19947352091441367,0.5238072996344164,0.2984455825002683,0.6821371305130495,0.6300624413584704,0.33872264083160075,0.7278461891801701,0.42209936328313546,0.4967154702899023,0.5324985430467067,0.9187075217900156,0.17826883027790932,0.7507336873047622,0.551488962802345,0.7900956388485608,0.33848329676167027,0.15345097968445098,0.6299211536397012,0.48502949927681444,0.5337860073214804,0.027285203300817584,-0.015339290224517715,0.4904477357823997,1.0,0.25192139444726463,0.6948093756125545,0.4309252547057272,0.1105359905079022,0.15998942648730088,0.805118867717121,0.4333588557086503,0.238898702963383,0.5358356480749578,-0.13108256710294347,0.14362878446382574,0.8278047864500978,0.7945716598499902,0.8307536858216817,0.564451007477875,0.19828746856215865,0.2543379053953912,0.2218094110593077,0.06331240962379492,0.8898756032337374,0.5866187989309256,0.7416769598474219,0.48027349375112777,0.6488310122886806,0.7068225614708917,0.6263051029158885,0.5883515087664544
Heschl_R,0.02893220887428551,0.24275303534915804,0.5513993544469143,-0.03485175584730475,0.25832947807535245,0.3368168638904545,-0.24227373374928984,0.21421599510421338,0.4966600782577218,-0.07296059987898561,0.4859484164649558,0.16437782028420525,0.05134261196687889,0.35339634216504817,0.319782002925748,0.06641141678545319,0.3396452698937812,0.03605414042327308,0.24610652023000062,-0.09426707158258739,0.2770907209489881,0.651615445009721,-0.09802156723747545,0.10675572581599778,0.04396385356753188,0.02497501963974314,0.15544797943541752,0.25192139444726463,1.0,0.3747038249715032,-0.1007611293498186,-0.3062927371170619,-0.03836580194905955,0.4982626836337689,0.13381691607116317,-0.1919316167155727,0.30993128415221066,-0.2678794777051426,0.5866935238925338,0.23110165364942553,0.3581613467383393,0.31751848742578637,0.36512298420311196,0.7525622265187182,-0.11150648391528578,-0.1582678731408927,-0.0022859220667413136,0.2684720258313004,0.2226038423256261,-0.08113284569867699,0.021918802808848867,0.3549473609823997,0.6032915776461695,0.48508182823917495,0.15916340457806263
Thal_VL_L,0.44946137955877447,0.07755759368442715,0.7918748073146284,0.11685573316364901,0.08848027546378967,0.4659806617114046,0.20715474790658467,0.40292254736698646,0.6758621602470752,0.4648481087430441,0.6168702944133193,0.5013274651280722,0.29170822730508955,0.5838676304426549,0.6409817982871283,0.2540121676981629,0.6128899534559488,0.34033887420374453,0.6224947182430606,0.19086489428638925,0.24748830848867245,0.5667709410642934,0.5460853145491712,0.3330947965489803,-0.021547932376719918,0.059982229013480215,0.37225709758888426,0.6948093756125545,0.3747038249715032,1.0,0.2559738900413608,0.26286489827881654,0.15805032931569932,0.6832892513217858,0.2187456965037059,0.34928218619982004,0.2548622928614272,-0.11784482503747808,0.3143260985612604,0.6680683150617077,0.5872015619013534,0.6236930355190912,0.5061262187757898,0.2546537479573685,0.37892874883148764,0.16199421728833532,0.10669797631885157,0.6498434416067931,0.7110687560957751,0.5159264474173746,0.22530941159966134,0.4253513385680244,0.6670282164070248,0.5617173394937711,0.29255440650638
Occipital_Sup_L,0.40754065952007557,-0.06097420698612781,0.09998603750978226,0.5855654369842901,0.16830063437115927,0.11350315499210109,0.29016566236870683,0.5817690358083853,0.1697970142666364,0.20375345828392805,0.24400031661418042,0.1691330321746845,0.30263864227481174,0.07842131564479529,0.3390205086316088,0.012563660511656083,0.6018216338396599,0.29560643828207184,0.3266858467320381,0.2580369640078335,0.054067360856342554,0.347870884345948,0.29418425893310407,0.24349255240159284,0.05266905636055407,0.08336125148918265,0.4279899137140096,0.4309252547057272,-0.1007611293498186,0.2559738900413608,1.0,0.2437286312903337,0.23857443858250832,0.3316711064176146,0.3612879669434661,0.28670146084163883,0.10423589025506216,0.0440669103688716,0.03261344524933091,0.5634640436380309,0.3831260281645676,0.3915869520287213,0.528082831463918,-0.1210858411609335,0.17924913101263265,0.19674067781658128,-0.028672613043804234,0.33549969051014283,0.25442128286305404,0.521744513888024,0.6954551416318374,0.3065547183234398,0.14052730990907858,0.3771176485211072,0.26004123262180745
Frontal_Inf_Oper_L,0.6058613020686909,-0.05245709025340267,0.023115560722417685,-0.26206237469474203,-0.29951294091376035,-0.28133774084730223,0.06428693115617262,0.07005680710491814,0.14867930125633833,0.622474491972393,0.1775339885106543,0.09272705459260518,0.22975966063885186,-0.3052893133184002,0.09650546067719486,0.3343032018718669,0.10904874145248136,0.06576503459073964,0.3690068216109692,-0.05746209482217753,-0.12075144262568688,-0.03499670177640289,0.8278616648926216,-0.03265908233468042,-0.20327187298331756,-0.027330048962863493,-0.11093694862452588,0.1105359905079022,-0.3062927371170619,0.26286489827881654,0.2437286312903337,1.0,0.15441208737145234,-0.10347926184921385,-0.06453251109342763,0.6660319635325911,-0.17608401775445584,0.3264439081572661,-0.3887606972576204,0.1575539561802716,-0.01166291557876125,0.20232895703896883,0.11094349359855017,-0.5846598919283612,0.8713206136823162,-0.008915656784083337,0.16455625517316622,0.1310189320606281,0.39514572711598467,0.20013216267284345,-0.13312562370363562,-0.42184187218455005,-0.2834561927519009,-0.01880623825119552,0.037687796616803916
N_Acc_L,0.11586813145422463,-0.31089278895235134,0.1555027347431872,0.1759316943843907,0.005739527521257031,0.03131276189714857,0.06075184545941436,0.11930476415876651,0.05440034121867819,0.1409220503871205,0.05962045042422697,-0.01261113042456523,0.008890052176904535,0.09874475551155042,0.15448889609481584,0.013566213250612753,0.1418550694843026,0.026841801679707913,0.11922178593523546,0.019570993928711155,0.07666610371614382,0.06993032176199514,0.17550172024543675,0.16044363205884069,0.000576499830460016,0.16572933642560914,0.13615034826087774,0.15998942648730088,-0.03836580194905955,0.15805032931569932,0.23857443858250832,0.15441208737145234,1.0,0.07094795467150966,0.1026311569243854,0.2867803456603522,0.11048317637256475,-0.13969816755745595,0.06113649327137021,0.18784703432709624,0.0077492258729969,0.09089357663307625,0.04276672281992525,-0.0755570001402627,0.08286355578047229,0.0768854360852374,0.053882287862978495,0.1398631912256697,0.21722124965255799,0.3060461828904621,0.1861781081434326,0.05379331561450249,0.06664734047335805,0.12233257767325989,0.03973565120327665
Cerebellum_3_R,0.3598686734605169,0.1290562954609085,0.6236124353578095,0.3875956334477248,0.3616188785742959,0.5990399722783535,0.1608108276748544,0.565897961690945,0.6928458736028544,0.12991301075858222,0.6546887583989377,0.45755843777027244,0.3867623053078468,0.5730475119715275,0.7714357419945896,-0.03626408603315287,0.814279627718564,0.5195494187560178,0.6241269855177447,0.22136012433816682,0.16271293845725956,0.768843914967262,0.22023001084133165,0.4429573916794408,0.08820783294636039,-0.006251255089449134,0.5519452650051491,0.805118867717121,0.4982626836337689,0.6832892513217858,0.3316711064176146,-0.10347926184921385,0.07094795467150966,1.0,0.4338979839706435,0.09500464150467439,0.4806142930178199,-0.28181878121883747,0.4211036277280612,0.799985297431473,0.8184489018477482,0.7906213847475733,0.6378995471805784,0.5288375483642014,0.05913029487615146,0.20403053499113297,-0.0256625383977296,0.7381878140045374,0.42494321883118186,0.5266577483704239,0.4416272711332824,0.7773624808502816,0.8215604300888604,0.7172533507465588,0.42905524383991034
Occipital_Inf_R,0.20123940025345102,0.031815919368465145,0.20299858814668742,0.48288783290447485,0.3315243865486066,0.2908001096559412,0.1633999459900148,0.39509049976812805,0.21581128884321907,-0.023602898247352882,0.26423946826244515,0.2183472038384172,0.2927174322657228,0.2692570894825845,0.4664641124481754,-0.042503610856082334,0.5297222533953617,0.35118329301062257,0.35904724933767074,0.2286596385229291,0.26599074615216967,0.3577209125080875,0.13056757855139922,0.31024626138077754,-0.11603549295228294,-0.03618224960227806,0.3754970458251959,0.4333588557086503,0.13381691607116317,0.2187456965037059,0.3612879669434661,-0.06453251109342763,0.1026311569243854,0.4338979839706435,1.0,0.1746580123618597,0.3580213012894835,-0.09974268382658852,0.16918009522287508,0.49512622188239297,0.46580851253526573,0.43489877456420506,0.41844945044699794,0.18919506430459043,-0.04984780117995273,0.17691593573077435,-0.09259684980620844,0.4322602220835134,0.2517691647654411,0.45624704703119573,0.43440570202745443,0.4509480643309804,0.3373845071664355,0.42960936556493107,0.33040390059733576
Cerebellum_6_L,0.5136714833403329,-0.29081471584175866,0.1689694884838692,0.04992301840774982,-0.1585277364951557,-0.07975167818528274,0.23280216600207815,0.2357767807635508,0.11940384972908567,0.3931957133140834,0.15616655557743336,0.27523566062118027,0.16956734535686957,-0.08458083428613128,0.21481880011201893,0.05599057316243973,0.34237990703736526,0.15638195270628333,0.32230184234817405,0.0643295659156071,0.027408349069490273,0.14181818368401655,0.6621322617680786,0.19311695541703136,-0.1259512312208643,-0.06054816113601689,0.10538049142543505,0.238898702963383,-0.1919316167155727,0.34928218619982004,0.28670146084163883,0.6660319635325911,0.2867803456603522,0.09500464150467439,0.1746580123618597,1.0,0.11314239879474865,0.18657167357294252,-0.0069919845735468495,0.31455613508169805,0.06604438040156739,0.2815865928952556,0.3005080466625086,-0.43313313137656617,0.5705603643013498,0.1743800915365769,-0.027891676169924336,0.3032459925764647,0.40735123739991785,0.46875781253405147,0.05941309813340599,-0.03972199930860517,-0.10889358234695164,0.31746849660716076,0.021549649104735995
Parietal_Inf_R,0.2828773934341899,-0.06613427283441044,0.23541212074854367,0.33345636062853223,0.22406286343120066,0.2525894457231992,-0.011292690977430714,0.6395708781946957,0.3118509157544383,-0.06433958990406032,0.4409357243402514,0.3080988154225192,0.28344471214865646,0.26190237406610234,0.6716248214546549,0.13559212807089865,0.49728281572945415,0.2668104219556811,0.36709104148539196,0.16573340151974114,0.05057012457246679,0.5372322486194523,0.14274119404230884,0.37334765141397924,0.12845621580370425,-0.0826587267070473,0.2698807823955556,0.5358356480749578,0.30993128415221066,0.2548622928614272,0.10423589025506216,-0.17608401775445584,0.11048317637256475,0.4806142930178199,0.3580213012894835,0.11314239879474865,1.0,-0.18418959794531614,0.3793762648635264,0.3632528582131662,0.38137060583281107,0.5343177267188457,0.364358136565369,0.27616179264934204,-0.0038708428377837237,-0.06442249660230519,-0.045997669800418396,0.6666314942947732,0.2222437179250963,0.2748973177704313,0.18748147208577542,0.45461246364975816,0.42804457764543974,0.5953206782885615,0.4049160106205392
Cerebellum_10_R,0.30113144088002086,-0.07093381748062429,-0.27916525303446144,-0.23134538512462574,-0.22112628985538524,-0.08173679941956914,0.2602575936389911,-0.06486855969777436,-0.032352546304987365,0.27582376114545387,-0.06929211821528637,-0.08717629249340851,0.0546369815057769,-0.3227090677678367,-0.12069728811731006,0.12512269945037113,-0.11598116784594029,-0.08288252276794565,-0.042169395279349556,0.17037038723165127,0.10101254988304055,-0.18155536219745458,0.29346432613400547,-0.11953640837994885,-0.12739929908076916,0.05717448206190978,-0.2385673943359084,-0.13108256710294347,-0.2678794777051426,-0.11784482503747808,0.0440669103688716,0.3264439081572661,-0.13969816755745595,-0.28181878121883747,-0.09974268382658852,0.18657167357294252,-0.18418959794531614,1.0,-0.3366405398845464,-0.08679543317130999,-0.16077772440511431,-0.030956147254240823,-0.1443787641127527,-0.38899561851505254,0.3221409923011808,0.12756692349643411,-0.016179276594857996,-0.13528257029857038,0.026782169221244122,-0.06450793782788757,-0.19061476104517588,-0.32398290118289447,-0.2313097605741314,-0.1753249657886137,0.11628461869040217
Cerebellum_6_R,-0.19915500206788125,0.08881879464805492,0.44232032980088215,0.2680500923452178,0.20178303696385674,0.28539827784018507,-0.13639736656574802,0.19636294788612435,0.25609393679680886,-0.26508245072758413,0.18512846876999167,0.23295894263584663,-0.04090951101605603,0.29123669113569545,0.12908847739890497,-0.19792713939045586,0.44409668496356114,0.008327307406920052,-0.0487791459790862,-0.011624892192971406,0.26150873749351117,0.6030275007962156,-0.271856539345247,0.1534727932241372,0.1609359947961435,0.056838186338550443,0.3282337133112701,0.14362878446382574,0.5866935238925338,0.3143260985612604,0.03261344524933091,-0.3887606972576204,0.06113649327137021,0.4211036277280612,0.16918009522287508,-0.0069919845735468495,0.3793762648635264,-0.3366405398845464,1.0,0.21302674953317363,0.1871470986048498,0.18201584576867474,0.4273537986601393,0.6407636173334581,-0.2904398105405466,0.048503199427764,0.019221073844562047,0.2531704048538219,0.10327495208350038,0.03172422535041524,0.24397839081165204,0.49326731815408126,0.4168798530327203,0.6225400139623032,-0.22448831866002447
Vermis_3,0.5202766387598337,-0.018200239647481593,0.4567254423994742,0.46280236227811894,0.2763330087988794,0.4794806093086308,0.38052613774081967,0.5979090059660639,0.6036557978867474,0.3658043985826172,0.5571698229264105,0.3265770291702171,0.4148194828410289,0.4505812899931373,0.752838676164303,-0.02624628602173868,0.851353464625362,0.5686568305710195,0.6253816004036125,0.3601286825715593,0.2030311853893347,0.611300334277399,0.4597206439707865,0.444070709251735,-0.011813681174686544,0.10015044048243057,0.6299652117782018,0.8278047864500978,0.23110165364942553,0.6680683150617077,0.5634640436380309,0.1575539561802716,0.18784703432709624,0.799985297431473,0.49512622188239297,0.31455613508169805,0.3632528582131662,-0.08679543317130999,0.21302674953317363,1.0,0.7837111129337729,0.7653961218951034,0.6772064598015469,0.18573952387466008,0.2319053063773687,0.3793688939230823,0.018573255491801315,0.7138031101998977,0.5480057063461884,0.7340605131170884,0.5721835924275217,0.673822584204997,0.6525457111488345,0.636660189876249,0.42142831579994794
Cingulate_Post_L,0.44689058158019734,0.09855748342257448,0.49859942579865385,0.29104268030978253,0.3022840403691973,0.5886543330209637,0.1875039934780237,0.5711611872533051,0.6142674317322033,0.1793806770810178,0.6589618017531984,0.42236630137755626,0.3902298788272619,0.5315137649885406,0.7644488884502931,0.012014342392461614,0.7352660413933366,0.6406583205232779,0.6399202611572141,0.2902485478865168,0.1759400719935713,0.6372410138052632,0.3169038681641732,0.4816233747575637,-0.03713342552925901,-0.07567662631055104,0.48983710766234717,0.7945716598499902,0.3581613467383393,0.5872015619013534,0.3831260281645676,-0.01166291557876125,0.0077492258729969,0.8184489018477482,0.46580851253526573,0.06604438040156739,0.38137060583281107,-0.16077772440511431,0.1871470986048498,0.7837111129337729,1.0,0.7710299662602167,0.6308662862183161,0.3325098615020034,0.10826473895340438,0.1613485223723407,0.006068857688512372,0.7145614258875542,0.38858381970265454,0.514965017832299,0.4635924422170982,0.6379701990046615,0.7210008037770607,0.5695531728048977,0.5212386550978031
Thal_PuM_L,0.6860472763699744,0.1092492475098137,0.47380780689236407,0.2235845438560932,0.34837044647421944,0.3953645589645944,0.09963385269112271,0.6965140439478985,0.6686297204315905,0.3064005401206249,0.7391305560170237,0.5249202316465473,0.6619565359541695,0.31533914094073145,0.8143652725437889,0.1826233193959746,0.7617248964381779,0.6332725086757038,0.7540139181031742,0.24327520402272113,0.06300886029003498,0.7280035802388863,0.5372939310330155,0.4803990681790901,0.0018337575073334572,-0.10820807628091111,0.428411540574192,0.8307536858216817,0.31751848742578637,0.6236930355190912,0.3915869520287213,0.20232895703896883,0.09089357663307625,0.7906213847475733,0.43489877456420506,0.2815865928952556,0.5343177267188457,-0.030956147254240823,0.18201584576867474,0.7653961218951034,0.7710299662602167,1.0,0.5584220769760556,0.23089268336399174,0.38372340559594087,0.1243271992546291,-0.045671884662046844,0.7902798059079649,0.5132143570193038,0.5237240632993803,0.32302655663391655,0.4891819877153254,0.6234497223838206,0.6459751875818907,0.6408712042114086
Calcarine_R,0.38121053786692793,0.18456659727560315,0.3891716744021462,0.4256741201095458,0.3069825805249716,0.3401332516930346,0.13202626504552636,0.5265906202385053,0.4677625907517548,0.14197587902481196,0.40294269377424863,0.3699496235827813,0.28041275102243673,0.35733169584042807,0.48209441904788225,0.03531848107226606,0.8307985720031832,0.35359226201921157,0.38901559016962106,0.10242160034163902,0.14009719147722827,0.6977920516046895,0.2761776548558495,0.35520730345143714,0.011247005291236501,-0.05933901076436206,0.4866603676619154,0.564451007477875,0.36512298420311196,0.5061262187757898,0.528082831463918,0.11094349359855017,0.04276672281992525,0.6378995471805784,0.41844945044699794,0.3005080466625086,0.364358136565369,-0.1443787641127527,0.4273537986601393,0.6772064598015469,0.6308662862183161,0.5584220769760556,1.0,0.2505870411671826,0.17451460801236965,0.0645874248369431,-0.01213114564730334,0.6042752688271465,0.32839438422527234,0.4113825746329751,0.5235019325592946,0.5828669185591022,0.4171867166624683,0.8186867459941588,0.14874731141305797
Insula_R,-0.24506901146389762,0.25092811287832406,0.5295327285829617,0.183478685466767,0.2890405245875295,0.408237439349978,-0.3397849673531083,0.10115557719988995,0.36772312516401257,-0.34002197953342356,0.38035931155807756,0.18548285920396065,0.028630307881998704,0.3885955943554228,0.23702955399787196,-0.12746454757351247,0.2639642869709848,0.03872267414817918,0.1610016758253455,-0.09986338766752301,0.26202262490216516,0.5464605548779257,-0.3952628304966763,0.10508944710100245,0.17572483043895498,-0.019697763303703035,0.31272203974926793,0.19828746856215865,0.7525622265187182,0.2546537479573685,-0.1210858411609335,-0.5846598919283612,-0.0755570001402627,0.5288375483642014,0.18919506430459043,-0.43313313137656617,0.27616179264934204,-0.38899561851505254,0.6407636173334581,0.18573952387466008,0.3325098615020034,0.23089268336399174,0.2505870411671826,1.0,-0.3796105905321067,-0.042010426164055106,-0.10984532246974688,0.19835076873495824,0.11788405125353463,-0.09802058852148672,0.1427699084219329,0.4966841608337894,0.629543134635678,0.3924080376360589,0.07304756461497232
Insula_L,0.7290192292674095,-0.023816369277921936,0.12610344879620125,-0.2965131612898767,-0.23271781185931048,-0.1509703258624955,-0.01650154233296742,0.21948222064499384,0.36777703516193705,0.6777968473281334,0.3918750371131113,0.11561126022048508,0.35327846330150176,-0.19820262657319113,0.259544724023249,0.4392169473537346,0.18957164067389587,0.12308150637375506,0.5341325522563014,-0.015861592724742364,-0.09566537621271069,0.19948876545967004,0.8779818996014298,0.1731853176691969,-0.10570345743898749,-0.0470279599036989,-0.09418277664368384,0.2543379053953912,-0.11150648391528578,0.37892874883148764,0.17924913101263265,0.8713206136823162,0.08286355578047229,0.05913029487615146,-0.04984780117995273,0.5705603643013498,-0.0038708428377837237,0.3221409923011808,-0.2904398105405466,0.2319053063773687,0.10826473895340438,0.38372340559594087,0.17451460801236965,-0.3796105905321067,1.0,-0.0701288239984679,0.11306930923909625,0.24319720403293127,0.4768789926506267,0.2071343999877829,-0.14563127240733037,-0.34218001040777907,-0.09358577592334498,0.10796525447209859,0.23849141364056656
Temporal_Pole_Mid_L,0.04862015881358261,-0.17528606071401115,0.13927446801078003,0.26085852033163953,-0.00683400731903022,0.38083896125056255,0.5635027561885261,0.04792944684870199,0.22302295038921857,0.09828011154690308,-0.04288602883636826,0.0907919977950807,-0.16525686326462077,0.0770214234375102,0.1422865028961322,-0.5060418473765229,0.19121166970458553,0.22024032730951376,0.08089631364506572,0.4373622650773457,0.13562276195451858,-0.03318900503350008,0.02931738783634421,0.056870503625307205,-0.018865842474867035,0.3313038876131159,0.30070288338594875,0.2218094110593077,-0.1582678731408927,0.16199421728833532,0.19674067781658128,-0.008915656784083337,0.0768854360852374,0.20403053499113297,0.17691593573077435,0.1743800915365769,-0.06442249660230519,0.12756692349643411,0.048503199427764,0.3793688939230823,0.1613485223723407,0.1243271992546291,0.0645874248369431,-0.042010426164055106,-0.0701288239984679,1.0,0.10636093176563116,0.13840755925468878,0.1875949124504582,0.42175396327309006,0.24610586984490057,0.35125139634610825,0.23541910735021773,0.018243779188607565,0.013815682790486764
