,Temporal_Sup_R,Frontal_Sup_2_R,Postcentral_L,Vermis_6,Vermis_10,Parietal_Sup_L,Raphe_M,Precuneus_L,Red_N_L,Cerebellum_10_L,Olfactory_R,Thal_LP_L,Thal_VL_R,Thal_IL_R,ACC_pre_L,Thal_PuL_L,Thal_VA_L,Frontal_Inf_Tri_R,Thal_PuA_R,Temporal_Mid_R,Temporal_Pole_Sup_R,Cerebellum_4_5_R,Thal_VA_R,Cerebellum_9_L,Temporal_Mid_L,SN_pc_L,ACC_pre_R,Occipital_Sup_R,Occipital_Mid_R,Parietal_Inf_L,Precuneus_R,Thal_VPL_L,Thal_VL_L,Cerebellum_3_L,Cerebellum_Crus2_R,Cerebellum_10_R,Cerebellum_7b_R,Thal_PuA_L,SN_pc_R,Thal_MDm_R,OFCpost_L,Cingulate_Mid_R,Thal_AV_R,Fusiform_L,Thal_PuI_L,SN_pr_L,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Thal_PuM_R,Frontal_Mid_2_R,Thal_MGN_L,Occipital_Inf_L,Rolandic_Oper_L,Vermis_1_2,Occipital_Inf_R,OFCmed_L,Insula_L,Vermis_3,Pallidum_L,Cerebellum_8_L,OFCmed_R,Postcentral_R,Vermis_4_5,Rectus_L,Cerebellum_4_5_L,Rectus_R,Angular_R,Frontal_Sup_2_L,Thal_LP_R,Raphe_D,Temporal_Pole_Mid_R,Cerebellum_6_L,ACC_sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Frontal_Mid_2_L,ACC_sup_L,OFCpost_R,Frontal_Med_Orb_L,Vermis_9,Hippocampus_L,Cingulate_Mid_L,Rolandic_Oper_R,Olfactory_L,Cerebellum_6_R,Caudate_R,Frontal_Inf_Oper_R,Hippocampus_R,Thal_PuL_R,Cerebellum_3_R,Occipital_Mid_L,OFClat_R,Temporal_Inf_R,VTA_R,Thal_MGN_R,Temporal_Pole_Sup_L,OFCant_L,SupraMarginal_R,Thal_LGN_L,Lingual_R,Supp_Motor_Area_L,Thal_MDl_R,Frontal_Inf_Tri_L,OFCant_R,Amygdala_R,Paracentral_Lobule_R,Occipital_Sup_L,Calcarine_L,Fusiform_R,Putamen_R,Caudate_L,Thal_AV_L,Cerebellum_Crus1_R,Calcarine_R,Thal_PuI_R,Cerebellum_7b_L,Cuneus_L,Cingulate_Post_R,Parietal_Inf_R,Lingual_L,Frontal_Med_Orb_R,Temporal_Pole_Mid_L,ACC_sub_R,SupraMarginal_L,Thal_LGN_R,Red_N_R,Thal_VPL_R,Cerebellum_9_R,Parietal_Sup_R,Pallidum_R,Temporal_Sup_L,Thal_IL_L,Precentral_R,Cerebellum_8_R,Thal_PuM_L
Thal_MDm_R,0.4360257082105949,0.24515983836180902,0.09928629626762865,-0.4407953091201874,-0.0707993880001492,0.007792414784171209,0.2582917606082802,0.27080193077254777,0.43307276722151705,0.3758147817093224,0.016830898240811798,-0.0018500907849860059,0.6501879895782064,0.9155221237658866,-0.24062063956135243,0.11082726504306022,0.7339083645621215,0.40118688829137245,0.10000491988664367,0.3025895717418589,0.08876514945290548,0.29055977637601477,0.4720022492646058,-0.10580182255747832,-0.3000847047283742,0.18742076010274525,0.22347109662967776,0.10161310905501217,0.13726874749848847,0.1523381070517551,0.25987623671475796,0.44694046136052235,0.4702940948955861,0.10183034191946076,0.4758153813981216,-0.2182934588226107,0.3020668523894617,-0.1585358397426627,0.3314812248943898,1.0,-0.0501392142623224,0.27637149869327365,0.4750869735064259,-0.19612633815204109,0.09620529736697811,0.09139190482625964,0.1835868664996438,0.20982691868701758,0.12129050594324858,0.22484296974918255,0.447241421211301,-0.2432184442667939,-0.12103414264601667,0.3363642746223668,0.15004988914849435,0.07395380839686219,-0.16292969298178092,0.34030020930299304,0.044883014861930054,0.11197879759590154,0.1275109439259768,0.3351906775221792,0.19739228528313596,-0.1121368690872123,0.16960593770810753,-0.1376570428932521,0.2055712504656851,0.3536081743135866,0.21065391561168,0.3159313949979539,-0.21065668567684606,-0.11952712766875792,0.14679144900703164,0.2973626982648955,0.02502270619964857,0.41485941560264067,0.23571494192053655,0.005342932179443906,-0.09745844001591665,-0.27997439003028013,0.07676438736255699,0.21957954801231624,0.42361047781188244,0.11285377407006547,0.3670534852120118,0.3068270495476763,0.47365630016220217,0.5242188206929456,0.1152384661925857,0.4180362857002191,-0.03352734910352974,-0.3986631995737674,0.26649755924058155,0.29243105032682726,0.30734943959646016,0.07856540200551652,-0.22026047779757493,0.31493258130323504,0.3385192333503024,0.27361612400670104,0.2104687288049639,0.7083799816079998,-0.09530444135867742,-0.2790458376657155,-0.1904506771856913,0.2563361620121682,-0.04828444923786225,0.14250084743608774,0.48917556028631687,0.38240860789420245,0.23936883436908438,0.7463146005213106,0.046619418141264336,0.21990972920643706,0.38153163009047936,-0.4633147629056293,0.2218418399339461,0.1626968121038438,0.07244748415410604,0.06954232478121201,0.3520108601171286,0.19656745244673468,-0.03406197527439178,-0.059606342357072926,0.4128528604403741,0.6694932816203747,0.6861663262386841,0.02377423073466369,0.07584302936389649,0.41115433325785894,-0.2245684282045935,0.5917722880319378,0.35047522845701645,0.2798284582117332,0.10436545264987783
OFCpost_L,0.4684444549243838,0.11463123373428977,0.08649302173114604,-0.15731226980466628,0.13264020813735306,0.2803208533434587,0.053380168440773305,0.25053235870990326,-0.09794098886473122,0.20405131725129796,-0.15416997361395393,0.17547190308221894,0.08647738382900973,-0.0004906010783183939,-0.036558056345387765,0.32803402415778443,-0.09344104258074765,0.3661220412076833,0.016712430615580483,0.5009456528327397,0.12228749107239419,0.30351901059962355,-0.23036227761843472,0.36154222987217116,-0.1311762743953928,0.15336396167604582,0.032967752459445276,0.23837780205966957,0.3060291477998451,0.12334934988731452,0.21873545671646977,0.1273148530738593,0.08848027546378967,0.22698060546638726,0.07309777890954089,-0.22112628985538524,-0.29671618724679616,0.27520731368609636,0.1552148148434763,-0.0501392142623224,1.0,0.20610327520352967,-0.07951089580125503,0.08221840175979003,0.23965127844355055,0.1944550297671943,0.23552823306874815,-0.008201639258546972,0.3823161218160953,0.2221202865549013,0.1436715955140021,-0.024725169383675423,-0.22067424513376968,0.07418006767661446,0.3315243865486066,0.27977730094334174,-0.23271781185931048,0.2763330087988794,-0.0995801483359766,0.13600892319238006,0.18441931516938379,0.32001990849379963,0.35202866552007844,0.15803687048166262,0.13923307816080358,0.04203668573403536,0.3023514331563861,0.09145573666075285,0.031695554283277944,0.28199180830834036,-0.08447807930444,-0.1585277364951557,0.14423323468321658,0.19947352091441367,0.19027164802999655,0.26159221908173635,0.11911464564067487,0.14355633038039717,-0.3690748885522956,-0.060815962664627736,0.1033469012702106,0.1471130516348757,0.23786016645132319,-0.048793032727875586,0.20178303696385674,-0.0906134722198938,0.3961128942907669,0.21496102654638977,0.25290649868770065,0.3616188785742959,0.030146246375904143,-0.12493131163600754,0.12670847078662642,0.3048851824278945,0.3390099406969097,0.20360954930351652,0.49529173219786965,0.33367693302860235,0.2557566061843918,0.2984691137328159,0.24131447294694952,-0.15696949771902205,-0.12027754714618667,0.10882283733245238,0.17789562152856758,0.2242277171961411,0.16830063437115927,0.2692973954340322,0.30931447177388466,-0.05013862266680382,-0.07920521593023583,0.022685254120184344,0.38335785145605256,0.3069825805249716,0.1255593880505308,-0.1427271531351309,0.23812007451125763,0.34575263503126374,0.22406286343120066,0.11025901614777803,0.22788073939927417,-0.00683400731903022,0.18319987289383247,0.04334170506506205,-0.020004858296079668,0.07960473997820314,0.19300334995515,0.2695562524935669,0.33377636207326755,0.17198111734177074,-0.1932290562972937,-0.18624336986893342,0.3665731858957643,0.03317656474692182,0.34837044647421944
Cingulate_Mid_R,0.5341703981147066,0.7280010196934948,0.7728518258782352,-0.07364908909607272,0.4491209018160462,0.7558921294862986,0.7185502175703313,0.8515025158112473,0.43177814911992457,0.42320530173769705,-0.008954677215815896,0.47419866020778323,0.5049404123410687,0.2980960044784687,-0.06433671378350034,0.5907149604558503,0.39544160379558935,0.5470001951734296,0.46284041104905843,0.41409383554594936,0.2299855430744975,0.673546232089271,0.15711288023676204,0.5781937514551905,0.21607083348599015,0.5101056385106651,-0.0007389418268361849,0.5546430393681443,0.33114549534256377,0.7535438469107052,0.7907719094590295,0.7165783736457515,0.6361913766744705,0.7871714144383142,0.23466416369422421,-0.1333663772556626,-0.18730630750597815,0.4885573798675394,0.46182445765832075,0.27637149869327365,0.20610327520352967,1.0,0.15420830806782876,0.5757391287788091,0.7343367634709765,0.41469120392087433,0.7151853958758938,0.7837466885068357,0.7666624579417938,0.7925314983059845,0.42468856581576353,-0.0811867548968075,0.22876333821937941,0.7592215208634859,0.4818175801160789,0.43845310464433995,0.23265752996499228,0.7783370438122976,0.2466584667497053,0.6990902711445116,0.5378431773455823,0.862245907089809,0.768420471180732,0.5902291607822107,0.7342580602247248,0.3292640649785201,0.689789933079879,0.8094429776100133,0.3671725339890518,0.4513943903685556,0.04839584722641461,0.2563427385676517,0.437388178334118,0.9286941816204822,0.2509417488441353,0.8369907448070562,0.5698619780727282,0.2492592901887624,-0.06373448644329475,0.3418504712187428,0.7825745768460826,0.9436877566363853,0.2025463887246653,-0.08518321225447138,0.19402080820572734,0.5801044325462954,0.48500571254827757,0.8000224915637932,0.508519697153457,0.7763357877151512,0.491058263265426,-0.006095318516699836,0.3550670982175061,0.30397886511327393,0.46040961457073093,0.20037735082178654,0.05911272278201481,0.7596100197158066,0.49435577257207614,0.7042218609728957,0.9249484404356524,0.38121067444627693,0.4514583013598744,0.03665426167788832,0.15169921420638835,0.899623883466247,0.43875462182700425,0.5395651745644959,0.6414047895444757,0.22300346373227847,0.3977410680261585,0.24882444389996777,0.5998335471038172,0.6162444485717935,0.5964036025996146,-0.08084022619987408,0.42026248962042917,0.812901430359999,0.6577195236256776,0.42356197569813514,0.13929543123337731,0.16827495458242336,0.01565332579892302,0.5836954754010579,0.3986665739855593,0.5256787221831802,0.6770566304360266,0.6049312523927746,0.8136046410804488,0.1246355372249267,0.1955344002927995,0.24896656990554214,0.8753490336791825,0.678960211685225,0.8126139569438537
Thal_AV_R,0.20040966619727504,0.11590416151933004,0.11755263378388836,-0.14485147523332617,-0.0516565267899215,0.08261098946243485,0.14005362806121685,0.2242372067820383,0.4133355009084646,0.17768766585259327,-0.04327019738706238,-0.020693286243827342,0.2734573835621456,0.4510334898163354,-0.049172234446261474,0.0812430666731259,0.24230992499885007,0.11506641477104103,0.17927300918436168,0.22907315882408877,0.14939144694932835,0.1960296492149056,0.3115254232851342,-0.0919770857152132,-0.005170548515158044,0.19725930874047776,0.1621652876126217,0.20495448942226657,0.09006231733347353,0.09700442868223692,0.2494452420057099,0.17419153939716125,0.24748830848867245,0.1514389871781843,0.13313530852534144,0.10101254988304055,0.21844114140242074,0.057578138849601564,0.23860736924464954,0.4750869735064259,-0.07951089580125503,0.15420830806782876,1.0,-0.06703208091155052,0.04874079723166105,0.011267838035005822,0.009785972872287696,0.10453961653149846,0.07489665143673736,0.14677720367763042,-0.014813445349741926,0.0886729030303337,-0.10144230960867537,0.20924275023439068,0.26599074615216967,-0.08854397010754593,-0.09566537621271069,0.2030311853893347,-0.07151253861599242,0.05310435453081804,-0.007363174613174531,0.1801923510088922,0.19180018362464893,-0.11307070279363719,0.175748348479482,-0.1220777766252042,0.1740880759328703,0.15888865994248863,0.021571561933331734,0.13804239883139793,-0.15736564721083662,0.027408349069490273,-0.04627460548053158,0.15345097968445098,0.05686862506123706,0.16899800123611583,0.10342540398732465,-0.04227114305061053,-0.03654530981209303,-0.17458771814043106,0.077199225971921,0.1007370179214563,0.07089766857451361,0.048546805671092354,0.26150873749351117,0.2510495162460067,0.1542492893918739,0.1901101824864185,-0.029236486543999136,0.16271293845725956,0.1048538306646957,-0.1536822731838552,0.10611788330566177,0.1416505798877794,0.0159558213099619,0.22707993123885592,-0.10866554955957727,0.21524685404738927,-0.030147156559229206,0.14912866761374471,0.14990986093398664,0.5816584863691227,-0.011091557142517293,-0.11031754261914083,-0.00332605133210136,0.19214686652283708,0.054067360856342554,0.06291889018879068,0.18994001360932863,0.15985408747721866,0.14385512010750062,0.34157375666710643,0.008754009572283644,0.14009719147722827,0.10120307735932527,-0.14547888379402688,0.19815876732775767,0.08539365497512758,0.05057012457246679,0.06091802906779601,0.06399857218667623,0.13562276195451858,-0.11341455931236522,0.1808569954410031,0.2043766171831464,0.3516438930781614,0.32503905093848906,0.01707688095891688,0.07951190162658492,0.14840745595786864,-0.05473975290383275,0.16062829591704336,0.1809705034115424,0.12368898900782967,0.06300886029003498
Fusiform_L,-0.017098093080123337,0.6082740640556595,0.8052112459840184,0.23336577643510278,0.6540005263346638,0.5951499034947199,0.4228757290374047,0.5512155134549453,0.439994558852304,-0.07129301112546038,-0.020959186580513395,0.3900444289493233,0.21287214890195857,-0.23290829014697323,0.14371202787192663,0.4851409222927919,-0.022564029734449997,0.10211621527707028,0.49438465846349056,-0.13798786241449537,0.13627813793197913,0.46227552750044815,0.0963066098603194,0.6498911625527107,0.7359249680437714,0.21971978015808152,-0.2094844825146163,0.24670062281020294,-0.08647698346339211,0.4712096655759739,0.4605675037470462,0.5835675943098667,0.44946137955877447,0.727163212414843,-0.35526311088822105,0.30113144088002086,-0.5314296028511812,0.5504758878235197,0.05386453437603625,-0.19612633815204109,0.08221840175979003,0.5757391287788091,-0.06703208091155052,1.0,0.7010904731369952,0.3523824271374684,0.5507188848372833,0.7129479060292153,0.6536194312876368,0.6961623915292099,0.2643919944035102,0.19255193743800178,0.6960023582335294,0.4553421317061457,0.20123940025345102,0.21327465420780453,0.7290192292674095,0.5202766387598337,0.6150603993597752,0.5914951514991053,0.3800135377946254,0.5137334292494671,0.49971977695244924,0.6212577270459885,0.5654832129356516,0.38951431157748306,0.2803623394116419,0.5053970242329143,0.521423650386258,0.1030132737505925,0.29537588088585426,0.5136714833403329,0.311287440906637,0.5587980475150295,0.24869755532656201,0.5099604174093442,0.5350580069301138,0.356724244049648,0.06380048698836834,0.6651378543247839,0.8318887957007162,0.528044422014308,-0.04363009110949948,-0.07202516366217195,-0.19915500206788125,0.5648303446559613,0.015706013606001795,0.39015327807980066,0.4259214160893604,0.3598686734605169,0.5172368148225029,0.5711641328481738,-0.06730071734232744,-0.1407180198057443,-0.018463809638767214,0.2712325009621737,0.12354179854315459,0.2631168962008017,0.18722060287151632,0.38199437573413725,0.6647102843938565,0.14721695977772464,0.8340973956451531,0.41898741071818313,0.0883959129044814,0.5808466943869192,0.40754065952007557,0.3106618634540619,0.00423840560193668,0.2199267275654423,0.2230873592752968,-0.1633220276013048,0.29022319309409433,0.38121053786692793,0.47000758329053466,0.3902402983052539,0.013875683674615101,0.6520091681947685,0.2828773934341899,0.4481973979559322,-0.3002310519616485,0.04862015881358261,-0.0687148880099066,0.800944206671555,0.04739634188525032,0.1048565230723235,0.17859448514560522,0.6663805210860618,0.6410980355754303,-0.15211343809950517,0.6879944231556425,0.27132294047525607,0.47425199180645305,0.42923388215807223,0.6860472763699744
Thal_PuI_L,0.36404793725260826,0.6382970810290373,0.7675715167847035,-0.07073824841416242,0.5256893818873161,0.64123407634411,0.4950638957205037,0.6926046169445399,0.35668756911418337,0.27710243984269817,-0.007521949271539176,0.34300455519561596,0.38110577785433786,0.09845419959789291,-0.07549590745483464,0.5412571087084792,0.2974433232685343,0.33645755940268374,0.5225725401982525,0.23853208684988156,0.2987422353235839,0.6099827706438199,0.15023292906001387,0.6474489705498838,0.4142926007818753,0.2968267531899365,-0.09303905741219443,0.39263411662055564,0.22691649056277433,0.5766453383750644,0.5938150338002973,0.7267057317464836,0.5925641486464438,0.7746993760328359,-0.04477022952983668,0.12198488844144616,-0.41870851110563967,0.508044785932625,0.18979768151765725,0.09620529736697811,0.23965127844355055,0.7343367634709765,0.04874079723166105,0.7010904731369952,1.0,0.2933498347329632,0.5517835884479297,0.6717008582980607,0.8112758595726002,0.7263585809945146,0.33143462142250235,-0.05386949089418009,0.4340645997431915,0.6232923829243205,0.38229066773751635,0.3253140019883145,0.42617860743359337,0.7248895348006007,0.4399051894245649,0.622690617813052,0.47707606754379583,0.7211785999879617,0.7238949177931714,0.5180018688000755,0.6217684072545422,0.25962714416257066,0.5686248556982136,0.6674696356882296,0.48404451298385437,0.3207643749040515,0.16361143988943969,0.4069269329108961,0.3653184237790199,0.7426437486442179,0.32472838813549937,0.6923854246214147,0.5337590968170941,0.2900145767846444,-0.12431354116783618,0.3718470238446562,0.7611324444874524,0.6894017836171251,0.11701845929991224,0.014651650168418838,0.09706754786359563,0.5343785189163571,0.28084241577109514,0.6359279926867589,0.4697089781761333,0.650353513065674,0.48636188227278837,0.15670160345895073,0.2127244213083226,0.07653948496229505,0.17508048523023917,0.344241289745489,0.153382569170512,0.5604065011337146,0.3945796714335158,0.6109029108405626,0.7748905305236251,0.2393187428151471,0.6145753758407837,0.22529070390307718,0.04363563414174141,0.738962526327605,0.3638052342867576,0.3872805490490681,0.41623197087268626,0.19701780311580241,0.2458382907277845,0.12703725131130852,0.4684691663886643,0.48457366568133825,0.6525567682006037,-0.003934450769017699,0.24721357264152327,0.7298734837726653,0.4825680374221423,0.4743264848127825,-0.06484534643095956,0.1926011055771217,-0.06526472597933114,0.6013038567277049,0.3461548792236925,0.31989041480017477,0.5569144801269766,0.7365465680927545,0.7454699053080182,0.08335854644735258,0.44239620513408456,0.28362821864656906,0.7091992658025923,0.5901586328745926,0.804016728509366
SN_pr_L,0.12575723987333684,0.3444178345521705,0.37096367598676033,0.1599996488897902,0.4696382547313827,0.3633327069026799,0.17656106255835008,0.3677455490050963,0.4696039853799139,0.22866527165635242,-0.0631912757716088,0.2072278865182166,0.20697281924878444,0.1876143797687591,-0.2622356129555305,0.2734237663451065,-0.06683370521661147,0.1547678201485532,0.05877812534255919,0.10910411432186756,0.08279941023755809,0.10451144770121336,0.2259762431906129,0.5105826655744982,0.12198594971300546,0.3818439167056473,0.03759332682118983,0.2181201449665609,0.03022686259143483,0.32670250434957043,0.32360257582921975,0.3021017048376535,0.18309853372651413,0.22367900209562683,-0.13181455119207366,0.04908316600417644,-0.11811025745388312,0.3136908984281323,0.4861340178643829,0.09139190482625964,0.1944550297671943,0.41469120392087433,0.011267838035005822,0.3523824271374684,0.2933498347329632,1.0,0.33606035249409294,0.37307395637854296,0.32909410648994114,0.4599973054837912,0.4130077475814988,-0.29000450575316505,0.22500103487879872,0.3246729091004612,0.1533136916181228,0.33521106368177134,0.13293054983575364,0.1463625780812536,0.21415438690610428,0.5067325767373034,0.3694652268903767,0.3858504548173597,0.12908475732428362,0.47685600165917347,0.13569614475670916,0.3504747191635419,0.29934484548281654,0.2598508862860907,0.3121833302721378,-0.03631018793826308,0.03592088087391691,-0.08726624187071304,0.0009773821432610982,0.3516046076077481,0.1515131255476861,0.3373111031601613,0.40397815808376075,0.13495552898576488,-0.09261564521784255,0.44144345547137764,0.4617875880912317,0.3234227575597341,0.09558796084789636,-0.1940802862664639,-0.24492652058843944,0.19676854029798949,0.10091388545172927,0.44101817831539647,0.23882610556076564,0.1700816320120473,0.17912536885453154,0.250806903248636,0.03935739872405639,0.12323633770443533,0.19681549601689258,0.2079283589721983,-0.11224405887223211,0.2968401470301104,0.22913883093842136,0.11659461890992423,0.4440574018017827,0.10298456834185812,0.26457783234799104,0.267718287090347,0.10715515312942557,0.3856292482378259,0.17032681725458124,0.0654457665734337,0.06787865946075548,-0.022834857991491368,-0.025829596430973187,0.12202855035577236,0.26467009241359657,0.09825043881352519,0.20812036542405524,0.16194193572983873,0.07475678366889454,0.4194458554478427,0.24092663467554679,-0.028280350008998617,-0.13990884796036301,-0.10913774831833539,-0.031066176944132932,0.35409793117266963,0.1594508079041694,0.2640604760765269,0.21859146062221804,0.3769605854601347,0.41773430260926725,-0.04070182606913114,0.06751717034594046,0.26840557754061356,0.3680594912385908,0.2906433157018919,0.30001343489216453
Frontal_Sup_Medial_R,0.4571342092786597,0.8403037581254553,0.6594674250847742,0.005784593081646296,0.4264425278417068,0.5508511172277039,0.5948110943422403,0.6370289236349274,0.35292532253658887,0.2014001765605012,-0.06228593636905255,0.5023881523052003,0.5648519375899221,0.24835451741803216,0.02003305798783513,0.5788258236761487,0.3165498297719135,0.699974288971655,0.48204243162742016,0.30425003111881765,-0.12406193797789473,0.6315796844426885,0.1647059020948089,0.6109743556507379,0.03953447254296903,0.37838539743689253,0.1579666976873177,0.1586366803429423,0.02089656224757794,0.49471668721772266,0.49895042847866317,0.7094265291110423,0.5760243332192927,0.6514974811611688,0.057417953506217465,-0.22388750804092009,-0.18901711305533372,0.4587210761209348,0.3444368632922253,0.1835868664996438,0.23552823306874815,0.7151853958758938,0.009785972872287696,0.5507188848372833,0.5517835884479297,0.33606035249409294,1.0,0.8384745059408608,0.7332116920322941,0.7059738173679027,0.5783171636906486,-0.1208531229943422,0.2500306541302529,0.46646523239301,0.24991253841024616,0.531380691021433,0.3273480951111828,0.536297366191626,0.24477905702299654,0.5221140957012442,0.5009735820121688,0.774856888954589,0.49742483338153637,0.6916573998694729,0.5039526867715095,0.5936352776990312,0.3670379111060693,0.7578501187424881,0.3906296754091106,0.33358903608806273,0.05416371269776093,0.044635271029287354,0.5315068372643307,0.7293511800797924,0.14399690920634736,0.7107856125372439,0.6793656422966554,0.3470104086799697,-0.027029198873519098,0.34411913006445743,0.6633210221761906,0.6626655060546193,0.475461771685978,-0.11465596798105747,0.1573921599384711,0.5126128075295725,0.6673304022060426,0.6458802275436656,0.47033674900771355,0.7037853725914505,0.12345144287255508,0.0854077141812094,0.07491484475703367,0.3372628273561343,0.5153430439721491,-0.02087840459198909,0.20277764371365367,0.5892324261395987,0.5434777513753937,0.4272518629941817,0.7871226492461579,0.3302229666087115,0.41183310107840543,0.2201825666503096,0.0847667699492591,0.7386938562492793,0.19625060521992346,0.26322366059836116,0.36398759114557117,0.5044372540512321,0.3444351978391001,0.1995992686746527,0.5711546384477921,0.3769224272210012,0.64306797221916,0.08789440692304329,0.1377445139262815,0.7243339552541731,0.45860936970217114,0.1485655354480134,0.22642562252093706,-0.03192323132691759,0.1605574596471524,0.4346480210257551,0.05630651580669136,0.422348333503419,0.590738778316644,0.46045306668590197,0.6768230597991047,0.17852139906185915,0.05786895076500607,0.34870280455992736,0.7885038487381796,0.4060835473928024,0.7567740460652849
Frontal_Sup_Medial_L,0.2686664473126605,0.8353441250363828,0.7855778131306238,0.09449522178205734,0.5442482386385257,0.5654475665555364,0.6468750227756542,0.6805745671541062,0.5325345788381084,0.22199331043402037,-0.02360195976401412,0.48584369279898093,0.5601911006850897,0.2350151833652054,0.07055946980591497,0.5906656990191599,0.30956322599605507,0.4790704127634672,0.5075895069729406,0.10461927797566692,-0.01617833626734448,0.5608126670340882,0.3537399259137299,0.6290609870395028,0.348139228466861,0.40113000766051604,0.065643589956812,0.2609623492136265,0.03747888202890109,0.5540590899713276,0.5546946699481647,0.7583336157997905,0.6224947182430606,0.7165278184408505,-0.022231855140097727,-0.042169395279349556,-0.2478744289645696,0.49176029864982435,0.3437879105604475,0.20982691868701758,-0.008201639258546972,0.7837466885068357,0.10453961653149846,0.7129479060292153,0.6717008582980607,0.37307395637854296,0.8384745059408608,1.0,0.72844878209052,0.7875780535553187,0.48277773410435276,-0.024978493025367074,0.4584024334769894,0.6516942926567426,0.35904724933767074,0.37253597165140595,0.5341325522563014,0.6253816004036125,0.4086450599499639,0.6650358905122142,0.499304930015746,0.7299907247779673,0.5340760043738707,0.6482226491445194,0.5575966646243637,0.44420287533393216,0.3936765677574143,0.8180630679866102,0.4429962462897067,0.2989868417469213,0.11399686724636715,0.32230184234817405,0.4975843917543704,0.7900956388485608,0.12300695352202788,0.7268340669816994,0.6920191025029979,0.3512934358173166,0.07031306309033702,0.49347247642582537,0.788221001520441,0.7104943954937334,0.2565726705108792,-0.1707105619412607,-0.0487791459790862,0.691713913871936,0.4111615240783144,0.6718601384134546,0.49214148138373315,0.6241269855177447,0.40341478802933395,0.20176708226496845,0.15838256062468759,0.1589441171894525,0.30843815736288155,0.10940875206552586,-0.011557502380022691,0.5051931502089004,0.42155791573105716,0.4492334864329828,0.8377706293643375,0.4008369140508943,0.6572718928615454,0.16687844565566717,0.01966974349048764,0.769339896697358,0.3266858467320381,0.3110477890362353,0.308168921413664,0.45376968847797733,0.4085586546777292,0.20075897907504975,0.4502387674565561,0.38901559016962106,0.6158304651017054,0.13518868428523248,0.1713690028635686,0.739726013465332,0.36709104148539196,0.25474211426817206,-0.010853962716608783,0.08089631364506572,-0.006520837844998015,0.6458881744621032,0.26977874282630004,0.41643609632339945,0.5390646745193985,0.5978129509224162,0.6897546806688667,0.06958399018819872,0.3118785524658485,0.42980992162343956,0.7301828813336917,0.5949139932250231,0.7540139181031742
Thal_PuM_R,0.5273205092988645,0.7204479337331725,0.7733984422016595,-0.06955645210357556,0.49646884913253575,0.6612720792325374,0.49964838549745483,0.7673156868543823,0.3458241077815936,0.20201695557946808,-0.01637129414456098,0.4634906380787917,0.46132787683213405,0.15093804905299998,0.010500077382248924,0.6651973052647613,0.23044812112672888,0.5089057747851329,0.6245963784162684,0.386090113570592,0.08085206084176547,0.7338601444461678,0.11457425023506403,0.6760837467759214,0.2524236215779008,0.39212602309544237,0.04172010264857316,0.36074068591574815,0.19835785816903329,0.5642077726963343,0.6604662799718339,0.7645625020831404,0.6167693033624783,0.8173893225687825,0.001466781907399226,-0.061864610538604446,-0.33325770570821106,0.6128581324415612,0.3132918749620044,0.12129050594324858,0.3823161218160953,0.7666624579417938,0.07489665143673736,0.6536194312876368,0.8112758595726002,0.32909410648994114,0.7332116920322941,0.72844878209052,1.0,0.8157826764068361,0.40874053762315643,-0.013203104343931552,0.27269379991643966,0.5403419779351003,0.4264180601978425,0.43916063177682485,0.3469272841229642,0.7188611219218447,0.32034216874396837,0.5261886461077919,0.43463257629653174,0.8110051893529004,0.7431607149544862,0.620693729658266,0.6208874523544459,0.37173392212769096,0.537088634774963,0.6803962023576907,0.4091689047411,0.3658912948322512,0.047073266810512916,0.2035949509029652,0.44398381450341606,0.784180863982166,0.2227149860383953,0.7596705179342544,0.6067197911734047,0.2796032831074963,-0.008671206384999228,0.2945451519800741,0.7818336954929265,0.7213762594209017,0.3091846461379357,-0.07957965202793614,0.16451716368102656,0.49854902733821194,0.5099668727801084,0.6795371793537617,0.5601495920550058,0.8052942633027463,0.3543583870617228,0.16718097917567853,0.13434332463510695,0.28431735387824997,0.3646919980544669,0.21296795139938077,0.27782276374648734,0.6558116279106074,0.4892005565606367,0.6294786806026439,0.8349789484185968,0.3072097748119373,0.5128806283523906,0.28671996753906154,0.2247980012597931,0.8118931721834676,0.32916416592218833,0.41866630206368854,0.4579846070936133,0.3058154910560457,0.2604537091163872,0.13587057446504214,0.53774472730508,0.5128256393606105,0.6872898157696388,0.026875186979729522,0.27839428309165154,0.8175771835229767,0.5284513881519972,0.38567140737893274,0.1693371201876651,0.02692314014929793,0.14335974483705746,0.599718102113362,0.22918533394385252,0.3480517703676205,0.6611381668369539,0.6558878772001373,0.7880094875833772,0.12581098221861242,0.24097811317325843,0.2726965989944564,0.8363054431576379,0.46339980437842654,0.9225069946722375
