,Frontal_Sup_2_R,Putamen_R,ACC_sub_L,Occipital_Mid_R,Cerebellum_4_5_L,Angular_L,Frontal_Sup_Medial_R,Thal_VPL_R,Precentral_L,Thal_PuI_R,Occipital_Inf_R,OFCant_L,Cerebellum_3_L,Frontal_Inf_Oper_R,ACC_sup_L,Occipital_Sup_R,Heschl_R,Pallidum_L,Raphe_D,Paracentral_Lobule_R,Vermis_1_2,ParaHippocampal_R,Frontal_Sup_Medial_L,Parietal_Sup_L,OFClat_R,Cerebellum_8_L,Cerebellum_10_L,Precuneus_R,Temporal_Mid_R,VTA_L,Frontal_Inf_Orb_2_R,Postcentral_R,Thal_VA_R,Temporal_Pole_Mid_R,Thal_PuM_L,Cerebellum_Crus2_R,Thal_PuA_R,Thal_PuL_L,N_Acc_R,Rolandic_Oper_L,SN_pr_L,Temporal_Pole_Mid_L,Parietal_Inf_L,Cingulate_Post_L,ACC_sub_R,Cingulate_Post_R,SN_pc_L,Frontal_Mid_2_R,Cerebellum_9_R,Frontal_Sup_2_L,OFCmed_R,Cerebellum_Crus1_L,Vermis_10,Postcentral_L,Paracentral_Lobule_L,Cerebellum_Crus1_R,ACC_pre_L,Thal_PuL_R,Temporal_Pole_Sup_L,Thal_LGN_L
Parietal_Sup_L,0.5922794671104958,0.08591534893443536,0.10154402424951642,0.3649314221628837,0.6835236386398368,0.492980558585745,0.5508511172277039,0.4371069315849582,0.6713826626442803,0.3898031442167247,0.39509049976812805,0.19008491492849522,0.6764293164453693,0.2962442101325152,0.40375707124675636,0.6252464988694239,0.21421599510421338,0.15550793762286488,0.31092203623183695,0.6758054446401484,0.5270474893300248,0.47470799384258544,0.5654475665555364,1.0,0.12460924946956065,0.6142003401068679,0.32877000387714017,0.6967018436484301,0.4236345257689034,0.22847085662208888,0.11665797463112383,0.7020476870960274,-0.031133159958310175,0.09090632684507287,0.6965140439478985,-0.04872866129596152,0.4111529763801197,0.49865785609260393,0.31597437025331576,0.2564691931063674,0.3633327069026799,0.04792944684870199,0.704613918176555,0.5711611872533051,-0.05416247763064922,0.7126884838975017,0.41610907184940293,0.6384553106331783,0.5541916631610723,0.5577706823402074,0.4745223653426446,0.2852194095541951,0.39933996704523694,0.6941905420227255,0.6821371305130495,0.5664802179680293,-0.002062513683376495,0.41165903086045347,0.21477181311408008,0.3101324896975581
OFClat_R,0.12622365662843457,-0.0012526518462259552,-0.09298744225133493,-0.3885143077622689,0.0962223165859122,0.11490793466437611,0.0854077141812094,-0.3038908405172152,0.2165602014485307,0.016245632862670153,-0.11771573986744446,0.007340362505230174,0.2574245719238167,-0.42172011346906463,0.23227571323181936,-0.14172480848899827,-0.2560848546532082,0.4902876954003222,-0.3084968406231596,0.033258434683444554,-0.0898213742470233,-0.2885601233708172,0.20176708226496845,0.12460924946956065,1.0,0.12968868586881308,-0.45337650487035824,-0.07869202885546374,-0.37767464602461237,0.39760459181181596,-0.4840750707726552,-0.06523601382143938,-0.07065859939823828,0.2295425079253078,0.14741284515755268,-0.6041881648165455,0.14907030831255308,0.09634147538372889,0.09251263462584647,0.6593672526527166,0.250806903248636,-0.1899048090305981,0.010488971587256703,-0.026727348277663425,-0.04919178828882475,0.1225864462261292,0.009496268837829459,0.256144570735445,0.1921276287220713,-0.12138327009520902,0.04052921388517169,0.014440642990763872,0.35194584428646963,0.34112755655529525,-0.054547221569156715,-0.11098827182614254,0.1675963706000272,0.04414739595758556,0.12651968507562242,-0.2556690332310215
Cerebellum_8_L,0.5062581186114903,-0.04114242608297233,0.005952163509217553,0.29075005147254873,0.512489355020812,0.4103992965399838,0.5221140957012442,0.37148707677432186,0.700115551894622,0.4021554164014387,0.40701298512522627,-0.048580192624694166,0.5494742674207778,0.14234951059397702,0.4913035947900466,0.45838659573877255,-0.0408565014258913,0.38979852315816665,0.37003589538992293,0.6555545051073547,0.7252169034349066,0.3937484564767381,0.6650358905122142,0.6142003401068679,0.12968868586881308,1.0,0.48675580855025485,0.5562550030755455,0.1598530311038967,0.19927853080813263,0.3687859213448279,0.6360685208577594,0.1612165871613501,0.2493442083288635,0.5745081971555915,0.11096253337394606,0.22687272978826586,0.5333795635383074,0.2464794488550833,0.36542703540780636,0.5067325767373034,0.31812383847986336,0.5578391673367133,0.543594271796919,-0.15924272820204372,0.714685413221622,0.3837530150158733,0.677033451112286,0.6002430478933466,0.6554484687338734,0.5158128201808526,0.529345360082571,0.42464299404115213,0.6969591445123324,0.7185159497647122,0.5278163710642887,-0.08398918305159746,0.5051781997683277,0.402416626021447,0.28493549648707117
Cerebellum_10_L,0.23821571536854405,-0.09982604826194835,0.13582231463929065,0.47284654710658547,0.10931344839889,0.10246850395899568,0.2014001765605012,0.48450506574781804,0.30111060584400434,0.0960273490304413,0.38117385435594314,-0.14170084517379405,0.10428996961517248,0.3365506617125151,0.15288313283183333,0.4321114088819694,0.04551771070511886,-0.09756152050530074,0.3789838311772146,0.4481774234515284,0.5668930786503212,0.5367393790613161,0.22199331043402037,0.32877000387714017,-0.45337650487035824,0.48675580855025485,1.0,0.38362883388731067,0.3783109068905646,-0.1941183025786079,0.6298503057768714,0.4971694856254176,0.01924586601677191,-0.057699458278474884,0.21461679066489442,0.36151591484228274,0.00038673131901413723,0.30101462567808634,0.18310426793901896,-0.3022442325135577,0.22866527165635242,0.2915379041076604,0.36454245797472173,0.39531178412583606,-0.28848149247145355,0.4026443893563105,0.2669337966313732,0.3143925012456986,0.2812524409567394,0.4172281789661987,0.42890664546253193,0.4328101621186236,0.0772442792728175,0.1894825631192501,0.4941117784165993,0.4031952427754622,-0.24851847413755945,0.33435739851281165,0.4007670311645578,0.36186171578327825
Precuneus_R,0.5766793614847833,0.07288282410169446,0.13605655463486271,0.38061964946285753,0.7417610025354432,0.4441701306351673,0.49895042847866317,0.6171062860056779,0.7678687987422845,0.47469574756572197,0.45417058616603706,0.10690753042741799,0.7369107726651095,0.4502107552217038,0.41031904059151414,0.7149583825198836,0.3187533419587454,0.16175171171109465,0.4299836022338485,0.7659542614942475,0.62669160360637,0.6507477045080191,0.5546946699481647,0.6967018436484301,-0.07869202885546374,0.5562550030755455,0.38362883388731067,1.0,0.4695843664403638,0.11155955630229347,0.31211130086216626,0.803864804685208,0.07240077311379654,-0.015735856006155055,0.6887258529935725,0.26661821135510405,0.4244758149184402,0.5471180078124706,0.15650081218319067,0.09158451859556409,0.32360257582921975,0.10880446301954734,0.565202572606943,0.8474434224323795,0.04610334287080011,0.8208998003077641,0.5126419306638821,0.7487837533613754,0.5224799443029696,0.6828753233470347,0.41874505470260304,0.22687150405200296,0.35270721799150423,0.7099734005958198,0.7854219252236821,0.5173558543751484,-0.06418149630746833,0.4858296686482412,0.20178702263460285,0.5020278305343163
Temporal_Mid_R,0.2893923898834969,0.14387580660011134,0.29179539790566617,0.542981961377765,0.36783015666994695,-0.0255513264372985,0.30425003111881765,0.545753185230149,0.19526643053812398,0.2353696919240497,0.4326092623592499,0.35154499524765703,0.27422165024957024,0.6354345135141808,0.07658703986174678,0.5215493803731426,0.581192696550865,-0.38669315907065177,0.3705509130921588,0.3728375734695407,0.1001665251879648,0.6087136604921642,0.10461927797566692,0.4236345257689034,-0.37767464602461237,0.1598530311038967,0.3783109068905646,0.4695843664403638,1.0,-0.12432690570235369,0.09634304719056778,0.5123823774391612,-0.13729833234027086,-0.1590406191670457,0.33441279327571244,0.2730183056167554,0.1978696424377434,0.2555167706730162,0.14976563038820484,-0.46125145762273667,0.10910411432186756,-0.043376280088886346,0.2636599710028047,0.4698070243393998,0.19402136645935317,0.3649119089994484,0.34686912602138725,0.23664200181295228,0.12721060303523002,0.2597635457063431,0.2294011852667418,0.13618330841634066,-0.03765386871166927,0.09022773729369943,0.3231632414857252,0.5588063632906819,-0.04457052332335798,0.17872169807084903,-0.002920717498243703,0.37493389619460216
VTA_L,0.3782084677985331,0.18329492323809912,0.09662182994195043,-0.235478263057587,0.1490469349883562,0.1787730286419482,0.2945146350513776,-0.06915312005378431,0.28211791297262656,0.054780342075315916,-0.042503610856082334,-0.2985440834404624,0.267781252441739,0.010831589562324037,0.6199474687682153,-0.06452911847886393,0.06641141678545319,0.4037392885454005,-0.1813957560462991,0.2415751219414509,0.050181779573948065,-0.007418730512914448,0.32025326393239023,0.22847085662208888,0.39760459181181596,0.19927853080813263,-0.1941183025786079,0.11155955630229347,-0.12432690570235369,1.0,-0.2380872671947536,0.1927370328456043,0.2826647157691478,-0.22511784079920963,0.1826233193959746,-0.3698046562949068,-0.027603403101407038,0.10177425202766836,0.2715582096274581,0.4050174524671008,0.4505001919041899,-0.5060418473765229,0.2453730685723604,0.012014342392461614,0.15881147408749424,0.19901803578654714,-0.009393527159343407,0.39458080522350236,0.24165245297187862,0.14109680813081243,0.05102779038906354,-0.10370774577722236,0.3368591250743354,0.33957770743148935,0.17826883027790932,-0.042866177793846466,-0.3197436652532037,-0.17222125192859764,0.16854466882778443,-0.13349894688377714
Frontal_Inf_Orb_2_R,0.21973734108255388,0.016886870300056925,0.06400316327445894,0.3512933562874917,0.05126306348922218,0.2535377852125399,0.0947132575175084,0.49431685127374,0.22987364858327008,0.20330302117545182,0.3325762183164275,-0.18405997471195967,0.09467197856120137,0.2574726970187676,0.08142272306817053,0.27202734461953054,0.05670952378198266,0.009529626672062044,0.27445350056859996,0.3175580395971187,0.6197762203791877,0.37051576459899277,0.25766917049331806,0.11665797463112383,-0.4840750707726552,0.3687859213448279,0.6298503057768714,0.31211130086216626,0.09634304719056778,-0.2380872671947536,1.0,0.31156789680575814,0.3415143022642775,-0.0071790645488792265,0.18699988886194938,0.4124170725736335,0.09532191806405943,0.1865917908185873,0.029333537572276715,-0.17118272775598647,0.14786583815866097,0.4910902498839968,0.16147726028182316,0.28855695899245815,-0.24170693679734237,0.25258575656538884,0.2605032556381422,0.24448939585780655,0.2826138922172233,0.45640470653548376,0.2679409948683751,0.288020111322527,0.10520238933363568,0.12714705674288673,0.4020171764742813,0.16694785881575164,-0.16464679526075612,0.21437864259526968,0.29802050229736227,0.3077597918729454
Postcentral_R,0.8068439438337986,0.31275515586412617,0.2386284457293329,0.27553481890964243,0.6806781890336073,0.23186360113903323,0.774856888954589,0.7723003380711606,0.8033388917164235,0.6662268822343508,0.43880256232181586,0.1363308635958172,0.7540602495087659,0.6606470562878601,0.605736595247854,0.49407711146677674,0.49733818027125704,0.23734558237245656,0.4347886852040637,0.9105668543090475,0.6484494218595084,0.7381892341131314,0.7299907247779673,0.7020476870960274,-0.06523601382143938,0.6360685208577594,0.4971694856254176,0.803864804685208,0.5123823774391612,0.1927370328456043,0.31156789680575814,1.0,0.13734771913244603,0.009891896317580548,0.7993953644965411,0.16662168354574103,0.5089223755742192,0.6056409204471368,0.21842482621106912,0.14625220098317013,0.3858504548173597,0.12104960949114953,0.6399604645829374,0.8350047877030514,0.04786866956863533,0.8555878022656822,0.4827825382724476,0.8601107851136305,0.6383403996468243,0.7917852127530388,0.5255107271151483,0.29960011342731574,0.4565334487259729,0.7875511347200334,0.87382271649993,0.6475547208822552,-0.12283177888822457,0.5188700077806316,0.2134562708679204,0.6277298747867783
Thal_VA_R,0.3052731667248651,0.3929017972656752,0.22504681371460028,-0.10521537194390722,0.0242368286390209,0.19700949161937267,0.1647059020948089,0.22927969487902072,0.21974189608804715,0.20174862380954356,0.04234190707279283,-0.38463703001714156,0.15329631939883104,0.11888083650111561,0.30608746391861236,-0.08086121864619122,0.20052722559194694,0.20008866935097291,0.026526265285705224,0.1625689510400188,0.2671787519682895,0.06947484459195796,0.3537399259137299,-0.031133159958310175,-0.07065859939823828,0.1612165871613501,0.01924586601677191,0.07240077311379654,-0.13729833234027086,0.2826647157691478,0.3415143022642775,0.13734771913244603,1.0,-0.14727802770170445,0.10259740204741205,0.024801625832682486,0.07073236112472557,-0.058467313450452925,0.018558490395744847,0.2594798254676115,0.2259762431906129,0.021662662410678848,0.08652206550199455,0.02288705725085284,-0.07389865779208203,0.023135354108520065,0.16838327089320584,0.22272929625021978,0.10885056859841694,0.27982186205105675,-0.01366342933810412,-0.13985917947303073,0.08236336288157155,0.20134684311123796,0.17452940777710083,-0.08324803493083445,-0.06297810816082283,-0.051664910011573535,0.13982632148510343,-0.018410248089891917
Temporal_Pole_Mid_R,0.008507101584230028,-0.08139495653131862,-0.15226639584469107,0.03833638371362734,0.09346658366122745,0.02990354689791448,0.05416371269776093,-0.057432847130747054,0.0977236456748275,0.19464972215856424,-0.054286038768544445,0.20281593948875395,0.1289404191831294,-0.19427704336425605,-0.18063654637633456,0.06268418446784199,-0.20055464786287164,0.23437673473055826,0.06570898449688116,0.03757503761817549,0.1649725811242824,-0.16043261870132655,0.11399686724636715,0.09090632684507287,0.2295425079253078,0.2493442083288635,-0.057699458278474884,-0.015735856006155055,-0.1590406191670457,-0.22511784079920963,-0.0071790645488792265,0.009891896317580548,-0.14727802770170445,1.0,0.1012956753891555,-0.08545331694410707,0.10584055777042553,-0.009776113420902434,-0.026714098910024835,0.2671401083164584,0.03592088087391691,0.5388727736133571,0.011388584782767565,0.023867744434138766,-0.09213095734220877,0.13324355361428264,-0.04929373412140765,0.0060371974095755065,0.08493923392119387,0.1051821489429597,0.1549666823178985,0.3741402509390589,0.19253425295593155,0.148268918038483,0.06132442450786355,0.19359800210671194,0.1290477398142444,0.15700221563739608,0.03787876670385302,0.03632791171700415
Thal_PuM_L,0.7391305560170237,0.2768780305786317,0.08757961484567175,0.2235845438560932,0.6779193296678723,0.36301970270368733,0.7567740460652849,0.6234497223838206,0.8245905994259629,0.6686297204315905,0.43489877456420506,0.2569100815215037,0.8628690159262011,0.5033780666936872,0.5776046098161295,0.4168015524660679,0.31751848742578637,0.3064005401206249,0.428411540574192,0.8143652725437889,0.6143277748460259,0.5338455726950264,0.7540139181031742,0.6965140439478985,0.14741284515755268,0.5745081971555915,0.21461679066489442,0.6887258529935725,0.33441279327571244,0.1826233193959746,0.18699988886194938,0.7993953644965411,0.10259740204741205,0.1012956753891555,1.0,0.07731012653589553,0.629285312607488,0.6901595684482877,0.20432687403237623,0.31322199992858824,0.30001343489216453,0.1243271992546291,0.6290052127681588,0.7710299662602167,0.1092492475098137,0.8390414394422981,0.4368848255845447,0.8073169135702468,0.6280056833107451,0.7486436352783814,0.4803990681790901,0.24327520402272113,0.4784313394459729,0.793509220208593,0.8307536858216817,0.5711468304224512,0.10382526601166632,0.6332725086757038,0.16676348522987064,0.5243162465167378
Cerebellum_Crus2_R,-0.053459836404261316,-0.1294461822667172,-0.13924733026966063,0.4462961149430688,0.23262201593838056,-0.0024585029509960814,0.057417953506217465,0.3955026002810056,0.0920194839641769,0.16873682990324276,0.1594912038716822,-0.05370562720408642,0.05042556942545533,0.3628918187108349,-0.022616865465187586,0.1988085747014259,0.07341003139212726,-0.18498985408789667,0.47992346512846507,0.11292388273198524,0.3669126745442946,0.31087574234829324,-0.022231855140097727,-0.04872866129596152,-0.6041881648165455,0.11096253337394606,0.36151591484228274,0.26661821135510405,0.2730183056167554,-0.3698046562949068,0.4124170725736335,0.16662168354574103,0.024801625832682486,-0.08545331694410707,0.07731012653589553,1.0,-0.08116428095586181,0.10813360441127637,-0.12052651564037617,-0.38214442725126185,-0.13181455119207366,0.37259015639343873,0.15424938332523483,0.28383882701996677,0.08573292047750712,0.13197041763599535,0.16404233926544334,0.002965947207343443,-0.21425063179867151,0.3757724978179554,0.10762858190772609,0.04367783312723978,-0.40424781373872737,-0.05109084004332078,0.3052707674534172,0.1308426586236199,-0.1853987266208656,0.14528404863367345,-0.15271004646376965,0.34522009451704894
Thal_PuA_R,0.5332208122372103,0.3407692234049571,0.1586068985014809,-0.08643335885289238,0.47094138842672506,0.18064468426583924,0.48204243162742016,0.5274731147729255,0.487659003968291,0.5354864389464626,0.19098532517440786,0.25567365912063444,0.562694714819072,0.3303792709245092,0.2534607708125548,0.15644577579621494,0.35579560780174385,0.08904248044751326,0.08945656353817351,0.5232365125639542,0.30813039215733956,0.449459579623282,0.5075895069729406,0.4111529763801197,0.14907030831255308,0.22687272978826586,0.00038673131901413723,0.4244758149184402,0.1978696424377434,-0.027603403101407038,0.09532191806405943,0.5089223755742192,0.07073236112472557,0.10584055777042553,0.629285312607488,-0.08116428095586181,1.0,0.2961964262507297,0.0805609449991214,0.2460014484457734,0.05877812534255919,0.0942645667658965,0.3388886863059518,0.484879011524501,0.08517311227957433,0.4460856332101745,0.4233280864832978,0.4947521183567934,0.41155845620160114,0.43507122947781096,0.20933975594320672,0.08263190443581041,0.38407372744421425,0.5313785539883398,0.4805483857501372,0.3266059168420811,0.35268615225374844,0.47447969812366264,-0.025265415362107718,0.44873873845865225
Thal_PuL_L,0.492047982771291,0.1346475756633781,0.029792580252422596,0.26397505176807756,0.46262975216613467,0.42781205682045487,0.5788258236761487,0.4366263101051721,0.5907496741264655,0.4593071872656418,0.40216390946404673,0.12500753118153213,0.5694232239638666,0.3560117020003947,0.6209892763856981,0.3791182694565788,0.12657500589728266,0.299243213124282,0.4367637849553184,0.6491132168713573,0.45089087695886937,0.3553102833424111,0.5906656990191599,0.49865785609260393,0.09634147538372889,0.5333795635383074,0.30101462567808634,0.5471180078124706,0.2555167706730162,0.10177425202766836,0.1865917908185873,0.6056409204471368,-0.058467313450452925,-0.009776113420902434,0.6901595684482877,0.10813360441127637,0.2961964262507297,1.0,0.18111190255217213,0.12705552147700014,0.2734237663451065,0.03342120118696611,0.4868026511568298,0.6638593159364926,-0.025717579357328442,0.7372378351114246,0.06793969329409509,0.6542735020552355,0.42734851972058047,0.5524436349760469,0.4443009868899153,0.3476073526441374,0.30688513616481117,0.5718124870819795,0.6528371448805131,0.28746756126878925,-0.01526488034783292,0.5702555393054692,0.31337868489911536,0.32109100750189756
N_Acc_R,0.17239776486560718,-0.0021423183706187694,0.03508353369230387,0.17296307650658582,0.12663358985535134,0.2869065001840266,0.14662258510859782,0.10238119208526195,0.22002033781061123,0.09870031684621632,0.20026981848126513,-0.010567557453264948,0.13824402802234192,0.06545584648629482,0.24801526906718072,0.22125044667892177,-0.016811526083877606,0.1512454494539421,0.18813851237800747,0.2529496693862456,0.23767871368935362,0.20819920520795968,0.1756129830305619,0.31597437025331576,0.09251263462584647,0.2464794488550833,0.18310426793901896,0.15650081218319067,0.14976563038820484,0.2715582096274581,0.029333537572276715,0.21842482621106912,0.018558490395744847,-0.026714098910024835,0.20432687403237623,-0.12052651564037617,0.0805609449991214,0.18111190255217213,1.0,0.017412363461044498,0.12079516827264868,0.08652270101555327,0.26827049184200197,0.12252257343795886,-0.019795327186547727,0.25691881399461375,0.020886435846537137,0.2552180537014956,0.24743276371486048,0.1605262833202652,0.11205965737066717,0.31657907793755885,0.2064115947258717,0.20598261717154398,0.25189678202299837,0.06975281351744571,-0.13413259163921623,0.036020532099208684,0.4855217926978685,-0.04500305430910143
Rolandic_Oper_L,0.3313492365149424,0.1428216435967243,0.030438828170187497,-0.408693853561564,0.3784856451317172,0.1305235849577935,0.2500306541302529,-0.08956370513421374,0.47372521694509795,0.2880304600351685,-0.11753903750560983,-0.15847585023431654,0.47925064131904865,-0.3331528751804512,0.4377207047669437,-0.08535966885092831,-0.12637149406406842,0.6528960759935217,-0.1870290524752424,0.18173804915797903,0.23552820951687525,-0.11467338594458461,0.4584024334769894,0.2564691931063674,0.6593672526527166,0.36542703540780636,-0.3022442325135577,0.09158451859556409,-0.46125145762273667,0.4050174524671008,-0.17118272775598647,0.14625220098317013,0.2594798254676115,0.2671401083164584,0.31322199992858824,-0.38214442725126185,0.2460014484457734,0.12705552147700014,0.017412363461044498,1.0,0.22500103487879872,0.003835996573142266,0.19392161903241345,0.09816529207156145,-0.11134138858589442,0.26489237537108007,0.09160780737499069,0.39394543977386687,0.4008308964906131,0.25698469039215294,0.2050720489853367,0.006919885726626066,0.40272832589792845,0.6316684513635926,0.22756720113880874,-0.06481193174160015,0.09879095278069132,0.1765219913030819,0.13140943929303675,-0.037818820801247745
SN_pr_L,0.3444178345521705,-0.022834857991491368,0.1365610905589766,0.03022686259143483,0.13569614475670916,0.175739921961324,0.33606035249409294,0.21859146062221804,0.35673742162623445,0.20812036542405524,0.1533136916181228,-0.11224405887223211,0.22367900209562683,0.10091388545172927,0.40397815808376075,0.2181201449665609,0.009069777183697843,0.21415438690610428,-0.03631018793826308,0.3856292482378259,0.3246729091004612,0.23966128337650514,0.37307395637854296,0.3633327069026799,0.250806903248636,0.5067325767373034,0.22866527165635242,0.32360257582921975,0.10910411432186756,0.4505001919041899,0.14786583815866097,0.3858504548173597,0.2259762431906129,0.03592088087391691,0.30001343489216453,-0.13181455119207366,0.05877812534255919,0.2734237663451065,0.12079516827264868,0.22500103487879872,1.0,-0.10913774831833539,0.32670250434957043,0.29070550157247105,-0.031066176944132932,0.4194458554478427,0.3818439167056473,0.4599973054837912,0.3769605854601347,0.2598508862860907,0.3694652268903767,0.1515131255476861,0.4696382547313827,0.37096367598676033,0.3516046076077481,0.26467009241359657,-0.2622356129555305,0.23882610556076564,0.2079283589721983,0.22913883093842136
Temporal_Pole_Mid_L,-0.04288602883636826,-0.19305763595486897,-0.13467852802600416,0.26085852033163953,0.10037941520586796,0.08891166859079248,-0.03192323132691759,0.23541910735021773,0.12033765443475128,0.22302295038921857,0.17691593573077435,0.18915026562029708,0.09633762207647328,-0.008416761447021123,-0.25968883854322417,0.14305435037566105,-0.1582678731408927,0.09828011154690308,0.30070288338594875,0.1422865028961322,0.4946274315954815,0.07360346315269821,0.08089631364506572,0.04792944684870199,-0.1899048090305981,0.31812383847986336,0.2915379041076604,0.10880446301954734,-0.043376280088886346,-0.5060418473765229,0.4910902498839968,0.12104960949114953,0.021662662410678848,0.5388727736133571,0.1243271992546291,0.37259015639343873,0.0942645667658965,0.03342120118696611,0.08652270101555327,0.003835996573142266,-0.10913774831833539,1.0,0.021057566722987833,0.1613485223723407,-0.17528606071401115,0.1525009673978055,0.12668371533002376,0.02305699329228387,0.13165577615534807,0.25708084290058686,0.056870503625307205,0.4373622650773457,0.02607041177087561,0.10039625434915238,0.2218094110593077,0.1611098419407007,0.12589283527741033,0.22024032730951376,0.18165619451976447,0.17752879731552093
Parietal_Inf_L,0.5315464577582014,0.14825363419984716,0.0408931481000323,0.2796917319611331,0.5940420167986022,0.5099556644693901,0.49471668721772266,0.4335774811386046,0.643120649600253,0.3698534329256014,0.33828483566810325,-0.13605997651627277,0.6056236939147704,0.2966000366592601,0.4886347016426948,0.4375746366929166,0.1500583994342102,0.21818676228317577,0.43107178307756644,0.7001352183753552,0.5631986727254296,0.44814633762931805,0.5540590899713276,0.704613918176555,0.010488971587256703,0.5578391673367133,0.36454245797472173,0.565202572606943,0.2636599710028047,0.2453730685723604,0.16147726028182316,0.6399604645829374,0.08652206550199455,0.011388584782767565,0.6290052127681588,0.15424938332523483,0.3388886863059518,0.4868026511568298,0.26827049184200197,0.19392161903241345,0.32670250434957043,0.021057566722987833,1.0,0.4747791838680601,-0.13504168602425629,0.5837536255299606,0.2941815335640886,0.5718399798403506,0.4160727051643677,0.5696115555078605,0.4917085516963337,0.22994440725227108,0.22873805046187276,0.6001272872785021,0.7520769992247938,0.43336677845553107,-0.1348202100027303,0.3281212938568865,0.25469306662876595,0.24449282927051097
Cingulate_Post_L,0.6589618017531984,0.1818458841999476,0.17531398633959833,0.29104268030978253,0.6588885012993476,0.2140472124392512,0.6658255253435765,0.7210008037770607,0.7412022276631792,0.6142674317322033,0.46580851253526573,0.2038961245796664,0.7260758463026732,0.5890538033667799,0.4931281741163864,0.5408703596428603,0.3581613467383393,0.1793806770810178,0.48983710766234717,0.7644488884502931,0.6166384486776283,0.6502947111017976,0.6399202611572141,0.5711611872533051,-0.026727348277663425,0.543594271796919,0.39531178412583606,0.8474434224323795,0.4698070243393998,0.012014342392461614,0.28855695899245815,0.8350047877030514,0.02288705725085284,0.023867744434138766,0.7710299662602167,0.28383882701996677,0.484879011524501,0.6638593159364926,0.12252257343795886,0.09816529207156145,0.29070550157247105,0.1613485223723407,0.4747791838680601,1.0,0.09855748342257448,0.9035857030726002,0.46762023459289276,0.7903057706948877,0.5168534549236607,0.727340722150484,0.4816233747575637,0.2902485478865168,0.39001227145994827,0.7113911491007324,0.7945716598499902,0.5146265306183035,0.04642473773365213,0.6406583205232779,0.1295148141872514,0.637057144618363
ACC_sub_R,0.08041768680031693,0.08291360533394979,0.012756169803894346,-0.0740615506820141,0.08822579489574224,-0.13662349018793937,0.1605574596471524,0.0633353996559131,-0.015966270721820372,0.12913331052714572,0.031815919368465145,0.2797348966007444,0.08029247384638562,0.2472051090680752,0.03691515971968703,-0.08103107899455106,0.24275303534915804,-0.020490552300783327,0.017291768947340656,0.003792226353389242,-0.15687145328526034,0.054669363590638495,-0.006520837844998015,-0.05416247763064922,-0.04919178828882475,-0.15924272820204372,-0.28848149247145355,0.04610334287080011,0.19402136645935317,0.15881147408749424,-0.24170693679734237,0.04786866956863533,-0.07389865779208203,-0.09213095734220877,0.1092492475098137,0.08573292047750712,0.08517311227957433,-0.025717579357328442,-0.019795327186547727,-0.11134138858589442,-0.031066176944132932,-0.17528606071401115,-0.13504168602425629,0.09855748342257448,1.0,0.0223942135949212,-0.040783057821634744,0.052755420102599856,-0.07231226132620337,0.02814393101589363,-0.21948134955231907,-0.17050021031897872,0.01166470623292888,-0.019533572692471576,0.010914453905645225,0.023354816417689158,0.06658450397865635,-0.08099933532774274,-0.35511063949532734,0.1656150312877014
Cingulate_Post_R,0.7022270671921191,0.16287197052500454,0.12450061459920665,0.31337598063011374,0.6709967048740524,0.36210917045804986,0.7243339552541731,0.6184494516808301,0.8322078921353173,0.6090786855130997,0.469091530234266,0.1764515049871333,0.7907641800290438,0.48206112942116053,0.613070544443904,0.5672829301740111,0.22290966801079753,0.36524960983192534,0.4977800330876483,0.8207957897870555,0.6899715865223024,0.5767172311363515,0.739726013465332,0.7126884838975017,0.1225864462261292,0.714685413221622,0.4026443893563105,0.8208998003077641,0.3649119089994484,0.19901803578654714,0.25258575656538884,0.8555878022656822,0.023135354108520065,0.13324355361428264,0.8390414394422981,0.13197041763599535,0.4460856332101745,0.7372378351114246,0.25691881399461375,0.26489237537108007,0.4194458554478427,0.1525009673978055,0.5837536255299606,0.9035857030726002,0.0223942135949212,1.0,0.4590376473642854,0.8593781815089414,0.6465924912713124,0.7641731627653703,0.5557453852376932,0.38778766891716704,0.5163455426562077,0.8140826268858234,0.853853152011903,0.5764227425901066,-0.0318011668283536,0.6573328011928371,0.2989891631035578,0.5423362542172706
SN_pc_L,0.3910926324380378,0.0429505028436624,0.16362156762599936,0.16250715428476772,0.36286850016307265,0.16800601867079298,0.37838539743689253,0.4528513365688335,0.4359423245597646,0.2505229055094926,0.31160318455872454,0.12408002285555284,0.41289069334851736,0.3061556473840109,0.12152685381941516,0.3932120540103442,0.177084277378281,-0.11540772612382345,0.15059648886484267,0.44308989690754075,0.462565650719516,0.4632223324651129,0.40113000766051604,0.41610907184940293,0.009496268837829459,0.3837530150158733,0.2669337966313732,0.5126419306638821,0.34686912602138725,-0.009393527159343407,0.2605032556381422,0.4827825382724476,0.16838327089320584,-0.04929373412140765,0.4368848255845447,0.16404233926544334,0.4233280864832978,0.06793969329409509,0.020886435846537137,0.09160780737499069,0.3818439167056473,0.12668371533002376,0.2941815335640886,0.46762023459289276,-0.040783057821634744,0.4590376473642854,1.0,0.4131909732998325,0.36555213328835084,0.4133714089147317,0.350457859912926,0.012631481374167385,0.2901183875485495,0.3882369202960919,0.4739464390398471,0.5587289586471845,0.23326201872770594,0.45284433806124874,-0.009257308161041557,0.46508444818715905
