,Thal_VPL_R,Temporal_Pole_Sup_L,Thal_LP_R,Thal_PuL_R,Cingulate_Post_R,Olfactory_L,Temporal_Pole_Mid_R,Vermis_3,Putamen_L,Frontal_Sup_2_R,Thal_MDl_R,Rolandic_Oper_L,OFClat_R,Cerebellum_4_5_L,Frontal_Inf_Oper_L,ParaHippocampal_R,Thal_MDm_R,Pallidum_L,OFCpost_L,Cingulate_Mid_L,Thal_LGN_R,Thal_LP_L,VTA_R,Supp_Motor_Area_R,Cerebellum_3_R,Cerebellum_10_L,Frontal_Med_Orb_L,Temporal_Inf_L,OFClat_L,ACC_pre_L,Cuneus_L,Lingual_R,VTA_L,Thal_LGN_L,Thal_PuM_L,Amygdala_L,Olfactory_R,Cerebellum_9_R,Frontal_Mid_2_L,Thal_PuA_L,Occipital_Mid_R,Vermis_4_5,N_Acc_L,Red_N_R,Temporal_Sup_R,Amygdala_R,Cerebellum_3_L,Cerebellum_7b_R,Cerebellum_8_R,Thal_AV_L,Thal_VL_R,Fusiform_L,Precentral_R,ACC_sub_L,Vermis_10,Thal_MDm_L,Temporal_Mid_R,Frontal_Inf_Orb_2_R,Thal_PuA_R,Thal_MDl_L,Parietal_Sup_R,Cerebellum_6_R,Thal_PuI_L,Temporal_Mid_L,Raphe_M,Occipital_Mid_L,Thal_IL_R,Heschl_L,Cerebellum_8_L,Frontal_Inf_Oper_R
Cuneus_L,0.364763145432709,0.20784738432432362,-0.07752540205463107,0.2703725105485278,0.4687477289614558,0.10471199498042509,0.007121602462183536,0.6099748408613507,-0.13066979059446812,0.13901446550193375,0.06759356109966207,-0.32664602450806474,-0.3982993579273971,0.3752528589444757,-0.15681385378620574,0.29578324005529794,0.2218418399339461,-0.08514084017906769,0.23812007451125763,0.3124922515453405,0.42046855701254593,0.1483645037147139,0.2333039987434536,0.30175837810149025,0.46066862594902286,0.4804641649871255,-0.2910685272722368,0.17844862554696636,0.09077472722774861,-0.1613903873290781,1.0,0.3843157414754079,-0.16886655849197812,0.17570856225704257,0.3163042384772011,0.09986148806939844,-0.07032336121477477,0.16351104983358142,0.39433606762247303,0.20282286864445243,0.7940159166983292,0.5946547253857897,0.21970442666615786,0.25959590090541235,0.4025694972110705,0.1391071192969642,0.30547010869949254,-0.039473559044269184,0.5311319131541122,0.19133683543188756,0.19293875869598723,0.013875683674615101,0.4256858743043497,-0.09784721098622673,-0.057312824658615265,0.16052984784790242,0.4509627430067819,0.44019045293160913,-0.005723751898035001,0.21999124455507976,0.3865640422495785,0.253736740812695,0.24721357264152327,0.0424678423056438,0.2876945892077469,0.5557137695623947,0.2455922260157584,-0.12973826676484468,0.39270050441168597,0.313361290841085
Lingual_R,0.5549659439787734,0.08097188202923068,0.1524742513178654,0.32915244226307905,0.5766898361111124,-0.09664391479107112,-0.015290353244699085,0.636660189876249,0.3183837657285376,0.49513308738669376,0.2556864136057297,0.1250968179963815,-0.08459752608881524,0.7828182496214303,-0.01880623825119552,0.6289074978098304,0.27361612400670104,0.07091221104475617,0.2984691137328159,0.7229160244157283,0.2852267849563637,0.4328851271132063,0.2391327802449358,0.5816949524784649,0.7172533507465588,0.21484038156488264,-0.26014086163707895,0.1768299815645746,-0.01256544382075092,-0.024930266662425243,0.3843157414754079,1.0,0.04388599540162865,0.35082659003908906,0.6459751875818907,0.08396627421266595,-0.05490934270787684,0.3971999747702916,0.5974043991873442,0.3699728696774692,0.39649826578959435,0.8636898396960063,0.12233257767325989,0.39351780989229224,0.6790683909341,0.11066419998198315,0.6937427188317687,-0.13922930532767488,0.42639844578426433,0.2666263299894754,0.49100092412981217,0.38199437573413725,0.6662099776900832,0.16213347454228566,0.10239829183586519,0.3369510103667444,0.5918109156195006,0.1064902949746617,0.42000516077193006,0.5140099374155116,0.5815186706137067,0.6225400139623032,0.6109029108405626,0.15712431511402292,0.5094373375725229,0.3774641212921279,0.28614927621586683,0.37798259449751226,0.36290575331651165,0.4737457294566939
VTA_L,-0.06915312005378431,0.16854466882778443,0.37087857234535465,-0.17222125192859764,0.19901803578654714,-0.19131442670774973,-0.22511784079920963,-0.02624628602173868,0.23201215401145195,0.3782084677985331,0.011603103676840507,0.4050174524671008,0.39760459181181596,0.1490469349883562,0.3343032018718669,-0.007418730512914448,-0.1292904868357979,0.4037392885454005,0.010305616436171037,0.16808586018513386,-0.29736795389943876,0.09152709609222064,-0.004230859683464773,0.13808734206213055,-0.03626408603315287,-0.1941183025786079,0.13796252758555483,-0.23168132858021293,-0.09394089845273315,-0.3197436652532037,-0.16886655849197812,0.04388599540162865,1.0,-0.13349894688377714,0.1826233193959746,-0.0166633864537105,-0.013777276908560778,0.24165245297187862,0.13582576221931622,0.3613607579400222,-0.235478263057587,0.04259597354524576,0.013566213250612753,-0.23407384631561198,-0.0963733605871373,0.07719075614755475,0.267781252441739,-0.21826106208835117,0.023860711399881916,0.18693148387589717,0.06579192720614689,0.3953053129485796,0.14119796236885448,0.09662182994195043,0.3368591250743354,-0.0038751126810339155,-0.12432690570235369,-0.2380872671947536,-0.027603403101407038,-0.019756031461110785,0.1873138717547471,-0.19792713939045586,0.17194692859592953,0.32743708424954027,0.15516956377062804,0.08385268153601771,-0.10280832658647843,0.2760057772774453,0.19927853080813263,0.010831589562324037
Thal_LGN_L,0.7020620956914091,-0.17271077806345325,0.20998286297094,0.5258156709601775,0.5423362542172706,-0.03708141264841406,0.03632791171700415,0.4428969525988657,0.10047718505036456,0.4964231079599033,0.24184036392940397,-0.037818820801247745,-0.2556690332310215,0.3561245990748274,-0.2818981916096293,0.6171854088275137,0.3385192333503024,0.043584544180426066,0.2557566061843918,0.4785043138570176,0.3888216881480797,0.46184105007803267,0.37394364087055315,0.6104755628312835,0.6382018837463975,0.36186171578327825,-0.1098173210875826,0.25208169926592094,-0.06800856134868138,0.04688842073650292,0.17570856225704257,0.35082659003908906,-0.13349894688377714,1.0,0.5243162465167378,-0.07914304606430264,-0.06267547289651179,0.3128775880554667,0.6228785719855071,0.17367374640338087,0.09836816810420775,0.3493890087142925,-0.05347717660082623,0.591177916365622,0.5709478508533995,0.045277478738540496,0.38095038031331513,0.10449836602461814,0.20238826900264714,0.21281377351817618,0.5428326770692897,0.18722060287151632,0.6380471087315907,0.1805535853545836,0.3220698102864127,0.4454612123709991,0.37493389619460216,0.3077597918729454,0.44873873845865225,0.33816775555873113,0.4717023839621655,0.21387890363491283,0.3945796714335158,-0.3046703263822428,0.30040713992586365,-0.09437468448955248,0.41778684531581706,0.22438901746770826,0.28493549648707117,0.6045500493536987
Thal_PuM_L,0.6234497223838206,0.16676348522987064,0.34761437242724674,0.6332725086757038,0.8390414394422981,-0.10820807628091111,0.1012956753891555,0.7653961218951034,0.30029466987628384,0.7391305560170237,0.3091018601824916,0.31322199992858824,0.14741284515755268,0.6779193296678723,0.20232895703896883,0.5338455726950264,0.10436545264987783,0.3064005401206249,0.34837044647421944,0.7902798059079649,0.2597889091165919,0.5249202316465473,0.26280345448564846,0.8414003008118319,0.7906213847475733,0.21461679066489442,0.005254717964218766,0.39543645376467496,-0.17754300080856322,0.10382526601166632,0.3163042384772011,0.6459751875818907,0.1826233193959746,0.5243162465167378,1.0,0.0018337575073334572,-0.045671884662046844,0.6280056833107451,0.8004004784483333,0.6619565359541695,0.2235845438560932,0.7617248964381779,0.09089357663307625,0.3953645589645944,0.4662430211363114,0.22775821171128688,0.8628690159262011,-0.3053336583362149,0.5237240632993803,0.11227336622761461,0.47380780689236407,0.6860472763699744,0.8442722305326368,0.08757961484567175,0.4784313394459729,0.29527676441719475,0.33441279327571244,0.18699988886194938,0.629285312607488,0.30712744709031947,0.7670778798451252,0.18201584576867474,0.804016728509366,0.293914119221585,0.5623333523088402,0.3995405088058624,0.13125008931559715,0.531315262042217,0.5745081971555915,0.5033780666936872
Amygdala_L,0.0806297335266538,0.019633885240687165,0.08701893514870318,-0.10526996128789821,-6.462789238305985e-05,0.03176269434811675,0.005274411975609559,-0.011813681174686544,-0.052404422385021014,-0.024542010831509822,-0.06638309002408382,-0.15930176180109706,-0.18651447803342275,-0.020991577003820455,-0.20327187298331756,0.002305803382880183,0.12596601324436627,-0.02826727881452843,0.11263844414030891,-0.0431569155589355,-0.11039883013914639,-0.15262270754524068,0.2657191076075593,0.04155819552815033,0.08820783294636039,0.07028217134655353,-0.02597121931033656,-0.1404936146186593,-0.0655473950031978,-0.15906099795868683,0.09986148806939844,0.08396627421266595,-0.0166633864537105,-0.07914304606430264,0.0018337575073334572,1.0,-0.04999772553487227,-0.1402566938885927,-0.0027590869423391694,-0.10797394886658972,0.25135467442486564,0.07583569020068633,0.000576499830460016,0.07696875220084991,0.12348061823239453,0.05171507965744136,-0.07218051685049363,0.1174838372496883,0.07758629300917223,0.1320063258303546,0.022748682975855822,-0.1445047945739397,0.06162462973275163,0.030009116630977984,-0.25405117557803375,0.0511821094785085,0.1897884058702026,-0.0545901703908727,-0.19362592043690763,0.037479793448634446,-0.004618019152790123,0.1609359947961435,-0.03905209701258562,-0.1906754662786704,0.048950451738223225,-0.0606765592600456,0.18483423426341405,-0.1639905272641871,0.05889812470947405,0.18588305834536697
Olfactory_R,-0.005979432537151479,0.030868641747985398,0.155997736232009,-0.1003752020753216,-0.02977311542616976,0.25944579098370135,-0.0013234305755747233,0.018573255491801315,0.15946709835106695,-0.005949310275819864,0.017227232902804767,0.06849499634087469,0.09141559968842886,-0.020508669219989378,0.16455625517316622,-0.06115378962893934,0.016830898240811798,0.17781444283795753,-0.15416997361395393,0.05215609250309453,0.007825461619437335,-0.1103515623749186,-0.1766932327503728,-0.03954957456450247,-0.0256625383977296,-0.14259239179186292,0.19816993417853732,-0.1890438531513879,0.00944063767325751,-0.06560381281765075,-0.07032336121477477,-0.05490934270787684,-0.013777276908560778,-0.06267547289651179,-0.045671884662046844,-0.04999772553487227,1.0,-0.025876135792467506,0.010064583730486206,-0.10730388736717048,-0.1199630755891622,-0.00425135317048965,0.053882287862978495,-0.09458503561912393,-0.13438098660652154,-0.14070597365405435,-0.02155666638019324,0.09348718623501091,-0.0014522830054226755,0.08175957292235791,0.010053972229094727,-0.020959186580513395,-0.011608023457434396,-0.024149398787659357,0.018522407880370167,0.04137713413677558,-0.22500822242430438,-0.027460216580839716,0.03467093940527876,-0.055696848206243425,-0.13941197561764485,0.019221073844562047,-0.007521949271539176,0.057470310391252964,-0.002220575863723725,0.02867843304915757,0.010790291609151464,0.0680757597822253,-0.06630863173476922,-0.0005659908752649352
Cerebellum_9_R,0.41319111423648336,0.3623419056013478,0.4058052602550689,0.38980623261982245,0.6465924912713124,-0.04918775969134899,0.08493923392119387,0.5326219046614806,0.273875463554525,0.5378759017903545,0.2141494794146203,0.4008308964906131,0.1921276287220713,0.48280134717451173,0.18341476567940765,0.5137307050953923,0.02377423073466369,0.37457839236278156,0.2695562524935669,0.5132831371685445,0.281261320827805,0.27399276559987396,0.06615661222417467,0.6310451631127283,0.46559951727813376,0.2812524409567394,-0.21411880319808485,0.3394898647373145,-0.200028766435093,-0.014384791781209775,0.16351104983358142,0.3971999747702916,0.24165245297187862,0.3128775880554667,0.6280056833107451,-0.1402566938885927,-0.025876135792467506,1.0,0.5630940931757907,0.3999899624294186,0.041612888951951726,0.4837713179940337,0.14276062565378997,0.27658103272515155,0.26413003896702236,0.059053089044603484,0.5925970763983076,-0.4041195329306001,0.4722130884708831,0.057522327236820825,0.2896448351848199,0.6663805210860618,0.5756091357605921,0.22859872082422641,0.684626317405721,0.1908694722078789,0.12721060303523002,0.2826138922172233,0.41155845620160114,0.1636842189095256,0.6758274576295433,-0.08806650114874806,0.7365465680927545,0.3898785383957014,0.3041956241516654,0.44167537782694566,0.03599155249825709,0.5771502467216231,0.6002430478933466,0.18462420421738948
Frontal_Mid_2_L,0.7449636386649414,0.24712496132200573,0.4181486937255005,0.5936055151022602,0.8531697902497378,-0.03587455732949555,0.010884192198765874,0.8244324962737478,0.332720618503804,0.7415458021480411,0.45171134587837264,0.23774530627640109,-0.06481813461946954,0.6721618117901699,0.06884188744757637,0.6473676680872859,0.41485941560264067,0.3415125524182122,0.26159221908173635,0.8034152025489034,0.46569248765449284,0.4063784126532782,0.32478292631826705,0.8551728464556698,0.8256056488188886,0.4781714515660209,-0.09741250719456582,0.22621687131649348,0.013934614449110932,-0.07478455161428842,0.39433606762247303,0.5974043991873442,0.13582576221931622,0.6228785719855071,0.8004004784483333,-0.0027590869423391694,0.010064583730486206,0.5630940931757907,1.0,0.4429094089803268,0.2676211943088787,0.7309371582283292,0.12476832486266302,0.6032900933063611,0.5149537430962694,0.07643548802825913,0.7708271768507563,-0.16296897059608892,0.6645227743794987,0.34320355947517955,0.5771793849412883,0.5099604174093442,0.9072001955888127,0.17934227977721712,0.40578929745765785,0.5465176937870898,0.3718929954877047,0.391417371912945,0.49480914362029926,0.48096989051961175,0.69967932068857,0.1750230412385682,0.6923854246214147,0.1420864387023746,0.5462896151077425,0.37853325988448017,0.42042762364102293,0.5423148376352476,0.649618553256184,0.5892391367650742
Thal_PuA_L,0.21256293197834825,0.19503381010512605,0.1869519149115814,0.4145001221020061,0.5033660676555273,-0.22515671493942696,-0.08162933584737835,0.4148194828410289,0.08000583053761774,0.46058018118322863,0.042162004736956554,0.2328531448167555,0.1831628922524809,0.3689430305118796,0.22975966063885186,0.25915616243463296,-0.1585358397426627,0.16519342982026142,0.27520731368609636,0.45640889602417395,0.0916937984919456,0.37772718154645835,0.15729038642057955,0.4347413176931743,0.3867623053078468,0.08534772417545632,0.008482554280503648,0.27181312627768706,-0.17370974247564092,0.016098521417319434,0.20282286864445243,0.3699728696774692,0.3613607579400222,0.17367374640338087,0.6619565359541695,-0.10797394886658972,-0.10730388736717048,0.3999899624294186,0.4429094089803268,1.0,0.1276153474791042,0.4163237408575845,0.008890052176904535,0.02830548211731247,0.16336107571341196,0.2683586340291114,0.5754923866293439,-0.3331958079056208,0.2802787767615909,-0.01251607013615574,0.13954183666175318,0.5504758878235197,0.4766892748042849,0.03837723075045597,0.41156740249500184,0.028498052337775658,0.10611934091201985,0.09409245709594627,0.42880047264279497,0.06157383396100246,0.46831925507323047,-0.04090951101605603,0.508044785932625,0.3709740452939539,0.2814272434869215,0.37099993237674717,-0.13772083481851463,0.30808350634025894,0.32805039825479604,0.18079446275741845
Occipital_Mid_R,0.26225286192967284,0.16721021633227273,-0.1706016864817915,0.19416600724993505,0.31337598063011374,0.019325225273812772,0.03833638371362734,0.46280236227811894,-0.15649035731844432,0.0063239937261524585,-0.06859077998729561,-0.408693853561564,-0.3885143077622689,0.2748509575709457,-0.26206237469474203,0.22947088078307967,0.13726874749848847,-0.22372590034702972,0.3060291477998451,0.2609718552728393,0.3523928147199018,0.13796073193384406,0.2745174834951529,0.2597435241684095,0.3875956334477248,0.47284654710658547,-0.2858813857017363,0.13682155591348605,0.0456831195052701,-0.10894031413625718,0.7940159166983292,0.39649826578959435,-0.235478263057587,0.09836816810420775,0.2235845438560932,0.25135467442486564,-0.1199630755891622,0.041612888951951726,0.2676211943088787,0.1276153474791042,1.0,0.5257012450676896,0.1759316943843907,0.1791557200098006,0.4218868375796519,0.20795120439683057,0.1922140633342154,-0.0362750999825317,0.4297299686682127,0.09058725634530859,0.057514339176795534,-0.08647698346339211,0.3506847034489798,-0.017622054124446524,-0.17946096691984845,0.00822294388852011,0.542981961377765,0.3512933562874917,-0.08643335885289238,0.1269727386897439,0.35473288325814883,0.2680500923452178,0.22691649056277433,-0.0566097908413097,0.1890365358908831,0.4423626582693361,0.15642372260496798,-0.19904516457627502,0.29075005147254873,0.2486028730602089
Vermis_4_5,0.5681024290479905,0.22597962204115818,0.27052568266562027,0.43992907261511366,0.7741203503675131,0.00862982392442812,0.09404638046836548,0.851353464625362,0.32156452708129035,0.5341886355857794,0.24301035248025973,0.14701986451366514,-0.04473193615770424,0.821420242415587,0.10904874145248136,0.5606226390109609,0.19739228528313596,0.21928904125788096,0.35202866552007844,0.743823354524994,0.34655325847857704,0.38627638081202664,0.2344619468048009,0.7047507184688353,0.814279627718564,0.2712754630352298,-0.2077686523824119,0.25426000042023905,-0.04851198736895198,-0.04001621203552402,0.5946547253857897,0.8636898396960063,0.04259597354524576,0.3493890087142925,0.7617248964381779,0.07583569020068633,-0.00425135317048965,0.4837713179940337,0.7309371582283292,0.4163237408575845,0.5257012450676896,1.0,0.1418550694843026,0.37409440075894534,0.5942403096077958,0.15177170349081062,0.8198124775300626,-0.22694276180849243,0.6069119143310252,0.18985134848351004,0.4250166124596367,0.49971977695244924,0.7747079712072197,0.0748648278246409,0.19342180087706312,0.27765243305990583,0.5316315728613403,0.21050281498391837,0.40912517871375664,0.35815596405175143,0.7003877835093064,0.44409668496356114,0.7238949177931714,0.29480399518782685,0.5058051149254278,0.5455019042868423,0.19640484225448004,0.39572951120818095,0.541884001171406,0.4558073519435358
N_Acc_L,0.06664734047335805,0.3010100408628098,0.08626339611608137,0.026841801679707913,0.09194826693091845,0.16572933642560914,-0.023927590234021523,0.18784703432709624,0.09480091825996756,0.05962045042422697,0.11761008541048867,0.0840959094197188,-0.018421770991711266,0.06671765016003846,0.15441208737145234,0.05407671157754053,0.103348663053625,0.1409220503871205,0.005739527521257031,0.1398631912256697,0.20534622256662263,-0.01261113042456523,-0.16853387405961268,0.08482803892834333,0.07094795467150966,0.14233462013113618,-0.1244165873189987,0.0018265605975086576,0.1310245943896178,-0.154270167460276,0.21970442666615786,0.12233257767325989,0.013566213250612753,-0.05347717660082623,0.09089357663307625,0.000576499830460016,0.053882287862978495,0.14276062565378997,0.12476832486266302,0.008890052176904535,0.1759316943843907,0.1418550694843026,1.0,0.03131276189714857,0.01594302021564655,-0.11132486906234737,0.07476759878511745,-0.19416297348610795,0.3060461828904621,0.15585336493114732,0.1555027347431872,0.11586813145422463,0.09164371966186946,0.035705200100551816,0.03626559373142399,0.10707066772155859,-0.012306729105687551,0.17777979772487973,-0.035069483676587715,0.16409255668680736,0.12062419118155884,0.06113649327137021,0.18682669560310372,0.21885143719597203,0.1870285976730925,0.36767781037242375,0.12231314357320282,0.1366843036413644,0.19655529831378013,0.0001460112758793722
Red_N_R,0.7554824403739085,0.0370644492886831,0.23314638920739778,0.4596295696739586,0.488884618283954,0.021927762806119203,0.10307597902389268,0.4794806093086308,0.1414055259760549,0.40923643486400585,0.6404501280386335,-0.02494115332091949,-0.22970416393465873,0.38300968874042807,-0.28133774084730223,0.6490171762601856,0.6694932816203747,-0.00034971978513818224,0.07960473997820314,0.48114007084735894,0.3942745776159122,0.3254492867102737,0.4229177033219974,0.5545997814057078,0.5990399722783535,0.4766174369756121,-0.15550917417047055,0.22049598071491303,0.12997529922755868,-0.020639321592184588,0.25959590090541235,0.39351780989229224,-0.23407384631561198,0.591177916365622,0.3953645589645944,0.07696875220084991,-0.09458503561912393,0.27658103272515155,0.6032900933063611,0.02830548211731247,0.1791557200098006,0.37409440075894534,0.03131276189714857,1.0,0.5107905088124771,-0.07148084298165143,0.30448214508696975,0.2627383473138995,0.43478909530427584,0.34334720380580397,0.5653363612486847,0.1048565230723235,0.5784603159488333,0.2198326258298729,0.1942785232875962,0.686387251519551,0.4181755298927968,0.43703045390028866,0.38696498919199246,0.6492755600190622,0.41554889861728106,0.28539827784018507,0.31989041480017477,-0.24265391805762906,0.398937438523504,0.05390111485791843,0.7160575506230448,0.2852829779003841,0.42712112470029096,0.4609281514892635
Temporal_Sup_R,0.7324643007907246,-0.0066733716011823305,0.03492175815334261,0.2655279372493988,0.4686886335317842,-0.05891501831749319,-0.1833646784431443,0.4430842922895501,-0.03896516434070707,0.4618114267718846,0.26433038518137675,-0.3757156470742857,-0.44124152491972735,0.4188002232162893,-0.552932763351864,0.7730229958100134,0.4360257082105949,-0.25525664230131373,0.4684444549243838,0.485445534333819,0.255023750924903,0.3661801505511982,0.46732098181951776,0.5321977905602855,0.7434480090509705,0.4201543251441532,-0.3449275087962718,0.08826959107752311,-0.04858917739207216,-0.0978708656882427,0.4025694972110705,0.6790683909341,-0.0963733605871373,0.5709478508533995,0.4662430211363114,0.12348061823239453,-0.13438098660652154,0.26413003896702236,0.5149537430962694,0.16336107571341196,0.4218868375796519,0.5942403096077958,0.01594302021564655,0.5107905088124771,1.0,0.09844216119419813,0.3558908338624235,0.07119186060809266,0.18499080898104295,0.30283106420817824,0.526882228657992,-0.017098093080123337,0.6921890038903536,0.2845853635563588,0.07589981767749243,0.3751947290716234,0.8683061241631005,0.24101635926280207,0.3238511937685925,0.5085999032876429,0.5553400323199152,0.6622032834669652,0.36404793725260826,-0.4190015645290492,0.32530198542666555,0.0381824560281693,0.5043847862008067,-0.02288864771150393,0.1937652025647328,0.7991595965035807
Amygdala_R,0.010336034660576771,-0.16058954374850948,-0.1327019491655947,0.09535810965520782,0.15971825470469284,-0.14246068510742432,-0.10152047150965315,0.05391348797684967,-0.1114370776787076,-0.02116519590298458,-0.06706799993708246,-0.09951553033409827,-0.006596651062521504,0.20014301784668045,-0.03764644362668484,0.039591226354494476,-0.1904506771856913,-0.19856154578845836,0.17789562152856758,0.13542899191103538,-0.04649815479501629,0.040349737375801935,0.3135044437427263,0.07327514241585631,0.11874475651767961,-0.15876820032773362,0.04464872459107585,0.11378624255511141,-0.3528211340082595,0.05456893932589833,0.1391071192969642,0.11066419998198315,0.07719075614755475,0.045277478738540496,0.22775821171128688,0.05171507965744136,-0.14070597365405435,0.059053089044603484,0.07643548802825913,0.2683586340291114,0.20795120439683057,0.15177170349081062,-0.11132486906234737,-0.07148084298165143,0.09844216119419813,1.0,0.21197369444928416,0.04922217575196503,-0.14094514242550346,-0.1419382645757748,-0.14528496433527222,0.0883959129044814,0.18115413152850804,0.18493299815842854,0.04118309655784028,-0.22678530460951563,0.19465131426571555,-0.17255062258838366,0.13533879709649743,-0.11700534560154348,0.2027728797749732,-0.08630324785845918,0.04363563414174141,0.03781368007664603,-0.062336084021904256,0.05971219065718913,-0.1889061585137232,0.015974896767807972,-0.04262886999446751,0.02859610415655178
Cerebellum_3_L,0.5105329771161871,0.14574385527104805,0.3440004216778942,0.48951967652250616,0.7907641800290438,-0.08954648485704471,0.1289404191831294,0.7894314684481453,0.4583895784248412,0.6880357562652014,0.35050895014825584,0.47925064131904865,0.2574245719238167,0.8079003142633108,0.38483394915135916,0.431020082545896,0.10183034191946076,0.3976984809587722,0.22698060546638726,0.7716638011044632,0.29006075906708234,0.463133800502108,0.13659295563063217,0.7483891996464636,0.7302537641985188,0.10428996961517248,0.003644408723903968,0.29700679612475417,-0.11885037567935436,0.056593542849579966,0.30547010869949254,0.6937427188317687,0.267781252441739,0.38095038031331513,0.8628690159262011,-0.07218051685049363,-0.02155666638019324,0.5925970763983076,0.7708271768507563,0.5754923866293439,0.1922140633342154,0.8198124775300626,0.07476759878511745,0.30448214508696975,0.3558908338624235,0.21197369444928416,1.0,-0.35953007247505353,0.5215695337483945,0.14965061348401912,0.4529164237333198,0.727163212414843,0.7704048878357382,0.10174510399299548,0.43538751242736695,0.3007347093929948,0.27422165024957024,0.09467197856120137,0.562694714819072,0.32867425975225634,0.7079494383057439,0.18065647504820004,0.7746993760328359,0.48021922809344325,0.5202397111625943,0.46620761895130697,0.09464943453659408,0.6594065914223967,0.5494742674207778,0.33753203364851314
Cerebellum_7b_R,0.11608876339013766,-0.37352983114344773,-0.2119675277458423,-0.23469777695841287,-0.2596986159294324,0.012665989446658983,-0.20117958927908627,-0.27490318102808137,-0.11278163102386829,-0.1776203798830364,0.142976173582259,-0.4311641772211668,-0.3775439594934111,-0.1817706417734934,-0.3733647054016438,0.03778949852980457,0.3020668523894617,-0.39070196647227534,-0.29671618724679616,-0.13641296323337718,0.01998909981720405,-0.1078165985054382,0.31281664131187836,-0.2285711672260643,-0.08317365756022808,0.006118151992923378,0.2757665860652489,-0.24379899628309312,0.17406697956449949,-0.052516260007788244,-0.039473559044269184,-0.13922930532767488,-0.21826106208835117,0.10449836602461814,-0.3053336583362149,0.1174838372496883,0.09348718623501091,-0.4041195329306001,-0.16296897059608892,-0.3331958079056208,-0.0362750999825317,-0.22694276180849243,-0.19416297348610795,0.2627383473138995,0.07119186060809266,0.04922217575196503,-0.35953007247505353,1.0,-0.1769837091321374,0.2034615646035707,0.09591642327329174,-0.5314296028511812,-0.13226671551286143,0.03907663767581494,-0.3326395996357322,0.18931716099604237,0.10471801204021734,0.11530450022270658,-0.09096595867775413,0.19565829748507407,-0.3232891793117157,0.1817115183092116,-0.41870851110563967,-0.5355603266546002,-0.1315681259190522,-0.3593547286732494,0.36532857916080486,-0.30930753558517327,-0.2958847375605804,0.14313164797713554
Cerebellum_8_R,0.43376164930383854,0.4752266016562161,0.3389248292816553,0.4461040784174684,0.6365046690335295,0.03911747654968618,0.18650653600523034,0.7340605131170884,0.2537288966509711,0.4151359112220911,0.2540513163970034,0.22683592209146464,-0.04724278580059084,0.46169440500749337,0.20013216267284345,0.3578434900326163,0.2798284582117332,0.3617550461521485,0.03317656474692182,0.6144121459759905,0.545244704036895,0.2703255437378967,0.07412644024057236,0.6471978556797199,0.5266577483704239,0.5844237335975483,-0.07391057156104247,0.27023537169407935,0.22003218393464385,-0.17352270462072011,0.5311319131541122,0.42639844578426433,0.023860711399881916,0.20238826900264714,0.5237240632993803,0.07758629300917223,-0.0014522830054226755,0.4722130884708831,0.6645227743794987,0.2802787767615909,0.4297299686682127,0.6069119143310252,0.3060461828904621,0.43478909530427584,0.18499080898104295,-0.14094514242550346,0.5215695337483945,-0.1769837091321374,1.0,0.23652662491041962,0.3805341402077124,0.42923388215807223,0.5707331179149642,-0.07891937278271291,0.24701147060216508,0.3908682492219151,0.11822642240478475,0.5423734770262126,0.15812162622472364,0.3103031042385868,0.5280213276155781,0.03172422535041524,0.5901586328745926,0.340324735006034,0.5513282498022699,0.6408714248587822,0.28041461016791674,0.3713618121727815,0.8380520163243271,0.1840347825712956
Thal_AV_L,0.4873636358333963,0.1061340058751404,0.2348564539824326,0.005626907680312232,0.12907950432723753,0.06434752048468097,-0.3341561097272158,0.2542716408103195,0.4632046390553978,0.2500122407928365,0.49044479881128394,0.016996049686784764,-0.3216413943131525,0.17718414107039598,-0.09240202686683774,0.3562863586469201,0.7463146005213106,0.14857983923592483,0.022685254120184344,0.2072358776033542,0.2673708506703383,-0.07088363514746364,0.2788625396353901,0.127360568545234,0.31618715684810667,0.2552905027210115,-0.021160711462056368,-0.4563700837673549,0.30013274068687906,-0.4383150488615996,0.19133683543188756,0.2666263299894754,0.18693148387589717,0.21281377351817618,0.11227336622761461,0.1320063258303546,0.08175957292235791,0.057522327236820825,0.34320355947517955,-0.01251607013615574,0.09058725634530859,0.18985134848351004,0.15585336493114732,0.34334720380580397,0.30283106420817824,-0.1419382645757748,0.14965061348401912,0.2034615646035707,0.23652662491041962,1.0,0.5416533892053764,-0.1633220276013048,0.28674283589598587,0.2539260102991066,-0.12490954935373864,0.7376866811480748,0.17998107327164728,0.36026794525746497,-0.03903340055947497,0.6419733984478547,0.02123530272766453,0.3357556428919135,0.12703725131130852,-0.18881129843219585,0.2769471787754217,0.004958483432007554,0.7226086793035903,0.15277562221468544,0.08567441615913045,0.39969211142635447
