,SN_pr_R,Frontal_Inf_Oper_R,Temporal_Pole_Mid_L,Cerebellum_3_L,Occipital_Inf_R,ACC_pre_R,N_Acc_R,Thal_VPL_R,Rolandic_Oper_R,OFClat_R,Thal_PuA_R,Temporal_Pole_Mid_R,Red_N_R,Amygdala_L,Parietal_Sup_L,Vermis_10,Thal_MGN_R,Cerebellum_6_R,Frontal_Med_Orb_R,Precuneus_R,Temporal_Sup_R,Rectus_R,Raphe_M,Precentral_L,Thal_VL_R,Angular_R,Insula_R,Cingulate_Mid_L,Thal_MDm_R,Thal_PuI_R,OFCant_L,Paracentral_Lobule_R,Cerebellum_7b_L,Cuneus_R,Supp_Motor_Area_R,Thal_LP_L,Thal_MDl_R,Thal_PuM_L,OFCpost_R,Frontal_Inf_Oper_L,ACC_sup_L,Temporal_Sup_L,Cerebellum_4_5_L,Paracentral_Lobule_L,ACC_pre_L,Precuneus_L,Vermis_7,Vermis_4_5,Caudate_L,Vermis_8,Cerebellum_6_L,Supp_Motor_Area_L,Thal_LGN_L,ParaHippocampal_R,Cerebellum_Crus1_L,Postcentral_L,Cerebellum_Crus2_L,Cingulate_Post_R,Cerebellum_9_R,Cerebellum_7b_R,Calcarine_L,Occipital_Inf_L,Thal_IL_R,Olfactory_R,OFCant_R,Temporal_Mid_R,Thal_VPL_L,Putamen_L,Cerebellum_10_R,Thal_MDm_L,Thal_LGN_R,VTA_R,Amygdala_R,Precentral_R,Frontal_Med_Orb_L,Cerebellum_Crus1_R,Occipital_Mid_R,Vermis_3,Insula_L,N_Acc_L
Cingulate_Mid_L,0.4582166693075081,0.4494893386293804,0.13840755925468878,0.7716638011044632,0.4322602220835134,-0.04346832253400883,0.18283457021834218,0.6289776031151869,0.1569007428181698,0.043532836024421824,0.488793269740455,0.05792658673884858,0.48114007084735894,-0.0431569155589355,0.6687330975234583,0.3824871188019139,0.4493575921665105,0.2531704048538219,0.16113131738046813,0.7332396817804475,0.485445534333819,0.3391173059442581,0.6805201097870213,0.8136055130873145,0.4985160365202614,0.5903017785344319,0.19835076873495824,1.0,0.21957954801231624,0.5773592948617616,0.06636494453800713,0.852070119125135,-0.07062514435294563,0.3628410933844986,0.8310162081019284,0.5040625600884797,0.3482331811263617,0.7902798059079649,0.20331412474686406,0.1310189320606281,0.5104200575644735,0.23074063501939246,0.7111623157252034,0.8898756032337374,0.0073104125779031425,0.7761079634351691,-0.11348734683323265,0.743823354524994,0.47171038810303734,0.17087411541154843,0.3032459925764647,0.8519728641293327,0.4785043138570176,0.5774093137245997,0.22341338831589022,0.7310872313192526,-0.03940277237171446,0.737760531672777,0.5132831371685445,-0.13641296323337718,0.4961688822487064,-0.07550397147605654,0.2577254631458726,0.05215609250309453,0.03300286258615973,0.3762485730600583,0.6909552810816353,0.30308344282008337,-0.13528257029857038,0.36390972903162394,0.37924535233181345,0.2261169672463092,0.13542899191103538,0.8182103284002045,-0.008198875336985127,0.589118757272634,0.2609718552728393,0.7138031101998977,0.24319720403293127,0.1398631912256697
Thal_MDm_R,0.6620463524440618,0.47365630016220217,0.19656745244673468,0.10183034191946076,0.15004988914849435,0.22347109662967776,-0.060952449268439554,0.6861663262386841,0.42361047781188244,-0.3986631995737674,0.10000491988664367,-0.21065668567684606,0.6694932816203747,0.12596601324436627,0.007792414784171209,-0.0707993880001492,0.30734943959646016,0.3670534852120118,0.3520108601171286,0.25987623671475796,0.4360257082105949,-0.1376570428932521,0.2582917606082802,0.16663370381644926,0.6501879895782064,0.2055712504656851,0.5115005989816008,0.21957954801231624,1.0,0.38153163009047936,-0.22026047779757493,0.2563361620121682,-0.4633147629056293,0.20753912550575912,0.2070468062718746,-0.0018500907849860059,0.7083799816079998,0.10436545264987783,0.005342932179443906,-0.2619718554414155,0.23571494192053655,-0.2245684282045935,0.16960593770810753,0.2973626982648955,-0.24062063956135243,0.27080193077254777,-0.495058833833484,0.19739228528313596,0.23936883436908438,-0.36906524835432575,-0.11952712766875792,0.2104687288049639,0.3385192333503024,0.476209609210862,0.02502270619964857,0.09928629626762865,0.11724851915507757,0.1626968121038438,0.02377423073466369,0.3020668523894617,0.14250084743608774,-0.2432184442667939,0.9155221237658866,0.016830898240811798,-0.2790458376657155,0.3025895717418589,0.44694046136052235,0.3226874012569076,-0.2182934588226107,0.9003474389700844,0.4128528604403741,0.29243105032682726,-0.1904506771856913,0.35047522845701645,-0.09745844001591665,0.046619418141264336,0.13726874749848847,0.34030020930299304,-0.16292969298178092,0.103348663053625
Thal_PuI_R,0.4275134247356422,0.56058807277964,0.22302295038921857,0.5850286909312573,0.21581128884321907,0.0011288055806029707,0.09870031684621632,0.6997059139216097,0.41173470949241575,0.016245632862670153,0.5354864389464626,0.19464972215856424,0.47899946030594315,0.05112210939642871,0.3898031442167247,0.4328408888569261,0.39760448160751366,0.25609393679680886,0.22155950412302172,0.47469574756572197,0.4311386130035119,0.31455975729367497,0.4924085431105137,0.5925765645763379,0.6108018858649195,0.3326543373762292,0.36772312516401257,0.5773592948617616,0.38153163009047936,1.0,0.211263068701898,0.6197749875624209,-0.13339012931358185,0.15998369997956507,0.6740896734776503,0.2942048053763639,0.42427083545458044,0.6686297204315905,0.18127165788768126,0.14867930125633833,0.5014280352824851,0.21729270816078142,0.51603142622931,0.6300624413584704,-0.08919935258324511,0.5585744385909442,-0.07511276209231815,0.5491302732564414,0.3159963296832521,-0.003703352227536501,0.11940384972908567,0.6330972943478105,0.550564989010339,0.4766193800497835,0.19996543844055978,0.6152571276650706,0.10055322805661004,0.6090786855130997,0.47649439293412144,-0.10533472099642979,0.31057327810922275,-0.1721825950018515,0.38576026799366037,0.11201831291916295,0.11783428178660978,0.2353696919240497,0.7695455109959641,0.4958499889624285,-0.032352546304987365,0.5227013457869374,0.20733564700485785,0.13660009378594531,-0.013877881291810742,0.6714200064172748,0.004058902712596313,0.36499521524689993,0.03045391568317344,0.6036557978867474,0.36777703516193705,0.05440034121867819
OFCant_L,-0.14213575290386252,0.22794808013505607,0.18915026562029708,0.19071444119774889,0.09508442979577135,-0.30260106546436094,-0.010567557453264948,0.14687693295351562,0.12331826461282261,0.007340362505230174,0.25567365912063444,0.20281593948875395,0.07329434647437406,-0.07169719611673939,0.19008491492849522,0.1680764562821384,0.25546498497892717,0.11715608584474121,0.17389460751501098,0.10690753042741799,0.3250172847577044,0.07854369144258526,-0.05584477326070335,-0.0005613436112653723,-0.007948801071237773,0.13353440337179065,0.25642252611106897,0.06636494453800713,-0.22026047779757493,0.211263068701898,1.0,0.066794483738597,-0.04153505548191674,-0.042089604554573355,0.21149769757662387,0.1896302991880847,-0.10854921294760655,0.2569100815215037,0.03857199133537098,-0.16572137702841055,-0.22650347860523978,-0.05362884015906421,0.11417941351770737,0.03929307366768679,0.28890339343664,0.13436935723530793,0.0023356835173676737,0.21728408901871027,0.12384278293723774,-0.26224925735051136,-0.1494796237809923,0.11962598340827806,0.2728660361143131,0.12127352750061993,0.10284985418601078,0.017606858252273514,0.2797643819894213,0.1764515049871333,0.14846937921968975,-0.22764219518356463,0.13083381199704366,0.15339518735296165,-0.170547238801946,-0.08351366684093835,0.26091529620013226,0.35154499524765703,0.10375617483903435,-0.18758876846016906,-0.019970487829182888,-0.2097427728458675,-0.10064333446051746,0.056073432003965494,0.2203251493089972,0.21241381720596678,-0.23618348582195828,0.3077187640902502,0.060003724512064836,0.14607782560829685,-0.14985686632889,-0.2022042172827286
Paracentral_Lobule_R,0.47979199782715004,0.532721080174057,0.1422865028961322,0.7687007436098949,0.4664641124481754,0.0272182624502156,0.2529496693862456,0.687839189263789,0.25249128459714687,0.033258434683444554,0.5232365125639542,0.03757503761817549,0.44934866954598,0.0058809289609666315,0.6758054446401484,0.487741981731814,0.41127316371584977,0.12908847739890497,0.08509827686916549,0.7659542614942475,0.5021149466998825,0.33714785006062736,0.6129391930363113,0.8460316598049608,0.49543484144967126,0.6890311837772871,0.23702955399787196,0.852070119125135,0.2563361620121682,0.6197749875624209,0.066794483738597,1.0,0.05039642672606156,0.36996073718081685,0.9013946166726814,0.4041324855621634,0.37470709651197404,0.8143652725437889,0.27490760043741996,0.09650546067719486,0.6202419482730778,0.13284973747690537,0.6131686606998856,0.9187075217900156,-0.08343514414351473,0.873470110690671,-0.0939643985896068,0.6979565899808597,0.2942474291716118,0.22796782950618727,0.21481880011201893,0.9205355797499976,0.4957775912547222,0.6195659769895254,0.3224325401542635,0.791660543754406,-0.1075581386015627,0.8207957897870555,0.620275250174153,-0.19836541670582508,0.3988840476525421,-0.1252839408018146,0.2760666148731432,0.04139255454281806,0.13064024196364724,0.3728375734695407,0.7433396166537184,0.2986860087972017,-0.12069728811731006,0.37626093045489256,0.3881014972676542,0.3124272929501913,0.15942852173632285,0.8960829049746287,0.025568497698826326,0.57738947509209,0.29071437386833027,0.752838676164303,0.259544724023249,0.15448889609481584
Cerebellum_7b_L,-0.42802156453359297,-0.27312024159043874,-0.2481740097325328,0.019904191465856983,-0.12302280889346943,-0.11107529087378497,0.08109191977065237,-0.33362572498805587,-0.10100365986041857,0.6141421437322203,0.05716239050436855,0.1888234131578369,-0.3058256336642778,-0.13364128899682332,0.039253127544451046,0.398092060495697,-0.3919731385874445,-0.5092022925474415,-0.49676267005341057,-0.1349212841277077,-0.43481808531728655,0.2531988794239682,-0.04152665075990659,0.021423674021806314,-0.29120047069936517,-0.1809220990769754,-0.3977390968300832,-0.07062514435294563,-0.4633147629056293,-0.13339012931358185,-0.04153505548191674,0.05039642672606156,1.0,-0.3657773469268334,0.027686301204227298,-0.04592052417862404,-0.13781817905255786,0.02920649081486965,0.20068036255106064,0.34801375816679697,0.1067510807701209,0.21730342126544766,-0.19930188539677782,-0.09814613493341541,0.16693903028426912,-0.09019192857447143,0.7961072876242317,-0.267055483299248,-0.17255693890625545,0.8033114012407884,0.01577173907145261,0.006673075731975881,-0.24649892472976093,-0.3570870221683053,0.11758597772204953,0.12967851889458715,-0.17490802253127566,0.048956679700310014,0.10812267998431087,-0.08437565778392309,-0.3269926093705801,0.0932181689747662,-0.501378575772478,-0.011990402717298612,0.5214402098899528,-0.3395989968962004,-0.06407987910885347,-0.13788937084862976,0.32102334145289657,-0.3830581485825115,-0.4265355621535813,-0.21996664280644398,0.10384321098434714,-0.1376530758913393,0.3400142929821748,-0.0645446121151847,-0.40498125144245933,-0.2129975507059138,0.3459183580432641,-0.12652612190784873
Cuneus_R,0.2920126061506498,0.3091714642555391,0.24610586984490057,0.3565222733957045,0.43440570202745443,-0.03774016654349071,0.1189282227121955,0.3231209549881895,-0.17312073259991065,-0.4053790090910844,0.031236597220571045,-0.014487658718342242,0.2515794388163087,0.12632377203799416,0.41425084442984983,-0.08089730866261952,0.17394305355547385,0.24397839081165204,0.11116119428153638,0.5722246802140774,0.30370756842263436,-0.06955504128904615,0.22298764243394184,0.3835804219706415,0.13498324652460594,0.6138000663804213,0.1427699084219329,0.3628410933844986,0.20753912550575912,0.15998369997956507,-0.042089604554573355,0.36996073718081685,-0.3657773469268334,1.0,0.32778502042233243,0.03619480624124149,0.10909014718660882,0.32302655663391655,0.06103843984492931,-0.13312562370363562,0.06915487213799902,-0.12296812786069852,0.44757144509766705,0.48027349375112777,-0.14880658695628368,0.5089928374822971,-0.4723027123381575,0.5812492046948999,0.09506169214142646,-0.17156574353986362,0.05941309813340599,0.39497210013075806,0.17935653785578465,0.24787471466391342,0.26774005974158294,0.27795338715790946,-0.06413700602634699,0.4539482885594009,0.16408740075418377,0.04080533889970085,0.6188711265576078,0.17638403309140385,0.21634286902444638,0.0039653346795059455,-0.24506817034212444,0.3719833577995355,0.18972870800628247,-0.012858403501614999,-0.19061476104517588,0.1535910796311537,0.41023884523511767,0.27820508424518625,0.200630746910777,0.46457508295409816,-0.2646668486878608,0.3564229106392288,0.7144967853498306,0.5721835924275217,-0.14563127240733037,0.1861781081434326
Supp_Motor_Area_R,0.4632643244204978,0.5885540493879795,0.24646737426088425,0.7483891996464636,0.4377491294016829,-0.09352252747847445,0.20623552860437275,0.7071668616377879,0.3116762226744808,0.04377821858001445,0.5323928634935172,0.20102418135791308,0.5545997814057078,0.04155819552815033,0.6701858067983275,0.4963454534789193,0.5031637946396287,0.148002407046402,0.12456856616626111,0.6950070328517834,0.5321977905602855,0.48448633256079926,0.6385051946764365,0.7989113773682713,0.520489180059502,0.6388910451738188,0.2712301894268116,0.8310162081019284,0.2070468062718746,0.6740896734776503,0.21149769757662387,0.9013946166726814,0.027686301204227298,0.32778502042233243,1.0,0.5156061274013084,0.3267843226586535,0.8414003008118319,0.3165803176411033,0.035132863544399644,0.5549765301500892,0.12154458060517422,0.6126754046408397,0.8925759379571461,-0.015623984816969265,0.812479359515555,-0.08027895771699538,0.7047507184688353,0.378309346931931,0.22987492478288654,0.17592792369256385,0.931868414713406,0.6104755628312835,0.6181348948305952,0.38936671224672664,0.7641027181555884,-0.1012357733322739,0.8708887779787351,0.6310451631127283,-0.2285711672260643,0.3887935062418618,-0.10955387700121709,0.258702486248223,-0.03954957456450247,0.16099229725423322,0.3796084916518105,0.7783929380975605,0.24672304772753847,-0.09811589730202752,0.37371757939849526,0.3258909950495008,0.3195159737655144,0.07327514241585631,0.9023900900003694,-0.05906289682423598,0.6992378522012619,0.2597435241684095,0.747207500305077,0.2287522840626844,0.08482803892834333
Thal_LP_L,0.2361128553284134,0.3498453548990036,0.0907919977950807,0.463133800502108,0.2183472038384172,-0.12327880608355417,0.048145450326246,0.34658544267770053,0.20243692881666192,0.11323579394692203,0.492837837698373,0.10701641490638719,0.3254492867102737,-0.15262270754524068,0.3887907597859688,0.3001704432121179,0.4930708135611261,0.23295894263584663,0.17991062248330894,0.38157767959105304,0.3661801505511982,0.4349945154615916,0.3918014980831552,0.41682858278983803,0.5951302312569169,0.2849714294390042,0.18548285920396065,0.5040625600884797,-0.0018500907849860059,0.2942048053763639,0.1896302991880847,0.4041324855621634,-0.04592052417862404,0.03619480624124149,0.5156061274013084,1.0,0.16369988840667762,0.5249202316465473,0.008557622386450957,0.09272705459260518,0.17915857160933168,0.10749069109511934,0.3614882912169848,0.42209936328313546,0.32992573675176934,0.40741206275938396,-0.020433983021312746,0.38627638081202664,0.6949869965148072,0.040370016819162,0.27523566062118027,0.5180390804834355,0.46184105007803267,0.343943569003367,-0.006872486394942942,0.3741724884371593,0.18058599563654054,0.4610140485270427,0.27399276559987396,-0.1078165985054382,0.2693979548670612,-0.14172214591454377,0.1399593356696926,-0.1103515623749186,0.04813028142988869,0.25916742971190737,0.3398900198304741,-0.024721907616608123,-0.08717629249340851,0.17652553050282058,0.23510187966710333,-0.019754920597522607,0.040349737375801935,0.4420312962154676,-0.010435493044695585,0.6100562098518174,0.13796073193384406,0.3265770291702171,0.11561126022048508,-0.01261113042456523
Thal_MDl_R,0.3962631999132657,0.30296118724408383,0.16812284942450892,0.35050895014825584,0.19908864434953658,0.062293790396222105,0.06024377448055319,0.5864367573277025,0.27404425916976755,-0.004785534427694589,0.44556365391448216,-0.07055740757064402,0.6404501280386335,-0.06638309002408382,0.1897025588706023,0.1346755246062862,0.19635061768067813,0.2381215545849919,0.14704171647295264,0.3378028629935036,0.26433038518137675,0.11041316065162589,0.28929040065879247,0.33311329002400486,0.5990422437093806,0.21123375542274955,0.3274952964070152,0.3482331811263617,0.7083799816079998,0.42427083545458044,-0.10854921294760655,0.37470709651197404,-0.13781817905255786,0.10909014718660882,0.3267843226586535,0.16369988840667762,1.0,0.3091018601824916,0.07139840446507517,0.052131102109753635,0.3105183282820045,0.11696488945704844,0.3540538876649874,0.3650263931932897,0.0703711728353388,0.36963225982087927,-0.09597141982478927,0.24301035248025973,0.3592562216632928,-0.043406287586302814,0.10895461746625838,0.356244677230345,0.24184036392940397,0.41365157442473205,0.06574169602297836,0.3544383277388433,0.09151909521949038,0.2911729011810588,0.2141494794146203,0.142976173582259,0.12564433988414256,-0.07111507408588913,0.6467768995463837,0.017227232902804767,-0.008417965026405447,0.1993378835186872,0.5797342286184347,0.4275831618106362,0.05288594968507496,0.7281954311003181,0.24882996585274236,0.1477819909990381,-0.06706799993708246,0.37763602066465346,0.08020591740719105,0.10305145660512867,-0.06859077998729561,0.32603324796546407,0.17132407531457589,0.11761008541048867
Thal_PuM_L,0.31533914094073145,0.5033780666936872,0.1243271992546291,0.8628690159262011,0.43489877456420506,-0.036170887644982205,0.20432687403237623,0.6234497223838206,0.21742686374065215,0.14741284515755268,0.629285312607488,0.1012956753891555,0.3953645589645944,0.0018337575073334572,0.6965140439478985,0.4784313394459729,0.383008758700186,0.18201584576867474,0.14937967130538013,0.6887258529935725,0.4662430211363114,0.3998436720082992,0.5623333523088402,0.8245905994259629,0.47380780689236407,0.5503006941593771,0.23089268336399174,0.7902798059079649,0.10436545264987783,0.6686297204315905,0.2569100815215037,0.8143652725437889,0.02920649081486965,0.32302655663391655,0.8414003008118319,0.5249202316465473,0.3091018601824916,1.0,0.26176839912354966,0.20232895703896883,0.5776046098161295,0.2817817437377498,0.6779193296678723,0.8307536858216817,0.10382526601166632,0.7800499155590301,-0.035001299744581625,0.7617248964381779,0.3578618109664461,0.1718669460773413,0.2815865928952556,0.8470760202640728,0.5243162465167378,0.5338455726950264,0.24327520402272113,0.793509220208593,-0.04765702164248562,0.8390414394422981,0.6280056833107451,-0.3053336583362149,0.4628647001340109,0.013059537330049243,0.13125008931559715,-0.045671884662046844,0.22245821269857738,0.33441279327571244,0.78456447439744,0.30029466987628384,-0.030956147254240823,0.29527676441719475,0.2597889091165919,0.26280345448564846,0.22775821171128688,0.8442722305326368,0.005254717964218766,0.5711468304224512,0.2235845438560932,0.7653961218951034,0.38372340559594087,0.09089357663307625
OFCpost_R,0.03221293420188865,0.18108512834836615,-0.2138215264402372,0.2455653243927614,0.15646550146466773,0.12870404802393848,0.18532372503303932,0.08526767894622264,0.2039874081449722,0.1902144148103008,0.0711550055736887,0.002619635533582648,-0.03774281722598156,0.0005701935527640745,0.3057078582165464,0.2958286628794981,-0.07267239204084706,-0.05253998343491415,-0.1854734643540592,0.1327099699741842,0.1147112788966611,0.21059967451397377,0.25139591436818626,0.23874896344288224,0.05398522456093618,0.22730958979506108,0.07799307498376444,0.20331412474686406,0.005342932179443906,0.18127165788768126,0.03857199133537098,0.27490760043741996,0.20068036255106064,0.06103843984492931,0.3165803176411033,0.008557622386450957,0.07139840446507517,0.26176839912354966,1.0,0.10055885465390713,0.41518991091357255,0.10225482378361153,0.15008107478382396,0.22384696123059866,-0.021555666788805865,0.17832372956700407,0.1616586145665921,0.18957412489443692,0.03665217175710337,0.2809708542443981,0.14597664988078551,0.2553412741412233,-0.005371001894467428,0.02798998458121889,0.11424377353097943,0.2780075101119555,-0.46749152551541745,0.3243396473055061,0.3126133892223928,-0.4835754972557123,0.08806730949989798,0.11446641311066921,-0.12218904885424825,-0.15325190438966688,0.262546990490475,0.09043160889694468,0.20405837007001268,0.12127176299074323,-0.04073483856728568,0.0156572201154038,-0.18507905815548042,-0.05498292278973356,0.011881190049184158,0.25187460369294046,-0.3143081536378419,0.13815698050883707,0.06638250273042727,0.24602132935097712,0.24434597601768673,0.15431518407995987
Frontal_Inf_Oper_L,-0.3052893133184002,-0.434286861392852,-0.008915656784083337,0.38483394915135916,-0.06453251109342763,-0.1867320208613204,0.003499100381282718,-0.2834561927519009,-0.38683343557995215,0.6817825748029108,0.1556956966789226,0.24068640558079665,-0.28133774084730223,-0.20327187298331756,0.07005680710491814,0.22393160567106657,-0.34412254474690135,-0.3887606972576204,-0.31886953046646854,0.007552449013768122,-0.552932763351864,-0.03825469695176832,0.12972374893607125,0.39159723543256136,0.023115560722417685,-0.19729755578273636,-0.5846598919283612,0.1310189320606281,-0.2619718554414155,0.14867930125633833,-0.16572137702841055,0.09650546067719486,0.34801375816679697,-0.13312562370363562,0.035132863544399644,0.09272705459260518,0.052131102109753635,0.20232895703896883,0.10055885465390713,1.0,0.298353418646245,0.8088281874109052,0.25626925518549415,0.1105359905079022,0.18543682796134642,0.039871293850975806,0.3914452005102101,0.10904874145248136,0.14229506811836404,0.40745800462042225,0.6660319635325911,0.14533619331248987,-0.2818981916096293,-0.35514928474693014,-0.05746209482217753,0.4650553132371479,-0.245742869390286,0.12937328721527086,0.18341476567940765,-0.3733647054016438,0.20753913175003316,0.16988821909135293,-0.32241764025572067,0.16455625517316622,0.16822592382076082,-0.5557339467176309,0.1852762041191513,0.5120456169765959,0.3264439081572661,-0.03545796120716395,-0.016340054206913052,-0.45052249570968816,-0.03764644362668484,-0.08121136769602509,0.37092204813970725,-0.21734538281478927,-0.26206237469474203,0.1575539561802716,0.8713206136823162,0.15441208737145234
ACC_sup_L,0.43430220387042767,0.35404375018112244,-0.25968883854322417,0.5735258249183511,0.16688144549996947,0.3915846892934818,0.24801526906718072,0.4057679296854352,0.29798269576597125,0.23227571323181936,0.2534607708125548,-0.18063654637633456,0.1994367911930409,0.038168468453099715,0.40375707124675636,0.38706376183369096,0.17654973451293726,0.003371897389285935,0.0473247180512841,0.41031904059151414,0.20132186820723133,0.3250116510483573,0.48310903832990876,0.6239999621757049,0.37926468945937375,0.23074929309221445,0.11240212978274254,0.5104200575644735,0.23571494192053655,0.5014280352824851,-0.22650347860523978,0.6202419482730778,0.1067510807701209,0.06915487213799902,0.5549765301500892,0.17915857160933168,0.3105183282820045,0.5776046098161295,0.41518991091357255,0.298353418646245,1.0,0.2626750742485816,0.4461798104032128,0.6181414835466537,-0.2715138252694045,0.5171160909336763,0.09908754911755537,0.39444855680377167,0.02209004611126042,0.26487635725795916,0.1687283887933147,0.6243348881445477,0.26085900167098547,0.36382749236844153,0.1175701445466386,0.6588882384809761,-0.17649702277107784,0.613070544443904,0.45090090269354016,-0.28351729810261167,0.22611536518822417,-0.1887809423607988,0.19701916495812846,0.017025154646732574,0.17954564981962673,0.07658703986174678,0.6283602974409893,0.5063496280810239,-0.11332069232303986,0.39928106267158137,0.03097066026831165,0.25169408761429984,-0.019351506650308534,0.5871360734434488,0.029429604406500484,0.16964418493485553,-0.051884528334883544,0.46707082522277815,0.5072141471547782,0.10591218333814947
Temporal_Sup_L,-0.18650400139588597,-0.464695098241252,0.0637481625621323,0.49133051666115557,-0.026494682807086906,-0.2999684883347286,0.04026808116199854,-0.17667214721045063,-0.345769147873201,0.6599769712508275,0.23581169266881657,0.3037083604487896,-0.100270681424128,-0.20015549399513483,0.2892716162135429,0.26560797492835747,-0.26759740818298855,-0.18373414298213547,-0.2903371271795434,0.1394060124386823,-0.3543897795415661,0.04846132101784457,0.15570870712144047,0.46544119775912174,0.010400502620404522,-0.029293284090726273,-0.5514974517553479,0.23074063501939246,-0.2245684282045935,0.21729270816078142,-0.05362884015906421,0.13284973747690537,0.21730342126544766,-0.12296812786069852,0.12154458060517422,0.10749069109511934,0.11696488945704844,0.2817817437377498,0.10225482378361153,0.8088281874109052,0.2626750742485816,1.0,0.49123450818943837,0.17076828443228406,0.140826943114275,0.15882543337152877,0.30724194176888764,0.2750871902443096,0.14459300054995342,0.34937798091943345,0.7312854481951478,0.22968946244070526,-0.16787026278880302,-0.09825965393336586,0.0682216450282422,0.5805175512840067,-0.249704692085213,0.2109825968420447,0.3710642746856442,-0.447624299837411,0.3079321951058389,0.17567624319817657,-0.2961772900937999,0.06942401983043459,0.25103098379518024,-0.3744643771019729,0.301954638418234,0.596693532967704,0.40889301168381215,-0.004651833018972788,0.038013566120626556,-0.37183492545186914,-0.0005737060364745071,0.016060390265451297,0.1447209900259594,-0.10792487681711273,-0.23371437753555765,0.22195710904914934,0.8132724787888809,0.12140557499379638
Cerebellum_4_5_L,0.31760044158654355,0.2843270575436878,0.10037941520586796,0.8079003142633108,0.3474785988044335,-0.05569384861840335,0.12663358985535134,0.4709495652069255,0.07342122163752482,0.0962223165859122,0.47094138842672506,0.09346658366122745,0.38300968874042807,-0.020991577003820455,0.6835236386398368,0.18287575955331833,0.381938178968575,0.35134490439182187,0.20807241094311119,0.7417610025354432,0.4188002232162893,0.2807397740366912,0.47947374493620254,0.7375314853178596,0.3796065389152886,0.5425960164138932,0.13892873974433537,0.7111623157252034,0.16960593770810753,0.51603142622931,0.11417941351770737,0.6131686606998856,-0.19930188539677782,0.44757144509766705,0.6126754046408397,0.3614882912169848,0.3540538876649874,0.6779193296678723,0.15008107478382396,0.25626925518549415,0.4461798104032128,0.49123450818943837,1.0,0.6853527292125832,0.0681668926061932,0.7348790662814088,-0.13533687800698055,0.821420242415587,0.32632005204181824,0.04583323253787106,0.41383094679312266,0.6967923270858173,0.3561245990748274,0.5487174940303673,0.17538577652207143,0.7531685917200708,0.07249066496264962,0.6709967048740524,0.48280134717451173,-0.1817706417734934,0.7105213031064793,0.14621983096098212,0.1579382263693262,-0.020508669219989378,0.06684843766532012,0.36783015666994695,0.6063264479147665,0.4841096684716816,-0.04383196024839669,0.2884243339299416,0.30759755444540177,0.24792644640268469,0.20014301784668045,0.6777020732420851,-0.08612823548353966,0.4018047899002732,0.2748509575709457,0.6684013094874361,0.36872690901988614,0.06671765016003846
Paracentral_Lobule_L,0.5324985430467067,0.509883264833824,0.2218094110593077,0.7901980091557367,0.4333588557086503,0.005615693508533553,0.25189678202299837,0.7068225614708917,0.16108259190435736,-0.054547221569156715,0.4805483857501372,0.06132442450786355,0.5238072996344164,0.027285203300817584,0.6821371305130495,0.4184047871154059,0.43687265943014375,0.14362878446382574,0.13751061357064484,0.7854219252236821,0.4614475097838127,0.28732638245224484,0.6575562260836137,0.8784316949663625,0.5138091082085569,0.6294325825823575,0.19828746856215865,0.8898756032337374,0.2973626982648955,0.6300624413584704,0.03929307366768679,0.9187075217900156,-0.09814613493341541,0.48027349375112777,0.8925759379571461,0.42209936328313546,0.3650263931932897,0.8307536858216817,0.22384696123059866,0.1105359905079022,0.6181414835466537,0.17076828443228406,0.6853527292125832,1.0,-0.10360553477952439,0.8608812662265584,-0.2208957420666929,0.7507336873047622,0.3584038288734038,0.125837129052827,0.238898702963383,0.9383753728166744,0.5471514560249355,0.6324204559406218,0.33848329676167027,0.8109376307038592,-0.12932538236464025,0.853853152011903,0.6099286625962441,-0.18410873985330076,0.5234138251203156,-0.07850313578364555,0.3258561414328998,0.06331240962379492,-0.005148844173125538,0.3231632414857252,0.7716960721836511,0.324492566104036,-0.13108256710294347,0.452502391824961,0.4612101069495663,0.34009501940287384,0.1127276260743168,0.8952442893942559,-0.028482332529290205,0.565996320884187,0.29251670604400537,0.8278047864500978,0.2543379053953912,0.15998942648730088
