,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_M,N_Acc_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,Thal_PuI_R,Olfactory_L,ACC_sup_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_LP_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,ACC_pre_R,Thal_LGN_L,Hippocampus_L,Thal_PuL_R,Cerebellum_9_R,Cuneus_R,Thal_IL_R,OFCmed_R,N_Acc_R,Heschl_L,Thal_LGN_R,Calcarine_L,Occipital_Mid_L,Cerebellum_4_5_R,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,Thal_VPL_R,Cerebellum_Crus2_L,Temporal_Pole_Sup_L,Occipital_Mid_R,Cerebellum_Crus1_L,Vermis_3,Cingulate_Mid_L,Frontal_Inf_Tri_L
Pallidum_L,0.21415438690610428,0.13615848863238386,0.2430606589321956,-0.25525664230131373,0.01446185312504093,-0.07296059987898561,-0.08514084017906769,-0.023602898247352882,-0.26714298266105097,0.12631302320874918,0.35253642229234894,0.14857983923592483,0.34165633639211823,0.3163688951771252,0.44486804006624653,-0.19856154578845836,0.5846153266015319,0.5179766864547338,0.24959393510816977,0.4825775304803084,0.10494777311716459,0.009529626672062044,0.6777968473281334,0.5446805553082025,0.22305635366209842,0.22832862664984718,0.27582376114545387,0.15550793762286488,0.22971675738524994,-0.050504965954124036,0.18755777165220497,0.299243213124282,-0.05028490538907468,0.5576368658765489,0.34911510048556843,0.3976984809587722,0.13821624464145305,-0.0720124535917324,-0.07151253861599242,-0.02826727881452843,0.5031443378424739,0.303034863033045,0.05667414626171004,-0.033122504102162255,0.3251189530548141,-0.06360904994520762,0.20375345828392805,-0.03461711137147325,0.05193767170371114,-0.06433958990406032,0.44845585005580413,0.4347580325655299,0.4086450599499639,-0.313752579444972,-0.26222283656106504,1.0,0.262466450556907,-0.26508245072758413,-0.11540772612382345,0.23734558237245656,0.38979852315816665,0.25308135894043615,0.2727429167042176,0.1409220503871205,-0.00034971978513818224,0.01593377743961793,-0.08362692722820154,0.6150603993597752,0.4492408630472547,0.25022843810061374,0.006039859555856323,0.24477905702299654,-0.05071063591154635,0.4399051894245649,0.5741023262495838,0.7129527114389231,0.1793806770810178,0.2554577096529684,0.33872264083160075,-0.10869716630284369,0.043584544180426066,0.5153977974664993,0.0810435583836585,0.37457839236278156,-0.09813796211592414,-0.039846059331781,0.11900760942635785,0.1512454494539421,0.5156932938269367,-0.011599146120289299,0.14659955811506345,0.34786021512655335,0.10285290337050512,-0.07049694089069272,0.16519342982026142,0.3099039048448314,0.17907346334380203,0.08138106526295194,-0.3216613244602471,0.38712397571665136,-0.22372590034702972,0.2511710719185251,0.3658043985826172,0.23904787017416593,0.7635703049054792
Rectus_L,0.47685600165917347,0.1475622373996605,0.3085375510239297,0.24891049008711422,-0.23149699832289672,0.1392143991438309,0.055740443756275744,0.17127589041624489,0.05055777024909453,0.1829594517558316,0.3904129485111035,-0.125449227806812,0.4732026990436416,0.5788305865302481,0.4671792970748616,0.08820566127427971,0.22752820712015664,0.5527503121930993,0.07877743806919493,0.5576914807040962,0.14422435003416487,0.022398458111310866,0.3872010526562729,0.6283169208876465,0.26662295255145874,0.5052739407449879,-0.005200487508211503,0.5189714723290892,0.5389978648538587,0.4816380264166797,0.23296810621592198,0.5294986140305943,0.1843927765220004,0.6070541622812945,0.6509364278175447,0.5272534109195632,0.3499758255315141,0.4296760999435654,-0.11307070279363719,-0.07339217232741384,0.656239938017893,0.5605829998979847,0.0410346794508309,0.36793914229164865,0.37535188229067223,0.19234346485011836,0.1888290805505375,0.45919651271615186,0.1850918694317688,0.3915407694604784,0.5681996251725592,0.44758765336005246,0.6482226491445194,0.18542426731305084,0.007667159265500378,0.262466450556907,1.0,-0.033165039559630086,0.36507771166386765,0.6086562263105026,0.5204088692726377,0.1604979222996884,0.3965947264656865,-0.007089079889325613,0.32426682125523804,0.7886451603289575,0.3183069493752426,0.6212577270459885,0.46267480180329495,-0.22637670210308913,0.4450719804422975,0.6916573998694729,0.6976117996740138,0.5180018688000755,0.1927969842622638,0.38047953700392423,0.5462084492608801,-0.0355021939453576,0.5713035336214468,-0.02735804507986978,0.4165248790846733,0.6588587868824924,0.46004768609293356,0.49325758983237283,0.06598663626972827,-0.0531037498169201,0.7173331808953098,0.11864394494132327,0.4247464838388247,0.06660771911643788,0.17572858024458268,0.17169381268694878,0.47784366455928345,0.37471055128979025,0.4786150669534309,0.6925775575585048,0.6016035124311785,0.3578989594440409,-0.04770534113623308,0.10070301677611934,0.00280564005181788,0.24594782612054428,0.36421614080550824,0.5647650326156829,0.47966980637195017
Cerebellum_6_R,-0.24492652058843944,0.2381215545849919,-0.05253998343491415,0.6622032834669652,0.1544283208691148,0.5866935238925338,0.253736740812695,0.16918009522287508,0.1315647096787575,0.29123669113569545,-0.39695591363249677,0.3357556428919135,0.14965768773447335,0.12908847739890497,-0.4765999208220872,-0.08630324785845918,-0.18373414298213547,0.003371897389285935,0.2792166913779062,0.016592270427562308,0.3282337133112701,0.059694796238019925,-0.2904398105405466,-0.038454044979566976,-0.3944015677533379,0.29277856592160734,-0.3366405398845464,0.19636294788612435,0.19038536688207955,0.38168353261859356,-0.5706499467120814,0.0030673835191217316,0.15043191339389328,-0.168737278289805,0.10305409809563662,0.18065647504820004,-0.19983783059730806,0.37021059277352864,0.26150873749351117,0.1609359947961435,-0.0123457043122335,0.18705132980828315,0.4912613649619265,-0.16190037319125744,-0.03001848742468231,0.48165493956448485,0.03261344524933091,0.23295894263584663,0.3270553963454527,0.3793762648635264,0.14724493917683548,-0.34929818646722793,-0.0487791459790862,0.20956007180779826,0.47569521308863977,-0.26508245072758413,-0.033165039559630086,1.0,0.20290479710176523,0.26105144772733946,-0.10814243255234765,0.35192291316489893,0.2415369904485609,0.06113649327137021,0.28539827784018507,0.08504068585939673,0.5582365891597655,-0.19915500206788125,0.25609393679680886,0.056838186338550443,0.2955495542319064,0.1573921599384711,0.25755524173054556,0.09706754786359563,-0.31183451523953676,-0.12600157711705195,0.1871470986048498,-0.13639736656574802,0.14362878446382574,0.20299874478401073,0.21387890363491283,-0.0518172299405511,0.008327307406920052,-0.08806650114874806,0.24397839081165204,0.4042562673925532,0.1534727932241372,-0.0018412429777962824,-0.06355245368988098,0.07124466048400808,0.2694491557571866,-0.014152609452546216,0.6030275007962156,0.43653978426788836,-0.04090951101605603,0.148002407046402,0.12650613350946896,0.4168798530327203,0.25065656726690033,-0.05756398874220122,0.2680500923452178,-0.011624892192971406,0.21302674953317363,0.2531704048538219,-0.271856539345247
SN_pc_L,0.3818439167056473,0.34626378703411925,-0.041927042560046014,0.39631930509644864,0.024937331398850546,0.177084277378281,0.28319075720802867,0.31160318455872454,0.3603754585188426,0.43169897875547847,-0.035367772814987514,0.07923013965341175,0.31794732697542494,0.44308989690754075,0.19130533185602208,0.08453854689283516,0.032240778431334376,0.12152685381941516,0.32306389864281676,0.4359423245597646,0.15059648886484267,0.2605032556381422,-0.04644726626962127,0.3882369202960919,-0.15387062542197613,0.5480467401781324,-0.1168231354195526,0.41610907184940293,0.500643706029987,0.44045362080614314,-0.11719475567063577,0.06793969329409509,0.3932120540103442,0.2900397790231065,0.5183362748923915,0.41289069334851736,-0.03815732996561818,0.5587289586471845,0.19725930874047776,-0.15655456940886942,0.4131909732998325,0.4133714089147317,0.19476631907993483,0.3680052209121636,0.462565650719516,0.14886033131232565,0.23425363221593803,0.7453886760212315,0.6176511440221549,0.2699905309298039,0.35271447835960673,0.2901183875485495,0.40113000766051604,0.036948442841372976,0.07540241105009167,-0.11540772612382345,0.36507771166386765,0.20290479710176523,1.0,0.4827825382724476,0.3837530150158733,0.2043726147406909,0.3333367079427506,0.09125365899461103,0.4690899790000055,0.2754511544103624,0.3061556473840109,0.21971978015808152,0.2505229055094926,-0.22215026008938588,0.5847624921086212,0.37838539743689253,0.349484504792843,0.2968267531899365,0.04045122577959328,-0.17252586797719582,0.46762023459289276,0.09232543432379024,0.4739464390398471,-0.12859448000891077,0.46508444818715905,0.4781564208369974,0.45284433806124874,0.36555213328835084,0.2379955093878914,0.3642897287128165,0.350457859912926,0.020886435846537137,0.28510549305152966,0.5231976420709986,0.33060938572626614,0.18386470970921182,0.3233436129868573,0.4632223324651129,0.27952619551365965,0.464583654625141,0.47592545183459295,0.4528513365688335,0.16343001750743338,-0.009257308161041557,0.16250715428476772,0.012631481374167385,0.3455114694685588,0.5121109486403395,0.12911062980887575
Postcentral_R,0.3858504548173597,0.38449060643411886,0.2987676578476326,0.6734758970598462,-0.0720621334333655,0.49733818027125704,0.374164110423176,0.43880256232181586,0.34159505407594387,0.5888746823831403,0.11585841468760516,0.2805738828131265,0.47173726008096334,0.9105668543090475,0.2662262991927257,0.12704683639068468,0.06333520169860245,0.605736595247854,0.44295778765061894,0.8033388917164235,0.4347886852040637,0.31156789680575814,0.138568281836941,0.7875511347200334,-0.158104592456663,0.8574499806458381,-0.21759644779062048,0.7020476870960274,0.8976985197825311,0.85776835294886,-0.11294704322737822,0.6056409204471368,0.49407711146677674,0.5765693766734555,0.89907313694318,0.7540602495087659,0.11545746456829795,0.6475547208822552,0.1801923510088922,0.04143772758263848,0.8601107851136305,0.7917852127530388,0.41574825437340684,0.2625337133459613,0.6484494218595084,0.457932450935814,0.3320025842127739,0.4152855282954056,0.29698085569262167,0.6165853276985722,0.742926653392901,0.4565334487259729,0.7299907247779673,0.3756739830434643,0.18050731492817323,0.23734558237245656,0.6086562263105026,0.26105144772733946,0.4827825382724476,1.0,0.6360685208577594,0.3171540855233044,0.5610401996838713,0.09721051934082865,0.5344446338616925,0.40236157816008944,0.6606470562878601,0.5137334292494671,0.6662268822343508,-0.03887421647303498,0.43314360271183394,0.774856888954589,0.4666738557881599,0.7211785999879617,0.052528530358022435,0.4080521461608286,0.8350047877030514,0.17027251609327104,0.87382271649993,0.07370971342902134,0.6277298747867783,0.7622838119750748,0.5188700077806316,0.6383403996468243,0.39928882895172924,0.3842497130227769,0.5255107271151483,0.21842482621106912,0.46769878756997596,0.39598189273416706,0.4507049602132859,0.32063655919860934,0.7167482583452103,0.7381892341131314,0.4186969143352487,0.8991514979044435,0.8419274064684441,0.7723003380711606,-0.027189381258370587,0.2134562708679204,0.27553481890964243,0.29960011342731574,0.7360862177921967,0.7814103277015589,0.37482344868419487
Cerebellum_8_L,0.5067325767373034,0.20846418381579324,0.17994301286914466,0.1937652025647328,-0.03226088853033673,-0.0408565014258913,0.39270050441168597,0.40701298512522627,0.3911559043457466,0.4109332044001737,0.3427359663293946,0.08567441615913045,0.25676233677989535,0.6555545051073547,0.5164573015178135,-0.04262886999446751,0.32403450303471865,0.4913035947900466,0.27120194450350305,0.700115551894622,0.37003589538992293,0.3687859213448279,0.28424435897100536,0.6969591445123324,-0.12943085836063514,0.6303654212222988,0.008316084276076706,0.6142003401068679,0.6505209539592448,0.4418271406255315,0.09167516816099515,0.5333795635383074,0.45838659573877255,0.5165811401700139,0.7651074566773475,0.5494742674207778,0.027638178312292032,0.5278163710642887,0.05310435453081804,0.05889812470947405,0.677033451112286,0.6554484687338734,0.1526651644726421,0.398345739062629,0.7252169034349066,-0.040500383414827715,0.5085716512258558,0.3399450323547914,0.24076267473033447,0.3071068035924629,0.533147586894423,0.42464299404115213,0.6650358905122142,0.14158361742697656,-0.13571012876278635,0.38979852315816665,0.5204088692726377,-0.10814243255234765,0.3837530150158733,0.6360685208577594,1.0,0.2790055290064368,0.5218084737881304,0.19655529831378013,0.42712112470029096,0.2284543623978135,0.14234951059397702,0.5914951514991053,0.4021554164014387,-0.05694946814412161,0.2992561761938555,0.5221140957012442,0.27171284565849196,0.622690617813052,0.3774183908199912,0.3999816829521726,0.543594271796919,0.4476229577023938,0.7185159497647122,-0.22835643161307045,0.28493549648707117,0.6377280384512803,0.5051781997683277,0.6002430478933466,0.3789932346320827,0.16214461816625816,0.5158128201808526,0.2464794488550833,0.4537490926217083,0.40725797597744506,0.4568844796491547,0.5704159487146834,0.33266459430045797,0.3937484564767381,0.32805039825479604,0.7072088452584834,0.6775220940244974,0.37148707677432186,-0.2452376799658063,0.402416626021447,0.29075005147254873,0.529345360082571,0.6128628412837053,0.6060286482450148,0.5371498350512918
Lingual_L,-0.028280350008998617,0.1953104696792605,0.04398330603750021,0.23784875797349428,-0.08796968290110915,0.2162972202676203,0.1519339889237992,0.18866790694748703,0.09748209870891782,0.17020601458119097,-0.038660413501763226,0.12655743970244207,0.14141401297917458,0.2801939197594212,0.1561276781103697,0.06417249082399064,0.6858182475626521,0.24196097062294847,0.1682358733956473,0.5193180953409606,0.14356374775331193,-0.172765985520277,0.4019834618688017,0.5271244126840036,-0.11984032121889092,0.33761063058264273,0.0470285662009019,0.4101593703727782,0.39872185307131075,0.21072738058116866,-0.27806625212301767,0.158193309820895,0.3596731276342417,0.48727309268275737,0.37016537018101414,0.6157680713096103,0.03655914918850995,0.15077832272950284,0.06091802906779601,-0.08058889700296215,0.342117709216245,0.3294488388316231,0.26336793866018593,0.03549984307839978,0.22688922127888303,-0.04917110862890701,0.34735010941371713,0.24669533401711438,0.2819772604775136,0.2572286686206173,0.34206200170860507,0.04676312804061048,0.25474211426817206,-0.035670748352759366,0.11564275768780191,0.25308135894043615,0.1604979222996884,0.35192291316489893,0.2043726147406909,0.3171540855233044,0.2790055290064368,1.0,0.2681083682044545,0.10501914087517063,0.14302980879161653,0.007873420885362775,-0.02852592390272387,0.4481973979559322,0.3368791839734865,-0.02488855069197692,0.180489105758553,0.1485655354480134,0.10665876585018357,0.4743264848127825,0.49118571247287457,0.1493955664462871,0.3271110250292589,0.23909058150612864,0.34624212197747933,-0.16700614261560148,0.07691328650842857,0.47210998434022006,0.16797323545864734,0.32959319970730216,0.1740706302722041,0.021733163518197936,0.19721932356613453,0.028898263169471694,0.5657103108460155,0.18500491553997003,0.7076384684728403,0.3313671635153132,0.5465787943161755,0.32447703424444957,0.1762303280968774,0.26221288360135003,0.3462885611695295,0.17527700315725056,0.02286541328590004,0.028247134274984986,0.14281968763207412,-0.00937714367492323,0.4453643286611465,0.46315320414425215,0.44606982912893256
Raphe_M,0.17656106255835008,0.28929040065879247,0.25139591436818626,0.32530198542666555,0.07203308898744797,0.20963357790302972,0.2876945892077469,0.3050733374303318,0.1588159574046927,0.3263439730342324,0.13697346228866192,0.2769471787754217,0.3891568607523048,0.6129391930363113,0.2021125311405105,-0.062336084021904256,0.15570870712144047,0.48310903832990876,0.3920455927266421,0.5296475129841444,0.44250384477309535,0.19134808057014294,0.23641943247672015,0.4853183314311986,-0.08982256321804832,0.5818767834198423,-0.1962532992008125,0.553351365942109,0.49440363697203316,0.4692763936715038,-0.12227352259352366,0.43170009482240085,0.26490232001526665,0.439255104793131,0.6464599549207968,0.5202397111625943,-0.16216445509577637,0.43696814835689873,0.14005362806121685,0.048950451738223225,0.4986122807799857,0.6167150819575972,0.40763992943007415,0.25735149630115733,0.5794117958489335,0.202508008644955,0.2952480520478153,0.3918014980831552,0.4462497388608858,0.5221449069736079,0.5280498049320562,0.2536196832988823,0.6468750227756542,0.15431244741569017,0.16346809147346034,0.2727429167042176,0.3965947264656865,0.2415369904485609,0.3333367079427506,0.5610401996838713,0.5218084737881304,0.2681083682044545,1.0,0.1870285976730925,0.398937438523504,0.2400488868286947,0.3919633226588397,0.4228757290374047,0.4924085431105137,0.008576390677624347,0.4161401129289708,0.5948110943422403,0.266760338683789,0.4950638957205037,0.15872463254501284,0.3141834280597441,0.4158978911294464,0.08121160401529569,0.6575562260836137,0.02752633760754704,0.30040713992586365,0.5221110028907513,0.3358820623080295,0.3041956241516654,0.22298764243394184,0.2712853246273578,0.3889467448442005,0.13543269066920294,0.36444489773885386,0.2196243390332225,0.3469251133607547,0.3851050643069212,0.4802531997233533,0.3616026491059862,0.2814272434869215,0.6385051946764365,0.5414195174245249,0.49631453343408766,-0.16914427130393608,0.1613181815058805,0.1890365358908831,0.1671324348812299,0.5804469210854667,0.6805201097870213,0.38072017607283676
N_Acc_L,0.1342465093696244,0.11761008541048867,0.15431518407995987,0.01594302021564655,0.1310245943896178,-0.03836580194905955,0.21970442666615786,0.1026311569243854,0.07091756041147453,0.09874475551155042,0.051984839735390864,0.15585336493114732,-0.020146103519799827,0.15448889609481584,0.055665721793437345,-0.11132486906234737,0.12140557499379638,0.10591218333814947,0.10707066772155859,0.18836020919566,0.13615034826087774,0.17777979772487973,0.08286355578047229,0.12575102906664118,-0.16743139936234647,0.16916667793442997,-0.13969816755745595,0.11930476415876651,0.1143882129037925,0.11031524240599035,-0.04836999821102336,0.07665215608917299,0.17886129396911418,0.12273673696766986,0.13332586803327565,0.07476759878511745,-0.18869506891863752,0.06134996258612601,0.07666610371614382,0.000576499830460016,0.11423397850511659,0.13226113333626452,0.09053979926001046,0.0018265605975086576,0.16496188058559624,-0.07739156260534412,0.23857443858250832,-0.01261113042456523,0.12392062576235909,0.11048317637256475,0.055548081132585136,0.03626559373142399,0.11922178593523546,-0.16853387405961268,-0.05817753373342188,0.1409220503871205,-0.007089079889325613,0.06113649327137021,0.09125365899461103,0.09721051934082865,0.19655529831378013,0.10501914087517063,0.1870285976730925,1.0,0.03131276189714857,-0.11041052504144792,0.0001460112758793722,0.11586813145422463,0.05440034121867819,0.16572933642560914,0.058002754326506,0.0005066324562344099,-0.0196241782145028,0.18682669560310372,0.21885143719597203,0.08626339611608137,0.0077492258729969,0.06075184545941436,0.15998942648730088,0.016707346904362975,-0.05347717660082623,0.1312315746770735,0.026841801679707913,0.14276062565378997,0.1861781081434326,0.12231314357320282,0.16044363205884069,0.17893535584631967,0.1366843036413644,0.20534622256662263,0.16110433409147235,0.36767781037242375,0.06993032176199514,0.05407671157754053,0.008890052176904535,0.08482803892834333,0.12062419118155884,0.06664734047335805,-0.31812448695044687,0.3010100408628098,0.1759316943843907,0.019570993928711155,0.18784703432709624,0.1398631912256697,0.17550172024543675
Red_N_R,0.2640604760765269,0.6404501280386335,-0.03774281722598156,0.5107905088124771,0.12997529922755868,0.3368168638904545,0.25959590090541235,0.2908001096559412,0.5143667637632977,0.6079689444672929,-0.141626513851319,0.34334720380580397,0.5498268368228613,0.44934866954598,0.06723670087998125,-0.07148084298165143,-0.100270681424128,0.1994367911930409,0.686387251519551,0.37325904666320187,0.3128479245203143,0.43703045390028866,-0.1509703258624955,0.3373285953495266,-0.34926579134857005,0.6946155698684566,-0.08173679941956914,0.3076006531063067,0.5039362147773662,0.4791294420630084,-0.2954568642023787,0.30944837306256695,0.24421223365653136,0.13355059877721126,0.5055939945088984,0.30448214508696975,-0.08919098557803501,0.38363312389180154,0.3516438930781614,0.07696875220084991,0.41546680259972046,0.5390167959215051,0.5891264681419994,0.22049598071491303,0.5368527463422877,0.30641902352155004,0.11350315499210109,0.3254492867102737,0.3585983106386326,0.2525894457231992,0.6202392972303846,0.1942785232875962,0.41643609632339945,0.4229177033219974,0.260043033643046,-0.00034971978513818224,0.32426682125523804,0.28539827784018507,0.4690899790000055,0.5344446338616925,0.42712112470029096,0.14302980879161653,0.398937438523504,0.03131276189714857,1.0,0.3006137918567916,0.4609281514892635,0.1048565230723235,0.47899946030594315,0.021927762806119203,0.4434335964709497,0.422348333503419,0.4095215722261792,0.31989041480017477,-0.24265391805762906,0.23314638920739778,0.5886543330209637,0.2324962029889208,0.5238072996344164,-0.1332546648035424,0.591177916365622,0.3558610991058797,0.4596295696739586,0.27658103272515155,0.2515794388163087,0.7160575506230448,0.40527437830064567,0.04853493128855269,0.2852829779003841,0.3942745776159122,0.2381825747438403,0.05390111485791843,0.42799385326613004,0.6490171762601856,0.02830548211731247,0.5545997814057078,0.41554889861728106,0.7554824403739085,0.21499930363342928,0.0370644492886831,0.1791557200098006,0.2643697411769278,0.4794806093086308,0.48114007084735894,-0.005077615488843216
Rectus_R,0.3504747191635419,0.11041316065162589,0.21059967451397377,0.236982259627418,-0.26181013824620036,0.19813112262097077,-0.1255806606942737,0.03430523157222766,-0.029691439268950136,0.05923505543872799,0.3614108345487529,-0.19560034409384142,0.3897132807206861,0.33714785006062736,0.34354341026007373,0.11477273343935426,0.04846132101784457,0.3250116510483573,-0.016870665360503394,0.2636569171765805,-0.028638067356975487,-0.12808774305241039,0.21167152549255483,0.34534096874394693,0.354157913063202,0.31149834348166533,-0.031762698502653605,0.3255721289464653,0.3015463124652024,0.3805136920220392,0.11481598028676598,0.26148709569993467,0.00310358064369958,0.3818257428504159,0.3932307157870569,0.26542245911993795,0.38794211438069953,0.4065206623316525,-0.1220777766252042,0.023945931887804306,0.3511525809830222,0.3317696869404995,0.04515316564995501,0.29197317145309964,0.0591468463940658,0.30293434584820744,-0.025516053578092304,0.4349945154615916,0.19171903032782842,0.36001929858239484,0.3728396268824743,0.2906807536937225,0.44420287533393216,0.1907389020698775,0.03635002065729461,0.01593377743961793,0.7886451603289575,0.08504068585939673,0.2754511544103624,0.40236157816008944,0.2284543623978135,0.007873420885362775,0.2400488868286947,-0.11041052504144792,0.3006137918567916,1.0,0.3226614628637357,0.38951431157748306,0.31455975729367497,-0.2412712074081796,0.3714405745392859,0.5936352776990312,0.7114278995787991,0.25962714416257066,-0.043241225747425116,0.16070194356255607,0.3266185641891996,-0.27624732236300026,0.28732638245224484,0.03355847300935924,0.3811002810602772,0.41541038340066455,0.30042040877711906,0.2285167910188851,-0.06955504128904615,-0.040333346160315545,0.6256698813678531,0.0027236088479653687,0.25939928665711415,-0.13686840263552125,-0.06573739618020442,-0.1068785933596369,0.37009772177889505,0.26478602315531824,0.29753745127114417,0.48448633256079926,0.4165097397216529,0.2421223016485485,0.15148865494340752,-0.10912201111092104,-0.1086408242472048,0.08062684385525702,0.04043902657419939,0.3391173059442581,0.19653238677613186
Frontal_Inf_Oper_R,0.10091388545172927,0.30296118724408383,0.18108512834836615,0.7991595965035807,0.003473958972318676,0.7011374758163357,0.313361290841085,0.28101606891258124,0.19618835941166687,0.516609383493495,-0.26805806459761683,0.39969211142635447,0.49220761105269256,0.532721080174057,-0.23464261083904994,0.02859610415655178,-0.464695098241252,0.35404375018112244,0.45473438880448347,0.300599111427902,0.4815397509890545,0.2574726970187676,-0.22533358517676827,0.23268992299361035,-0.2830984960912633,0.6073503742223632,-0.4293050897665719,0.2962442101325152,0.503547003668441,0.6454253292261534,-0.3365919764572618,0.3560117020003947,0.1918300573878825,0.024055060117617214,0.5014086825184253,0.33753203364851314,-0.03974645252243514,0.5551289138903929,0.1542492893918739,0.18588305834536697,0.4208053181379305,0.5465928328348466,0.5248096424373512,0.027745907102442506,0.2578760847929511,0.7309568443782739,0.05273587765942658,0.3498453548990036,0.2889047065558438,0.3992244596705067,0.4784495003253783,0.10674463454753431,0.4111615240783144,0.45779699547573155,0.49845425396116066,-0.08362692722820154,0.3183069493752426,0.5582365891597655,0.3061556473840109,0.6606470562878601,0.14234951059397702,-0.02852592390272387,0.3919633226588397,0.0001460112758793722,0.4609281514892635,0.3226614628637357,1.0,0.015706013606001795,0.56058807277964,-0.004555417228904064,0.442078416557578,0.6673304022060426,0.459337324811851,0.28084241577109514,-0.44654126866421096,0.1707744266532754,0.5890538033667799,-0.2424179865286683,0.509883264833824,0.3551312232989097,0.6045500493536987,0.24229357172352392,0.24003825520621044,0.18462420421738948,0.3091714642555391,0.538329237284808,0.28685107123611636,0.06545584648629482,-0.04050738231518355,0.11642233090184254,0.20186506303901963,-0.058478952732470973,0.6464033009632274,0.5746656140967562,0.18079446275741845,0.5885540493879795,0.4158207708226202,0.7315259526383789,0.2452728672215988,-0.05831557772159977,0.2486028730602089,0.07965939381828206,0.4361393372744668,0.4494893386293804,-0.142950388559255
Fusiform_L,0.3523824271374684,0.14721695977772464,0.356724244049648,-0.017098093080123337,-0.187728009821089,0.02893220887428551,0.013875683674615101,0.20123940025345102,-0.06730071734232744,-0.03522914398677479,0.5020740399593381,-0.1633220276013048,0.2643919944035102,0.5808466943869192,0.6651378543247839,0.0883959129044814,0.6879944231556425,0.5350580069301138,0.05138733942564553,0.7150959142188106,0.1030132737505925,-0.03180452540566536,0.7290192292674095,0.8052112459840184,0.3162930521429051,0.39015327807980066,0.30113144088002086,0.5951499034947199,0.5512155134549453,0.2631168962008017,0.23336577643510278,0.4851409222927919,0.24670062281020294,0.8783085418759293,0.6647102843938565,0.727163212414843,0.41898741071818313,0.29022319309409433,-0.06703208091155052,-0.1445047945739397,0.6961623915292099,0.5053970242329143,-0.022564029734449997,0.4857831486430586,0.4553421317061457,-0.04363009110949948,0.40754065952007557,0.3900444289493233,0.2230873592752968,0.2828773934341899,0.5835675943098667,0.6540005263346638,0.7129479060292153,-0.1407180198057443,-0.3002310519616485,0.6150603993597752,0.6212577270459885,-0.19915500206788125,0.21971978015808152,0.5137334292494671,0.5914951514991053,0.4481973979559322,0.4228757290374047,0.11586813145422463,0.1048565230723235,0.38951431157748306,0.015706013606001795,1.0,0.47000758329053466,-0.07202516366217195,0.311287440906637,0.5507188848372833,0.21327465420780453,0.7010904731369952,0.7359249680437714,0.521423650386258,0.44689058158019734,0.13627813793197913,0.5587980475150295,-0.2094844825146163,0.18722060287151632,0.8318887957007162,0.4259214160893604,0.6663805210860618,0.021719054058757948,-0.23290829014697323,0.3800135377946254,0.175240905773234,0.667410191089969,0.04739634188525032,0.3106618634540619,0.5172368148225029,0.46227552750044815,0.18608440586526695,0.5504758878235197,0.6170185620688876,0.6410980355754303,0.17859448514560522,-0.24901502464023614,0.2712325009621737,-0.08647698346339211,0.24869755532656201,0.5202766387598337,0.528044422014308,0.8340973956451531
