,Raphe_D,Insula_R,Amygdala_R,Frontal_Sup_Medial_L,Cerebellum_4_5_R,Precentral_R,Thal_VL_L,Supp_Motor_Area_L,Temporal_Pole_Sup_R,OFCant_R,Thal_PuM_R,Temporal_Sup_R,Vermis_3,Cerebellum_6_L,Thal_LP_L,Cerebellum_3_R,Vermis_7,Temporal_Mid_L,Cerebellum_4_5_L,Temporal_Pole_Sup_L,Thal_MGN_L,Cerebellum_Crus2_L,Cerebellum_9_R,Frontal_Inf_Orb_2_L,Vermis_9,Precuneus_L,SupraMarginal_R,Frontal_Inf_Oper_R,Occipital_Mid_R,Frontal_Med_Orb_L,Putamen_L,Cerebellum_10_L,Red_N_L,Rolandic_Oper_R,Frontal_Inf_Oper_L,VTA_L,Cerebellum_7b_L,Cingulate_Mid_L,Vermis_8,Thal_MDl_R,OFCant_L,Thal_PuA_L,Thal_PuA_R,SupraMarginal_L,ACC_sub_L,Hippocampus_L,Pallidum_L,Thal_VA_R,Temporal_Inf_R,N_Acc_R,ACC_sub_R,Thal_PuM_L,Thal_IL_R,Cingulate_Mid_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Cerebellum_8_R,Frontal_Inf_Tri_L,Putamen_R,ACC_sup_L,Cerebellum_9_L,Lingual_L,Postcentral_R,Parietal_Sup_L,Temporal_Pole_Mid_R,Frontal_Med_Orb_R,Thal_VA_L,Cingulate_Post_R,Thal_VPL_R,Occipital_Sup_L,Parietal_Inf_R,Olfactory_L,ACC_pre_L,OFCmed_L,Frontal_Sup_Medial_R,Parietal_Sup_R,Thal_MDm_R,Occipital_Inf_L,Fusiform_L,SN_pc_L,Thal_PuI_R,Calcarine_L,Cuneus_L,Cerebellum_7b_R,OFClat_L,Frontal_Mid_2_R,Cerebellum_8_L,Heschl_L,Cerebellum_10_R,Frontal_Mid_2_L,Vermis_4_5,Cerebellum_Crus2_R,VTA_R,Olfactory_R,Amygdala_L,Cuneus_R,Angular_L,Precuneus_R,Rolandic_Oper_L,Thal_LGN_L,Parietal_Inf_L,Caudate_R,Rectus_L,Supp_Motor_Area_R,Cerebellum_Crus1_R,Rectus_R,N_Acc_L,Frontal_Inf_Tri_R,Precentral_L,Thal_PuL_R,Thal_AV_L,Cerebellum_6_R,ParaHippocampal_R,Temporal_Sup_L,Pallidum_R,Fusiform_R,Thal_PuI_L,Temporal_Mid_R,Temporal_Inf_L,OFClat_R,Lingual_R,Thal_VPL_L,Temporal_Pole_Mid_L,Frontal_Sup_2_L,ParaHippocampal_L,Insula_L,Thal_IL_L,Frontal_Inf_Orb_2_R,Occipital_Mid_L,Occipital_Sup_R
Parietal_Sup_L,0.31092203623183695,0.10115557719988995,0.23037975752943776,0.5654475665555364,0.6638035099289804,0.6849673768056899,0.40292254736698646,0.7555536968770329,0.20207275398673927,0.18582099303053276,0.6612720792325374,0.43664558846847246,0.5979090059660639,0.2357767807635508,0.3887907597859688,0.565897961690945,-0.023419992558375378,0.30635650438233514,0.6835236386398368,0.21477181311408008,0.16893357038955648,-0.16326542423025134,0.5541916631610723,0.29715565067886734,0.36794102390779876,0.7541418118626394,0.6088298498486424,0.2962442101325152,0.3649314221628837,-0.15131359976802344,0.09445892653223699,0.32877000387714017,0.3052353153595047,0.11846114727371153,0.07005680710491814,0.22847085662208888,0.039253127544451046,0.6687330975234583,0.22867408668335706,0.1897025588706023,0.19008491492849522,0.4679676946708754,0.4111529763801197,0.6045558681019898,0.10154402424951642,0.6982780208049509,0.15550793762286488,-0.031133159958310175,0.2481592412297915,0.31597437025331576,-0.05416247763064922,0.6965140439478985,0.041320497813800136,0.7558921294862986,0.6821371305130495,0.2852194095541951,0.4581278757621788,0.3770998395908828,0.08591534893443536,0.40375707124675636,0.5821574438111138,0.4101593703727782,0.7020476870960274,1.0,0.09090632684507287,0.0020598056863634596,0.1293825627574031,0.7126884838975017,0.4371069315849582,0.5817690358083853,0.6395708781946957,-0.03813250133234284,-0.002062513683376495,0.33047923281432967,0.5508511172277039,0.8834967347436068,0.007792414784171209,0.11247374312620943,0.5951499034947199,0.41610907184940293,0.3898031442167247,0.5143517571719759,0.4317206867936379,-0.33419870372030847,-0.15314614446058708,0.6384553106331783,0.6142003401068679,0.45970748993814115,-0.06486855969777436,0.604589489447763,0.6723843547478798,-0.04872866129596152,0.2536340908498479,-0.13677049558975302,-0.015845827841347918,0.41425084442984983,0.492980558585745,0.6967018436484301,0.2564691931063674,0.3101324896975581,0.704613918176555,0.35224807582118106,0.5189714723290892,0.6701858067983275,0.5664802179680293,0.3255721289464653,0.11930476415876651,0.3649213115870595,0.6713826626442803,0.41165903086045347,0.031046251703106917,0.19636294788612435,0.47470799384258544,0.2892716162135429,-0.018092535202502442,0.4751007885315821,0.64123407634411,0.4236345257689034,0.36772887951790334,0.12460924946956065,0.6119724706937268,0.4878736493139165,0.04792944684870199,0.5577706823402074,0.6106527318601292,0.21948222064499384,0.03926303941797523,0.11665797463112383,0.5434500034690545,0.6252464988694239
Temporal_Pole_Mid_R,0.06570898449688116,-0.254582747763903,-0.10152047150965315,0.11399686724636715,-0.036627566923899915,-0.0069350669831819145,0.03862644144791658,0.12900947999558846,0.2651673745274422,0.17254177675731686,0.047073266810512916,-0.1833646784431443,0.14091146103651503,0.20855594752310366,0.10701641490638719,0.0172159856368164,0.14472273707081051,0.24572896861055932,0.09346658366122745,0.03787876670385302,0.059715916153609494,-0.09837804576700902,0.08493923392119387,0.20534266865302145,0.27754719649279325,0.018674501086313935,-0.06731742220997618,-0.19427704336425605,0.03833638371362734,0.023822663763241984,0.08816746936299694,-0.057699458278474884,0.17792151795095223,-0.22281647928982476,0.24068640558079665,-0.22511784079920963,0.1888234131578369,0.05792658673884858,0.27299027845536006,-0.07055740757064402,0.20281593948875395,-0.08162933584737835,0.10584055777042553,0.08801661030442294,-0.15226639584469107,0.09852443439608526,0.23437673473055826,-0.14727802770170445,0.11674628628575438,-0.026714098910024835,-0.09213095734220877,0.1012956753891555,-0.19712194051028628,0.04839584722641461,0.06132442450786355,0.3741402509390589,0.18650653600523034,0.24961797020331805,-0.08139495653131862,-0.18063654637633456,0.17084168461103758,0.09811779888063783,0.009891896317580548,0.09090632684507287,1.0,-0.13782591803343142,0.014258407384057046,0.13324355361428264,-0.057432847130747054,0.1673889596559305,-0.01786796287713807,0.2138807431469032,0.1290477398142444,0.1854773922196172,0.05416371269776093,0.1284180959154537,-0.21065668567684606,0.10676755404781732,0.29537588088585426,-0.04929373412140765,0.19464972215856424,0.0476277009021492,0.007121602462183536,-0.20117958927908627,-0.10058590374502195,0.0060371974095755065,0.2493442083288635,0.23147549985278484,0.2418013813953209,0.010884192198765874,0.09404638046836548,-0.08545331694410707,-0.255280866253925,-0.0013234305755747233,0.005274411975609559,-0.014487658718342242,0.02990354689791448,-0.015735856006155055,0.2671401083164584,0.03632791171700415,0.011388584782767565,0.12054359896756357,0.21542631647277427,0.20102418135791308,0.19359800210671194,0.21577549020361497,-0.023927590234021523,-0.13220943238825264,0.0977236456748275,0.15700221563739608,-0.3341561097272158,-0.1568372602662488,-0.16043261870132655,0.3037083604487896,0.0660179807605503,0.007777803608077868,0.16361143988943969,-0.1590406191670457,0.4050127612959239,0.2295425079253078,-0.015290353244699085,0.10763159591508478,0.5388727736133571,0.1051821489429597,0.17840590446516477,0.25151262606327296,-0.04904692836940583,-0.0071790645488792265,0.1268389257872314,0.06268418446784199
Frontal_Med_Orb_R,0.29350362745770486,0.4793770653486003,0.13068730053010016,-0.010853962716608783,0.3197227233752423,0.27494859459463333,0.20205194408707208,0.07387109141309245,-0.10918522863645255,-0.2516646901907192,0.1693371201876651,0.49917680214936266,0.11957290017126106,-0.227984553867076,0.17991062248330894,0.41579850824206144,-0.3520706187450856,-0.4610762473886314,0.20807241094311119,-0.3041581622880254,0.30404806748170493,0.4266885387249081,-0.24435158169908838,-0.5150994994738552,-0.3816635910279668,0.1059659025194896,0.25313445230957143,0.49845425396116066,0.16408181876261688,0.10575222514959282,0.03982330358158312,0.024848560888725287,-0.16934365327776862,0.3594730496058051,-0.31886953046646854,-0.18661464340315914,-0.49676267005341057,0.16113131738046813,-0.4725694931919056,0.14704171647295264,0.17389460751501098,-0.051995793919375415,0.11056319174528455,-0.28999897945178715,0.07277766919470718,-0.1083440114819224,-0.26222283656106504,-0.0024379645349060465,0.0968558328290675,-0.10199632301811551,0.21513598131793463,0.14937967130538013,0.3755638155425877,0.13929543123337731,0.13751061357064484,-0.15263640770661763,-0.06468436902796112,-0.3350132206233358,0.20682095684903753,0.0473247180512841,-0.24991136409774098,0.11564275768780191,0.18050731492817323,0.0020598056863634596,-0.13782591803343142,1.0,0.415727328764506,0.04647895351228347,0.3503900869151876,-0.13562572731688222,0.19117891945273516,-0.01973210707384451,-0.09366653443749365,0.2414531464369776,0.22642562252093706,0.015099849785249149,0.3520108601171286,-0.07104573424664387,-0.3002310519616485,0.07540241105009167,0.22155950412302172,0.14714058675715727,0.12757254477253588,0.273718159997802,-0.09631756139765643,-0.0430246303508157,-0.13571012876278635,-0.13933954354754083,-0.41960482511276065,0.17878777456772146,0.22754635313023763,0.5621979431539175,0.40973805602828917,0.08747395059420639,0.2146130794347931,0.11116119428153638,-0.234968011131242,0.10837823375032488,-0.28812265556096506,0.30983906104927095,0.08629795624683315,-0.16005802345188494,0.007667159265500378,0.12456856616626111,0.1932381000507274,0.03635002065729461,-0.05817753373342188,0.388313136558236,0.011904940178810006,0.051724050093192725,0.345841053570154,0.47569521308863977,0.3043443896835176,-0.2903371271795434,0.34620142495673417,0.4538557906838683,-0.06484534643095956,0.39128026767150864,-0.18668816524161316,-0.3973148294398682,0.3218428862149187,0.13469165987904322,0.004163432386291498,0.20697633657126868,-0.20967357469938366,-0.2605935384352734,0.09703735275521215,-0.05800402745485031,-0.2791474345642462,-0.04524031708680606
Thal_VA_L,0.38738010643471743,0.5557557866761392,-0.12132905552965507,0.30956322599605507,0.4586585264027792,0.4229209019953962,0.5269314280844205,0.33025381873785165,0.050158356269713,-0.2668220130200938,0.23044812112672888,0.5209987288063324,0.415756855314608,0.005967918716812381,0.2078701024002245,0.5565321839003495,-0.45631512119978473,-0.22430949651179222,0.375864326892596,-0.08844613160763906,0.4445299128139471,0.09206939277554238,0.09677254359043813,-0.04144813082941198,-0.24833828388564225,0.3424049548256425,0.386792272948262,0.5248096424373512,0.22668196163838936,-0.07808964848041137,0.427904628586681,0.27925588429261144,0.2522804348932984,0.41592676426667363,-0.17435028033238947,-0.2255488441921033,-0.5137193089330863,0.37448627510043636,-0.3700617682614501,0.524106065818185,0.0028680364178069653,-0.13534972740363563,0.29502144721956347,-0.05727472536616753,0.17380337732360773,0.1695572068934961,0.05667414626171004,0.31164158576983697,0.3528539010566107,-0.07981372380030782,-0.011614670233014367,0.24815919919374782,0.6868824862448673,0.39544160379558935,0.38090235190690547,0.030384130619847183,0.2963201196204464,-0.019695828672343207,0.43959358408651594,0.13915681472329952,-0.050533245910280536,0.26336793866018593,0.41574825437340684,0.1293825627574031,0.014258407384057046,0.415727328764506,1.0,0.22655599772798612,0.6894400531693354,0.04809246871098904,0.23534419943313403,0.21694130342564008,-0.13052290141512354,0.230858026018676,0.3165498297719135,0.20892196041662628,0.7339083645621215,-0.18173497837991792,-0.022564029734449997,0.19476631907993483,0.5157291678376686,0.25854770099299973,0.2679968693190383,0.16583062690879544,0.22297306939837883,0.20536446566065567,0.1526651644726421,0.19359274165270224,-0.1883773439276776,0.4192686371967548,0.391830212336457,0.49241560086549785,0.20560365489815013,0.037057287720274786,0.13910638266497247,0.2322266711321007,-0.08640112644297548,0.3246513666531924,-0.0506832593262946,0.4283443594207191,0.2299119633165983,0.3948255564666262,0.0410346794508309,0.3861512377280943,0.22571822858829937,0.04515316564995501,0.09053979926001046,0.493001346085305,0.23087065134754162,0.09798206173087551,0.5165494339333715,0.4912613649619265,0.48659687234081234,-0.07983589462824328,0.4405795429787436,0.5988087143395668,0.2974433232685343,0.33406889292264313,0.008596950417793136,-0.38385126824610616,0.47800096491755256,0.4844014161525023,0.32330002979012407,0.5054943049831636,0.05196939681820281,-0.06171180620406789,0.4616612516701954,0.4183404957934962,0.011162586264907995,0.13506634963889866
Cingulate_Post_R,0.4977800330876483,0.15713608748466065,0.15971825470469284,0.739726013465332,0.6333116367160435,0.872673109034539,0.6132516125717604,0.8934174456403406,0.23936333926611794,0.18139006663976942,0.8175771835229767,0.4686886335317842,0.810203403170285,0.18249757306176115,0.4610140485270427,0.767439030122074,-0.06823588797736052,0.26390268332007066,0.6709967048740524,0.2989891631035578,0.44339742947988003,-0.09467206286259663,0.6465924912713124,0.18448577740768257,0.37037388247327524,0.8756400609101956,0.6739142761517322,0.48206112942116053,0.31337598063011374,-0.1329104795003335,0.19971747950179433,0.4026443893563105,0.41693542834652175,0.16848857127407701,0.12937328721527086,0.19901803578654714,0.048956679700310014,0.737760531672777,0.22627581987201098,0.2911729011810588,0.1764515049871333,0.5033660676555273,0.4460856332101745,0.6439657465060459,0.12450061459920665,0.8065070999520607,0.36524960983192534,0.023135354108520065,0.2955590795164981,0.25691881399461375,0.0223942135949212,0.8390414394422981,0.1821408971124523,0.812901430359999,0.853853152011903,0.38778766891716704,0.6365046690335295,0.5023856446529273,0.16287197052500454,0.613070544443904,0.6965060863820441,0.3492114298480457,0.8555878022656822,0.7126884838975017,0.13324355361428264,0.04647895351228347,0.22655599772798612,1.0,0.6184494516808301,0.5310593624536627,0.43338701032234084,-0.0815466913738973,-0.0318011668283536,0.4858047024823574,0.7243339552541731,0.8173406602926442,0.1626968121038438,-0.03182041155925866,0.6520091681947685,0.4590376473642854,0.6090786855130997,0.5530234230312951,0.4687477289614558,-0.2596986159294324,-0.16206386945677625,0.8593781815089414,0.714685413221622,0.47193846090323177,-0.0654633842734228,0.8531697902497378,0.7741203503675131,0.13197041763599535,0.31177914651648164,-0.02977311542616976,-6.462789238305985e-05,0.4539482885594009,0.36210917045804986,0.8208998003077641,0.26489237537108007,0.5423362542172706,0.5837536255299606,0.5162355837322294,0.6472363868216042,0.8708887779787351,0.5764227425901066,0.3846519595473569,0.09194826693091845,0.5294090968424702,0.8322078921353173,0.6573328011928371,0.12907950432723753,0.08631682376577232,0.5767172311363515,0.2109825968420447,0.1460512225596544,0.5478046208312822,0.7298734837726653,0.3649119089994484,0.40277951559903086,0.1225864462261292,0.5766898361111124,0.7146991260382185,0.1525009673978055,0.7641731627653703,0.6215051384013351,0.2644648082965243,0.20469690504560223,0.25258575656538884,0.4698968189837629,0.5672829301740111
Thal_VPL_R,0.4345164888581978,0.629543134635678,0.010336034660576771,0.5390646745193985,0.6432332701534973,0.7998190688329806,0.6670282164070248,0.6740820472708952,0.13033430226729187,-0.06740849978672189,0.6611381668369539,0.7324643007907246,0.6525457111488345,-0.10889358234695164,0.34658544267770053,0.8215604300888604,-0.37086800781542306,-0.2449166101883003,0.4709495652069255,0.09630279444838576,0.5830803766485579,0.1294921076279341,0.41319111423648336,-0.03813659942294504,-0.05118103249117409,0.6888535469744621,0.6920685671220342,0.7315259526383789,0.26225286192967284,-0.11455689239299101,0.2589370289333834,0.48450506574781804,0.44118904521072866,0.5291299603836978,-0.2834561927519009,-0.06915312005378431,-0.33362572498805587,0.6289776031151869,-0.19413522942439435,0.5864367573277025,0.14687693295351562,0.21256293197834825,0.5274731147729255,0.20223521964622573,0.24886780852630355,0.4982069505259058,0.08138106526295194,0.22927969487902072,0.3767091471157057,0.10238119208526195,0.0633353996559131,0.6234497223838206,0.7293913573920838,0.6770566304360266,0.7068225614708917,0.2163343139579595,0.43376164930383854,0.07436377402057447,0.3961031739102262,0.4057679296854352,0.3889031802163256,0.17527700315725056,0.7723003380711606,0.4371069315849582,-0.057432847130747054,0.3503900869151876,0.6894400531693354,0.6184494516808301,1.0,0.14052730990907858,0.42804457764543974,0.09314510745120484,-0.1358872889749651,0.441552449657407,0.590738778316644,0.5753407429594369,0.6861663262386841,-0.22381210017510747,0.17859448514560522,0.4528513365688335,0.6997059139216097,0.2920249174642066,0.364763145432709,0.11608876339013766,0.08854600105364724,0.6100393492010249,0.37148707677432186,0.3147817519500575,-0.2313097605741314,0.7449636386649414,0.5681024290479905,0.3955026002810056,0.438866034890454,-0.005979432537151479,0.0806297335266538,0.3231209549881895,0.06697639324799243,0.6171062860056779,-0.08956370513421374,0.7020620956914091,0.4335774811386046,0.45682892104372397,0.3578989594440409,0.7071668616377879,0.47332549552248043,0.2421223016485485,0.06664734047335805,0.6900713105330598,0.536058582280711,0.44938125943015933,0.4873636358333963,0.4168798530327203,0.7813605990828679,-0.17667214721045063,0.4359784156042775,0.7376915724350644,0.5569144801269766,0.545753185230149,0.14248349496684795,-0.3038908405172152,0.5549659439787734,0.7715580944855766,0.23541910735021773,0.6813099155845771,0.2826003728693311,-0.09358577592334498,0.47397140087954637,0.49431685127374,0.10369288403675882,0.32651587539909277
Occipital_Sup_L,0.4279899137140096,-0.1210858411609335,0.17423155337620833,0.3266858467320381,0.347870884345948,0.3746157012889401,0.2559738900413608,0.46533913925739107,0.29016566236870683,-0.028520142499117298,0.32916416592218833,0.11658015829460734,0.5634640436380309,0.28670146084163883,0.1691330321746845,0.3316711064176146,-0.23407143531010577,0.46973693320364956,0.4855667439819936,0.21510007206050757,-0.057930224133874705,-0.15892466550819348,0.3427734605528032,0.11173632759129166,0.16490168441385997,0.5284143998584389,0.23924497894708766,0.05273587765942658,0.5855654369842901,-0.21248020795406614,0.037778080784746176,0.21047802560715856,0.16582131149051754,-0.26965690466252695,0.2437286312903337,0.012563660511656083,-0.09209279583770584,0.33549969051014283,0.05306105988101419,0.004766254149211187,0.08762007221127902,0.30263864227481174,0.07250198488392512,0.5290402528839422,-0.11493023775625387,0.38785009217548366,0.20375345828392805,0.034485610560620064,0.2989564387246608,0.1760511701859357,-0.06097420698612781,0.3915869520287213,-0.03655298819252476,0.43875462182700425,0.4309252547057272,0.2580369640078335,0.521744513888024,0.29418425893310407,-0.1064016803847701,0.14750413311002702,0.26004123262180745,0.34735010941371713,0.3320025842127739,0.5817690358083853,0.1673889596559305,-0.13562572731688222,0.04809246871098904,0.5310593624536627,0.14052730990907858,1.0,0.10423589025506216,0.08336125148918265,-0.0389327465567935,0.17348074511315084,0.19625060521992346,0.48943843373965723,-0.04828444923786225,0.28904192303381854,0.40754065952007557,0.23425363221593803,0.1697970142666364,0.7063156449573919,0.7630015653654368,-0.24656789164517978,-0.07030300429388986,0.3865107784470401,0.5085716512258558,0.18906438589940616,0.0440669103688716,0.3788581359509264,0.6018216338396599,0.16678436032039815,0.02092583494777606,-0.028672613043804234,0.05266905636055407,0.6954551416318374,0.6898312863142692,0.5416106919103113,0.12114154265322764,0.025283440702235524,0.3986436302689763,0.25442128286305404,0.1888290805505375,0.32969961215774,0.2785210221553242,-0.025516053578092304,0.23857443858250832,0.12515536767020416,0.46933751027985665,0.29560643828207184,-0.01072847210728679,0.03261344524933091,0.10278697264687392,0.25370215940720403,-0.07409883985798008,0.3065547183234398,0.3638052342867576,0.18135791583388058,0.32189000445874916,-0.0031367118141149963,0.3771176485211072,0.1818961246306542,0.19674067781658128,0.4072803565814546,0.2958323609016525,0.17924913101263265,-0.07101033214967246,0.22842283690028387,0.7621633413334404,0.7234644515120775
Parietal_Inf_R,0.2698807823955556,0.27616179264934204,0.25793679458944463,0.36709104148539196,0.5372322486194523,0.5722488709276589,0.2548622928614272,0.5399849867889616,-0.011292690977430714,0.15709636936913868,0.5284513881519972,0.5270102730888263,0.3632528582131662,0.11314239879474865,0.3080988154225192,0.4806142930178199,0.0011338481659639787,-0.06401128331268517,0.45410232586629007,0.12373105916486934,0.1542364256175066,-0.07869648541438568,0.29670256997283095,0.19507724411004365,0.15581795285188355,0.49699890174270595,0.7474388329072649,0.3992244596705067,0.33345636062853223,-0.04806260765679429,0.04543624718879385,0.3102592706742145,0.11998442676825037,0.3057899216733335,-0.17608401775445584,0.13559212807089865,0.026670312546166468,0.6666314942947732,0.24252244456859248,0.15046178300324178,0.06654139890013726,0.28344471214865646,0.35669958277614106,0.22044432555798646,0.17173759766728308,0.42483125861504756,-0.06433958990406032,-0.1007538787988557,0.15871792938999352,0.1943379474357747,-0.06613427283441044,0.5343177267188457,0.09597917404475649,0.6577195236256776,0.5358356480749578,0.16573340151974114,0.2748973177704313,0.14274119404230884,0.1964404403578526,0.28253346200606405,0.4049160106205392,0.2572286686206173,0.6165853276985722,0.6395708781946957,-0.01786796287713807,0.19117891945273516,0.23534419943313403,0.43338701032234084,0.42804457764543974,0.10423589025506216,1.0,-0.0826587267070473,-0.02503939629076791,0.30601921719565217,0.45860936970217114,0.6495197403921379,0.07244748415410604,-0.011638857458298601,0.2828773934341899,0.2699905309298039,0.3118509157544383,0.22478982108581955,0.15460644942777108,-0.08622363654259613,-0.10164098787870358,0.39040446515682886,0.3071068035924629,0.21910622327598514,-0.18418959794531614,0.41312877018874444,0.49728281572945415,-0.009909820937312748,0.32592870147502917,-0.045997669800418396,0.12845621580370425,0.18748147208577542,0.21214383700768874,0.44950815386882165,-0.05201868490590628,0.27702809717023397,0.7117194273651906,0.2222437179250963,0.3915407694604784,0.6132005690341111,0.5439298985533386,0.36001929858239484,0.11048317637256475,0.445493774196038,0.4305352348798626,0.2668104219556811,0.08546158042717328,0.3793762648635264,0.46714510818925326,-0.011742063912598516,0.07409230543958081,0.45461246364975816,0.4825680374221423,0.5066004024882593,0.17247389698107807,-0.023739067218382905,0.5953206782885615,0.3572450998773788,-0.06442249660230519,0.3598930209175191,0.39282551496976426,-0.0038708428377837237,-0.030085508808944558,-0.010421272741438968,0.21020005853594112,0.37694008021239256
Olfactory_L,0.15796595782302628,-0.019697763303703035,-0.14246068510742432,-0.1707105619412607,-0.046934877549289274,-0.04481036869874854,0.059982229013480215,-0.03154766228742342,0.3080136195852286,-0.04635304766639447,-0.07957965202793614,-0.05891501831749319,0.10015044048243057,-0.06054816113601689,-0.2992687389860891,-0.006251255089449134,-0.1220882196802993,-0.03822947564111278,-0.049576176115932485,0.18206871506798727,0.010641491735260303,-0.027084324819447066,-0.04918775969134899,0.0012509804760269213,-0.15843455147274207,-0.04922782528077292,-0.07783932109410711,-0.004555417228904064,0.019325225273812772,-0.006436218444919417,0.12210685041174418,-0.004585843813029857,-0.011527079499165174,-0.05808623746562814,-0.027330048962863493,-0.19131442670774973,-0.05578631934139169,-0.07402159071461539,-0.0911960452103465,0.08532919302643713,0.17653417910289085,-0.22515671493942696,-0.04819950819478283,-0.07099991381569648,-0.08568545640473764,-0.10465877086047527,0.25022843810061374,-0.04841913416202036,0.03250815120191009,0.2155215340379294,-0.07650964208326085,-0.10820807628091111,0.0847508700948278,-0.08518321225447138,-0.015339290224517715,0.23846040401247742,0.03911747654968618,-0.037565397116299956,-0.010147923182683634,-0.15292756636513016,-0.08522561211413726,-0.02488855069197692,-0.03887421647303498,-0.03813250133234284,0.2138807431469032,-0.01973210707384451,0.21694130342564008,-0.0815466913738973,0.09314510745120484,0.08336125148918265,-0.0826587267070473,1.0,-0.22672961999096303,-0.13664825428413832,-0.11465596798105747,-0.06679881273240297,0.11285377407006547,-0.006178531608543302,-0.07202516366217195,-0.22215026008938588,0.16376280072557228,0.00010650403140087719,0.10471199498042509,0.012665989446658983,-0.04705115210018086,-0.05911104183733641,-0.05694946814412161,-0.016173180216606353,0.05717448206190978,-0.03587455732949555,0.00862982392442812,0.06512734447674746,-0.20403969748177547,0.25944579098370135,0.03176269434811675,0.043790029350585284,0.014688878205940356,-0.02862086089472663,-0.048627534832275256,-0.03708141264841406,-0.06702183013577767,0.05340964478390269,-0.22637670210308913,-0.02434292506519682,-0.06146759014487626,-0.2412712074081796,0.16572933642560914,-0.06427533871452949,-0.043989996954309996,-0.17569581139826881,0.06434752048468097,0.056838186338550443,-0.07085206929731767,0.0037972572775945537,0.22295122345930635,0.07667188168447035,0.014651650168418838,-0.053273885063727544,-0.1375467287556551,-0.10747587985680297,-0.09664391479107112,0.021891387962978875,0.3313038876131159,-0.04841415036081225,-0.09795402158738546,-0.0470279599036989,0.05830552767475869,0.036030580905715356,0.06858291470298174,0.026242802637893418
ACC_pre_L,-0.05874169392247659,-0.02628212573937495,0.05456893932589833,0.07055946980591497,0.08325049077615913,-0.11153888392400861,-0.06635743627405837,-0.08462579242308353,-0.15757893938414272,0.18797420471528076,0.010500077382248924,-0.0978708656882427,-0.07229614714804004,0.20492495900507532,0.32992573675176934,-0.0665428648377888,0.21861515411851334,0.13987538491271323,0.0681668926061932,-0.2115378457908933,-0.18018097737632585,0.09631931207832164,-0.014384791781209775,0.005236188711135172,0.06343341571387025,-0.06764060351899913,-0.04604724159755725,-0.08487625284214034,-0.10894031413625718,0.14895307929108417,-0.109928981014409,-0.24851847413755945,-0.002307238174225571,-0.10025569726019813,0.18543682796134642,-0.3197436652532037,0.16693903028426912,0.0073104125779031425,0.046289680901386986,0.0703711728353388,0.28890339343664,0.016098521417319434,0.35268615225374844,0.055351114189532445,0.03703694732118085,-0.0015999468889693798,-0.25395136450311717,-0.06297810816082283,0.048303145396181406,-0.13413259163921623,0.06658450397865635,0.10382526601166632,-0.2397636854579635,-0.06433671378350034,-0.10360553477952439,-0.013905151041069532,-0.17352270462072011,0.06388681481005845,0.04304512162823104,-0.2715138252694045,-0.021605919502471135,0.0449629043121479,-0.12283177888822457,-0.002062513683376495,0.1290477398142444,-0.09366653443749365,-0.13052290141512354,-0.0318011668283536,-0.1358872889749651,-0.0389327465567935,-0.02503939629076791,-0.22672961999096303,1.0,-0.07658604587266621,0.02003305798783513,0.012753284882185743,-0.24062063956135243,0.29891867381044157,0.14371202787192663,0.23326201872770594,-0.08919935258324511,-0.04983154268013357,-0.1613903873290781,-0.052516260007788244,-0.15959595683532002,-0.10359794835407103,-0.08398918305159746,0.04605241586862373,0.06770436969488172,-0.07478455161428842,-0.04001621203552402,-0.1853987266208656,-0.11943533930752705,-0.06560381281765075,-0.15906099795868683,-0.14880658695628368,0.05945749699107094,-0.06418149630746833,0.09879095278069132,0.04688842073650292,-0.1348202100027303,0.021834845797365183,0.08937981911554373,-0.015623984816969265,0.07359024358834784,0.12137204480032164,-0.154270167460276,-0.051612874278645665,-0.07278173666181012,0.2677107334969401,-0.4383150488615996,0.00845150977012996,-0.09392384655735778,0.140826943114275,0.02232767565685595,-0.1353113740453652,-0.07549590745483464,-0.04457052332335798,0.4689909155314912,0.1675963706000272,-0.024930266662425243,-0.008542483323639568,0.12589283527741033,-0.06556902834393091,0.06189176858071996,0.10797201629085375,-0.17326979212501697,-0.16464679526075612,0.014522392522919904,-0.029109181318046216
