,Thal_IL_R,Cerebellum_4_5_R,Temporal_Sup_R,Occipital_Inf_R,Vermis_3,Pallidum_R,SupraMarginal_R,Amygdala_L,Insula_L,Frontal_Mid_2_L,OFCmed_L,OFClat_L,Cerebellum_3_R,Temporal_Pole_Sup_L,Olfactory_R,Temporal_Inf_L,OFCmed_R,Thal_VPL_R,Hippocampus_R,Thal_PuL_L,Occipital_Sup_L,Cerebellum_8_R,Thal_VA_R,Cingulate_Mid_R,Paracentral_Lobule_L,SN_pc_L,Thal_LP_R,Cingulate_Mid_L,Heschl_L,Occipital_Mid_R,Angular_R,Cerebellum_6_L,Insula_R,Rolandic_Oper_L,Precuneus_L,Thal_PuI_L,Paracentral_Lobule_R,Cerebellum_9_L,Vermis_9,Thal_VA_L,Cuneus_L,Angular_L,Raphe_M,OFCant_R,Frontal_Inf_Orb_2_R,Calcarine_L,Cuneus_R,VTA_R,OFCant_L,Frontal_Inf_Oper_R,Thal_LGN_L,Postcentral_L,Frontal_Med_Orb_L,Frontal_Sup_Medial_R,Precuneus_R,Frontal_Inf_Tri_R,Supp_Motor_Area_R,Vermis_8,Postcentral_R,OFCpost_R,ACC_sup_L,Cerebellum_10_R,ParaHippocampal_L,Olfactory_L,Temporal_Inf_R,Rolandic_Oper_R,Thal_PuA_R,Vermis_10,Putamen_R,Cerebellum_7b_L,Cerebellum_9_R,Frontal_Inf_Tri_L,Frontal_Med_Orb_R,Calcarine_R,Temporal_Pole_Mid_R,Thal_MGN_L,Putamen_L,Cingulate_Post_L,Fusiform_L,ACC_pre_L,Parietal_Inf_L,Cerebellum_Crus1_L,Parietal_Inf_R,Thal_IL_L,OFClat_R,Vermis_6,Vermis_4_5,Hippocampus_L,Cerebellum_8_L,SN_pc_R,Thal_PuM_L,Thal_LP_L,Cerebellum_7b_R,Occipital_Inf_L,Cerebellum_4_5_L,Vermis_7,N_Acc_L,Cerebellum_3_L,N_Acc_R,Precentral_R,Amygdala_R,Precentral_L,Rectus_L,Occipital_Mid_L,Frontal_Sup_2_L,Cerebellum_6_R,Temporal_Mid_L,Cerebellum_Crus1_R,Parietal_Sup_L,Temporal_Sup_L
Supp_Motor_Area_R,0.258702486248223,0.6450460789939224,0.5321977905602855,0.4377491294016829,0.747207500305077,0.22901052606873737,0.7430763349405337,0.04155819552815033,0.2287522840626844,0.8551728464556698,0.5322832851439198,-0.11127614333184994,0.8103964850048091,0.22126347395591098,-0.03954957456450247,0.42931451387340225,0.5835569399706808,0.7071668616377879,0.796919329092554,0.6221696051396756,0.32969961215774,0.6471978556797199,0.04925677025937853,0.8773795125808262,0.8925759379571461,0.464583654625141,0.4653748182164237,0.8310162081019284,0.4849286764577027,0.2597435241684095,0.6388910451738188,0.17592792369256385,0.2712301894268116,0.21521562723134996,0.812479359515555,0.7618653479602467,0.9013946166726814,0.725178806568129,0.392291176187457,0.3861512377280943,0.30175837810149025,0.23267986868413887,0.6385051946764365,0.16099229725423322,0.3048831153104825,0.3887935062418618,0.32778502042233243,0.3195159737655144,0.21149769757662387,0.5885540493879795,0.6104755628312835,0.7641027181555884,-0.05906289682423598,0.8285470516711121,0.6950070328517834,0.6353841799299877,1.0,0.22987492478288654,0.8991514979044435,0.3165803176411033,0.5549765301500892,-0.09811589730202752,0.627113579345994,-0.02434292506519682,0.34749883537130166,0.3116762226744808,0.5323928634935172,0.4963454534789193,0.28101158774188606,0.027686301204227298,0.6310451631127283,0.45045940588905636,0.12456856616626111,0.49952436038421677,0.20102418135791308,0.4990934542226377,0.24672304772753847,0.7897247478754811,0.6170185620688876,-0.015623984816969265,0.6350897923159757,0.38936671224672664,0.6132005690341111,0.2556864723316717,0.04377821858001445,-0.011310285319161666,0.7047507184688353,0.7640187975016429,0.7072088452584834,0.33336704760907193,0.8414003008118319,0.5156061274013084,-0.2285711672260643,-0.10955387700121709,0.6126754046408397,-0.08027895771699538,0.08482803892834333,0.7483891996464636,0.20623552860437275,0.9023900900003694,0.07327514241585631,0.7989113773682713,0.6925775575585048,0.3282226726666875,0.8110111452896956,0.148002407046402,0.11815938671404343,0.6992378522012619,0.6701858067983275,0.12154458060517422
Vermis_8,-0.3856859802812991,-0.03652188078349109,-0.3381403890896927,0.021452882994714626,-0.030314542639034006,-0.3323312423647961,0.021448001843903625,-0.019245387144463465,0.428907919180708,0.04220343460878896,-0.06432760326347234,-0.12095780363223356,-0.1710578261260059,0.2857900827411853,-0.015919342751693523,0.26641020590547265,0.20346800998145897,-0.19413522942439435,-0.039617965249882016,0.22754762918307694,0.05306105988101419,0.2213643178425121,-0.07071834230932725,0.1618554446716119,0.125837129052827,-0.035367772814987514,0.29237138227108134,0.17087411541154843,0.2818046007173685,-0.21651594853257972,0.06138553890441001,0.2828328165187875,-0.4637877939923848,0.4329590985712798,0.0879797491051033,0.2126039741777051,0.22796782950618727,0.46249704333695046,0.549756277958746,-0.3700617682614501,-0.22773779384206805,0.22032649935419754,0.13697346228866192,0.424166970030382,-0.22516078148533536,-0.13133551771793278,-0.17156574353986362,-0.17938537122588874,-0.26224925735051136,-0.26805806459761683,-0.19761416626176834,0.3274561439926304,0.2655722864826264,0.18728436141921176,0.03378188456384153,-0.14678120708976453,0.22987492478288654,1.0,0.11585841468760516,0.2809708542443981,0.26487635725795916,0.21949651037853174,0.478784807773569,-0.0911960452103465,-0.20223562711689425,-0.10474507622207871,0.10563046015400766,0.3778251442979898,0.04116074341152635,0.8033114012407884,0.2452599780656787,0.5211911239003,-0.4725694931919056,-0.13183868509301366,0.27299027845536006,-0.08416705805335598,0.0021581909845869523,0.05047679157830503,0.5020740399593381,0.046289680901386986,0.23994765311475577,0.24955194212133922,0.24252244456859248,-0.018166060464821644,0.614556861321587,0.40605219443775237,-0.029773964406981504,0.3874632991717838,0.3427359663293946,0.010421650503331189,0.1718669460773413,0.040370016819162,-0.1510448596439201,0.0707567420331805,0.04583323253787106,0.680376028291145,0.051984839735390864,0.18983799745941998,0.14180003205435907,0.03366968820925314,0.015245344082252065,0.25251806665220045,0.3904129485111035,0.2241124605401615,0.003319993562231884,-0.39695591363249677,0.41287859946001415,0.15515809135136804,0.22867408668335706,0.34937798091943345
Postcentral_R,0.3842497130227769,0.7167482583452103,0.6734758970598462,0.43880256232181586,0.7360862177921967,0.23836690124097265,0.85776835294886,0.04143772758263848,0.138568281836941,0.876069879460881,0.4666738557881599,-0.0720621334333655,0.8397752093220302,0.2134562708679204,-0.01521825532159136,0.2625337133459613,0.5255107271151483,0.7723003380711606,0.8574499806458381,0.6056409204471368,0.3320025842127739,0.5711046357557321,0.13734771913244603,0.862245907089809,0.87382271649993,0.4827825382724476,0.4080521461608286,0.7814103277015589,0.46769878756997596,0.27553481890964243,0.7043053196880661,0.12296244328384624,0.39775511597232266,0.14625220098317013,0.8976985197825311,0.7211785999879617,0.9105668543090475,0.6441151900337687,0.2662262991927257,0.41574825437340684,0.374164110423176,0.23186360113903323,0.5610401996838713,0.11545746456829795,0.31156789680575814,0.4507049602132859,0.39928882895172924,0.3756739830434643,0.1363308635958172,0.6606470562878601,0.6277298747867783,0.7875511347200334,-0.11096260569177417,0.774856888954589,0.803864804685208,0.6708093652330112,0.8991514979044435,0.11585841468760516,1.0,0.2987676578476326,0.605736595247854,-0.21759644779062048,0.5765693766734555,-0.03887421647303498,0.34159505407594387,0.457932450935814,0.5089223755742192,0.4565334487259729,0.31275515586412617,-0.08102504213389901,0.6383403996468243,0.37482344868419487,0.18050731492817323,0.5605787822525579,0.009891896317580548,0.47173726008096334,0.25136313513290504,0.8350047877030514,0.5137334292494671,-0.12283177888822457,0.6399604645829374,0.29960011342731574,0.6165853276985722,0.3118296655123583,-0.06523601382143938,-0.11294704322737822,0.7288384591797966,0.7622838119750748,0.6360685208577594,0.4861015000307138,0.7993953644965411,0.4152855282954056,-0.17948148042938744,-0.16893132766082092,0.6806781890336073,-0.158104592456663,0.09721051934082865,0.7540602495087659,0.21842482621106912,0.9477072806328154,0.12704683639068468,0.8033388917164235,0.6086562263105026,0.32063655919860934,0.7917852127530388,0.26105144772733946,0.052528530358022435,0.6475547208822552,0.7020476870960274,0.06333520169860245
OFCpost_R,-0.12218904885424825,0.2823229955336804,0.1147112788966611,0.15646550146466773,0.24602132935097712,-0.17651282596274265,0.26769086734838304,0.0005701935527640745,0.24434597601768673,0.25837665467363224,0.1955351045963564,0.0015892338567490784,0.15792538154414995,0.31062788665878743,-0.15325190438966688,0.18346442741571237,0.4314267309089449,0.08526767894622264,0.1448870786638955,0.36721135169831554,0.16504336640122233,0.1625428713444913,-0.019355572547903214,0.2492592901887624,0.22384696123059866,-0.041927042560046014,0.2664139737586148,0.20331412474686406,0.16919737898692191,0.06638250273042727,0.22730958979506108,0.14597664988078551,0.07799307498376444,0.19607318319066452,0.17832372956700407,0.2900145767846444,0.27490760043741996,0.375913837175702,0.18285558442220784,0.005341153939825399,0.05509291702098163,0.14171359266846423,0.25139591436818626,0.262546990490475,-0.049639966122164814,0.08806730949989798,0.06103843984492931,-0.05498292278973356,0.03857199133537098,0.18108512834836615,-0.005371001894467428,0.2780075101119555,-0.3143081536378419,0.3470104086799697,0.1327099699741842,0.29929514604586255,0.3165803176411033,0.2809708542443981,0.2987676578476326,1.0,0.41518991091357255,-0.04073483856728568,0.275747600554263,-0.06072522416165839,-0.0925548811223032,0.2039874081449722,0.0711550055736887,0.2958286628794981,0.3319772738987727,0.20068036255106064,0.3126133892223928,0.3394735633778992,-0.1854734643540592,0.1890571449826359,0.002619635533582648,0.08187132877445388,0.12127176299074323,0.21050292308189117,0.356724244049648,-0.021555666788805865,0.2975754425330171,0.11424377353097943,0.26108576140158757,-0.00099628960344634,0.1902144148103008,0.16610620763664785,0.18957412489443692,0.2380263066559428,0.17994301286914466,0.0522921015946217,0.26176839912354966,0.008557622386450957,-0.4835754972557123,0.11446641311066921,0.15008107478382396,0.1616586145665921,0.15431518407995987,0.2455653243927614,0.18532372503303932,0.25187460369294046,0.011881190049184158,0.23874896344288224,0.3085375510239297,0.23849987235801073,0.1406243961884713,-0.05253998343491415,0.18990709671992181,0.13815698050883707,0.3057078582165464,0.10225482378361153
ACC_sup_L,0.19701916495812846,0.46287055714094794,0.20132186820723133,0.16688144549996947,0.46707082522277815,-0.08164556065330617,0.40078161022706466,0.038168468453099715,0.5072141471547782,0.6264748261614596,0.27302405823162323,0.01172026869964884,0.4506753227776922,0.29641773292551127,0.017025154646732574,-0.09118461409379629,0.42707965294368605,0.4057679296854352,0.5466487299559715,0.6209892763856981,0.14750413311002702,0.4302688102433521,0.30608746391861236,0.5698619780727282,0.6181414835466537,0.12152685381941516,0.5792675594291425,0.5104200575644735,0.49427753123275164,-0.051884528334883544,0.23074929309221445,0.1687283887933147,0.11240212978274254,0.4377207047669437,0.5171160909336763,0.5337590968170941,0.6202419482730778,0.46110643474433927,0.36309979028104156,0.13915681472329952,0.057419259804036796,0.23743038517603293,0.48310903832990876,0.17954564981962673,0.08142272306817053,0.22611536518822417,0.06915487213799902,0.25169408761429984,-0.22650347860523978,0.35404375018112244,0.26085900167098547,0.6588882384809761,0.029429604406500484,0.6793656422966554,0.41031904059151414,0.38492513620607927,0.5549765301500892,0.26487635725795916,0.605736595247854,0.41518991091357255,1.0,-0.11332069232303986,0.5959863362111678,-0.15292756636513016,-0.2196746868440879,0.29798269576597125,0.2534607708125548,0.38706376183369096,0.39660557827822657,0.1067510807701209,0.45090090269354016,0.6208286876462221,0.0473247180512841,0.2872994323908689,-0.18063654637633456,0.5121055475529244,0.5063496280810239,0.4931281741163864,0.5350580069301138,-0.2715138252694045,0.4886347016426948,0.1175701445466386,0.28253346200606405,0.4908439514933627,0.23227571323181936,0.06287357726068446,0.39444855680377167,0.647721892612093,0.4913035947900466,0.45055372697472396,0.5776046098161295,0.17915857160933168,-0.28351729810261167,-0.1887809423607988,0.4461798104032128,0.09908754911755537,0.10591218333814947,0.5735258249183511,0.24801526906718072,0.5871360734434488,-0.019351506650308534,0.6239999621757049,0.5527503121930993,0.24543836114389897,0.6106910592949771,0.003371897389285935,0.26186892812716317,0.16964418493485553,0.40375707124675636,0.2626750742485816
Cerebellum_10_R,-0.2839558432423668,-0.18155536219745458,-0.4113365012273176,-0.09974268382658852,-0.08679543317130999,-0.28886456075263706,-0.3132728445245947,-0.12739929908076916,0.3221409923011808,-0.16163004030885725,-0.21436978664037473,0.025022892187836546,-0.28181878121883747,0.1746675694963852,-0.016179276594857996,0.05241121566432604,-0.11953640837994885,-0.2313097605741314,-0.23591295311954283,-0.1289022766290393,0.0440669103688716,-0.06450793782788757,0.020605493730823186,-0.1333663772556626,-0.13108256710294347,-0.1168231354195526,0.2205197201974723,-0.13528257029857038,0.255325005160922,-0.23134538512462574,-0.16979158130948063,0.18657167357294252,-0.38899561851505254,0.3364033545015577,-0.11340725839007774,0.12198488844144616,-0.12069728811731006,0.11628461869040217,0.363932832657156,-0.1883773439276776,-0.2064636190028658,0.13934460533733606,-0.1962532992008125,0.28961568806621485,0.007304857082825693,-0.15712166269043726,-0.19061476104517588,-0.2845364789970925,-0.019970487829182888,-0.4293050897665719,-0.2700298698020686,0.06476050846567259,0.13593226717456852,-0.22388750804092009,-0.09932972006327943,-0.378964598707798,-0.09811589730202752,0.21949651037853174,-0.21759644779062048,-0.04073483856728568,-0.11332069232303986,1.0,0.23628588396392497,0.05717448206190978,-0.1441910664953325,-0.3422211322794872,0.09315564588700917,0.22256170567575803,-0.16361206087090752,0.32102334145289657,0.16993891613876627,0.29346432613400547,-0.41960482511276065,-0.1443787641127527,0.2418013813953209,-0.15169877176271201,0.1818416656801241,-0.16077772440511431,0.30113144088002086,0.06770436969488172,-0.10994955225696756,0.17037038723165127,-0.18418959794531614,0.03728926010543133,0.31567769289075703,0.28652073051535687,-0.11598116784594029,0.11114292414808453,0.008316084276076706,-0.30084093201101697,-0.030956147254240823,-0.08717629249340851,-0.08483838041637594,0.21577054002385054,-0.04383196024839669,0.2661059461564011,-0.13969816755745595,0.011213362185733423,0.050863621211026736,-0.22475375963625002,0.01613948325190483,0.020562337196517403,-0.005200487508211503,0.10670684091196088,-0.13078419134477737,-0.3366405398845464,0.42917545993296646,-0.2832796096504763,-0.06486855969777436,0.40889301168381215
ParaHippocampal_L,-0.12467614897652113,0.47879312496373966,0.022853972420639357,0.16788443532384306,0.4947263373106905,-0.1493842910249305,0.3304268566416606,-0.18557041215509879,0.7367785376162583,0.5427591967922457,0.18937153356848155,-0.1526294799904951,0.40776461674238623,0.23555263311733599,0.03327683426130603,0.31855406984508655,0.373415821702583,0.2826003728693311,0.4539238587177228,0.43171184406515434,0.2958323609016525,0.3915012873276623,0.1955268386926591,0.6409004153680554,0.6247677399565488,0.2900397790231065,0.4756719282979668,0.6051736280112988,0.7976482784383492,-0.1303613201130484,0.3055482000944825,0.4955975104346715,-0.21221962872775718,0.724680150275938,0.5884910478133433,0.7258587292591393,0.6558480635394133,0.6256245717787886,0.6559978134086376,0.05196939681820281,-0.03513542485016174,0.368328665140158,0.439255104793131,0.37695733639789364,-0.004914011894039498,0.2926653858218802,0.016727757675074638,-0.045038558273170395,-0.001666140317176319,0.024055060117617214,0.2148655308226021,0.8531904360079704,0.14165153371510694,0.5651757125268433,0.4944897470989597,0.07570186372563582,0.627113579345994,0.478784807773569,0.5765693766734555,0.275747600554263,0.5959863362111678,0.23628588396392497,1.0,-0.09795402158738546,-0.09110046324673632,-0.005323392211347187,0.55871996923417,0.6112036831457826,0.21255544475107696,0.34192423143717304,0.6813574886112482,0.8179139899021363,-0.20967357469938366,0.35791863005418095,0.17840590446516477,0.29163206395782865,0.49225586878427796,0.45692178633370134,0.8783085418759293,0.06189176858071996,0.4997801484660876,0.12822316627523306,0.39282551496976426,0.37633561598703646,0.5375665685287824,0.21358941342709553,0.4769594826994882,0.8923774119338428,0.5165811401700139,0.20053724131691567,0.7001824244481937,0.3708502637072911,-0.4597678523339392,0.009965912384703493,0.6164651310524469,0.3340566441355461,0.12273673696766986,0.7702513440648527,0.21398926442357744,0.5244133283164578,0.13829704430125656,0.7767215034766212,0.6070541622812945,0.4251690104211242,0.5361917267761757,-0.168737278289805,0.6638180175918025,0.2379032829602808,0.6106527318601292,0.6914764922766864
Olfactory_L,0.0847508700948278,-0.046934877549289274,-0.05891501831749319,-0.03618224960227806,0.10015044048243057,0.22295122345930635,-0.07783932109410711,0.03176269434811675,-0.0470279599036989,-0.03587455732949555,-0.13664825428413832,-0.04705115210018086,-0.006251255089449134,0.18206871506798727,0.25944579098370135,-0.1375467287556551,-0.1719650249861909,0.09314510745120484,-0.053639114302389296,-0.10841265107460941,0.08336125148918265,0.03911747654968618,-0.04841913416202036,-0.08518321225447138,-0.015339290224517715,-0.22215026008938588,0.2425035915905387,-0.07402159071461539,-0.016173180216606353,0.019325225273812772,0.019258898754710416,-0.06054816113601689,-0.019697763303703035,-0.048627534832275256,-0.04922782528077292,0.014651650168418838,-0.034442603770880466,-0.08522561211413726,-0.15843455147274207,0.21694130342564008,0.10471199498042509,0.014688878205940356,0.008576390677624347,-0.04635304766639447,0.036030580905715356,0.00010650403140087719,0.043790029350585284,-0.20403969748177547,0.17653417910289085,-0.004555417228904064,-0.03708141264841406,-0.05284503493842479,-0.006436218444919417,-0.11465596798105747,-0.02862086089472663,-0.06427533871452949,-0.02434292506519682,-0.0911960452103465,-0.03887421647303498,-0.06072522416165839,-0.15292756636513016,0.05717448206190978,-0.09795402158738546,1.0,0.03250815120191009,-0.05808623746562814,-0.04819950819478283,0.0015216375239124732,-0.010147923182683634,-0.05578631934139169,-0.04918775969134899,-0.037565397116299956,-0.01973210707384451,-0.05933901076436206,0.2138807431469032,0.010641491735260303,0.12210685041174418,-0.07567662631055104,-0.07202516366217195,-0.22672961999096303,-0.06702183013577767,0.23846040401247742,-0.0826587267070473,0.05830552767475869,-0.10747587985680297,-0.03909316139720992,0.00862982392442812,-0.10465877086047527,-0.05694946814412161,-0.3375352646215854,-0.10820807628091111,-0.2992687389860891,0.012665989446658983,-0.006178531608543302,-0.049576176115932485,-0.1220882196802993,0.16572933642560914,-0.08954648485704471,0.2155215340379294,-0.04481036869874854,-0.14246068510742432,-0.043989996954309996,-0.22637670210308913,0.06858291470298174,-0.04841415036081225,0.056838186338550443,-0.03822947564111278,-0.06146759014487626,-0.03813250133234284,0.0037972572775945537
Temporal_Inf_R,0.316921873023241,0.1509466813729407,0.40240582367641436,0.4283450547351208,0.3770707826448305,0.27796885447379327,0.35881796011411526,0.01685695177467507,-0.37455539241948865,0.3445018629090636,0.22934976624167291,0.11203641750964678,0.3903293457768895,0.00880595183675169,-0.1711265387055653,0.3757997982647331,0.28075054207729333,0.3767091471157057,0.4407230290606126,0.11186268028103108,0.2989564387246608,0.4813896081700279,-0.06542475753697999,0.3550670982175061,0.35148081949489346,0.3603754585188426,-0.1257431336981432,0.2902952443941394,-0.01602358442578761,0.4608039658495116,0.4898624019740749,0.08982774804578882,0.18941280323839202,-0.27164898418046945,0.362305108291936,0.2127244213083226,0.23987692173533245,0.1284150094164207,-0.0747520923430093,0.3528539010566107,0.4832021857111025,0.01632887465314315,0.1588159574046927,-0.31450464213955803,0.47984360393449327,0.3525542679853992,0.4637663446316117,0.23197142580767996,0.1264455677104476,0.19618835941166687,0.3338710597995418,0.12147583581557217,-0.24048362727118877,0.07491484475703367,0.3795667672140026,0.2303237160125835,0.34749883537130166,-0.20223562711689425,0.34159505407594387,-0.0925548811223032,-0.2196746868440879,-0.1441910664953325,-0.09110046324673632,0.03250815120191009,1.0,-0.018484946735618974,0.0987058289780253,-0.04408089768782411,-0.1922249378318541,-0.38941976832479586,0.17820660855994927,-0.21563202056103845,0.0968558328290675,0.3021495978793138,0.11674628628575438,-0.017129291155349936,-0.17982919835810704,0.3832664078620142,-0.06730071734232744,0.048303145396181406,0.182022388139827,0.21550952648748717,0.15871792938999352,-0.18490904754299697,-0.41479955564835197,-0.16041773803069048,0.34987950031579856,0.09423873423829512,0.3911559043457466,0.15722494896795222,0.19246907830907423,0.19571819177737773,0.10229036846204853,0.10008354060428086,0.2476391174844035,-0.517828615432174,0.07091756041147453,0.11751896379129524,-0.011266811389815527,0.3484079805627569,-0.027251069271434857,0.22662833346457084,0.05055777024909453,0.19693914392826997,0.33112622059972796,0.1315647096787575,-0.17307328672118358,0.42855769131287974,0.2481592412297915,-0.1881676187205145
Rolandic_Oper_R,0.48703310031629393,0.49541310402708977,0.6687423973799138,0.02338359152580354,0.037750311735424535,0.3327212774523797,0.41521020751982374,0.15747729052845102,-0.17522566591211827,0.2377819073733636,0.21496520306912464,0.05073801199079862,0.3980810794217636,-0.11154147015028981,-0.07537564261373375,-0.06172138856262732,0.12784695437245044,0.5291299603836978,0.44928545633823275,0.07370755286632558,-0.26965690466252695,-0.10810035746711605,0.1506752103599894,0.2025463887246653,0.16108259190435736,0.14886033131232565,0.15656089478380125,0.1569007428181698,-0.031710526860292014,-0.13748538779014668,0.07441405610834605,-0.2947500938210354,0.7622560495575486,-0.16129985520088133,0.2088088851877514,0.11701845929991224,0.25249128459714687,0.22092961212924261,-0.17384887961509482,0.41592676426667363,-0.11690708600355225,-0.2803765014435331,0.202508008644955,0.09756746559712655,0.025476281504111846,-0.08173033720439649,-0.17312073259991065,0.27955274634821986,0.12331826461282261,0.7309568443782739,0.412374735009758,0.07107117590773915,-0.09004072372818217,0.475461771685978,0.12506067295827297,0.6827111838475786,0.3116762226744808,-0.10474507622207871,0.457932450935814,0.2039874081449722,0.29798269576597125,-0.3422211322794872,-0.005323392211347187,-0.05808623746562814,-0.018484946735618974,1.0,0.24287510067683413,0.12079187283931786,0.6945509419994592,-0.10100365986041857,0.13391095106783205,-0.15338941649590526,0.3594730496058051,0.13553407363889272,-0.22281647928982476,0.4564840227826298,0.058887515529754506,0.25939039595678354,-0.04363009110949948,-0.10025569726019813,0.12007474518037589,-0.11816103075261773,0.3057899216733335,0.3587295197138548,-0.2231876142255099,-0.4262504335785462,0.11524296481250935,0.1233768861583215,-0.040500383414827715,0.32348863166333286,0.21742686374065215,0.20243692881666192,0.11556277371008677,-0.2992151649665856,0.07342122163752482,-0.011137693656829208,-0.07739156260534412,0.08673202574816205,-0.02958758036314659,0.39170945679719504,-0.12820986056136754,0.04847674530123466,0.19234346485011836,-0.2854211493378972,0.2146396743556465,0.48165493956448485,-0.4638311563203893,0.34337376765467814,0.11846114727371153,-0.345769147873201
Thal_PuA_R,0.1378686892500016,0.5659451536546154,0.3238511937685925,0.19098532517440786,0.403659354581173,0.19741665191191515,0.4287046324856136,-0.19362592043690763,0.2883762403320091,0.49480914362029926,0.25712048951005906,-0.051822516042002414,0.511746485145203,-0.025265415362107718,0.03467093940527876,0.3784208753101493,0.20933975594320672,0.5274731147729255,0.42042127470134794,0.2961964262507297,0.07250198488392512,0.15812162622472364,0.07073236112472557,0.46284041104905843,0.4805483857501372,0.4233280864832978,0.1710461494649386,0.488793269740455,0.4741156239977973,-0.08643335885289238,0.2621621728631498,0.16503097736823272,0.25604057897154053,0.2460014484457734,0.49756584288919664,0.5225725401982525,0.5232365125639542,0.39914781588262593,0.2128735013636248,0.29502144721956347,-0.005723751898035001,0.18064468426583924,0.2985528168538467,0.30284181748312333,0.09532191806405943,0.14766841799015232,0.031236597220571045,0.11599893958398128,0.25567365912063444,0.3303792709245092,0.44873873845865225,0.5313785539883398,0.16359528460970318,0.48204243162742016,0.4244758149184402,0.3174651246302077,0.5323928634935172,0.10563046015400766,0.5089223755742192,0.0711550055736887,0.2534607708125548,0.09315564588700917,0.55871996923417,-0.04819950819478283,0.0987058289780253,0.24287510067683413,1.0,0.38407372744421425,0.3407692234049571,0.05716239050436855,0.41155845620160114,0.3352489001886974,0.11056319174528455,0.30581978662127385,0.10584055777042553,0.2712211081067805,0.23998796383993728,0.484879011524501,0.49438465846349056,0.35268615225374844,0.3388886863059518,0.08263190443581041,0.35669958277614106,0.2793922271861589,0.14907030831255308,-0.08993376028781683,0.40912517871375664,0.5635483147929944,0.22687272978826586,0.09835160840738515,0.629285312607488,0.492837837698373,-0.09096595867775413,0.06694916229253567,0.47094138842672506,0.10846541932362135,-0.035069483676587715,0.562694714819072,0.0805609449991214,0.5103425275919664,0.13533879709649743,0.487659003968291,0.4294794052664546,0.135964633655575,0.43507122947781096,0.21110209118876666,0.14965298149132814,0.3266059168420811,0.4111529763801197,0.23581169266881657
Vermis_10,-0.06656407142951805,0.20827154516762406,0.07589981767749243,0.15285186027715308,0.35506643271189436,-0.005816117074885241,0.2786616374993821,-0.25405117557803375,0.3379813183663835,0.40578929745765785,0.14521191230313416,-0.15775878516809444,0.25957786852441206,0.22510614161938167,0.018522407880370167,0.4295908768312251,0.2418217360593764,0.2848083357174973,0.3748393052627984,0.30688513616481117,0.17740110595131844,0.24701147060216508,0.08236336288157155,0.4491209018160462,0.4184047871154059,0.2901183875485495,0.4078671760711205,0.3824871188019139,0.4525685303736593,-0.17946096691984845,0.23832584067248952,0.11094914410944276,-0.06421805598250674,0.40272832589792845,0.43615485027739426,0.5256893818873161,0.487741981731814,0.7560425268452203,0.5830560820373557,-0.058643680589098884,-0.057312824658615265,0.1873988347680961,0.2536196832988823,0.42889748538670136,0.10520238933363568,0.04233400111771602,-0.08089730866261952,-0.16904026947153902,0.1680764562821384,0.10674463454753431,0.3220698102864127,0.5399490544765829,-0.07581156209376856,0.4264425278417068,0.35270721799150423,0.1834169123608302,0.4963454534789193,0.3778251442979898,0.4565334487259729,0.2958286628794981,0.38706376183369096,0.22256170567575803,0.6112036831457826,0.0015216375239124732,-0.04408089768782411,0.12079187283931786,0.38407372744421425,1.0,0.17379453382168294,0.398092060495697,0.684626317405721,0.4903556345686769,-0.3185512967543744,0.13278577776983397,0.19253425295593155,0.3491762034300947,0.09843529433229281,0.39001227145994827,0.6540005263346638,-0.031252766062798955,0.22873805046187276,0.14066217926924082,0.15186648039514603,0.2242906920902224,0.35194584428646963,0.17714553634645347,0.19342180087706312,0.6455478931489631,0.42464299404115213,0.14429595516793003,0.4784313394459729,0.3001704432121179,-0.3326395996357322,-0.19934418067623616,0.18287575955331833,0.28880608334730745,0.03626559373142399,0.43538751242736695,0.2064115947258717,0.4086654957262878,0.04118309655784028,0.4654896132574643,0.44758765336005246,0.29318503394728257,0.312684316599804,-0.34929818646722793,0.32759053976919555,0.24911156530139686,0.39933996704523694,0.26560797492835747
